,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CFH,0.0900304609352116,-0.05560456182501847,0.006277718420224187,0.025048794236142907,0.018005237333347905,0.0961687561794363,-0.04974077108666044,-0.12187590637077639,-0.03402605129521579,0.017463453651586008,-0.003650287852550964,-0.020179545826146873,-0.09466102623197736,0.10327924381938615,0.05378959402885926,0.00582966716617431,-0.03417882365738793,0.0018514394970822893,0.007669645644500386
VIP,0.2363638586425539,-0.011477550950026552,0.013838089199300258,,0.031038881849920087,0.1351056018966047,0.021150275143921787,0.1885203468662235,0.04186787484283898,-0.015411586403727503,0.17740164655547747,,0.16964639529529826,,,,-0.05151754474844728,0.07411812360560328,0.28245554572200027
IL7,-0.021304832158990584,0.041547964328276274,0.050925404432880246,,-0.028768513643960478,-0.0008963209892382264,,-0.018602335995261073,0.01140091926724775,-0.041166584061648866,-0.05793756277431343,-0.023045657367141693,-0.03459187871501496,0.05629949084540599,0.10064010263236896,0.09745986820735277,,-0.03342357504556161,
FGF8,,,,,,,-0.01915623086477272,,,,,,,0.11111352222878887,0.01767490001375855,-0.009106368809302167,,,
IL27,,0.03600105117775896,,,-0.013448863306128414,-0.009027873847849388,,,0.00962104667522761,,,,,,0.036649717672784105,-0.012941358174516934,,0.10835803085044364,
PROS1,-0.11180234495852667,-0.01844397080876021,0.0005220127966826209,-0.00021683056456814229,-0.005017453669504905,-0.07245487663337088,-0.0904392048227982,-0.18177073968352633,-0.0447977968887907,-0.05852464290657951,-0.0730631726224268,-0.010111938700060618,0.05519836253522034,-0.005502329145145696,-0.00883927807225446,-0.09610378862423186,0.02235480377172593,-0.05106499356420515,0.07732964790294214
TGM2,-0.05765884397407763,-0.02810743570081823,-0.027129529249515102,-0.004114031950199751,-9.067898824962231e-05,0.007520705336194512,-0.04502219367826142,-0.13341532244396842,-0.047790370595220254,0.010745814849399885,-0.028433567276516872,-0.006431705933635225,0.11378690922762058,-0.10109070646935782,-0.046199126610001036,-0.044003955760037315,-0.006012855187628086,0.05836430029806988,0.032576530066092645
C4A,,,-0.017016497363323817,,0.01962795209640852,,,,-0.02181435637217248,,-0.009849440669625746,-0.01587772971526711,-0.030407570998166537,0.03933986417866452,,-0.027596504028611864,0.07348582211552918,,
GPI,-0.0012839942909441758,0.06948005802213368,0.05046174175785221,-0.08503404576461296,0.0018009843698208283,-0.10198593576678625,0.20564079482450248,0.17089235969233896,0.038181813256065025,0.05669245716808828,0.34900455774710576,-0.03141195798442908,0.12563771519395736,-0.13966095177969393,-0.17491921299000365,0.041625392520969404,-0.01741718463919802,-0.05367988777636694,0.21382913053787708
DLL1,0.08781951041302855,0.05412220133236435,0.00373682800341888,0.029492122521575004,0.03060555046753892,0.04255773995910008,-0.055394648692266034,-0.15276380958563965,0.08285859781838716,0.03198201068714554,-0.027781793006230907,0.08003430379781824,-0.08818529038966814,0.14345079476670236,0.18115198357360404,0.0925325313653056,0.021276141857613652,0.028342955037835942,0.0570368889695391
ANGPT4,,0.0025161115682754724,0.028480003465347542,,,,,,,,,,,,,,,,
DMP1,,0.009744852554827281,,,,,,,,,,,,,,,,0.02593972415320483,
DRAXIN,0.15362734224975272,-0.0004945720889938266,0.06715319727857477,0.009424418363537084,0.009230994000568676,0.043955389898419496,-0.06556954073003167,-0.13080604501612741,-0.12189411819939368,-0.017104555746129436,-0.03757663036513526,-0.0061579757961755955,-0.12884816286254902,0.027139236907214627,-0.11034348036754793,0.08397987998011937,-0.03315267712058946,0.09081029656509722,0.19487972749395968
PCSK9,,,,,,,,,,,,-0.025654115093609587,,-0.026719054655980085,-0.037596423952151,-0.016991262720581973,,,
NPTX2,0.15846536764438543,0.09688877104911063,0.14107456118442718,0.13646581591713663,0.12830229149997718,0.20063221992347477,0.19551833541727892,0.2930127725030614,0.15585742675119743,0.06362918942456612,-0.042999100865258204,-0.03333461476361281,-0.13389594088970638,-0.0688418171444237,0.03284543670663148,-0.07534954957698578,0.04183146859291245,0.00530770257250374,0.0735820665148499
PDYN,0.26455251326975426,0.09427861396406641,0.14469542541934358,0.11680344101513863,0.07917600871069427,0.18041320924889198,0.22159288691957635,0.27492048340902764,0.14485802345311896,0.04428145450132114,0.11731316802946369,,0.3105592879378632,0.02814037616757922,0.0384330618737321,0.02049848652173434,-0.006869004143072993,0.046322128360046934,0.08926290452994994
RIMS1,0.2197987847100913,0.021734163579586144,0.008281192145677005,-0.026243789332738417,0.02724526557143962,0.07832058845244852,0.044759643091011964,0.1565184925695459,0.059160469404566325,0.0663110515735384,0.24379313863444893,,0.34894734799434385,0.07398794618929702,0.04806257772768038,0.07128459710129154,0.02860248193270886,0.14109290445975434,0.16026558128835233
FGF9,0.20129602110774614,0.08433143597015093,-0.00617782300199029,0.12001240966328135,-0.0035338615705962605,0.23077783508547822,0.005148164225729506,0.11950600304837877,0.07457434610549228,0.06933644235803241,0.2409510958892919,,0.21682127767810172,0.1265962997446887,0.18149451057288593,0.03245612663990374,,0.05625599301931318,0.09722233728594505
COL4A4,0.043678176567931944,-0.040150521052626814,0.019359076021069472,-0.005337327685990134,-0.03199779527806238,-0.04786625635983346,-0.04471211494766178,0.10415530257597566,0.00984282955980205,0.019417924241547306,,,-0.04499319769000421,0.0824407464754468,0.06703865873077186,0.02176348047601309,,0.03740511380241032,
WNT5A,-0.03726855975706595,-0.013623861660611563,-0.022164372332300824,0.02474660826512441,0.02140770143568007,-0.08994501881991879,-0.09979899411887387,-0.18610271091702701,0.0467616237581852,-0.03975243321775531,-0.027585926153462177,0.022836581544486503,-0.018483867427185757,0.0033396922208804992,-0.022692762219849096,-0.0038469320315215163,0.04116215437982883,-0.03708246125506653,-0.016780197778604553
F12,0.10968653723117423,0.07116499368138209,0.01430851789863079,0.06042784264879463,-0.03188818773009425,0.13455738181145444,0.09854693579824818,0.1297236836602805,0.03983701484783371,0.1058095438460413,0.2452086090660819,0.014663765107686199,0.11927448339120407,0.10566052678141562,0.0838731557033995,0.1553030902528143,0.10906997390668619,0.03758866606621581,0.13967019259988997
BMP1,0.003321834354793735,-0.013790255746286818,0.016756911598027415,0.06811640569712624,0.004036095904658441,-0.04625504926804225,-0.04873470759425521,-0.22886818092423014,-0.023601110648719486,0.006662583267105397,-0.10231514155910111,0.057991187269562004,-0.23193376606871766,-0.041931181694538903,-0.08606455152347563,-0.007124892691404465,0.06109705772527756,-0.022875555305875067,0.0997388243634019
CORT,-0.02419755849979613,0.009053245526790578,-0.03039038199301005,0.07418659529377229,0.01558395873864166,0.10347044416422797,0.04581693080271877,0.14029872138568242,-0.0027440850347027323,0.049284743876094675,0.087552868656007,,0.10422694690807048,0.15036360735523127,0.07656699117310688,0.10722945329866443,-0.021457249426477348,,0.023917675531909023
FAM3C,-0.06033460737051042,-0.010846365107375744,-0.004441330959335124,-0.006125892829146082,0.013684391744887172,-0.0636780059545679,0.03313975355243187,-0.1347726618552623,-0.029572990519694836,0.05192785913073543,0.2928414623743048,0.053474686455599614,0.0933362588892275,0.07615840426513017,0.020367676992342185,0.019792472864673467,0.0184441807358433,-0.0266343519882333,0.14451788510619243
DSC2,-0.03076760541783622,0.04049057566708022,0.005501786844140773,0.012696850886610496,0.015549745109629715,0.03886957496552076,-0.06675955535375351,0.0009716591366895496,-0.02563220421669282,-0.055552893374021146,-0.01661021361470689,0.0719606343304872,-0.01741606296703304,0.0060457733341450545,0.03721626512186311,0.02908239868283755,0.10720291349931788,-0.013141084443378871,0.017666967373270982
IL36B,,,,,,,,,,,,,,,,,,-0.0011259514850099934,
BDNF,0.047763130306955205,0.04434726696101671,0.04547051759718461,0.04146440753399204,0.014754262851408009,0.046604340079118595,0.031038902148792444,0.3341339519645592,-0.02528158569719577,0.01990708805678182,0.11619968133206333,-0.006874755180253414,0.012885145447057277,-0.021038391422813697,0.02614617092567161,0.15030146899938046,0.1683231961223128,-0.04154909458375079,0.0839593728248666
NXPH1,0.08751219840859081,0.033117219093839904,0.03573206712785921,0.052271176562949606,-0.003362186409820451,0.16199871016142256,-0.11257062550787521,-0.07172072546376856,0.03127426843206749,0.07751926301468542,0.2417066076775168,,0.03044193392701154,0.12528847920698435,0.07187378020860953,-0.007292779186664334,0.004951040347147729,0.05042689810121759,0.03158455390081398
RAET1L,,-0.030217250381414852,,,,,,,,0.04688382847411178,,,,,0.08091887592919003,0.04876478018636723,,,
HSPA8,0.03919491339129325,-0.03278208462219104,0.030960968317016765,0.06327857395983011,0.034142118219817386,0.055788218270556494,0.15347957024545056,0.11257436206232876,0.09426986788145958,0.04709544223079823,0.11289777271352289,-0.04682615535631943,0.29744056523554496,0.04570266403613607,0.08344571217186,0.150325394897506,0.06599377506348958,0.10390018761622573,0.15408834489719944
LAMB3,0.0493900640755601,0.03130395183224608,0.00865414265950982,0.013520905283742701,-0.013911418494717203,0.1446926796151015,0.10843121219374469,0.30618961275296863,0.03524568285814698,0.0842097420992022,0.15868198957192106,-0.0300227673541023,0.03424260080732086,0.04810886595449164,0.0006907404523440731,-0.01186225733723906,0.057483249757564935,0.014844622434582639,0.13021938550258783
PON2,-0.0031332743620588336,0.011893816495640978,0.05122073498618979,0.08563948633738112,0.04708840760783788,-0.06929960901542247,-0.049792171450638,-0.2325195065180728,-0.045317947764808374,-0.08101994842013475,-0.1557625563479295,-0.04689025772271884,-0.19072413258767484,0.15689946335675176,0.1089302443934447,-0.17652718832931094,0.06573745769785515,-0.0016062969114726976,-0.005136058789952815
CFC1,,,,,,,0.05718506034754507,,0.08360319184802412,,0.01259228431633223,,,,,,,0.07826635895101544,
TF,0.09720320367032473,0.030347796071886746,-0.006296503115599111,-0.004434739108499412,0.10805022369718173,0.13915428736943772,-0.11173206169347871,-0.005560481242205761,0.033999433427985934,-0.03436983720333152,-0.32662056263623584,0.004419877698397662,-0.07957382862990411,0.17102932254043132,0.12766930952445543,0.014260604092003483,-0.08167366422962309,0.12259189267025865,-0.11044905433329624
HLA-E,0.023712780915155003,-0.0031085730296234676,0.03838239242991504,0.07601247320101745,-0.014731496105651202,0.07699376782207722,-0.10895302053887053,-0.24866229430441658,0.0629012187992652,-0.09044219792167453,-0.29411065813117326,0.01960906309315296,-0.1758944953024285,-0.10183963761027007,-0.08532156400942086,-0.08485220736035672,-0.1561864547065864,-0.009613878817336594,-0.12453322160437759
OSM,0.052214601230532294,0.007447377355101076,-0.022284828355759418,0.060187765586639866,0.03094915543314107,0.0025758479537451658,-0.058902635302549425,-0.11550496911614842,-0.0531869535435381,,-0.20104389335886172,-0.024194113085210397,-0.0857688425595431,-0.018006349098447432,0.05153672149001704,-0.02102079625662704,0.01824642656742806,-0.039338586356402624,0.012519016587612524
ULBP2,0.017297735270195413,0.019546610112961257,0.00577402432248414,0.0029759275118358634,0.033882293712414115,0.06670556481351796,0.01173744657865515,-0.10514088002359016,0.08036295293099144,0.037174648136349735,0.13005471636522029,0.04858475584862558,0.02747180194849018,0.06800235389644985,0.16830355552928009,0.13469551659449863,,-0.04811409085557015,
VEGFA,-0.21031800256710562,0.007292824208842579,-0.017798979025810645,-0.11785537179875963,-0.018478699550680253,-0.10114471039198425,-0.11290639775353926,-0.12492592921464402,-0.09298911643772627,-0.01594902767836112,0.03422467195795519,0.046389949827483956,-0.3202642382983639,-0.21713790385239157,-0.1766306657169838,-0.07133034789660588,0.07908282225918395,-0.09969690442082445,0.07191719918639597
TGFA,-0.1633007633105355,0.0632924613627873,0.04169434770394915,-0.0038313831654407508,-0.0018438721052042822,-0.073175999427291,-0.05279108859756893,-0.08035389793036157,-0.1093616334805987,-0.020363353568118976,-0.06981632423729887,-0.028968689382272827,-0.11431467641950019,0.11150740450230205,0.07895724395908231,0.07021476923160933,0.07726083400218298,-0.03382177790161515,-0.02760399524461046
HLA-C,-0.06927845689462526,0.062586225970224,0.07538436565703197,0.06775026012080113,0.01721719176573473,0.010251313073137518,-0.11533904370005878,-0.24803009609517235,0.115025730009406,-0.11041495535749359,-0.33504053481352863,-0.06933679802265413,-0.2834937810725802,-0.08013968109447114,-0.09465812817931663,-0.04439458182094102,-0.06067134353739213,-0.0031216631086348,-0.008799634854620252
CD200,0.1675190523687179,0.07772835113087136,0.10106083540612533,0.05211304338577086,0.02449156370533848,0.08650991046528266,0.17845770796067092,0.15297331175038134,0.08413299067034488,0.02506257466980083,0.22249497973741492,-0.01896425653688097,0.32764921903832755,0.08821612183051475,0.1612694677620389,0.13363585533332642,0.12040273569259237,0.07518579849303035,0.14177429755116583
BMP2,-0.14338298211606157,-0.004346416306141228,0.0005380367779384522,-0.0606615366854706,-0.03763224915612732,-0.03286698325874801,-0.08809276398714648,0.004610138525485731,-0.001213977766095358,-0.026463926219413757,0.03639167245719261,0.005447181218099118,-0.07785439169505959,0.13038034919495586,0.05387315233251141,-0.007864019141554756,-0.03511200755549326,-0.06950512523886596,-0.054211742458996515
TNFSF13,,-0.013238795516153179,,,-0.01890955633434695,,0.06954838481415278,,,,,,,0.048517964581467246,0.061423619381579295,0.020029935886604896,,-0.02879476658110159,
CSF3,-0.03066538753535749,,,-0.025357422751410872,0.0031279446142759913,0.04953269233912925,,0.032824490840366004,,,,-0.025529134401161693,,-0.1522529631421172,-0.10305247377018656,-0.03605965014410413,-0.047867564338991586,-0.06180731991789844,
APOA1,0.012770891934737414,0.006702698446245817,-0.029792522254724733,0.0006868828709873892,-0.027065754793386656,-0.01818434161874483,-0.03340782735374605,-0.024534111739428325,-0.004207696124934831,0.04344104506734003,0.0952712006267769,-0.04747261357515322,-0.021403133709467934,-0.019485386857991827,0.07619382090798665,-0.01940871280918865,,0.008708805675409445,-0.048339976800832456
IL15,-0.0310686845891223,0.044826617989392706,-0.03240717953721393,,0.03375795009533632,-0.017696386056597235,0.0024359589547986124,-0.04981747569682066,0.043609889755851464,0.03353197857854168,-0.030677221432843297,-0.038227533731128256,-0.0016229317334453463,0.04129732770631476,0.013972042891651418,0.0377086977403049,-0.050627223810399274,-0.030900196143320267,
FGF16,,,,,,,,,,,,,,,,,,-0.0038760610616652533,
IL12A,0.01605236826309612,0.04303187993637915,0.06841250569645166,,-0.011786511586431226,-0.03537588859014541,-0.025249839577998087,-0.12741779174444332,-0.0063127317976843745,-0.00674616993374297,0.05377924005249609,,0.019158452818926003,0.11105971570924196,0.06174030346849216,0.013904420463702851,-0.010205744164022144,-0.03264852963730304,-0.08346188035511164
ANGPTL1,-0.05505506331381962,-0.0068630240963331035,-0.02985987971168232,,-0.032565605495926686,0.011470253965746623,0.07228332417231194,-0.18230066869251507,-0.06864455405486587,-0.0366681607500618,0.006187485922517289,0.0021986964586081206,0.05871928899983358,0.06684017541055645,0.06692562834228707,-0.023399826436759315,,0.031368374530639544,0.1810465160592005
PTH2,,,,,,,,,,,,,,,,-0.011745892258541502,,,
FBN1,-0.06258329356194675,-0.052106376364011456,0.06355547885949873,0.02342055457502574,0.024862131202440494,0.010511223014371844,-0.10921137912245736,-0.1278046468874026,-0.04972040149120647,0.04966006956180274,0.006515932516899651,0.0783785737740818,-0.09268488709394067,0.02218673155917447,0.07643142765951295,-0.008468787669514649,0.0584903331915055,-0.04133005358456343,-0.05637538652054558
CD274,-0.037699210088339694,-0.03104394556955465,0.0632275840760973,0.007499231829709186,-0.035449761582108795,0.04724855071086439,0.004098012674899517,-0.05348207730239094,0.0041854011994997345,-0.017741103720341697,0.06018560807938151,-0.01274250781614987,-0.032183459036666195,0.051330619775677946,0.0219309921918865,-0.0075764714994167376,-0.0677937106821258,-0.0425059198687129,
NPPB,,-0.008665449331648834,,-0.061941883787780094,-0.0049281696919529355,,,,-0.007625030350012165,,,,-0.025300792775407206,0.042671128911031725,-0.022746293515655634,-0.026446490420012517,,,
PMCH,,-0.01467512134517909,,,-0.012853790838068212,,,,-0.014722787445810737,,,,,-0.01613470404551291,0.03363652965624287,0.006858201115170068,,-0.05969183576201597,
MFAP5,,-0.0115195806461038,-0.018706930233469303,,,,,,,0.04324228852296414,-0.01192399990439009,0.09465336988775147,,0.04902588332216779,-0.004285741805768769,-0.021570647751102,0.13782207833886517,0.0165727325927439,
GDF10,0.005317686665563276,-0.03951426178398676,-0.022309575484615422,,,0.08631535772522857,-0.003779460334020323,0.08864057651067839,0.0704308119197979,0.01006159665333728,0.1077194230531262,,0.14143144781214478,0.05957359955722369,0.02251160801338271,0.018435461722362254,0.007298138017486302,-0.03246398407768883,0.06725081638103539
COL4A6,-0.00046288681346081935,0.057509314322940895,0.005034041114131457,0.09896720744967608,-0.023722721968665747,-0.07550246787830528,,-0.04952360530621007,-0.0014442095871975908,0.00816407912745505,,,-0.02916821160904157,0.10985349568446917,0.08025912950811893,0.07503976726527799,0.12351576798001426,-0.0391202271292586,
TFPI,-0.07149542186997425,-0.03167051333450901,-0.03299683594951544,0.02912343709600751,-0.05102220910704483,-0.09520594538302748,-0.05594791415631111,-0.14755468677233638,0.016940612105710358,-0.05884669217478695,-0.07964704565259281,-0.04818519233322749,-0.2751859784181334,-0.04791370260042847,0.01728783809100233,-0.042518629438331394,0.01834334839752336,-0.013009083673721228,-0.01992989053164142
CNTF,,,,,-0.017903497635452067,0.043837012198346806,,-0.034232408955980516,-0.026654534911634557,0.023820535078880812,-0.07033282968566135,,-0.03386740633808352,,,-0.005829142651978146,,,-0.05874599999187198
FGF11,-0.14927239341280205,0.03544703971273657,-0.023885488800085997,-0.0230729770842641,0.004814411589908896,-0.041542076836431754,-0.08591485266399662,-0.13157169748384806,-0.053250055225131834,-0.016736809726463398,0.06303214017423059,0.15004582384110113,-0.15574047793626802,-0.0067133617550701845,-0.02426196568748871,0.05254646475359218,-0.01798447246807162,-0.06059315804459742,0.02952761705415782
JAG2,0.11955409860377826,0.009380904424646416,0.0445454089812267,-0.008257573290027978,-0.04607936026572067,-0.004940427973986761,0.018064085750331707,-0.017105607980469135,0.06958113297409554,0.008212397739920415,0.15665671541558818,-0.007743092288256378,0.18108270674171278,0.1261659890071335,0.0789720750581298,0.12222137589466395,0.11725889362183052,0.06297936778309016,0.11606569573652406
CCL18,0.06293458044231084,-0.036761370316083924,,,,,,,,,-0.09925153021498878,-0.038622414528826574,,0.019897371104293064,-0.001001807135769142,0.007607737050962853,,,
NLGN3,-0.00035172195387034473,0.028302709955065886,-0.007009943172041528,0.061100721208071175,0.028033279269214905,-0.058684021127350494,-0.09890481680601464,-0.23894857152334142,-0.016176858260494715,0.0034600659771049725,0.07012252827551152,-0.024768074194322188,-0.16357771347043792,0.20290417317700174,0.12486104113854997,-0.012252689399398387,0.05002217219672484,0.04647750260500119,0.15616501969464278
CNTN2,0.07480546097186179,0.013936202461906662,0.026741549891630443,0.04491518101478258,0.017110084458643423,0.05550806409182155,0.005686937826907902,-0.10856662721817491,0.001068136450551698,0.002073319549151431,-0.263634365675808,-0.016811982674563537,0.007891043652489702,0.17231811997798455,0.20988831233232144,0.039779302856821984,-0.0563057251040549,0.09041062282666604,-0.12392195866815611
FBLN1,0.11537111525477307,-0.014609072199300268,0.014279280030868842,0.04126922995221979,0.023725143643655057,-0.036769291240762385,-0.01866109469438754,-0.06454798057309129,-0.01647502018166133,0.00012974555282950078,0.006520357673022095,0.03886634998874304,0.08607003454963005,0.0023935093551496517,-0.006849298627159507,-0.004432266947759243,-0.05539168650948025,-0.0010164184707803603,-0.0549087498561535
NTNG2,-0.0008587094521983118,0.02385976092887072,0.03021577394522159,-0.04742292809955724,0.04861994282551143,0.036836386512724195,0.03960702944213048,-0.05014800933381087,0.04054972004300485,-0.0015417727481014485,0.07591445631203153,0.08167556402132854,-0.009112342911145333,-0.013897344131572589,0.04795477476884326,0.008827217673574889,0.03701827400618174,0.026166452516286024,0.10514946845492511
CLEC2B,-0.05651837642427526,0.03581558608713635,-0.0069694165003600095,-0.04816972540285316,-0.026644414610829923,-0.005482545726152101,-0.04046967444066972,-0.10418981156128647,-0.034960959010592665,-0.009872578479016904,-0.037250140419396054,0.004185244109621918,-0.025518218783028054,-0.09084829644801087,-0.06908182991608322,-0.05778425945160389,0.018016174177959123,0.041870887805606515,-0.03983982507619591
EDA,-0.033780233743459516,-0.007738616373070067,0.023026624242601972,0.15105987079982852,-0.012790358366773466,0.012792196811439817,-0.0735340473771447,-0.0473146762881354,0.08376533497617263,-0.03531657748607075,0.01694701860957219,-0.00026157991756581116,0.0023655292109809197,0.06474328360091873,0.014366994383242744,0.0025175150091387745,0.026983121178121055,-0.0025567412884238434,-0.03384521502395073
SCT,,,,,,,,,0.03871619508070025,,,,,,,,,,
C1QB,0.09684496329449109,-0.006280325634685111,0.01676614574134149,0.11313610056665792,-0.03133110086190915,-0.022152857838950032,-0.12863672785568403,-0.2362838462527551,-0.009957430865350511,-0.07380753352541028,-0.3686531571779528,-0.05447707052626307,-0.2674049697972569,0.06476733235854412,0.05177484353125599,-0.030980660397251364,-0.05300154347342959,-0.025413048204405327,-0.1366351849079205
PSAP,0.04477230033884455,0.016858318166930942,0.058038409944718775,0.07605694535207147,-0.0042780215092825995,0.056626281266146106,0.18894973429135933,0.13342032833903927,0.14499634500579528,-0.033652656080074596,-0.07853468310034584,0.06710521184473373,0.31270579777981417,-0.07845839751893653,-0.07418484525762287,-0.0522188968982661,0.07181569354734543,0.04818213039065949,-0.09276141586744553
APOE,0.11036739931511505,-0.05089641837050313,-0.02422605371162806,0.1403671083256086,-0.007469412202253045,-0.03347776056271102,-0.097715154220223,-0.10960906286330217,0.038864371682092815,-0.07939034124575506,-0.35937937569916206,-0.04883155012717031,0.11855514758387492,0.10123990483842986,0.0017685599726309559,-0.08745926589601383,0.06652136802456267,0.11117482859600002,-0.11986624947253768
TIMP3,-0.0904315367012653,-0.018802136675253576,-0.0611532162589422,-0.036127857688150494,0.020956624461567087,0.09747378484109764,-0.041454482630173095,-0.11862692425585535,-0.009013184021780578,-0.01856144040861535,0.07712491932094379,-0.06586525862624762,0.06121898658336382,6.480425529866141e-05,-0.004371299127681467,-0.06725709845176751,-0.009972545210068948,-0.03374819108597355,0.013934612863273618
COL8A2,-0.024474076934496495,-0.02328752234071295,0.019217680600570695,0.055685618095553856,0.04794917447201458,-0.01469086309729434,0.018158653400339966,-0.1133645827066263,0.04725074522625236,0.015632854980813578,-0.06727988460855425,-0.005732888913883833,-0.12848580358772563,0.1445966797418647,0.10441280664458955,0.07638636922114728,-0.0251903635216417,-0.01126145416393185,-0.05607487906135448
PTMA,-0.02893839730125543,-0.040910069451258274,0.0093432817255252,0.03705574566184737,-0.0016139567447976523,-0.12843631630818772,-0.21143134385703477,0.004812973049270783,0.06691018941121274,-0.08685642767133438,-0.3658687164165984,-0.05323283593277128,-0.3047350133034013,-0.11220966172426726,-0.06314894544043682,-0.045432401843441945,-0.08468674294574519,-0.0229507069554814,-0.1568039936471298
APOC1,0.04630476265747121,0.02501070631458139,-0.008509093077388504,0.12160198513078116,0.08535358802549774,0.14223333759965154,-0.23625870762642487,-0.24661543168278036,0.03053967698044535,-0.08943005397887313,-0.35902175199378156,-0.08747735518990515,-0.20879863681729907,0.12862464607966118,0.06509402829768136,-0.018225000820124848,-0.018600830177515636,0.04747070743719125,-0.07714134075992914
PF4,,-0.02473799214114645,-0.01701649471198607,,-0.016283025073640805,,,,,,,,,,0.007339080661194452,,,-0.052626649290429525,
WNT16,-0.01963077212546778,0.003448735966823896,0.2151799616668014,-0.0195841130560869,0.008240383534134406,0.1710851664847689,0.10020686544805558,-0.09371591200246988,-0.018816312547398576,-0.0076411102282110685,0.01856379882614766,-0.0007023291356130084,,,,-0.0157082820757634,,0.04233975709679871,
LAMC3,0.0332926327182648,0.006038610069265926,0.0196999560905127,0.024632951845827984,-0.05690362513739265,0.011515911967044656,-0.04114716067792205,-0.1306417313064405,-0.035398438578205974,-0.005994325149387294,-0.01781739320785338,0.005389202361789801,0.027258152431548773,0.029984284918339068,-0.002419399585684345,0.05564623408309086,0.06060080680602128,-0.06701739207530058,-0.05100411278590376
C3,-0.02620182517083101,0.0017726644999609166,-0.01798308617352053,0.09154272527464079,0.009382689098636345,-0.05742989554966046,-0.1410279077223179,-0.21451224836433844,0.08923105203532983,-0.12349062635566674,-0.35638573345305685,0.03601747150255256,-0.1411137974149565,0.04212600039953053,-0.006158613741804905,-0.06353704221466437,-0.011541016272097384,-0.004679469984828304,-0.16891185099945938
S100B,0.09345744112948057,0.02684616651055936,-0.01977738582609685,0.08430796263461314,-0.031043675682289332,-0.007941698950982793,-0.15443762441869188,-0.2672997761396785,0.015188248930870413,-0.07432151617083874,-0.29814668052030485,-0.04264799783754822,0.25435244622055947,0.2573254397414012,0.23389258696559032,-0.15513112626283537,-0.023248872096373975,0.08382506948287986,-0.11925709021536478
F7,,0.029225848267458516,,,,,0.05704041002563883,0.028805435486754533,,,,-0.014475362281102373,,0.020798943577468844,,-0.004974819768469207,,0.022238263216769527,
CD5L,,0.01209323340925405,0.01070410390760772,,,,,,,,0.02147232343059433,,,,,,,,
COL6A2,-0.08524453242348459,-0.021404936755815476,-0.03407455473532268,-0.059076292640813356,-0.058268281223609664,0.039329327712358406,-0.07437073681017578,-0.1310821567094777,-0.04960395407474726,-0.01880161905355482,-0.07317354397970381,0.11315197079587913,0.030798437642078957,-0.1902458239901318,-0.12810651591904032,-0.06357548373090001,-0.032309669904104936,-0.057517977993702465,0.09635822655510033
MICA,-0.04311202926883571,0.04238159668041256,-0.016137668714155458,-0.04084878220555684,0.06663901534294936,0.04890939315267937,-0.024589367959633186,-0.11360531582106283,-0.022181771976280917,-0.024615781320919374,0.027831164261020527,-0.014006381868978788,-0.1210340613621527,0.0274703959783255,0.1018405906677968,0.06891862073028225,1.6133709193047427e-05,0.013986812619576882,0.008425745522507768
NPPA,0.05020289466482446,-0.033893280753275246,-0.011047735648807514,0.0048720951864292495,0.05979381505383781,0.16536045290739707,-0.0008881396273183981,-0.04629382675333261,0.09800285933989088,0.040954679017926016,0.06412147692431235,,-0.05246228922951628,0.12296121341808905,0.16090190739048227,0.05333650896402739,0.0717259817601836,0.04700948995496221,
COLQ,-0.030665400995117727,0.019117202965593542,0.006177176891170363,-0.006304408914267322,-0.0065751496291800125,0.017441235548102233,0.05069800082919462,-0.004074173615874836,-0.04606023902472939,0.0038170479549067206,0.15228161410810376,0.08208165699690234,-0.005382238671962952,0.13947107641274487,0.10528016172982577,0.06093725828556589,,-0.019045949018692873,0.02375736623493581
SLPI,-0.17745861643057576,0.038616038935114665,0.040798035846918004,-0.02443771201448519,0.006904720836248791,0.07033381176710776,-0.030088476545066644,-0.1568555536684741,0.03707098859745618,0.09908613019098272,-0.10778606604420722,0.11989237445126358,-0.07626010546178548,-0.1937091915875385,-0.18371850592195832,-0.07439689382048674,,-0.02033566336874236,
CD59,0.10231830073231997,-0.028843642585089518,0.020281875008331163,0.0023875613951543006,0.01221466287583549,0.13999854891771282,0.06329674955728685,0.19041765359591772,0.027774673440783184,-0.012382253091989301,-0.060509816271716324,-0.008529832408023578,0.22931850259222014,-0.006109119974767342,-0.037553628936179265,-0.11889062036877043,0.06749508174301526,0.0254221157069514,0.1604429858521682
PDGFD,0.01804763453992559,-0.03894891132229467,-0.03524631728463808,0.010578779149561094,0.042971295269414754,-0.004620023550005667,0.0009710949732352052,-0.030644819735989454,-0.07056730287440514,0.07263139632847963,0.038572252257191755,0.052249899806527667,-0.13689551626194857,0.0991073838254425,0.14820886686430199,0.011552473671491578,-0.05740760527677874,-0.06367958041163943,0.08754156348645778
