,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
WNT4,,-0.010474772918945536,0.05487169914313525,0.012543290267387748,-0.00455057245102958,-0.0279027488032957,-0.021104410340604514,0.029927884390963246,-0.039500272426860765,0.07263853474395544,-0.03003067902434987,,0.01144821255930117,-0.04687789425310071,0.0380551121363851,,-0.02797580782881726,-0.053132170178649046
TNFSF4,-0.03587565190230788,-0.02395388820350138,-0.022245839450483258,-0.02810037171220446,0.013278788888035365,-0.03520656410880836,-0.019652742197951125,-0.0024211178688350334,0.021401934391264994,0.021108340546989752,0.037406496826978365,-0.015249254072772278,-0.00733857365046038,0.008521367849919166,-0.03682196520022855,,-0.015391582784392698,0.04368841574151878
NTN1,0.07993693227023418,-0.0265947160032137,0.07673822492566737,-0.08707730296624554,-0.05365646852738982,-0.007756909268207866,-0.04558996721696329,-0.06693917888571514,-0.010824466468670092,0.07150462227168738,0.04397419317325212,0.04839368178227711,-0.011288021984716517,-0.0266092048444513,0.08471935280379908,0.003275430381526134,-0.07528789824100997,0.060402226021009996
CXCL12,-0.005211298107768722,-0.06161364017445536,-0.01050999511426555,0.06042925069638104,-0.021774154962559394,0.025757910784060645,-0.0175840569960505,-0.013397371374681468,0.00710253780708136,-0.03346110769967996,0.07886424363895107,-0.042350233095475184,-0.010782411468186722,-0.0002956616878696703,-0.021377907419970664,-0.07667789425724499,0.03367866271160255,0.041117063254713135
GNRH1,0.02055881217088656,-0.03032293313589319,0.02725140984725962,-0.02490202286287199,-0.007535343602130171,-0.04969212849687884,-0.03185417676135733,-0.007195463174019182,-0.061521669131222236,0.06345388898857197,0.04637791149676559,0.026267906997413118,-0.053487626724856845,-0.06599900354588914,0.11770103641711505,,-0.0026063113159329244,
FGF8,,,,,-0.032364414499288834,,,,,,,,,,-0.024743258575090195,,,
RIMS1,0.038732648892565884,-0.02969665078419882,0.06591003283596414,0.025159966675609394,0.03406982607419734,-0.03161065858374845,0.015403091816804862,0.00235573639523589,-0.030700585572061786,-0.07140046870762594,-0.01612514696680561,,-0.05572966511005291,0.08823204792756839,-0.0004196660486252719,-0.05476100015220301,0.11533049923589024,-0.0740157470498961
FGF14,-0.042305282780163427,-0.016072022532962187,-0.001530866588695342,-0.036597185945856286,0.02320845556816894,-0.013347789619512065,-0.02045703807880142,-0.03221931900610647,0.006753629127450332,-0.020629055104674703,-0.005822012651225993,0.09650173924614332,0.09057022157718783,0.019441424445462187,0.01763651998483496,-0.026882537668488277,0.06756665605223358,0.011743317822917597
IGF1,0.11529111471756442,-0.003839656833634632,-0.04187965828674369,-0.03915578871278261,-0.0061677164433179025,-0.0359885157682282,-0.027323028299127836,-0.027129675653967785,-0.0038182748753557336,0.033177162410358334,-0.0727849853492363,0.08834488528872951,0.12903579224547118,-0.0633518988056338,-0.06501940729482156,-0.01946278643797018,-0.0017887554865576372,0.08450791608743474
TNFSF10,-0.008078318302814342,0.014646086543968814,-0.027653732054401643,0.005523867939812277,-0.03736076351790074,-0.017198993602804163,0.04010499724103688,0.010233931254223429,0.04438437185942933,-0.0029555955947608878,0.017034297741452674,-0.13703554759089315,0.019375538448941906,-0.0035428392906959563,-0.04184953370522309,0.06996907958330087,0.041759175421591826,-0.08429140869110598
GDF5,0.019323136422409286,-0.01605818300596946,,-0.01803875772138745,-0.026789677751864586,0.013602156533078936,,0.009677659907959563,0.0067269502546492225,-0.006355500020623536,,,-0.055748231499929184,-0.006639530479236336,0.0563312228823705,,0.04445475730129462,
CHAD,,,,0.018074716097220913,-0.028524532961263706,,,0.00991658963373782,,,,,,-0.05572619910474821,-0.01911468822130947,0.02634500834956066,,0.09680985960364374
RGMA,0.029310966407329657,-0.021476666429785927,0.052933348592197116,-0.02183115361078223,-0.020250384263349887,-0.05847688931252903,0.00977375533499247,-0.0016401388103899125,0.03374885868284194,-0.02418658848651869,-0.02949948593342398,0.02901100118556106,0.04790678828277888,-0.07166161157262997,-0.005470360105802039,0.06468567476912375,-0.0122352023266466,-0.01788974479919521
CLEC3A,,,,,,,,0.0009105566555487034,,,,,,,,,,
WNT16,0.004489358356479536,-0.02214646339686863,-0.013790705813601286,-0.011855985465962218,-0.01921061731837502,-0.03979685330366221,-0.011960801782735482,-0.021177743984357407,0.06647333378862519,,,,,-0.015088853027319493,-0.012229056994162055,,0.08745189052813877,
CX3CL1,0.00582714248067933,-0.061533955155309426,0.012149872837605684,0.07106357080287724,0.01875936287640884,0.0023921942436792125,0.005416630170478438,-0.06989381990032105,0.059525325931727956,-0.006140948100867181,0.03650857134625276,0.025014848743325102,0.10555620455003131,-0.01686107749928027,-0.03764231308080001,-0.04934569383643727,-0.005734403526921852,-0.05592886106202653
FGF1,0.0846069452662134,-0.026968981601535793,0.022929117143045928,0.07842053614343536,0.028596833069759544,0.08338155057527814,0.008520064111103938,0.00033882241153481595,0.07365281849557179,-0.026924237658522223,-0.011370148997272978,0.013495789115874388,0.0028494662194722183,0.019170175282001406,-0.004367547169805734,0.05453348495410057,0.0822557009980276,0.09584739138930383
ALOX5AP,0.12233481665465731,-0.005547826920446902,0.030173796005113166,-0.07544661942067628,-0.03221644183130748,0.012264870845060803,0.0453339566663124,-0.019471242257944856,-0.00805506151336412,0.06946791101015458,0.003482920551236399,-0.004154975108328658,0.007481470187473046,-0.004657318954307867,0.011543250385306313,0.0018412226110573876,-0.014560195044489832,0.09093859233517693
IL1RN,-0.019560490417580966,-0.025765672541054135,-0.006305518259461881,0.010506389739600578,-0.03178997250138845,0.036955060125748625,0.026103584258496283,,-0.04362086850526383,0.031429812133491664,,-0.014777237156754571,-0.057580852244450455,,0.012845370594684005,-0.019662813855053803,-0.02544266489209047,
PCSK9,,,,,,,,,,,,,,,-0.011870210169560849,,,
FGF23,,,,,,,,,,,,,,,,,,-0.016836177546654556
NPW,,,,-0.021542794969332958,0.014378084215480404,,-0.019053594836538297,,,-0.001164162451385652,0.0012104415017280732,-0.006540001910655302,-0.018449795824203665,0.08233618081089056,-0.014111834555746163,,0.018391812875629843,-0.041074499070336626
CXCL9,0.05105555567691493,0.055747329189015433,0.03767733063909767,-0.01890753789534088,,-0.030230553697768076,-0.004149674731386564,0.06295283692448571,0.026179861098838665,,-0.0029802283919715816,,-0.05308404133477383,-0.03440865559694896,,,0.12930696252679202,
ANGPTL4,0.07129161476145957,-0.04021446124471019,-0.04080877671191155,-0.07438839380479884,-0.0068991939779209635,0.007636020955311498,0.064632152979674,-0.004259067552990915,0.04777288565489581,0.06624788844560117,0.09240144513879274,0.04257267102786756,-0.06493869042005179,0.033130130023877546,-0.04274366788818029,-0.09278214821212064,-0.09251495369959904,0.14678006049013537
UCN2,,,,,,0.032739120383085615,-0.021520331382565257,,,,,0.12689050981604624,,,-0.013413278449182785,,,
OBP2A,,,,,,,,,,,-0.016800916874768146,-0.06261800703207605,,,,,,
COL4A3,,-0.004445158241492045,-0.003400608050660865,-0.04572109192895377,,,0.053803052245516854,0.039036264244921334,,-0.008387241586833374,,,,0.0021371584570227635,0.0010035460342236633,,-0.029983816649820885,
NRG3,-0.035502372140086086,-0.019415284008244455,-0.009991125195759823,0.020013228120493404,0.037560068951731494,-0.006925813758783044,0.06917100601355125,-0.04574856175878437,0.02781278085705667,-0.04702894378008381,-0.029463541036727887,,-0.00828531959726378,0.018541788712400795,0.019740453706174447,-0.06446293062138052,0.10273355614227336,-0.09074370272248376
IL23A,,0.02314892392533595,0.036384404120336264,-0.03278551054346609,,0.015557850928438446,,,,-0.009617669182469379,-0.06689307510998775,0.03207589927496578,,,,,-0.033579277629885426,
COLQ,-0.03568941334271189,0.01595865225858149,-0.013771303613118114,-0.05436082348038888,0.020152482808821266,-0.02773161960212778,0.010875447952528372,-0.031471939872574156,-0.03403686550049399,-0.019094151963014908,0.06951865860587228,0.032240318163653386,0.08064956057408772,-0.04471085041102109,0.07145063913467968,,-0.043613280535884064,-0.08699420701142693
SCGB1A1,,,-0.013994252560250137,,,,,,,,,,,,-0.013733906780732073,,,
TNFSF12,-0.01622695763768301,0.06525768730011423,-0.025629140195810203,-0.0018518910218551586,0.00857470199303355,0.011294477923807038,0.05284010586426879,-0.0014050049219449527,-0.021140500747150577,-0.0018765857255307365,-0.04441867856583479,0.04943469548304322,-0.03213220418718238,-0.012415932814903758,0.01885991226187316,0.02723216176231134,-0.006750034697176604,-0.011822449882568075
DKK2,,-0.017973881000514797,-0.016422064889612193,-0.01310500862449313,-0.010491267195839723,-0.02858391218310043,-0.022063705658322483,0.01646320629284162,0.05381160677344634,,,,-0.01889227431027261,,0.008496682319607379,-0.05282362933024586,-0.04240199582424923,
FYN,-0.06947612499898831,-0.02671297008457823,-0.056270054884028996,0.0028013478488508187,0.0036939367398622237,-0.0436543316425003,-0.05083808709063476,-0.025404619120243527,0.021775919103432913,0.024741086935918682,0.09823742580960482,-0.06432485501504631,0.0523983954507054,-0.08176985077924546,-0.007036063272744105,-0.1187126449638211,0.03432648094373473,0.07705119753433921
ACE,-0.02025113827723221,-0.06096117086171968,-0.03285608612473048,0.012456975458136078,0.022707536942553366,-0.030651777249368618,2.2497269992943796e-05,0.03772045308355213,0.0825781684820438,0.008346359366137108,-0.026265087007140277,-0.09736099251317626,0.06856118598793924,-0.0022046729272238164,-0.007692764932577051,,-0.006327561725664641,0.020885449777771042
IL18,0.1394086077908121,-0.00024382637241196403,-0.02011270200948245,0.007659196026257265,-0.04908399223201192,0.020048817010335646,0.013519804873182828,0.03318924009471315,0.01710201638813547,0.00733349978906111,0.059332540892740655,-0.07901437156868316,0.003080887782669699,-0.03170363328878066,-0.01085852924925879,0.04072427664819799,0.08838127916861638,0.018059363502478984
PPBP,,,,-0.01240592943644252,,,,,,,,,,-0.04521159159235751,,,-0.009608125372014534,
CCL27,-0.02226472426032401,-0.011381076582821635,,0.033810755478082016,,0.00017548279500354162,-0.02175745710108287,0.028555103286499503,-0.03188130574970959,-0.007089810288091495,0.027363390019483312,0.06545900457699445,-0.05073474195252132,-0.011151451044135875,-0.020960477264736547,,0.08400349010555197,
SERPING1,0.013868784354764914,0.004685327768059465,-0.001633097492082449,-0.0401568059784137,-0.02700698934633738,-0.04009371061568328,0.056196648901023605,0.03477113351050272,0.025359910983700704,-0.029765410394140816,-0.06756428345851588,-0.07075797797498147,0.015061457818228421,-0.0662048562212742,-0.006342647051527095,-0.016524155136259686,-0.06978127096989235,-0.011495540470205009
AZGP1,0.014137375278804652,0.024963649200771473,0.021498848123141432,0.0021849687666489373,-0.04362649881167821,0.004538188864042246,0.024627283917671477,-0.008208651662420262,0.07118503791000386,0.047152285223822706,0.04306162957218152,0.041342455116019104,-0.045932341691819215,-0.033978965252762984,0.0468875127975574,-0.04695576856923716,-0.01893323139507917,-0.0593310472249961
INHA,-0.030518929147812016,0.08954041633714974,-0.02144462158399687,-0.029704328530959133,-0.005520648928434035,-0.03883693452157856,-0.008992288281298274,-0.02022501941458163,0.0437937200641502,-0.042233838195074626,,-0.039670352155299356,-0.01978121071310003,-0.04378263177006924,0.02000650287093324,,-0.0234668474850882,-0.0018913112442526493
SEMA3G,0.035716891765005934,-0.0026955855008638863,-0.025363469336393708,0.06375630970207534,0.009328479921451584,-0.034716864256032764,0.015805934533450968,-0.03155473405715223,0.055025249597491714,-0.03421854394231933,-0.014988712505929846,-0.04219944859859258,-0.021374658964650975,0.017640504701100828,-0.019693304168298138,,0.010547484481080976,
OXT,,,,,,,,,,,,,,,-0.011500716517798977,,,
COL6A1,-0.10107246753123296,-0.02507499081653235,0.0026196948395574436,-0.11137579429248072,-0.047313069451237345,0.011678423820278075,-0.053618401532796636,0.010700237096736167,0.0010209829476832697,0.0745132172445571,0.054490065600085895,-0.08828230375984902,-0.02731639356283386,-0.06329469091628612,-0.007187893001466803,-0.042937496895120136,-0.06209256490124179,-0.0346599547362507
FGF17,,-0.032840694030485985,-0.015346887190143063,-0.022290849862367842,-0.0016117171059546055,0.044944149934761736,0.004094049772882605,0.006971656803301254,-0.021836427832412016,-0.031835366378078045,,,,,0.015185042493223198,,-0.019660980329193205,-0.03890339627309678
TNFSF8,0.055176000525429335,,-0.01358424553555308,-0.012405926220750166,,-0.024995447737268733,0.09024015245211958,,,,-0.01867032114169866,-0.028773529684484846,,-0.034090082559365034,0.04741186786414657,,-0.014864261049570749,
FGF20,-0.01782153787791136,-0.022586934726333684,-0.02161729968686535,0.08121361177672572,0.05772201040128369,-0.010946277093085295,0.005534693172561162,-0.015542975469842577,0.005455952964442299,-0.029276293587936212,-0.031414275470840046,,-0.047715722461650935,-0.006576667001857442,-0.0247432617202664,,0.14994645614048713,
ICAM3,-0.04907537718630354,-0.02344568152784829,-0.014509615876390314,-0.0374476135710773,-0.019472686295543513,-0.055543471276711116,0.00979379867247692,-0.015217861386884846,0.05069466719821276,0.018671154883123493,0.09268382461824701,0.061978556852908415,-0.016017801913772705,0.056782383317348466,-0.046808334899748005,-0.017769568273844422,-0.016349331719410026,-0.010565147077278568
LAMA4,-0.12684137935769377,-0.024731210128909928,-0.04354347504937884,-0.04968722200889534,-0.029972983831530194,-0.02804507122360361,-0.03531900014273342,0.05257393295126868,-0.03778564278665506,0.017453448620534773,-0.019958619258582073,-0.04385848349195208,0.09508200478524846,-0.10667318404395418,-0.0625151049971806,0.06774389396278599,-0.019322310849847594,-0.08576839181702424
DLL4,-0.023035756097052672,-0.04933333536695659,0.026914684725872443,0.04890951951042845,-0.07560532823088122,-0.05740224350861882,-0.02057933332604191,-0.0014242468058119997,0.026714660149795323,0.023917412401295805,-0.00514669738996855,-0.13743456324972364,0.04490519955976039,0.015180631553821612,-0.022185021076766023,-0.06320369241193151,-0.03472698163432212,-0.05342160455987651
SEMA3A,0.04453946883943534,0.0012830514071242045,-0.025574355447750288,0.04141740266439194,-0.05456647326759659,0.051402222041344016,0.03690242778090567,0.009978110710700957,0.033807819070381,-0.047635479506722,-0.005537244596149763,-0.09099471103593647,,-0.06310960599884771,-0.019450251086591236,0.12180732748219723,0.005529146305889809,0.058116411702100516
RLN2,,,-0.01458857863432165,0.0006012957150118569,-0.0326481543558597,0.04022019883350672,-0.017946937898782156,-0.016300689645869244,0.09602623353303778,-0.023065083818902127,,-0.0069691698996394635,,-0.005349145311019923,-0.013413276970085862,,-0.02745443693226982,
C5,-0.04671447553497669,-0.02848486879657996,-0.03189716362379936,-0.044936439098315316,-0.020196964335516588,-0.058915516146004036,0.0029031640618654713,0.016304275401934066,-0.03286347948179993,-0.024614132333136612,0.014819559092235701,-0.06861136053350524,0.09330473749147052,-0.02285496305302014,0.030840867053724883,0.01138106187589916,-0.04816839453040951,0.011239147326776201
COMP,,,,,,,,,,,,,,-0.011930164408533193,,,,
EDN2,,-0.012858812627838086,,-0.016315866957891834,,-0.03416259046597262,-0.02179356334420477,,,0.034544619980811785,,,,,,,,
C1QA,0.07088857824117649,-0.00203149468089353,-0.01950037408659449,0.05174329360162885,-0.02824465015488364,-0.04458381583556296,0.03662918961205584,-0.03110997457889847,0.021688944245497922,0.0361151676288398,-0.09663423850599899,-0.025169803197366086,0.0585836586962466,-0.02551696330035951,-0.05556993389521282,0.12465221803787528,0.07821067966900866,0.08082806049801877
UTS2B,-0.020499080095698397,-0.013760379045234701,-0.016594873811471258,-0.013606997596919983,-0.024302133541385575,,-0.015513197872299158,0.04435605106905555,,,,,,,,,,
COL9A3,0.09088405800856983,-0.026849677054250082,0.06591704871103668,0.03134919702885266,-0.043267346231851404,-0.04173846530386664,-0.04763792149344366,-0.0210918169876979,-0.03661586464725439,0.011365642765734039,0.07627875188074693,-0.024127210257349593,0.009886606238171398,0.06259935517696509,0.05964248207754482,0.022959777584260665,-0.006300071213449893,0.09857559015504466
DLK1,,,,0.11850814376272842,0.006412096184754577,,0.05110720019962965,,,,0.1332008699949932,0.15616073168180108,,,,,0.05770564007069666,
HGF,0.004008476715420423,0.0281660107455886,0.0847374617908835,-0.018345576305591516,-0.05300557629077043,-0.04929867322037391,0.08490409736509433,-0.043152727954917015,0.004180792234344017,0.055403560419575525,0.1016840000833794,-0.020923526273653008,0.02839371621829619,0.03238158384152183,-0.010545284546711928,-0.07282313993901214,0.009210826606204802,-0.01785668440489393
P4HB,-0.09857043093830498,-0.00975021868578624,0.024427648737064357,-0.10195699172217856,-0.03499282607673952,0.068161871513616,-0.045064187644822375,0.030119082688897528,0.012535419688542524,0.057715371108677915,-0.007420478831768661,-0.05647481527271273,0.003626647068244078,-0.016116616731643565,-0.021651623352645942,0.04776168117693332,-0.08135883442316795,0.08918052851186291
ADCYAP1,0.03791998653641045,-0.036092819002538176,-0.004532353502086743,-0.02239596854657687,-0.025790466871079873,-0.034220568744316726,-0.019683579765115543,0.01667984328755144,0.055952177629363664,-0.023274741780299417,0.018889498999770354,,0.06071882530889549,-0.009799176782169513,-0.033827030686329695,,-0.04717694264688837,-0.04675571556503353
GREM1,0.061874583668790555,-0.018087515510629246,0.028490457460677913,0.19692875313335964,0.030885249874155814,0.00435926068013939,-0.002326888661830338,0.11564693094280008,0.030448748472624493,-0.0252779897944245,-0.03457677318080404,-0.06665343959601851,0.0603208655251086,0.05522796725771309,-0.016696195816388208,0.02611549987944761,-0.032517410477335265,0.013202783513893314
EGF,-0.0025584023996285676,0.012518668819156736,-0.03288546542466664,0.03231620407623475,-0.02938404468689823,0.013685829241035914,-0.046295674492772124,-0.03649028952535847,0.06708307922048881,0.056376782718675016,0.2122459443448323,0.031578661638610915,0.016855886189567255,0.058872215811042905,-0.01688790689895227,,0.014598627782035292,-0.023376857358284778
VEGFB,-0.03415756230722657,0.0004891933733763184,0.0063853089412858255,-0.018629664228248046,-0.03447988009911991,-0.016834680289281152,-0.06676100696186132,-0.07381436700538001,0.004257289243973266,0.051637403433377624,-0.0008474687866413719,-0.049909022303767384,-0.05684849950139058,-0.014962553142728536,-0.01546877108856292,0.07839206806821704,-0.04008938505302616,0.06922018462224137
FARP2,-0.0909262101647172,0.038004150232600044,0.030586836399454392,-0.03104677264543976,-0.029030145723835228,-0.017621584731025167,0.027189236119112267,-0.029349856083983692,0.06946609346250394,0.054465588087162814,0.07233475794601939,0.0031397124507287055,-0.04729914263855137,0.10083298967714913,-0.0007580142920691126,0.0806720327149664,0.015479828163048336,0.0246774622065865
BMP3,,,,,-0.006713236238417485,,,-0.010093672242674042,-0.05132149835834659,,,,,,,,,
IHH,,,,,,,,0.05460630485947053,,,,,,,-0.013250227477716025,,,
LAMA2,0.006002754865163641,-0.061979108786227116,-0.00672963756559477,-0.0038560255894795957,0.0008758535362663497,-0.08620246176066908,0.01760728352997133,-0.011313229929080878,0.058569317825198745,0.004270383965326965,-0.03463126917491429,-0.02652684748911375,0.035957565662615626,-0.11040568099897649,-0.023892959811588663,-0.04483125941706431,0.023162710128999762,0.04330974402174871
SERPINC1,,,,,,,-0.01659772031055516,,,,,,,,-0.013085266557436618,,,
NRG1,,-0.02386478084274397,0.07801203209431648,0.06307545035055201,-0.0048367415247342815,-0.02432381445549223,-0.020400748581022032,0.004046060887130863,-0.05325545450921893,-0.03172387583753543,-0.05965878355284867,0.06408552655264074,0.03728744695230815,,-0.011207799151987791,,-0.009976562488302318,
SPINK1,,0.010233401155299299,,-0.022185299801677494,,,,,,-0.023065083818902127,,,-0.022291358101377418,,-0.01608442580093023,,-0.02032077667473774,
EFEMP2,0.0003487852514996756,-0.0075886549730009535,0.061151483059655724,-0.032988783613891445,-0.04207472943384966,0.010340370906927536,0.05106404205324756,-0.002290360806415737,0.04523269323455826,0.06667934183060963,0.04636277739414395,0.03760401936753317,0.07715400719817403,-0.046550071099467814,0.04577435423820179,0.06882534440644993,-0.10906395773986777,-0.05346154833148377
SELPLG,-0.014374213643194205,-0.035630139256190504,0.0449753411854833,0.056424286084174796,0.007425923476373655,0.007794247638465699,-0.0038030174706060855,-0.0012653528068384886,0.049356918888158116,0.025979507704433538,-0.04106331965974016,-0.028744219557322415,0.009451141421058627,-0.003469785200800411,8.133421111327053e-05,0.10140812014968623,0.04978803219520838,0.03331691109650579
GDF6,,-0.02182881077711535,,,-0.0006521852204120035,0.019218929230545044,,,,,,,,,-0.01913956109767275,,,
HLA-E,-0.019718941568971454,-0.010276502929295758,0.037348553427540475,0.005440066064948188,-0.038367929558062105,0.0163641790861312,0.020279020903723372,-0.011631714889952016,-0.033336103526822314,-0.02519746358434358,-0.022502688410186333,-0.059782251777753544,0.129193704350513,-0.04262950262153493,-0.07471389710233037,0.06944183386527793,-0.005808416877756917,0.04184757463134258
PTN,-0.13951856272246352,0.05988147523824647,0.03198596472341637,-0.020071065041415766,-0.006960030094465789,-0.041840015215541156,-0.04387763427245492,0.0037132626611312536,0.025333317813220325,0.016427789284570362,0.1348853776890182,-0.016263846683657546,0.0427374883469965,-0.06924183686669846,0.01954801820278972,0.023965262156530907,-0.04416759054490758,0.071219094244482
CD274,-0.05282978185137071,-0.02379640947777774,0.031985005137059486,-0.03174969461448324,-0.022821440055137487,0.009015180298181632,0.013194552207714256,-0.011068019737433661,-0.011976828270472126,0.007558375628209449,0.05091866280647773,-0.05981144606431297,0.03253607604301562,-0.0007118888068176351,-0.03347650149207387,-0.07506085364808554,-0.01861340762982348,
FGF10,,,,,,,,-0.01965684904171367,,,,-0.03970869119306627,,,,,,
CD14,0.08610959534335823,-0.013935200064346285,0.03806755490312918,-0.08897746025224659,0.015452362669842006,-0.013848977045787369,-0.038564305367859354,0.001944765135060932,-0.007669207578347587,0.024335875667384668,0.026909061639170097,0.0009065935569329266,0.06334059841253996,-0.022006431668435585,-0.016252494667784854,0.046412884864498995,-0.04580135062675224,0.19662008353539312
SFTPD,,-0.020748190757044354,-0.023149184340838853,-0.013932174085495607,0.04234643107427321,,-0.028487712254913446,-0.03382990174281853,,0.013252003970693428,-0.01544539379895838,0.038761799996961874,0.03208392612199288,0.03177841145021796,-0.035392713944801035,0.03829199776658206,0.00970486778384379,-0.04535285491950836
SLIT1,-0.06564240207390691,-0.02206031440566973,-0.03547179302914577,0.0629793229619594,-0.051566974574320294,-0.05779356743914108,0.045064194716118354,-0.013515744329542152,0.023546601703827632,0.0057945605142919274,0.15448104619447833,0.05356447170263652,0.004663565234773539,0.02824577196754743,-0.0014488147981001926,0.03554070409123219,0.05725950187902718,-0.015702776844576535
LPA,,,,,0.03573846080466342,,,,,,,,,,,,,
CNTF,-0.02644011988527512,,,0.017212543234565038,,0.013901664964083267,0.06457853405750003,-0.007736411891883735,0.03590691085041229,-0.02678102368383021,,,,0.014174550706417675,-0.013413278449182785,,,0.0729001424492639
BST1,-0.0886216078008814,-0.03948166289400714,0.017435547678996275,-0.028338348892279923,0.0005167436185505879,-0.09323480338786484,-0.008631931720462553,0.014170891718650947,-0.029793050622231112,0.040658761832520394,0.0084932380507137,0.017299167689148402,-0.038445353718977275,0.012465821901297967,-0.011234870698184017,0.05051409861428752,0.017492735647137117,-0.007936786400753692
AGTRAP,0.010944429455329769,0.029823787018952806,-0.038698025483991476,-0.009349757552730863,-0.04651138350525878,0.004445545795314906,0.005451014928224841,-0.0046418433878734015,-0.003234025851721371,-0.006109683385362338,0.00984682534029655,0.004629280411032225,0.07787372425462538,0.03139998361448331,-0.08328059170709824,0.03494464019839497,-0.037008497682024466,0.1402309966744281
LAMC1,-0.05903436196249345,-0.0020930063649965375,-0.0074864576712914575,-0.10360692945783007,-0.041364502702685005,-0.0582536667081661,-0.035678632709686596,-0.011896493790950742,5.04457641819823e-05,0.07259900822531994,-0.013225913761716007,-0.0067751673817884,0.06519496783334668,-0.07924272573468914,-0.01160454815141616,0.19982490593255425,-0.07386319677778343,-0.07750301739451937
COL6A3,0.053869992625403366,-0.049219392371840774,-0.021308454331961716,0.03213570143362846,0.04031038850629484,-0.02893078288331984,-0.01980387860549084,-0.019336445373785104,0.051594707860389534,0.046347725823066066,-0.005113015343280336,0.08857507496792609,0.002784714481436657,-0.08647288188992286,-0.022920437886614436,0.02536661846472126,-0.0642278799409608,0.1085874074397079
FN1,-0.11028721808841785,-0.08242641373667096,0.026534886818390082,-0.08118559307429926,-0.041779698750619154,-0.0622029670430937,-9.380820058278441e-05,-0.01213807703271253,0.020541472182236502,0.07146543577266574,-0.005680011163288988,-0.07881869693876302,0.08047518129008224,-0.055212313299218836,-0.017345123710139316,0.02620359892255001,-0.0814046567898039,-0.09208219844509455
MIF,0.003636637217341263,-0.001892175648895402,-0.006648299922522354,0.01102350594523518,-0.00491468675812398,-0.034065613803781446,-0.02962721443001844,-0.0829061138716732,0.010882089447439654,-0.00601155541174911,0.033265424369154535,0.028749112388354467,0.017592962199091074,0.0266917248890688,0.08641805560096347,0.016679094043500868,-0.00312036378829778,0.11290613442615474
JAG1,-0.0906127047087173,0.031926924699674314,0.012026830194773946,0.010800913046629623,0.014609788667925979,-0.002066982549877343,-0.055774449164377335,-0.010964154968051126,0.044573038827589825,0.05423071089831361,0.11289608938600222,-0.012149436989790006,0.09126028950942214,0.0455139148806375,0.0006300531291158876,0.054270692821891064,-0.0936451270659202,0.06478721703592173
NID2,-0.000855494411569091,-0.036532584624348254,-0.025457890435196154,0.040062344681298025,-0.0499285063551278,-0.007152985889318411,0.00043383931011332265,0.01633612572796509,0.0012309375641974,0.020904217337243798,0.02422081511172095,-0.09110316002185873,0.09726995816866973,0.0071467912474993895,-0.07180704421706975,-0.019985475702086142,-0.04235293637156777,-0.05998932781158575
EFNB1,-0.037801029581635455,0.014049751578295884,-0.03439180533826963,-0.004583879990542582,-0.021973560736864725,-0.07781527411801951,0.019220799188686202,-0.0015869199806354496,0.02714262542558349,0.05074703695588339,0.13329121983386463,-0.003001397462940103,-0.009146258183775093,-0.06616581504809256,-0.0005236497097952268,0.01465442078863429,-0.005101179551079834,0.014269884439858334
COL4A2,-0.12517942309879548,-0.0641594918100559,0.014533230377442176,-0.03864287822537561,-0.03638007196332416,-0.05019353368815985,-0.0530778156198825,0.01997427678638659,0.02720159044829945,0.04606654060893117,-0.0203565859137678,-0.02351439701785183,0.08578438975345204,-0.021683981955712903,-0.0009446644504304088,0.003224269803297275,-0.0055513385426728176,0.06098215107745615
SPP1,0.14171308815703748,0.028703182483883902,0.0648779033418835,-0.12671369727436557,-0.01683025862542782,-0.02134864186763352,-0.02258452599830978,0.023836618187638787,0.03235717238540187,0.09145827271683273,0.07153957939861984,0.04446496428441998,-0.03761487520789662,0.026250235903907584,-0.007446522793047391,-0.004979200262982269,-0.0934937526292776,0.16699204547997173
PODXL2,-0.02292396114081736,-0.014315947048391887,-0.003691611591372906,0.00016288010140093887,-0.025096916752547896,-0.02739786125344336,-0.004324068632576073,0.028556788596341823,0.0035438470044239197,-0.011613387229168683,0.14862527480066579,0.09901680952253471,-0.027347438190308618,-0.06523548491946687,0.0016424461398990848,0.05924602726085608,0.03665014629984657,0.03635432662677628
IFNE,,,,,,,,-0.02101073898961246,,,,,,,,,,
FGF9,-0.02417285550086267,0.00320765387661185,0.018326501558612523,0.03723661568663467,-0.03600858591337002,-5.0786030242117687e-05,-0.0012655805168545174,-0.07320221857089601,0.036382766304728135,0.002450404340130309,,,,,0.03505725220880839,,0.040084050590704856,0.016068049360373253
ITIH2,-0.035141075257227795,-0.02173247390202386,,0.1968243508722981,-0.01769299616155049,-0.032701822814476776,,0.03203156863653069,0.03885888111836523,-0.018266985620402847,,,-0.059484362495758815,-0.04498059816808263,-0.038217382240631176,-0.06447983018091454,-0.006384913857832577,
