,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,-0.09093357919065335,0.056789075720157414,0.023323684780553595,0.02363221333206772,-0.03679996652942408,0.01406748854306402,-0.01063251845296248,-0.009249040070002882,0.0460361056653496,-0.014014792650883961,-0.013248529760030658,0.04797328976823302,0.05668575446799084,-0.05274281377025251
TRH,-0.018061545156374228,0.07646279364579736,0.028296300742034663,,-0.024634659262039078,0.06596412805912694,-0.01507069258035025,-0.014534176292802115,,0.018258662970091866,,0.0044353259372948714,-0.024056555481884255,0.09114156709849593
SEMA6D,0.0374538079901519,0.013454733496318901,-0.00341971883838282,-0.04708939667069275,-0.05461723114780571,0.044150834835737576,-0.09049912942415844,-0.024857162978945205,0.010259532414688185,0.031334331298845816,-0.04207958726492738,-0.03464955712834759,-0.029571883864028207,-0.021789828375898282
CEL,,,,,,,,,,,0.04107253675076121,-0.007123261598693363,0.019117728679702985,-0.025573242160898214
PDCD1LG2,-0.015131629457823821,0.17007042381385123,-0.01998247601001892,0.04869551883354888,-0.008056975546396231,-0.012721406864217683,-0.052817420386235686,-0.0023966617745813774,-0.0008695592500807744,-0.03652084677548017,0.004613251779526942,-0.0262001845281367,0.0895233979265712,-0.03279332098347263
SPINT1,-0.03847969053533245,-0.02711498839067156,0.010384313975832674,-0.038121112151447506,0.05250448668797023,-0.016454367167572734,-0.026521618956916498,0.052723937437246925,-0.016007823997489304,0.017290789428926753,0.016978513081959867,-0.004736372833969307,0.07210424113699113,-0.009581819991659168
CTHRC1,-0.027028967383485595,-0.007555794790851825,-0.01000847677373783,0.0756665746226647,-0.0454985472199552,0.07418450383125189,-0.1264078970899837,-0.029505574784049308,-0.025446184163842752,0.0012297106890331781,-0.05472608708660029,-0.05446945125672716,0.09250365211329455,0.05356090873728133
PODXL,0.07566997710840029,0.09611238673989322,-0.018517973644250514,0.024658913327511557,-0.013838985956356038,0.0685723648365691,-0.14696359688570326,0.10222496305193263,0.003437245312452406,0.016374541987937835,-0.01964965935914338,-0.005154302974279459,0.1063807778831507,0.12139633762869456
JAM3,-0.016303334257900738,0.009496776181305427,0.009719710024442905,-0.038689968387962737,-0.010288653609475945,0.009590352771796509,-0.20606422258456672,-0.011702544496059036,0.006276610515800816,-0.0471023962863721,0.03125603971327513,0.04584611391470549,0.023948547566649794,-0.002413408437950531
TGFB2,0.023467375302648693,-0.01078324531115775,-0.056288577612446745,-0.06443713796307333,0.03231348408816553,-0.010030532610774738,-0.1541298068856176,0.0043089596923842404,-0.02105235497538753,-0.03363241974256315,-0.03772494157457971,-0.014640373744149263,0.0035851756258886143,0.026974358757619218
COL18A1,0.011838906063387375,0.013864262225174477,-0.015862657654519257,-0.034163502812023495,-0.029325180266927146,0.033851907964504366,-0.09968058894366583,0.017838668579434985,0.027722865197985454,-0.041963525635463766,-0.014508203185081966,-0.10395820348459334,0.1174330846521306,0.07901099250654532
NODAL,-0.028574292327470982,,0.02180794664829799,0.044144688663769666,-0.026591742171164272,0.06873171501407345,-0.0709077843060134,,,,-0.021212330199022546,-0.014204245515621064,0.07298467001950705,-0.03840646585021808
INHBB,0.054793255712434805,0.08174156838756585,0.016858325876727913,0.1228592239281573,0.002113805260641231,0.019009655039488555,-0.057349438921148084,-0.0810838790566079,-0.005331311850280374,-0.04543068087916432,-0.054707484608630536,-0.04071614773565579,-0.03549996855189029,-0.060489324024812996
LCN1,,,-0.013591040555760301,,,,-0.01182328447402047,,,,,,-0.007538774670775969,-0.016789647282438622
ARF4,0.002883206713564116,-0.05033608831399574,-0.025160979552641367,0.00900123851792832,0.03376155865594689,0.02275044289032386,0.016612858770060492,0.06521613956718236,0.006720812657639839,-0.020166994967271364,0.03767155463501563,0.06476767002956256,0.0295453807480826,-0.004571380906111021
CXCL14,0.06833536262753974,0.07330704887379752,-0.006098887643573385,0.020447353071161318,-0.034042617229079135,0.007183533790797388,0.17336578674528458,-0.029825787794611626,0.01629868232717141,-0.0009031642331738406,-0.023229811538941436,-0.06739314612448981,-0.022081388096498268,-0.06661634586073735
LIF,-0.024395510590403208,0.03687060532441135,-0.03240542158782274,-0.014438796983487268,-0.0020079662117095305,0.006580768963258894,-0.0835349609907672,-0.018419478569679452,-0.011612659702740214,-0.022287302644409878,-0.025846059626405973,0.012817341194882509,0.0021712465895952367,-0.05840767757341695
IL17B,,-0.032044801532833594,,,,,-0.01090883505247622,,,,,-0.01767140130867556,-0.019792182027535934,-0.018983004460263696
MMP1,,,-0.018737493718281147,,,,,,,,,-0.012796410082878032,0.14618829802839786,0.005703079087040359
MATN1,,-0.02524831705334266,-0.017844639760280886,,,0.007957397348159213,0.043070328001707424,-0.014491717235641308,,,,-0.01821227616281758,0.02723713293313339,-0.017299402583396743
ADAM28,-0.048905816314116744,-0.024814361264628118,-0.016292954567064213,0.08953818749501954,0.06216126203783376,0.06554007248718671,-0.08213794329643308,0.048650066623692055,-0.008185554976894199,-0.0665799619473805,0.02286736119676333,-0.0037893701057830744,0.0506868602605007,0.0506822093254029
TCN2,0.0036587643299300825,0.05916592251058165,-0.03147234684142354,-0.022048473642517916,0.05026657111367389,0.036842420394269146,-0.08840402222900604,-0.0018417194257264974,-0.006438591735847164,-0.02345406483901313,-0.05025026186527068,-0.05725324839539046,0.010380934377906367,0.02661790454150033
THPO,,,0.0069849372482321224,,-0.014582215568140492,0.011720193954807048,0.02845568619391381,0.08665853842193526,-0.012084075190039702,-0.022124007170122622,-0.033352349706331275,-0.015798306018270734,0.020640879612272067,-0.025924727639834236
CUBN,0.03945395986126561,-0.048549651071568306,0.035691697402055675,-0.027483459187590802,-0.05657027565924577,-7.27787304293027e-05,-0.05697770089960138,0.00011231904574752089,0.041658982132529054,-0.01701265372535645,-0.047557255229780535,0.002080562698387739,0.11564269363636549,-0.028386023064082885
TIMP3,0.07482170292226739,0.006678791151608637,0.046079421034400166,-0.04252309713812908,-0.03882320774857762,0.006401520822089015,-0.0995865163872395,-0.08396642723618462,0.03301531466701418,-0.04610173179154345,-0.09957016856285732,-0.08388856458885195,0.09560311012047043,0.07028437850297614
PIGF,-0.024652437488291414,-0.023205571461587023,-0.022902739334967854,0.013666635868440453,-0.018891048252021873,0.041175893679641154,-0.09491958362772107,0.012927649531355308,-0.06708334183410147,-0.028646219423357808,0.049500474089885255,-0.03621260578654008,0.0022241453871649796,-0.04349728644299851
CRH,,,-0.015923522140076855,-0.014319615635033384,0.02419561334266684,-0.013056612393597877,0.11282335201641769,-0.022813345680751423,-0.02186361712849846,0.038980199113378376,,-0.010664550351995596,0.009849847142469413,0.015161987253625943
BDNF,,0.04764683665437398,0.004640550200441709,-0.012809739308908052,0.01739105622422923,-0.039313134307334,0.21358399373237452,0.011532482843006422,-0.019657834388771216,0.0024064291314611456,,0.013339130623796356,0.014433415057842167,0.019664702624663254
CCL5,0.05875212084880854,0.008792413109850605,0.003823398445680503,-0.037340341418745024,0.012700938916833552,0.038579880527472826,-0.04860073945606522,-0.03845023299642199,0.041394725934378374,0.000438697615707507,0.08115269820478588,0.017239056140564965,0.10770407372849537,-0.021683179373984698
GAD1,0.0340355455825594,0.052083000107794805,-0.0538466863834188,-0.05420030176360613,0.013776704804477256,-0.015955320707899158,0.2414590014656712,-0.020193833638619738,-0.027475731998181655,-0.0013884415481851902,0.060597622613496126,-0.04861747277798606,0.015551051461667508,0.11703070650855256
COL14A1,-0.0350138234699816,0.17672016906006005,-0.032205159564631824,-0.01786907328860775,-0.030242111084375897,-0.020212613035327072,-0.03197597815264102,0.0318065657954673,-0.01582844740446212,-0.024855006343366938,0.03391930346236167,-0.059207586232622636,0.13798457289638907,-0.03553606239646872
HLA-A,-0.031393405868303824,0.10759309832443874,0.03974192193965785,0.013198957248494375,-0.033083260284711334,0.006917539044649795,-0.19222879056112974,0.041079902174798684,0.03299579369862205,-0.08583614170379396,-0.039564178597784036,-0.0018616362850118087,0.1028257872687589,0.03344417936779081
CD5L,-0.007333422880939904,,-0.015923520297846633,-0.020924472241713343,,,,,,-0.023088864356546068,-0.019651662495859347,,,
FGF18,,,-0.014407907788423015,,0.0028908018132603993,0.0020938573695251793,,-0.015528445947033223,,,,-0.02211310718759952,-0.005860307302848263,-0.002577321944246834
ADM,-0.02391161138292587,-0.0391877587227472,0.08570214509244058,-0.02796079887091038,0.0012882172245486545,0.12143267002744487,-0.07698036370362676,0.02791572443268807,-0.017665502487089254,-0.056919543355853426,-0.09058433442659289,-0.011894030922267712,-0.002926062862246417,-0.07524136035901176
CCL15,,,-0.026566983129552652,,,,,,0.004422391794822686,,,,0.0618595138960384,
GNAI2,-0.07948112685051724,0.03639221014816827,-0.038472248629673314,0.025201529192729624,0.04423046215240474,0.02914787644380912,-0.20362972444026353,0.02357732413375156,0.02564159823181815,-0.06350943532957533,0.013836754223942512,8.962393631531942e-05,0.10901703765194695,-0.02509442331780643
HDC,,,,,,,-0.08385109997730016,,0.06402703732524602,,,,0.002636641650250999,-0.017299394748661042
COL11A1,-0.022747208880030446,,-0.0024828253913229256,0.02681958808557697,0.01803838396367656,0.07384323767861843,-0.024250175593647536,-0.029657617256057037,0.0368858434592586,-0.028026076890203432,0.06069840420139755,-0.023324650583864803,0.08240373240969319,-0.006194191358318022
NUCB2,0.08954137626677247,0.02084772907918422,-0.03822158920287391,-0.012651937033780281,0.002572490500808222,0.05685329516372007,-0.044728138990449647,0.04955692777475213,-0.0015348863434968088,-0.08219750072833185,0.005122130801771291,0.010249031268959194,0.008558170541098259,0.024114948970005
FGF16,,,,,,,,,,,,,,-0.01704630461754429
CXCL1,,0.10668032204998244,0.017589409725503092,-0.015361523064063713,0.024551395327197238,,0.033799558181820934,0.003413603913207425,0.01485883380996407,-0.031500381300602016,,0.006472445215868928,0.008651368773850145,-0.04301672852534151
VCAN,-0.016357865886199873,0.05652757664731017,-0.036681287199446765,0.02109122624517135,-0.0406702841909732,0.0524439898491118,-0.1724344867751534,0.0352695189789548,0.03635111427361953,0.004817952314095322,0.024953175618872656,0.032483730190896794,0.07319573369309691,-0.02016415753527728
MMP7,,0.06107950347081401,0.04980642981619231,,-0.02565879430810061,-0.01604907396504845,0.020795529629146,-0.014311970035576233,0.03568614145279823,-0.013587465663982373,,0.029793997971287293,0.08741207095961426,-0.005065984643308294
PTPN6,-0.025742030252075256,0.020887564858035633,-0.015890982789675663,-0.005700425470831508,0.007601745826811113,0.050052154289097636,-0.13529924871685375,0.04760775973975972,-0.01708370508466569,-0.05153955110923174,0.056169541945858166,0.01345817538683048,0.06443650203027322,-0.03533881175484237
PTGS2,-0.03914670723396345,0.06900433517910853,0.049550030399690546,-0.013709353527895379,-0.023803990053966745,0.06080675064002789,0.24242588787813452,0.011405036912721225,0.08925620888259875,-0.050656089310956026,-0.05881934067809829,0.010259470058449892,-0.0168683537078431,-0.05362371721010628
XCL1,-0.017638266003286784,,-0.017449330163376874,,-0.013128037767835969,,,-0.023506875279995378,,-0.01782288888930033,,,,-0.030787407566911965
CD58,0.0876529026333615,0.00856085919830702,-0.032263784692850725,0.02932540489606603,0.009900993048982693,0.051237172714940854,-0.15207549212819568,-0.009431402835827088,0.05115698039751594,-0.01686030357439855,0.03507032265496297,-0.02180205580438419,0.024426262347608328,-0.015971217155330987
TNFSF14,-0.028853362854453803,0.0824558710713239,0.06263039418808179,-0.016021562119718395,0.052985885919334064,,-0.0410272257040534,-0.030376616673949357,-0.010740765600047678,0.01680687764898357,-0.04547078059296632,-0.018477344589452077,-0.0320051433695622,-0.028182547951309117
CNTN4,,0.002168488006433651,0.030004632165646153,-0.012541627718206015,0.011233543254612429,0.010215455891886743,0.1643355806751263,-0.005121978955297482,-0.036780898177844315,0.1272532781325025,-0.04608723248357762,-0.036339839852518756,0.08910403619409292,0.09104812784407332
NTF4,,,,,-0.031119047132944458,,,,,,,,,
INSL3,,,0.0058775611199528045,,0.003108125890543322,,,0.10040551054587676,,,,-0.018477342804243076,0.04536818532447657,
BTLA,,,,,-0.03588951739539701,,,,-0.013716325032730212,,0.026513933849478165,,0.017316110132867064,
MFNG,0.10322070580723362,0.07579840684229468,0.003160493088247785,0.017969687428638983,0.011386337417515194,0.01754727806582293,-0.08045192134241634,-0.025681918525479783,0.040143373289612296,-0.012335955479658376,-0.02069920987367705,-0.036082045517206715,0.059057634444893065,0.010977588711456673
ICAM1,-0.04938665167140134,0.09809548290756852,0.032538879370673984,-0.002744705284819521,0.029079997265844298,0.019445665101985737,-0.12281319017317421,0.009671782057211087,-0.007011698385134392,-0.0031048795243279258,-0.07704737039390465,-0.023527838285794175,0.05153183365926324,-0.012276890091010286
PROS1,-0.021247584611666974,0.04846590679351852,0.07019297875419234,0.04021240148301498,0.050431721152342485,0.0460335972252755,-0.16890191182990683,0.058574999271268566,-0.07164885470973514,0.0036411031537644726,-0.028282423219093838,-0.04933267652831439,0.07480850785244911,-0.028181066915560323
CLCF1,-0.03958710827430757,0.08829297388718298,-0.06558656686507354,-0.031285036318276144,-0.009343684013950986,-0.014919216917688872,0.03233711763615017,0.027595315353101155,0.05489067270303702,0.02289640539594083,-0.013782729678303761,0.038628793721439236,-0.013024858345807043,-0.012326616181851604
PSAP,0.023036105662199526,-0.002455487483467971,-0.009915555207280274,0.018196187802416712,0.00365372615345922,-0.08750757145245365,0.07049119785702244,0.016695277014130917,-0.03948587106039444,-0.011473569642209204,-0.03342414914568183,0.001223656157381343,0.06492391555580988,0.06962047020763237
EFEMP1,0.023401437757829793,0.09215323557308336,0.02545675744366608,0.10296665809474,0.059799172937359014,0.03304298797515065,-0.17221261798759582,0.04429208218832468,0.006972664552061929,-0.08806390665098947,-0.03094552568140308,-0.07052825548760958,0.04310670549234679,-0.0056079968834094026
C1QTNF1,-0.028974951242545868,0.00881088056485921,0.0816332917516643,0.0770976973396142,-0.016996823758682247,0.03680232745336585,-0.031342177019826924,0.013302036434905972,0.00014265399828764828,-0.014929839413161153,0.006154735920471194,-0.01088004984979345,-0.01790522571387119,-0.011216028408654188
ALB,0.13712613102029414,0.032023637921104124,-0.024166520444360195,-0.006072639824681554,0.040560574610488065,0.0796235724318263,0.016208669981886165,-0.018017173208760673,-0.012199241193343502,-0.04859815647871188,0.048111445756677806,-0.0069078400352794046,-0.03230344416900168,-0.024492837286923443
CCL13,,,,,,,,,,,,0.10413753731602388,,
EFNA3,0.004093526083612277,0.01926326635238157,0.047904051519516794,-0.04693274725548538,0.03744828102025869,-0.01301795197176161,0.22611724020417717,0.06222737380721954,-0.0046532104393327625,0.08474299187968991,-0.08599660081133341,0.053278700338051134,-0.03666806087459808,-0.04635799958000657
DRAXIN,-0.05099364241321769,0.05503813988605712,0.027012729707144727,-0.01916001527122903,-0.00829987756412745,0.12200503130906479,-0.10397998085286987,0.0060299539887221495,-0.0097953920390798,-0.018600980917252964,0.016471949176230707,0.04065436032885698,0.052547884866592294,0.1106404870397943
RAET1L,,,-0.012176996358906072,,,,,,0.037167566618956184,,,0.012721390936733487,,
NPTX2,0.03698950479229171,0.05269462786490783,-0.02314134109579087,0.03457339196242234,0.07599055608017977,-0.06726075137899033,0.24168960013141938,-0.007648536508703086,0.012296849682047233,-0.05552176611802438,0.0962330745977849,0.02651617750004149,0.10356501959261676,0.018749059642100493
FGF11,0.05233114077818039,-0.002139666169752146,-0.01511877164820592,0.015796447099669778,0.01741072931409678,0.02808881807616702,-0.10577866360351151,0.006497268336083793,0.004961120084269859,-0.005583542678270478,0.060599406674784,0.022439573782884782,-0.06653835811796814,-0.028382478096356044
CD59,0.013646180009335047,0.0940603615960664,-0.05845813959579651,0.028813149172820084,-0.00027813907880308054,-0.027449495826494863,0.1150333902326571,0.03011982976876413,-0.0238339416590254,0.0017855298836194577,0.06811128956222175,-0.09833112476312361,0.13232203804504503,0.0766146440451477
COL9A2,-0.03857693192121878,0.11338069729835622,-0.039871156422791085,0.08146884973434224,0.004106315220807094,0.03093974754746808,-0.09131991141861664,0.017996099714811555,0.013209670686574845,-0.06475451289509349,0.015201241707234062,0.013265465095406034,0.04244890881644928,-0.022172001006693146
DLL3,0.046140955625107796,0.026724234246608736,-0.08708042822223416,0.027832919138791556,0.0020924223322056137,0.06183190367181045,-0.050004673399628705,0.0070826982033279015,0.03296256502828612,0.08679519261520782,0.10444129408001442,0.03791525834826577,-0.06928535193274217,0.04096767803498323
FGF5,,,,,,,-0.026299749614816775,,,-0.013067778242190516,,,0.0760205512378912,-0.029241157349031897
LIN7C,0.028505949969410686,0.031438723669018086,0.0286747895467713,-0.043904437854155154,0.05893563303404261,0.04302261388123694,-0.04068924942782872,-0.0036564729806786533,-0.0143022207659396,0.044584017271595264,0.06528623281805997,0.04806938670928308,-0.020333869012528972,0.009986221009134233
GDF7,-0.01826979738791912,0.13242341490158202,-0.028716374123221904,-0.013458058989148739,0.027816899003979982,0.045472668528501535,-0.01024846936685752,0.006048121803373143,-0.010740765182661509,-0.02402060897081027,-0.03361289418182952,-0.015021001186918908,-0.020711258920914223,0.013425261782667383
PSPN,-0.028045120349087897,0.028904469997101022,-0.05665078105198922,0.0022353600684023294,0.04074478786541982,-0.006264991794644312,-0.014909174248709902,0.07977453802135558,0.00029396970621273943,-0.03674271663275096,0.01813492632317102,0.01972392090815088,0.015555659023245115,0.0694761078688019
ANGPT1,-0.02077161271334857,0.03626539978041873,0.05187634156753978,0.008854791538762265,0.000611890242772266,-0.026424736820936923,-0.11169389930104179,0.03126964098093678,-0.06521171907134242,0.003164745485251472,-0.035964043052031,-0.029939760748808365,0.01830197668480375,-0.009113552173175636
PNOC,0.04800814621431516,0.1182176957925544,-0.06647785534511048,-0.02816352316286425,0.04410964456551164,0.0019671081506326,0.23786191012701038,0.01313947905449999,0.0038752581820668524,0.01353677273417418,,-0.017808010413011527,0.026713450538903918,0.02470053629170815
L1CAM,-0.027434917032957112,0.02624468033472968,0.01724329190374232,0.021871573386324457,0.004913705762721429,-0.04262755051680378,0.08499952502060548,0.010404190075053952,-0.0030937417642437084,0.05150244886812043,0.0770554244223081,0.046860389025600135,0.009311963760227544,0.041093105597135075
APOA1,0.04231646539232293,-0.03148179017466419,0.053250297789997895,0.017797275341049704,0.017465805188082963,0.11710120867979604,0.00039891195112204126,-0.008719245580116873,-0.0008512320486077111,-0.018990541956438307,-0.049956535541604626,-0.00686819345527644,0.13245154794460284,0.015796084118437113
PSEN1,0.01707858334974026,-0.00815454163571333,0.03342061025696847,0.03780106713007047,0.01631871061915941,0.01754033556499372,-0.1307054704491838,-0.029065291653489835,0.026044820823349777,-0.06065473854774276,0.0664726925644855,-0.03855849777326492,0.061652009180103474,-0.06814785929791574
CALM2,0.06286088594514061,0.07673875168568156,-0.03531159847879716,0.0004964023188011295,0.05016150485530427,-0.07306729258793507,0.18654751750010162,0.005917239509193331,0.0010113248287622538,0.10340025064625577,-0.022788538137350628,0.008466515175988716,-0.09281381920240793,0.09899002922320801
CLEC2B,-0.0006295755914145835,-0.023544841138420054,0.0029879115983870662,-0.008047400466589706,-0.0032724787535944847,-0.012420751238035894,-0.08996329574226615,-0.031439904856521574,0.017176947687846594,-0.0011878642823375818,-0.036906011422117094,0.004459048056502333,0.08105119748638415,0.015360565370345212
NTNG1,-0.020509552158372482,0.05846411894730621,-0.0018347485436057342,-0.0352398864991599,0.04492776374607476,-2.5624794468928416e-05,-0.030801861603724966,0.05154422548286181,-0.026281804788347005,-0.0361619749786141,-0.03717019095093055,-0.016905706858066378,0.011447022170885307,0.05187697453402095
LRIG1,0.011386684468024573,0.12277365284079997,-0.013062602779518219,0.057165842513669005,0.0003282720117158198,-0.012701706820168837,-0.1405973025632823,-0.0024897981768161217,-0.016694817882828845,-0.07030448398324007,0.0794917673087092,-0.055143227501992326,-0.039724539834226254,-0.05294826226840563
CPAMD8,-0.01607585377692496,,-0.024464844792650844,,0.026789352090341008,-0.03054292963863468,-0.023791662856921348,-0.01830586661160656,0.00835607283356268,-0.010378066976583765,0.003936469797833849,,0.02447911350208579,-0.01875108359156369
GHRL,0.05063842838569102,,-0.00014201363964015144,-0.017070094400709567,-0.0029455831200009296,0.11722161501202172,0.03347196729792222,0.003544362256654902,-0.0097953920390798,-0.014574309217352296,-0.05198682740876359,-0.01624812913040592,0.011130257471176495,-0.016529275291813982
NPY,-0.023583904901640144,0.03213904612181801,-0.056227819198759244,-0.0008809520274377503,0.04199444304318457,-0.0474218683808171,0.19347775438072312,-0.015650383684172948,0.03881642760164349,0.056812125757796504,-0.043125944293360564,-0.014112868614064657,0.05894877587654484,0.12150146950672448
MMP2,-0.04205530644419993,-0.006354064407187751,-0.058412596806945404,0.006019075718637265,-0.02116769361819051,0.11878640800757463,-0.1688728143575999,0.019363332204194464,0.008957662098368348,-0.06430062026839278,-0.013393414054305155,0.031183339757590918,0.05272705612326152,-0.00017340972021981962
LHB,,,,,0.0023633757174179207,,,,,,,,,
PPY,,,0.04837200065651443,,-0.03331669019717701,,,-0.013378610335409432,,,,0.0028025086137521416,-0.025129010948159145,-0.033566737908377435
ALKAL2,-0.024073723315218155,0.10621827010905642,0.04074667981702907,-0.010802297310557136,-0.009692955350968322,0.017697606565972884,0.0017991592360017392,-0.005582542168315455,-0.003609467076434712,-0.051395244459295004,-0.05974838267380817,0.016778652909572884,0.05227662059000935,-0.03938462974163627
CSF1,-0.023883684505937915,0.08470987472268347,-0.014846973395049853,0.018086750696429215,-0.03621483964837472,0.061511373279843205,-0.11284795135365411,0.06889326369997113,0.011746054118608927,-0.04091304289308294,-0.0159402455529601,-0.02401074607098191,0.03634759858415043,-0.0855418670675531
SEMA4C,-0.01662527417561012,0.002835828458577147,0.01268446937229912,-0.029918268031905854,0.03076552215966347,0.06375931072880739,-0.05617485413697021,0.08728534190639015,-0.022945224659957193,0.027158590687650308,-0.006738519590818445,-0.006002403631648206,0.1118959648605758,-0.11030959426477055
BMP8A,,,,,,,,,,,,,0.0419907873769533,
ICAM2,0.04571840680357192,0.019963121753479703,-0.0501025071041273,0.06478092822889624,-0.011469644122944288,0.0007342689151925339,-0.03180388083450753,0.023256615114704785,-0.0057189426755289,0.002258753512111184,-0.035427462109138906,-0.010046088289414877,0.07802107025137212,0.07246605365518902
SYTL3,-0.007860792535034567,0.04441043132551625,-0.013863556809413707,0.08836327734680392,0.03152838082073814,0.08268466540439538,-0.09119163452431468,0.07319045546946774,-0.022067279612030196,-0.03718386248055125,0.1294076675038195,-0.03838238276656326,0.1178168789048524,-0.007957286581771344
IL1A,-0.018679883722221322,0.054267481020464484,-0.030993309152904033,-0.006500159560520241,-0.004198464814910767,-0.021929145576360286,-0.03537411731632973,0.03487793123415,-0.017404851875824065,0.040884900435020355,-0.024269404249614584,0.14886688535009315,0.0066472870872124465,-0.02971189175963237
HLA-G,,0.01874103946781825,-0.018737489749149124,,-0.02460088668222274,-0.011844248760681018,,,,,,-0.027242746778796352,,
PGF,-0.04984500684136565,-0.06743036224412031,0.022710582731669333,0.005403294309213153,0.044806418027330985,0.08437565737946011,-0.10110384789802032,-0.00465326651883522,-0.017711789270328383,-0.04111889171222016,-0.08728057972735861,-0.0637772802927085,0.12114226139666467,0.06269849290360777
LGALS8,0.025604603400043387,0.03346718312822289,-0.05900362332404609,0.029274903038364438,0.03797633223057879,0.02862773952861066,0.05229097483657978,0.007084024138927781,-0.05085796401531063,0.055479305971745746,0.09075795905422888,-0.03184941151857619,-0.00350762740252784,0.11749289336830618
DKK3,-0.00393946569928191,0.0587931292654445,-0.008564108957560601,-0.025038672158840636,0.008762678405579283,-0.08905350208700481,0.22054017800200326,0.001316407256787193,-0.029434752222793778,0.04789289346793152,0.06298314322261257,-0.08247591660945945,0.061978964114390425,0.10735351546283066
COL16A1,-0.050114107515998554,0.07522920988638984,-0.009858928363083917,0.0112915753803275,-0.0017556637910901833,0.028683079259476406,-0.09757292412853974,0.009143339022168894,0.032862170765021764,0.007056261348595223,0.029173918484501505,0.008718880228165847,0.04433171031442411,0.010917319178815109
TPH1,0.002143342631359015,-0.033626160927529083,-0.013758076171244924,,0.057543121738385834,-0.012550633249360281,-0.028282284671526204,-0.030941918351399096,,,,0.06471766616052534,0.07788519410819371,-0.01194217937090516
TNC,-0.01977214690533039,0.10460578733706191,-0.0007067370846870929,0.04073026597208582,0.07041532896113548,0.043307955404706854,-0.1997740217582947,0.03139291967852872,-0.0020758811716769313,-0.09867246728958194,-0.050310390202264084,-0.0344293629549197,0.0430917822992458,-0.04599205803473684
TNFSF9,-0.0160758461470632,0.05673156911131235,-0.024464842252798918,-0.018063903756458822,0.05524141418413023,-0.015283865018130009,0.1624361112519524,0.010362426821347036,-0.016361262901553448,0.040074103733495736,0.00903932114434903,-0.023214149748317158,-0.040579117573070506,0.020677440664543165
C4A,,,,-0.010645179803010154,-0.027614048343169433,,,-0.01585967149884781,,0.052947354774917195,,-0.015179422371835177,0.01747076586076725,
CNTN2,0.019114330564133766,0.08284813947862985,-0.040748139504839694,0.05341266687991847,0.06161511588923583,-0.0019466503855732444,-0.12106803770189019,0.005623245752677315,0.03314735146045129,-0.08584066030904693,-0.01851123763175752,-0.01625011700908719,0.03433096424176601,0.018021081046527384
F7,,,-0.013422040204444093,,,-0.01090026079118154,-0.02379164902841103,,,,,-0.01502100263941302,,-0.023177398957208117
LUM,-0.03466794171948604,-0.00854754184633912,-0.03786589920887154,-0.015694699922009378,-0.006373743223171823,-0.016455173144002726,-0.11212556349477727,-0.014382425280009686,-0.04354987561103101,0.0433399022215954,-0.05856568329230491,-0.059909847320393846,0.11601396941952134,0.0029573855965833334
IZUMO1,-0.015360980255452615,,,,,,,,,,,,,
BTC,,,-0.012176991286795731,0.002444175381469097,0.03345951734883511,,,,-0.010906504624179867,-0.019165843462592314,,-0.014536114173150946,0.035391649238156415,0.10295802249782737
APOC1,0.05274772439529948,-0.10905301512123067,-0.006014348108946796,-0.0012899616847380742,0.06705252233471849,0.03489389581769403,-0.19963566285218604,0.005711724743783173,0.0375914820576159,-0.0687702162313288,-0.0014116919728184572,0.03603606135161205,-0.05280656750576801,-0.02723521948875133
PKM,0.04849675962070037,0.006685658417772431,0.07205665635058343,0.007835502395806578,-0.015599291768391598,0.00493811397348644,0.059759505740991786,0.013155656799214831,-0.004464612084515978,0.03773794357621686,-0.054824429684954476,0.02026609494480294,0.007967334474579021,-0.04274116732481675
TNF,,-0.0749333637684926,-0.03131986897630223,0.07291186019482875,0.02171129728396762,0.04509141252093828,-0.03491719710769386,0.04059026534112703,-0.014320646677748643,0.035226386943268406,0.0860156091270379,,0.06378061776138776,-0.0180387774208298
GNAS,-0.09752062221096174,-0.03952572174588131,0.021998016947277016,0.024123455333768768,0.055878224056543954,-0.030006320983280904,0.2161007943578114,-0.04697379802422305,-0.012707293327991576,0.06865233117447755,0.03198880561178006,0.08127283010429444,-0.04637976571556234,0.07128095231314382
BMP8B,0.04224202961956564,-0.016682508739181236,-0.027498133480376146,0.04033218878709883,0.05514363205515302,0.07496578869548154,-0.0049963568544852685,-0.03388431735015833,-0.009508762196294469,-0.056870361851237505,0.03408910289572844,-0.05567808496587044,0.05309516593199231,-0.01904225353683729
LIPH,,0.06501098354383053,0.0355229230729977,,0.05427272418880085,,,-0.012787230730929949,,,,-0.023854016570208605,0.0198219775885161,-0.02876412354431916
CCL28,,-0.025248312072968116,0.05031968291732301,,,-0.02344068509457192,,-0.019690231694851505,-0.011246857831777594,-0.019534286347665467,,,-0.019910462960964322,-0.027291874303244337
PTPN11,-0.10059405446628171,-0.0702236209699925,-0.0028892978881680117,0.02033195944102763,0.023327005575532415,-0.02512992815474173,-0.029829852068593784,0.007653598898831002,0.01840855961020614,-0.07271884741786497,-0.005903162432006309,0.03140978482684396,0.02121898879372815,0.0655587892571635
