,UKF243,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL12,0.08939257142452468,-0.030480773538452098,-0.02671893012469553,-0.04884396265424349,-0.02353270514234468,0.08285729189466871,-0.014144448133576614,0.06970507012523786,-0.013629671578712489,-0.025233838425166875,-0.01702492018916507,-0.02874277418128649,-0.008137427810803868,-0.0863692631428038,-0.01598150341920566,0.020202717600014068,0.018557701494438177
GNRH1,0.03216191836305196,-0.02208693224999781,-0.028793664204096334,-0.007208103075942939,-0.015926106733790822,0.03527702047339116,-0.039256170575318605,-0.04342297473153083,0.06715388128301661,-0.024867907537977588,0.06811749269356086,0.015601084848782695,0.03613209403846678,-0.02640063778726871,-0.018228117274655977,-0.03108408898612717,
FGF8,,,,,-0.022256906289737914,,,,,,,,,-0.03376261111166984,,,
RIMS1,0.08856378441179229,-0.000630070226844788,0.033085275670209024,-0.0140921627453334,0.06017396403399787,0.04103332204260809,-0.025170180826497884,-0.014348435056925242,-0.043656980356366046,-0.039081936845234956,0.11220411335028159,0.012797850085540494,0.023153133505678266,-0.058052189859762036,0.03137046230034754,0.02484518427900559,-0.056695237428288046
FGF14,0.06522296446401574,0.021911327711213333,0.05163968643878241,-0.016094068125429874,-0.02415310312738751,-0.02635011706858221,0.007789617105202825,-0.043977620918187924,0.00010283783786591482,0.17432807615991258,0.0036854121589895783,0.036154539488245444,0.02622475448079186,-0.08237299649010589,-0.004752005155824189,-0.058720624187136444,0.028239265513748345
IGF1,0.0833363407184009,-0.025451654888794,-0.048356317094238994,-0.05366124847975934,0.01537667440536149,-0.03813099801620447,-0.0520712237368675,0.09045200345949982,0.00679114842809678,0.02729153503299828,-0.05804283552397326,-0.020100214931172894,0.024164745057040485,-0.03355145363572192,-0.09361852637340425,-0.05066283281499865,0.08001709053279228
TNFSF10,0.021795752499811655,-0.024822705048035867,0.016712229668540236,-0.015616658690335683,-0.025783563381565185,-0.014157315322424441,0.07135682552725246,-0.0400030938248315,0.0005837209845467176,-0.024478947506815257,0.012135631199463435,-0.0066949212224904475,0.005107812444952662,-0.08718605172197784,0.04674227194102499,-0.019607992985495423,-0.10309466521938636
GDF5,0.10807634755079881,,,-0.052126830140097884,-0.01842317732238378,,-0.018344191413243248,-0.04679032847762671,0.08156622498247038,,,0.04469673166431377,0.03623053520654782,0.03513854451023734,-0.008158894330137589,-0.07717664692000616,
CHAD,,,,-0.015779689649443138,-0.00815581215658861,,0.0009971263915788911,,,,,,0.06803016892609176,0.0643720856615458,,,0.16637748208457023
RGMA,0.06476849467365665,-0.04236824829842056,0.00323231483213346,0.16258499300582713,-0.0230629769861719,0.01281560864789635,0.02108999263985521,-0.02609018165537118,0.09851410629998446,-0.0026494960100125436,0.18817327176410065,0.08952874567045288,-0.059847025949512495,0.1664650539179186,-0.03244820379576484,-0.013572817744341477,0.09657324383476408
CLEC3A,,,,,,,-0.01905726656704618,,,,,,,,,,
WNT16,-0.03978508641304496,-0.018436643232698457,-0.031165245550089208,-0.028869726935895297,-0.021460147580378272,6.945746810343359e-05,0.027468454590149467,0.015670062675783882,,,,,-0.010842673260865118,-0.01668676315624829,-0.0028519540073759005,0.03745848747780612,
CX3CL1,-0.002426809534017942,0.0008988870391791585,-0.04613033319291446,0.030128813810423313,0.0029062848736497037,-0.009328191726290836,0.022446784520175508,-0.052947052722678904,-0.019471308534916812,0.05113850856231987,0.0942255466943354,0.1619167606806788,-0.06346308717537143,-0.02455331764799118,0.020126609191366347,0.003107102040016048,0.06578581885572035
FGF1,0.08353812960327484,0.002875081091343303,-0.019026106155922925,0.033919809910802845,0.02725101714687089,0.02130152394174191,-0.020176333787762585,0.1313001182124323,0.016331408270842816,0.04070093797405898,-0.03647649775442617,-0.02360617213174933,0.07280838689934586,0.09307677616167676,-0.05980333616277462,0.10438188731561518,0.08332376145233975
ALOX5AP,-0.02518207348706421,0.015987547330037495,0.030735733893619777,-0.058064560242891264,0.03210835316490057,0.013204123532695143,-0.017762196103137666,0.02390424184363286,0.11119375795111791,0.12936747418221695,0.0805747546208792,-0.04412870012503549,0.024857859303991914,-0.05297319862472996,-0.008413672403206124,-0.04901879277583589,0.0892580816305125
IL1RN,-0.03364676026234475,-0.03159670408612887,0.011580816940502324,-0.060206960958860314,-0.021861864330414368,-0.05056107441826264,,0.031307867190537554,0.009472010727960197,,-0.04894879214268805,0.032377936746799146,,-0.0036838807204142765,0.07728039366343102,-0.023551727412558173,
PCSK9,,,,,,,,,,,,,,0.028896603037113278,,,
FGF23,,,,,,,,,,,,,,,,,-0.07278441557015712
NPW,0.08264211076296861,,-0.005572643989899419,0.02089457457987833,-0.02264561070961348,0.04636540752058001,,,-0.030534222832270592,-0.03571669186045345,0.05462435546904588,0.049715156670840845,-0.0012018468060585627,-0.028852801000607237,0.02127809721019793,-0.006994652102433924,-0.06511239391292398
CXCL9,0.017753064889304133,0.061113883803465725,0.0631147782068765,0.02194143864388668,,-0.03383353634877835,0.022809367138925996,-0.024491526766530873,,-0.009017191859905188,0.05280277394026898,0.0796462891252214,0.010435428029878397,,0.01933855403613439,0.0022781817547429034,
ANGPTL4,-0.19929937363410763,0.004431721067952171,-0.04871979660701889,-0.09735593029539691,0.0016129321496770545,-0.01805987094217277,0.04179950730488824,0.05039069923215261,-0.027205368352552287,-0.021210848832785796,-0.11842672137454646,-0.024013486787245405,0.05536589164120189,-0.045893146698558214,-0.006401958543574484,-0.09520347210512647,0.03468553947979404
UCN2,,,0.001529888159880422,,,-0.03480032748047986,,,,,,,,-0.018302654140639984,,,
OBP2A,,,,,,,,,,-0.03356146283146428,,,,,-0.01797931787308345,,
COL4A3,-0.046774816756350215,-0.04492725520862705,-0.01641861050063925,0.06167590787448729,,0.038133463965655603,-0.01244943615129803,,0.02556512960013874,,,,-0.003365872999806318,0.05095708122652253,0.07730463670982386,0.02690296729821883,
NRG3,0.03888554548764406,-0.0032574453326635723,0.05098882639426691,0.01743232328401487,0.0292284341639929,-0.05131923263134237,-0.03235747952460115,-0.018049124218834724,-0.05645175884859627,-0.03656470682050335,-0.019639602113931336,-0.030640165909373306,0.0012733782937772466,-0.0021589536520351406,-0.01865749536573039,0.025105890041800784,-0.004621285066742633
IL23A,0.047428377270252293,0.027454185702613994,-0.015680425407034022,0.0009750762086070286,,,,,-0.018092863271907976,-0.03088338034386272,0.06834052553841863,,,,-0.010245049238924015,-0.030425038079776437,
COLQ,0.058950545506403065,0.014761245795946397,-0.040523512656890956,-0.007473741400916153,0.06578437244602316,-0.012844015657755408,0.0827967786973758,-0.01600128098395854,0.01183231082655954,0.0005790903511434609,-0.036568155510592525,0.028475943956649458,-0.06452740695907852,-0.0643756381204172,-0.004093964359828757,-0.000988351312812503,-0.05319766508148541
SCGB1A1,,-0.018708762644124095,,,,,,,,,,,,-0.01874015713308659,,,
TNFSF12,-0.0014220645986155924,-0.021279264375266015,-0.003774414237987213,0.0072159891272886535,0.06011561366065052,0.01302673620840231,-0.003335883971216499,0.03250585587136233,0.018950775193173546,0.0014104997082647972,0.007432324068057961,0.10526459844233033,0.08710490466130762,-0.026169193259855523,0.053865903508441525,0.008795417394208332,0.0805845977529637
DKK2,0.05652574785627994,-0.006566183319924926,0.01915698150649197,0.010261156074829898,-0.031233951786076648,-0.01868352648193896,-0.01951242717447211,-0.04508164770819871,,,,-0.06125919823943241,,-0.021570744405337586,-0.01978406968689692,0.0978540506529814,
FYN,-0.0171873332897003,-0.023632769840237128,-0.01756630313475055,0.0548611223161176,0.027389763088167044,-0.021463336066305676,-0.0018070185343174638,0.015289473868194334,0.0821390088000026,0.08705735352738729,0.02083088199156017,0.025629624447506806,-0.08505274646370903,-0.0037548860151892156,-0.001949689016307649,-0.04787857060236114,-0.0012390262455010503
ACE,0.052451462511343354,-0.012686564136902556,-0.0543011045720771,-0.06358157069967038,0.026944149222884267,-0.014537001684136039,0.009938421605250373,-0.07046054210049253,-0.02463995269136954,-0.029908930692418637,-0.019610590833526495,0.06021271862213503,-0.03722918887974345,-0.06651861018072225,-0.00904160261475886,0.04376933495271605,0.006109378538753462
IL18,0.01948200391891264,0.09822335095792581,0.024503733868817372,-0.01996460868849868,0.018858795744872255,-0.02358515142454238,-0.007111429398468337,-0.016444553117211377,0.05350478593275537,0.02259880680776781,-0.06353539554352282,-0.021708580662533842,0.01827548178939513,-0.02095812183724127,0.06452694872558493,0.004970050340385978,-0.02985342774169758
PPBP,,,,0.006629246748040077,,,,,,,,,-0.04054552933743419,,,-0.02540091752624041,
CCL27,-0.07285117592166293,,-0.008913624051458666,0.010468946747710215,,-0.008898093328240481,0.08109081304132867,-0.047863408011174835,-0.028324740908917845,0.016682389430991672,0.020743785301034247,0.06007400203821417,0.08012579784316144,-0.04412394770540054,-0.027622691533279946,0.018809603241521103,
SERPING1,0.05285273080474167,-0.024826431054426955,0.03801118429266669,-0.019095693208320823,0.02488823512885428,0.020238431461665308,0.003200205400302356,-0.04803068095081076,-0.0008412431626746472,0.04114743057889101,0.09449813592255941,0.04149254690167293,-0.013974256327240255,0.045259872469556345,-0.026972689195428345,-0.07450012285570147,-0.03250062166799125
AZGP1,-0.02493127446404882,-0.08406584120374734,0.022144372844586372,0.08089399592608777,0.004500234062678377,-0.0613816551508732,0.04470642042331298,0.052796941495331276,0.03184259087324407,0.11485099928361753,,-0.03503507086801071,-0.02513112655185622,-0.07504381377863836,0.03466766020989398,-0.022241071476257226,-0.0459398949645939
INHA,0.015578868757694295,-0.006244013430839002,0.045010322602839034,0.0804982552760192,0.0381057923979774,-0.01007402864513067,0.008686401350055538,-0.05791525612721019,0.013236615533906761,,-0.07531846909699394,-0.01794497790591525,-0.0509335823911113,0.03227631326559492,-0.034986971485079954,0.020813459582195316,0.0101110516728379
SEMA3G,0.009764669555120412,-0.017113668281508915,-0.02780643892224336,-0.04004324431570078,0.09223393923850379,-0.011101483168994807,-0.007796426276756093,-0.03321985600989241,0.03340224062444444,-0.041333640500913725,-0.05698557426307112,0.01371681429371518,0.04422501067256746,0.002813624532700629,0.03428953252288329,0.03660222455575472,
OXT,,,,,,,,,,,,,,0.0075785470942009376,,,
COL6A1,-0.06442116919913343,0.044225816240339916,-0.03404398658349201,-0.02911326527913152,0.05397043262934142,-0.11104278076222443,0.012410867092538335,-0.04988624795484371,-0.010992838787982535,0.024576883066948076,0.05435111598620033,0.0017585073799215962,0.00015048626848287734,-0.06697811460159281,-0.017822097987738848,-0.09951529983885311,0.08213365809719554
FGF17,0.14426637431673736,-0.020517085034043654,-0.04727932853955232,0.04825947878025457,0.13967581809645832,0.023541411074790356,0.030829752257731973,-0.05285960484254159,-0.036296901377561336,,,,,0.015830523933742364,0.0815052024844876,-0.03860121887008045,0.010957412830263708
TNFSF8,-0.032547594174248136,-0.01816062875312451,-0.007025674516041621,-0.04008556113468542,,0.07091055576184226,,,,0.0983428097616727,,,0.015315270960465928,-0.01668676535873097,0.026465837468487255,-0.02860349918209997,
FGF20,,0.03935081608874701,0.03572595557366087,-0.0010872374735967378,-0.01911193138805139,0.0015879984674068094,-0.00932499811027912,0.022223584446922677,0.03935580528327502,-0.026649642087578973,-0.03329364563237675,0.00016285762653540518,-0.034080170112945674,-0.009819439115089302,-0.0294883779783311,0.09719338666303198,
ICAM3,0.04391487175469521,0.00798918815704757,0.01877487940593096,-0.028433198778879714,-0.0015027752363562321,-0.024902983803471262,-0.045696431762192444,0.038302533669205746,-0.02281097136635634,-0.03902106068122224,-0.020891179757366023,0.051016907126040914,-0.08913641445070748,-0.04956822146653171,0.01731427414364053,-0.09310999000001872,0.05059510567232539
LAMA4,-0.04899341655857495,-0.010581748431174747,-0.002589078823057272,0.00779643175771292,0.04686417022955111,-0.024666221939952736,-0.001338006057843789,0.07284392734202896,0.0015273564641196534,-0.0269319755697114,0.011468521799196052,0.07204786856550131,-0.026219453736679055,-0.047473393294424515,-0.00501310531213258,-0.07898506866115595,-0.028095241665374086
INHBE,0.008509051590034532,,,,,,,,,,,,,,,,
DLL4,-0.06281323568119322,-0.03626879629605804,-0.08949837587115482,-0.003742174251623096,0.11356084100909247,-0.0466941716891194,-0.02814654488033167,-0.014279445981932927,-0.04958575151651535,0.0019062354402529643,-0.06718784015506969,0.1381389825715951,-0.06235356439172487,-0.018629885038732443,0.024144799722579602,0.023119109801442193,0.016456899245496443
SEMA3A,0.03498504329242337,-0.02413757790248934,0.02385394478040413,-0.022021433286538623,0.018747739216792843,-0.02917732456013152,-0.027920013174458462,-0.010153892951016841,0.003532891084211577,0.10988989584761734,,,-0.03842094507513457,-0.035673600328164266,-0.004124867563186888,-0.07107843195429721,0.004729322519458698
RLN2,,-0.019503310649110168,-0.0477246355059148,0.07295136185625588,0.010363141065949585,-0.029021826153450506,-0.030467611921738018,-0.0272644923707558,0.03727840579897215,,,,-0.04886333295933032,-0.018302652122386243,-0.019768528706255162,0.03577829678928961,
C5,-0.0001738609656195915,0.05933300182654605,0.03712827832701739,-0.03096949269811595,-0.01255497643630931,-0.012483673414093687,-0.03090119292501941,0.015909911400357243,0.040194893829310116,0.098357850584593,0.08924276822827969,0.01600579059152621,0.020866489731007656,-0.04998298723258642,0.005592808331273094,0.00889304965718453,0.04867525817412045
COMP,,,,,,,,,,,,,-0.006586319908921153,,-0.0244205899392847,,
EDN2,0.014457368016142658,,,0.02016671473752506,,-0.03524216834129915,,,-0.0014537036627814558,,,,,,,,
C1QA,0.1267271572150319,0.019354666378440993,-0.009211875852933253,0.016078544784621843,-0.01756133394041788,0.019524859188769228,-0.04107668657403166,-0.0062434389205702195,0.09511674139393199,0.07528700704431016,0.03135207555213764,-0.007701170740621592,0.03310954385589034,-0.0446281355326715,0.010547601414250875,0.0701360781684892,0.049685247924476754
UTS2B,-0.03500092560466245,-0.007731764049821828,-0.02656892355519281,-0.035628361167525116,0.005155078884339943,-0.013947502350012242,0.00969518007710064,,,,0.014817394170915692,,,,-0.0019162541192598928,,
COL9A3,0.15541885445733755,0.04318275431908349,-0.0004377289473771981,0.06193732866911427,0.02719747368411785,-0.009274267173641219,-0.01323458194329416,0.03519776077003512,0.1174516189213023,-0.01215776434189538,0.0006474527715034882,-0.030125622277767862,0.04251711628371198,-0.01678325143829401,-0.04535163008621378,0.035568787176141974,-0.004321738227298445
DLK1,,,-0.03763316639784132,-0.03580889053346334,-0.002555693345340438,-0.0037653382620527,,,,0.07223618947217811,,,,,,-0.0222630759189887,
HGF,0.05053729393621447,0.021556313205528647,-0.0015641598462377572,0.01303796352442677,-0.007375596529778696,0.041455995045007604,-0.0195751256028545,0.013217069867230787,-0.022610491858688176,-0.02748667105293025,0.04579666029389553,0.014624251200811145,0.009385029475874301,0.02081049712242624,-0.03184768873520579,-0.06579767515994457,0.13156900977156727
P4HB,-0.05264863169885725,0.05608352143425204,-0.02405044137579503,-0.01804165579502762,0.017741361202104542,-0.03993916283643491,0.022677218539999038,0.015814219376390135,-0.02393588980126765,-0.046772077457974875,0.047680769963561256,0.07078605525224707,0.012592970955119364,-0.016709361025409878,0.030194512090909023,-0.15637607397680864,-0.14590314214463032
ADCYAP1,,-0.027560608639352308,-0.038421587585693244,-0.03437416828463058,-0.014514792236015032,0.004364926085736604,0.0006229659875496679,0.015127789467544402,-0.0204144519209881,-0.04485334544296568,0.04397601453294583,-0.042895481811484226,-0.05765075777186433,-0.03440056425976832,-0.030284888519039026,-0.0056110269765641575,0.004099867225250505
GREM1,0.2281316040156092,-0.01516572743121884,-0.01894013264870195,-0.037050471492982975,0.028199439405973904,0.048390756846132886,-0.022823665971822758,0.026109537480932882,-0.04798880782117476,-0.052330651847934756,0.18040830803124028,0.021981223859623547,0.02519930433036821,0.012230525410859788,0.037057388174454545,0.11882245149915766,0.0019075246649266468
EGF,0.04108668625018249,-0.02546760087792887,0.03157044722468791,0.05126179868035135,0.07593412284497358,-0.0011479626369216096,-0.026128352258464767,-0.046845418172000226,-0.02548254597706067,0.08143906222912914,-0.08578417919706095,-0.049736738261881394,0.003937420005801785,-0.02304384571615921,-0.04679895265070498,0.024886642770027056,-0.038855492300270675
VEGFB,-0.061417181035901526,0.0015516259431354853,0.00134718689158182,0.09676685793070414,-0.012549953799893439,-0.0516063727198741,0.013576980114816537,0.05683314925633141,0.004114361578157746,0.0036367201373223323,0.01647424027812799,0.014038829092764884,-0.002030527662234086,-0.02149848314048408,0.0034918358207885283,-0.07597560937061622,-0.02054685482793024
FARP2,0.09894846836813377,-0.005250184755252951,0.018572567650439423,0.03654138933931142,0.03562990286305021,-0.033012968507552705,0.029273627471882363,-0.0013252401852926054,0.004835294135830964,0.03184459419295069,0.11213404182772484,0.11022993148409291,0.04112087045918594,-0.024034419904170892,0.05384603066951356,-0.04447068039311234,0.030688028649184188
BMP3,,,,,0.04554852514387365,,0.03695687196107189,-0.042903946957798755,,,,,,,,,
IHH,,,,,,,0.061753346347123164,,,,,,,0.023147114977761233,,,
LAMA2,-0.01045080520459189,0.08136415434795659,-0.01032126492139668,-0.008560947220958822,0.030348333984931045,-0.07056670171674509,0.015803657404939882,0.0299534632593736,0.03420971984968438,-0.03358901999878511,0.07418568918704742,0.06504163695368938,-0.04250197159897197,0.003768445522003925,-0.0517870447202062,-0.12920495098606422,0.12178215016901761
SERPINC1,,,,,,-0.0045926624163562,,,,,,,,-0.01785507615056158,,,
NRG1,0.031079219302027363,0.011561065331106124,0.014827092008162145,-0.07085604496493604,0.10142612463934933,0.014917124916716259,0.03855495624616234,-0.0016789401368079392,-0.032571591400899644,-0.027543432564362855,0.06196758936476689,-0.010863206471243784,,-0.07137964428950874,-0.10533792950907052,-0.022808038876305562,
SPINK1,-0.03579062160506792,,0.023933107328416574,-0.06653258272791673,,,,,0.024943162335957187,,,-0.07394374496150612,,-0.004559027630673478,0.03491395816509477,-0.07233346316737684,
EFEMP2,0.009207367738803674,0.0009132377940969078,-0.03736066852189609,0.061072731481265574,-0.001907650487044606,-0.03847163921854331,0.01275589256890622,-0.05324543146894818,0.08579586152694033,0.04963234534800122,0.07499639065092033,0.05578891712644378,-0.051132253258971645,-0.08605112096714983,-0.0945092579669609,-0.09132280388961739,0.1114261219966701
SELPLG,0.025083393185548333,0.046660162067404094,-0.02683262166472837,0.015418850533154033,-0.01724830176578611,-0.007030589081447643,0.02378143410294542,0.026457053852304672,0.04202943089128391,0.06641730701029729,0.09962680680193901,0.08134999755703726,0.06206672450366911,-0.010199339489630494,-0.0770547674955034,0.0896958915319437,-0.030508652544282762
GDF6,-0.04104398752964601,,-0.01435629829651139,,-0.0003869611597350188,,,,,,,,,-0.03377595194625035,,,
HLA-E,0.1033488004915919,0.05500350873197257,0.054295205617271254,-0.033680668500253565,-0.0014920786480057573,0.030009094329280357,-0.024991649962300213,0.007206721030242388,-0.026564463903485668,0.027376136608985677,0.04630734966453221,0.007856287148582776,-0.03797255832860794,0.11121473002109439,0.01094773467919522,0.011338237742068616,0.10966472907248143
PTN,0.14707511563827497,-0.0741157445894513,-0.025077674532410825,0.1256542935107288,0.05178278789998393,-0.10652551715757454,0.04166580459248805,-0.0032404160662828562,0.08873442557297757,0.0870866681613628,-0.06003038302928132,0.1550417313809042,-0.03742950603860825,0.005980028753334717,-0.020130796049979607,-0.08766145693638337,-0.016465625186477612
CD274,-0.027523429518540043,-0.041521463155118975,0.045543018363515514,-0.06678092891545738,-0.037285898953241435,0.007432433529604334,0.016485447636741975,-0.07169237563945509,0.06490840836761132,0.15405720913550228,0.02198398495875112,0.037143277780050325,-0.020219605369556616,0.11637236437411114,0.017073307565977216,-0.06602837845221234,
FGF10,,,,,,,-0.013623776600369116,,,,,,,,,,
CD14,0.06321128806972831,-0.0237614478663942,0.022766608917426934,0.01788159951798037,-0.0406051104779525,-0.014119549818690838,0.0023109436573525433,-0.027394432971631577,0.011312625082577707,0.16123691139529994,0.056605861311776355,-0.0503801356946049,0.011942598563176447,-0.10332901478614061,-0.024362035762944986,-0.07119151967602101,0.12119306472342507
SFTPD,0.011573369712566535,-0.009352296099822396,,-0.04501711569984203,0.01206610762597246,0.06522155099768774,0.023072089450930675,,-0.02907602301606737,-0.035365369468268675,0.15356862994124426,-0.021741072453875576,0.018065028101718512,0.003928619484607415,-0.047413954822303914,0.12282243348577011,0.011030079170142627
SLIT1,0.2132028932566352,-0.05710793174569196,0.03304411247275002,0.06008485166012966,-0.009300562155201808,0.04231335930039389,0.02758356716402473,-0.007907130841113127,-0.028902077747979524,0.07571750069493738,0.003285897210294546,0.06338671281247889,-0.014442564039202707,-0.03430176566973745,-0.054007779577956466,0.04160031325290464,0.12779350527950706
LPA,,,,,-0.016712505164786985,,,,,,,,,,,,
CNTF,,,0.006798910974303463,0.01677771855002658,,-0.022878924325860323,-0.022823663999227157,0.05529105725842086,-0.030534222973839845,,,,0.03487811891444481,-0.018302654140639984,,,0.14532074800321093
BST1,0.0642836217249486,-0.04210613360428162,0.057442653907171286,0.014942248502452567,-0.026911734773739517,0.0043235454150077676,-0.0017320811901647012,0.027793206669694464,0.03231183817135586,0.08035432063888508,0.07850823924904765,0.11074242015584553,-0.0023184287792722322,-0.026121745626005857,-0.04559234188858664,0.009424223230694051,-0.057147612415507476
AGTRAP,0.06222007587988196,0.011782299837629413,0.06542893440439725,0.01854919391455793,0.01553280025184392,0.04687611490624279,-0.021439065016684553,0.0335494579363976,0.003182458526499245,-0.033366097747624876,0.08799630305872753,0.07043232122533893,-0.033344587843238516,-0.01935263469161547,-0.03495947191759051,-0.061450008318756175,0.08499726687788203
LAMC1,-0.026947738043022324,-0.04923702961975366,-0.005647768044777543,-0.017146114189262218,0.05074744147007985,-0.04704432588361734,0.006133509258225706,-0.03168162484108488,0.030071676674064098,-0.10566623669670519,0.044724297860121,0.049036507547163065,-0.011303371465090667,-0.05663587361476979,0.02410693892496746,-0.11132015561553311,-0.09960206721289704
COL6A3,-0.018791854549850127,0.13487075161071924,-0.002368490869807886,-0.0016796247425771395,0.0027227578070822336,0.009790445273179212,0.0383537777409321,-0.041198359146612185,-0.012621528556455427,0.042470487877495654,-0.022721623484293168,-0.02098948471747574,-0.0004093689882716174,-0.005733682560075227,-0.040557551698424385,-0.07392394939642062,0.008484972274159052
FN1,-0.2266955360058763,-0.038526909702238994,-0.05381490752315377,-0.1137560218430438,0.0627545517567897,-0.07242505240599169,0.019648566731579817,-0.005750834114434096,0.04127625771968961,-0.07023872298811897,-0.05665851939239897,0.08572815121289029,-0.05456139112555057,-0.025512712312069835,0.03310112586480664,-0.1532976317490059,0.06901033823619689
MIF,-0.1764257652069728,-0.010661916559300969,0.0053972285065878416,-0.033519095133719284,0.03328832066699083,0.023912097545732418,-0.003625813388255873,-0.014101895119665541,-0.06506927100215613,0.0006328990468613887,-0.12037816457797891,0.009211195248569426,0.08432554367550268,-0.10462859124444639,-0.013532917803954898,-0.06937953702085298,-0.023474844219874176
JAG1,-0.009503544453870215,-0.026616484437730327,-0.11039090989600538,-0.02561703221537471,0.08150868668651337,-0.038690602070665,0.019217243388162678,-0.056789353651311866,-0.036388103425717244,-0.049375183163880704,-0.01631068144881262,0.08607285125131124,-0.06722165399803666,-0.038412869215551385,0.010723653868379314,-0.13974285828330132,0.013576750411418854
NID2,0.0658547860030966,-0.002654395648007747,-0.023747293655551525,-0.06381831154131593,0.024740750683724454,0.013215679421103969,-0.0037141411426409345,-0.06698207725358134,-0.03442242539857126,0.027294612924292798,-0.035387148155221565,0.034432835663172325,0.0017996969299460186,-0.04029766725881539,-0.030346809991422353,-0.03883885718595342,-0.03671768556341728
EFNB1,0.1114861754424193,-0.03472156761197363,-0.004423722338337925,-0.046980121128365894,-0.02104553109890101,-0.0072625543661561836,0.013156474085770864,0.004684972157005295,0.06784201940855757,0.06899571563414876,-0.047466024374950365,0.0640156720682515,-0.01826496454425319,0.018403907481429543,0.06915657238146714,-0.016014155020605995,-0.06623720174585249
COL4A2,0.10566106431030411,0.004728086074160218,-0.05372117046842652,-0.029109636523656876,0.013590216106712587,-0.05388719688685573,-0.00020901117652383884,-0.06119741136259659,0.028207529434044924,-0.0605129032104461,0.049025714309423984,0.06231411487392938,-0.07960729138273681,-0.039125632107794905,-0.020332969061821984,0.0053986705773624525,0.04156088054666654
SPP1,-0.18059108573525012,0.010162078928191263,0.06079638098027046,-0.0019607182928854552,0.012410805793628408,-0.051925743539998175,-0.002553007074605381,0.04460375451640022,0.09307771749066679,0.15769545414650332,-0.11732680033711113,-0.12905563438413525,-0.029845844952674568,-0.056754943459048954,0.06793146141280942,-0.16411089262256537,-0.0033730327897059055
PODXL2,0.05228287281077469,-0.0008341337192610806,0.04018358014821633,0.007779986884454391,0.027060354513993166,-0.05032373949817431,-0.02057176500029733,0.027259922497647235,-0.006374793943564902,0.040365744718450516,-0.03972130326567111,0.07745556044528269,-0.07380591058206018,-0.05920518121379147,-0.05609733887684971,0.10001727198655513,0.09737952528268853
IFNE,,,,,,,-0.025499891670515827,,,,,,,,,,
FGF9,0.09616878901492373,-0.0409165884184545,0.044504004311829944,-0.0051170889924887645,0.085271361008673,0.02295346933034609,0.04947909074596849,-0.05913779356804956,-0.026463161102737342,,,,,-0.04877849448266683,0.03369765510490508,-0.04706886603489174,-0.018579599769617046
ITIH2,-0.0325476288254951,,-0.03655857655732132,-0.049281328690086286,-0.02657974513304272,,0.03934593363723985,-0.040455157220752914,-0.026721052673588517,,-0.043482675982564334,-0.041686849526850825,0.040589617944621,-0.05835289324286654,-0.02409660940964855,-0.03358775189244545,
ADAM10,-0.05606113803213524,-0.07226914397812306,-0.04467758884338215,0.04036585131900721,0.013193679854319284,0.013176674937334832,0.03135369650731128,0.0594979036514356,-0.03646126831699313,-0.009522216769236983,-0.13243223432606413,0.06612505998857444,-0.02108862916631625,0.03128904020540608,-0.007201464798037075,-0.047892379422721065,-0.1367715106652653
CFH,0.09267420773145595,-0.0015440229176184612,-0.02121895258889024,-0.03093476015711802,-0.02828650231940004,-0.028232241569095085,0.06874973470579583,-0.00885913465941415,0.017498830647550322,0.052332176470866895,0.1647989910357896,0.06172639465901379,0.0047928811231316,-0.005557436421194874,0.04014455142632116,-0.036978799021928035,0.04684955283846597
COL4A5,-0.0018656107813093128,-0.009026298814448627,-0.014220820815759351,0.07980339271613755,-0.007993763908004417,0.013085622693081032,0.015189758228906058,0.03283019874184737,0.06553932316557759,0.042478530115627994,0.10393459683984357,0.029780816709460815,-0.02069220296873567,-0.016604204801996963,-0.02000366133396961,0.002713906449169695,0.019850041072058733
LTBP3,-0.07489910221447017,0.025214320871002557,0.028471684932786453,-0.0034063831903040306,-0.009137871983851195,-0.08052298163462272,-0.003800143390743967,0.11004136365883317,-0.05099518758706273,-0.005841060571973197,0.035644214562354955,0.004507117392328832,0.010652249484858295,-0.02654604652871764,-0.03215428029432667,-0.11496055573740584,-0.08193225829159682
GNB3,-0.04534597569964529,-0.012313783929669645,0.03589045137640214,0.03378917708775477,0.06552277271404465,-0.012487745110691765,0.00986252245258989,0.047566633192037466,-0.0218687802399385,-0.03291395950539091,-0.015530564272230075,-0.006306156368580347,0.02903787497900988,-0.05265175915235889,0.011116622017303129,0.03731272372544004,
COL6A2,-0.10572270900821185,-0.016656390897099787,-0.054874420939183245,-0.07352797224624776,-0.03638432693648893,-0.05436626685545759,0.01955735793757395,-0.04734948645090591,0.025330839443600137,0.010419255315621656,-0.06963562756042592,-0.003149292548601994,-0.060757696386889194,-0.034755159757797346,-0.03897545268612419,-0.09469562367303688,-0.05329604660984635
PLG,,,,,,,,,-0.009487849373948606,,,,,,,,
