,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL5,-0.0633135593016163,0.03341282149316525,0.1022837674957803,,0.0168042371312755,0.05912224988500693,0.010960398498935469,0.039110180802511565,0.0693063188793377,-0.022404532456444942,0.06829060492788544,-0.021727192224174182,0.0514398005885618,0.09485966825637425,-0.08703802200749972,0.0710706987174026,-0.005362665806225694,0.16547587958341448,0.2654782145442424,0.051879601575384335
GAD1,0.02836736152694992,-0.033247397619231706,-0.036789998444637526,0.07382547142765997,0.002239603571149854,-0.03850285936904674,-0.1988164529393907,-0.005457287162245223,-0.03222499056966535,-0.09672743752760263,-0.03887846477610367,-0.03517355571785747,0.03279919330799369,-0.016035347280017872,0.06521551563353117,0.08632930673763478,-0.002066071398702684,-0.031482410749436945,-0.01901369521852144,-0.03357212339295309
COL14A1,0.02917074257736912,0.028072363249421986,0.15356012357869783,0.06585244457273415,0.0044485787062614815,0.08522057259344933,0.04148764319457902,-0.016018922209744255,-0.04605399531244486,0.010350990498421716,-0.09176803898000277,0.03639899264496785,0.09977389164183863,0.0013805909239553759,0.011927465432534983,0.012982026641748093,-0.016724758554072083,0.021274619322492732,0.2883362507006576,0.09150413459669646
HLA-A,0.1092722454730622,0.03427307268683786,0.007379235603744612,-0.0002078441720872996,0.05550964108271522,0.05417310174886118,0.18506107476851305,0.034426987729176135,0.02544515113712247,0.032788813426808186,-0.17236730264328406,0.06876878561816442,0.036370945059144205,0.13431788437994924,0.07768258407199397,0.0932937806823037,-0.006101588639439373,0.006175282196965081,0.24892823443237388,0.0390350849494239
CD5L,-0.008521074027148063,,-0.034206592812772746,,,,,,,0.02300128027803151,,,,,,0.061557211700146656,,,,
FGF18,,,-0.03657743446691239,-0.0560088577312206,0.10540308300234444,0.03649981958043985,-0.0016972804854048888,0.03240627879613787,,,-0.042325971435889974,,,,,,-0.009251732237085121,0.03211400343931237,0.09702813458649164,0.008674729530662773
ADM,0.015606792143527793,-0.010403274052097058,-0.06282484808114878,-0.07222258048770265,0.0426318440837534,-0.025730474371517736,0.1319832189062732,-0.005704567038746628,-0.01688349717711061,-0.01288661211268308,-0.10707809297361853,0.0878333150917215,0.18196468537513033,0.3412111298654917,-0.04473118825501976,0.22888962391071346,-0.024690773476542624,-0.02774176694726717,-0.009019919736143502,0.07504885404014508
CCL15,,,0.11070326574841956,,,,,,-0.004648905516928142,,,,0.023091669012101364,,,,,,0.025766094622911,
GNAI2,0.01944250339963492,-0.06743398627968634,0.11431267778654824,0.06374613160382553,-0.03200593955721179,-0.009880501883318366,0.2501870140176033,0.0036301265154161095,0.0035460006782933986,0.04226602073614402,0.009552197250799078,0.0688079753638889,0.09355705795837971,0.20925789262212213,-0.00232589762479256,0.04786249123591653,0.012739136185177054,0.01443705097417991,0.2313959264367538,0.10963596249574195
HDC,,,,,,,,,0.016594182267016054,,,,,,-0.006634088964231358,,,,-0.04295990156468823,0.05620197975915768
COL11A1,0.00854294759073283,,0.019660004393416537,-0.06918225191720197,0.03361630004792429,0.03046418592736197,0.35672996285467806,0.040900726086902324,-0.0031518642024906426,0.021066150949129496,-0.04268974858726305,-0.01971561346247669,0.15683050449334188,0.11211223283075077,,-0.021990455110375246,0.0028851905055029157,-0.03273099601495578,0.0335628615137156,0.16969093294010448
NUCB2,0.004325425111971753,0.0818154986302478,-0.03157195877782775,-0.0545895212397519,-0.05657825704535161,0.06272598382785508,0.029608537898888787,0.0023069540874797686,0.03436169119784603,0.04636050134995901,0.1459350543335464,0.054393188542365106,0.09857045542226545,-0.07867441373414022,0.009577526875667637,0.015986753745608887,0.008531371522079565,-0.012182233783512067,0.09822518256594898,-0.02073592621527062
FGF16,,,,,,,,,,,,,,,,,,,,0.0025034268995138
CXCL1,,0.0085386814132755,0.024756354309366766,0.01722889794523339,0.025537200708625314,0.0175688919430098,,0.01414276022848045,-0.0002024907348155738,-0.0016851862955847997,0.04618641249729733,-0.02172719590783528,-0.0358755128115605,-0.12431291758952534,-0.06523924880730556,,-0.020823026830752753,-0.008132338885508485,0.1264514049638666,0.011626232984694453
VCAN,0.05516385373666458,0.024731339455825792,-0.04412067417556118,0.039574671658783915,-0.02840130025002657,0.04133711109530825,0.3235307901696111,-0.012704843784321391,0.007391632237788273,0.04807048551995825,0.16784957800550637,0.07527081028495523,-0.16408519146987954,-0.24675854955489201,-0.1262027921613942,-0.12260578170047558,-0.002920277956885176,0.037708832710706706,0.04326551583596461,0.2091483851832802
MMP7,,0.018846887126353573,0.08989851511085885,,-0.006763215805433843,,0.0714100474790061,0.05034449303086362,-0.04757231815664132,-0.021604354767554734,0.013854767647144002,-0.024753860909024226,0.1530678037903544,0.19562349621011324,,,-0.022675034353995902,0.02884218193645096,0.36261579852868014,0.07898511691912724
PTPN6,0.012410890844561989,0.00036163864136090304,0.0318699162464364,0.09925842054298446,-0.017381182188327078,0.00868974632217367,0.15717019220465128,-0.011410235900752103,0.005539790131242221,-0.043093570902614516,0.053252868754959645,-0.017073725859462055,0.1379442176479592,0.01492048860969661,-0.024541217868932565,0.07889933543170022,0.023936347339785672,-0.04489376564921405,0.14006322381570882,0.010380852217685697
PTGS2,-0.04985798398185821,0.05479401050519416,0.05187052729710769,-0.016805805677527447,0.004021407699696027,0.024190904347100226,-0.044181675241057955,0.039310744787173,-0.02633154612832362,-0.0652118645767629,-0.09595255036236443,0.03946446615415467,-0.060830859881626335,0.035316834849357215,0.07817333817698466,0.09191617101760215,0.030205280478231466,-0.03947140399090187,0.09857511481606356,-0.021677949873486424
XCL1,0.031002196735411918,,0.022866872283694512,,0.09285890511341478,0.08559659784612807,,-0.018844356965330235,,0.010055414413306586,-0.009595654037744285,,,,,,,,,0.03031453835653761
CD58,-0.024928026682075492,0.0711097641379103,0.07575823073178911,0.05660652236159626,-0.05242275971348032,0.06678173052823942,0.11680009358545473,-0.035212065218099955,0.049158965585954485,0.01284268064751243,0.13957065931165,0.036618410092892094,0.08416345402550691,-0.042887568527115304,0.05671804280920428,0.06955529373071899,-0.0024629316528679756,-0.02821959886667875,0.03788402280004336,0.16444353180102647
TNFSF14,-0.061685224095358204,0.0853205324211226,0.07224353389341687,0.04699354454952536,-0.006234273577408756,0.06579201281524048,,-0.008129705796160687,-0.016507995928178268,0.004788296727682901,,,-0.042124362284579685,0.07697333803604901,,0.008321057369249773,0.0017881449085408766,-0.028881114825859477,0.11228885333902772,0.04633288375613976
CNTN4,,-0.02843922081439731,0.021070351828998055,0.05045220739422497,-0.013742694431621925,-0.05636214597583205,-0.06809294649731722,0.009743771210211371,-0.023713828386426886,-0.07114573848700391,,0.05145221671491446,0.033508678889031016,,,0.017425230791536597,0.016541793715361627,0.018092935095417165,0.0778978730565671,-0.04144360029287019
NTF4,,,,,-0.0229002443720896,,,,,,,,,,,,,,,
INSL3,,,0.06672311218318883,,-0.01663877543348934,,,0.025149075374577654,,,,,,,,,-0.016070817124620822,-0.01611867968787957,0.08658815416791898,
BTLA,,,,,-0.014671075764993708,0.020666697739505777,,,-0.011881164237629646,,,,,,,-0.07086679566793222,,,0.06768891276045247,
MFNG,-0.08070880904285423,-0.0035057553908172043,0.07229818548578484,0.06756411494766065,-0.03243207905866746,0.004420558165532058,0.23182087402326257,0.04378307937770027,0.030087388790652033,-0.05723755380396243,0.018419671783677375,0.03805505444565396,0.07324698700818601,0.0014311169643693074,0.0576075208383733,-0.03242211996376853,0.01695129274290222,0.003283360555007345,0.1111504119893854,0.08826043964702292
ICAM1,-0.04548046386074474,0.038409011263919074,0.05728162276098949,0.05744861623708688,0.01751003753927649,0.026728531286334425,0.08996560946512512,0.08153108948717437,-0.01862499975138057,0.029331926946716536,-0.015919860520901045,0.036896441926810714,0.16959774269530714,0.41250893003591615,0.048058397027093414,0.13388732038428505,0.033393531588778565,-0.026464487560964103,0.045196932420572294,0.17520442651340237
PROS1,0.027609700311389294,0.002321297326684919,0.13667872070159573,0.03199660088882824,0.01668016954585945,0.08362921988956365,0.16402067600715645,0.033613901432004815,0.017603111614846536,0.03203822852067944,0.1045288404906013,-0.01334749487291122,0.2141875000650942,0.10360147175617608,0.028501891430252866,0.10996148180894229,0.051184314426279735,0.024302171643922378,0.09236249242184758,0.10459690567194402
CLCF1,-0.06961775418234925,0.04298450230490863,0.10210189199597251,0.07118725542059436,-0.0717589323515807,-0.001052795344863934,0.11354747774205529,-0.031128419548142994,0.07746207700504122,0.06317637254148888,-0.004468935831864891,-0.01877081449819011,0.15725992315393347,0.2700250585258613,-0.07385538476868354,0.13251005478193623,0.1027264217336492,-0.014430981369307034,0.15443487972794795,0.18842774706463777
PSAP,-0.14502957122056243,-0.06233797874999644,0.10689241132025583,0.032931959036001046,-0.01837389025812406,-0.027916789483542093,-0.24779077240327246,0.015448162534061427,0.026969767865462704,-0.0322085641480576,0.09458283943751454,-0.05527662082663268,0.13227845204909777,0.23963958112407244,0.0426804737477694,0.09791408267960053,0.02303948856282575,-0.03142665059220177,0.2776349175159853,0.007507628601527605
EFEMP1,-0.04004202920592014,0.05309391550966293,0.09253352898156901,0.011674877081879581,-0.026047914730573746,0.05408465483383365,0.17228951388760289,-0.02200858706864646,0.05662826008805855,0.05437723331719304,0.061796551810670695,0.010273045788141658,0.15362016727218988,0.3763882375760083,-0.006133469908538503,0.16421631307858003,0.04262491738646062,-0.02577412107322317,0.22867130095183644,0.2293719182271387
C1QTNF1,0.118119670104198,0.04650140602135642,0.07100044427254164,0.050253785869463455,-0.026488198890427778,0.03999856451346686,0.0468591674175736,0.027096964064564414,-0.03385959831192731,-0.05475232505195258,-0.09564911512442632,0.02023556248051538,0.09164396912526009,0.13697171429470323,0.02851958821359245,0.021163143750946172,-0.008241876219577693,0.018272559314427755,0.006804228997173832,0.195430335182641
ALB,-0.026258382503103254,0.024042611761584048,-0.027470596397124056,,-0.010140270052827872,0.04593591704862662,0.035719687647605344,0.08805870035807117,-0.02521008177213567,0.028944891282560736,-0.0009337729011957127,-0.02495829541401793,0.09327345071504085,0.02751127659624066,-0.025671802425621087,-0.027781240551054773,0.07538871335807107,0.015568256031474482,-0.01640144569379778,0.041191958071514136
CCL13,,,,,,,,,,,0.059401343286977853,,,,,,,-0.03239616853012509,,
EFNA3,0.015454795141271961,0.035997754218886,-0.049302016829238175,0.0023051717839706084,0.017584095622515807,0.004512661272113987,-0.09953957566328062,0.004369202485236068,-0.005940081625930295,-0.06262980030353597,0.03948507756203503,0.006514164479884796,0.0955271936029269,0.0826135010683684,0.08214528637940109,0.10618463972699245,0.0062799930190351435,0.02942432575770282,0.08055388853182545,-0.013392243016428364
DRAXIN,0.036796149073344143,0.0082789573941102,-0.03922649285687299,-0.01656965125134193,-0.025685144768574496,0.01843959594953239,0.17347223133243386,0.014186108352893243,0.0430999691118167,-0.01039350083707559,0.0782049761874583,0.05761553756642559,0.16039341992578413,0.28930158867531247,0.01453873095134062,0.09549920715349228,-0.035347698276132246,0.02183756943956122,0.2170774051435891,0.057893428870249466
RAET1L,,,0.03343741343208107,,,,,,0.009055565390905532,,,,,,,,-0.016268849854969028,-0.013474357134036507,,
NPTX2,0.034334092686795166,0.049708595622863457,0.03493450635662284,0.09355823564449725,0.020631946631722683,-0.07177840464391154,-0.2558550206920291,0.008668062739634259,0.027282567609065073,-0.04559843715932567,0.08779583981752102,0.04953219761279019,0.04430330246213121,0.10125841435221922,,-0.05799380435036637,0.012106893095186868,0.016770539682884285,0.2314263119812412,0.025920492412460444
FGF11,0.10843495106711276,0.014914087086045861,-0.029477902617702757,-0.04877296793961148,-0.005777822595132549,-0.039458814056856424,0.2678884269148114,-0.0026782295596489347,-0.008466906834462702,0.04571326944678565,0.0022343497414601997,0.04877487560151473,0.0773542483824255,0.18154611762148024,0.01040836397101501,0.12992482789126653,0.011571650748327408,0.03843714918858718,-0.022763209877310345,0.1319895157460503
CD59,-0.05250867435290438,-0.05713870331888269,0.16103004765496515,0.10362649532771337,-0.018037312890710845,-0.003503003636342719,-0.15430305667044475,0.017149127178310117,0.011548093515691409,0.0006697548567144601,-0.04120087227482355,-0.030677982729443283,0.1607901267474832,-0.03169664443245024,0.010981450306520674,0.00507462965671645,0.08984115912802489,0.012895103031636141,0.2280559045314872,0.08087784171445347
COL9A2,0.08223548858270573,0.07458246224110333,0.10233306689512159,0.15076338932184827,0.0049417643664332895,0.012707723264314665,0.14341243240390802,0.03872845180215531,0.026835089102891507,0.011823872260438269,0.07701712388778499,0.04923404826933761,0.15788163412895947,-0.13072897907448894,-0.03307188809630594,-0.0032828371210361813,-0.021233819826067132,0.003050993576951641,0.018476943868442473,0.08773135440480449
DLL3,-0.11802057310958554,0.002099899592306624,-0.05306562651653195,0.11219077680868766,-0.022829719088050746,0.025520323224796495,0.2910578113517499,0.017530278987593993,-0.033648601989748846,-0.007066317374179763,-0.03120321724178016,-0.023563613946562246,-0.14143102418995163,-0.007611539982733042,0.1024996420340158,-0.029454755312822028,-0.0036141709534780633,-0.013132619531500458,-0.13807059367770047,0.08495699755248766
FGF5,,,,,,,,,,-0.020778040890759523,0.0012253698935576908,,,,,,,,0.1286664279900092,0.024379447290275434
LIN7C,0.052152979966091334,0.004404737714850481,-0.03258888202414086,0.1022564613096793,-0.012080833568636809,0.013162620228028254,0.05319450106572883,0.01892275268824193,-0.025025367621376592,0.02980871488056752,0.02129814273498717,0.022582909536667736,0.032644743060456574,-0.027068888693369122,0.024775317413295295,0.0483892467411429,-0.0513463840278969,-0.005863979337971447,0.022481933492419864,-0.008461627352402372
GDF7,0.08016312224619128,0.005612566238015294,0.004209421879858025,,-0.010304291969260821,,0.026069549779318635,0.02332019212948444,0.019660243661445996,-0.03819327097279988,,,,,,0.03038053608904326,-0.013946450420518881,0.10456074535262488,0.021661600747846788,-0.013849561923963237
PSPN,0.02858829751782857,0.09235933449157203,0.03823193746813371,0.08360537574627805,0.06561837820935892,0.05219309542895048,0.05887329274079815,-0.01548878538413206,0.06429043960447921,0.0049327800176881325,0.08207935623877238,-0.017693022036726153,0.1119715637601307,0.12495567462553163,0.017621120701291654,0.10958454552883093,0.06619630010911028,-0.015692263006007613,0.1077328155767183,0.040227058380967996
ANGPT1,0.08598811803733848,-0.037207357368318025,0.04505632258868156,0.05906882514017093,-0.04779773316836802,0.0325006239777532,-0.004864085389894026,-0.03206055056031588,0.027527468513039072,0.03409536749912891,0.02137395744586744,0.06619115768725879,0.03651116305367809,-0.017782436097415564,-0.012410939186826208,0.0036263950159554207,0.028797743774585677,0.02807673808424337,0.24982237554425887,0.04589822912721624
PNOC,-0.02748460482533769,0.001075652126069718,-0.013322740041390294,0.0320019561806912,-0.026528108337852113,-0.004063754054829486,-0.1906147920654859,-0.04000125741477869,0.009410645975703756,-0.03899772671119285,0.06291080514291608,-0.031689661226878704,,,,,-0.014830716723330792,-0.02783490836945736,0.08533316700230933,-0.004411404342431391
L1CAM,-0.008520123590178893,-0.026348936358281918,-0.03114665328869852,-0.012106439937926528,0.02952038552309438,-0.010876082963775992,-0.034753670173818245,0.01178072725694919,-0.025532354154801522,-0.03582353255345173,-0.014380777752868237,-0.07197409879695871,-0.04433652783437188,0.14128177300624337,0.07317058557873772,0.07224573026433281,0.005792532619798284,-0.00807171138148809,-0.09306926587435738,-0.05491646328082077
APOA1,0.03657229406959821,-0.0773696967531764,-0.026409985899899437,0.02385164956393152,-0.014878858382337117,-0.06587500044897023,0.07306345534316418,0.011276870229675719,0.012116717568210096,0.03600420791513617,0.04199582867825335,-0.02909335788590894,0.05367565620321,0.011724192958058896,-0.0067245607892105624,0.05527541172793275,0.009184135749911974,0.00042060895639173913,0.06115087559696632,0.0949497025287104
PSEN1,-0.11352897135970766,0.04103076683284264,0.09999154392881195,0.018166342571225336,-0.02400180694442343,-0.03256661828990683,0.077837142660522,0.04368337045976819,0.027241141920039024,0.09332449180630817,-0.0781499699511991,0.08480997311748131,0.0281281144460185,0.03388719102015722,0.06480270580588361,-0.13697426026429838,0.01527887696799105,0.02001692930060021,0.01890820052206755,0.09615564080085046
CALM2,-0.007817725629180438,0.0001356766456027082,0.025717322895462094,0.07860911279891658,-0.03350884611967517,-0.03171306264115231,-0.27200230248490775,-0.038568249225458144,-0.05116722752721933,-0.08215211082901527,-0.006029102942039647,-0.021092239451571952,-0.0942852258713175,-0.27194492518742713,-0.06941407300857094,-0.07565982758400203,0.016267946129032762,0.023532875536867327,-0.17459828753178538,-0.10600183564905673
CLEC2B,-0.007441721498309577,-0.002748392468605773,0.024435719285001614,0.01997942150280765,-0.027373976643330425,0.006959877805741403,0.07931784110053552,0.03549402573721669,0.0020438988829712306,0.07124011632549256,-0.0035937101099977166,-0.007328262330368186,0.08453715298990061,0.04664021100417177,-0.09450359833669889,0.04563365136150229,0.02733283730883001,0.02885396470463056,0.18583327527285565,0.016537325134536266
NTNG1,0.020372704972182198,-0.05432720293878389,-0.05185759773090465,,-0.01317552345185894,-0.019403962144157925,-0.03458899954737303,0.07959637286566715,0.027865809486454285,-0.05017313012002379,-0.0579554780294459,-0.01790424744747689,0.05837060570569713,0.18731752809694896,-0.04325069061908848,-0.07048233639510659,0.0406567945993177,0.023946064788464585,0.09132144277613162,0.10928078611782686
LRIG1,0.048998315404034584,0.04007588195547349,0.026268398995070077,0.05238984783986901,-0.040919490429295,0.052279743276966946,0.09988063799490121,-0.0003644458407307979,0.0517863004857799,0.07055408158461533,0.06263982917700878,0.012132220084606285,-0.02266344573642562,-0.12396038208063667,0.12584883058567675,0.07157600221015441,0.03322430050454027,0.020260117066358982,-0.16369459209429038,0.11965437336772909
CPAMD8,-0.03585697743859106,,0.04291583542179024,,0.05614961051823308,0.018981877139542618,0.043504507011572796,-0.030206230312397588,-0.017696992178334717,0.0010430175945442231,,-0.029580740518593312,0.05692228452350395,,0.07105642696264124,-0.03370682946174684,-0.015667710724888255,,0.07352062777871468,-0.051368422819479974
GHRL,-0.03385031163541752,,0.014772928720517033,,-0.03486708341317022,0.08509259828918225,-0.014884462724832142,0.03403643188021678,-0.012033918346822074,0.0691800878116718,,0.04624928080491294,-0.04720391730761554,-0.09491581644977094,0.006258731902135659,0.00731467750177434,,-0.025396727373289792,0.05521290151347279,-0.04995358056406653
NPY,0.017340283684098547,-0.020529813039459093,0.012630951767386354,0.0728010453535239,0.024714295226554883,-0.03686542590806164,-0.17549858371346622,0.014039112154612513,-0.04869909864453464,-0.044384023359915405,,-0.005640343875350266,-0.044128919597707254,0.162673433574335,,-0.08177567118377072,-0.02294794072964388,-0.01692778427295465,0.059029283731768134,-0.04490853951025978
MMP2,0.011241561808084924,0.014838735009102811,0.128895304689127,0.07148199390658946,-0.026537653074606374,-0.0076227591586072035,0.16302999259560283,-0.05520670018748593,0.05109659947702662,0.04909210983970384,-0.012186831493706559,0.013075938162178677,0.22894193709834557,0.03127837572091936,0.07933948893451259,0.08502484086551901,0.03935673659742854,0.004699508058512958,0.21218722274076432,0.15899785379154255
LHB,,,,,0.051786110235511856,,,,,,,,,,,,,,,
PPY,,,0.07409929202751438,,-0.029836446892232228,,,0.012164093387588684,,,-0.004213109487763263,,,,,,0.011123759309278914,0.02743148575479082,0.0781879662683219,0.10713447159059951
ALKAL2,-0.07152496984828015,0.022229820287390446,0.05976658360943259,,-0.016891382125879158,,-0.014720305980012578,-0.008637349445787004,-0.010344783515472989,0.0022646648230084344,0.004841552685035677,0.006413603709654667,-0.013896484395205196,0.0373068298303516,,0.048650325675376666,-0.0226329459302501,0.08165315991573666,0.05144994575589538,0.11957850313588148
CSF1,0.050784167050903765,0.09594656925179744,0.08880854523824415,0.06688160882027788,-0.03464871078020913,0.012052653690416602,0.16807511497960004,-0.010183879858378854,-0.004267376650393293,-0.0028863689629178057,0.10256930676999045,0.07937750682203074,0.12960187352195088,0.2882694320674861,0.026646964382005343,-0.006823782834350954,-0.016983068548926956,0.036939612656462804,-0.011078432032006758,0.1650095412815737
SEMA4C,0.015612398190145585,-0.07875869912680053,0.046772735653323724,0.045376894481395376,-0.019998439607936035,-0.019776891596323256,0.14819836581142598,0.024761369598733953,0.003359133271639814,-0.020220544280293233,0.029446319518194614,0.024717732265982176,0.1224980373466789,0.07103260121653017,0.003416938794959784,0.06734083765031301,0.017999289902857665,-0.02895963841927878,0.2673409515160721,0.023098948160799312
BMP8A,,,,,,,,,,,,,,,,,,,0.06925678862115565,
ICAM2,0.1268390512010425,-0.09069811312700402,0.12476188814676964,-0.006212813038820416,-0.010489548909315896,0.014768605660295779,0.04018832419313797,-0.012646441235284547,-0.0051737948183872805,-0.004621775145096924,0.009149880712482307,0.014012387485800491,0.09561600380544216,-0.051796632029600546,-0.018316448331422815,0.0898656146982021,0.04920237281308425,-0.027788662306314754,0.2606560884247116,-0.028617191279497585
SYTL3,0.0415495490815471,0.03879042283673574,-0.025940973526926002,-0.005601782397134081,-0.009227834045358898,0.011552235664927916,0.04849688892343708,0.04992756012560275,0.04531538964207882,0.010402137854608588,0.0517575677143178,0.0005890892150977653,0.03187307385682565,0.09802390909782521,0.10940388919238407,0.02434129726472638,0.020551116116176337,-0.03375319536944901,0.16578120709523977,0.2014953096663507
IL1A,0.09694760986815007,0.1374136598083284,0.04643520671642504,0.02788176719779417,-0.016263189396884016,0.016711317552703983,0.01740126283283336,-0.0012890386829760645,-0.0022270225965339216,-0.028177862955667824,,0.013393836871837417,-0.05741362809315593,0.18604608669883177,0.09991026805490583,-0.05400466782256516,0.029937832813897173,0.01570977658963281,0.02282943175773834,0.06934997618134227
HLA-G,,0.03472463496852635,-0.03466964974774179,,0.04548671129117671,,-0.0267580565794044,,,,,,,0.05579140543907355,-0.04380063585914392,,-0.03944566815952615,0.020547468878300345,,
PGF,0.13375795007127989,0.02134004882936507,0.07375077841756414,-0.030117478977238023,0.06317604313644543,0.034632287556202616,0.15438410472858852,-0.03299442691845745,-0.03534495116066017,-0.0060400426359593536,0.1253456013470656,0.04319766130176411,0.20116533214705373,-0.09747525867876423,-0.07900932386316117,0.11704360064802509,0.04615264285069237,0.044561660055478694,0.2838480587276679,0.025889504403597826
LGALS8,0.023957768485660422,0.0020679050995232903,-0.007455767345615943,-0.0016129943092331362,-0.008712364108600044,0.0038776891550829566,0.026193318443855244,0.016310050951827856,-0.007452610416244819,-0.016079257654198188,0.044856705264197404,-0.004524331493653082,0.13723904954060145,0.1535454152866285,0.11617001671628284,0.07282416300388779,-0.036102029578865824,0.012087191938125477,0.12197992491040459,-0.02540202663958029
DKK3,-0.04569188687070718,-0.042803405003319035,0.07154216649509634,0.059459826874717875,-0.02377238579818024,-0.018995562481821313,-0.3099681371466838,0.017981870945720804,-0.004212236924094467,-0.05037154609225031,-0.07920332012276841,-0.07647983538507402,0.0573393973136855,-0.17559633068140149,0.0262637720961955,0.006606198497875195,0.05207572546253043,0.06338769729211285,0.12555871057178977,-0.12584868184372658
COL16A1,0.12663025220645183,0.020536898006952273,0.11611770891024083,0.045804205454560994,-0.028692888960740615,0.0006544391620432684,0.037103844724612554,-0.022381067991591206,0.0782825496937792,0.015901132738410366,0.11178268859228398,0.04734651744909876,0.1906484140504337,0.04845415908989797,0.0034470927355092066,0.07670519039868354,0.05540185879670983,0.05420678420769189,0.14233015534392654,0.18347926925151503
TPH1,-0.026710358620725277,0.041431268589013595,0.004288617248797654,0.03713402894628841,-0.03294384959821844,0.044926740430145926,0.019068969812272674,-0.016727314825917473,,,,-0.019274166494183266,,-0.00034565732018265776,0.0024696622096514035,,-0.023220329921158515,-0.0013337447653325864,0.18180693364074327,0.15313366708730447
TNC,0.0006624115314250098,0.043254339549210645,0.096204109727056,0.05881994042172549,-0.05704403968862006,0.029054603320479766,0.3019734763102023,0.033258927029869705,0.08476763767961433,0.05942554150014678,0.02891917080745482,0.07400826007587755,0.07009338428721686,0.5339655879964517,0.004096634744134505,0.23944468425174256,-0.02940023366165079,0.0011365611348921742,0.20129573903884815,0.14217717218833453
TNFSF9,-0.017737916169377796,-0.042803173834735385,0.021483571502528942,0.009484270806267498,-0.019872951757176658,-0.04432917046882793,0.06502309169626196,-0.03283007983915099,-0.0354679624208863,-0.07341232788322638,0.012980901554967214,-0.011029103932561313,,,0.19171075867434864,0.0028737486586197986,-0.03503645304629434,0.048860162026202074,0.016210834326005282,-0.011737543657805717
C4A,,,,,-0.020320945318785595,,,-0.024937570885801005,,0.10309951482920389,-0.04478606311813369,0.022985014930658448,,0.13688778044266964,,,,0.04127801421524606,0.022960416516390036,
CNTN2,-0.09791338771026514,-0.020755842747564757,-0.05049630373754806,0.016079444933311742,0.009334468482725209,-0.02269349130112693,0.11297576838630832,-0.022424592018156442,-0.050843422998926836,0.06787577317205662,-0.008542959671122247,-0.0005914122679637532,-0.20812344000638897,0.16101466536326065,0.09432126219891018,-0.183175012232613,0.04634137424408296,-0.011460944469071466,0.09149593169752784,-0.11114800444766432
F7,,,0.013632213926235514,,,,-0.012616003865145622,,,,-0.037671067478643405,,,,,,,0.07418695793412354,,0.02664032869379488
LUM,0.05574625233982208,0.022477387722502008,0.1836873097850991,0.09016588664460565,0.0059585714815165135,0.03892482985356616,0.013304253453452715,0.011673633392756578,0.05680007507324555,0.005110112815957329,-0.050911558974164876,-0.02991882237460452,0.12632744647885127,-0.07849483174087665,-0.05191378716762162,0.18640678025781035,0.09322921758985031,0.06238587708070078,0.25288028207972096,0.1730362927495222
IZUMO1,0.07393009122161674,,,,,,,,,,,,,,,,,,,
BTC,,,0.07076975560005852,,0.04237741945537001,0.04147565930622905,,,0.011437439862790862,0.044226287498354167,,,,,0.10435522317844857,,-0.023766147345055336,-0.022720753002367703,0.09100873470603713,0.07226757043230707
APOC1,-0.12954117403956264,-0.04608161035108085,-0.03001452009972128,0.045394457541708684,-0.03629366676407083,-0.03934705459856111,0.3033782195015362,0.00550756336284319,0.03136747131579322,-0.008003650724447387,-0.06441001654401182,0.037665699841848095,0.2373885542666868,-0.1414186658825918,0.14288365503680128,0.07842465977622232,-0.003097112135755919,-0.028117579024053423,-0.051757596517160755,-0.0054910547211834415
PKM,-0.03169664763813831,-0.0057749446678884144,-0.05295570971888138,0.04973420007160109,-0.010947035949817767,-0.005392224109141635,-0.07451007406066534,-0.03684158995046946,-0.006639479136500284,-0.055795988065105405,-0.10968191196067711,0.060605466201666194,0.11150199629874594,0.4345713145135188,-0.04733955609779804,0.12264135679253585,-0.022102027838756935,-0.030379407404429196,0.09712630422240819,0.11233747440176134
TNF,,0.0027658219234001054,0.05132811026050171,,0.048896122378280386,0.03780174721307389,0.0002534305582637467,0.016940323885807157,0.035646256936720126,-0.06224675875887947,0.032012095025878526,0.002822836303827739,0.032959093032114244,0.015867375889289277,0.1006964421587424,0.12957511743641778,-0.01626885429230149,,0.07621080487945067,-0.015870974136429298
GNAS,0.09155206520472438,-0.1049083473011903,-0.156147101580668,-0.07499271409796429,0.05297926444543456,-0.06988249152675308,-0.23759056698657793,-0.01590995981321131,0.05290075735378446,-0.0675465773861639,-0.035109532040969775,0.09540422002268906,0.35370352113407527,0.14425896735339572,-0.04159229692253271,0.02890668275475542,-0.07395632825354358,-0.019556783222196755,-0.13333315025833936,-0.08911089290257894
BMP8B,0.04228518409625364,-0.03465423768731011,0.03328003004364085,0.02151501450909141,-0.026245535087137423,-0.003929496404278195,0.21281223306754646,-0.04983842239832181,-0.013048746677351864,0.10664026395997922,-0.061147585496825,0.07126919561797118,0.09234509688040421,0.11943394807307882,0.07788627769359731,0.020242980001990617,-0.03922123504014473,0.004955597178987587,0.3419444808254306,0.1043394546186629
