,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6A,0.1237542435401147,0.0063393798226056225,0.037000994339442504,-0.03883815075233802,-0.027753941653169127,-0.0286443024571858,0.012302557739778392,-0.01623033947906755,0.13403426329262977,0.026259795721245743,0.04487610407423658,0.01187569737352285,-0.023315523405201693,0.19565140062491237,0.03717871559080109
IRAK4,0.07033511143836975,0.0862884653987558,0.030913067849260817,-0.04160454703092074,0.009096225177348378,-0.03348693147481618,0.025683747820203617,-0.01863211834921442,0.07944762768550977,0.06647959053512273,-0.00811670201448865,-0.0027881799202892025,0.022175633030405435,0.10979499693003697,0.08855008187888827
GSTP1,0.0725517675678277,-0.036162481166217134,0.11151651040422701,-0.006147604359523252,0.05131723322660243,-0.02330095722551501,0.04315721819564838,-0.041132471951843476,0.16506828597897613,0.019612142735126403,-0.0055013516749712055,0.0804581021525447,-0.029058561316540773,0.15956542207510024,0.12148864649502175
VCAM1,0.006023009556550015,0.13309142917711142,0.06215997843525662,0.0007166922511508896,0.03450410155504363,-0.03580058367954824,0.049182089547810066,0.01645060874106872,0.009871233427487424,-0.015485244058642201,-0.014781680591617203,0.029672392336178237,0.004573911698382577,0.03790831405900892,0.11266472306941872
NXPH3,0.09012218941082793,0.0028091452873435173,0.03990377049325879,0.02268333511543698,0.024063960645332533,0.011156986252411105,-0.04208192445683986,-0.01744488872196897,0.01166912655430453,-0.046197794672405756,0.010076346694059216,0.05927179650861541,0.04613116756669546,0.18799734178818028,0.035423536869038784
MTMR4,0.04550232042831098,0.05064700598093241,0.011668403515505316,-0.04950464464459688,-0.014371711972278885,-0.01639206586485411,-0.03814320660736285,-0.006738332735708357,-0.010295614196742622,-0.04310800011133795,0.05549104562333,0.012660052876799369,-0.045462698197544366,0.10671439656574801,-0.009754887185591418
LAMC2,0.06613532410551606,-0.016509402591577793,,-0.011724285046323016,0.10522414005230321,,,,,,-0.02039276768852284,-0.01733714221583995,-0.01988594937769103,0.018193556214335955,-0.00695098827502762
IL10,-0.013076611596048364,0.0018142095794141254,0.020058740556877837,-0.03432268149441112,,-0.024354699071929716,,-0.006807098194462199,0.016011854814464873,-0.010529572667063709,0.10877932744149585,0.07418723758315572,0.022184286715268772,-0.02266848793693969,-0.027678773910887928
SEMA4D,-0.012790270269931221,0.0611831972255356,0.013047324222546479,0.002682093938046716,-0.05546171428168362,0.00010513446844833087,-0.005648345452651713,0.01239031657857811,-0.005477631965592592,0.04567498619983256,0.017441514857312258,0.04698562396774688,0.007819561664382751,0.05839021026541226,0.04633961251169635
TRH,-0.05597776576617993,0.05762427051153897,,-0.022999665779550878,0.009096307198194126,-0.03845078507877579,,-0.027018119730327472,0.17254762500816564,-0.05452741980874162,0.017187794189889322,0.10147495376695495,-0.030071432802813925,-0.010623155722799918,-0.14554043609457376
SEMA6D,0.1250268375816039,0.018262036821932486,0.012820019170095493,0.02159519273828017,0.08887154564478404,0.032290525376971004,0.004811816035866754,0.00825365073877434,0.09695685329864671,0.06729537424605173,-0.0010910131081513024,0.03186777229182748,-0.009218168917626174,0.18964954449378493,0.045369436924990465
CEL,,,,,,,,,,,-0.025119171187041534,-0.02155303576777154,-0.025266710501055608,0.001174515723892197,0.11152660691248471
PDCD1LG2,0.10744640190819359,-0.0006754600007606113,0.0013044653758564244,0.03684669113156915,-0.018239514357089058,0.0022094253383178873,0.0509498219797557,-0.02352912619410095,0.016283876414530385,0.04162890693514149,-0.03383835765241625,0.0848229598290536,-0.018227851144289712,0.038202919225000055,0.02708806284355751
SPINT1,-0.08032279865120039,0.07766837428186947,0.026038399810811876,0.02177465444959095,0.04001511395119751,-0.037656875074265926,-0.0014653921961302451,-0.02623928060650976,-0.055526463610923706,0.0158419682056884,-0.008814345544485519,0.021440453953754705,-0.03849944678773766,0.04775608375236022,0.00806189295463473
CTHRC1,-0.09524099794568638,0.04929002096471437,0.0029133838693795665,-0.014323161541565203,0.008413383815644613,-0.006235162843687691,0.0027044145834252717,-0.02846568442550775,0.007699425105984332,-0.07799215754745621,0.001207958921609941,0.026812042663235412,-0.01003726181398706,-0.018833408100540745,-0.03369301806376053
PODXL,0.06997144267800605,0.13710718297086466,0.036365925472625855,0.013740269510466007,0.009534649743627313,-0.0014077855564579285,0.008125974063948471,0.0010255482567691195,0.058861715726497975,0.0017749442493390252,0.016918273512470702,0.05044459461859228,-0.06147455519591891,0.0985308005029007,-0.1473123964656208
JAM3,0.05311106230087091,0.06977590274326638,0.027797361015094994,0.0401345325208819,-0.006863092849454034,0.0012160723167406293,-0.022355806290707957,-0.03192955290224882,0.10725759331880537,-0.10822308115444586,-0.009851544319727084,-0.011079528391268415,0.09567302894675554,-0.06677458506581403,-0.11607795354903293
TGFB2,0.00018656926672720563,0.13853027166789444,-0.0053068140483834795,-0.04300294684122185,-0.02819937612030633,-0.011047895890834812,0.05539073824930551,-0.024163471443554463,0.006078875686078846,-0.049420277542775816,0.021727879561989745,-0.00653563228598632,-0.001121852701542755,-0.036095733474949,0.024721203350813237
COL18A1,-0.04548997330294626,0.14841716415265144,0.04588569548283092,0.04315802798537795,0.01152840717832557,0.042925382511907736,0.03977496029450142,0.004681661816525793,0.04870225141627753,0.008626588991483079,-0.024215290988427948,-0.027162620978318976,0.016078634108798118,-0.1133246619659183,-0.1512231408015411
NODAL,,0.011208349542603274,0.017045994221948194,-0.004167696343581407,0.024263254076025025,0.016993459087021975,,,0.010507408378808957,-0.0025469719102707324,-0.024796596349290247,-0.016306838543986738,-0.02274107458715841,0.09157611285596304,-0.07949768836819664
INHBB,0.06324466013250657,-0.06463859823937128,-0.018956681608271332,-0.03498103051372803,0.027692767480520866,-0.026923671933019012,-0.005317306753940133,0.02750146068492352,0.07097149991423488,-0.05966901214895153,0.0394419776701319,0.0036236394956060164,0.08333461662169568,0.1821680306889381,0.03925285839398874
LCN1,,-0.02827740913887022,,,,-0.016287366278623924,,,,0.06483684062674043,-0.009371023068290093,0.09065829944519346,,-0.009334242822987315,0.1009079303791545
ARF4,0.0866981969305538,0.0030181747080879257,0.07970502535716172,-0.033865630824009035,0.04316503689351329,-0.022714276770144603,0.00877377465017593,-0.03865227759850604,0.06789688828967251,0.05321437212605952,0.04660925431946265,0.033731516115676416,-0.009755981187718577,-0.08369004924070635,-0.005593638880620114
CXCL14,-0.16095348736091566,0.020299626565013974,-0.07038815087988098,-0.02685217458522319,0.03935533464031251,0.07837709057828873,-0.05284818317283116,0.07026165851669382,-0.07787616177330538,-0.017064817963333107,-0.012820716901125987,-0.03687118171015968,-0.013347194331465544,0.11843156883757007,0.12556682787330675
LIF,-0.036201244680232066,-0.01941320861384938,-0.005053368921105348,-0.036699213676102294,-0.023010615122607873,-0.046328012217988025,0.02894746316147096,-0.02360502504639581,0.05226808653124413,-0.029570229062167348,0.0008391626907967889,-0.01180137605732963,0.014685873797855438,-0.08561311829543951,0.06522568122839063
IL17B,0.04688744091798083,,,,,-0.02689882737531921,,,,-0.045473672867849715,-0.0036892090269471356,0.04394829168525332,-0.028292009933104045,0.06763849933156892,-0.011254837061769898
MMP1,,0.015053965377275463,,,,,,,,0.005626606046157098,-0.036262363303306136,0.006961815794439361,-0.02048712237637435,-0.007946771195111543,0.013226695414974678
MATN1,0.037619781235822304,-0.008428949273560523,,,-0.022214235606390326,0.005827995335992757,,,-0.006506153350444201,,-0.033187605444228635,-0.011218080872196591,-0.01602830470242961,-0.02818620169259188,0.040873771628318345
ADAM28,-0.038864253838644454,0.0596925250655012,0.10366855676552204,-0.017178010454904826,-0.029273895776458194,-0.004852958833412707,0.016416008832787307,-0.0009621503047974254,0.044675137283592896,0.024558700576656798,0.013022168713474162,0.029538212434022573,0.06450786462280315,-0.04766883987561006,0.013974430699331861
TCN2,0.0836736530238191,0.08962137799679298,0.03767579834740031,0.0061537712371340335,0.017502632549179505,0.06768912068581878,0.03594697824655275,-0.004776535273810182,-0.02428579780369473,-0.08794098932765226,-0.05972128003253794,0.02917412440369151,0.04204595305079612,0.02383234405217278,0.014497495796341537
THPO,,-0.02684408104893295,,-0.027729158653007915,0.029845518035466832,0.05480752637626516,-0.04413975581732967,-0.023432074832455022,0.003236542233091333,,,,-0.025293174151146715,0.07183784522264723,-0.0530853004508106
CUBN,0.14083826364205027,0.0023362167109930213,0.035227562676060385,-0.009842347496652975,0.0565391245798617,-0.00422124811920173,0.019135217741635856,-0.018018515910153163,0.08208664623112429,-0.029246782751423006,-0.03424343553996762,0.10841189679904527,-0.013120482767832693,0.0779358828923133,0.07868674010116046
TIMP3,0.12292276716681241,-0.028376744728793653,-0.02594925111547783,-0.03303261717114362,-0.004176118003931168,-0.04582455418618537,0.03811329701268197,0.07285431384083998,0.046006415256529064,-0.0905995431652221,-0.020179273703594264,-0.08077180509470011,0.02024126946456863,-0.11664579498373705,-0.008974262487429696
PIGF,-0.0076890392606966795,-0.01563339851222989,0.03880244027679193,0.03661604852045903,0.07192104204121766,-0.030711876773015966,0.045685158049233156,-0.03900191224702812,0.08175290207004988,0.04363656646426743,-0.00924524483457133,0.05319846270323088,-0.008356920241714697,0.15765713676980422,0.0785737546083054
CRH,,-0.0230098286937645,0.02044828713253704,-0.015416798294017259,0.1220476586977999,0.005488181655295345,-0.022975460535018047,0.034295057141250126,0.001317419057094773,,0.03145115125240782,0.017797719875472177,-0.05560674031773012,0.03211909780255442,-0.02222414436966276
BDNF,-0.030701811007599757,-0.007239100953574293,0.00791887003587603,-0.0008603738424737163,-0.02777007624236762,0.09494144221582272,-0.02081867225228331,-0.023258014399696287,0.02448975088436407,-0.0350110004012444,0.055879699063721006,-0.02549955201517402,-0.02679996833979867,0.06366733935456391,0.07773041674534766
CCL5,-0.011708286188597844,0.08059149817914173,0.01352183345953547,0.09038798274540424,0.02677133472713519,-0.02622854883927337,0.03164653425245074,-0.022803377659878898,0.030412346189301664,-0.004568259437279754,-0.011226688942184303,-0.04295495236574575,0.04561779140278016,0.016593208038080273,0.025650005573013838
GAD1,-0.07003716957085925,0.04998429871219065,0.07844007479600024,-0.0507734922451064,0.032384094353858375,0.0346475308617492,-0.049661594479452245,-0.030377711035350374,-0.14073275838679217,0.1336140529189092,-0.01882020685186889,0.09426190910338438,-0.04207054124288552,0.0966912675043611,-0.0533992445282413
COL14A1,-0.03467258021122839,0.041368052119835345,0.031558416716730646,-0.016710612043432094,-0.02898014736790712,-0.0008498234147368054,0.06473595728272857,-0.04132958554046918,0.04250388240415166,-0.07481312256954688,-0.05535096565537264,0.021101184548698675,-0.031827866242658334,0.008563652121915467,0.032548046427782085
HLA-A,0.19981212241757096,-0.02116658682354788,-0.08364684973468853,-0.004409383421969635,0.02666474043686899,-0.007504474696948095,0.05738676611045529,-0.0570913876592245,0.07892166185898412,-0.030686389231480114,-0.057262051263047696,-0.06324324907930684,0.0703628989438357,-0.01913461865158875,-0.11718198483640109
CD5L,,-0.011789941145486335,0.04625351147075521,,,,,0.06480946141217735,,,,,,,
FGF18,,0.016694377142175178,,-0.012248530954233132,-0.02597293607530459,,,,,,-0.02713475438774283,-0.006531951678566382,-0.03540320528492652,-0.05282320952293398,-6.028383138887278e-05
ADM,0.045810652591177274,-0.0944499064901836,-0.033862389842439104,-0.04311410126499043,0.006249141154842912,-0.011408442112298304,0.02302454007050052,-0.01985247698841119,0.06726999361639734,0.06355133134323963,-0.003377109070289849,-0.08596801636560619,-0.008149551702282026,0.007856540100377937,0.10440788254426088
CCL15,,0.023986745454630854,,,,,0.027405733662703897,,,-0.028836803147051154,,,,0.04842021767569839,
GNAI2,0.020178396722414827,0.07100012338106422,-0.005905953578662748,0.009557925316056154,0.02420781107001097,-0.013925384611267237,0.03714004355983389,-0.01407512375414712,0.11669964434601378,-0.0022560589215236625,-0.04913146807151928,-0.04464203353155056,0.03240438556871517,-0.017567506691264844,-0.07420331374783007
HDC,,,,,,-0.014002727245919123,0.0318700397152225,,,,,,,0.1432449285130831,0.009210908350715577
COL11A1,,-0.024673605801467782,0.06286856151435612,-0.003171967123140837,0.03142692923790141,0.03739987235096557,0.02536869119370494,-0.011159761554416652,-0.004340010948794868,0.017015288853888005,0.027277045981054054,-0.014241116468096835,0.07472253121143965,0.09267653417949215,0.06830829415601329
NUCB2,0.020698619077858006,-0.05885511053420657,0.033900662579253484,-0.02910319958336941,0.0005955107817978557,0.06157674450497441,-0.06048070335013684,0.060316031150597416,-0.014138245452835424,-0.048197505638942414,-0.03570703946743453,-0.026272256496690783,-0.06782692593413446,-0.0021304489134848447,-0.10507946223028589
FGF16,,,,,,,,,,,,,,,-0.0225960158499639
CXCL1,-0.03246972543374191,-0.015511695336068545,-0.005921130848797779,0.020339775051481684,,-0.041663705004463716,0.01558005208752574,-0.03336282103919073,0.04348816335746131,-0.030883401339833985,-0.047401365410078826,0.03001282745023382,0.022427583428783017,0.017484502324258334,0.041622305432666706
VCAN,-0.013712169202087867,-0.028337382111312304,0.047399260755662295,0.03338858258396085,0.04481021723728668,-0.021057222079072,-0.0017835407085611368,0.09905271576336988,0.19777808538044284,-0.04556396167131161,0.1205016111570304,0.04078486215157015,0.05053358588867412,-0.18170491868757466,0.0076058108115562425
MMP7,-0.08224983138928334,0.019988055591195045,,9.626280179077337e-06,0.009570163663303584,0.019660500255010743,0.038681294999207326,-0.014390815812598722,-0.03198151088400078,-0.05203456879868177,-0.02638078535929312,0.00414844989048962,0.00044445961764491175,-0.12424729455643721,-0.05286431282366005
PTPN6,-0.07416408582224102,0.08916484260958492,0.06113981227079123,0.0367893509021809,-0.020313052564390772,0.0315253127181704,0.01226324055288384,-0.02744021062784996,0.046352320790532864,0.06473170598764175,-0.03049816965403852,0.032825777079960164,-0.018702757670576848,0.020118402521858026,-0.0014441337745982954
PTGS2,-0.03204289233003426,-0.03649508797369958,0.06409066678615638,0.0770096954602157,0.04653266236927741,0.08044357632772645,0.038478392296785346,0.055895387856369855,-0.08898237618533046,-0.004038738826124414,-0.037202449056004686,-0.030551057580829093,-0.02859642754284396,-0.001911654575420309,0.1251331150198782
XCL1,,0.02549116753537103,,0.03048377885319224,,,,-0.018876655705870566,,,,,,,0.008077492012973376
CD58,0.03475044488969935,0.03505429602273741,0.0826229141594112,0.01862812376157899,0.01208263787347918,-0.02692079530854419,0.033586648227588126,-0.0419285654007776,0.0828611013409658,-0.03388787808216735,0.02834520956206811,0.029159797776323017,0.009654995515890268,0.107511288385675,0.06104357435502756
TNFSF14,0.09600541676094623,-0.03658096502469126,-0.019148392187813706,-0.0037709927169509703,,0.03770812085983031,-0.01945047303020388,-0.04099023311408285,,-0.03675350982212646,-0.021706376299536766,0.06843321507617173,0.02319695489375998,0.07678477866656483,0.04231668466939763
CNTN4,-0.006458285675402288,-0.007901730011617739,-0.006173786707402063,-0.02395072917237901,-0.05987883073349527,-0.024082244703288413,-0.027022422991215468,-0.062316650063877405,-0.024469022363517876,0.058962149689179975,0.00742061250523637,-0.03653031875226438,-0.0185149776137136,-0.02729703370824675,-0.0010155576960705058
NTF4,,,,0.017925382548141477,,,,,,,,,,,
INSL3,,0.04302287577211371,,-0.012248528551755277,,,,,,,0.08237543159574728,0.1187399682093271,0.0612850393159501,0.013940228229994925,
BTLA,,,,-0.019442137194068676,,,0.06807393402666494,,,,,,,0.015594126995704264,
MFNG,-0.0003474457577901639,0.06687931811339204,0.12658532478618711,0.030125380022469533,0.014785505602586617,0.0015036792363852577,0.059259572338233986,0.010469865800368827,-0.027159226986165554,-0.042406921358142655,0.0004637181465273184,0.03830502116696645,-0.02513147928473479,0.054328965068708227,-0.032691964306107095
ICAM1,-0.03662529341793958,0.017918609916402962,0.04473696910167702,0.020949277907063645,0.056015758566221624,0.009622082269155835,0.039861170289466105,0.024651416392843274,0.005179206166211132,0.014571406925627013,-0.006844175817014168,-0.018988884602202223,0.000660548754449553,0.07116183991352483,-0.0005261628501363542
PROS1,0.05149640969891614,0.05931196239051524,0.07248284720328514,-0.012971863961142834,-0.024866622766647244,-0.01861576038243701,-0.03505120699257767,-0.026548279389775473,-0.0018864524574851017,-0.021095830008515615,0.06323088311940586,0.001162704703236082,-0.015885846642098342,-0.011779237331246906,-0.04284486218512827
CLCF1,0.05484221533609427,0.02602607476846884,0.02943911570923639,-0.0034201841625952512,0.06476054902524823,0.022056252359731413,-0.021549461974634535,-0.03310091859718672,0.0763086093362944,-0.0038840911408783885,0.009883038695376538,-0.005450733015664676,-0.057962117300725896,0.004286226511539037,0.0918395666597982
PSAP,-0.03790555751259813,0.08701311263382476,-0.043140570560118725,-0.057073518851607434,-0.04439461789712031,0.008623351088183424,0.0021358574628040747,-0.06363741547508772,-0.11569265495428711,-0.039867139320840635,-0.04067634492227237,-0.0024436830376173098,0.07766993957481064,-0.05244803678613206,-0.1859419680468968
EFEMP1,-0.017258093141210483,0.09686076335249322,0.13382014706522916,-0.14867174244577175,0.06290047980564417,-0.002723741334152701,0.06488343641979462,-0.02052402084207661,0.12789257887061695,-0.050936565268655726,-0.004082714461006438,0.060612446312963086,0.018580903562231164,-0.1306160126549177,0.024751270532162216
C1QTNF1,0.14876995043476685,0.0368901933998581,0.01659112550463205,-0.0037145417196255653,0.001841159341271378,0.014591229620658282,0.06632678893291494,-0.018432386154825647,-0.001502864747407676,-0.048659983120821135,-0.01583537400987959,-0.05018778684334088,0.13691471081369302,0.09828783480403368,-0.026420393187361745
ALB,-0.03818770113840908,-0.035863634871161384,0.07708292444976518,0.00443560770796712,-0.022011012847200483,0.09741874708432921,0.0011129666551815724,-0.03829742126636786,-0.007032568438304492,0.03624757196080113,0.050928022145127864,0.09438523129725292,0.02569172661436249,-0.020515559264122796,0.0012170513244046397
CCL13,,,,,,,,,,,-0.016113315881213005,,0.060728886183183214,,
EFNA3,0.06871494295549964,-0.005187631786460322,0.0941316664425431,-0.024263799271913404,0.014758281657780056,0.043429804655810894,-0.04787888540769354,-0.05980378939556685,-0.00481776368819867,-0.029941832018107604,0.0027461193951720383,-0.0018184035857558346,-0.016030781489297628,0.09611438565887563,0.09282677420927372
DRAXIN,0.04493261859469692,-0.010209044553138983,0.12273815956159626,0.015820502146566502,0.02843517731455,0.008154120698785385,0.0045984964743201835,-0.01970075192340139,0.07997839096436472,-0.024262618006517016,-0.034931745867974026,-0.03042774067747882,0.03151811288927113,0.09054549739904409,-0.05653486559383394
RAET1L,,0.07499791659098133,,,,,-0.04432415804882748,,,,,-0.015399736366231417,0.028989474194148792,,
NPTX2,-0.033157045645927245,0.08670366190394996,-0.03732625095094288,-0.011087181796480636,-0.009885010802843345,0.0734315534224479,-0.026408989950556534,-0.07659536644182817,0.01965660143300515,0.031218449618985945,0.027875210919609764,0.02098485230336183,0.011444821478138767,0.0073196305705967475,-0.09817250829320835
FGF11,0.12344110983931489,-0.04502489053724999,0.0776586567512488,-0.01022990560032466,0.02404265669110192,-0.021550670890080607,0.023565953470301073,-0.007361335937803232,0.0717846011312386,-0.05049559866384552,-0.07678706444930981,-0.07201430841159381,0.008548784075255,0.11236939176273404,0.09319857875071304
CD59,0.024376164258734345,0.15283683419363422,-0.0238407490934341,-0.013093886058376195,-0.014572531236832479,0.03817639384389345,0.007634527650671463,-0.046281917468123275,-0.01741569329305793,-0.08726601413451529,-0.015364344917959247,0.023966316970549965,-0.0033397894752031257,-0.11221662695697954,-0.1874844120807367
COL9A2,0.10958255376614653,0.047967016870287746,-0.014941599618116924,-0.011646639501240185,0.018231168643973904,-0.04390739964344804,0.029624043563846444,-0.025678151588237174,0.09798476736416709,-0.0645711641933659,0.01012095212302539,0.06444064098508834,-0.06956638377852671,0.09105759612777883,0.02317396385671464
DLL3,0.028806134217790737,0.042594802270417356,0.07159360802870351,0.04076930962151181,0.05429629421036223,0.0261798976151018,-0.032827871768192185,0.02227463476760135,0.06157251146094808,0.01300404904784068,0.06902150544169076,0.07192125816336167,0.0522268067584282,0.2567119469920022,-0.106746125438641
FGF5,,,,,,0.08204577709475389,,-0.013840402206994885,,,,,,-0.06050129316659235,0.04409402201115389
LIN7C,0.06882193069480114,0.010526617247348064,0.06922592364067551,0.0183888579292803,0.0499554761875625,-0.008742782032320142,-0.022700234522209116,-0.02248701258327314,0.030008146694997653,0.052508728656701434,-0.03169938470320006,0.00043285559021741677,-0.027739388949970425,0.09346927115687077,-0.01958874299317853
GDF7,0.0013162603025601398,-0.003185175065808476,-0.0014599398233547142,-0.008126941895142771,-0.0196313963861791,-0.028405270265658606,-0.028712010539330653,-0.025440811992018857,,,,-0.013201404010444529,0.04036084358805478,-0.010816405597524476,-0.06179393086989357
PSPN,0.019356718743107144,0.03166732289638507,0.07588041288396738,-0.002582441000820261,0.03468373780200644,0.04434815006577572,0.009777836134111888,-0.008648166487853699,0.030492891610758997,-0.040472670649910635,0.037754983535820276,0.006371271718440062,-0.005606623908432513,0.1369743040190423,0.01165926297253817
ANGPT1,-0.03341937369243029,0.04600986243732531,-0.07086061661920597,-0.018585830984813586,0.025950097805014612,-0.06071268086776855,0.02255528272654072,-0.035456988021605455,-0.03241694512109827,-0.023098364837969343,0.03713967046314487,0.02003607165733195,0.010538679608880327,0.049248938926533675,-0.030962681704636407
PNOC,-0.06223471670874616,-0.014397129867742891,-0.01957261788098063,-0.026132475423035463,-0.044654044584908126,0.0584212816447375,0.01139001763423494,-0.04581182019823538,-0.07435714770333583,,,-0.014038431093627448,0.05350885738968431,-0.03906468046190185,-0.033454339107267854
L1CAM,-0.09499387620150485,0.05251167805285029,0.0067327269894251526,0.027028618176859903,0.02157633353141335,0.08647017121752655,-0.07190498792924646,-0.008223409681582715,-0.13051902261658882,-0.026171979874256558,0.033612521664249155,-0.05530610180849907,-0.014410105670169093,0.15880998919333203,-0.08868806896087757
APOA1,0.017305397992042056,-0.029299425135553062,-0.007585535140887129,-0.01907505948610078,0.06597622748955222,-0.03398386144280892,-0.012775226396487987,-0.03688612347316823,0.05717934851568375,0.06624009767689316,-0.005779548853084378,0.025425056390772287,-0.010977111755212278,0.13101799300286518,0.08420950327347827
PSEN1,0.019080591212851754,0.09454970953839358,0.055295154717577094,-0.004150580142164029,-0.027943087817062326,0.001787100559577119,-0.011344186207429715,0.026377397269350854,0.07906808730025025,-0.013186269645472651,-0.028222551876903,0.020135051213242147,0.07040979446858833,0.008147812247311184,0.08817674070858789
CALM2,-0.00479249651962345,0.10294150141365158,-0.009475949214310834,0.009411401521141742,-0.07958915668061001,-0.023739865488578666,-0.058556518500972654,0.00048584177275671955,-0.08859941717437664,-0.014522254004421002,0.04913912237464628,0.11702998193903781,-0.10830655245436671,0.2207275572600033,-0.041137858753161234
CLEC2B,-0.0627040566349731,0.03736295498986833,-0.05119377601874264,0.08538855271765466,0.01977318239378743,0.0229169299113522,0.023730070208171722,-0.06073227083771866,-0.023366649018383957,-0.029010283766188416,0.02979926152803059,-0.014149658527671043,0.028150980334148652,0.04448943366892866,-0.010564410765177628
NTNG1,-0.02608393046131269,0.020744447266397733,0.044957479100258955,0.01792484952994288,-0.006127965636958771,0.0171291564499448,-0.005986770165360808,0.0008126715664636273,-0.04845133549655809,0.07858381654210544,0.025237105042704995,0.10350627633216918,0.015030071049183618,0.08116915689727183,-0.02234221186760538
LRIG1,0.11777218039480983,0.15544836417513513,-0.018842858313978982,0.0013296584965220178,0.030206649568173077,0.01171737120234047,0.058011214400538434,-0.0375417570942519,0.14915889017805473,-0.0295287182076079,-0.02622891317121086,0.056772851278337345,0.03377326826284014,0.14796036404619226,0.06640404979488279
CPAMD8,,0.013286330419815853,,-0.014487823698972288,0.011523819841396006,-0.014364861427121364,-0.05174783228534451,-0.031222146904465977,-0.046827633303446324,0.01824925514668802,,-0.014830711253503975,,0.05682696229554268,0.007789549144941474
GHRL,,0.045909804361996355,0.03400287497332926,-0.038644088302493995,-0.023399460651378337,-0.0059363214995888725,-0.016445906547808958,-0.015436005854921499,0.03477358667976167,0.03127473525861941,,,-0.01192486401287699,-0.021087325459153143,-0.043714148723099686
NPY,-0.011193007345156826,-0.024679919661725964,0.03762805249501055,-0.02836818603591153,-0.04132890479045409,0.06235741450565052,-0.04822713173387098,-0.03138556530363689,-0.007522771516809107,0.030941138750250816,0.003048467114386889,0.0672788425469957,0.1017543200779784,-0.02127372926940933,-0.04700547030119304
MMP2,0.047546673382621564,0.11685530329949512,-0.02389238019565585,0.06136704267642275,0.06579277641525015,-0.002802557811359494,0.04891089284197246,-0.05628540028180776,0.13793836958235586,0.05422143107848988,-0.020420437674076395,-0.005086480363792027,0.08659292543099817,0.026977250059210072,-0.06585302727291951
LHB,,,,-0.012617800317559439,,,,,,,,,,,
PPY,,0.05933242301578914,,-0.02196391033121822,,,,,,,-0.03544124515555586,-0.008957618891631606,0.009163615353410495,0.026015753189238,0.05645214197448038
ALKAL2,0.040603139227935375,0.051352511337333255,0.005446615913427532,-0.012434483359335264,0.06246724231303649,-0.01628736363891068,-0.011242368111189555,-0.05443395515749352,0.022907299285020468,0.05971703819988565,0.033379091725219856,-0.05163708658679454,-0.04376993740232649,-0.021195966659540422,0.04356525307898957
CSF1,0.019074354472354983,0.062306483207240526,0.02093891737008712,-0.026765631510339498,0.019261334527674312,-0.04240127681607042,0.036011249752978466,-0.07250743244863034,0.03251364136771523,-0.0447212963553152,0.037992050960612846,0.006174027241747823,0.072236214008946,0.06693157387791562,0.1280507621620836
SEMA4C,0.00194252711549986,0.08428593662016921,0.010049180729519944,0.03244252930046947,-0.00189579230792235,0.004433222657952527,0.015814738195783617,-0.07812215429093877,0.05399479331202206,-0.009573117847943378,-0.04547796328134772,-0.015285601891731075,0.016244112294348117,0.08602849165789858,0.05133188109780274
BMP8A,,,,,,,,,,,,,,-0.012305866771803868,
ICAM2,0.034610018883348886,0.05293363381203093,0.019600508921438383,-0.022690267601302733,0.045668753631049504,0.030820768925075154,-0.02590334779987924,-0.04490528219895559,0.012827020266424249,-0.022454244250658145,-0.033480608389976595,0.04010584267891082,-0.013595891731624433,-0.0036874446214875253,-0.1097567796635134
SYTL3,-0.033500565249689765,-0.001685857792668086,0.012607737281532106,-0.05213214584015991,0.007867616259379068,-0.04279030211095143,-0.006344482216113931,0.053013304424365325,0.03405151643191592,-0.05304852933126945,-0.033880668796297406,0.06956707210935774,-0.04031793644418576,0.02486463680475039,0.029063719408620584
IL1A,0.10333863779740242,-0.014394886970890558,0.10516448467494538,0.0296345982556294,0.042035662329905736,-0.03950982946002692,0.0003519324742094817,-0.034139649644081047,0.0486870772768274,0.03062633617201371,0.013618915767749649,0.04985987042484923,0.004349272061324356,0.06210421936711018,0.15918926559271296
HLA-G,0.07780710041071047,-0.038985069737541976,,-0.013326838828790015,-0.016981875324420807,,,,,,-0.035542926775233845,0.07649634486141599,0.009216888887581265,,
PGF,0.04243717660366225,0.09100553088314428,-0.0017321783130276153,0.05809931775859964,0.0458912198364319,-0.04825324761636473,0.05614793508763549,0.14363942436624252,0.018844154811788513,-0.04901375854342544,0.016719792196349115,0.048881966418298735,0.034231177059613246,0.07415209034082433,-0.08030963329574399
LGALS8,-0.007961261955629304,-0.0024990651202829194,0.006330830870399149,-0.03082719733295153,-0.07362827148001369,-0.02573540723520255,-0.018557185902369128,0.05601808858090787,-0.005033281185684115,0.03780108533107602,-0.031114676414271607,0.0012728626018841055,-0.06827628684318478,0.036799975683278585,-0.043262436303623725
DKK3,-0.015937264481848627,0.10171149449444855,-0.13650485355191855,-0.004866065676329732,-0.021732387823121854,0.012499072327408392,-0.08577593576104146,0.011682575948454278,-0.09726985456678502,-0.011281231711657078,-0.030556869561901605,0.0046084772528541,0.007688044670654405,0.07805115332560471,-0.1350472672371663
