,MGH258,UKF243,UKF259,UKF269,UKF275,ZH8812bulk,ZH916T1,ZH916bulk
CPAMD8,-0.01698506774091248,,0.031119677533933368,0.04078566603094455,-0.015384797080306446,-0.044127225568115436,0.012233066946004144,-0.04245321267077083
GHRL,-0.027098454511506696,,0.03512023966869419,-0.015869949177444505,-0.026975007132941035,-0.054105207822903637,0.049537127481703594,-0.03742294869683202
NPY,-0.024917757271752126,0.020354503118220676,0.01136280958902948,-0.05236663011910021,0.0517288547534162,-0.003982943065535961,-0.04248928283021414,-0.09427873457245915
MMP2,0.018788764245803176,0.1225084955003852,0.024200305148430037,0.08939925140279528,-0.013842919455299394,0.06874077195739263,0.05033648705144673,0.12234875723576603
LHB,,,-0.011419695948174456,,,,,
PPY,,,-0.019878360055074488,,0.012902487688991757,,-0.007872249110381127,0.0992021087440371
ALKAL2,-0.025435278707989038,0.019484972667588935,-0.011253785577715432,-0.015726239740961077,-0.027121818964671196,-0.04745425608556759,-0.030345099064777514,0.01703645590686791
CSF1,0.027316492421009538,-0.015306088188433825,-0.01933987203255228,0.041008414559193546,0.004661026439181695,-0.04230602002740366,0.06287216616922217,0.1503153545656359
SEMA4C,0.01016705962429931,3.263485569576676e-05,0.053656882656816264,0.020580568097132552,0.027186150176504633,0.03087953645862734,0.07181665894044759,0.06681494042282235
BMP8A,,,,,,,-0.03777420146283845,
ICAM2,-0.018772278313427888,0.044696888495807406,-0.02253640933652225,0.035020492024263945,0.03895015703144825,0.05050776969474979,0.09636538518219487,0.015277817975737205
SYTL3,0.025091435697719537,0.05138335607417357,0.044559610643253485,0.005155254411085888,0.007331770497750867,-0.030403536177016535,0.06386877463456077,0.06768163393697493
IL1A,0.027553051333385974,0.016637557840714575,-0.03832031445972713,0.047380936367912775,0.023554102668596488,0.12254148271591246,0.06486843976621703,0.12322291773630549
HLA-G,,0.2028028201318807,-0.012061408767367774,,,,,
PGF,-0.006476092323150868,-0.011609232896137864,0.020438704378968487,0.11115720359502419,0.0006335460026544551,0.04300003642333703,0.05902508059121961,-0.012903780956867356
LGALS8,-0.015188914569744043,-0.030292112866414773,0.03681012773293537,0.02414731492990162,0.017484864119048822,0.0447654497632695,0.04887480519391474,-0.07273380867979651
DKK3,0.07358408793383969,0.02980424654825697,0.01765552911765256,-0.05217915351597166,0.007979652706528206,0.002501780002671201,0.09348881704477434,-0.18019160063826367
COL16A1,-0.005072573919369919,0.15558823269598482,-0.003878817195587504,0.02363451790594169,0.008049589259411022,0.02917238062731646,0.12705600082412513,0.1955328645222438
TPH1,-0.03164229264063727,0.09966669967557532,-0.00854448819762907,-0.016487895736870966,-0.026004512390025953,0.10245263950289782,0.08255168363446673,0.02575614833778458
TNC,0.06279598886903465,0.025930977374751363,-0.0040104401440925735,0.0797133734861011,0.028135180993563606,0.11831326401393144,-0.05678083687209402,0.05587431965723061
TNFSF9,-0.016985059679522983,-0.01203833129025541,-0.019779748037766363,-0.016629657572607565,0.07152266903042422,-0.009760505414375138,0.052103475819417,0.03521841197707792
C4A,,,-0.013538712205422361,,-0.013328941641877248,0.018429293364490985,0.015482726855110119,
CNTN2,-0.10369894473666198,0.008906535038473351,0.0292845301754284,0.024124243295819487,-0.00872794703033934,-0.057117702449312475,0.018220202695039996,-0.10665700937592798
F7,,,,-0.013869962527588832,,,,-0.05247456992450026
LUM,0.024035936261228956,-0.0018502544080845542,0.03180583071413323,0.07296856257150695,-0.026530655036635428,0.0826537702594017,0.05085931554854375,0.05751960003919208
IZUMO1,0.04132843911878569,,,,,,,
BTC,,,-0.012289084352345542,,,-0.03144333702360347,-0.016526958710361903,0.045705210043001175
APOC1,-0.1031114942872461,-0.08396422031113604,0.07607565757580804,0.08351717717366383,0.049863169065519033,0.04381711693267866,0.06125742337798857,0.09267785484985565
PKM,-0.018936977337557018,0.06006075643050144,0.028209656055569937,0.06437347268408698,0.01361731237491805,-0.0033764452768259207,-0.07470900495815594,0.044136217730501075
TNF,,0.023403903988730813,-0.019960635868117884,0.07675998893373084,0.08334458083681909,,0.15567319441739677,0.037199844796516654
GNAS,0.0542562583401108,0.06838869131212624,0.08970475901313758,-0.0989952760460004,0.02731695850546248,0.09218257583843711,0.02513722558873427,-0.10289864142234602
BMP8B,-0.03934149702884671,0.10564066410434879,-0.01748593584834779,-0.035187881394987165,-0.0020040000694394123,-0.010796866746148933,0.00293076852224766,-0.023178240802807788
LIPH,,0.011509698580160932,-0.01715177163461249,,-0.010746770649453048,,0.08853626166583543,0.004738437173757315
CCL28,,-0.03073938157535927,,,-0.01654825884601609,0.016776254966009898,0.03672690699814219,0.005119605779579546
PTPN11,-0.051848948079707295,0.04263761307533958,-0.004011040546494728,-0.0016802194815943598,-0.02326927910473795,-0.018794017912224754,-0.01361643207420968,-0.16649007417112566
ADAM12,-0.005097646778768931,0.005904743967293916,-0.048716846898484566,0.13616257038263627,0.006584182521350961,0.057148043724732825,0.0215236279896684,0.0740715348249785
EPO,,0.07807768693861397,-0.000994377475791601,,0.03815157252214734,,0.022611163124908767,
EDN3,-0.023853512614003966,-0.01462891742368961,0.13899938450855692,-0.024575616411618956,-0.017427311005331958,-0.05438891967831171,0.0392653655078304,0.08454706357069221
CCL22,,,,,-0.010651888534232688,-0.03144333841516378,0.09522653102652699,
CCL2,-0.028994732477501284,0.012500243562004017,-0.01904469721972275,-0.020112799283109505,0.05228908027969074,0.012469071246457042,-0.08213947106600641,0.09402745869630895
DSCAM,0.015851581883400634,0.12137870591425814,0.030473496964592693,0.0495675462140824,0.02548160910771528,0.01775818627243202,0.03810993465449052,0.10723568698411354
ANG,0.060630874235652846,-0.00912914711526744,-0.06742297129063218,-0.005485723340110557,-0.01727816342944105,0.048293447440415416,0.03498499243340294,0.009263066470475667
FBLN2,-0.022365602745237554,0.091952761402139,0.02010035689749813,0.0911242985309907,-0.03189338731491736,0.029579578645479675,0.11323252726170076,0.1757083722753736
VTN,,-0.039793976853676534,0.002903239949973155,-0.023380231707631507,-0.018472274779400777,,0.009433136444350426,-0.0167117686905892
VEGFA,0.04993500961768738,0.015657072135601014,-0.018111826990791096,0.04824401058413075,-0.01567038757489992,0.009132100309363206,-0.16317177962999493,0.14078684029340457
F10,,,,-0.02255285485516942,-0.012328566384354854,-0.027204409293280708,0.006018898419863844,0.03804881521583932
SERPINA1,-0.03993377436925767,0.07517077154147224,0.006350709196988741,0.019965218549069384,0.013725562323411624,0.01717102310119645,0.016281724198295416,0.08066677437781772
VWF,0.07067999396599971,0.016811482129892644,0.0036353005316765038,0.0762664895780956,0.03232930033815966,0.013909153473447474,0.02481602742233034,-0.06098119799685698
GDNF,,,0.04648256312117832,,,,,
VASP,-0.015786534034373134,-0.043589182622360716,-0.020106078497377326,0.044745999548126345,-0.007819602958817702,0.0392809598747239,0.016908213401938713,-0.016756860029805483
ADAM15,0.02071850202786866,0.10201484140475296,0.004432578317774076,0.02212549715486222,0.00782706025951237,-0.027112809986425273,0.11531172568169154,0.127363198892735
WNT2,,-0.035743192527542364,,-0.03560207489711884,,,0.022188370166767005,0.04633040025042613
CALCB,,-0.004986318063062391,,-0.015332125034407267,,,,0.04494516527031799
OLFM2,-0.015483884296212442,0.07845935461212185,-0.01986060771901201,-0.016797581046944624,0.02208968608753842,0.08772758075598702,0.05877265821913923,0.11272887713964574
MFAP2,-0.019036663924867008,0.011989885792250547,0.011195093904167506,0.008651893615492333,-0.009099272931995741,0.009668038837591425,0.0540276185609134,0.12057079926640532
HLA-C,0.07685336770424776,0.06642557279897522,0.036106602319516616,0.08284376512766682,-0.0010943558498286723,0.03001819735585476,0.14263739947391887,-0.03221649469654737
THBS1,-0.008087553940331444,-0.003667140160952464,0.015924386801261195,0.040159642981020816,0.021257436587576967,0.02165012332531664,-0.0783271111831025,0.10564865694718606
HSPA4,0.00532517642970831,0.03174380756800806,0.01935103731261845,0.027668006240907338,0.052331813876902396,-0.051468150609844755,0.021752747433596543,-0.006760107710030531
LMAN1,0.04496568408834994,-0.024915743919875815,-0.04583205602167373,0.1164742853359543,-0.026827250020091613,0.029501297630217103,-0.08214702443600001,-0.04284191575267558
LYPD3,,,-0.01282031607420381,-0.023784473131878328,0.019182207779139985,,0.010826412985114843,0.08169924434991045
APOE,0.01620067415249591,-0.02979230386525759,-0.04807109655546227,0.08316163014471206,0.024777712919113314,0.014324888959495246,0.06253433148052373,-0.07467094925215995
SOSTDC1,0.01071365722364474,-0.04526553073966048,,-0.014744149647684666,0.07008620017587296,,0.030657378405073085,-0.06928869643913746
ANXA1,-0.027603052712897615,0.01573668827729624,-0.010387535183966222,0.08885305098477543,0.00953321376342279,0.018280456358561112,-0.014202497468566331,0.12412578031886476
WNT2B,-0.03787115074541573,-0.04300625346584892,-0.015015175920896039,0.027260697290248683,-0.00489268077174479,0.004300751252529549,0.06214728698912529,0.02789629687634682
AMH,,0.011635983576742948,-0.017814378600673902,-0.01857145204608422,-0.016207345758563363,-0.025330868039152972,0.06225409834159935,0.011251088657592554
GDF10,,-0.03488250966316484,,0.0539853660136392,-0.015142170098703684,-0.031970400253278984,0.016143253788115892,0.03871608862126838
EFNB3,-0.04876375687255145,0.008472372262888429,0.03092693725013737,-0.0369737897135552,-0.04239244885376075,0.09070033876862431,0.028647071364067515,-0.05574997630859485
LTB,0.06984705651033385,-0.04242386715877695,-0.03037669159065282,-0.025091096389379827,-0.019563315808732884,0.005394739236428522,0.11473615319399029,-0.03945111642585469
ANGPT2,-0.03252241179487327,-0.022203738733353223,0.031951221663778985,0.07699017919777791,0.023567255601276923,0.03722643868119967,-0.04813783124260357,0.028985671090160325
NRTN,,,,,,-0.001089790638731804,,
ADAM17,0.07593067372532368,0.003696535494237513,0.00214259600082005,0.061532477851382564,0.01241743977447777,0.014811429600166424,-0.0019021882266375344,0.04147669366623728
LRPAP1,0.02688388246216498,0.04726392493464782,0.006379415174668106,0.06663049788749474,-0.03577025413497728,0.018313066425442927,0.09801111224693203,0.0526065677962291
NID1,0.056663501504510064,0.08218966498247406,0.050812589616635456,0.09320900926127855,-0.0010651235728138652,0.05543443244535366,-0.005668999170205571,0.04200209325518092
MST1,0.013801093337362735,0.020800744866943176,-0.001004292703102166,0.1247767767235485,-0.03527787479119486,0.032105216891944954,0.05089683862933234,0.14374201992965058
IL13,,,,0.10752747945190197,,,,
DCN,-0.009492360341371237,0.08952215787744483,0.011450066990538969,0.05680853089513022,0.02129706689215934,0.011696717551313426,0.05711812746030197,0.1292431605496166
IGFL2,,,,,-0.013328943052241422,,-0.02815223246167911,
COL7A1,-0.027420706184202594,0.06755879559139416,0.055945894338730616,0.011774040308073814,0.012049085648641352,0.014173430718334577,0.09493821182595194,0.1587322988550639
CALR,0.008517204160824392,0.03893001679975964,-0.03714043488923765,0.06985134378312381,-0.007051916695216781,0.05510620082916259,-0.002090850375347289,0.11709993939127426
PIGA,-0.01863416139048782,-0.018588965614029177,0.05048296221935147,-0.005495614125359054,-0.031091675834544537,-0.012986975359210102,0.07783483935871478,0.06100529943488303
CD200,0.006104067658853191,-0.06990724858907668,-0.0003621620506992579,-0.043287771201692415,0.02480940862095263,0.05743736106122832,0.05652053170571423,-0.0894836073224418
GRP,,,,,0.007376296570752202,-0.03498602106824162,0.0882603680388841,-0.020026730280918698
CDH1,0.02204130747571791,,0.011148866800035023,0.06052476839671567,-0.00909010796394638,0.022824800491011862,0.02020622812447591,-0.008176180430237052
LPL,0.02916363963038734,0.0996237874022107,-0.00612337550247944,0.08915170133966882,0.015470232020594223,0.04466891851617194,0.039408479190907834,0.24172749644818278
SEMA5A,0.056758900491603294,0.06984727268892912,-0.019652350479733974,0.09586457993452176,-0.02738476397143638,0.046844680707785254,0.04962059153419363,0.05149949559816473
SEMA7A,0.028384943472875512,-0.04563677630971669,-0.02691783730138008,-0.06640419335892486,-0.013007128280727037,-0.027333855099076876,0.018517527745446558,-0.032746949151714916
SEMA4G,0.05815931235429919,-0.0165195204372163,-0.022654883345502797,-0.020254610119790906,0.0019008094371858152,-0.02248405266908302,0.03858703525601196,0.07902429949091706
SEMA3B,-0.09778898501451003,0.1007770891588469,-0.03960591729294585,0.07304989534691464,-0.03538436451478633,-0.021292656297085582,0.09203898450933408,0.08844167818885885
RPH3A,0.07113364970608614,0.054487944575557765,-0.0009982893524248374,-0.02732893090330971,0.037468646326562285,-0.02607194226884206,0.05600622168085562,-0.09747024300209954
JAG2,-0.036508183233242474,0.03605345186857723,0.007864679799207826,-0.009962314988751015,0.016291564003137048,0.0479986034863791,0.06844952938571935,0.0802617564804519
CGN,0.07073584927436291,0.19237869837478305,-0.010558222380382926,0.026117488173682552,-0.023506441467239878,0.005018362816979004,0.03709001574319721,0.17687589398778863
GDF15,-0.04637299658658598,0.017289289421950283,-0.03120407829705412,0.05391152966761621,-0.0023339483089821617,0.05263565252127438,0.11527267515666116,0.18954453393173729
SEMA4F,0.017592909955234878,0.050178953946676895,0.025244863415617335,-0.07666695496666698,-0.040900052147242655,-0.009666170422577471,0.08071535613857725,0.0841319849910039
NXPH1,-0.014206677935826669,-0.0029262439199024123,0.08862313819934245,0.035842881543961695,-0.03845485334404943,0.10566728041071155,0.07230239254380444,0.05018950504323377
ARF1,0.08790076448634562,-0.08190217549155157,0.050182312092773664,-0.03530608269882421,0.02077861739805678,0.08163853066642027,-0.031546928756907226,-0.01275965069190139
DSC3,,,,,,,0.12717320762967388,
EBI3,0.05760541090241181,-0.01415646042906002,0.04259515751934063,-0.04471195683629826,-0.022332063189366466,-0.07831496774430592,0.10456443526902015,0.14508370878325672
TIMP1,-0.011309374332313835,0.034118124485946505,-0.029342929396293044,0.08634601422828661,0.006972335783863103,0.08628311726799537,-0.0360193747826474,0.16008058397444314
SEMA3C,-0.037719194094179065,-0.020737698492372725,0.02970658874096834,-0.051972017557177765,0.01999429183991905,-0.0339137914331046,0.07003508793894414,0.010099739732203898
GNRH2,,,,,,,-0.01640768743489954,
GAS6,0.012411123224935714,0.0759837884947159,0.03211730581736042,0.015385129778255591,-0.00820246446322334,-0.0070023394500044675,0.08262054345912216,-0.026614955730339875
MEPE,,-0.004045788117926162,0.04026300768244336,-0.024445283220106296,0.01703313567900489,,-0.009628380250665064,-0.11304521645820963
SERPINE1,-0.0330297150810508,0.00969598658086271,-0.01790647445603831,-0.0455598592324148,0.015753212106908592,-0.0030283841601732044,-0.0915779603999401,0.21701545303651396
RSPO2,-0.017945696587499487,-0.07272315970611203,0.025387427958568597,-0.048663656272957066,-0.026605129714923095,0.061633728338849746,0.1461371400699176,-0.10351611529840452
SHBG,-0.020161104116675325,0.023166382561433788,-0.023182092404517223,0.014249733067975195,0.027742957382351063,0.03716512704953391,-0.006466892548262377,0.05994724139908101
LGALS3BP,0.0654527512726196,0.061636612090953204,0.00522793968227201,0.0676648928785794,0.003371085274321672,0.005859850076844847,0.019162813024334726,0.2027936408392569
LAMB1,0.005195971245353499,-0.000977760452394127,0.037345212748042415,0.04216334367236924,0.053007470150314616,0.039665017972798075,0.027394673491148658,0.06821073753107884
SPTBN2,0.06951755392752695,-0.059933661446159255,0.02906955453892983,-0.03465776930227847,-0.02966615270738395,0.023913889678365875,0.10423230067061759,-0.08851166764584946
COL1A2,0.0025257340280442435,0.02408715156126626,0.04968374267044143,0.043615126576694446,0.01954720690102836,0.058836709078988775,-0.03556226672568712,0.10298415774827341
DEFB1,,,,,0.03514344565973235,,0.025902133112715827,0.04078557263449953
SCT,,,,,-0.010914867117960785,,,
WNT11,,,-0.01958120700885494,-0.015131454183149307,,,-0.026739780075404725,0.012015240216571797
LGALS1,-0.09756597894666834,0.019696716594148213,-0.006162330801522298,0.05102399699132077,0.02850119327631175,0.006958713091578396,-0.034105906311813726,0.07871828104577755
BCAN,0.1502133524975274,0.06857714012288871,-0.019894661803621976,0.12376130830650346,-0.0025124874558929335,0.018122742089522217,0.08885004235151758,0.06173754902025316
ANOS1,-0.027722131086514147,0.11576213056558524,-0.004308708510919195,0.08918539073100834,-0.03866697449876098,-0.0804281262265884,0.07907379832119064,0.010696196818532521
EDA,-0.02526379127557273,0.07605326550441718,-0.026896673472469865,0.06779857164919732,-0.017102522216149784,-0.03444326411306288,-0.03266965015372397,0.057779048514470056
FGF22,,0.03954341466301521,,-0.013869968757076002,,-0.0342537685315829,0.01695353943076144,0.0946872418892144
SHANK1,-0.021389034029989148,,-0.011482375634054801,-0.013196394357217976,-0.01597634202055994,,0.03021554426506728,-0.061542225881567804
RAET1G,,,,,,,0.04296646093342766,0.008531876300711498
TGFB1,-0.06790774915844422,-0.015622327815177917,0.0012338698078165774,-0.004299741160362114,-0.026004510925207145,0.049594068552295735,0.05598237517151471,0.09482269170859825
MSTN,0.02283990720288964,0.0204371316849086,-0.008347915943542377,0.07038132952637433,-0.009823764754159506,0.06687523248284623,0.06668302442861015,0.007949831789196601
WNT4,,0.016958386201150463,,-0.01572624348277454,-0.01677198471308944,0.07629755579266512,0.11518862915423263,0.1695399502841133
TNFSF4,0.036561727820376005,-0.010890137396453193,0.08333507713458663,0.03659490134559273,0.03122123612394004,0.013642929560916775,0.06812225943114192,0.2050051485159409
NTN1,-0.020702247935769434,0.08300017660124649,-0.01956307565270218,0.07133489401306899,-0.0419551328499138,0.06545870577488824,0.10583990506319979,0.18848502141640924
CXCL12,-0.016213493252952564,-0.04725919432036371,-0.023409887661436465,0.11179690329465568,0.07530344234373965,-0.01569775330282868,0.04180229489951135,0.005247938803086043
GNRH1,-0.027580645044502333,0.10456619407554187,-0.022869448811741737,0.0883617273367157,0.01979356221397709,-0.02500607900300599,-0.01993640577078231,-0.009555179265679803
RIMS1,0.05742613966982056,-0.062371017716770796,0.0040082946379204456,-0.05147204686762664,-0.0388762368486101,-0.019840727293162396,-0.021332071191050628,-0.07437442410295271
FGF14,0.0274909165443244,0.09828764256539622,0.0044638971154427635,0.05436685316205682,0.05083819233621507,0.06495609854708416,-0.015750281064078175,-0.06915465147903037
IGF1,-0.034921222223863194,0.011136634440875632,0.04130780064548592,-0.03787168210029265,-0.028415792651174557,0.014959434772302785,0.08629976018805814,0.046836730811257846
TNFSF10,0.01922890268564597,0.033816375017038755,-0.009769890658829066,0.12790098247976833,0.06264833896691431,0.005888362221611207,0.02371348541549224,-0.0415534437710433
GDF5,-0.0179456895041662,0.07338315695458537,,0.03913558249482914,,-0.05987887821148389,0.1609000458615049,-0.025294146838469457
CHAD,,,,,,-0.02780318573103586,,
RGMA,0.06917985935135575,0.08192335129280143,0.00935600954917785,0.07524360864343071,-0.06018580701233393,0.052635826231334684,0.049397095058253015,0.18389367437367654
WNT16,0.04190048810504425,0.004748901615142322,0.003891088431561403,0.07284162297063937,-0.018775472879236987,0.0670789520388378,0.006246360525882326,0.0710336406525639
CX3CL1,-0.022737405219849145,0.022437251502225787,-0.012729230928146412,0.004169424524650971,-0.007276765229191228,0.012513962395669603,0.08748719986862982,0.028928668329079924
FGF1,-0.013743344297682529,0.056792313673446344,-0.01996001614956953,0.02011220242969462,-0.0013567950344264583,-0.0277749104984684,0.058638573465846416,-0.1593377377894558
ALOX5AP,0.008591562104422041,-0.020504426017507914,-0.03463044340120336,0.03721068800888802,0.049829968773704526,-0.0007135422390896532,-0.029937627514219394,0.04622025875382777
IL1RN,-0.015970527291028186,-0.03241522187939386,-0.02882226734032064,0.012959270028743855,0.009031133498429784,,-0.006046626498431086,0.09727628791497588
NPW,,-0.07157726412725086,-0.01623000103343705,,-0.015142171525777222,0.013370975377635735,-0.022028709050284787,0.06828680519051389
CXCL9,-0.003446059115029896,0.039472922587565594,-0.023980391949947014,0.07546473048667503,0.008182243714000885,0.039949141378747235,0.047024360598882514,0.04690669639272205
ANGPTL4,-0.03733390075995396,-0.02051779809994562,-0.01939957448735203,0.002248036172739297,-0.0047216506629234175,-0.03790434466897961,-0.022062151931490876,0.11309805486154711
UCN2,,,-0.01125378642435135,-0.014928226776064198,-0.0171025232709091,,,
OBP2A,,,,,,,0.040579140134466576,
COL4A3,,-0.011570369032536968,0.0015390339292895331,,0.0032555900777036318,-0.019622333261907987,-0.02736556642967813,0.03369139943084914
NRG3,0.05524033915571447,-0.05597431471932182,0.08094833990041804,-0.029786742210885734,0.02431292683433724,0.011271034968690046,0.17222299264883437,0.008820666181697832
IL23A,,0.018455356699070304,0.015053247793848661,-0.018262304191958484,,,0.06761970864619107,0.0627192913493542
COLQ,0.01961920704661498,0.11447669350545972,-0.00671838436796647,-0.012202158389143014,-0.04045520734116503,0.14538958329366186,0.1301513054952112,0.15823639867107017
TNFSF12,-0.03400753200121939,0.03495569600634951,0.01906372765836166,0.03598193982175119,0.045487095678557035,-0.010482883545197115,0.034046920826084175,0.022897932005140852
DKK2,,0.038150242797827597,-0.011419696887332487,-0.02658625286273486,-0.01753435078465641,,0.03840953696742168,-0.03439595624791356
FYN,-0.04904802946107526,0.09648613317397527,0.03150267343293599,0.03662795032510187,-0.034913300857669166,0.09133560994076963,0.07229851766007933,0.0793353197216763
ACE,0.05526475504521039,-0.018896187610012993,0.03083866413732674,-0.0047686463653667495,0.029952910670260898,0.06158223976681182,0.04381286455510098,-0.010917438346637115
IL18,-0.010240387609837483,0.013027891373345937,-0.021582200216507728,0.10152759594118071,-0.04519097587178444,-0.02654448506582526,0.1206371360850016,-0.011953359735223736
PPBP,,,,,,-0.02953327543344094,,-0.046985046481763604
CCL27,0.0835763633037851,-0.021204710969565426,-0.026513719383082394,-0.022412350846729365,0.021016220597332286,0.01509030932446807,0.04902734673570922,0.19438212697932625
SERPING1,0.0547452544683707,0.0030578444953619694,-0.0358596159430727,0.08665110879344297,-0.012107301770025138,0.03354218764098249,-0.011041249159735308,0.08820811149077944
AZGP1,-0.02028385594576241,-0.017398831252713354,0.022732225565685715,0.02427325349691931,-0.01074559262293659,0.05605759567681112,0.03854167085203043,0.05401880128584033
INHA,0.050813279996625646,0.00833681701337291,0.011616817435201047,0.05634852259005703,-0.031139423228956103,-0.006501471189865534,0.09104387678671604,0.07827760062723707
SEMA3G,0.007828989065881491,0.005780551230385182,-0.007286371949371032,0.027131489812038227,-0.02712181995800017,0.01785032002990307,0.15159399350048153,-0.014260573100445243
COL6A1,0.044973119330223646,0.03159371974466765,-0.005870286448500338,0.10173051152966571,-0.026279700004307044,0.08077084190755146,-0.03413774343112448,0.162632154969135
FGF17,,-0.03658555060112605,-0.02112318115286856,-0.02198611171938086,-0.0015150724088955703,,0.04333744698571942,0.031063414253457926
TNFSF8,-0.01973637564807369,-0.027661583310776065,-0.0143558525188818,-0.014087662109864436,-0.014001911226451782,0.019787431926192603,0.011409728050465324,0.07599334918754316
FGF20,-0.026278140713997065,,0.025827594197164364,0.06565861042152664,-0.03185725293250898,-0.02854605095744496,0.028885613236162924,-0.03916655748176395
ICAM3,0.040451689928566265,0.024474126774807915,-0.01364856796702933,0.14051858996531552,0.05397038318436654,-0.01276501879886952,0.08318003772187561,0.07995522504090564
LAMA4,0.045501070880886674,0.030354296690686892,0.050462491389538594,0.05583179343061609,0.019671667436732976,0.10277296982451933,0.021984366424709356,0.17912087928540046
INHBE,,-0.014507215247602132,,,,,,
DLL4,-0.034902025656343184,0.11502839176115134,-0.02403071635144821,0.048825538391898245,0.0417895012500034,0.012216386414028682,0.09682749822097685,0.0761822572131168
SEMA3A,-0.03737915375031862,0.01945594427057311,-0.03804016093972284,0.10038482829680591,0.009663989266463266,0.01248794346538481,0.051928063929884624,0.15116661729175634
RLN2,,,-0.014487822146266425,-0.018092123005102028,-0.014262695011478713,0.11150370614052746,0.04941626090958027,-0.03464473429084988
C5,0.011911171831100648,0.052787911203620495,-0.030851268289688275,0.13273455097311634,-0.017809659775353304,0.01499778032406478,0.05619482373351897,0.02725229574886835
COMP,,,,,,0.044577616307840476,0.02470914137384453,
EDN2,,-0.02177490108207349,,0.000977094692858411,-0.01731966472190375,,,
C1QA,-0.06154934239390713,-0.011812640901689419,0.03514590255279195,0.048204212355525855,0.041571945966398724,0.0332567102224309,0.023578563891728823,-0.02320162201554053
UTS2B,-0.01673685634257278,0.009406402184504574,-0.01448782206303222,,-0.012328566084821505,,0.019311085759812958,
COL9A3,-0.0509262051768476,0.11987575301674379,0.03763139300949506,0.049319984643373345,0.008083907518030184,-0.026099317918332456,0.16844213651322812,0.06873116686611178
DLK1,,,-0.024113391598607252,,-0.02306036970826555,,,-0.06866026807496019
HGF,-0.04286055857851855,-0.04727434605653917,-0.010400061081802,-0.019031779568456014,0.03495497093654066,0.06156740808096775,-0.005794129440370351,-0.008982127355752401
P4HB,0.04505426493705403,0.015445921002548504,0.011464842636252007,0.049933388138968075,0.005057404751897486,0.018829056585685202,-0.05196935665972837,0.09545399815961031
ADCYAP1,0.00712564176118576,,-0.029252465500413515,-0.026437977171040572,0.02493356263385954,-0.010823477232869446,0.07073424463306657,-0.03762554732405261
GREM1,-0.06046338716664429,-0.029746604744712423,-0.01252202028490748,-0.024938376101308224,0.040378436437954135,-0.07143381881335001,0.01760988975311278,-0.027029675365867666
EGF,-0.009458790429350866,0.020695986029939682,0.018181990400177546,0.03474916259207595,0.021502723533938676,-0.028642419065853023,0.06714717455740092,0.04145660487317862
VEGFB,0.01943500911450609,0.03743949437908531,-0.032929847832688104,0.09403436188995702,-0.03370121572024844,0.047086642892852096,0.07567030932918148,0.015899752500132116
FARP2,0.07915830144186245,0.003561621713688424,-0.034239711888261457,0.05593967120108146,-0.03440378114489627,-0.01677568368041189,0.059733524632982975,0.11116016718462204
LAMA2,0.0278383862606495,0.0997065797828836,0.04479468163999191,0.0662596420247962,-0.007370642330951694,0.11741612302532217,0.04658927314652444,0.12273352536310646
SERPINC1,,,,,-0.013190451987430006,,,
NRG1,,0.0713988131325835,-0.0025814453568417054,-0.03102865453994531,0.011070782359166706,,0.045336084712883716,0.14116513638437256
SPINK1,,-0.06088355735040395,-0.028677757381800565,,,,-0.07416955626763887,-0.05568015089287926
EFEMP2,-0.011764318119455,0.08920434077040186,0.01741296343467344,0.05559437407373991,-0.02422941200612347,-0.0031198091978214444,0.004882041847356163,0.20895844497233454
SELPLG,0.03471608794479635,0.029184926609560964,0.0308199388708154,0.018110387906563764,0.08070805281335663,-0.0045932509712170505,0.12530513366716356,0.07550881570974048
GDF6,,0.036015123219820006,0.019103015291506386,-0.01809212495670256,,,,
HLA-E,0.04194899366594833,-0.013629648796039855,0.0013849973150803726,0.08743739380654328,0.05381883314933656,0.028315041979069904,0.04742123319485944,-0.06727614467957903
PTN,0.11179671950544359,0.14282324200934762,-0.020013052877589567,0.0832099329387512,0.001983356415862894,0.05858862604713781,0.07236546096010689,0.2236353906018536
CD274,0.04867778645967348,0.07867838167314598,0.05890302264524569,0.007843927903635785,0.08253897036251301,0.031640396678865465,0.06323969540860305,0.11627218466234711
CD14,0.0028143531999749952,0.01585850852340399,0.0009431888246489267,0.056100886534885035,0.01565081826072485,0.015256922397944005,0.08778246409492088,0.014415504252056881
SFTPD,,0.10168331808991289,,,-0.01011784688930734,-0.007295471357993897,0.006499350407840496,0.021572687045514984
SLIT1,0.02473550376234785,0.050043271759202375,0.018616789033553113,-0.0067851524697764,0.0018146961191140424,0.08325277159669281,0.027507666969031272,-0.12007326967563131
CNTF,-0.021587529105421294,,-0.011419695713384984,0.022766818271603186,-0.011243783148761307,-0.023665796968958593,,
BST1,0.042159889846737075,-0.021070832811679843,0.029689989376510288,0.09198207166709796,-0.013263703927530656,-0.019447569688507697,0.1484035861584838,0.0905123796762336
AGTRAP,-0.03048122462367599,0.014734930517372201,-0.0005199079361763679,0.07447328328813417,0.050998114603176194,0.0631537917474027,0.05620555159064828,0.11911454163308068
LAMC1,-0.007841672716935833,0.07637783073252023,0.05415067316832734,0.09706767415270036,-0.005477360406108018,0.02807419200187671,0.026602970003411427,0.09801650184575755
