,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL18A1,0.01484432335943767,0.0075731193638011425,0.004816934309819794,-0.0030532831319330387,-0.01465121511664847,-0.00888834320528752,0.08167993234021573,0.017441009730563655,0.046221798961236314,-0.10924985698696814,0.046348453379982106,0.01987323686951291,-0.020439405774412778,0.02981702693289789,0.007051153301194466,0.031464359715778406,-0.02629794047815119,0.0282907760129425,-0.07723051977344543,0.029234096418914647,0.12929699121260563
NODAL,-0.03762607959213557,,-0.032611245345424617,0.002033257948250687,0.08412380835830342,0.005014541296221409,0.02772693554760497,,,,0.028664370597463962,-0.03070975149422144,0.04588957948135732,-0.037507209156116536,0.030896822429651718,-0.002547232820982137,-0.026943162383690263,,0.09278611705779227,-0.008358946392334376,
INHBB,-0.030792149948065072,0.09421568787573399,0.11196578475097828,0.03676670361821751,0.03534860141891615,0.010591378498649802,0.012333102008366672,0.015117696538241361,0.0014968725038928855,0.001060528606469082,0.010187102808728327,0.023074903659475357,0.009309674209286198,-0.03336465249743878,-0.0032793387258208866,-0.09419478689178262,-0.05196385989560489,-0.030302087582129825,0.07642872134736951,0.0053830116850605205,-0.026904455258777334
LCN1,,,0.04837006466631528,,,,-0.018860083054505813,,,,,,,0.04907151330459103,0.10161376828459591,,,,0.06603323942871997,-0.021346840225214464,
ARF4,-0.0639779176659103,0.0021661289805428472,0.014115821492422504,0.009568152046449924,0.04448982355838044,0.01903870250144892,0.05496906230098038,0.035756463675823844,-0.00973859960840927,0.0027265017952487276,0.025866835329583657,-0.024625222306693933,-0.0017573797130801202,0.022114495597088113,0.06966646955664162,-0.0019255119541616425,0.049304214618756725,0.04161134040821869,-0.004719051978088475,-0.017443348445944862,0.06002532903229375
CXCL14,0.07355980361750813,0.032071282520625924,-0.032786278160320335,-0.06782297550296193,-0.011088595326852652,-0.029948791470988372,-0.0366557763226738,0.02021715099712796,0.01352569620196139,0.0010670013128263956,0.01965891455464428,0.12071918887452147,0.07838328131073609,0.04397620177571857,-0.06088054450368243,0.012776840712529693,-0.10932443298573724,0.0009525407265479273,0.06187740916404827,-0.0678435832472043,-0.010256267823896532
LIF,0.07003113591637801,0.0447421611986917,-0.00997320177247998,-0.021912349208638073,0.031583512170918225,-0.016300860717976543,0.069384862878979,-0.016132711817237386,-0.018002851297307963,-0.036600715943821825,-0.030298710542217853,0.012661543550233906,0.051667207882120536,-0.004175282680285237,-0.03511803387494509,-0.023617113019046534,0.034919322774910354,0.0861643099369078,-0.040690612563555384,0.04558820630195288,
IL17B,,0.027042511665765566,,,,,0.05963458814339679,,,,,-0.04163297991112262,,-0.034717072412801475,-0.01918384793608694,,0.023959896044559222,,0.027977922701943207,-0.024135537595934852,
MMP1,,,-0.028015520811238048,,,,,,,,,-0.00731030280578254,,-0.004207641659768843,0.023842644584720768,,-0.024272725672905924,,0.02391189995109875,-0.05401348272754764,
MATN1,,0.061518160542080015,-0.02668056273104678,,,-0.015736700589994684,0.019377880623173065,-0.0010340598216989987,,,0.007191552999138688,,,-0.041282077308131035,0.022497402776204847,-0.0012588648353253759,0.033462818584565214,,0.033718961728362876,-0.02199495776934483,
ADAM28,-0.022778009417903724,0.0624583625465044,0.060120279122819344,0.07697896307118547,0.0755304640695363,-0.04166875184265336,-0.006192677211930367,0.024351697091857437,-0.005670158313422108,-0.047925350776460415,0.004399741643581602,-0.03580995839026598,0.0318960610299611,0.021137311351181166,0.04744802619982557,-0.02961162092672768,0.06733538143557108,0.0022855797855557674,0.044417509852133205,0.04791194941610049,-0.020573476644168563
TCN2,-0.057115818773459455,0.042758855246156816,-0.005045119629666502,0.013551073833134114,0.005105634029536934,0.0492766066435784,0.06411312523545294,-0.020236094518182715,0.005637849913787766,-0.08559450671037863,-0.01101582539639784,0.07555723140242099,0.08426253142335279,0.03357877195845353,0.037832569581201125,-0.0369410660018365,-0.05052322134076871,-0.030651882955705218,0.04967032667442571,-0.0408652581767727,0.010607429782811475
THPO,,,0.014584595022184503,,-0.011707810950041577,-0.022378274401991704,0.08721600193182232,0.04584464813921635,0.04244998249983371,0.037036957266627785,-0.014896081229512845,0.017724644325884546,-0.026182034332135597,,,,-0.01735606486531184,,0.23909563687613888,0.02628776353201145,
CUBN,-0.017182922023856628,0.08236109266678036,-0.012655472735700671,-0.024789287096570512,0.020923380294119717,0.08031676828440788,0.04643940117149926,-0.015331453824877944,-0.011129073099880477,-0.027938567371164298,0.07089834222325096,-0.041939950339228024,0.0163548109593099,-0.013501415507215855,0.125807054089833,0.05932500420246263,0.0028630834320694555,0.05259641928063629,0.033814355638374254,0.03319402579044257,
TIMP3,0.052068250406459675,-0.0028157238374185312,0.0568968597177262,0.023925644145512504,0.014553707975611438,-0.02278563223253519,0.054862170633920786,0.04026018174498042,-0.013373735667268218,-0.08598846811590714,-0.01697850391484414,-0.006546143699148393,-0.04075522781939622,0.06486815165397604,-0.02390386408879229,-0.008031248030176855,-0.07849323839471116,-0.03228855929222407,-0.05202053282675461,0.043817641685525856,-0.05534022086717081
PIGF,-0.041360485214010416,0.02901245585580735,-0.0012655151954663404,-0.03357263411631095,0.013081684050976868,0.008341933465554306,0.09051758861557191,0.031862755080770994,-0.0017203927084721363,-0.0227292593717587,0.007064134503188251,0.03607380801906151,0.0537059465923049,0.07166545998432244,0.01847231712574012,-0.034848991512832925,0.05492713881494493,-0.0049009211505289104,0.0909020450937395,-0.05097256777551467,-0.10754465573032353
CRH,,,-0.023808187616270793,-0.021731479339114693,0.0028038322810774404,-0.013261448031126211,-0.029001848219349088,-0.01644595994754749,0.02611559036572835,-0.03116812896840666,-0.020374002407126883,,,0.038345596755619035,-0.005297682783595505,0.013446416333116544,-0.008456313299374811,-0.038621633207092665,0.07290523557683451,-0.00115844407666487,0.05445284878947221
BDNF,,-0.06892653165458484,0.001234468626443626,-0.019440087794670175,0.022761918927545234,-0.02920904486919133,-0.041478663674667376,0.03856941940063468,0.03845437527184668,-0.03606265940355687,-0.01677681332939549,0.07405940166286167,,0.034304438050840665,0.03346068190401785,-0.05279635590040083,0.04634129372119,-0.03572162630003059,0.07162418506431958,0.03211554103088723,0.10322177528671807
CCL5,0.05104888415648869,-0.03449394081031011,-0.026935982981740877,-0.00832530783105679,-0.015912629503372223,0.036960182753224734,-0.005968849969875467,0.059653210857181005,0.06359446466152796,-0.03423130572929924,0.08056982729244662,-0.04916356258954786,0.006246931142191659,-0.03528434461246562,-0.005796985751084147,0.028173526407926686,-0.03617697164473242,0.12384732528362777,0.004968603508873242,0.030813860918384024,
GAD1,0.028597140522044158,-0.06384694365747577,-0.009219722251881305,-0.011129839280316613,0.028042030732500983,0.021993802062457938,-0.048429652697119976,-0.030003558213270574,-0.012830248822313569,0.03898443391768413,0.009081016540161614,-0.06553211692003298,0.07226928220621712,0.038310766877792495,0.06875615340081971,-0.031104714610129477,0.1023863888620944,0.030119118066838254,0.0329231104380401,0.021151791904200634,0.04722305240643374
COL14A1,0.03883887303013621,0.025442584751677298,-0.04815181430224655,0.019872704184942348,-0.002658239191003314,-0.020529713930444005,0.076976475923502,-0.03746525162339627,-0.024538494383207578,-0.0286510272084996,-0.014622551844039326,0.015094701666934602,-0.00698163952465699,0.08034236204717361,0.027198478262786107,0.0010157491837044263,-0.0196183709624788,,-0.015839216235808164,0.046792034412165784,
HLA-A,0.029881257094702792,-0.013881327252168474,0.006345611244484312,0.048639576039441565,-0.023004893914350552,0.026463291180376335,0.05541283418219226,0.13333276028087288,0.012820753770832216,-0.061970093763855996,-0.021039948765461326,0.06523647352253077,0.009799928821857769,0.0043156715912136085,-0.024857699273695074,-0.005681067785000754,-0.058478662449010774,0.10091997484688192,-0.0026825608205800276,0.03539168664481643,0.0205780520606843
CD5L,-0.0013470042783584773,,0.13612404274508044,-0.007840330533823601,,,,,,-0.008923228915855227,,,-0.029886072699326124,,,,,,,,
FGF18,,,-0.021542104112843515,,-0.018403086982882996,-0.01839938702831448,,-0.018481350682280354,,,,,,0.023827499521141007,0.05929668914680859,,0.04869242528271637,,0.014162364461850352,0.05504771966751546,
ADM,-0.0287279485525248,0.08958530439089873,0.009706951538907221,-0.010045232576670667,-0.08449014606717904,0.03797330238836844,0.07317506726852648,-0.03207980923765784,0.007815982072407534,-0.007851510336812445,0.02661703661744057,0.057074319246678815,0.026733406600410875,-0.0014081934497772103,-0.08638417711269548,0.004944949765387452,-0.050298981476144616,-0.04192451011055058,0.04078408180489865,0.07977306366640062,0.015035323290691252
CCL15,,,-0.03972184753992108,,,,,,-0.02131066528748726,,,,,,,,,,0.08592401937698381,,
GNAI2,-0.04118879717388104,-0.018188961292066878,-0.027004749691687386,-0.007744855233852812,-0.03454258478907647,0.016119801422750307,0.08663423954715693,-0.007744351925793818,-0.01362225269413988,-0.06951013565783104,0.023627051115610025,0.0616423942809516,-0.014731674320746674,0.007017758152375999,0.01038039209432058,0.04344950479085929,-0.04868067057562112,0.057193148156841775,-0.03921261840714341,0.016035175711929226,-0.082903273243496
HDC,,,,,,,0.08293923559220806,,-0.010245012886114117,,,,,,,,,,0.13470411043139277,-0.021994947808036625,
COL11A1,-0.029953087971880156,,-0.014231544530647908,0.05306177073350817,-0.00513844827238044,0.021718897237615907,-0.03428921853417136,-0.02730405651649518,-0.04796282827773469,0.04118396245154078,0.045516142565661825,0.027214794447008216,0.017722879720735215,0.0274727929982415,-0.03834406809279718,0.006497811535571075,-0.04196852926183656,,-0.01096533592884158,0.030401952454940172,0.04239432410764081
NUCB2,-0.05504526627095783,0.003447399004105773,0.06494641072473102,0.004973114005527849,0.004696708961323288,-0.023283194280485704,0.08573190544465246,0.022123679465054134,-0.040812737404109414,-0.015919326418515997,0.018644542349147815,0.02828123185179072,0.06162893523840809,0.03521864749045674,0.014944447428676833,0.03493661647021354,0.010940766997617956,0.02648363325128731,-0.0020530587404319622,-0.017607165186578018,0.0037962236232942383
FGF16,,,,,,,,,,,,,,,,,,,,0.06972360257493418,
CXCL1,,-0.04278665241988494,0.024423474710785903,-0.02331268028363222,-0.020403335648207364,,0.03559797051575822,0.04195094218544217,-0.017047757341532813,-0.029406997367619866,0.012656560588988322,-0.04420148521609595,,-0.015383235127699896,-0.0644927983512183,-0.007802678700503478,-0.003458500808034142,0.06385664976218054,-0.012392273391303303,0.029566757315748534,0.005817953913030654
VCAN,0.014559285598384573,-0.04029992146686161,0.03760999484250524,-0.019062762914057604,0.01982917865216938,0.04802290139438493,-0.015396222739026336,0.09472570158697259,-0.02938633731578408,0.06458383205293262,-0.03561890347958898,-0.0636493071908383,-0.03066189184987241,-0.051484481014149805,0.01112459140239501,-0.02480129894948271,0.06831480881273137,0.028324959720246737,-0.10110467166157952,0.046542845710228625,-0.06653858249178887
MMP7,,0.014439970087807745,-0.04288606150466662,,-0.0022778914187685847,0.0064117507494494234,-0.013766305249527561,-0.017033548500859967,-0.024506813991674235,-0.022313645536131632,-0.008370624985239845,0.07484945280018236,,0.04785490598224798,0.018867745241819625,,-0.016315738005477906,,-0.07506574486616602,-0.03737404372742006,
PTPN6,0.04475451147325167,-0.014656713577339317,-0.035385906370633845,-0.014612553148814047,0.008940196120320371,-0.020587136712795235,0.027867823527060093,0.018779148304573657,0.023961616176756094,-0.03263364430955322,0.009455673129876064,0.12769038197297206,0.08954590344161371,0.05084281965814243,0.08337572331929914,0.07440399189793231,0.05322465593861561,0.03335635132557561,0.07640644980291747,-0.0006759579014582311,-0.02966633120123216
PTGS2,-0.009983082486330194,0.03474794285065454,0.05639032749743951,-0.02080534425904533,0.02465913593563575,0.014706717356601508,-0.042047237607493564,0.0025174155167612014,-0.02760172295076439,0.10084104501983039,0.006517712567270486,-0.00014553641157303174,0.016443683089909643,0.03493895667044395,-0.03275680063686617,-0.039920478259762096,-0.04937465082037666,0.03772707868109057,0.009660880107230933,-0.01805034008958067,0.050283848780312265
XCL1,-0.023225730068873615,,0.029527025356276625,,-0.005805733703144255,,,0.09098367922157141,,-0.029269154008603075,,,,,,,,,,-0.03914399505979206,
CD58,0.04711282901436281,0.03452179797198791,0.0003522785702023271,0.014441336728073004,0.061010931969799814,0.06991957878949343,0.06268736670749464,0.022647364866011082,-0.026553213626087018,-0.0071983992874811754,0.018040546090081804,0.044621334906783765,0.05087226588801332,0.10111410323322392,0.044300692068915556,-0.01315468081024698,0.0009764271523449289,0.005929935751963049,0.0073506201830385726,0.03413775884429567,-0.028668790332365374
TNFSF14,-0.012352774339717367,0.0035375042074255415,-0.0005058875994583764,0.030132063863323205,0.015734737191523233,,-0.001535528021419447,0.005917018843960974,-0.016651173018638554,-0.05363007729549939,,0.07998688208129091,0.1257802504665513,-0.032832957572880746,-0.021847225149876384,0.029616292503171316,0.0421898498262613,0.0571042836288648,-0.011143292987713747,-0.024818723250347608,-0.04962250944811781
CNTN4,,-0.026041784448928816,-0.046217240662595034,-0.019033201070723208,0.006475342488225167,0.0008243413891050235,-0.048881306671325245,0.019431073625888175,0.04628595583090781,0.057866064899209334,-0.03130954558333414,,-0.046418040039892125,-0.003947917989346394,0.023040168487516843,0.02664352420237906,0.03155864322596412,-0.05613140718886287,-0.033779413808762766,-0.045682569484090316,0.03573893125277089
NTF4,,,,,0.0558028314182431,,,,,,,,,,,,,,,,
INSL3,,,-0.0233713879419274,,-0.018403083373224896,,,0.03694691294130866,,,,,,0.01343774316525066,0.020306486249572122,,0.22058108332902596,,-0.02718189195563055,,
BTLA,,,,,-0.02921128609238934,,,,0.03497876832390035,,,,0.050336793629736226,,,,,,0.0055176342810196845,,
MFNG,-0.00020330332507586952,0.0064709589644979465,-0.0031809688662632575,0.0738730566991679,-0.032921882544394494,0.02961514430556558,0.08205916000716361,0.011830634920465537,-0.017621263992191084,-0.017825023775611078,0.029632137132489363,-0.03478311422828147,0.0010206550980267235,0.027228286211665072,0.0878079016750872,0.01174782769571003,0.08471920486370163,0.026284457231714183,-0.009471281017088232,-0.017414255456309983,-0.017641709567484176
ICAM1,0.030860004686094036,0.024971328240420098,-0.03389170317322157,-0.03930710095279628,-0.0045406385072820805,0.07732435357131907,0.02317144617324148,0.086485364778435,0.044362188875235596,0.02110169062592169,0.07954879495786771,0.10880868985865559,-0.0233966292283119,0.02835841628676086,0.03876012717374237,0.022829292399166073,-0.024017099781423065,-0.11569469593711262,0.06896979313819183,0.039961736156081444,-0.08089952006410278
PROS1,-0.027784466843997095,-0.029077984948068774,-0.00506256883755976,0.03543485377668081,0.0072034875016981186,0.011459527361066438,0.003567756598650083,-0.01410213205329865,-0.027257298468040266,-0.01677132297016468,-0.0418749423719093,-0.03959922345643191,0.016228320200233157,0.03757548236409856,0.01222306744042415,-0.031219941091548097,-0.06343450433605259,-0.025129885681702067,0.010772358119602537,0.038813213363488634,0.03670461402001011
CLCF1,-0.01248649933194063,0.019994328323565343,0.05294541668339583,0.013150961723057417,0.047683640933937885,0.08039141872515676,0.016410129996310707,0.002439844974037274,0.013371175561297728,0.018354834773217827,-0.028019322601874327,0.07957583796677382,0.03658814941662886,0.0666125289547135,-0.028097496629512508,0.014076884236264199,-0.013786346538684128,0.03514092173029782,0.008023115286571732,0.06676225979620283,
PSAP,0.0465395972436913,-0.04223198418491262,-0.016707948990799668,-0.030790705561844524,-0.006782625611405874,-0.06930437910962552,-0.05551271438358527,0.04425841569703299,0.0045817159629264565,-0.0237644049967197,0.03430824031794466,0.07015470730815104,0.03526757899737782,0.014754682747902348,-0.004306641663099322,0.020111469447018193,0.011180349214761444,0.03161845206248033,0.06537881674226016,0.11154046744012074,-0.06704112338245784
EFEMP1,0.045035252263915033,-0.03996554577986323,0.000554560084126705,0.03887692526408584,0.04126730819152386,-0.0371308303496841,0.03322179227960915,0.12658127194210544,-0.055113601279879174,-0.05307698559736889,0.02117551202706113,0.04418316063507145,0.02497100399311216,0.08423372391006695,0.07805247864759866,0.052323937658928885,-0.08737111497103973,0.009021208358971525,-0.05571082564160357,0.07791142951755738,0.0010243579777463063
C1QTNF1,0.022767291727482052,0.02314362610765741,0.044488874801008084,0.06681143771400164,-0.012368545413465316,-0.01154135814980889,0.06151231138802789,0.007799206068296232,-0.03695265157185309,0.03293153917556978,-0.04854760053789512,0.037188477841301096,-0.01237964016435028,0.012414634253059357,0.06810486533884882,-0.028572893684551164,-0.11537186031526854,0.007091553499420794,0.020789087596706002,0.08978865709008876,0.015470938478738502
ALB,0.02120435917308619,0.06875810314464374,-0.016748251779025572,0.02092271931553191,0.0023118913603343547,-0.01559273634242349,-0.02309124504409502,0.017439411564986775,0.07346024132166785,-0.012648100798015842,0.009168422479261576,-0.011785878876429274,0.09041357443964657,0.00544725422165749,-0.010007555165568505,0.05428068890308902,-0.0031908326390481284,-0.01649916783543634,-0.002041409139614751,0.017051625539367055,-0.08081676932232042
CCL13,,,,,,,,,,,,,,-0.02437292201082788,,,-0.039314219017489944,,,,
EFNA3,-0.06356728117987283,0.028639100069175267,-0.010547470524344836,-0.01293754333496358,-0.021629229087775828,-0.01963975363175783,-0.06399479558677292,-0.026591158039070566,-0.007052604434378513,0.026474609287989066,0.036940048217089794,0.04932944308455598,-0.00542646251416383,-0.021466243590896144,0.01150842423778284,0.05593203362440838,0.10217661461759107,0.004822743484468415,0.09736659365999462,-0.03486897111705989,0.13886998828831307
DRAXIN,0.04188690997774939,-0.043069803058617184,0.023851866118466163,0.0399998307588145,0.017537023676673192,-0.011765148100985575,0.05262358341239335,0.03687049507219084,-0.015185581149577309,0.02434326320498663,0.021307149056853,-0.08399585437437536,0.10410030092973628,0.027994311268852427,-0.01623618581728834,-0.011094960060219896,0.05523867233706409,0.017898804557326606,0.07769041696865836,-0.005487180025835561,-0.04356223177301737
RAET1L,,,-0.018206538187039743,,,,,,0.028311897933931914,,,,,,0.10819966724730298,,0.061888913745991425,,,,
NPTX2,-0.06077394995055777,-0.0637003800794959,-0.036435475824225697,-0.04233328620221869,0.03587233011832095,-0.05736981307714668,-0.07738290141569736,-0.010215969470028488,0.07095626746816758,0.0011174554502636001,0.002026919675496182,-0.027671720262374622,0.09457810010994246,-0.0038233699139980605,0.08675294644381587,0.07959470899882878,-0.04498825465149271,0.07378223175799627,0.020293501376365382,-0.034820441230130374,0.02981269121267516
FGF11,-0.0003698526772288863,0.0494038689194172,-0.009843146997405306,0.0068159797198851,-0.00584575354643601,-0.00772024468756342,0.03547013640962062,0.008965916078003885,-0.034419589363970986,-0.059609530464836434,-0.01508638618488566,0.17548069812631217,0.0124686857867741,-0.04164883414433998,-0.002708032007545385,0.0008367415860542233,-0.004103894009716597,0.0257816635193203,0.08981853621590093,0.030520689114831297,0.009990949685747891
CD59,0.032180951876136434,-0.04041868061116665,-0.011048702323335031,-0.0038197850092252035,-0.0008596272826336967,-0.038442812553428164,-0.051273622684590014,0.04852477165455019,-0.023006686715694228,-0.03326522547398684,0.0018459552476979377,0.06255308772265321,-0.01873467961140946,0.10154064798107473,0.09354516800547479,-0.025269219313115935,-0.09907108369944181,-0.048447708830357414,-0.026255256282399657,-0.0773247204804094,0.048204871106126534
COL9A2,-0.021320604227572742,-0.03111524792499521,-0.03881275950811838,-0.05577241063439087,0.0006070618641837906,0.0463309900063014,0.02256494402178979,0.04571461368233484,0.014277128209160078,-0.041219469135184775,-0.021718665576546087,0.09019515434813434,-0.0493542629879046,-0.026587886496515584,0.034730136970079116,-0.014163912896865458,0.04011436190131614,0.08332284838139153,0.09639343833067246,-0.0643732676020162,-0.03450493009993951
DLL3,-0.010273454379124155,-0.10909253526895885,-0.02645873047500214,0.0028734165661085205,0.009175083563333356,-0.018044576719108925,0.03798835985418313,0.023561054391455654,0.015280625772736511,-0.033939328393013356,-0.005633023062484444,0.015708652692589215,0.061553102999454386,0.010200855317917418,0.022230222672274595,-0.017264559510361308,0.04207434800306306,0.03925614346474779,0.15242983400055976,-0.007124122817971517,-0.04685796066631768
FGF5,,,,,,,-0.018387428437512864,,,-0.021460203017399936,,,,,,,,,-0.0398399804408679,-0.010374815082203734,
LIN7C,-0.02356519004972514,0.10536234716720516,0.07157488195402324,-0.0066523734748843155,0.007917253576462554,-0.014456826407853736,0.007044331989583624,-0.004778751391602368,0.0013482174781083197,0.00030870222845732744,0.042256945301122534,-0.017102028936285717,0.02332693142128035,0.00041865284839290865,-0.02444581813632375,-0.04481278907121467,0.06271757052368208,0.011182734583209604,0.05666622896817967,-0.008562598712180585,-0.06352739379277197
GDF7,0.015432517642198799,0.02289911845084182,0.026228123580185312,-0.02042397912914307,0.04172734840259144,-0.02227317882030969,0.06349747877057806,0.029514894819501945,-0.01665117237157394,0.018110212377329977,,,-0.0016615243969147287,,-0.02716617431101863,-0.009917079712247744,0.0656094163367217,,0.0921480176959692,-0.03362220982190832,
PSPN,0.017960927980192488,0.08477108841639389,-0.004062916229654008,0.010002976054144663,0.10539351329926172,-0.007235013465688663,-0.04865653327583942,0.07048287306540167,0.05346567615337297,-0.021646378800246228,0.018604922531447278,-0.0684693080783711,-0.007328993125639037,0.03260256536094812,-0.004018644614677458,-0.03321970880845292,0.025899332904782874,0.022274132363546518,0.07875317777906582,0.048045752720939985,-0.08081684498771152
ANGPT1,0.003281863557368479,-0.08850663347111104,0.0067213175033179,-0.02965732248860877,0.04588211297935391,0.01660706647129563,0.04956827941291563,0.008892562073202966,0.0034273952254917756,0.013973174494079449,0.004781525904479818,-0.08791205859653918,-0.004581159541124263,0.010653782218573184,0.04116999292740859,-0.0739902274024519,-0.07667231884424636,-0.021717669391400823,0.04905439646118106,0.0393469217638635,0.08515223125669698
PNOC,-0.006981264117446665,-0.03412330728936227,0.005389866124474611,0.003238736542104171,0.018334176878566096,0.02642769670834019,-0.06965005945372518,-0.04037707418010561,0.023181991181912383,-0.026116981282345512,0.01752385316400764,,,,-0.014212357801257278,,-0.009745520315488263,-0.035721645614411636,0.06251479502022911,0.005830488833248109,0.2333861973734141
L1CAM,-0.010220117535193026,0.002191755184851934,0.04303723492008719,-0.0016314235713065439,-0.03339702283568544,-0.01601965703921133,-0.03755753724577587,0.005400142332892354,-0.02951076142007617,0.0021844325878592774,-0.012868810101383948,-0.006051826800478836,0.06862133871195007,-0.03822871876475111,-0.002317689292893014,-0.05154971422283122,0.07515592077217177,-0.037049893250141346,0.05113253961819244,-0.0164826897561554,0.03882277565629645
APOA1,0.006972810469760778,0.032148840333492024,0.08141123399528662,-0.028284469228345877,0.013294296149328385,0.03094320225957659,0.09335117518001905,-0.003941132617904518,-0.02694832380013594,0.012194010469357905,0.03712709370205531,0.06634310627877035,-0.04880868510836738,0.057387341987758606,0.005689724843300975,-0.03323368375315985,-0.028417573145433816,,0.11767977760183487,0.0036376251683411655,0.19672840941791564
PSEN1,-0.004934437821713989,-0.021335868862424643,0.04271193227400536,-0.0027634501286194395,0.019975538691606502,-0.02988574124033618,0.01600650272466426,-0.05800617263408019,-0.047294638212599126,0.006200821720877369,-0.002314128976747167,-0.08508329835260356,-0.027330700640459598,-0.05049222720219302,0.04472187617564456,0.01218059230996249,-0.039524312113723606,0.04525602813074362,-0.01759544698831226,-0.010551712757590025,-0.031068825209506004
CALM2,-0.0288303740652832,-0.08875854610755213,-0.04437885625295872,0.08251790621349529,0.012669386069600224,-0.04508940294014823,-0.09264692298234063,-0.04609973320906356,0.0247992280001875,0.09004975811999279,-0.0015473507142570247,-0.007252257617720076,-0.05068517835576533,0.009326459325837717,0.05295937167761691,0.02075010257900054,-0.00943063359016193,0.10690831798067664,0.08344091245945695,-0.036354354855602206,0.19717905666259922
CLEC2B,0.03839912891489614,0.059953118191127336,-0.014476431230104182,0.02119784623845852,0.03994131107026414,0.040044106013704145,0.03842866847567559,0.037327103952978516,-0.03498548134745821,-0.013726850595959527,0.02335998225502111,-0.028878060137912543,0.04963771543973989,0.04424740483983954,-0.016586980622739583,-0.025704310993933558,-0.021934564611179628,-0.014311214079571276,0.0366976248925489,0.043907294657882893,0.04311624993931445
NTNG1,0.013107157809102416,-0.042320800231791675,-0.01553907735232119,-0.023148506147633148,0.0029669408385777007,0.05296991884222709,-0.018162664880467947,0.014722808886743155,-0.005063935151606301,-0.0325183895780288,0.03371184262684752,-0.04148620423102713,0.06501071831329186,0.028820073421770273,0.09107267861856827,0.02313881985594636,0.02942678978714703,-0.04877742936537811,0.07423746465563898,0.042766529455349075,-0.030524318897494688
LRIG1,-0.0004874393980754116,-0.07077835786303151,0.03356251291494925,0.006262128454387278,0.019785625534194048,0.027575514959188262,0.047282528302979736,-0.03996699681284312,-0.02540970295205591,-0.02871713067102837,0.008750302082015767,-0.01336489220908537,0.0852551716779667,0.06624627666877655,0.062298016367559765,0.01584602612726301,-0.0031596723290415133,-0.005314499667378903,0.07961061838754502,-0.02113081367903686,-0.04623830946364091
CPAMD8,0.07032917106307038,,0.0029376865292656124,,-0.021767563858971654,-0.03102209531162199,-0.016633903538937622,0.02900616304147872,-0.020818605185735205,0.0021143496185494865,0.04928056940688555,,0.009218296112788078,,-0.030519002884111253,0.010154842475475106,,-0.039547945788210775,-0.028481400612985874,0.017110138371889468,0.01362394513626112
GHRL,-0.03377262152825245,,-0.0013521144253733296,-0.025905611801352837,0.03672279649640525,-0.016576321272660614,-0.013870992388629532,0.04196905013932432,-0.015185581149577309,0.13565370853094114,-0.019011432353964745,-0.003227333891853417,-0.03727067889039439,,,0.04386936067980119,-0.018410780718971207,,0.004568509701533823,-0.021015795791136403,
NPY,-0.03105483323096549,0.01971758451129963,-0.03892075289079274,0.0028172178230218,0.0820289133610169,-0.06981999378398608,0.00157524117842189,-0.0007223796310296293,0.013440047372115186,0.13971715675169144,0.025582307894611,-0.027541333178386404,0.04821932577981382,0.012658494708298565,0.07374191251572243,-0.004146186237785089,0.05350780173793789,0.04709301545370786,-0.03432408146601794,-0.04152995797865047,-0.02851128117653651
MMP2,0.031219295235531377,-0.04846605698582363,0.050405691786984605,0.0409545016096454,0.04628194362690399,0.02419161350971673,0.08798018646019437,0.04839544703780073,0.014636892596667873,0.008176100287902457,-0.0029100423246941265,0.04970870341249233,-0.02220823244542744,-0.04295799757134984,0.04438551702520321,-0.014763238987452264,0.027248531767220936,0.1423534310073602,0.010808954685666387,-0.046561929614278436,-0.034187392607623476
LHB,,,,,0.012222204007298152,,,,,,,,,,,,,,,,
PPY,,,-0.007556407167345079,,0.029482709860452632,,,0.018830739143517204,,,,,,0.049574664710127676,-0.01775368883540246,,0.03447490128882223,,0.09348527095597488,0.08747999619670617,
ALKAL2,0.13203971981508167,-0.010994998746558144,-0.014054490906895617,0.061008520991648274,-0.018682475449839368,0.027474041361285433,-0.018860079997829234,-0.038408119745866574,-0.010691094029360321,-0.07720932629111298,0.03676258050301112,0.0658718616363043,-0.04690326829231656,-0.030995847640692624,0.019492007417312135,-0.038622706512545596,0.03010918064315601,,0.01749502255146614,0.07866140939167322,-0.0064190830562244365
CSF1,0.007561718681515238,0.05208839067259762,0.020067393093882155,-0.007311611043458332,0.020277844831941373,0.024494055494992544,0.01432163918874598,0.10498276667491603,0.014637219418247322,-0.036426622115115624,0.010654968551447585,0.02184065597825672,0.05884423176798418,0.0534078775013002,0.0011505044433630213,0.021885857952585856,0.009787435492985701,-0.04995557267172744,0.06147295444448771,0.023616561616084046,-0.018212315120036637
SEMA4C,-0.061051157702491074,0.03992879256597351,-0.003637231910592466,0.05900627223268214,0.034445384351783105,0.0364012058325719,0.019651416303447206,0.04729830616836251,-0.015555385090008627,-0.0021236198283596085,0.0038634534416048015,0.04654662363893247,0.02658020212808603,0.025503820379638536,0.03220382584227676,-0.0020299276148454232,-0.008725175412984431,0.04114580109559614,0.04114592635779614,0.046312869393491794,0.09803085274048033
