,UKF243,UKF255,UKF260,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
FGF8,,,,-0.016264938276298053,,,,0.06788428617138463,0.07338630971608909,
RIMS1,-0.06418987296791855,-0.024937639325835554,0.10012721717548816,0.012651506648963482,-0.005145764148802939,0.01781389907279065,0.002473714685036844,0.01676245579803807,0.021500509349872965,0.0540508057066475
FGF14,0.062005711014837615,-0.04207912658115132,-0.017920090669175,-0.06569495087209734,0.015317429723345283,-0.002663385692594116,-0.02693750373803679,0.0017473401178994953,0.05907424645807134,0.0029523535080514555
IGF1,-0.058923722176946934,-0.031128519866589256,0.07049377936545735,0.04034077193026989,0.007029175312350694,0.02821317848774476,0.14022347575744795,0.012364406265635432,0.0023209462254381776,-0.0402121585482895
TNFSF10,0.030470371628241913,0.04117093689044901,0.02304022463354229,-0.03903278182644582,-0.04358729049361686,-0.02154421072335084,-0.05583877312353334,-0.016888118549132948,0.02972217631193265,-0.023757667358702536
GDF5,-0.006606155992160912,,-0.02624027384797905,-0.013463319569262323,,,-0.025383017702978353,-0.03563147373776437,-0.025993588578642562,0.09953586179127322
CHAD,,0.06991439894076741,-0.0280300953501262,-0.023036498646276042,,,,0.10911648015354196,0.034019169592564846,
RGMA,0.08256633380430523,-0.06122728020905562,0.05475583495159444,0.047203872048040614,0.007035204412623659,-0.06717620024915409,-0.026751882973227056,-0.011018228629381309,-0.02768275068782782,0.140764352104607
WNT16,0.013998602890419109,0.0356079212516503,-0.01724643737498901,-0.015682681647270835,-0.022504665341884906,,,,0.06244269828932853,-0.0374980351690886
CX3CL1,0.043685410888726885,0.022281141411831285,0.051996214880042996,0.043374224693091205,0.01958938358146408,-0.004788025599016258,0.033296530900605706,-0.032265498856887696,-0.02854041211176483,0.09055108601390927
FGF1,0.05188664102271921,0.02157455885874019,0.058234544737673935,-0.04645266777590493,-0.03061061256649803,-0.03656908236338955,0.007643375125906107,0.03644550771327526,-0.1041868312443795,-0.0035177039169625867
ALOX5AP,-0.07937543291052174,0.00013175160598333468,-0.0789983903823359,0.022735386219635178,0.059691268421841914,0.015924954841942646,0.01661717078455653,-0.06800509859201284,0.0019243745319849027,-0.01709601814341599
IL1RN,-0.07766115813337626,-0.05920913272880097,-0.0014791413315546045,0.07552549137138663,-0.00997766494820633,0.01633362605476503,-0.03478277109890565,0.0010385580280608425,0.04824172654126101,0.04264851769855662
PCSK9,,,,,,,,-0.017693278510216605,-0.018314985842548433,
NPW,-0.010039578396240032,-0.04593783038123011,-0.0313374594956688,-0.016548996326176946,0.07171271174288579,0.025571785879663463,0.0624355475333538,0.022941367241821005,0.020549949449587174,0.057140782936411526
CXCL9,-0.009961686215863215,,0.025155561880980032,,0.027488739724781226,-0.017843631849184055,-0.0330845037875571,,,0.016828303348307136
ANGPTL4,-0.006690983275151674,-0.11448263497312032,-0.02539808267271556,0.00033973446164808864,0.007607363201953321,-0.033559221313194165,0.10145572143251581,-0.05915070026426655,0.06660251547545286,-0.012835579355300452
UCN2,,-0.031128516846517948,,,-0.020499433766019187,,,-0.004583442230415945,-0.002674698431816774,
OBP2A,,,,,,,,,,-0.01797932511229279
COL4A3,-0.03399891052083921,-0.03837151690666077,0.07971026964276108,,-0.016082004827395205,,,-0.014001052290393393,0.009763837904254538,0.027533255566019866
NRG3,-0.015271501853625824,0.005990667533412767,0.05869787031665897,0.032805298499858304,0.04350262754769542,-0.028689686627868968,0.03425734733341643,0.021719408805093755,-0.014794797842711644,0.00669914853401209
IL23A,-0.026753166933320756,-0.022096844796791883,-0.00595155464861294,,,0.09535678155054522,,-0.022723263862102053,,0.07159087552063961
COLQ,0.020650523359470412,-0.029020712445567882,-0.0034144889985191717,0.011713962662227002,0.07834068899610726,0.024028178035906476,0.08126198871857043,0.06713696401665671,-0.03548278240916938,0.07968501850021441
SCGB1A1,,,,,,,,0.013693974937695863,-0.02119055220243785,
TNFSF12,0.03300451138381541,0.03176051198530742,-0.01687634601369205,-0.004275268470011227,0.0030617822644185377,-0.09244696640174675,0.0074445741021954516,-0.00151566683660645,0.05640043160334657,0.028371200930489237
DKK2,0.016090897489132717,,-0.019063342409611203,-0.022825198224410908,-0.021017031045448997,,-0.022080782802754464,,0.006188680971992275,-0.007199224160587835
FYN,0.05017399950869202,0.04188615007413675,0.05919732582518448,0.03988987552708399,-0.004961979416081443,0.0033621772975454766,-0.08737465507181892,0.07555194939168927,0.028644850374837688,0.057190603083518546
ACE,0.009417413400902968,-0.017715986560151255,0.014795902667071646,0.06415101388680733,0.02161031797480969,-0.027411385623848563,-0.035407556764493135,0.06346282831146974,0.03532726272754723,-0.01741573323948074
IL18,-0.03338879862875503,0.002006372527832882,-0.009573826542500847,-0.009479889462581237,0.019420554322556207,0.02192250324940449,0.05662196215504196,0.023513192443136148,0.03506949368353295,-0.028416243087945877
PPBP,,,-0.018046419314395983,,,,,-0.02094481744674866,,
CCL27,-0.04195113776670897,-0.028641368192348023,0.0059067416308973796,,-0.001065739684988256,0.037404371464039514,-0.03973985211315508,-0.025742572998452066,0.0019037115313667546,-0.03666980282148252
SERPING1,0.055937281377908335,0.06641754935546744,-0.015181039783804105,-0.025461994156487696,0.05397664939725007,-0.009153166756471029,0.03604078204213666,-0.01795069843164626,-0.05331028919869326,-0.0294295633884395
AZGP1,-0.05916269049021464,0.01915736507732272,0.02733173154116134,0.0737518014359264,0.023426261076846467,,0.01480360234950937,-0.014205664559059169,-0.07406228964750236,0.020129792276575843
INHA,-0.014771444669735007,0.020763013113272256,0.030289251283169737,0.01451218335177957,-0.022314680445328063,-0.023767082303490488,0.1466748930805211,-0.011242879614691552,0.024277728536327967,0.011766725120834242
SEMA3G,0.09018348676700098,,-0.03117936893186109,-0.014321258833862285,-0.03250876745121177,-0.053830427795237466,0.01694479943023717,,-0.03038552661521445,-0.03470779564160518
OXT,,,,,,,,,0.02344506422411551,
COL6A1,0.05299720285297187,-0.10164408929262607,0.043942128494478705,0.005602375993659292,0.02258213394263565,0.024538996143995784,0.03224634573572445,-0.08232196262703184,0.031955400019846134,-0.02669088845327786
FGF17,-0.03765245351954832,-0.026354458268436378,-0.008373529941777445,-0.022289540467815724,0.02854939823964019,,,0.045343351413278395,-0.0017573597906945803,-0.017128782454450302
TNFSF8,0.09366426760869406,,0.023594688593356127,,-0.01678297682965651,,,-0.01938156324948015,0.05871770158246437,0.015219116194457018
FGF20,,,-0.026662099992197597,0.03787522222392585,0.007916930203042193,0.07724945395793148,-0.021725694167644156,-0.0032494295357939577,-0.038177292704322456,0.026350868555417423
ICAM3,0.030573382700719475,0.007752505396616741,-0.011766437866756378,0.02200112901101806,0.007779028169351325,0.05764615628854948,-0.028340688835292952,0.05559464380915536,-0.011597626010071003,-0.0071730257323359015
LAMA4,0.04977052760969584,0.022330468359248762,0.019894359261780223,0.025193619180598745,0.058777251719832745,-0.016221156100773182,0.01709129926176823,0.0775423299922863,-0.019621913301828504,0.0011761020126200843
INHBE,0.13345558744387584,,,,,,,,,
DLL4,0.10543084033933035,-0.019759761298430094,-0.0015366419311314407,-0.008621149286124114,-0.005210898702967971,0.04137260917144268,-0.0021499969192201023,0.008358369550797584,-0.03170683049824954,-0.0036398517131797114
SEMA3A,0.004740385928237868,-0.04101356327494443,-0.00878816601607501,0.03718154895566846,-0.019582901711385624,,,0.05422064863344354,0.0028243891564325094,0.06555588206959251
RLN2,,-0.020171924240565384,-0.013852651361442404,-0.016407533510138985,0.100011683663202,,,,0.0508187949683439,0.12919487586282966
C5,0.005627560264406711,-0.001493352200982784,0.021719011281081266,0.11872183225521922,0.009810076112967485,0.009955123141598313,0.06793183098970959,0.017779551500704233,0.09646722841459687,0.04241451625293823
COMP,,,,,,,,,,-0.006537118099348043
EDN2,-0.038501674983777504,,-0.02373405218113572,,-0.020759703944987076,,,,,
C1QA,-0.0686460134314884,0.10721653783741061,-0.047017003657920706,0.02830458018680756,0.03620379894871306,0.08728912654774817,-0.01928350238744039,0.04498897414312364,-0.014562554620739427,-0.03060942038161996
UTS2B,-0.030614090222385298,,-0.01979356609289338,-0.012213188718172995,-0.014777271159494515,0.08330379590352212,,,,-0.02106333677635493
COL9A3,0.0737196039450188,0.02798964082433375,0.10700104369058601,0.042842130849803824,-0.020182755962049458,0.03620796181746946,-0.02316107219720825,0.01633744537743954,0.08859549526261744,0.1258832393854615
DLK1,,,-0.016121068732808136,-0.04511073482267788,0.015705274326054768,,,,,
HGF,-0.04039138109504526,0.02497171357011443,0.041794384243254816,-0.03751787459942277,-0.05223550713965699,-0.024255135308251016,-0.03732527091686723,-0.006827440279195387,0.10122262979952928,-0.0091911185257708
P4HB,-0.05496544598849597,-0.08853491525126864,-0.06926645092844512,0.0629203944532182,0.025361308463431563,0.05866974784529894,0.051713331787934115,-0.04234509578466252,0.022643477223195905,-0.021774050986663823
ADCYAP1,,0.10065205720717357,0.015140053430453871,0.003152910435355032,0.07963954762727589,0.01319727250066908,-0.024434711870352975,0.05948044071798868,0.023933890525543514,-0.030284900712974818
GREM1,0.00934146490207708,,-0.030119368501415476,-0.04120662814294293,0.0612259846084997,0.03529007514177031,0.03221303933421412,0.060102714697395636,-0.01958976566470636,-0.050653220386174154
EGF,0.0037655099250883312,,0.026498339787978695,-0.019545628401109072,-0.008867327421457486,-0.03473157809202568,-0.006907888661178012,-0.016893067795176433,-0.02605697551655312,-0.027810197747012124
VEGFB,0.019861747804963636,-0.04168342539136042,0.04634283463346821,0.02073728328956341,-0.028732884019786502,-0.03639728180842461,0.00642758272395687,0.019382901476354145,-0.013377826925824525,0.02771733676996317
FARP2,0.049567783329856854,-0.02407338245681147,0.03304887534738214,0.051676779532490245,0.016316121474989093,-0.018108785291306637,0.08705898988232737,0.039597694782033135,0.007957375551781746,0.07664789159300071
BMP3,,,,-0.01905496462331858,,,,,,
IHH,,,,,,,,-0.020606742222843442,-0.001935148050914624,
LAMA2,0.0026206664855363197,-0.008713959196227512,0.004419853346556948,0.05041562397194727,0.013222922686400159,-0.08760811668467462,0.05761826049633808,0.007145977075228644,-0.009370099668232495,-0.005631907507283521
SERPINC1,,,,,0.05596996609649705,,,0.07834302340392842,-0.02018974123642585,
NRG1,0.09384046011007291,-0.018060778392670035,0.003997926126223197,0.02564591554447097,0.037751739002891006,-0.062260503867862735,0.0036804868602871225,0.009180399874216288,-0.08071298803774501,0.038440780141028204
SPINK1,-0.03734303992447499,0.0200019772379902,-0.032272086093008225,,,,-0.023452116413798258,-0.04612916535682695,-0.02481725484397691,-0.027556534505055397
EFEMP2,0.028549208464294804,-0.011970038115398278,0.006381538439463764,0.013296376627387179,0.03634876826672754,0.033366139530781685,-0.024928152865580703,-0.03584720411150964,-0.015686739642014884,0.025433662392314912
SELPLG,-0.03343568647620051,0.04848825268617432,0.013494660791645387,-0.04153352669889621,0.07550925459391535,0.043139453986135376,0.09641712125691208,0.024244095246747227,0.019063098263548232,0.033065493249541375
GDF6,-0.01921696298305411,0.02186979793113524,,-0.02437235924008783,,,,0.03658722253599233,0.11536698589715265,
HLA-E,-0.01431861223837641,0.05948999669478029,-0.041329668155173034,-0.019144101570655145,0.07317769491102195,0.052492009004345475,0.005528988107436149,-0.02217143711687359,-0.051208179161146054,-0.03024677809395041
PTN,0.14894550532013048,0.027046929634227473,0.07606959207702012,0.06281329747977067,0.01019324633943964,0.03480392736080835,0.07588672882293852,0.014245723530789277,0.08913039567744944,0.15121420935447671
CD274,0.10146609600903192,0.030673772732764865,0.045845721958955706,-0.02724785004510612,0.02287617165207404,0.21158110611175168,-0.005570207356309537,0.022887581660931314,0.01979717960367742,-0.0007196636031747981
CD14,-0.03958982910489339,0.041119286853216454,-0.03484323962476918,-0.006618217433228087,0.007090804476811802,0.07947647092996935,0.018186575008165104,0.025494845271881162,-0.013918804754692635,0.03559575355503175
SFTPD,0.09716430852305108,,-0.020266587585888528,0.029633841139053225,0.04462011770828313,-0.013410540470158905,0.049849454555062976,0.04232621187512966,-0.02574144811872361,0.05120821694261684
SLIT1,0.012369449489806594,0.03190713356547129,0.05667568255894889,0.018989926807948938,-0.013438926603838728,0.09157764831368757,0.07073527568492291,0.029144045146208036,0.06141615358728097,0.02135050952529559
LPA,,,,0.10683324302428668,,,,,,
CNTF,,,-0.018046416283746057,,-0.013477028172186378,,,,0.05003941962997381,
BST1,-0.04092491308862501,0.03206716184403395,0.07517250236070974,-0.019666601427207223,0.014678369433022968,0.10676464964990773,0.03328071094317371,0.0697735295601348,0.021545193961162435,0.12700451292516585
AGTRAP,0.009939867496116278,0.007561532812649053,0.0025531904341714005,0.007974030481506628,-0.00047166162118384114,-0.0984184088219689,0.0214448543460295,0.04122557414390666,-0.03421325034056355,0.0042530282516927
LAMC1,0.06837531744320331,-0.03870014425733338,0.011141503166237507,-0.04050552238248107,0.005061853778516911,0.004990828226061108,-0.0041249411252515964,-0.0422784636886837,-0.038114776378176785,0.00020446078851123694
COL6A3,0.009851661496457057,-0.048109658653111904,0.03229042042784927,0.060645119384148204,-0.027942135541173328,-0.04446687102189256,-0.019025160270429803,0.0047827738372777425,-0.026064050327650457,-7.694280166801307e-05
FN1,-0.032910949046406554,-0.057400813742512526,-0.026064807216167087,-0.014008384128186896,-0.02874490086781323,-0.001361535620012926,0.05642323269064794,-0.07222612876418125,-0.03324707007562465,-0.06706899487035328
MIF,-0.04818736305939782,-0.00730227268639545,0.020119429370780276,0.08682535530331258,-0.00613640985872089,-0.08216134106886086,0.08080858375971418,0.018989651395423468,0.0848609323665187,0.04936340720716449
JAG1,0.09853910483253223,0.03136555317667824,0.028936621607533314,-0.004216154495434571,0.02102943857344517,0.07383461198290926,-0.03140266294060409,-0.04721915710426436,0.0050110507322867195,-0.06620089903784998
NID2,0.0863150605968397,0.06255237440217179,0.03071860794641733,0.029571770676750268,0.06660166438355002,-0.08530528411235547,0.08108816472929375,0.010578195871069828,0.02969766204214002,-0.022495403223707862
EFNB1,0.10391692984123503,0.02918202180222803,0.019680135419679206,0.12247183226059942,-0.010606753927767646,0.0034557777918220642,-0.007934806427653165,0.05438455719126396,-0.1052986314058159,0.04874932094887245
COL4A2,0.04514884227787243,0.06586594461671172,0.06564997382910749,-0.010841664440365547,0.0012356516308989498,0.012504309804212655,0.03890338273948465,-0.029128074521711265,0.005888653177196675,-0.03253583067552934
SPP1,-0.11275530278679605,0.10156143502102573,-0.07177474617534547,0.05948884739483536,0.05795256646274741,-0.029036583111911637,-0.020973209133011834,-0.08127914206860286,-0.004211501749430016,-0.04223748795484121
PODXL2,-0.03505004155590023,0.04971980890473885,-0.011989273040427644,0.0708776690996078,-0.02827841336455851,-0.06448920291065167,-0.024305772722443685,0.07937750289799293,0.060630837714639056,0.08633693859539657
FGF9,-0.06363804587163702,-0.023226180014168256,0.030787919141586153,-0.026501166614478315,-0.0336733491602459,,,-0.010387792181551427,-0.0036636510484769295,0.030101240797556467
ITIH2,-0.028468277000528345,,-0.014072940180267335,-0.019423989496150415,,-0.038385469829147555,-0.020840758373771227,0.016640622441269525,-0.004951326670387303,-0.02174792500872396
ADAM10,0.04655405674957408,0.06555344685040859,-0.013169596581232137,0.062282667597133905,-0.0032761083018053934,-0.0005603237682875883,0.06205919677554052,0.029808354686045053,-0.06656989859449988,0.026510436579521613
CFH,0.041447120173068355,-0.031159899600075893,0.00448881466877299,0.022192248282935888,-0.007419788794824681,-0.08340810758191547,0.012201642078320219,0.03647434040123696,-0.01032891038403565,-0.04689911104917342
COL4A5,0.10836188726026989,0.07785186783326473,-0.009045786190500395,-0.00833473659632208,0.0019277968082567999,0.007443810465202874,-0.04328198318535641,0.07943224773297139,-0.049495105613496036,0.09751386356813722
LTBP3,0.0038874375510425736,0.004052624884332137,-0.045262895173453666,0.037536983005354616,0.017843942975596987,0.011813434795454176,0.015303626402256212,-0.05066995257170763,-0.05873089182828997,-0.07981090939737631
GNB3,0.02125570734414438,0.03976753644850691,-0.048250445845199094,0.10258417088072629,0.019100307013469642,-0.08169159856837724,0.01330806125033636,0.02348701559724235,0.07503228744381152,0.08181785735850176
COL6A2,0.0565383588764503,-0.08941856025611596,0.02861701331764881,0.000766352511191936,0.05450831492508628,0.02523467996335087,0.04892518850518361,-0.04014234685583771,-0.01962041886354495,-0.02466242861023912
GDF9,0.010884321370757642,-0.028824947355135293,-0.009357673287806161,0.03697343312985058,-0.02807558653167533,0.029693096965929096,-0.008072404242522537,0.033363098906487386,0.04685495013123723,0.09912260005396481
NCAM1,0.03844803251497737,0.01531018006239849,0.012356968199430095,0.013560640286397207,0.017564709645209294,0.0170623719449009,-0.027479653468965737,0.04342196921707883,0.014480391009784144,0.07428821518409781
APOC2,0.05009634994970082,0.10274961238155474,-0.025576118460716894,-0.055687282809714835,0.010922836703657483,-0.014674981775303485,0.01168432217608625,0.022646562563503152,0.12008138389209884,0.049054833909779
BST2,0.05023388072831811,0.07140849087099664,-0.008233654573673017,0.004114350474991631,-0.02774519431457566,-0.11272319917261986,0.06497202864180317,0.0011040410896068558,-0.008322077692250992,0.013028183836099069
COL5A1,-0.003020406598814598,-0.03726811826700804,-0.024815380840442162,0.054354771145938195,-0.007231180956882779,0.01873476825892783,0.040482056942332215,-0.03953290202726308,-0.029165868005349413,-0.041270568051382905
CALM3,-0.038344282937063684,0.05094829628122604,0.025378336313509824,-0.014299519754195722,-0.004387581564274785,0.03748161009478627,-0.05961438027429249,0.04130047618087634,0.028108041672542803,-0.02259288521088317
THBS2,0.08979907582164329,-0.03187895465576382,0.055732229641073716,0.0011553131113320382,-0.003320122360459136,0.002290932894547272,-0.022338483063297745,-0.0006793917278378306,0.015660150909508022,-0.008386869993637866
SERPINE2,0.03841838184154928,-0.13099972704801355,0.016174865208205554,-0.039870403456871976,-0.025892974679532478,-0.05919326249078897,-0.01731158551803623,-0.0067461761564506385,-0.02887092216608461,0.03481437336537014
EFNB2,0.010143841085162829,0.11941133680055427,0.04971324802894942,-0.018745015709242453,-0.012399296913660356,0.03609917442229476,0.11228793863575977,0.006391818698813376,0.014066346653862997,-0.01161766489553492
PROK1,,-0.03297360997023689,-0.019793568809502574,-0.017643353318166972,-0.021772361195218172,,,-0.018648618464560618,-0.019407309681401804,
MMP9,-0.03765244660331065,-0.03731325751783411,-0.0470178346277744,0.003026755152975637,-0.022504661596956545,-0.10160651693965589,0.07709922706583378,0.041183944206233426,-0.046837381729695336,-0.01648399227592639
NPPA,-0.034971481771471254,0.0502349346410346,-0.03678021320956699,0.05835449709983934,0.048494405650425385,-0.02337559728306526,-0.043296849222799534,0.060813953380998084,0.06440729820126076,-0.02142017448798934
APOB,,,-0.026055260481437796,,0.03222268274553158,,0.003554740300095984,,,-0.016236676999254088
C4B,-0.013858244291372392,,,,-0.0024875868704922646,,,,-0.02395832520158908,-0.017979330139527766
NTNG2,-0.02004369496306001,-0.01995308954861061,0.0007443638535578703,0.06866912063669577,0.0386981940457071,0.08247352707824811,0.0396991195600782,0.07850968041990025,0.04937036516518428,0.03309529786853311
LAMA1,-0.05401351358852293,-0.027327241852337085,0.024257313837965033,0.007921228164202288,0.0008279108878287097,-0.036506583100875914,-0.010886276482947436,0.02026768531305378,0.03336631414813061,-0.03835174033985
UCN,-0.05725100616718225,-0.0266088136664999,-0.005319263972625181,0.027782969495073105,-0.01011150528585889,0.029480207564927068,0.002647859594029326,0.08764305984655714,-0.05418569718353544,0.030065701311379076
ARTN,0.08762866209939375,-0.027135092789014176,0.04628572635658894,0.11142919674708605,-0.02250466378149786,0.07633798531974972,-0.02834015603466083,0.18248899842490243,-0.026449157096820813,0.013692477011779777
PDGFD,0.032519875512845464,0.0682504787071078,0.05267768152860363,0.01895421897484333,-0.006518469571939074,0.06657393546800817,-0.028485919198762644,-0.008370971510107787,-0.03889537666215799,0.05864567027838566
EDN1,0.03380697033799584,-0.006767776144889914,-0.01670014264046007,0.08542519828859325,-0.011186216240858127,-0.06676554341684675,-0.06290911384315058,-0.007726978690860202,-0.012672948702841674,0.06997663427208947
ARPC5,0.01266850191424675,0.028107002216349205,-0.016341396935423257,0.041706203558449235,-0.0041769806267932365,0.08174623874568619,-0.03744537799680476,-0.006665963618368074,0.026740138070287304,0.0017975872335183423
GSTO1,-0.0628871349466696,0.0871508054481242,-0.036180245906796846,-0.03745337281372738,0.042750569971993,0.04687851343051998,0.058226915734563685,0.0215249223679009,-0.03772009511790629,0.05362620996222375
PROK2,,,,,,,,-0.01901833277027501,,0.04160880955880895
SYK,-0.10143654496843993,0.03629921526396478,-0.04977263636794646,-0.03475423026138075,0.03193447181907022,-0.002219183954955203,0.12481249193553655,0.057257376509886826,-0.00941769882468951,0.04680194259432548
CD40LG,,,,,,,,,,-0.017558868007758084
ST6GAL1,-0.019568786916888382,0.11004177268492323,0.04798754240207653,0.04094125325284013,0.029426198651583167,0.06926750580504834,-0.11034735174940033,0.051908668100348054,0.06294370284462927,0.04208035140274035
WNT3,0.047587402450218606,0.015317498150754881,0.024854169117779955,0.04459110751913046,0.014443622910920748,-0.025449609772506376,-0.032586110159142576,0.06598453900280721,-0.02572153274701757,0.042796161078645235
HSP90B1,-0.0005089839772455767,-0.05242258171540177,-0.05145952947385743,0.01966350573247172,-0.009442398145850118,0.06302849410818175,-0.0815238530529029,-0.0768599572871905,0.0016844312116077091,-0.043422281294893096
ZP3,-0.0405171221400814,0.04507236757626708,-0.032578540048642725,-0.0251650765635136,0.0684345469436295,0.016380183826245828,-0.005369897498966073,0.03362221131918721,0.021117211514782817,0.04025615427707528
NRG2,0.06161221036717251,0.05353872207963467,0.005733476419721325,0.07281848367242852,-0.021537173306257658,-0.03380626555625333,-0.01622779972873808,0.029108052892522454,0.014730279409745783,0.0947791360811109
MELTF,0.00703772144620178,-0.030664252605637314,-0.03978559127720241,-0.03420081471480655,-0.015342669621857583,-0.0221603612108203,-0.009428189353039941,0.08281069565305366,0.02575232756925753,0.00835040275923557
NLGN1,0.06668048117521286,-0.0159632601189266,0.020761532792570477,0.02717721320437306,-0.02978097093120873,-0.008690023302396994,0.027164279961270816,0.018415269966114277,0.04103355181563132,0.060268017713353196
SLIT3,-0.04205623274032168,0.0037577441995664514,-0.0301999957669463,-0.007397603365931514,0.014416059511444217,-0.03763460104410345,-0.008455950612672535,0.026163049888540905,0.050091242345001855,-0.06426460756342212
CCL8,0.029467063526387366,0.03166239159012406,-0.018433400888526144,-0.00340572136374772,0.036173511875117324,0.03565770791364163,-0.02345214228343244,-0.03168997423891695,0.013891583164932643,-0.010927598782399881
S100A4,-0.026196989554704835,0.01535872678296735,0.005927790899058855,0.058587826431385555,-0.0015987203833882247,0.0627838865154604,0.05042233486910076,0.016345791898751166,-0.01260858617789548,-0.03301191629759282
TNFSF13B,0.07978218585118307,0.029078478807516944,0.03262190640374371,0.051138807527791354,0.009849627964992988,0.01069826264997962,0.076814233411565,0.03078172918988037,-0.029180916403575258,0.010082930940835368
HSPG2,-0.004340280433083007,0.019625781236010355,-0.004991564244852065,-0.036466932974401935,-0.02080425857855071,0.05449630438582621,0.0014979995975203178,0.019199236379579824,-0.009658937364651381,-0.01906703449397747
FAM3C,0.05535102243800862,-0.02141266666843979,0.06378051872926954,0.008328860477808196,0.013253794062690158,0.012476671314887642,0.018354318258726257,0.0006081140661404916,0.037410429332433,-0.023065104592611366
FLT3LG,-0.04754906869855878,-0.00989062205660977,0.08647753445815372,0.006061300432949509,0.04418695246260074,-0.029535395734367434,0.029649078352139143,0.040445827544767166,0.012224098624600829,0.10395205524421498
A2M,0.059696196585534954,-0.08438674376560563,-0.04553590864166406,-0.030457555040438754,0.0008783929191870233,0.048844309912140504,-0.06451175735458119,-0.0031955029003809705,-0.037162798251990314,0.004075781532439804
VCL,0.040852122512485614,0.03147449811130261,-0.012838141507330387,-0.022503949713829952,0.04722909916001916,-0.023756186354485623,0.04937675735711819,0.00979879054922275,-0.024507862458466673,-0.014327468665323154
FGF2,0.038401652303628936,-0.0355098065620164,0.0009195240220456855,-0.029184988107395993,0.03338853682929347,-0.003549703418128937,-0.011097605285260674,0.036907823992762025,-0.0045167020076734826,-0.0072999046736646886
AGRP,,,-0.018046419314395983,-0.012763183045389136,-0.015976343428529684,-0.031604414960017285,0.03553701654947672,-0.014481556509007634,-0.01993216190504168,
CNTN3,0.011932377824613764,,-0.0076091939188473595,0.013857401261613366,-0.01721414545180661,0.048853093221338885,,0.06257485509357812,0.021152556182089225,
RNASE2,-0.03245078006758373,0.11156647671970381,-0.047162519184653987,-0.014154789779731473,0.06701876432537822,0.1096723874734709,-0.01634572695225556,0.009304255271797684,-0.010623929177300968,0.04723040246390021
ADM2,0.022359636674090223,,,,,0.038348594203069776,,,0.03400718008558881,-0.01668833322075685
GAL,-0.04251956060299214,-0.0009755795941787777,-0.006434955389543088,0.014865477152247068,-0.03368480355897571,-0.05290892775858591,0.0559840621056845,-0.04250432432681775,-0.0256498004673039,-0.016463964548604042
CXCL6,0.0252451783212281,,-0.01804640897066231,,,,,-0.0511056562186248,-0.044458024574336036,-0.030153333807543467
PDGFC,0.028997058694028945,-0.002546815631178164,0.02454490484461194,-0.003056417616184041,0.014610213097637237,0.006085525368300084,0.01125091510736656,0.02392483549063071,-0.04082910746653894,0.04287430992107281
COL8A2,0.09442184763884726,-0.05000022239695388,-0.013749068200823875,0.006671901835718069,0.006941697902593629,-0.06604984639121615,-0.03815905967004807,0.017218464330979687,-0.02196225101031483,0.04200708730528087
SPON2,0.0012434085052779975,0.07990049128865898,0.009543028704426377,-0.06335595145597664,0.004706376825332689,-0.01071048505372776,0.02665416503249524,1.6377070222290103e-05,-0.013062501428212693,0.009955815324977515
LCN2,-0.032135303211263885,,,,,,,-0.030492283761578295,,
SEMA3D,,0.03653521275975793,0.05470121521205787,0.024845228921126717,-0.0044910595548243535,0.08201061044495213,-0.005393132663169883,,,
BMP6,,,-0.004186687192091651,-0.016689360590285234,-0.01459832341275445,,,0.08567767192848338,0.10667464675278719,-0.03439721663035414
TIMP2,0.06675158217491006,0.04725661632550607,-0.01820655920615882,-0.017316769776965314,0.03477558394273466,-0.0024966517965129094,-0.029963826777052945,-0.06839266624514159,-0.0908568073658273,0.0019895754896041814
EFNA1,-0.0021568364785461277,0.04065708408475232,-0.004953946519468495,0.07783963565842626,0.05383049252765749,-0.0683745850829051,-0.009981161838541974,0.02023267571303078,0.04262370579523181,-0.007489114357384098
S100A12,,,,,,,,,,-0.01818615190827225
TFPI,0.12459265569928096,-0.02710848605548808,0.015063948959547994,-0.03272489734157186,0.03973342021266049,-0.1123649437132812,0.05824466423320038,0.02495619469397882,-0.03502652399703327,-0.011316913995490672
GPC3,-0.03308923906568038,0.14776196788417514,-0.0115126125447527,0.06735560995121581,0.009096665309691955,0.0021186047058289782,-0.02243079600366728,0.1137751798275634,-0.013824379805984844,0.044614015774575806
NMU,-0.05306391115937957,-0.024519713528262405,0.011335482135141234,0.012330458232236004,,0.017168938943944882,0.05113384046884592,0.018211008794171448,0.026911994706898822,0.09271914427959567
SCGB3A2,,,,,,,,-0.010720267743330935,0.08217151502082713,-0.02625204535955873
LAMB3,0.045761081412254774,0.12396214431639038,0.0070035247925656985,0.013085137275288742,0.023613830507557335,-0.0824828207341514,0.002465895501955351,0.025672518787589093,-0.04921075623456364,-0.005529335570279183
LGALS9,-0.020402031498093984,0.10603766982494267,0.013125592280078095,0.07367282001508596,0.01987988559155436,0.043255229049919124,0.010832172072493512,-0.01386994954483221,0.013237485892821758,0.011711371650120126
VIM,-0.002976276567794298,-0.0965404499459111,-0.06535577567489394,0.005761435972772137,0.02135350605998279,0.011012489027980778,0.06459628728761176,-0.058058780426053516,0.012713841372779176,0.05494305880727931
