,UKF248,UKF259,UKF269,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CALM2,-0.02835151206539151,-0.024194394296279637,-0.10971529415776513,-0.03653071296359839,-0.008965614804284296,0.09253696655523858,0.017035593141123958,0.037087777833110055
CLEC2B,0.027351808899369504,0.01754411914287321,0.07270495116277936,-0.007140524046510611,0.02683192008489635,-0.021465801056593348,-0.0032719492703051785,-0.009085928276390858
NTNG1,0.04158182348220618,-0.052160232116627674,0.06753498313312788,-0.04466509017777288,-0.03125762371067995,0.045943605211075426,-0.03165368517135038,-0.028705375460795657
LRIG1,-0.0064732800338814485,-0.024459836054892124,0.04170697224041569,0.08307346508723966,0.0007442303165541277,0.06401948480601585,0.05293515401491377,0.019680072938674766
CPAMD8,0.08742174364788578,0.13196473343071116,0.0086185625490774,-0.02727420941950071,0.07806408518607028,,-0.015667707788168,
GHRL,-0.007740698258208086,0.026329824466122243,0.0933204772187157,-0.0004831324442315372,-0.015423263790525357,,,-0.0162481313362673
NPY,0.07053120505405201,0.030566768251114408,-0.058460789157191155,-0.037019449804611644,-0.03626601059621035,-0.07495125478305445,0.03860017307263237,0.025469720362629965
MMP2,0.009301763114754075,0.02995780179666762,0.11709410527692633,0.03826145507010852,0.05190223873369538,0.0653980399224884,-0.00613667455548527,-0.017921385359649857
LHB,,-0.016614474958386128,,,,,,
PPY,-0.03141078994614607,0.043045504245113546,,,,0.038923401798318435,-0.011817984985889624,-0.03294333250461535
ALKAL2,0.13368220789570923,-0.016373092551373036,-0.017702501924365524,0.015345485750368018,0.0520688188978365,0.12271079895045577,0.06404465863568391,0.009961272115353475
CSF1,-0.02773382055739135,0.02629127705236459,0.016198554860569214,0.05949275109691514,0.025713946184905495,0.01327068533989452,-0.004762596504032459,0.023839337641082918
SEMA4C,0.05805974506199905,0.03902489684339692,0.024568049333823352,0.01868485618785272,0.11994434060453582,0.055142360673609676,-0.03799311402626075,0.0033629534589889164
ICAM2,0.05150881432555221,0.047057799398768536,0.05581994330874913,-0.019226270364383184,-0.05091215292094615,0.1102612163040771,-0.02069574317580146,0.06202223935483251
SYTL3,0.026369716896624113,-0.03385596468126864,0.04560737311718593,-0.030487967035826048,-0.010621823458140776,-0.0031466173487580663,-0.03402423509984361,-0.03838238797739185
IL1A,-0.01678491788112054,0.012961869517197659,0.07043422666082791,-0.0033104460747236672,0.03291939589677462,-0.040708245408913754,0.00920875135623478,0.10523496142741738
HLA-G,-0.0039000589902888298,-0.017548100653268766,,,,-0.03554292662355193,0.03660882090022597,-0.0006302118317710358
PGF,0.023458158357279307,0.057491348289802464,0.06422884878730098,-0.05049671626449203,-0.0070891303368938174,0.042330806592459025,0.05096607938724505,0.00605158045042106
LGALS8,0.021768140945439333,-0.0722926181543581,0.028684827067003014,-0.004049417755736928,0.10460543382904244,0.04677742400415368,-0.014858010560546538,0.07845795274024321
DKK3,-0.0038230090793165755,0.004492051067890774,-0.06277391854852532,-0.05492389942529107,0.008595180123070948,0.10354911357130117,0.030240969897666014,-0.00525217118605192
COL16A1,-0.008154285976713076,0.0568637544827804,0.036307231686799196,0.10086330151804672,-0.0006624109577734627,0.03265736813237741,-0.04922531727923971,0.022493844473669814
TPH1,-0.021046889499127128,0.02563123178386368,-0.01855987259627385,0.0019243991211171513,,-0.005188119102156911,0.06911080170636126,0.032882751559306075
TNC,0.0418997452070304,0.03078015670735341,0.08998665845785307,0.061254181108256124,0.12410443759484839,-0.07256290747490309,0.0049886520196749445,-0.04075668986289595
TNFSF9,-0.03742593260127609,0.05198418432105824,-0.041897144805922173,0.014925388267177445,0.004381561466497351,-0.016764666936147067,-0.011242153142732678,0.07746396750768361
C4A,,0.008978171127036961,,-0.015621631134538393,,-0.017939209758301586,,-0.015179424432607919
CNTN2,-0.03851540408878493,-0.018434247598009684,0.004131827044661802,-0.04974389893836741,-0.055327943096523426,0.08453550391977215,0.0025757138873892683,0.08271268152711751
F7,0.012013207657259394,,-0.015612952770648381,,,-0.022602368552558018,,-0.015021004678678548
LUM,-0.0017967285422993689,0.006170646587975581,0.10930420932442439,-0.03658908259035762,0.06780160779825645,0.01935008010611879,-0.0016331666481516254,0.07031741746954648
BTC,-0.018628170599947546,-0.04509516066815844,,,,-0.016352019032236043,-0.006468417281779339,-0.01453611614658756
APOC1,-0.021389388685259716,0.0317648069811742,0.12499108299000226,-0.016981586995889704,0.024549221986793927,0.020700859118417982,0.03241288586786781,0.045538618254785335
PKM,0.01699005781770137,0.0008774225493993254,0.02174254362473887,-0.007941354392544647,0.038753796513794285,-0.05294149391972216,-0.02835256265870213,-0.028393299074757954
TNF,-0.017015813905330256,0.0034067828986351196,-0.022913945505619877,-0.0001223258178500406,0.01892499094592531,-0.01587124838032777,0.03352706657020927,
GNAS,-0.0025352625947119567,-0.014894020640858407,-0.034905537503111934,0.07523589051919843,-0.0031275060230762913,-0.03857120580552822,-0.05784040553179671,-0.025522986372151453
BMP8B,-0.033798916206553876,-0.013666659012630285,-0.049649870400103525,0.004733035394662172,0.01209158926835718,-0.03268058519649808,-0.0037267438278469353,-0.025463247856205008
LIPH,-0.02104688431754749,0.00939443941449798,,,,0.01132037509314366,0.004043151696267003,-0.008116709680218359
CCL28,0.01855080583613718,,,-0.014093397857721002,,,,
PTPN11,0.008834586542446607,-0.0197200625759806,0.058336752423184916,0.008044103874155684,-0.07688453311278977,-0.035429263435446466,-0.04484040406037228,0.032517936332394914
ADAM12,0.0050301888424732,-0.026765824935231285,0.0900814384754226,0.07089908494845984,-0.004747593213839618,0.005285282554500812,0.002936187294802818,-0.021487662658706223
EPO,-0.016354414650197695,-0.025440226493737682,,-0.017771283657258802,-0.03660092637758347,-0.017499478921799382,-0.01883807948493249,-0.014371076930025106
EDN3,0.06777055998141913,0.007666879554007879,0.0002572762058739542,-0.017954656856916877,-0.0023212840204919452,-0.029243297014555657,0.050219572677773244,-0.02819377342975007
CCL22,,,,,,-0.019805641059473376,-0.01722713524858612,0.017199943602506637
CCL2,0.04269207044736988,0.037687463936298925,0.0712664384121286,0.030809377805783883,0.07791474119797732,-0.03552736731941161,0.0020018562504267373,-0.046410525396429196
DSCAM,-0.024706958100207555,0.019717378395078703,0.09926034413466557,-0.00571869802915145,0.030920403886872633,0.02849250142097496,-0.018742661627338394,-0.0599003587800253
GPHA2,0.005212272043649258,,,,,,,
ANG,0.04461156776066318,0.029446472573973165,0.07909844475047365,0.010860608686453301,0.04507197756819088,0.013323605937926248,0.03235386933088475,-0.021915244029338445
FBLN2,-0.022901016259470244,-0.03063854948831196,0.052230408872019504,-0.04568946018306463,-0.0505027414939825,0.01385866418196966,0.021994368625769065,-0.0033042789616314332
VTN,-0.004458536760103162,-0.004469924594311796,-0.026318344602011295,-0.014766866772796108,,-0.020003101955435164,-0.013246557730455924,-0.01860860496034586
VEGFA,-0.036532160528376614,-0.006818445231771884,0.06730712884804245,0.05498065906949299,0.014555189002765888,-0.13172127143688972,-0.025872847133372047,-0.05599599548682715
F10,,,0.004130493313561053,,,,-0.022623910490272042,-0.024889778704984773
SERPINA1,0.03604268762305706,0.0683115082636515,0.05577944186462856,0.01693944485774447,0.08247227197007564,-0.028303291617377314,-0.0058506170434423225,0.03261921434324586
VWF,0.014242184037133591,0.02114942429034022,0.07243056198097614,-0.03467476783576742,0.006897508198127866,0.06142647770008783,0.0627611381667155,0.09080885056123393
GDNF,-0.03296094540845228,-0.02069260485314138,,-0.01777128227328823,0.1378349915048527,0.06427311912740466,-0.041300288486566694,-0.020123869275345877
VASP,0.08845297175108126,-0.032035211722612,0.06601112746815072,0.06658645658532099,0.05640198806586791,0.018380308848999823,-0.01751998469936901,0.02556336987242319
ADAM15,0.03459173727954871,0.02246759285981305,0.044813600834843724,0.0051942754603601345,-0.04827840886222736,0.025123789735349282,-0.035847142853523584,-0.0027766974834279308
WNT2,-0.02720881280202428,,-0.030450106767067185,-0.016631285396249286,,-0.02170636636982429,-0.01934765125340099,-0.017255690671473416
CALCB,,,-0.017258860185074373,,,0.0034467851957550697,0.1045423456907453,-0.005516349011921572
OLFM2,0.04098872130407632,-0.004314808099050812,-0.016089769314906858,0.005274746648359404,0.09696815774160852,0.008771991791520219,0.03238688269913901,-0.05235691909984196
MFAP2,0.03581993474153429,0.009283234244685894,0.06128249815308223,-0.04159680254740685,0.014812666864479032,0.06398346371564623,0.020797641617194735,0.06553749040336751
HLA-C,-0.010153115249670424,-0.0022042557775715536,0.052497317723037215,0.1005867818935883,0.035075434256786865,-0.042630631062145645,0.01042993615701331,0.08127124907313041
THBS1,0.029086857176891696,0.011739078670270409,0.05962195780168022,0.01231536133916478,0.06345537226770359,0.03237561894370737,-0.012288779023323105,0.0064367309432657996
HSPA4,0.011859562085410107,0.013124538586525535,-0.015267840676519456,0.050392900985715985,0.04046533859927161,0.04543439600262995,-0.04926639094650109,0.0041815202994436975
LMAN1,-0.00811945285931992,0.016063393542848393,0.08104546476920955,-0.01834554009787229,0.03935990539126751,-0.025441933033873966,0.015691769061297843,-0.01623819975084735
LYPD3,-0.03210784415428458,0.1080832416456047,0.060290567968938696,,0.053051128749669565,-0.0004625129279496127,0.025820292622095727,-0.022888570136295954
APOE,-0.05287393456404518,-0.008564075395987919,0.02483020030463242,-0.025524355034731057,-0.004382213677158228,0.03056477732118232,-0.00018529556222905843,0.02052528208289696
SOSTDC1,-0.047413080472461656,,0.018057827676240763,-0.02702279609433966,,0.04298095964156879,0.01651735086505634,-0.017288176411938215
ANXA1,0.048727438016185946,0.07523896222045387,0.0439214673659008,-0.010523352744674142,0.0965544170477747,-0.05024856518236167,0.015562336121541778,-0.019971674195136197
WNT2B,-0.03330427170123113,0.017190388966745646,0.06718898885552248,0.007662925479529924,0.011101445137305,-0.02687143011964228,0.11213512266324772,-0.03134672044171397
AMH,0.051939085311527126,-0.025918075971840645,-0.03540847761342571,-0.03213666058948135,-0.004525180874276789,0.03199704121030983,0.006434374405788689,-0.04645096043175438
GDF10,-0.010039244462361886,,-0.027809981497183136,-0.024164279137624735,,-0.026984299500772545,-0.014705900646192465,0.044957956000161496
EFNB3,-0.02113304342710988,-0.04245682573794342,-0.04188794786669898,-0.037391203529214816,0.06984361747374647,-0.03619749487681571,0.05302357588463909,0.03016356754125454
LTB,-0.04148324228735662,-0.044194940394380614,0.053227249014791526,-0.03303061222930188,-0.0003845794144720852,0.006643223970833316,-0.01583499518148062,-0.030672285516194272
ANGPT2,0.005672863930984477,0.0044315929743669585,0.09765974012273618,-0.017565260840537264,0.019971097516997372,-0.027950052960819156,0.009662943923375727,0.06147866970307899
NRTN,,,,,-0.010318092531505797,,,-0.012796412833528368
ADAM17,0.03499979198607252,-0.014646434820663657,0.06047585797883522,0.0664323788217329,0.019378327739939943,-0.06801416496048772,0.007382637891509964,0.07019720775658964
LRPAP1,-0.009918576274689206,0.026106057709138594,-0.011303644063806842,-0.0076414992801601,0.028572339472638528,0.022255502474468825,0.0222807260700212,-0.014442680268937205
NID1,0.029236258787938268,-0.010449459378715178,0.1030057901554598,0.033846551877160666,0.055857433378551154,0.019379207798544816,-0.03318095988323958,0.022849374180464076
MST1,0.005619111829641847,0.025170009587817174,0.10148536657549061,0.04281856035462759,-0.07060465515169238,-0.008667795341316186,0.056717711826297326,0.03490915068900264
IL13,,,-0.017482012487789703,-0.004257906336856045,,,,
DCN,0.004790970141713999,0.022611242003728563,0.10363498085918167,-0.019642040858430767,0.030154303460230222,0.06085729648623359,-0.027771147279098275,0.02119478409666955
IGFL2,,,,,,,-0.018665400363194314,
COL7A1,0.024867586320946704,0.00294304023302539,0.09873482272470477,-0.028646877233240046,-0.03439679324192565,-0.012799589835123918,-0.01014042491620163,-0.012518731399469228
CALR,0.03709910096613684,-0.026940200495236967,0.07783576759385416,0.06629167223961885,0.08887797029590694,-0.02937534371124138,-0.03570338601546095,-0.0027824631113632717
PIGA,0.015111295118776586,-0.05455074466903998,0.11445509756813264,0.019794063128770314,-0.04269839047438369,0.01654173722581251,0.03146013531686223,-0.025956089256510557
CD200,0.04186894259538525,0.03150954508435391,-0.03253187980223545,-0.046831771089383016,0.09352802952847028,-0.017292390133976186,0.03281356390879461,-0.045795876057651064
GRP,0.005937477937327071,,,0.0005408157527240367,,,0.12193533655579045,0.14452238074067844
CDH1,-0.021961002068136195,0.03478524055989879,0.014617387703420946,0.06679637425107054,0.05669839865883792,0.0030837546830083497,0.06334555939423153,-0.03334862779758138
LPL,0.025210232043297812,-0.01662338855797589,0.09146603891258855,0.023543332763074014,-0.001130720685259534,0.1136391096787063,0.10826762201633365,0.014377626437151108
SEMA5A,0.014519482971763984,-0.03148403697704855,0.057850515884544276,0.010849142762997635,0.059890990860373826,0.10380348817627778,0.030057660692168777,-0.04008797382257547
SEMA7A,0.06521197362282559,0.018488236723992166,-0.032224310005119564,-0.006778397294469943,-0.06171121274749517,0.060046338727086306,0.03302172235130146,-0.0677159564681143
SEMA4G,-0.0022976473857957303,0.026051681408149018,0.07844383841979474,0.04899726718589261,0.0479333294412129,0.029403125399274782,0.008144293406411896,0.020035169676940454
SEMA3B,-0.021632068721108046,0.03592580526349372,0.03782798991744018,-0.0059427906050690225,-0.002690575903183371,0.008554508739810994,-0.008305057419725497,0.02665717720779631
RPH3A,0.04313044581470635,-0.02729415563735597,0.026352883997547302,-0.030928261344959074,-0.0012512861585791404,0.033881698130232306,0.0028574041501110343,0.033934655382252175
JAG2,0.03140377728529362,0.013086493981462286,-0.025368012663424915,0.03028292691083292,0.04630758337452734,0.013329287578325077,0.03231522126074356,0.04293498338100875
CGN,0.014851308224889255,0.03766509671401594,0.057506895128458566,-0.012154072379544164,0.037451951594712006,-0.03626179882466938,0.04861719915521471,0.02513400889252503
GDF15,-0.025608872464758993,-0.003258826767818856,0.04007216751752666,-0.0061614917721542605,0.01770904676913717,-0.02019887059083035,0.041055985630977475,0.017834217128460485
SEMA4F,0.0006435049688684399,-0.05245147738773309,-0.01236754098851868,-0.003616029849434564,0.0760185893449698,0.07019660651382464,-0.022876950408894394,0.04240328733554732
NXPH1,0.008912743796552831,0.015655002308347623,0.021884360319191533,0.05815498845444639,-0.019337629107994678,0.04183319875807088,0.06625097113792558,-0.038091615430097495
ARF1,-0.030291405605921754,0.0011576884007680817,-0.005572769144862414,-0.044304988788746266,0.09234534202626368,0.026825140702129116,0.02631608359915374,0.013100620649311069
DSC3,-0.017752415680047283,,,,,,,
EBI3,-0.029878458846057648,0.034657681739117714,0.0387347017848981,-0.0016371910943311456,-0.0575655596295853,-0.019671330302371923,0.003548147747550593,-0.036144840151153865
TIMP1,0.07946162748058368,0.061485036133418075,0.0653258881962418,-0.024038624226892152,0.01042606295852799,-0.06422181607539178,-0.035831490631041525,0.01102638680788274
SEMA3C,0.014236046195696274,-0.023546020010506315,-0.03147781208936303,0.006471996700063673,-0.042773450098400695,0.011190909300026985,-0.03587558265096156,-0.0616541321356292
GAS6,-0.05463401661430424,-0.01377849584718622,0.019233180206435448,-0.036576607215285155,0.008661984423143835,8.101877054722218e-06,-0.03640177926476564,-0.05451047358132978
MEPE,-0.03957323612682467,0.017915589631683857,0.027169164737937915,-0.03292363360498912,,-0.015449834614079684,-0.026815156869853248,0.03070732058623467
SERPINE1,0.03730712370322156,0.001824627387425481,-0.02799829152021926,-0.012246194947980784,0.10303276928788056,-0.0907022376848884,0.005330193887189922,-0.03409650646717404
RSPO2,0.0174666607246539,-0.02107827608235551,-0.04033397990799627,-0.0389299303084231,,0.01169793885582005,0.15520962927473772,-0.015781630459677006
SHBG,0.1379098827951607,0.011128320056835563,0.057548716753760686,-0.014321257226837162,0.05885149566808853,-0.026221013127920374,0.022021078095751743,0.12359283772562099
LGALS3BP,-0.009670174330944765,0.04401696720805511,0.048069992876719904,0.03432326344809241,-0.019547391329403068,-0.05906308747734004,0.0010208832967540792,-0.0001687784776989912
LAMB1,0.028417577355729,-0.01881509267295048,0.09621529037345215,0.019759896752419275,0.04503150493371237,-0.024376630087794025,-0.001489777134137148,-0.007917660039490376
SPTBN2,0.03578581237497921,-0.056171512707717364,-0.04665987588332305,-0.05393961813956188,-0.08218954987408529,0.014208628938534508,0.05175126043726466,-0.03681694880628617
COL1A2,0.0508288225833813,0.01596500233171155,0.10176364832554394,0.00475491790109447,0.002589588506529146,0.03083785515449625,-0.05191584918048544,0.04180160754831398
CEACAM16,,,,-0.025996325666307402,,,,
WNT11,-0.011473112469182116,0.01231270232211894,-0.01703297172164815,,,0.002328458462337294,-0.027372325341855602,0.021740789731156746
LGALS1,0.039366838633456726,-0.026792674009890816,0.013192957136986582,-0.06892384213691408,0.13581721912166617,-0.10507259143554236,-0.029234460624196146,0.013838201209738403
BCAN,-0.005537458892135066,-0.04392443252277013,0.097668348934088,0.07534340956473284,-0.045961804287138794,0.11216990941973655,0.05245655107809507,0.014348451094119889
ANOS1,-0.04395944384600632,0.007815876152681455,0.07053513376125338,0.03217977164756416,-0.0003885102825692156,0.023833215286038135,0.04780536560414416,0.004284544320790037
EDA,-0.01862817698254336,0.030336750308899426,-0.020365700185073693,0.08043542717548705,-0.037708445510276675,0.05253382945975622,0.028210220056609524,-0.028815814892766432
FGF22,-0.02648934047025301,,-0.015612959782973668,-0.032492975464782435,-0.03855822170512698,-0.026681229694603584,-0.017779053814470765,0.04912428785545393
SHANK1,0.028543106441132234,-0.0343490115195099,-0.014854739616799261,-0.02003303119826752,-0.040435614492601434,0.05340243209686712,0.05179145786968565,0.07390392249198723
NPVF,,,,,,-0.019805642387028984,0.08383887534576176,
TGFB1,0.10069989474655695,-0.0030822930813697363,-0.033827171717936394,-0.02321740502064813,-0.010672292526100628,-0.0368126871294169,-0.013489676039412273,0.04440418321636089
MSTN,-0.013424538711164448,0.013284253484137554,0.03359662962445952,0.0040595653632778525,0.07118242799322982,0.016544241499155326,-0.007665320398468881,0.014355690764342528
WNT4,-0.017144768658484924,,0.13088878551836672,-0.019867546859074613,-0.03201498475485097,0.022694673621006585,-0.029019946598471038,0.04475023291898688
TNFSF4,0.054549617156362445,-0.0029220286062612154,-0.028100106354453248,-0.017546707090532375,0.06282651394607602,0.03666586387465588,0.0021033469405250496,0.01048904365134963
NTN1,-0.004404639775704951,0.03236974600713566,0.06734103335200169,0.007148376612988893,0.12519219933788756,-0.0051573729011329195,0.010764205345051415,-0.013620332927253375
CXCL12,0.012485372347088975,0.023199138471456125,0.00287208406598992,-0.007671573636653569,0.03134070167967924,-0.0038514123795531136,-0.033666714677033874,0.016796688893587243
GNRH1,0.04138259690799696,0.04891748977168291,0.022825729643232876,-0.00688960590435335,0.05939356107079016,-0.04190134429956197,0.09357390708510636,-0.020245593015279964
FGF8,,,,,,-0.02987153229346689,0.01518889808506854,-0.02589119585700557
RIMS1,-0.042158898998676156,-0.021897831443713774,-0.05041055314184644,-0.052312408492866745,-0.007123591026038229,-0.007908875747121097,-0.0176134406466596,0.0027419591496961153
FGF14,-0.010923814364846476,-0.0035048804945310625,0.05652340563683133,-0.06060675808262106,0.035837233101458726,0.040935446999687625,0.06237978610085595,-0.03191198025694765
IGF1,0.007511302760218917,-0.028935709339271427,0.0337593013061454,-0.0317280345003179,0.023426824121340107,0.10159572428596798,-0.0033399834681453766,0.012899401827028804
TNFSF10,-0.039525774477523846,-0.047420796513038196,0.047975486191655696,-0.001691426384642706,0.014931562869629877,-0.016811175255495563,-0.0160346927725272,0.02205028980088438
GDF5,-0.012602667786556918,,0.014285977102856359,-0.014545695845904733,-0.009247328215929268,-0.027312545164859488,0.07542553318189259,0.03833222548822781
CHAD,,,,,,0.010333831443037417,0.05863152718041877,-0.02000149394153583
RGMA,0.019857533410233295,-0.04035543450788068,0.07897153613132586,0.046358367936849686,0.11157087264201879,0.01912320161922872,0.02730916711075488,0.0033136169284542767
WNT16,-0.04048833522371672,0.0022759727609599867,0.02745295869885268,,,,,-0.012796411144532505
CX3CL1,-0.0009722272516254014,0.033443156617292975,-0.01913754350353996,-0.052389650369047025,-0.018297109118641137,-0.00038032677991058924,0.006988616935664019,0.029778676742049006
FGF1,0.038953132294200575,-0.004359010642659001,-0.032502381782708555,-0.009044342042419115,-0.07660899182815362,0.018920642386095834,0.004517848990807122,0.07098268913945084
ALOX5AP,-0.00847659994684542,0.004691768583838149,0.08391139142392627,0.03077488443419143,0.03947110426753895,-0.03798862770348421,-0.05579446479362864,0.0268603482108014
IL1RN,0.03359935524087998,-0.034333146968973806,0.07956806439902855,-0.015621627695815732,0.006800897754242675,-0.045148949429207115,-0.029113022935943065,-0.035654524950710316
PCSK9,,,,,,-0.017275709519874803,-0.017039497142110838,-0.012420916001472897
NPW,,-0.023612970692772902,,-0.017399092050989853,0.07411328099352826,-0.03781390381791744,0.02321221101559684,-0.019944189915978225
CXCL9,0.01059981647985343,0.008420946928841908,0.02025448555763534,,-0.0041707273782650815,,,
ANGPTL4,0.01010406909102443,0.01889999943959258,0.022292654587189042,-0.03995732939441398,0.0879277013962694,-0.06833750849179632,-0.008269299142125344,-0.04186190788899652
UCN2,,0.018262476056583564,0.02829565899895226,,,-0.02987153732297677,0.012476941714330562,-0.0140355733000328
COL4A3,0.0064002593474607825,-0.00551334208171811,,0.06589592837019964,,,-0.013483701754366494,0.017766664364108842
NRG3,0.06869164351163683,-0.01980769998237334,-0.016125226036030803,-0.045300299018373874,-0.048937125770660235,-0.013389184542519764,0.01340610265053255,0.017132673348506853
IL23A,-0.02808630991938631,0.008872905156005468,-0.0020573053413538408,-0.02396937173629671,,-0.01727570349338333,-0.00332761009904801,
COLQ,-0.04546003813268887,0.01607196133991331,0.055161283790044965,-0.04927734807499214,-0.03378224377050838,0.06589806752526504,0.026383575024548103,0.04492155921886821
SCGB1A1,,,,,,,-0.002372731818330125,0.09029515554411208
TNFSF12,-0.02412488354726397,-0.026150742060627768,0.05482710710804702,0.027790479059062338,-0.0025365207674050475,0.057777943902639115,0.001354188283277376,0.06502436089085349
DKK2,-0.029419065600133805,0.0012708096474596125,0.010630201185233817,,-0.0271911019406913,-0.020392768553944375,,0.07118703272690524
FYN,0.04197325000692554,-0.013832118663888324,0.03904661903141324,-0.004844803904142436,-0.016055224841602923,0.08471779440202315,0.04515540549901427,0.023274693536466586
ACE,0.02824568912602424,-0.01251669557000742,0.13401171983155605,0.00331132457198225,-0.0077753847886307854,0.07620110507944343,0.05230929753383814,0.016301752695074435
IL18,0.05066175259186093,-0.03754167039549753,0.10560072347898135,0.0071836243775889284,-0.002116623577053357,0.09052697095995227,0.04646947906266903,0.017806143860650336
PPBP,,,,,,-0.02115243754901319,-0.0201708890084915,
CCL27,-0.018628177107692358,0.033727623125085586,0.03893147557139193,-0.04195517771379839,-0.002152550451622566,0.029097478021380935,0.04819213826338893,0.057869994693869345
SERPING1,0.05131301940950096,0.033848325221817036,0.07091443392018157,-0.021911376418797313,0.076111043337197,-0.02383114955727528,0.02235815388586518,-0.019789505809367173
AZGP1,0.01799286390179147,-0.019695809248524914,-0.019963694636513252,-0.006534244941687731,0.02993221090913722,0.05770522725846614,-0.008199369208087632,0.012443321479920397
INHA,-0.035728693145995236,0.02618038718365087,0.09110145016938952,0.056388596050347864,0.05440232835712402,0.03224954299221923,-0.04139159248421955,-0.02752228217966198
SEMA3G,-0.028150178150041668,0.017176625547154663,0.016402529217349113,-0.007075151712950288,-0.048937107203721686,,,-0.020606954162711074
OXT,,,,,,,,0.11058888558644721
COL6A1,0.09628286437647186,0.029290438607711383,0.08746443901050616,0.04051770519387701,-0.0009391785547874517,-0.05538080733018786,-0.03665093362138171,0.030502303695382198
FGF17,-0.0008519118139105224,-0.011962336856955923,-0.024749030374241848,-0.020682796863801093,,-0.020298291094239102,-0.02410184185487358,-0.010777334656857552
TNFSF8,,0.006885758573378752,-0.015858009906851746,,,0.016254578427785344,0.11249946375619838,0.10119681201599097
FGF20,-0.008800746554206497,0.037392409293413496,-0.02554428446899744,-0.019020218772203216,-0.026753832512269555,-0.0249583452806704,-0.01456549412197834,-0.025891199148098898
ICAM3,-0.023417872503551467,0.05604439133483228,0.021462083733243584,-0.017554570074602437,0.015327497363568079,0.09167407568126248,0.015430597635692166,-0.002843173050492303
LAMA4,-0.011925287706700179,0.002720269744322408,0.07632404272773581,-0.02582483489891189,0.027321924372526774,0.04053180573970581,-0.017404417712786134,0.04205864991717005
DLL4,0.04486108561530379,-0.009195455498762849,0.12086534806340735,-0.02199046243644361,0.035521733696535523,0.04102563101570842,0.059792767973962345,0.028280271396796737
SEMA3A,-0.0010710520673966617,0.0042375457302490215,0.0047774935493151375,-0.01939018325132112,,0.04004868037356033,0.04241945424601368,0.05083241247232177
RLN2,,-0.006846377263581984,0.05475251632288187,0.0753072354997574,,0.03781520941183879,,0.03766409952259701
C5,0.0048185313679400925,-0.05186302316858651,0.05525440748580886,0.024585887739832685,0.07460452667026805,0.04962173437009088,0.059085643964217054,0.09505385238122337
EDN2,0.028170679519027488,,-0.021673974547187298,-0.0055695751217356175,,,,
C1QA,-0.012914283100509774,0.031805557127771375,0.09984767976755816,0.056476396473467014,0.04465023363046197,0.055508685542182544,-0.014950187824779805,-0.003356120002602485
UTS2B,0.008752888228619563,-0.007159424317788955,,,,,,
COL9A3,-0.00508967699540549,0.004872455320209331,0.06078948233228004,0.08063751017385416,-0.04790818574695767,0.059119286141332446,0.037434690077111143,0.039218070783951266
DLK1,,-0.0005262327098613482,,,,,,
HGF,-0.0014865292698610143,-0.008189345334963294,-0.022182805138412823,0.04983764562520775,0.14217569081289133,0.03639027586602112,0.0031798352345715456,0.017547015727238442
P4HB,0.05258802807036603,0.014874253514095511,0.055210467573118524,0.024048456335417988,0.07731741152716166,-0.07134126806405076,-0.026853561409396726,-0.011087485336635118
ADCYAP1,0.027626369694413063,0.09059918465465537,-0.03415616040769161,-0.022080705357694057,0.06314187133041327,0.037420708344099676,0.028644776127168117,0.032646582131133035
GREM1,-0.0296050588815737,-0.018218242709452936,-0.040650670638755694,-0.036677093742476664,0.009903854051527768,-0.021100157227374648,-0.011898130931060695,0.001974719146493446
EGF,0.05494053893039694,0.007152533950681834,-0.0058005729016127276,-0.014879715514974171,-0.03823782546548857,-0.01940521245707852,-0.0162688548790537,-0.017671403457580163
VEGFB,-0.04352978283739352,0.00018059274451970447,0.04966429027110761,0.04139229329965482,-0.10445197732805674,-0.007763022847674719,-0.07270113203584483,-0.049195100387263574
FARP2,0.026592248225087177,0.003254947769464306,0.033672750784558,0.004139361998913024,-0.0033469695877581824,0.03794396042598729,0.0031490843884988814,-0.06130746856782899
IHH,,,,,,0.06391801505629333,0.020346030539173332,0.09450628250530757
LAMA2,0.007783240832689063,-0.0029794181817290014,0.10764885856688405,0.019967684950150697,0.01958785366726274,0.00205322416818441,0.019731430395262563,0.03717454714173592
SERPINC1,,,,,,,-0.016268856173276978,0.039303551129298245
NRG1,-0.02967071879069188,-0.03686260748483808,0.008315055164012982,-0.030265997256076368,0.0316188387858262,0.006748935934377397,-0.0009672089689221428,0.011048174056167077
SPINK1,-0.032831523987093415,-0.027513107021616554,,-0.014984920782987972,0.022956229191021648,-0.03357641062995823,0.06706476987749986,0.006023253226496493
EFEMP2,-0.01595578279510032,0.0068110885269766115,0.04200897560072358,0.04275085112467194,0.035003126411207605,-0.07337591856857549,-0.014234116280433026,-0.017062453558643942
SELPLG,0.0033657455647875772,-0.037380976771891845,0.040333600141054464,-0.04238655387789545,-0.016197520746951015,0.048664864342881226,0.03791784126015845,0.06982367296068127
GDF6,-0.03572868965842553,-0.023612972735740843,-0.020365699756419678,,,-0.0217172996804172,-0.0387323714892013,-0.011299456814419826
HLA-E,-0.021109859572330553,-0.008856081254870677,0.09201637275990272,-0.006658253354245052,0.12236116995392164,-0.045758058649634746,-0.03267642902016693,-0.006022431390787384
