,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
MSTN,-0.0893848304591538,-0.001974075326545766,-0.023198742553729976,-0.044200645372473236,0.032939876869876976,0.08564174559627011,0.03859524065520469,0.023655498482572423,,,0.12342286474821691,-0.001274714164608166,0.013732997422762804,-0.024758959193563173,0.006546229901210086,-0.03880065676082445,-0.010146980221518439
WNT4,,-0.015310016595659517,-0.02468428502805102,,0.02950324811470008,-0.019802951973911135,-0.00899427001450268,-0.026203030266839657,-0.03696219074887367,,-0.0203456464847936,,0.07371236904710204,0.020105438490999328,-0.025072334398103916,0.17079447471029022,0.10285695842852519
TNFSF4,0.05401154635299345,-0.012329476711152617,0.019935098258600716,-0.0470297917691194,-0.029482188856826675,0.06607991701336408,0.004388004276007184,-0.023590519607278062,0.05838532303233448,0.06742605918758085,0.1068041389443896,-0.03302776236688404,0.012212629606562246,-0.006892738062889501,-0.024354256746130443,0.1442928314280587,0.01739813707675848
NTN1,0.034776293887512806,0.06717588123926027,-0.04859170888876041,-0.014558153618077626,0.044962506156498674,0.11756757145587782,-0.03671828931900282,-0.013880541730044889,-0.03736307172150066,0.04040535170001246,0.06398595969931725,-0.0006358264940168278,0.0305493846364263,0.030142949495344292,-0.07574397496068057,0.04268072080398563,-0.07357894716498607
CXCL12,0.00011952063076050835,0.1092692942126178,-0.02097551717626003,0.0024830066153364904,0.09472590689151006,0.08690725036466802,0.016600790344165495,0.06891364706624414,0.03358688421288415,0.044482002994370204,-0.004139180054429445,-0.026003914869630114,0.10913087070523038,0.09984923592004638,0.026602939762269788,0.29233720157030363,0.16598408565622602
GNRH1,-0.016371737645534554,-0.006614964487442346,0.007082353430552603,0.06272766715448765,0.02010438204865067,-0.023180392742957502,-0.020180003062466444,-0.026206882672304088,-0.027377746217569984,-0.0433410807879291,0.1427338033125788,0.027992257116384554,0.01904869085884661,0.05781694469794892,0.07614106188756191,0.03667133850409772,0.011581894465994627
FGF8,,,,,,,,,,,,,,-0.032979426618622465,,,
RIMS1,-0.02790683376755133,0.027861028915095325,0.02963991401676357,0.07425699804026417,0.02854819960692936,-0.06481512722570928,-0.0019791612886752934,0.03370674135143463,0.0640963930405706,,-0.05790650717065507,-0.020067518540008406,0.004875725837733893,0.03334485622123826,0.05724388193826082,-0.07234037061987841,0.016858242237477502
FGF14,-0.06149549912519264,-0.018625230373016322,-0.06991110592464482,0.03338414928180197,0.02884946180137429,0.06559603388841728,0.07194733569291105,-0.008192710310360877,-0.014938709337836467,,0.024973771932844488,-0.04796966362189579,0.10046125639144941,-0.020032339149324053,0.07639357269320213,0.020115033598285866,-0.0407911619945787
IGF1,0.006135149810932507,0.05526675633866956,0.006172584794974164,-0.010528482355994824,0.10919291646353352,-0.01489933090465408,-0.03956755402601804,0.003092833052601841,-0.029705696563266645,0.06260285457858533,0.02800716350253001,0.023883039837987154,0.12463833068531856,0.02256956200824475,0.07149869527909149,0.25853384647365335,0.04900197501283938
TNFSF10,0.022423532183032748,0.019078172379326595,-0.014170024414413007,0.0532618055290094,0.046631720513977216,0.0670231759554185,0.04118497515735795,-0.041196241329731584,0.06436615990766187,0.027560520309909048,0.010595660162057798,0.008555960651023273,0.0770166555348139,0.0008820563297012401,0.04122496527372986,0.21768988244194992,0.03514381314440883
GDF5,0.1224278539236209,-0.02668929120979217,,,-0.0009879489469227234,0.09822740728728263,,-0.001988551862913566,-0.0356953010208902,-0.01147916956201845,,,0.010510210119682587,0.02102507353136468,-0.029226586831784647,0.04885048747676803,0.01065766462396829
CHAD,,,,,0.006028440315977342,,,0.06216160848850966,,,,,,-0.033862046196715706,-0.02824820195493138,,
RGMA,-0.07394127298918265,-0.012681507450965173,-0.013411595676552333,0.04697921548471147,0.07298830140406934,0.10687065027837529,-0.07463933718485648,0.010011381865464804,-0.01680926060976268,0.050913462601700175,-0.043145145410417335,0.03406073113256393,0.020626659924452163,-0.04168710489105305,-0.034653365221688194,-0.10914359067269983,-0.108955418736044
CLEC3A,,,,,,,,-0.05029945673023239,,,,,,,,,
WNT16,-0.027192941143693517,0.043902664184874866,0.061259901157746516,0.08475234520082313,0.017707768635909057,-0.011531016072325182,-0.038356921073404014,0.022783533009214936,-0.03696219394145263,0.056880153078328,,,,,-0.0016706558564494732,0.08178127610993216,-0.026767624975659293
CX3CL1,-0.08205500852405155,0.018694941689944417,0.003652521157728705,0.027697835228166635,-0.04247227926034744,-0.04655537283766658,0.01167591334248882,0.0291739589819123,0.05835766961969036,0.1140779834411823,0.07895576579288091,-0.011809005003623339,0.036635013894577906,0.07733807710524743,-0.04896142936550031,0.2154898254211724,0.014069195889409013
FGF1,0.1250421421355358,-0.002131625757476622,0.016911898574940753,0.036442577007437645,0.049297131974299004,-0.004109266881554793,-0.08923002709253147,0.009769581711904791,0.0475774601748421,0.09484631431652278,0.041421719693627373,-0.018085628583251717,-0.05766004790464064,0.04455283014425072,-0.04990507830373577,0.0492062910715282,0.07358431532111277
ALOX5AP,0.09401324730717338,0.006627346761340597,0.11517737385644798,0.10027733281475477,-0.0470819749228625,0.10387649878971097,0.04157286133829239,0.01341431280457509,-0.02806712558184383,0.08024184231209115,0.13480545832444688,0.017652328316761372,0.014530822614303867,0.03702223425024444,0.029789300501199493,-0.10850667641627365,-0.061407760073766124
IL1RN,-0.007358998574699766,-0.05498970941607942,0.035171350093093974,0.0032385764809721067,-0.05076391602056779,0.0033768894829627415,0.03239055745702386,,0.055860266543463995,-0.03968057746671625,,-0.01197283311145171,0.0001642856045451153,0.10206094567840118,,0.010725637211472752,-0.013645824183972652
PCSK9,,,,,,,,,,-0.0270020281553001,,,,-0.019073109099259543,,,
NPW,,,,-0.03529777156827551,-0.004329019266299891,,-0.03633782332075897,,,0.023860179201571696,-0.014678956161489766,0.0017179437508371969,0.03644538118704644,-0.035553167794254416,0.08713983453913846,0.004386111588819753,-0.0097945468481053
CXCL9,0.06517153945682934,0.0988372206399117,0.07438130283696105,0.13092282699542648,0.18144356588835617,-0.021455026070798217,0.09984350964068237,-0.02532977241697331,-0.024648773716015353,0.010991044383916949,0.12475130566549122,0.00503015538133959,-0.011175646103672037,,0.03616271169882982,0.17993881750062687,0.11396244130147379
ANGPTL4,-0.02982021904357917,-0.03516825723816947,0.006777897239936803,-0.029734368498265308,-0.08995788497941383,-0.0053495703937458845,-0.028512281187318515,0.05849485640080024,0.0021018304527958627,-0.13309368766963872,0.048851451859262186,-0.03792546516327884,0.03478131495317852,0.053878838580153694,0.034869478336977136,0.024746470069506928,-0.12116580634189912
CCL11,,,,,,,,,,0.06463772736287818,,,,,,,
UCN2,,,,-0.007970658468829155,,-0.018798065680838458,0.05295814732240495,,,0.10900499068719834,,,,0.07478767349560322,,,
OBP2A,,,,,,,,,,0.10951222460759492,0.050743631625974846,,,,,0.07206326583205351,
COL4A3,,-0.02965195979400655,-0.054262763021720554,-0.011902317965120984,-0.03609027868597208,,-0.04753445364118535,-0.02880194537668276,,,,,,,-0.020382100107181975,0.013091815285488124,-0.01698281023535664
NRG3,-0.03907419770614259,0.16100095510241277,0.014832645537859523,-0.02016337028951486,0.057468456016298325,-0.05283215820883,0.021547321260088553,-0.07293209950184518,0.0073412784514673545,,0.0076206550591592795,0.1744821292100758,0.04137847549310723,-0.004150951752141159,0.06763419031238907,0.12801180792752484,0.0887810747303089
IL23A,,-0.04629968272514605,-0.009804610934820514,0.045877829418178015,0.020273018873636427,-0.022996434796551,,,,,0.048081169952861325,0.07201707360145253,,-0.01907310244575977,,-0.005261607566624241,-0.014157994499494377
COLQ,-0.022119634340389858,0.002859790644330524,0.00029656128933507677,-0.030990800282826286,0.0205606521415746,-0.034960953786255716,0.053546705205179373,0.035933806925047225,-0.032351844870238546,0.06967687852602263,0.008255014065303256,0.0066710241075529295,0.06021369309429237,-0.06670126671991551,0.04225833655798238,0.10142145212663026,0.002908312269214283
SCGB1A1,,,0.010849174510422195,,,,,,,,,,,,,,
TNFSF12,0.04871836429637747,-0.01616158382809904,0.01974128672233046,0.03461533300012375,0.03715607700274519,0.06554699748118177,-0.00015424512695708968,0.02986826565651235,-0.0829902953560315,0.04444040563405844,0.09655974043593814,-0.057798273268019756,-0.01691291758963557,0.03844636846882345,0.015428478876041806,0.17446035962325615,0.0074051349552958145
DKK2,,-0.0031175285111291577,0.0017586463352015596,-0.019568981033602884,0.05656030063616926,-0.033478197713501835,0.05986874957536176,-0.017429578689492832,0.10625580298068574,0.022362682554684377,,,0.18459276228504998,0.036222898016002814,,0.19975828620087072,-0.02839206760475591
FYN,-0.001295727708145003,-0.0049346620081921165,-0.08064263118942508,0.00025898659880192347,-0.021809004611440263,0.09953837681343901,-0.05665309357642478,-0.05316004265854056,0.015155655312140005,0.06456617916990703,0.083328830263624,0.06004548053776557,0.07410847139607468,-0.09422620537823087,-0.020943683402875054,0.04223553899752642,-0.13272349793185934
ACE,-0.024005778058957827,0.13891448174111323,-0.02077483523182104,0.0625065252924303,0.021358490307677554,0.17254238806552494,0.012045161151898819,-0.026430226819789238,-0.03403651304777348,0.06615347420410177,0.025407028855084435,0.02133071865006235,0.055463179054658716,0.025255985357231274,0.0034132151478905434,0.1747084906740753,0.21270506713431497
IL18,0.12614135786341527,0.09465980085625346,-0.024625931568389183,0.06176831040847745,0.06287209102714696,0.09145008950704314,0.0036215030010461288,0.03011522012105154,0.012332207458373838,-0.000674291648684583,0.05231045107769068,0.03364366207454144,0.10565387831743143,-0.004123514878327055,0.08562238006905214,0.1911422691047177,0.08696837941919001
PPBP,,,,,-0.034286716123495625,,,,,-0.03192742936151489,,,,-0.023353179713022084,0.024631189024364442,,0.14780136898084112
CCL27,0.012842255135765389,-0.008761033952123066,,-0.047258661761796786,0.04430441693492162,0.05435594051088466,0.01909572937366358,-0.01795497374604272,-0.030177394472388194,,-0.02528055805279796,0.11613714896487383,-0.03965297000441081,-0.01199718308877669,0.030310130942816104,0.013443669822323737,0.0020727446925492858
SERPING1,-0.017103807650772483,0.07166551425578793,0.06933684185254636,0.049973291576632994,0.04395532404936885,0.07880513969092375,0.14696977336628567,0.01193096894338421,-0.03373986253216873,0.12945885562372508,0.1308688927241751,0.13611691979701118,0.10112459285647585,0.1290827112318173,0.011391084761845248,0.07037028728642497,-0.11012594662674706
AZGP1,0.024325830862853733,0.0002002534324143694,0.0030785901088028495,-0.04771793243433173,-0.011217795756465752,0.007732557086161561,0.1308913564445727,0.0058540872178184464,0.005391286751528279,,0.028600994659743216,,0.038594288921288245,-0.028653853834181973,-0.07128218125860397,0.0640285448648806,-0.0889285701094604
INHA,-0.02790557005666709,-0.011573719225887917,0.0638193295032828,-0.007671704714730146,-0.005611836816611138,0.0738942010053722,-0.058837662075957024,0.015054532687247628,0.021708154618548997,0.02253249010773887,,-0.06932013045578002,-0.025907246881402207,-0.03632196282867274,-0.026062417583571255,0.012232703942668992,0.0032069667536922253
SEMA3G,-0.024244374567112308,0.09120543628038821,0.0010759898181477105,0.013509951411058803,-0.03172648293283436,0.0400091396179168,-0.006989105144349726,0.04781841548939031,-0.034122181785509215,-0.012436100343489553,-0.001794021501250347,-0.011379019362051587,0.08447008078824822,,0.018772460622938126,0.17584546728172423,0.09628652841337391
COL6A1,-0.058470657450129394,0.029153547768004426,-0.040855888706087924,-0.041840258413233404,-0.04506291513519684,0.1380350731035401,-0.036282854834466416,0.023752569830655927,-0.04907774790400665,-0.1695225982966517,0.07479823288911182,0.025303176296880583,0.10720477088771738,0.08605568378997484,0.02515646452467913,0.17913955348403907,0.03689450726438037
FGF17,,-0.014960634168051871,0.015820110748048847,0.042432572810815784,-0.03023932622784407,-0.027685563621651952,0.0028156028996175614,0.06643508923618884,0.005265667582397027,-0.014081911025392772,,,,0.03172951361079239,,-0.04264305193267428,0.009957335105504646
TNFSF8,0.0009879011970184651,,-0.03102503567538097,-0.021886474936076147,-0.0342867072361703,-0.01773960173590761,0.02792904098799442,,,,0.011942840845174095,,,-0.025339957852601985,-0.02333603202442107,0.11443168880760603,-0.05355708946248309
FGF20,0.06419144848858162,0.04449620238096058,-0.01783436738061737,0.011158276317134098,0.07536243443170541,-0.01533812882398423,-0.02272881327447496,-0.004564031048801026,0.004236265219265905,,-0.05467477362289207,0.05901620509209146,-0.028976519006455648,0.004469951902044898,0.04213013111882852,0.00408325475669299,0.06881118172142159
ICAM3,-0.0031703096337421873,0.05520953207905701,0.03467908856117126,-0.020541892620398967,0.11148934172610056,0.12100422980479682,0.04538801174636076,0.016571496583905856,0.04158436438565722,0.07175046263334763,0.07354847475513855,0.00319410750708979,0.037692709296738715,0.019949970403864918,-0.030556104387251613,0.2585317434985641,0.03338721189942976
LAMA4,-0.026615903014942724,0.12607100313881525,0.051889469885471516,0.04891668161047068,0.03358068371447495,0.12973470068153312,0.016049720349396165,-0.06227082329167068,-0.048134116876537,0.09194301480343295,0.004334251464295211,0.03153400441711401,0.10390041437596169,0.030430527011257875,-0.07690320642059657,0.1688986307042427,0.07577278260115135
INHBE,,,,,,,,,,-0.0036047703693145696,,,,,,,
DLL4,-0.02815370886726814,0.044653403013411315,0.0044645792204461715,0.0494340061063406,0.07278646623371918,0.17766391107530422,-0.02844513416670867,0.059203071796352855,-0.03438867492522484,0.12109570285287034,0.04823346484928632,0.07890219839404444,0.08498490806157237,0.09134429005220605,0.023040736000207347,0.2490931313992284,0.1120061194896025
SEMA3A,-0.02512864412607518,0.01006058113931495,0.04143923508148855,0.06911471721632755,0.02594482731446964,0.07282304139437949,-0.03680453492429275,0.00568908737566035,-0.01427380935631655,0.0673542394415511,0.1629418719997057,,,0.015687050097095423,-0.03082021618683737,0.06965258680915659,-0.020457545800586553
RLN2,,,-0.03331883036112258,-0.005824794693688494,-0.03637546764226261,-0.02278213760130072,0.010439286018447402,-0.04024036277685177,-0.03192073320360419,,,,,-0.017522519308076218,-0.03885605498059181,-0.00021391407151232468,0.03836733955321865
C5,-0.018771384673382248,0.010241656013271752,-0.0016258919652446106,0.04354188086551546,0.03606899764913453,0.13732691910136308,-0.042488210983622335,0.07777973585840635,-0.050865947099112394,0.04332930111612757,-0.09086571453857836,0.09176431717041873,0.00020870402949753352,-0.02287390549114432,-0.04250597648866556,0.1456293001663513,0.07212781879420772
COMP,,,,,,,,,,0.015077188104719436,,,,,0.043282099373356114,0.08365626549779252,
EDN2,,-0.014403035832316138,,,0.050054825724747,0.037548813554801705,-0.03449959595646459,,,-0.033286278121301645,,,,,,,
C1QA,0.1910202894783101,0.13911961751436847,0.07584239880715703,0.15165772381302603,0.07892943756241486,0.10705090220708395,0.13361265708798892,0.07378226687582518,-0.008843427316719686,0.22068147109784564,0.13805831128713958,-0.007876024279502314,0.08533636134041411,0.02757749172066317,-0.021699578433440333,0.21005996459425896,0.19214129542117298
UTS2B,-0.036238428594816546,0.0012272536589344064,0.01406484956631902,-0.029332961417805975,0.006187004849117591,,0.05776228289217221,-0.0010183951240660997,,,,0.06645372043182955,,,,0.04535910854670214,
COL9A3,-0.054164541925084506,0.061622627360312404,0.0312028767661083,-0.021613951316351552,-0.03411033841221903,0.06762773968987343,-0.0705474569774716,-0.02718202041935421,0.05519476282954062,0.11254234830598053,-0.07010193029988063,-0.006025214586955641,0.026327624354786174,-0.062447372512914705,0.03498887790511144,0.12573028028246616,0.009348908105776302
DLK1,,,,-0.03393451916981702,-0.03062870797910717,,-0.053665002815869674,,,-0.028873549412941932,0.14342935528647258,,,,,,0.009141920247014141
HGF,0.0016682032982617762,0.03329602710235572,0.02751698820971957,-0.009423769109076321,-0.029581968099582794,-0.007475382835124186,-0.07027679557463928,0.024622012347173983,-0.014154284824683862,0.10060473073555407,0.051794470699873064,0.009460031394795414,-0.019544452028300165,-0.058657597535156404,0.03938796613880927,0.055249537185616794,-0.05155093366230096
GIP,,,,,,,,,,0.010260748229355635,,,,,,,
P4HB,-0.00225213065826289,0.001234251239053514,-0.02630480282220727,-0.017162647482065727,0.012070323411688755,0.11988276172202057,0.03111983235649069,-0.011957609170614893,0.024152780453555817,-0.08321269143174953,-0.03530142379907899,0.09099201594609,0.025629372550322153,0.07426542692206617,-0.014348049629466009,0.12613986397875795,-0.1873598225943419
ADCYAP1,-0.028425802392028767,0.11261617696569234,-0.016814120171130834,-0.017938468977731156,0.04143914549593275,-0.026879006085195313,-0.009692377899474955,0.001311103101168022,-0.015927182974682333,,0.030121513096184122,0.05148462769583021,0.05267021903041322,-0.002890242182867408,-0.04705160433895726,0.015726467079990036,0.01576176510892444
GREM1,0.022596514682805803,0.009181907753157527,0.021577681344007477,0.005741935767826337,-0.004427460517337596,0.005452085846510843,0.03160720945743655,-0.0203873602438876,0.08042014409449846,-0.11252792287268694,-0.022035522152088337,-0.012351723064304668,-0.021786686270187983,-0.013061376017477758,0.009682467869343297,0.13408972720977957,0.17278218787229113
EGF,0.00561021742776275,-0.06526208116498602,0.0237811366982813,-0.0184814676827532,0.09377379798789648,0.01297584909076262,0.027169032526165687,0.03415073323768355,0.010127385482022556,0.09076590169136346,-0.005482289656161824,-0.03982738293662794,0.07483848999596603,-0.021424169806882186,0.022506516537971696,-0.007279581483642477,-0.013693421300030444
VEGFB,0.0724458665212049,-0.02392079529924563,-0.0044286009899511215,0.00926545542090482,-0.04631123861439916,0.06519893635420221,0.0006832012304565429,-0.006370763351191402,0.0013725179325537562,-0.1459994172696027,-0.017622150667847888,-0.10548242444211657,-0.022966341391379524,0.01871435009935832,-0.08987082459865975,-0.0019113139397750822,-0.1258957769269819
FARP2,-0.0006934180904476201,0.0676915586853409,0.04619140800329183,-0.014365394320178429,0.008589567377913814,0.07046913652188068,0.05579427720359354,0.030778093712766005,0.06293326069819197,0.0343621543669599,-0.04086266290603588,-0.07756222703183982,0.01638946627777748,-0.055017987144482396,0.0032223773528545882,0.0579212492597936,-0.04253864581573242
BMP3,,,,,,,,-0.03040720754057727,0.07084923403149533,,,,,,,,
IHH,,,,,,,,-0.0119375215136749,,,,,,-0.022937321525965806,,,
LAMA2,-0.004120014036198856,0.08835480808420634,0.025454857959472638,0.05340819435746245,0.02666576732558015,0.10427673754451346,-0.027522815294932054,0.003345178848718619,-0.014067632695859809,0.06129558717785177,0.0700516374048045,0.029485599112821483,0.04249739593783233,0.0709138533177974,0.04533524465771582,0.27359264592879357,0.06702120746696999
SERPINC1,,,,,,,0.007146813331317133,,,,,,,,,,
NRG1,,-0.011014801912486905,0.032348111795794665,-0.027816768479573706,0.004962788984052589,-0.03907220159363889,-0.019736410291161327,-0.04258497255383497,0.05664657351602358,-0.04078961992094079,0.09395233728927561,-0.04076124772822318,0.07097048430148153,-0.024891400219476466,,-0.019780476946862097,0.04659603725086681
SPINK1,,-0.036527244993619055,,-0.055334485561272,-0.028981784642052807,,,,,-0.02274048114456617,,,-0.031279124697341,0.039420936939032966,,-0.06367758243604507,-0.05476770709624452
EFEMP2,-0.0345029753725777,0.03341460761803439,0.009379812640004375,0.021439820771249094,0.012448568163894991,0.09150050288017408,0.005510223551040519,0.04099292254415498,-0.07305598671776481,-0.10460227988982713,8.945247693433255e-05,-0.0029690843001482533,0.0781585964454136,0.034260323756881345,-0.03907307568791532,0.1140544967258836,0.0019382425370647785
SELPLG,0.07472296349257228,0.06732586854240255,0.08300295737197262,0.021294105729621416,0.02475734209166753,0.006891320999294987,0.0503307010177081,-0.01836867920454881,0.029853301858991946,0.11635210948432483,0.1067275828614719,0.05474986647749265,0.0987170962528137,0.03475722787225414,0.026398561270291165,0.19127988468260063,0.12686948286725944
GDF6,,0.01729675015386145,,-0.04266827708541258,,0.04528070072964857,,,,,,,,-0.030753088691359915,,,
HLA-E,0.09603928146394791,0.07664562979445265,0.0682699156880791,0.05654841491102286,0.09799398352717194,0.09032967431228857,0.14430218942825904,0.007989922640582544,0.002691010176577435,0.036066990270674636,0.12005452527514807,0.08518278756079993,0.1202456067515658,0.128391814177721,-0.0009013505320703022,0.2812134698602612,0.14307208033022265
PTN,-0.1865540326658017,0.024657856161169504,-0.05363125540161656,-0.053207661191572,-0.04040024289850828,0.1453711013418547,-0.03098736837298686,0.030191397883894074,-0.012316770524755808,0.05379436394338081,0.07957940225300698,-0.08255430068305203,0.03934850238000806,-0.05633711590957083,-0.05067588472683994,-0.08601603513579403,-0.1305963006208159
CD274,-0.029453626835036693,-0.02635881015386474,-0.026538910097986625,0.00701378159543783,0.01955049609496913,0.012056153350671749,0.04507635315635879,-0.024183201682489924,-0.04520131746216969,0.0675969749366912,0.13291160694101012,0.07487586695551805,-0.04281683135451222,0.061724762476058015,-0.028890859528131807,0.03234675004770301,-0.0015019212236045969
FGF10,,,,,,,,0.08839787463999434,,,,,,,,,
CD14,0.1063417902383928,0.07573464286132771,0.05223089959250949,0.12378830541396914,0.020598978446350467,0.06366728952432256,0.030031185976912837,-0.00033245854459700366,0.005704669263876081,0.15907272887345064,0.11589328329048047,-0.01359497311409126,0.08676951569222188,0.07362250177716761,0.023904534026468173,0.12425689486184877,-0.02338854321494058
SFTPD,,0.035433727264482705,0.024976393791077772,,0.00323805326882958,,0.005049375768672206,0.035574372905786605,,,-0.017365248552613465,0.05060331252985495,0.03193055175547188,0.011129841366788034,0.12894868322260794,0.028003751293899416,0.07937998272803104
SLIT1,-0.031715802164382696,-0.04247669693188835,-0.03374566280563446,0.03419599551125643,-0.026943925380674933,0.06876338443103915,0.014542869275727418,-0.022580469807642816,-0.01787826520648371,0.033976097440041514,0.12448699053837066,0.05732721642608832,0.029890111118865307,0.02319153118752453,0.008700480812771859,0.003680229561882309,0.03408814230431627
CNTF,0.09885273279111251,,,0.03588083853850284,0.09945757378571428,-0.023835904391321862,-0.026982563552465366,0.007382770306709407,-0.04326148483137079,,,,,,0.01850704835424607,,
BST1,0.005459790782300816,0.057051298673173705,0.05536262495870311,-0.028231073889239268,0.04397142298955475,0.08138659244664415,0.02279164861224986,-0.016385204157962508,-0.026146598677454978,0.060602599982602846,0.060396255693320806,0.16242396629144207,0.08669727427708111,-0.008993075907687309,0.0556548231572528,0.09731936910444332,-0.03757433002274716
AGTRAP,-0.017123144564328913,0.06021110257178456,0.024907467046298187,0.036038480353526095,-0.0033483423992309524,0.05832554068294205,0.061270577422902095,-0.023786880673250962,0.09156939949966919,-0.00906509647394223,0.0007275917341544695,-0.0823222222564627,0.054163036251641865,0.0502107497193394,0.007583270386753483,0.07083539025245332,-0.10760582698104831
LAMC1,-0.16455993959777387,0.0959881897718352,-0.04806571350371377,0.0015930574904492118,0.01668048279575898,0.1419704651546012,0.00169572980095624,0.01284332971797829,-0.008326812504976659,0.13618398501130427,-0.0066476742029817895,0.09109443594879842,0.08429735268314822,0.10633281916772469,-0.013266721612325363,0.22200993545802147,0.07886261638029096
COL6A3,-0.0632029286059178,0.09073387283192143,-0.005508220290547864,0.05059302472065232,0.01658138734057704,0.0005794299154069862,-0.05594337552749934,-0.006418645338447548,0.021078757142690543,-0.10508294503586078,0.11682095125908618,-0.06699941991165184,0.028604437678053703,0.12381393117461624,0.026139823452484546,0.2135437893356615,0.06465058421452831
FN1,-0.11612082645760292,0.10548691417437708,-0.04149330910068177,0.014416758332218503,-0.04950042149486582,0.18826049087165717,0.009708450880158037,0.03824203541603757,0.0062160402821119865,-0.21149629845038237,0.05028240230760924,0.019403643777456157,0.05564379925579001,0.11531300819709889,0.014981727508973867,0.14485043639418319,0.031327273815768705
MIF,-0.03684177772343657,-0.13123505314111522,-0.013439701773526274,-0.027150411649973255,0.018110621949471536,-0.013174547501992106,-0.05922266627345157,0.022977830876847138,-0.029506672187622537,-0.19515662678999093,-0.052362592977507956,-0.12756421699553708,-0.05289069041098178,-0.02371672626399349,0.0915687277956108,-0.14529648822472468,-0.13949920875848412
JAG1,-0.06478121470993412,-0.008858208648790104,-0.026897182182850057,0.010746593610347629,0.078977433160646,0.14547727386343998,0.023281065079977094,-0.027022184259847884,-0.051585417844629326,0.19104928955190176,-0.035736565300207516,-0.016416848020332966,0.0924544423018154,0.06438990688497863,0.04893970415434863,0.03340492629113994,0.02192182466412232
NID2,-0.028728180058305446,0.07915794306334448,-0.014046583008527761,-0.032536101934446136,0.10855486496208908,0.13675818821904434,0.01788305263886117,0.0642676389348874,-0.05500988266938565,0.13888298542674332,0.10956709371691987,-0.03682620742066399,0.09277534145581391,0.06820124798914536,0.012680313521345316,0.21494004682235282,0.1973983712102033
EFNB1,0.03876666324049928,0.019780059354772683,-0.06411004039903631,0.03967017580794171,0.0912160364058683,0.09153050037070405,0.006306964249100274,-0.0380353896832162,0.002862288503449736,0.10299110240581465,0.006090121610452446,-0.05894343103126204,0.0436906457470463,-0.03480112742796025,-0.04333566480715163,0.11822276030696492,-0.021742208808183686
COL4A2,-0.11103084273522508,0.11660416324930835,-0.01126267061744674,0.053651665221957495,0.04292960940463355,0.14803704927618747,-0.020130540008121364,0.03734348656265053,-0.02235103946517479,0.18811931314788452,0.043185527805526855,0.06756148354192541,0.049547944592276495,0.10349660824692188,0.012004548452698214,0.1812530142711605,0.23155716965515827
SPP1,0.20983382468348016,-0.07163593883738964,0.1066534669980138,-0.010626680648212218,-0.05042128945291221,0.12092635843056625,0.13725280824817143,-0.04180975811202518,0.022436974913090903,-0.12413045673376247,0.22329869856150672,-0.0710829004990953,-0.0033903997072412353,0.004472495250319636,-0.01632744534064059,-0.2964069961590164,-0.18280950782528113
PODXL2,-0.028823744472742715,0.03385606297016761,-0.06333076108841737,0.03706470749719306,0.015446440274030235,0.02882551748722981,0.01832011518863385,-0.03463495642089922,-0.057919416452861305,0.05029421992467349,0.06921742770307199,-0.06256119707589765,0.05560351025696379,-0.02060981459241585,0.012937097809801184,0.07929700361890465,0.061830450231340046
IFNE,,,,,,,,-0.022777912992099237,,,,,,,,,
FGF9,0.02845107725149669,-0.01639073465359744,-0.0538076598699113,0.015130245798374102,0.01613333084608389,-0.055329645656680124,-0.01834715660439073,0.06514716729169444,-0.02272947014517106,,,,,0.03039657359823172,,0.061729780692805956,0.07016004121511414
ITIH2,-0.06553677354767058,0.15258772362028417,,-0.010712755165437784,0.053633706167495666,0.06249847805430712,,0.023025643182683474,-0.026196638862697227,,,-0.02998845784089215,0.1162625988569367,0.09013393669961688,0.04701614799202823,0.3320116500651489,0.012795611404749184
ADAM10,-0.026029387978800063,0.0260627529838152,0.037224723773869005,0.035995969710316905,0.0560734831382594,0.02587074647686049,-0.0516568257315445,-0.02162819010513515,0.10604179413067634,0.0982171802754143,0.0523994717309253,0.0009052503380797261,0.026395926007140698,-0.05506166521319902,-0.06856750662347959,0.03087495396695559,-0.10078431522522871
CFH,0.038480130142418204,0.11042077105861071,0.011735759703749241,0.045404896422394446,0.06982263611627748,0.06667861690281317,-0.0010547648751710367,0.02665955173728037,-0.02090868011522567,0.09830519474410881,0.07598151894601088,-0.004320366933657115,0.10967256852152264,0.08133970645370635,-0.005168843032938488,0.26049965848375245,0.19700568836267696
COL4A5,0.10733948143480179,0.07277129668345002,-0.013480298396233714,0.018852187478225618,-0.00995707055886332,0.05255807677330577,0.011283210652518081,-0.072038089227546,0.01590075022872006,0.040374779353887925,-0.035397380523468316,0.031132041609982043,-0.034844093341304824,-0.02999453360132334,0.05974968914661118,0.011486934449614463,-0.023942851084640143
LTBP3,-0.07233827496628194,0.03278696404626004,0.02631265725570594,-0.07756861084145422,-0.043385152528642355,0.03601903650506635,-0.04353575395869847,0.018233421017249635,0.025131753202646948,0.021412188059086727,-0.07644865038063106,-0.0031024815328596854,0.04424144872488716,-0.010006434171901044,-0.09198164660162565,-0.07150626245462077,-0.11108089948439424
