,MGH258,UKF269,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH916inf
VASP,0.05228484217977063,0.03877653000922926,0.027434653719134807,0.007379246790976903,-0.061092723997072655,0.0007082792631580819,0.11054345592145937
ADAM15,0.07322205440890682,-0.014275666418808,0.05942528022314213,-0.0015408158647671568,-0.053906810065501486,0.04428404663916927,-0.1370539931913521
WNT2,,-0.031504674006455666,-0.04269440534184125,-0.012493430954252272,,,
CALCB,,-0.01356756881252191,-0.02858260678564293,,,,
OLFM2,0.04423637899042739,-0.015761345015169015,-0.010645110577001779,0.0049726374961325814,-0.012270539398066842,-0.022914700763364104,-0.004484683357149848
MFAP2,-0.05905081798467934,0.02623898658098374,-0.033227788639493924,0.0016088616869408716,0.009587152668173171,-0.029263160156621407,
HLA-C,-0.05742818825319714,0.054254319263747956,0.054607437133880964,0.0020361459013523804,-0.041991333961846726,-0.024554302471702545,0.007046825879985903
THBS1,-0.02443389036867166,-0.05945456155774065,-0.02272835922032608,-0.018764165168958707,-0.0442280370754924,0.015143348773169092,0.03166967357853258
HSPA4,-0.014096694626633297,-0.011270855785970962,0.046720568241161414,0.04845499648924114,0.021415555159802792,-0.05542148623051808,-0.0950514890457074
LMAN1,-0.014370584517082828,0.078294847239962,-0.06147751093111687,0.03556541686829312,-0.025859351703725914,0.02718237330907119,-0.009920543138886488
LYPD3,,-0.02104714611719921,-0.03439416732979798,,-0.03385073851755673,,
APOE,0.0014187209272910218,-0.04732123983763699,0.15192464285854917,0.02866762250204706,0.06027992884840855,-0.02868057309826886,0.0061460234649240155
SOSTDC1,-0.02061826381772767,0.013498771124484627,-0.09892363889523387,0.012582652023010645,,,-0.041890433906085094
ANXA1,0.12963529878856464,0.02235967458523707,0.07861457656512155,0.015538686592716866,-0.026454093709070762,-0.0835751575696254,0.053968443569461205
WNT2B,0.053470942278750884,0.03142906931790157,-0.017228081839288412,0.010367437480758291,-0.011571761432766881,-0.04618674465304955,0.07922960416064324
AMH,,0.02916020565844372,,0.08644197809022773,0.024523053043958198,0.020057854826101295,
GDF10,,-0.021862036866391557,0.009475752033767243,-0.025683252590419148,,0.03991866281041956,-0.00948332233880649
EFNB3,0.003206568534844093,0.009611434574558066,-0.06692320770776175,-0.02087119754056585,0.009002356740469895,-0.06050994492800543,0.05514859722716184
LTB,0.05608482863774827,-0.02220339164209611,0.015756317723241438,-0.02481261450522211,-0.045088036586882686,-0.0100084654317649,-0.022803657875202797
ANGPT2,0.05280443473923726,0.017581950512924365,0.0032973860636991022,-0.023771927652962994,0.026327560646687204,-0.0025366397184127475,-0.0018826130612565732
NRTN,,,,,-0.027217155888711316,0.08808422659392634,-0.05816884328520752
ADAM17,-0.0023711495725988897,0.041852225095336364,0.029452625755543162,0.022261365756185602,-0.03169269006581006,-0.0396751399368651,-0.026847858386727097
LRPAP1,0.03260470818490644,0.0695299528482378,0.015312953172908882,-0.014489540866055618,0.06402035405878236,-0.08388480163353888,0.10577284991910976
NID1,-0.04133726543663046,0.043315078375767105,-0.010709145559165937,-0.026234416919648458,0.03378394301320265,-0.11005500735363473,0.13042675023113234
MST1,0.03541121146528845,-0.00861451930099657,-0.026054537490033815,0.012923254219740067,0.08856606521138273,-0.052322456027772815,0.027796990445005235
IL13,,0.09657930804012237,,-0.015656777793433795,,,
DCN,-0.041206805643911715,0.008324706002829623,0.012608284915936014,-0.021804392656963986,0.02200228455168464,-0.04010585090295428,0.008768902702034082
IGFL2,,,,,,,0.006851524795345666
COL7A1,0.06330780845196927,0.03366931557406432,0.004568272577468696,-0.008802694367493744,-0.02585253824064141,-0.056538568187569214,0.04147325195470411
CALR,-0.059192184251577774,0.021844156766662317,-0.02589602281575909,0.052628666088676404,-0.02098030862618193,-0.01892312972480606,0.09659503228633126
PIGA,-0.011245555363105729,-0.003112852622786077,0.009868141219905523,-0.016149358788366843,-0.03360599648120761,-0.021158830211941444,0.037914718405104776
CD200,0.009563939508739338,-0.016301253673354773,-0.04044236194100493,-0.06409152051411043,0.018801787130797658,-0.06424381583005043,0.03791782418624918
GRP,,,-0.031611727328216065,-0.01348755037063412,,0.003860363222383613,
CDH1,0.022201028260763308,0.035375608374907844,0.11613282298516339,-0.021949101702374022,0.11910233127085541,-0.014722153545370847,-0.03488301985307596
LPL,-0.06468924266334077,0.020142368777731918,0.06453442921045725,-0.007850863282716725,-0.035391451567559296,-0.041709929321131725,0.16941681430439098
SEMA5A,0.029272101561475083,0.05494634058208664,-0.06541547725742636,0.02772761663596099,-0.0016773568177013583,-0.03696886037855785,0.09569790583454263
SEMA7A,-0.007807225445799905,-0.05697063396582775,-0.04523399077829239,-0.010017786852703395,-0.05464302555937567,-0.008894570806950662,0.008354536447421642
SEMA4G,0.013216413063521957,0.012086911451564196,-0.026848561131381614,-0.03501138426459352,-0.044663323498921735,0.036748844631060776,-0.0014670560931174508
SEMA3B,0.07352901224276452,-0.006876307058158808,0.12527145588823183,0.021629029984993935,0.13669852128149013,0.009432232371587903,0.0164276643585643
RPH3A,-0.010115645810738653,-0.06530497470750084,-0.06955131630566753,0.003149538213260426,0.0030413246789040265,-0.01533931589646269,-0.05937410993507009
JAG2,0.05588038308309879,-0.0025381281894129625,-0.05173777779832397,-0.04102854202119745,-0.04069774221810323,-0.04676554619063362,-0.07708757569903109
CGN,-0.0378889708937368,-0.03606816988219553,0.010402020950008684,-0.003435749461508935,-0.04205047121402249,-0.0034907445607508317,0.01334499678529512
GDF15,-0.0051233593861496705,0.012302318350324802,0.018109944160232577,-0.034444929564473835,-0.04249782277814511,0.003186050350764575,
SEMA4F,-0.004871752109950652,-0.07240379281021607,-0.03637747341368198,0.02187518118907077,-0.027312593231860766,0.05285615725429016,-0.021122394248948108
NXPH1,0.020833042174387435,-0.05543598275031971,-0.06560683608195518,0.014013123237941606,0.044329375126594295,-0.022718166530468587,0.13840767805761137
ARF1,0.008173664295736752,0.0026498573455632367,-0.04092734103809059,-0.016433164888823872,-0.02723060970945214,-0.050038733932567706,0.10792731911301896
EBI3,-0.0244606627977011,0.05208187015759748,0.09501625402372234,0.06499110041297484,0.01651188892510232,-0.029937044903857762,-0.09041836857495335
TIMP1,-0.0028971056250524175,0.02932232422803489,0.05941389913293139,0.047170525462526224,-0.06051603058516452,-0.05013406667248915,0.07891317156037779
SEMA3C,0.03596001002698464,0.00961280385953844,0.10083543895688195,-0.035114825220989535,0.026080693898510268,0.02665209098471566,-0.016312021884058264
GAS6,0.014802895545007588,0.07835343186423084,0.04262200882175001,0.031044753494766174,-0.03642396857902329,-0.024383132179063613,0.017794320360114187
MEPE,,-0.021631904350250513,-0.07612827045678396,-0.02473225210240184,,,-0.04440882854252735
SERPINE1,-0.034955861370459015,-0.05442595333519363,-0.011090209390831095,-0.005186909471083174,-0.06969321018571388,-0.021083780498422442,-0.05188151097044986
RSPO2,0.02315032412810319,-0.04306301335728595,-0.03912892385900974,-0.02924418556799124,,-0.030952196316517952,-0.041717812052783
SHBG,-0.005820081201910051,-0.01554207233349143,-0.02903329369710548,-0.010758136492680665,-0.0361641736792808,-0.053382766147990875,
LGALS3BP,0.03397216742148604,0.03800426579391582,0.07442863410942738,0.041654237947304655,-0.005242098577749607,-0.06760679519199368,0.052684657305227006
LAMB1,0.05491248581169133,0.03536135674496464,-0.06566926723163344,0.05433398548102203,-0.004992846395542728,-0.03781423496023167,0.0037649057699374604
SPTBN2,0.04158562702524076,-0.020194666345081713,-0.015351280995446873,-0.022661485103831217,0.006645875913541124,-0.05155309047638547,0.043339895432168644
COL1A2,0.02860131336310404,0.04853934521279925,0.023442907021642534,0.0470535373580675,-0.016173948126417727,-0.03292844539817753,0.007547585886835799
CEACAM16,,,,-0.0026499494571870343,,,
WNT11,,-0.013389992933314047,,,,,
LGALS1,0.05716618042816066,-0.01640936336684187,0.04373917473319139,0.02453459222570566,-0.12149326049558269,-0.05463237568942053,0.08778486393447513
BCAN,-0.053231547248720174,0.08347972765670021,-0.09456363826687463,0.023929189015820727,0.061970756204842235,0.009612565645076872,0.051725099462472626
ANOS1,0.07839620867048396,0.04992877718609085,-0.08411391666883479,-0.0002160311534969951,-0.00913101648176051,0.005542500994244337,0.040365174235035044
EDA,-0.030667852773148273,-0.016009923929688922,-0.03552570634454347,0.13113159512232106,0.008872403145196503,0.07053040949538104,0.09029372387525302
FGF22,,-0.012273690379960603,-0.014551063981128718,-0.024408741464987588,0.05362210927338316,0.18887071603735803,0.0248201083764257
SHANK1,-0.0072799323972737385,-0.011677636864879144,0.00036426339601675685,-0.01504882431615182,0.04567261710316094,,
TGFB1,-0.022877727935353444,0.04862483203241288,0.03068984914023607,-0.015300729333469305,-0.0765757726866028,0.01755104844673568,-0.05067051852139874
MSTN,-0.01036745833287759,0.0906976172185023,,-0.027327841199800317,-0.05092292249102619,-0.0151392208802025,-0.024203880398626598
WNT4,,-0.013916328632606044,0.04434861088295686,-0.014924512387370723,-0.027217150077336796,-0.03112250563654874,-0.019494306558947478
TNFSF4,-0.00838222443867716,-0.0220901103847482,-0.04838099239890727,-0.022301615890673764,-0.0253173412416613,0.0709517303957313,0.07061675514892696
NTN1,0.049003055116175066,0.036338332302868766,0.008224851666291815,-0.011895189541678385,0.0076233582943783405,-0.09918371926272113,0.10431831206027083
CXCL12,0.023373701075984018,0.026885745879981784,0.004560101437920778,0.0010632505505431,-0.04515836969547496,-0.08395853631659078,0.06233861481589776
GNRH1,-0.019912477753533865,0.01147080969788608,0.0005513642191636386,0.05834209710354703,-0.03515131781670968,-0.0142575229330701,
RIMS1,-0.02783924058336502,-0.005611710751945978,-0.036492607246923624,-0.0392971107154269,0.17885891704720916,0.030176251415853988,-0.0024721382673158735
FGF14,-0.001570381521943231,0.006428579429900358,-0.0654852635119795,-0.029773507535694244,0.006649071487898631,0.013945899986218313,0.0668778083096671
IGF1,0.021983689133518947,-0.033513074788301137,0.0017318102310131737,0.07934406727252916,0.051417527794079446,-0.005690994187872107,0.09279824067708775
TNFSF10,0.04773134954377632,0.08876631932053,0.021314165299233304,-0.018126889645643,-0.026629065391878842,-0.028986061709546474,-0.04457703347663543
GDF5,0.19333549278461512,0.05347468245990746,-0.01901588293535332,-0.01092673490969904,0.07791380322964202,-0.013447625023894356,
CHAD,,,,,,0.04220683186351419,0.0029873184251182888
RGMA,-0.040826499445090605,0.022722184454021053,0.02695854244194275,-0.004354550662509634,-0.0016804639266557572,-0.029135544242444484,-0.029249515340828276
WNT16,0.01575694504289208,0.05645914781013193,-0.04486022882973383,,,-0.028967207214485025,
CX3CL1,-0.01781394060957344,-0.020231612133078565,-0.027034870632519598,-0.013359339465973357,0.01126764457718652,-0.04396974971072859,-0.003795198619707007
FGF1,0.10019315951823532,-0.007765294255010105,0.11744144330533829,0.04641485253382646,0.028819097818669263,-0.04669071995063666,0.08867486856911082
ALOX5AP,0.0015643485138527044,0.04269481361313692,0.02258134987165995,0.05575038628734196,-0.023295564898986706,0.06829152736775414,0.13951251040906482
IL1RN,-0.019386709394815318,0.017779303124181807,-0.030881367851551798,-0.0117349755211779,0.026552776873099537,,
FGF23,,,,,,,-0.003559972623565016
NPW,,,,-0.01307020774562283,0.03137329959503897,0.028817643155651797,-0.039229256755475374
CXCL9,-0.034932601449124155,0.010422291003647234,-0.029915692532328102,,-0.034635887172612956,-0.011073384678773527,
ANGPTL4,0.02346242980123477,-0.041030230538778405,0.1032212586371462,0.02366864243111659,-0.054545279495248684,0.0033709358621549367,0.03657092571539305
UCN2,,-0.013210154729279718,,,,,
COL4A3,,,,-0.014799233890267017,,0.10616796697215264,
NRG3,-0.03518695885496898,-0.0013390438451207805,-0.037043818921767016,-0.004500978508987731,-0.041603302536377104,0.017445940599089726,0.08333100182210422
IL23A,,-0.016160517100112657,,-0.01800580554475744,,,
COLQ,-0.02134131079228537,0.0800734321366842,0.009270588309021808,0.05948293390448053,-0.02915067898747111,0.04554263104741003,0.057154804110448036
TNFSF12,-0.011279735595709087,0.03728687744022703,0.06584013691486976,-0.026265778991669816,-0.01620854433829085,0.00909934216886385,-0.0049400595296713356
DKK2,,-0.02352647231696723,-0.008022215254934132,,-0.023116184747700785,,
FYN,0.02769160198625405,0.028155904295732413,0.08888958946655558,0.03378879309217143,-0.026525942021033123,-0.04184568716313674,0.13037304245103185
ACE,0.05070500607875314,0.04217201334008804,0.019413186227794768,-0.0045488513269569065,-0.00045900691754474594,-0.04020396018941675,-0.052033196364308795
IL18,0.048225568468587894,0.03867359506062922,0.12129978243169096,-0.029399038605106013,-0.021868888887864143,0.013173490998646668,-0.0586346987286121
PPBP,,,,,,-0.037246686802654735,
CCL27,0.019730853237819253,-0.01983293977064413,0.052151267274899805,0.013503949317758756,-0.04160331504095976,0.03485917812984706,
SERPING1,0.0066622115052976045,0.04695202135953618,0.046218575909126924,-0.03307609630696595,-0.00554578818283374,-0.03637007056309868,0.04073286214267074
AZGP1,-0.04066718138402191,-0.048567283216682446,0.10141800847313086,0.0831582495442202,0.025093030121600142,-0.03807364348813119,-0.01658809363368251
INHA,0.030239957730956935,0.017772198785259485,-0.0394922217151237,0.027056545917667887,-0.011200763395262194,0.018313225900541494,0.10268634700256243
SEMA3G,-0.03348029757033951,-0.02540225715596014,-0.01426486302450774,0.0030003268358383328,-0.041603286751920016,0.0029734043272638174,
COL6A1,0.02805839566255475,0.07743432470954559,-0.07944903711684535,0.046004529382322266,-0.02486448404287411,-0.040733064363926826,-0.01394215719170159
FGF17,,-0.019455756002711613,-0.030376892304512293,-0.015536928649964662,,,0.02633090829466988
TNFSF8,-0.023958093068790653,0.10942790164841118,,,,-0.028967218476060642,
FGF20,0.02519899378378086,-0.020080922701921994,0.10680912449192696,-0.014287999051407296,-0.022744445459092103,-0.053650678289870316,
ICAM3,-0.05082884968128175,-0.0009708012550505771,0.041166804699996215,-0.028227932985696088,-0.04299261436619256,0.05341249728921081,0.04890489383771294
LAMA4,-0.07008081493493161,0.02952454987541719,-0.033432256383681976,-0.016189671754694376,-0.025380636759004187,-0.026921108006715298,-0.005703324432471329
DLL4,0.040717274238095715,-0.016511832164958686,0.011004741078336128,-0.03029220980442672,0.02912240938311343,-0.023724317773374956,0.06059492187299315
SEMA3A,0.009819268568520934,-0.02903664824388384,-0.04186408002475375,-0.023248014095808723,,-0.028315062616925717,-0.022463025985551513
RLN2,,0.007790103420712339,0.017317024827041404,-0.011256680929750669,,-0.04823235726462585,
C5,0.042222152030379455,0.00620955916237517,-0.015049589870223732,0.0755705869035532,-0.0034129086687224594,0.010007590015187884,0.033200552940984084
COMP,,,,,,0.023606890342193227,
EDN2,,-0.017038387121538923,,0.017538711636365528,,,
C1QA,0.002752424020119707,0.023159675026839084,0.05893417828649641,0.08016008690677645,-0.09727650751609943,0.0039005191087036896,-0.010206383373524542
UTS2B,-0.02031696037227963,,,,,,
COL9A3,0.03621450607276428,0.03650599024058111,0.16607265203533245,0.034348381601727054,0.05117237739005519,0.05873100721370248,0.02976311262223527
HGF,0.012646420987076717,-0.014968215085700641,0.06332801475701444,-0.01714517610143424,0.14784311384045154,-0.013531495814263406,0.054872101370262466
P4HB,0.00907613807038479,0.06814849730503413,-0.030792871196054537,0.06968451241464929,-0.11020911206558687,-0.025084652257712788,0.032812737698980875
ADCYAP1,0.038851152544593016,-0.03880800392260601,0.01063204509118962,-0.016587038297698396,-0.025580493178052374,0.007597181537763422,-0.0009258832128886543
GREM1,-0.02107591001199293,-0.017956926306330598,0.08791295476949919,0.012783378082324229,-0.01010251814163834,0.048441085941305626,0.14029535497823256
EGF,-0.0024772530122002465,-0.014987517056603419,-0.043009503059004216,0.012077060854484649,0.11897254158855503,-0.0021158709089753947,0.06580283846418186
VEGFB,-0.0037752235859140983,0.0464906796711216,0.11387074466103779,0.01900279457249343,-0.09238337448940141,0.0002944322802606927,0.07453996489921616
FARP2,-0.014818942114538283,0.058709833392433484,0.02027712924796274,0.02143472999044709,-0.014431183237570425,0.09543507391449167,-0.011751214516508611
BMP3,,,-0.03283062206359178,,,,
LAMA2,-0.0043884441017315165,0.005318932057033788,-0.03206826734265525,-0.003912936660325687,0.06047797286571356,0.010647245542361546,0.033272260038835905
NRG1,,-0.012071116679418077,-0.009657607385978442,-0.022735834180661375,-0.03883953003756363,,
SPINK1,,,,0.10749126873136203,-0.02455182230578888,,
EFEMP2,-0.01426813347644243,0.0003796413429709747,0.0347534631706974,0.08612441800079876,0.032266338233178614,-0.08224349369905139,-0.138804346692649
SELPLG,-0.014989759546966745,0.009732240158692777,0.04913115676143507,0.06140764128411995,0.007643278354731591,-0.09233955287693896,0.1268588772366507
GDF6,,0.1505902713835128,,,,,
HLA-E,0.005685479656905715,0.035675324495742976,0.12879133637449294,-0.01146499126829716,-0.044320433752533396,-0.034198029991036154,-0.030375882069989854
PTN,-0.07336327081459007,0.05981419600752143,0.07084969754388107,-0.0016048152316140416,0.07735938376320843,-0.05565755055959227,0.11596615012009182
CD274,-0.014932094848858903,-0.022656921156880762,-0.04490335832923589,0.018163497267353057,0.028651788541339363,0.024930531377138503,
CD14,-0.001696736840451317,0.00036237995838986424,0.047672063920640544,0.011957614590737532,-0.04486801270847507,-0.024775327484024296,0.1926364153946549
SFTPD,,,,-0.01903279942276935,-0.04859160562345627,-0.02826915693583804,-0.04985086172679591
SLIT1,-0.019093232368209534,0.026209592747025324,-0.022159594697935606,0.05878862875981061,0.049368520283568425,-0.006339218539899522,-0.027050462103701826
CNTF,-0.02620521825563195,-0.016750446054811057,0.07101360616902068,-0.013070207806221706,,-0.02984675809578211,-0.04985107564467808
BST1,0.06116859085645239,0.03950754120462483,0.04666099588154151,0.023715051673060775,0.0656011195002816,-0.02798408035237005,-0.02722752576866955
AGTRAP,0.02054521117306222,-0.012803245029512758,0.020812455563424422,-0.01223658598080352,0.003886772033958878,-0.01494636457893388,0.03490272436168042
LAMC1,-0.09405264313360916,0.05213925700312059,-0.05672881742723995,-0.00042373982257996645,-0.08797657202245712,-0.01698656817558257,-0.0768781451857248
COL6A3,-0.04303747785285537,0.007810480743223839,-0.027622224976074222,0.005159695072540413,-0.0018331944989660187,-0.028353015362086915,0.044929050056094745
FN1,-0.02735176778499375,0.027342556760937838,0.027297167816477702,0.025718696645325438,-0.023785102578893744,-0.02896673098752632,0.0012628838780730906
MIF,-0.016420905705543762,-0.015536482789522708,-0.0037554350751380196,-0.02382351024746915,-0.02168234325802467,-0.01835006912743591,0.011271610956710688
JAG1,-0.07856691432103105,0.07609271635186445,0.02512693910184036,0.07806129408807072,-0.02749233925924921,-0.06085723722656879,0.10056424762181392
NID2,0.03845532132632775,0.08586620749015673,-0.06676432487623232,0.043267188561385936,0.010420478025254695,-0.08194156550458322,-0.07841265453444116
EFNB1,0.010752997724318399,0.016753478278594174,-0.026291981924413902,0.03824091197646993,-0.05327164625289994,-0.044728866275178567,0.004844038644540586
COL4A2,-0.05938890293157972,0.05111648948740649,0.028606024670068352,0.0030339134499818596,-0.044508322292273465,0.000720135765276751,-0.10307483109560149
SPP1,0.09861048545641249,0.03873750624871908,0.10250109059636342,0.06901122208862928,-0.06149622777850089,-0.05192217301306269,0.06299756909020239
PODXL2,0.014702302531016044,0.011159671551702355,-0.04782957268476628,-0.044108055009494,0.018016980397118233,0.0299690950262996,0.009383382751506835
FGF9,0.05198179642446168,-0.03888236123070949,-0.028920545708693228,-0.02440873191304121,,,0.007643547364821262
ITIH2,-0.038776353802634576,-0.01630983801559223,0.018487000777758413,-0.018319237048153372,0.028698376524537245,-0.050349830308979104,
ADAM10,0.033301203426449294,-0.04863679854946481,0.039783401553142715,0.06435595825999682,0.025467929859981198,0.006262836052145949,-0.0036940131038495625
CFH,-0.015327498402612312,0.023592370516634924,-0.028051332853129572,-0.020939989762547215,-0.05341482077355353,-0.04382203007366213,0.10783439649938852
COL4A5,0.05149196909687933,0.01602167254759756,0.13554227363644955,-0.005170272276879141,0.0237400310376066,0.00848899906601599,0.06288177456791134
LTBP3,-0.003615429397038838,0.0006694568247289929,0.0014725889607414024,0.01472361220797075,-0.058279653974018804,-0.008282645557021984,0.04901974645998634
GNB3,-0.024252089755445617,0.028991612886967923,-0.02855082367422703,-0.024345535816050673,0.006996614557529659,0.025436746057306187,
COL6A2,-0.0016829823035005881,0.03682783853406571,0.09175364370767229,-0.046375160156126256,-0.07093069911059055,-0.07257842872161571,0.041350523744087944
PLG,,,,-0.015550320854566431,,,
GDF9,0.011555443490529095,0.0009052725230531872,,-0.003984015316291357,-0.032233205081008624,0.001404580898737731,-0.006659713472827018
NCAM1,-0.06318002221978952,0.03150673239739955,0.049825066637430464,0.006641930350481626,0.09700697941217666,0.08992135701560937,0.11017213864657766
APOC2,0.046988545433438625,0.07348739375287743,0.06693322690112143,0.005779215671379158,-0.05412272184946379,-0.032412377527005695,0.11379261050984386
BST2,-0.06342172243909668,0.04641807373058764,0.06708456429843965,0.025486094488680996,-0.06727940882957836,-0.049932107891587106,0.10220158058538319
COL5A1,-0.0362342405008636,0.02035832451624582,-0.04467182478926834,0.01063816624776991,0.03718766448880555,0.019788527487131242,0.023447168037749447
CALM3,0.0046182113890208985,-0.055067826980766545,-0.09850971005060773,-0.01444001081475107,0.03501938366505079,-0.016712582514102934,0.03286645722435762
THBS2,-0.037017788141900244,3.8795223121707054e-05,0.06771777375703354,0.0077939475246756006,0.014590373062316237,-0.02357123704226828,0.014342854999030244
SERPINE2,-0.09398628475519964,0.005574276232597159,-0.012975067585422285,0.0742315306388079,0.02692487043236362,-0.043047158057130316,-0.07409740275052998
EFNB2,0.015440492961665692,-0.024816037127166526,-0.11077923794245872,-0.036587819152019224,0.012820617438336806,-0.09977762997018026,-0.0861799574525415
PROK1,,,,,,-0.02984672896145975,
MMP9,-0.027279701856242303,0.04133799328331462,-0.019439905462446793,0.02114483154110053,-0.019732636647245526,-0.0979968314482368,
NPPA,0.017027513934216757,-0.022203392996202147,0.044661312574084885,0.017496025849912233,0.035748815573993675,0.07532594903916096,
APOB,,-0.012843355306474352,,,0.00022155406733823753,-0.032751728477186305,
C4B,,,,0.015071414818465561,,-0.03314744824781593,
NTNG2,0.013158493434974187,0.016878324932819835,-0.06876325353186699,0.05335865444050107,0.016705397071326733,0.043522474879860114,-0.04247535576504556
LAMA1,-0.011111430585441522,0.01748844272071971,-0.021962594177258328,-0.021771056634248463,-0.028944814633771968,-0.025307738882750185,0.0029340130699030843
UCN,0.027517019884705365,0.014359266327398435,-0.026954231167048388,0.018541331349153214,0.07932248316961055,-0.01936485486955408,0.002893200312882247
ARTN,,-0.019455766633942884,-0.03942431078292365,-0.01307020871520495,0.016776009558970052,-0.04129972359656316,
PDGFD,-0.04878782900640424,-0.012741668331640648,-0.036985786420822286,0.05006790702776269,0.026895195193574473,-0.07572933590225973,-0.028272368032177843
EDN1,0.025603840801179837,-0.004213182112120679,-0.0801482758330497,0.05982736588040305,-0.05368313083932988,0.044799645399867444,0.005940198474128203
ARPC5,0.032537485129874255,0.04160084627429841,0.027371487800807635,-0.060242492899420824,-0.07356636260667372,-0.008488172014034578,0.12681685478593316
GSTO1,0.04588051940800072,-0.04737986330814023,0.06910336750567271,-0.04265046492298423,-0.1192268821624434,0.07341457809460136,0.058496364131103
SYK,0.06958052360051181,-0.03896358269383794,0.03674846342337448,-0.0005957491595267278,-0.010673930486696823,0.014175523254004436,0.0382950345699308
ST6GAL1,0.0345110650840715,0.023374083511062217,0.0318913173883792,0.02717762646096875,-0.08116957198377933,0.04236945521187032,0.032953051078956304
WNT3,0.0453366102554019,-0.07779585079784578,-0.056327965728945426,-0.003197444085751953,0.007005126386842988,0.008157350643615955,0.019450987849439348
HSP90B1,-0.015082918777334746,0.04710814999698966,-0.005783334381655323,0.017557593305968046,-0.01489417935284032,0.026791991815175335,0.025717189271096355
ZP3,-0.012444726438670997,0.07127303472964301,-0.03515218465246982,0.04163032906106633,0.02825118813372429,-0.015320674675517799,0.11792364256583236
ANGPT4,,,,,,-0.04129972174914241,
NRG2,-0.04366739626280582,0.018725903912896635,-0.03263950182148789,0.015702085994027094,0.07026836046952345,-0.026891657755528656,-0.015275800547337376
MELTF,0.04503551321746473,0.017932750950824507,-0.008072498839180783,-0.029916724143826214,-0.030169606356560703,-0.03872413166745183,-0.060955043780752775
NLGN1,-0.004965231991085022,0.038289517398339225,-0.024754477412478843,-0.0037307968768416654,-0.011750310856460847,0.010192001031180162,0.028749272346629325
SLIT3,-0.015472879748278377,-0.05059060369952551,0.037626243280358976,-0.03853361836883894,-0.031135424530065434,-0.006705804945697921,0.006721413860336087
CCL8,,-0.0167504464185118,-0.034133725111304115,-0.012195419467899496,0.06004636671317175,,0.08782457595178958
S100A4,0.03895443532079718,0.061804103397956826,-0.023542411456968327,-0.025435956756673535,-0.06251674507027573,0.055207205685223054,-0.06410829721737474
TNFSF13B,-0.03540012468689677,0.060203875058835815,0.0032879997366891665,0.049403521183263625,-0.0844566710272074,-0.021154018918344064,0.028467784422892464
HSPG2,0.0016552149730155912,0.04126914590052479,0.012754854699909605,-0.0008702553943249181,-0.04359450813796946,-0.02352381187435991,-0.046597941262660245
FAM3C,-0.1033575459346572,0.010504214978084138,-0.08829750695359913,0.0032782367458883367,-0.054360681322119055,0.003464315118180154,-0.02840327822715933
FLT3LG,-0.06488613575113808,-0.0433808875030663,0.018367758814572168,0.08488060567025466,0.0022607834950706556,-0.021164846580733827,
A2M,0.08330420221735368,0.04511927974190823,0.11446381315316716,-0.004256173291303584,0.006543998369243221,-0.030347408456784485,0.08340787371579007
VCL,0.005710767362774871,0.010881481245078643,-0.004923235575780512,0.0012079376403526746,-0.09938560861400178,-0.10665625092137494,0.048577298794749785
FGF2,0.03496121146486445,0.031138468430592064,0.050901371281507825,-0.008670097457023324,-0.03489699584366457,0.015439127243910868,-0.05185864725446783
AGRP,0.025513315208121317,,0.04243592962339741,,0.08504916872055955,,
CNTN3,,0.055650051986095996,-0.03125119152912263,-0.027949118474336655,,-0.02344302249904566,0.1513199373124013
RNASE2,0.04471243771733716,0.04201550293443353,0.04539814352855394,0.021166077080423732,-0.03795048497434208,-0.030905225502167868,0.14649514723514281
GAL,,-0.01983293268645622,-0.04521184974305004,0.002227128519650525,-0.040697971735240694,,
CXCL6,,,-0.03626234120281677,,,,
PDGFC,-0.009865559764028866,0.05210211380741903,0.01749015532354096,0.042470117355633684,-0.05828508935749971,-0.019838419126516984,0.016172747167625994
COL8A2,0.11725546362740634,0.09330802012752394,0.007907610671234145,0.010094954757041615,0.020212525475928438,0.02988254265251259,-0.047584397886503316
SPON2,0.004207014654332825,0.032738520685515846,0.015368311328782606,0.0009787039320560316,0.023850241789096945,-0.03858172141304624,
SEMA3D,0.023206830240490958,0.03926741668982499,-0.026227807862115038,-0.013210691503942558,0.014729425323723885,0.010453558833895042,0.024778394664234267
BMP6,,0.03919403147076396,,,,-0.03931953461858171,
TIMP2,-0.01111929899938042,-0.012669576325632013,0.11689439624826045,0.044616255148285856,0.02884755820199624,-0.07588525558253577,0.08551314527549105
EFNA1,0.08118093585906738,0.004340652360380981,0.0725331438413636,0.035565469527078473,-0.006166975036089167,-0.004073400354743665,-0.07056039962758527
S100A12,,,,,,0.03750279320153677,-0.061361930204159976
TFPI,-0.07451875321130823,0.005111390281423611,0.03593037440751338,0.03811543117392776,-0.02228513192086002,-0.02403508940088692,-0.04227969084109514
GPC3,0.03757125324575668,-0.018812286674343037,0.03908775032209332,,-0.02348261060717826,-0.04468210861048703,
NMU,-0.030534515654283147,-0.02131278914025543,-0.04009690984941461,0.11207992880444449,-0.036909044645719195,,
SCGB3A2,,,,-0.01821529148144336,,,
LAMB3,-0.0221360120372645,-0.016638822944881598,-0.05577549005210281,0.043277768567276345,0.08945934524222757,-0.04174658703482979,0.071023364839625
