,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
VCAM1,0.08065277941496678,0.10671637187276437,-0.031241318450284113,-0.04590474171784715,0.09244638121819648,0.031448719693114816,0.00015899203638790224,0.04400872817654993,-0.06310621228584296,0.023852882549222357,0.06032123993674063,0.0556906936556966,-0.037470451685923445,0.05326848066357772,0.12562689261177437
NXPH3,-0.03328592259237127,0.12459485298774953,-0.047293564931388955,0.0010855042512212037,0.04567056679305424,0.00980687166416433,0.06912898114637278,0.0031630966918810895,0.004920141717028755,-0.030009853033395036,-0.011634543182239967,0.0060100600142714,0.00790031549957182,0.00940972759511813,0.11882770273136141
MTMR4,-0.017144585278161383,0.015841939256634914,-0.046091698842016,-0.008213467941103699,0.04193493971746918,-0.019684161029586422,-0.0007519422430719391,0.10796680565108861,0.04316976204343336,-0.014533249918245601,0.02913606934063357,-0.011402083285615513,0.048939409429239494,0.04148259093532549,0.036514446745071205
LAMC2,,0.07512380822669715,,0.03117144028953695,,0.18078407137205327,0.013644053606258677,,,,0.0010517701457561984,0.025008793152947215,0.044929628625565,-0.015186608876313436,0.021951023972210413
IL10,-0.019830571628669906,0.06204167004659182,0.06171052481416919,-0.03369467074976341,-0.023229649132398673,0.059667630785214434,0.09928915535135252,0.09476986844162502,0.01264527839695426,-0.04148914669960987,0.10739609458882912,0.051147486466885286,-0.00065204567371651,-0.037817762986654395,-0.03588771905125887
SEMA4D,0.07256668092483716,0.01475074303142304,-0.00451384073132999,-0.00029253999728428095,-0.01951226670790606,0.015660559302914347,0.06909202437482072,-0.04485489331405227,0.061890661549175864,0.008463924792875005,-0.02464525526991711,-0.007926397811118549,0.002911380620595411,0.04353028785110147,0.12163908337627061
TRH,-0.01752994019040008,-0.04722069333009548,,-0.022710131013768838,-0.0054886340797833865,0.011975362523630018,,0.007925746841841901,0.06507208340365404,,-0.045368034725600914,-0.01590653482552615,0.11534063505118315,-0.008893509819994094,0.0765112455644088
SEMA6D,-0.01355829945364529,-0.01961253674942028,0.1023446377647491,-0.0308729803318736,0.05135413488563456,-0.017815263628923824,-0.020101763951495568,-0.008601115083069754,0.01727075947262668,0.001331271208804078,0.005022371986757536,-0.01767157252345064,-0.04118864483602089,0.04409052105735197,0.09822661948412435
CEL,,,,,,,,,-0.08464943511180142,0.0978189978504936,-0.025119171187041534,-0.023064073923413198,-0.001210360025861112,0.02118924476740453,0.12215031362326337
PDCD1LG2,0.0022222022252134013,0.024003288001382093,-0.04704183442864603,0.021114478557920306,-0.04240215808895534,0.03374816336140887,-0.031723158543779065,0.03199108001786727,0.03685626515373985,0.031351957982130044,0.013405828033327238,0.027690983604881106,0.012549804318221084,-0.03404181306875594,0.03568579040352008
SPINT1,0.06718275446926428,-0.0374652492465049,0.023049436908624592,0.01575402552346199,0.03448757454260033,0.02311917213834388,-0.03107411393403544,0.0065283638585170375,0.13219776210280107,-0.03176504315911023,0.019959104393111365,0.06055076462738636,-0.026488194272388306,0.04949763114963913,0.09078553426437524
CTHRC1,-0.07032278080892536,-0.05286555716650562,-0.015688052001896737,0.05497336067278513,0.05777038414372606,-0.011831003154407466,-0.026607500953039907,0.07699099647586843,0.11991575183645452,-0.0017514910731137572,0.019135684304213727,0.0792551171968328,-0.007003100533648973,0.12665694922260912,-0.03016596704239176
PODXL,0.04159334073875103,0.10758833342138666,-0.018071776710760417,-0.011935727500471198,0.07257314776972174,-0.02218917790430778,0.06732587681771522,-0.030053848993612277,0.03942889935203159,0.04354079636771235,0.04138981336368209,0.05963196618695101,-0.0056937302669586055,0.004632057769777029,-0.051760095299324495
JAM3,0.003651190049953546,-0.002895744642288021,-0.021986830116905044,0.044401631583677985,0.00668622196259321,0.017948250229441163,0.0024786045647544196,0.01639757149605044,-0.013080932400986869,0.029236710245037816,0.07779895180551126,0.04978270848104292,-0.006200378725018315,0.021746694596131978,-0.05960734714023893
TGFB2,0.03979285073802101,0.05991552885597076,-0.005043103795161726,0.005095570756509448,0.05744719822996139,-0.02847405823712335,0.07975594880215706,0.027437304994961102,0.06060691314126562,-0.04541675648589565,-0.022869520695859555,0.011216922256845185,-0.04661885373901531,-0.0032483409313288224,0.016379930688750145
COL18A1,-0.05297090739181049,0.03939155116098231,0.03160662679060082,-0.04011315024959073,0.06541770181039247,0.002372217458897063,0.06428916086436016,-0.03659708858954436,0.021660464570814993,-0.019500427699219874,0.05034889031046012,0.06073732212796668,-0.05140931520121261,0.05531373586028877,-0.0778685028437567
NODAL,0.006661600098045387,,0.018967177759013222,-0.015438678403143736,0.10187559180338594,,,-0.04966731561908628,0.03103126680550458,-0.037572967339499795,-0.024796596349290247,0.12305660048005883,0.014407593203974261,0.06844579037712724,0.0009029248662479537
INHBB,-0.007231091252467029,0.020138193003438873,-0.033160141415756066,-0.0022232515776140454,0.04020798038858883,0.019233012675927624,0.04111443385450517,0.026752615050491636,0.06159919394854686,-0.048772600666314586,0.04422445027301341,-0.009153175335784474,0.04534469844584248,0.0633317640150192,0.057926597990463326
LCN1,,,,,-0.015534981681599468,,,-0.06785686906454204,,,0.005978049593286793,-0.01647939040001151,,,-0.008376778236192862
ARF4,0.021814672202275787,-0.03724490475226415,-0.03613494883667166,0.010310529234419297,0.058237465294431134,-0.023975987700706417,0.03808498347663477,-0.08450946395843516,0.1058064864460254,0.007238795949578793,-0.02472672935851484,0.03411815007238995,-0.023548638961640497,0.012097285552131614,-0.06621148867306012
CXCL14,0.07802560872416604,0.042582492130932334,0.014345186041452128,0.05514334450648609,-0.0014744722613863298,-0.024554162462375094,-0.028176055543106166,-0.015532048328950006,0.024230674003664406,-0.08948208275891856,0.056084436114079934,0.04577889585664084,-0.05089531416755151,0.017952120331093762,0.016336510335392653
LIF,-0.023677478192562853,0.0908522819938081,-0.02220963222138519,0.03184545079446473,0.07187338546829419,-0.031661723712801806,0.004104103866794898,0.11641655878824073,-0.026477970258064903,-0.06112355875722869,0.08912392570655953,-0.010086687376358488,-0.0005649510155052112,0.026889240352654577,-0.09317086820403855
IL17B,,-0.02892239264901604,,,0.0334216003459444,,-0.02531460667634668,-0.03655583677859178,-0.05543176393382513,,-0.004105402784976432,0.03963806069917249,,-0.02160619445510797,-0.005871680035832766
MMP1,,,,,,,-0.03331764285705921,0.10080640982875769,-0.002043518130362714,,0.12462050191088458,0.03751992912918983,,0.032717900031899144,-0.020047347672565427
MATN1,,-0.022788149859358845,,,-0.016287372147731214,-0.01602194999003469,-0.01491747415905674,,,,-0.0051399182432523265,0.07388675112393597,-0.03320784818290615,-0.0222675029201437,-0.0421693946988951
ADAM28,0.03492779120853096,-0.054535628827932454,-0.014777708397015504,-0.035459342033879036,0.0554165697441936,0.009033557307916946,-0.00559014557839203,0.03432219677498404,0.09281183762283489,0.1196544792531062,0.042955288813529655,0.018713951968011167,-0.004409115743146947,-0.027246431373348427,0.07773053528980894
TCN2,0.002909462498520974,0.0030739262994576915,-0.04217661701490599,-0.0305892736242632,0.0949743771036292,-0.05332727666945291,-0.026412006663515137,-0.0027294649055662787,0.06218969687613328,-0.05683209536185728,-0.05330475945485464,0.04717826273274399,-0.09915394941550683,0.05759841097670629,0.025047781452199
THPO,,,,0.025787040679298004,-0.018040890257052872,-0.032892368607508986,,,0.02410113639698506,-0.024870157660270436,,,,-0.0003686282154391758,0.09299727396016487
CUBN,0.030617078974555498,0.005698976968274123,-0.04227481842330177,0.09819976594928653,0.06890190161266846,-0.023942443191285374,0.062455405453162305,0.003589845801411889,0.017836754947193022,0.07061794069241585,-0.024405144920329025,0.016646530750578516,-0.033237524280075675,0.0459063252888891,0.029900967225741714
TIMP3,0.0204480303574802,0.009307242440053019,-0.05431484998849515,0.02416365235006287,0.06938920514761283,0.051802584629311345,-0.05273355843209735,0.012971503616835115,-0.04079137243721659,-0.05679173578868321,0.00859704037742596,0.05592333449443206,-0.08602731898978586,0.06001372922514244,-0.05572813438468621
PIGF,-0.09467494396872378,0.049237387389465544,-0.02859504884228102,-0.0131427256197325,0.06944727907039716,0.009641143196229692,0.0653150161066513,0.06255121700074763,0.09082972483699857,-0.01751083138515384,-0.033979334134962215,0.003116790857626065,0.03253021216810422,0.008723314992688552,0.05651024962098161
CRH,,,0.008428997489306771,-0.01513471325417893,-0.006907714923571944,0.029749620021412692,,,,,0.008310580062548829,0.10191497623644738,-0.047206735407022575,0.008154273317612225,0.03537262351149084
BDNF,,0.004429578080892518,0.013217702977221347,0.02149752317209743,-0.020903061903180732,0.013273026719672917,-0.02301017561458141,0.07255656556087652,0.02835033393782811,,0.023451235633817603,0.029269567788399575,0.014001674188067059,-0.014345988911720665,0.01941249296365262
CCL5,0.02136818841790892,-0.000615809682980598,-0.026831746443131164,-0.026449462913610194,0.093350831490453,-0.0005224272361619189,0.05096797653475654,0.09139602663638702,0.03897257523219049,-0.005528382019508474,0.014200169890463918,0.09464601932129123,-0.07910878660702239,0.04819213926386726,0.02590079598438536
GAD1,-0.02847166756857378,-0.08016283570646629,0.020415309933823265,0.029967180353745827,-0.04415264297160279,0.03584676627608051,0.046660513841706615,-0.003020253307310704,0.060208918029551466,0.019880702220506263,0.002690081435383847,-0.01500835028312381,-0.0005615621334934955,-0.050699240096656294,0.07597125140501411
COL14A1,-0.03398326255876215,0.026953176562130036,-0.027486053466284344,0.03833179082052547,0.00010462269105861902,0.01655823342572443,0.0064683566964375255,0.015821286491281214,0.06615111355981401,-0.016803450532428512,0.0966606534465202,0.007266238590226935,-0.0661530474913281,0.022850790914012965,0.09250689607481556
HLA-A,-0.09737633106360652,0.020446177336309268,0.0027272428272082363,0.005927775288567692,0.09431819402543833,0.022272007542127263,-0.04809881563333304,0.05772371659762435,0.06694060110662517,-0.04567637592896467,0.12547455584504574,0.04793703488267305,-0.03480777440959147,0.01063231806275467,-0.07572448480296044
CD5L,0.06914919558220228,,0.031175728837333876,,,,,,,-0.02838860152918905,,,,,
FGF18,,,,-0.012024416499578387,,0.0471561163145196,-0.015489277290168408,,,,-0.011397948723009164,0.005541657011458039,,-0.02703691040434697,-0.03467268829632349
ADM,-0.033294992837379356,0.01514107432725328,-0.009368277124654812,0.027424399144409542,0.017856744766411883,-0.04764307643146948,-0.04496492607058481,0.05713364912746113,-0.04972256646445462,-0.005344147730785532,0.07074046197309065,-0.04576371093172015,-0.002729574108064722,0.010479963263450427,-0.03737829626106551
CCL15,,,,,,,,0.02619789425871665,,,,,,,-0.03007161986764797
GNAI2,0.01983274093164931,0.023456799399306085,0.015772438140959636,-0.03740629141781488,0.05177685220043427,0.049667240237375176,-0.03625768389161478,0.005558392376004207,0.017853420476799723,-0.047286433722293825,-0.014369868158886842,0.030205951653342892,0.06257752410585173,0.0429130914353024,0.010860094626286843
HDC,,,,,0.1043442307826888,,,,,,,,,,0.036189634288198505
COL11A1,0.08628683369127477,,-0.01418422389482796,0.011053995414987108,0.03012705172170645,-0.03278927215965014,-0.008992257381520022,-0.031479208513383976,0.006943673252959931,-0.04478229097358314,0.0013121321330174154,0.002121185142167487,0.06774724259718924,0.0385503462400808,-0.06993814242541925
NUCB2,0.03947849178625872,0.01773432663486764,0.016393226107725613,-0.025382793105519903,0.03794346199751066,0.01313432323977516,0.008956132117655231,-0.04261604204682991,-0.007463573872317503,0.021984146601048887,-0.008027942090791268,0.04352738069064738,0.04166210991716797,0.003926345324353502,-0.04308264362910064
CXCL1,,-0.007160237201929585,-0.009166386075672899,0.09395408733800116,0.008970160749818427,0.09317091082829838,0.017526651706050167,0.01434152699128001,0.01768605141303027,,0.16904818698784355,0.00911979905031692,-0.005517704933026723,0.09716459110482407,-0.004558101361770008
VCAN,0.03507871958057352,0.012090549065938242,-0.018396832577958922,-0.02049927263058403,0.04071840912281008,0.02903201566797049,0.037882632507139975,-0.14237618179081812,-0.007548370351088482,0.02304952873204518,-0.10737472092156046,-0.008784807854044372,-0.014648501288321519,-0.0036083000383113377,-0.0875323737703043
MMP7,,0.05993332163396333,,0.014031438921777075,-0.01133925546651422,0.018604155276193475,-0.03070618211550648,0.0243068782244048,0.07411730262664688,,0.1197487497281437,0.10071928543412663,,0.027002735417695087,-0.05917703018867322
PTPN6,0.03017208207100902,-0.05730332548280953,-0.027758373882530853,0.02401584781223272,0.030200467812175207,0.01596855460346239,0.05469517812639591,0.023762820766215553,0.004028824768360844,0.05018613664117956,0.0425073040940836,0.008272108703939613,-0.03883941264576626,-0.01690177148685055,0.09169685011908849
PTGS2,-0.03799450326763963,-0.019925511299870007,-0.0061126746183170644,-0.008485253657746245,-0.04128911469394637,-0.02225764843095143,-0.01685444694777425,0.06471586185254029,-0.022721620142118204,-0.04386036633154427,0.13473058649547956,-0.014185987532359782,0.000575176062878014,0.019211237270862103,-0.034315127425292344
XCL1,-0.01711911940108088,,,0.030787729108850446,,-0.025989051127204222,0.08375324378791801,,,,,,,,
CD58,0.05430294443660503,-0.006920677208812396,0.022484409496980592,0.018544238881801497,0.06868102237783041,-0.031073606420415918,0.05898345621692546,0.020291085173114124,0.08626748963179302,0.06701880320727163,0.08196850597823074,0.07425935941200106,-0.013203217973167727,0.047354252977756695,0.065745517604167
TNFSF14,-0.010172040434719523,0.030203336004483744,-0.024644227818838765,-0.022793499395353918,0.060729070751037416,0.0499235465667039,,0.028325910269982452,0.01947728388615351,-0.0339066210398953,0.056998533639517714,-0.02804492210608651,-0.010324638393542423,-0.005219336946845363,0.06498773320258806
CNTN4,,-0.03769823479975308,-0.019291422920998197,0.0010086391352436541,-0.04026335417066281,-0.0050722035082198386,,-0.009311475180759851,,-0.044092218329113295,-0.034208957968377536,0.02691114797650091,0.07816621422626947,0.060585253419777975,0.015165828365324685
NTF4,,,,-0.01654941635351591,,,,,,,,,,,
INSL3,,,,-0.012024414141059273,,0.011699267276816994,,,,,-0.006145225469941781,0.08302418667854176,,-0.022591590483895085,0.03296545269579095
BTLA,,,,-0.019086399514925568,,,,,,0.013626580512349783,,,,,0.04697150387071049
MFNG,-0.0386603296374701,-0.049723078058812355,0.008081573550285803,-0.01225723444094203,0.04282008529248223,-0.020207850038192667,0.018977843223533346,0.03923655652077404,-0.03551047989218385,0.018459184445532188,-0.012389720804810735,0.08188939637916196,0.06351960144118389,0.07061749230097608,0.023213955907479808
ICAM1,-0.0077232551991318794,0.0714034504618514,0.0012652198724272565,0.009963659180155616,0.029582100492037695,-0.02384297382061306,0.013992656629605707,0.11874542704229156,0.031078685235405676,-0.08585392523636401,0.11454916871704512,0.03139931323469139,-0.08006501962674412,-0.007828212456314158,0.05281884959748343
PROS1,0.04192762051204016,0.013591925603788179,0.09517473755564658,-0.0059235742539398,0.04238766255386291,-0.04167223036087507,-0.008136677305511151,0.06625112452050032,0.09307280649224291,-0.01262949530925161,0.016045797731503993,0.03229662536016963,-0.05616974885202281,0.0311826326522926,-0.0038329637076226324
CLCF1,0.025601346171447426,0.13476099159655425,0.018421647407829346,0.10389613538446381,-0.028607843860607256,0.014891803263783606,0.05100965578965799,-0.031198903398851126,0.01709340709151856,0.0069410499257694155,0.08170351528625876,-0.0331387309500893,0.01766396220554715,0.012355757186240187,0.0017720929984730279
PSAP,0.0212027573029736,-0.12619719648444658,0.01732896266888363,0.043700919095075855,-0.026336469271097066,0.032716113213495164,0.016016616784621386,0.05015619428105754,0.09546750815443762,-0.03938310131125687,0.1345799092815847,0.07324067265874058,-0.023247091481756077,0.054204057482748154,0.1053488771450142
EFEMP1,0.03399936514965554,0.13966454048954433,-0.03507984478701107,0.047310495380360196,0.04060763917498532,0.05207704817098391,0.029061682910146987,-0.04662307144144317,0.053579121641270606,-0.12484394051677587,-0.06235576446523549,0.02913584826407809,-0.07978006954068068,0.08460896799466897,-0.02355025010312489
C1QTNF1,-0.023497920250439217,0.05011731941406353,0.01790008097778671,-0.026480024783839127,0.025450053085817388,-0.008674288064689275,0.002956848757630378,-0.04297854281566521,0.09581002308456496,-0.04107409904447483,0.10673674615178594,0.030323194296858872,-0.046506509426022614,0.017675799416874725,-0.03013586671223865
ALB,0.06690958764684614,-0.03225415848122269,0.06902518880005956,0.07342504312752594,-0.019020174393115378,0.0914196991395335,0.04099568212521441,-0.00014473259928647953,-0.027893817017189106,-0.045690484468911316,0.017408394733577782,0.00957392915220191,0.05763823822127538,-0.03781776200016392,0.019125672609218613
CCL13,,,,,,,0.05866444674429732,,,,0.0916617235292897,,,0.036487670328157175,
EFNA3,-0.06052302234983415,0.0337554246710851,-0.04038510657558066,-0.002700485422643151,-0.038951191697900824,0.018504632688614832,-0.04043883494186867,0.003992483925929567,-0.04736809888415582,-0.058115142715123164,0.020025508950809272,-0.012071958891692337,-0.023145632303698756,0.021844009984707223,0.018160629399773337
DRAXIN,-0.04949274792687805,-0.07356941004809563,0.002654336121375264,-0.026039735132025035,0.0054219337649617045,-0.035861102279932444,0.007328975863197785,0.0954147571503406,-0.060382526154402455,-0.033787143741169846,0.05077292099828238,0.020038436351729683,0.03637479500530531,-0.027933304012602772,0.0367338190035881
RAET1L,,,,,,,,,,,,-0.016479379600109093,,-8.983023643045675e-05,
NPTX2,0.03530624756760766,0.015008829700741683,0.0459822444151773,0.02125234205156228,-0.04132351054572773,0.07138280297696388,0.016998678761374668,0.06502675133227512,0.08706642146702509,-0.034864719098194566,-0.01899011788871586,0.050205382735161834,-0.01806132957219627,-0.027463035945065557,0.05210450197013315
FGF11,-0.03572030772675914,0.047796372775426026,-0.012525395692105423,-0.002101832935538746,0.07818418666633664,-0.007348600029635692,-0.016037065568776227,0.0302132094139298,0.012573563294387413,0.06143223324920489,0.05938586476730346,0.028184328170705843,-0.04102543049498779,-0.026660709580092024,0.11120675823680838
CD59,0.06475468926621891,0.047501783382528966,0.0028422020808202227,-0.045246401752362136,-0.024739981810167958,0.05717573067807454,0.013895495909728653,0.043554752877226446,0.06924901787692488,-0.02420190565761937,0.003227872147875353,0.09779527095814851,-0.04602684522328663,0.04183170798286945,-0.05032930902675817
COL9A2,0.07627146853139882,0.07146059558783645,0.027534242349582225,-0.015642986225759138,-0.01782093477840533,0.006818156816813402,0.09360101672042588,0.029500064751543032,0.016616493325532583,-0.05518628104788423,-0.0003115432618414659,0.025813842701133814,0.028426308621403086,-0.013321452483916123,0.11355590721912223
DLL3,0.05337652625100046,-0.07551207752164872,-0.008423451917917948,-0.024370268514658372,0.060483914791177866,-0.002790980565691824,0.0037487560954951493,0.024614159157587048,0.05180219228599743,0.09453668301425974,-0.06673591903732827,-0.008112487239197868,0.007443628356248981,-0.03744709869138585,0.10132049218452507
FGF5,,,,,-0.015145657796042418,,-0.03406866757391593,,,,,,,,0.016731339254400523
LIN7C,0.07184583862869437,0.029143894015144677,0.06278854549074184,-0.004031620453335386,0.005235939839172545,-0.0512053114664829,-0.00933576893029887,-0.03295477679052306,-0.08071665984857862,-0.07608101174505329,0.015857490555106667,-0.046066619687479854,0.026439212591579504,-0.019952760832038532,-0.006240019678911913
GDF7,0.08696135502795929,-0.022788165367448515,-0.0048939757977187965,-0.021455065364784105,0.01509299123085969,-0.00343279618269944,,,,-0.014884766239887404,,-0.014126926771263712,-0.024699640050687366,0.11991134119300115,0.019318375102227812
PSPN,0.017848740668970454,-0.004892087547463044,0.01746648414498257,0.09018349928630903,-0.029629018163309085,0.011309764471697781,0.015318308057294183,0.0940461712224855,0.1009500098921489,0.0273551094263548,0.007775702900752298,0.03123513886135791,0.045104948419381945,0.013854804714683162,0.009516143414355418
ANGPT1,-0.0025294072754798395,0.07689984612323607,-0.047372744045090856,-0.021963574708132417,0.030811114691310895,0.06226930524056828,-0.006940214985228292,0.042492710445433825,0.07201004970245115,0.0014117701841790842,0.007030214581502425,0.0011035325545347542,0.04344446821025298,-0.012310348940833096,0.06629218015973637
PNOC,-0.025041359314484552,-0.04339839861989832,-0.028366540872613536,0.028591456556170593,-0.0038532955935152886,0.04675639400285554,-0.014121224789673701,,,,,-0.015022636068572869,,0.012007299923888753,-0.011859685561212256
L1CAM,0.04538777932295199,-0.06352200843068274,0.014693991382979648,0.03581475641897719,0.004688428534779783,0.006847475562085595,-0.019060164312031714,-0.07996411323875015,0.02771175773415501,-0.062238117101594444,0.0399145949288156,-0.0502157296012641,0.04789411331412727,0.005356610523745741,-0.0002906881924612591
APOA1,-0.037347105511981254,0.012633830594318182,-0.02866820226153618,-0.018726038320198687,0.050671240829909626,-0.011777759886980425,0.050908977430056596,0.09125342767568756,0.12636519091130138,-0.04636307776686724,0.06549498135354077,0.04036164775927042,0.10317694631160039,0.001114427222724367,0.039247579663993344
PSEN1,-0.006793746556957076,0.033719040138812884,-0.001565702162221571,-0.05350790907634273,0.04452960709059197,-0.03166790032113276,0.0709204093852587,0.028583638406811246,-0.002477180465958671,0.03468431036680557,-0.03034435849219443,0.029760544451716144,0.032797321954987614,0.028680301100857255,0.007597852742720542
CALM2,0.020379487026752036,-0.014533654741548645,0.0676719850691343,-0.020193806837965428,-0.037828058804436904,0.06218306636776618,0.058290370147776736,-0.0034055877627324088,0.10873774380262795,-0.018751575776377833,-0.06800371742845399,0.01066242363601591,0.02275675078058599,0.002668679783776315,0.045208650986544856
CLEC2B,0.04799519148240576,0.021740494132524102,0.014902518894879967,-0.012307754779998807,0.08145572794838357,0.0073175573734635705,-0.008999334630527071,0.010399580293936622,0.08358185161183102,-0.047242729216895894,0.04219087217417619,0.06516637502646314,0.026520557243464672,0.06250319176398217,0.04854364493568739
NTNG1,-0.08153337563535452,0.02155112612942953,-0.008162252910153234,0.02118438526730012,-0.054084770287577626,0.025498167132887235,0.009896120274668926,-0.013916829761747346,0.021016055715255746,0.05022613233030471,-0.017894011365334257,0.03866118976819986,0.016135869408712412,-0.014791863209410281,0.06551073073173101
LRIG1,-0.012533872550547229,0.10031280400199327,0.003569493822497509,-0.04168058396665395,0.01283258613784652,-0.023581825173395257,-0.04768080265982324,-0.008062795695828053,0.07493587116363183,0.004417355839653202,-0.05589508326189579,0.023880761908656133,-0.06566912663308659,0.001517839806280125,0.05439399571664694
CPAMD8,-0.015602693611164085,,,0.025496897399189193,-0.01370128572732627,-0.020238849171999234,,0.0021522477548452552,,-0.00012660805217786205,,-0.01587046132958644,-0.012284951003367923,,-0.032674393114448384
GHRL,-0.024892975967394742,,0.03502559284968272,-0.02254127645907481,-0.0016422926701786641,0.09169027121664969,,0.02626226176555584,-0.022358449638191818,0.08609590800916338,,,-0.019267182255270538,-0.0005719718639758772,0.09630092684619583
NPY,0.10256338238309988,-0.02626048814750728,0.012663573700877994,-0.022097977139624123,0.0019018107215912179,0.0662594789520911,,-0.03756272377817262,0.014890552592823587,-0.032158125087670075,0.16525093866557838,0.03943427015088843,-0.05376315757096348,-0.005363132540499487,-0.03436664443220519
MMP2,-0.017473208802039807,-0.027213739238545247,0.031032034036079535,-0.005916118168941623,0.06129068089222251,-0.015905700064836718,-0.04206970335551307,0.12522584830402786,0.06700302633428826,0.036884701285006385,0.0015627073355371636,0.06149561529310609,0.0036505654872369103,0.0681762507472307,0.030600231474409146
LHB,,,,0.010885581183828295,,,,,,,,,,,
PPY,,,,-0.02156203113408352,,-0.01479130611263306,0.04421933760448399,,,,0.0992035864588572,0.04377623218064418,,-0.012385256661682843,0.030928992387691086
ALKAL2,0.12367476780326968,-0.02978600870845194,-0.016615999981709546,0.03521016446121791,-0.015534979163826108,-0.03567901483724445,0.011567858674413322,0.031773453417472834,0.053238688803310015,0.07769653545006894,-0.030859716870553708,-0.005827097236562132,0.03762911647865967,0.10807535399212753,-0.04419245734579615
CSF1,-0.01535999119772098,0.16448302467110465,-0.0029937517869887535,-0.026204008444502266,0.036740829311689885,0.06542534962720882,0.0497480048007634,0.09797079278109651,-0.028388488147375157,-0.003194970000023594,0.08758436448698206,0.0010243723004743099,0.06226740435599547,0.01588915932063655,0.08109880500559205
SEMA4C,0.0010020524025444212,0.056503658246793376,-0.04519359653852386,-0.0018803133580628732,0.03756836817720986,-0.008767788519073956,0.015462593197796299,0.05361644490673235,0.06079191709012282,-0.015029412138861968,0.012694081434977817,0.03240056638924669,-0.045276196855338194,0.009295432520859117,0.027498233225233395
BMP8A,,,,,,,,,,,,,,,-0.036956660992680135
ICAM2,0.01626658071887503,0.0018970105547417375,0.00408191240034219,-0.02154288749678744,0.06991643155832443,0.016257573679794076,0.030333763870694492,0.005921258315932404,-0.040288890554849174,0.03989542963269541,-0.01926867341531667,0.0634347177121124,0.022052413436280102,0.06608100278886345,0.0351465516148038
SYTL3,0.009441874460163565,-0.023634570082777927,-0.0019466844652420837,0.03568484654928558,0.043942800309916714,0.017131283447242164,-0.005838639459663192,0.05335463723707672,0.01691108620728249,0.012593535786739503,0.005279094112372656,0.033272573820603696,0.032940051267534375,-0.0016162659775260082,0.04065296547606236
IL1A,0.1370348693964249,0.08125486416635716,-0.002794958996509789,-0.01899200215690859,0.08268783626274315,0.03392373737222726,,-0.014139742452942356,0.09929970639041061,-0.053714353226702385,0.018142741450061096,-0.03722121049196932,-0.02448386788611109,-0.02929414373619061,0.10289023452523095
HLA-G,,0.02944459626774427,,0.07430762450004612,,,,,-0.06842912594643326,,0.01607771935792351,0.018292922552867744,,0.012336562925328344,
PGF,-0.06884753664555412,0.0774072007178861,-0.026733351302224748,-0.015418881153649618,0.09620129019041915,-0.0271074485981865,0.0437284151702818,-0.01308437975031495,-0.03665755694683875,-0.028436997598502538,-0.040271538563522696,0.054527570791451596,-0.00674338799703452,0.056337801883421516,0.0001972459536177509
LGALS8,0.003525744349662181,0.05537166328915089,-0.0586851087559045,0.033573410152613746,-0.017321549055122162,-0.013658123923325017,0.019680533079389155,0.001776750605974134,0.004037159637112788,-0.04272391823868414,0.02488454833240165,0.006042215039195103,0.052355806602848276,-0.0031514748567167067,0.05120640639726744
DKK3,0.005762334175850914,-0.05731231987151496,0.04617722060226633,-0.04624687175519477,-0.04817270183237993,0.060118628362992976,-0.005982640341969402,0.01726385313843794,-0.0001441087493884221,0.014996040783239363,-0.03305691301449155,0.039807431937923445,-0.039312761624830043,0.04246414336302379,0.0801026466087693
COL16A1,-0.04564389976416508,0.07610758292616446,0.029548324404485567,0.014050438348768186,-0.029969925423354832,-0.04312460299596213,0.020688983021200084,0.061843342592348166,0.007204850471000184,-0.01880938652626373,0.06852248741202914,0.058640521461248,0.033477832262269275,0.0930570409327664,0.10276123363367443
TPH1,0.10732459399013573,0.007508054053221942,,-0.023807670976341466,0.006739900706386176,0.04142929732876346,,,-0.026096493751139083,,0.06659303652825037,0.000985555123465071,-0.04854437955678163,-0.04432972768627791,0.024010833830209827
TNC,-0.03626165051562753,0.15222600600802122,-0.03332281496555015,0.09884689590056808,0.046671092254810476,-0.04565127198798934,-0.003577039845319558,0.009105221757272975,-0.0287919102787881,-0.059158137795348426,0.05538068842890893,0.05933069170938506,-0.03520160186547379,0.03665822313817853,-0.030885659184647942
TNFSF9,-0.01560268620587184,-0.042771452596096576,0.021402571630537576,0.005202137470105906,-0.03676719112160945,0.0605941212132867,-0.005813743242164782,,,-0.03046035339137416,-0.027554754357727425,-0.03548984806783578,0.05819312214316713,0.02379807371149003,0.03599570025263232
C4A,,,0.023216700888835828,-0.014685423409170645,,-0.01753435148375452,-0.01548928569576154,,0.04684855062712259,,-0.017939209834858413,,0.037043536536439076,-0.018559340357522998,0.011696750773461356
CNTN2,0.08139548437231778,-0.08166354407918916,-0.04676723874723765,-0.057755548019839266,-0.01657531492498593,0.02876770265300853,-0.016400682429309577,-0.010368735310412555,-0.02457754172798624,0.007586446552766407,0.002406833810802413,-0.02614178567641141,-0.007219839546388651,-0.014183248325337896,0.03335066849756652
F7,,,,,-0.013701277763680679,,-0.01412122677123385,,,,-0.0226023686490152,,,0.0015624128711807749,
