,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD58,0.07971078215312433,0.007480950251761362,0.004107157611139523,0.007507265187744037,0.060489342833164414,0.05010384266208433,0.032210305351744774,-0.0064357691965721,0.05376298058537898,0.03622402400724136
TNFSF14,-0.055937494355101244,0.11632154711420725,,-0.03945509741162067,0.07260366620582415,-0.02874893486377925,-0.007491030947772173,-0.018477343962326788,-0.0103906767546774,0.0009013676089877529
CNTN4,-0.023204481793700903,,,-0.02060115228261686,0.017494203724102448,0.05671880151931151,-0.030932402803599025,-0.024224363321593455,-0.01530955142785984,0.04249224989502394
INSL3,,,,,0.08435525129348398,-0.01668743113982496,,-0.01847734217711785,-0.03026731474140886,
BTLA,,,,0.12528794467871213,,,,,-0.014827750565276951,
MFNG,-0.013834160678867037,0.012411553851406626,-0.008483550342538441,-0.006882716597546874,0.010783111765677427,0.06207705960763975,0.02566649843260222,-0.026455765770521975,0.037208127220950835,-0.002796436158248953
ICAM1,0.02218564742718549,0.08864742188863607,0.06123511088329229,0.02318510447980424,0.017020071547139647,-0.02044507315599385,0.024893995707248314,-0.005421583039259026,0.044997440096866896,0.04055710267640127
PROS1,-0.003914976784015021,-0.04631407596420697,0.017540041808899835,-0.023118725020728682,0.030657912635947228,-0.0128903112813811,0.045255863955722765,-0.003733713978452277,0.0639436109514184,0.00859416592027479
CLCF1,0.023848266339273026,0.06849260358865711,0.17152121585702393,0.05574836948003868,0.01214872874519627,0.004094601477128801,0.08489647530611934,0.05010666141626249,0.06959988498801171,-0.00698448762264854
PSAP,0.03380147551509276,-0.01750203861579789,0.003915789223088157,-0.009621386216418143,0.07662720273033696,0.024727561547094202,-0.013942881684135305,-0.04987820454866462,0.07433828946797678,-0.1359968542354128
EFEMP1,0.002757207310192142,0.17193553393576924,-0.07156077732662804,0.019894880929613234,-0.0055241528245575065,0.0026000579941830525,0.0360868293336951,-0.003518162552905756,0.11774360835671144,-0.008134827694773224
C1QTNF1,0.07111797273798134,0.032845636854006585,-0.06356857147595725,-0.04475289581688794,0.04673975316242231,-0.046711658658001885,0.0075800115855928826,-0.07622643345603454,0.01682898057613949,0.03939757093848386
ALB,0.05858250915743616,-0.03876165231994363,-0.052922362119390755,0.0008425066571426677,0.011395419532899667,0.08126026204099468,-0.032330454932775615,0.006818059885379112,-0.009465793602647155,-0.026273564910351776
CCL13,,,,,-0.014035213486261081,,,-0.02072617877121072,,
EFNA3,0.05612084339152903,-0.02401967408868495,0.05783759292987142,-0.013267997785502032,-0.005816077000177542,0.02253838991873195,0.00909453309093399,0.0037926126749638763,0.06212957214014022,-0.023815963115623232
DRAXIN,0.03956700861187321,0.05588347398038051,-0.05498238373353168,0.029925094845038698,0.024808497010115074,-0.09069549630308371,-0.011285881446004314,-0.017108846953511187,0.08892794931224418,0.021370026512662323
RAET1L,,,,,,0.030912358932845208,,-0.022448247916470963,,
NPTX2,0.014700019646069247,-0.03256545700927214,,-0.0022104719283205653,-0.018953410501318102,0.10369676799976979,0.04127891584271969,-0.010383174632790088,0.024540293569107165,-0.09454652834785303
FGF11,-0.050362199692188615,0.10475140983676419,0.059549053905684234,-0.026236756792298883,0.020303398672394904,-0.023718764482840167,0.019892893528698483,-0.029981923937244952,0.011577206650476594,0.03550067426791787
CD59,-0.011884885453874196,-0.03141807948163933,0.08643840063797097,0.0670972024381508,0.0758358623746898,0.03771893233466963,-0.06835085620617236,0.026712989612971954,0.05140401705587194,-0.06907176809327573
COL9A2,0.01802214888296862,-0.04776677182879429,0.0714128476944171,0.0364570733799537,0.01849560429299333,0.04975155824495638,0.04964979981138307,0.010717052892999837,0.04282371656983902,0.1296885302846304
DLL3,0.04141296164858646,0.05248122109111231,0.07734374279389095,0.032406361243621014,-0.023288911398993545,0.05696084632131148,0.017916293638594177,0.032347615205091516,-0.037031891928289755,0.013303757325944778
FGF5,,,,,,,,,0.02459784315547846,0.006434526592664183
LIN7C,-0.017560419836947512,0.07563043633772103,0.061807160828069474,0.10911095595996508,-0.034179356236596375,-0.05259962772405513,0.010138796993034048,0.006876836373452668,0.050824448077446197,-0.0019249455338378695
GDF7,,,,0.08978563601147033,,-0.014481555557050295,0.0022939931840117787,-0.015021000677102703,-0.03362158223568822,-0.031522696134454166
PSPN,0.057912520547365974,0.0014235333385855455,0.02339101729689324,-0.004705569011622016,-0.008783773289655374,0.039196899310556914,0.09921325362117836,-0.010727941804165888,-0.004373941232012328,0.03179353546670326
ANGPT1,0.013388113957792887,-0.044079436595086854,-0.013833721417922697,-0.044196364809183736,0.009478303200094906,0.002837538576551944,0.002076048835626697,0.010721595868435074,0.06778320932072633,0.03219513568679677
PNOC,,,,,,-0.015399749879281405,,0.002984455375173225,-0.031238678646176878,-0.03641257503272741
L1CAM,0.012626019034064096,0.1384875968026939,-0.011205246033277109,0.08637764158888785,0.03037070753064523,-0.06650112306900813,-0.039349133836287485,-0.06760593344183366,-0.005046276290228811,-0.10886480416716543
APOA1,0.03656498905898812,0.11190587669119238,0.07327844551059975,0.03859225611984145,0.07777515845711551,0.02413270024577803,-0.034002167315768196,-0.03272661748204808,0.10615317195113215,0.11071753694638893
PSEN1,0.003947317238364375,0.09857497549222045,0.05003035095972727,0.03432500619575957,-0.010892941584914653,0.00682596094616971,-0.0293535248950419,0.017579552476837016,-0.04068802830053408,-0.020983878936559733
CALM2,0.030381278660418693,-0.03450361636519081,0.04491379548294995,-0.011629003250257617,-0.00930195292169635,0.02041825031775348,0.03958055420573082,0.013643080974276599,0.005438961475399592,-0.005967849254682321
CLEC2B,-0.01620603481947925,-0.04730068415045532,-0.016882048959636974,-0.06409923854437016,0.004339569877261236,0.02984398647067687,-0.026299269694176772,-0.018502581079973074,0.018648327116253503,-0.023917179201446703
NTNG1,-0.005288563823856904,0.047772314306369634,-0.03659159754217941,-0.03225265732527057,0.06224800972876318,0.012130172731907909,-0.024118666568604775,-0.055472189405119124,0.07662897672952985,-0.029392137732445808
LRIG1,-0.04458939283900752,-0.03338108264816133,0.1108245105719124,-0.03069689588687653,-0.013169890280242758,0.0792201963146829,0.048386848412016466,0.07538176857637485,0.04227026892062942,0.07545990232278917
CPAMD8,-0.047003398306872925,,0.095697287058315,0.06488045153884515,,0.033806721014590396,-0.04941893597566045,,-0.004209698269946403,-0.0087377967082305
GHRL,0.010331614989782403,0.02405478229749728,-0.008122435761639136,-0.029091989338984336,,,0.05868532200328469,-0.01624812857894071,0.057117696163256744,-0.03274317654456386
NPY,0.02171463615768293,0.10614262967989628,,0.03682871955242234,-0.010030966062023213,-0.017894665923116813,0.04641355557100698,-0.016937688884041138,0.06412214152164689,0.016628751349074187
MMP2,0.043921181285040654,-0.027495120553551352,0.010464545142176367,0.009032982335292148,0.0414395153441871,0.05998154866260665,0.03207164299395472,-0.02360892851896409,0.01598406798454591,0.010954469272992736
PPY,,,,,-0.0051824095374639915,0.04945758468185963,,0.05807502273878984,0.022353241598428185,0.08300421819019337
ALKAL2,-0.028705972898316938,-0.029608847062757345,,0.0829204575120023,-0.034250910263390756,0.06786036752275525,-0.03094009060229096,0.023121901852648147,-0.023336078875208263,0.024397316370260907
CSF1,0.01891834973999709,0.10428436254015426,-0.008909896031120412,0.0379927122860507,0.0234539200566498,-0.008044736879141576,0.0769499719506385,-0.004722330893491798,0.040559552266127105,0.06620867592325921
SEMA4C,-0.010064154618730312,0.020941901931288594,0.04357977767668941,0.007052553524854123,0.04429481057708017,0.06250255383089857,0.026852841557646417,-0.02070097200732969,0.030987155838524023,0.029654860896454176
BMP8A,,,,,,,,,-0.027166544245936022,
ICAM2,-0.062209696285285145,-0.00026755618637679693,0.022000219472711604,-0.005780003066486169,-0.0252530975518461,0.01972367793393063,0.0212725765566458,-0.05874592423437213,0.0858820933124399,0.01847229789428643
SYTL3,-0.048468038342535213,0.017156862165361202,-0.10559119125570385,0.08525846410817656,-0.020925670489011367,0.0602872349038876,-0.011403811311041002,-0.03838238146385643,0.09044724868932869,-0.05431144115377178
IL1A,-0.037033900047684094,0.0558157158826526,0.0597061600295961,0.05580038091154096,-0.021599787393798045,0.047458417671315735,-0.004230962468230242,-0.023959265638474166,0.027955532647321566,0.07895152193136118
HLA-G,,-0.046123383665757724,-0.04133281388343687,,0.055426822573985034,-0.04095914140968172,,-0.027242745854171316,,
PGF,0.019256681916117842,-0.027774510814520433,-0.011965804450551438,0.06167109896684895,0.027475017149952725,0.06874396307982157,0.0072934700004769785,-0.07071103651256697,0.05235847484529413,0.016969117930176764
LGALS8,-0.022548320538767437,0.08049783081049436,-0.03924637305877508,-0.02449057847382541,0.030190793020458333,-0.008051936438599935,-0.0332168837813847,0.0400697537985919,0.003366789788259833,-0.04446116051183141
DKK3,0.009053172543418128,-0.09516688472894946,-0.02774751000935156,0.050242107695236175,0.036301911440941574,0.04402734203887185,0.03311191619611451,0.001442932052310067,0.021145698485737274,-0.07998860942860472
COL16A1,-0.028824252549705824,-0.03529298217084631,0.044585548429223056,0.06736731373697463,0.01871238669595373,0.06478527303551657,-0.0054768082847295,0.021749903702763217,0.06595851417315984,0.09944757617115528
TPH1,,0.036391127489834904,-0.03961353022657801,,0.13650443184468153,0.0021576936522644617,0.06653053841299651,0.007921270818767708,0.08260867668275129,0.01340053347647767
TNC,0.056936801006460064,0.18513467564173686,0.06927977016628949,-0.0384758995792711,0.0022087639614312535,-0.04738578871686281,0.016983868197674612,-0.027667142484792184,0.09950842667777764,-0.02029557860237118
TNFSF9,,,-0.04019372791920931,-0.05472450230899757,-0.034494926206548995,-0.014070772222864285,-0.057789424718812495,-0.023214148960423623,-0.03305734012905685,-0.016810712763241725
C4A,,0.07489929375578958,,,-0.01562562551762737,,-0.033578336647203985,-0.01517942185664212,-0.025257286273660317,
CNTN2,-0.04171898891191626,0.09961954747239184,-0.021423248622766195,0.04032423467023205,-0.010768061056255308,0.04794155191337563,-0.01908899640717991,0.037883340437619456,0.07868114880867548,-0.07754747187112113
F7,,,,,0.024034104841127068,,,-0.015021002129596764,,-0.03417138407046672
LUM,0.004564968872116946,0.024542990552265134,0.08482017984075199,0.0014935061672950443,0.03369632961967999,0.10381587687973691,-0.021481102782350783,-0.017733602798994826,0.016216421686189118,-0.03808745294080394
BTC,,,-0.042579616256565,,-0.014243131626051436,0.08967519080921227,0.16868037271441205,-0.014536113679791917,0.05578341280502496,0.06894157277319975
APOC1,0.04322690896499417,-0.13434980040676556,-0.04760705207689433,-0.010346642130961913,-0.002461373164164811,0.09237466125563157,0.04157243143140416,-0.03716415639101941,-0.03770284186350304,0.12504580343143584
PKM,0.050524634551197024,0.15924027221811676,-0.04021395387917406,0.0701889342868342,0.027789291744437918,-0.05546836492522702,0.0078771569116771,-0.029438054166722967,0.06646501766870877,-0.025303739952836916
TNF,0.07709204279109619,0.07750115377145775,0.03545907817112592,0.01786060690556178,-0.013824365009918425,-0.016893066707274373,,,0.005182228957022548,-0.00784803596583844
GNAS,0.00737018766461767,0.03793966739300952,0.05813758402694659,-0.0062838127236312,-0.0862236533431313,-0.05305654839695225,0.0984512771774527,0.0015176519754458175,-0.010835351576152655,-0.03665724880709908
BMP8B,0.08615084954052893,-0.009422902525376543,-0.02693032613069685,0.08248148874681087,0.023940307685828752,-0.008294261535043736,-0.086821828078363,0.0023946275565260716,0.04537667382776652,-0.033382818629849084
LIPH,,0.10317744431734067,,,0.10809987002356272,0.024216743158423714,,-0.008571386056382848,0.004414464170095818,0.04077458543087917
CCL28,,-0.04194806943595857,,,,,-0.023210637359354063,,0.01770727354662687,-0.013236258814599633
PTPN11,-0.06015714183148702,-0.06557296095169908,0.06329543496335036,0.02811393739333848,-0.045663683117158946,0.0009512914131665597,-0.011893297165795819,-0.003617866046251289,-0.08593134275208301,-0.030311580712760685
ADAM12,-0.00014031628639857866,0.06106826861664083,0.09140508774519941,0.08581698144750505,0.025427373227731136,0.011001119037215032,0.0004107876824302486,-0.017403260254957986,0.08191842080967825,-0.031992998684325764
EPO,,,0.028671295696386347,-0.018659326844398774,-0.01524260589344594,0.08625804825280281,,-0.01437107449123681,0.04995355207525459,
EDN3,,,,-0.004105742826337967,-0.011722237036842222,0.02867912074545008,-0.027846807667399585,-0.04467233089018632,-0.0304727386967014,0.0452216992748155
CCL22,,,,,0.08335961447595312,0.07154639600631726,0.04375117778516355,-0.012609992254569288,0.04005171976482376,
CCL2,0.08513489192871151,0.07318702025824093,0.06890932285576777,0.03484392818957459,0.0037069743723719436,-0.053475654442790586,-0.030434178628843466,-0.00421593644617562,0.07519033219399479,-0.047179644539326236
DSCAM,0.0732207056218139,0.03533857131471541,-0.04451948550133578,0.08906845697719151,0.017617458103408184,0.04924516978157881,-0.04947693208313433,0.05941202555317285,-0.027825000766577828,-0.028712556643800114
ANG,0.02237041831531138,-0.03660999514279886,-0.04401439124141132,-0.001972698753394587,0.09597854574566211,-0.017757847784861357,-0.03555255050918631,-0.0346537074390605,0.08015600740012993,-0.004928210502426699
FBLN2,0.035689358382505275,-0.000748567367559902,,-0.02207627099019584,0.1302494879385323,-0.019833399445770818,0.022995500102638435,-0.04555432663425284,-0.009748499369810804,-0.01948431676640999
VTN,-0.039863743094554045,0.047111685425510856,0.040528658523532976,,-0.01742334163866433,-0.013754811574661959,,-0.018608601802444176,0.008594648336965204,-0.057924421543894364
VEGFA,-0.01592011382059411,0.09839734538923589,-0.08427837045750876,-0.0574493303721861,0.029305406187275954,-0.12084894647201598,0.07206194548609902,0.017100507251511295,-0.06257733829138494,-0.004473703315563028
F10,-0.025410417667412824,,-0.037213450364942634,,,-0.023491961625641104,-0.024927357293277077,-0.024889774481160677,-0.019242889945435316,-0.013146468722508272
SERPINA1,-0.0005966529273791867,0.052942947579989574,0.026252275009441866,-0.009024824449901154,-0.0004085311629841738,-0.011920419740466781,-0.05686605566804276,-0.008520512083637409,0.005835833936741648,-0.06792663854505342
VWF,-0.056756523175034344,-0.024097739735492146,0.02766137749600529,0.08223102926693679,-0.023550054845530254,0.07116218720933425,-0.03204669675882073,-0.00750370051162897,0.02712584773616768,-0.03340536851986334
GDNF,,,0.06930998914097089,-0.032252648319445604,0.029282201435548192,-0.023517779201148427,,-0.020123865860302098,,
VASP,-0.013258194948279007,0.012559995001615922,-0.0019237342537194958,0.022219906651054437,-0.0005505911865328909,0.04438464414300948,-0.017812213067261495,0.004029227487189598,0.08900095746350402,0.014991789313455392
ADAM15,-0.059149344497518526,0.0029933878277399835,0.10464111540238265,0.0310314997634065,0.0310005303393079,-0.006195812965444095,-0.01513558920582104,-0.008197437320742523,0.049144305438880376,0.04183329805077123
WNT2,,0.08237925627798025,,,-0.01890693942559746,-0.020089996421556643,,0.06863865840792992,0.0009291567705159944,-0.03022243264587937
CALCB,,,,,0.00954988730148036,0.060991573288918015,,-0.02244824348760854,,-0.018864521221793277
OLFM2,-0.07131846352238913,-0.00912885468890486,0.027654928505805473,-0.04040114350383207,-0.005182006088610172,0.037106319042787585,-0.0035441275411159327,0.07328023459219934,0.019191248371569977,0.03314342674555353
MFAP2,-0.0003922469129334825,-0.05762933371274884,0.11176963667052506,-0.01028349301804967,-0.00449258683784487,0.04295052907395498,-0.023671525373872643,-0.03185985561022321,0.06298281574992864,0.010375475036024578
HLA-C,0.06010290849462402,-0.054719608564060156,0.0536555089951814,-0.03299881045624245,0.029342048942636895,-0.006396286694596931,0.05689393407914554,-0.07367945521232258,0.03454720008928274,-0.060214882989232894
THBS1,0.03597171199234701,0.053604948665551516,0.03156466043340056,-0.04962944209453716,-0.046476911533123014,0.036833480694494054,0.019230105853315884,-0.001845321951964643,0.027566910521511386,-0.04117359589472918
HSPA4,-0.01809880628017119,-0.018439142287799352,-0.03592337323710801,-0.027008436708369884,-0.016152102836311227,0.009913412394041391,0.006028834998541503,0.0025151427465028254,0.009626290978690976,-0.07463850251509267
LMAN1,0.10231046489673662,0.01634965445931111,0.018064563181354052,0.03548738918448633,0.01542849566642511,-0.03063110877930083,-0.019837217417751202,-0.00903494037645156,-0.017973200548018937,-0.11214024150891021
LYPD3,-0.0404182507403719,-0.028681233117594025,0.17058375026361314,-0.006572886349894403,-0.004387369300241733,0.07545563226909777,,-0.022888566252079252,0.12512130677175798,0.008793332856838372
APOE,-0.049111933253102896,-0.026299779461662197,0.052196931197906075,0.04422290578858692,0.02566984681702109,0.04280261350739939,0.02011437414986653,-0.026359476948316436,-0.03552764620982651,-0.010368034212213249
SOSTDC1,,,,,0.024751855753602205,0.04421932568714963,,-0.017941730949949983,-0.0029414258801323577,0.0013161697213063027
ANXA1,-0.005513514814486846,-0.056136056553941924,-0.03305101084268898,0.05970952048333104,-0.03416036634599908,0.0015489562223253682,-0.04277446240199249,-0.019316206494349328,0.021961849025086508,0.06411102194457853
WNT2B,-0.014980972980769613,0.038181588663709125,-0.047311219358250785,-0.025599420143381662,0.002605845202598282,0.10308730061261713,0.03323166540340388,0.01507003298278234,-0.03173318202364,-0.04734099915255797
AMH,,,0.05423052429424701,0.02763823181701753,-0.008860488957374485,0.014967538233175886,-0.023210634399504427,-0.002786593993802203,0.024100666668166175,-0.051805273460413866
GDF10,0.07031761189952089,0.0236216517673656,-0.008212824384186098,,-0.004896341264739978,0.06680221370879848,-0.029294427286807482,-0.006073550437287943,0.049073787198380354,-0.003860387369579874
EFNB3,0.017787226991286816,0.06774347467720303,-0.03789908667878044,-0.018308436161528198,-0.013929663427866716,0.022673060741785833,0.010722468570369292,-0.05996833551640866,-0.011771222511829665,-0.003240882246981841
LTB,0.047697141780777476,-0.0717868399466486,-0.0727074310562893,0.03654394380246743,0.07207209188310153,0.02451213269001899,-0.016399557688773134,0.11237874757053401,0.06632067559493442,0.06086173877437784
ANGPT2,0.009397331872722911,-0.06766322394467451,0.07487478289020957,0.023248481665779277,-0.039489537003044674,0.04872679007906349,-0.016550556620622308,-0.06218657628733961,0.04730652811830139,-0.03203655517875317
NRTN,,,,-0.03303413473148848,,,0.0064880640316329445,-0.01279641066196238,,
ADAM17,-0.04431053184890018,0.06602072045277371,0.00165753184578763,-0.09396676708256567,0.02965757562100566,-0.019266878848749287,0.07359279560881515,0.04452367073241274,0.026106924819514665,-0.02422622107255207
LRPAP1,0.021000255560529542,-0.10682267716077937,0.09118044279438195,0.12248806252536626,-0.019550427018994686,0.06881604535161569,0.07302821483341626,-0.0009627674624072152,0.02952756029967426,0.03576043973917291
NID1,0.07136774319004602,-0.02015794318892817,0.10376186319118776,0.0715937385484626,0.014660484263720103,0.012660771331510596,-0.024539044445297455,-0.02581057809709262,0.06447797147992787,-0.00985878978955134
MST1,-0.041398136325340014,0.04419718858984914,-0.025056615671569762,0.006874515329229289,0.03914916748099091,0.04810257800296228,0.06965367297858888,0.023904427829977537,0.053134762567376585,0.038578664013614955
IL13,,-0.013718204644250963,,,,,,,,
DCN,-0.05171822401858522,-0.054850664571261275,0.019614919372043366,0.006352515663595745,0.04070338503798481,0.04622826940940237,-0.028679254244396556,0.008764416347028252,-0.023816657984671186,-0.0038383757878817466
IGFL2,,,,,,-0.019381568418418708,,,-0.03611727324666808,
COL7A1,0.009716462284076834,-0.005348437675233057,0.050348021569680844,-0.047495499201356435,0.0586670154125126,0.015223925843219514,0.036858681324063655,-0.012589235397703484,0.03254592548016581,0.07704648713709954
CALR,-0.009461145536289097,0.04893995593932589,0.05229998466224259,0.040852411244202996,-0.026045232474900266,-0.051616299675239265,0.008769771068445469,-0.006414551294005968,0.09309500522457789,0.011041590258370884
PIGA,-0.032172296943238754,0.09447341714850536,0.05651070403278177,0.0042975032601491134,0.042972367305627576,0.018535865095078055,0.05943630329639608,-0.043009005674399976,0.025055957164842702,0.010462437435201607
CD200,-0.02178180799630236,-0.022211974759979575,-0.029537658582154784,-0.00170586985189941,-0.01515880143190479,0.08088327424453681,-0.052432241095515204,0.05023967213017764,0.034874966149501405,-0.0733177327038465
GRP,-0.04612992473103262,,,,,-0.01827203609456338,-0.032057635879400734,-0.014035570918179854,-0.02661778890250846,-0.004769947434904034
CDH1,0.07291944121043854,0.03312433959728764,-0.015771501890374674,-0.024646691431813566,-0.033617736607675204,0.07416995872128511,0.0016062131139101049,0.0588606874233565,0.04875873368302108,0.019205560915002497
LPL,0.06740935310668543,0.12762025807480507,0.05269037878145727,0.011948888392677152,0.06530036838313873,0.05211486840646296,-0.00029256880537470594,0.007424892518093017,-0.0034915221201919757,0.13875604864399252
SEMA5A,-0.06434008486225645,-0.005201278786918911,0.1051004561390904,0.071479750458368,-0.00961066538799514,0.039039919634340746,0.060319049713206584,0.015169017978637364,-0.05781062582265008,0.02586518519076877
SEMA7A,0.017568991879618613,0.03899041649966337,0.009621273377334219,0.06987253837609893,-0.020809493852123957,0.02374468279455157,-0.02334294382633533,0.046531247760713414,0.1354597396850298,-0.06889506876666517
SEMA4G,-0.011766502344004682,-0.06708077655755813,0.02596338224986195,0.011557998210144861,-0.0035847428726984484,0.09692905176763089,-0.0059250613839080144,0.017728711642303167,-0.04233074933518814,0.09722929234441821
SEMA3B,0.018131316803753073,0.09068190342209698,0.07224660838771235,-0.029280305108685414,0.06964122475972737,-0.005098713063241309,-0.06580013359764347,-0.011487248402892844,0.04252435796617633,0.03727842279568914
RPH3A,0.01585727746258759,0.05370719568468059,,0.04744490502613449,0.015202875330899058,0.006853022188037588,0.057835509584722826,0.044515081294261113,0.03364913682417107,-0.04426675204238469
JAG2,-0.01707953624436395,-0.03307690054151952,0.08597678899041863,0.030145582220402502,0.0031846279974245715,0.04498527970404424,0.05123680329710102,0.05053993311875671,0.026539160222134667,0.0743198974688228
CGN,0.0998727743296308,0.0037794084096423514,0.09510510391649954,-0.009278739354273787,0.023593756666996812,0.031453140142542725,-0.04382732606104663,-0.05547979050260072,0.032403497920979796,-0.0027309764150015036
GDF15,0.03947349738785969,0.009453636424656374,-0.0315427362272901,-0.04003248475850376,-0.018397342224680032,-0.03926511018930015,0.023160523986657067,-0.043210483688883625,0.10178881730195702,0.06996050469520869
SEMA4F,-0.0030131760410981754,0.18121106182726826,-0.0072110197403052615,-0.011320928967330396,-0.01367338369662968,0.00902566601119276,0.08521428351182189,-0.023138221377302943,0.04024487129879602,0.00888765640718739
NXPH1,0.04481441835424309,-0.041858902394783876,0.11897450494156628,0.07272033060339043,0.029491241880289495,0.04640376721223529,-0.0482903134679901,0.02183103558353551,-0.0037451088216633593,0.04625747996786595
ARF1,-0.012812753464143808,0.04363134944992028,-0.005452573112918004,-0.04707202959091917,-0.005619007092813283,0.03654116048512661,-0.03873025102320819,-0.04425840272132016,0.05896422583123186,-0.06009940511612056
DSC3,,,,,,,,,0.05366800369267658,
EBI3,0.12272603949816074,0.03196729029875021,-0.04974561232371013,-0.021816230632062426,0.0663894306895934,0.06827026536058085,-0.08837778033090607,0.022531163689241778,0.02303652983258115,0.06810437365491655
TIMP1,0.0618055261256671,0.1656636286089624,0.04360662131752508,0.035760708562926784,0.015079440893312302,-0.08352497078882673,0.039638845266386905,-0.006226555700615923,0.023353824602766367,-0.024112087284435816
SEMA3C,0.0076169148026227085,-0.0900368942188837,0.016370595042563954,-0.038545913922987375,0.050065860989448804,0.0006247744975746912,-0.06991574841587378,-0.027394585237936545,0.021854957565231557,-0.03474495319552291
GNRH2,,,,,,,,,-0.024308843236506873,
GAS6,0.02875712522698266,-0.026200795090170474,0.010972794982368528,-0.0543503583022513,0.009461094702514949,0.034819842603901065,-0.05208391991490639,-0.00693897270084433,-0.015607403253771317,-0.01642949664025327
MEPE,0.02090023832119249,,,,-0.026379056609372894,0.046491129872104846,,-0.0216593411113808,0.02346303276791257,-0.05134879751971637
SERPINE1,0.04736812085143077,0.082720654558801,-0.04157591951310523,0.07772351817712754,0.024830678486075234,-0.07185446111173825,0.0007999616755190706,0.006827820353878569,0.061329894418535785,0.07176183890911599
RSPO2,,,,,-0.021314442456424623,0.005525611548704391,0.009139410394022981,0.03765214922033765,0.002381768904399393,0.026857586013135346
SHBG,0.03227945792571073,-0.03939435131060082,-0.060257506964798126,0.07580549376660299,-0.022839341161060452,0.01658381909339513,-0.02510574747753889,-0.020366671058903173,0.06164014687326196,0.03435025934243645
LGALS3BP,0.03551767291543631,0.15339987475339234,0.03558325391811907,-0.053139784366774606,0.07413342544912653,0.029529997821533434,0.009639601112659999,-0.008077429240334857,0.11993177067641171,0.030959011489540014
LAMB1,-0.04784111888784009,-0.0003223312744473097,0.04754401129121646,-0.0169087243373781,0.04092395787967089,0.047345257013407166,-0.03545074609186246,-0.006675861429949111,0.08134195030365704,-0.0059353263129073575
SPTBN2,0.025331377774172097,0.008287592477971908,-0.053268741851699136,-0.06842248553045571,-0.004247535758656616,0.06053166955722868,-0.027043328645753154,0.020031705007979,-0.016814126442964556,0.002653624860173706
COL1A2,-0.0006010210256173409,-0.051665381553644744,0.009894454812197102,-0.021305136975337653,-0.014866161216032906,0.0667440014569088,0.011056730063041014,-0.04759010979262939,0.007695381772733466,0.003817909661413396
DEFB1,,,,,,,,,-0.03959369730255729,0.08232788955158692
CEACAM16,,-0.04892182683077737,,,,,,,,
WNT11,,,,,-0.007791988154419098,-0.0199477449523579,,-0.017569103364449914,0.026160839051088118,-0.039827910943114615
LGALS1,0.005392930929132809,0.062610828441964,-0.06619192377253202,0.006922356244190237,0.013618859515460725,-0.07043538759102763,-0.040962046174572546,-0.05729456221982815,0.021680606687522707,-0.03261827244337729
BCAN,-0.05642919805686443,-0.055233888281639734,0.10596096110713589,0.06860192286814104,0.008401390874895916,0.08655877466909515,0.08175668236784375,0.01919087992370018,-0.006326215506943379,0.1085685322350263
ANOS1,0.05829543242830391,-0.03195532578073022,0.10906510173165805,0.005739097435816403,0.015110012989376847,0.07920658601201573,-0.11101203539439805,0.044518020908849855,-0.01614787018309033,0.06792301030600213
EDA,0.04745722408959214,-0.01545187923228357,-0.0701162603154472,-0.040281862828614706,0.06823431877441578,0.08043154213236664,-0.029651236570074263,-0.028815810002689474,0.05952013756704783,0.04061378227968035
FGF22,,,,0.09987562862460964,-0.023240204511502754,-0.018461213861739115,-0.015199314310066166,0.06480077621180907,0.08510861482160519,0.03157264627728849
SHANK1,,,,0.050330373539717206,0.0366798964443106,-0.023491959159059904,,0.08124231549679134,0.033225239835663056,0.029491382988554356
NPVF,,,,,0.1575367490513727,-0.01668742531400183,,,,
RAET1G,,,,,,,,,-0.027971103462229918,0.03074939410744073
TGFB1,-0.016196192451953063,-0.0750844673936249,0.057834595797646694,0.035660055794646414,-0.007371854566340971,0.025067471896308743,0.024673524743242935,0.016712252942452842,0.03602595977436766,0.05015685319533968
MSTN,-0.007896791362099774,-0.06584529438175171,-0.04896661960287822,-0.0038990759172304,0.11325567286239918,-0.034319048661326006,-0.03746468885447361,0.06643916401079324,-0.007608889435259796,0.04311189683666122
WNT4,-0.022607347006856123,,,-0.03303412767807961,-8.038034523326724e-05,0.0662839797682724,-0.022611816964318965,-0.03682654425319569,0.060387630583323644,0.06875089417869557
TNFSF4,-0.03447418096625997,0.04786672886665411,-0.014171368533401346,0.002874364331659333,0.04339827562834958,-0.020093899308953632,0.025429669114302424,0.00030932803236429185,0.019883071067675877,0.12748716316028724
NTN1,0.02926227359969787,0.03938263816709423,0.019131348332728167,0.014399128739742353,0.017457491841768532,0.08745259777505854,0.07479487820951615,-0.07269021716225785,0.13219441844941998,0.05291650961541032
CXCL12,0.010587331653813327,0.02923887218095053,-0.008466571472355923,0.12216632357820892,0.02910826940004846,0.028384732308680685,-0.038125422279514695,0.022467162043914735,0.06321571901570285,-0.012922469781696234
GNRH1,0.029304193258885138,0.055822523921324856,-0.032369018598972496,-0.026049221102553952,0.01606696747424689,0.05316846811108999,-0.02291303071836239,-0.00199568282289908,0.039532318960837594,0.024300495251230663
