,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
GNRH1,0.02807531573066167,-0.026539232589570864,0.02269649592524108,-0.044195092878176474,-0.031196539202076275,0.0020543509859701063,-0.022595051361575615,0.05778879162529463,-0.006999752580277231,-0.00013499530757799983,-0.02790948660200893,0.01886226002089982,-0.023579543912499012,-0.022980923957885896,0.008878766486048106,0.055145788649463574,-0.04103741574226297
FGF8,,,,,,0.06634406896565177,,,,,,,,-0.037607150508242974,0.054615495865308755,0.028875285712775357,
RIMS1,0.1763160144284712,-0.004610122461019778,-0.023325560538452965,0.026179414341935957,0.04939472295663242,0.03938905998089129,0.07471378881759841,0.09313244071202265,0.012388763736514633,0.1305654601947225,0.10890615603994823,,0.014783754867385404,0.023713105605724583,0.03710751541835265,0.009797375509951509,0.0336863685250058
FGF14,0.15227602265046922,0.022164702738532823,-0.026599395452026216,0.011727772842584226,0.0169214433983023,0.04883541112613474,0.0032682554840457946,0.028094819290910227,-0.031110616621030086,0.09122701127862173,0.09174886223205252,-0.011386037152554604,0.12201890934376183,0.03235869378249244,0.08273837831845417,0.007156159432621409,0.058132194749088976
IGF1,0.13088743472630238,-0.05645155460803613,0.050059990870393256,-0.03692209189767429,0.053859877737430825,0.02224763559112824,0.0038671725044627774,-0.024252703275894783,-0.004848278743387103,0.018687247214165897,0.005034073463814206,0.014676217044134004,-0.022560821281815396,0.052139073025894545,-0.010534088591019005,-0.04459770791371199,-0.0263220493614694
TNFSF10,0.02309357071279803,-0.03299362343979708,-0.07234163862549707,0.039327949414785006,0.08732845119694718,0.035106132909326904,-0.020545655894546842,-0.013833236095590314,0.04731679451648095,-0.039268396656772606,-0.0053681752571758555,-0.09961224811188196,-0.09009379731400664,0.004023451749142402,0.030749075583026822,-0.011013851435161173,0.03890637264534879
GDF5,0.037583227638777104,-0.02568859824847805,,,0.044390069872578236,-0.0066082770235367785,-0.03631568936709533,,0.012989725513981325,0.0343965380926821,-0.01125667737434932,,,0.038593106303843945,0.08199303292004836,0.014178273294420743,-0.07854565963935159
CHAD,,,,,0.005678196246158081,0.015486497193185653,,,-0.02348088619848447,,,,,0.17847786792524944,0.06099267776469732,0.04788393862074919,
RGMA,-0.04145472029029188,-0.010038769886905968,-0.009405079547507328,-0.0018304987956473538,-0.0544388992254126,-0.04245529772445793,-0.01331530932772864,0.04109819716209483,0.0020110762452438006,0.002348638594544051,-0.07188404325004587,0.10035499200629638,0.02303802358303029,0.019007532891722592,0.10714521555387914,0.0392200164148049,0.026503049742842108
CLEC3A,,,,,,,,,-0.043542797578781114,,,,,,,,
WNT16,0.029811714504774753,0.036649288047635974,0.06981394990014639,-0.030796176769308656,0.009172830911228438,0.07630979208090664,0.029753633722731616,0.03088495610382686,0.004676750991653301,0.03152971968800585,,,,,,-0.022419749636832,-0.023568682756236744
CX3CL1,0.0936991236957179,0.052904266507873395,0.000644017963077672,0.006192015801530808,-0.005109775908511783,0.08807839985544898,0.03206561781078716,-0.005603845014504443,0.00394915134488282,0.08458474206575511,0.061004519806916575,-0.05252546472571827,0.005780129893296272,0.07266504167170533,0.06540088951587412,-0.02281778041805912,-0.033066180213763806
FGF1,0.03534955081323283,-0.03067029413263711,0.017838931113075888,0.04437260418522434,0.07326222177063853,-0.04342938648536429,-0.04757216382122932,0.05018449356628129,-0.04014101605410489,-0.06317419170479983,-0.008639527693128691,0.02726895047195217,-0.007828429208955642,0.12027243109863424,0.07947310980781486,-0.04197786034223368,0.031165666169594198
ALOX5AP,0.0019745579420983525,-0.019636924636902506,-0.06413156522054496,-0.018878812090486356,-0.07314194551464692,-0.06091685404048565,-0.012463450789664998,0.037591262955513904,-0.04939493262267594,-0.13090870554025946,-0.035197222898257836,0.0309711956824481,0.029903968945756088,-0.04767813002738148,-0.1347123704786697,-0.03157704242698309,-0.033659989244093726
IL1RN,0.042218010182760196,-0.02020038612421431,-0.03234950080210785,-0.03963306202277742,-0.06789151239289155,0.011327288091242437,-0.020928489267999235,-0.03257478878080662,,-0.029876601658227482,-0.012089323528891653,0.008315360462383885,-0.008979130798880226,-0.0336237245814593,-0.08238371547543395,0.010988506913240692,-0.0378395084922705
PCSK9,,,,,,,,,,,,,,-0.027266766590529037,0.027871957001184028,-0.020353628173134478,
NPW,0.162819383488312,,,-0.008971023865877649,0.04014453265823794,0.0012344759190240431,,-0.007168050688809542,,,-0.013464874276175714,0.059592717073665126,0.05756915117085348,0.039599251430613464,-0.03058022668370693,0.02486484296952803,0.03583169865129099
CXCL9,-0.023953007650579384,0.017112138994374033,-0.023789462667855095,-0.009434261961291272,-0.023686820561320307,,-0.02531180200028994,0.02175725556522912,0.012477838491014321,-0.029565927173441135,,,-0.018056417210135425,,,,-0.01850513371139774
ANGPTL4,-0.07636463600950177,0.061759880499743375,-0.01674809143966148,-0.018747107770064293,-0.05868891582900384,-0.0022800228106046845,0.01266463148458379,0.0015322200955497295,-0.011296042246691276,-0.016229332449732976,-0.03950212909619532,-0.04797141341234274,-0.08218188942506881,-0.07057826723708903,-0.18758388104083118,-0.046838607992759074,0.0011859233213274017
UCN2,,,,-0.015474910772319753,,,-0.022177223878997895,-0.03147497854636122,,,,0.012699833349877601,,0.029704775545618158,0.07623685029219986,-0.01636119749885584,
OBP2A,,,,,,,,,,,,0.023064920296018896,,,,,
COL4A3,0.07445630097829402,-0.03367029619516609,-0.018434259855943137,-0.007496029344469857,-0.029997949944335384,,,0.03172081130486865,-0.025579006457611932,,-0.0152461099008085,,,,-0.027700874680599803,-0.031244639370098234,0.08224102910110839
NRG3,0.044384459377619874,0.032980175441665656,-0.042054083684102475,0.018894301924092603,0.07818720103220189,0.0666600172259968,-0.001982199854827307,0.019613613679948166,-0.009205485238336126,0.0962261612735253,0.08267578347242205,,-0.04018816520801911,0.03883876466028443,0.05472090819016842,0.014221479098703126,-0.010512945485346944
IL23A,0.040044834284928256,-0.027450589469609005,-0.020029468362707845,-0.012094131485976892,-0.021741484981200408,,-0.02713029582728542,,,,-0.018549506834168023,-0.045650330522839955,-0.0197734685711459,-0.02726675707873815,0.013144706153922759,,0.14309949363347332
COLQ,-0.020938375511802998,-0.002137804107732501,0.018813542513809938,0.004824658292229282,0.009654000006321897,0.017303524114116783,-0.004391486776403431,-0.003260173032041825,0.01009253277339809,0.0075671212191588825,0.05567845352415876,0.11174160478393672,-0.053345563945067974,0.014137276975130177,0.07634513985810519,0.03479172353107132,-0.011646330536145012
SCGB1A1,,,-0.015237446652695679,,,,,,,,,,,,0.06242146538369869,0.025406079704742283,
TNFSF12,-0.029357416245494986,0.026054671645077295,0.03371122010793036,-0.029414221348488135,0.07874750736490249,0.026629602509067606,0.0408506162113205,-0.03848080411711317,0.008565418191650223,-0.007115154478050833,0.012493330686291099,-0.07176908221496407,0.06669579944704587,0.055549802682674815,0.013518795582261732,-0.05737808017452859,0.016629867959545033
DKK2,-0.04231314349275032,-0.004535852912919331,-0.017880936234732345,-0.01570305172986199,-0.01641757850552373,0.01811259873708225,0.012914913005039847,-0.023711415045302754,-0.019226788959054796,-0.0020051843741651686,,,,0.09292325141007256,,-0.04446454871688747,0.11523789513930582
FYN,-0.0116717570013409,0.00018174569663739924,0.05435702219891998,0.03705817260956024,0.05630910977864305,-0.1515024180847469,-0.04241921730058783,0.06161147044206341,0.0185288826539499,0.02504787851652962,0.024124620016601078,0.06511180197428253,-0.04771207198637527,0.02684206894270135,0.1858152341449618,0.029597301315798703,-0.006590632790354024
ACE,0.008515263331934534,-0.027475622757246337,-0.035774890969454305,-0.03859452840893814,0.04146456004591839,0.02635009426454209,-0.031416538138801284,-0.01734549486467008,-0.029155517884685275,0.026708172569512398,-0.02282182135267156,-0.011754414574418342,-0.06267402507653734,0.011642714391322646,0.049295602558576714,-0.0026203572472126976,0.07802141823717623
IL18,0.08040139448995068,0.04687949715535459,-0.005859037222805338,-0.03276601385477966,0.0533138020176606,-0.03325118480056779,-0.004056731533897002,0.04586518100899916,0.010998566368395878,-0.06370679709283152,-0.005252360841339083,0.051056626460008844,-0.08152348113207762,0.08798168332111755,0.12032104442104716,0.025541557664791888,0.025524498463507943
PPBP,,,,,-0.01554179217220168,,,,,,,,,-0.033385521839560575,0.04144142893633105,,-0.002784076443448337
CCL27,-0.06054113987050849,-0.018206537057311106,,-0.02831857581260896,-0.03131667591120414,,0.05015318984893279,0.03936745663476913,0.008945983962707729,-0.036197445663397027,0.01373539495808551,-0.014093779429629373,-0.04060425343189561,0.0741394885435638,0.022824913986536764,0.014588931748396185,-0.027098541424571226
SERPING1,-0.039156438646589284,0.06904041086336711,-0.028514683715096446,0.0014068207629283572,-0.029802054479021338,-0.031835970552835074,-0.0029464472854603147,-0.022825668260380495,0.012543567558242244,-0.05779703835409675,0.013229264761889462,-0.003749155208219248,-0.06665281370024519,-0.03081315417936795,-0.030927567348467144,-0.053158562019348696,0.02798444662393572
AZGP1,-0.028576268868945914,-0.005617926063244076,-0.01734264399756665,0.014778073441337886,-0.029314196155622616,-0.09558775712720181,-0.010151709767876957,-0.025839035658728263,-0.0228107831869848,-0.03640550589524723,-0.03517393657480376,-0.03383363430408611,,0.07696420876959767,-0.004070293290161828,-0.11431221177765602,0.004303975717406826
INHA,-0.008198018625499364,-0.014446567707919973,0.004942934738915232,-0.00640173426484028,-0.004400066942386288,0.08376592289898731,-0.04589471575996928,-0.019843774526591848,0.038136341245646146,0.13740334377536434,0.04375483751834077,-0.013522023170255302,0.0052851555912928425,0.01058315813338729,0.07883624660958952,0.07535971560116056,0.04339947916760211
SEMA3G,0.03933726050139039,-0.002873969227338242,-0.028678579716291983,0.011535186772056352,-0.026852045469919095,0.0354873353285599,0.012930089818709833,0.011435775335600808,-0.02982263264955253,0.09902078071578317,-0.017204286127103244,0.12646592099809467,-0.07540501064071876,,,-0.05539192747534785,0.10137224081937339
OXT,,,,,,,,,,,,,,,,0.002124323380917228,
COL6A1,-0.03753434195986517,0.016927758873476743,0.030959679114442806,0.012770155377729967,-0.0763771355259397,-0.0713541722269617,-0.0451259385692956,-0.09506927881769744,-0.005990159211517625,0.013623083885576067,-0.06773081046390132,0.0030894029942658986,0.0016593040499038793,-0.03292272055869523,-0.11845079482965773,-0.07691205889347898,0.05527980882159241
FGF17,0.11871589577246654,-0.024807253495966745,0.1190683706729177,-0.029046165551966926,-0.0020808084811520947,0.046349717899802426,0.005408376550725057,-0.007010448796868896,-0.01511000780477115,0.0943412897641246,0.09163785439977527,,,0.018083117428509925,0.10006320652593098,0.07219987259126229,0.019091535824318193
TNFSF8,-0.02113049680895375,,-0.014791016224264118,-0.01974051473996071,-0.015541788143674636,,-0.020928489446789458,-0.00388279294985,,,,0.0671736440963875,,0.014437816426662612,-0.02740669232032695,-0.009321686958835916,0.013995329302934989
FGF20,,0.039534553112024785,0.0804491456168109,-0.01704620241290771,-0.03179350795903644,-0.016333741009354523,-0.033711877535416074,-0.0062015614542707586,-0.009791738164762998,-0.04298376817877968,-0.014719437871960877,,-0.04865161461714133,0.018894027739243098,0.0075806100825190756,0.06017213354134308,-0.02795419595848105
ICAM3,-0.05067511565311127,-0.004055190379553347,-0.05040292813141987,-0.03127002108348161,-0.02050139418569384,0.014593185163636833,0.039071499712633635,0.03771893005965878,-0.027927046697694104,0.034027210358241446,-0.04856522334962447,0.03212080807148202,-0.014285666518148443,-0.021833891538036655,0.12519174111166612,-0.03451307848778042,-0.05032884629711228
LAMA4,-0.0060392893141314906,0.026402334679473706,0.018099991131716116,0.014907859059652164,-0.028925685182277963,-0.08607219014363329,-0.033256755611185324,-0.04993832308465206,-0.014709835345148388,-0.0056095421085808955,-0.03733836920940964,0.061708431999697486,-0.14015561806786656,-0.06301213338574092,0.05951920663969644,-0.08608610280657372,0.07514705212267024
INHBE,0.08611615256992111,,,,,,,,,,,,,,,,
DLL4,-0.007116138357045704,0.015172770285261863,-0.027163879487384905,-0.026059625866740193,-0.021271536249667197,-0.009849738107338234,-0.025324279400330465,-0.0007950939610241939,0.09157606766031026,0.037102365369214484,0.017940064309913288,0.042235437664601555,-0.03422942201763989,-0.04392067421331573,0.05385403109339127,-0.005124933070603352,0.09234011799042371
SEMA3A,0.11983333194622407,0.03179047100542841,-0.02784628011638563,-0.03220869837264517,-0.013735337842790284,0.05047737507787214,-0.021905545225233074,0.04256656134195519,-0.017559057392831978,0.012917840665586808,-0.023950008528032654,-0.041770467233839086,,0.06803482815813927,0.058208394284338175,-0.026850140707760067,0.07422861674206419
RLN2,,,0.024261227049145725,-0.004845883479989676,0.022405052448950205,0.017272927212994654,0.002636243861510277,-0.02624864251833426,0.013064554461102716,-0.02400438800626934,-0.011596586407502033,-0.05091025202492292,,-0.025050055634081237,,0.022364970560515913,-0.03284083439888191
C5,-0.06793032985655925,0.0034498728229246825,0.008325140065682314,0.04795994089260322,-0.017013131653522088,-0.033120856728651955,-0.039550894091992896,-0.026421962067511778,-0.020826794991499167,0.030642589446634283,-0.005157495055334997,-0.013070218231555424,-0.01609719526248808,-0.025494920242224564,0.05220119612076008,-0.03430767318787276,0.023953598255254012
EDN2,-0.007338513533737413,0.044100543950343206,,,-0.020440049628523638,,0.026032335700542104,-0.031874599257487965,,,-0.019536141041533988,,,,,,
C1QA,0.05147856096490327,0.0054488051137854335,-0.06305694903420019,-0.04231405811239408,-0.026777378555694654,-0.13042152494681308,-0.00725728129995116,-0.03407675937492912,-0.023474425047687274,-0.13831746174089166,-0.022900471759656725,0.11744291370844388,-0.021748591609711,-0.030093879485429915,0.012627320904635022,-0.10522687668386921,0.0005357230521963129
UTS2B,-0.02272324469944735,-0.02201275504883747,0.05197629407718989,0.009527442576640247,-0.017046455875991223,0.010392586406498186,,-0.022689128784125125,-0.030279125465302367,,,,-0.046192454389199104,,,,
COL9A3,-0.052070352631536525,-0.004147647595715508,-0.03131093138625053,-0.0033758474625711844,0.08831413071920714,-0.10072205841256544,-0.026167178234753383,-0.05232315644409817,-0.020857329418637886,-0.0307291688309893,-0.04013617998436819,0.05632666069514402,0.046524490777594366,0.02882585625196149,0.11834649748573732,0.024749797313638,0.04164488605004396
DLK1,,,,-0.03315795851598986,0.08959075688538402,-0.0381241615004489,,0.03600794569524701,,,,-0.06681133113585815,,,,,-0.003109712462324516
HGF,0.050562744156040916,-0.003640051537043018,-0.002678688375698482,0.007115417120591415,0.053667701072787496,0.022957923863415556,-0.021801427443624028,0.037065422101135434,0.007289439959308513,-0.009201782392197001,-0.0176628899204772,0.12147008309223667,0.0338521032603138,0.10093397634272397,-0.011753654458568992,-0.003581052107104073,0.07109325116720253
P4HB,-0.06215572074799934,-0.03919267467329201,0.03749848813939395,-0.06355492088669791,-0.09437912045539587,-0.1366630835428169,-0.04076944406266839,-0.12291948242082462,-0.010313571479773303,-0.01674071346653656,-0.06128560106026356,0.032175248565501205,-0.02286680074989865,-0.0676783279048188,-0.1675379227232164,-0.016412694553424374,0.005861993916167101
ADCYAP1,,0.09236956003944746,0.10690175960014486,0.005164012859311725,0.0239779612582964,0.07190164680037203,-0.014353392023899564,0.09070720570520553,0.03402350658293151,0.011450955238390357,-0.017087898650074415,,0.02789162753284321,-0.023132059036155513,0.06068449814829553,0.01758469441928988,0.024775083140904458
GREM1,-0.02272323061097111,0.019403788624241875,-0.027728771471673748,-0.017218839890085283,0.16452493721974815,-0.02418283172646032,-0.03001579394821716,-0.030621050935945544,0.030427090585852495,-0.06109254599887106,0.030344986980736937,0.0340952498259382,-0.0004073808293648134,-0.023524716853207023,0.014843059114665531,-0.012373240504693917,0.06701548464525947
EGF,0.02310864630254716,0.003005119799228117,0.0007924450706117298,-0.026317205102621477,-0.03167484661559548,-0.054906001555994115,0.035846566583676416,0.02690707718430588,-0.0344720136894609,-0.04250664877085005,0.09578853162135849,0.016114257427365514,-0.0076154005717156015,0.02661169038002136,-0.02041210309588454,-0.016258354404696064,0.01770437977299939
VEGFB,-0.018066025913158718,0.02739405670501716,0.005700380256547466,0.0039295491503702484,-0.03056108488128801,-0.002517203745290838,-0.008159676933160087,-0.045019542193195504,-0.019372458421650997,-0.017373113443296232,-0.05242184271565236,0.07651954117443555,0.021447356059672074,0.06753468637742169,-0.04161878721497306,-0.03654464920149562,0.013201758465958112
FARP2,-0.014064034605575674,-0.027074272622754202,0.0038860559166148355,-0.010303368290106148,-0.0013965255029558027,0.00731336260850632,-0.07813751039711915,0.027562129392861665,-0.0364220509151692,-0.032011870442438264,-0.0050246533580580064,-0.10675375525024526,-0.025794123305354917,0.027114525518730694,0.12278674432512166,0.06555263573743882,0.025519751112974047
BMP3,,,,,,0.08706511027774982,,,-0.03325930642528482,-0.032446776217598235,,,,,,,
IHH,,,,,,,,,0.0063119286948924375,,,,,0.05985952663596087,0.00113200153516345,0.0060226903275709155,
LAMA2,-0.008029318744690145,-0.018738399840655593,0.02668842569357693,0.005037511483644422,0.084075740474895,0.005269623745952104,0.038537385765032475,0.007600550653191883,0.01201748208787476,-0.002328961783296487,0.010463436959969515,0.10278346592836995,0.03884669674193748,0.028346002840216624,0.021749880786828112,-0.1118806319226749,0.0712285056202846
SERPINC1,,,,,,,,-0.024275318135503317,,,,,,,-0.008148342304839708,0.04495110443629031,
NRG1,0.04036585023089533,-0.02871300318162047,-0.007762998507042477,-0.001560597489590721,0.11944700280033162,0.06574255201157116,-0.011942354420724242,0.0040422020888692175,0.03627370641762638,0.06903670753542107,-0.023422362885479577,0.0126323975343117,0.018843654401298857,0.05922587562921566,-0.027779994034578384,-0.01962907145257564,0.00429676845304478
SPINK1,-0.053323414490442436,0.03513698039226095,,0.0008937847544348598,-0.0277931065594173,,,,,,0.04530115934205703,,,-0.06914051834526566,-0.07113861546859668,-0.0452411306824768,-0.01830874211641476
EFEMP2,-0.029693660394075293,-0.00806012752837278,0.01145746710208028,-0.04297035737179855,-0.02075881170644624,-0.05225231262238874,-0.009354621506282572,-0.04825454614149859,0.0173317934969884,0.04314110192628438,-0.03212607831621574,0.017042725921753394,-0.07743717008948514,0.052783279617458004,-0.07280592517990837,-0.044974392410994754,0.018502721900435573
SELPLG,0.052526860293084114,-0.03736652550547277,-0.011624332140710831,0.03080090852979887,0.033042148608236434,0.05707749066364339,0.0011779241133763796,0.056610870552160665,-0.0616123528253503,-0.03408811721842981,-0.0510162508650502,-0.00422213222193744,0.08006192573494111,0.07607622545416483,0.10285959373090293,-0.007247472375430137,0.014379159230974124
GDF6,0.061323072115916644,0.005568855024923823,,0.028882879296925165,,0.037218858956855436,0.0029888723830597767,,,,,,,0.05900068119181863,0.08715920785237691,0.09953927241383624,
HLA-E,0.03172874655419251,-0.010491072506040162,-0.004980845479829696,-0.03359867665301082,-0.024287213994149154,-0.16988842151751704,-0.044660725242768935,-0.07227307170878886,0.001338259124842765,-0.12916214110026228,-0.07438675073821951,0.08328278104974116,-0.06544554890739387,0.007445616860552432,-0.05141158635374844,-0.10693421619985544,-0.004870911476391385
PTN,-0.0707737192185711,0.00888206385266948,-0.029410476668030427,0.06998731806671007,0.04267734140877862,-0.1490459792285305,-0.05122051777900496,-0.08262008670282972,0.02789399573200861,-0.08815730887742096,-0.07415807439969894,0.10610674161991308,0.03585666635362494,-0.0011145436906596327,0.009717548593711127,0.06004177601938808,0.025025064703531556
CD274,-0.04449426398424433,-0.00256039105945117,-0.027669149504395908,-0.00990236351801058,0.062453835407112954,-0.0008346334978702321,0.0208368933073931,-0.08975140211721895,0.006711758256252956,-0.032217638584065594,0.05495835728773481,0.020258312139460645,0.1714581573744083,0.03495966032201944,0.05031709687353868,0.040955529877993974,-0.016628341173835572
FGF10,,,,,,,,,-0.025126606213431827,,,0.06691648616958501,,,,,
CD14,-0.046347653514808296,-0.0078944066444469,-0.016940142167665158,-0.0381593739404931,-0.11778349716363178,-0.10036477710587764,0.04531817372421047,-0.03639425471931522,-0.08446111129023637,-0.10619166613271808,-0.012740828200843239,0.0005453150194580123,-0.027239034928248595,-0.01300699975950822,-0.033118601617613215,-0.09529220997308926,-0.003015013345528613
SFTPD,0.051813510115645424,0.0316250308814178,-0.025205666392564045,,0.15093198372180885,0.05729691279834992,,0.032526544334819184,-0.029790468557030252,,-0.019607511704401514,-0.019596634108263022,-0.05345598381446872,0.06753429186794174,0.05920081137943891,0.009258997224223577,0.10137451935501356
SLIT1,0.07235439608731974,-0.002586135079284593,0.028638465213303852,0.07374283261884264,0.051717835813462225,0.09974412307510858,0.06349608169738226,0.02690816350074632,-0.003997086888184997,0.13882856861197318,0.03278579881592493,0.05833763023145639,-0.01228420934347389,0.06530863460064042,-0.01830173436976084,0.062247963383177965,0.09631070417478921
LPA,,,,,,0.02176475274104398,,,,,,,,,,,
CNTF,,,,-0.01570305011558461,-0.015541789562169717,,-0.000319962580507315,-0.02069272631771068,-0.022489553301683955,-0.009915374685197919,-0.013464874338604426,,,,,0.004792235773569886,
BST1,0.11435784682394118,0.030912465738743917,0.01951176921679497,0.05423321844675456,-0.020963725262339698,-0.030122858395780654,0.02341820967293202,-0.05489999363473769,0.027330131039252477,9.982234581731702e-05,-0.028031556052259106,0.03567740718847758,0.05343854272879421,0.00739929962047169,0.0681924799951821,-0.1109450122335357,0.037193175057290875
AGTRAP,-0.0740732740424317,0.013399574537643807,-0.05366143133277839,-0.008330733845872166,0.0026622266836787605,-0.06416794319165207,-0.040817716735133874,0.02697967765663704,0.02574099382705929,-0.1282659075337765,-0.021303488346386026,0.11773615821331386,0.042829276649798735,0.00018779283578721815,-0.010509360746584354,0.005659776032121214,0.006331286381454201
LAMC1,-0.032721230489681764,-0.01663351272118163,-0.0060565244450171436,0.017080278039217196,-0.04836017033891992,-0.1290476160521635,-0.04654735275783259,-0.03707756958408639,-0.00788033306390219,-0.0173954823070447,-0.06999377879427153,0.08543959124447918,-0.08203675600235211,0.03673927458582679,-0.07195322687658048,-0.12993959602397495,0.03884897165405652
COL6A3,-0.006508444310576631,0.01741091203968008,-0.009066533086732617,-0.07842734889825573,-0.053580894442777895,-0.047788834434010156,-0.026899414119534257,-0.014519364227017148,-0.041992617836503356,-0.03150433781832636,-0.03639001374366069,0.11030304975532496,0.05237695362739972,-0.042749320169000064,-0.020235243946088416,-0.08699189206340242,0.040478136153990554
FN1,-0.09792115898249175,0.0032548572511601234,0.053309051129001125,-0.07942208998915527,-0.09842671931075171,-0.10261794929203043,-0.027939507655094772,-0.05356220755972075,-0.045949702922226804,-0.09400981164061911,-0.0658450365374369,0.05896173930963914,-0.14489756321725267,-0.0825878625469094,-0.15046554809795784,-0.10107213774277474,-0.0027473387933434844
MIF,-0.13663167021049916,0.0037908049750928763,0.007015387814458507,-0.015476493893475853,0.0019269887523956542,-0.011354645424178722,0.0006555650411085525,-0.02953381449989265,-0.05355493737841613,-0.00017049331946235262,0.07555127412611677,-0.06335504575354384,0.02460519134042605,-0.042552445485563764,-0.06928820775191516,0.08136534408382784,-0.06337494824376569
JAG1,-0.13713357529197015,0.016518147193315992,0.0038139292369235,-0.05723737491359308,-0.04312888767620047,-0.06933478226232384,-0.04930028055095534,-0.03851618876631165,-0.037813399714535643,-0.009916678307640826,-0.04302025715023353,-0.06573013552060925,0.005764873178017767,-0.02704693264499616,-0.03500838510239062,0.07765011535777296,0.041815509629350094
NID2,-0.025553427370787817,-0.036347472762677406,-0.0277194688123836,-0.0789592174825692,0.024995730696878056,-0.055932177535469654,-0.032143760365383,-0.032761671100540846,-0.011662650645116027,0.027953664771937534,-0.029981173579403275,0.039176217574457654,-0.04760774473166765,0.04494053317589611,0.05657127765707925,-6.969216278318649e-05,0.06155408332941022
EFNB1,0.043797367687089986,-0.029729186651688794,0.014519319492303258,-0.046059280352756644,-0.0116250422136712,-0.020843943845598456,-0.030773357555352817,-0.024037642027409805,0.05515411251648052,-0.015596951992045244,-0.03204505954035248,0.009440897677112418,-0.08915184898137953,0.03613685596337234,-0.008003463277270766,-0.02776473746755144,0.07598824876714777
COL4A2,0.03294730038054015,0.002530935783235978,0.029152299440747164,-0.060534974540132874,0.0021215652315053437,-0.1058053814448676,0.005109470550005885,-0.09037817904472313,0.0037521998106413482,-0.04715808749834476,-0.06559748449807465,0.08999526480283525,-0.10744555480488656,0.030930725512159772,-0.03826351847387075,-0.03502910894378483,0.05609908396224963
SPP1,-0.04944317039318452,0.016309150040009397,-0.06145310081373014,0.005317059871065642,-0.12623733769951617,-0.1737185767017349,-0.002686316666594278,-0.07508842503739337,0.009486336852946907,-0.13306438122941838,-0.10202300436624173,-0.048274415075934635,0.01566233710527852,-0.07889257424785534,-0.20167453258225007,-0.004736745855314778,0.00290673549927295
PODXL2,0.05354291341005484,0.00909126348505789,-0.0020571574185799055,0.007866020607651921,0.01855525683390765,-0.03138732443715578,0.002984611436893301,0.04543469341596477,0.017116814107748946,0.08595332334017879,0.04481210813161094,0.03608231017973438,-0.05417078742057222,0.03069078580411514,0.09380809771253142,0.12611168626031952,-0.014192805788463438
IFNE,,,,,,,,,-0.025126604252965316,,,,,,,,
FGF9,0.21239106858757986,0.0702735983094501,0.06854081843161386,0.12805331261869332,0.09514740023070956,0.05511290041187685,0.05715602226773005,0.02543550879012121,0.008330792692371308,0.12935430549732316,0.12924764554781823,,,0.033930563684082,0.06492623372527723,0.011941499140200576,0.002529146724102331
ITIH2,-0.021130519305180645,0.013819778538850061,,0.008052170980174599,0.16136186485223208,0.029727606570665574,-0.027380975962399013,,-0.006482816945287237,0.01692054006043634,-0.018872402680168043,,0.04394552732647408,-0.0125305725833602,0.006916150114210732,-0.06147806471344146,-0.0263750959273323
ADAM10,-0.004142470657362903,0.04557729046957238,0.01564094810469373,-0.00517007178590953,-0.042930438089159785,0.015843948581416953,-0.006548930604245297,-0.041558591676144854,-0.000785699670777295,-0.037968565285523455,-0.004914487415463401,-0.024343054112565436,0.010171713148989894,-0.029643707367596264,0.00508167565116438,-0.07373795915969783,0.03841872808749348
CFH,0.0026011084972041966,-0.0017312524595129272,0.08956516175702692,0.0021821054647854204,0.08421351780753471,-0.04668174482479542,0.007278482091550222,-0.06575502086930145,0.004231239238434364,-0.02513425467774602,-0.025602408575770126,0.05285821683270749,-0.0659933236463136,0.1073791834990652,0.046767051076820824,-0.03260757389827885,0.005679640337656123
COL4A5,-0.02201202937478713,0.030422271512163094,0.007868767553007363,-0.022943448675317127,-0.04947187772164193,-0.05714512730836028,-0.021156806967106895,-0.05373560954843565,0.0030060659729028304,-0.012067325774691806,-0.01578238087743177,0.03511285679394746,-0.08953456434787775,0.05848950374115927,0.09691551580261513,-0.07497433344384,0.06848214531735856
LTBP3,-0.08716482471180372,-0.0457207439529642,0.0778944233065707,0.004811373232243106,-0.008886600384086603,-0.013936046219194266,-0.012058358008318235,-0.040233577350795934,-0.04653610006682714,0.08103792483073018,0.043626868913815335,-0.0017825316918629965,-0.00868927237754989,0.019315455393520132,-0.04898313612238104,-0.042241169841745904,0.04435626327898364
GNB3,0.000811469378040963,0.03147783636288587,-0.03598032418063152,-0.036175212184081554,0.056947349631014776,0.018670463855601734,0.03161029315239961,-0.022615799864368208,0.04022589224515231,0.048646770464833906,-0.005147968337415945,-0.003669941117597971,0.09684425928706929,0.06469228895207019,0.005660500820833884,0.07235940444582473,0.008510040694623517
COL6A2,-0.054653253204046785,0.02842579409670193,-0.028218132505296308,-0.0511551409091014,0.00023721211665966518,-0.0449982205706929,-0.022689672928022292,-0.06998213279668111,0.06783644220818742,-0.01174360006303192,-0.03866739184626188,-0.020834826318157543,-0.013810514966188132,-0.02622357594417229,-0.1164683151834205,-0.07299900322617149,0.025794142152968172
PLG,,,,,,,,,,,-0.04524065599582897,,,,,,
