,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF14,0.11423314389936547,0.05864113388115722,-0.009071167903463725,-0.05031123070743141,,-0.013201492649368266,-0.020317476776693717,-0.01074076355288304,-0.010973962595237747,,0.04021215403617092,-0.008173004934636316,-0.020266628296434556,0.013750437918066148,0.05180866579901746,0.2207048393458687
CNTN4,-0.02612180497402686,-0.03830630191431463,0.029357902210889786,-0.004089579507586686,-0.03509732383993616,0.12810943536886174,0.03684694440005377,0.029714515895413855,-0.06810288799705598,0.05688930415979734,0.03781014784256799,0.035344338790740434,-0.00019933253264031286,0.03240132896689856,0.015441434644619867,0.06374168167894205
NTF4,,,,0.04368798509670293,,,,,,,,,,,,
INSL3,,-0.019370941013027908,,-0.013418477575584096,,,0.0388965838820777,,,,0.09692499383254634,,-0.020266626338351936,,,
BTLA,,,,-0.02129920184760921,,,,-0.013716322418430951,,,,,,,,
MFNG,-0.00950246899470174,-0.025391499159794127,0.055810997858095596,-0.022238973798424745,0.0202708524362488,-0.0015791067873630392,0.019447446905960154,-0.012883605592285999,0.051363204838313435,0.041779764486581175,0.04645478137404826,0.051805922446969174,-0.028624754453788363,-0.056808924623251794,0.05096181672231026,-0.06801153012219341
ICAM1,-0.0390458142488406,-0.01651452700736878,-0.0053659305847198364,-0.08815835416856362,-0.006881326655588445,-0.0388463681034119,0.07077748309137849,0.062126371768245245,0.03376268797962419,0.055363759638137014,0.016084881061908547,0.0032634876826153673,0.01850525951137346,0.030661494549364926,-0.07373085576150515,-0.08839489485026139
PROS1,-0.0018938716097455302,-0.015114180264299809,0.0331240134891234,-0.013908729286868354,-0.007076173762969376,-0.06601339614746311,-0.011204671274363939,0.05164072286794253,0.02819256712332604,0.01859481285446738,0.06775858107878117,-0.02696851006049747,-0.01430175978268851,0.08053178106709295,0.04169410580610247,0.08539889744566824
CLCF1,-0.035033432865350635,-0.028032908072875368,0.005173903070737572,0.015098885220058285,-0.022055017044868327,0.07537108132537577,-0.05533176578002364,-0.029334586574941434,0.045277231541572024,0.025596804386124654,0.01975532635089361,-0.005941708063865875,-0.060525796748716054,-0.008693212195120276,-0.04199381328098632,
PSAP,0.13614079291278672,-0.08471462565574356,0.03574401485974962,-0.004673645678516237,-0.08737099307029758,0.03379778750489945,0.035616320600633855,-0.03003658895738696,0.04997064820173877,-0.041565036217028645,0.028906364834314354,0.04106912149851358,0.001197699959790865,0.08808167165034783,-0.0002954130380371734,-0.07164176003569225
EFEMP1,-0.022393078475620457,-0.053338775741475386,0.03694670609375993,-0.06328573100762552,0.0012619743290907628,-0.06410164591149259,-8.376892732775071e-05,0.08630479089544832,0.036943953135057855,0.043424332387489696,0.0847121726206946,0.09382581527648366,-0.03430210992104765,0.0069414620720323235,-0.027101398041133592,-0.010202554819608477
C1QTNF1,-0.03909053437765055,-0.006416594492819728,0.03524291083457978,-0.014924637286527034,0.08740285817737292,0.00939332774672524,0.021724985843852327,-0.02383614011704009,-0.059175375721587695,0.05949149642814972,-0.0034500191692847307,-0.02205336318109576,-0.024875301482370413,-0.023663352383259686,-0.042320592465788266,0.020667967581791746
ALB,0.03229828047255857,-0.029947980289388314,-0.04068486214562954,-0.023822591209440986,0.042915118171318274,-0.022087419020522754,-0.021329628535490242,-0.01219923886819685,-0.001363637600809643,0.029829920305785226,0.06948638754539967,0.024437116992498,-0.03392582970005674,0.03867409531559169,-0.023402473544884107,-0.03719368311290249
CCL13,,,,,,,,,,,,,-0.0227332327642985,,,
EFNA3,0.07777466166790577,-0.03430329482375341,-0.04715337494189483,0.03476952595638845,-0.023700290365512366,0.08578283524035407,-0.05441290303487565,-0.021037451871415633,-0.04082380091022811,0.078605825616435,0.003472998408766538,0.005105360139649785,0.022904381528906816,0.03883547531312346,-0.017299770444869408,0.06941290475960618
DRAXIN,0.08425122261595014,-0.008177154781439598,0.10171407907113285,0.028998340479764545,0.004081111710352208,-0.009042503236075767,-0.02028451080465249,-0.009795390172101136,-0.016985582465113475,0.08839786426745062,-0.04917859826110248,0.0038487812806499476,-0.0031768919932271002,0.13534632388514461,0.0007208879901494602,0.06471930597700863
RAET1L,,-0.015090151177538591,,,,,,0.08439727125516867,,,0.04040387240622261,,0.02090054370601387,,,
NPTX2,0.05854492805915609,0.02556249796598615,-0.026848354623737834,-0.00977390330130881,-0.048151299812221555,0.052265458379577315,0.010563788084844004,-0.0061958406350646955,0.06102210300981371,0.10857036405595615,0.04051372614291105,0.04901218895678366,-0.03046630505472595,0.19818702372288627,0.0027269953728307557,0.0785111742308268
FGF11,-0.05039839096310582,-0.044882051244176574,0.008364299879478133,-0.030905782820922562,-0.028705728643372074,0.010668329392439259,-0.02259538309018304,-0.008525204728351084,-0.022570315981970544,0.10512348394444226,-0.021357862406882252,0.047943618651952444,0.06223230050023757,0.022008481008368948,-0.07524844826835046,0.030385618442408252
CD59,0.034362793695286886,-0.03982393858765047,-0.009899333504065294,0.0942743201211385,-0.015195105035691481,0.04145661379742653,0.04465702841300581,-0.02375043293820431,-0.037450294839992494,-0.06300685137745105,0.04106849215842346,-0.02743975592371794,-0.004770091019796833,0.012648210978021423,0.010691512072179294,0.08455445849218288
COL9A2,-0.006542798447221109,-0.02484317925237431,-0.014634766120754055,-0.028949855253853633,-0.05144529223183745,-0.017284116043508164,-0.012080306884400692,-0.025748156358705546,-0.007465737536671096,-0.0008267088849689586,0.013712474307288704,-0.039893295668478344,0.028192784246485643,0.007818561102255008,-0.030737210134631963,-0.00944268213095957
DLL3,0.06180917649452748,0.06455544970122562,0.0074110349421575164,0.05778528956548188,-0.0009897124195704459,0.03904202129936037,0.012479466100058295,0.003963617062157592,-0.06111937598227274,-0.04396281151946127,0.0032232458146316946,-0.05535201177254634,0.04842056003525708,0.05153220077391335,0.0045839263598437315,0.029090482688050503
FGF5,,,,,,-0.01758808742593461,,,-0.018583187718092968,,,,,,0.04941973927741944,
LIN7C,-0.0056541908302379104,0.02092249012998715,0.03153500771811664,0.02137394727937559,0.03707517576274246,-0.03197044619871058,0.03847676715592613,0.016316707304682102,0.002448829659031912,0.04363858579224126,0.03306497298244642,0.047369657601328406,-0.010811913990455262,0.032552600808569164,-0.05869359787853454,-0.05583617342235235
GDF7,-0.02481700131034519,-0.03558631488571,-0.012768615543555515,-0.0239424815298889,0.061115128810141646,0.019289970871755508,-0.00461115399039948,-0.010740763135496949,0.026021233553421633,,-0.012615431926450735,0.011769240923309518,0.07413995215291015,,-0.004998231591037025,
PSPN,-0.0013924026710930711,0.022980238850073456,0.016567138242682453,-0.010208548612105408,0.06280421691400102,-0.010872398050705143,0.028579818675487978,0.003968497840029729,-0.011929435232094152,0.018292419827096826,0.024306376468939562,0.029019378054258405,0.035105451745803054,-0.03555848641552679,0.01342134325616578,0.04369172651810407
ANGPT1,-0.06427858443882437,-0.0015253262866263446,-0.026961645352666156,-0.0502770835393798,0.07795779290734679,-0.015602871746693921,-0.0037121927765340888,0.0492207511804924,0.09963079050113276,-0.0003511283278547739,0.004011698165506663,-0.00156234575548279,0.014454876178690753,-0.04389315768244088,0.0372690008300388,-0.037467799969891816
PNOC,0.04214991219945953,-0.010986531652640448,-0.0358095121124155,0.049346289201530266,-0.0029246946171957635,0.06878429929338108,-0.030574277327936175,0.008332213273169341,-0.0375066231792889,0.009494912699613167,-0.013415305801997261,,0.11047793691226947,-0.043902281409868064,-0.031139178324813197,0.022266651530371252
L1CAM,0.08332760043810121,-0.018811138795680617,0.06427956144425771,0.001977801841962348,-0.001825595305952317,0.04890953378448153,0.008156783208209353,0.043408204100348284,0.003844157125116262,-0.03601956899853126,-0.008009400794039258,-0.011161174410088837,0.019549225472194152,0.017054306304385838,0.036760902941547706,0.03630453700102776
APOA1,0.050212870516378676,0.05124453001140886,0.0010956857463762406,-0.020897061788739995,-0.00774295728702378,0.007304865013247468,-0.025440988627652233,-0.01738289391142586,0.023391256205946745,-0.01684101414215281,0.018678633910418303,-0.03549222434849874,0.01364359357211463,,0.04094676370070861,0.01375583011917248
PSEN1,-0.028839763851130233,0.018983121559923828,0.025296890975257485,-0.006349010619941791,-0.03496578069490727,0.012121532769196575,-0.038360258195135354,0.06313310573938706,0.03224718296052792,0.012136338963577534,0.047576465582725304,-0.03361162497257598,-0.03716957645957365,-0.020559770385902548,0.009426520095005034,-0.030565424170135344
CALM2,0.09964368304591831,0.034984589192512516,0.014847506298701334,0.04543706075465806,-0.01541850316604815,0.0599793591814617,0.05048436884252962,-0.025576171378126785,0.007562842648816101,-0.06177789801260897,0.07761071137553054,0.009687623466509093,0.06007370874157527,0.0959401486972868,0.022477209699333946,0.014243016784760096
CLEC2B,0.014664701413270883,-0.039113060205604414,-0.008146454554187312,-0.013722747785956287,0.040650082944808145,0.008015539227822622,0.016330743612065584,0.015594353883288944,-0.0011156786671701416,-0.0310998215149021,-0.03546542823278802,-0.03407207228636771,-0.03486646954704834,0.06803897847054775,-0.10426694267784198,0.033137425911240054
NTNG1,0.0338746195722863,-0.03311261210619492,0.011380867484080535,0.027972532192534903,0.04724124831564803,0.02483860164049095,0.013361804506233019,0.020288923677928474,-0.042532554805127125,-0.0021178554214385118,0.028677922448605394,0.03209074528567637,0.014165833737750676,0.14061441590589327,0.0852750033602713,-0.009155728285830089
LRIG1,0.0018888031146086961,-0.027927300670406482,0.0027173813585791642,0.00889140897953332,-0.023212309318476006,-0.05865772933630614,-0.029326226064675907,0.036941705651686724,0.057048983458953255,-0.010499102281046481,0.036054382192776215,0.03012782168904034,0.031293595060068194,0.0020443326457094298,0.0982028437975985,0.013224883515004598
CPAMD8,,0.017385303130557094,,0.09287633059875174,-0.012382354791627234,-0.01591079202138667,-0.008536259697052944,-0.019880264446714833,0.027644036404119294,-0.025483748011974897,0.042395497634983056,0.02375676041731749,,-0.04860484491441684,-0.017916329274100213,0.005482975073026151
GHRL,,-0.04020511970837168,0.01661788482624791,-0.01191252243331649,-0.024126209160485454,-0.03383654320565934,0.0225490265868697,-0.009795390172101136,0.035527848531242544,-0.01777044255607612,,-0.061524272370866155,-0.017821543133767576,,-0.015793430675314492,
NPY,0.12121742207798583,0.04597113415610873,-0.0085832042870628,0.015349965429723262,-0.011885055164977081,0.09316118121889894,-0.03479662365991178,0.013141381643928128,-0.03000841831840437,-0.044789469164287735,0.05140321853408186,0.04293351084733078,0.04549139071744591,0.012788639809408631,0.025370546508086757,0.046481881048057276
MMP2,0.035312207203720865,-0.06111229428309064,0.049729742675789196,0.05720139978568574,0.020203040822025987,-0.026479709891468205,-0.013417880780135406,-0.02559334295796379,0.0028491046727444273,-0.04173926463790412,-0.030522082052872938,-0.04719973416109696,0.0335331871638151,0.06740342641311395,-0.01629339026922788,-0.016500212347196126
LHB,,,,-0.013823021263244395,,,,,,,,,,,,
PPY,,-0.025444976945886082,,-0.02406184849112805,,,0.01831359659176899,,,,0.0544439989265138,,0.050177113817025706,,-0.032072425366099104,
ALKAL2,0.02233753107225008,-0.02829920816069458,-0.020794671110105262,-0.013622194324501381,0.009576291111408633,-0.018040191807637548,0.03486269197981609,-0.002197882132716763,0.11196079262167265,0.07998157015685245,0.016243103755004484,-0.06192253575725927,-0.002145330801860853,,-0.00039316183342954814,0.004365655018217374
CSF1,-0.09222102601000574,-0.02925324204789215,-0.015034833170401368,-0.001133560963306641,0.02899416396582325,-0.037783262456830315,-0.017836818370292145,-0.026824786864860777,0.002172371131181098,0.04609252854209478,0.021700146340450612,0.04561163340777657,-0.012722175469764636,0.059111974841045536,-0.06652644097772652,0.05298079175487552
SEMA4C,0.021140561041494994,-0.010771510634936652,0.026960187933585577,-0.011859510916279351,0.06318511170429703,-0.0033073862076669195,0.05387125693623702,0.0042332450815491885,0.013741215076043718,0.00033592378337432116,0.03090533149769012,0.053896246126293866,0.0831326993587894,-0.0016451561911636678,-0.011190690142548584,0.03166832356940737
ICAM2,0.07077485378244597,-0.03773270130295986,0.026771773807384776,0.008627112515194392,0.05512718485392915,-0.0525692057805922,0.045356808918626035,0.009221047803624583,0.005277670298623663,0.06803389092564287,-0.01558132700064141,-0.04860071465933102,0.021082556128037118,0.04684236968509051,0.06618659041423318,0.11757559189379095
SYTL3,-0.03990874471007448,-0.010317556697437818,0.023983070270492932,0.0042080160393526906,-0.031171168519673904,-0.048326934093680746,0.06595279016468418,-0.022067275406058653,0.022645092102199945,-0.00779158310555286,0.02335674425006648,-0.031656108725062866,0.04766421041362868,-0.04391908127925625,-0.05675198472621312,
IL1A,-0.05914636082019622,-0.03840797080204826,-0.007577362600640764,-0.049810868210095,-0.009146396656511574,0.005529424156986878,0.035377152899215156,-0.01630111779110983,0.026351427853508212,0.012737624262536613,-0.00903144132484887,0.05928241513335232,0.04695517733705906,0.026256656662588057,0.009263550316652274,-0.08222233062883727
HLA-G,-0.01074277069669227,-0.00817161167751967,,-0.014599785371926622,-0.017509304257836793,,,,,,0.04788471911734957,,-0.02988084245909102,,,
PGF,-0.03031217722611792,-0.04861471153597599,0.022714624516360124,0.01609966498796268,0.06991010953375155,-0.020019305799105235,-0.031755990117185294,0.046093885381834405,-0.06221724525532509,0.11150769869509662,-0.0008741906937940941,-0.015166365006881115,0.010959913949403991,-0.05801701799989336,0.043053054924299346,0.11018489745581096
LGALS8,0.053976797198060415,0.01285692055308798,0.015872536433845792,0.013728627555868815,0.09602324089839688,0.02636375665380456,-0.003736417238333035,-0.004122654669230469,0.02636679195412723,0.06776817340213093,0.02574987787154878,0.0046904175543668125,0.016834604186078767,-0.057968340303613655,0.06912105666127884,0.03835022900571031
DKK3,0.09585156589373735,-0.001446207999616684,-0.051625705250786906,-0.021164068452756972,-0.047709044260437025,0.062042474432412474,0.0073619523610164335,-0.06092958513709576,-0.03930108807005371,-0.06028069961180988,0.009410801751488012,-0.03836926950796985,0.03355581034696423,-0.0318341118286944,0.05484640834380006,0.09888104201046445
COL16A1,0.065029689913309,0.008202917112766574,-0.014768135761665148,-0.017865898823612267,0.015478159823097139,-0.019429867585472917,-0.002614072595566836,0.03461218275009862,0.03465800832121267,0.002261028301058221,0.038658585339643704,-0.06767577455929023,0.0035252393250925318,0.11960673658007968,-0.028944376537472172,0.11676823859855048
TPH1,0.021441568475271112,-0.017049479462505818,,-0.00394222489879659,-0.018553549543900042,-0.018913917535082918,-0.03663058666105862,,,-0.015513017418732119,0.13786085030645148,-0.004889896738504938,-0.046661775680616274,,0.049901487811590504,-0.04086278379957067
TNC,-0.050407542390881396,-0.08486149687760607,0.020072507193702755,-0.06171664016411862,0.035926542044587756,-0.0695979170443966,-0.022040497224044615,0.0239942713985239,0.031906800099454236,0.06188280039189801,0.026437161881474807,0.0019236844460920463,-0.035032097157964674,-0.0024809604776937764,0.02899665844967767,0.0929137859205267
TNFSF9,0.005516613961793375,-0.03031767089749994,-0.0347734307602373,0.001395686886461873,0.006702621344630447,0.04374250466270593,-3.30911673121683e-05,-0.016361259783135258,-0.013294960554114471,-0.00040478583604132965,-0.031692651178074384,-0.008786239150739839,0.03238218988426596,0.0171589902246189,-0.03332963797994981,0.13063715369529902
C4A,,,-0.020492216289510215,0.05441532765650016,,,-0.018775470371836116,,0.03204039312953045,-0.024324918089969717,,-0.017030497988426437,-0.01664934641854233,-0.04323596451481264,,
CNTN2,0.12367292068585267,0.0340086727043996,0.017862659714258898,0.0005046589913245714,0.07166476971418743,-0.04352252711768239,0.008405399542491835,0.020972450096902122,0.10928301006441044,0.026726436512287663,0.04542159580127671,0.049601620998571315,-0.04754252298712055,0.006994676157542885,0.042769717816313356,-0.023242278231093705
F7,,0.025176564983313172,,,-0.016113810722731946,-0.015910782773502108,,,,,,,-0.01647558585374487,,-0.0221455954482201,
LUM,0.074363032345832,-0.045859351836555304,0.09821038452157238,-0.055385605476255685,0.028959647716951486,-0.03501408427409003,0.02474807051210525,-0.005133833194466111,-0.008700945374320783,-0.014262905204252503,0.038217502450975,-0.023082413402188768,-0.01991759818882458,-0.04265803241791328,-0.05204242837668183,
BTC,,-0.01509014489200564,0.04956905855149888,0.06635246303216956,,,,0.07501553219622911,0.07142074184192905,,-0.02149795861636803,0.016759452097492387,0.007915186613867567,,0.06111897077302779,
APOC1,-0.013779157253585394,0.021273764961033344,0.01769268268544958,0.04773062417644394,0.0023014530614965654,-0.04975644463388973,0.0030026604714600384,0.015062706783383931,0.07093356538942479,-0.09074620326631094,0.020653267080465755,0.0005237588826919289,-0.0452891667405723,0.017619904191679418,0.010002527971285022,-0.09570335903129258
PKM,0.008055290404829225,-0.029688382531674003,-0.03139843048336392,-0.0968624073530972,0.032860806610153726,-0.019237781868018534,9.776636348368851e-05,-0.04926757094850747,-0.02862739316836901,0.12165121532224682,0.0218978608634011,0.00522570640161975,-0.009760795602525392,-0.03595234904019949,-0.03914041124916868,-0.02304247574065835
TNF,-0.03474517259741626,-0.029007007585443143,0.016808681592451354,0.00693791405679498,0.03997110280843162,0.07836944107256542,-0.021674399073906482,0.025988188431916966,0.034211820894866955,0.0772446127353713,-0.014716190690637346,,,,-0.017235733305524636,0.005770709711673446
GNAS,0.04054664578248855,0.034528858228958924,0.05796925084843766,0.009175707869997607,-0.034142367207765416,0.05319825097462078,0.02420270614236605,-0.06915208098917305,-0.05766248773331749,0.1516880456432747,0.00810992211546594,-0.07433704014017493,0.042639127134970235,-0.07896074717055468,0.06302953509563153,0.1303711651578873
BMP8B,0.005484422275597486,0.005693842412478364,0.007649359544729316,-0.007106252287010715,0.014574826650254639,0.011642470218949114,-0.036292970710169015,-0.00950876038394678,0.05912242605247444,0.02115282120894306,0.021282641141396986,0.03216647106246425,-0.009104161575403814,-0.037454565822300695,-0.014280914094053779,-0.07928249347367311
LIPH,0.033904286945518496,-0.017049475265057276,,0.03651119084670699,,,-0.01513816170428559,,,,-0.01640728656746426,,0.031782246592990525,,-0.00788745852446404,
CCL28,0.09608282960983226,-0.009102943118641987,,,0.031169147389068074,,0.024255030676319796,-0.011246855688152967,0.03366803841183949,-0.021945259464004628,,-0.045985647908431126,,,-0.026076903989925827,
PTPN11,-0.03533633207937943,-0.015608024546457384,-0.0040416071006947035,-0.019277152215940105,-0.03405453648715015,0.022684673177471124,-1.3361114059175765e-05,-0.04280850861287449,0.03245899201165007,-0.005489221700166746,-0.029928583872991334,0.08549956250375128,0.0032030337056098944,-0.03132493825025559,0.03523202687357693,0.013186231565811198
ADAM12,-0.038385518017752994,-0.009933098297279412,0.027585219205279565,-0.014230893868390248,0.04905731042779997,-0.002373135016907662,-0.023697105335024993,-0.01086938685687597,-0.018694706110567793,0.044998066217059284,0.004302252662703704,-0.07200994983981415,0.01855742589309881,0.06379029961862427,0.03455843352277143,
EPO,-0.04146406686692015,-0.02290895136008196,,-0.021165928664341516,,,-0.01583826707580602,,,0.022581727348537372,0.006616640093668142,,0.14998479010672877,,,
EDN3,0.04994595692648908,-0.017217936590663372,0.01568532440162779,-0.02634863921049527,0.04255206016792933,0.053122074769739146,-0.024548532826744372,-0.041855881280577656,0.12103516306436095,0.023045063874770542,0.07664675799050712,-0.010435363897653788,0.06547362617741717,,-0.027483604409086974,0.08028250225430883
CCL22,,,0.027104899794229118,,,,-0.031890693756196825,,,,-0.015583018345082411,0.04675782020006139,-0.01383110182747783,-0.014952804866058576,,
CCL2,-0.03629413754981758,-0.07951178020947444,-0.055838912189156695,-0.06653367360443717,0.027269690972961717,0.040415364544506525,0.025227526643279912,0.026161585648866496,0.015927636944086117,0.029954643005144502,0.04592268690690692,-0.04091135671568567,-0.0010791907255607504,0.025107737920775784,-0.04041000678651753,-0.0632691399339835
DSCAM,-0.02454665829521223,-0.02378401718519134,-0.027333528195504,-0.0146108593695477,0.050438536689099256,0.00502664157480408,-0.010994465367349646,0.018299469217616444,-0.0006733022517708432,0.04848506126763013,-0.016210368860857294,0.008723827624988278,0.022993250053083787,0.14684913242527906,-0.03267490456804252,0.03675196807209511
GPHA2,,-0.019002506511550457,,,,,,,,,,,,,,
ANG,-0.048053231446533395,-0.01775166984644735,-0.01057035836108126,-0.043630522927706895,0.04134323157683027,0.028534974700560857,-0.004623805189121804,-0.029418500327022232,0.03855138848736952,0.10253654227287556,-0.025970717447862758,-0.01679125470601364,-0.02561182556906195,0.044832363209354006,0.012924477302294594,
FBLN2,0.06664524278889478,-0.06968697483201335,0.06760336688248016,0.0455544529417853,-0.013635890559938219,0.005123067874092344,-0.0003403330337573006,-0.00969839444991522,0.0206412397034235,0.007693548832825915,0.06755523490657878,0.03677384546769517,0.012286728277287565,0.013916142913414909,-0.03043798231757639,-0.013218588377311224
VTN,0.0042657713644142815,0.03423898635577539,,-0.027216293935919306,-0.01855354347687261,-0.026820388818955206,-0.004197576840762192,-0.01499731549843361,,0.007096680110566646,-0.011982337698302415,,-0.02041059670780773,,-0.027939419219638037,
VEGFA,-0.06698080022140257,0.028875161531930975,-0.00420849781115435,-0.03138332417785914,0.12228326347473235,-0.0031810746348028707,-0.025319700947364993,0.028554070311603563,-0.01953133413138318,0.12894056146280847,-0.06288412461588475,-0.053225076801621675,-0.03188829582072576,0.14091283874115407,-0.09422746917439921,0.057542480191831225
F10,,,-0.029571285091035675,,0.01605402596037254,-0.010100337738057791,0.014701844889796142,0.08032942795160951,0.001280217088402977,,-0.020464738165699735,0.11184454564931347,0.10158471155515236,0.08488220342613581,-0.022691717097174064,
SERPINA1,0.033561773098333636,-0.029028689379713667,0.04997899801310429,-0.04179498730260883,0.051776086412483206,-0.06135337898213347,-0.013498082804686305,-0.020981332238875692,0.08896027591431965,0.032747731212789025,0.022535180328046654,-0.010979825941601878,-0.04159325866485923,-0.07642266774568378,-0.035989432295121894,-0.04394915588421865
VWF,-0.004009265194196103,-0.03486195506935715,-0.03697333828511702,0.009488146893027294,0.009342180177112355,-0.05443242004353924,0.03394589348548416,-0.020993408955082983,0.06631729177559581,-0.04772999549242603,0.02496321014381277,-0.02526109764670192,-0.015551171052316601,-0.0653777995024306,0.07235465560455981,0.03648703345302012
GDNF,,0.0006847620179669694,,-0.017215970868372947,-0.001571402066403823,,,,,0.0823693527095995,-0.025906974102378248,,-0.02207259388089529,,,-0.05782180974295867
VASP,-0.0350272464852388,-0.07025575166330757,0.016618198503739405,0.02538141757042686,-0.0060785277182743465,-0.01257597228193939,-0.0043112462570283104,0.0667142103287076,0.005721861547865317,0.03356453625252264,0.03284501108222791,0.007033242496941295,-0.02345877006897592,0.015037699407334588,-0.05005919582639152,-0.024496785006261557
ADAM15,-0.003518431676734523,-0.05546203459508081,-0.03295755879393344,-0.06845257259697099,0.020490721801504033,-0.04393214183054496,0.01699662063521959,0.0190096025164157,0.009985911218361393,-0.036949823562797024,0.04868400623822055,0.04725492784126525,0.005244729546310483,0.024904463252282013,-0.020189504196807005,0.010027956403662667
WNT2,-0.028856731388206172,0.08918589230153565,,,0.04443246773886666,0.028470005378678612,,-0.012760401271182687,0.03273214241490306,0.039767599510404636,-0.01750115733495207,,-0.01892667096542942,,-0.03130783262546595,
CALCB,0.010548874426095135,,-0.028280811928650278,,-0.018806001132908142,0.04884534239714724,,,0.054971328358115655,,-0.020727250902002288,,-0.02462205648164649,,0.013013357150804435,
OLFM2,0.02266991924654724,-0.01771637467527652,-0.022964504932171965,0.004425015153214521,0.016003023547941538,0.019563439729739777,-0.011114963430842426,0.030580676007079123,0.01824597842211579,0.04018917680780445,-0.01577871780285009,-0.05324751325304925,0.04325767193262792,0.13299217063214192,-0.028711541693675766,-0.05208581850954529
MFAP2,-0.022944307826833956,-0.046802648467196756,-0.0446191959087942,-0.0402541795068019,-0.046551022473299994,0.009111848770006021,-0.005196557200006299,-0.027039338975343306,0.0010923792914584484,-0.0016107154942332392,-0.025437712507825658,-0.044364927647536634,-0.023507294999328562,,-0.007992381254984018,
HLA-C,-0.012757816435796245,-0.010622750144551753,-0.0792187735754893,0.06581181632033714,0.06194971118211101,-0.021055688982257258,0.030891531830057974,-0.0022190581001138954,0.06756896274758505,0.06680198609422294,-0.030168735610638944,0.010898415889460023,-0.05483568858524429,0.06291359286107556,-0.01907661353768814,0.04261938365511055
THBS1,-0.00040891907633201855,-0.03534258211460864,-0.012572774532844158,-0.02334625506705035,-0.0018745213861135186,0.09855230556634312,-0.018481708173467476,0.027575553542282975,0.025237733831641154,-0.044292028086592584,0.061780397156155464,0.02286643477979431,-0.04230861822824964,0.02725417809920116,-0.07100859491452799,-0.028468042124506977
HSPA4,0.004577075062099701,-0.009762778627933438,-0.028228996001653867,0.04124217704344015,0.0259685978545663,-0.0169318554797449,0.05426921902928778,-0.04259575938291681,-0.026586957959678525,-0.006514080047623828,0.004943177389654356,-0.053231893917133885,0.044130202256741816,0.044761718003625356,0.04061387946861628,0.05302473874810292
LMAN1,-0.045416342292442055,-0.0533534036976694,-0.02489884380574758,-0.014893115377599898,0.05424496230901899,-0.03464834798609807,0.007515254380415939,0.033686970085766946,0.10541439814184682,0.06586961164808415,0.0007647226695333336,0.05021540566280485,-0.01644645806258593,-0.033815179847710757,-0.019876976647619074,0.025801088215996037
LYPD3,,-0.026009640498968537,0.02971529285518167,-0.01551840806440759,-0.02331805120482623,0.028444477553330304,-0.009117458330458307,-0.014902370064135018,0.026420335969960747,,0.004463653040537771,,0.020846466612323058,,0.058596463298284704,
APOE,0.06802761194878221,0.025460441557712373,-0.022083780752439768,0.09673802958293225,-0.008430648135178118,-0.05817434556844873,-0.0013867793826842479,-0.01648412754229293,0.06278458193873716,-0.1380851568771735,0.03412523811128833,-0.009861587374114534,-0.011471434675927683,0.03607918756572561,0.020295012869551342,-0.06836098067905569
SOSTDC1,0.07650192269538969,-0.03840797196198022,,,0.08431850417522743,0.018708524595926482,-0.0017958256086665885,-0.02299815265737332,-0.050010269405091644,0.017254497568860567,0.0995693371752236,,0.09857842745803205,,-0.005660485617678959,0.013187178961523174
ANXA1,-0.06696124486273612,-0.08859031543358398,-0.030071092645742988,-0.0724053386282807,0.03505548216872291,-0.033839813009726556,0.001926048832535081,0.03416664039161412,0.030546198045216726,0.03386413830060117,0.05706430815226001,0.037319801387873684,-0.04123109731324922,-0.08579939358790384,0.013422716188882628,-0.03448760059674005
WNT2B,0.06696984759125535,0.0244231520824195,-0.004238015272598521,-0.04246503209618175,0.08545070267411156,0.05526185540116814,-0.0400934112119752,-0.021173124467220323,0.06388431573876194,0.03168226580316894,0.0065457387816080835,-0.04789183869678131,0.003734393732403113,0.05730800535477399,0.03159045178534756,0.06981268392962584
AMH,-0.02960913807037593,-0.020408493538790224,-0.021862166985061562,0.06189436679765074,0.0339071340578916,-0.03608392364490786,0.0266710348144732,-0.012650038964941056,,0.08244260059040642,0.046255862014870565,0.06748895318676837,-0.00932600704867659,,-0.03220742460488503,
GDF10,-0.02816187196263483,0.049334115597864076,-0.026866436517261894,,0.0769788543918893,0.027507795038428512,-0.02132962793987241,-0.02610408999428653,0.02064601489698023,0.003030281896938985,-0.010563831415031689,0.029387510596195328,0.0008850122042605643,0.03463234022343652,-0.009118816238934603,0.10977022798584303
EFNB3,-0.027251586789606357,0.03191559181077275,0.026872197393911078,-0.0420756194774493,0.0012883586259704065,0.058434987600293496,0.0032690648810523924,-0.053449948152465544,-0.03759434004925051,0.005434676059790546,0.059021416844420596,-0.06543766672911228,0.07383288348088135,0.16592623630212483,0.00616607004721975,0.04396778376916915
LTB,0.018769396255045635,-0.033604380706506384,0.02932484315976646,0.014374413746357645,-0.019301530016686205,-0.014535874844522047,0.03363275267960301,-0.0027800307170284468,0.0864798641284413,0.045817891657113696,-0.0245209687032952,-0.0705777142431769,-0.02118519326985462,,-0.005713498466614222,0.0412039627028348
