,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
WNT4,-0.049457012931447476,-0.013052096162926408,,0.06641556696263527,0.03842154810220608,0.010263302449809997,0.018539476409024473,,,-0.027217195822158927,0.018040394957255106,0.03570221811672819,-0.01985772417788781,0.03108533311335849,,0.011816306783958059,0.029205857721317004,0.041599369857847616
TNFSF4,0.05224638330465018,0.06565424491058773,0.001142694064303315,-0.03202388253328498,-0.01681240764113874,0.0015648519430974967,0.052689373459352686,-0.0793106087389948,-0.04667523479266881,-0.024900288538419666,0.06312205953470615,0.057074316918913855,-0.049272382432213886,-0.008702888843835983,,0.08029866072305575,0.07623365218220383,-0.059142646410147284
NTN1,0.05019151257638152,0.0634890781354899,0.005453268400273763,-3.684953501036439e-05,0.07564092726239216,0.027894055287639528,0.0923708467028363,-0.028159100177888655,0.04867155490386784,0.039428190748801016,0.0269731612509306,0.09372888942359202,-0.04507157748581067,-0.013318727999808783,0.0803418831955211,0.042022885131615235,0.07499257976437998,-0.04934341930542858
CXCL12,0.0052053239011037545,0.007902702616982036,-0.026737146518573836,0.03805541982312082,-0.006116613924214119,0.023784795959597232,-0.030577760501494855,0.0667765441316515,0.021932418329985943,0.01127810492987071,-0.011477640958713186,0.032282502321275976,0.022773459015442872,-0.0009610722919804681,-0.024765478002250915,-0.020127596745899957,-0.03140655178069143,0.026051219292296004
GNRH1,-0.0575334766905049,0.00031394544765447663,0.050854681817859126,-0.02837896463324859,-0.014009901858630117,0.0650274721341075,0.06627076370705187,0.023312575603117443,0.07199011540659447,0.07120213671259093,-0.04029349839487687,0.08354876348792667,0.05998369332000865,-0.03454431017636046,,0.08517026688394493,0.12470475997568234,
FGF8,,,,,0.0584395427623527,,,,,,-0.045151544159202466,0.061487664051898455,,0.03556926585303079,,,,
RIMS1,-0.016592092520264,0.021616792138937475,0.0017308708544876718,-0.007276397096282284,0.01820179050077786,-0.034189711674372306,0.007517045479031535,,0.005210898848865705,-0.05532697208483361,0.009799789779999667,-0.03596793680249047,-0.024448205809690995,-0.04189898208503728,0.03597175127181614,0.005604876361610171,-0.060554472069960334,-0.0037392167459624768
FGF14,0.04682706740904324,-0.005403003445964022,-0.010758808255248886,-0.03311849853208571,0.018193138937211455,-0.004116281797094753,-0.015904470484023776,-0.025894610636798772,-0.0932207029381969,0.0412001709789414,0.030503266573170637,0.08348596654390752,0.002389464751760457,-0.04662215123978887,0.052852032837829827,0.06939294082394275,-0.0414883687339511,0.030570469489491544
IGF1,0.021627508887032347,0.014100327460178256,-0.04523489010732817,-0.02665751338167957,0.034148481750783756,0.010549588036910328,0.05645122410340792,0.07407464381933536,-0.05052914728604435,0.03904370584676134,-0.016227904168245398,0.020171605411044326,-0.008099793270846742,0.022096043817409605,0.15634284769815474,0.09674117461396575,0.002895719450356221,0.07220446590547426
TNFSF10,-0.03624204168220459,0.012527819185946856,0.016281040825052537,-0.0115457224246415,-0.012772929976240762,-0.06646884996686847,-0.021336239949323252,-0.05816509689360789,-0.05512996716057864,0.02309842357258524,0.015117340615641467,0.10849439636781015,0.008225906375340038,0.07044510222149161,-0.04557110327614217,0.060490512343518515,-0.016437945093003548,-0.039687880572420446
GDF5,0.003095789927982687,-0.02000930716280226,,0.015431542919360098,-0.01620652872199486,,-0.006653357195217895,,,0.025705611238274525,0.0591230557748516,0.035410057521199106,-0.020733031221285902,-0.01000840836727214,,0.08816679074180692,0.05041251859231839,
CHAD,,,,-0.0050510677281704495,-0.027730284128249693,,,,,,0.03952131189179026,0.03753109198558348,-0.03846510251419358,0.038824133223008005,0.00921681270155189,,,0.07530969906564673
RGMA,0.03617950470252798,-0.04815015121712645,-0.046392379382855134,0.06321069748704293,0.0029485745737641237,-0.007436379619842874,0.07979624400970821,0.014229353613060595,-0.04349615407636126,0.05596849202940208,0.028330735229700907,0.041394079375575155,0.03414681107432415,0.027122942015741048,0.13643654951298972,0.14333324814155346,0.15365089882104258,-0.07246128806460554
WNT16,-0.006878272440672068,-0.022754006098415453,-0.014634161207414316,-0.013511375926511643,-0.018878095349876806,-0.03295447717541562,-0.03324385422630082,,,,,,-0.02527662738914081,-0.01297210788017232,,0.015067345178619513,0.14366124941508232,
CX3CL1,0.060473242593413905,-0.0022212739746725017,-0.0026212805728635445,-0.07943734509388833,0.004161077186401712,-0.004121327898634547,0.03862602969772301,0.028877255688680884,-0.028144136602108974,0.005611734791618239,0.1255182153551794,0.0814546058248151,0.046471560208830885,0.06953855805082186,0.011880000796586656,0.11592844674912503,-0.11010294797942695,-0.09623985078724916
FGF1,-0.0047234918904257486,-0.030449719819016254,-0.015641991274510082,0.033791074488076826,-0.013738622663693939,-0.0485182942355297,-0.022386140033763664,-0.010303807522718183,0.04474549174517518,-0.05534212095112746,-0.01339143122621024,0.04677195013981193,-0.02711304531109191,0.028250022711346915,-0.022695597281368326,0.1396651293664007,-0.0922751011452271,0.09768378045924013
ALOX5AP,0.0032531309352290217,0.013899492402733972,-0.04858060635343984,0.029863854618889733,0.0007677709191265246,-0.02619136596481674,-0.0306416336308679,-0.04622860018693125,-0.06388816135876886,0.05026691360383238,-0.021543339490952176,-0.061661791365001314,-0.005283552966632272,-0.00391480366270978,-0.017021212515219146,-0.007753087659862133,0.037861112558392904,0.015107218694776645
IL1RN,-0.01145490549613405,-0.0004356656747609829,-0.02418999479721874,0.010705930797948498,0.01847008032454278,-0.004238319797866838,0.06401033400408664,0.07033181874287414,-0.07040764179991157,-0.017523793850412594,-0.017156240031933973,-0.020937556992358636,,0.021403355659257026,-0.05187579680365313,-0.011487602505109211,0.010622472545487807,
PCSK9,,,,,,,,,,,0.0410127067413877,-0.034756415653959184,,-0.02680873135178907,,,,
FGF23,,,,,,,,,,,,,,,,,,-0.058345978863518964
NPW,-0.008279047965284428,,-0.030759935615681907,-0.024550704972949988,-0.01992092536321407,-0.026577351693990076,,0.0366262773113174,-0.031790006798534276,0.03655898158283802,0.02751010313785237,0.04822917651977793,0.05345923095944438,0.041998184860798086,,0.05080116116436734,-0.009941044332823711,-0.04398872264678736
CXCL9,0.011716099580897697,0.015672654761338594,0.02619866148425625,-0.02154750046566306,,0.04148477835350251,0.040965585295427924,,0.05941729757053372,-0.013244076464217191,,,-0.014050910841064483,,,0.014158036242906723,0.07060526632434985,
ANGPTL4,-0.00013973479704233637,0.017847490864888876,0.01829458607104761,-0.05816202368916864,0.05558146400490766,-0.00904638726797916,0.02253370030557246,0.06492624400613506,0.18089700974992481,-0.007753640696568762,-0.008905574029144894,-0.1447998079143828,-0.017835115819073977,-0.02193623346816345,-0.004662776660038731,-0.09813331469808116,-0.031829323466736226,-0.01696953203643401
UCN2,,,0.019825335863442105,,,0.06405559007914739,,-0.039545352394543154,,,0.08195338197164961,-0.019908524028742082,,0.02402598704070094,,,,
OBP2A,,,,,,,,-0.032666692472283064,,,,,,,,-0.03605756227017134,,
COL4A3,-0.032800427575019976,0.06548929908512267,0.03198057025784152,0.037966655793796725,,0.022486649558112328,,,,,,0.09438674051626574,-0.0016414937686901618,0.03364404593800327,,0.006304210704973955,0.03266932668506941,
NRG3,0.10882972739740096,0.045033504209084994,-0.029420931013116016,-0.009592765271910404,-0.021958227023118546,-0.027260761369374505,0.01199226884146568,,-0.0572124270575083,-0.04160337246051204,0.021187053321310923,0.09610591707697527,-0.032396042199635725,0.007508682143177395,-0.03556962770650466,0.1710566325654236,0.02578951433277928,0.09241363359673307
IL23A,-0.005173812143259948,-0.02138175353845684,-0.0073115112950955284,-0.0373631832771001,,,,-0.017107146322255594,0.01642604275642832,,-0.008075695039212549,0.12839792831409602,,,,0.059499914881021576,0.2410248486994063,
COLQ,0.06413643267448554,0.016725728443173295,-0.02752718196288424,-0.03052631114389736,0.01703467582248187,0.0010020713962319353,0.06833731514190869,0.0455581192576639,0.11369892509248106,0.015134276802925726,0.05360814046398723,0.07947799391817349,-0.020447659913013356,0.04155728319460593,,0.0968963905886567,0.06183865975287395,-0.06300113483204853
SCGB1A1,,,,,,,,,,,,0.10359574844065071,,-0.031017868431623727,,,,
TNFSF12,-0.0025632194678426026,-0.021480275584021023,-0.037745730016360994,0.09886172314092999,0.009907802716770461,-0.00019428649690121866,0.019276069623101057,0.09976261984442118,-0.07604904226798592,0.01046397409841268,0.03624738613237835,-0.03850253986945617,0.012839578057700508,0.039875031082346836,0.02441365253215196,0.0862899106577973,0.041058800188768174,-0.014410120694559892
DKK2,-0.026547098416746105,-0.02239636363050925,-0.003879689245450322,-0.014934793784460276,0.07151590985128851,-0.03077607506534201,-0.00015715510440379442,,,-0.02311622359988614,-0.011903351583481067,,,0.05347496699001404,0.06956942354547753,0.06225286343118934,-0.026195428336240507,
FYN,-0.013394610798644157,-0.05703433818099931,-0.035277333433907036,0.06025018528820393,0.08449915987643412,0.010569060630505004,0.06144200236374332,0.013601469973672231,-0.001006194614107553,0.04042183772549123,0.05437468395962496,0.09059188077503741,0.013251795596513042,-0.048202810115896645,-0.05469736632472069,0.1401252614871409,0.08252254242458693,-0.05904075647582637
ACE,0.08205652429615448,0.01788536513067699,-0.027825498578722158,0.008470539457719094,0.047302550987623315,0.024784598036133188,-0.03752169509756594,0.06492747372826409,-0.08426949552827073,0.016883828024464545,-0.0003312004933162376,0.03682827200579352,0.017944863279983427,0.0638659433936521,,0.08175521153517838,-0.007843379043643853,0.027495948448470267
IL18,0.033840646541895496,-0.013373890053712176,0.02846205395593189,0.11385266397573904,0.01534317905833549,-0.007965696147358092,-0.01010848645179669,-0.06501189298895522,-0.019501068590725472,0.02487736121908873,-0.021621704470865425,0.10460688766579343,0.041046967511822165,-0.03223099971141262,-0.058276093647861724,0.15646766456159536,0.0636510492432458,-0.005257817411802955
PPBP,,,,-0.014138105753822098,,,,,,,-0.04305004865084404,-0.02677918552600826,-0.049838209808339876,,,,-0.005675256293026537,
CCL27,-0.003431041174510602,-0.014181396307689277,-0.02832774585084651,-0.0284882509677811,,-0.017161121432431505,0.024461855357702757,0.06427851230071628,0.0013390875815898072,-0.004345737779020221,0.08283859240896195,0.0076612434959089145,0.010691294775860671,0.012550746554674275,,0.008852450063300352,0.0887603705287703,
SERPING1,-0.042713038442759546,-0.08933288649753336,-0.002716166209446907,-0.01615724964939335,-0.062436275022195786,-0.02937134712571125,0.04706392643981939,0.0483439269867205,-0.01765913507598332,-0.010435562207729518,-0.03423087582315878,-0.017234248628601036,0.07547809871053392,0.07940453208963777,0.013133425614635503,-0.053212870835393986,-0.10470014863151583,0.03281569698958007
AZGP1,-0.11222974253065587,-0.029442914720827048,-0.029197701852252015,0.06206609536988351,0.0020920484192560444,-0.03436988019227595,0.07149851400623645,-0.060154996579109964,,-0.0008398123858443206,0.0980279642064399,0.015988056425322927,-0.00815581418542952,0.05646180665175444,0.03342953164596237,0.09085769774908539,-0.0175730663086418,-0.05972148129834576
INHA,-0.036267964710930536,-0.01417326977462196,-1.3496768982000133e-05,-0.021686156107958633,0.03169079748672261,0.027433802692455912,0.08386061832825845,-0.05407506281129083,-0.05630619640954601,-0.013131771417622057,0.01953157189865047,0.04040767423959311,0.06214589199632471,0.024109564601280647,,0.07479632564606675,0.037788663278007534,0.02577008564679416
SEMA3G,-0.033319730779479056,0.007312203097276026,-0.013802990307253536,-0.024426852087186004,0.055767407404489495,0.021772762011088142,0.01155642347426428,0.014618701180530604,-0.049584393895453056,-0.04160335667602842,,,0.012626034157603183,0.04376431820158932,,-0.023999626210732882,-0.009563717210086474,
OXT,,,,,,,,,,,,,,-0.025974234244764208,,,,
COL6A1,-0.013802305480525225,-0.024963529980550722,-0.0072796224306584025,0.0027092168165222474,0.053940502709565664,0.033915752044280996,-0.06544415915146176,0.0025969139116940702,0.0008446253585982365,0.05109369201640624,0.04363520407555392,-0.059201948364251265,-0.03196174013095725,0.049891100888132714,0.004870401870510645,-0.11654377223634836,-0.018067334410971237,0.028943347177109127
FGF17,-0.045469501195913066,-0.03196156275187632,-0.038416396238962175,-0.025403206935142673,-0.026831130014654706,-0.0307709828442732,-0.05307745549301888,,,,0.03912665087101128,0.07357245328407346,,-0.03183172024438536,,-0.0428687643513314,0.025226538866684932,-0.04295277740925498
TNFSF8,-0.03437855587149396,,0.0006326496587963742,-0.014138102089139109,,-0.024575980956227865,,-0.0447976327869849,,,-0.003971480675192835,-0.013590059598840987,-0.02409816110571335,0.029142301169831197,,0.08989789545564877,0.03325703492794039,
FGF20,,-0.028144461589294904,-0.040044397915571274,0.024485408568422157,-0.01681241294881989,0.025997424849145422,-0.03325552532359378,,-0.06926111053106229,-0.022744483686482152,0.038508092951151825,-0.03128813180665772,0.005669091543098183,0.01748185206169744,,0.09177214747597684,0.04923325122736384,
ICAM3,0.12404389148201726,-0.013431159939431917,-0.00017621941641579405,-0.02616410887718774,0.021460745320355502,0.00839702845856514,0.027988389304322254,0.02756590020734089,0.05404010300983261,0.08470696296144727,0.02951356722117912,0.09674120452075466,0.023521676641965243,-0.01294750307901758,0.04826412082215329,0.03552268817811906,0.11351533653259405,-0.03124749350725736
LAMA4,0.013298089917031249,-0.028122256996091565,-0.01884138548239336,-0.04705255715091607,0.042475415563617364,0.10143108767648563,-0.08515567798242375,0.0017858394161793698,-0.030692610835690266,0.020815748473875934,-0.006996281839449543,0.03339672842847841,-0.010764156589660527,0.03352439937146025,0.08016708572332866,0.009716808806093507,0.061890593147518685,0.030886783045127163
INHBE,0.05301299184081707,,,,,,,,,,,,,,,,,
DLL4,-0.038687636856351876,-0.013555046624210627,-0.03116102970343989,-0.018688620513970983,0.033941375069538406,-0.026641617360133683,0.04804840659900489,0.010380263641585355,-0.03195945610677693,0.006605141449502113,0.027068709557291855,0.04382137958971632,0.021053337599215276,0.09729336043270644,0.0008351644792673003,0.14271965856113986,0.031295423220599076,0.07326125105011161
SEMA3A,-0.016901113807018538,-0.03218508283686523,0.004039987703531095,-0.021917270601886682,0.001557862855994238,-0.04501366425003553,0.0644884899698337,-0.013616428562341628,,,0.04630167088406831,0.040402736833341,0.010092127962369078,0.0029287884994600413,0.08850327610085676,0.05555737040495945,0.09089335318921794,0.04815027437741825
RLN2,,,0.002982780335062872,-0.004848212828496763,0.09516437068940344,-0.025033705421899904,-0.01113022463383733,-0.002811087767465015,,,0.009790853068381082,,0.000525528290679624,-0.030293729740378694,,-0.016740779563750842,-0.028174690329781597,
C5,-0.03559758369753366,-0.04485868529643493,-0.05672649019331819,-0.03028628166408241,0.08343418190087351,0.008190840783481992,-0.04355466521832558,0.09240393305449857,-0.034404466264627794,0.10273488305731883,0.03591001583758478,0.08854167585851414,0.029287043610055727,0.01383982529119611,-0.052417407229688406,0.12889948850162605,0.08334752178295617,-0.08313730988237272
COMP,,,,,,,,,,,,,-0.018315348938629353,,,0.028221044450407722,,
EDN2,-0.04649503002003914,-0.016022730063774072,,-0.018593967803682276,,-0.012238238000177025,,,,,,,,,,,,
C1QA,-0.016211845672078045,0.0016130798315174906,0.00837640661632287,0.050602742837087156,0.03652334568717403,0.02667191475991121,-0.008248453833121418,-0.011490004296229097,-0.06854490841361466,-0.03400950242998762,-0.09753469888147648,0.039427052927732166,-0.0648226475331358,0.0857647138614922,0.029673526503431743,-0.01173655776190601,-0.007955347666171125,0.06820586478999062
UTS2B,0.10828364336587178,0.06165359119035607,0.03310432361054369,-0.015506872903222259,0.03544986828329721,-0.021638946313684758,,,-0.018798780651013633,,,,,,,0.052471922304137116,,
COL9A3,0.045632417261750324,-0.007475649469128957,0.04778684045556943,0.03011987529594427,0.07462508820030331,0.04152604031902127,0.033383576970787865,-0.03964976481332305,-0.021022772479220055,-0.06108688454489975,0.08767542564368742,0.16601611636974323,-0.037675774051599824,-0.0011492936721741909,-0.0572375063235772,0.18967628317634103,0.021687075730551956,0.01415344279147931
DLK1,,,-0.04576558052008806,-0.012629728404196997,0.02533313492765439,-0.02501387945376858,,-0.004471083394643147,,,,,,,,,0.027525345779398924,
HGF,-0.0011935396201733634,0.09615323535234974,0.015437404613137825,-0.0008050097418472262,-0.0370789870200385,-0.010153261924849758,0.017780540354547895,-0.07027824503221122,-0.054188079992282465,-0.03907557608569012,0.011708731068743873,0.04411158021113678,0.03951221951884638,-0.01902931640201747,0.02184967001772362,0.03483055786382302,-0.07618718886832432,0.005079336230233751
P4HB,0.0141304104816178,-0.00441177659004215,0.05580133435853901,-0.0973517326198305,0.04564811181462226,0.0316437070305217,0.030547913884871103,0.04039508715493455,-0.08890341705656456,0.013017850772335367,-0.032910077093656884,-0.10555442611352592,0.0322615686153172,0.053493333944573375,0.022362528017722677,-0.15972717348961818,-0.01189579452703789,0.05428435914349999
ADCYAP1,,0.021324719782828655,-0.04568161538739944,0.03359199686703592,0.010121133718076603,0.01371948207712871,-0.025243441646020364,,0.10747314660415293,-0.02558053617208765,0.029723445536196106,0.006323692175873322,0.03141184688074759,0.00820685302880337,,0.036100330306223706,-0.06260717183217795,-0.013435983986966285
GREM1,-0.036969876297896276,0.03845972139200485,0.051789762949804974,-0.030915099658699204,0.02485198307981352,-0.03447541298154312,0.03233850543454399,-0.014768893929633523,0.09076352678992154,-0.04739887132888449,-0.014669013790677076,-0.06354306819716188,-0.03959124665413752,0.048153839461101716,0.03963031001295552,-0.019523618519449226,0.0013133862953819719,-0.012414601438376143
EGF,0.05153514298248836,0.002693184453775955,0.03827201521319487,0.011081736469847987,0.008243813885651822,-0.011157478417952692,0.04943968622361819,0.035299045536215726,-0.06926105202738388,-0.032507477091646746,0.09429348694398439,0.027435771237118132,0.012027999910972368,0.0017625348839798083,,0.14084375528469426,0.10693651412278339,0.013920343370405156
VEGFB,0.02795702778494959,0.07593662587982507,0.05109504142586356,-0.08939357660660677,0.04173025683767374,-0.001914254554160654,-0.021542612240330272,-0.01968498971297278,0.06545416000673353,-0.0037383589098341974,-0.09506331787836741,-0.048065923642860206,0.044277687159428696,0.050272547219480795,-0.04518638002145116,0.029481880756861294,0.07475837775312001,0.023090446957908763
FARP2,0.04835844450163003,-0.004061236829523255,0.0026742253125560935,-0.01844923699920121,0.026453726939593563,-0.028886208589794436,0.005264218116560524,0.05130468737724044,-0.02034985062038431,0.07083024118954136,0.009456478908192225,0.06371797349453391,-0.009067813106903614,-0.03347917993936041,0.0661836183829553,0.09781839243284036,0.04977530746995964,-0.05602708610816236
BMP3,,,,,0.009322916363645826,,-0.015956694378206022,,,,,,,,,,,
IHH,,,,,,,,,,,-0.015840967522096565,-0.0010014538286221898,,-0.029925484361775567,,,,
LAMA2,0.07891256005999889,0.013386178490512901,-0.007645384946380736,0.02628151922587709,-0.0006822611488597417,-0.005217231827331748,0.032279114579964914,0.06856621346066058,-0.07316982142818039,-0.0040138462830704965,0.012181177213687663,0.06711911438730551,-0.038505025332566126,0.0949081582040592,0.09524838770747987,0.005088709585998465,0.025868188050894494,0.07128764029411921
SERPINC1,,,,,,-0.023151717762266176,,,,,,0.04659580273621698,,-0.003993778684552928,,,,
NRG1,-0.025547875405479748,-0.029736722397416374,-0.01573015553716011,-0.028597188973633295,0.00402538079151862,-0.01194331361567394,-0.010288628895113233,0.0009454373782661479,0.00512999974107125,-0.03883959531652885,0.09043393063726486,0.00799413241518355,,0.032626498088461894,,0.0838427447806755,0.017554453494575562,
SPINK1,0.05665656626836353,-0.008782363160288761,0.003546124211004694,-0.025282919460672692,,,,,,0.0051497259515261365,0.04584747955440982,-0.07467066852241168,,0.037300385662472624,,-0.06288024700345744,0.008775013222841122,
EFEMP2,-0.03203366105056595,0.010723327324893438,0.00884748888925038,-0.04449341675762835,0.061746142736148944,-0.005160381358342303,0.06352447817131834,0.019508526327562305,0.004073954834734819,-0.021172106033904008,0.03066931715969064,-0.02044611073412058,0.008674515077431505,0.05197063351033487,-0.02443531916542915,-0.04091765692391375,0.009941238118351488,-0.06653316036688317
SELPLG,-0.03135031514379094,0.006115564618334577,-0.05817993787019898,0.057989505925130164,0.050105620136700155,-0.034827937384272076,-0.029622027429531825,-0.02340798457006288,-0.04570099170679988,0.049469775639481184,0.11160383441323825,0.11090103708139862,0.07409296854394656,0.07873207207689649,0.011545705386631131,0.14398034620457437,0.0670262889745223,0.05462556190955941
GDF6,-0.029220430243019686,-0.001157304356401924,-0.0226943295026257,,-0.029338332052152465,,,,,,0.04224295417204965,0.04139322187806941,,0.02506657134713331,,,,
HLA-E,0.028442407238025137,-0.003955969374608186,0.015497972021273732,-0.02319033367344515,0.03379142587971529,0.008337260961800283,-0.014253003614913199,0.035709871352025045,-0.04855763890953529,-9.143982918579216e-05,-0.05936573526423099,-0.06992889912566069,0.03604098454149988,0.05720313816070193,0.019327639256000284,0.005148182964945626,-0.07804622402884713,0.034802153821869374
PTN,0.021675019494955344,0.01321768481612231,-0.019274989126018327,0.04409605375538007,0.0852940320336972,0.028850299280767114,-0.011609958727144008,-0.00919125063084934,-0.029074561486107525,0.05773828624098883,0.05335205607911626,0.05180459132817314,0.011941212335295479,-0.08391397518549472,0.14072170120629618,0.128960055965534,0.19532252369818837,0.05469137260664046
CD274,-0.05863601792892573,0.001154742230570036,0.03278745203815686,0.005571324853038597,0.013543806786961342,-0.023897063666363565,-0.0013401131426587951,0.04045703469875659,0.043913706878298944,0.026532386813410573,0.11229700652155794,0.005805266079670229,-0.0009229254577797768,-0.058741446126498585,0.03798637235576767,-0.031742555796221573,0.06273548095952407,
FGF10,,,,,,,,-0.005076346895787173,,,,,,,,,,
CD14,-0.01016693118795282,-0.05429333657973846,0.0014670490368667718,-0.060540286450709864,0.015260562826584743,0.0187431722409801,0.00885075190662871,-0.0635901800324648,-0.007028950715388689,0.00399915177290581,-0.06962604219178316,0.03409903084609848,0.02734176293377359,0.06610856728689221,0.10252023716781809,0.07836484836196869,-0.012653679836516878,0.09408282396310527
SFTPD,-0.047000286469851785,-0.012093311226414912,,-0.01587745211759646,-0.03323930687602233,-0.0112795592783655,,-0.04341655074278614,0.08064839645948498,-0.03215253022181459,0.004254008240901663,0.06359805408199001,-0.00756302442184719,-0.052526700316164035,0.0569684396390016,0.10280029361371085,0.02380554920296182,-0.05589898742849123
SLIT1,0.04033201647576143,-0.05934166288042735,-0.0011514559849669594,0.05987586228977611,0.04283945983034835,-0.022557671855264805,0.02571726605085584,-0.02843825829629505,-0.06670489105275602,-0.006130571711278829,0.059958434107394876,0.011661569389776392,0.024450984454267938,-0.04857482854753533,0.026893603167555038,0.11542665500821492,-0.05401149121626563,-0.021909011486112535
LPA,,,,,-0.014701682029653407,,,,,,,,,,,,,
CNTF,,,0.017500067816251474,-0.014138103379520118,,-0.019734948755987625,-0.0014860855006554726,,,,,,-0.014935517972688632,0.04444698939921428,,,,-0.0558992272998313
BST1,0.0435762115936618,0.02659470555278438,-0.05893485595654912,0.03570287364102931,-0.023673755885713004,0.024576364333022183,-0.024524193616746005,0.07693547849073987,0.015689519812634924,-0.01128872668866818,-0.017479516977653313,0.0941745282941601,-0.025462450712089718,0.02630626411319549,-0.05348757105856809,0.0877935432737889,0.061452565970750474,0.030846368383238867
AGTRAP,-0.022596453921138834,-0.04303992654366027,0.01639018916483577,-0.015028415212976402,0.04902236021395226,0.029179144858342967,0.002543503903437693,-0.032100610735492204,0.004876434078461549,0.06268723410371235,-0.025723828846188106,-0.026796578430387984,-0.007721158131998349,-0.012088051587999561,0.10953408761061097,0.07198235079077248,0.11480474099798414,-0.01190127071438911
LAMC1,-0.019718932633686483,-0.03294042839967238,-0.04731871508977695,0.003450791064089063,0.0878741559159343,0.07074188293310857,0.02520745887813312,0.07566439098327411,0.03010803424489725,-0.003671717014311093,0.04051732663170553,0.036304890715742215,0.005132469910076406,0.06121276794708812,0.02496071806188753,-0.038612274996034236,0.036495533838465655,-0.0874064452702809
COL6A3,0.018801934156778465,-0.03669745644567165,-0.03270151256962875,-0.02840162013092587,0.029878914981607885,0.03003967052645921,-0.006743483000185586,-0.015791934552710187,-0.05886893205333443,-0.04018132814233671,0.0511545176376305,-0.0038209056526341263,-0.02200920013205079,0.06705982909168759,0.01143219025531092,-0.06228112142835699,-0.008111146649664745,0.05876949364554527
FN1,-0.08199169054169492,0.0013723006387481528,-0.02228095213395403,0.026436468788895866,0.12405731846327411,0.020079761534229794,-0.045109959768758236,0.041489863270543124,0.004261085474047967,0.017055296159253604,-0.030846316678845458,-0.10570763703522364,-0.05520122707991375,0.040368715079533345,0.06530398912552622,-0.1301365956552006,-0.10970800096788995,0.00750743211493024
MIF,0.07814292098048126,0.06100526049446814,0.06681128780687781,-0.030491196707902166,-0.0007090065807551568,0.006543599770865236,0.01420344429651881,-0.004399216413290678,0.10988747989298381,0.03092248271655194,0.018966981400375272,-0.038345557645715775,-0.011330382906403445,0.01331073256239605,0.05690591556599414,0.07176825259708694,0.03516573113531216,-0.05525765977425181
JAG1,0.07347447971744513,0.01764737242246214,0.005441385449838246,0.01858038879367084,0.10934724302999922,0.017589858029121004,-0.03922049530278114,0.030847924145536595,-0.020412320478319562,0.08632818149906116,-0.005475707957154139,-0.10412659579613057,-0.009502252068846313,0.032163345472003814,0.0913455097505954,-0.13355871577030237,-0.06270054255813678,-0.06027311544842981
NID2,-0.04250788599493842,-0.02480829061410182,0.012319929238652468,0.006550741362331634,0.07849556126153412,0.0037423948306300847,0.029145397461057352,0.006155202859167781,-0.0455915618743952,0.03609563839359841,0.047496404747710726,0.08565004687730307,0.0002966408328688122,0.05609552993660775,-0.02082962664250323,-0.0027720939236268844,0.04033175175449057,-0.05918038323424962
EFNB1,0.04603079598538367,-0.03137115850395518,-0.006414172576530216,0.040996816976610874,0.007742966806141607,0.0057784161253582505,0.04436289971785608,0.04063386439718229,0.025344148772375737,0.047282407395430465,0.059279290144758634,0.03614419608333338,0.004071657685812656,0.0029331274271075045,0.05020920890788234,0.09566720496793883,0.1673281535957832,0.02096142637092026
COL4A2,-0.002704916189466469,-0.03227577717323877,-0.040514151445664545,0.04939496147479542,0.08251545660620993,0.033186341192561634,-0.04144817889192314,0.03290667063562961,-0.017344489596327832,-0.04038989231015844,0.080064591259331,0.018856973173018092,-0.008822100467413722,0.0880436572882876,0.11294416541227785,-0.05460608921165947,-0.029110105705371384,0.024943497727825205
SPP1,-0.061895962372089094,0.028583394378724994,0.037176927584661394,-0.057032259149981175,0.024902474256289567,0.03444588450543696,-0.006647237614460847,0.0027589231190272476,0.11246527261840375,-0.036321011109877684,-0.08112802039021708,-0.11011047294846851,0.05241441895430023,-0.00048473073229261674,-0.00812042909950918,-0.18882330195994343,-0.02024912204745629,-0.07652180609519965
PODXL2,0.05131546364592386,0.03415037105364606,-0.05640267461672602,-0.0184846609366318,0.03743946383759753,-0.015121454867807011,0.030450547591088197,-0.06833973345312885,-0.020848163315780783,0.00976099879912341,0.04665755774907699,0.04279353059969991,0.013296400460902283,-0.045890747775085575,0.09819491565996492,0.1746162693277045,-0.045174261416145056,0.020530593838897597
FGF9,0.029349913631645432,0.033596530675864295,-0.04529644998265963,0.00416448197293621,0.06723513016594909,-0.026138515455877472,-0.04128669452147925,,,,0.022078385723990394,0.04593310091296873,,-0.0037000481007487067,,0.03618831140422867,-0.07258169093758628,0.019998776128379473
ITIH2,0.0016164673898320058,-0.027079760241337868,-0.035986489491431885,-0.021547499136632637,0.0393160673901911,,0.0302776634485783,,0.003735079181806097,0.028745468121058874,0.04960480511775723,0.014488925805843838,0.0254886321562698,0.0329847273693967,-0.03769755260864098,0.09062497574576683,0.09407659778710305,
