,UKF334,ZH1007inf,ZH1007nec
CCL26,0.06149264641669318,-0.014866758776075725,0.07274584116887219
FBLN1,-0.01578114190758932,0.08347547815498485,0.08270127748250994
SAA1,,0.06092680904285541,-0.007226498719421307
MICB,-0.0026415055491959237,0.11830969053843449,0.01621995251754535
MMP13,-0.010571431194378329,-0.005629582846769951,
F13A1,-0.022640718828615406,0.05646053804485745,0.027760539671066172
CXCL11,-0.012979285296638781,,0.14098567992479777
COL5A2,0.025338379209207326,0.0452174300802732,0.08992409622477328
EFNA5,0.010962237494583126,0.04366061013708405,-0.09245600878853041
EDIL3,-0.04458653863762457,-0.01988846661027777,-0.0054524476958758925
CD86,0.002823285308940149,0.09324892128545177,0.09645421751387727
AHSG,,-0.04726443187474632,0.092608149117322
HRAS,-0.05447566160287617,0.004821200208825725,-0.07948696096862021
C1QTNF5,,,0.06731686546437826
RLN1,,,-0.05923553739332464
COL4A1,0.06453344216021843,0.06397558255604581,0.13219883214578818
CCL3,0.018956535124927534,0.09697724031951688,-0.0537695550438283
BGN,0.044956592986082046,0.058126601511038704,0.16281120208308333
RETN,,-0.0192808682026242,0.16389605040693306
S100A9,0.022193253681481263,0.10678297762129188,0.07197563482291576
HCRT,-0.020122034924942505,-0.003587348885014285,0.024249368596502688
FADD,0.02533822147357157,-0.03251488286652181,0.04644932923740414
ACTR2,-0.045533945059729915,-0.02267729630069845,0.06962893686483723
BMP2,-0.008551001290928152,0.05795534024777726,0.07561302798054405
PDYN,-0.02360151126970499,,
CD55,-0.013326513667677837,0.13289681964076916,0.10884243629358087
CD6,0.009695647218261366,0.04860191995978439,0.1177635052739184
IL16,0.008940425654600107,0.002914829568310239,0.06273644482019014
LAMA5,0.013072131365826224,0.022976687262420237,-0.03339217322443217
RGMB,0.011100467728635138,0.05491169627129709,0.0213229400284856
INSL5,,-0.018327365694639018,
IL12A,-0.01901471449324884,0.058343725467513964,0.0002149785294813131
S100A8,0.009339604212289437,0.10197700764117931,0.1359977713148923
TAC3,-0.030188729709464342,,
MFAP5,,0.05259678122326714,
CXCL16,0.020090333042794013,0.12148781475432166,-0.027542761514422684
AGRN,0.0449065157379348,0.0934096554989467,0.13961315865471008
COL4A6,0.017632102708445826,-0.0021509799613623182,-0.08162759628415854
FST,,0.06306950336203135,0.012316582591180247
MEGF10,-0.04088147175971825,-0.054964729116298135,0.02815580446058883
C1QB,0.10635000370880283,0.08589741362792591,0.13568180863333992
HLA-B,0.07350739265029049,0.10767331168567332,0.1411286376782286
PDGFA,0.01730299153923619,0.0036130719820298865,0.07811722245687998
LAMA3,-0.02685736925485772,,
DKK1,,0.10667636874309039,0.07635723167349519
INHBA,-0.022372764613720716,0.04357237230139124,-0.0014496092811970554
IL7,-0.013552787786242694,-0.03235786350423099,
FABP5,0.04720527564506197,0.00655029281220049,0.09910400380880396
CCL4,0.04576611816620811,0.07304005519379102,0.01819690900672211
FBN1,0.08378283662375144,-0.027528664321731615,-0.061384318871836714
TCTN1,0.017586394816434675,0.0558135432855305,-0.0438628677426725
BMP7,-0.03934252395867953,-0.03233918411302655,0.014961098547229832
NLGN2,-0.02349877108063712,0.010330744569917404,-0.04613280445634665
CCL25,-0.007442683421164375,0.07571218905127093,0.12831073322936148
NPNT,0.035685518663353614,0.051070521634137056,0.12387960779961674
KITLG,0.02500367272448327,-0.017124691168075606,0.002429661132094037
MADCAM1,0.015785539229943087,-0.012957788738719887,-0.028843855723079962
F12,0.00930772419948233,0.047469426307625275,0.03287757726741738
S100B,-0.01739833705244481,-0.10518792265962365,-0.05521131849690105
IL27,,0.06021302160300325,0.0409846520762449
CD99,0.049489730981829204,0.06617065391452442,0.11663640921678625
PDGFB,-0.024734651574554182,0.08892317661165519,0.15108618235146842
CLEC2D,-0.029956674063340894,2.920313082952076e-05,0.18737173076150063
F8,0.029903320883688394,0.040183218677032034,0.13677819844625097
C3,0.08922807679590908,0.02651278811033545,0.08064567092468944
DLK2,-0.018172422921212874,0.03561882851922223,-0.06443003530387643
TSLP,-0.015773179446840268,-0.060383333964077794,0.01634563723381604
OSM,0.1092554961433148,0.005214703294537202,0.02297129177664393
SLPI,0.03181845757857942,0.06761735070167174,0.09166885477959764
AFDN,-0.006652430051293907,0.006243962785819447,0.006177555951235359
KISS1,-0.01341157051088059,,0.044679132564243315
ULBP2,-0.021920094438793704,0.06353382067757839,0.02758107211774655
ANGPTL1,-0.017405876952826554,-0.04726443448329205,
LTBP1,0.028509212381390384,0.025363421928969034,0.0563223225009347
NTN4,-0.03333920158008583,-0.013634018678664558,0.008709324383846289
APP,-0.006999799556447436,0.03499373881796464,0.13541886873752432
RIMS2,-0.042631041699113685,-0.029621401123529973,0.029380076214137543
WNT7A,0.04209441672856346,-0.007432406909994945,0.06116704112117508
GPI,-0.042098771717620734,-0.022940995999140176,0.0196269829669336
IL1B,0.05186736680412783,0.11194524540439091,-0.0002988525638568297
SFTPA2,-0.010747942948561436,,
HAS2,-0.0113708652589881,0.025540247867433072,-0.008981633968398689
IL11,-0.012071135524404713,0.03122751241485966,0.028580269233707514
SEMA4B,0.01867985275711518,-0.021953674241084718,0.02503548009326232
FGF12,-0.05625469144328586,0.012939146278460153,-0.0009739876511031989
CP,-0.04587051823645234,0.07156779882222968,-0.02558913544612636
NLGN3,0.008668399649089702,-0.10684933901520567,-0.014558862442111405
PROC,0.02957712579610618,-0.014908396384638242,-0.008876047146443272
TNFSF11,,-0.023630512297163713,
AGT,0.036527717495206884,0.03901274403019666,0.14746357426984388
PTHLH,0.005118169960823664,0.017657103411251318,0.024394045682757305
COL1A1,0.07577279509510483,0.09831049840798464,0.15472740736224963
LAMB2,0.019720007185585975,0.05603902508264122,0.021858120270443114
DSC2,0.0048641865836806745,0.1588635959029779,0.06444881928026591
WNT5B,-0.023857999529093912,0.11790585170809384,-0.007974009061126506
LEFTY1,0.002550374916886117,-0.048527288133159895,0.10659966479433323
FGL1,0.09448765750866715,,
CXCL5,,-0.0020830800899235037,0.15206093137977827
S100A1,0.010799105217739878,-0.05874929035703975,0.04334577487718225
C4BPA,,-0.025762006306898438,
NPTX1,-0.024095264984861742,0.010510858275003903,-0.01891669084975118
TGS1,-0.0036394936424615234,0.049267221174905694,0.054770075109392406
SST,-0.04616504651424125,,
IL34,-0.04320134500202626,-0.029020676986802933,-0.04628781311200466
DHH,,0.0761929482588388,
RSPO1,-0.011427843665223432,,
TF,-0.03434217885471315,-0.06638103313082845,-0.01449378949725822
IL33,0.07052624199582813,-0.02395084193857858,-0.037985891153051114
RBP4,-0.014987903613166325,0.007872874207716042,0.02906182173012032
CCL20,-0.011261550720692091,,-0.02416708737642638
NAMPT,0.04912054946602684,0.10628299527583403,0.14845929338841043
