,MGH258,UKF248,UKF251,UKF266,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CEL,,,,,,,-0.019025301107988255,0.010170862280531302,-0.004367296593655988,-0.02289672913189261,-0.023643052257709487,0.04665473360091138,0.04606861778364931,0.02584427797365166
PDCD1LG2,0.0038462075747559116,0.0008915841766685893,0.040938743927812445,-0.01272140790795883,0.01297544054774994,0.08095321708866125,-0.04936191481677008,0.03672439866473793,-0.039044507463974705,0.0579711317735842,-0.027893442507698537,0.000520151829267954,-0.04194791692348275,0.06044331242510631
SPINT1,-0.009306048484295467,-0.04735617482377929,0.029123086230333214,-0.016454368517588518,0.019630479623690644,0.05139867567906642,0.1258675328552514,0.03085990497345593,0.019736150359349374,-0.032948711082500054,0.07568166116338573,-0.04181793663615642,0.034321733045194584,0.03306614740193068
CTHRC1,0.04720753847114161,-0.008521224110510131,-0.01830732140456084,0.06425377474368973,0.031182431658921518,0.038113008279981486,-0.015363071546277939,0.06936292102461945,0.022523971922622628,0.11863081364288663,0.002820413560884003,-0.01118538096389948,0.02458558643659296,0.06234186416136008
PODXL,0.039424127723220175,0.04217490358937195,0.006681476931349412,0.03112083007103406,-0.021557871142693315,0.04655981601605756,-0.05064379495022754,0.07031292161222935,0.030928774576042147,-0.026864671929372655,0.018308028368614355,0.01847086413227198,0.07447789677125602,0.012180859972623349
JAM3,-0.04521014400205428,0.0684342991722535,0.030017931502563037,0.04356196744776715,-0.04181773101145949,0.02242644254772297,-0.15137913823951332,0.03797828902457175,-0.09844993923429765,-0.04326052025897226,-0.01636634413068378,0.013284711901050635,-0.007425398677013175,-0.003104767108848843
TGFB2,-0.045612629538708496,-0.01342292890061153,-0.024203720026976676,-0.03981715430102217,-0.013657140769242852,0.011489278532481679,-0.012914607146505134,0.003922945846479752,0.01788063000141526,-0.011704633144790064,0.07355714548986753,-0.039772707134524375,0.026683740977313016,-0.001770413869216478
COL18A1,0.010203540733889252,0.06472417911837774,0.02590373405778852,0.02077595796341666,0.01855579018380887,-0.017807172014615447,-0.05876394703884657,0.09985482250984071,0.04852533718200032,0.0061922918171248295,-0.02346585960832559,-0.0491828682069189,0.01421281787399451,0.023690361954159866
NODAL,-0.032840281749911805,0.04312768704998815,-0.011754462309317325,-0.0012797423001227482,,-0.009151582323781165,-0.07855931540832131,0.01522478570545315,0.04362422206360739,0.07550675406351087,0.07305416747862149,-0.03183884414854947,0.2654733215548086,0.05262046491053265
INHBB,0.04054026015062461,0.046124999761045296,-0.039101628951309704,-0.001368455647916512,-0.04663408924656792,0.019631431033219106,0.03147363783453749,0.025672614903202676,-0.06031881986027439,-0.012672434593587075,0.002229779430560608,-0.005586814564463102,-0.01851050962580409,0.019052629090386387
LCN1,,-0.0007831140465450047,,,,-0.007762961668100444,,,,0.052952178697504924,-0.016893073170700663,,,-0.019628471145419834
ARF4,-0.02230155714845618,0.045041725367083896,-0.03332474610927064,0.024431831299811226,0.02591031990515467,-0.013273953493041517,0.029093787262834188,0.006705105982642067,0.028867121397745395,0.04086773511174157,0.03088270525735186,0.04227751935901007,-0.01958200173072007,-0.01602875838662631
CXCL14,-0.08529842440813751,-0.025411245543146103,-0.0507540446834754,-0.027172045785319583,-0.026549596165557566,0.14482005547179347,-0.0322352687435686,0.049106957985868144,-0.046239854733962776,-0.060558900457667555,0.003323734859379423,0.011561048072919924,-0.004757118270547937,-0.014387666294068582
LIF,-0.028037630190112437,0.0023389087574126723,0.13469743452627173,0.1230187355495864,0.013261739641843228,0.0996763533684717,-0.027797873163854125,0.022622808287495053,0.07960349231164163,-0.02415903767917023,-0.03171833843552973,-0.055945956941127584,0.024211220472811122,-0.016692081246570324
IL17B,,,,,,-0.04891545498180172,0.0022010310688885845,-0.03110767830428763,,0.021782759836701866,0.03514458875554774,,-0.01661892557664279,-0.03315523422626843
MMP1,,-0.025807435207100913,,,,-0.02182550882651935,-0.012914300986894792,,,-0.03305401695205662,-0.027844022279044114,,-0.012034279743912964,0.021751442735443764
MATN1,,0.029804143953383457,,-0.015493633601190665,-0.013723999574031136,,,-0.033991614331876016,,0.04520510640734326,-0.02987916062433484,-0.021409346437896354,-0.017127586932369612,-0.005586711889176831
ADAM28,-0.07061296363038667,-0.033344013481678675,-0.002609016878912175,-0.018752608423934145,-0.0009994270196937612,0.09754230371777654,0.04945455293771255,0.04010133725012546,-0.002825440354711203,-0.04506816951423392,0.017210076031856706,0.018190300887652763,0.03320645106595862,0.05214927647806202
TCN2,0.0636354204360669,0.02211986613414149,0.01715516146544983,0.0366264668888446,-0.014492334390995192,-0.014929334814347772,0.016384205311950287,0.013040870611921614,-0.010544879066585586,0.03420823729400353,0.053799727395272105,0.02818900195337572,-0.002324671820657495,0.02641398219848187
THPO,,-0.032025752753694556,,-0.02203262254552946,0.02348396820099942,,-0.04551642780033293,0.08989895453421654,-0.029522048526718653,,,,0.0591369636219673,-0.025555101580584626
CUBN,-0.008088282691207569,0.043601558897484176,0.09304271985992608,-0.027562726546159634,-0.004909689893859778,0.01771049294632033,0.11371979690817703,0.05730311400759792,0.03538930310182713,-0.006282502827025282,0.08588059938392101,-0.05007054443639693,0.04208577955555171,-0.008319939126580862
TIMP3,-0.007407158034731614,-0.043688981376582184,-0.011912786976823572,0.051038398947268346,-0.014606778700829475,0.047042345841181187,0.04624932731512882,-0.022960197755908015,0.07620466655563116,0.030482447324666016,-0.042817664565000725,-0.0657439492728113,0.03422415856965828,0.042377018197742936
PIGF,-0.007911628585699467,-0.010121279597199375,0.006009487459252431,-0.0045745292793739735,-0.07011098531906894,0.01730904924363728,-0.060383854020679834,-0.036796085415586426,0.0032497740319983428,0.05234105993765733,0.03972766054514216,0.008325683489338227,0.03331416493137703,0.017656042647622265
CRH,,-0.021931709335167575,-0.014751819203611977,-0.013056613464841315,-0.008294880521478493,,,,,0.005699587519964517,0.03294067418332221,0.05259273073394859,0.0049311093677971395,-0.02910651051311372
BDNF,,0.07341138663375282,-0.013196370848676942,-0.02850792005163548,0.02506927145882111,0.0008997284795467781,0.09125277201154143,,,0.006737226995747098,-0.0570635550970528,-0.0014672867358443075,0.022821607359504396,0.062451943170506174
CCL5,-0.016918636033465714,0.05966583668733509,-0.00042886410815007905,-0.019072498805392933,-0.0007168082836602328,0.11773170691218703,0.008225404491999204,0.0007873150225263584,0.036615544338180164,-0.03906858035708056,-0.028790833584479973,-0.03038837754946258,-0.030281516383533873,0.05120276860562274
GAD1,0.028255120823576715,0.0009433641963812308,0.017210160911058058,-0.041991340461553554,-0.01319256135889322,0.010412319218319607,-0.003830273315849712,0.26975565782614325,0.03024783456325865,0.004563417679614289,0.07303228506100909,0.012814447274712683,-0.05526667059871546,-0.03230996511581578
COL14A1,0.046621950725583436,0.007864025758404893,-0.01840840880147124,-0.020212614693692076,0.00953659495422189,0.06388176980318261,-0.07615437543444614,-0.08668274285425169,0.06573709031549674,-0.018853729984701122,0.006758277547011228,-0.042649361195089275,0.0015188652987086105,0.08192579944942449
HLA-A,0.09724837520284015,0.04984040528042681,-0.029402166817342732,0.0033393186427989495,-0.015436651999937882,-0.049367839653794154,-0.09080288956389666,0.12337445265018301,-0.06850726484362188,-0.1120364931233804,-0.07884549010476109,-0.020663340992075743,-0.025121760304095863,0.03901971477017104
CD5L,-0.039688493274377665,-0.005905127617077095,0.035839698457147844,,,,,,-0.03369860711776788,,,,,
FGF18,,-0.01984423062711084,,-0.018115192538164775,-0.01470580622690562,,,,,-0.024733981732530115,-0.026370148588964387,,-0.020796091730349832,-0.019410023985895423
ADM,0.011143311837776247,-0.004197572394783924,-0.0288047291383367,0.027760563577054875,0.026470183918094314,0.08657749472198606,0.026971919112886513,0.024183665383182555,0.08301626305024898,-0.10741886868415117,-0.06658548261976625,0.019806516684270793,-0.030884578557863536,-0.005152422271984216
CCL15,,-0.03659111010642506,,,,0.0019052488122458721,,,,,,,,-0.016834312296103906
GNAI2,0.0736216064572366,0.08369604565250444,-0.022319648180270636,0.052979372403686095,-0.03020812872460225,0.03353552202103111,0.029508594392432124,-0.06488013359003697,0.05227975329286792,0.027221074278503038,-0.03410466025352538,0.03756402167040423,-0.010612513464029057,0.011825316689074442
HDC,,,,,,,,-0.03879366048337375,,,,,,0.052073698395038136
COL11A1,-0.026143245826813172,0.022653094574189805,0.023246630793413218,0.07573086582328058,-0.028086466218638795,0.10425935242480253,-0.029415137278802198,,-0.05315868863074109,-0.011508052531562115,-0.019497028812804604,-0.013209359426975816,0.04669042863120626,-0.01829169405841601
NUCB2,0.002077688594552791,0.053971964941371756,0.016325516321864252,0.007995594242819934,-0.029607887666599518,0.046003272725834904,0.13989381295101128,0.08576722085037305,-0.058555766228512524,-0.06033816837321697,-0.0363498150321748,-0.022584981878689788,-0.027758465543578935,0.03654475094054185
CXCL1,,-0.041568557807318836,0.06543463930186813,,-0.0220721316371959,-0.04134631800933358,0.029072329354629986,0.100802259975101,,-0.06604215902625864,-0.04959289491550553,-0.03218137404910245,-0.03432804975046557,0.025866332279207278
VCAN,0.05091361224398788,-0.06809055787636356,0.019358306753482688,0.036123916598952796,0.01599433548432242,-0.12733599853787955,-0.0019534328178869515,-0.016413210427326293,0.047658833607212465,0.07221813802770034,0.04157046144911118,-0.043578559989642766,0.017892586035099068,-0.007575307702503118
MMP7,,0.0447526285569107,,-0.016049075281811532,-0.013553774716823778,0.08351343049680263,-0.06513313893299445,,,-0.02100940841222701,-0.0018022238259648635,,-0.05406369603663414,0.03315281178343142
PTPN6,-0.02081422453969301,-0.01204655785251847,-0.019523458617071856,-0.009562040282374755,0.01906043585281424,0.08081733616791707,-0.0007176717274676677,0.025849527719106216,-0.010126089101495744,0.030776994059762246,0.044217059537104204,0.013497926033058192,0.04130289935866542,0.08906477679648031
PTGS2,0.08303263629536785,0.025844475859990654,-0.0141231377850067,-0.03935661903613576,-0.01759170110370185,0.007959308420240284,-0.008347797169610423,0.11390110940410375,-0.03856673310421737,-0.06166135098197313,-0.04261525029765656,0.04934024297973958,-0.03246388642786963,-0.05595264610692134
XCL1,-0.02027156503088438,-0.024033227942289064,,,-0.022261567837939047,,,,,,,,,
CD58,-0.04743984639803878,-0.018307042048925633,-0.010554512320618539,0.009950074059971215,-0.046253829051383755,0.06632891523518632,-0.0018002274013437754,0.028907906146226243,-0.005283354204645913,0.026568114829916355,0.03486000339925307,0.08019890863052694,0.014906145225387182,0.06820472101765643
TNFSF14,0.022245039416399166,0.0032513338918915744,0.11803274887293103,,-0.0013958938680772937,-0.018235003008444852,0.009920817998304686,,0.03089780631127655,0.07071400951316766,-0.02874893486377925,0.024776264051065852,-0.01737686837745761,-0.00888238091753612
CNTN4,,0.016348075173149394,-0.012920166946754257,-0.030113924712922617,-0.03754744646265778,-0.02904567642213941,,,0.12888536341421417,0.06621983013092962,0.08484323149196829,-0.026867073760745715,-0.009710464510000193,0.05848487376957645
INSL3,,0.0408498700999768,,,-0.0156289277759662,,,,,-0.0028266270936960635,-0.01668743113982496,,-0.017376866698572326,0.06758227159073298
BTLA,,,,,,,,,0.036958784590158056,,,,,-0.022288189737759194
MFNG,0.04851514307186952,0.07699579316583274,0.010773748530510632,0.06594057838751351,-0.05605627831183954,0.03580073917623493,0.002532468864927942,0.009318698250839448,-0.033770754279701824,0.019863210056413037,0.011481978280710606,0.01863076808110054,0.025554847650497547,-0.004816097282125047
ICAM1,0.013161946668432411,-0.061436049370561546,-0.007918526370351876,-0.006545842211159403,-0.009597079707740439,0.09586875438894338,0.04990677526795714,0.1550629828514906,-0.006772634711853448,-0.08211952436465478,-0.020808610809065667,-0.008099924600131673,-0.012276940387226905,0.033377974205374805
PROS1,0.017025526957743776,0.013749250833380683,0.022468488166408014,0.028932111896347312,-0.012755824154422677,0.09343678852817415,0.047258334967080616,0.03010140938025557,0.03627126745886675,-0.039841731520520667,-0.0026118277793053526,0.013265030610589063,-0.00199722522557461,-0.013115341299315386
CLCF1,-0.024978708663112397,0.02224257568589776,-0.005096694439726706,-0.014919218141751648,-0.013734509211995084,0.13071990455145197,0.00022264256567514507,-0.009637992792216117,-0.07144365381797813,0.00017631729199469475,0.02102872517068214,0.009867131366982944,0.015533488500488806,0.008970674100259946
PSAP,-0.06092991592983228,0.0047593747587689715,-0.013629220966566215,-0.006332360306277202,-0.041838236451516714,0.12963419811651442,0.040953375111138515,0.046307500867012685,-0.06371043452296035,-0.1214188995003412,-0.04052235360431991,0.05074528865340005,0.001730139707204968,0.08600242058868882
EFEMP1,-0.06819235912358985,0.002805889999028843,0.02622602429218634,0.035184985092705075,0.02310054648967047,0.08449376134351126,-0.01073831579049355,0.0701128858082412,0.01273318122321044,-0.054159650270882854,-0.015110616500225172,-0.03632582924880814,-0.038382216401620824,0.05645104459226759
C1QTNF1,-0.009071872356093389,0.00015245032352162992,-0.017751258381342557,0.10256660233799936,0.020714282469519955,0.036588213567657665,-0.016132577107208976,0.009046906494202351,0.04366076507681677,-0.05890985726153075,-0.0741056039075818,-0.004849091607426826,-0.0007029731790376307,-0.04642421066887701
ALB,-0.030518366909524485,0.04928129092371301,-0.021772642379463802,-0.015351893006281123,-0.017062689909111674,-0.05232250669632472,-0.05082168951963084,-0.043522685235899486,-0.0007856647490353111,0.054075610060633425,0.08282559090419335,-0.043286074455332585,-0.029088443754486847,0.11628590256993863
CCL13,,,,,,,,,,-0.014687675258134608,,,-0.019491766847513487,
EFNA3,-0.012318910906410423,-0.019537529378012616,0.016787393557713616,-0.051158081060142004,-0.009544500107737226,0.07357388350291931,-0.06264299195678673,-0.0039252224478641675,-0.027488276387700787,-0.05256390372502344,0.04414446294135116,-0.01858961053226678,-0.01727268445279982,0.03410320985443659
DRAXIN,0.04496492955264292,-0.016371189570226347,0.004088449098502055,0.00351379906053267,0.022661177181315408,0.12578868239927857,0.010228166700084463,0.02626528258698016,-0.03218224452152052,-0.010939451313068043,-0.042438456290670605,0.002529936467140958,-0.053482033329747436,0.010272800056562285
RAET1L,,-0.016771562369783152,,,,,,,,,-0.016893062099687883,,-0.021111272818451737,
NPTX2,-0.04369907590633767,0.006392717294633851,0.011498826040365059,-0.03781071477328326,-0.02527278630341327,-0.005092707413364178,0.08878353403022048,,-0.006021287225227111,-0.009607543999051978,0.05109183057359899,0.008659319569784267,-0.02768520879448067,-0.022844887959634963
FGF11,-0.001294370556374592,-0.04896421556642556,0.03557460662548998,0.12357015805873683,-0.0020110832538688295,0.011059498408242,0.0650983399289178,0.033034774762809666,-0.08430603743371554,-0.020877002172153544,0.03561105642015995,0.021751517932024057,-0.03143148619008344,0.011307008533690316
CD59,-0.026219507851859246,0.03209675490584075,0.03236312417058811,-0.04047203611373058,0.03273419845669289,0.06361697084184906,-0.05717676789290443,0.036709671023080245,0.07399771240527485,-0.047807172407975,-0.03423256578632845,-0.013795003497108977,0.002556188001301724,0.01915263593212023
COL9A2,-0.02013988193840216,0.011468931183212018,-0.019489883874624043,-0.012314803871552404,-0.0594616428220614,0.0616078427965176,0.019502136441872753,-0.015762100131235992,-0.039549563278756146,0.02844981193663445,0.08686153093537705,0.0196605849948716,0.0016009414357638734,0.009597031864599292
DLL3,-0.07381029428680139,0.03351441312938612,0.003044995129630071,0.008222695977651726,-0.01858669945129821,-0.03013983421317633,0.007137301019675575,-0.1256869633757019,0.059692606988965724,0.10423169913908398,0.09066468664976646,0.02103358836082325,0.006647200893704362,-0.032594035861227215
FGF5,,,,,,,,,,,,,,0.07302002874910972
LIN7C,0.0018811648769418575,0.020136564339425345,0.0212391871873923,0.006568556469450296,0.01406084200997879,0.05688447675991491,0.07589041340404314,0.03444777744234287,0.02597208973519456,0.036979790746284984,0.042523731474365035,0.00601995856204924,-0.06543235798057122,0.016639761016275227
GDF7,-0.020997380682504174,0.013053476456940544,-0.013864258517788376,0.012755075416940884,0.03998018816884293,,,,-0.026711082587190252,,0.013270306722231923,0.00934526828907504,-0.014126378347228977,-0.005919435616302909
PSPN,0.021183287171752146,0.048136818870924684,0.054542539164569775,0.03070632398082659,0.060223178216869136,0.10274663461425163,-0.008998835310218915,0.01499252705798486,-0.011726374792093902,0.04197144966460262,0.09515263387937688,0.012412467688313764,-0.00939440866575758,0.023886573835865704
ANGPT1,0.012292016941172037,0.024827170021811364,0.00019711235618034896,-0.02642473898898213,-0.04213693280844074,0.0491918824500761,-0.019610991741606014,-0.038273536641982846,0.0218023687383006,-0.016238000307819998,-0.008254789961530661,0.004860638054317993,0.05210134771167281,0.06937995941611938
PNOC,0.019497712253445498,-0.030824162440078205,0.07544384352836903,-0.05662172401787436,-0.03667261151408143,,,,,,0.036833687466362876,,-0.016747398497289817,0.06320428089014576
L1CAM,-0.031530803801624985,-0.0031893271491304507,-0.0010312975471073495,0.06306170970477268,-0.052505732047096944,-0.03265885159967607,-0.03914586447660654,-0.03799551391241938,-0.06443101255085862,-0.03419851975747296,-0.025935801470336715,-0.004682789686101988,0.011726149383396622,0.000458995385869719
APOA1,0.03888790302737447,-0.025878498237597334,-0.019200136806870636,0.022297824500734097,-0.020351582739126656,-0.03598312480588156,0.08778045491939288,0.02582305714505327,0.025192749260640506,-0.047061639930122,-0.027545562604243484,-0.011017545128114554,-0.007614395953741448,-0.0158624223049239
PSEN1,-0.03224285010084996,0.02951504609416948,0.04600422928206545,0.06393178700919162,0.022221005609999702,0.03072748534595982,-0.03645754335017305,0.034445120589793585,0.03366417289381978,0.01011941663403383,0.030831964923150452,0.0062979328912114866,0.0202506740532438,0.041856632722730804
CALM2,-0.08013813162933771,-0.008785076933903947,-0.016922652461847144,-0.04318664347298081,-0.007455151279230319,0.13405151924163938,-0.08422546242283904,-0.0028085069077744664,-0.07690250245080138,0.11164512757786417,0.09393570916243706,0.04280817950372067,-0.03200901926784303,-0.01162819505233434
CLEC2B,-0.002190568890898334,0.022807704971643163,-0.011671607482616518,-0.02261204589116549,0.02568843707402367,0.08802263410486352,0.056932510844473164,0.03105458149531918,-0.029936808827372784,-0.0849310015197402,0.012893774401590351,-0.0274248543782621,0.08876403531130357,0.02080827473615362
NTNG1,-0.03250832823538278,-0.015139055453418522,0.05633810780579599,-0.04804776809385751,-0.015294733881706702,0.11578225504415474,-0.05770019457138409,-0.03009246976758568,0.011913098370833507,-0.016534319090975014,0.04291957175120893,0.09220669614314277,0.046866086054322395,0.034843639127170714
LRIG1,-0.030160890166765153,-0.03706538843794629,0.013203729899607641,-0.0010688931410621004,0.005891707313823821,-0.04590891188718663,-0.037285540377547444,-0.034107464953752435,0.05243024013049395,0.05308119378231824,0.07073692958671818,0.08399453808908157,0.014814720335089043,-0.00984718115767739
CPAMD8,-0.01847589299340402,0.04243474263533815,,0.023321246510653454,-0.017336089401612,-0.04134631258194299,,-0.038793622793462317,0.08884000403747784,,-0.016268858130413115,0.004479576403706681,,-0.024151963263356457
GHRL,0.019604835079638883,0.019217258825241383,0.0016223802174052616,-0.016320285614223076,-0.030396314805113595,0.013852393387878312,-0.05166503761210051,0.19426740189487243,-0.057382305615061274,,,0.060562252857185694,-0.015280420837103134,-0.008526919367649436
NPY,-0.027104856101314228,0.05597815897966527,0.01239107473800605,-0.020482692783069866,0.004090188220660611,-0.04828353950056352,0.06857179303186921,,-0.038173209126176534,-0.04037320044496247,-0.06311061413335022,0.050464960622320594,-0.02500179971594465,0.028260239869201894
MMP2,-0.0024608217747684397,0.06249403355662075,-0.03373984368075973,0.025562090222255744,0.050100255691601335,0.030754430614342226,-0.06359564740836765,0.010376534820819523,0.02068276281697517,-0.03357743979533831,0.02778104214463307,0.060786462326669746,0.027120053800629658,0.019394770212011914
PPY,,0.0686299839206511,,,0.07626831687430544,,,,,0.020126650476400023,-0.04615347082911324,,0.005509869285045175,-0.007901295204766515
ALKAL2,-0.027667801791231877,0.023165930285609156,-0.011128338984123248,-0.005971691924857443,-0.030561747148926982,-0.01687022133978488,0.04815620877228432,,0.004684087973998672,0.04773488203985063,0.07211484965879134,-0.03776755050795553,0.007648781825075824,0.05763403360596722
CSF1,0.10679799842182813,0.010193742818986488,0.017894377529713446,0.04820770500322785,-0.021123734873396454,0.09208445350243116,0.1259496475973569,0.009689090939323143,0.04909850234568434,-0.08681339073100837,-0.03131412921955217,0.003298914030809641,-0.038584150608667274,0.03262941921965477
SEMA4C,-0.028891972580328166,-0.041813487244285685,0.051149600995704966,-0.03305007664816293,-0.02990042632714165,0.02185694257270532,-0.015466637030039787,-0.006277532171962105,0.01665543378322015,0.008276321886177954,0.017353262578790937,-0.0027824036935477146,0.04573518554007944,0.030128289544041873
BMP8A,,,,,,,,,,,,,,0.078955267654035
ICAM2,-0.024994673559942795,0.03884827636584375,-0.0246192864174194,-0.012501635613958853,-0.06445967960804565,-0.026186211439105374,-0.0052956541797917625,0.08168612958605782,0.023370135151685335,0.0895683378860214,0.06515483295947003,0.0013275245120185654,0.026888288924093735,0.08551416153489606
SYTL3,0.07396510308120889,-0.018532792147676072,0.004973129038837129,-0.02108588091009989,-0.05382824994069216,0.10295681895132243,-0.04747696787790673,0.0029802816355771087,0.07486611031983857,-0.053235371365554424,-0.007051762217855214,-0.02801202494538121,-0.03609639957294019,0.05520617412459886
IL1A,-0.021468690719019953,0.06529316676723088,0.06374455064451601,-0.02192914737556,-0.0029592531362830827,-0.056079896555887174,0.016817143741634136,0.06663747210473328,-0.00550823809762925,-0.02472020226996468,-0.038155575969754905,-0.017111267376356206,0.06340549748088053,0.07612219473710644
HLA-G,,-0.02580742974035499,,-0.011844249732454813,,,0.04444588350366173,-0.03399158647727322,,-0.03239823324055587,0.1077042583958118,,-0.025620219546362274,
PGF,0.03864787119220066,0.03678343778578941,-0.025526104903082752,0.02067833962533857,0.018117374669798993,-0.01238727112571995,-0.02888474534154103,0.14101303809308,-0.0342571345092418,0.03638125008754585,0.1032557602069108,-0.0009197744118754188,0.006775382178611412,0.03496186589513321
LGALS8,0.03301480934933356,-0.005694643566831848,-0.01731754530205718,0.0010479374991605938,-0.059916815257078725,-0.04318867332440445,-0.0008579079193558956,-0.0024504551508135117,0.027274331426320502,0.019521796365345345,-0.04221693062585327,0.051458985165073565,-0.02305417999399828,0.04695747586793444
DKK3,-0.03933226219660337,-0.021840531798160024,-0.023653226668054052,-0.014197711470761468,-0.05256518830518177,-0.011391091231663661,-0.08267499145834657,-0.011540719290571377,0.004734196439154196,-0.031406572468096215,0.037791561728486876,-0.010234947103192598,-0.05677570001793114,-0.010146744380516765
COL16A1,-0.0005849737605960808,0.007430920557584558,0.036396561235160274,0.011218332331186973,-0.001940340772499796,0.07660310327068197,-0.06810930840626697,-0.07329075438064715,0.0804870184322987,-0.03706153379004833,0.03707184829179512,-0.028418727190864256,0.0024698877179043124,0.056944997176854084
TPH1,-0.006471429630262864,-0.018949207652961035,,-0.01255063427909013,-0.019752398416606445,,0.053265994858443556,-0.03257766921371862,,-0.03558702959974336,0.017319996049863808,-0.027931728342366048,-0.040008408029231446,0.07547793642396018
TNC,0.07529465666503271,-0.011460945939700639,-0.003656262690854546,0.008512726255659799,0.0014963060783453228,0.0696554957456372,-0.02479342241806635,0.014864627962710451,0.02493782343810262,-0.07127683970303283,-0.06275324826950976,0.01055908546952909,-3.1363199611828177e-05,0.051719202101728805
TNFSF9,-0.018475884224444596,0.02974559104482916,-0.018609119763996138,-0.04739804659749967,0.07392565130447082,,,0.021975323826040536,-0.055825312691204755,0.0738229891853412,0.029974330286877238,-0.050194378573485604,-0.021831558247897564,-0.005838245553127002
C4A,,,-0.010966479257987535,,0.05862442955439305,,-0.04778218673597384,,,-0.016352021544438305,,-0.0291652624980887,-0.014275364261582841,0.050175642180029435
CNTN2,-0.05250285753418886,-0.008065477580190274,0.016845969096683504,0.0200933700312166,-0.015245193263256853,0.02875123902433831,-0.08389079490587908,-0.14815807584221094,-0.03236746107997725,0.03167445811596652,0.07732143839122504,-0.05285028881190144,0.014615334869118382,0.02407306165894917
F7,,0.05416114370362141,,-0.010900261685504854,,,,,,0.12315504046708241,,,-0.014126379713215245,
LUM,0.030092285638940994,0.02967886579256001,-0.01616840714201793,0.04389647007945848,0.007285929619097104,-0.0278856167975551,-0.008150804027326666,0.04356362637674852,0.0555815482275836,0.039555940155395555,0.07238041792929183,0.006061371319652318,0.07788198247527746,0.02905423095603517
IZUMO1,0.0343168467451265,,,,,,,,,,,,,
BTC,,-0.0167715553838884,0.05743716011650153,,,,,0.00035923136872146396,,-0.014905258989262421,0.008997538167211432,-0.0250248959131567,-0.013670370300434513,0.07431488066852644
APOC1,-0.10389928301287601,0.0838248433152267,0.008585104602804382,0.06652552994758686,0.038229709263895434,0.21874035688601778,-0.03779069687420103,0.017758687898266932,-0.018281337861189694,0.003588269546418276,0.08469338723357614,0.01579978758431324,0.07264222795381133,0.07011485817970513
PKM,-0.044205276504537455,-0.018898078189284902,0.028223940945130043,0.04963230906493181,0.02904019613670705,0.007750496768901861,0.046153399648523434,0.06196207813633178,-0.004888596110327854,-0.06450905045885579,-0.05143433492948516,-0.024968286010266228,-0.03076241938243423,0.003108526249065048
TNF,,0.030705888726450865,-0.024350144494678715,-0.026778887335414392,0.04392872416520962,0.05171329486960804,0.023158235107833252,-0.0007220501829888577,-0.0007591909296149455,0.10213739652517095,-0.016893066707274373,,,0.05033507027147605
GNAS,0.06669257125863823,0.009415447731076939,0.001798234913775173,-0.03380727722375366,-0.015551300931455871,0.09307628257728479,-0.05522026326895224,-0.02376792385459647,0.005236141250634836,-0.0641486239731248,0.008570000789821878,0.010860575685469515,0.0031194054920054125,-0.028667500721392635
BMP8B,0.03656645039682673,0.03512621502272314,0.013996606251801092,0.04023934050761723,0.02724625395042303,0.036336409187241674,-0.019114384935222273,0.07860390102489456,-0.05564832651808026,-0.06211437176139041,-0.023834950497170798,0.0009117306632153263,-0.01745238548984195,0.045261831966235025
LIPH,,-0.018949202987814266,,,0.12700400669737305,,0.04136257159896018,,,-0.014687680659904273,0.08828679798776284,,-0.02243331579424202,0.04379979183167759
CCL28,,-0.013475068455054452,,0.009270648166659116,-0.0186471159351708,,0.08397641421910923,,,,,-0.02016015082718142,,-0.01606474929164481
PTPN11,-0.025807557217807614,-0.04091029051732247,0.033729787869346085,0.03440057786111461,0.034017797463928,-0.02114105311153909,-0.040753136584552395,0.025975886224874244,-0.0681956512764621,0.09667826591095202,-0.03789906748432324,0.0010849891730473136,-0.02160994688660846,-0.0017464701791113744
ADAM12,0.0474677671700466,0.008293370881116034,-0.01305895737471271,-0.003926224852469114,0.033524416094927706,0.07312097034478428,-0.03434410914442196,0.026931725798427193,0.09947973757054543,-0.03903226487323515,0.04032969135334897,0.011804005748491693,0.018284834500685482,0.023463962362510155
EPO,,0.001158466484555044,,,-0.0126698615197407,,,0.03533978647463894,0.00011587598361026162,-0.01595119630134695,-0.019560873021978155,,-0.013515160533138313,-0.01708352576373694
EDN3,-0.007298692466109884,0.060582365608627106,-0.02214377342668704,-0.01563419241787667,-0.00547646583950458,,,,-0.029521983709968957,0.013749719788840611,0.022082378473472462,-0.04957331275659283,0.03944790250604582,-0.03104064193198994
CCL22,,,-0.01386425818205983,,-0.0255110405529584,,,,,-0.018053318605968652,-0.01788811887111776,0.0372596033276301,0.0502261072911046,0.10112218403122111
CCL2,-0.044605608040767325,0.00234620775294749,-0.08288066093511866,-0.014704548370008438,0.03827854501941467,0.09418817428599756,0.01316920972996295,0.0744339332919252,-0.016094692070645476,-0.04710814207746818,-0.0008208412298699496,-0.04606558655449507,0.014935380755142726,0.009419301174872085
DSCAM,-0.053155656288195255,-0.010149967168778175,-0.004770954548434706,-0.024744170836672044,-0.01031208455410713,0.13335316602209907,0.08907247594576274,-0.01914525525426957,-0.008625524358244844,0.05818455917694089,0.04217254805795401,-0.013377931559258037,-0.028597855820044184,0.027188176500025335
