,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf
SEMA7A,-0.0727266203558457,-0.06170757248407865,-0.002346666715859399,0.041264907309873124,-0.0045163487216288364,-0.01839121967570441,0.04414489339066811,-0.017729434699496987,0.005777749437558774,-0.003620084360977154,0.08063054926963314,0.03469269318611144
SEMA4G,0.02580891427714706,-0.046958331565714606,0.011103882706958139,-0.017024258163565297,-0.05396661900129954,-0.003563089175267392,-0.0035784788449879363,-0.028996020622295393,0.06908278706268899,-0.0330583861080613,0.12038243123997973,-0.015699023792276175
SEMA3B,-0.04469077445454357,0.06262969258099278,0.031099243955911494,0.008077992147077493,0.008276910493304427,0.0426032906080469,0.02826060515156269,-0.038090107476404546,0.004511564269231642,0.05244458866542918,-0.05176519663214307,-0.06120825020073654
RPH3A,0.1543139253652437,0.00534961225596427,0.023140847491638,-0.022466311281867574,-0.0464238682590961,-0.01051794415224987,-0.039468687029855815,-0.03711042125471634,-0.03690690062665441,-0.009895852633235806,,-0.06773074687298562
JAG2,0.058526170957657206,-0.02850296470358943,-0.03841840851353444,-0.01622106387421383,0.09121771834114745,0.031217484860889724,0.026211818989249992,0.03701336015563713,0.021537314836556944,-0.05179369662756404,-0.0005427431967496175,0.05562198320899703
CGN,-0.036970231742841475,-0.010688805073196894,-0.019053848081299327,-0.029949064044173527,0.07321487470909892,-0.018136064711023598,0.07572546586053483,-0.034996717877907216,-0.011850578894588681,0.0990162665169928,0.00901509143275784,-0.013058204293804861
GDF15,-0.013541724650187156,0.04797974525596963,0.016662068757584067,-0.03443124564782347,0.0004701592691345836,0.002047678820466566,0.0951819983268956,-0.07597383090616454,,0.20997868266782965,0.11916713543293354,0.18173406352300178
SEMA4F,0.09774844375082577,-0.049328737307626463,-0.006106697231731726,0.035812667425163335,0.12739805322086695,0.012022148031355961,0.009094249478185943,0.00881920680463804,0.007251913535933639,-0.06695724125420785,0.09399222640544752,0.07294751891226496
NXPH1,0.027050179956062757,0.009298357004330512,0.005776004456898279,0.007142098380641414,0.015209233930907224,0.015294239278631262,-0.05575278625140595,-0.0027369790057898617,0.06579721288456622,-0.01563343695282963,-0.0547256790158269,0.09617126721016422
ARF1,0.05941824539028789,-0.08530293965532705,-0.003324970350043922,0.009058648983938657,-0.009769094009065556,0.03289870208467963,-0.028812997444836758,-0.009041744286173927,0.024616604627107363,0.01852529708400471,0.06500811665180449,0.06893314439596925
DSC3,,,-0.03634772476064454,,,,,,,,,
EBI3,-0.02210431035829018,-0.036083165505976185,0.04556673275370052,-0.03952347591071244,0.055249785043936045,0.014439512697096538,-0.01817718835917693,-0.023897290957001577,-0.017550865931332905,0.03835726385603308,0.026006712199634355,-0.016774739795019214
TIMP1,0.0434213393900485,0.020741911890186666,-0.007232635646433993,0.01890932160920054,0.09331639639178622,0.059264863025082534,0.09836999813767064,-0.049921012880972435,0.03899478342593039,0.1296064397203014,0.016773718716072764,0.02672419925176355
SEMA3C,-0.04940881683343991,0.06033712033852733,0.01748391565702499,0.024735380953050425,0.008596778336946467,0.018771094100716677,-0.01820269472717993,-0.008266506315047504,0.0009825681293000163,-0.0960791926589912,0.027389852767422205,-0.05278560799211075
GAS6,-0.036851989554562,0.08565302563162844,0.019736234980763913,0.03300364252043764,-0.04652670952275977,0.09576152590932036,0.026213749455479662,0.01934811246566718,0.05451090243911095,0.2222518522238824,0.19816444968675362,0.05534615875472245
MEPE,,0.012543254450260588,0.0406887053657491,,0.08095280282769837,-0.024259859087570283,-0.0011713747194355961,-0.02735905349852738,-0.012648670309398927,-0.12314263132688798,,
SERPINE1,-0.019365264862670307,0.0003541236360027899,-0.021928310076232027,-0.033287931056024636,0.06020438104054181,0.04076084859128125,0.0403139629227333,-0.03864044604443381,0.038579903681321165,0.14018235849725105,0.06965526455241226,0.18067923057442395
RSPO2,-0.001550265263757595,-0.024992721493375746,0.0080260038163916,-0.03443124126236685,-0.024113150430387892,-0.01600781772120934,-0.007291810307406739,-0.0240088061292133,-0.027325367666200483,-0.14551831807629004,,
SHBG,0.016498282837684838,0.024248180685185805,0.023110273265804695,0.05794307304774228,,-0.025614256548811498,-0.019616970229435173,-0.020430264688530986,-0.019206375046986926,-0.006843872352512612,-0.01621891744993015,-0.01349749429206964
LGALS3BP,0.06725362939012414,0.028496997110123296,0.0436485507146114,-0.04723316958166404,0.05711391917641445,-0.036854484632822385,0.07170713340155033,-0.04526474843666421,0.004523181457317308,0.06386156495618987,-0.019616275402861236,-0.03430101417308244
LAMB1,0.05018412496160729,0.015331149991141676,0.02090507962396492,-0.052730992747810186,0.10137077036544,0.09225169111777369,-0.010004727162415893,-0.02702598161359583,-0.003928736168821294,0.04043637842647493,-0.04529198190475619,0.11373079942064707
SPTBN2,0.0513751121664138,-0.08404246200203082,-0.005228235551084714,0.0443882253020283,-0.0010474020213546693,-0.013705403212629605,-0.03956773900164597,0.03457334672834233,-0.06391856639678081,-0.2046897713113122,0.011456894029133207,-0.00317195141541945
COL1A2,0.05136558738226652,-0.02019732017768706,0.02030693191304889,-0.09129192921877298,0.04126070535511431,0.06990768879991242,-0.0013275413305350863,-0.014446090160176674,0.04649215708599898,0.08932645837651733,0.056069411969703414,-0.009103704689866562
DEFB1,,,,-0.019470311661820016,,,,-0.010716424123868052,,,,
CEACAM16,,,,,,,,,,0.07393098952131556,,
SCT,,,,,,,,-0.00984971437347503,,,,
WNT11,,,0.05815685433521773,,,-0.02163558194438322,,,0.0017512555490916332,,,
LGALS1,-0.1521563949696479,0.00953919059486933,0.012499829310107274,-0.03895713100585044,-0.001020387923442176,0.041302010801849476,0.027350433657319394,-0.018392503567589858,-0.022964751731498943,0.10904670882847842,0.10632284133383864,0.038757003422013214
BCAN,0.11825963854352028,0.02632906941656536,0.07075168059632916,0.08354636884289701,-0.07197673758842493,-0.06466406801193872,0.07838962180919133,0.07365749439399502,-0.04304575600700244,0.14520021045309922,-0.21576283596731405,0.021160534427016278
ANOS1,0.024808976133703527,0.11517495486784658,0.016970629112810273,0.08312108063739342,0.02292417726407656,-0.03167501376443468,0.06765981739102878,0.008475627351605676,0.021949421046804952,0.12318035325819945,-0.18189573731040568,-0.007867344125824296
EDA,-0.013589952387444131,0.03008796804779908,0.020664522055915173,-0.040177337967866565,-0.03875129691893495,-0.01924022733137055,0.04417494228497787,0.05580139806949027,-0.026163281687123476,-0.03089399942344689,0.016417965822322904,-0.07749812131665426
FGF22,,-0.0008320460765684663,0.01334630564101246,-0.001791764744046865,,,0.010511735727157561,,-0.013818737912614395,-0.023677708627943442,,0.036447853865450956
SHANK1,0.026950741867539204,,-0.007672336765411062,-0.006230336469688171,,-0.015218970047111882,-0.015528033813372073,-0.014417253452084375,-0.017299809798087696,-0.06852910738176915,,-0.03547913106975627
TGFB1,-0.08262781425870827,0.019661301522860546,-0.0040017654711471395,0.016970328060566624,-0.05657070843322553,-0.03333345641875594,,-0.02346680012381636,0.017540864467225418,0.06360902769756985,0.026142387543941485,-0.02901783830014576
MSTN,0.03910127099894237,0.04885744242077783,0.025813890940404916,-0.03287798138199495,,-0.010512894473913879,-0.03964822830137698,-0.01519784543529724,0.07091261075851317,0.07925560188675534,-0.12559721546450567,0.011715692013969525
WNT4,,-0.030984036101108486,-0.004778584471193835,-0.025455871646731115,-0.007788230823437226,,-0.03169233345341151,-0.015135251498241282,-0.028175822727833217,-0.07878511780300593,,-0.056400089132112974
TNFSF4,0.005909703281085052,0.03628622165542809,0.002996211468720809,0.01213438059460934,-0.01712092064090086,0.030060799535948184,-0.018956200841250225,-0.014798529968584244,-0.012869881096603083,-0.012376332766789377,0.03289110989054464,0.06519088872780045
NTN1,0.0052307042020007175,-0.0013166894629560162,0.025137118006899977,-0.025481756445174805,0.0607027025479996,-0.029972812562746667,0.11145580854104081,-0.016247629646314043,-0.03189640582457621,0.06323393374142085,-0.05924243360972335,0.07159134695504703
CXCL12,-0.08157281486999537,-0.05665322061229572,-0.034664592156369585,0.02343647826127454,0.0029898147230047307,-0.006366792474369941,0.03899310741022617,0.02607673529531905,0.06795089685978986,-0.03733213596322335,-0.038482543455022396,-0.03302980716551463
GNRH1,0.008981288435730029,0.026193762182623027,0.018044902074611586,-0.016350268007074686,0.008311528712302984,-0.02696042561262551,0.030037772064195462,0.02913249806868118,0.012215660257514088,0.12295421854142065,0.0024346067054181017,0.05712170719143774
FGF8,,,,,,,-0.02207555638217063,,,,,
RIMS1,-0.01644571639735968,-0.04856277914206078,0.03179179331190278,-0.05241977769383431,-0.0002910180771151697,0.051607600723682104,-0.05919497877384581,-0.01358443977857628,-0.0076655677614328645,-0.2284285493135976,0.04094305166863671,-0.012934033534195926
FGF14,0.10264539327659829,-0.02883186093064925,0.030444186037966985,-0.011479884632838508,0.03271997460469457,-0.04687172195680863,-0.06333971701010735,0.005100509930911481,-0.03604508580466676,-0.1778466044451638,-0.02826404245351285,-0.006519951035005784
IGF1,0.010388646420039872,0.02844257912311942,0.10719389882198932,0.0512881165329896,0.07833752907574769,0.030328654155463583,-0.04631611744432378,-0.014598106431209958,0.057953350284239806,-0.03580080210252211,0.03838121664938068,-0.08308127976616617
TNFSF10,0.01850011492097127,0.07932059304650697,0.00871881287773285,0.004102189334873517,-0.03920910521882741,-0.043332241560600185,-0.014597717710315749,0.04559313439643963,-0.0024305581370314302,0.005074149640068352,0.010459601891836373,0.028877621896030374
GDF5,0.026973459587615163,0.033399485301980066,0.030144194924240687,,,,-0.018273064747840996,,-0.013818738116488472,-0.054460144968260855,,0.01575123198434732
CHAD,,,,,0.03059990869433227,,-0.031266243749276015,,-0.011612658147245908,,,
RGMA,-0.03095453565905479,0.08339501946279937,0.018148047920367876,0.02632046204804694,0.06979381620653262,-0.016302182908445952,0.06674327992888776,0.030684099722129952,0.0487220728758257,0.11895614496196058,-0.13713963194708412,-0.00840966168468354
CLEC3A,,,,,,,,,-0.02744102453521647,,,
WNT16,0.08955378890399435,-0.04447905247872687,-0.013022650061219531,-0.019766233403801632,0.15337791119857588,-0.024745511852173288,-0.02128528968551099,-0.01694322460262457,0.04875024065636897,,,
CX3CL1,0.019365593098989334,0.006829319582060591,0.02311402620492993,0.007587987795035788,0.056975648646026236,0.02995129002654607,-0.05466806317358511,0.06760419717554234,-0.04675536518753977,-0.08895223825002378,-0.0564081818210941,0.010681709107116993
FGF1,-0.1025324277644488,0.04952692994561537,0.04874366580630181,-0.0021439499717047362,0.11711133205039351,-0.023979426815400114,0.04398545241391106,0.0526207677915097,-0.017177127997277938,-0.08040686744234382,-0.08755337535720972,-0.14459718463967103
ALOX5AP,-0.13499440650730507,-0.041045691084163984,-0.009686213731660493,0.00017391695176914294,0.06482988546170515,0.012891355366776849,-0.03770647336579998,0.024768096400414993,0.033400259560295506,0.04670148716148723,-0.09306881411184503,-0.03703616291962656
IL1RN,0.04084092448204791,-0.01423253343201832,-0.048373515369152985,-0.04258361413542096,0.01417700875588725,-0.022127710084731387,0.012778148202692168,-0.026646734394632707,,0.03793120499724579,0.11353279503741788,0.11248039746710072
NPW,,-0.05905767238706773,,,-0.03724389556339251,-0.017932782037264505,0.011613161374836046,-0.013664487429045042,,0.06348965797940108,0.03932852730733007,0.14450530636247474
CXCL9,0.012083762823032824,-0.026616084587007125,0.04592272652376767,-0.031315515653055605,,0.0013845879202568445,,0.006511023686728938,-0.013818735858191501,,-0.0693495200928698,-0.06059188123952096
ANGPTL4,-0.022504632181231502,0.04912835564997878,-0.062341119746194835,0.01355865586433415,-0.005152135010611502,0.01961407206012682,-0.015932022466345012,-0.03906417038370435,0.020299394582686703,0.2581376346563691,0.2445207061938798,0.21383459944111904
UCN2,,,,,-0.040334785031036845,-0.012434484669843614,,-0.015433533680585644,,,,
COL4A3,,0.01083888936429931,0.005376651455853594,0.09007728808591911,0.0379397192697478,0.004645918201483124,,0.04967600824651105,0.03662461670000984,0.04144022347955437,,
NRG3,0.0709313436777629,-0.04358223391008928,0.006530914463002149,-0.04212647267141193,-0.025479439871799785,-0.0012555791685728596,0.026138153209685468,0.06521499750306646,-0.010121374324751959,-0.1764604099869128,-0.007901316179545887,-0.09371210673869794
IL23A,,-0.023223314121898195,-0.003580341333629737,-0.026366006613604276,-0.009218108050604674,-0.01956310143443712,,,,0.0654807380643182,-0.01325549029382962,
COLQ,-0.014833032420961503,-0.038106210939792655,0.02365030303580122,0.04753469468414558,-0.005272138109963036,-0.012190206715633282,-0.04547479584408308,0.06302575315300533,-0.0465005951925165,0.060570381732724166,0.027742219298899425,0.0032007296140868476
SCGB1A1,,,,0.09429706370975169,,,,,,,,
TNFSF12,-0.012088187967302324,0.040621639272930034,0.03285675814012584,-0.003780557384543903,0.06900811703324433,-0.02102889981098411,-0.015866142433697897,0.0027282293700755574,-0.031875652918345015,-0.06990952947711025,-0.039010760184401055,0.031281097964869144
DKK2,,0.01044655532886602,0.027067780406279253,-0.023537763183977625,,0.07764236697101021,0.06812840020616451,0.0019063921002209073,-0.00950876068149234,,,0.017423943507063524
FYN,0.046280203786026826,0.08643557472841934,-0.03903249885606156,0.01651384199852705,-0.02362746448218449,-0.011078593641997364,0.0882907753999741,0.07292493122370583,0.039712997270648094,0.0374821666808218,0.08728239638498228,0.07522299505710361
ACE,0.08757638341588148,-0.037207199680997616,-0.003617597708656498,-0.017943477995342787,0.1179458412935941,0.07845855141397041,0.009058313362803206,-0.015350106747304762,-0.014419092168787768,-0.024572188915057847,-0.07465811021885893,0.054540185001007616
IL18,-0.11953232272900909,-0.04516671330902425,0.013922842808677357,-0.012970424806536734,0.023282897596729354,0.015569347418894066,-0.004384561459851597,0.02520600090663908,0.004813624423297691,-0.029838973297960047,-0.05326019535013885,-0.0031281922529583644
CCL27,-0.002954651150396534,0.003084587621571927,0.0011485578413900912,,-0.037112061417161925,-0.029295423316021925,,-0.022136353109008005,-0.009795391583189561,0.05985692931737024,0.15339535809399008,0.01344896645222259
SERPING1,-0.03177142387139577,0.07784955391601851,0.056013957544401013,-0.008293220581516113,0.111638089704927,0.05513278994794996,0.003537458949312194,0.04180936781646595,-0.01776757367956295,-0.08136292047579398,0.048100938708024794,-0.033413332968315626
AZGP1,-0.0035021630554153867,0.06973596838971559,0.029746459577122134,0.03112376405743527,-0.026979190945909327,0.008213431112032954,0.04359694232267747,-0.01858303174886459,-0.018900271138598077,0.13014988478877798,,0.044584188869096944
INHA,0.050216100824727924,-0.002133707849888945,-0.039582187275966636,0.04732262839741153,-0.006986840747477648,-0.03317697878888021,-0.028597836096972775,0.03673145781570211,-0.015091716555417942,0.13533907094629652,0.10962893825783088,0.01610828998776123
SEMA3G,-0.04032204363154676,-0.03934915791451509,0.0011781125178895206,-0.0036316800924802994,,0.06862355081096257,-0.017192026137920657,0.05686691403491988,-0.01843289664595929,-0.01004055205779598,0.07091758320808259,-0.03958140284998552
COL6A1,0.020768786424717044,0.03918994603390555,0.016681007431334532,0.08409888426809896,0.03607041468280103,0.08736404683563824,0.1077697853944837,-0.032773766975657696,-0.017429219450308897,0.3018406300476601,0.16377573407303236,0.1834370820668381
FGF17,,0.058204076550986375,-0.04286744562365265,-0.021996709836489856,0.029451079064956892,-0.023339333298109284,0.022461461179130397,0.028182484972322733,-0.003618301267824492,0.01499002411070332,,
TNFSF8,-0.03542210479244327,-0.02153762132182957,,-0.019470313666286113,,0.09521892232502459,,0.031661873413478814,,,,
FGF20,0.004547233749615104,,0.04827170065921975,0.003994800773734577,,0.027786599118468064,0.020620029930461165,-0.028748388662691058,-0.01965783317612076,0.01708778859774331,-0.03289682698178622,-0.016586909599926283
ICAM3,0.05537600525762725,0.037669438438042026,0.023294629907961047,0.04561902833173173,0.023688903652277254,-0.00943043042456045,0.05238991430081733,0.0701915535288671,0.014135358416025565,0.08303433008504058,0.07361890376326603,0.07846089858020429
LAMA4,0.010227921599114087,0.043895208871943175,-0.02625252087764999,0.04469335913566589,0.04091136822643786,0.01580087575261521,0.04240380809084028,-0.02993527255503659,-0.008284452136317845,0.0046572832254005575,0.024071301224992934,0.0546066637991734
INHBE,,-0.03387603020347569,,,,,,,,,,
DLL4,0.04184682175848933,-0.03454009444895121,0.01301648528462503,0.061149356569077926,0.11087828730170081,0.002879400814074264,-0.0010646665430986064,0.011659176015896553,0.02794945261384738,0.03447791998201927,0.06830034603367935,0.04003054762976777
SEMA3A,-0.056833717903119044,-0.02279351412165031,0.021333336334899044,-0.03665575103730026,-0.038584996008695145,-0.006052519286579313,-0.006725400597684211,-0.032467440630696835,0.004517373855594963,-0.08697066384169717,,
RLN2,,,,-0.02090982537175979,-0.026137776878906418,-0.01600782133090411,0.012573087033555712,-0.012870836679988723,0.012180727786496537,0.024363648769208702,,
C5,0.05806490339593157,-0.019915945066034352,-0.06556585672525872,0.004206584422118855,0.00028411081856800907,-0.019757602764010354,0.049779424558312385,-0.007923203919311717,-0.018837867163615175,0.0019070618474692049,0.08378913200302732,0.05569291194913381
EDN2,,-0.02912840067110079,0.00798328219874877,,,,,-0.01562948487704316,,0.10169227627028712,,
C1QA,-0.13235596225580987,-0.055558614191907746,0.03877605786843086,0.014246266727380993,0.015033057465639058,0.019176637390764334,0.1032050729375405,-0.04040827675508477,0.04938880279422816,0.07128419889251791,-0.11154552731710109,-0.17383396376413354
UTS2B,-0.030038680345068604,-0.023161056929460817,0.09867756691215143,0.030035856874901345,,-0.016007821238937334,-0.01657632704004844,-0.011125454232070425,-0.02389963486657401,,-0.11358085632945125,
COL9A3,0.06102460704776026,0.010849389594795294,0.0036925318163821487,-0.05822792620940888,0.07724577693101821,0.011059363369050388,0.07228600047317998,-0.01381617838773746,0.038184111704863424,0.16182375046746147,-0.06571918246517086,-0.06073226972896507
DLK1,,,,,,0.08433262546040896,-0.06122645860085186,0.02577246654266485,,,,
HGF,-0.041962302349717394,-0.05956234801342914,0.11747805388983674,-0.0033044362465947615,0.03027007572944269,-0.029873004614417602,-0.02835628174516526,-0.015077970690659605,0.004598143278860296,-0.03629049340683259,0.038832126815083176,-8.105794860739609e-05
P4HB,0.03267242875887917,0.05194024882681135,-0.012190680219030945,0.048807662240224994,-0.05203244427701806,0.03631247161566945,0.0657158380639767,-0.078339200722623,-0.06521238419756185,0.09411141878652667,0.044815242192801606,0.07998909912918108
ADCYAP1,0.1156279356071083,,-0.00999950628260447,0.12502904279239063,-0.02224648350672561,-0.014573990200550046,0.00602209576038056,0.058021028034690114,-0.0029677737552859782,-0.08214461040094591,0.04495373372084416,0.003993271988883343
GREM1,-0.0554416508229311,0.0014617623779234834,-0.00473913878076445,-0.005165833144731088,,-0.01383577610209778,0.05511775836499535,-0.02596407143679474,-0.011122387576893255,0.01851968988077942,-0.059831740690242975,-0.14361550345506396
EGF,0.07005104394461821,-0.003501891445969073,-0.014226813471845203,-0.008175221809531012,,0.012114582412199903,0.029297132770583923,-0.0444391482651274,-0.017048407255120034,0.05689784163318886,-0.026250014770930336,0.10495605216613711
VEGFB,0.03269245347479494,0.04374575785235655,0.020170614501684073,0.03909747281625059,0.0646141737235018,0.005693903774252339,0.017443989199413878,-0.03591952844610295,0.02473850377288768,0.2023733356809051,0.18097145907322093,0.06981597687192481
FARP2,0.06822109329921767,0.021900318604235407,-0.007856943021978553,0.010735681249204876,-0.05863429048503631,0.034054807559426366,0.03500363205358751,0.03801917041636077,-0.004387145925198532,0.11456491629021691,-0.05251311460612727,0.041378961207887636
BMP3,,,,,,,-0.025862314308030505,,0.10494117513290781,,,
IHH,,,,,,,,,0.005289099220109329,,,
LAMA2,0.05014462410257979,-0.0033208927952431953,0.060676766988789856,-0.018859276955070413,0.12102994709576316,-0.0011044587831740057,-0.0005458222486088315,-0.028166693527117558,0.05583372167335232,0.09416949893058232,0.0010084898809144475,0.061556205140496124
SERPINC1,,,,,,,,0.03442907041700841,,,,
NRG1,,0.006459579983168958,0.022938646125257856,0.00536879607500873,0.08662863134871222,-0.027995169009088723,-0.029437968129376383,0.04238514251900625,-0.02922563915735911,-0.07763125766737822,0.026560544907149944,-0.026852450525812546
SPINK1,,-0.05435080487059183,0.004391158962727446,,0.07278445407396054,0.005122162429739137,,,,0.023127318061070826,,0.17064912175364325
EFEMP2,0.03863629286299928,0.10060568308576474,-0.006219036461199588,-0.025420048306024394,0.028076522512143282,0.0680260526014968,0.055555157631184494,0.03432419856382545,0.011581880059782048,0.16640166149324404,0.052566965302710225,0.030364096076462368
SELPLG,0.026821002581835618,-0.0026162811924255796,-0.05111197291453273,0.011483304234718316,0.09534782150970532,0.018267131141936472,0.028951102615821938,0.07603706652402284,0.02616322858627727,-0.09196128561323869,-0.07828844629552932,0.0760919298155693
GDF6,,-0.005073872548890839,-0.03468237912488223,,0.07312800346608896,-0.017932783588788845,0.016181012012386885,,,,,
HLA-E,0.03883758168598945,-0.10697619327688215,0.012648158094904131,-0.04227186554044731,0.11167989385344107,0.05509624617022501,0.10662849319702562,0.00767083213773234,0.014649432127110139,0.09036767924736198,-0.11303940705633012,-0.01759561417993651
PTN,0.177157802704177,0.05513488472649869,0.05621789058002897,0.06655998846766069,0.12153764544878737,-0.05765849971335512,0.08082923687314729,-0.03270260674032476,-0.007623638355174549,0.2729403167847227,-0.032129705427240654,0.13498731453073756
CD274,0.04662018122892625,0.052734386468630344,-0.030893337956641155,-0.04477995883055747,0.026354649993009682,-0.002352414487250703,-0.02700178284187985,-0.013464706087713002,0.008562455982128904,0.033220295617691555,0.015357672496232575,0.03551744187086749
FGF10,,,,,,,,,-0.012426562008374352,,,
CD14,-0.04693548211835039,-0.0813561868786911,0.02154942363831612,0.006495149606023654,0.04020020552650424,0.052033408096802916,0.048839439558497434,-0.029351873893564397,-0.0426926217731718,0.09228835372240636,-0.018577066871695535,0.018818678466234747
SFTPD,,-0.029444935842826835,0.08711354375913122,-0.01230133308043747,,,-0.037477736111039904,0.006708176365680547,-0.000408015999949968,-0.017667173477975404,0.03193723624217791,0.04216497733014938
SLIT1,0.03565750070049816,0.04073108159035434,0.019732256204878326,0.07957868900929319,0.005355525187358857,0.005638535652669896,0.006503415787314886,-0.041952653546282054,-0.029217389994879897,-0.02910902480457782,0.005281277100854219,0.01744569628392211
LPA,,,,,,,-0.01657633119579969,,,,,
CNTF,-0.026974642135697592,,,,,-0.012617800438713137,,-0.010146532366880665,-0.011122386615611534,0.006655862852644337,,
BST1,0.008341302883182966,0.0023095687898318992,-0.04303424345454187,0.047253543771253785,0.041754769208297966,0.03574355096844666,0.02754377798160176,0.10605697921794413,-0.020891643449870788,-0.00559759722656449,-0.014020104954648345,-0.0037735141494768944
AGTRAP,0.027680552676210512,0.10843883216855679,0.0008320647350117133,-0.019514674778520737,0.029690745830523384,0.047222797793555774,0.02750157575879524,-0.007501732594025779,-0.042035586929973535,0.10785565184238137,-0.10074315214433938,0.11874269088446592
LAMC1,0.03248081687611952,0.0042651529761849214,0.023953477782796846,-0.02336280542938506,0.07279413579154279,0.0019111621021659848,0.07595571400301468,-0.03931754880688847,-0.0040292019685465065,0.12751297945872753,-0.04065036354539813,0.11279128547091985
COL6A3,0.024166507500674363,-0.02735954445496523,-0.00658565890363864,-0.03054143040194509,0.07099654563374283,0.0848848975638028,0.013727691458559435,-0.021036965942788182,0.04868462444935753,-0.0464728597929017,0.12805678627703823,0.09602863659111609
FN1,0.10145369421507315,0.03778728493304765,0.009580360817356382,0.08684821212109892,0.07759710615269888,0.041740240133261046,0.02182332191161415,-0.033072086295313274,0.04466419447686601,0.1221126061307618,0.03835214333976968,0.13915919592560258
MIF,-0.01934259844388089,0.03412124043956792,0.009178737270804104,0.03949902261902099,-0.0011218149822965321,0.016873958125093656,-0.03996567128399477,-0.0328469291022089,-0.006816386796039106,0.08183636979241199,0.17807716785053018,0.2269203371637074
JAG1,0.08858934883372638,0.034416653121798646,0.007078540294971148,0.05599409554167309,0.08383901625453197,0.027627035996983625,0.09170108805622505,-0.04635353989285361,-0.020462289714984143,0.3020732742177824,-0.05640640203302022,0.07628820016640758
NID2,0.008868064246231922,0.05070566732921736,0.008815409262476528,-0.018139385033255587,-0.010064156999806314,0.03850098661968747,0.060657271417986554,0.01545580306129617,7.298293187960492e-05,0.005880841292629006,-0.021927736209032687,0.060281080158761984
EFNB1,-0.02943041747891688,0.10753693964477308,0.02533262182247919,-0.06827015033051816,-0.041389894197863444,-0.01614781409991726,0.030970748082530978,-0.03394260290923608,-0.02024797711084333,0.14439784621962362,0.02005386350751481,0.08795932344451043
COL4A2,0.05695375142024487,0.007759470188338637,0.006695281147672232,-0.02378231266829925,0.1010799222088029,0.09317057325539965,0.027410756161774203,-0.036521293276502005,-0.03804896146992867,0.14357320843332538,-0.03568522666050912,0.05291636906424157
SPP1,-0.16463551124250525,-0.07335843247656984,-0.023840997279001755,-0.022751525400232907,-0.03775564307069641,0.022539642995361375,0.08088057844158247,-0.01699232096043246,-0.046003306776091324,0.17157325906035917,0.2261270660848874,-0.04114753581640314
PODXL2,-0.013971286896358527,0.005000541387563828,0.06500687093524321,0.026439861097050047,-0.06576594865892044,-0.037243446447694936,0.08829522877881306,-0.011290176613701823,0.01463988157843886,-0.08818234824964133,-0.13387013861928762,0.10883414439629786
IFNE,,,,,,,,,-0.01242656103881012,,,
FGF9,-0.008363132265931217,-0.04814529494771258,-0.034782564701402806,-0.010751877792896217,0.07510021729632282,0.054646456802045024,-0.02217677589336748,0.005814972579424124,0.0295375883611257,-0.12083103244094245,,
ITIH2,0.0471964304233747,0.005947783802923598,-0.0034858228564635294,,,-0.016857868484325446,-0.026363172611224544,,-0.004166144289933432,0.05515982074142933,0.05457093141873315,-0.05822704047158213
ADAM10,-0.004607488353242336,0.0019749408699686615,-0.02207584945737301,0.029993594680295096,0.08934880146035076,-0.0049841374644320575,0.07504733055434851,-0.020339920703083565,0.006798110750749144,0.12463211093640934,0.013179629236542605,-0.007281984711309236
CFH,0.0017766319556807672,-0.0310990051632979,0.031696469608129656,-0.012240534461613113,0.0779292941064897,0.05236305015111981,0.032050747078458494,-0.04081052340237884,0.02579260201895235,0.07394925566254937,-0.05179219459547674,-0.022888582501176858
COL4A5,0.004495748178025457,0.05732613289954605,2.807932361237684e-05,0.018961931034009488,0.041134352248358534,-0.03999427656293613,0.05760711671177024,-0.055725597960312345,-0.009996167920312575,0.1788031719682339,-0.09178721486610891,0.06652068286779782
LTBP3,0.0074147867440470475,0.023772048675121206,0.027424853997087748,0.029457020180689755,-0.047099333336991414,0.020920819854762636,0.01395860433374369,-0.05966687708504683,0.05668204545168652,0.20409543733260851,-0.021651082128923214,0.07845788160211556
GNB3,0.006806232448534724,0.023560661101802317,-0.009613328624044199,-0.03319581505831585,-0.01325488440706859,0.008694110617790041,-0.027265301473578515,-0.039231589397530874,-0.01644855516948599,0.10996786537057508,0.030786021795031274,0.07022463811233551
COL6A2,0.0563260507192997,0.016889314986937968,0.008250756149472592,-0.008472450218753624,0.011209823453012562,0.07309053077956999,0.048250068888721985,0.002988391141468197,0.034413162816083726,-0.06677482933729471,0.1372262858341318,0.11213318980065536
PLG,,,,,,,,,,0.16475735632439928,,
GDF9,0.0005984723964568059,0.06659049569579166,-0.005584442120172609,0.006565149280001549,-0.03734993417235008,0.015433803154954592,-0.010840166437961108,0.009245539474063166,-0.017048407164380934,0.13965064215882922,0.04296199519862534,0.0014311801626713608
NCAM1,0.01702385843544656,0.03567359888883325,0.04513329093570947,-0.03858317027379347,-0.025176368276588573,-0.007754840547136894,-0.013250761276065908,-0.009611026833133763,-0.038195315344386575,0.11990586209104868,-0.05820660946648306,-0.010343136310604024
APOC2,-0.09693613131473378,-0.052771170106915746,0.07978743489900846,-0.013097055341126857,-0.0027672748054517536,0.010924140583088892,0.05162181747351458,0.037947374362545166,-0.03602282404030475,0.048614771524325216,0.03486033237045113,0.008846126058009452
