,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
FGF20,,-0.021739526656485805,0.028759277926128576,0.06709799806062512
ICAM3,0.07683022448976248,0.03130418438252962,0.005908408360764389,0.01940688175185205
LAMA4,0.013292878845328109,-0.01328530828230296,-0.0007926563990993263,0.06005559719790877
INHBE,-0.019942635254832055,,,
DLL4,0.043020478796858615,0.0023446534893664253,-0.025535252058671902,0.07326982480015735
SEMA3A,0.027688653086778234,-0.03321653993978749,0.008220917946413163,0.038636059242916396
RLN2,,-0.013824366613249709,-0.01892667381594515,0.009412254841973474
C5,0.040036988634473636,0.042456044395981586,0.01756602711884897,0.05682673433877958
COMP,0.04082269586555534,,,-0.030736219701471206
EDN2,-0.015805562386090457,,,
C1QA,0.0925263100838332,0.0601540483706356,0.04941633645232585,0.08661667178911965
UTS2B,,,,0.03477131689890357
COL9A3,-0.0013465360309137188,0.02211820113945446,-0.05249582577594461,0.05535661628223967
DLK1,-0.025121451214913052,,,
HGF,0.04984084403116307,0.07282093111845378,-0.04309154640635944,0.04077162131729088
GIP,-0.02093956345944773,,,
P4HB,-0.07282487718626092,-0.017110134841686515,-0.013877216935712495,0.006771839669977131
ADCYAP1,,0.03686144739332858,-0.028741826453231045,-0.026795696407114124
GREM1,-0.06125317472972024,-0.007100018251741713,-0.04072501953269714,0.03199810494413234
EGF,0.09145962787785587,-0.01690256820880464,-0.023829516532265668,-0.023136417718208575
VEGFB,-0.05973929413006629,0.04884679284596536,0.017161909357553858,0.009714460008617637
FARP2,0.03508669148799018,0.05885706270873405,-0.03389955141295464,0.02450429995542231
IHH,,-0.01809636709915254,0.0627824195019451,
LAMA2,0.04597025828704295,0.06396659719944878,-0.09257495694611728,0.034920792189316346
SERPINC1,,,-0.018463837918178242,
NRG1,-0.031730542373448856,0.09230420947722612,0.12763436376476717,-0.042615196028095007
SPINK1,-0.02686805926286095,-0.038156556911380556,0.044286776955640185,-0.022857108267688695
EFEMP2,-0.0560178733698796,-0.020619635548736432,-0.030653736140505473,0.06738117084771497
SELPLG,0.004555449319212303,0.035569674842545695,0.024396595147881645,0.05836523635215778
GDF6,,-0.04296735614299876,-0.044973910155474986,
HLA-E,0.024478781998300985,-0.05176676038021247,-0.0009234354899531861,0.06994629801792926
PTN,0.0414983447732531,0.019849838664220153,-0.0646200170902629,-0.04887712024054716
CD274,-0.00025645980176619234,-0.034851214242848226,0.03132723248593071,0.05013651846156129
CD14,0.06327531554907742,0.02799922149916293,0.034632931525938424,0.08060733544969145
SFTPD,,0.009150248669377902,-0.027512674173995267,0.05454504829857792
SLIT1,-0.018718679338704865,0.03244440276911365,-0.05228207632310898,-0.034163592122529125
CNTF,,,0.020002147356425023,
BST1,0.015383357088307298,-0.0001301827041670916,0.037187885677622975,0.029663660998736865
AGTRAP,0.02702919407430421,0.027787936703451487,0.04267815193004364,0.051223236689717414
LAMC1,0.10531780843548648,0.033333098975588504,-0.015001721671258204,0.08521380097522957
COL6A3,-0.07598024662834227,0.02813639416298829,-0.011062978333175613,0.051136335446692396
FN1,-0.05509567409713306,-0.05536759359134355,0.020273412946933685,0.035363580135019064
MIF,-0.10958581525071232,-0.01919261610836378,0.0024652875697784345,-0.021081795495169458
JAG1,0.06651771372125327,0.014550617038179739,-0.03481954718898028,0.0013792154804041481
NID2,0.08043865032168862,0.04331713937767131,0.05481727634972112,0.06862805219132821
EFNB1,0.015145722995116694,0.012751483177307718,0.062547395243815,0.010211815912348767
COL4A2,0.04113803481467828,0.02509984293983276,-0.011647431709039188,0.05232362578933096
SPP1,-0.047436040984596715,-0.044330516693223194,0.03232166095380501,-0.04898650197600811
PODXL2,-0.014257094405436852,-0.0009285764922267736,-0.012765707468225095,-0.03650168273418102
FGF9,,0.014354462552120348,-0.03317178834329382,-0.035215987762363024
ITIH2,,0.00869718726320832,-0.06039036429372242,0.11081986979328244
ADAM10,-0.011237656990892296,-0.005201017569657065,-0.01605846648588203,-0.012699211958265358
CFH,0.10124472693775052,0.007359007940630008,-0.05111719248518491,0.07780284694425103
COL4A5,0.08218916839184118,0.023089126065322457,0.03740815146953915,0.025461333647366125
LTBP3,0.011920130544434153,-0.01193792942938592,-0.027625465905944776,-0.004637144727659167
GNB3,0.03802110908685294,0.01645957430447832,-0.02395618327379181,-0.05932460998394063
COL6A2,-0.06618742034521152,0.016738007811828975,-0.005134200767064876,0.03371716294799595
GDF9,0.030682880229904386,-0.028348642909283694,-0.024952152761660098,0.012120267556114886
NCAM1,0.08971883144740453,-0.02819166436277056,0.002201016965276946,-0.03721737309467514
APOC2,0.11287638776453149,0.07053887814729591,-0.009786586962519075,0.11095738139143548
BST2,0.10051693849002781,0.018335341559448135,0.0015966075092721293,0.05769610737417577
COL5A1,-0.08498167888735157,0.025175414531327586,0.0009802818437833357,0.033545852838651545
CALM3,0.06864649208849377,0.03542306049779936,-0.03624852322337188,-0.00657757264973621
THBS2,-0.06332484754117132,0.03558032033093975,-0.034356638667778404,0.02087304089513933
SERPINE2,0.0315236229471669,0.06462299084382042,0.03264157721732551,0.03719272587272321
EFNB2,0.07595240613680752,0.02067420921862287,-0.03953402193944624,0.0439260719879692
PROK1,,-0.013824369680124,-0.017748291877005225,
MMP9,0.09331455778095253,-0.04344559550161037,-0.03302714196483576,0.04921252366494421
NPPA,,-0.03297952875642085,-0.046065998130838746,-0.026959828802451898
APOB,,,,0.020271705807173888
C4B,-0.016629063550037924,,-0.021910267602392338,0.05176583955907928
NTNG2,0.04649653625712596,0.01988805515097177,-0.06923587297393859,0.04605304886848042
LAMA1,0.017173333043373148,0.006899396659645431,0.0024592218318422988,0.09715237044573281
UCN,-0.04145875705181964,0.05304253012701678,-0.014227353559380354,0.029332440552058504
ARTN,-0.014538862015404662,-0.026019075287866712,0.11692782966041243,-0.02678386978776918
PDGFD,0.09899377971468744,-0.011466023902509719,0.0843212590138833,0.07861375112452097
EDN1,0.036090774054092764,-0.03918799465748138,0.03560678185090628,0.055848369532514985
ARPC5,0.06311835377345479,0.00019137716429777168,0.006117071206171739,0.06973909030297229
GSTO1,-0.04323010369387803,-0.008538712867549843,-0.017286782716737233,0.021006950189050504
PROK2,,-0.012012296424943359,,-0.018632679024475244
SYK,0.04006615468786302,0.03625611727723666,0.0023972853328281894,0.0639964776682854
CD40LG,,,,0.033916921645518995
ST6GAL1,0.08942792208211706,0.010350495876350601,-0.02618409888108476,0.08477021169800875
WNT3,-0.03022117965621992,-0.02769939379674225,-0.004904270559859614,0.0626155268786359
HSP90B1,0.08251564835309144,-0.047471524421301155,0.046847047806802974,-0.03502098628234047
ZP3,0.06702241221761712,0.05373051089678914,-0.031011689272009126,0.002922994143123278
NRG2,,0.02736098919422963,0.006920525023101144,-0.035024428231840585
MELTF,0.0018143450641370693,0.028816691258212845,0.06814748160415918,0.058907731437107105
NLGN1,0.09847167252479969,-0.009921325712244362,-0.04978640610866676,0.004275468855139112
SLIT3,-0.016591645043561004,-0.0114956761945554,-0.04722434584056404,0.1371966212331826
CCL8,0.16049715128172112,-0.034300026672346356,-0.038243168132268496,0.0344213437310122
S100A4,-0.1317481996823112,0.040659761657633686,0.04205311008987114,0.023104522018470797
TNFSF13B,0.06161905479145958,0.020907952778715863,0.021954313275298783,0.019268367351403783
HSPG2,-0.04575284973578367,-0.021268462400536176,0.01534430950123091,0.07067088655856744
FAM3C,-0.017037788267778926,0.003422165190839103,-0.012097367030369888,0.05421249082474372
FLT3LG,0.09320167558997407,0.004376532203706477,-0.006156146797234239,0.0977167956094466
A2M,0.10690111841380213,0.05080564560110333,0.04829514066693171,0.08960074677798908
VCL,0.012342505760186757,0.013117704915213288,-0.02177941686359452,0.05902810720761494
FGF2,0.00985455960255598,-0.017382118605074395,0.012383179937789826,0.02148168194442958
AGRP,-0.015593295216944532,-0.014243135356631392,0.06438877525168864,
CNTN3,,-0.007032466371042078,-0.0537755953134105,
RNASE2,-0.02725753404085378,0.08667154229071922,-0.007978062273961164,0.046358623519579145
ADM2,0.0317852986992339,,-0.023268940065178656,-0.02100424564151661
GAL,-0.018170976168029,0.01979744948452966,-0.023457148505076693,0.05930911200890618
CXCL6,,-0.04292925663119549,0.01918058080379842,0.05081635021717105
PDGFC,0.03187149426487711,0.020411948531404864,0.039037942135807226,-0.01038242786957988
COL8A2,0.059370513957382284,0.04123707679300035,-0.008295819633976938,0.06765624384649101
SPON2,0.04902686942211836,0.015016641363522177,-0.017752437780140073,0.07564938230032293
LCN2,,-0.01605877062283081,,
SEMA3D,-0.019251973589334052,,,
BMP6,,0.010422962511516375,-0.012196497627476195,0.01717705040901144
TIMP2,-0.0438481943770485,-0.026610985690390863,-0.008084653101357907,0.05750579330418479
EFNA1,0.028311584479978082,0.007880384084866826,-0.009369353311010511,0.0029397451065953676
S100A12,0.10131191595398788,-0.015242611859126894,,-0.022889428015505708
TFPI,0.08994622336105933,-0.029971707360182485,-0.030439972578846466,0.05358785261242687
GPC3,-0.018170976424447947,0.06242215923557818,-0.05327262117055272,-0.004780762422668578
NMU,0.10103788996560997,-0.0025149298103816446,-0.03557323559991123,0.022774585490531987
SCGB3A2,,-0.017251358439525584,-0.0068428190098710805,-0.033041311078243235
LAMB3,0.10736584939818264,0.022469001296914152,-0.012231481923407039,-0.03240059516924602
LGALS9,0.07659689491727488,0.0038868213813573866,0.051014863641703365,0.07754756953144662
VIM,-0.09667447349973396,-0.01274283788925028,0.010845819751812435,0.08788373655615732
PLAU,0.023381669680495085,0.030095220253022175,-0.04245741019569272,0.021480697991609447
TGFB3,-0.03639416251972183,0.0800385229506367,-0.016048119062690606,0.06088626283045072
APLN,-0.07634706276545052,-0.07265646012658354,0.00902830799257527,-0.013754843425498743
SHANK2,,0.035488700772095184,0.06417874691341156,0.07401444349418447
LTF,,0.0005959951027523112,0.07760436195092271,-0.03793092569624742
PYY,-0.014939390931638501,0.022337064652608384,,0.049908096692272995
PENK,,,-0.024558875400104985,-0.02488104959581672
CTF1,0.06642930689670554,0.08818157567685167,0.047504098160340534,0.009393953958087212
COL3A1,-0.05774057601941566,0.04184495819224865,0.02348213788201437,0.0555961322241933
S100A10,-0.12734692933853403,0.01619973355916279,0.0013763015506631992,-0.0740190556452598
FGF13,-0.01871868073577202,0.04565408296354445,0.05016719029288504,0.03841012370174207
SEMA4A,0.06466268017078798,0.05340172599497623,-0.021416752342962562,-0.011123161994442106
EFNA4,0.11807264153654169,-0.021587916861787702,-0.013843195366374857,-0.0016975415851094812
HSPA8,0.09830254545502747,-0.010110845281353491,0.0035804513927158443,-0.017943046828516985
NPB,,-0.02930992273772151,-0.02161027345970643,0.07390213957001524
ULBP1,-0.01139973535939033,-0.018586554474035042,0.07469495738319039,0.012911919859208922
SEMA3E,-0.022050968728367867,0.08195226216293434,0.06929163655360061,0.006600355467159976
FGF3,,0.02930878440336511,-0.03197965960225037,
ADAM9,0.053593825958966626,-0.010844199337700942,0.023857772410589614,0.019590723264893906
ASIP,-0.022069873763182916,-0.029847221620369353,-0.009198460186775843,0.07254269652095977
IBSP,-0.010562939660319499,0.06557155229591931,0.03446388358113436,0.03613778227912655
MMP12,-0.016829002571258474,,-0.017255694031447166,
FAT4,0.05365178209151909,0.026108249160269187,0.0014181498746073172,0.02672919974665241
MDK,0.11700825508498162,0.011533929011992225,-0.0014351353050809145,0.10834474540198351
BMP5,,0.061711626100040974,-0.05460522835655367,0.07506857386225377
CAMP,,0.055048891598479845,0.003930013597220907,0.018833380915776857
HSPA1A,-0.015557381564845566,-0.022216572892032275,0.038310107536558134,-0.025204983057326557
SEMA3F,0.03154470449546205,0.05878160860231494,0.042161267261865754,0.09637240275303864
ARF6,-0.049546704120135905,0.008335113628805282,0.015980716180552967,-0.0030417479841468517
IL6,-0.023802429529141696,-0.027366593792932575,0.034968067657255096,0.06254584700974175
CALM1,0.03188556761206351,-0.0017913772349789712,0.0015021654078442603,-0.0029973295106608747
VIP,,,,0.02756577845255023
NMB,-0.04277497339707569,-0.024082461680372945,-0.07824125502875731,-0.05144052642687466
CCL26,-0.0022268134015362854,-0.040561803696323825,-0.018477166736637803,-0.03985751054260235
FBLN1,-0.007148368388173473,-0.032221401648271406,-0.048021753474353314,0.029116776770214483
SAA1,0.0027769521587899357,0.01969369924192998,0.09199011643680319,0.03762294267456407
MICB,0.05318168315189738,0.023320691208457534,-0.036351894727176474,0.08480265004846206
MMP13,0.013322907135422996,,,0.1424022920915212
F13A1,0.09057610178400077,0.015504818867144513,0.06513082837931988,0.028334612230193734
CXCL11,,,,0.02219887111629441
COL5A2,-0.05940993388033742,0.04123686142604239,0.06486789888323874,0.08105320930535158
EFNA5,0.019169303961512358,0.031245657561018637,-0.013523223337852929,0.029462230838980186
AREG,0.040964501099321766,0.04521886504015654,-0.03762104998930888,0.032272103584889675
EDIL3,-0.057892162225920425,0.01789087420605293,0.003125798818497146,0.07677170027838984
CD86,0.03631455222341321,0.045462595726056064,0.06361848727158759,0.07021009477375413
HRAS,-0.022403372901069366,-0.01724499690308143,-0.0811307458901193,0.009227716246124092
C1QTNF5,,-0.0014805606943115134,-0.020255507076524074,0.05406933714451884
RLN1,,-0.015435231663843252,,0.10722529071849368
COL4A1,0.0684249930845177,0.0080938130938995,0.012228618631445703,0.05103746868775423
CCL3,0.11427535931649273,-0.04443735819830926,-0.03543050100991649,0.0745477761401902
BGN,-0.0768290386252929,0.0017340516407772838,0.00011054051608681034,0.06364932820885986
RETN,-0.014715303607974187,0.1593863341532237,-0.004566884858061875,-0.03396179996668408
S100A9,0.10389888747813929,-0.0023412863188156624,0.06592454585693006,-0.06525276330746295
HCRT,,0.014822448337953676,0.04486809187852243,-0.0367779538072957
FADD,0.07525172909526079,0.00599083020410202,0.042273127874216866,0.05973733875723165
ACTR2,0.0718154245497317,-0.056826213309433875,0.0828802606924343,0.025329451416815998
BMP2,-0.011240775878174741,0.016612917397253197,0.07542899621305825,0.054795709781964075
PDYN,,-0.02901823374187298,-0.010957747734189935,
CD55,0.11036941572008056,-0.0025678028229489075,0.05856526939529471,0.07811992576233062
PDX1,,0.03437578557484404,-0.02411647901419396,
CD6,0.005839382864795867,0.05438964452275494,-0.024196673810424608,0.030519747008357873
IL16,0.03438083808286903,0.015589788165590148,0.06878328234931572,0.05881050150524325
LAMA5,0.06338945552525786,-0.04138932714954443,0.0144816892798675,-0.001807588644245464
RGMB,0.026224637476289014,-0.04468093703918033,-0.08799466078975353,-0.0060583543730372835
INSL5,,,,0.027541628400972667
IL12A,,0.0668562920061184,-0.01982183010002447,0.06258119319077882
S100A8,0.07777506443918086,0.05945712813391975,0.05754861412026886,-0.020270597355924177
TAC3,,0.06247345453666233,-0.010297365434486465,-0.019873762456547227
MFAP5,-0.03772825542515891,0.011524014265023513,0.014603531307271598,-0.031381545985330966
CXCL16,0.05316709795534441,0.01820333544780484,0.02455937276509302,0.01513284197586763
AGRN,0.06684752802655856,0.06073616118670617,-0.058109542712185554,0.0679716308586556
COL4A6,,0.08651259141000299,-0.029073446301723618,0.08662770363617472
FST,-0.028273978333338907,0.04516831041118511,0.04441674194264196,0.04617034920914448
MEGF10,-0.02355706721719547,0.013490734267114756,0.01738230158259158,-0.049058865490990866
C1QB,0.11178317815993002,0.07034828576527516,0.017735840521893934,0.08484320309487953
HLA-B,0.02040991698112566,-0.023058528396827295,0.06567844211624557,0.0805410866232704
PDGFA,0.07030882481108784,0.020062147041857534,-0.00997928068185498,0.02000918312583131
LAMA3,0.01787253818512742,,0.10995812756345746,-0.026237211157277573
DKK1,,0.1174149854697145,0.041528480747013215,0.10954554934220115
INHBA,-0.010880691834536495,0.01583510744576715,-0.001934940299782398,0.01738210524905492
LEP,,,,-0.019852008367535093
IL7,0.054502718268254174,0.06551048336218482,0.03274049311800184,0.04706544256178799
FABP5,0.08953539252847545,0.06924701686146632,-0.10005506054413403,0.03640603599160285
CCL4,0.11443975833033529,0.0029402443232770335,-0.013609939769434778,0.06734229164695357
FBN1,-0.04878619752851708,0.02201687034143626,0.03500492445935787,0.054143400816265404
TCTN1,-0.008777704917578968,0.0047790617680827955,-0.03952574958547344,0.035925336792028806
NCR3LG1,,0.04456608016372342,0.051385561717188645,
BMP7,-0.031272803385926314,-0.027614033436463004,-0.02512756960183308,-0.015717532145375072
NLGN2,-0.028463970321778845,0.06560212254092386,-0.06396151256961606,0.042971112181230134
CCL25,,0.0021455451333992305,-0.006770549062088523,0.0684324796602238
NPNT,-0.024711087012549513,-0.00409613802549333,-0.03285571295456894,-0.023187218957124955
KITLG,0.0460269479931061,0.030897680476365697,-0.01061691190554963,-0.01438362712316059
MADCAM1,,0.0725134850144174,0.06380060656951145,0.02213566925295408
F12,0.07812111078059485,0.07451238415220324,0.014392832337285097,0.08587031821644203
S100B,0.052793537824938716,0.04805250488869392,-0.038809858090831435,0.008456010650068718
IL27,,,-0.017255694031447166,0.03788133426425719
CD99,0.05554110551550617,-0.0010830901875769875,0.032434475994729116,0.0656905339605245
PDGFB,0.012511198271214954,-0.01540965341999519,-0.07889261667384447,0.07064055094250624
CLEC2D,0.030302872213625733,0.07087377001046842,-0.007507180924307422,0.07145261268859585
F8,0.07348711413435514,0.049970765755886305,0.008469291351924013,0.06246659877013975
C3,-0.008030734114069247,0.04794318810878583,0.020180390037796897,0.06743787337254098
DLK2,-0.03351502047576103,0.09195013272601937,0.07039053384637739,-0.022099903412329668
TSLP,-0.01779717694262615,-0.024535981664432358,0.002033491643410052,-0.017362234611181058
OSM,0.09218125571267487,0.06888555219587754,0.034175809784753555,0.010707612872763795
PRND,-0.024873745107845745,,,0.02396409658642129
SLPI,0.03458577995793609,-0.05203831890428461,0.06710686443511149,0.025018113834129312
AFDN,0.016738505696872578,-0.05754471286627969,0.029123263124049954,-0.007481758557581656
KISS1,,-0.02117109896123003,-0.022695770944551608,
ULBP2,0.048332638614378434,-0.012665521199779215,-0.07847998688684474,0.048036380062237115
ICAM4,,,,0.01136625230109604
ANGPTL1,0.01868464892698747,0.09554719738089082,0.0028124887529612976,-0.011249207469739892
LTBP1,-0.0034456932906970256,-0.010868105510969553,0.004946450596227098,0.00686961876550644
NTN4,0.04959342127482588,0.03057507504772146,-0.017499487197644496,0.04846905451994139
APP,0.03184329858496442,0.006059196119571917,-0.062086627452441805,0.04254469809460336
RIMS2,0.049119031954551896,-0.023140110548579094,-0.0066909759852143156,0.009590475449346632
WNT7A,,-0.04104877002684815,-0.025643481599704084,-0.01744980828770778
GAST,,,,0.03555816975228504
GPI,-0.03283788216613132,-0.05466195649259569,0.04225579223816743,-0.029979536902047996
IL1B,0.1501496624842718,-0.032346480976204815,0.07247860241276018,0.040575878990903126
SFTPA2,,-0.015047703943911908,0.10161953495558525,
HAS2,-0.03565811207364455,0.05133196285585866,-0.036447577240196316,0.0003627521907946828
IL11,-0.01425708976576462,0.03660024425508475,-0.003498646519225451,-0.033719974234290996
SEMA4B,0.0562279813363955,0.01912977621737847,0.033084523738952806,0.016057363272881972
FGF12,0.027073369211570573,-0.014351686626692133,0.0260446778440501,0.03228982865021003
CP,0.031894870864718504,-0.04071909797188292,0.0027197239775786967,0.08573839571302977
NLGN3,-0.010640934659785928,0.03043628305202174,-0.04238051956819549,0.010951245286009235
GZMB,-0.021422229360263757,-0.021598638307829612,-0.03910117178322542,-0.014153948896006945
PROC,,0.09967618414412652,-0.0231250445524346,0.006366970474608622
TNFSF11,0.009281916364205067,0.10621308966480204,,-0.015472592703034542
AGT,0.07531195245728994,0.009094000466055664,0.011184649666231875,-0.059106723189355455
PTHLH,0.0035692180042176105,-0.003101939819363293,0.02773724507306597,0.07474149709167592
COL1A1,-0.08078901767503631,0.0358781887456362,0.0061728316839073484,0.022014642167575326
LAMB2,-0.002774077620373043,0.031708884224072253,0.0003827958809113644,0.025069773497040863
DSC2,0.031105556055332034,0.0328933890292317,0.039302680164732005,0.09333263662915128
WNT5B,-0.051318110240721505,0.06189478435383155,0.019490236237042862,0.02696848487364884
LEFTY1,,0.08754118876763807,0.023876114700185875,0.0394243224921748
FGL1,,0.10166216463323656,-0.02596207540853274,
CXCL5,0.07580268447269488,-0.04472197649445638,0.012728431388471018,-0.024816710520894195
S100A1,-0.017026755278649424,0.06665036338267352,-0.0003219011114387263,0.013461483021793395
C4BPA,,,,-0.019852003502452528
NPTX1,-0.014022630483538101,-0.020055376460147104,-0.029042278108351378,
TGS1,0.059134078783541044,0.06251294024270448,0.04449285052591737,0.0019834837676834323
SST,,0.12639401240306494,0.021665491799220296,
IL34,0.04530037952175853,0.036336899445777955,0.02419519169674346,0.0667062445807359
DHH,,0.015378057968795092,-0.0007610639277765337,-0.029319087391919914
XCL2,0.14395867523848493,,,0.10095509651247693
TF,0.08252420746583623,-0.016369452176898974,-0.011691876900338948,0.04161030610244277
IL33,-0.015992137916938112,0.03055963883325777,0.00041882235981432277,0.060210508852551366
RBP4,-0.02173863554959431,0.05326815650558716,0.0482869538557298,-0.0128091193441041
CCL19,0.10388517831263028,,,-0.037951552336645024
CCL20,0.12264477161619958,-0.05296987116258424,0.05367983106287103,0.07546088047592422
NAMPT,-0.03294270740917481,-0.013538682595747503,-0.009208690237277902,-0.02053403992836603
