,MGH258,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CD5L,0.016843556778403684,0.0176211867305163,,,,,,,0.045974242442252344,,,0.032041309974406296,,,,,,,
FGF18,,,-0.02074318270762161,-0.01058657106899127,0.033539381223280124,-0.01693296136605721,,0.0486464133249445,,,,,-0.015961230132125966,0.006684712889696645,,0.07421301333002496,,-0.02340150521721777,
ADM,0.13407500265325148,-0.024634153195289277,-0.173299893548278,0.01966477788150024,-0.07661777607320934,-0.027436724411028995,0.08374458848160386,-0.025588513751180417,-0.0013510284920100683,0.03893308131093026,0.07002411876544927,0.08218110420028671,-0.049975278453575925,-0.10620583420392785,-0.060508232816631986,-0.013132582322502855,-0.01666025290940948,-0.04747461997522453,0.10355819449768242
CCL15,,,,,,,,,,,-0.02487458668052396,,,,,,,,
GNAI2,0.0063212382516962375,0.05647284414315967,-0.03493964894484206,-0.06621659366361304,-0.041384208023676504,-0.07526935890946501,0.17178291930138095,0.013999127379468259,0.08812111880349882,0.05752850916518127,-0.0684934219624318,0.10700066167979073,-0.0500121630924519,-0.005050808178373719,-0.04772420107380615,-0.002678877196205593,-0.03504767669882723,0.006546647396790428,0.07744676027518449
HDC,,,,,,,0.05410865231469376,,,,,,,,,,,0.06931472090995154,
COL11A1,0.03189063836905314,0.012744057516104336,0.03783065714240129,-0.020640511997420292,-0.005079578714572757,-0.03958567584900416,0.044269206969552645,-0.022778515851316895,-0.029846532331191767,0.010320351314335417,0.08673806834798435,-0.016775314324366016,-0.016185330469941268,-0.06780243295198383,0.02699095061052428,-0.01729780239402354,,-0.05787984284084198,0.005294354384861181
NUCB2,0.014272415001393875,0.027567495253831075,-0.04413162113792066,0.009389548202569008,-0.006786612595959665,-0.05075558350572775,0.07764978331162664,0.011014516377373974,-0.005052882117887509,0.051823900230746255,0.055752504198753376,-0.01044244062736496,0.08580435109364237,-0.04455508310485518,0.02912434353621822,-0.01355755144505097,0.014711053992075672,-0.03633815392096302,-0.04042073591078376
FGF16,,,,,,,,,,,,,,,,,,-0.01679691402223034,
CXCL1,,0.06643382011293487,-0.020439566638193386,-0.03504679136422712,-0.03361086718039341,,-0.05858274143983692,0.027194847277143438,0.04460856249320483,0.002617459943521423,-0.026639979463037936,,0.01850214332107307,-0.010073455652761076,-0.003885147150635832,-0.008096716828143233,-0.01597705658964182,0.039039311081156734,-0.030438342899770623
VCAN,-0.03158815311985691,-0.010891355375758867,0.18533211426848656,-0.04354675305304505,0.09891480185551309,-0.05250183064856948,0.09462296440235009,0.08117649574323775,0.014470812458069733,-0.031349161081761265,-0.10938114324367222,-0.06281936440262871,-0.01578642600415361,0.10122926516018463,-0.02291003869018348,-0.017212758678484163,0.0376902046256612,-0.0835570892543211,0.02414061233159431
MMP7,,,,-0.02104682341385161,,0.009076431741869787,-0.026086499184191037,0.055465428376639744,-0.030920163793861283,-0.019371021126576092,0.11612499207555868,,0.06682854603370379,-0.05743221050024268,,-0.060848347362377264,,-0.12217466399618797,
PTPN6,0.045071061284722644,0.007127678593229212,0.13628332457862394,0.046456697883091654,0.0003126964350912183,-0.006571842655965618,0.16104903739299287,-0.010234157899211458,0.010839761476967335,-0.029201420629876313,0.07559876052549754,-0.0006725920606316542,0.05201223367065103,0.02903963330628784,0.02024187741083267,0.02688600211987923,0.025455054674464617,-0.012136691375119526,-0.0024294840045608647
PTGS2,-0.01398751169838875,-0.01674770753986147,-0.07697495150476666,-0.005590155632468648,-0.0022186364067574983,0.03369299803625055,-0.1373045823108937,-0.033367520861107315,-0.02160694585127585,-0.005652857323533143,0.20005079894576724,-0.013491850831639158,0.02002814794419735,-0.04118329272406422,0.0143614865701284,-0.04939754616700102,-0.003596182813863901,0.006487814968064208,-0.008496013968600542
XCL1,-0.023225723402397487,,,-0.01151856819845219,0.09955554818228052,,,0.07376340737323776,-0.012190406285141911,,,,,,,,,-0.030336982089158672,
CD58,0.020766676015591207,-0.02588506153183971,0.06661924023559271,0.003323064159970926,0.06462386761578637,-0.03089438333346832,0.1560880282737276,-0.022016818786415343,0.04171706736629471,0.04364810930370601,0.04875051474804163,0.09962773044254455,0.031075845320233234,0.04499520700528326,0.07319717647370264,-0.004249418496277782,0.023343295182154222,-0.03893764997408105,0.008644453676960515
TNFSF14,0.021870236827446633,0.046510396635360135,0.11387645700192518,0.01297259589419352,-0.004716131681890497,,0.09220682752935769,-0.02025659634852094,0.09266533387558516,,-0.03170352695553433,-0.03143259949677995,-0.024203685392842164,-0.027686633273256604,0.014004654687291482,-0.021458523159631523,-0.04397187336550995,-0.006466839775251214,0.013698626442349517
CNTN4,,-0.015321182918723647,-0.0238465364968862,-0.020700939360399226,0.051346701746054754,0.023408411316686858,-0.06024457263699664,0.02653318188282651,-0.05223800406118739,0.006451796392754393,-0.02958100508791188,0.03868380146942396,0.086502582081148,-0.038591969562601275,0.014691032699756634,-0.01780486304818588,-0.025763730321693604,-0.016639246677249513,0.025069989270642273
NTF4,,,,-0.014570484345994308,,,,,,,,,,,,,,,
INSL3,,,,-0.010586568992497145,,,,0.07396561163616722,,,,,-0.02691751680406905,-0.016070814046858936,,0.01300252210570903,,,
BTLA,,,,0.05444452504064119,0.05512694271826447,,,,,,,-0.011414571508276738,,,,,,,
MFNG,-0.0043116922963371915,0.00022416058721096778,0.18045824449018516,0.07667393455089574,0.047269172536989236,0.027915084833232313,0.14391551764153013,0.039704502886595,0.0011338422304848746,-0.022946499717578426,-0.017984822543587548,0.06446368411878378,0.09610650755119657,0.0290367017765999,0.020070587754779042,-0.013484028579751776,-0.07569957686326853,0.05663808964192749,0.06560320790759741
ICAM1,-0.04510571622489744,0.025669867698691395,-0.08367545657221645,-0.0029472177329694935,-0.06567104131336336,-0.008189188964994642,0.06617823195031226,0.08834529790004161,0.02469172508535339,-0.036803352853284906,0.05590093781719191,-8.124227816129613e-05,0.024484381005590014,-0.0341926474254695,-0.003834506682585203,0.043295114910168596,0.0152943947779333,-0.02143159995049027,0.04472748148979004
PROS1,-0.013594782457344651,-0.042734503888021025,-0.08224028644602613,-0.023329829836964043,-0.04908195332682635,0.025730596264513433,0.13619827654274325,0.03880345891331831,0.06127362697884157,0.04254691605165699,0.022808363357190845,-0.0029690855942672736,-0.023490155376922915,-0.045374939278382,-0.04211244136763455,-0.03713392187814217,0.011574483273948364,-0.03668433416064142,-0.02620833703349023
CLCF1,0.06625772894198785,-0.0017755256258698104,-0.04719080724929114,0.03548062449500485,-0.03916003429199794,-0.013945562205526176,-0.02915249632255285,0.014107055896122652,0.01696162418312593,-0.037323950799825846,0.005019871625045677,0.05954348700422964,-0.014489070516400707,-0.02077737499990154,-0.021866802542450003,-0.03978010220102054,0.051462270522744054,-0.02532482149296081,
PSAP,0.027059377547121025,-0.0008828000400846976,-0.05157603972294486,-0.014773504336788043,-0.048601747992806164,0.003943736010653018,-0.0906883275877235,0.02878027648351001,0.043997783946881086,-0.00947517652013782,-0.008753446571753901,-0.01910563357193041,0.06133510326569009,-0.09256780669579592,0.017549053065191014,-0.07514420704345766,0.11491297704475109,-0.04761151128429475,0.06806860226441991
EFEMP1,-0.050827643927416476,0.011513326200112126,-0.05848553532735365,0.05762981053771121,-0.011302411613004567,0.012794133915192627,0.11712843647433555,0.13015742580457945,0.05715984413674336,0.0311854239386043,0.053158181084321555,0.022172293913209237,0.021397496242858586,-0.01714849978291309,-0.02430323735460323,-0.05519432191799555,0.03450743115072332,-0.03172679036608211,0.0029677358368177037
C1QTNF1,0.036362463102702046,0.07186733114320767,-0.013916004407493944,-0.020112863229169917,-0.001593963458819157,0.03143783535605752,0.08801675638133015,0.04745060784782861,-0.046545304976177454,0.06456239966046384,0.038857135022574145,-0.05875097244386657,0.06235592064141157,-0.08687944941947978,-0.02569210530530953,-0.03650118980097438,-0.00373126648299625,-0.04901340043624235,-0.03576608092388648
ALB,-0.020831379746566674,0.039767889196610014,,0.012529405713683973,0.0028820794350926816,-0.014349999903315277,-0.04375682030045153,0.037960618510039734,0.03378590337828339,0.02515992662734754,0.009034643653576967,-0.012367338931791141,-0.02777317525996327,0.009100072785668748,-0.0035440690314300985,0.004824220635225449,-0.02071394223116148,-0.024134502538779443,0.036286094588750845
CCL13,,,,,,,,,,,,,-0.017967145821234563,,,-0.008825021589247023,,,
EFNA3,0.09107545606839614,-0.024712642724306802,0.0515188067128561,0.017668102915880515,-0.023431646947270623,0.00886250660354832,-0.11966443407880287,0.0356685928347952,-0.008025315597757212,-0.0038569085647086228,0.07135281698013225,0.0162475288979472,-0.014754340600866386,-0.03685592468896539,0.014849539189576464,0.012792119882145512,0.05660327847888645,-0.03967595889122533,0.0266266363280371
DRAXIN,0.01052032057913231,-0.016208224802840412,-0.0542344740104911,-0.04147269836960933,-0.028980688263983864,0.001938741258494743,0.15672398181072278,0.03956594464766286,-0.042329113530902525,-0.01282049648815376,0.06630916875488256,-0.027942418055255686,0.003322044444159441,-0.03792110527631779,0.012563971092895585,-0.0068544221264018775,0.06108985453618489,-0.0851707328472805,0.010441274804435217
RAET1L,,,,,,,,,,,,,,-0.016268846739281407,,0.0319978359322597,,,
NPTX2,0.12389740047477549,-0.0030932385526188716,0.07260337002764242,0.06992577993719501,0.0899172797631655,-0.014595276238947933,-0.15310166888796226,-0.06626427824005665,0.11631901041089077,0.061273092946881165,0.016232814092349234,-0.0012909614649923979,0.09772473584265849,0.022648509065255704,0.04720412339761131,-0.04238434458496693,0.1082551066831567,-0.018342785579730743,0.0756821246426078
FGF11,0.0007994594865451134,0.03963189055402503,-0.041961733884516406,0.0014442253931476647,-0.0050056402538053504,0.006490976520124505,0.11026092855912793,0.006914142070505647,-0.032283565211560415,0.00927419864249256,0.05238062878551568,-0.016386333837768552,-0.07141742968117291,-0.030222414348340988,-0.023195146362512006,-0.054895446109053704,0.10007074606089573,-0.027933636564501166,-0.050503920890023944
CD59,0.01700090049105409,-0.019290978909439874,0.01655241818099306,0.006175227928887384,0.005641295342393657,0.04059030022681216,-0.062299011603542884,0.07984773173046006,0.01354125495997035,-0.04132843179987748,0.05275604784644844,0.1457689847832712,0.022859995327510443,0.002551769705209194,-0.053421424929370916,-0.0428245581416152,0.0018984343734385293,0.028138873568052586,-0.02629432405777801
COL9A2,0.06564353161237707,-0.03687091371099728,0.06010383490969366,0.08805841555961337,0.0777769884513929,-0.03254595233043101,0.04908306772158769,0.030763294476157242,0.12773009495611584,0.061843887544728623,0.013929563748340801,-0.009345107998250498,0.049053832197588916,0.12012910892298731,0.05688417961983233,0.08738054714788138,0.03977531516636849,0.03162548909238548,0.10350743502710223
DLL3,-0.03920372254922926,0.03097043131105806,0.15762998264555136,0.02461301494239053,-0.009163413228618886,-0.05268225464118033,0.08230639951604511,0.052881253098177525,-0.029400351613436827,0.005771365303173807,0.02304097652296941,0.01726172232453344,-0.024785075502865534,0.11867748447602507,0.015604436711160524,0.04917478411226081,0.02763137774116135,-0.04708173975963825,-0.009735249510751842
FGF5,,,,,,,-0.011087319496428773,,-0.010127146983540482,,,,,,,,,0.007369372327152727,
LIN7C,0.0020167967464274823,-0.00608682943354672,0.003918774425987235,-0.017526386810961327,0.03914091818659942,0.00036339664117765604,0.06910269111079188,0.005068949852273527,-0.04663789211894594,0.028099518798328067,-0.025634043114986186,0.002694692729249098,0.014249881448067577,0.07057451881902162,-0.06421782264579959,0.012035448964674927,-0.03659564824506164,-0.029004133722552505,0.025967045137530922
GDF7,-0.024057311567394567,-0.016440719509191053,,-0.018889529839731026,,-0.020498013106806063,0.03504894299296653,-0.026109519427893496,-0.03340579750715903,,,0.05149287991870439,,0.044467690344869686,0.057075101492791644,-0.017444525120474046,,0.07467486912643612,
PSPN,0.056552967694313123,-0.029621825979059012,0.013725355451594054,-0.0032905802673847025,0.017652429228890293,-0.01261182583853881,0.018171313302080487,0.01960270726945363,0.03689891671519881,-0.03993553728933944,0.0743818308421115,0.014530197806952893,-0.008474977202593952,0.055659732859945375,0.06223859037493453,0.012650715919761267,-0.04285301905271845,0.03558206061808569,0.016293674410057055
ANGPT1,0.07896609628767458,-0.023968107328154103,-0.002112206200738207,-0.0029903160796776007,0.01824919074859247,-0.02470021135386235,0.11467463978920348,0.016573446509185276,0.04705143570813279,-0.01986251465264247,0.04239280025275376,-0.02194583514426704,-0.009267843525885014,-0.04103978994111862,-0.00662930813494778,-0.024969416190399735,-0.05633715876193068,0.007655596995782548,-0.01901238045155057
PNOC,-0.0339739253773501,0.01751982067159127,0.09736900180417159,0.09693572235518062,-0.013071971435331228,0.06613111975258444,-0.13933451959953316,-0.078506153560723,-0.03601535404987944,-0.02479860008004321,,,,0.0932175041758397,,-0.020681197020740248,-0.039264258466581305,-0.0027730086881357988,-0.06589651448643066
L1CAM,0.039899851427809975,0.024847455495100132,-0.09557273601666269,-0.0017649631230109786,-0.03287376483779752,0.08832471538079519,-0.08394253751244866,-0.04298522395123292,0.007289838696077915,-0.0011812597729860864,0.058591243178723974,0.06939966037140707,-0.008069403737157279,-0.12287473092108997,0.03359944500467325,0.01806183087736385,0.034792730187871324,-0.01220543123976266,-0.0844730544305505
APOA1,0.04448387601703289,0.06290639815412966,0.10233943491500684,-0.016486832065771208,-0.014535511601679471,0.04107482348951058,-0.036503173020354406,-0.0231741232467796,-0.0089863992430321,-2.0266075167002833e-05,0.1443643790709739,0.07390971766143958,-0.00950311599781943,0.0512176942219245,0.041757493701345336,0.1072860082091246,,0.00018201293376442982,0.016554002474035864
PSEN1,0.04862588381178537,0.03665632374203283,-0.011384066286188925,0.052791528195214925,-0.03920113892962408,-0.039344090547798694,0.08797405355994826,0.06605770134436274,0.10485570345409066,0.011714771782895917,0.03685285346789056,-0.007346806512745753,-0.005525890373962394,-0.01543984567092295,-0.04053626356925262,-0.006983542347343501,0.015511775040860579,-0.04200345204248423,0.045903707470317454
CALM2,0.030932409084033913,0.022682511338338474,0.08809376846082982,0.02383772507292943,0.03910512446982504,0.0699086830544768,-0.19512014948029327,-0.058021368579614666,-0.08204528479275999,-0.0063142674662353725,0.0018421175175047087,-0.0486481144181033,0.016161025565199057,0.021366530186528947,0.002563088879241666,0.037216035447808035,-0.00867270151133083,0.02169490634423915,-0.05827557314983673
CLEC2B,0.018951913250340454,-0.00124907048289267,-0.1258139337206955,0.007562978912035252,-0.05497204436354786,-0.03076052087282437,0.20610046114159608,0.04026920109328963,0.0217221080952983,-0.018518589200368942,0.02145004185431742,-0.018688931435599358,0.05891614325141782,-0.03357324577291697,-0.00495380172626632,0.0327969446401866,0.13197119689344267,0.046786150665816525,-0.10091151650401746
NTNG1,-0.004919054649709965,0.0024446281822911985,,-0.02240328076663997,0.01849067919092974,0.0700516465532409,0.033592575873579895,0.1006833801218387,0.015077739228666353,-0.027429234094679695,-0.007434578160309551,-0.03831617322556148,0.068008246735631,0.0532470071630147,-0.05633937961596371,0.07680856975287587,0.08813587174763621,0.01963662785619086,-0.045929989173348264
LRIG1,-0.028657271250941346,0.06077097705137824,0.06384967888697297,0.033905038734866694,0.10412635113860517,0.00429285485583103,0.11621123313856328,-0.03978495714752971,-0.0016635025965982002,0.0329837267258631,-0.08472297493318974,0.07049787262688194,-0.007084043278779148,0.10654667380587789,-0.036546912958159254,0.003326197250424237,-0.027266115425940034,-0.07465572727947414,0.004927600874527428
CPAMD8,0.0003988687357849849,,,0.010382209953415699,0.06362275297124188,-0.013921479117603275,0.024583216585060793,-0.019740414176130375,0.019484832523622715,-0.023148273783688476,-0.0266399759660984,0.0037808993957637953,,0.03596155784238007,0.024890191750630498,,-0.04347002324619052,-0.018476751763956384,-0.028412919012265826
GHRL,-0.019829326746504557,0.04215096708200253,,-0.02333206936777122,0.09866230555663644,-0.015255193407767965,-0.0557372060914462,0.013393739851086453,-0.015698889384588778,-0.01599549500804549,-0.03589256550690529,0.0358507840284245,,,0.02114702012506257,-0.01886964079484314,,-0.01628744893134339,
NPY,0.03143812117919368,0.015502533591999369,0.2242481740502896,0.019423357083419364,0.03629980806484823,0.00883620660280334,-0.06608505569954543,0.03811793724719228,-0.0036315505179419644,-0.021902624845130104,-0.03110972300864681,-0.044455546495355026,0.07544138947622638,-0.05422563882865656,0.09745903859089876,-0.0013365278099656966,-0.11320262011672233,0.04014408372911637,0.036149034505191364
MMP2,-0.020913762789371487,0.0026210751957245005,0.20620076621551414,-0.031074742758008082,0.0736949874141994,0.056818269825590066,0.14618509108530564,0.027995109291096366,-0.013081245168393782,0.04236294800213746,0.11681707529851802,0.051934012947462985,0.006571724309476482,0.0571684235122047,-0.016094095993695292,0.06054366133516266,0.06437906454892699,-0.02274268505251951,0.0896576064032788
LHB,,,,-0.010905735577213707,,,,,,,,,,,,,,,
PPY,,,,0.04279884421784974,,,,0.19357871796608628,,,,,0.030557849509222464,-0.06913068621996553,,0.023621844297050127,,-0.03307565031270571,
ALKAL2,-2.7358867332619013e-05,-0.013196371057739903,,-0.010747292249304182,,0.015595896348147103,0.03288622362122592,0.037685154043904316,0.003809958349957499,0.07037492420443277,-0.04258534243961069,0.026625987376026415,0.030392428481383158,0.014677968570058599,-0.01490375699120458,0.08300502255418239,,-0.015090976890992066,0.06058934371616642
CSF1,0.06693611587290196,0.03191342599329122,0.036540314899068775,0.009173687560343395,-0.01984933481256768,0.021920758302360937,0.04240803777885201,0.06870535454940313,0.09765799962876975,0.07099961956691435,0.05216220083604895,-0.005652790205744218,0.029061655941511094,-0.0522258401592682,-0.047068751264599945,-0.11227633644229627,0.11075851071759342,0.005456821494622929,0.08462709007915988
SEMA4C,0.024025401580408803,0.02333887413872336,0.0027732035044771607,0.0985724335113863,0.020052911562186665,0.01352579341988243,0.01062957453190775,-0.019808675246149834,0.09371251848331626,0.08260817965034646,0.06546361438126005,0.05930277788395589,-0.03730396949864192,0.017390204433721974,0.01862849065687348,-0.010595651937243345,0.1785765442241482,-0.062267318957239796,0.06802164339054712
ICAM2,0.09189244802485622,-0.011060656439327087,0.0510446088836122,-0.005917356053212449,0.04559456054740584,-0.006680727499204618,0.12496931974982496,0.029606965136654423,0.0067963756389879965,-0.02307760967016512,-0.010182488456443518,-0.011658690412294568,0.115895236321533,0.1062569717227317,0.009643299235610641,0.0070113117329479325,0.02680830452540825,0.009029076053949757,0.007965519666701207
SYTL3,0.02012010912246007,-0.013575834691608397,-0.04491718980850136,-0.04177132259454468,0.002730843858978207,0.11012626288041216,0.056395045363396026,0.04042359026097192,0.033719414534307435,-0.039130994740344954,-0.012601609083756841,0.10517190754040708,-0.020853886876514526,0.028210276697407357,0.005793980757860577,0.04154996068958255,0.0036592307033173595,0.009011033333524552,
IL1A,-0.024597305224924808,-0.0019150517844719037,-0.05562441784692989,-0.03656175344911746,-0.05538618278376626,0.053348018316661076,0.10138918330638635,0.11706933002540904,0.013122423639162788,-0.02408838695329205,0.046632640743882244,0.022741770861606687,-0.005836310129086438,-0.013717442031296339,0.02105190266595556,-0.0013088795625404148,0.07114537542397466,0.03835186169762608,0.07908771923284538
HLA-G,,,,-0.01151856715822874,,-0.01107127195623553,,,,,,,0.05143877841475578,0.056756193579417184,,0.005546004629084078,,,
PGF,0.03448614445020784,-0.024561324004735756,-0.0165027977744161,-0.010954229017199398,-0.0041221081295824075,0.004570981141880401,0.11694093667363106,-0.003819852679185888,0.043518377740724506,0.05694337560089896,0.07317929698137185,0.048843097632486655,0.05237462400633985,0.11631051589681116,-0.01882174910439194,0.029927630911022653,-0.01035967943195546,-0.007977592118775056,-0.0078533145855537
LGALS8,0.03229310299682123,0.05470132275766831,0.004343450215684225,0.00835033627939281,0.024669856489828154,0.014455954123185762,0.06627077219472538,-0.03760021194667442,-0.04919151858497571,0.050364348179493375,0.0331799372788119,0.06506446367690719,-0.01831989396586461,0.001442520426802297,-0.018983089809614696,0.025393940591232296,-0.049915683604877255,0.014340138266707745,0.01318377531282316
DKK3,-0.036597652220750676,0.020762376030942067,0.027280666514082987,-0.034372215444610756,0.035139868500607345,-0.006634829504639434,-0.1690922157801997,-0.046483814070488565,-0.09445059387555842,0.0020380579216128436,0.03828300401879029,0.02403776205162951,0.015620195567078053,0.10334417931979836,-0.052082123737231104,-0.013640959637035288,0.08958744957589605,0.041005919845462036,0.0005235560880019216
COL16A1,0.05399757916997053,0.08763203356953975,0.1440657065375094,0.053405077357564626,0.08803123727261966,0.05109130662123116,0.07153873748054178,0.025579299835678086,0.06724469472716885,0.027085630898183367,0.014579022064185232,0.05097372439228864,-0.018181334878806372,-0.0036046041642006574,0.04819121197635666,-0.00016968515234326304,0.009750349733385675,0.01919887034343936,-0.04600519703425682
TPH1,0.0829762918010342,,-0.028483237387389365,0.09265634186357652,-0.027383349990897934,-0.011731556532982702,-0.037469877761235816,0.016937910812425284,,-0.015082911216482501,,,-0.03267215478918314,-0.042477418965007424,0.026107463567792415,-0.01957701198534798,,-0.03846889923116554,0.02262046064302535
TNC,-0.028245690189661117,-0.00046085087277151235,-0.1595126596820471,0.020787954384977773,-0.03191215857977999,-0.057447024507929594,0.20809967405662036,-0.006828307095359849,0.044820392623386496,0.04982188672307486,0.026312216988136725,0.05110646078160833,0.03111922634144374,-0.12737808960941016,0.007481203242255369,-0.04933362747823396,0.1171776062566113,-0.09997972847935908,-0.02732324753744063
TNFSF9,0.08628914552188932,0.036830651989702215,0.0008962207036114136,0.06004603388204341,-0.04451703400947297,0.017070168776639975,-0.053924852332815666,-0.017782888321907955,0.005372346309795365,-0.025589978896297452,,0.08886721740433418,-0.03340578893078897,0.023472760480901144,-0.02636484027341872,0.0900274750395067,-0.0065545724342997045,0.019114754238964374,-0.01837765422130104
C4A,,-0.013004432170145052,,-0.012929382361702482,,,,-0.01710252187056387,0.023813344947587207,-0.013258451927539194,,,-0.020003108075130865,,0.030483955489508184,-0.01762850635484701,-0.016750907512507025,,
CNTN2,0.04819618393492942,-0.006855226965584834,0.11975478850477415,-0.032791092428789206,-0.02305392312717726,0.001923418921134955,0.036361430913964474,0.02042937611649404,0.09796539917805248,0.01513952175582279,-0.08396409217643167,0.026939213233551106,-0.036356224195379344,0.07387463171917173,0.035932785061597056,0.024330440446415785,-0.03352970583513038,0.07880916160997789,0.04817969379812054
F7,,,,,,-0.010188890325714763,-0.006272332483080471,,,,,,-0.02520276126999041,,,0.0036354013996769707,,-0.02283830931558467,
LUM,0.05151197334614964,-0.019173059012947614,0.0032350826191262835,0.024111105386975584,0.002337671746043474,-0.0344715145869378,0.15621277259549532,0.022611525145126713,-0.024498846040604667,-0.01879089007516624,0.0165826385052133,0.025656044775485012,0.08390852600875764,0.0690651109612021,-0.020364534094812595,0.0263972920123324,0.015623930094617038,-0.05408814630496639,
IZUMO1,-0.020227038107734036,,,,,,,,,,,,,,,,,,
BTC,,-0.00448354518093557,,0.030754423864344838,0.03781278481540134,,,,0.12253129537569996,,,,-0.018233311743124522,0.010201292990863363,-0.03664779045160807,0.0733435979132297,,-0.04652911551449927,
APOC1,0.0217633806760616,-0.0152269982827516,0.17168570468901187,0.061989164347047904,0.004812254773410061,-0.060099648467353765,0.1842649276270926,0.029330096882850577,0.14699428501823997,-0.0030506278755173537,0.042659780717176445,0.0015506178225352728,0.053913212517346445,0.011695979032795114,-0.030129092922158925,0.04390209184984722,-0.009410621474782778,0.007811063833869479,-0.140497556397768
PKM,0.023830205255071027,-0.08091695859916942,-0.0625360205010475,-0.0156413912796686,-0.0037262543820236423,-0.0007743316615387704,0.0430575651647009,-0.051572038147711025,-0.07959030111196962,0.04200743349011523,-0.04681720698117042,-0.042156016525158525,-0.011265655563839391,-0.12990941685303745,-0.022739273616389916,-0.029649262035372253,-0.09737234891179294,-0.048795122361427315,0.08628569980596563
TNF,,-0.016645955135206315,,-0.028543612706511835,0.03736966922505871,-0.010615456729516663,0.09116604850248704,-0.009584842471237982,0.0399018373081488,-0.031494813655463826,0.10672486149292344,-0.05497210986429484,-0.01769722863583927,-0.016268851176613017,,,,-0.017774866764493965,0.09739909015542585
GNAS,0.007521940309048916,0.03385784971410778,-0.07823648053464126,0.06950574074246073,0.007024978162385335,0.04846565967759918,-0.14562290349717946,-0.09006964794367604,-0.15913213919446417,0.08587256992573605,0.09003328472502933,-0.0186649093949595,-0.010489917364641116,0.03574031971716681,-0.03516259444706308,0.0009205550979146531,-0.01491871095360926,0.026271110495940234,-0.059282421453103064
BMP8B,0.10934101321228931,0.0042906149010040135,-0.025931949800812655,-0.016698955344138365,0.00938264085472438,-0.006837242156449386,0.0954204020045093,0.07569421142678442,-0.004091012450226427,-0.02129620935910039,0.07500205772983795,0.09962965640755046,0.03511462424187813,0.011401133787156199,-0.0010787155309066108,0.022320696111089312,0.06508085778501921,-0.04256412707693235,0.011852796471158106
LIPH,,,-0.020439564489275357,0.019886413742752705,,,,-0.013789307884186868,,,,,0.0815196217206206,0.049450462446700635,,0.04261153687581393,,-0.02834329908674031,
CCL28,,,,,,-0.021910904166754477,,-0.02123326565888408,-0.04445297956241357,-0.011961403798554048,,,,,-0.029523598641580138,,,-0.02689258912487703,
PTPN11,-0.07412420042152867,-0.005110718171928132,0.14672237517979342,0.03615760057369472,0.008254019946921081,-0.041017017276819355,0.03696669400323127,0.024674960178936854,0.04968382503176325,0.04423846573882562,0.005983641988245299,0.013932106244606278,-0.04588531652491095,-0.004602032897886553,-0.029382789831679655,0.03179940814014184,-0.01246606540646159,0.017866487236160283,-0.02279924568684162
ADAM12,0.08108245977626284,-0.015485765430922038,0.031719048681885964,0.00020994412028209095,0.008038584437628683,-0.007776873367927779,0.11811416746021407,-0.009841115362442438,0.013398935064195221,0.06452595945308606,0.0405184303200592,0.05020670308997942,-0.0006946090946109814,0.05465883406012057,-0.023442436527987297,-0.01623631227804805,-0.022962377451828102,-0.06545718329804714,
EPO,,,,0.0009271479755168712,0.04676832298718815,,,-0.01442703185013811,,-0.015082913431459097,,-0.04486609245412162,-0.019512786396248056,-0.018838079408172344,,-0.01668973827773899,,,
EDN3,-0.029728463741728675,0.0670916134290012,-0.003189239000552064,0.0365885757889103,-0.030102373560641008,-0.014613875930033585,0.007720711959233725,-0.022361187828850805,0.013608113138142084,-0.015238546651289153,,0.009147547279645884,-0.046583905935135464,0.06010998201788205,-0.04336566422851706,-0.051879872397042955,,-0.028343291110392927,0.11628133626736921
CCL22,,0.06446888992665295,,,,,,-0.02904914106710996,,,,,-0.0220842714895265,-0.017227135178390144,-0.006878724307837936,-0.014644518789559541,-0.0037309535700064656,,
CCL2,0.05873200271485481,-0.06625189589475898,-0.05985624911137982,0.009783581710389143,-0.04025642616928978,-0.04835105495286544,0.012215037061771189,0.08332036696190019,0.07123479524601754,0.05913940335475236,0.039158702770457555,0.012098205882974554,0.03375771382769206,-0.03790757130199514,0.02839957575827691,0.028283665694803437,-8.07782899481066e-05,0.009475811067034401,-0.05029516350729063
DSCAM,0.03742048438952854,-0.03260750541425038,0.13808452768055435,0.022501717493325475,0.022380120211933863,0.0385280434849646,0.04039487440590282,0.06156116966051639,-0.05704915662679688,-0.03278227022625809,0.05011246248018866,0.04074188915883199,-0.003248296822282292,0.06583210045968915,0.02553060897465005,0.03864027123819566,0.04330900259029979,0.009667639462151484,0.04631053848818514
ANG,-0.03240953889710863,0.03085219855261045,-0.10644271280735977,-0.02149368139644818,-0.021883486689193852,0.03794561058721475,0.024701939910292705,0.02028914394411679,0.05991441704326425,0.03490977435308556,-0.019609364144175568,-0.06562465522146199,-0.05551853929767122,-0.07100880656999811,-0.0010150797605533908,0.01377872697999213,0.00930410260949559,-0.04182795395432089,
