,UKF248,UKF251,UKF296,UKF304,ZH1019inf,ZH8812bulk,ZH916bulk
CD59,-0.041515199746693675,0.028618581905402594,-0.018680431487279527,-0.0215748018751414,-0.016109226936295747,0.08582483160127058,-0.06356528688701428
PDGFD,-0.012248891564312886,0.058854524005109286,-0.018507135589074082,-0.02137541019583988,-0.0361283222935328,0.05612060032231562,-0.030415251497689866
FGF12,-0.0017914805964350496,-0.005764774861317515,-0.019080454880649942,-0.06139832724076575,0.020351376244557032,0.060001646991614074,0.008930175074839015
TAC4,0.09723892609982898,,,,0.06426399979026357,,
PDGFC,-0.05772216598392392,-0.030304710235390907,-0.027506976889018944,0.04674493480393459,0.10350013528376292,0.04601547967401689,-0.0017930323460710843
CCL28,0.022634474996771452,,-0.012031757675021789,0.07604468702835719,,-0.02040954347888117,-0.02689259140333157
GNAI2,0.036619797396086166,-0.02265528990687376,-0.008936378740867714,-0.02393618692799925,0.019094500659634944,0.07183838547193916,-0.016053690527437298
IL1B,0.030496656890806825,0.03635664898192547,-0.02439254578581604,-0.031584892877651614,0.04904166126843374,0.0781357265899339,-0.011417544478796556
TRH,-0.06678167332106039,,,-0.028450810787476705,,0.11609415184872907,-0.004846598795493104
LIPC,-0.015464496005249734,0.032894589884664684,,0.004532284153156776,-0.0533611867411144,0.04073757470759365,0.04042972113971457
RSPO4,,0.06865783595071383,0.04444974224039849,,,,0.02034326805870569
CP,0.015508811763384334,0.025630890453815024,0.019863369449173753,0.027347424605113402,-0.031796018036953824,-0.06665480074542096,-0.016023101470853708
CCL25,-0.025815267254397593,,,,,,-0.02167317044063815
MADCAM1,0.02867200288849433,0.04265684288354592,-0.01532006223193433,-0.024491340122509215,-0.024966901854352044,0.09159465855293993,0.027585029733356744
SEMA4D,0.056741856803263845,-0.061673986820261546,0.04576374713567624,0.04354777935679695,0.08429304338204817,-0.017657311259047154,0.01915734175923798
SERPINE1,-0.03346907609496618,-0.012642973059553857,0.013727569492223065,0.023920855099011644,-0.03312038429244819,0.025873213463711343,-0.03111642195243978
TNFSF10,0.019308463182328907,0.022367492196155535,0.012260625170942603,-0.06311663323132133,-0.021486000299914394,0.04915115706985918,-0.03072658274555332
FGF14,-0.005969261846850078,0.029037553374411877,-0.006374507854592246,0.02115404477353825,-0.007378477124094748,0.026990447173207015,-0.052147220499317644
BST2,0.028448701888011595,-0.07838548394295959,0.006822041859549869,-0.015720852746236712,-0.038222281185583504,0.09751129561216251,-0.01659793409729473
PTPN6,-0.007217783105734028,0.024392286915029208,-0.013710307246034222,0.05352477618278823,0.02229556986042498,-0.017967854540715106,0.03492240444752077
FGF22,-0.01570950917833207,0.010452463816989936,0.04228017789465162,0.09169007524418067,-0.034190716731769606,0.010203742739818259,0.06731831130342047
TNC,-0.015988129505936102,0.07023008917036548,0.018349685237130355,0.03870141375049449,-0.044644757446304084,0.09537743423916603,-0.04182861993623461
CXCL3,-0.009749248966511383,-0.021026961993190454,-0.011210309551236218,-0.025037710223275705,,0.07295419795890445,-0.022458510234448708
CRH,0.1746274573784494,-0.02097798037395063,0.002468892752527498,-0.02116728428542785,,0.03429802866768449,0.02949823602944719
GREM1,-0.017557286665835257,0.014185560626994557,-0.011898601398071125,-0.019059235935789877,0.01765826602499115,-0.10942059243969349,-0.04195302121725808
MST1,-0.06005917940288687,0.006045084357332002,-0.02735102860037669,-0.03526927165821455,0.032700498889420226,0.05680684345772186,0.036738029702914066
ITGB3BP,0.003086176662799287,0.02867969240855732,-0.038611778431801316,-0.015768875491850128,0.020995515181374522,0.06758735729423321,0.0816493986531794
NCAN,-0.012183548922270873,-0.03443397972465415,-0.013533589212087077,-0.01869920134461965,0.062369396409800604,0.13973103767693243,0.04672716899013204
DLL4,-0.034449323386502056,0.014661329921586152,-0.014673563777065723,-0.02412119308231045,0.01685889214032749,0.12729196026171918,0.04608643959948338
VTN,-0.023595064088754,,-0.01604395671610467,,,,-0.028813366242034923
CD70,-0.0036440107719417137,,,,,,-0.04302870964087677
GNRH1,0.02344722376992063,-0.027715586772321357,-0.0204653155486529,-0.019203528606683656,-0.036664306210133835,0.004371154382318499,0.01520053232133882
CKLF,-0.01790943546836275,0.005177667054655148,0.03605133596935455,0.009812487994547222,0.025001244671912257,-0.04165396561390665,0.002352780937331224
NTN1,-0.0064343072732342054,0.03960955731081238,0.021477058104905893,-0.047259190915401185,-0.02250523703776375,0.054324753210811934,-0.050441942652102244
WNT7A,0.006440330806247885,0.05831897866644357,-0.02353487640950349,-0.03540615787202531,-0.03447277918189372,0.09689980529928238,0.04906503244866823
DSC3,-0.0105280740143926,,,,,,
HCRT,,-0.013912800671424762,0.03720636150113232,0.02055377781089189,-0.05999763903777008,-0.017001015428284055,0.022813572732541552
CXCL1,-0.025958595156074193,-0.00790872426121322,0.06053910408737129,-0.03513195285965806,,0.0594390084648407,-0.000856581856909506
EFNB3,0.010992019856821312,-0.040343334146219455,0.03562885529773784,-0.022600159931143813,-0.021920818939252625,0.10114168887476557,0.04900601883044899
CCL27,-0.011047444521222288,,-0.010478996454729642,-0.02116728139052495,0.07909391272121816,0.07415535202552627,-0.009384785897852044
CCL7,-0.012176998130365544,,,,,,0.0011247532900186727
BMP7,-0.020758851090426758,0.026307002077380265,0.04537590278103755,0.02924194877055582,-0.02700947084342703,-0.0774006116281771,0.06997408276557668
FGF5,,,,-0.014574317840918595,,,-0.028813356239683417
NRG3,0.035183132796832266,-0.028162824856707715,0.01124384340906472,0.020834400523917274,0.05932843890296561,-0.0053905600037468795,0.0498412446371463
RETN,-0.01534064734346098,0.028123095120979314,-0.027671498048929034,-0.029880422155387283,,,-0.023027362395731207
OLFM2,0.02366046983278984,0.03272796671490232,-0.0032447963496306906,-0.010393407282338035,-0.0013521296956211634,0.07795116035113366,-0.030316351168446293
NCR3LG1,,,,,,0.08230403327792969,-0.021069149389958006
LRIG1,-0.03813845540280826,-0.020798355259978772,0.00023257691084307326,-0.12429578804476614,-0.09681105716793471,0.06862012109056466,0.032047402752773256
SST,-0.015448202332151936,0.0219371716722982,-0.031753401250075204,-0.008708854204109166,,0.18786645473052244,0.07493411703980746
TNFSF12,0.0056929640331389465,-0.017974709044330572,-0.003629410561037631,0.05224453818135539,0.017773988577214947,0.018434827879143963,0.03557298130088609
SPP1,0.019661894201540377,0.005591351179140992,-0.006558085938565516,0.05246042096303762,-0.00548375278832595,-0.0028903945360943496,-0.05788103772774984
CLEC3A,,,0.011885826525024385,,,,
HSPA1A,0.01235663684437621,-0.009428718031369411,-0.003813900388650351,-0.0005882355412107026,-0.050651042752665396,0.020876186127778456,0.0581651611494593
VWF,-0.032152389402240925,0.0032703689563360434,-0.019285141847224064,-0.09603150957202736,-0.027225829686960457,0.08604335512889882,0.06381892258562735
S100A9,-0.0009857001127258908,0.020780781166267796,0.026144794706024915,-0.030636815251746576,0.015956083837972104,0.10031168636802569,-0.019257566931755534
DKK2,-0.017446983309465574,-0.018570623234174997,-0.010172362036167365,-0.030955374298604166,-0.024111155104314098,,-0.030929395799241862
NTF3,,,-0.020053828037541802,,,,
IFNE,,,0.007893723028724894,,,,
NRTN,,,,,0.1528987256217809,-0.025759141924071874,
CTHRC1,-0.04734634226227909,-0.01364792120923618,0.052422446496569575,-0.05472632382333326,0.03706133861906195,0.12376358183703397,-0.019886877953802968
ALKAL2,-0.02071774825017778,-0.01582517204023535,-0.027862432362941305,-0.057320426960039576,0.09456343322703872,0.07057516384614422,0.017148164642766025
RAET1G,,,,,,,-0.018245557882098692
CEL,,,,,0.052030986464771105,0.09577823518724608,0.03634392600605701
CCL19,,0.028174605550658913,-0.010083756142947573,-0.03675466674078737,-0.02126080625307365,,-0.026057537821448224
AGTRAP,0.04135155143042318,0.020165757735164953,-0.020118245616389384,0.010684431984637248,0.09783127926491719,0.011493461662094499,-0.022230625998324656
HLA-G,0.06365505025718056,,,,,,
TCN2,-0.019096198219698216,0.020283463275105846,-0.008204757232461682,-0.004980342726457568,0.02704600020110719,0.09687111461610243,0.051928210791094574
TSLP,-0.034586286835558706,-0.015825172989604,0.028627290368258416,-0.018507097436439773,,0.06852968564419067,0.006733132880025567
LGALS1,0.03652120801269224,-0.028694970543954864,-0.014718143391144512,0.04561057910895136,0.08735161201164451,0.003860914375980312,-0.07348150643629976
COL16A1,-0.07233482863774286,0.035382586496763256,0.0003663969431596208,-0.03917510820770922,-0.04432055705839796,0.05360183349143124,0.04919972411765557
PDGFA,0.06369932883595955,-0.024091062721418154,-0.006751482709660907,0.03106017710564148,0.012427896086896442,0.07967630848440287,0.019398750770073466
LAMC1,-0.04506740144961085,0.023188042148543437,0.04610674438081801,-0.008677421021702797,-9.252149305836786e-05,0.08031501684836823,0.028480682942658816
EFNA1,-0.011883055709963012,-0.034660377663822475,-0.027147518752092037,0.0005361097794956004,0.016084500341149544,0.07518114865207785,0.014039151687602268
SEMA7A,-0.029187477060540083,-0.006470611657808948,0.024040900813977285,0.03992452752766852,-0.014451651373327438,0.03707582167798559,-0.047919998834988764
ICAM1,-0.030752708125403306,-0.017836632542052748,-0.030162661312838755,-0.07217989416219453,-0.019437145355931697,0.06514417336149898,-0.01099967417721056
IL10,0.0018241261878224743,0.0658098442748981,,-0.05511842339416444,0.009537304322909725,-0.020668157375622043,0.008348688479733204
PIGF,0.03474067045778512,-0.01153937241295352,0.004943707170999838,-0.05266567280247144,-0.00044898266956264513,-0.015388429894647466,-0.022004512835157558
FGF20,0.010353796663102151,0.04836939971432372,-0.02102972223323415,-0.030955383178861325,-0.02372341535643452,0.07228337542171547,0.10007189427570012
TGFB1,-0.014835760708226167,0.008130959232085778,0.03322020881943483,0.013556610409564095,-0.04401922925835772,0.08222300198785859,-0.01957830505266853
NGF,-0.02090730109123741,,,-0.017289349803067407,0.04241236160800971,,-0.006428805523744482
SEMA4C,-0.021762637520909085,-0.020942349049005132,0.01301955215245801,0.04992954968169123,0.06346886321181923,0.017953564561744035,0.011322452351056538
PROC,-0.02325168916738262,-0.03230196160423224,-0.01047899596702357,-0.015713299834254037,0.10153011806732243,-0.0013172804508641686,0.05786953069202679
CDH1,-0.04017003572687557,0.10044508681478058,,-0.03034482143463302,0.06197889607636556,-0.014351796376770897,0.04826364460649095
QDPR,0.041784872935026994,0.02931397701249227,-0.04112044574947661,0.05887094686768778,0.05006423960779977,-0.11016822019444703,0.03478886950421713
IL11,-0.016999386413999656,,,-0.018507093286127763,,-0.023795519758671845,-0.0425641310144416
HP,0.001419359913296857,,0.01169759561126588,-0.041225116969011814,0.033233349778133345,-0.028383181397393546,-0.07129284264857709
NID2,-0.010693053769449718,0.01704423648514242,0.031572562289351014,-0.038585493747250545,0.09105040794217237,0.06612565513307722,0.04470868362982163
SEMA3D,-0.011864722463915222,-0.039757676665390054,0.051510993863559215,-0.0472287625081576,-0.03274976299310685,-0.04233523842953996,-0.003411610781810852
LAMA1,-0.063998952434051,0.027414119626202164,0.01732839176421299,-0.03540615655936822,-0.05195117914080117,-0.045502628892607186,0.010659074794802003
RNASE2,-0.030202648696116073,0.0037020975946884705,-0.03097251260350154,-0.013537477532311559,0.016193919946679552,-0.024118742426996593,-0.003067081927119324
FGL1,-0.021833966282128966,,,-0.032733018583625664,,0.12104564555212555,-0.02226250278511134
PTGS2,-0.0340641446526155,0.013219943964482752,-0.013039677272132514,-0.056496057134810734,-0.04386039387018912,-0.02679482190893551,-0.04942967112500591
NLGN2,-0.045115837043307405,-0.021708265739783583,-0.01263077820238595,0.06121030638862821,0.011498682822713985,0.04194122460949726,-0.02777929772022606
NRG1,-0.023165193595945276,-0.03477347781196011,-0.021285326908830598,-0.017188209832360885,-0.0029361113311408464,,-0.04912129439283224
CALR,-0.020581185228166335,-0.021486660837902766,-0.009277920533140591,-0.07816990382253046,0.0076885175933731195,0.08467175247487671,-0.09983551708952253
CXCL9,-0.01642999786506075,0.0268726540052695,-0.014783123557341488,0.13887712389334972,0.15054973262064747,0.12766819641809302,0.003002309486071325
C1QTNF5,,,,,-0.04292381853480229,0.12494457850698779,0.02615315556056036
FAT4,-0.036234231237911425,0.02725181110780833,-0.03448387670591475,-0.04429896962947191,0.028296993392174962,-0.05486966610022441,0.004799879563219884
IL16,-0.006270231893552445,-0.031011788346076274,-0.037349459843999906,-0.030627329433018154,0.03710187493428265,0.03183565006845236,-0.020818441184020237
TIMP2,-0.0727869593602382,0.04202059617827039,-0.021803623071829144,-0.008151479802348276,0.02932230618680533,0.06872899266459108,0.04323077951349639
HPX,-0.0304283253354745,,-0.010478995386421192,,-0.039514589752145286,0.0551556310625859,-0.039089296522887645
PGF,-0.007934901428658533,-0.02756083671470518,-0.018947866122173654,-0.021918097522702365,-0.01741460863605342,0.0579130776090807,0.026672770542529933
NMU,-0.0405802726221184,,-0.014783126073903951,-0.023173439814553335,0.03578841948083728,,-0.009359889709088548
PPY,-0.018628175869904146,,,,,,-0.033075653115015494
UCN,-0.018206534906591493,-0.006817774241125667,-0.017596477188222624,-0.028773477440998695,0.006708560129395563,-0.016432280542356462,0.04677970687369336
MDK,-0.04076847169894943,0.023408113855770272,-0.031961129613797254,0.02581351297110772,-0.045947538061402546,0.0023550685833060997,-0.012202106057562457
CTF1,-0.012189089492895745,-0.0035190743568906096,0.04521835246077601,0.0033915274751379807,-0.05905004826133284,-0.03349469100771704,-0.02514408421237194
LRIG2,-0.0033319170324885316,0.06933483139665951,-0.004635577650622725,-0.03053611431654555,-0.009675767655388226,-0.017198425203869556,-0.0033222634268473333
ANGPT2,-0.03465602058306888,0.04922283785904526,-0.03150383314176611,-0.02214732659975992,0.033372576867884494,0.10623183323370936,0.03813602034746743
PROK1,-0.020430616844858574,0.09246069521242736,,,,-0.01906794423235773,0.020563120860807065
NTNG1,0.008951008126594157,0.023589977677968752,-0.004483757836390938,-0.05324887188385032,-0.027717060350270203,0.05563475151761111,-0.06693967599484704
INSL3,-0.014181396065857476,,,,,,
SYTL3,-0.007082317776008562,0.007785420976243551,0.02713119832751509,-0.041470663206917065,-0.00954923043636304,0.027358636192217515,0.0554817677834706
CNTN3,0.013100626875732527,-0.016276172459515077,0.005916046826092415,0.0378739515989908,,0.03705962597508693,-0.03403168383351242
ARF6,-0.015131619683843975,-0.010424016209885412,0.017354485073117733,-0.043511635721289216,0.05826209422090699,0.06830550051306393,-0.044146125870680224
SEMA3E,-0.034577092339967905,0.005565778291989656,0.028177720924381425,-0.011796563886195415,-0.019279680782630176,0.07951373775933465,0.03735645714495642
PROK2,,,-0.020301584747492298,,,,
SEMA5A,-0.011612000580205948,0.0180373456668834,-0.0021126434148993787,0.03330267701135903,-0.01910054344231522,0.06778909982216397,0.02264060204566161
HLA-B,-0.06148442352412664,-0.0054830900935508515,-0.011287552358913273,-0.02532787257300969,0.09484244425054375,0.12454281463936828,-0.041888152065248326
APOD,-0.05585150640878889,0.00738511287994673,-0.028456275823377217,0.07010218276346386,0.04963522659673125,-0.0867108018252857,-0.0601194722922593
GDF7,-0.02605261280694428,0.06434503606404891,-0.011490345646315445,-0.026789863080376685,-0.03612670537510472,0.03874628066915545,-0.02605754629862294
INHBB,-0.04510154796064534,-0.013442983606431069,-0.01848399519709,-0.05066822918103746,-0.07485076698471439,0.009998181840764666,-0.019488954075389177
MATN1,-0.01618935205256479,,,,,0.025890434807866503,-0.01704631056217796
HDC,,,0.07356962418596096,,,,-0.017046302842065233
PIGA,-0.05875586651734981,-0.023134134885878822,-0.0074977075132274685,0.04801459899586192,-0.02136538715824548,-0.00714193048240822,-0.01863838014558506
KITLG,-0.04092432759444233,-0.018985269509338393,0.029164797200858374,0.07050777924179631,0.022033747454957585,0.06017386311874328,0.01041051574654041
SEMA6A,-0.007893462338155563,0.028339802443838907,0.03792201106212698,-0.07493590718524985,-0.08860104118716708,0.0407619698039837,0.0694023405573458
BGN,-0.035956513667793864,0.020989082667948026,-0.020454441145076923,-0.049750715964746964,-0.03360017023658384,0.08551547150559477,-0.03505100738132787
ANOS1,0.008500301258367466,0.03239024317328251,-0.02535893981084768,-0.028369382180631092,-0.027949517137072236,0.010274230279220167,-0.0035824811756911285
AGRP,,,,-0.017036141272791103,0.02603780820498585,,-0.01704631044520647
MIF,0.05845416317664648,-0.052307334946036725,-0.02851180949799863,-0.02787183999123609,-0.027182972642471843,-0.09475834581558291,0.0331221618325447
PTN,-0.04238319637679857,-0.02337834698343369,0.037681947260155974,-0.10624175083780475,-0.06955478437038472,0.12224059499853296,0.018840855621088524
BMP6,-0.014314485350395955,-0.015594997843928298,-0.02265076172224316,,,-0.025119760839370276,-0.018705268185308092
ULBP1,-0.02281652095695596,0.01087194251755602,,,,,-0.016199092798200004
TG,-0.004761124174762085,0.03397206816525491,-0.01077723226411561,,-0.012601997770598951,,-0.02738329017143449
VEGFD,-0.019143686762982545,-0.02455564834062401,-0.010923418040141944,-0.019203521919539834,,-0.02533447559612376,
FGF17,-0.03187798119976114,-0.01735477613450495,-0.02046531233850974,0.04620307631634495,,,0.08482431662536423
PODXL2,0.013128318772496851,0.022375900813379517,-0.048852150368844646,-0.004510312310171759,-0.05742823235785944,0.017078305139897144,-0.061727873468837104
RSPO2,-0.02841460387394008,-0.002395547176633564,-0.019506773918879162,-0.011901992929535503,,0.07622870717013436,0.03776780761132143
GAS6,0.002798515192293981,-0.03486987596469861,-0.007027466788493287,0.02145922760890512,-0.008231516551152783,0.018477630156901043,0.04269059485499034
ANG,-0.00792401622794363,0.04201843492543718,-0.025252058075828556,-0.021191231030331277,-0.020780666373370768,0.006158183139032588,0.005036898853095231
F13A1,-0.03817717803743343,0.006452305155118676,-0.06751679337262541,-0.11222829995526869,-0.03745887789483725,0.04122639774755245,-0.0779456162126513
TGS1,-0.018669626450119513,-0.013078069503334908,0.01768981164174685,-0.008638172694263008,-0.02113825041252535,0.019128627155451237,0.04584698987893282
PTPN11,-0.02895249078967094,-0.04074192968755346,-0.016571045767515377,-0.02526962688062449,-0.04882108515167566,0.03369529252213259,-0.00037173766492581197
IL23A,0.06635073993709506,-0.020802026564032603,,,,,-0.024493817997911276
CXCL11,-0.03795882020893845,0.032609031887732995,0.000717203481227683,-0.017289340294176007,,,-0.021531197799262807
CXCL16,-0.0508826472155239,-0.019277572126926767,-0.07261910562174123,0.028141351343840555,-0.006114831230753366,0.03470769952220575,0.017594611566161874
NPTX1,-0.02902091587488796,0.02039578731190868,-0.026449772698741766,0.014030333938930358,-0.049627595460847426,-0.01878896756170798,0.018753656691776383
HLA-A,-0.016242135954250607,0.021229606301580058,-0.0025247573418848658,-0.031634480243289145,0.10038021542098013,0.12050002031851087,-0.1077493425832978
ASIP,,,-0.011067753148084001,0.03565439530635442,0.039717771726551894,-0.0076517095120134425,0.02698015447846249
CD14,0.007444126600776496,-0.05626491783950977,-0.01341467018626832,-0.05156454778917321,0.029052733659106954,0.028025106102856245,-0.028092906063910076
RGMB,0.021436296258979796,0.01571193865584515,0.08046324758214592,-0.06332182017463427,-0.0001394046368727985,0.0400334817834389,0.019268880735463196
GPHA2,-0.013911666495865782,,,,,,
SPINT1,-0.031193560725932407,0.03237184579084029,-0.000251928965924301,0.052609822406349066,-0.044246718109406516,0.07040658065388444,-0.03403473892243653
APOB,,0.0043083226057411715,-0.012423087155640071,,-0.027375755175667163,-0.020923838351690767,-0.022838281398307427
ADAMTS3,-0.0018510498791834348,0.031729351620332254,-0.0022438334745416245,-0.02610095818363552,-0.025970677100222706,0.0647186625992503,0.006428760912717469
EFNA4,-0.02428874080889606,0.01035347842666223,-0.04009954699858443,-0.030803648397405292,-0.01390195827835171,0.036898667671860966,0.001937593724852985
CUBN,-0.02010019616337067,-0.04026277535236434,-0.012450161396799544,-0.01897398456841811,-0.06018395794617377,0.013387386155434252,0.030759243961236925
ADAM15,-0.05886170735358591,-0.03176361422464844,0.0059751714925001444,-0.009762953238337011,0.033265837628203884,0.10022237924649162,0.008584943741048342
TNF,-0.02841460471654697,0.024807138283896312,0.05936933993458992,-0.012777699817733008,0.03077410567875982,,-0.01777486827045628
CXCL6,-0.012481859329711666,,-0.014563238900142824,-0.020957305302431936,,,-0.047188232204749936
MFAP2,-0.032208933566139075,0.013903817967475007,0.05201430681325984,-0.019203528728268155,0.04178180247203562,0.04369584490707265,-0.04355192026618978
S100A1,-0.04194947262064087,-0.014085295433340979,-0.007756907009829112,0.01835018738190773,0.09661333506963156,-0.0795230197889531,0.04672405992469402
CALCB,,-0.02852365991885069,,-0.016518911820827268,,,-0.0273832878703231
BMP5,,,,,,,-0.030336978098627926
MMP7,-0.031248172906245448,,0.00265310891339845,-0.015153918253685656,,,-0.0456208099602742
F8,-0.03509194829298642,0.028945819085134668,-0.017020469647673436,-0.03214304842764071,0.0048484115185615404,-0.05364534243597939,0.11700675689283135
MTMR4,-0.03959060681210715,-0.010429208692482783,0.022339323192571155,-0.002844421850442008,0.04158663608179992,-0.05041604387029744,-0.07400749510224616
LIPH,-0.012481859362753986,,,,,,0.10278173399706382
TNFSF11,-0.011544427151892285,,,,,,-0.0177748735582552
ADAM17,-0.02218455983550001,0.02270598676599105,-0.034271016938680204,-0.034214502223303966,0.02769897847187657,0.02316695711822824,-0.026726124734805148
MFNG,-0.05789568240714389,0.011099197719561055,0.10784570672446163,0.0009614515059152604,0.020977722536223896,0.08847760304107562,-0.005088046861450252
FYN,-0.01970546763394575,-0.04923041388430325,-0.005004540280240163,0.021236268207358733,-0.023481974376222573,0.07745822530405563,0.03343419981250596
COL1A1,-0.03939920767977791,-0.008097705655641359,-0.0426915853762724,-0.027283643344591615,-0.06506768333344376,0.15197094531940136,-0.02667119642197368
ZP3,0.01125753230206896,0.016007429389414355,0.03302303955565068,-0.020315706084417066,-0.01671406306415925,-0.031173540455955367,-0.012237805257736746
VIM,0.04091584142039769,-0.013367373326964341,0.0008161420612440436,-0.037110121191758244,-0.010989571482706274,0.07778864490795859,-0.06801964120919819
NAMPT,-0.039472816904656094,-0.017938208072282667,0.006207336727906398,-0.10784806437210254,0.03833224359474603,0.06646371544965365,-0.08188269916474684
S100A8,0.030692627931906892,0.03323231403377982,-0.00529184200340121,-0.004403964120351054,0.02779276128334678,0.013742047273342965,0.024754945778692923
FBLN2,-0.05088144286225185,0.002598861454953115,-0.03362257700374357,0.012671775750570985,-0.04478227605525035,0.0010063361939820327,-0.08352635867476432
CD86,-0.019354258258580694,0.020559080245900124,0.030035139624720923,0.072517430413323,-0.07616069743664688,-0.03524603093084795,-0.09513693252042343
GSTP1,-0.008504957462452474,0.05612630017305978,-0.02457267273078706,0.051646592175765865,-0.02946890620376803,-0.07548080728129491,0.04478085891423825
NTN4,0.015625409034731367,-0.015903591520399468,0.03572114122424915,-0.02920084695520183,-0.033332467670893436,0.03731752470835912,-0.07440702306127624
ANXA1,-0.01394175374898715,0.004369639853798207,-0.0032784790262461645,-0.019129868700908763,0.011720441065546195,0.020330918106529015,0.007178333646204624
TNFSF18,0.07914667916501031,0.00024811389135534294,,,,-0.018788971710575114,-0.023953091470484713
CCL4,0.02484649720567108,-0.03328565554609814,0.00046102144638054395,-0.03402246726545065,0.04104263361877784,-0.015888488490574875,-0.042653268182908
WNT6,-0.019647317286488844,0.07608001545235511,,,-0.02292974672358794,,-0.016287444696387463
SPTAN1,-0.029665476125118728,-0.049906369902697756,0.05974892443698291,-0.0672895960039044,-0.024838189480399887,-0.00424050090145082,0.01728650195246267
TNFSF9,-0.022195457541407358,-0.026463295394104542,-0.017503088723377382,-0.04500628217718148,-0.015092885199436528,0.04302188688556375,-0.0013427336765706277
CD55,-0.035752371920912934,-0.00499701207241724,0.001866406883409119,0.08125948317100241,0.061435478721970714,0.018762531038878066,0.027145011565837627
CNTN4,-0.028043905502569886,-0.01837325992788826,-0.03934777700266608,-0.020650575554523525,0.023206353096979486,-0.02719943490357859,0.02517398452006148
NMB,0.07381701802327649,0.006174286630306769,0.00873602254136401,0.013225194929513514,0.022018554058257356,-0.05819529561217289,0.04907021399934554
WNT4,-0.010167708814921522,-0.02008395605623027,-0.02017903750280463,0.056157238188345115,-0.028388634810393342,0.029514146725635543,-0.04859848717900939
LAMA2,0.0001489280477500863,-0.01729042417717126,0.021769038587168197,-0.0018659009647568339,-0.029896259375964115,0.07205498524610918,0.009752511649285886
S100A12,-0.0171122681457568,,,,,0.3497673967958152,-0.016027016381651663
CCL2,0.00414502572684547,-0.027379534769088772,-0.026555387800896817,-0.06381886414963214,-0.01808569688634603,0.014821859447687718,-0.09906824138273183
IL17B,,,,,,,-0.01870528117216215
RIMS2,0.012233688232311623,0.029571833406934263,-0.04344074158833753,-0.022510954802317865,-0.02411116739128668,0.09936070424958363,0.0007911634702605548
RSPO3,-0.016540903095990496,,-0.004910794916709816,-0.01070365811870968,,,0.044915956341226956
S100A4,0.034685954121437476,0.016785905122943853,-0.004913370105416632,-0.023947938238685636,-0.04912703368013519,0.027347954224860447,-0.042634419631979455
IGFL3,,,,,,-0.018219037424096515,
LAMC2,0.014792226825376628,,,,,0.026035918404647973,0.061016201080294624
ARF1,-0.02981813500949944,0.012505431212246476,0.035340452541508686,-0.04368788605786962,-0.011076085958409634,0.1089294175976319,0.01360061330778275
GSTO1,-0.01676446764266247,-0.0652761921881167,0.0026366775839212478,-0.05726554342841636,0.04608697839831878,-0.024596304148474267,-0.08852410175627777
SPX,-0.02501137907143149,0.011362482786521537,-0.0021659180404711787,0.09209851748059489,0.090067045050683,-0.07626758588464361,0.08516878841814762
A2M,-0.022002390501585683,0.0405576381327072,-0.045833574544502646,-0.06299994917506962,-0.026430034304295396,0.08769983808395658,-0.045679650522920355
EBI3,-0.014966994799302196,-0.00048741995489823525,-0.01956512914308828,0.017593653555471912,-0.03525282098878949,-0.019170540779504645,0.05299786838113093
EREG,,,,-0.01778568833607877,,,-0.021272197381245615
NID1,-0.025840445242583568,-0.006973688259094797,0.022959929315221953,-0.04819642107684308,0.02869054761362641,0.09687848226970976,0.0038297128308069912
LIF,-0.007769782899449628,-0.021152578914339512,-0.012423088261246178,-0.024856729777343232,-0.0011377407935663612,0.03581171973153924,-0.05681670319587629
COL3A1,-0.013764636882494907,-0.0035667800476791777,-0.02421885411574576,-0.055454407421536296,-0.028228826650235152,0.14927828936065202,-0.021529293251007595
CCL20,0.020605472621062017,-0.01817387788022511,,-0.03359439825185658,,-0.02092383277983431,-0.06415360405081297
SOST,-0.017112268195130394,,,,,,
LTF,0.03212709518392217,,-0.02334283614906069,-0.020707569500282075,-0.010273803371237261,-0.024167702900696086,-0.04792553915612181
TPH1,-0.012481862435690928,,,,,0.005501182818850547,-0.025058195184305264
PKM,-0.0032189055497613664,-0.046553820233067096,0.0020595329411104285,-0.10498854016748428,-0.036164525351229715,0.06077059553795304,-0.011544706858968558
C1QTNF1,-0.06185719370072897,0.021939138988096556,-0.025499630274280732,0.018832441513780492,-0.012155155122827879,0.04496430431016449,-0.02226220677295492
NPY,0.05114753309604651,-0.002260137339508746,-0.00356111392709589,0.008223560492505586,0.08054958427295117,0.026012646244827672,0.12437920445586811
HSPG2,-0.02733274865827264,0.05479221870140097,-0.03426042847740283,-0.02244351835527055,-0.03398340633579864,0.09763974870094441,-0.05371019364334677
SERPINA1,-0.0035950438581334055,0.042755285918212385,-0.0036604086889938637,0.01976972507210143,0.06558988137318798,0.04649447757146557,-0.030624966654033112
NRG2,0.041890466950680466,-0.022818831497759127,-0.022500178118206572,-0.025750694331018155,0.016733459785893634,0.08864959196951437,-0.05706668248490566
MMP2,-0.016240012165112293,0.054640219168710424,0.05356333109822662,-0.05750138786119897,0.05383528292184436,0.0888835338006897,-0.0847276146034126
BMP3,,,-0.009054186255514497,-0.01897399194407243,,,
HRAS,0.01496298483252108,-0.046408865486808455,-0.01203198207685272,-0.05807316628820478,-0.01871075981092825,0.0017792544810228924,-0.04538661847945282
