,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VCAN,-0.03495593581052269,0.00902283096725152,-0.03454531404606846,0.06662203284729652,0.013757464031210892,-0.15001086633506863,-0.17405482064621408,-0.3747237412064492,-0.051281233298572634,-0.005045452723286378,-0.0966094562425495,-0.2683162055166651,0.021928389140181585,0.0777876872726308,0.048667308403728134,-0.04334592825628518,0.005294442968430709,-0.13706096975507812,-0.028492466953615667
MMP7,-0.07352088217854501,-0.09912857674784127,,,-0.027477189576523668,,-0.0672913249192738,-0.01703308682058427,-0.031460009511181254,-0.024287256538724617,0.017533685058570312,-0.031689111583498686,-0.007979891484515748,-0.04088600992289231,-0.046448994996152085,-0.0038933885174511256,,-0.054677068701263494,
PTPN6,0.02528549505076344,-0.025353588150152026,0.046625664072478236,0.02251678470680866,0.055481397036313655,0.011709897350610591,-0.040913955000826466,-0.19544160147769227,-0.03643872462257771,-0.029518434516536685,-0.054988641624011673,-0.040662330947990065,0.030636101268567497,-0.06002042534297691,0.01503052713192802,0.027245870104541943,0.0030708030196651176,-0.10299195017774092,-0.031139245960725117
PTGS2,-0.105044601956406,-0.00943600245148687,-0.017260957025765713,-0.03204428383660724,-0.010448509369915005,-0.08007171329101767,0.049236582636335575,0.4273171378239486,0.08136958244280064,-0.019462003377872367,-0.044027704799757726,-0.01649889290004976,-0.06136785369785045,-0.02861434573271044,-0.05910042064135562,-0.0037904665761969067,0.08838043093521174,-0.04126552968429435,0.041430840941205166
XCL1,,0.03154552900377534,,,0.08216053279772075,-0.031743613728323725,,,-0.014182063790934809,,-0.01717896929645031,,,,,,,0.05319544220309174,
CD58,-0.013171710772234857,0.04589536072200134,0.020953061501205447,0.07138005224707776,0.044308196261113694,0.012805741084273577,-0.030369389922833313,-0.30762650667161046,-0.043983737068224144,-0.029734247453581913,-0.03335820894289325,-0.09065640159184099,0.03242658747361248,-0.01899752855301164,-0.016734795878015636,-0.0022673613723335584,0.033763851530873946,-0.07375651573557339,0.024899563769428822
TNFSF14,-0.035248708206219566,-0.018427812582704425,-0.02017217622051868,-0.028071293901134286,0.06859224995493453,-0.03221628763994797,,-0.06431063199184288,-0.051957354809629964,-0.011693019221008613,-0.08671134037224953,,0.09908229880119625,-0.02348023591867122,-0.010848172624023255,0.005847359361874374,-0.04440858597658702,0.0608908056872995,-0.035728487648433345
CNTN4,0.2053559116082951,0.033542230156683846,0.02474747496726437,0.05291884338006028,0.026980952126172693,0.27684519893465276,0.047397901998426355,0.29332928268548325,0.06386252105117744,0.05937501068441918,0.30009853694487326,0.2071684263722724,,0.08597373346259392,0.007945325707061064,0.07428916173167815,0.10635762114705494,0.145409873054346,0.12060073644734037
NTF4,,,,,-0.003294927517128638,,,,,,,,,,,,,,
INSL3,,-0.010314727398827151,,,0.027989943950779642,,,,0.004958796812542077,,,,,0.1545915369721996,-0.020016898238720857,0.07424479659007249,,,
BTLA,,,,,-0.021938203945935052,0.02512119117296086,,,,0.025781468847064823,,,,,,,,,
MFNG,0.06512650147766019,-0.044478790196156255,-0.019532249085513664,0.12325937176494356,0.012448548953411133,0.01871416701153682,-0.05477700606124473,-0.2091080225202492,0.011630697191646866,-0.01546701895780449,0.004172730251293533,-0.03811001545544602,0.01798796486470861,-0.009806484789157249,0.07346567963063681,0.009037194954544817,-0.03760920515538911,0.05957141956930777,-0.026681664281826573
ICAM1,-0.12886888160878354,-0.04372519531134907,-0.05518551786681069,-0.017257615989553363,-0.025225289557715164,-0.12157231548425221,-0.018317897989591637,-0.24227100928537307,-0.06906815647187607,0.017207603672444102,-0.028016176862085886,-0.06932700362156043,0.10896923238866922,-0.08035624460155909,-0.018614432476434285,-0.032836424781927324,0.03623642260206875,-0.1266262855720062,-0.045978217255785055
PROS1,-0.11735762181269879,-0.07429170223977181,0.005136092508053285,0.04248800091777613,0.0022912172473884863,-0.11792857453879119,-0.10677028200181359,-0.293578736649597,-0.10744785842209792,-0.04504921890953696,-0.050132476138674845,-0.06280904997389367,0.07042825310201628,-0.019522679760693315,0.0096435447373721,0.04853325844585957,-0.052050810726565006,-0.14017253539366523,0.06659690398409314
CLCF1,-0.11241803168965883,-0.031199949876380216,-0.049513599079651326,-0.04530395742790399,-0.012191334265063542,-0.05303174792031473,-0.016135990925132043,-0.019243020568640672,-0.05970126671871375,0.017574203017236188,-0.07700556502561556,-0.07741276147499163,-0.009373983618887966,0.007915442450161608,0.008376786388519764,-0.013460564975688073,0.008250278061033475,-0.16821257287343483,
PSAP,0.16958699083145928,-0.10521826973173255,0.004208861844437962,0.09663454413419688,-0.006210049001204205,0.020974473638480193,0.06399056196079377,0.1659943138765355,0.10764036962463518,0.0071265105040603524,-0.061548984441925955,0.24499522543145474,0.08175397144951185,-0.04541411176928333,-0.10356419946197634,-0.0016537799564988014,-0.028696127798066906,0.06603283510883515,-0.015409653490449413
EFEMP1,-0.1345627546292594,-0.11353575506652333,-0.013578688031325286,0.034681505957796656,-0.01017424910152105,-0.17424893531195296,-0.11354231519684142,-0.33852263645592323,-0.003647792749403351,-0.0607993508649578,-0.27118643698186334,-0.17193158404847309,-0.001275385076439701,0.041607274310647764,0.045305449532009975,-0.003834432657668755,0.02349898630642422,-0.1334440788631223,0.07787908906015716
C1QTNF1,-0.22484528524175323,-0.007636374519410595,0.015850962103908097,-0.04246236651683605,-0.011531300645983584,-0.06096738078356853,0.041224180340644005,-0.17912631003812413,-0.011804294281627664,0.03518373897952309,0.06430776096869498,-0.1318116777768073,0.005648494068874351,-0.04906313243505416,-0.0758396115465824,-0.10732047917871625,-0.022411190796875556,-0.17399613830298727,7.413443314598489e-05
ALB,-0.00574652111786105,0.032851373530457036,-0.0015925272246232259,,-0.02453729807401302,-0.018775555075219285,-0.027266659304235663,0.08384641987417947,-0.03960464136685775,-0.009038801134965538,-0.10445012091485802,-0.05623884339825257,-0.05760979034914536,0.03110712045648489,0.00017975298180061047,0.01564850230322741,-0.061491011525750025,-0.002194320365636515,-0.07377363953374602
CCL13,,,,,,,,,,,,,,-0.01743010685440975,,0.03057107132685805,,,
EFNA3,0.06791235061218194,0.024327901068783655,0.009041537044159513,0.08158642378283339,-0.032933083515751006,0.11129557075071783,0.13664983115378374,0.4077009898817224,0.08199139079822952,0.09002557049226186,0.1769760778308048,0.027852585404963603,-0.04138232735793792,0.0675677826626551,0.026518418802490937,0.11469105070859992,0.13799759524017796,0.03926752758982242,0.04781615251356839
DRAXIN,0.12632918266916013,0.020868760280728857,-0.013415338626741644,-0.02916073011471758,0.02637280298788958,0.06561967944650532,-0.02195636060395157,-0.25186113374022684,-0.15467652749234648,0.05477695640748791,0.07208247269790767,-0.10183527650058552,-0.011220868996853288,-0.08680303920956595,-0.022393543193080172,0.0597192977309601,0.008870915088053422,0.11558942725232765,0.07182582289762786
RAET1L,,-0.02576150422625221,,,,,,,,-0.0073797545116566715,,,,,-0.0004470727325788012,0.14691986406769997,,,
NPTX2,0.2300590096665958,0.10108467175621853,0.041457789264679974,0.1413953454131764,0.0806082544826554,0.22287631686284287,0.2048966322877155,0.4659773737208199,0.23856386521967318,0.0012544288166353279,-0.0845179824386625,-0.09441183495672312,-0.04995043792748145,-0.011356403016667366,0.0013973954368104438,-0.057929143344997304,0.015994426567813275,0.11728839629577825,0.058263680369852945
FGF11,-0.17869616218739648,0.0259448403911427,-0.026798069490595294,-0.057404147379502814,-0.05308887862549221,-0.05676882130440902,-0.09744269257573393,-0.23275177434979946,-0.02575177560837968,0.018438463341077366,0.06310085201962061,-0.1501495897731747,0.03688034614298729,-0.003806775534914206,0.015970405344138718,-0.003379961201956231,0.07955050401525077,-0.12641012545902566,0.03302552703382287
CD59,0.11502303936940242,-0.07195076662022554,-0.02220658374970085,0.036262995907344615,0.010800976405231881,0.1626847107336422,0.07100153792077017,0.2824057404929406,0.045525876080479574,0.0420601226919139,-0.03781902481292551,0.17404901323977,0.07493889449123001,-0.07651150044802509,-0.05194682687993648,-0.016655831422122205,-0.02806923795194456,0.13986870131835638,0.06855274832496167
COL9A2,-0.05505537542418277,0.04687175705894529,-0.01042674493189734,0.07144820169520993,0.002844146408969388,0.029403648517970497,-0.050111748834289524,-0.17110688194602902,0.0033252586639344276,-0.02300070001670222,-0.06790167382589207,-0.08999336962882093,0.058090007452474744,0.04299881299812024,0.043820674661256484,-0.04199735647991311,-0.05235517308776799,0.040800011714582585,-0.04261412061781275
DLL3,0.2899317398449129,0.06493224124582728,-0.045061876569380516,0.07423230061522472,-0.04042031303132163,0.04863341971961026,-0.11958648933024708,-0.06201025539189702,0.06664401031904724,0.03975929862161836,0.12835270870213236,-0.0750106994866099,-0.02607150539792638,0.13945013055933925,0.10040760858694593,0.011169882850279853,-0.008481259520355139,0.05455362514894452,-0.04565764715429323
FGF5,,,,,,,,0.13816570882192594,,,0.04908053821113262,,,,,,,0.026793101042410374,
LIN7C,0.01862669728546257,-0.0013170152317914087,-0.027026902404926004,0.04640408074049534,-0.025334967890734236,-0.012206509951922894,0.04398041793721306,-0.016246917866206734,-0.025053299233695567,0.017939413384933687,0.028921376013768547,0.007308403130789362,0.0332906148981453,0.0005746284335073515,0.009731941007183413,0.07354589636481898,-0.05739141571273665,0.06437856142664951,0.06054655238817271
GDF7,-0.03145814650261688,-0.0011195010900019139,-0.0169445610538266,,0.02311098087133546,,0.020944365968687942,-0.04401477285916894,0.046202206497054775,-0.0007062740862533985,0.20408213500440428,,,,-0.01737090757079216,-0.0345632634167088,,0.007128165959776214,
PSPN,-0.03984329640052951,0.022562775935010247,0.0859328177658487,-0.04365508323940178,-0.008688614482226454,-0.0455531503055367,0.027553286413629648,-0.02609913319198482,-0.010440334056044014,0.041086740023617604,0.09740089196170755,-0.0021422990884388533,0.027729672327797533,-0.029809370363550088,0.034297154871325314,0.005422295233732495,-0.053380812349161366,-0.01581343652862691,0.005486696022856831
ANGPT1,0.1383302882075672,-0.03413216565738401,-0.03762999795482456,0.09507224136470861,0.02688093097813314,0.027165253690986647,0.008096039013679434,-0.2303919386130545,0.08686512638130443,-0.013292218712584607,-0.06789033312182631,0.00469771248897644,0.006534967442265919,-0.033619966213925635,-0.010655460754693528,0.066876611600695,0.09527113634701469,0.08280034587566759,-0.054582105064522365
PNOC,0.2937368071201016,0.08954389704568483,0.04315528733401763,0.054665834072364305,0.0842696924257812,0.24135457344471173,0.18088248947764538,0.3685686133953078,0.2131616595118265,0.07891734070732015,0.19298958236537744,0.1719927808100598,,,-0.018472299520066397,-0.04097616045516485,-0.06701732017530275,0.112909249346988,0.14605987552966385
L1CAM,0.42437554559222357,0.12392320210701885,-0.044809854455743516,-0.04853370800490994,-0.01286666989757693,0.10098207056862563,0.06652051446250978,0.32885459462692945,0.13679581761916793,0.06167066903166949,0.2076034669554263,0.33303501026765675,-0.04437446033080525,-0.009864245697435745,-0.0652987360150752,0.08520540209501848,-0.042229182332094675,0.21184651436752291,0.09170919203144298
APOA1,0.01643585289880381,0.036415639827731563,0.03436564510656672,-0.004891017734444025,-0.021523999193596252,0.03875436830307053,-0.020738080868844475,-0.02178748561340087,-0.021989566173196723,-0.002969767375179984,0.05124530520209333,-0.029789799464502886,0.003345681069292125,0.051359685196738676,0.040922448087085866,-0.013906136860046214,,-0.02051945840868274,-0.06256589203710966
PSEN1,0.06575684685343407,0.002897076003112814,-0.02365819488273853,-0.04864437804940012,-0.011331860412243239,0.07566331280083083,-0.06434745529179611,-0.13933362340773248,-0.043174842962290814,-0.04566718710343139,-0.16406168928783013,-0.1473041518194325,-0.023631215388965777,-0.01769044914272051,0.0168328293317251,-0.018458156196181415,0.05017434527600501,-0.09084291755179288,0.010641591863906999
CALM2,0.3029854898332641,0.07724852952560131,0.017363968300735725,0.0915292217346772,0.040462070328539324,0.19464633935279163,0.20681799163546985,0.4293737296908549,0.1993583465786251,0.13237721903629504,0.32525744678096835,0.30029619971720595,0.006590528661718118,0.025137046936725062,-0.012616935402826907,0.09068801179800347,0.02655325573531705,0.22400072586277128,-0.10980115932411388
CLEC2B,-0.0975062679851052,-0.05128362695104385,0.0021939995773282567,-0.056833009932537266,-0.04387658023860011,0.014314870181896585,0.004519288843283656,-0.23246106083332513,-0.059858334989977474,0.03395562355385951,-0.06265323055881604,0.0037745848192766106,-0.004729335806572131,0.002840403005542801,-0.04788394514816421,-0.0011754886623028243,0.11469261593890873,-0.04711698382710257,0.09612669102281093
NTNG1,0.11165719080152096,0.03227024328105722,-0.04436928154322977,,-0.04781763689170186,0.04330996244774829,0.026522586266808566,-0.05583268945494977,-0.0013491891434313688,0.05417700705713931,0.04885986017939889,0.19873880233021501,-0.06540703671565931,0.016937486987104858,0.0769348810127906,-0.048687909056295796,0.09101503453671492,-0.04748993773345067,0.051632120213572524
LRIG1,-0.06627438359839806,0.016143598282149414,-0.04118568939885327,0.07909266147425983,0.06142146892014125,-0.15808752243874954,-0.13337647133281047,-0.29553290690042827,-0.02050257962109636,-0.06977453757035404,-0.10449839304241469,-0.1530298715915112,0.08893079959576362,0.09063784056951565,0.07779700427616056,0.04528727714540772,0.03194383165552073,-0.041621730750006386,-0.04812387956326752
CPAMD8,,0.04030183183825889,,,-0.016347833978754635,0.031293931183196934,0.048164090891409835,0.0001431603240032799,0.06224581788047195,0.025378317375931145,-0.019793658240014434,0.14071209012065594,,,-0.019514811772285857,,0.032768478836190475,0.0006194730069613595,-0.05312499821497433
GHRL,,-0.002278436153969693,0.072845410323487,,0.06920939061076514,0.030377304089604484,0.05598946681565096,-0.022233093246275055,-0.03513252036032921,-0.009253027523675125,-0.0176639424317503,-0.012662525112227777,0.043476683747459666,,,0.006011788243593649,,-0.02796382723427761,
NPY,0.22937647089481994,0.02796016237383668,0.022623944832447004,-0.017436613229551836,0.00028557970969392114,0.1283261781680705,0.11543487538667896,0.27763079474939445,0.11274200176885134,0.044411785324336026,0.08130078148324327,0.05522258896776582,-0.03738934787447286,0.03641851113340077,-0.046532885881075084,0.01427951391097267,0.01776016617462081,0.2015101135069207,-0.015113317724470667
MMP2,0.12175038556336572,-0.01142991893146118,0.08804276871087162,0.02485184036502675,0.0009578537784232236,0.042092695158732645,-0.06584988153450178,-0.3131807150331917,-0.03327699044800479,0.018509408589138722,-0.07629642140209762,-0.2533795003486739,0.10664440818078467,-0.08387148310844997,0.019267372967004412,-0.05013279831151483,-0.06890614425688946,-0.029254166508813777,0.05268694572169882
LHB,,,,,-0.014237728802785714,,,,,,,,,,,,,,
PPY,,-0.021466070103399258,,,0.010502324812486433,,,,-0.0082989501338698,,,,,-0.046086795392033454,-0.016589383185800183,-0.0011378877842712677,,-0.032182130832417784,
ALKAL2,-0.04111838801280456,0.048100743921101606,-0.013600786446835161,,-0.014030876810325887,,0.04513261157790925,-0.010077126969696768,0.013614652747699438,0.00032753602676103454,-0.11618807242777068,-0.08537436755755272,0.08037073622757362,-0.05554349843751549,0.006949960736987709,-0.0099578189183732,,-0.030136060284600044,0.10600109789037405
CSF1,-0.19526278031756447,-0.09960973948122072,-0.012306981431369587,-0.049844056574184184,-0.059778768558517166,-0.10834298883433856,-0.12167994182153961,-0.25974570337838776,-0.07479156791158591,-0.028597530612931254,-0.1100629932229371,-0.1290330593411839,0.03811487581900579,-0.0033617557836157345,0.019368141580008408,-0.10065310584595295,0.11374722564129106,-0.14453411493502422,-0.016611583514481092
SEMA4C,0.1158054137902532,0.04297610910427661,0.0026170952821355253,0.020959610009598208,0.06254983168661901,0.015601460662378809,-0.05177383831485337,-0.010398601931165808,-0.02331550995278193,-0.03771141510633395,0.021647432202712626,-0.09478354562647151,0.0008304649611804246,0.012270593594537818,0.08665368982141079,0.006088487292965131,-0.03100247575402856,-0.005392803317783324,0.008291644825531696
ICAM2,0.19103632941794027,0.05527938602696986,-0.05394669659067213,-0.037686454659783666,0.03856615717849059,0.10661990674015358,0.04253313919266494,-0.10820222169479639,-0.025759674060769705,-0.04393837497796933,0.06946283299074744,0.07840943381302812,0.02639710102980931,-0.002965625602070742,0.002326135151099879,-0.009261878887405574,-0.01326584270071677,0.04412443645759069,-0.038671743669047395
SYTL3,-0.03727293172343705,0.03375568256750701,-0.01358993988453501,0.04218676144053107,-0.0167166686508715,-0.0281552736630327,0.0850837872461643,-0.18602185169538538,-0.0534229290345502,-0.01675408622686905,-0.04067037709937028,-0.036865003635599,0.011052294492195474,0.07385695605396149,-0.02112878994104534,0.04441016781246705,-0.03527476499274498,-0.10910305302867485,
IL1A,-0.012156152159663066,-0.03294530101399044,0.0230775168964646,-0.05056760872589164,-0.0412024886602548,-0.050448981537855674,-0.03611452659919769,-0.08881572816769917,-0.07404042287062933,-0.016441552354710755,-0.061056855608180076,-0.02131225753102491,0.030260773629395943,0.027892394934695003,-0.0457683555381777,-0.0008919428071363229,-0.022579660337937364,-0.07769335801313089,-0.11212851907592607
HLA-G,0.03265334595698121,-0.010171779114154135,,,-0.01503779678449114,,0.003822337662344958,,,,,,0.046157131007074595,0.010944574675753216,0.08255925749130369,0.018146905896674774,,,
PGF,-0.09495471562051047,-0.02827484943500348,-0.010772450337890625,-0.07819765718886938,0.046778377746989085,-0.009717272125448312,0.018452297021323047,-0.23263843954167535,-0.02638156076494695,0.03034337903891201,-0.06094610670531108,-0.1370558115943943,-0.03818855193552634,-0.0017849622054653728,0.00018900839311760924,-0.0008908331758614724,-0.042289964192815256,0.042279843301248274,0.06439297998402174
LGALS8,0.02752127516264605,0.023584467111453195,-0.01349817844685215,0.009375366641767696,0.02277965328956251,0.005078720136600916,0.022982714519055623,-0.016362937064332606,0.0743731294379753,-0.006025864567631845,0.14169886792205316,0.09661780766169344,0.045676786707682375,0.029683818287409014,-0.01646413082700445,0.10770984501374323,0.06265888996903643,0.037251261813158465,0.015523258967138284
DKK3,0.30144653214177974,0.09453067144444299,0.05466475149022371,0.06755668265961721,0.01282344249942843,0.20611045631919273,0.16669675402971276,0.42058399809187635,0.1049641571217827,0.12656283214436473,0.3260791050195043,0.28751493173554565,0.02797657151068627,0.07181449065591011,-0.002992523460732047,0.03773494320085406,0.06401155223477091,0.2653145524100149,0.13984222165973895
COL16A1,-0.04168408131286373,-0.010398676076984383,0.045160129944633684,0.09677669531829712,-0.004306937065303779,-0.08387839841720575,0.02168332330719024,-0.1577864137854296,-0.017328170456873383,-0.03436728282949539,0.034466894065645154,-0.24733761966549245,0.0747431218552296,0.006942484518207099,-0.0152068411403045,-0.0273688269497716,-0.020211685270677716,-0.06517278329316889,0.01689851871048124
TPH1,-0.04189649451348194,-0.033068694067974184,,0.05465003027074057,0.03684407358850532,0.011546529314800854,0.019946156579148933,-0.05675962857730097,-0.015056321555636257,,,0.002073717449046557,-0.04111901765211637,-0.042231715887851684,0.027655187027940897,0.06279527142348963,,-0.06455821030063746,-0.004289743820924561
TNC,-0.22224111478660455,-0.07672285232698275,-0.049216651757913614,-0.011410928967430924,-0.027737167484762612,-0.1484466411532676,-0.1845548510213979,-0.4391883239133428,-0.16588485832109665,-0.05629909413987181,-0.2109543121825667,-0.3082681193724951,-0.06267068882932271,-0.03326738645234892,-0.034840930554861586,-0.028090113412418433,-0.041596009488886206,-0.16165699588907959,-0.04809401960372782
TNFSF9,0.2998057972970727,-0.015228856229766077,-0.02274361557774127,-0.028836072696990494,-0.02466078690949471,0.09923029178487755,0.10916623554201965,0.22518123047717542,-0.0020744959225720973,0.008119808972737903,0.014630135142199465,0.054985876945263294,,-0.010088985600672685,0.0497560003807378,-0.023294072878702735,0.004732458259701334,0.03503304387359205,-0.005707306946930676
C4A,,,-0.01340296540879383,,-0.016879653678571277,,,,-0.03486210598245385,,0.087543565903485,-0.014916782360853392,-0.054164310283700355,-0.019405214085688353,,-0.011730969037490713,0.06440416482043877,,
CNTN2,0.09925208695664096,0.05054294143764968,-0.009962628021651614,0.06484512128917642,0.04946761944038651,0.04491311440393616,-0.05964992614042055,-0.17874554728548253,-0.029945106192016662,0.00602292567676921,-0.18267818041776074,-0.0854787040045449,-0.028554983715638953,0.11642523270662389,0.033634813574246115,0.04164898234917823,-0.08116313145644678,0.2761293905163441,-0.15264030749537139
F7,,-0.022470548327411813,,,,,0.06197529394459685,0.059805480649716206,,,,,,-0.024449449363456437,,-0.0015071787166869581,,0.036520666201315236,
LUM,-0.03412086106539635,-0.01552319618966989,-0.019760635710127542,0.031414231621460204,0.004615115132299633,-0.026092327866398132,0.016391046722315693,-0.25322707299245417,-0.05652768396108484,-0.04349372204294951,-0.10295845282800786,-0.05289929074942947,-0.042648994995202825,-0.021251477711818643,0.01224306598100768,0.012252174093137898,-0.004014791535428989,-0.0073894946942060355,
BTC,,-0.03654577997887271,-0.020973260372971814,,0.04644582566462353,-0.0358158353964723,,,,-0.023069237037654393,-0.020940138805309268,,,-0.017688317062402915,0.07978501830000315,0.012320411182615967,,-0.05559919214325104,
APOC1,0.07079693170810117,-0.09086945791909859,0.03132176114110742,0.13104709687822655,0.1301357084378618,0.20679934677689585,-0.21032331825808503,-0.42435630701350613,-0.00422734427945635,-0.04022531445990455,-0.3092663607686481,-0.24387492635740796,-0.031834025743482305,0.011732302221432697,0.07674893223010724,0.020148318245316463,-0.08064443198007287,-0.005669997200175506,0.01348238384346587
PKM,-0.13708684358707335,-0.03248772689056575,0.062453051227855494,-0.1014037015940794,0.004834676943428634,-0.05627886249207164,0.06502444289432403,-0.0360251187214073,-0.08437715252063893,0.0335916579869646,0.2553916168516755,-0.15234186336530103,-0.007357479632686672,-0.031081013967193018,-0.04637884999047588,-0.03568059527911445,0.0017213587806449613,-0.12267558189677466,0.07772326621808051
TNF,0.07688760814707392,-0.03867725209596768,-0.029760156991461048,,0.02069661139074524,-0.030978539435641696,0.015108075016848618,-0.04862742061770106,-0.05599936496818159,-0.01904080198165812,-0.1082552460664087,-0.06532268007440162,-0.028427781189391647,-0.017168257508381666,-0.020263562101684948,,,-0.040536094922245726,-0.06990746466373385
GNAS,0.2305265166859181,0.09919433649923959,0.03313270664639281,-0.06180953308578225,0.07689279377199655,0.20589669937396962,0.21101672257031054,0.46812858892821696,0.09076190920924836,0.07110840111471843,0.3364719542783057,-0.23072221875008544,-0.05797976175067707,0.007604454633353561,0.0038662607550186386,0.11263332197507338,0.0006918058475808619,0.19255575222014906,0.1125031078918086
BMP8B,0.04851620151079447,0.0028092160878381307,-0.027618171922124166,-0.008733105554314842,0.006227552669570282,0.022001643551650428,-0.09028549459443704,-0.016341562658263243,0.021164217340523078,-0.004436324500893062,-0.09987770263320717,-0.07941531780189934,0.05476957650732164,0.022147590504498597,-0.060153236270356784,-0.006715786596710449,-0.08695458725627174,0.046615823821991614,0.038036019599858015
LIPH,-0.043040375777522365,0.014694708922327345,,-0.018581406145509034,-0.021384306038372526,,,,-0.017115656282684553,,,,0.0022044233979390338,0.0073447473684750495,0.08402516165952736,0.06908564803305421,,-0.044301169598066965,
CCL28,-0.013372497382648557,0.03626949896322522,,,,,0.07914276962919246,,0.027314221735451567,0.055514274065311335,0.05080969382512188,0.028681384030133036,-0.04194798763565074,,,,,-0.038662202567366896,
PTPN11,-0.005489660531700311,-0.020698144417634092,-0.02362370518388974,0.03355168529675104,0.055691541605313415,0.04579834341097138,0.03075286049612525,-0.0688549079507468,0.002957496167858857,0.044282369257804675,-0.07437356574066803,-0.025690504587215956,-0.09756966595792295,-0.04670538836989983,0.027615250538817047,0.00776681983765119,0.0731965553160166,0.03455603060313384,0.002500993787650118
ADAM12,-0.004805228141545945,-0.0032979980307804844,-0.015960341496173786,0.08174310833075855,0.013251634518158762,0.044974913457029475,-0.08718264803599791,-0.18109159334292313,-0.1096155948231803,0.09521998203040376,0.010864408087354728,-0.12700504002445429,-0.029381371295207088,-0.04457662056127102,-0.030390309819519054,-0.05731938644921392,0.03490006702130165,-0.030451247624907727,
EPO,-0.04964897054580036,-0.019663831397382633,,,-0.02180093240421394,-0.0424534283535825,,,-0.008902400850761666,,,-0.031283129325712714,,-0.018929548148483098,0.04804654553783704,-0.03306778582194761,,,
EDN3,-0.04341581648042503,-0.04771126718202018,-0.04896509082141276,-0.02191855359139224,-0.02713913060374093,0.14108332612723343,-0.034298737492634325,-0.004930975867779021,-0.004018043412050085,-0.00869101690416695,0.08280114573334077,0.10979538550646649,,0.031426915108636204,0.024482831672218375,0.1181721554441261,,-0.026231279484971698,0.045266781479427025
CCL22,,,0.08028480899309783,,,,,,-0.03469203366514354,,,,,-0.021424171412317963,-0.021457146526931658,-0.0290155425291814,-0.065977517617634,,
CCL2,-0.1517480327922565,-0.11104078011473704,-0.033164756396671616,-0.02224440362833638,-0.0222170981350309,-0.1689389789210761,-0.044707011675682924,-0.044403644186027436,-0.13323012657898328,-0.0550858509862945,-0.18917981537885437,-0.11030275990539397,0.039040496072952534,-0.041876134730820844,-0.04677739546005017,-0.06721417050773605,0.008461210200859895,-0.1479604232973896,-0.03359474087396527
DSCAM,0.031737452625750284,0.01062285893475934,0.02917111199398483,-0.013634646829074098,0.0018669789462197259,-0.032987378069033145,-0.03879307614659377,-0.004620639110463958,-0.05679696447455245,0.010579044446557146,0.22039389447816138,-0.051358662956841696,0.0845374186013068,0.0377566240761956,0.053683975289930116,0.024727825507983678,-0.07014288783624145,0.016250495179130135,-0.047118103280691895
GPHA2,,-0.013193239719696489,,,,,,,,,,,,,,,,,
ANG,-0.16231630455633472,-0.057375657869035576,0.02952721760004865,-0.07769735283764533,-0.030422496882881067,-0.018423034846556424,0.04154774770294523,-0.17734864110348494,-0.05655910026207223,0.03123081631901693,-0.022307755218404234,-0.11154109156066576,0.04618342553581991,-0.007460934649395161,-0.0017038457377123854,-0.03581203318869152,-0.0212639944381196,-0.06115792310473151,
FBLN2,-0.029128995451477277,-0.03591841474076506,-0.030814184209642433,0.0370207129440732,-0.023852921474090575,0.1340233503363568,0.13912889652717358,0.018672973559473144,0.03522642438399449,-0.03299270576350357,0.13433105233255332,0.11362608074670676,-0.0075531607890987834,-0.016488189599884854,0.02208002668925763,0.04285729353011539,0.06127705342554966,-0.03466726678705099,-0.007568869784728333
VTN,-0.04072442550157394,-0.02273816427975686,,0.17381737520401286,-0.007101326103786197,-0.02481137010520456,0.00962260264703127,-0.04708200157935019,0.0703632133683241,-0.007528714278409203,,-0.012302642659282721,0.016036848567581793,0.05738333342445167,-0.016499164028051606,-0.0058275234041861475,,0.017564013877759587,
VEGFA,-0.27356252541159437,-0.0019470154108510518,0.017271794359449165,-0.0745944302808981,-0.061579507548381485,-0.17345783228687228,-0.05629208926884216,-0.1111291930818759,-0.12846065450689012,0.004200853821491122,0.017360844888654522,-0.2826282382540773,-0.04571503868949784,-0.021014699242049146,-0.05727210646068307,-0.10518053268473211,0.10303244614587666,-0.24035614535241495,0.02530037658045348
F10,,,0.049302256283254235,,,0.09822631377077967,-0.0004129222679603333,-0.07285661326225713,0.03127424157202653,-0.021117883779734364,0.05343197791629854,,,,-0.028179064911085277,0.053868564731774836,-0.028401156301338423,-0.03409615813528471,
SERPINA1,-0.04133425750607626,-0.023996870745925686,-0.04102644507153494,0.11598065994108285,-0.07162629978598813,-0.09104889351010129,-0.04870840569765209,-0.2582195279918265,-0.02838691136919248,-0.0027673709849330773,-0.19846200137393494,-0.10542212498835403,-0.0548992835002778,-0.019367781876290954,-0.092128986053557,0.046183028792388496,0.026214978012225,-0.09925764720921537,-0.016618137930819343
VWF,0.12506757035028387,-0.01498318252870655,-0.05991203032393692,0.13031258172156018,0.0017407080646876611,0.12825464549533477,0.0398464205489137,-0.2733366641868405,-0.0684650679356453,0.015662537236718257,-0.014267321076210532,0.0756029496596454,0.039028809450228394,0.056690246700138246,0.03009084426168499,-0.0004084562969127801,0.036288597620734275,0.2010716387092858,-0.028849317800189164
