,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL15,,,-0.01533454447521013,,,,,0.03147964745046373,,,,,,,,-0.025594949425527497,
GNAI2,-0.01279217754296958,0.0017500501895452406,-0.0029539516344190657,-0.06071947492587514,0.06384495058498284,-0.028431520977056333,0.05536334453585102,-0.008442563658639542,-0.07706436810487143,-0.037515099836523166,0.006425689362540061,0.04404592397082526,-0.041414069447211946,0.028808474946590678,-0.014283450418697862,-0.041963164994489384,-0.00041801899592647804
HDC,,,,,,,-0.0009028203275958175,-0.018320930744779487,,,-0.053597559769592025,,,,,0.03573682426081762,-0.017299397241533076
COL11A1,-0.028911054577695206,,-0.00595668835839412,-0.03310005103889366,-0.012474828151942133,0.014387822053683939,0.03958776477758026,0.027640729421924463,-0.013002661407056242,-0.02361594309166361,,-0.005889309453287523,-0.00984571805179899,-0.03765270720465103,-0.04936316493252977,0.026279597532533252,0.042526919206948684
NUCB2,-0.048567064236978166,0.05131606394280594,-0.07893003951893914,0.037620705615861776,-0.03139893703792014,-0.012298376956304976,0.027932900909467862,0.0049212316010962456,0.06252311358231372,0.04540438647630465,-0.011380194239429417,0.01335545477372025,-0.019621705799923218,-0.04699527518896618,0.004786583091660128,0.046447612174364564,-0.008952886882723386
FGF16,,,,,,,,,,,,,,,,,-0.01704630707394561
CXCL1,,0.008484327128250792,-0.0013040370867447408,0.011244624084089105,-0.0030504625225321724,,-0.028420509560095873,-0.013695209744228895,0.06056774572271543,-0.021231990215908127,0.12235520723360013,0.02754669989871788,0.024004895820506682,0.04126629617176851,0.0035966657407459812,0.008126582397719403,-0.043692246350560356
VCAN,-0.012520188610801853,0.01692701005952029,0.06107296704493507,0.016369663263548367,-0.059415980680955466,-0.014599374823474844,0.05718897841799752,0.012876800024786104,0.0556590836972403,0.007162561415104675,-0.12272603246433064,0.017707359486158435,0.03459265089859317,-0.034733853282819055,0.015089866796418263,-0.0617933108434635,-0.016700731936023037
MMP7,,0.005459121532525071,0.009587577867939947,0.005569121516232356,,0.02505495713479694,-0.013167857485885387,-0.026456178344006643,-0.03128762156576829,0.0038525628063852306,,0.03769025994512261,-0.03004949163549586,,0.032071137346629724,0.016945688482835432,-0.02343544789474256
PTPN6,0.03762935528175313,0.04107841812130851,-0.0015479876631165847,-0.010700787855728993,0.025908234276910583,-0.007538451451416852,0.03531803368060388,0.06015636041971333,0.007601480936115832,0.0572340581997617,0.09787425025554343,0.04497350151026253,0.021527425869694892,0.0355988795230115,0.0007290697163050531,0.02745112395306638,-0.05478424849277245
PTGS2,0.017719937890506823,-0.03032825700345735,-0.0025024519387284536,0.05119560235774271,-0.018818421908291718,0.014795423722424591,-0.09907111899881546,-0.009361313586040275,-0.022698518226337137,-0.026984450651376068,-0.10349939325799953,0.013783696016444913,-0.02308023987135382,0.1317008595940267,3.624179482723207e-05,0.013739330248941523,-0.044110935123840456
XCL1,-0.022417733699390357,,-0.023367952928182386,0.06616511588547326,-0.02229769355949439,,,,-0.026329613860299562,,,,,,,,0.001129959509785005
CD58,-0.0646289118187451,-0.012924489301010122,-0.02292403120230504,0.01177089739825133,0.00977826463262863,0.05432229265681279,0.11556425488482984,0.02964109009252899,0.047049064413165066,0.02098498818424127,0.06352556816667997,0.09514731036807413,0.022771215514570523,0.03453944269937004,0.028472255232430882,0.05055103206984787,0.03823910501712494
TNFSF14,0.04435673119370924,-0.02056596278955234,0.022088998104518844,-0.013210449000491079,-0.05069741022287386,,-0.02743716623846114,-0.013376616197025019,,,,-0.024907871992920792,-0.0394603626272521,0.07986607543805586,0.021231611596544568,-0.025933724838425445,0.10110505182164317
CNTN4,,0.03377280864290563,-0.015984890857979196,0.015422986597268526,0.02655013881243748,-0.026459821501393792,-0.04675634226503577,0.03316312963538548,,-0.041879615548027736,,-0.006697411944166972,0.014848712314218632,-0.02368339520581496,0.06595775605401456,0.04790620898248704,0.05826656668115056
NTF4,,,,0.06984152289216675,,,,,,,,,,,,,
INSL3,,,-0.004634931279330105,-0.01604173703852996,,,,,,,,0.09671723932036216,0.013064377972058143,,0.01854670893357232,0.14236784341039352,
BTLA,,,,0.06493214277569784,-0.023246087823768243,,,-0.0170823963978568,,,,,,,,-0.020498109576667357,
MFNG,-0.056500118658424074,-0.011269789365134236,-0.041022713254168085,0.04393983320606021,0.05598490880988342,0.03728161291591171,0.0479764703092742,-0.008072390533153074,0.06269036104981263,-0.011217938681829232,0.028099958384308468,-0.03820641350723459,-0.04847128959227044,0.01879448902024111,0.031828490833122156,0.03224216349580059,0.017402454058766455
ICAM1,0.053121170704626124,0.06259520736695451,0.03888573653653716,0.04716815214922635,-0.04799481742292824,-0.050794652097723686,0.008331390122801294,-0.027787162371628753,-0.03272004731230508,-0.011229456589547007,-0.0016330444169895015,-0.06384955090319651,-0.028906612526506087,0.01444244796450301,0.03602978231073174,0.09089985432124703,-0.03480399226569877
PROS1,0.008353339435234669,0.0315699259279313,0.0580099829533225,0.033223758044875096,0.06933142501460877,0.02109440255014351,0.09259896141857846,0.007967433151380559,0.021435821036177253,0.022104788696417358,0.05279129579423787,0.030987171016444548,-0.053395807972120984,0.11157982028028397,0.0168547569852616,0.036506566348390744,-0.05968343873814068
CLCF1,-0.05031408705691298,0.017412301402419963,-0.0007412821237602316,0.045547125756741205,0.04912495694655466,-0.016491236948463602,0.004950033931724625,0.04399507075641008,-0.005100062707811479,0.00669168605596213,0.022767390326669745,0.03797394251098292,-0.025509564870991246,0.09102425998644244,0.01418553522609697,0.05962952786662815,-0.06654874332174329
PSAP,-0.02671235021012064,0.012552603988296872,0.05790862456000736,0.04233184090722977,0.06874299146206324,0.01986547717636935,-0.006200333931286593,-0.06333633534440292,0.03578303727074098,0.02854147033516139,-0.10140183858066273,0.05829443306875238,-0.08791465780935717,0.06019228075532897,0.013826149120894375,-0.004499268808756081,0.0033789850605675164
EFEMP1,-0.05440198579556456,0.10632570350109477,0.04945086590070628,0.02751659741204094,0.06526508116964164,0.00657931929524378,0.10821505888680172,-0.01827256264476488,0.04209864490329437,0.05202929431161073,-0.014991521194080365,0.06243637557856272,-0.04485935327952417,0.03181301729438511,0.06498764832456051,-0.011470415467522104,-0.00905091065462272
C1QTNF1,-0.03179045825019692,-0.04312387407142266,0.004924068371428831,0.025158020013107064,-0.015492388770932286,-0.014292722748958276,0.09675424169160377,0.032696978184322094,0.0019617147017633833,-0.04961325734214275,-0.034137332121737154,0.04313909382727819,-0.09672154294147964,0.04000897250612326,-0.04562988671798413,0.06517576584872534,-0.019742206964187405
ALB,0.06572589454908608,0.010699956163561355,-0.03236354100096177,-0.028479813869019533,-0.012487771504754004,0.025868428036455313,-0.02208742421447726,-0.015193010760570844,-0.019059550448930155,-0.013881916953861038,0.06028380800994009,0.09089891309164504,-0.019186051787787657,-0.04716175555669095,0.02404705742218692,-0.0012869069377536484,-0.02449284081638271
CCL13,,,,,,,,,-0.0363255677066181,,,-0.01848988535959899,,,-0.03356993808319362,,
EFNA3,-0.014053519928483546,0.027738857287924242,-0.01598672024656765,0.029617583461223597,-0.013847325835707414,0.031353899520929526,-0.07968422576905818,0.04577442692978052,0.058016500351728666,0.02060733534859705,-0.016296543295253558,0.0884037851409438,-0.014641387356410377,-0.03542501505058452,0.05537207278519052,0.08867668046956659,0.06887683014452993
DRAXIN,0.12000623307042077,-0.025748980413129546,0.01816070397277095,0.0641824379723641,-0.015730644124246903,0.02713579751763034,0.08964829263098627,-0.012199242091791214,0.007080832766584373,-0.03180890302296631,-0.08724733662115765,-7.786950737455151e-05,-0.06641020615948552,0.06499863951144755,-0.05142569663815323,0.043427272998699445,0.05009425591872255
RAET1L,,,-0.016307300913979483,,,,,-0.014611337860511718,,,,,0.011812519364169735,,0.04785119198524352,,
NPTX2,-0.023303999660356907,0.01603779585125582,-0.011150319534510608,-0.03172364750825742,0.026534578750890433,-0.04017423624693984,-0.09909967746619988,0.04190672484705157,0.03598498897260004,-0.006063236070828862,,-0.015044919395233983,0.008312431490931128,0.07702217582790039,-0.01110653655675402,0.050619017141014994,-0.06837782161892147
FGF11,0.06460798232870027,0.014130941200355265,0.03682560288743246,0.01045566493913363,-0.0016587127696577255,-0.021104395767574002,0.1135576613729353,0.06948598383991882,0.013482775184354387,-0.007432174045015187,-0.05648720048658715,0.021484402112238312,0.026436173067916156,0.022400248584989162,-0.004672575744522107,0.08106625366850509,0.004443004884631183
CD59,-0.006246618270761802,0.0033745592990678513,0.034425151596801,-0.006562607934544504,0.06063850421414008,-0.03888973474336517,-0.06631680633045296,0.014950380475660673,-0.024180778162526447,-0.008974890524522817,0.09751160987674327,-0.0045465318847785164,0.015498931931509835,-0.010433010307056552,0.017497078557625178,-0.06803311128920647,0.03867102987534623
COL9A2,-0.01354456088550443,-0.026974664587125635,0.033606702617695605,-0.017069254759180915,0.01725578167036757,-0.02849798574817496,0.002986225104058908,0.004048120730536176,0.026687434508120056,-0.02367974643053098,-0.06025089862655369,0.023714013456109434,0.07112166568907323,-0.04024758203790405,-0.037530691648230724,0.0859292162777215,-0.014324926918294671
DLL3,-0.06779395973722112,0.006837304433522866,-0.004358977463689006,0.016381548277057113,0.022457363289873727,0.006639851890883937,-0.015414793379600783,-0.04061901815262454,0.09056716658192003,0.03555825406491745,0.08245933923431992,0.028185936258208297,0.11798976474564535,-0.017325288986208453,-0.022359390963813588,0.13310708614967537,0.09811782282081621
FGF5,,,,,,,-0.017588091561851343,,-0.0035868716741149806,,,,,,,0.01628753739403361,-0.029241161562732113
LIN7C,0.05555814268759522,-0.05396080519189823,0.08079924282352792,0.013098969595952246,0.015273934164839905,-0.021399223970931667,0.04641664820829483,0.0018260539618766127,-0.004410049498592344,-0.021557047032090437,0.018475774165348728,-0.032105192139148205,0.014089134970214762,0.0230563168685965,0.030239592394207856,0.07325196033150257,0.106415964982067
GDF7,-0.0232203921013476,0.12147674354026597,-0.002983658850792796,0.023134090038193812,,0.039606892632297844,-0.03146222162178345,-0.01337661567720969,,,,,-0.019877168889754885,0.0806008778686771,-0.02432933095117229,0.08657120932545284,-0.0070975295428722645
PSPN,-0.013600194627496611,-0.04992704689587641,-0.0050236194782790735,-0.04056856014116556,0.023779325032514762,0.027796989575125344,0.024969662724280993,0.029172343613048463,0.0375123189355518,0.011902396547627085,-0.044691880971055364,0.03641454799843849,0.027099220215153375,0.04124573675900138,-0.005290926990291277,0.11904094511057707,-0.000961690825904518
ANGPT1,0.0883867563314954,0.0011657909879064733,0.04335236672189241,0.0340949340276629,-0.016176808209627122,-0.02920907971370709,0.0785988808127256,0.025140578710853123,0.01072081808137819,0.004007546625591803,0.11351838522144837,0.013888065354339884,0.02213238961155315,0.09880740558407576,0.045268141964910504,0.08478978484020121,0.007708233948142566
PNOC,0.028006454049935466,0.037730765848301304,0.043493771668124924,-0.035391128383384415,-0.005285573116653796,0.0031475555039349235,-0.09177777550720917,-0.02574316470587668,0.021499823908695277,-0.030967391280892057,,,-0.02113746883092497,,-0.028843415530609453,0.006027166618559266,0.10812606325683205
L1CAM,-0.02127650892193452,-0.03792780939179291,0.03477893682768321,-0.022034798050626737,-0.040208349467418254,0.042307605980448866,-0.0455629899260531,-0.0036419476674419663,0.0704128700029272,-0.01745356555060633,0.00421743506241205,0.06243679364393776,-0.08515045905942238,0.0770878507815538,0.032689396785876915,0.00896921417941571,0.06668098552798742
APOA1,-0.018309918858169696,0.035228215321973885,-0.02080014298086468,-0.013420547279853924,-0.008628582352491728,-0.03919211449752492,-0.017102568343430016,-0.02164876818132101,0.005908175621868969,0.009656252476600269,0.044397680836303986,0.06752539601574775,0.03568272687949896,0.05211679299543107,0.0039127123337650204,0.023917783015880684,0.004741208977775359
PSEN1,0.0415368632287822,0.0792969460769238,0.02566254459020732,-0.00026690954819565225,0.02540870297224517,-0.0637897461893862,0.030498375624278054,-0.04476756300378443,0.039058909912568975,0.0064402815215744745,0.006775738596918491,0.018407201752819763,-0.023504527892951082,-0.11815861684701282,0.028933435956787046,-0.012732759361947347,0.030038214428700177
CALM2,0.04114722833630177,0.04850408061112322,0.021568393233232775,-0.0039061624756203625,0.06299594379156181,0.03375295420079617,-0.09611071173319628,-0.02956414043586156,-0.0017251920262499165,-0.003084710823854038,0.036337067007411225,0.09741556708432618,0.009908126077234788,-0.107373544365307,0.05214085998752856,0.05925591187723575,0.09979418671193344
CLEC2B,0.029757852641388683,-0.061978653840169075,0.005706767820740213,0.01149255558486495,-0.005538287538075937,-0.007434146683616944,0.06373450095322425,-0.01929129216501717,0.042341695117429336,-0.003180786626863981,-0.0023029397952664694,0.003031607455652658,-0.020137284853814916,0.015409340792611094,0.022262299621664802,-0.010129804615979166,-0.06401678222418641
NTNG1,0.058747488370549036,0.11409472181088222,0.05838478167651696,0.02317236070616115,-0.05665611718935963,0.009999014474254529,-0.019998127528588924,0.004295140151441913,0.020608097211907934,0.009855320203212675,-0.041575941194671916,-0.007015299926844791,0.02938401856393242,0.0367186348538215,-0.008320531161254781,0.09747393839992935,-0.03247404301816888
LRIG1,-0.01995729607151641,0.02353254722155309,0.08648809006855372,0.020639785952726062,-0.019583198566104187,0.002611914787463509,0.08039184223042822,0.011470334365117182,-0.05524678695106216,0.05248553349141976,0.09551745801169534,0.020542940800862136,0.10640567027626728,0.1214415812504867,0.025522811894638585,0.041141875201859024,0.04507342214603844
CPAMD8,-0.02043195226187693,,-0.0005110150291079361,0.05823592157305279,0.06726756192405667,0.041814894279750076,0.08182706914597145,-0.012354422151183049,,0.06564445076365281,-0.05359750769697873,,0.052041624359425345,-0.03783760992619217,,-0.021292583419774167,-0.01875108629362654
GHRL,0.0606815695803655,,0.0032098420860262994,0.03123141892993125,-0.040449696304062005,0.02461299428340196,-0.033836551162472486,-0.012199242091791214,,-0.019974464326489402,0.023031555592322464,,,-0.03795826147740224,0.002771164820412973,-0.003491273324787893,-0.016529277673710503
NPY,0.052139329274163836,-0.03895803276255875,-0.027638671025438037,-0.00478004123505506,-0.026135223957607003,-0.008443058173253436,-0.04515320601943491,0.002653456070547598,,-0.02322825305204833,,-0.007846933745351281,-0.07376231039691959,-0.002290598432594001,0.038831455839206726,0.038467041723422586,0.10924820272700553
MMP2,-0.014772779221434744,0.07626267417203686,0.01378007459615267,-0.056963293383238536,-0.01471467339973701,-0.003644148095833061,0.11735927998432934,-0.004881751201247291,-0.006618264442850831,0.03821600678284268,0.034958259292071595,0.044516502100024904,0.05790049517970384,0.020934714156402096,-0.04785540372959802,-0.04372867280486701,0.07101689784291144
LHB,,,,-0.016525367422192256,,,,,,,,,,,,,
PPY,,,0.06473261597974185,-0.028765845005991525,,,,,0.04891256546841966,,,0.06097024874583494,-0.027442652425524162,,-0.023663504870069522,0.012462996003635245,-0.017864205266089894
ALKAL2,-0.030597016641703872,0.01647895169728313,-0.030581781300554518,-0.016285279608696163,,-0.042607389534155465,-0.01804019604986863,0.0853264660684402,-0.044946110897571695,0.04263121116339474,,-0.02391880969809607,-0.013346300922872055,0.02728721641308826,0.019336245196196103,0.03753614981190506,-0.029597808258294694
CSF1,0.02143784531295966,-0.005605710828311365,0.060940599366288824,-0.028315052830086247,0.00341715682808947,-0.04014728644604249,0.07596475215069885,-0.02690819034968452,0.04932739630012226,0.04104773715691683,0.04393525407615919,0.05131331258009195,-0.0015902458333472333,0.060757456957705624,-0.001145199051162169,0.07719153793561505,-0.022637274614961806
SEMA4C,-0.027820994471975752,0.054621221584544195,0.03338719878901495,0.01664812506379491,0.009003201751861896,-0.014433429820599048,-0.034435019286195655,0.04539134568453561,0.00015018179165665813,0.07787795018086952,-0.05733784339953414,0.050716117928986865,-0.004655280452128476,-0.02519288431634844,-0.05115775801339731,0.06508992108685542,0.05749233555357023
BMP8A,,,,,,,,,,,,,,,,0.08151175769679447,
ICAM2,0.04347656943265816,-0.026884149893896033,0.005441185768801743,-0.013792126896876216,0.003064822400583166,-0.0001421043402268226,0.07917509340760906,0.0005347072403915444,0.0923331767161713,0.023751260777120826,0.02448478133827859,-0.005474975408050535,0.08570069016301514,0.11147650391815597,-0.03307158006437162,0.013538536780127418,-0.04012053119208493
SYTL3,-0.02906812402587172,-0.027570998843610226,-0.030530351193649875,0.07504098124661304,-0.03939096135117765,0.008882056375040089,0.0853544239644433,-0.027482727104784114,-0.031330049855880386,-0.020711165485301282,-0.014454678997256068,0.017002874455571027,0.07949492584599768,0.03625717660372568,0.08551659038514037,0.05409030611006239,-0.059396171316975395
IL1A,-0.023741600151755325,-0.023066538513061133,0.0011360372096929502,-0.04680778941558902,0.010320650453927245,0.007345310522997658,0.04550108618236192,0.0013043358346942638,,-0.018481153676242396,0.1376719370674183,0.011777964089891851,0.025541069157911427,0.017638387209312826,-0.018893784333569464,0.0035391643899905663,-0.011883141442532273
HLA-G,,-0.032958247558042754,-0.011776853864809013,-0.01745398585168693,,0.015268029605899666,,,,,0.09481683698006997,0.03857544388732551,0.03091657151037524,,-0.02705037561071419,,
PGF,0.038590746699637614,0.02205054389544816,-0.02381941606713473,-0.009282012974302091,-0.09875027637595307,0.012366972777705345,0.09009620524478759,0.00437654594699274,0.044752266770533754,0.030688784534402158,-0.06772919757922459,-0.033565197766193315,0.08749202499029163,0.16690778377037277,0.008698382406728914,0.016537747932125507,-0.06401804203381331
LGALS8,0.003927375671902427,-0.04860648764346667,0.040718525131939735,0.0469035038285578,0.007395425635796389,0.07389661575318507,0.04724868087058769,-0.036826360117933866,-8.008256550535001e-05,-0.004030951881107371,0.043611344319396325,0.011284661765669278,0.028245025867535942,0.052071038069045096,-0.028370530886945147,-0.052220434038242,-0.011949550915327265
DKK3,-0.03661956790808519,0.023085269349667002,0.06669750169745572,-0.02141958597595194,0.043022815750986154,-0.0007382205575056539,-0.06251381834202993,-0.02909751295577994,0.002086088688509609,0.021016969856525076,0.07819171065970035,0.005865140283257991,0.13114780386947775,0.06585801039462628,-0.038712606120694854,0.03546116634351965,0.0924235330992181
COL16A1,0.047081487166790593,0.0018122833708063607,0.03695978444180357,-0.013766315820504927,0.022381195623527732,-0.0035109606568771374,0.09300845098800074,-0.047588228233409934,0.08061890302866025,0.017498379725916335,-0.00481261284366816,0.08109884385716098,0.08197847751107237,0.0415008020400972,0.050247941241450794,0.029933745071848112,-0.03193028916789499
TPH1,-0.011625929352518676,-0.02775352692391508,-0.01842466578039586,-0.03176174679464818,-0.014496133077796526,-0.013873078453807247,-0.01891392198277448,,,-0.01883487018574297,-0.003591644476105053,0.026386391333748736,0.0075986158869062095,0.08780140195048898,-0.002176945003880052,0.04255020219316207,0.0018838139788675357
TNC,0.03556174933904631,0.059926605614476575,0.03745935225112272,0.016851037410327216,0.010841381486955893,-0.016715378782555374,0.09479470088965194,-0.02239861392748598,-0.10586888943135564,0.007080500656636801,0.03788025079795715,-0.005836432343842915,-0.08434557210958349,0.08675771026819812,0.05531023167992472,0.05250383902385846,-0.04556606035298792
TNFSF9,-0.020431942564539955,-0.008569792216703401,-0.0020423305570743326,0.002187940770507861,0.041497799431784846,-0.029446595260303625,-0.024643560714498126,-0.006476591532684918,0.015121488515729784,-0.010592158386379226,0.06222034216196293,-0.03584529853768878,-0.008103549055751209,0.012267536632853389,0.02495142877394668,-0.028139953279493844,7.505033809184333e-05
C4A,,,,0.14923439334879696,,,,,-0.020906035172823054,-0.016556566390593136,,-0.02058508228433941,,-0.025709254538645258,-0.024585923796718517,0.02706670161372063,
CNTN2,-0.029495096006801974,-0.027419262363528433,0.03963639584707963,0.007922568321604333,0.018508820210148286,0.026374207343119422,0.02826227360538002,0.016535329836992397,0.013108299028199124,-0.010665476915763904,-0.053439639938402304,0.017024997188665222,0.02075247550052353,-0.12174939465022065,0.0017208559627931153,0.04738345836116203,0.0534855598992474
F7,,,0.02109975951911058,,,0.11033500482414912,-0.015910786514993218,,0.022085667154564212,,,-0.00949778015566909,,,-0.024329333303759144,,-0.023177402297110496
LUM,0.09212021849440903,-0.0375869913996664,0.014127711734678753,-0.009633779518831112,-0.018118729634022158,-0.030507397078577213,0.05410499971445587,-0.02863814561526953,-0.07351463081651563,0.013154877568465366,0.059616790268470735,-0.029542250497272514,0.023042237813191785,0.1289299684131005,0.05613221198666684,-0.03502955342348531,0.010845362068461957
IZUMO1,-0.01952336837783039,,,,,,,,,,,,,,,,
BTC,,,0.005363122525044326,-0.03133682794355205,0.03888922733292928,,,0.012690990943388316,,,-0.023332457609292135,-0.018763795163156155,0.06270793199434684,0.022481237372701652,0.09120207530404473,0.008040736629327503,-0.022203515222713053
APOC1,-0.027755764066213846,-0.0325216664823176,-0.030973356224375068,0.06013268116638687,-0.022005308499347204,-0.0005250716087479676,0.11535762879426016,-0.0015504836649000821,0.04750043704331382,0.002600108320286602,-0.02844489379512276,-0.034513130004751744,0.020208952983731026,0.041748574400137003,0.015459430127271561,-0.05373878820391987,-0.0027140362848329853
PKM,0.011216482969672875,-0.024999505124082836,0.06797836544392945,-0.0077103580453093306,0.025682747524669192,0.05871234415673016,-0.006912627691982108,0.03315816139447279,0.044007093581045945,-0.0009400503087599384,-0.14282477730346194,-0.02112987652075567,-0.08697512749064232,0.061903469991873836,0.015985985790927613,0.051676485905127634,-0.016992001989369853
TNF,,-0.02148539123308865,0.0011254193566180514,-0.008902676181996737,-0.008829827753438638,-0.029600544215427637,-0.007033920106578672,0.10882715388811982,0.058073768329254025,-0.020864146993861073,0.1266761158246963,0.07807406763293577,-0.023187173414040578,,,0.018833460775671232,0.09502675416221242
GNAS,-0.029561847644298776,-0.07457021639758975,0.028461312784648515,-0.010136684344254137,0.008819011477725623,0.019381341195369706,-0.11421426465246425,0.013121289753314029,-0.07790884749938377,-0.008095055247407997,-0.002864653100212218,-0.02969246289656114,-0.11318040786162178,0.08653722314230239,0.016926378390851562,0.04344245752074581,0.12348144192439339
BMP8B,-0.04732530958754868,0.024515292681357687,0.008637801268864492,-0.0012747974438582132,0.02816371383175811,0.05609271578828428,0.01771673424113084,-0.011842271505119446,0.0011467692474093898,0.00867678124189783,-0.03140541823691393,0.09460326766860527,0.0024988124656511036,0.019862070435852974,0.03701416785916013,0.05854868474481672,0.04303528616841269
LIPH,,-0.028511269065064675,0.07671637160020787,-0.024820216710657424,,,,,,,,-0.01848989215972904,0.05537970495180903,,0.045328035696425566,-0.0009105677856613736,-0.028764127689278
CCL28,,-0.020838825770528473,0.014316701105377132,,,-0.025910602028352787,,-0.014006906606129268,,-0.014936870246827511,,,,-0.017771225243985136,,-0.0106919185107824,-0.009157826951921556
PTPN11,-0.0007171817737789514,-0.04307946634376737,0.00808527376895624,-0.025287472482735208,-0.013552546495388066,0.027156605079374944,0.053553511838228735,0.0175628207465699,0.09571373447650805,0.014444305302817144,-0.03714888775475428,-0.0298289593918452,-0.009974102598622005,-0.06861271677584815,-0.011057386151193978,-0.02119137800969309,0.03863773246907793
ADAM12,-0.0033988983027805893,0.02322959430611451,-0.008221314736671323,-0.014378096783186016,0.08014082719101492,-0.0008347520252863751,0.08999232458504318,-0.013536804489322436,0.05288264557270238,0.09769937427747809,0.11467495841018316,-0.027782812547669896,0.003974653702047847,0.1677270905897547,0.00737243019725121,-0.02493897230300117,-0.09047846742592237
EPO,,0.029136190234471872,0.029852906220464576,-0.025303784270390327,-0.029820597745413673,,,,0.0272891444812215,0.01691972852786267,-0.06418834180553316,-0.02008049509380442,0.03491246792644547,,-0.023276653462523483,0.059032217252156675,
EDN3,-0.0116208185947961,-0.00775755828505849,-0.03209488658410959,0.005936177344963805,-0.0069866633885569485,-0.017281547143515794,-0.02819166853708924,-0.03911212756009813,,-0.019029220810023093,,0.014997412476492925,-0.0048486848162991045,0.0645308987988095,0.04076773403165576,-0.01345297995984194,-0.028764119594501383
CCL22,,,,,,,,,,,,-0.022726795460690914,-0.024552967291425646,-0.02205951163133672,-0.020424250118089377,-0.012420974027940745,
CCL2,-0.03990886737499561,0.08590436083787464,0.013592556438150334,0.004987864206962832,0.016580317357082024,-0.02795436206831557,0.032832298035947616,0.02289446560383145,0.004991107009125878,0.023831382364774105,0.1804191212770312,0.031232086599604716,-0.07158862826701534,0.0314384274426749,0.06208252369285718,0.06773723453537626,-0.09548123940087065
DSCAM,-0.05564095019259244,-0.010121023916881794,0.02437781295016165,0.034211281722132905,-0.01632190639940749,-0.01976416327473834,0.024151431231757642,-0.0325839162386326,-0.02549585565058192,-0.007220910452853863,-0.015836892746723074,-0.007806674348169101,0.029719023540689775,-0.018809091866087743,0.04984819410899948,0.09349402093618131,0.055518684653693674
GPHA2,,,-0.020535221162327245,,,,,,,,,,,,,,
ANG,-0.028392087230470712,-0.02127809637243568,0.033740931802572524,0.030775751422653583,0.03372855953832234,-0.028211756555181804,0.08234570816623443,0.04535241909351724,0.006517419962283578,0.008745977008072883,0.010522214084838196,0.06567102286360466,-0.05245789247322521,0.03289586076856167,0.03621800145222252,0.061378906886368254,-0.05043292398384231
FBLN2,-0.026904392409226128,-0.025810092877407848,-0.025292193500722624,0.00931476722154279,-0.02269876033022384,0.03310501315394661,0.01694576519630802,-0.02864426128830757,-0.010774345252028686,0.0005017209175271089,,0.015280787597832954,0.018187804017130185,0.07224889620081665,-0.018327588001426906,0.010920360104995414,-0.0836461332492591
VTN,,0.01561242136837064,0.006115191342135861,0.02314763158057038,0.008659941067832173,-0.013873073917298083,-0.026820395125888543,-0.018677753440945327,,-0.01565064544151823,0.0026624413923536693,-0.022953380067598242,-0.01887965085237021,,0.008752396457005606,0.029102709986622483,0.007285962637646453
VEGFA,0.001184483413493996,-0.03694851436350422,0.0071113261824739885,-0.0013387913049468893,-0.0026105739989285867,0.01471704337660771,0.005635394907363902,0.017151008441144033,-0.023840324941823306,-0.014029683575369267,-0.1788083619456493,-0.0208579744077229,-0.10765868442788458,0.0354482787572057,-0.04128801089301365,0.004822306163984995,-0.07238546101984371
F10,,,,,0.01132998531592576,-0.024124960358729568,-0.025871278180490436,-0.0028473078800334986,0.038067185054638866,,0.05462059989088549,,-0.03224471894230825,-0.01908563191685016,-0.020980364551412722,0.011823918543365834,-0.02374896882782596
SERPINA1,-0.043443472733880835,-0.00035951788600942306,0.01333731697017626,-0.009948055042252347,-0.004737891444715196,-0.040140276866026045,0.11132325936296127,-0.015338723709980044,-0.010969552750680506,0.02620069662429811,-0.05050273472619112,0.05228154540533293,-0.07701583174271219,0.03290575544718414,0.04495954700427872,0.012334798132768844,-0.06927970172415356
VWF,-0.004124923329409244,0.04923780148496967,-0.0090054016726365,0.018442063909027254,0.049620574390758516,-0.03148608719546384,0.07753369075017742,-0.0495718130101228,0.020075022680776048,0.013128988776343744,-0.04254635247258512,-0.01239441449824248,0.04973250129683038,0.1443932298921289,0.005350930052625541,-0.03820114840329686,-0.04681625275645019
GDNF,,,-0.005320018295189036,0.1312849931804944,,-0.021593977458593382,,,-0.057583702501044234,-0.018834871484907954,0.06919937963709825,-0.04210706896876013,-0.04390424323941242,,-0.008953278591738894,,
VASP,-0.012512467458065718,0.04129338362771398,-0.0030200535341542117,-0.0010452023687391066,-0.0202736937656975,0.02416172768551171,0.04446118408296592,-0.0251133396167505,0.035561252520755635,0.0173928910556536,0.06585289085069247,-0.027640393454108486,-0.0018843763760107131,0.09761706660949858,0.007452544289146109,0.02552266331902341,-0.05082681283322721
ADAM15,0.01303725189303803,-0.03642982648242418,-0.004977930419794875,0.011893519931210563,-0.016151696751146555,0.04357002613890222,0.07992886339352764,-0.020933432688269197,0.02120599726362174,0.06720890304152535,0.04418782007096949,0.03409243684070101,0.031323811047936835,0.008202772009776437,0.05003596265853486,0.041655984616686924,-0.039264269100425846
