,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SHBG,-0.01739844766038766,-0.036308252931868644,-0.03195494380616383,-0.01793423392332439,-0.03739173526298311,0.03242079126694703,0.04163696172076586,-0.0052757769014004615,,0.04476766255603813,
LGALS3BP,0.027938742642322455,0.11967432961916323,0.09425802809116247,0.057175032159230484,-0.021006661212871616,-0.00530923587292693,-0.03917360993081752,-0.012184208207991069,0.007398724251198026,-0.04833019038509164,0.05430087710382737
LAMB1,0.01658639742391147,0.0010821820948064605,-0.038608504431841315,0.023116316835683517,-0.019460210687180263,-0.0908379580534273,-0.022669756806988375,-0.007646452374025095,0.016249437090714903,-0.0863211069302142,-0.03331323859082011
SPTBN2,0.011832477583752927,-0.0885707675631472,-0.03443689556060414,-0.02436964879041492,0.011446991913508061,0.026759580729460775,-0.05756279859400879,0.048591739078004376,-0.016599987223066787,0.01883408667092969,0.05451636336425179
COL1A2,0.03875252544294877,-0.01940043130709087,-0.014473592963903386,0.06371685127057794,-0.05811131699391334,0.011631513505536022,-0.13135699408375942,0.01973896060327996,0.008079627074319388,-0.07821808984983,0.05933221720727019
DEFB1,,,,,,,,,,-0.022395236742071032,
CEACAM16,,,,-0.010905923648398704,-0.04643488054963059,,,,,,
WNT11,,-0.020760697701300148,,,,0.0622690346489729,,0.01381737356186979,,-0.020105756851988867,
LGALS1,0.0675826575528948,0.012987958811274024,0.07698718492470331,0.05066536180079894,0.14460988761140736,-0.13396597630803156,0.0334070067375518,-0.06294421310260227,0.038816371143609654,-0.10106452567500276,0.012937128754561078
BCAN,0.09814669062535418,0.09084436034475792,-0.0702891366048843,0.10071753451267024,-0.12411506611735504,0.12056645228454985,-0.05419302930929474,0.04699728002293457,-0.040221427726232106,0.01708691953552304,-0.03632229898980765
ANOS1,0.04608732876626697,0.042680323645081446,-0.023024548982457243,-0.009949857180164962,-0.10413664235361188,0.09156339969573198,0.06204041028442571,0.03673344318950588,0.009117735336630527,0.04951092346820413,0.05158717125297206
EDA,-0.01733823212614083,0.03931276337220881,0.01990419387146703,0.06334819255437366,-0.05236119995237999,0.05041215049884413,0.028341789480152695,0.01990572295843142,-0.05293533467763419,-0.03564102847147568,0.14877285141152716
FGF22,-0.025500056482234756,-0.019029911137873303,-0.051607135844871754,0.011042185350666148,,-0.023605523028321456,-0.008310043018402569,-0.023630930869222366,0.05671773467832462,0.10435607238636413,-0.00746058428443847
SHANK1,0.09462028405235745,0.1365969446579703,0.05632875852139458,0.04191604416082415,,0.039268884334524405,,-0.01946940256228806,,0.022868018001984798,
NPVF,,,,,,-0.017522526240695384,,,,,
RAET1G,,,,,,,,,,-0.018516451064491964,
TGFB1,,-0.002114295645841029,0.055765684703628436,0.08720456335121442,-0.025507068495998632,-0.027541164604263528,-0.09362342033762092,0.014175606412636578,-0.03161070457106786,-0.005582921243089787,0.005920029072467452
MSTN,0.006618358382208195,0.05724821639303283,,-0.025047594802353138,-0.062498041823907884,0.0026067984376077474,-0.022248253586365542,0.084591712212527,,-0.0055153525006998915,0.10716216622249526
WNT4,-0.015139838569513958,-0.02157676208586133,0.03298556518366212,-0.024879745347046144,,0.01860308894548104,-0.04168746951965559,0.030007551016649994,,0.031644290788279864,0.10971967065940286
TNFSF4,-0.016812406009640183,0.024249908543800037,-0.04259275411322114,0.019659120014962804,0.0024323079719742228,0.12425043422730421,-0.020246260966718783,0.007664279937267857,,0.004524032274509978,-0.056012898633447765
NTN1,0.07463247091888318,0.01937464301580056,-0.04000496865455967,0.010123613926080719,0.018815266100487126,0.05093799857982517,-0.05524665494362267,0.008963492747368492,-0.032499619829759775,-0.03567183588204895,0.15139028442187177
CXCL12,0.033822416222855,0.0012244275372535632,-0.04067290306300623,0.00683080860256956,0.18006617807416456,-0.03279712920106037,-0.04782580884486673,0.05673735571208802,0.008236166488693866,0.0001774309623442916,0.01740988266480898
GNRH1,-0.014009900499090474,-0.016431513219770717,0.06959339989574818,0.0602268353184737,-0.054652566695390516,0.05784662584794521,-0.028700304769459093,0.11209000010318432,,-0.02539592900336292,
FGF8,0.017942842094010456,,,,,0.04360320460788178,,0.04169362220053246,,,
RIMS1,-0.031126576527026294,-0.06340190267349995,-0.05795143984025289,0.0014608859198567896,,0.030402855041033183,-0.023137151104489814,0.026654886451222527,-0.09151778889586815,-0.028655536720272382,0.019985497786180355
FGF14,-0.05282017320541217,0.025719777906774585,-0.10025007218987995,0.0012603458707361836,0.04369203714322045,0.006616183410552997,0.0941374357532865,-0.014237021791386006,0.044629606723073686,-0.059599309639747154,0.04027601720801537
IGF1,-0.03925739265014598,-0.020704115008808168,-0.015605824750096382,-0.021902986875042673,0.04012168441852657,-0.031037139101788964,-0.015836562367224246,0.030347945608885183,0.01583109070714208,-0.06208771051735774,-0.08737703852009047
TNFSF10,0.02718058679200628,0.011292835661279393,0.03312913786370476,0.007203277000198787,0.11071553371402991,-0.028207778570588257,-0.04127715945546365,0.0144119009076154,-0.021567479983374934,-0.02216739669799438,0.07431665503599748
GDF5,-0.016206527149291605,0.01422703921385001,-0.047682228283092265,-0.01821529407272544,,0.003505689079083231,0.09315721511373161,0.00226975432109107,,-0.05596631468488839,
CHAD,0.038493139999607545,,,,,0.030132726501158103,-0.03482672014951159,-0.02193836642290244,0.02781718142040998,,0.011005572434177826
RGMA,0.009546268727363366,0.08395161061637246,-0.007336696162914096,-0.006488878250100473,-0.11373310452855312,-0.006630507583840024,-0.07346780364379467,-0.06764449261082524,-0.026327889375394948,0.04167093773625114,0.016573974085820203
WNT16,0.05900770999784981,-0.008083294232278847,-0.026337554208011094,,,,-0.038800525315200896,-0.014035569413337043,,-0.02811772227843614,
CX3CL1,-0.035641881021432405,-0.01304063350999859,-0.06469284439603723,0.013583315599495445,-0.02519326846827823,-0.018619754174874114,-0.07776583452153518,0.005165955465271446,-0.014932230761699543,-0.019018633413097962,0.0616686579085394
FGF1,0.09301626711988781,0.09579939764303151,0.08805516983577495,0.03154870380099675,-0.0361394153304159,0.02707657410109512,0.0698715070190952,0.0029132613517723603,0.029681272685237476,-0.02933676468164189,0.03213625966867163
ALOX5AP,-0.012863847940868377,0.08926645858399267,0.070732829904091,0.016644744260360833,-0.041198786297623476,-0.09559751412703178,0.021507959802606152,-0.00664565164799729,0.015892211028534203,-0.023229331208962395,0.03178362684579416
IL1RN,-0.019231476286911547,-0.019328591181151204,0.09681321981496403,-0.0195626627552528,0.09949430353746694,-0.018368106213573848,,0.025788129761014415,0.03337364964555848,-0.0005220181681261606,
PCSK9,,,,,,-0.015284234031555034,,-0.013623712675908294,,,
FGF23,,,,,,,,,,,0.05988127436527129
NPW,-0.01992092343006079,,,-0.021788547049567904,-0.03547995513479151,-0.009659497998598625,-0.030397476970714047,-0.02746303515337723,,-0.02980444521911151,0.1384364977559369
CXCL9,,0.042035440733174466,-0.015071977543840952,,,,0.03768865994867571,,,0.01112895159370624,
ANGPTL4,-0.0201204568289278,-0.005981696240411866,0.024208490897998584,-0.041703560426478124,0.04497194808309051,-0.08185949968759497,0.002505225196838432,0.009523980614583144,0.05786025731682192,-0.10416944295589178,-0.019187165106864534
UCN2,,-0.0204818650979003,,,-0.04323130665418471,-0.026428064607213697,,-0.015394727559434582,,,
OBP2A,,,,,0.03463806447319233,,,,,,
COL4A3,,,,-0.0246709011969325,,,-0.01382085098005981,0.1041743371717665,,-0.022195894685104734,
NRG3,0.03602142372234981,-0.049139132732227774,0.047440904888906524,-0.011271592545578605,,-0.014134132437437334,0.08675311627152976,0.029094914650201583,-0.04792314146150987,0.016240870422188844,-0.1176090234818741
IL23A,,0.021096601705872287,,-0.018776994613240047,-0.04695131494046677,-0.015284228699773672,,,,0.016154860969573203,
COLQ,0.02877542389419994,0.01846925639719105,-0.019109266408804615,-0.017828131304916048,-0.07588326451864841,0.0354170178142887,-0.02073949186665253,0.05212299715894263,,-0.016513701168715603,-0.03765449234906027
SCGB1A1,,,,,,,,0.03133709892193217,,,
TNFSF12,-0.030116080623219764,0.045040155589001894,-0.011680067431298524,0.054528669035751307,0.002131185064311018,0.015131181337440102,-0.030760112801305185,0.020193860197261354,0.03615594609047553,-0.0005984573232447352,0.00038295188418827666
DKK2,0.0004895306027863963,-0.03647694081565709,0.017377167747362993,,,-0.01804197082448286,,-0.018143583483720808,-0.011610455133796367,0.03255039673210592,
FYN,0.0584801312431773,0.009441963517458234,0.03811184605245207,0.05070768316418583,-0.04276249385013755,0.11023332435109912,-0.037035976891482296,0.03599339599495108,-0.0054671243333804685,-0.02031712678450995,0.08050164657910482
ACE,0.06336331921363199,-0.00014390921398249867,-0.03810092375353188,0.05261242645834655,-0.06420706196867994,0.051548072228448275,-0.11416124391507171,0.061124689935601856,,-0.05671123082570555,0.02988560700875688
IL18,-0.030240856693783305,0.10398181060514358,0.0009965683697834753,-0.00980904691551628,0.029550137476528,0.044261769132235625,-0.0014489282383339864,0.07482624399195495,0.0625635982467512,0.040033001693063,0.01864713323022786
PPBP,,,,,,-0.018714068181398372,-0.008303799444809601,,,0.07636893974083706,
CCL27,,-0.005249946281331175,0.12547308849034955,-0.012809299246132555,0.09719886013076633,-0.03473989587577484,0.019777083021667717,-0.015457297968438515,,0.004378670364005873,
SERPING1,-0.007671826182894765,0.02814835420242514,0.05963484281647936,-0.024101951019787946,0.045932776063305855,-0.008250968431075287,-0.02072588809337961,0.03392820146447561,0.0008108399265652295,-0.14075748463264268,-0.03274032570833134
AZGP1,0.04332929493840706,0.002564574710404059,0.014637240821131077,-0.004073681981337971,-0.05593508560772462,0.038730257007369026,-0.13775079859874495,-0.0255626060288281,-0.020842334108063354,-0.10836104440226242,-0.00608686634012426
INHA,-0.010723100402343639,0.006802455805283325,-0.055708079582400115,0.006439832163962161,0.08583648818005946,-0.0013421358561316115,-0.04333366895049975,0.005095812198236846,,-0.0012453187085662632,-0.03759752355046566
SEMA3G,-0.011696835451409121,0.04297512023002755,-0.045580835989074045,0.05925001708100258,-0.06454940505071216,,0.11882021366980262,-0.02260245722659238,,-0.03788838711037333,
OXT,,,,,,,,-0.013199636330564014,,,
COL6A1,0.053329244603857344,0.07794662501435817,0.030134254117291596,0.057324337019523205,0.10268547066023154,-0.10471648783525189,-0.041685774672606826,-0.026333387993181117,0.03282634206494411,-0.09557313493648399,0.02361788644743145
FGF17,-0.012233344165582614,-0.017540445162741183,-0.021796035907186852,-0.02590066718785753,,0.008369046771167848,,-0.0030652423077876393,,-0.031537479329226924,-0.04067977530739739
TNFSF8,,-0.01932859134627364,,,-0.04897314306555383,0.0007976267857818343,0.07064437596213573,-0.01403557126588917,,-0.02336926891441335,
FGF20,-0.016812411317320815,0.006637376197822752,-0.0017753946567837674,0.03186854227649537,,0.05561054479482623,0.016164749711112113,-0.02839840942379717,,0.09973265301986388,
ICAM3,0.006654999767878858,0.004037710270878197,0.0476285660169493,0.04504662835235825,-0.033958797386477,0.016960952729177733,-0.031544956970252856,0.06227011516681557,0.002591863633413253,0.011158704774115706,-0.06382625461787239
LAMA4,0.048557648669373,0.027835586805310255,0.06081557800785961,0.00023241519051085146,0.010978214340346983,0.00107649789657152,-0.08682717335919084,0.02106085358794685,-0.04370520598198693,-0.0006095937228905839,0.06359082032761539
DLL4,0.028988033852017772,-0.02865257894928932,0.014356231046035636,-0.014891465971171016,0.047655025730320724,0.05131405252267567,-0.06721120238898401,0.08123500114956717,-0.04525025081005613,-0.07124319211597799,-0.05966705230657582
SEMA3A,-0.04347151036592554,0.04524117901205241,-0.07450150625486579,-0.0300725251519966,0.07234568211713424,0.053460194166743774,-0.05843682483447187,-0.03902227959659886,-0.08113875120958709,0.04456222437072961,0.051552719227920894
RLN2,-0.0011798283566483644,-0.02482280235180189,0.02266693158410796,-0.01876532698127811,0.1270249919487384,-0.01404166906052438,0.06195672538628975,-0.015394725861841095,,-0.02032348976464112,
C5,-0.009371025548209034,0.03703135935945846,0.034522873280388305,-0.042201864312062666,-0.13898613257907302,-0.036727522445269015,-0.010064748750214608,0.03424488239042112,0.07709296971710101,0.02221871073000189,0.04749202624690462
COMP,,,,,,,0.0015143453695868321,,,,
EDN2,,0.002569859675559351,,-0.028025579729172915,,,,,,,
C1QA,0.06409848217661017,0.10319233558683732,0.09342832003872413,-0.019058803870467805,-0.024335853338050727,0.03297068818899327,-0.03165792986816737,-0.026324133552169535,0.0009796238822889903,-0.004020989490404621,0.1796747593628299
UTS2B,0.010374093962990502,,,,,,,,,,
COL9A3,0.07119283638281218,-0.00014392026657702471,0.07784200981909983,0.04408835176787146,-0.17473810465101,0.046764204291865306,0.07026310054850025,-0.028827780551619803,-0.003637522481118915,0.010298273913646275,-0.012263257733543283
DLK1,0.040161495536422134,,,,0.09368327428782058,,,,,-0.06698301377913815,
HGF,0.060469372843910366,-0.022521182513366482,0.03416754884229332,-0.02858167853409477,0.0627110596426784,0.01761887707625552,-0.01739715628704689,0.018030580767120406,-0.07246082367181901,-0.04944380220419853,-0.06648357945621934
P4HB,0.03753622791257996,0.027648316482670972,0.01547482399637543,-0.013884267259539583,-0.05942461033248941,-0.12479123641025927,-0.013697781376315827,-0.07798941803140359,-0.00991891769459797,-0.1528866846884685,0.09752997639079101
ADCYAP1,-0.03576980300839724,-0.04717904870870706,0.02009065512035129,0.04742241067850503,,-0.027110481387109753,-0.028942605178605696,0.05280906511568161,,-0.04188185042379274,-0.07757595509562339
GREM1,0.10312702228186094,0.04187394171546403,0.06788420357812454,0.054471856060911546,-0.0017238672884098845,-0.05653140984118293,0.11954665166258792,-0.009118623744243179,0.11013342201257198,0.014473844211421056,0.13061497394108526
EGF,-0.007329470473873926,0.027217424381606254,0.011545771435852599,0.006199394366886617,-0.06615982990650363,-0.017168256289839756,0.0747484191738079,0.13276037246642838,,-0.011269658188696224,0.02985450080801505
VEGFB,0.1102163708918117,0.07829732260599553,0.03142644153008942,0.008420219876159693,0.07518703967764687,-0.09268830280812154,-0.053221857330748794,0.021130094245422962,-0.03377682701944298,0.0027564381588620537,0.008445290990789944
FARP2,0.009267898958123574,0.05756737100897187,0.04744969287901766,0.0380505701714233,0.06074921741402759,0.058632883467292014,-0.01628241410727193,0.018219438797596705,-0.029048986261900004,0.04721107500448456,0.04185000844937113
BMP3,0.09020016376389581,,-0.03613440121911038,,,,,,,,
IHH,,,,,,0.028725472304071867,,-0.015207590216872006,,,
LAMA2,-0.006549039986000457,0.011536261615441511,0.043587300437921,0.029764309548691328,-0.03877781574383573,0.03826289306045339,-0.05963988272462591,0.05742848040366121,-0.045537046857438174,-0.052249179536872074,-0.04817093810880849
SERPINC1,,,,,,,,-0.015018260782216918,,,
NRG1,-0.04127205793007176,0.05513976955393031,-0.02988004353827061,-0.0010972954727771214,0.05496263417169481,-0.029586522780457324,,-0.043493958327002064,,0.04398870584490067,
SPINK1,,,,-0.01876532698127811,,-0.03875633217981646,,-0.0184604646875386,,-0.05909697067158413,
EFEMP2,0.09186563612621289,0.04573436333013965,0.04193313466637892,0.009942795179177438,-0.0630156394484469,-0.043610941315135474,-0.09692513051267769,-0.0012890182698033967,0.005400266897509487,-0.0869835129400532,0.10310881916871423
SELPLG,0.05177822483253173,0.026703952310001906,0.04513774457597386,0.008417350134729574,-0.021889774605000703,0.03442923556182913,0.05908515949017946,-0.03590420882515746,-0.09409232313012353,0.047844811697256885,0.016033341225376262
GDF6,0.04778083911480698,0.0058643793319581436,,,,0.04858151704379687,,-0.03658123051686532,,,
HLA-E,0.041320851939555724,0.04057216268273416,0.10779589897847186,0.01082683032661346,0.015079793421711517,-0.04101279169922284,-0.03388453736303498,0.014234034651773557,-0.028999658280098727,-0.08318377534441147,-0.0030313072270353857
PTN,0.07924053542795235,0.05671093709469198,0.04429282264315423,0.02097856237939909,-0.11251494101539232,-0.013631635458901347,-0.0712098458442758,0.0028708436634089854,0.05106541455028651,0.021846288784054216,-0.0005939399469316617
CD274,-0.0327997132686374,0.030869623941945184,-0.06038048360108631,0.045681110789363794,0.03915039149839242,-0.03675069699881268,-0.027824311273312162,0.001961518429421617,0.041479895675268656,-0.055939620625393316,
FGF10,,,,,-0.08463479493838096,,,,,,
CD14,0.023948358841936926,0.06639744268438957,0.09539360554803593,0.0004945086528705542,0.003949864635456914,-0.0068076853044938945,-0.020216715039830815,-0.015255772918542946,0.05578960376707729,-0.06493969628915726,0.09875339565018935
SFTPD,-0.03323930365043546,,,-0.031728420372421365,0.04645270892429355,0.033707928935613,0.022522580741157573,-0.04062103018538389,-0.04222523480012721,0.009589357320026946,0.03429771040625223
SLIT1,0.005116407624243945,0.013835918879109347,-0.07261500251332947,0.08040998844165029,-0.04443150716316805,-0.041209088049567036,-0.0502663625576514,-0.0138297625766385,0.06344826627538194,0.00043051473080181436,0.0454655714803896
LPA,-0.014701680602982489,,,,,,,,,,
CNTF,,-0.025970958210192196,-0.03806998055997657,-0.006428640381039479,,,0.06452119805581144,-0.015394727559434582,,,0.0369045045703855
BST1,0.008892036697676266,0.0395369576067993,0.0384629069910259,-0.04536001342381024,-0.01472012245857473,0.017940640635464886,-0.024884428163041476,0.047201776328850385,0.08955155616251735,-0.04000722917866945,0.03402644812564778
AGTRAP,0.020339299343649052,0.06076085521715301,0.03568271907213212,-0.014728913431867385,-0.11470396065880936,-0.04024207836540526,0.033382231254656565,-0.015111210179033243,-0.0038920472046832777,-0.042866902118930066,0.061611592494363016
LAMC1,0.10603062350794862,0.04958861321926857,0.11906818777754197,0.13811631840713848,-0.009103162929168107,-0.030869468532257992,-0.10049435707527353,-0.012458855385911294,0.09305162061558271,-0.051888843427146863,0.12668113192743558
COL6A3,-0.022334617118742836,-0.053124312325601136,0.013926264868084124,0.1033902035327653,-0.05684953147564634,-0.029484200758207443,-0.008073715708038071,-0.02384413450696982,0.11839307762278319,-0.07436385090655298,-0.10120399072216603
FN1,0.11057516019742392,0.041956417519272676,0.018692972562414104,0.02149110683010816,-0.05099581982201632,-0.07399809209191374,-0.13404669059706548,0.020436480579699837,0.048814128692305656,-0.12544566176449107,0.037516839256316645
MIF,0.02518547171047428,-0.05686824635934643,-0.0012568718661226874,-0.06859623055766971,0.12141511539198437,-0.03413642324629331,0.015736699665072476,-0.013217410943023407,0.048036929088063764,-0.01128106188009971,-0.07682190682567246
JAG1,0.0444074099045116,0.06849003241246389,-0.051081899821550314,0.12358784584791849,0.05023664387546848,-0.05417131149519506,-0.06305091882823492,-0.01886583438057977,-0.010244747150808102,-0.11041650046003056,0.08050486127749226
NID2,0.03406948728337671,-0.009123279175652775,-0.02629704850165175,0.03337231919200479,-0.022375157569359313,0.03065052095915709,-0.08211435317626439,0.024390462080853468,0.09830715144401549,0.029141461874101666,0.057282674408300316
EFNB1,0.04222346940640717,0.049081346308268686,0.004882597813209779,0.08145726833387948,0.03198518324556257,-0.0034176671106671726,-0.07733580619678278,-0.040234244448586864,0.021081994537680584,0.014617209221871595,0.05618713145945199
COL4A2,0.06407377662166223,0.04209476611682988,0.022127031315243576,0.0867598316024796,0.03598803602811032,0.02444240118160964,-0.1162295482740247,0.0751260849689239,-0.016408670719495054,-0.07426154978564681,-0.015613825174358663
SPP1,0.09908809868440252,0.07406249403429582,0.13493943600999914,-0.01126892668888065,0.0021454219587366805,-0.12393266485457588,0.06772885615794717,-0.06705835798532181,0.08242309563862386,-0.07303847811725546,0.05945182919401235
PODXL2,0.08776655216965569,-0.012414358587173374,-0.07599318874497107,-0.02409719460806409,-0.08164584837038108,0.058926729178251064,0.01494714295236666,0.07164357520132607,0.02967194519171796,0.01382736403651977,0.094351222175604
FGF9,0.01943715918590963,-0.04614961357468335,-0.01380738722386378,-0.04069030990618313,,0.05610977107679687,,-0.0539255875452595,,-0.011421956287613957,-0.03496951724510622
ITIH2,0.038855219973009274,0.1435619828421445,0.0032582911196080114,0.06128154891411742,,0.12650200558538754,-0.05628546454652427,0.036230974622828704,0.019751420643320236,0.003636415204904715,
ADAM10,-0.008280120626735006,0.07384615327276278,0.09150683667419558,0.014872841384553017,-0.1015326488827143,-0.04637207100040187,0.00328173759210368,-0.016791873269923607,-0.021922816911859554,-0.029099000523024946,0.0003469461890101403
CFH,0.004116544735308202,-0.02408679009848545,0.022500757552640575,-0.02240275389749651,0.02765848014985889,0.045073805450654855,-0.014015678222366077,0.051659338401777014,-0.05886644767213155,-0.027222060096437194,-0.05564482404909885
COL4A5,0.07518334500575384,0.0878745364725134,0.11468423498074604,0.07600026348445363,0.03851910965976935,0.008827680344429954,0.025057268405103073,0.0035494199070873218,-0.029778919942773974,0.04940486125202837,-0.046363053042597135
LTBP3,-0.009524180590172035,0.12120870292919304,0.0895915471348302,0.018948054048900105,0.04636429282789039,-0.06513109945475933,-0.05000315866211859,-0.034048432091392515,0.05839398237901613,-0.058047919570657185,0.013444035814443053
GNB3,-0.008417521144781162,0.023145040131037433,-0.07098937091359347,-0.0005149633549514923,-0.08673795452203113,-0.06020607189470268,0.031962934493314346,0.0022815744077094827,,0.02561230028141636,
COL6A2,-0.011584838216128272,0.05609860928583509,0.1083925690767936,-0.0038901640765450505,0.19046086231507195,-0.05735763090346182,-0.03689365038649864,-0.029639255667692852,-0.07160582441495461,-0.06094519672748876,-0.035662215541611995
PLG,,,,0.021361632624718612,,,,,,,
GDF9,-0.02981857795569022,0.025666860035789288,,-0.054691625953052526,-0.038620166979191704,0.004325708855167462,-0.011843719132614205,0.07730870187823682,,0.0008387970171114524,0.10332039876126645
NCAM1,0.012668215817932435,0.03435027088569181,0.03797906552867683,0.02367543175625106,0.08294416637585204,0.02297308934883931,0.10508928746838835,0.04298336340383847,0.07332114993259081,0.04112866358782014,0.1308845255765461
APOC2,0.06420267235819956,0.03520204016122474,0.13582616741179088,-0.03267903145957626,-0.047289219009179484,-0.005340575456554833,0.06579205943522595,-0.051831477619709056,0.0959434663628683,0.1607959291829218,0.10888846805193719
BST2,-0.01345875769978452,0.017803978093917348,0.11169667687822649,0.040314350293600296,-0.04262567036665853,-0.045344502882754434,-0.024191135002649175,0.04558947551260408,-0.01617275860560228,-0.03940864599794311,-0.09313725339882803
COL5A1,0.032317113076288755,-0.041003835243951146,0.0686863392671947,0.011530934189099416,0.15254336186359732,-0.045450909295721244,-0.09609989804943835,-0.004752735012508645,-0.0446593693405699,-0.1292381701426344,-0.04356314950740357
CALM3,-0.06570045515289456,-0.06783150141788209,-0.04947981676686532,0.028918953594259902,0.04998311340481402,0.0825938196637358,-0.004500344147061452,-0.00041450582632319283,-0.03618097387923381,0.02338012451630765,-0.1193063571675638
THBS2,0.0897377104604814,0.0733463299151548,0.07804943324358071,0.05421623630529997,0.007474251802608755,-0.027260486743388115,0.040106190551407725,0.03453788825859978,0.007201924720718527,-0.0713174850557566,0.0879964641159457
SERPINE2,-0.02637070543682832,-0.014935709483901629,-0.03396951135499449,0.00274897666683974,-0.1004870520463293,-0.0059312055214783155,-0.039163386715242166,-0.03517805892449855,-0.0012806422767208938,-0.08904799317129138,-0.02113520096593455
EFNB2,0.031767001030111285,0.003094984840263706,-0.026853135638516316,0.05498924365138644,-0.05514033570443136,0.023283101486740197,-0.06134339003195616,0.05982634238847063,0.11264400667226013,-0.03256752541620202,0.035713743488809194
PROK1,-0.021238260228794683,,,,,0.016145660988745703,0.014399914376274532,0.1662772512116458,,0.13101762602227918,
MMP9,0.058923924456291646,-0.01715579559022395,0.0025518684884326907,0.023365571843281495,-0.015296944844866158,-0.07026429146408977,-0.0733300288298491,-0.04543020635651278,,-0.06521160802135526,
DMP1,,,,,,,,,,-0.019663692094249955,
NPPA,-0.025120634454267127,0.05534551168467113,-0.03340182167794327,0.09860129113623047,0.04823384755744402,0.0324871706166094,0.014635083319604043,0.07513787072716546,0.025443868020821228,0.041126143408523996,
APOB,,0.0759442161558763,,,,,0.04375567221205229,,,-0.023177363095252992,
C4B,,,,-0.032554695069688964,0.01700700752477148,,0.0011052245071947009,-0.01782154469287896,0.17272441120002985,,
NTNG2,-0.050559581451436804,0.030840758381423503,-0.023823457492092703,-0.004160172327372894,-0.05184310555573457,0.031848360109168486,0.028824946048301867,0.02327570301054245,-0.04976023193190221,0.027578922367407575,-0.08765994961639229
LAMA1,0.05715717537014315,0.037943608331925886,-0.026599673632791674,0.0608351114096044,,-0.004756246805745454,0.02591422493802578,0.053961293745102425,,-0.06422401476861443,0.10547730710538558
UCN,0.08594088663882607,0.10944617916548348,-0.04470416586407568,0.0011859651115168211,-0.044856675296312404,0.013879876559570216,-0.016371473742467633,0.05593767056526574,-0.04222528641912135,-0.04483243920361775,-0.042814195100177255
ARTN,0.00654716643977049,0.020617937477786088,0.041680696336999265,-0.021788548665899188,,0.02558458934520337,-0.014565439596873555,-0.0009193999304984043,,-0.03342497070768491,
PDGFD,-0.018156310634720806,0.043860427196735635,0.014109111800343998,0.005770418812866547,-0.10335320426648235,0.02930902279648671,-0.05586570447443174,0.03511342194839927,0.05520209294677026,0.07123870603336009,-0.05449502888294138
EDN1,-0.006526373697913884,-0.03363957796407011,0.030278445694390844,0.06464389947596232,-0.028664625207750722,0.012797703697453283,-0.008898257927006627,0.01107155269142782,0.026851061342398005,0.04581085730548119,-0.07818623324254556
ARPC5,0.04525586215543934,0.031736779200975174,0.06218105383615031,0.0370310784583776,-0.020468147691351475,-0.003464843774419246,-0.02162699140986835,-0.005874155662784445,-0.03864914338527651,-0.06474311498225076,-0.059714501742208645
GSTO1,-0.05660549582734805,-0.10515555933211772,0.05417398635514108,-0.03279496651536623,-0.0358331909610151,-0.019690667747993492,-0.03316852928805742,0.02347320254129157,-0.0143259470933256,0.0013819902752173862,-0.021866374446687185
PROK2,,,,,,-0.012201115304213181,,,,,
SYK,0.04028320617753583,0.003844286976004402,0.1018478364959964,0.051337762940458394,0.019399419105064826,0.0007761497692269692,0.0010442803577071097,-0.0207781643070538,-0.07479874941826871,0.008394153839814386,0.03113934039830543
ST6GAL1,-0.008688923328764801,0.10428224953640414,0.08038875381533628,0.030933891299399774,-0.04806985667187051,0.07678154612546771,0.05986174781878449,0.05607700148797357,0.022565493523048694,0.04658044820284372,-0.05184829405090703
WNT3,0.02843001833945535,-0.0015230712712653155,-0.07344940328331535,-0.013521236557024247,-0.08772856268996178,0.006884557090746509,-0.04141515825491217,0.027101830955282704,0.005422623406106416,-0.0043878700697038645,-0.023278054552524474
HSP90B1,0.09487416031909651,0.06355671394628945,0.05883526237679454,0.01963487247674401,-0.05343379093263579,-0.11031208474089785,-0.047569351998566864,-0.055007525392942444,0.057482665354743924,-0.12559906341113644,0.04935492241704066
ZP3,0.019574967579484244,0.080508688019658,-0.03868958503132407,0.016774797255674663,-0.055136377033298316,-0.003161583293729885,0.0218980683834661,0.03586430142272322,0.04217409537316142,-0.0282701988871752,-0.06516541856475574
ANGPT4,,,,,,,0.03692689104803108,,,,
NRG2,-0.013781586065479573,0.09879096043717102,0.04034842842055821,0.030133260503056116,-0.029586680345364873,-0.0443339797725374,-0.009378506818986615,0.003132290366847159,-0.002994623268421859,-0.024566392746444496,-0.0871109091320767
MELTF,0.07291186161211444,-0.039488164483031926,-0.007069651284932798,0.06570696667436368,0.07296176539602665,-0.012067780540881026,0.050374117370858916,0.009457865664140981,0.03404564468871977,-0.02890163619842788,-0.08271527428153409
NLGN1,0.05800908843569139,0.00599608987017105,-0.08689440596650859,0.028145141673435042,0.046060189809790375,0.11086906914799238,-0.061123092124011014,0.008879834078808413,0.016133472979582897,-0.004740772213870435,-0.027801989243916154
SLIT3,-0.0033361632789744404,-0.05325626795198307,-0.03313085917168105,-0.00388318961870016,-0.01447991561920677,0.07378360040454841,0.05421156361614523,0.006606705788723724,0.016014444451637536,0.05794011814967119,-0.07988774974236419
