,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
MMP1,,0.0664162376279579,,-0.07641053947388535,,-0.019716510831669563,,,,,,,0.1873498100062733,0.11645782665927067,,-0.07813610602444059,-0.07943594175897724,,-0.020790459821195355,-0.07671472771823196,
MATN1,,-0.012929699217412384,,-0.03756381618505658,,,0.007992412266370161,0.02168304310035151,-0.02234160798540421,,,-0.02800078234152616,,,,0.08485845508321546,0.025909334672458838,-0.02579649163160482,0.003916203123816428,0.08085172548660545,
ADAM28,-0.0213242793894788,0.08415829520181985,-0.011973255732195737,0.006051410565425553,0.0073397415045662355,0.02597120250168817,-0.05156878199809546,-0.007458315050651278,-0.007413791283582308,-0.04225087575317562,-0.09707288156489749,-0.053153453307663315,0.0784501625539573,0.02742517565683435,0.0341246462270289,0.01334690027806293,0.014297227170049226,0.05030849148556527,0.09027752765465856,0.04536250542534649,0.025655747757621396
TCN2,-0.0187991568847182,0.025648943071106003,-0.026788870076597034,0.13580218797395124,-0.015834411014625915,0.04619105710346862,0.08222508654418678,0.023015671081068435,0.023421366015219068,-0.020495188873601203,-0.06454816065684782,0.06410085912222249,-0.001913804217693276,0.10370486543127073,0.07063197223772857,0.07634480491525719,0.04684899024537355,-0.025672234004226684,0.05765745344523248,0.06039467466158386,0.049343587188640806
THPO,,0.0011651463324837644,,,-0.00018234708467076337,,0.012887376554110121,-0.015547434286475984,0.039331214257945855,0.019786966494207785,0.04177253254534304,-0.0036301799431978045,,-0.03281164524279878,0.03564493298472123,,,,0.016459221265579745,-0.046814759474185945,
CUBN,-0.0059148765484072045,0.021365765868335804,-0.047077661914082046,0.08996676550506606,-0.02126703324705891,0.003717047245554923,0.13439826949743963,0.025180047516110995,0.01661040827457764,0.004705940134553825,-0.034330590136867435,-0.015217332452070777,0.06169399875918138,0.014345878927233111,0.1186249990867043,0.06984799942796112,0.15368860407365434,0.06449508763657295,0.0691613598825419,-0.041728674000115394,
TIMP3,-0.0351448131610375,0.02307412129349591,0.013692079157886455,0.05376735800598451,0.09637625670712006,0.07537461521579995,0.014545691530173752,-0.007245326785337164,0.019188296156492906,-0.05076348699464323,0.019051023056829555,-0.035990135040486995,-0.0447239313922705,0.03322686180639761,-0.026784905824723048,0.029259986822824404,0.011382009850337382,-0.05107980172082521,-0.007477672583188666,0.06670410879926077,0.027964714675243422
PIGF,0.05079587663219952,0.03601357991948704,0.01598093276183728,0.05156371541040937,-0.013042836886006635,0.033322782697264866,0.03474834808634315,0.060621381299390834,-0.04134647872455876,-0.007190028763964623,0.023036833866077498,-0.0019417920147419261,0.056715391285772916,0.1609865060635612,0.07424405287138924,0.04342124750242435,0.19056663978018643,0.004379417442938962,0.015935648603362544,-0.10786671761450706,-0.011863990516457363
CRH,,0.04081780765621481,-0.006760747915069803,,-0.025392532457959974,0.12411367160577161,-0.0303755463264224,0.027742776364709107,-0.035170906093953146,0.031553057059856934,0.13088309291528508,0.010579631355263993,,,,-0.0559367955300297,0.015570467586398608,0.007802304320410161,0.07048732090033802,-0.011268006735809327,0.19694643993171457
BDNF,,-0.0075818129932977854,-0.008333112802129053,0.026382452896826517,-0.012351392198568222,-0.00198007915542214,0.028167553478267573,0.05529596809078976,0.012663602486463322,-0.03370229383455693,0.0030367624232163102,0.07197296836158561,0.07924918853848016,-0.027468091105427053,,0.04100224654451899,0.08147041784610665,0.002917662671834068,0.04425304477379651,-0.026138225091330358,0.09261997954241348
CCL5,-0.06329631639569636,0.010240794313142641,-0.016795762104630026,,0.05100293017863221,-0.048096797899947946,0.026934147594196604,-0.019329773607502692,-0.04637967780060835,0.04045482003274895,-0.05688287504645775,-0.03798643286044418,-0.0074293679449654385,0.09458070393416623,0.12427166241781884,0.10698386152715997,0.03781331548336528,0.06155657620708901,0.04399829940576137,0.04476853913202214,
GAD1,0.06794882050229237,0.03709677030908141,-0.0029739460186240223,0.06165967876103039,0.06205706867629498,0.12506590949187812,0.015706216848316735,0.10483239616353675,0.03641073784320931,-0.0012508545918777508,0.23378829973902496,0.10647794972751827,0.05919201916748814,0.1706841098235497,0.15486085829263466,0.015577843954944263,0.16732445050966918,0.029909880935871117,0.00022819095120583694,0.0654477023867145,0.13765459164095506
COL14A1,-0.037948087474120845,-0.0605121134209859,0.011817734088862044,0.06540192930933428,0.039703323487795386,-0.0496849998861301,0.04917669348114175,-0.01490947880280394,-0.01993859694878534,0.015387294101858668,-0.06330623856773096,-0.06321991888802973,0.0028507194882810144,0.03776011922584899,0.006875635610876245,-0.04215889946168086,-0.05163043844266754,-0.04148518021061074,-0.011199969262276043,-0.0328951275424185,
HLA-A,0.0012316119152385374,0.03784741838301019,-0.08715889947478922,0.016957767498914766,-0.07912544153695153,-0.10372846807875709,0.0028019637475875507,-0.014196098876613581,-0.029825011445112203,-0.026001857558257613,-0.18935717599406407,-0.08338024814412542,0.07450985829656759,0.0673938682196263,0.03872077451572438,-0.12179461113250553,-0.32854601784676657,-0.06822140232422937,-0.12193509323394504,-0.03286685773597362,0.016326837675278823
CD5L,-0.037426875794118415,0.02602913196482357,-0.0023678744805264032,,,,,,,,0.033634212518639954,,,,0.02498711694938393,,,,,,
FGF18,,0.008155234501627749,,-0.023514140300388394,-0.02017417714665107,-0.02733673367404801,0.05871154865493022,,-0.02393991314693232,,,,,,,0.09491371952697304,0.0914636308048862,,0.04590129482836251,0.005674186168758094,
ADM,0.04788487127333798,-0.05399644924344933,0.04002065032581369,-0.08938311134082412,-0.01609540067429317,-0.10728761518326331,0.052509451822350985,-0.01969514428575905,-0.05970373311306331,0.021447985062927635,0.0028389352554647153,-0.0645770114274947,0.027587030265951423,-0.10692459901352408,0.02651126409196682,-0.12145411625194531,-0.21968604793975868,-0.05166159452840485,-0.09537665344898386,-0.13134806244539166,-0.03160334045468211
CCL15,,0.09274530764880268,,,,,,,,0.010222388480711596,,,0.08262473182852295,,,,,,,,
GNAI2,-0.0006359219939756552,0.07155141343038546,0.016828838131438196,0.04757132590818524,0.04467027512019357,-0.07793166023513971,-0.002232522824264175,-0.019282338253400845,-0.006808635620956903,0.015749373708931303,-0.15610579235959923,-0.011059404415022558,0.04697849427526732,0.04491754609474286,0.05966361838263714,-0.002494949245947125,0.01329228410956603,0.013500010775296558,-0.05213111844773026,-0.026073786476254978,-0.08697602901097894
HDC,,,,,,,,0.018631394342109437,,-0.025220883395039587,,,,,,,,,,-0.031239171167344232,
COL11A1,-0.02465349358694151,0.007718595415172887,0.028400660920402908,0.00020813876285162726,-0.0019421714205189087,-0.09748896755287262,0.018703608168872694,0.05180315645358654,-0.00717325967606452,-0.006161039459289418,0.048927328789874366,0.03169466198392898,-0.026430718109614875,-0.017594467540084396,0.07513452957553239,-0.010621542938318707,-0.055513801414219584,-0.0012262990962687216,-0.04580613062498041,-0.037091505031917375,-0.04979671611704338
NUCB2,-0.015186892736702966,-0.004815468337664668,0.013800570133842175,-0.019362588827134694,-0.007171055241656713,0.0016263270456345937,-0.0007118794675136304,-0.03493060084155839,0.0530332347733958,-0.017043622581671813,0.04636879532079546,-0.01538548713992873,0.03375460372499297,0.04245541191501722,0.041234921831506524,-0.07143343291132916,-0.07038686324032778,-0.017465558606602573,-0.0447642858482831,0.03319393004379675,-0.04530484496562849
FGF16,,,,,,,,,,,,,,,,,,,,-0.030782142118548544,
CXCL1,,-0.012431302305145312,-0.027745693618324727,0.06625020173984147,0.000987448993223109,-0.011758599495604993,,-0.06144063150230347,-0.011313389878754512,-0.018853042612380896,-0.06356601956661251,-0.03798643930072158,0.07227127949925541,-0.04957975629690457,,-0.0322882760896971,-0.11756996308691804,-0.010526651658623824,-0.05385720674484147,0.028692264844849664,-0.033414187397073775
VCAN,-0.0055345656296762295,-0.015878495688399694,0.004308295237553088,0.11548548473411216,-0.023086306021179736,-0.017178132042411014,0.003907124035420404,-0.0549113831083303,-0.0004029994010551679,-0.0025479319299667024,-0.022137754028654363,-0.07124451354938664,-0.07935257962840754,-0.06009211411701105,-0.04197024261742044,0.09902262622855172,0.20649424074264794,0.07109055970122813,-0.07295733021228108,0.015505545479345377,-0.08356836647654922
MMP7,,0.024164080120067107,,,-0.040107636472494164,,-0.01649636093897777,-0.01753163582360708,-0.022064495106714353,-0.02041879054679293,-0.027418750903846115,-0.03509090846676236,-0.011074355640516108,0.0003210149629586535,,-0.08059583154902816,-0.1368191369557265,,-0.0812748315853152,-0.08708082483024217,
PTPN6,-0.0512582566883632,0.011807093841505528,-0.04015262537303367,0.08424892481965768,-0.009251161793623812,0.0003641172561848439,-0.013667143134837016,0.009287887938545845,-0.01529252030551598,-0.0220532158087553,-0.12093374689830212,-0.019683782870545733,0.11132277906833785,0.09916218445976847,0.10658566135165509,-0.010477909228005768,0.07192701274320042,0.0056442488531055325,0.04086345413188946,0.02249237380420504,0.05767367115590965
PTGS2,0.01584003454058942,-0.03745774224847126,-0.012710779954429761,-0.03453222341108849,0.010869337524181436,-0.05716941591690296,0.013047903256917827,0.019827739143188763,0.06041284414519231,-0.025562550374289072,-0.03500471373793979,-0.05380784666972784,0.002454253163826899,-0.04765454708099642,0.026226774065557422,-0.05457085497020568,-0.16338626333764927,-0.031891033712003365,-0.06890615378102981,-0.05985176118507901,0.08425782083001479
XCL1,0.08012061493546731,-0.02654098113547875,,,0.030604718363059516,-0.020964916474114956,,,-0.03624010763719572,,-0.02005508681348091,,,,,,,,,-0.0024680776351396895,
CD58,-0.021958438178482944,0.025733387380901373,-0.013650012336433323,0.03776323993411437,0.011686595225936576,0.022239713342700793,0.047136398427404115,0.0010814261142102972,-0.09015636795040999,-0.004076041027995925,0.020434006733086263,-0.025187773546210834,0.03514019356375966,0.17743525200912585,0.0711008403713648,0.034488769154632996,0.11937295406266728,-0.03621544340693306,-0.03810359118801992,-0.03568892466474588,-0.08318171529249696
TNFSF14,0.02919221143036395,0.030669831771839143,0.007392568712870802,0.0627532858432919,0.010721989375816034,-0.059009239217404814,,0.02803340393928848,-0.01856479814646213,-0.018414461690026248,-0.04887641243887083,,-0.034539938731352034,0.05139273974104821,-0.009742917343882006,0.012972825454131722,-0.04614022331290929,-0.009621897923512398,-0.039576433623507344,-0.015030459810661468,-0.03628424519458423
CNTN4,,0.026051051717153852,0.04696933406791575,0.05124307475340438,0.019949668272606608,0.06507935984495866,-0.018919104052817538,0.04063899386645464,0.014525410748408891,0.032211330096531,0.17825048082745637,0.06451010215765574,-0.03222752171331939,,0.09702497498342405,0.14940658464920625,0.14082477261970539,0.06488767167762596,-0.029197992050283783,-0.053922076331115044,0.24255939405722055
NTF4,,,,,-0.0277660755680927,,,,,,,,,,,,,,,,
INSL3,,-0.019575275110229294,,,-0.020174173189603975,,,,-0.003718667116866648,,,,,,,-0.013219787137700726,-0.03878057263628627,,0.014737132841806952,,
BTLA,,,,,-0.013435651214959876,-0.021856623344243906,,,,0.014291863118523353,,,,,-0.030094488207611493,,,,,,
MFNG,0.08979430626952054,0.08900253984112684,0.03505302275639266,0.09262070461928408,0.08299386880425624,0.036305403164969836,0.07551486133025857,-0.02804472230585509,-0.05494510986612286,0.0011066836435964715,-0.0517945670878164,-0.010543623160363603,0.036350235059413115,0.022886405692134855,0.031691288302530485,0.07531831508992942,0.087732885688677,0.04784410909255089,-0.00022861436191709544,0.01285983963060601,-0.03584649917488699
ICAM1,-0.012819504205007553,-0.00952526612326143,0.01962665570544362,-0.008621277206719858,-0.026583810071419554,-0.12257813949115229,0.060959970605039084,-0.048409184963594344,0.03612482951528952,0.017854503028107455,-0.09362217311706492,0.009000701328636661,0.04224371423970084,-0.04590288149802444,-0.03615864319165621,0.01736651389947145,-0.02950961925912894,0.004385925907263006,-0.0743365946394252,0.03708657740172304,0.022280969931901727
PROS1,-0.02179768769395,0.0690400974688596,0.07959429526356458,-0.02621389042739879,-0.056666787970015835,-0.07032407930438475,0.02424364188808593,0.017294175828711143,-0.04528618325066806,-0.07549005189350974,-0.07358827255223471,0.04215178135599979,0.014206831362551733,-0.09879732663606251,0.037830366953048124,0.004812987075723877,-0.07117421622013834,0.013894982933086792,-0.018278164384019926,-0.08825894336915589,0.0893540827805759
CLCF1,0.004401532456977966,0.008406457549465556,0.006205935938752187,-0.017535298033169548,0.05551492961643778,-0.08896480934782157,0.07206112831835718,-0.004948022083647968,0.008206447968250782,-0.021568903169761334,-0.014876947117753817,-0.0317446270223521,0.05368299238058351,-0.016850907596717507,0.055486570950918065,0.00039000229858238784,0.023497450930452777,-0.02558078705651802,-0.010113444421845648,-0.07354368919634129,
PSAP,-0.016841812845357074,-0.02064432783535402,-0.06617424951741563,0.08455396588758679,-0.024332947938570427,-0.056140868062666036,-0.05327832017344907,-0.061374515827496444,0.03454541947480434,-0.017578585279751778,-0.07288495085191582,0.08605525255736708,-0.012587665211131749,0.0422607976801561,-0.02622722182262535,-0.06418113380455956,-0.19506538032034626,-0.025316954773802323,-0.07786967700761145,0.01622080564901839,-0.038842198663869176
EFEMP1,0.014407297419029345,-0.02321428172791544,0.03141709861017056,0.05451945518417074,0.010774774305979033,-0.1629678138143084,-0.006048667920602186,-0.026485611173186232,-0.030801109690927884,-0.09313792665716596,-0.1944585925787331,-0.07640814339630929,0.023672742417664185,-0.07041437208758387,0.03895689334947507,-0.03035891208993646,0.012653047976668332,0.01664373033872757,-0.011153733980160584,-0.0831252202693787,-0.07246238779458569
C1QTNF1,0.02711950382700981,0.0582550738093413,0.0004890212263769521,-0.009463487907221678,0.008946323591115147,0.017861575306522364,0.10224875268783716,-0.04111782605372859,0.01596932955343855,0.004403157345031399,-0.04826412431150654,-0.056969620303891716,-0.014244393245678307,0.045685638064365,0.026361817147893547,-0.07171768166233984,-0.21577312185497746,-0.03225290863005437,-0.07378722469670924,-0.09777164744908431,0.06835367026235602
ALB,0.087154692754766,0.02908099606595021,-0.018207555563237613,,0.013811294386786348,0.05633428046199886,0.06688434226794426,-0.029407113345873155,-0.007404309924377985,-0.020914939210778128,-0.09806838006649958,-0.012234364300746288,-0.036728193756892194,0.008961616390178872,0.02336612770485409,-0.05679510768938503,0.10703920102882325,-0.011183019304630495,0.0009221991981617403,-0.04422905815472726,-0.03868484344501297
CCL13,,,,,,,,,,,,,,,,-0.04713372856846987,,,0.0006809246224514123,,
EFNA3,0.07881376765710699,-0.01867236225813435,0.0465570311782524,0.0315428148601512,-0.04392681369228875,0.053575669683158994,0.02413254173891809,0.05563773146542965,0.009190324823014916,0.03286840152228504,0.13231682441281684,0.005816481387489101,-0.010289682407766,0.09900566562310412,0.0467090539373876,0.06829398486698837,0.04903581332219374,-0.0004578456754943818,0.07021505760024947,0.02275108473152152,0.08093517699335503
DRAXIN,-0.010799059942524102,0.01158499823845772,0.07410881229233615,-0.034399541620926434,0.007252866240859385,-0.049517861004145236,0.029476432871316672,0.005576401639343438,-0.067690869209718,-0.016793669851767588,0.023877781390904275,0.004379852955725992,0.0373018982745549,0.016209713800053305,0.0025841950261336383,-0.004870111200748575,-0.1578175613747132,-0.03164034815795407,-0.02591326471680487,-0.036904126971285166,0.06044323286012049
RAET1L,,0.01886065122680241,,,,,,,,-0.02011419908513653,,,,,,,0.04038414416130282,,0.04250735594950053,,
NPTX2,0.13135275300804874,0.08999507234237984,-0.02026970430752893,0.0680611873254306,0.03148374624144597,0.16539700819834302,0.013277623709805822,0.012781643544325025,0.1341012844072539,0.02108495232679848,-0.08784413927146384,-0.037214702651633756,-0.058796360351254226,0.06390353561700914,-0.008965208375842897,0.03980219653001624,-0.018946342588086522,0.02015313780607786,-0.06200293349936396,-0.021555688923250316,-0.0010455408502690754
FGF11,0.017450581537722738,0.019403618856509566,0.04803613361468932,-0.07066754131370163,0.00971628538684633,-0.08436781784133777,0.05349361452905242,0.00268023029015822,0.009795703028711718,0.030628431782031937,0.01954983632010399,-0.08544128174353538,0.09279086461113087,-0.041112718029089224,0.0034694308758117533,0.027361875294033926,-0.058636038422887345,-0.035507263807440875,0.041387406124953834,-0.06835104818941345,0.0041761717325468645
CD59,0.013470199183436202,0.033501263341415545,0.006031418241436967,0.0820200725643345,0.010536905609015634,0.07111149976444876,-0.016509389832811854,-0.02266385328051407,-0.008472664066315482,0.008158760611089697,-0.033190209586203286,0.03732328724379921,0.051982372056797906,0.17313359996616573,0.055577061638340156,-0.02041929985057224,-0.04743190480391221,0.06663900937738745,-0.06725777636429012,0.05076927119565474,0.03246835528511009
COL9A2,0.03038559608864003,0.0236667628507571,-0.04125617438275873,0.08010990344477834,0.01052587518831198,0.030943376309341724,0.05149299383617453,-0.01978598388210775,-0.012544374938300963,-0.05090798547819119,-0.06381791895826609,0.0056427102796706135,0.029998265251095346,0.13709742358250565,-0.009432048797383496,0.13205467575717267,0.20651270654649434,-0.016010515682363603,0.05713420935068986,0.04180118420947685,-0.025714820420664173
DLL3,0.029067062191247987,0.07828398496248884,-0.03369804727527324,0.07433193980700187,0.04607108208180862,0.027985825099967578,-0.021819604310299088,0.032559606431415124,-0.014620848205065873,0.03794618426547481,0.09256613302692449,-0.01270193032899308,-0.03480149190564513,0.05980405886290618,0.07788875105687755,0.1657110307559129,0.31600468127052833,0.004908627646976327,0.0787946759393602,-0.03761304263135734,0.031415765211867244
FGF5,,,,,,,,0.045002428846615,,,-0.026370050556161373,,,,,,,,,-0.023052886263634307,
LIN7C,-0.009111638589575498,-0.06787634256905772,0.029170906258134628,0.07393013698102623,0.04707397407522676,0.04389520886662716,0.008325745585323268,0.050770028068695294,-0.010821872886502373,0.03165472275535831,0.10026203012260375,0.005011646144131791,0.009828633325763805,-0.12236227179647154,-0.01873333037701462,0.09684772699570596,0.07151958828011659,-0.04086727290762676,0.05574088786368976,-0.012425038243576315,0.04553761366770733
GDF7,-0.01980086150847277,0.026599426683013173,0.00962004691665844,,-0.018530024666600062,,0.08382487400763798,0.004922731123797335,0.009828158397477464,-0.018414460974440234,0.07830927953678708,,,,-0.01287940108717253,,0.07793547948184171,0.007220929611995411,0.04430870881035116,0.019687030520842252,
PSPN,0.036947703826154005,0.10348975019754368,0.026225567431771624,-0.001598111744985761,0.018845563720290556,0.03678719368419793,0.02258378426852344,0.04271217291075263,0.02814284067084908,0.011140352038949093,0.039633092944077186,0.016300845940261512,0.09139681040155653,0.0798025160151576,0.06662750286341448,0.0020700311986763436,0.11252055720397619,-0.04838659973736625,-0.004372432925004965,0.005242403098922278,0.04359561161192606
ANGPT1,-0.015786784672122092,-0.006844978814215527,-0.010513124266137248,0.12293937391710241,-0.017388339939194846,0.03183237952262248,0.0662636718543967,0.053152146260224346,-0.0011571440302310001,0.018774635068745712,-0.05382113675680304,-0.04437614462473621,0.0658012704146927,-0.02610853145475125,-0.03587769052781983,0.06081345234661347,0.015425338841211899,-0.03624934230329146,0.022268501007487933,-0.05469610709998196,-0.008556134247571437
PNOC,0.038191767723375965,0.05317759399859865,0.02582415348044375,0.12383511782414673,0.031476621136408076,0.17892583364782907,0.017621465587436137,0.032299101246895404,0.026969102065082507,0.07534925305062641,0.23428441139712275,0.024704952853587318,,,,,-0.013949648084846396,,0.03862155410780622,0.012632612355966985,0.2032197608136318
L1CAM,-0.029734045820630606,0.040325398006101125,0.07312225253846853,0.05481999644546722,0.0427679271903551,-0.019882470537664253,0.030195609010495884,0.06093630776169369,0.042652060396641225,0.02773566992532838,0.13979807175614847,0.16541846230425297,-0.04219235562504564,-0.013677354581155775,0.0035220562005523312,-0.03308664757761861,-0.2226096995250563,-0.028148159822371004,0.005119846826120175,0.018173403278297227,0.17108839706905135
APOA1,-0.04170438975431642,0.04714032935384941,-0.04520817770911014,0.006341962469295551,0.005719287209559041,0.031371088895894246,-0.0030510264393994566,0.029599578569728297,0.05104064672971359,0.018771222809184057,0.008497990155877802,-0.016763634617210164,-0.0012203990919423789,-0.10832569491592531,0.05570590581769663,-0.007798269952714657,0.06219944922650274,0.06682291101747183,-0.0036200011205247116,-0.011938083870197212,-0.030310506662951615
PSEN1,0.04404560033748994,0.0031305405444793355,0.01777618683588883,0.0288899750436969,0.028350728074741302,0.02051490603143763,0.013695893111962119,-0.04061007092392989,-0.036962502049588994,-0.01763978726515263,-0.10774717284678977,-0.045602230698429,0.030094505184001658,0.05293666715447601,-0.06347416251322476,0.03562746717123255,0.019281928689185084,0.09199638951696716,-0.009539650255468901,0.012905305578478196,-0.10017073955935867
CALM2,-0.007189135535475167,0.06748967843964973,-0.02223929623800234,0.02563657600949541,0.06379130918836953,0.12696084208087732,0.016416593586044616,0.025268917816594627,0.021118365031657475,0.08821199686346717,0.1959470689957881,0.11310918725979452,-0.05138336328013775,0.025196617333106207,0.0054732787095226176,0.10981168347042507,0.1539690822345229,0.08245491756483522,0.06690728283720282,0.00595544748041282,-0.02644215958169882
CLEC2B,0.033581425256482444,-0.02367152359830317,0.04837586290916714,-0.07915204520933317,-0.03984772431871518,-0.05501902388171862,-0.015639798036787396,0.007113898834366659,-0.032545618931822715,0.07899362153143281,-0.07253821107398321,-0.0014223228927218242,0.15152592383255054,0.010129493668884697,0.05506065836073223,-0.0373415199359373,-0.11127566725874594,-0.025534372125650014,-0.03915944579753835,0.03283860631146412,-0.056770284876695165
NTNG1,0.10232903832053725,0.09360129955971991,0.04510029720978182,,0.0713812251276272,0.027315570721845144,0.0575548833113675,-0.055656248927077406,-0.032048132480503776,0.02079684660566554,0.09256859627898818,0.07358999304338566,-0.011989559309186234,-0.03859226691601293,-0.026182036989056388,0.015017359138524386,0.13323982203962512,-0.01590041338296397,0.03387988851958665,0.023053854894564258,0.06003691256046433
LRIG1,-0.04759836026810923,0.08155793858170557,-0.019734154487065007,0.13724058560222452,0.047536806031618806,-0.02194652720942709,-0.04863759495232153,-0.01849777211421239,0.01318648197061927,-0.038924662547857626,-0.07250384072645583,-0.06454309239065198,0.02479453315767207,0.17526837478824062,0.012505801415629719,0.12492359255505023,0.30821704153049684,0.0067201570936788885,0.03325960827706895,0.018136667421372026,0.048066049176660075
CPAMD8,0.036771391353580096,0.04354554332264519,,,0.05027270182012602,-0.02661837956846642,0.034063172817272926,-0.021183573506745487,-0.008335038506145658,0.09340952486793432,-0.050776562489018046,0.01269292123096408,0.10260345396465112,,-0.004299873838476603,,0.00595184780628255,-0.029159330174047905,,-0.019076331000029638,-0.08634093496136536
GHRL,0.008248358094675376,0.004774742164650903,-0.02584561279985187,,-0.004876887545617701,0.03750386279361055,0.0015078692728672633,-0.027828397482345984,0.005279372391140597,-0.016793669851767588,0.04474706642754479,0.006124294645389742,0.13419256235612753,0.01890697615707225,0.06155231672806012,,,0.04530346654272345,0.03332151532122614,-0.029848492829675256,
NPY,0.06777348980710499,0.07873216947948337,-0.023201445172233288,-0.021742471460992827,0.07195582932449675,0.08898634298376805,0.03828963510910548,0.04320527550882554,0.013320293907541317,-0.040793412805783254,-0.04091532295188614,0.012336669340529044,-0.01107184274562922,-0.008521373556824967,-0.030377166212768248,-0.06727898238909136,-0.0739637170933441,0.04047814339325102,-0.024269637403795404,-0.03146121217029037,-0.06237453172647939
MMP2,-0.05040313355644613,0.10011127641063751,0.009028503499487636,0.10731276232514878,-0.008007155707775895,0.03589975206311586,0.06996637067192085,0.007283821306184715,-0.0011904026907830145,-0.019050203259857058,-0.06625114025918218,-0.05814794613702023,0.06805915192783087,0.1008170663505638,-0.014565032240250483,0.040595063673069615,0.05947694578027635,-0.021384950421696466,0.0015175709896660065,0.09763634012633869,0.0196113323448422
LHB,,,,,-0.020782389313351874,,,,,,,,,,,,,,,,
PPY,,0.08392276059866006,,,0.014840732517027142,,,,-0.020625552006222767,,,,,,,0.002423691536179073,-0.05149567153358347,,-0.046086827737426096,-0.016326479935524506,
ALKAL2,-0.026091173932401186,-0.0049702513330053275,0.021962643605375868,,-0.020480453611591527,,0.11051616135720628,-0.00786008904861606,0.031295233995849825,0.01006326346251178,-0.0759375147689085,-0.04097529557955802,0.058402838330452705,-0.03249529351959915,0.060829467829904574,-0.026637640311208906,0.08492451028413976,0.10718895841889017,0.06349573723658689,-0.056231249819168,0.0816063144715665
CSF1,-0.024030338257155236,-0.037628487397562964,0.016759728143766212,0.07756375930803924,-0.02477407769944419,-0.10086726824107664,0.0063187155251477,-0.01481008263326681,-0.051204785334429154,-0.027533699549303216,-0.016148526625235204,-0.004393295434300091,0.09877628298396407,-0.04945391851283623,-0.02882248122626827,0.011602189749271501,-0.07395978732871929,-0.01484563999502327,-0.042584004655600166,0.0901321491939972,0.04005778912259951
SEMA4C,0.01252408071169449,-0.005239596525571791,0.011201701584802175,0.05404819659205778,-0.00495149943025645,0.03338535359830876,0.004044079151338637,-0.0055725113204333635,-0.01947988216822018,0.0026625510665926554,0.04545493860251599,-0.033934588996737534,0.11076023653924431,0.02058265147581896,-0.004172122058155648,0.06654123546459938,0.051234679171729004,-0.0032299988062941026,-0.0038856021461494113,-0.011671250005032783,0.06752215190628028
ICAM2,-0.024019586683226474,-0.002756952966112831,0.00396636732175143,0.03143725831655065,0.021016358935596342,0.07125444815998373,-0.024744355609709973,-0.012827709344044834,-0.011864377925053174,-0.0038745302108418034,-0.03659327440489433,0.061835918776982295,0.14159635252611727,0.10617205055501923,0.10006537657431867,0.04131393223683203,0.07539052307846346,-0.033326839511229334,0.05496528471222398,0.03349009395556622,-0.023697744142025436
SYTL3,-0.03734256733920446,0.02125982435202914,0.05378926204460901,-0.02912191514645109,-0.006527002735722905,-0.05475484871427732,-0.0015078860425014916,-0.01866678712823606,-0.02715785587449813,-0.022617116509370042,-0.04855251234466638,-0.014831509462478307,-0.049853550361802335,-0.008171577070722726,-0.005183808112892891,-0.005620747062383842,0.034205537744029284,-0.027771662185844724,-0.02675314525617688,-0.04512408052174078,
IL1A,-0.020245314314359088,-0.008030989479889986,0.03862867560152393,-0.06305495081521686,0.0116460619581913,-0.03597640131010912,0.004377234564707084,-0.0016755168796059045,0.00469304582271628,-0.027527550146158195,-0.028310647117940287,-0.007606735564788826,-0.03905529770994588,-0.07740353704496666,0.025257678944823194,-0.035291560396360784,-0.03208774727896784,0.016463678217333994,-0.034558772536234024,-0.016343803047683004,-0.058326029421349235
HLA-G,,-0.00576313595470425,,,-0.02195022475278633,,-0.027555043841858105,,,,,,,-0.059039476210926256,,-0.017542644204331586,0.024788096965664332,,0.007420799021818521,,
PGF,-0.05865776170458966,0.050167005054100454,0.01845708050849724,-0.013251201472641961,0.026481884064611536,0.00888322401135851,0.056321502424314066,0.016587970985525936,0.02151625616350062,0.04587412230433273,0.06178353850393371,-0.05002303338797126,0.1265613861325207,0.09727975749472605,0.08578315779769964,0.03786384533394999,0.1773030468599955,-0.06999060113045708,-0.012266545311030778,-0.012484457203051542,0.06922431142592425
LGALS8,0.018306809702394802,-0.016531790439701047,-0.011318707393156541,0.05254467325597174,0.044787624522082764,0.016244844250986813,0.028158358290334164,0.020412859851974312,-0.0029795856068481038,0.03984933915965495,0.09829063666572474,-0.005493392439935777,0.04178924578937409,-0.12108959662434433,0.028067555374890852,-0.01776548735429852,-0.002149046639066948,0.005134719599593159,0.026940690958464582,0.039368982687466386,0.019167536314203877
DKK3,-0.053807619274631284,0.07835126525066188,-0.03223332038987426,0.03694706498616288,-0.009317543834365609,0.14057178568032427,-0.00851821499895019,0.029148208449913077,-0.019566681655896107,0.014458378486418863,0.21443656097300032,0.09103550146660574,0.064464912893751,0.01867840253942087,-0.04848865024410629,0.11040805832402509,0.1332272828918381,0.006535966444946943,0.015915302637227006,0.11593102720576541,0.15389675867436814
