,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
SEMA4D,0.0013813421175977334,0.03700777950436359,0.023119850304630842,-0.0420223581506126,0.006470367187192279,-0.015046258828320455,-0.003071883036166944,0.0013176882886170986,-0.019775782090142035,-0.009609169650264572,0.04552301576226803,0.060162196697860194,0.05880962846148886,0.02728801542739644
TRH,0.010290346259392737,-0.030666472305054468,0.003803431803920001,-0.021573124543175427,0.05766368816127091,-0.0004967470475985819,0.03489312609546364,,0.02630126564649342,-0.04624012943285033,,0.026493249968230853,0.0053573083919887686,0.12179354725616115
SEMA6D,0.031381694084982016,0.03056387046904207,-0.0027826492811586214,0.010587109866937701,-0.03625200894723035,0.058024147975340834,-0.03653701705769043,0.035638167661908624,0.020834951761471515,-0.013547986590345094,0.06911239795348025,0.017349850960195475,0.035637014732868635,0.10827526379641729
CEL,,-0.0017628202228686515,,-0.04256152752358076,,,,,,,0.00036847682241630825,-0.03090143190982044,0.007348390865214816,0.046156391476664754
PDCD1LG2,0.033645717708107405,-0.041435330799381456,0.018648680200703645,-0.040390837066859114,-0.01611531523078194,-0.040798431200875764,-0.019757505189399983,0.007928989540783986,-0.050361717116680055,-0.02210443019898075,-0.07535362126136284,-0.05195611549023524,0.05863287196715013,0.02664259408675646
SPINT1,-0.03731367966844801,0.01268437662997787,0.007786022550510883,0.04289032851332975,-0.02084418151692926,-0.020627440764936306,0.035266826607307906,-0.04966484718771361,0.02808620948409075,0.05485078933509944,0.0059374420195597325,0.03960758981246408,0.02378810058640426,0.04813145959129064
CTHRC1,-0.035663309840319686,-0.03603083482216919,-0.009773297082235564,0.05371105066191801,-0.07524086971617111,-0.008327603025120107,0.01737505848851373,0.03376842264347682,0.054632253556135595,-0.042177808183224474,-0.05623184050220471,0.016295149179109764,-0.03513679999219612,0.0023132104236793247
PODXL,-0.0015724020868849453,-0.02613950580039113,0.016742778307790647,0.004807971691589463,-0.052654567157629936,0.014001540816377452,0.01615648405368664,-0.014780524505197021,0.018327534100146273,0.018385722314011043,-0.11440615575983859,-0.018342520680519125,0.0613791625946567,0.01414357283414301
JAM3,0.014505777698324835,0.06524142964157796,0.021998296228775964,0.045337486043294614,-0.02301602757198315,-0.029154560135729254,-0.038511836965684235,0.05610403012123123,-0.035171659675757104,-0.10247274218676798,0.06903824071461127,-0.02372060096488567,0.053400101535937966,-0.031128365885370966
TGFB2,0.034989252060932105,0.012261405062753042,0.05463488689185276,0.026832465201022164,-0.05496375412787561,-0.013159870789099203,-0.013761477480031542,0.030361817032631775,0.010862223977401499,-0.07383644580013818,0.055062423789604555,0.06511402084096844,0.018402860173915916,0.018546433718842827
COL18A1,0.010997128529425573,-0.02383437893383235,-0.015040392817776646,0.006663820796650903,-0.01847088253076317,-0.02293778151714883,-0.04136090888605355,0.037979339834347724,-0.04331310515767838,-0.05004712351386981,-0.026020049203229145,-0.013563246422944587,-0.04467291177032969,-0.007731161101482647
NODAL,-0.030306100584073573,,0.022322387769992912,0.049694258818460305,0.04560861146937481,-0.0009350654708384036,,,,-0.01984564749075376,-0.11873886497593861,0.024773610497920786,0.0023677960804412536,-0.028147218469285803
INHBB,0.017380326444693363,-0.019972213218114643,0.04600761079798203,0.04398151849138772,-0.038994389385972085,-0.01020850739526429,0.046479199636682095,0.007558919027543778,-0.02028864188983932,-0.027030760881593587,-0.0976976323056274,0.007087812122303225,-0.01037447564145734,0.009234446848367727
LCN1,-0.014749507447805408,,,,,0.06099385120671075,,,,,,0.023399204841525908,-0.01808102259065089,-0.00039456785558196386
ARF4,-0.0035618319827650223,0.032986500029211836,-0.03807468654102558,-0.02507613155298754,0.0021823682003582357,0.04366441594405151,-0.014683501082724227,-0.02654251828378689,0.05104548180607089,-0.06784825357452129,0.02081009993512437,0.06241717713316831,-0.006824850181499706,-0.0014867905693780323
CXCL14,0.026748103345534065,0.04827585731628087,0.02074635618747277,0.011440040515521865,0.018529190710672827,0.0797416765270439,-0.07363968300086911,-0.04134143109051208,0.014852223377503302,0.08064905907366089,0.02055742507039135,-0.045414044856586705,0.029088842376160638,0.021790015141879268
LIF,0.020077793391994937,-0.025165154726954186,-0.011905762205271926,-0.03363022320125148,-0.02033076698727441,-0.02287349330605206,-0.017324075160410443,-0.039140786483285235,-0.030733866549479752,-0.02390704259622952,-0.057184504440355,-0.0028594061871986954,0.014054901063175631,-0.04825259879546419
IL17B,,0.06820681725744121,,,,0.03869962015250764,,,,,-0.04297854871129055,-0.011762196509043261,-0.0289505460061319,0.03827129425366329
MMP1,-0.020334631628618104,0.02310858911454029,,-0.021573119837060534,,,,,,,,-0.044609710334883965,-0.029802060924898132,0.031758083193020877
MATN1,-0.019365672993751408,0.0167552054460851,,,0.018964210741705456,0.08413658230436094,-0.018226306578025934,,,-0.01175367536074195,-0.046963011448417066,-0.019906465628797717,0.03228464637712245,-0.025013341367806925
ADAM28,0.08666704269211925,0.010167865005205392,0.043921388045417016,0.05375142100684815,-0.026746629560437357,-0.024846768076377382,0.03496957340173221,-0.0109496998445253,-0.02322886529099686,-0.017196695877421186,-0.09642644753376804,0.022831578405330146,0.06746157451430666,0.029611847389093494
TCN2,0.002770553827182455,0.02576567698681989,0.030064363819982346,0.05654929529264773,0.02522062400885376,0.012342108918659386,0.04369102581124404,0.04836037620207859,-0.04375436992028472,-0.010680494468451384,-0.049478668202846306,0.00971806908935508,0.04467075365243947,0.035938514185591776
THPO,0.0453327838851809,,-0.02765613152968177,,0.09518422565277643,0.02427610954668708,0.021764473333467725,-0.03279975710335775,0.05961201202925359,-0.011753676710916245,-0.04500958410122011,,,0.03674842200415265
CUBN,0.028240323189225317,-0.04810085122283213,-0.0384748994735868,-0.005922727952954953,-0.023893889733659173,-0.03815157546574685,0.01828063992686654,0.05663614415500181,-0.02346020232191535,0.04374248846332392,0.013784680091027355,-0.003168669458893128,0.0553766554178121,0.019549401758973038
TIMP3,0.03127957611807431,0.05169039312717102,-0.021960481712775756,0.021416730936182984,-0.01629281622853617,-0.01925413862767887,0.026041255826389456,0.06819902516027514,-0.03080039781865059,-0.031202818934437788,-0.0476813779733279,-0.0030377005528223386,-0.1285857730924672,-0.0506437414098628
PIGF,0.03302856201808065,0.0057515225575596775,0.0631640630603489,0.050228578916868785,-0.04423124816796387,0.021845846686339068,-0.0005746513508972158,0.01019480482876915,0.029540939125513276,-0.05600178888409955,-0.0069187617015106385,0.017206694785786895,0.04207347111965085,0.056404084226820465
CRH,-0.01728080402944683,,-0.028458879842647278,0.027784227818503506,-0.016539949300796424,-0.022985201891582024,-0.008332752851703271,0.016031617452728537,0.03530611903014642,-0.016076002400305805,,-0.006075294272062993,0.01749004534212488,0.025042057704669256
BDNF,-0.02237388600384608,0.038411172967549825,-0.043943972289112336,-0.04779390969958953,0.027218860385977733,0.0618526157641175,-0.03314223610786183,-0.02206197730932421,-0.012130671279122313,-0.013237658755674887,,0.06519684515156257,0.039195114341312676,0.002119496237094433
CCL5,-0.03304428263643846,,0.001965525478531935,-0.030676596831718753,-0.024160795150301513,-0.033930771023885566,0.06228121809073348,-0.0008271739060056816,-0.027495531983088985,-0.015945275903671275,-0.04306522565189227,0.08647662460123824,0.029310921631305973,0.05542987718945914
GAD1,0.016867859071851534,0.06341090069596916,0.04684585243940527,0.03858447860506902,0.012366744489407866,0.06445624564299977,0.005482155415111441,-0.07134756351246761,0.04131881746834683,0.15767706351473548,-0.049463154933100925,0.09221560640962168,0.005043983294734351,0.0020542638067672083
COL14A1,-0.03495024821002206,0.005808069163342554,-0.04343569851979899,0.11157247215605832,0.04907783332928006,0.06401375287618297,0.00390687724409068,0.004429986017693309,-0.010872071314813395,-0.039374623809846104,0.034278902124435844,-0.012306005181939559,-0.011197845725118635,0.010713481719172586
HLA-A,-0.018098516233917086,-0.07658159130476536,-0.055501738526320156,-0.06466211368504825,-0.0027042108092703463,-0.009037095648926456,0.009625725494216643,0.07272886542405092,-0.051028728423645656,-0.10869383363987203,-0.02976401072936502,-0.06874680754482315,-0.008208166543036667,-0.03555578926705625
CD5L,0.0025539742880499095,,,,,,,,0.06798897038625157,,,,,
FGF18,0.07066127050791168,0.09144854740902908,-0.022610367212934124,0.02055235257774978,0.00899397954007154,,-0.01953020555872079,,,,,-0.033380988523025124,0.0728689433113281,-0.020566569539074445
ADM,-0.004967848263881176,0.07788620172075354,-0.0381157104269054,8.714094207066977e-05,-0.028584426252325996,0.08506552334648904,-0.06246834404147551,0.022324541326866714,-0.01128791263053656,-0.09336010018018072,-0.007170401783953144,-0.06465977198649463,-0.08144574699319083,-0.001595575653255881
CCL15,-0.02883148747348704,,,,,,,0.03919897815113368,,,,,,-0.01783738416458968
GNAI2,-0.005632881118473808,-0.018595537533336787,0.006519297003646854,0.0618284816913257,-0.056947439614693035,-0.008288079528714007,-0.036071311367141,0.07067130646191659,-0.031652961692491266,-0.05405536635944615,0.060305523959242595,0.015084076822405949,-0.0008785774235417798,-0.01888658268699543
HDC,,,,,,-0.048922976010821274,,-0.003789395241883324,,,-0.03566880577394766,,,0.011766561579244415
COL11A1,-0.05198745819066209,-0.058676651196272196,0.02445214935859089,-0.015402589192621219,-0.02596828275920464,0.016102365337283923,0.04231908929870074,0.020797590292113362,-0.009528643402720013,-0.013216009023218164,,0.05079100908422176,-0.038947929924894674,-0.02789521895999717
NUCB2,0.0063988364691188685,0.011232979851671071,-0.01936617364184141,0.023770769974403153,0.02341663534786549,0.062249488857770915,0.00041654973239069724,-0.052180292374464005,-0.013423516161420153,-0.03372945853802089,-0.07556894709712957,0.021551203090722486,-0.04108119574438477,-0.03131036707123116
CXCL1,-0.004427818364300368,0.04281614683455079,-0.017830992606261822,0.06212762552951299,,0.02626813944086937,-0.04124134340267243,0.002628298381750333,-0.030147728392242112,-0.01594527860705752,-0.009757928444102268,-0.06899508180476725,-0.0254946169130763,-0.04487207263262598
VCAN,-7.1035774939497e-05,-0.057989982661416806,0.11497303282843964,-0.10225990598118898,-0.03686188141741261,-0.02988025059779061,0.04187250389145215,-0.013376467437497203,0.06450982448832458,-0.11630030387952188,0.09761802607449019,0.013421461154811305,-0.029824451220274825,-0.08723234655833653
MMP7,-0.015924049794018322,,-0.012116140508943586,,-0.020330761280528884,-0.01091038416132495,-0.01800023760899648,0.023641540390003244,-0.018736917747523573,-0.018166504802048646,,-0.027330884686032272,0.04324443514223054,-0.027704999364249795
PTPN6,0.01066351511675145,-0.014935986075028287,-0.01359823556185621,-0.01654852447929184,-0.04165932477709832,0.03587255546525906,0.03739773966355226,0.020948299032082084,0.07822891488384304,0.026997377765864566,-0.10534666940197143,0.010369378372830756,0.05764631021283933,0.0280237672700055
PTGS2,-0.023255218674401654,0.039795686563153396,-0.025794974171932356,0.014538305431923672,0.026120899435614357,0.08922510678201272,-0.001020511561024894,0.03503301349251365,-0.01422375271386168,-0.027130353322473308,-0.037246198238750056,-0.03708219112378807,-0.07093615734754283,0.012851888546164255
XCL1,-0.018936668178424487,,-0.01291810419962697,0.10753916851235862,,,-0.01035361181565348,,0.019279782704998406,,,,,
CD58,-0.0019177898485996695,-0.05571683198855707,0.01848235350664367,0.01194396843197466,0.0020487171784415066,-0.014131529248708684,-0.03908587740202815,0.0346770357125914,0.08823009017276863,-0.037853175855731114,-0.018294347909646225,0.01049917421945704,0.03493711802979188,0.04627272411523253
TNFSF14,-0.019080645381260336,-0.02739232186278784,-0.018078992146352345,-0.03947509747959207,,-0.02273338880532532,0.04475037421927594,-0.024921386209783482,0.008589233901097424,,,-0.026703035073669387,-0.030770608490034962,-0.0024342132124680524
CNTN4,-0.03354606791347129,-0.019027239806934396,-0.007509597428152789,0.0017420651901239733,0.020998648467204818,-0.02871562383140606,0.1372861449451682,0.0075867922144270215,0.08152545012823477,0.15808695605931872,,0.0025070384753292903,0.01799468215982491,0.025276942744889303
NTF4,,,0.06252177164383685,,,,,,,,,,,
INSL3,-0.01696375975484208,,0.017546924919302844,,,,-0.02075616715039828,,,,,0.014616356023399613,-0.017860919465051476,0.009767282299104155
BTLA,,,-0.035889517118802915,0.0059985814590674804,,,,0.030537063561208912,,,,,,0.08533249791118466
MFNG,-0.002181285828904898,-0.047166590429703614,0.04573252653958939,0.0315946913322569,0.00847783883069787,-0.0008319603493807332,0.06131403401161056,-0.019402449775838805,0.003946357151614743,0.0888397047101556,-0.07022046411316435,0.0883516799033123,0.06655178522132972,-0.024090535519452262
ICAM1,0.016887806078082837,-0.04609900492399436,-0.04214474286773478,0.005981302773164288,-0.04320316731901923,-0.002603403196302476,-0.018148164691054475,0.0500353206727699,-0.024549942447012425,-0.053685244118002226,-0.0503226662496634,-0.0040356980635067475,-0.012311051670262509,0.04091358224249808
PROS1,0.0017660028421828996,-0.025341783382421372,0.0548808851224508,0.020017704089664176,0.0031661650336369186,-0.027442699301827203,-0.01571080206803823,-0.00782718492101965,-0.004742143520386058,-0.04616530801890137,-0.03466719922777129,-0.028542308645858282,0.02901469956628961,-0.01992641804981238
CLCF1,-0.009289322373889911,-0.06556702978750206,-0.011075000507589259,-0.0119940092157797,-0.01889947284849744,0.0076486332062478835,0.021567536147021806,0.03099268096923197,0.06414691244803883,-0.035003096997618686,-0.06709727033121402,-0.04391925707518508,-0.022147767478940168,-0.003221424480589178
PSAP,0.002179370715055721,-0.051146033041741416,-0.04033658674347096,0.07318510217546338,0.08578632139429283,0.06174358403649995,0.08333339185678657,0.04775289005081521,0.03830237180911925,0.13934481378971658,0.03505592710512257,0.03754728410319382,-0.010421220535782153,0.025107753058718738
EFEMP1,-0.016695426553295346,-0.03852205318402279,0.07995603379544032,0.06335940790398106,0.0022667201370341937,-0.046352325264528337,0.07875003557807529,0.08457889702400903,-0.018157692553976094,-0.036464412010194715,-0.077249610479421,0.041685480437702094,0.04536215535303736,-0.010068337076522963
C1QTNF1,0.034197330375577005,-0.0021050672511245473,0.02141853535301825,0.013401273266604041,-0.0011443925240702403,-0.014021922759654443,-0.025245488537562224,0.006574038563425455,-0.016176739185564948,-0.045268081541762296,-0.02050749947963844,-0.014727624702343593,0.06797932691511198,0.0015650037699042913
ALB,0.024972317814547743,,-0.03285969148913047,0.04009352268386524,-0.019447579778546123,-0.018300796737237363,-0.022660290511646534,-0.01005613742062987,-0.03516484031309049,0.00043064234694908596,0.004038466464597218,-0.00500400770183783,0.04338391602509708,0.0031774766921377354
CCL13,,,,,,,,,,,,-0.01982249055261828,,
EFNA3,0.0014144435455189848,0.06301394307984487,-0.0610950886643527,0.0004982527895034143,0.03693395620277983,0.053808593385850166,-0.0377060241490339,-0.03777175169269232,0.0625962472110848,-0.05227201722988441,0.030770333459001743,0.016482160217001406,-0.014555623893535463,0.0396839940730882
DRAXIN,0.07869904155569636,-0.01232993669008918,-0.002503364826429345,-0.06549701362778512,-0.0226234269235136,0.02242867552202746,-0.07729429001114624,0.00737251253139285,-0.025650482443808034,-0.05770026141659116,0.011739486694488821,0.013741260337282173,0.026624997185886914,-0.02477095531040653
RAET1L,0.08747227385390687,,,,,,,-0.0018070264537690468,,,,,-0.018081010741105807,
NPTX2,0.03895051735901916,-0.02200641501826677,-0.024455986489185313,-0.003317740005271269,0.05392910624322133,0.03705769881614768,0.03925171284102121,-0.012201596198090182,0.024174051677008535,-0.048133795455175314,,0.007867716305721483,0.06287159305963701,0.03150198044255735
FGF11,-0.004572542979614976,-0.02671012795694594,-0.0024521291425899185,-0.014299156850754138,-0.05970195273680137,0.02357722335439924,0.0047111542261999715,0.02680052644695831,-0.0017679163487522751,-0.036585985290773004,-0.03530903347317054,0.0017921243729342256,-0.054035118601603246,0.019043072157413205
CD59,-0.010119033500037218,0.03351383608963697,-0.0053632318879933815,0.05221128412767556,0.05127937034564433,0.015780869448749693,0.010835250317707339,-0.021871871130402763,-0.00508157391781487,0.05293182033422333,-0.04095896534491106,0.018726169572728695,0.02557037918671691,-0.03626856101766964
COL9A2,0.009908156498251967,-0.08519422608243578,0.0871880459850905,-0.01898448106513517,-0.015804592686616305,-0.040836234880729974,0.016214904419578555,0.09084532847466684,-0.02579620337058245,-0.05482562366782293,-0.04480630888110038,0.06399150749814485,0.0721382422105211,0.08999717039996434
DLL3,0.027115763945132838,-0.02615751557352073,0.027575560591192462,-0.0663981764014847,-0.046220645751682596,-0.021568604105362113,0.09499362495868646,-0.03708129867438841,0.1059304234340536,-0.031367630900784954,0.032243348856345666,0.05004362548796774,0.011768153381905328,0.0650657877230226
FGF5,,,,,,-0.014572821418370123,,,0.04172238225885512,,,,,0.0366149037471255
LIN7C,0.02067537157262384,0.01805037544524114,-0.01782092122082501,0.041044636291658054,0.0337801300463324,0.014675898257732443,0.009211894033958943,-0.022293107148660854,2.28376999271304e-05,0.04218379562372096,0.005302551403258085,0.010777492563402234,-0.01658142959653834,0.00990096350503992
GDF7,0.0140018445620447,,0.017962244921127146,,0.0006531605360968924,0.032077955699410035,-0.019873115860694807,0.03314532181073475,-0.0017610937783814377,,,,0.03731231461199728,0.05503442591641555
PSPN,-0.04326867132205262,0.05250053182106533,-0.002875814924341124,0.0038258781620832856,-0.029046286978819065,0.08218374932384477,-0.007849468456429797,0.02735886497731729,0.03348488258896151,0.056911505583215824,0.07538716976977819,-0.044732477906175266,0.06484832972221719,0.04113030781425435
ANGPT1,0.07189647922472454,-0.03603083269896419,0.01714254881024426,0.047447508065193156,-0.00957650496284215,0.01007269560079859,0.05623657880007836,-0.023113851170427364,0.021975355409309255,-0.018627436595118188,0.03047850771086884,-0.0027897312412978616,0.0810730109722908,0.056275177699766095
PNOC,0.07532310742311145,0.01803927118068688,0.015140907188585942,0.0399726352776705,0.050351854965897586,0.025659334172636085,0.05044022493776633,0.0036298642400252297,0.07556739230907075,0.021296561760641763,,,-0.01648268628473073,-0.025207241817283177
L1CAM,0.0660184962856359,0.03927729551750334,-0.006010987385330936,0.0008803539189786042,0.03252966501107125,0.02048185455273137,0.05297645063814732,-0.03235880564465682,0.015268541312332042,0.12614429004065994,-0.007335748515799507,0.041172163139900735,-0.00888022496722303,0.02437160983376299
APOA1,0.02005794439199017,0.022973481471708725,0.03204419947228835,0.00861524206655648,-0.03539538643270669,-0.031188041941569516,0.015692552753104765,-0.009563170763491098,0.07168633862298825,-0.018324221367804667,0.012463715293366083,0.047377290828745464,0.03770830827640765,0.0722025425827476
PSEN1,0.011029695867806352,-0.00248003074780547,-0.006828260421966072,0.06457910851557419,0.0378041868406846,-0.009393441333065503,0.014901519423112207,0.006698088806330953,-0.06738203271058532,-0.09211706588681584,0.029373756315344345,0.007608441409561122,0.0059961791010488645,-0.05040107330827299
CALM2,0.05081241450195082,-0.048491876298634384,0.029981476875579054,0.01358463882764196,0.06254718689625566,-0.012109403590683116,0.02170197933235196,-0.0773832276955823,0.07219782349504149,0.10848797578089556,0.007969249348357223,0.07354046438782379,0.035691538485904874,0.05300345548619087
CLEC2B,-0.021716343262547354,0.062156000745992555,-0.018098603947084378,0.07634088756483103,-0.0207426972897448,0.016392098622814082,0.030535647270134778,0.004278046834489463,0.04209665103428992,0.008280464795035043,-0.04154166074316084,0.033227431948454816,0.05713253388112653,0.04499931899428065
NTNG1,-0.010904724677062595,,0.01592618297615684,-0.020786613359615135,0.0017731368459869804,0.061830091074691805,-0.0387073650938175,-0.0687747179585285,0.014134732381973386,0.07170299659208676,0.05911712646416773,0.05504748353147386,0.008566729850614765,0.09544166758367062
LRIG1,0.03969056809785193,0.029930549229960156,0.06575044072394798,-0.08320192787710205,-0.042503313799173874,0.019296572173324714,-0.06476315574587528,0.07579671762398665,0.05537173452092758,-0.09279750843506426,-0.1035935045370418,0.047529448343316905,0.03412957777965777,0.0672380720997986
CPAMD8,-0.026550168031517645,,-0.02674402466499886,0.07329468118643127,-0.029032319935583993,-0.013183078133361907,-0.023023381674809842,-0.024370967808690813,-0.02733627511450681,0.04159129725397891,-0.03575169768363535,,-0.017412911695089368,-0.025591057091013537
GHRL,-0.03520892408834372,,-0.028540320911947352,0.03585620901777868,-0.0206743270267324,-0.013318834997306675,-0.040368155761859995,0.07146315908541698,-0.020097760670437483,0.0954425264063374,0.01775752655859847,,,-0.022816397057760753
NPY,0.06710988824379485,-0.028355880580794537,0.030424905021927896,-0.03724822527846838,0.014274761832335761,0.05619041976229994,-0.004763117455200569,-0.007376217477974884,0.048144666943967115,0.006836421751420014,,-0.013853957301713437,0.04216110790038984,-0.03084081223143816
MMP2,0.00018938117914093692,0.01221778398746823,-0.010510935819507588,0.10036827962344706,-0.036796932741652695,-0.012016075113872307,0.03624010193976352,0.08346711793964987,0.03168912766518995,-0.1174977018910434,0.018095638679070186,-0.0024713270927810937,0.0825043792899507,-0.027602488671028075
LHB,,,-0.010988903834780614,,,,,,,,,,,
PPY,0.13224764742150585,,0.0053846080775783916,,,,-0.01682634636020952,,,,,-0.03925733657510896,-0.007232556694276853,-0.001518405365749156
ALKAL2,-0.02478253215305466,,0.028810197638295693,,-0.002246991531713086,0.03523663403931166,0.001760773835725082,0.008283870832959445,-0.0708732954225868,-0.03860303148716334,,0.02752032140700002,0.0024880987572111686,-0.003570170261784044
CSF1,-0.002435742383478706,0.006790223699009304,0.04404134899894108,-0.016861514863987685,-0.06902797651074528,0.0011028018829936134,0.0056837495877508455,0.07309250200773428,-0.04800297370477763,-0.09524017586148337,-0.008864978138683099,-0.013642992492973162,0.01747906973946992,0.01774281717953902
SEMA4C,0.006344047246563436,0.004205273571256984,0.053273862277245516,0.030326095155011428,-0.025027861918191435,-0.03989539289270879,0.0050926076972060705,0.06204971708307101,0.03808230609988087,-0.018771273730715177,-0.12493260702273642,0.0014845807924800014,0.02049491228010068,0.013213066207558953
BMP8A,,,,,,,,,,,,,,-0.021921338540067867
ICAM2,-0.007108642450691233,-0.03542208588943552,0.026591252928822355,0.039836463933052055,0.024528897278644397,-0.05819773654650981,0.10161507963560366,0.05960345641822549,-0.006436969964821668,0.04158617989468929,0.0027232487320782398,0.046356549042883166,0.05552061033571344,0.039074851553958234
SYTL3,-0.009712266003638234,0.005619854509213207,0.043447112792288724,-0.006500450196163969,-0.02671132159612585,-0.011238456687608119,0.025675444923128142,-0.028944314612589023,0.005697660884445306,-0.0060920685179891194,0.0034134760034379586,-0.015840762818532368,-0.012652922312278601,0.036947396241880044
IL1A,0.03666994665700772,0.052985738015810926,-0.010811128248852778,0.035779596669162424,-0.00012387332025263876,0.010718757257243841,0.022394180701066278,-0.02467558605148401,0.04815540707603151,-0.022590538433733768,-0.11930806395759216,-0.03152057914071862,0.022150651359230125,0.07102593236941636
HLA-G,-0.003562173894133907,,0.02181401794375805,,-0.015004142583243363,,,,,,0.030590644678602476,0.17100890186331355,-0.0234269675052181,
PGF,-0.048127155606649236,0.08512023118199445,0.018694371361301445,-0.002000951494270526,0.06941279134647349,-0.002376388729756617,0.05304563862700544,-0.022463575212238202,-0.037927563103396386,-0.0616231380000144,-0.025297353997412206,0.013906062515251566,0.06805761276245387,0.029935268467766587
LGALS8,0.010610622838044214,0.028202394024875406,0.06478052973529778,-0.00962598658561034,-0.03855718349969634,0.005451529101443316,0.04801358365992405,0.01447265743159716,-0.01524044844768988,-0.03409162142628275,0.05259625791572525,-0.003576585644659987,-0.0066241572702699005,0.05578122828715009
DKK3,0.1014937056531261,0.00206204579722481,0.012483606447219927,0.0650460228740736,0.04952597288050787,0.024236810566737346,0.028046740309598927,-0.09724344455100829,0.03845736516345228,0.11672504972220073,0.030207827974059923,0.0724018597578033,0.0868000835291078,0.08304170198860465
COL16A1,0.013251690523839116,-0.012130314496987645,-0.013870441288980389,-0.046246378267759125,-0.015632378761359585,0.01825604089160412,-0.006912344947050835,-0.0068530644141051025,0.007984154356230778,-0.11701533028078727,-0.12274570903928995,-0.021283637335317077,0.04634073215463335,0.08003851657416806
TPH1,-0.014930780768603132,0.10024783925965096,-0.017757311935680385,0.06507522613797599,-0.015898981403407224,0.15425400369620515,-0.0018249017302027822,,,-0.014145035372822084,-0.0038414549961914277,0.0023075740325358713,0.015027633414022532,0.006114325146936856
TNC,-0.016506489623059114,0.035159333119952146,-0.0528072671035506,0.0214903164765877,-0.06580578798075307,-0.003304130474729703,-0.04429426716868359,0.08544848656529534,-0.04490486705872738,-0.13167870625631908,0.014347056370365137,-0.003607053262800222,0.025153387088736382,0.009910009054124317
TNFSF9,0.02669682566757751,0.05944079218904003,0.02665121293137619,0.07101580468606239,-0.012911592038082944,0.045991989179593726,-0.029778854961546853,0.03230759636418826,0.06536749362791945,0.07820569148986117,0.0798421341433077,0.00696995512339993,-0.017238607826648135,-0.02263441465720365
C4A,,,0.01571385702742084,,,,0.022884408650164955,,-0.021686095035657823,-0.012434023433019964,,-0.02206869275662387,,-0.02952043249888232
CNTN2,-0.02231650094117142,0.016558453406711377,-0.035134092262497515,-0.01407188949146694,0.06302067506302539,-0.08170244523758542,0.030473314017209742,0.02718839966865538,-0.03417519811790402,-0.07639368728766209,0.027068449309109004,0.043510096118595125,0.09203602442197642,0.07082302619213589
F7,0.009346536742052011,,,,0.01277428834594895,-0.013183070470915905,,,,,,-0.0278052787095347,,
LUM,-0.03056391179676585,-0.013742962140606618,-0.053309435438211254,0.024193886505262774,-0.04671690136122648,-0.005050160503991758,-0.03244693025425011,0.03861443396580861,0.014830596246958427,0.02784226014852641,-0.01742704368698427,0.0396746162733513,0.10573513161525333,-0.01434523024339036
BTC,-0.013214928094694944,,-0.015600470209515297,0.03580247299716326,,,,0.045634893243305164,0.01430662730955248,,-0.0531792813146062,0.0867672386541157,-0.026413420078949198,0.08270644522413877
APOC1,0.04089259686603764,-0.03510331884572377,0.067041229534929,0.03963349307351865,-0.03683604808966343,0.0008531512605889705,0.027025296030233122,-0.01170962005953812,-0.010231716640502792,-0.05407648456048603,-0.11260716582171036,0.02633188672369414,0.09555863532967587,0.08383038627928377
PKM,0.027320155522576498,-0.020706042728503984,-0.028628609473799676,0.03662254860179745,-0.029897230762995542,0.002279644656826007,-0.11115628240680978,-0.035683117290109,0.023456655956245707,-0.05621633701196578,0.027960255067318713,-0.03788375010166652,-0.038440079425855325,-0.007880481955051647
TNF,-0.024003141705754204,,0.058076656277928344,0.03663925899077019,-0.022182049264289867,0.05942766402236111,-0.013945444585607885,0.040979766088306405,0.08519570389136352,-0.0295364234943014,-0.007390073498296595,0.046706435308075576,0.09255886097361263,0.005761574488381736
GNAS,0.014557453241289195,0.0994414785794094,0.006659762641878497,-0.005648071495697863,-0.005590678823158179,0.044286814615691394,0.004910105906831709,-0.023701230488272128,0.040469311981134334,-0.10119134541331154,-0.010202721237025201,-0.04957133166648851,-0.0724960378030192,-0.01689977417479896
BMP8B,0.04187690678302263,0.021936495779981063,-0.01972213799465925,-0.011077712456905652,0.016097871441267612,-0.041922738765142915,0.01432533169923653,-0.006930159957187225,0.005836415155444374,-0.05130025928084636,0.049833009840315634,0.00964632421342112,-0.07397440951535413,0.025581100270412077
LIPH,-0.014930777092761641,-0.030217573031459524,0.05242972082151644,,,,-0.016082565219577995,,,,,-0.019822497842848102,-0.020158776942298815,0.015688348541590253
CCL28,-0.021001995263136255,,,,0.010187274489101552,,-0.00243828986321402,-0.02822859645467128,-0.006386982811092207,-0.011217627513066637,,,,-0.017021966777294943
PTPN11,0.05974270918224123,0.06378990224021563,-0.028873868595286387,0.040100137772293376,0.051318053891052116,-0.02096617594838035,0.011179088079755914,0.019365830470301663,0.03393088859764192,-0.012422167702304273,0.06945378932417694,-0.010116045629660264,-0.03361402275050955,0.035216759044138395
