,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,0.009965652556946428,-0.027163168529276756,-0.02697968208876772,-0.018444656081625252,0.0390611927063138,-0.004482252069847113,-0.0219804206312324,-0.027551634357151026,-0.06424631200118709,0.04450208213055008,-0.049553579647859704,0.0452223569838669,0.09660883101510988,-0.012715166668815501
TRH,-0.016982709525376585,0.04716722510948752,0.07010509190938195,,0.02866014234163302,0.039362900767333675,-0.012985878045486439,-0.0008499099221358274,0.0408339195724775,,-0.025561906192945547,-0.0132592845860683,-0.04173455014698385,-0.06392077366790891
SEMA6D,0.11043248133148569,0.051705854066204524,-0.0015753415735540598,0.03450589791391707,0.07627264616617431,-0.006003596576580972,0.006920868049648546,0.05587792759948444,-0.0004817827659258878,-0.017547245807738865,0.014500234770599299,0.031653881797703946,0.07287264837794377,-0.007089137868933646
CEL,,,,,-0.02251404569744459,,-0.02561978468833706,,,,-0.02059636057392401,0.12389303275198203,0.0277126912942272,-0.004753492348198243
PDCD1LG2,0.03431010610851959,0.05224696117392795,0.08137506833348837,0.0003398958377051221,-0.027720659986948892,0.05450324542651038,0.047185889972205686,0.1154767342188447,-0.018001112554073818,0.016859183420845237,-0.01900977084990213,-0.025183692168378156,0.09483079291592708,0.007791884868222749
SPINT1,0.030071954323629413,0.05868500769367945,0.03366456577577212,-0.03927170340353067,-0.02703207030977684,-0.0013320335059563283,-0.03463723481350693,0.061157969398675315,-0.032212792970474996,0.06954640975854944,-0.0006308706404365351,0.08352994673706673,0.09743430006429026,0.0912764635614487
CTHRC1,-0.005213661142373766,0.04146715298631968,-0.005266106497519288,0.1432457439573134,0.0844524578602636,0.12857145285363897,0.00778906877466875,0.08454971636155154,0.01467050509481527,0.015954891135169274,0.04843280363930613,0.0015663802343087545,-0.012412349602746212,0.01857480860181638
PODXL,0.02617631011691607,0.030321175258110247,0.08993452994717377,0.025410943382214356,0.06957533737180242,-0.04309033665890996,0.020620618429684337,0.13655852550853953,-0.030963471676181496,0.050680474775893755,-0.011385645552359472,0.05654694487781049,-0.013771312321148097,0.0709973855515908
JAM3,0.05714617126021977,-0.019095269270071998,0.06109426700691776,-0.02148877942833899,-0.017517056993694317,0.0008222108705244936,-0.06194777859661355,0.09146791472173459,-0.0406296114259616,0.035027918423026966,0.03792350241892767,0.0012911350883267453,-0.08010044852423763,-0.01539965020059989
TGFB2,0.004434930487660308,-0.03671132524230089,0.09916762594153143,-0.03602509404988502,-0.025261026785308567,0.0003092924688276336,-0.0711110146148575,0.13845557122951616,-0.037674732062997394,0.09667055102892083,-0.004425669160742519,0.005184522900653935,0.004652735720640355,0.033752693041938515
COL18A1,0.009816053418974232,-0.013850864109579844,0.0658080173673758,0.04899831882033387,0.07407175750815402,0.0841542573488338,-0.021504024536970145,0.1255255053891901,0.045591694053557945,0.032735506564654335,0.07352811373698023,0.0067794884557263275,-0.05081816322062376,0.03911639573527829
NODAL,0.008448997400775413,,-0.02644320123295458,-0.011754461134046622,,-0.0016666006604820554,0.014507882255322669,0.1447109739882505,,,-0.015583026451193936,-0.015579736038647674,0.0661618127593719,0.04199562016344902
INHBB,0.041339765238955356,0.03480800453803158,0.0381427979251255,0.015842241084109723,-0.016324149343862993,0.02353566780531228,-0.005136711660169464,0.03434379133709626,0.040062001958582144,-0.010548513793927915,0.03690833821560206,-0.015650611400335038,0.10614807091528315,-0.008813492111012646
LCN1,,,-0.02067460064651466,,,,,-0.019956165729600187,,,-0.01471619748723341,,-0.03244405696173076,-0.0003381914590201097
ARF4,0.029361541065423803,-0.020877459114441176,0.046855557324290684,0.04039510357991327,-0.13129332619121709,-0.06279266519783946,-0.04517699206237265,0.053510716355562996,-0.008240284305072986,-0.0012756233173044425,-0.022910221075924657,0.006444855745809712,-0.013240752500570746,-0.042059681546563775
CXCL14,-0.02757361722055027,-0.096181179147339,0.020916073285028872,0.008475871591659316,0.0056646031071671075,-0.0005611102280930952,-0.00934352057581316,0.010855209641836802,0.05732520767395943,-0.012107614802088926,0.015289658083838543,-0.05435375598808068,0.011275319553758803,-0.06680187827671683
LIF,0.059290609111941124,0.06011686786458012,-0.004939775145824073,-0.014874596270606817,-0.08674737072679387,0.004536848402238439,-0.025892132868887995,0.027872297066618684,-0.006091964424136745,0.07020117046068101,0.050928729928164974,-0.03713021064948798,-0.07307135740240339,0.012547681923805462
IL17B,,0.10923495949208634,,,-0.02051618354113128,,,0.048877394789746405,,0.01599905421552784,-0.02356293457703913,-0.019382639332684085,0.05587292621645137,0.01418763033630051
MMP1,,,-0.0048384606532006135,,-0.07548202091854896,,-0.0129858752126546,,,-0.0664214910229825,-0.024255985074878167,0.09284246123861535,0.011773106152583389,-0.047445208920679306
MATN1,,-0.022552780986379868,-0.02714514751178195,,-0.03277454658775533,,,0.05230771229810089,-0.014913905223784066,-0.022326290312017574,-0.01022939140080067,-0.01997589065660745,-0.05075813112283722,0.06300636072132007
ADAM28,-0.0675392577455129,-0.00978877114977418,0.02111793701500477,0.04348471192967393,0.06078223807377281,0.0066834218150947505,-0.005011825338897398,0.006622356423501483,0.014313985485508619,-0.006851498062165598,0.0010741765531365162,-0.004936150177599803,0.10487396062573244,0.03371352256189676
TCN2,0.041928693497267196,0.057318602475847885,0.013871587066229487,-0.004325763623435722,0.0957783402067568,0.054640255396905216,0.05359706580152669,0.14604336735522513,-0.01972830928936835,0.029760114354710935,0.006060555028039164,0.06649067267421524,0.09444068416569167,0.017505135704748653
THPO,,,-0.015846917720744834,,,-0.02591259426428256,,0.01883578129775267,-0.030617600747928506,,,-0.01732815990485047,0.11168560854503137,0.024237389543667134
CUBN,0.08716319813462306,0.07434561125535254,-0.04648302046132254,-0.028312979260158407,0.05167104717935639,-0.01856920787486706,-0.032614262572182674,0.08300624071559243,0.10263943161395038,-0.00539636400239662,-0.0520783998743576,0.012242248108454278,0.1281448624173232,0.03828883349883374
TIMP3,0.013466500464561557,0.05162570255126514,0.016010528701819113,0.01936309345586233,-0.04429504726136784,-0.002848860989261503,-0.04375548886005483,0.021829122874509204,-0.04141290408559187,-0.04645130967132957,0.00807428174280663,0.02666668069852895,-0.01517833656420942,0.023985928371265255
PIGF,0.0016570307861297551,-0.06455069189323133,0.001425492330501133,-0.02836942744548464,0.09031530585997354,0.0462831128414653,0.006133339586657096,0.08872051227163998,0.018263885561235465,0.028822770310863083,0.005649696481316118,0.013724100259167952,0.12679390830797954,-0.015470409486814532
CRH,,,-0.024222756144487635,-0.014751817728650345,,0.005575094132111944,-0.013196016212833441,-0.03068733514361534,-0.02347796812398222,,-0.03081671669642419,0.02021956446626637,0.03895868157828014,0.010331645097202337
BDNF,,0.01791374400589419,-0.049863700446437086,-0.013196369529236916,0.014643813411144352,-0.03863827427066857,0.024529019915869713,-0.06217145241224208,-0.012191361323452115,-0.034438260487265775,-0.010432595698352668,-0.020336988673828077,0.035963494037634436,0.016121791946186043
CCL5,-0.0030917295445161952,0.02529400200399719,-0.05120846831499592,-0.003606302894312532,,0.08491100423793375,-0.004957479340794474,0.10766316292204492,-0.01704768154280291,0.05436960558733931,-0.04104830970881391,0.053357601505751515,0.03632802855300633,0.06975050044191516
GAD1,0.006314608262695936,0.0002509449471078493,0.07042095534593915,-0.007607624868994656,0.06966599775283326,-0.0327169259012519,-0.04849995634311521,-0.09987488798599403,-0.06489424925851627,-0.033447309837427976,-0.04770512827385903,0.03242327953826203,0.07595909305997017,0.00450613487443651
COL14A1,-0.0053538574487527,0.04594938653376738,0.02291548125713116,-0.01840840696090525,0.04465400698749817,-0.026880313182166025,0.0677253708895925,0.11051669310274624,-0.03239622958280465,-0.035371289341362626,0.06207731402139344,-0.030480161266985478,0.05682052589630677,0.05317711040605986
HLA-A,-0.005379330531180029,0.11835549815933036,0.03331609984445441,-0.007779563537914695,-0.06594347855991008,0.003480247470508091,0.051454297637989636,0.16227563738672912,0.006132711154063981,0.014457204820803753,0.021973844367546222,-0.05914225196877667,-0.042176150133589066,-0.007900749366380268
CD5L,-0.03247022521564929,,-0.02422275334209925,-0.0049830104357094975,,,,,,,,,,
FGF18,,,0.025848429171754405,,-0.02051616063047067,-0.011446117674259832,-0.018004778596147797,,0.0009665233630865389,-0.0231820814848663,-0.022972037738873644,0.06729464896064238,-0.031011892481091766,-0.01603697061355
ADM,0.04376382639862417,0.006088388740337701,0.035005893585111185,0.06238911912590652,-0.1448545806356453,0.0036337615138639823,0.019443081434039555,0.06766141578850067,0.0399528348532369,-0.031998579483057586,0.003484078459620203,0.003096765088589241,0.02785536075764213,0.007001765833958451
CCL15,,,-0.04041351832721883,,,,,,,,,,0.010359063543080534,
GNAI2,0.017716492316321678,0.0513452730087223,-0.031155013021050847,-0.03298701448328941,-0.011220038965144697,0.043744458933915514,0.024555997775177637,0.12791205527654056,0.02537367490096916,0.02771795169326322,0.0377226834868616,0.04978446057394325,-0.013694550517758666,-0.02313421259852716
HDC,,,,,,,,0.05983993052985929,,,,,0.11062216641731241,-0.001740840155507579
COL11A1,-0.021388493485912458,,0.07582102999481649,-0.0341083421697965,-0.09241469785096049,-0.027317815047209093,-0.027194952478385385,-0.036281989099879515,0.06578270751097369,-0.01757507500310679,0.024483857135430505,-0.013307768686105254,-0.0019546938804848183,-0.015660821427535315
NUCB2,0.032275898257906305,0.06595031526285604,-0.018585885331615523,-0.013517881277922729,0.0014147247106924786,-0.024160627827306845,-0.03433137808144036,0.06370478370496478,0.002208121434087354,-0.020586572510056394,-0.0365818371460509,-0.003597419359172482,-0.015523397186123153,-0.02309432822575644
FGF16,,,,,,,,,,,,,,-0.023027357492945155
CXCL1,,0.05232962369243379,-0.005521484814402455,0.005098057704607405,-0.020215867462436587,-0.021648364916684003,0.05903122345003094,0.0802126182102073,-0.033746249366316004,0.08631995376982483,0.03894630896327301,0.08256873677240055,0.08821953248572477,0.03451404005992472
VCAN,0.05883204861392874,0.10812662568073038,0.019869771885808605,0.03448226791121519,0.06459909919935304,0.015574446280598722,0.0370882818172082,0.06386063424765212,0.011702763739398972,-0.005768381067873273,-0.033084736145447775,-0.015167444195608793,-0.08487847130886406,-0.000987852101064021
MMP7,,-0.010837604068401794,0.1357457002848665,,,-0.02275566053393215,,0.011730386530227154,-0.014728921438741804,0.03345611351358884,0.022175178971775518,-0.07121417465702021,0.012125023307523351,-0.049889688126763455
PTPN6,0.011395067800949146,-0.06288171578746633,0.02692679768379152,-0.06025104693212529,0.0689920626475767,-0.01617310983453632,-0.0322190127370015,0.112503967952308,-0.007060926488652923,0.030170033453678573,-0.00448642804450656,0.008007616693569508,0.09496489891401554,0.10430623153715655
PTGS2,-0.03680843206234402,0.0074388153774666566,0.08124443767696754,-0.014123136372903819,-0.08819361290283233,-0.025164890570110118,0.03229286282754806,-0.08773394898542992,0.03362652959710786,0.0353708397972995,0.0525593812136788,-0.029176680417183822,0.03998670526395897,0.01996181319407109
XCL1,-0.01658471329400241,,-0.026543805177897062,,,-0.012453785666696833,-0.013808111967726392,,0.021183785297104456,0.024678708747547726,,,,0.0477837353208804
CD58,-0.01041407146650433,0.02730101928458391,0.05601832950081281,0.0541273232393034,0.036962124197686436,0.024145818089818312,0.061581908509475536,0.06447279872566916,0.05622019419494714,0.00034091466954076126,0.036207968986543326,0.017331626289566117,0.05416826121753728,0.007960365797166646
TNFSF14,0.0063680548048510085,-0.04015379234865301,-0.026745620132150084,-0.016505133248137193,-0.003520641668712743,-0.026877997259768843,0.04077459601552501,-0.030351141769810883,0.0459227332466226,,-0.007313298120593661,-0.0012302004066684835,-0.044646207166603225,-0.005733459534194646
CNTN4,,-0.03730886615451965,0.041707181004894456,-0.012920165654930496,0.06497280880381491,0.004957563169313923,-0.03252007701670934,-0.03726417976068071,-0.019201725655743702,,-0.021130825474751397,-0.044484819401395356,0.05914904259678985,0.012786213369960893
NTF4,,,,,,-0.015753493487963014,,,,,,,,
INSL3,,,0.10442228732350187,,,-0.011446115429170657,,,0.04870244783038222,,-0.014537054905687545,0.10790469026953686,-0.007023966146502461,
BTLA,,,,,,-0.018168463711601628,-0.014395416397025393,,,,,,0.08634332261518739,
MFNG,0.009537459550823106,0.010063480899724449,0.030678457215678308,0.021876543940508055,0.08575918760423051,-0.013022536671665915,-0.039603598174957,0.09278743041918106,-0.006981229835000335,0.10438094578966128,-0.039155053052024553,-0.04583385133427089,0.022541645341234005,-0.0025827143332083718
ICAM1,0.030914975027476112,0.04812457461487454,0.0349861534361797,-0.009842852319965135,-0.03064937686412128,-0.022799171124620373,0.07291357355695864,0.10542108373825372,-0.0642582249369338,0.07866323747023135,0.024788375579595203,0.07075881458020802,-0.003504747237373492,0.02130248133749049
PROS1,-0.014285072978803043,-0.03616474790335597,0.10523707864697529,-0.023648273208088898,-0.020542933647312096,0.02226332963546343,0.031205654072345265,0.14787108209354138,-0.005753827668274838,0.022993365902152618,-0.003989163803080525,-0.04377297428965837,0.06976202755143643,0.012078703449392502
CLCF1,0.049058950876901895,-0.03793049671831141,0.0868274231303148,-0.0015131252368063145,-0.035090706527184476,-0.02944324937278832,-0.02677812525255449,-0.029673358066326847,0.04068657476673686,0.02091515492462098,-0.041957221410710434,-0.021094602556151903,0.00617392360683537,-0.007060547444311865
PSAP,-0.003123646658231434,-0.05294789556283254,0.10875599757965101,0.003936016420502322,0.02922043968867654,-0.0006244062467979713,0.05217797380552756,-0.06606243395166389,0.004003884993346062,-0.05388059322699384,0.0476320440915079,-0.07565160453339397,0.1082406535182504,-0.03649026914699378
EFEMP1,-0.06768555063911517,0.009462061878972607,0.16271426256930757,0.04179826136556868,0.004142407101089356,-0.02061757722041352,0.0475470898181725,0.08443218772240796,-0.051444767692744885,0.03434425144388934,-0.011744389469309523,-0.045443226236817104,0.013165035978045926,-0.040211746250941025
C1QTNF1,-0.02858701743207384,0.05007477234808422,0.028336129405100604,0.06634164235251848,-0.028702433613975065,-0.028682284779842006,-0.008059474331628106,0.06586993988749412,0.03494184602588501,0.046562758272629214,0.025925336067149186,-0.05960390385913787,-0.0825147498203312,0.010433045863427973
ALB,-0.024967897871946042,-0.0319210193287481,0.046397711414863506,-0.021772640202524694,,-0.020320943808212782,0.009301708804535931,0.006425775995012115,-0.018542068497934428,0.015590184341193906,0.03981376975429443,-0.00030469396540719617,0.04186197321090405,-0.0009309921516053769
CCL13,,,,,,,,,,0.06722909689185352,,-0.022733231761571132,,
EFNA3,0.04473325296990671,-0.017720911486098053,0.054255452917840966,0.07766215620655227,0.006524211606542017,0.05362702233167231,-0.030932601353348157,-0.05529666267784449,-0.06017726290157075,0.025374869053343133,0.03279778918264436,0.05111061902017185,0.1099474310827935,-0.062187674552212746
DRAXIN,0.03836340901852466,0.032329095756929174,-0.04340563224595627,0.05744093241950664,-0.03046216838522165,0.042086678728592467,0.09976913067872764,0.10858081902853339,0.017490640260452626,-0.008895195252433777,0.02199352947482432,-0.03568073454211408,0.06347400426604574,0.009727837131881795
RAET1L,,,-0.01852356600376303,,,,,,,,-0.014716187842853798,0.007106105937897644,,
NPTX2,0.02025474404963507,0.023220596553028487,0.047819912219252574,0.00013225114477651446,0.06515230227879919,0.0021266098609704336,-0.06318306347730368,-0.09039007572297116,-0.062429222137755015,0.0008650908243300722,0.03144184290945371,-0.06143130365345596,0.033153662772788674,0.010174444402553376
FGF11,0.019464711373078147,0.04240597367192452,-0.009665833592824654,0.0666217638194473,-0.09673901778062872,-0.02279318874954248,-0.004638681640887806,0.06496540524593913,-0.014226141452017988,0.03113835024559083,-0.006147887486979832,-0.015013650929054786,0.08176634927217762,0.014253204900840633
CD59,-0.06811724178815044,0.011275291259521817,0.06489783788194377,-0.028075702531039994,-0.027111371179878954,0.027563577910212682,-0.030306098864317302,-0.03814689034827725,-0.0027146187888125242,0.021305808238007116,-0.03699298396502995,-0.02137514248553362,-0.0319917696585146,0.002554873706452286
COL9A2,0.020392389788646593,0.0711446879627186,-0.048645091839174245,0.02981802822096172,0.07915232471194485,-0.040929125329781636,-0.04938107979604344,0.018749525621848527,0.032343341970046055,-0.07204635704357625,0.016634859338245704,0.04712491453923994,0.11606412540307039,0.09468502435973208
DLL3,-0.027841208192608376,-0.007347307714179657,-0.04801867830433673,-0.004913866350337982,0.13811771929222316,0.016026486601233524,0.0052146548126560935,0.011766791050682122,-0.04947359657396926,0.07098047358381834,-0.03411430551809256,0.012102840148083644,0.07746345662890976,0.018498327027229866
FGF5,,,,,,,,-0.019456042064062113,,0.07810659739212633,,,0.0649532259521665,0.09111435676540428
LIN7C,-0.028568014776337004,0.02151958830544634,0.07135781298966859,0.01845535498913401,0.0648453123387883,0.02176504466200555,-0.06953959285892018,0.0516997367374177,0.023471522523106407,0.0496847891089625,-0.01978225889619443,0.049140366163211935,0.032769152797837264,-0.07721984161610912
GDF7,-0.017178522625846022,-0.022552796334293232,0.03793639657264992,-0.013864257131569557,,0.05077120863038273,,-0.012327046274063627,-0.036534664687771876,,-0.012615432926053882,-0.01647558353388386,0.0997470627132642,-0.035723013309206145
PSPN,-0.032997936585602745,-0.0341111411823359,0.05178584762991755,0.04276145713356043,0.1118748345253713,-0.03482840465847499,0.020697352634877642,-0.007315659542468811,0.028283046781392374,-0.027730916331675962,0.011381001974368657,0.033973241593485096,0.034495197781053505,0.0045355151203599064
ANGPT1,0.030933139063213832,0.04543413230812436,-0.021823959754197517,-0.02847990783195877,-0.024104995496006427,0.013053643155710434,-0.03562980210676912,0.11603170182013774,-0.0071258784292852735,0.030094335586160908,0.02754660208416118,0.030946836292737527,0.11236457537750069,0.003936329707494902
PNOC,-0.024259645311931248,-0.016682809225385238,-0.02505551005846673,-0.02901356928036197,0.15932243900195464,-0.015305665259299508,-0.06717702027381468,-0.05315768979012767,-0.034864167640896886,-0.021134580885069202,-0.013415306864979644,-0.019532477195152026,-0.03395936368950745,-0.04321431249910093
L1CAM,0.04461063589418211,-0.053856741290123994,-0.016356222413387526,0.005113244058589392,-0.06171119166778508,-0.008817673108204653,-0.009284174741145387,-0.010395680146287188,-0.02874857470918319,0.09462486724014096,-0.017746986721584472,0.005058864886284625,-0.021278625270163307,-0.017157229514753077
APOA1,0.020130213837692104,0.02591222433446487,-0.0029226562540431754,-0.019200134887143668,0.11421341560345706,0.03105142437911383,0.01806955428963431,0.03618223137558352,-0.02211611669674379,0.03203364610042986,0.024833624668634306,-0.02860711638239634,0.07000783117954724,-0.0105010421058394
PSEN1,-0.07637837594059377,-0.00997816021149547,0.05212512963331021,0.015074546974836543,-0.03906211291269899,0.029892474501072616,-0.05677116551893771,-0.03927809931323935,0.03629280627513868,-0.04953948147314852,-0.005492175844911737,-0.033011219185250594,-0.045556652338069076,-0.0355312669644101
CALM2,-0.0011795144597804587,-0.10681537054627936,0.018590250135653283,0.046115794376078795,0.06640620755109768,0.06008617660389668,-0.029924948629799036,-0.1399801355320655,-0.0273250323878,0.013731788713084203,-0.00864388374494067,0.025180343891901984,0.04405671657760584,-0.003271446113547942
CLEC2B,-0.030886973123590258,0.02045578012575127,0.07201860023879302,0.06092541542975705,-0.032031381314683284,0.009647755061846383,0.0092827829946852,0.13792984603495026,0.04878935995062733,-0.014989797844478523,0.03812372477330089,0.013749933890951175,0.08051399332691486,-0.012189545450933923
NTNG1,0.013932484906758792,-0.04556380209880983,0.027109457985824925,0.041248962634814965,,0.01745081065237974,-0.0039478638001549235,-0.03649102024429458,0.01004078849481506,-0.03463347586593041,-0.011379512860495789,0.03155734560038505,0.09515518815492942,0.01958795338378639
LRIG1,0.019832968947916245,0.09315225120680165,0.0362405954846204,0.01850157411405169,0.0036491911968122566,0.010411685269952306,-0.006880536007035285,0.056012787377430436,-0.026001698801595724,0.0018803815510680395,-0.005977745127414276,-0.0018108795633463317,0.0675480756329134,0.025511824812859175
CPAMD8,0.045768171088886395,,-0.037215759447693356,,,-0.013538712154297656,0.046554736711223,-0.017600608374517056,-0.004365651822976659,,-0.014172420063519577,,-0.011760821340072192,0.03788958448029568
GHRL,-0.024115894035277752,,0.024731413958259996,-0.017585312876279263,,-0.03611247616367947,0.02191923790922674,0.00411999418265222,-0.02393587095319772,,,-0.017821542347687163,0.05731987760695369,0.06702821459948993
NPY,0.08520368677003924,-0.0026593635540903817,-0.010961586429747055,0.04482489376010536,0.008743219283117571,0.02284053854033976,-0.05520480913408893,-0.07514222328477277,-0.03129419187371878,,0.04617619564793093,-0.03160667160291765,0.012473165737094108,-0.09102957018767442
MMP2,-0.03430459326029078,0.026122946418319824,-0.019143020913500296,-0.02094668585589426,0.0827883070386459,0.004620396196304971,0.03639916763465867,0.11682195323426933,0.0046285513755042204,-0.05264803548151083,0.054470766555424495,0.014548228885509953,0.02532173286752675,0.04517443057106625
LHB,,,,,,-0.011791195839300607,,,,,,,,
PPY,,,0.012540414575297231,,,-0.02052503301639857,,,-0.013768370119554325,-0.019548544878700325,-0.027103427438386306,-0.026049657194314846,0.04925153058933589,0.05713077002758851
ALKAL2,-0.022635773778875733,-0.010077680253234446,0.004147334287435517,0.04734050636482653,,-0.011619888154863879,,-0.019956162495280157,-0.0332115283153182,0.038299786062807074,-0.02431567169599413,0.08596847833858358,-0.022487778488447605,-0.004063587836058941
CSF1,-0.005634885149127792,0.07490028674594759,0.10623496882514251,0.016386914700863696,-0.07571135408968233,-0.036239236038022565,-0.019358791985349108,0.08034428183545443,-0.0004320920626320462,0.07211383061208106,0.02245282805868869,-0.01098746298761455,0.015120208315775171,0.039921158626014634
SEMA4C,0.01005200581408186,-0.013387768422069915,0.016366341489099774,0.021122792243395704,0.047012844097362304,0.010245013542409885,-0.005887569601632495,-0.02543325176858043,0.07702124452897796,0.01942133210462375,-0.01761748156961931,-0.01982474117110295,0.06402321024079795,-0.0004696345120230898
BMP8A,,,,,,,,,,,,,-0.014617671861321692,
ICAM2,0.024487308397768557,-0.045625688826466886,0.032646820228889886,-0.0011614496874464638,0.18357575505640236,0.07364875052119195,-0.014887236270143807,0.11009801848104167,0.013501688805516797,-0.004509141879492125,-0.006511358037868936,0.041060425734546796,0.07543355167306527,0.017377276932381436
SYTL3,0.02012952863851306,0.0423878167170155,0.05047211044567426,0.019303630308233483,0.011080547482852763,0.00705957450763986,-0.009422640985072827,0.088905370171888,0.05549025340284581,0.02196460472440835,-0.004216895009976608,-0.002003394939675529,0.07556425003471208,0.02517832316304142
IL1A,-0.017564114059772866,0.10740785766168838,-0.0030339394556983283,0.006729036529597121,-0.05501564092692127,-0.04031827755453598,0.02222354160317526,0.008816720831328985,-0.04062562606342603,,-0.033238771035688446,-0.02627939981647971,0.06615271035483035,0.03529469981015697
HLA-G,,-0.001979523707916362,-0.003619452324362424,,,-0.012453784542015388,,,,,-0.011995546173956234,-0.016963532398552212,,
PGF,0.051773411916088696,-0.017892467225437702,0.006602140057268507,0.07164316795637185,-0.007890115981839172,0.016393423349368434,0.00016694768051086573,0.1331947631385174,-0.02569600034593167,0.03385031676953137,0.010694174151163156,-0.02302436829409417,0.0632148519257376,0.013554192253163332
LGALS8,0.00489084418487378,-0.04452023347059393,0.11407265194280868,0.004293915582587149,-0.0541591564573339,0.002386400842540867,0.0036317690569624677,0.06526714471015058,-0.024796656252749544,-0.025580215662635984,0.008831500900368513,0.06838569040026339,0.07355471791908459,0.010349077062104015
DKK3,-0.007178273500723582,0.017684692151223796,-0.04174064789689296,-0.047024490465587064,0.13300972417698465,0.011633667359944196,0.03807358093679996,-0.09825902323646452,0.04861158053493467,-0.04078681577777187,-0.027555546289433498,-0.04008063180063131,0.051981171091646454,-0.04579103202993324
COL16A1,0.05774939585800524,0.10176198637097071,-0.0016985444244981625,-0.02012248038792267,0.09799975864143796,-0.008953813060975393,0.0064651676533882185,-0.01952388251246037,-0.00953468923518992,0.027846098125786818,0.06506437330051809,0.02971623383644457,0.11355317047797754,0.05373885983957128
TPH1,0.05342538744700344,0.04941909884198556,-0.020928694115643902,,-0.02817150491090241,-0.022662671702599436,-0.017209586580130668,-0.020922682850447603,0.005800140830051056,,0.05381635916427021,-0.04666177362243828,0.05589565638183414,0.03717292734879469
TNC,-0.005147626163724904,0.017569126461342892,0.13472983358451093,-0.02995680414852619,-0.09728286319255747,-0.04380805322768936,0.05786743617197842,0.11702867244024773,0.0020143519047212707,-0.08136754031873823,-0.026490621831623273,-0.046946116058345276,0.020622592872790713,-0.03219864724817002
TNFSF9,0.014925490762794631,-0.04232968489422751,-0.03721575558408746,-0.018609117903362046,-0.015184023343465598,-0.020423213001797006,-0.03270822431041602,-0.047230963928576605,-0.02447451364047894,0.0068352404310639625,-0.031692653689290334,-0.025462128561680744,-0.06303299148741477,0.005845555109937019
C4A,,,,-0.01096647816150337,,0.17063167562865272,,,-0.016321712173105227,0.12694978682852395,,-0.016649345684165682,-0.038451417233389955,
CNTN2,-0.02496626312823667,-0.008964356595565564,-0.01475858856647788,-0.0011199496464300955,0.021395892632985053,0.03193360914656471,-0.0019084546828656616,-0.05084615296257839,-0.004115700311674543,-0.02454613920076163,-0.009228007147216473,0.036757721357679234,0.05724130813185229,-0.024041888076462542
F7,,,-0.0204175184342846,,,,,-0.017600598144454704,,-0.021134583850778186,,0.073874898431991,,0.0013701469605395312
LUM,0.07848498644882516,-0.0067375467479597,0.05526804336768375,-0.016168405525418657,0.05865214608435326,0.06531876192648019,0.04243421545997811,0.16012997959548478,0.018912623608666104,-0.008290949105111084,-0.011147722122554136,0.021871010810999462,-0.06417794621300493,-0.005494086616884054
IZUMO1,-0.014443452287432393,,,,,,,,,,,,,
BTC,,,-0.018523558288102458,-0.017160590573845103,,-0.012100377861548111,-0.012522583128833276,,,,-0.021497960319791835,-0.01594374172118321,0.03322285734813931,0.02082926120203991
APOC1,-0.0357235043908132,-0.05141482856040683,0.05711751143992005,0.03888765700685968,0.13361659110000887,-0.009106589445367573,-0.011506415363644803,0.19225901804033138,-0.02106893727686561,0.011483541028182553,-0.04853878993323761,0.01151794799355384,0.11293619400448021,0.057286156267310887
PKM,-0.009181371369913548,-0.024369811472049804,0.028052403369037547,-0.009168916097178419,-0.13562346972195882,-0.06615146483366738,-0.011911518024914835,0.005207667200595573,0.0290164940244184,0.03323500949426679,-0.022583846577002267,0.012042723933671222,-0.01573989341411858,-0.04218456339065291
TNF,,-0.0669334014648636,-0.017508819115857607,0.029789295744649072,,0.03521526258957943,0.015304719220247884,-0.011081042457700073,0.05701154424536709,-0.017679825659137983,-0.014716191856697343,,0.06737917016168281,0.015994761160136445
GNAS,0.01590186925324276,0.005076517854688752,-0.07435523359939114,-0.013846561704805692,0.01486458954423843,0.05195146863042701,-0.06808963719728484,-0.08692178123421478,-0.0179607157547272,-0.04071596384564751,-0.04579302328576976,-0.019080219186699117,0.0052867319556190355,-0.04854169558387764
BMP8B,-0.02206816813197445,0.031431129499145186,0.034524547600583246,0.04275226343882877,-0.013386531932916008,-0.018054779650615443,0.028024684030106932,0.005237410901900228,-0.013892497600164226,0.013127503251544197,0.0450670211183287,0.007413286282961447,0.02515973358177047,-0.049301626494010216
LIPH,,-0.012154009890464603,0.04589520256274051,,-0.02021586533703721,-0.01770974457222803,,,-0.013159761820822529,,0.008438629849236542,-0.026163957896719613,0.09334558453574812,0.08212197267185899
CCL28,,-0.022552776537715185,-0.005159901868947142,,,,,,0.04978440028150374,,,,0.04106776466708519,-0.02174753885133879
PTPN11,-0.05564341127032621,-0.05512531539624617,0.03388675887717629,0.05601126512215962,-0.008154672043869318,0.02771453646281872,-0.004297370483848561,-0.013242129653573258,-0.005983924332151715,-0.021810214245142255,-0.05402468352878743,-0.014707135399604795,0.0029156992022429285,-0.07838827082416037
