,MGH258,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916bulk
HSPG2,0.009803959336831893,0.13032600611487521,0.0411979688650911,-0.021749361461612784,0.0029346027012183444,-0.009401661536369281,-0.04234333555362986
FAM3C,0.0040971051248692835,0.06687151519030597,0.014920937284693988,0.12881803340391798,0.07948573017015644,-0.0390655592982674,-0.03838306445762341
FLT3LG,0.06504676020336204,0.0458279382189327,-0.026635932434850212,0.07384215639536505,-0.02541666893285338,-0.03330453615100611,0.08977131124089233
A2M,-0.028272478991460046,0.13012173785304243,0.04902725473575048,0.03287933816891251,0.06241661794224165,-0.0013364907266723534,0.028639925080584747
VCL,0.005022186038656129,0.026874130772484378,-0.020704208473519774,-0.07749422278987096,-0.06075087765645722,0.010943202320777315,-0.07306356268354879
FGF2,0.01745087342153653,0.09302987606833635,0.001258474203495624,0.06575844465578562,0.03815054669161237,0.013038383071649215,0.014789174361354318
AGRP,0.013687179586814344,,-0.013190452689600615,-0.04087882296506736,0.012683700023274637,-0.01300886573321221,0.012749696146628459
CNTN3,,-0.06333183396537072,-0.033406915140922075,,,-0.007058985801006361,0.015144141259285057
RNASE2,0.017745761087455614,0.15869897916438921,-0.05464640108000975,0.019756797870726935,0.07797180503875766,0.0005828344863311213,0.007941403218867167
ADM2,,,,,,,-0.01797083841123237
GAL,,-0.031353733968252126,-0.03826631683296546,-0.06267911135750748,-0.012286785675575696,0.044695944531319365,0.0003982019635555235
IL36B,,,,,,,-0.024125009018894677
CXCL6,,,,,,0.03158062515839809,0.01142243517317824
PDGFC,0.038616758317137206,0.12603304971336432,0.05713217232561944,-0.036562240336130356,0.005742941490625792,-0.0606746829346502,-0.016688292318385693
COL8A2,0.0018329479077032764,0.10505543191312941,0.00751148121444867,0.10588801953903132,0.018085254842005287,-0.04289392631392027,0.007463557855906062
SPON2,-0.05127618043196884,0.04024499801768353,-0.039784285659794465,-0.03558971814742431,0.013446639145103956,-0.0012935162432838893,-0.02928152363774795
LCN2,,,,,,0.032203378720875885,
SEMA3D,-0.021528101806462974,0.06197506642187993,-0.0330988244296107,-0.030162509874891733,,,-0.03325895398426447
BMP6,,0.013213527115444377,-0.012052726281507322,,,-0.020552185141495507,-0.018423636158431927
TIMP2,-0.005132690840904325,0.10936556202109654,-0.03463435248734767,-0.034221514744444556,0.10958865424188859,0.017601566587378825,0.032149153376168596
EFNA1,-0.053467508223685345,0.1009363540456874,0.00817810292173366,-0.028376884302102647,0.048429548716556955,0.0310369959900595,-0.05714746070331043
S100A12,,,,,,,-0.01578570890273044
TFPI,0.03501655526500326,0.09092795636520504,0.0024957905243132624,0.02317594364094191,0.009824701862468511,0.014571114052419605,-0.045233616664448716
GPC3,0.13299595817233795,0.03509346545842161,-0.015810352088575452,0.04207083739866237,,-0.004219365335851698,0.08425389615476597
NMU,-0.03468857611510681,-0.02197288408064848,,-0.0639063545418117,0.055954656761884575,-0.04904078766637872,-0.025964183201074995
SCGB3A2,,,,0.003497156860205718,,0.02932217934634588,-0.018423652649725685
LAMB3,0.09197140272855817,-0.09163309831675058,-0.03323341684424994,0.09296882701482917,0.11820666580303753,-0.009453193409616355,-0.0728519951853128
LGALS9,-0.056323815455530626,0.08987461667962783,0.028144044502437682,0.015565298294977903,0.06561228749299997,0.09637994776301412,0.05400382267600476
VIM,0.1000834188398952,0.13462766329430653,0.05025823583338351,0.07907660952515001,-0.029883333084067532,0.05353593522659926,0.04376301476184143
PLAU,0.059564712060499514,0.09020974227805019,0.04094695846941518,-0.003680359111801314,0.14245225373475995,0.00251107941543687,0.04819202240392437
TGFB3,0.08430214356289785,0.07175515161460774,-0.036026811460368735,-0.01231349699964577,0.041859555489862005,0.0887015275768142,0.010130398083130413
APLN,0.06252281017043032,0.07891432637601221,0.037531515276020125,-0.035445478621033484,0.010923811357376105,0.033546717589011094,-0.03483700179659617
SHANK2,-0.018475893219029857,-0.06281421969240716,-0.012134802574981736,,-0.005013129444237694,-0.019925314174570812,-0.03616431191795521
LTF,,0.0994857463155547,0.006775237563789123,-0.042147468751394385,-0.0048782694209413705,-0.005906379342263691,-0.07152162603725096
PYY,,,-0.01498484074934033,,,-0.018663561295936906,-0.016789660322234973
PENK,-0.0160758531093114,-0.0528137702650759,-0.04678303360812555,0.04587985971352402,,,-0.11020797126946985
CTF1,-0.020914840430272842,0.02071274840859624,-0.05206587488898548,-0.01970443958889939,-0.09727250801572725,-0.046085504550588796,-0.05476047781195448
COL3A1,0.11903559680944147,0.13967798367199377,0.037379924241474335,-0.023211938065622446,0.029800526905685857,0.0635449605907299,0.005627298944020588
S100A10,-0.10205441692177927,0.13172071984712197,0.016767598593632773,0.06341106315142958,-0.0337054634706419,0.031843477764049125,0.019934699142363198
FGF13,-0.003706417840245457,-0.0964801336347992,-0.04049026641508317,-0.03016254414077647,,-0.07087431231036637,-0.09250168579297739
SEMA4A,-0.026254893944757385,-0.0701689677361876,-0.0007641800499405645,0.014018070272819627,-0.015250930866516462,0.029949729287109417,-0.06232516624765854
EFNA4,0.044780958319311136,0.0809654503719563,0.00047431243277320113,0.046015394258104976,0.045134379918858034,0.06297632476602283,0.004597024784988191
HSPA8,0.0020084939055420637,-0.03989888351798571,-0.03533227808075666,0.053761198167423405,0.03774049933224574,-0.06151854706678075,-0.08417682166054218
NPB,-0.034653616505352175,,-0.017873220453987124,0.06321109661177572,0.049688482083994776,-0.05016597172662321,-0.0030413724109180393
ULBP1,,-0.026709132154725083,-0.01838085000551422,,-0.02653478730967198,-0.01589397534158996,0.04914151315983956
SEMA3E,-0.03914669793029235,0.04301076939940089,-0.013053495510090113,0.03410350585478664,0.1642535657113472,0.0019772005917246607,0.0459401155270105
FGF3,,,,,,0.01676443431411642,
ADAM9,-0.01575867868481547,0.11431378751798892,0.061543437471262084,0.12201986129543599,0.11415745803807188,0.02293693824217471,0.054446370631504794
ASIP,0.0016743671553783863,,6.864881196308378e-05,-0.07784941057595396,-0.09642123782983592,0.02712466881711405,0.008069080385302702
IBSP,,0.049307011361404585,,0.04619921720102924,0.018626058337746474,0.08228803739984662,-0.015588860261910602
FAT4,-0.024197518569049354,0.015017756926706531,0.04451861070165044,0.03092852354688571,0.016894395988919578,-0.0343565080641503,0.007959401991267266
MDK,-0.05590837747835482,0.1852642562185846,0.05262918557740494,0.09240433792315011,0.022915636901844314,-0.009223996271310571,0.04915896102815921
BMP5,,,,-0.033928874664346194,,-0.002325699455264251,0.12328370323635156
CAMP,,,,,,-0.03714404404216838,0.04280008508205341
HSPA1A,-0.034970493505967884,0.04055274790790537,0.06927111696507503,0.04354052938490891,-0.014685841509639972,0.078232104369448,-0.04878535693587164
SEMA3F,-0.016895946623985348,0.01322619735700418,0.0715748474601687,-0.005997735025121886,0.060547758505525816,-0.027499026764575052,0.025708790603003667
ARF6,-0.044662001629207436,0.026159437840672047,0.02481222897753077,0.03399416425570097,0.07675870471108619,-0.07533792956619109,-0.0020014348422152293
IL6,-0.02116837388484521,-0.010707181956806415,-0.0020260932911991473,0.07911400696741484,-0.04961396484394693,0.02867314080875602,0.029771837342980112
CALM1,0.005979190999154413,-0.13336309994189285,0.06294496934103888,-0.04039500787091379,0.04194585957387316,-0.012871347864278853,-0.09159926924935931
VIP,,-0.06461826086836267,-0.009044836930428554,-0.030162581111993617,,,-0.04733532516137282
NMB,0.022773970553079535,0.12314589965832859,-0.0076055260062074205,0.06917580441069758,0.030939005301415197,0.024281586377569504,0.07858017542963061
CCL26,-0.024073728703903688,0.02736799759849509,0.013358973080400235,0.019913060000683866,0.12737138928782515,-0.0015725618448119258,0.057467531261109386
FBLN1,0.02373764156057722,0.06636479618308094,0.004728051658329613,-0.059062581746897956,-0.010532187396270588,0.02876066269674256,0.01965288722702503
SAA1,0.08953095070347417,0.13320949755100792,-0.02757220583416776,0.05456863354857981,0.02943696695969339,0.018714437092705406,-0.019032664252578792
MICB,0.01781618514353026,0.11791655727099062,0.09286794125659474,-0.02419989883912715,-0.12125267071331977,-0.016149619463433143,0.08220396472864128
MMP13,,,,-0.05846424207076617,,,
F13A1,-0.02423507844498748,0.044905390102308186,-0.028191062675713956,0.025327754736119854,-0.031679358193507604,0.07232203620154301,0.029986936046512116
CXCL11,0.0022743498882110873,0.025525370690090202,0.0004695808664055577,,-0.054567683306978844,,-0.03588557320263726
COL5A2,0.09378381273979022,0.14167664752396883,0.03701136407891976,-0.03310835321752379,0.024379791865336425,0.00972282734400474,-0.036677399814989194
EFNA5,-0.050804861504412026,-0.06390735132265139,-0.013465013105059596,0.05145450096118904,0.02533104926736407,0.00027569871326531135,-0.012451246148380368
AREG,,0.009272521554668671,-0.006743875090342075,,,0.011608277854432395,-0.01913205239473775
EDIL3,-0.10420250497281118,-0.13292591648969684,-0.07364381269349403,0.06480491893032728,0.13913192589112527,-0.0014604959651832096,-0.09947544827562223
CD86,-0.003437479260463746,0.04491623945742976,-0.023640942329835563,0.05126562065261016,0.06378337735422922,0.010760947113676245,0.03363144541319374
AHSG,,,,-0.031462624872234876,-0.052021703559002014,-0.015717136040157516,
WNT9B,,,-0.013190452689600615,,,,
HRAS,0.013274390208649477,0.005631119248738116,-0.005306292561191876,0.039668964859243525,0.04687199258938027,0.027795333834807655,0.02141953554400031
C1QTNF5,0.11843536086675818,,,,-0.008014236285473415,-0.03277635788314101,0.0731986148234953
RLN1,-0.016075854444537713,0.03798153575910763,,,0.10546606781278715,0.006427452671234198,
COL4A1,0.08844709360448559,0.13493791925678442,0.05772859524680776,-0.04003703077590609,0.026589504465327162,0.013353388305367005,-0.035682281338706386
CCL3,7.176295611913431e-05,0.08119315574736008,-0.005509006885911935,0.08925013833189621,0.02123626482604414,0.02842051936288675,0.05837636504931796
BGN,0.03219686380889415,0.035175826497454946,-0.026976827753632356,-0.029297253303662566,0.031455725806734454,0.04016579521674621,-0.07522955923395834
RETN,,,,0.04834195410174861,0.0343115168179832,0.06910603073358891,-0.022680655645479126
S100A9,-0.03361223898742452,0.1872831519334305,0.035552505065367036,0.07279537999483794,0.025103899275138508,0.023274759888510507,-0.049965765434763984
HCRT,0.006875079604011701,-0.007465515035201982,-0.0158103463990969,0.05572895187538511,0.0047209254598031035,-0.046325944698488455,0.045974704212475175
FADD,0.08512245313177001,0.13939567461318092,-0.024897520458195065,-0.004256354676237773,0.027240853529632316,-0.026773617293709827,-0.002054537863608784
ACTR2,-0.006029350536986963,0.012270857580540358,-0.04558343222205883,0.007664188176338141,0.07464336232576908,0.006349565451355114,-0.08759422311012253
BMP2,0.08096754044288722,-0.025453741557545723,-0.017177914459031975,-0.051619789057135136,0.024178635660000333,0.049365556920017546,-0.08008515741144136
PDYN,,-0.08924531322590744,-0.052319640594185035,,,-0.01820288003679008,-0.014233875347234982
CD55,-0.017830056110248245,0.07799001925180946,-0.005863196579768308,-0.0012603600770400465,0.0070253621917905715,-0.0071877904380102785,-0.013855651212718808
OSTN,,-0.02280371312640902,-0.024432280272647915,,,,-0.035734968936807936
PDX1,,,-0.016924824053570847,,,-0.02661772477479116,
CD6,-0.026254894559352114,-0.01622778233555745,-0.022320015256316612,0.023072771212309686,0.02602177033343194,,-0.000930543729736566
IL16,-0.01293121318804623,0.07154351126926606,-0.017808324284109348,0.04083529738553599,0.005439446446831645,-0.017164060460647723,0.005111067504401564
LAMA5,0.04603671163869746,0.06749440220985001,0.02734871003296757,-0.018827473980307107,0.10328025976131922,-0.02006736054244259,0.026948950551569817
RGMB,-0.0028969457757343437,0.04780558686952516,-0.005330724617611586,-0.0035065693608607932,0.05932743128897603,-0.009104183642626785,-0.027831579173281336
INSL5,-0.015602697317677683,-0.039190338955507616,-0.02020499357651,-0.03312490379813243,,,
IL12A,-0.03061691821104173,0.04684684886272579,-0.029496978940040334,0.13558014866616394,0.046616383130743094,-0.03092852699974268,0.020325820188091807
S100A8,-0.045448878561169366,0.18410533094930812,0.042986286485453114,0.06644947243852625,0.052292000912228194,0.07390585758443602,0.070507012800444
TAC3,,-0.0581821131776384,0.02088451240615499,,,-0.03995577224898378,0.05576980987187462
TAC4,,-0.003732033016600367,,,,,
MFAP5,-0.0048008189289023475,,,-0.031034697678553522,,0.018411671823418276,-0.043430449989161735
CXCL16,0.08627780739722596,0.09384858194731649,-0.004173092797902979,0.058334890459176836,0.020554643588305888,0.07190729474485713,-0.029279263890153995
AGRN,0.06046257695408599,0.1468588540450362,0.016282467209358886,-0.02505640807430599,0.012950019929058032,-0.00555719830517863,0.02614088406358931
COL4A6,-0.021528106842905403,0.10622799934989816,-0.020296951589042902,-0.0016790849805386624,-0.03676613390397877,-0.028973214813577595,0.07678320065430551
FST,,-0.015335779906501026,0.01738229106422127,0.1187015114416242,0.10765297665118459,-0.0024457794400104004,0.07188970385460178
MEGF10,-0.06689019379775579,-0.007947260405751555,0.02868005603888111,-0.04530105445225654,0.09236798887855732,-0.035801504410140655,-0.01001670594179948
C1QB,0.005013859800951876,0.1732163801975237,-0.0012672966535992693,0.054578398116249406,0.1690020606838686,0.023868503506094266,0.06001974295243992
HLA-B,0.13225996362992817,0.1671737297269559,-0.04921490127021057,-0.034794609655241795,-0.026651047812035214,0.014232483284698833,-0.0051340410358934226
PDGFA,-0.07006675207612037,-0.009087882955698874,0.051854646207926534,-0.0009183741552761553,0.07063036121811866,-0.035740323785632515,-0.05665329446276252
LAMA3,,0.025762594833881127,-0.025432899125611412,,,-0.013833678796786989,-0.02664960118745986
DKK1,-0.016075858450218656,-0.042039522332508183,-0.004454088381235754,0.06456754679131908,0.029870514723797377,0.03492894099618862,0.06015970778863546
INHBA,-0.020054619000082673,-0.053361023770136747,-0.02053975392196004,0.05707933350208788,0.0688972049051387,-0.026922067412755726,-0.02980641948082623
IL7,-0.023911416481879975,0.033447268397106655,0.05499047737145431,0.014872720720451213,,-0.026393308236101323,0.03188412529207421
FABP5,0.01635846412459617,0.02901410677776583,0.04864203376065954,0.14480370409633614,0.10918562242189374,0.0522666461679475,0.12343292296241627
CCL4,-0.05467781592659126,0.020055743332076003,0.020560395313458393,0.09800455414265224,0.057495341260133837,0.044549193947917544,0.10835770543107273
FBN1,0.01776585439847538,0.02810954965535242,0.03614075193671265,0.0024485702322363852,-0.043934789143311254,0.049505783350274425,-0.004514425620904083
TCTN1,-0.025857208742860023,0.10675380716340005,-0.006123341719658597,0.054816690778619476,0.13247514022025267,-0.01403385500884926,0.04568745400253065
NCR3LG1,0.005484640389666429,,,,,-0.020829172211775125,0.02671453277038656
BMP7,0.0043341297070172554,0.06795425090327739,0.06573470811844995,-0.02818623162445678,-0.055898318475663136,0.012464489736429796,0.06419365263278937
NLGN2,0.0007459920425693277,0.0009599086067461953,0.010080545925467631,-0.000606691368860234,0.11219739384155401,-0.059084162069166044,0.007807115124553581
CCL25,0.014602358063937601,0.07115099810567099,,0.19357552280635357,-0.08343845820951844,-0.04485967654070615,-0.02134685280329875
NPNT,-0.023088411866867463,0.13173353965436047,0.05660270505952344,0.0976765609992539,0.05675875145355126,-0.018716763782748457,0.05057466729382545
KITLG,0.05686080589290437,0.01497537471430457,0.02552994183457071,0.023721987061238313,-0.0037293457490716843,0.001737287692802945,-0.015781249099449418
MADCAM1,-0.016075858450218656,-0.03545701701024965,-0.022150478556000983,-0.016922530489197,0.019071667831169262,0.15902785840823783,-0.0034451531253026665
F12,-0.03255692140086469,-0.01917549946066515,-0.006486552536584206,0.0477285630699606,0.09873113585931603,-0.028558468273697617,-0.003402315901117429
S100B,-0.028649417986837233,0.06892324676088861,0.055437125364907865,-0.0492322076845492,0.07044792544880539,-0.070440605102093,0.05460087432858033
IL27,,,-0.014114504385050975,-0.004940735924760321,-0.052882006919267734,-0.019700619923668963,-0.017740452527686704
CD99,0.026968359042766617,0.11014573652889954,0.024403572847135235,0.14198060939494506,0.10180762708327452,-0.011660750166678727,0.1228618619837806
PDGFB,0.01564701204455508,-0.011232401177963149,0.013344676000691863,0.08517272032781123,-0.09859680492332955,0.003666777911574742,-0.0010021515367092037
CLEC2D,-0.05926719967227831,0.09968640318527495,-0.019339839935125478,0.10499674649418761,-0.08191371304247307,-0.021819759446419715,0.02455384276737409
F8,0.024001889773642465,0.0734566000820053,-0.012936111880975596,0.029529132513640192,0.05824593963449698,-0.005781479932092991,0.059996591703333255
C3,-0.04617948312917612,0.1663881778238936,-0.042522029739051816,-0.0020827873361708507,0.14142748098337637,0.0010060130783337378,-0.07862713642805992
DLK2,,-0.006602710196007412,-0.03146216380593853,-0.02787487874226779,-0.04124863882747839,-0.012394483461615112,-0.04517387392061945
TSLP,-0.015840932684510468,0.1460792405439778,0.055517824253396186,0.03961737117531299,0.026200549195820374,0.04837491114759348,-0.029718771678127306
OSM,-0.015115627012311597,0.10146247898091197,-0.0382736352807762,0.06147181190054372,0.012934917174432872,-0.02606644897561652,0.08675259337082088
PRND,-0.01607585644737781,-0.023835597475862287,,,,,
SLPI,-0.007192564574912216,0.18954139254717023,-0.044927340268178254,0.05706391949593762,0.016373926526486955,0.061410376816026936,0.01903540435193547
AFDN,0.035677581109674374,0.09798291137213207,0.019211244650929018,-0.008295536427094435,0.006656583547278107,-0.02484945682064923,-0.023669611227954242
KISS1,,,,,-0.05859805487965606,-0.015538426088549807,
ULBP2,0.06319171169951662,-0.01537904763433959,0.05885076073084866,0.06171868731579929,0.032058828182682575,-0.00025962352056247144,0.013576807072241502
ICAM4,,,-0.016376320245504374,,,-0.013631912047269452,-0.019724638400434154
TDGF1,,,-0.012200469625607526,,,,
ANGPTL1,0.033818466839842576,0.1339659731919995,-0.007130516455384228,-0.031462626608671614,,-0.026393304427539965,0.029795089621439917
LTBP1,0.011264413115802232,0.06615566413950015,-0.026472812602072373,-0.007249287540840103,0.020103413979515827,-0.011217820996021083,-0.009305390035222487
NTN4,-0.03757770962336293,0.0890080221800934,0.06007247509666704,-0.040872865540579104,0.08265764632815911,-0.04366267538305351,-0.06561858452058461
APP,0.060753598310094144,-0.11725307625809425,-0.02914886469781297,0.0943339725154667,0.037064270626616075,0.026886470697716727,-0.049007226869536916
RIMS2,0.19099743807930286,-0.09136469625653353,0.032216794877792186,0.14021213937215185,0.15104273437946958,-0.024020153189459395,-0.08749056534709677
WNT7A,-0.016536289648663317,0.04089634395446135,-0.0069097008341643396,0.015415459269752152,0.008035398211320963,0.046256313131296085,0.007077584359781713
GAST,,,,,,-0.015538426369708666,-0.027447157178821638
GPI,0.08227976967834962,-0.1147407175224981,-0.02657772912688623,-0.009253816605743535,0.005775074429489505,-0.011049700141103468,-0.008362058844578593
IL1B,-0.02005462701195475,0.08728625527646927,0.03625784037277924,0.06653088449441273,-0.043916548247481896,-0.01798621857752578,0.03502712594235665
SFTPA2,,,,,,-0.013427281504233116,-0.016789656289872067
HAS2,0.048920886431053225,0.04118026018609261,-0.026032718481191822,0.13751396702653923,0.0328118968420893,0.00658306199662729,-0.016523911987300747
IL11,,0.006441988173345993,-0.02762815142530128,-0.0216708141806122,-0.06204727374862228,0.041673879471337244,0.012889967424823276
SEMA4B,-0.05437164972428602,0.1305587701747062,-0.03250029417188043,0.09162327534881042,0.1387600246265279,-0.07948493830345246,-0.042421997176134256
FGF12,-0.04923093755095846,-0.09937245213472486,-0.017895395145563656,0.05339325972324513,0.02591650930085669,-0.027306914341640127,-0.05684592898251505
CP,0.02939535462211731,0.08101671870648226,-0.031233406079943474,0.02326473576639397,-0.030251950340662068,0.06192283373151727,-0.07600331837703629
NLGN3,0.08342817829302902,0.11633002106683454,0.06473756779132786,-0.014433475594793632,0.12327383992183084,-0.07645231926019397,0.06966073111147009
GZMB,-0.019863541807610876,,-0.01728415151582789,,,0.12912791514252772,-0.03090441394124777
PROC,-0.04908883771654686,0.0071703251966208515,-0.01185872971064012,-0.062431940809340274,0.09325521409828377,-0.016413868519074174,0.05290619303707604
TNFSF11,,,,-0.013314896075529476,,-0.016413862212573054,-0.017507249826903895
AGT,0.08737943860442084,0.1027589042756425,-0.0026475645812888667,0.1448978046209923,0.06003586296524655,0.007873828793700926,0.05631729203269934
PTHLH,0.049617774897380645,-0.027009666860481195,0.03421480669735939,0.022793615590053905,0.15212070806904016,-0.020040155084537083,0.04557229012775078
COL1A1,0.08177497816749443,0.11194124838526075,0.0019230556175237321,-0.03835051061234326,0.04203403479222249,0.03587153147206105,-0.035132456221646145
LAMB2,0.04081139929569022,0.08861914221534094,0.044998616517644995,-0.050410932262220626,0.10487884337045318,0.021473355295166745,0.04564867933125311
DSC2,-0.03343225465080372,-0.020371790753233317,0.017747646460152092,0.07348418054497367,0.058166425261295306,0.047229736617368345,0.01793157452741737
WNT5B,-0.02981336276060729,-0.03951511817171568,0.01188680395791771,-0.004379605006352896,-0.015661932846195846,-0.04694232474710394,-0.028928530332368536
LEFTY1,0.08604592801072419,0.04035528143320293,0.0020495680535754113,-0.03230327335038256,-0.08103829617970883,-0.04555735928716712,0.10433516014526859
FGL1,,0.020239551001979952,,,,-0.02177418613877513,-0.02192731198642331
CXCL5,-0.026404803882028302,-0.023581578765636265,-0.01486343134650739,0.0412842734978132,-0.047493059316210645,0.04734088463698686,-0.008430387421341924
S100A1,0.0005447246054335493,-0.10789036107766989,-0.03605912397324962,-0.0002743935564736436,0.05067254019931493,0.0031870854591232968,-0.011640244016694367
C4BPA,,,-0.017666475557179817,-0.029267018776987234,,,
NPTX1,-0.02407372340996054,-0.09870790238216216,-0.007055595674867718,0.007814244821883217,-0.030381441827071247,0.022058133039496112,-0.0927823526001178
TGS1,0.02205255214522429,0.058838041240595086,-0.00861071924600084,0.07918579782577195,0.057887603879260785,0.0003073302826773848,-0.026097363583298387
SST,0.0023239290533810116,-0.12073609926174682,-0.046105743623466054,,,-0.0337188433336585,-0.03419880826572569
IL34,0.004928305257771702,0.002388867245186576,-0.040809303984368946,-0.02857001263314159,0.046998968156290746,-0.02238131243156584,-0.058212594485432624
DHH,,,,-0.031462641802505326,,0.04052563064395929,
XCL2,0.01633109732469293,,0.03782149491338584,,,,-0.01993392360248803
TF,-0.09372444155129532,-0.11444284773383817,0.026578485319297778,0.013151604186353801,0.1313306930896538,-0.0011600055559988407,-0.033461373189189715
IL33,0.07192297358654148,0.060606454515206305,0.02533313288407967,-0.03143047704680348,0.017818482517737867,0.013623374420045424,-0.055837225491889304
RBP4,,-0.08703336071540443,-0.022308615415591187,0.07760744391409669,0.012042434682728701,0.006922527592758674,-0.08549004825393877
CCL19,,,-0.011286311301864546,,,,-0.025665207857538865
CCL20,,-0.021726195790830873,-0.03225490916912921,,0.087163443866772,0.021390716895904126,-0.030470868613834676
NAMPT,-0.03215859763613744,0.12061206664862037,-0.011402077564500268,0.11925758273002067,0.04739101840980957,0.0385209874279552,-9.660419402089493e-05
