,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
XCL1,0.06290106617299916,,0.015977211329202344,-0.01403452202831496,0.11275486398976792,,,,-0.04228631026377509,,,,,,,,,,0.05758484638118172
CD58,-0.04362121204147735,0.071029098765358,0.09150117722436121,0.010059643955608617,0.03151603947738426,-0.022068674308833004,0.02987309936704343,-0.010460411380820581,-0.04115733887861674,-0.009878439329107544,0.017499683759227218,-0.07518800958872003,0.09239413931706335,0.08975795434465324,0.05227800982476472,0.0566562030792395,-0.011831452841248537,0.10981554609580706,0.1331171251434748
TNFSF14,-0.0880191715030633,-0.04375194339024981,0.02739543791630667,0.015955300934117452,-0.03142802986136758,,0.028898777771408226,-0.021992588840828976,0.05153713807844019,,,0.01694074852528207,-0.045822337896975714,-0.036392006336189504,0.029628515951345198,-0.016081870503464112,-0.035000451895081816,0.06561281442254283,-0.03152019643560972
CNTN4,,-0.02700226688821977,0.03600263730076787,-0.01367539310137048,0.15937911764521112,0.028639330327548024,-0.047188356761235235,-0.016755454966656237,0.06741101051396492,0.017384626269721384,,0.024349190084346443,0.01507092590830033,0.042395439345906144,-0.039026782335825315,-0.001041510648539286,0.0688562910814631,0.10217775612130098,-0.04688220007316299
NTF4,,,,-0.0017432438254490474,,,,,,,,,,,,,,,
INSL3,,,-0.0018309065171583981,-0.012898950040460967,,,,,,,,,0.027408920253241428,0.006881657417911614,,0.03670328728719878,,0.12307051602537271,
BTLA,,,,-0.020474553762634722,0.06947280737838918,,,0.025046708477036148,,,,-0.03839491172422786,,,,,,0.05136942803333923,
MFNG,-0.02422439031995825,-0.02854686258395608,0.10679064848356096,0.037231183034754964,0.006408218800765066,-0.07054476324748064,0.0845072826711334,0.022141394736005356,0.014803171485819184,0.028594908469799063,0.06590903437676052,0.12476097398662181,0.13240805168742906,0.09839285288553838,0.030133048624976753,0.09478268502600834,-0.06025486738891302,0.13532060913109784,0.13470809508397527
ICAM1,-0.12302518264507932,-0.05598873180353252,-0.00439469148481584,-0.07387568070217806,-0.00040392092201269427,-0.011925920943697328,0.04735633364672664,0.004925155372007929,0.03362209443705913,-0.03596322915346985,-0.020662502526028807,0.04641928164286208,-0.044943359035320964,-0.014922180126715373,0.06862271483589173,0.10938219711098425,0.05314082276233594,0.03832918458256939,0.12932485267759292
PROS1,-0.0377576014618962,0.05438779213040725,0.05982652866278272,-0.041581538091075766,-0.02527278840889514,-0.010652818311306912,0.10390389967460487,0.028888413885967957,0.04193723422431087,0.09030232964265116,0.021431394485175052,-0.029642222267973976,0.0008613948682956029,-0.017571627522614455,0.1325529349213255,0.06003562125564029,-0.04336226500478559,0.04177201169783385,0.07468108398182877
CLCF1,0.022380390191228488,-0.03892710303480362,-0.011916440423677737,-0.05190611209918345,0.00691950859161391,0.021464885319195395,-0.012506979574230455,0.039128000512979974,0.007117366625326256,-0.01789376346144519,-0.031185274387986815,-0.04747185688144469,0.0504949873351095,0.03558423440404234,0.10275895644834998,-0.015619242204563821,0.020983195867090194,-0.0781670447655539,0.15869512609309538
PSAP,-0.21121284533559248,0.011402823784795431,-0.006763666092415006,-0.022930373905501886,0.058977147982569415,0.07169506684307787,-0.04688590052671205,0.042776755755077125,0.04459647386816604,0.06096312140054175,0.0057947514007597265,0.013223039096041798,-0.023552600088070197,-0.020116166791351028,0.04393201971605429,0.05461811861573314,0.06731509810362946,0.27250395962923285,-0.08178910324958519
EFEMP1,-0.12343657331029691,-0.022668879864202227,0.009045678143859892,0.026206110368769943,-0.03489575369084058,-0.016191306221812567,0.06998836067738645,-0.03335955344032483,0.05087315355097963,-0.05062977245968736,-0.07785848716706376,-0.12303239175900096,0.019213463628251926,0.04597892750190212,0.03369327504184917,0.002283783341400164,-0.010646863644938685,-0.008253308913811874,0.050016080489794584
C1QTNF1,0.1338220179451682,0.0790064003741878,-0.07525905974840859,0.009116662515574362,0.018574350254045555,-0.007168018373037016,0.09010771838605641,0.03106453219504602,0.04117302029189792,-0.0029655181737541256,0.06562034367476655,0.09804314212952828,-0.09054140920844009,-0.1267454345588321,0.22178512439158757,0.10348844150299324,-0.033469784446155004,-0.19722348052893054,0.17363873551318232
ALB,-0.053894124501175006,-0.023102816357083576,0.04307803140532605,-0.022900244242613187,0.025101603680082202,0.01962820497191621,-0.022291505350471013,-0.007326775303480481,0.04792352460515199,-0.01415960109047909,0.12057329082070828,-0.010408313137445103,0.05972178995041989,0.07647408152793159,-0.022870670430212795,-0.06997882261511501,0.075801073165239,0.055823780375529125,-0.06400932400361375
CCL13,,,,,,,,,,,,,-0.029311046016524414,,,-0.044181032000164794,,,
EFNA3,0.06271428190936248,-0.11171443626700842,-0.019744654081885093,-0.005437856593249003,0.014550205284939798,-0.056106549320065716,-0.08463115622541607,-0.006326209166884967,0.009127965678232593,0.003898011100342759,-0.033865216975747243,-0.1422496339692481,0.05085680684072118,0.0643779688234677,-0.016765436152237568,0.01264317898992987,0.08884245413840607,-0.020377649775844546,0.0623182449717726
DRAXIN,0.10251211138387059,-0.01441254587204737,-0.032707692339125086,0.043299276708306016,-0.004541885952335663,0.057114579511634976,-0.013195572622814516,0.0038746661141279572,-0.017569993834435745,0.03685553023630413,-0.06923776191681698,-0.06518385047708435,-0.13514457839915978,-0.11788055135345768,0.05932631782345207,-0.0011097849178442077,0.17114509371953915,0.16039898338095226,0.037506715532753115
RAET1L,,,-0.021095397706256153,,,,,-0.012952933358802116,,,,,,0.016734839422830782,,-0.036444227823874,,,
NPTX2,-0.06458006383021633,0.06308454325906702,0.06944065582642663,0.029863570864040352,0.10342099686552118,0.015934169594827487,-0.06872657091455861,0.012871371572057963,0.005319480285597201,0.03101472332003649,,0.0550825070796912,0.09795737696547907,0.09213191276981934,0.05875160083593077,0.10059160616493378,0.016535187525242023,0.06830385969902683,0.023024377221199994
FGF11,0.07871551098101612,-0.09342748876785631,-0.03858605641672787,0.054706109359560114,-0.07508599964362044,-0.0648892822040941,0.05986079677944743,-0.010795208411276526,-6.12243130227484e-05,-0.03175628231668929,-0.005401666956490544,-0.010463124708619707,-0.03922850093679061,-0.026977946087276786,0.1065803482575168,-0.04885652346353242,0.016339355239692644,-0.07214745054359666,0.09654710638145715
CD59,-0.0833455673524329,0.06926607656828791,0.05653862391382119,-0.030813439166999076,0.10891976249079782,0.01461305427609353,-0.024123417232133675,-0.0017018644079422106,0.03964084987181974,0.1313767703100956,0.018192213060784845,0.07261777268262304,0.06549384606385228,0.044314834291630696,0.018655690280392493,0.23918408884859077,-0.006184900108256769,0.3256322053255015,0.11935620509541318
COL9A2,0.04530261711312215,0.03405328572389788,0.09318738960355444,0.0371132962866424,-0.038325321360182754,-0.02761627595117935,0.058294706278420115,0.015749141501642652,0.005247232914486265,0.04435534217944098,0.12824513650968278,-0.005125215938473113,0.07497399329872417,0.14748742597406445,0.04572979404198822,-0.07445007855315375,-0.09690187968707795,0.2455827407181748,0.16910216929274247
DLL3,-0.19951431635162106,0.0745590524494491,0.08054796654592312,0.038856859688593114,-0.028247997092583032,-0.04991393473862126,-0.007798892446675094,-0.04316633852493271,-0.00177545996973894,0.07466831563233017,0.01659087098368176,-0.016946131791179417,0.16322393734808816,0.16851859222095922,-0.0681331430946568,-0.1089417699277833,-0.13454170394289552,-0.0314278742398441,-0.05922839850838763
FGF5,,,,,,,-0.01775060022157782,,-0.03100440835599972,,,,,,,,,0.09962971634690886,0.04853663295388955
LIN7C,0.018706654868049125,0.05715558949399779,-0.023200319165058114,-0.019510478386280172,-0.050162171081416455,-0.01980114860787653,0.03364929111883646,0.022728443745009163,-0.044840261877836615,-0.004277345020510093,-0.03759931219573255,0.012321067270841674,0.042200922405198495,0.032891655311870834,0.061004404650923195,-0.07791920231758857,0.013337841190623924,-0.03094272000795967,0.0034922074074127474
GDF7,-0.06164651113523906,-0.016322571240093238,0.04137967577137643,-0.023015492730758102,,0.009705270560667768,0.03019740107760907,-0.010518433280381644,0.04119831347166771,,,-0.05857383031662873,,-0.03262070487836798,-0.01367207053766192,0.09271795330596787,,0.09710349229580247,-0.01255504205017367
PSPN,0.03898835727367616,0.014295522060474863,0.015038902521683262,-0.03085286617295561,-0.030395723807365473,-0.003075658793001406,0.0008794898740930176,-0.007565326517553396,0.012454581279034725,0.05466111787466632,0.03219890097399732,-0.07879114646974966,0.05524032446656884,0.11522418938480031,0.03495765826499901,0.07803698214321665,-0.04787356791624212,0.09936319272327625,0.06732836806339514
ANGPT1,0.024165496914960657,-0.061292486001687935,0.03297401932999622,-0.011993218183668612,0.02485401708180273,0.04383110351756815,0.009123751972553499,-0.010630189054920665,0.00799066211413869,0.08726927801852481,-0.05685486856297858,0.002276503146247233,0.00536268000464856,0.034723703510389586,0.001301502518929184,0.03410781381318623,-0.01596422302507199,0.17052011702032627,-0.030176682904260725
PNOC,-0.002611373423133802,-0.03108514624837338,0.046385550794649844,-0.020638812812525175,0.1433415028036486,0.026621392613438617,-0.058632862245766394,0.0038357240245809536,0.05239665123309323,0.012292632575317024,,,,0.10581535548129707,,-0.02177354127921176,0.10023495582999181,0.11971200802333373,-0.05789133515572951
L1CAM,-0.06988721367170707,-0.04549916551881301,0.012098553123957174,0.02086122710184444,0.02353328813259181,0.04056590973493873,-0.0253832820388988,0.006817978537685722,0.007395840625085743,0.009274662016733673,0.06742862896615422,0.00775997324755254,-0.16138723585717057,-0.17880938721137554,0.01546814809489952,-0.024402630014904,-0.023249609626591502,-0.06980441030108606,-0.11567604526283123
APOA1,0.14130501714730348,0.0007731588763654211,-0.04266704724722758,-0.020087983490455676,0.027137968235165934,-0.05727449593332529,-0.017468011063843714,0.038329923123270236,0.12575134061296236,0.025959130579310784,0.06262111285950335,0.1566258823618391,0.016949437767839866,0.0224046639537667,0.10851000346801781,0.058139554711039064,,0.1260284919039925,0.08852552697645165
PSEN1,-0.13741576139731337,-0.035638283089427424,-0.047317481609402474,0.002685083818955878,0.006215310913834058,-0.004415010928026033,0.06855991423781352,-0.026628093518998034,0.013595648387915738,0.001838565164506863,-0.06062319819546423,0.02495220264431718,0.0653045292575985,0.029281755378438235,-0.05027299054047528,0.04259750589233049,-0.09096912024918136,0.09993453541015045,0.12605220889004193
CALM2,-0.11898129571263012,0.05831775396945359,0.0504584694595342,0.00686743924210661,0.05018763170464683,0.04498275508286145,-0.1339226584287299,-0.018204162118019774,0.017937437939577583,0.04250833685681147,0.0015001203869254355,-0.034753982467506044,0.10702590682480621,0.0826910739349151,-0.16639872665822952,-0.0936439550058684,0.024614601753792247,-0.12562084713417004,-0.18950603409404587
CLEC2B,-0.07149584366493872,0.00366938468889663,-0.04348575554925148,0.02661544516331237,0.03418330998579205,-0.0374693522399555,0.10879302253892546,-0.04146475686560332,0.04858214996361546,0.053426892421773425,0.0682160250918599,0.03270424993506867,0.010159194318957943,-0.018531594177064584,0.03921211490728556,0.1449577244575286,0.047489362171558885,0.24863342705840347,0.0776821882847603
NTNG1,0.0014258097788721177,-0.03297677124838188,0.03890748779722742,0.002693977131582294,0.028271016500006477,-0.008016699327522322,-0.0038523927477240325,0.02425892071540806,0.04958591221178545,0.00803058586112682,-0.05326382985054021,-0.02951866689311297,0.022500270129639798,0.1457345866793789,0.029912754477130172,0.03165027416512515,-0.04267598305418728,0.02085915994123605,-0.02973094497508283
LRIG1,0.12076315008615979,0.003942438158827557,0.029254749236489807,0.016199404377424145,-0.12581666359233212,0.029470653867238895,0.042060999589511844,0.019029022365967797,0.022587472117389817,-0.03785501088120122,-0.07743543334278855,-0.07819086258378571,0.22503590479459742,0.21713506803364688,0.105869284016524,-0.0704428409621769,-0.051954759770708875,-0.13311705523649636,-0.07953457972561494
CPAMD8,-0.05424363926022465,,0.06673868090219304,0.08018972566352939,0.036549385273973604,-0.041022982153142824,-0.016057806715461958,-0.06892633182971696,0.044432259852712694,0.05677808259170399,-0.02203571543089517,0.01322905680710831,,0.02944089443887048,-0.007629424380140883,,0.0834171853047305,0.0774283982276697,0.10652591785925106
GHRL,0.0269153358748039,,-0.009605530677720239,0.007062068761089164,0.09689340993505426,-0.012082408704939906,0.10483014743819892,0.0021797493767784326,-0.034578780425160924,0.005277220587088126,0.057683559475640564,-0.048572015179808505,,,0.002829596209144986,-0.04004103987187128,,0.06608568248891636,-0.036217836991353704
NPY,-0.02820294045127724,-0.047435090448524446,-0.03052588015652228,0.028938055565840358,-0.032016564122231694,0.030806527004830424,-0.05820905599124994,-0.10917020993177146,-0.06213464486273316,0.03762488268055336,,0.01948630118534789,-0.041021904142297776,-0.03343482957435575,-0.04218539996123398,-0.07485050428495253,0.010347484817514211,-0.05914078919522959,-0.13929680179233037
MMP2,0.03087876148851557,0.1251198498185476,0.14009036558888852,0.024889463147025417,0.11361735992287635,-0.003678269707149354,0.12499439018393496,0.1276428499612997,-0.013887336567758394,0.0907211230222683,0.030384500248365854,0.0661129239213393,0.07566441282629424,0.10581345916209353,0.1317223370364134,0.200475685748751,-0.03402543517197818,0.26251952256342215,0.2832577363467151
LHB,,,,-0.01328783087935799,,,,,,,,,,,,,,,
PPY,,,0.06462299659909934,0.030067890830741306,,,,,,,,,-0.06702236874228147,-0.01023846293031568,,0.05293329568166291,,0.023026680080175856,0.092337454091882
ALKAL2,-0.05497189706250827,-0.02133494475146422,0.02062813220900975,-0.01309477942213915,,0.0648507800083073,-0.01820688201866503,-0.03476386452946802,0.05857899150697587,0.038020947081557524,,0.07825885170005793,0.055176348968341116,0.06073563517749271,0.00014607353327929148,0.05129174159682888,,0.01872478414825171,-0.0012853310887161887
CSF1,0.060194048301960304,-0.021155934539504366,-0.012462642024519539,0.05079879174446889,-0.04553687970163367,-0.006327235737621507,0.07619054281249328,0.03286360890080152,0.0460361237050601,0.03465607282936622,-0.008329013465108736,-0.02809464079331017,-0.01990699808313562,-0.036583443829106575,0.11317491611432677,0.0523977658840886,0.074230408080853,0.0898804936178504,0.22872202948152529
SEMA4C,0.09115818140003296,-0.012878606521855523,0.023254740164705204,-0.023096173524219266,0.052451990566318746,-0.06587560981155131,0.01247309800892296,-0.05604559528121018,0.027822854716615095,0.04359319308258866,0.1323588527201068,-0.08033042595425283,0.10598216446208092,0.06415138225049875,-0.011214071566938943,-0.04841465345121763,-0.009666531519452458,0.187724765298186,0.042869224262857455
BMP8A,,,,,,,,,,,,,,,,,,0.11783712503265023,
ICAM2,0.024407861337452232,0.05560278215516296,0.07257856706306515,0.06332347737442276,0.08784574924292873,0.007319333080176428,0.034339371444398144,0.09484247217623162,0.07532584934408086,0.020390569211376927,0.14391875474920218,0.09350943973638046,0.19594004431197676,0.16834089900065785,0.19379901478871067,0.23423227100059854,0.09417305075798467,0.3339347305573443,0.10408190455227215
SYTL3,-0.058747925205981884,-0.03987637458725394,0.02146484711877349,0.035081832570113214,0.03722903882113963,0.0447625347633972,0.1287581884403031,-0.022399524015135275,-0.0050326980419781,-0.03997951622106775,-0.08704290821616074,-0.06807842464768041,0.0011847103757772553,0.04911613498677184,0.03490315455194357,-0.04342577042355463,0.02908976719253416,0.15398434530585586,0.11140055442066253
IL1A,-0.011834496114399068,0.02345658126889382,0.07058759183568677,-0.03146475332433829,-0.014463736143085488,-0.012263964678249018,0.019808740430593982,0.021099573229679074,-0.02502306165773162,0.01433952241037146,-0.05382534710722374,-0.0774328847388363,0.014332225645896798,-0.030836900330109825,-0.017383532738447473,0.01806507328181562,0.10550916497583852,0.09554774467218435,0.052781204676349724
HLA-G,,-0.025815411934473634,-0.032460779869257377,-0.014034520760879748,,-0.019132745910097854,,,,,0.03688817184856617,,-0.054140695299035875,-0.026365577660798906,,-0.01263103776930149,,,
PGF,0.17591150271788655,-0.031241113110309082,0.07926505281415612,-0.0005498630079299613,0.029502852873829064,-0.032654125346374636,0.05464488424459361,0.057086966044790424,0.08416781923989365,-0.02067129901004802,0.10479819794705383,-0.05313976019124203,0.18313124142720075,0.18731649344017218,0.1571433240738337,0.305266597085564,-0.04130136417944979,0.147967211380596,0.18589286266739435
LGALS8,0.0552360713975951,-0.030944204479805993,0.03437440499303034,-0.019481827721284553,0.041410256300981864,0.03852806055190495,0.023381997440606157,0.0025762407646220077,0.0002839345247460105,0.04682977876052072,0.07799707377236785,-0.0367480304760578,-0.0018142156480232877,0.0018070860536653745,-0.0667867627762454,0.02725901547831963,0.0675375472551501,0.07633344337788638,-0.03867388774280244
DKK3,-0.0591449925940607,0.0609665321297369,0.04435704053201053,-0.03993087860704064,0.1434066398506571,0.0677844553023147,-0.09679857238960736,0.033286087327472236,0.009727745422754548,0.05097432838969397,0.009418723883108743,0.008973867637259372,0.09805657848637822,0.17617307428906778,0.08663403945675145,0.10139651671734477,0.06216528841616011,0.1629372958699188,-0.18322118943025567
COL16A1,0.16034667083205342,0.019222469483556496,0.07121724783297723,0.04272315808509082,-0.11080126621936456,0.012230879908409893,0.023374287279351237,0.028397719747565994,0.021432445237455862,0.009572544053206924,-0.04753253252144884,0.049051022064981235,0.0645526231198806,0.09462271868668906,0.1545294903653944,0.19345552492993448,-0.031761788329773236,0.30395811288715097,0.31625814553151665
TPH1,-0.0677002407337642,-0.021738677971685234,0.005505462814714074,0.030473676055551874,-0.023913507363966042,-0.002420224648507616,-0.01908868091558892,,,0.03897428796533684,0.10678192981960023,,0.009770189919903109,-0.005152509362741523,0.17770469638082703,-0.02894302650172949,,0.09860888903337067,0.10049051875803633
TNC,0.12484163269890837,-0.012526473260567418,0.03375787056670135,-0.027077783881907142,-0.02162380641279034,-0.03814008790689698,0.09808857676076925,-0.02012091887083498,-0.018280895122819534,-0.015727338588392988,-0.020942925343563082,-0.22450671601920366,-0.13657548105112546,-0.1312673298418429,0.1248396458675133,0.02844268149413721,-0.09182027493844415,-0.12850693899224924,-0.004947602314239515
TNFSF9,0.016593400798022333,-0.03063608108791888,0.07235073740659581,-0.023015494278914517,-0.003500571534158399,-0.002916655099642937,-0.04309087922484096,-0.01147772202008558,0.09245463743139254,0.014899885902477903,-0.02720266086421854,-0.03187811698735536,-0.03193004912121119,0.006395125579118082,0.02533267178483177,-0.038518259855966956,0.12931130219142206,0.036819330996674046,0.038267892972529687
C4A,,,,-0.015753494569941757,,,,,-0.006783544914891707,-0.019674299857090273,,,-0.045658726947561006,,-0.006783849656105163,0.03464937691033978,-0.019930743069551917,0.058050020398998196,
CNTN2,-0.23600427336221172,-0.0014853456131992018,0.01628788124223184,-0.025441218336029397,0.029152657667356273,0.010924706593125734,0.015419542204710254,-0.061981797489911436,-0.021719726532412185,0.058803325648343244,0.06606331262906281,0.10550898263883075,0.13612258452870554,0.11100209442206396,-0.23868735960710832,-0.08880735537546568,-0.028190856432569956,-0.026457855948874363,-0.15656564541314055
F7,,,0.10989929467637764,,,-0.017607863891190963,-0.01605779738212754,,,,,,-0.0005936909742409491,,,-0.0006518646095263694,,,0.08996640419566321
LUM,0.1163328750095585,0.04539853446051779,0.17117683591794675,0.05894949966918151,0.13240997128241092,0.026992917176813732,0.10330716489476872,0.15436018145872357,0.0524035111144606,0.08532972815024331,0.21271357305364055,0.11557654598674678,0.2199856650939504,0.2210491577940128,0.2895006627216544,0.4568975451132281,-0.030367554086875848,0.40161554676000294,0.2675547022259426
IZUMO1,0.0644282676154179,,,,,,,,,,,,,,,,,,
BTC,,,-0.02109538891934502,0.06490888807761142,0.02572852922456312,,,0.015314160446370297,0.00454131271186749,,-0.0002755746800231617,,-0.04161902235903576,-0.040903742951315394,0.06445256702892387,0.04613153212231142,,0.06876277674624658,0.15101264164448708
APOC1,-0.3284121467886493,0.04715645418297718,-0.007277626863049227,-0.01731031358747774,0.0856141638097854,-0.05320168270739892,0.12498779229926582,0.015294373150777885,-0.007169134879325532,0.03005184228921869,0.014895966901652182,0.006206008168285747,0.08750990358423169,0.11395567452202666,0.09475932898052862,-0.19642551261342875,-0.13033960354412033,0.11556951079298036,0.08547028591740767
PKM,0.009383643011149889,-0.07465621320204069,-0.11809271768906776,0.0012918965129050657,-0.03795293782259885,0.02810232965544193,0.07764266078262277,-0.02425703955769148,0.03629804248026507,-0.1020713030151913,-0.002121469286707033,-0.14723150861402934,-0.18945474771266474,-0.17622806669271743,0.12440710531398078,-0.10711552864497008,0.012920520704226706,-0.16678250470045522,-0.05088603266471053
TNF,,0.1820807729825451,0.08648313260086496,0.037109877552877146,0.06211503632467477,-0.006242967940223876,0.1532553006427287,0.007384466423801019,0.020467855831820144,0.0128636522781691,-0.06696865078239951,-0.001740028272805163,0.04299099131184388,0.010176579520733746,,,,0.23921057897198983,0.12629688685836243
GNAS,0.19606126403157878,0.1296126550886242,0.018304154976119206,0.008022177118350128,0.08216769826242461,-0.015522474985862672,-0.07262001565550456,-0.02429160452098635,-0.003305837664851527,-0.08908344941032548,-0.05729039886629456,-0.005697674444849699,-0.1624924188439018,0.012906153101432541,0.1985870317784207,-0.17424779543626076,-0.0027013862363074485,-0.10770109119901605,-0.07848416868570843
BMP8B,-0.07109073956205424,-0.05741858545094736,0.04081062635513363,0.008739960177227139,-0.012496783252534541,0.019195216008047352,0.02064028023647957,0.020768658201180578,0.026790633856337495,0.016879918951450225,0.03538567722142988,-0.04511296942058984,0.11803423720188971,0.03989435775287874,0.0012059957654058076,-0.00022122709522598254,0.015270359288018153,0.029054176796668416,0.14004045864673847
LIPH,,-0.02233219938023213,0.06521425253025886,-0.019957610237296537,,,,,,,,,0.039191388432809296,-0.023117431399566696,,0.06297497274441789,,0.0724966842506737,0.026025300411329746
CCL28,,-0.016322556912333138,-0.033526119475138054,,,0.023085541304296037,,-0.0004930269820350539,-0.03408069600862903,-0.017749602014672718,,,,,-0.054322658344086186,,,0.05892847071427194,0.03541746309622761
PTPN11,0.014596410515244447,0.044996689070605236,-0.021483776044417435,0.011061162425603338,0.007800065370737265,0.018986164253579234,0.02887636400992657,0.014249134305628557,-0.0009242003748286036,0.005515409400396511,0.12758881412882023,-0.01755957053163422,-0.05555054019461162,-0.010946730435384836,-0.016029168249889352,-0.03263300259093326,-0.024534872231286354,0.0036144240823613345,-0.12305572631986088
ADAM12,0.02502431046419635,0.07029137808550265,0.06310594980932527,-0.006234363745212211,0.04550133807907,0.02615763124514594,0.06525441898904952,0.0004203479936102081,-0.009006950995593118,0.048911485999509965,-0.04624084154695394,-0.06033976015417179,0.028717398182207723,0.07521877430760064,0.2459914542902953,0.17213195348978488,-0.047246666694742895,0.2083173237167732,0.21161143770008137
EPO,,0.01556791691227277,0.13077897153313495,0.00950590555428925,0.03325687564983348,,,,,0.03868975146986397,-0.08223306119059982,-0.023986168568124452,-0.03487042226205503,0.02629632506348709,,-0.024656533210980797,,0.00019180091627344302,
EDN3,0.0430236063248629,-0.022527002898584676,-0.016097655119189837,-0.0018319266682609704,0.15594457553444857,0.0808698624715663,-0.0010154170150009985,0.1312823978987025,0.05675457429461919,-0.022612574819612957,,0.22474169293479823,0.07377431113826538,0.12297376143274803,0.15770647898400933,0.07808257634710014,,0.10715963597913722,0.22222857577555208
CCL22,,,,,,,,,,,,,-0.050409152317170594,-0.04029422420989928,0.021828352868286865,-0.053485907797235686,0.1293889232915451,0.01801906569871578,
CCL2,-0.09899513144962142,-0.0005439468838067413,0.11462958754793584,-0.050256251123178844,-0.06172547532224134,0.014730268198314465,0.05436728257898409,0.023740230414431674,0.031293840476737764,-0.002130262175149697,-0.02069090257216417,0.009321625117464483,-0.011396564832166079,0.01113713148679869,-0.017186111407035763,0.10304739294718437,0.09900644310297049,-0.10123249289614947,0.14308266456599922
DSCAM,0.009607175453181809,-0.02719958646537773,0.061621280638237026,0.041772825456793415,-0.07686124901432861,-0.04926748483235249,0.0028166735774839474,-0.015291493419750425,0.07778230072140316,0.009204032283042883,0.0034172353873453253,-0.0307514587498086,0.08148719383271566,0.1149818615403987,-0.056136479651620955,-0.13353059455032273,-0.0027769361620860675,-0.034428179678620864,0.1846468617735333
GPHA2,,,0.03907203847271947,,,,,,,,,,,,,,,,
ANG,0.10659131596373031,-0.07129131818618482,-0.0496100909083321,-0.05414818342488223,-0.053996735251311254,0.06709290177546287,0.035810905291699405,0.0053519487605966035,-0.03872901647371347,-0.05640428751501218,-0.04769550185373935,-0.07758680736783936,-0.04644570589212944,-0.018309925826522633,0.043689723176947824,0.002476131682728526,0.03487957505205748,-0.007936908257668891,-0.05222257485096759
FBLN2,0.0633037675980641,0.18269410185392843,0.04760387879183535,0.03692158294764192,0.18292733317611926,0.047247945660210754,0.0009611924481705295,0.11846889614393748,0.07842349683801901,0.13024738896785967,,0.2832899125926901,0.27770476293365104,0.23467992599731347,0.14578205461384536,0.5143653068474638,0.2212396102651049,0.4493430479322244,0.4205181703925564
VTN,,-0.021130530891450155,0.018662389261164335,0.05058093220183254,0.0021567005050690574,0.015802554584013515,0.08784817129344852,-0.013521218358841446,,-0.0004981345758740887,-0.0397272769118134,,0.013335755858466516,-0.018037750253965597,,-0.02909094776914238,,0.09856128933530979,-0.033229400177595216
VEGFA,0.015127642630512883,-0.10223643363763658,-0.14189921030591995,-0.011633848795694119,-0.07710216992083718,-0.050357805192503,0.03999557926264069,0.009891272838127418,0.032504205647961006,-0.08675429362180066,-0.061336163246818905,-0.15567000207241502,-0.2614154981579053,-0.2559059857036964,0.03325812500465412,-0.09084351965008003,0.030039984456987984,-0.3700790462686858,0.07920972834623734
F10,,,,,0.03717086233669825,0.05379303330520344,0.04922807836598469,0.041613868368396076,0.03989289934486326,,-0.05416901752116754,,,0.06367898430672189,0.13069668598050443,0.24664025451153576,0.111172513417285,0.12469171086993933,0.05984580068753327
SERPINA1,-0.10550470143843099,0.028942790948012536,0.022949370948996236,-0.021348797897309434,0.027159552613949697,0.03520480162725961,0.14679316785998636,0.008863113811510165,0.002662984177181914,0.08050059693762555,-0.07170255399222794,0.02576470773468077,-0.03247824495404191,-0.06130596663269374,0.08186525994933526,0.017581849885246956,-0.06884420694564435,0.20796876080660806,0.1276453127274481
VWF,0.2738599065860529,0.05779828850482322,0.13740150879669388,0.03647226629976696,0.10955324979323451,0.03827920354436127,0.09138790228752543,0.06736017414761804,0.09116758255549491,0.13134418023798253,0.15612914432570107,0.09540704699469224,0.22990560021521658,0.17215749149281362,0.2822921763781712,0.3726646425621236,0.1372406919216496,0.22120352596258755,0.13064028730184965
GDNF,,,-0.0001794314624780862,-0.016549414557523498,,-0.031556964710710636,,,,-0.02238162796691826,-0.02725030770479001,-0.044938887165370145,-0.018590585177110444,0.034542093473258866,,0.02983341108381639,,,
VASP,0.04815378464175666,0.013690778053736067,0.08085533242855662,0.017441703911095386,-0.05646749050620169,-0.054594637091039205,0.1022622509045807,-0.0008956530297648572,0.08987832995777485,0.04112238535643389,-0.03230413579039016,-0.03421002202527311,0.11064971650349799,0.037057668534883154,0.11014256470511093,0.14275792128324183,-0.05280270145927423,0.06700693656182108,0.11706283153774569
ADAM15,0.03525830812814828,0.017420228797589452,-0.001262483480766789,0.027937514886677613,-0.03555520559769843,-0.0037708991541086836,-0.026027048925349603,-0.014573059360567228,0.05065704991235598,0.012117264086449288,0.0319069214783593,0.061964414646293146,0.08762079582103298,-0.005168488018847936,-0.029078238717047827,0.08903257194401941,-0.04206574996506191,0.19819896334928447,0.12573912860163078
WNT2,,-0.018979571623098664,-0.04169254983655658,,-0.020788820321720438,-0.03336243860385432,-0.03189294226912477,-0.017097865051660475,-0.05249111293715771,-0.020945885424936046,,,-0.030842403859767692,0.0029156785263552906,,0.03971452184345554,,-0.0035693716941228304,-0.029822656491854387
CALCB,,-0.01986502631144378,,,0.004337214549334572,-0.02054967096136332,-0.01775060002867627,,0.09154941904463673,,,,0.012216301216171744,-0.004862870419766805,,-0.04848494592570107,,,0.01829762715931718
