,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COMP,,,,,,,,,,,,,0.028483120131409023,,,,,,-0.027420938597067488,,,-0.025458013686095918,,
POMC,-0.023900001557150195,-0.05679255905893535,0.0084044935413801,-0.027068172443338236,,-0.011622391304456995,0.007079724028486583,-0.0075872589543184675,0.029782052223434583,0.025853659395896643,-0.02203901959988777,0.006284713600412898,-0.033021634847583255,0.010858162547862088,0.019494486802289764,0.07690803411128709,0.06273632332256558,0.10447599033107313,0.021145525930225898,0.015127028069804947,,0.0705290984778016,0.045125644753047436,0.03913141714298828
CCL13,,,,,,,,,,,,,0.028695414237330342,,,,-0.02554203542797463,,,-0.028618546942918092,,,,
CD34,0.0010377047062913346,0.0399881599451666,0.010881871603253981,0.025558673437245275,-0.012173243535187436,0.04329968389913312,-0.00346063902305422,0.08799789605483137,-0.023743877575261904,0.005834764780657045,0.05437203318322122,0.04531558907805206,0.03107550155379007,0.06912952820680335,-0.020183673049550255,-0.011146084771725415,0.05547304816998136,0.12867338798277053,0.09791955945716017,-0.02686056621938735,0.12822107541092712,-0.01935366563679597,-0.028941356137262127,-0.05031078779080929
SPON2,0.12036444102524073,0.022973719269672118,0.02384329285942532,-0.008326773420870055,-0.003926176095432984,-0.0358938132698164,0.010690174104965968,0.01970106895562691,-0.021606167818715414,-0.026955424130437992,0.09730148310563205,-0.08893060227111121,0.06039174161923292,0.041256509374548805,-0.0006113190671135727,0.047261986568183194,0.06150088783162703,0.06724722012269459,-0.07059840758372898,-0.019255331273799487,0.03727950080532625,0.0012995648073713046,-0.011279131802562722,
THPO,,,-0.01915319407189621,,,0.007473055546726249,,-0.01137166161491727,-0.032933953839974245,0.053534784688308246,0.04920576410787,0.07898645029168719,,0.020797699104065634,0.1755076998159594,0.013941847142420683,,,,-0.03132174106173249,,-0.02367775244891588,0.03242867283796118,
SFRP1,0.08735431758750156,0.011513029087935547,0.11661278441264573,0.006871176415618501,,-0.042445236904888654,0.026910770505191785,0.110512442702672,-0.012359201012625123,-0.015055610158627417,0.0772085486459464,0.0593089755338309,-0.00873246045280165,0.05722888103285227,0.011054586217927018,-0.0416499205858209,0.06718717967424591,0.04315171189928206,-0.01575414408034466,0.019583301148162698,0.05803242094396518,0.004132823417458629,0.004103893429524926,0.06029024334008699
ARPC5,-0.06545740883242344,0.03286570532032568,0.014584420701274216,-0.012463633649117366,-0.01998924177986749,0.04245710779704156,-0.0243248731133632,0.046343063519376476,0.01184358246890086,0.00022025688075120192,0.006275449057192006,0.03975529941725077,0.08086531476973308,-0.029732461122988003,-0.0024250222536372273,0.08444402333907976,0.04785672290119981,0.015114034688688759,0.036446740581989094,0.023687470021160287,-0.0491011687512561,0.041450867801881265,0.03350635494755697,0.056360838289368866
VEGFB,-0.011696662218152664,0.022545644420676417,0.0099976535474228,-0.048861869967638694,-0.01884889460606021,0.010409315557681178,-0.06355015641043457,0.07797748252775531,-0.04546762841845807,0.034504112776947024,-0.05608406371106241,-0.02216931460028536,-0.06002904805401273,-0.013235250547936667,0.11563816100166076,-0.0059982345938603444,0.00626838652155972,-0.03135996131426334,-0.028065866351730688,0.0007688257319239708,0.06288799161678636,0.09358659235112582,-0.026725206934705346,0.014023216415038876
GDF6,,-0.0631691339788885,-0.040487844570124505,,-0.04441134480511175,0.03563212335214832,,0.12121581053347093,-0.05919255494998649,,,,,,,,0.036378561732145105,0.060470955518476574,,0.032929495159482174,,,,
LAMA4,-0.10098157714848556,0.07893240498922251,-0.007950512038796632,-0.02794511654563909,-0.00329675566373134,-0.05758318273508841,-0.007251600985262907,0.11051145623119828,-0.04560386658850715,0.0029070178374012625,0.038787794610486995,-0.038012855141415745,0.053363499854384586,0.09119985614425878,0.024764632426623544,0.05333208689972505,0.034704327865591765,-0.022581580406486657,0.07022445417386657,0.00011661964679745067,-0.018119809341378187,-0.04160326184590811,0.006218319350103464,0.08230626214695337
PLG,,,,,,,,,,,,,,-0.030575933112117152,,,,,,,,,,
NPPC,-0.03786597933130034,0.011201311962777908,0.05554785385024478,,0.1417174204126922,0.02043260414141324,0.029161284353747978,-0.014054489835911756,-0.02350840730537793,0.005471014030124211,-0.0010550038847238594,0.05586798069638739,,0.03621683025940007,0.00786932921978587,-0.0057562099457101655,0.11469656782034032,0.011686843810463718,-0.02120899557879477,-0.0025617642168706658,-0.02267046983156899,,0.01145046667203912,0.002477638587413425
HAS2,-0.0041675346681805435,-0.03955244976288634,0.029485471425153294,0.028016764906720178,0.030597911852059186,-0.01208026690874804,-0.01937959161595734,0.18787655430469619,-0.0323712095144471,0.035059499973992804,-0.03401836054290415,0.04614800283261439,-0.041784678396609695,-0.050420204861124605,0.02457586300964976,-0.0036921873926083187,-0.057600715903228045,-0.13458912632725392,0.009005224630658462,0.0007010567046143369,-0.03327207054279982,0.09709103581506717,0.054511756154894835,
JAM3,0.013847894322740695,0.07433934341399417,0.034769779360257096,0.03136774706568616,0.07270114230083158,-0.0019115854094193332,0.014764668044710985,0.05502400554984345,-0.04487251544641131,0.012938554989815512,-0.039710040179376516,-0.023502080597118384,-0.006102960985033639,0.03981040318129855,0.04859857252346713,0.04176548830507734,0.06553217693007433,-0.015183691340739169,0.050323096516614256,-0.01707493166855211,0.019106522958407517,0.0309340168765173,0.08135964440603471,0.060662198040296725
MEPE,,0.039435588213045235,0.016789584269847304,,0.0297248066977666,0.0511908969347193,0.04418835115422287,0.04178507383488348,-0.020338337056537873,0.03569280078620723,0.0203543120414637,0.12483425749237959,,-0.006851084875537226,,,-0.024634442545479546,0.003732780976535465,,0.12367051843539226,,0.07890826882681268,0.019656720949430107,-0.0429814285738856
ALB,0.013281877868906519,-0.008243013018625412,0.08308244145565735,-0.010834752403879568,,0.0282106500272519,0.009183914181031231,-0.03244421394089948,0.0676538244552606,-0.0046248205515397834,-0.014360396630154329,-0.03612749537947946,-0.014654251958099686,0.029587138978760617,-0.003253770412692428,0.2435493628527151,0.03113762550275786,0.03653564237474185,0.0873240919565099,0.11291988170677103,0.07537605163477419,0.003748662259281917,-0.017651740185928244,-0.005701594246745076
SAA1,-0.005914756181057089,-0.019353121836185812,0.08988051151478058,,-0.049530471438020744,-0.011850831086457637,-0.054080783151880786,,0.01284715304650078,-0.030906905034835914,-0.03189359666042193,0.006765369433879272,0.05435680575668144,,0.02276248292590754,-0.05636097842175204,-0.042825825096232784,-0.0969526968261498,-0.012686939321091897,0.004586414117217868,,0.02042235641233911,0.019257343358377938,
SFRP2,,0.05475140874023868,-0.06786875060901766,,,-0.017284385390511352,,0.010197671353262761,-0.020436620187654082,0.02603479107888859,-0.0026801854821327698,0.04544749853215007,0.012333351705258871,-0.007122426252635494,0.003821525975247893,,-0.0038374129338937606,0.00903916936023845,-0.004272369462714743,-0.07219694733185457,-0.007714151428813343,0.032783819779860356,0.006857269761647048,0.011412413864797324
CHAD,,,,,0.07601880004472768,,0.011580074991712729,-0.013551989255575294,,,0.03820941747685019,,,,,,0.007207755548721018,0.13880389774224874,0.07898655908919283,0.05366036519117953,0.02627447979861423,,,0.034147588500137
CXCL8,,-0.03833183494034062,0.06287620958796164,-0.04287308678820937,-0.09070024562783438,0.025179835404943868,-0.057871981851883046,0.006747390388946176,-0.03823079270770412,0.010921151623921483,-0.02534024084837052,0.03699887992360712,-0.038205772961511605,-0.018889108369991702,0.032663320687976,-0.07135650872629097,-0.020369444300257392,-0.14060878246018052,-0.05461338412909626,-0.017710008206596253,-0.0007777357366634813,0.044871384884689856,0.009325558471250897,-0.0011839941476537133
VASP,0.040131415865136584,0.10021391517050215,0.057196343308933244,-0.02008964816656664,0.038053749769359595,0.0002696055550168583,-0.0015716203205321233,0.12911814311425415,-0.006586227692654328,-0.01704314358360628,0.03418721930020884,0.0020159938791881288,0.011110784375053287,0.0038163902124080753,0.13921293911218724,0.024620334532604548,0.039874144879174685,0.01569510161213534,0.04620245084741067,-0.04283910864092397,0.09831310466382807,0.03534019370188402,-0.0655114610303709,0.006188539043879135
PDAP1,0.022130421363032643,-0.042273721316208816,0.07491656544802153,-0.04769036298604473,0.073525447438362,0.005446443797411692,-0.064300216412507,0.0570251740847447,-0.017431890177083294,0.024678654555977425,0.031181135141153803,0.020018693684660235,0.0962253635830497,0.011621544437159249,0.01944128094384177,0.06613580964922254,0.023826534366480558,-0.02752562373133105,-0.027652752842574475,0.00980380206924828,0.07227560541988955,0.054168430136085015,-0.003695775089364707,0.014489036007984521
VCAM1,0.007924296491372829,-0.14111881643490923,0.03486756439320597,0.007139900018606632,0.018037325068834865,-0.02451831896952888,0.007916345534573304,0.03425571415239157,-0.01706532379983545,-0.016065661101703703,-0.023136641102463083,0.04067007757449894,0.0169350376426795,0.03294861471112031,0.00864453182711543,-0.06475363909537693,-0.0045037398248970965,0.05485519230268196,0.053940385966158196,0.08760539466837974,0.07078968636023643,0.056308976069542105,0.015213667325544643,-0.014095593259946812
CALM3,0.034453233568737744,-0.014652284680388634,0.0349129232871047,0.04891672695265452,0.0717790926152166,0.012809578327327329,0.07299395132660849,-0.060959650468833816,0.03817110487686896,-0.019982920838544794,0.1228729349772065,0.036997281221367515,0.04574874550556491,-0.001775608945686714,-0.012764151595237978,0.016363651787764142,0.05918237566675278,0.17492988617574776,0.09567740049251149,0.05318654701068759,-0.031088854321053124,0.0073698697755646,-0.07358375557099962,-0.03757521110730987
JAG1,-0.08049361786066064,0.010179356413040757,0.04990396827382069,-0.03015821504960268,0.012343525605928869,0.06643313751796434,0.04863792005455537,0.0951358370135176,-0.04517216061535162,-0.04267536368824709,-0.02254740967858287,0.04338289226627104,0.060208137585541915,0.05960492197999082,0.027833621225228616,0.04550013561096804,0.012671989927428667,-0.02884486773591547,-0.004420047052306785,0.02747636706740142,-0.02795778880102401,-0.01885230168712222,0.0003214228616323423,0.012148739409823856
CFH,-0.02442969530489162,0.021058790308149854,0.024051464150358734,-0.006006838205373916,-0.030950955908740703,-0.013284974046795826,0.01640041312909099,0.06723128295893231,-0.059518492053617,-0.009347410049121848,0.08430023627291636,0.019522255054967557,0.06096977023741496,-0.04148624247842544,-0.023187893767232445,0.06303645030268269,0.03309073889080102,0.11540986345874261,0.051064147607296,-0.051713762162843166,-0.007463042637611209,-0.017133945239458437,-0.03484922975420838,-0.0779034067097673
VIP,,-0.06061416406284698,0.02927182009977457,0.003278443504853456,,-0.01579129203070354,0.10795200960813084,0.05132314461622958,-0.01733945079855182,0.01470791328363579,0.0212089315355638,-0.0026938049331537207,,-0.037207304436873916,,,,,,,0.10541440194118411,-0.03408423766036174,0.006700485539007841,-0.04298152454644597
IL7,-0.033580742381140456,0.051536715673748255,-0.01544896224180695,-0.0003475070917891494,,0.06332082081479302,-0.004695511468886223,,-0.014467961649637916,-0.023644382541849352,-0.03386527464987146,-0.02310070786452539,0.019329313046105363,-0.007204558449546725,,0.10912357620765073,0.008224192553444823,0.03977505737146853,0.01766103084321184,0.003158429751640268,,0.08772507673788475,0.09648891550408145,
FGF8,,,,,,,,-0.034446607238740296,,,,,,,,,-0.018020557636258105,0.019780325856427194,,-0.007482507118000892,,,,
IL27,,,0.09445924826921077,,,-0.04447377792071639,0.003209695508076255,,,-0.0003282210741945817,,,,,0.013747651396083794,,,0.03651669470463856,,0.021455158159584414,,0.04710544932459713,-0.07057487004791689,
PROS1,0.037697733338661416,-0.012320612783183572,0.0458613717703644,-0.007091884537972423,-0.006053902939157646,-0.033682855994441784,-0.004264966174222545,0.11940322551239713,-0.007591818568212559,-0.048729222958689464,-0.006463319466446692,0.014140547198502199,0.06304669622836985,0.013926281058418864,0.024292753497828723,0.057915322472603045,0.07685247320557283,0.03702082849273992,0.04866029823635958,-0.005435177103725742,-0.04779257934044889,0.07864445096974258,0.09143838517628422,0.03319807207470423
TGM2,-0.011048691646995333,-0.022323954477344164,0.08537431015984259,0.04637829128981571,0.011931814664870095,-0.07145747863850076,-0.023471723938812306,0.03289505389900805,0.027824542248402754,0.061281382102830094,-0.04285668534485775,0.03092170944326807,0.02251978384209576,0.010058877131104036,-0.004446133837474366,0.01712625353460431,0.003081320726808617,-0.01132639829883688,0.07695148857786294,-0.0214338433827939,0.05509860773328032,-0.025255670282918977,0.022220789165155116,-0.06983889432663888
C4A,,,,-0.03434768169656355,,0.0050627689722328026,,,,-0.019303826149017385,,0.09333784521374441,-0.00448339022105754,-0.03117874910096064,0.05684816604460554,,-0.01900581207556318,,-0.01746443934918555,0.04764501402198797,-0.0701684605245144,0.06417698585794965,,
GPI,0.0026184485957741034,0.016966635167487115,0.036673733790089466,0.041365565729759086,-0.01532105077492037,0.026588937717117556,-0.09272286508431171,-0.06077057362604975,0.05650582375058332,0.04640666064035741,0.02664957140014012,0.04161414628651974,-0.040510296352350705,-0.01531843082511992,-0.010521973412287873,-0.018870165130302142,-0.057087916640922706,-0.10767961308770349,0.039723127597277204,0.015257325423602565,-0.030445328251061287,0.020353853121765124,-0.017144924093629058,0.009504333953519855
DLL1,0.029902614965735288,0.022174866989636326,0.04551887010745432,-0.03453730198135309,0.0687008083012736,0.03873928034139398,0.04709561394978002,0.08602231087997322,-0.002537126602742664,0.02093894829590068,-0.023926494569428802,-0.025462324693503395,-0.019837952011232465,0.03259847542675529,0.02391157269891172,0.05091183967565866,0.1016715068359783,0.19054349703560525,-0.023323867487033675,0.08289216239673097,-0.04499062727453509,0.06330875627725065,0.053162913274735706,-0.019917348716155626
ANGPT4,,,0.004632251764767164,-0.04883672692679344,,,,,,,,,,,,,,,0.0329274504735401,,,,,
DMP1,,,-0.03299801186856609,,,,,,,,,,,,,,,,,,,,0.007947443205659103,
DRAXIN,0.037884188173339724,0.010585237354407424,0.0659087586176239,-0.00804103486427686,0.05720481538346318,-0.003108953658204673,0.029108543549356936,0.08961059024934193,-0.00888233545450539,-0.012569903401497539,0.021227053887832806,0.017812851704775843,-0.005625496278916628,-0.020909391207155733,0.11296858813156797,0.0318919970145465,0.04588707214864159,-0.06311192041266832,0.004873522527215099,0.027784151276510426,0.07967653514165202,0.07889231656977908,0.06762603015322219,-0.061774319507210074
PCSK9,,,,,,,,,,,,,-0.027307446281467276,,,,0.019701019845340624,0.02930496737545693,,-0.017925285148736595,,,,
NPTX2,-0.00183369354797601,0.023876440463476513,0.09474620067101037,0.026117635901907396,0.06626923486766642,-0.009820345322770705,0.10538072552366488,-0.07976157784208787,0.04660963445268315,0.039583973861484587,0.0340239041859462,0.04939048943334759,-0.00345023446754994,0.029142967072458087,0.011740923909557336,,0.01528109248489612,0.053646410012852155,0.03721440649004767,-0.05586990701296134,0.015821625674050044,0.035125567561018624,0.08778176860790002,0.07303192732614715
PDYN,,0.05212482131704008,0.020912060021631877,0.03616204457506572,-0.03435664430028018,0.05739851625766973,0.058491863173834584,-0.04426194164833182,0.084557242607735,0.07112390239330219,0.0734775778867079,-0.01877671825633731,,-0.05609279137659725,,,0.04285474380703697,0.07625178421376595,,-0.015727889672047357,-0.04643417734167116,,-0.036217073299410873,-0.04660937410073691
RIMS1,-0.030483467340997595,-0.017344583294906984,0.01850217175648821,-0.00023602836325717195,0.06399984850984632,-0.008323083256317183,0.013366103695929743,0.04848204769148998,0.06365185378632211,0.00647413571382152,0.05836748622829379,0.10500190707885422,,0.054558028224712264,,0.00553834508249186,0.08698873477314042,0.04376464433147449,-0.08827013662195342,0.0013422000639469992,0.07728646677498018,0.006165731064067737,-0.08768749239537116,0.018341130045927842
FGF9,0.09785939656182746,-0.05060082901478461,-0.019010640183086545,0.012042101378034232,0.021041360679294505,0.02026469673873876,0.14439046148266188,0.03660373606547266,0.038616013500460955,-0.01593939723739947,-0.007239253857255701,0.07096921118727677,,-0.02920584054954395,,,0.029959898924595014,0.09951392426295172,,0.03561075251629268,,0.05122873131692738,0.032639025533619144,-0.028927223211311272
COL4A4,-0.027625267167869394,-0.010622594568400857,0.007598932650747166,0.05991895127239683,-0.013158306265574286,-0.014517503228274416,0.015113421420378872,0.03688606600156559,0.004648130972721377,0.0007772921149179195,0.0385362551968137,,,-0.046134287480941796,,-0.037535742306517225,0.014518744497812727,0.038659413508901785,0.005345822474170844,-0.03903322400871645,,0.05168797424286482,0.08374181629263443,
WNT5A,0.025696142425251856,0.10391708780472529,0.03195400608824736,0.04135281243576397,0.03072579930775603,0.03697268868853362,0.04772927269091408,0.15000747636856987,-0.030056309237093893,0.0110639718762787,-0.036466622451416554,-0.020927026723715426,0.06294771492870355,0.05537508539108787,0.04859973039031203,-0.027917042507704878,0.08791113936339959,0.059625280837026236,0.04708915582726041,0.004612447737231979,0.08646108775723024,0.043729434863289035,0.031112142104116024,-0.027165850601865695
F12,0.005088173366289449,0.0969247702910616,0.08306170255566506,0.027653398814436913,0.12368084908312979,0.002077782291705856,0.060591907890433123,0.0868989019231772,0.07324508552820394,0.09472724633200957,0.10560362749781654,0.008146213822826258,0.04923857128942995,-0.027420728281256558,-0.041357975689168505,0.11072655267711609,0.07503478253129177,0.05092959859131058,-0.021761007780222965,0.0741190724394423,-0.0013170566474503922,0.10246843960645254,0.09480425057783085,-0.010389510281647012
BMP1,0.035497228851569806,-0.06058752456788648,0.030772559570041085,0.024945783499337085,0.1238658167199271,-0.003959592899508854,-0.02747685472967732,0.08411631772123428,-0.0020029819489677464,0.02413474179786045,0.013270226721373918,0.022721145932375186,-0.03342779614263684,0.004514243425481276,0.03944297976145351,0.031494102768330146,0.04503345391030262,-0.016694143159423115,0.03749255467149355,-0.0056276808601392935,0.16925946499268119,0.019246172231421676,0.051233808768826425,0.035339229058140124
CORT,-0.027625266723193515,0.06127502094656115,-0.004462341951194311,-0.01183185296680336,-0.007565882598077056,-0.017796079850038875,0.09435264664830562,0.08654224041355292,0.07727249374165106,0.026789443790568215,0.0517410045245559,0.01795621308043243,,-0.0012540843108395487,,,-0.03223261082893738,-0.0063966746685794355,,0.06475738145667824,0.015154055647783564,,,-0.040543903427859684
FAM3C,-0.02542019575999476,0.014525189390876804,-0.00358550535973656,-0.00733228783494308,-0.10446615093638113,0.06454281604312362,-0.03005909124475836,0.018472043854329698,0.00126270020189229,0.031588543558908395,-0.0055808854658063204,0.04530475329945825,-0.013478457042724237,0.013675314429804856,0.06671154836700666,-0.09400609756645634,-0.02639918977705961,-0.02030510921936124,-0.00011211483909834631,-0.02414841639050005,0.08703550290293319,0.04739007070027508,0.04418125062712525,-0.015453004874508298
DSC2,-0.00628901852277245,0.02930313928932517,-0.034828893757633386,-0.017725391226797414,-0.04908993201330022,-0.0053887201269050234,0.05447283554306418,0.0826334937134794,0.01711621472394992,-0.011893726586034442,-0.007263655696107829,-0.021038019817871546,0.002947836188617083,0.042160986727744265,0.014666345425949197,0.05420128259451818,0.0807284691048124,0.07875778444933654,-0.021460721209359174,-0.004132570787975929,-0.05026983289001622,0.10214578442443067,0.033695074677250386,0.045837996483029546
IL36B,,,,,,,,,,,,,,,,,,,,,,,0.12430790613167858,
BDNF,,0.08731373721520178,0.04252355361461859,0.1617626986795455,0.07484068215738282,0.03654532562633129,0.001001413060318169,0.02250811570215654,0.09260416850581833,0.05181864732920821,0.015626539544496155,-0.025027905698430154,-0.013110559387571854,-0.03319389280956806,0.0017781256722591912,,0.02821078200126669,0.06258297650743626,-0.004412817961708556,0.048766406923350804,0.03821148068016014,0.13011118094878327,0.05274935100879227,0.09316266263496947
NXPH1,-0.018483753355400687,-0.009026284246518492,0.021106035637422894,-0.024184800042584723,0.09219831575035381,0.009734719156839359,0.0826656728366377,0.08022695601043857,-0.058686872929311455,0.020944672894352503,0.059356786328670405,0.09948938721899453,,0.01408882963796598,0.04273398991255514,0.12962134846841833,0.061290151671427436,0.16908955538275422,0.026956601870667507,-0.004333423837332656,0.01395134130088287,0.03976687120503593,0.009704394672794422,0.12639593190412385
RAET1L,,,-0.020459057450812723,,,,,,,,0.015583044685752317,,,,,,,0.10572062184049343,,0.05232172452414113,,,,
HSPA8,0.024139185920533646,0.06000645656531133,-0.03891901082750552,0.0031123346341523786,-0.012714432161523223,-0.00500158426229287,0.059817475768073565,-0.04340052655914925,0.014129684422876859,-0.03195598889101069,0.040350272626168984,0.07823366515774499,0.09869721208502713,-0.024433691888881337,-0.07054208507648087,0.14385610999677081,0.02087553137081583,0.11429526305142372,-0.10186077278759477,0.08576285480241543,-0.0028372437577788966,-0.0019829558690663547,-0.030343829795974834,0.08435967068495724
LAMB3,0.038716166628430145,-0.04846735988395239,0.046022805301844646,0.018564463061211976,0.09679691857491031,0.04506732576889246,0.013614458610405408,0.029456799902707245,0.04724468348993506,0.04102396294005179,0.04595593673008929,-0.020009407154252912,0.044629667824361355,0.10214651618477175,-0.001247356028268248,0.1170944450383469,0.011745822889669882,0.08177074332615282,-0.049558327434474726,-0.04855266304368942,0.10660305500792583,0.12805930236186117,0.05708815219206814,0.05477185458658669
PON2,0.00023320247519928217,0.0030270953634693475,-0.002334395918108194,0.02602390156658556,0.0692999161959169,-0.03173453804366555,0.04787341777773287,-0.017134257040725406,-0.06660023125314547,0.0803748977547618,-0.02822768828335352,0.04677144856248884,0.06825278576232041,0.000995116581012182,0.03358733456643579,0.09474909744353861,0.08585669270695476,0.12658465618808487,0.05220618356215395,0.015219792056778291,-0.03283952219613982,0.0416741460349337,0.08393956091779453,0.02484335363940736
CFC1,,,,,,,,0.02955787611026278,,0.015229565533554382,,-0.018142880134237753,,,,,,,,,,,-0.0066670209212443795,
TF,0.05234169472647328,0.05839083646940233,0.025776374271015513,-0.03340113143871426,0.1664585471519571,0.032786357491378634,-0.008353857820305816,0.01418303740852292,0.01689026541289444,-0.03998363934222775,-0.05075806211560658,0.0022514368846762514,-0.006842077344565141,0.029291702978638284,-0.03904702589960981,-0.0355776146533503,0.019781854983481104,0.09800548441007242,-0.03961774599209191,0.025415427017239377,0.05059142748998551,0.08877926266961239,-0.0630694200904318,0.0028251061013588033
HLA-E,-0.05020544688398489,0.0659948075165545,0.01261824914787306,0.003135470468568176,-0.01729045270797955,0.002972457208809511,0.024985167668842373,-0.009472746314807552,-0.044208170404669594,-0.08324316496810201,-0.08193886355573132,-0.05836030911487856,-0.03023235463649908,-0.03619700059544593,0.009703792909370125,0.042258168997719156,-0.05795023844883573,-0.07339212488585732,0.011636228496340991,-0.0746752931180974,-0.009919022081259884,-0.08877939421071278,0.018451496089555125,0.040838342399638815
OSM,-0.021228101522739032,0.04643812816180138,0.023904468662422497,0.00028300431265151536,0.05345974177190339,-0.028700188162202496,0.003824158982221053,-0.02090945305213363,0.022483738606395534,-0.0338384425816707,,0.059775856689809274,0.07970580797646253,0.022309865590891688,-0.013151077057837308,-0.033167284463383614,0.08845820157348183,0.08940734182895989,0.01874497694611725,-0.055221082516468345,-0.023577118240203532,0.07617337430344862,0.07288914638871238,-0.0035603574580828448
ULBP2,0.0019030315886495177,-0.022662363734238366,0.06298387774970672,0.04510534595767841,-0.02805570119020391,0.019816965736641556,0.06718019458615894,0.06521581892678743,-0.05238324803098602,0.022331100707982655,0.0411778666091897,0.013972807353014387,-0.012980715774986329,0.04664441271160704,0.034890773687766455,0.012453738936899342,0.10900464812172601,0.14228917265539415,0.05656763392510346,0.03714118970322403,,0.13899695553021021,0.10981263827859232,
VEGFA,-0.04935998634819086,0.026382317404989475,0.03503659319169516,0.002448784407294789,-0.07137746517699199,0.01817618556407131,-0.10377928117443094,0.0827098265248184,0.05028704810709651,-0.004520504031199052,0.006735798622398686,-0.019050176711670648,-0.11979506140408429,0.0030112319803507837,-0.017517114084262982,-0.10290961898481196,-0.04713198365497462,-0.16022720206089414,0.05073441589131909,-0.029356908922102177,0.07233331150666629,-0.008843737791883069,0.08461355448064824,-0.07786336547638004
TGFA,0.04495614902991919,0.025734002858417065,-0.016629863464343426,-0.005571634066789574,-0.034767409410362486,0.0129093824062158,0.013447763210686298,0.09804285393789211,0.054976927613547846,-0.007414940582687727,0.0008402307824532115,0.01265515108820379,-0.036135275423359016,0.08611956228938857,0.011198581909777794,-0.0075081904126608106,0.09806773122764789,0.12266683604691657,0.0022843658026941295,0.029349685995910025,0.059817208715501634,0.10077855644811116,0.03541390278415905,-0.058174724239874485
HLA-C,-0.04171470920148773,0.0115342221639624,0.03661245213970709,0.07506344128665444,-0.008740474024092403,0.0038019902182087856,-0.009531874342570365,-0.01654756970713903,-0.01773404917092325,-0.06510036212251968,-0.030993228573614723,0.02540898742504246,0.07636788714860057,0.07161252735402711,-0.035932834266997386,0.01653733760837715,0.0751583343315778,-0.05778047403346937,0.07484278844692256,-0.02276703691440382,-0.05588994422056482,0.08190280381794728,0.017878093869028683,0.009762976236479086
CD200,-0.012430540986608235,-0.05213864534878684,0.06490863048467879,-0.041984080578636694,0.08150206938398945,0.008600607770346635,0.022598672554257057,-0.06419967317499169,0.047051125353730315,-0.05513317415790746,0.028952266831652387,0.0899016616733346,0.04411684181270302,0.029477564458143108,-0.05557605984999778,0.09964710641227167,0.01958483054352837,0.09430472137113709,0.12437885374483282,0.023671677409761522,0.020088989139797044,0.028729619839683824,-0.011045812738239924,-0.051819176778580035
BMP2,0.05853998590049428,0.014030411264848051,-0.030158609848479737,-0.044689837509493825,-0.023334562284239545,-0.002161173056878336,-0.024062548783846793,0.11819803808495158,0.021976152553190378,-0.003702669330401538,0.04365116510255803,0.05218821145009231,-0.01729697831432786,-0.015692935006477705,-0.023363081959140924,0.06713598551623699,0.06433127363622582,0.050441798800518516,-0.013679896058485876,0.052640028018334756,0.019375141333730295,0.1222538877254497,0.00867148289700966,-0.0506870678756951
TNFSF13,,,0.00902535635267771,,,0.02273817758101326,,-0.011015286618049108,,,,,,,,,0.021340389821296102,0.06818583571140048,-0.005184782917311397,-0.021677220992778978,,0.037094370081778356,0.07555852221774467,
CSF3,,-0.02884752890677139,,,-0.03575655992526213,0.04664529346974423,0.024408536638132097,,-0.04160710497808582,,,,-0.050609354965285014,,,,-0.029936098355633337,-0.0681830463072643,,0.0006406808975177483,-0.042847722893409435,-0.00726096608724311,-0.007921946047193065,
APOA1,-0.01686615121970334,-0.018624270590304883,0.021129964702431267,0.07063286835484966,0.03141385463643604,-0.0010993260349470035,0.027527180923413865,0.12074127752499286,-0.010723546576617855,0.012747778160746064,0.006979192471662862,0.06741547898905277,0.0320451562976722,0.0657296941760058,0.06707857242447637,0.03901703297803863,0.0732360219576758,0.12878268035218735,0.0415656012888311,0.013426184573025728,,0.07185796586352257,0.054710719542325925,0.023374294182511784
IL15,0.0349784487835125,0.017762710759510074,0.03035855994430603,0.027699886516536213,,0.008908188914745575,-0.08589542260664289,-0.005669802076715136,-0.0343452182101074,-0.03627648975737433,0.026810312846002562,0.05051050821617906,0.002877230930316162,0.0695197631239031,0.05871863803157184,-0.0019256219399917034,0.02673910900840846,0.05961285844504816,-0.004909468960024353,0.014422988141825107,0.0023244061232891326,0.051489798419242803,0.0542147725598257,
FGF16,,,,,,,,,,,,,,,,,,,,,,,-0.05835237419652443,
IL12A,0.02195326131082701,-0.03846227843674199,0.01457785075342735,0.006673638584214318,,-0.032260130273519455,0.006174138412680788,0.022236721436718742,-0.04039153816153529,0.0439825545965047,-0.02086667935028043,0.011106585192965935,,-0.028973125489075116,0.006383075664662253,0.017567426679344925,0.03167527644554581,0.06378753121166969,-0.007749799854584745,0.038333580672713564,0.06610060940921668,0.032246615860185145,0.0005024816246619564,-0.06854817969997144
