,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
FGF18,,0.005279364193561185,0.0723398333508192,0.02466632316071058,,-0.015642678488658253,,,,,0.027889835425446416
ADM,-0.031205633520951525,-0.0061092273184447906,-0.06852130103637771,0.02423673786993418,-0.015556792664635584,-0.07143301520505044,0.010900769109054822,-0.07311583409648063,-0.10180396930598586,-0.030235130457723244,-0.1141007036981862
CCL15,,,,,,,-0.01665709546291772,,,,
GNAI2,0.06191689094498187,-0.07810676654727068,-0.030457955754344446,-0.14403152824956378,-0.10936334283057765,-0.06160292441816608,-0.04060092191316485,-0.09752130967544474,-0.026284303941907897,-0.013800312630003706,-0.06172756859399165
HDC,,,,,-0.047600263539595455,,0.02632276723409144,,,,0.05436823748452533
COL11A1,-0.010864426302419088,-0.017230153327173606,-0.051132898440736575,-0.03836054181883221,-0.011600216153577148,0.09273939384916242,0.0002615891991690741,0.17642609360996786,-0.039980266493239026,,-0.08405763154577302
NUCB2,0.0498698097964938,-0.017006305028820633,-0.027923915676837146,0.023753052093161982,-0.04080824384543828,-0.04051146591036944,-0.029537255718608157,0.07073376266201095,0.013039498244702168,-0.0010829964042175888,-0.12451330044659299
FGF16,,,,,,,,,,,0.024070815071631155
CXCL1,-0.017144218992953576,-0.019650285990983646,-0.025943137149841977,,-0.03720229758994404,-0.023952904296206345,-0.0060813111649708675,-0.05716222206087271,-0.018000919840912545,-0.06509922784557061,-0.027649352088478258
VCAN,-0.022375674297248876,-0.03859741608079087,-0.0780535553844558,-0.13525309117003295,-0.10087232306497976,-0.0719342530573417,-0.008123791424516476,-0.043165015309517864,-0.11055020110227541,0.03530377879573207,-0.0332495350660893
MMP7,,-0.018717600761735544,,-0.04592300329272517,-0.010615404125914654,-0.014417253765731955,0.08866671537068067,-0.02465651834869059,-0.020508503161963648,,-0.15184024200465931
PTPN6,-0.010369254121917915,-0.06489600187796837,0.03160724910413697,-0.0026876691777846123,-0.04088201582308245,0.011125924469272462,-0.01095086248611068,-0.11035298630933933,-0.04935556655862983,0.05503048554069513,-0.03141330236000753
PTGS2,-0.015300316131015393,0.03421392381792644,-0.06510398109508701,0.034999374869353866,0.06519124889895002,-0.014863740180195963,-0.028117920187299732,-0.011579030867687948,0.01639900291287001,0.08448810367891081,-0.05923775531614749
XCL1,,-0.01567362842555795,-0.012405929063587357,,,-0.023679799867430313,,-0.032342336517589255,,,0.005621378964784871
CD58,0.07285175940999737,0.004602226909734,0.05577752504002263,-0.04958229249195941,-0.1097714702766217,-0.06969021873595325,-0.006522896582059627,0.021081733164613228,-0.03563689302414177,-0.046787780681197,-0.006471787144581787
TNFSF14,0.018669636212402068,-0.022224967411160174,-0.013134861081629775,,-0.022118754550872404,0.0010919912727999157,0.06331469683753924,-0.07023065600003524,,-0.02052950021359196,0.054635373153447096
CNTN4,0.009007036646421454,0.0026161090819626044,0.1695041613927982,0.06233000324288985,0.07734346681161369,0.058182524885400495,-0.06290154448661552,0.11235029299682948,0.06001906373926108,-0.06169802307027477,0.0480787798561735
NTF4,,-0.01982645357347548,,,,,,,,,
INSL3,,-0.014405431806379416,,,,-0.016624609936353202,,,,,
BTLA,,0.014599174336049413,-0.012933594040931383,,,,0.017276773600004625,,,,
MFNG,-0.028492369621482664,-0.03452073696350631,0.02681210013569099,-0.05552326229802886,-0.07646028810531551,0.007463743998617028,-0.009032391778760515,-0.0723637680998103,-0.0034169001460927586,0.06417192555342709,-0.03455936361960855
ICAM1,0.018327169038297668,0.01526817615144886,-0.03459314844029521,-0.061187641592346395,-0.08214185379313492,0.007736300097120501,-0.000247469857988547,-0.07881799398115026,-0.008479052147787621,-0.08170621669791793,-0.02928856005201924
PROS1,0.036273449351447405,-0.08593147189524916,-0.04880385417146837,-0.037005427594659565,-0.09726089821126352,-0.033099655213195085,-0.028585047792330197,-0.018294797938309695,0.0011741990271773226,0.03941058851109257,-0.06510006208993524
CLCF1,-0.0013200466530057678,-0.03183357751354025,-0.0513949927387593,-0.054160309275943584,-0.036433822864813226,-0.054672505432596545,0.05209552246469639,-0.05671349125568895,-0.03951564339295633,-0.058227792524727616,-0.0839431548471701
PSAP,0.010181764104103878,-0.013357795864101733,0.00889547208410824,0.012236654548725006,0.0657169668710153,0.06821302342616839,0.020399351141518623,-0.10469612534420085,0.07514401994284683,0.17354019954000058,-0.022510725980245887
EFEMP1,-0.023564848481536144,-0.03503734991277842,-0.06212529018820358,-0.028262309865923325,-0.13151930292385483,0.02312180060365172,0.06839254757442899,-0.1629334889321633,-0.02948636334578502,0.1007513458778987,-0.05163301799912743
C1QTNF1,0.06905265308751095,-0.005438792181728685,-0.04728380988014203,-0.007432305987175543,-0.064907607545376,-0.009883631176302648,-0.024469709490176527,0.04695819577488153,-0.017815313577439984,0.055944921314045944,-0.05960729936911188
ALB,0.034679531340543565,-0.025574787540971665,-0.03055027040436857,-0.02758767301762939,-0.017806004840841723,-0.018149713676464615,0.017010560753817457,-0.07262121679552395,-0.028707335046762147,-0.04496133060285904,-0.01944172118490788
EFNA3,-0.03369575489610342,0.06565304008485581,0.05661594349441366,0.08016895885169939,0.1383300409195774,0.009721430912441854,-0.006780884641307358,0.09914917584846962,-0.0009574151635053284,0.04632228060950734,0.058347552563524654
DRAXIN,0.015612467422479489,-0.011714202536734096,0.07439552741761937,-0.05180220301964009,-0.08348320853089931,-0.0756027444516158,-0.024651412373188828,-0.03375430257797384,-0.043651370178161196,0.007096299961960879,-0.040642478444905566
RAET1L,,,,,,,-0.02004435446309832,,,,
NPTX2,-0.022663807289424017,0.018143812567357177,0.10475131438654417,0.06810941168704798,0.12043056935072172,0.02331518344818128,0.011949746217567508,-0.09707911017370946,-0.0033016530253453242,0.09681685250671235,-0.06239177203738585
FGF11,-0.025252413111937946,0.05727749953094732,-0.046875388189017764,-0.015550100221700185,-0.054486571045543594,0.01816828120818719,0.053356403627181394,-0.007275851582402399,-0.03981244376640777,-0.05828207783150777,-0.06259737528071865
CD59,-0.022615689899621132,-0.050833394014926384,0.10325940588023033,0.05415455700866301,0.015516522453244662,0.014782201920110899,-0.023209704471599063,-0.11449983965892747,0.07035935487660185,0.07950822338680127,-0.10207150538841007
COL9A2,0.05394752408257307,-0.02066806659127724,-0.00685161385651858,-0.06526462047931712,-0.05548307059945171,0.020090148063623556,0.040512208732108174,-0.053573691732714916,0.05752186587473202,0.006495757251453563,-0.02922389594116
DLL3,0.05315488794374594,0.005188762149120029,0.11835881505259664,-0.11597514776074126,-0.0445340993830287,0.04769340580656954,-0.016102499922062464,0.05429793487206364,-0.034502128242670786,0.04199542379038207,0.08318381925563142
FGF5,,,,,-0.01417882141667846,,,-0.023713466659149907,,,-0.00670548579370841
LIN7C,0.015240458881102441,0.010833065899601724,-0.013488549409285474,0.0009996293240557895,-0.028022037699107345,0.02892997736732511,0.04211499143055741,0.10850640455200113,-0.020195548833519192,0.041417584413681895,0.04406804980066699
GDF7,-0.015019859005375016,-0.0025634270105547993,,-0.04153511259589571,-0.02536359446267691,-0.02910704437959112,-0.027030570156358052,0.08866131267827357,,,-0.004627451132757466
PSPN,-0.0024250746778221987,0.024790096504676694,-0.0016818389356975008,0.07856893139536933,0.04184026549778621,-0.023580640905390228,-0.0034943928187310953,0.04064756993083226,-0.003444070930057982,0.05389474339655626,-0.039003592850279344
ANGPT1,-0.024431361826244474,-0.003622675140141552,0.10003513144045548,-0.0006468186777967093,-0.0490112220601656,0.07774697535445467,0.027135984751665777,-0.07668060452698378,0.04488235540261538,0.013135330192121993,0.11546738700746545
PNOC,0.058266310968654554,0.0018909278205220695,0.15666903842484478,0.13369317317008167,0.07249067642946777,0.03125369623099523,-0.00044288748794089157,0.16558963979924576,0.08935126976901495,-0.03926420208584115,0.05843191527977503
L1CAM,0.060483533110643466,0.05603298519914487,0.00045378866404642353,0.11867835791764658,0.11734550893933841,0.11293361767746123,-0.029493057597298127,0.12272495171473757,0.10116759856768892,0.1874239789571434,0.027813787638935
APOA1,-0.02080048834584997,-0.02243407993609792,0.08548729261398877,0.029743806377967526,-0.030344822346340818,-0.021648134118687674,-0.014884850261706741,-0.06319887573239691,0.08826573224919883,,-0.03895243611986832
PSEN1,-0.01081680394548003,-0.0017983541485911989,0.07411236692020148,-0.024929368950453727,-0.06040649955289191,0.016993606909127993,0.024171413878818482,-0.10823421645280114,-0.04864947172176531,-0.028557296131903383,0.010224324231957606
CALM2,-0.0548942758211875,0.008611118078590108,0.08701516081015567,0.23343266179644692,0.12075466271130207,0.05362782977265076,-0.007044165730573197,0.19951041324464766,0.11235257413298555,-0.014389375914363137,0.18419476588524836
CLEC2B,-0.031354602589635565,-0.025489934753286925,0.01194143881195342,-0.03246681610633444,-0.08092532570709426,-0.022487326124607264,-0.015811545459788537,-0.05436000386573348,0.03555556485261459,0.0520285960154964,-0.13615514450666283
NTNG1,0.039336896444854816,0.024959692138259167,0.003059310907666618,-0.014194676634109497,-0.02136100308507827,-0.013155196410311133,-0.024317109694357877,0.08640392586828767,0.02468379144387319,-0.012729099449641412,-0.02797405221214116
LRIG1,0.022727030306203946,-0.033447197492014795,-0.09078760262196914,-0.113466257589617,-0.07670098970296828,0.00122029602624034,0.08600892171491477,-0.08220947272432814,-0.030046379221562038,0.0234920497451124,0.12726319572282535
CPAMD8,,-0.017039055380124384,0.1428897643023457,0.054190862462705415,-0.012826652108659629,-0.01844053080638982,-0.04361651111376084,0.03342712215658684,-0.024507559151616447,-0.04346996082626511,0.0012627578134031645
GHRL,-0.0014758314063600619,-0.0380489350260464,3.5352191280890964e-05,-0.032276745939874195,-0.027277684710807867,-0.032332792395054204,0.0003009970509187157,0.054479721165879326,-0.016934763418311228,,-0.03353450656062187
NPY,0.032536533860214406,0.03564229458675301,0.046164859829055827,0.20039278454305684,0.07104342802782843,-0.06287073665428428,-0.04164439731444003,-0.11314750737652939,0.05415546483672644,-0.032673479273642135,0.018153952106266982
MMP2,0.003367199044518419,-0.015864013127433466,0.09249603839293577,-0.032061795605233624,-0.10599075357618223,0.03718264222791464,-0.029530393052637827,-0.04497338712180529,-0.11659996527976312,0.013348619160007198,-0.0621025866172177
LHB,,-0.014839730442157249,,,,,,,,,
PPY,,-0.025831642645144887,,,,-0.013477027953452961,,,,,0.0032476658477874586
ALKAL2,-0.012055897709285687,-0.01462413230483872,,-0.0027078243926617314,0.09172583680162597,0.004642257579300351,-0.0607780371106043,-0.08096395503324286,0.00905388924040172,,0.014796617047983554
CSF1,-0.014118861744169629,-0.02553723523228509,-0.07641843016656624,-0.09761489687697218,-0.12796092440727339,-0.014569126207817678,0.034615161640685926,-0.11441262463212779,-0.006854641993803851,-0.007514397574021328,-0.005184833535240355
SEMA4C,0.023279517139666982,-0.007340732396092534,0.04501334412977356,0.0035890438892586534,0.023192367936010608,-0.009110984657356182,-0.006929052763114155,-0.05491782635501467,-0.020075581437779415,0.006675732823861909,0.1317059765430144
ICAM2,0.046841410086945895,-0.01490037275195623,0.05162908692471838,0.038432166819594785,-0.0422333990041918,0.057419993411696055,-0.006630903310037428,0.0510913157449917,0.05408646035645966,0.027605305645564085,-0.06918474963106816
SYTL3,-0.03820862611715537,0.016377381802203987,-0.04280427991516851,0.08893408791474217,0.008069791229852385,-0.004451780313559255,0.02852353768542919,0.03257404498496904,-0.03178631768445712,-0.015209108481478908,-0.056744025639023046
IL1A,-0.02405590792564587,0.0031755398384781027,-0.03377812084943312,-0.026031718664618637,-0.03527906203114638,-0.05036156863569185,-0.06485842742113859,0.012914953470975633,-0.025502876527269236,0.04205341201887956,-0.05062148383170923
HLA-G,,-0.01567362701009766,,-0.015266968331357175,,,,,,,
PGF,0.008157273583852823,0.03083187002008407,-0.0175618817801416,-0.05390412170172669,-0.08422080371867136,-0.025324240905982058,-0.030800029290540664,0.020954707058301218,-0.02635633045963767,-0.051887779997092924,-0.09589743955779122
LGALS8,0.024341075094905514,0.014705788737886806,0.02270403784645212,0.07932421255614434,-0.07451543790303929,0.0400759235023257,-0.05931243954008409,0.138145144453657,0.06735337668420377,0.03219661033959755,0.0166417960617472
DKK3,0.012520252256726778,0.0021018056426016208,0.10623039620327725,0.14351546784471153,0.1280491025164784,0.11062405370144965,-0.02382120237445347,0.19201205103092278,0.1005082649097621,0.047486864662773166,0.10955860995767751
COL16A1,-0.02966529061345417,-0.007594619979362688,-0.05677276244588493,0.011667651006436923,-0.021277601701447497,-0.0160516601857103,0.010573421196949272,-0.0157672473095436,-0.06507265453191644,0.03659507949425015,0.020899687505732338
TPH1,,-0.028521953476911176,-0.015461991532642574,-0.03726762792011868,-0.015247653285159474,-0.031169537650077843,,,-0.01596859196805405,,0.015074265298645449
TNC,-0.00024094372675498828,0.0240025601772887,-0.07646994869037665,-0.11350140671291692,-0.11815648978797698,-0.06563784883115627,0.024480194425578725,-0.16959173869830912,-0.08872542703945573,-0.01120728775046352,-0.04104330052390897
TNFSF9,-0.020160209412623274,0.021858164563438167,0.06944741603812134,0.03202733352880312,0.011100774110729203,-0.014766527716520367,0.004399804389201226,0.05003292108386442,0.1176751746297212,0.07535501045613381,0.04466471822135083
C4A,-0.011880546805226313,-0.017593361554825774,,,,0.018481507888278802,,-0.028537436485721667,0.03343508798241725,0.004496502633108994,
CNTN2,-0.032830468183217075,-0.014178061096,0.011049130314940259,-0.03161012444630339,-0.023859659728193778,0.004713652181770837,-0.09025391103750074,-0.2076051853413148,0.05170085830549753,-0.04881749912872456,0.08849139338110627
F7,,,,0.02605204194487807,-0.012826644653380351,,,,,,-0.04702218480041714
LUM,0.020925134944409795,0.0037983705537328913,0.00044100856811320644,-0.025569979869578232,-0.04369623357364717,-0.03180018293143661,0.08964752537563729,-0.046162560424356146,-0.0016970398684215775,-0.010482012030903006,-0.10029357957842559
BTC,-0.001034239989022961,-0.024483458705155888,0.05729366691827304,,,,0.04644792912058235,-0.03477933138452802,,,0.0034589552901221035
APOC1,-0.0468425960454465,0.028526263388015793,0.09274363091597658,-0.1868797806320781,-0.11237814648142513,-0.019501691828167217,-0.04882355289090811,-0.20203938483123673,-0.07831488756647731,0.0440134051773957,-0.08537388421331692
PKM,0.012186372096620542,-0.010694196086753385,-0.050807122872922106,0.17343772371079763,-0.0030695085720469323,-0.06687259966998596,0.02509112422538691,0.13441263826894578,-0.05478780323339616,-0.029113190311557013,-0.05392802962628802
TNF,0.1324793512222197,-0.0070019840461654145,-0.010282898074049088,0.027559849675336794,0.04469563536575045,0.022617505233660077,-0.036039820080246865,-0.08921422525518957,-0.022994045726119957,,0.08062576111320195
GNAS,-0.01998011425319979,0.05425474232346948,0.12087476804974977,0.1395636103178159,0.12379760385730104,0.018766925089071112,-0.004055643581061978,0.21194943879955166,-0.0793002109582844,0.07680496084807002,0.014572225240829037
BMP8B,0.00755579204401635,0.04346947914348436,0.00742433485337542,-0.08021577461729304,-0.04078928912830294,-0.026065728213809234,-0.023930070090534543,-0.11442092973483235,-0.004641239518720683,-0.07446112273315354,-0.022106720173993576
LIPH,,-0.022288480255358883,,,,-0.012881297959017178,,,,,0.00682018225883011
CCL28,,,,-0.001322686758632353,,-0.019835079751080748,-0.00792248732837126,-0.03544792691079544,-0.01266378710865251,,0.027847316356931585
PTPN11,0.025734494024224095,0.02436947283925013,0.04438656549078821,0.0021031144045666438,-0.07299127171400402,-0.011652291780061082,0.06698727652988191,-0.06697682725301393,-0.002067553832734077,-0.043972438880672676,0.012104933253291225
ADAM12,-0.014147435167465127,-0.023780261005695268,0.036296050093635575,-0.054417545772880396,-0.0011503911864816597,-0.07670250423261059,-0.027354268992339,0.10370360824011944,-0.04913864036612251,-0.004493386846182988,-0.1068387027449935
EPO,,0.0705917552254681,0.07270401731005156,,,-0.013477028541727894,,,-0.015968594313095868,,
EDN3,0.001616957208708093,-0.028286631117402466,0.025582946872491342,-0.03464366835688855,-0.022727004360870273,-0.020888729554823553,-0.00048285303733106044,0.05800365369206419,0.00465353699517911,,0.02700886298224868
CCL22,-0.015019858641663147,,,,,0.05817264082572889,,,,0.021763267635059102,
CCL2,0.044197866863601054,-0.016184771576207537,-0.0913322256882633,-0.12595124214404882,-0.07153786066530846,-0.02499925477044867,0.0063972876639988956,-0.1638287635877006,-0.0477334915515676,-0.13151287664947292,-0.10013988022416463
DSCAM,-0.059904619416650255,-0.03622373470230235,-0.02388010669690692,-0.00527114738558826,0.022651683400492475,0.003101144928344494,0.011951044715962554,0.0069048038701547965,-0.06597077069706446,-0.06974813817267475,-0.04644424688957397
ANG,0.044425442340364524,-0.024093283522703516,-0.02503006737217906,0.0005121225517716297,-0.059035947313352294,-0.07002071049344219,-0.03312210006261722,-0.04385215668117594,-0.03753955470419301,0.02709225212950948,-0.030773438300241717
FBLN2,-0.0034612840188689847,0.04145850071147365,0.07032649847764087,-0.05375843058387741,-0.04262456751161828,0.04476076877876891,0.0394811890121219,0.06179723876354842,0.020604812826975037,-0.006677189360881063,-0.07938657742791776
VTN,,-0.009134523252734216,-0.016727763745517894,0.0831103561364552,0.08789231103633226,-0.022141244395720867,-0.0377427547394368,,0.0879747282825593,,0.02454067595166301
VEGFA,0.04740039029419181,-0.0046659278508293985,-0.10580287601463556,0.013849892971792817,-0.04487052229057422,-0.03548796647792593,0.012605428246416108,0.10005886050710676,-0.09914984224180856,-0.02717663099465677,-0.1179380646528102
F10,-0.017144218646305213,,0.07824103677466658,0.022224970178649186,0.01792635649957559,-0.014777270510791113,0.01051266048788604,0.05875031474550303,,0.019804812734957173,-0.02605744103988847
SERPINA1,-0.021227169901613413,-0.03282990951336277,-0.0341685133975263,-0.05430760257711146,-0.08441648411732404,-0.017212832730025007,0.033925885666177304,-0.11082515820278782,-0.02034191441466321,-0.006525619828207656,-0.17328292019009045
VWF,0.05273566066801623,-0.04446991033306928,0.09136039780335606,-0.029035269080645115,-0.10898265230993465,-0.04558987378536418,0.043224356765778606,0.00996368839221164,0.014937714971615763,0.06643585524573317,0.016460400701606766
GDNF,,0.027906459063938346,,0.05160714254597954,,,,,0.004731410589720835,,
VASP,0.030591254135809546,-0.0314427052513403,-0.058016467523818324,-0.05452109388384246,-0.05137017729249459,-0.06195709844449518,0.018871826982971934,-0.0830281271035963,-0.022831086481526618,-0.011678593163932912,-0.08638847976402987
ADAM15,0.03017904573083781,-0.007546348184767975,-0.008817403899566308,-0.06856952018517481,-0.06565672863507986,-0.07008130238629724,0.04811842355672506,-0.08317047785462843,-0.018417472925049676,0.042653223791444705,0.04496203549860019
WNT2,,,0.01306921940295685,-0.0018490904714089332,-0.03292403730147364,,-0.03211326024349809,-0.04014739588785247,0.008054478167868428,,-0.0028338965738066843
CALCB,0.0673895623830571,,0.03638355687768087,-0.010997120013375987,0.06636713838949422,,,-0.026877461366242247,,,-0.021208470490248366
OLFM2,0.024390583639853622,-0.005709709696893949,0.07138102600317545,-0.033223429690972514,0.026563039778592624,0.011149363504004698,0.052825348514525146,0.03998628586832576,0.033413045403228,-0.0008006320660312178,0.055737116851552235
MFAP2,-0.03261903805879788,-0.04321495002250647,0.07348690952269922,-0.02272708242719777,-0.06556718418463464,-0.02707874264386792,0.059567871312879175,-0.031245526768826953,-0.00024269028927065782,,-0.06518783316412123
HLA-C,0.06366753679723477,0.02020677306664294,-0.04583305609563727,-0.029336082124615054,-0.11923639262030696,0.008594038825080677,0.048963453076216454,-0.13688583514211403,-0.08528727506846304,0.015613927419569787,-0.07928148570500192
THBS1,-0.02460821245773096,-0.028929544264302283,-0.0388472035073062,-0.06349823885104311,0.011001904179231935,-0.06511029629186653,-0.034869938603507615,-0.056912492484046256,-0.03582020148094546,0.06021543994130289,-0.15042484737519973
HSPA4,0.004748238452198102,0.011025118082895287,-0.004465579148971427,0.029913526988472203,-0.01897276585392873,-0.023000500329005098,0.05343478085682502,0.08589882607861367,-0.0353035707371234,-0.04455107928731595,-0.011342988518766767
LMAN1,0.03189028501286034,0.051259663032850795,-0.037565727683329955,-0.04451326587529135,-0.12541531303443182,0.01336697283750945,-0.03503804420321342,-0.018634110619838086,-0.07369538246105278,-0.04417214675222382,-0.08140248988579384
LYPD3,-0.013845183891147491,0.0007914419641748239,-0.016727765184801614,-0.057261931033489144,-0.021995371979098656,0.10084835947476903,0.04170919684086088,-0.03234232309752299,,,-0.04212777732891498
APOE,-0.02822196272728221,-0.024259222421807326,-0.06038786829440713,-0.2142777050887914,-0.09111507762138739,0.022829559183799957,-0.03476202445719722,-0.18621322654890218,0.03630554617381412,0.04520719312662407,0.02440242817787029
SOSTDC1,,,0.06600423641490756,0.18859761969373365,0.006856621537763402,-0.005941869903418496,-0.04673261506731784,0.10080869345561452,0.047029186810628607,,0.025116306916022305
ANXA1,0.016044247338009722,0.015739435609307635,-0.032121839549973434,-0.18662180638634332,-0.11036173071743917,0.02362269112084066,0.06635908956396741,-0.18963108275988472,-0.06785815454426593,-0.025735470266839033,0.008591604208920798
WNT2B,-0.019501457917142518,0.06365764781813103,0.006406054588909443,0.037609433264595295,-0.02301808639184981,-0.02825864711391737,0.0420072195630541,0.11930583486454041,0.015065695992287157,0.12504869556620146,-0.012505001000773178
AMH,-0.018590947609835522,0.05091507891402928,0.11962974258800767,-0.05377740282484931,-0.029089434057496588,-0.019426454388090375,-0.014278692485121675,,-0.04644513244815323,,0.02003764382410655
GDF10,0.0046934893487097055,,0.19910471309039934,0.12760389948958087,-0.022846975567110298,0.027960065550078104,-0.04708226812955182,0.10145527568968264,0.11697492330298966,-0.04347014724169665,0.08716523539256202
EFNB3,-0.013956899022468598,0.05450125404323958,0.12709335048697268,0.058342797091196816,0.08803882105530747,0.04728707370840671,0.006452650433901185,0.14480650671514742,0.046147502718352336,0.05527343300594686,0.06392598482791799
LTB,0.06620973745215308,-0.02520070669997936,0.08704992671812029,-0.030259827807068568,0.06397843676624511,0.012301105138803801,-0.058481116347978715,0.015492352811371764,0.01967398118353,,0.011214813102337615
ANGPT2,0.0189391737313683,-0.06753385750339828,-0.00021920417925371666,-0.01644579509881535,-0.10473877500573302,-0.05739716106934165,0.009132048501603656,0.01742655016864599,-0.026783813851934526,-0.002677501854225527,-0.026007393406487587
ADAM17,-0.01922299697475686,-0.03015738219628239,-0.06704552647464652,-0.09293013948076845,-0.041899840665674835,0.00772992971998085,0.05334418625399107,0.017808120769032335,-0.05508089617092865,-0.044296531036537606,-0.07367791791916577
LRPAP1,0.0305389995041322,0.02432346515233983,-0.05610670875708265,0.016743396679313977,-0.04706378224641399,0.03212799622991647,-0.006016686920654522,0.1291313185463943,-0.027304083598800304,0.09248973712843798,0.051235264311182485
NID1,-0.005801309045534871,-0.0258625268521226,-0.03225196545176754,-0.006055661359587536,-0.10244101327104539,-0.020478392039922258,0.0038597324983108377,0.005025110799685645,-0.04535065797148163,-0.024508463109395816,-0.08352019037746342
MST1,0.012415661403939935,-0.03754593050847505,-0.05885077772825122,-0.03419377467179685,-0.08852641822149393,-0.01696522461030096,-0.0357046449063508,0.0695743470277928,0.0062250055229723005,-0.03981062485482213,0.03263481458696719
IL13,,,,,0.012294174149635876,,,,-0.018728128126418404,,
DCN,0.0025638934915772635,-0.04868341594229199,0.0777421658565353,0.03163537344780271,-0.06882135731762737,0.00700341537549025,0.042081531938606864,0.017396373821513864,-0.02423039793458162,0.07518882080804905,-0.1211413089640587
IGFL2,,,,,,0.08999167692322413,,,,,
COL7A1,-0.031806339481436775,0.0151904966053925,-0.018936167429618674,-0.030797963202321213,-0.05645503623140724,-0.030220652207039234,-0.011137754835569134,-0.035910755857614975,0.0021346514116762647,0.026167863503519198,-0.12032175970930677
CALR,0.06566993392420181,-0.042135949897090796,-0.13433229012196748,-0.14141065102897304,-0.09952918081903857,-0.10242580214338588,-0.037419462664711245,-0.1438507001710357,-0.10810315061853833,-0.057286054453429124,-0.14616711357270384
PIGA,0.032951048777360784,0.011275998176478872,-0.022588511960815714,-0.008501093546969807,-0.005365500655617325,-0.049608492737480185,0.03700791177704507,0.006606493164936441,0.002695580726362337,0.08578437558875047,-0.035647746364436746
CD200,0.019666580026359487,-0.0032194543200219465,0.08929982183652163,0.15542040259534637,0.1003184378195441,0.06562116971056628,-0.01904481435360542,0.1806557976652884,0.1326525142364007,0.0671867392443123,0.10208879966482004
GRP,0.010773648152219354,,,-0.061645101638182306,,-0.024805204683782032,0.04218793892175405,0.042764000762546626,-0.01613336886972317,,-0.02482003193264711
CDH1,-0.03165694821497617,-0.03823978347377162,,-0.015370200299462915,-0.06417372266942967,0.014655411153267874,,-0.04937321384248564,-0.02625480123466039,0.03503246773580833,0.03701127385871264
LPL,0.009531340989374193,0.015733241185324303,-0.020543974100379732,-0.08914365431047294,-0.10671362278492295,-0.11614447264875986,-0.035477202801134505,-0.0010073127463231964,-0.08799943367443912,0.03316184635499186,-0.1154551584279482
SEMA5A,0.020990233533662278,0.05561410630899351,-0.06502527112200074,-0.09333570687364216,-0.06785238227534056,-0.055828897133789974,0.0008407066906767541,0.04695733755354865,-0.07290276001327213,-0.10582014035930032,0.024899512932346272
SEMA7A,0.047308291315138334,0.03594346910003091,0.1227546789353294,-0.020098095070545993,-0.044619545272036515,-0.01635077995434195,0.028154419265983357,0.05928392046862789,0.0677979097225068,0.024920191868153554,-0.060008656023725404
SEMA4G,0.009562558071130897,-0.024644989884339323,-0.0072835257546187485,0.06528183621797509,0.026312267220250162,-0.049344243372355774,0.028604280456869104,0.13108570203836953,0.02454693933944535,-0.03651909702193317,0.05799945475394601
SEMA3B,-0.024742987979523033,0.0031006417469131085,-0.04126906400744056,-0.06146948366043458,-0.009127398281085908,-0.024303859415973638,-0.015345185602530833,-0.1646933462115341,-0.002510959822649014,-0.0545059255852771,-0.010400194453252132
RPH3A,-0.030711504742896082,-0.025464085629697937,0.12933567838304588,0.11417548320217989,0.04547925879326211,0.0967789265846164,-0.04217560649392041,0.1969569571156544,0.0350155822176399,0.034153409184312714,0.05305048828470314
JAG2,-0.01067613250677218,0.0031484328254393077,0.039080825587758765,0.09088508221881898,0.02730486546515964,0.05275553769549256,-0.033641207387120196,0.061478762351461415,0.06958005707946126,-0.020665714950773822,0.05188037061965291
CGN,-0.018000959670024953,0.01319289412274022,0.017872460391447284,-0.028767621113969327,-0.03769312992586305,0.056018777446843554,0.011734556020980547,-0.003747178119405011,-0.039980261961532315,0.020793135646726277,0.04250142411583125
GDF15,-0.004592350179822806,-0.017962088235717107,-0.05212681503742487,-0.020488353407250515,-0.06328309278163285,-0.09736303828995568,,-0.06299039070049005,-0.031189569958875132,0.11253790740132145,-0.14448141684581844
SEMA4F,0.02724681705147334,-0.04042647349953315,-0.0123341388211464,0.06500921343389245,0.09309076438894581,0.02783587360017485,-0.013107470669906179,0.09588019413424652,0.04383689298967094,0.07891583627453608,-0.06855679673473056
NXPH1,-0.023014649256736783,0.011616947262980135,0.16418005078694217,-0.058115719665011556,0.008542950949262796,-0.026443088581665407,-0.0018919698005783433,0.16600337177272437,0.04088109438752477,-0.030022945586845925,0.003179748863957474
ARF1,0.020316018784062445,-0.029000037466770667,0.007926852908156073,0.0997526338999295,0.10165272590950482,-0.04780566047433262,0.007836867278982385,0.0607833855020862,-0.03793674335362984,0.08205732811583714,-0.026641896967827986
EBI3,-0.019663014151890413,0.026957378425793436,0.002436464428674247,0.0039999184327126,-0.06328310156308709,0.034714527587666834,-0.005259131205061809,-0.07396289084780555,0.05388133179329745,-0.009338610115734327,-0.06417734612987773
TIMP1,-0.025767927560445207,-0.013337836177710904,-0.09916065938853873,-0.1472919755605528,-0.0939022611599588,-0.10877796100435458,-0.03385058481153627,-0.11989120731866824,-0.10064131704590726,-0.05477287016530306,-0.21631511636208423
