,MGH258,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GNAS,-0.11254865186238805,0.013980901714347595,-0.003853560717509056,-0.08246441529360006,-0.006918585290361591,-0.036762205921834795,-0.017261080781770195,-0.0013941096972736905,0.0020672680467956907,0.052659097087200284,-0.013828612520419451,-0.059884852213646346,0.08024488076857474,-0.07883724876094833,0.10370817763777168
BMP8B,-0.0005162267228827955,-0.00929863057733855,-0.035883899372760465,0.009736578093796112,-0.011037324763082907,-0.07206050928036585,0.1457303159535094,-0.06469085491034797,0.00312899002811564,-0.03417587040537359,0.004961492876639504,0.0483971991970904,-0.003398955032839644,-0.00904372879389089,0.005879468146459834
LIPH,,,,,,,,,,,-0.02829623232879402,,0.00766239334469688,0.02339301718801938,
CCL28,,,,,-0.013054824580840481,0.015729752554004408,0.05984866153519216,,,-0.0421156932792281,,,0.04413701443254909,-0.002967990004254079,
PTPN11,-0.04826312529846362,0.0327759768273893,0.014608518053131151,0.059751135846113634,-0.01160974876413472,0.029241788711568108,-0.02562766395399333,0.05538498210559006,-0.0012024034481464647,0.018220819639638983,0.05200393440071476,-0.017600124758150506,0.03478877330884276,-0.05978069354299583,-0.00011965186486472942
ADAM12,0.10562297496396103,0.011450352150237533,-0.044856953646732256,0.021860072580427183,-0.012616676398478115,-0.05012178131778133,0.048376560635455375,0.07712547898906215,0.0013504295542101433,0.005170578128112348,-0.01206155764820975,0.045868050583487294,-0.04949653151736888,-0.015170044618502477,
EPO,,,-0.020785358583814376,,,,0.008049744369639357,-0.007918250731396993,-0.019246431117129682,,-0.017047329334381658,,-0.02117312041958571,,
EDN3,-0.033808690229470306,0.03296092789320788,-0.02129371418867051,-0.00041687767806733716,-0.044611525494823064,-0.04722582642370974,-0.02222568961835727,,0.046278198809344036,-0.018104665562984894,0.02021823422705173,,-0.0384714056463892,0.04661251877191303,-0.01883850794923698
CCL22,,0.03292178854229531,,,,,,,,0.06026601395031272,-0.014958289374863857,0.020079113391312724,-0.03271801948238776,,
CCL2,0.09219282528895123,0.027282082632683054,0.06162975207175608,-0.04767914326079072,0.042742213706367826,0.036433832474023764,0.04647161391961366,0.003784412084029922,0.10384081968716141,0.012442492660445306,-0.020085276471842956,0.03945106547808176,-0.046115000242653824,-0.013398830128082186,0.0930735219156858
DSCAM,0.0432276922259545,-7.837179163368849e-05,0.022468286550549662,-0.03788385962330874,0.029318226400875492,-0.042962269320468476,0.06306884012012998,0.06945024848200189,-0.041759827772467256,0.02853852504501549,-0.043862241259940205,0.021321312755159482,0.02853774357240245,0.00648408818821752,0.0636388356625987
ANG,-0.016007701037693754,0.03259510322626296,0.04956650439893779,0.021112537851517534,0.022304407821267046,-0.015677564812120053,-0.014737856943843317,-0.02537669688347041,-0.020380030236504473,0.03660740943945336,-0.01563371636357106,0.09208348946006693,0.002686526177413642,0.15125176230529525,
FBLN2,-0.03169980653353352,-0.02521256316644194,-0.026860499104498628,-0.05238084641911719,-0.018497611209704303,-0.01141081149024954,-0.033215534208034615,,0.020360637949467287,-0.040346862975944135,0.0020591832415095125,-0.058617697265542876,-0.04018627307002876,0.01619028842226911,-0.03751882337813871
VTN,,,-0.020956063794443296,-0.02657046242738326,-0.0008381839452169281,,-0.018279591759580837,-0.05209340127155175,,,0.04487548817977921,,0.015668611149176146,-0.03649021937503471,
VEGFA,0.07479480661915487,-0.035002836760973106,0.10336452426207358,0.0019774083674615043,-0.036264274282908425,-0.058144246758641584,0.02455685180919375,-0.02323002223861955,-0.05360616812704764,0.043913909285704635,-0.053287401082224274,0.07117324126567852,-0.03445716877764578,0.15764067372405569,0.0455066262018203
F10,,0.06435824178986568,-0.01955236214614925,-0.02563019007052485,-0.03341452298738034,0.00795593756312258,,-0.03236424803973338,,-0.04523068099214847,-0.02952487532491509,-0.03654839338012415,0.05630629083666954,-0.02963646911780132,
SERPINA1,0.08591496106540177,0.05611411175744191,0.04866734448902103,0.004302282026187307,-0.011878637046599553,0.04408263980838883,-0.0034372310562768666,-0.030002996191302866,0.05225899990177688,0.05526048668977685,0.011963424058746825,-0.010429899017534933,0.023706857940451374,0.01620851595500682,0.030853242041780422
VWF,-0.06706506150697558,-0.03380685367394969,-0.05964525587321636,0.0046690884327394615,-0.01740782424362455,0.052676150473851144,-0.042129672895623645,0.02311203875917629,0.010950950674820098,0.06780012099737531,-0.030039791928142195,0.01943510745475961,-0.0670563061949706,-0.12278305069738517,0.027154453776830033
GDNF,,,,,,,0.07425817733147397,-0.04720935949214091,0.07917808299274541,,-0.023871434875010873,,,,-0.05189321248065986
VASP,-0.056337802588219604,0.0030113772974893465,-0.0023031928564404814,-0.02150744994475364,-0.0160396279812625,0.07792551669630719,0.01704871758999026,0.03365429706525377,-4.969968200334863e-06,0.030015083749466175,-0.023641090717661222,-0.015354892666277962,-0.018425986245238245,0.07778208396830942,-0.09663660022446474
ADAM15,0.009974283379245665,0.011214926486764002,0.0031411509474872897,0.06336762601076293,0.06891500001733247,-0.01090253311070744,0.0270569212965017,0.023679084228631367,0.016736069136154094,0.06827651017843653,-0.029073284336099098,0.06694980874042175,-0.015325390491821436,0.028002973287921645,0.09179401371135282
WNT2,,,-0.01683929186242952,-0.040459975128561726,-0.014811677574195097,-0.03224113354684173,-0.02058751610331964,,,,0.05110173709331395,,0.0017287604748580474,-0.02425508379349504,
CALCB,,-0.020057978253745366,-0.025312763832744226,0.07176497031790069,,-0.029888528367190043,,,,,-0.026628669967927815,,,0.17528226007001566,
OLFM2,0.026188511705176956,0.01684848043613624,-0.04640588316861209,-0.021490715280940723,0.040968980643897555,0.03955253485769542,-0.05414584342040707,-0.025166603872748095,-0.016520666664216137,0.014133412999587168,0.031075695412579134,0.033386263497583515,0.07904767097322056,-0.0508151165710508,-0.02260536912305578
MFAP2,-0.06699911270264013,0.047425326435007326,-0.03387197792044297,-0.03289106995064555,-0.02175123763398989,-0.03474594569972391,-0.010492484736931883,-0.05575055289187019,0.024357401228245906,0.043034748704930306,-0.024541400693991144,,-0.03488750292732775,0.08781224336517757,
HLA-C,-0.16093157569940805,0.00574713920025919,0.040154383797427334,0.014592300716531685,-0.03454315491642816,0.04416665296446318,0.005239545163427103,-0.02795327508853562,-0.042624200198173694,-0.03769718120598634,0.021320249222242293,0.015397361522095596,0.03841305052925022,-0.08026997581680188,0.036930444103768154
THBS1,0.0823654605205085,-0.008563978035675138,0.05927891157047224,0.032039955375207325,0.06746358900654861,-0.02913277154517862,0.021497494287731088,0.0997892848790977,0.11363998558744842,0.028651141837313227,-0.006687628421409771,-0.019463592407036955,-0.08472240180959263,-0.03983509450056476,-0.06127415652016127
HSPA4,0.010972511067654117,0.022094554403335943,-0.006882334664983488,-0.07969499085591905,0.05414748284797397,0.06475274362866218,-0.00015814222131120307,-0.034771429016203524,0.05474099561497599,0.03638942147895712,0.03830699451134467,0.021834914909549658,-0.02950578904646081,-0.03779180297782035,0.05360860248677598
LMAN1,-0.008809799977422119,0.0014533196966627175,0.03693854133708193,0.019208794812587863,0.011584603833942851,-0.00820531444388404,-0.04283537617078569,0.050039454517634946,-0.053474124979656874,-0.08184638917415013,0.02422900221024265,0.044348145441014404,-0.04390884285698308,0.015743308410868163,-0.024572653823501888
LYPD3,,0.08651382928343815,0.015236327861923648,0.001805941503205814,-0.017297974866964896,0.05592229306261944,,0.03832543578305934,0.045245827399478154,,-0.02715099188504924,,0.03212795415217713,-0.03278519261058453,
APOE,-0.11140186021762283,-0.010004376401210335,-0.017559967869321534,0.03237947130623079,0.04576355725342205,0.10166669461188481,-0.0029364242663794367,0.0688447102474228,-0.03307534152008606,0.006789076186159889,-0.032630695224177955,0.024619732316192015,0.04356303660889832,-0.07865240867217291,-0.030688673540793306
SOSTDC1,-0.024073722615869365,,-0.02616210968003725,-0.04829548972776838,0.02660572726430911,-0.009646526386174031,-0.012978710476368659,,,,-0.03723358363587421,,-0.023268583465436837,0.04097743293189212,0.08964628380759283
ANXA1,0.13525327312695834,-0.034398727897726335,0.03673314310482036,0.03207579349997107,0.06368676982903095,0.06302913246502563,-0.006323218900147607,-0.02236623076961277,0.0007312470233453685,0.007669840778734134,-0.010086311606786897,0.009421699046355047,-0.02277647714307393,0.17669984218719467,0.021611561107665926
WNT2B,0.009717571939879365,-0.018001051404029744,-0.017168359886220754,-0.02467514591901378,0.04575973909940821,-0.01861324732574933,0.004029178244513417,-0.03645993740057805,-0.03898433035907967,0.016012364341707334,0.012673298276035645,-0.03597300558599354,0.061801500451479044,0.01054189462389566,0.013709385415084827
AMH,,-0.01716059409487007,-0.026022226916474822,-0.035747674797390945,0.024172630304820673,,0.04130885865204599,0.00917173626275781,-0.05167722471325558,-0.04211568790858198,-0.007927691641868751,,0.027755421842354376,0.03282869616357967,
GDF10,,-0.014377664896764245,0.05138739673535967,0.001377552339320799,-0.030300407968856025,-0.0005698148886343102,-0.025758711272063826,-0.03127431072750118,,0.006370692363896977,-0.03689391291449376,-0.01808013320645552,-0.047573949665840484,0.04605085251009751,0.16854939009654407
EFNB3,-0.05588666931861248,0.0333872891231481,-0.06815148612250478,-0.0662983425448778,0.046285228216469736,-0.037064142960396396,0.0026468389591600893,0.04055408993822844,0.08603230056787621,0.04454207532078238,-0.003186019810919739,0.05209260021841717,0.07275033980638368,-0.04299955726230186,0.15097161343107476
LTB,0.050522243969109086,-0.005116129829704038,-0.016858300577557186,0.06694521448582959,0.022865010287504414,0.004245093368214416,0.018880558026485156,-0.05811679421313578,0.014904888370426674,0.0368834895665264,-0.02612863292502053,,-0.01284954304030222,-0.01851265453444465,0.05855658766218951
ANGPT2,-0.0009964262233870358,-0.010608668570863417,-0.043094915888230015,-0.03386010521900808,-0.021513255488878842,-0.01924825554213071,0.01034320021622142,-0.020953699375221225,-0.058729444097496204,0.02470495875605603,0.0034064773793859374,0.028480508644631853,-0.013513952705794068,-0.12344769934379338,0.008281157565673467
NRTN,,,,,,,,,-0.03303411822251189,0.004194816418505309,-0.015179423569579697,,,,0.015689257221709677
ADAM17,-0.037752173239571966,0.011637351595428166,0.04314398687683842,0.055891248816279465,-0.00392941488892363,-0.015411331151588322,0.08926937993462776,-0.0570060565386073,0.06579824985935592,-0.09053432824527194,-0.0021159503492856296,-0.02154391823236014,0.05458794136818485,0.06001173581194741,-0.10070633063716732
LRPAP1,-0.01915723984263751,-0.0035691382944096576,-0.004290786100087973,0.038214790668584346,-0.018048050431194288,0.08702730335319064,-0.02272008458801392,0.0050667180334767635,0.03946667917116701,-0.0855850767109477,0.05823872511008083,-0.03230964527000411,0.04504882963058906,-0.0009482299226466578,0.0354740485088522
NID1,-0.056319678483944105,-0.03716741272247628,-0.02743789500977166,-0.0029786639922506773,-0.0388199082732847,-0.040037164929558895,0.019282132067428532,0.093202124695513,0.023513812610834375,0.02896062302263819,-0.030845488588591242,0.018604209220553284,-0.01868713429844261,-0.08273746317495861,-0.05612112656552724
MST1,0.0008846557416586215,-0.015485782736217065,-0.006026583928498753,-0.00016202266015521424,0.018449898262299334,-0.008603746902701714,0.09191045789560949,0.10613216637381714,-0.029889866380789283,-0.010763033931386811,-0.01607861637976134,-0.039314786645739654,0.013503644714246501,0.08681008526530824,-0.039303462193236105
IL13,,,,-0.017649482252252408,,,0.06344676470029866,,,,,,,,
DCN,0.012447281244736926,-0.059493939952653,-0.06915799748483523,-0.028729164099288686,-0.010978845847124238,0.03751123863845113,-0.061180217037812235,-0.03264090158337829,0.030083537404871075,0.00033305530424450206,0.009632579135690033,0.031471331997586144,-0.10588176608071415,-0.07732932158924558,-0.0415503016776945
IGFL2,,,,,,,,,,,,,-0.025431192621927147,,0.009090693319635176
COL7A1,0.010372245795786515,0.018222166027156917,0.02685260532679459,-0.028136244611843803,-0.004428672863510674,-0.033624131641949585,0.007777956596219625,0.005870370615281255,0.057404700341610986,-1.3617592191355069e-06,0.010216734326785808,-0.006711242307649352,-0.06260380851533975,0.08072381888551323,-0.03661423574000687
CALR,-0.01611926932001694,-0.03299325711759858,0.0498543394401583,0.03832397458941275,0.019569023668277265,0.007039077660828682,0.028195403066818916,-0.026901446850987085,0.029557014347416373,0.04764124473024331,0.01615810937583412,0.05949061403289572,-0.076563448620327,0.013107467880949668,-0.0649445742013069
PIGA,0.0594255866164897,0.046832856816041414,0.02461811466527297,-0.014634479480130884,-0.017471715618922388,-0.038245604692149104,0.012343610633041893,-0.004092017136931406,0.024769710802239567,0.05713193841465296,-0.018067645736508653,0.028527112139548724,0.023896149270393827,0.023786463830527637,0.0017413423227817402
CD200,-0.07091893584057676,0.015764682663358984,-0.028416559758558578,0.009761368641296677,-0.007139272950940685,-0.02258351631697345,0.016733891806227693,-0.042784150418908984,-0.006038455262595597,0.03954604571038456,0.036804194595679296,-0.007196043731068433,0.01150401936983665,-0.08203876022832955,0.02361004326301749
GRP,,-0.012203964122937332,,,-0.018162550735212,0.06698901551821208,-0.022225692963489346,,,0.017391945647234328,-0.016649346573506592,,-0.007972399009734652,0.09112878720664683,
CDH1,-0.004727247780065897,0.006553965222438597,,0.0006290261264723574,,-0.01426542999333729,0.03035437229399259,0.09919652745544147,-0.09089245333481964,-0.02452478988439229,0.0178485777363917,0.11510379218200134,0.07163392826496293,-0.013438277711792476,0.04772977794301881
LPL,0.04646859407061745,0.032015604253784094,-0.05814059765864987,0.026092379031198532,0.01787761231143129,0.12344602990272242,-0.010228761373280775,0.0012012652525110168,0.08345753140417728,-0.006170797690833021,0.005587838012377288,-0.005783942474350612,0.023422233720386692,0.06484682610075972,-0.042720748834984515
SEMA5A,-0.03265759428240525,0.02091382100056789,0.03617363109417525,-0.015965697308208085,-0.0002666419448894289,-0.029905774062266324,-0.003510011744173756,-0.005358831347503284,0.02669491505409926,0.06347471771857145,0.01593540693867606,0.011048142536574818,0.066776453875003,-0.08305485424873363,0.03737804388018275
SEMA7A,0.054046894687492124,0.12803580740263387,-0.054528918856646874,0.01066525895160742,-0.03560450248094491,-0.04239644130217094,0.025800982329924917,0.0977115054754775,-0.002089990293518044,0.049596076966881494,0.012406081166564957,0.06043011394731051,-0.013415387891349733,-0.0611444221901391,0.06339534441487797
SEMA4G,-0.018594228944043997,-0.019870133461412948,-0.00548680339047075,-0.011729334393325205,-0.03205054704183323,-0.010050038570544095,0.008644900969408674,0.04643789546999669,-0.02668548593394684,-0.028437301064116655,-0.016995932236384435,0.01759218484469865,0.05146809524509366,0.1116011952810514,0.007728366219326602
SEMA3B,0.06359783743669485,0.08734896922191357,0.001525557309441746,0.14476531090168754,0.005580898600084871,0.03260864118987842,0.0667505034523518,0.014277264258217948,-0.004538629490086607,0.03707849938617912,0.004428027782142196,0.054621984210631476,-0.002110495750657025,-0.012673664063702308,0.056721311109793185
RPH3A,-0.11776321893844068,0.1339996992152014,-0.033170259272356506,-0.05459572731895156,-0.05988414650119768,-0.00481503960390586,0.05151791964203054,,0.13076052634040514,0.01465862490655572,0.0013271312746020337,0.0029731549282638018,0.025263353226363295,-0.11358503765924242,-0.018108422224556865
JAG2,-0.03378821683634401,-0.01161574734409653,-0.05759549919259789,0.01155948977872141,-0.03858445348355064,-0.04566741597296782,-0.005895333418203776,0.041333184502141046,-0.007694918673973062,-0.0008448898298392849,0.05770219381060237,-0.020345547095030853,-0.043134467049924026,-0.015535696199049492,0.06271833315312254
CGN,-0.04423886431758215,0.06205176010605701,-0.019229914310707124,0.021076727165848977,-0.013755596288718192,-0.0416473373337388,0.11254490303143902,0.03447962639197209,0.08247358613458994,0.008205042462238972,0.056769266311285,0.12486206825709516,0.025021439523621597,0.0810654549446988,0.015043266850999652
GDF15,-0.04985188558198425,0.014103222082106077,0.013847917366335491,0.013504988050911222,,0.023000456964176654,0.0477847870799217,0.0017678596372282867,-0.03517515961314532,0.028843753523823856,-0.03933305447903597,0.0288228944284349,-0.017598973816792356,0.16844108464041488,
SEMA4F,-0.001522033122011941,-0.03150562869799194,0.0017816478899776048,0.008724776300140945,0.0358276939940608,-0.044144870850933556,0.019468764048222266,0.05350679056186231,0.047768727602583036,-0.0009682344701477718,-0.0013092349883763407,0.09378041788440848,-0.0384967181062264,0.04362848017366167,-0.02200359327235088
NXPH1,-0.04152483977051428,0.0923749103609271,-0.03018117339025412,0.03715579818543011,0.04254023419904495,-0.04271326038735603,0.015331183269890171,-0.0018727723451941929,-0.08104124656328708,0.03905932404279585,0.006735528460375722,0.06590454298752166,0.06833041994919661,0.012768153669078044,-0.06849944236768699
ARF1,-0.12139713065197623,0.011823553500376413,-0.04261929873331589,-0.055759084146186265,0.03457852930775367,-0.059635562239033005,-0.043990652098046444,0.010723648249312606,-0.007663875551317254,0.057971528415500455,-0.02513236548187615,0.015075048967731734,-0.08372126832950015,-0.0837313298614323,0.04501658534994725
DSC3,,,,,,,,,,,,,-0.02117312684646455,,
EBI3,-0.03030479240485436,0.06078891681868168,0.006195474011600696,-0.07237989275395673,-0.022537535504253296,0.05910384087441616,-0.025265559516792557,-0.019244754714436187,0.020998939092566067,0.0018424851685304997,-0.03825635066643534,0.0750668818443822,0.06856460825318195,0.013368454346090413,0.08115293571976226
TIMP1,0.08867911504421469,-0.036235587839040156,0.05280481233862391,-0.015356829612315562,0.010700155938641749,0.02234828734595794,-0.017269512850601167,-0.0745553891827838,-0.001365698897946897,0.06618141621227959,-0.05308375990843671,-0.06828451599166387,-0.1205349021741246,0.03583537754394812,0.08930693405371239
SEMA3C,0.03104472328842112,-0.015375971572730367,0.011441207581772682,0.02146871652727702,0.027092405898905353,0.0840319572127687,0.0036925613597375657,-0.03782947336862304,-0.016673990477439726,0.013966872959616676,0.024852466737396977,0.12664951598061822,0.026252746346119106,-0.07999487625359146,0.05423568605884459
GNRH2,,,,,,,,,,,,,0.06806606000648695,,
GAS6,0.010944262031833534,-0.011323264947083566,0.028837459458326924,0.0008351146350661398,-0.010372265663227277,0.01242270777195695,-0.020341452593857143,0.062404336073413724,-0.051275900517786396,0.02456080016961707,0.024881346654735098,0.14959676746455663,-0.01473013372067391,-0.0665538488280819,-0.0316142853044044
MEPE,,,-0.03938965229084106,-0.013188097857557915,-0.018683988833910183,-0.03960720505320402,-0.04075546903761096,,,,-0.025692854164563125,,0.02686573786883614,-0.08282502504787193,-0.041515100104978914
SERPINE1,0.02250448262928718,-0.021342788711628084,0.08373832837759829,-0.06933095422860196,-0.024686216113319667,-0.03290445178181022,0.017213939929028973,-0.018168785030599637,-0.058590634048085344,0.02841694471279445,0.009991389717744248,-0.04735978038825109,-0.06593431555264831,0.15358408141829613,-0.07542064334479597
RSPO2,-0.02543526845277445,0.04954369475338881,-0.034431575942134876,-0.04837296014309595,-0.011213598066855048,0.010238472925819963,-0.04819053657190687,,,0.04374179776314112,-0.024139337501383976,0.034728427820763845,0.0464212054335298,-0.06880793781812612,0.01079048000403028
SHBG,0.038844138400851484,-0.0010224794898347682,-0.03143643617289507,0.028071558052260945,0.03073229853589979,-0.03035980688419137,-0.017727981136309853,-0.017347215082242847,-0.04389332939950248,-0.022857805736545007,-0.024159456496997214,,-0.023742704198464037,0.022661692360945555,
LGALS3BP,-0.06060784915398127,-0.021016402876908483,0.040728628314829804,0.0627178931885803,0.05893602905435794,0.05094455532287804,-0.0005789049107924876,0.0015515228717474763,0.018812316120744427,0.01193851269917604,0.011051475793138896,0.06831897217582353,-0.02686303394843855,0.022174126397232537,-0.0014442525752560425
LAMB1,0.02877197411121768,0.019575897640611583,0.02198947962700925,-0.05424316236184135,-0.00516790559743155,-0.05444426778584423,-0.03180919035189622,-0.031503648371215956,-0.045303637283294305,0.033913909833649517,-0.010594190131118755,0.08805070471243588,-0.06908446722358079,-0.03887287048508859,-0.06245443914541568
SPTBN2,-0.044826921516244046,0.01844709886501865,-0.04238232327879192,-0.06990896017827866,-0.020807936178369155,-0.043008896964274616,-0.002378503879126146,0.13855467725884676,0.08526201865215942,0.03813205618082052,-0.010339013311841004,0.04089404912779267,0.05185634309352797,-0.0553310547815581,-0.14168361903361645
COL1A2,0.02772411369641721,-0.00012867793959257792,-0.005298698916797953,-0.006310777041026348,0.014387219946690791,-0.017376937869981433,0.027541000180225168,-0.005861937780467099,-0.0011504344536640283,0.02681147645038926,-0.01708649037880566,-0.02161123257383204,-0.11503987402201928,-0.09405453330978461,-0.06334274213976618
DEFB1,,-0.010802296650251104,-0.01704645799237354,,,,,,,,,,0.0019180933130488115,0.007730561326544093,
CEACAM16,,,,,,,0.07297185085118389,,,,,,,,
WNT11,,,,-0.017196139878879278,0.07080453960609727,,,,,,0.025421934282284845,,-0.028099389948081623,0.05473732897288566,
LGALS1,0.1908663144637959,0.021691066549708198,0.08634082884918003,-0.08624602350089365,0.017362114094332203,0.03102370227401934,0.0025508483099229797,0.006994451999782465,-0.032368147630241914,0.03254116619862423,0.014128517269729687,-0.008857309516117056,-0.13108923485982435,0.07990678653630257,-0.029060827528851037
BCAN,-0.20314146040430983,0.01653479462069972,-0.06211190355132623,0.07364431610891074,-0.034153625951322285,0.0021007060151515553,0.12926946102992207,-0.021879020922674203,0.05481634972233632,-0.07429201531997452,0.012906046696681842,-0.02970702206605183,0.07795661388002165,-0.016271104484081072,0.13409984051443505
ANOS1,-0.00013075185208822143,-0.03165779511459122,0.03392040543902076,-0.019882890968329948,0.04544743453926467,0.03256314931375144,0.017200977426609042,0.03232127550341727,-0.052345103819151736,0.07090595710103244,0.027376289092555444,0.02600308899107072,0.08878900104314776,-0.047322498360969585,0.07831309070923598
EDA,-0.021672715835333027,-0.007544071940596514,-0.016199170466475246,-0.02056079437205557,-0.0022536496149373085,-0.0227464555910422,0.006693117990233364,0.010766472097632596,-0.041014010044311884,0.00786624265938077,0.021587770553731806,-0.04723245234669305,0.08290859956623545,7.945821657295495e-05,-0.032991521033177866
FGF22,,-0.014874595120777243,-0.024732429354825836,-0.01576252486875807,0.0014607391428281841,-0.054020577804363375,0.07035255835590531,,-0.039785637633240556,0.05330450322993869,0.07378585220624884,-0.036548377615108624,-0.030321793145168342,-0.03488419784563846,-0.04653785752548714
SHANK1,-0.030315670380678537,-0.012055898491443588,,-0.0149970412966841,-0.005594196064027116,-0.049692478514370544,-0.024798465215782377,,0.08244240850894781,,0.001257752625670279,,-0.003727322616962395,-0.03784929965611063,
RAET1G,,,,,,,,,,,,,0.038885884652141975,0.061995179081431186,
TGFB1,-0.06356944243395675,-0.02246120011142968,-0.03202976726042425,-0.02253026513761284,-0.031117258666863937,-0.04731602425521016,0.022372131980051533,-0.03529885529045041,0.004728047101487874,0.06983666872607838,0.02056306585963091,0.08190770655773118,-0.04711607176935831,0.018984145059504482,0.030082338519604374
MSTN,-0.07581777168558079,-0.03526536735162774,-0.04533498879489209,0.000326276751056767,0.031188473495230105,,-0.02160712398017353,-0.014277098867362482,-0.017902398984730953,0.0213085755615065,-0.02582832703194566,,0.016477061528568985,0.1127642911608893,0.13704046311986753
WNT4,,-0.01412313689656682,-0.027258762196037754,-0.017872088130185246,-0.014999527124564569,0.04401277639585368,-0.02459361565564257,,-0.03303411116910654,0.06075828344334427,0.003987769712189362,,-0.045886627037214994,0.13008755216754328,-0.04227431239064405
TNFSF4,-0.018033530966885942,0.05753199761087607,0.09053165465498358,-0.0003595983958885035,0.060310684366523294,-0.03878594816790728,-0.016495104595101694,-0.006514659779273143,-0.03793790012350837,-0.04739202479787643,-0.029213698840283044,,-0.0010726119989917329,0.0822182644987138,0.05125970287294812
NTN1,0.09628379349483045,-0.0027838437632335287,-0.07015425937725214,-0.00033614107132189786,-0.007548548720650349,-0.051872915995054246,-0.04607537093028762,-0.009436885113265035,-0.04438425864151873,0.01716667284263591,0.051260358963826184,-0.006389319844386868,0.021592230178614464,-0.007411941229834557,0.12922332261190145
CXCL12,-0.04297001804757154,0.030624849957056898,-0.0547318618395498,-0.040795100734565076,0.01816772863734015,0.10325483338994157,0.08769270098570277,-0.04877997292630327,0.06878164049030402,0.06430835284176771,0.025087511417700235,-0.054198881942186986,-0.04835368555377031,-0.061359090566411825,0.0608811170601306
GNRH1,-0.013397457149251635,-0.01948973723395221,-0.019000128315499402,-0.033931192255705796,0.029382294326836984,-0.019575521876462512,0.0810878544654874,0.021932826259796707,-0.042664001822317395,0.026902516079849084,-0.024015826606582056,,0.011241819133513247,0.09652135697315642,
FGF8,,,,,,,,,,,0.04656544660298872,,,,
RIMS1,-0.032504878275160444,0.160652012437648,-0.03925004547729289,-0.01108726277876109,-0.03602607390015595,0.020635415070266398,-0.03268041396219198,0.031903303432495846,-0.03235668299316551,-0.023315011003268007,-0.0048255626380361415,-0.05158017872771841,0.021412878921892715,-0.09299634104615924,-0.06409035213182157
FGF14,-0.09610992134144898,0.007694494174273218,-0.01053157490855876,0.032694233021696474,-0.06213427381070124,-0.03970274535238402,-0.03150110371299732,-0.013056572829225932,-0.05791897815011668,-0.046639400724532716,0.0059891933360932915,-0.03168237550548774,0.06004019849238103,-0.031118197211952907,-0.013580601891270808
IGF1,0.10755875017501411,-0.013786146007124892,-0.041166660968178524,-0.0430392700504835,-0.03264013926349211,-0.03477812119169643,0.021088255261511694,-0.013389160596767726,0.03261972658727763,-0.014950320739712636,0.026905269867227608,0.04420751547644852,-0.01725637929216861,-0.05717325746360637,-0.07041359961930688
TNFSF10,-0.040478956353110246,0.001391567824736841,-0.00036219718564481097,-0.009022784307460048,-0.03501355733252714,0.012852650021153208,0.023598285462788724,-0.09287931995157189,-0.026045897870575537,0.0021412368778423022,0.018784704197410122,-0.039848137160613466,-0.009859859327753987,0.0035993376583336174,-0.03256895548226219
GDF5,-0.025435258413237516,,-0.022598438857191087,0.07193747086911059,-0.01604014322344504,-0.04530201183465626,-0.01800580895142885,,-0.010298015413265282,0.06883755342743472,0.03948430438738998,,0.05615069311755181,0.01679045915631052,
CHAD,,,-0.024139854621976386,,-0.013479429041677477,,,,,-0.034319442368042914,-0.023726270206557522,0.14761506939004823,,,0.033149184848952025
RGMA,0.04727958227276045,0.046841582942257716,0.010510793717783221,0.041577131385532345,0.05150133056474805,0.03490712492485486,0.027034918853685815,0.11196174215121185,0.049677755307534044,0.018997214564328336,0.006761680951212597,0.09129392303998302,0.08539596128723258,0.022177765942996242,-0.07644395467354428
CLEC3A,,,,,0.07440031253905095,,,,,,,,,,
WNT16,0.07368071981301805,-0.01096647658212209,-0.014852838913991789,0.017599581235784752,-0.01273253195564958,-0.02216093382868063,,,,0.042022366943576195,0.03435063271011249,,0.0016307517299187205,0.02107599909941043,
CX3CL1,-0.09049442403033663,-0.02004558702554812,-0.008494683191402553,0.0061628867000109435,-0.03345976585963343,-0.050653659647675285,-0.03337565256629649,0.04569530519385891,0.07392829744452571,0.07432175846074242,0.009659486060497184,0.058278244714432055,-0.013574334897313146,-0.071490728592988,-0.043975236374555846
FGF1,0.08823016309421296,0.04388174683662006,-0.037683360404562764,0.05054774995548195,-0.0480742318132271,0.13365859858977722,0.03362953835327802,-0.0008415459199570984,0.0753323831803947,0.024962391669865653,-0.0015062703207937521,0.03871884357187135,0.10406651759088308,-0.1655547351484599,0.11379283779903875
ALOX5AP,0.08249869905228518,-0.012336451547693259,0.013134502909678571,0.03637230929829303,-0.032007644888147585,0.01980552697864818,0.03615939975728022,0.023654933078800452,-0.002153516395798831,-0.007567374841390866,-0.029346112387112426,0.025599936918472888,-0.03586443344558543,-0.011370761697404114,0.10220335701973984
IL1RN,-0.022635769361141513,-0.023625755987906154,0.01876550226321791,-0.016009922325102458,,0.028897853911418653,-0.019337682210672696,-0.037421376137492766,-0.009543005607492933,,-0.042294285393866086,0.002268021524469357,-0.027664864799632784,0.03792903739119974,
PCSK9,,,,,,,,,,,-0.01473399987647478,,,,
FGF23,,,,,,,,,,,,,,,-0.0486425609413504
