,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
PODXL,-0.03791709655538951,0.03411161888651891,0.04161456933388375,-0.059679582852857,0.10242393820250109,0.054944887539554656,-0.005826303557700692,-0.0057784176469943905,0.054857318143075734,0.05387844136205112,-0.000530545483437572,-0.012787921723494732,0.2082495153680805
JAM3,0.022227627438024984,0.02899379079016807,0.009236900907869047,0.01701882038360333,0.12705842409327983,0.06788954430331573,-0.0637487487531915,-0.01740871051513132,0.00018266690061615525,-0.02088061886781105,-0.00901238767807889,0.03654971274555644,0.11896409475137083
TGFB2,-0.05900757127576277,-0.02442604432828881,-0.008693889621509535,-0.027192732158205092,0.028632547228131175,0.12501002954678875,-0.04418626262040202,0.031977427029553626,-0.0007167033577491725,0.0026501155717316475,0.05006954301088747,0.013158322315660474,0.032747370718545395
COL18A1,-0.04996914393656889,0.11525629614741453,0.03127746981714432,0.016651448084864483,0.12933205318564261,0.06298317813434888,-0.02793687105592857,-0.01888029094361343,-0.023095963766148232,-0.07406975766813083,0.029285079786161166,0.05386282457062315,0.0690405998674059
NODAL,-0.005155475495321058,,0.005712530768405868,0.02474766811271038,0.08521337559328082,0.05243470807610602,,-0.020644713939600816,0.06085547250461242,0.05785733417276212,-0.027814515347651166,-0.025285289872363583,0.06042054898894622
INHBB,0.04707358245280134,-0.0639028209550994,-0.0007689711632488337,-0.04528526871975303,0.016427847477830344,0.0509969315206263,0.03185582464198361,0.10126834972799774,-0.03850505933266487,0.004156182862391729,0.07579417070702756,-0.056188806456549195,0.08512196852606287
LCN1,,,0.03987037778870944,,,0.034577544082821134,,,-0.012199752047513541,-0.023244734285264166,,,-0.012474372244374692
ARF4,0.04112125119211883,0.10758514469764768,-0.01629736767649459,-0.020302411283574018,0.08370617119203771,0.04709777219695437,-0.03099984288146855,0.02382227517142319,0.09449534782664903,0.14748269273062703,0.02943559400999334,0.07055892470014298,0.083594466264139
CXCL14,-0.04531202186464555,-0.06056845635947028,-0.03159455008509997,-0.04015339653551528,-0.10204696043668941,0.012723264868080378,-0.05032197139592926,-0.011215706354551267,-0.029851445422540708,-0.09778995522907541,0.05206367418087638,-0.00224369778083713,-0.08074078997945199
LIF,0.08957848243251848,-0.03100984258754783,-0.06453033575703898,-0.052024906643882575,0.02618386152500357,0.07161866142518412,-0.03049755034258701,0.11707680595158003,-0.10831072506766855,-0.06240022170288169,-0.046906021266812294,-0.004544202196397814,0.029604579015245474
IL17B,,0.19852768854977396,,,,0.03657755075880461,,,0.04559251075334318,0.04747126100062705,,0.018803057091138622,0.10521181074072479
MMP1,,,-0.07157425700597085,-0.011492285422240997,,,,,0.0037042306922568224,-0.0023945470407101214,,-0.022779171052441493,0.014085451191901046
MATN1,,-0.022315201726195857,0.0030747034711203413,,-0.026707125347992668,-0.021709745772311016,0.11480461952256947,-0.01222692611437874,-0.010177334322066765,0.08474015627750843,-0.033207855524870496,0.024798106578161425,0.0025389306211400036
ADAM28,-0.040688861975837716,-0.009089708898400911,0.04575254143173864,-0.01267723068844378,0.1025860216488824,-0.03295454393482952,-0.032479226914406044,-0.0194735759890667,0.021934600652340874,0.05014281599312081,0.04509938577352851,0.026867712628241554,0.014107613438044127
TCN2,-0.07939833061666676,-0.03755652284425022,0.046856529283612704,0.027167915024727426,0.13184095457290862,0.08916797734922961,-0.011308314760035972,0.010890356698519763,0.06941012341458144,0.007841477010216431,0.023513702728062583,0.02715793240520404,0.0461110460443222
THPO,,,0.06513338475485671,,0.0027771108460887682,0.01772266246182149,0.00236053106337491,0.04234510974244603,,,,-0.02812291203534689,0.012752516300729167
CUBN,-0.010846811874376567,0.026360106952593075,0.008037985958141062,-0.014615795459031605,0.03973047249567404,0.018315207386545237,-0.03395778726935964,-0.03576388566063103,0.06611609834260535,0.08354262053725996,-0.03335471620108371,0.03459172533735459,0.06144450389984551
TIMP3,0.0772811249780296,0.023113673672767916,-0.05451337094970786,0.046787604880545446,0.012627288675482557,0.03183924116544489,-0.0020637190078245586,0.006278461673952366,-0.0013900031262869203,-0.06822024979064584,0.027687245805104885,0.035156678458392994,0.05091314082083078
PIGF,0.021965775458417297,0.04405255852893811,0.028210444844704103,0.02808497942657595,0.08205706602524776,0.05570461440679771,0.067593491315304,0.04547135188359171,0.1627717522400862,0.12069231520617095,0.007559510226857515,0.019891643256162436,0.029162465525968254
CRH,,,-0.047107461680256674,-0.011678256742111455,-0.006305491785225945,-0.03184172139255842,-0.036190890676814684,0.0032256619395874277,0.01806791982690412,-0.003853189641613987,0.03048926736777257,-0.009365768551219638,0.07670569642313338
BDNF,,0.0023329247112196024,0.06909861999744461,-0.025460445955939926,-0.04988486135182797,-0.03136942502137988,0.024741543383791528,0.03474737174073324,-0.01326873570126239,0.007339528678472309,-0.01931548957152342,-0.0035277602929874776,0.09057672147412323
CCL5,0.017844418998647384,0.0452771669986405,0.05087975065074561,-0.05242780823816086,-0.009637588311940346,0.04529980928706791,-0.050771145172649086,-0.01658729753577824,-0.062191853476880714,-0.015381632363435795,0.043817714012823555,0.010166545253791367,-0.0878418326488194
GAD1,0.08552316907797397,0.07304230709848478,0.04081918559638914,-0.010624992934711822,-0.15158987950827593,-0.043634750373713435,0.034246309980221934,0.00657492632553438,0.10403857388202642,0.14205316504808213,-0.021752420860489872,0.000301799285454499,-0.01819449669366152
COL14A1,-0.04098332678342318,0.03555135939627453,-0.0034207138782137714,-0.044845965044873516,-0.0011990013209758601,0.11491096404531956,-0.037337876530526615,-0.007522183977715111,0.0008565788082273602,-0.006342505358132097,-0.05772519213662416,0.0030147894727979635,0.002792653236791602
HLA-A,0.1014529506573226,0.08895029679013604,0.020929595744674758,0.03559643029670483,0.11832189568639452,0.0927442542039219,-0.07246327414024444,0.006831931578392216,-0.14975677584159025,-0.1304429918294978,0.045312551230473896,-0.03564890312135075,0.14344940766181072
CD5L,-0.04279173805542157,,-0.018407598116909875,,,,,,,,,,
FGF18,,,-0.0022293258778195357,0.02961821597206827,-0.019304572285075882,,-0.013517293472348204,,0.0016395160130921042,-0.0020830911466046954,,0.07780351899710006,-0.04184799822192266
ADM,-0.023895976977396125,-0.1503035754243315,-0.17014889990204007,-0.066322165902408,0.11354612180908613,0.11618506304911669,-0.03498075381011922,0.05133011283361175,-0.12490584564469001,-0.09695984784942226,-0.04872726546303135,-0.005592919862974277,0.018386208387053873
CCL15,,,0.020886539367937187,,,,,,,,,,
GNAI2,-0.05029364454782152,0.06074308949496586,0.049926452399466095,-0.08999170804420345,0.14837787190627985,0.03926917692298748,-0.05381356556820939,0.009241774070558324,0.0162099377562958,-0.05165200566313765,-0.056772422081990105,0.019015282729620758,0.06606640526392349
HDC,,,,,,0.012737662810962492,,,,,,,0.020230334157665147
COL11A1,0.00983908195112364,,0.02389093665916517,0.07910306552483753,0.19140618923550343,-0.0267828530446415,0.015454685180721654,0.0024086167715555275,0.03171217551510482,-0.010852914308494846,0.03553239100828087,-0.008253214088383596,0.08216507123948133
NUCB2,-0.07200697728646177,-0.005106851015376961,-0.018596007235275047,0.008735850182023459,0.03175354448598369,0.001105857508056194,0.017319936021680166,-0.0008333965306369419,-0.04359928017291045,-0.019278221572200955,0.03237338943606632,0.018397253030518017,0.0015661828171451041
FGF16,,,,,,,,,,,,,-0.030037265620798965
CXCL1,,-0.007379124250680897,0.06737228472225469,0.005855810261682987,,0.008342584778847919,0.03196533457027551,-0.0165873003480138,-0.05041391796060322,-0.022134063448193693,0.02583670273920211,0.015533753753148832,-0.06276798892275574
VCAN,0.05092906416277568,0.08934748923082907,0.014608575396847071,0.04387327278796617,0.16285482760905873,0.03859121044145131,0.02620235015812471,7.909208131304399e-05,0.1732224648050239,0.10572974328690618,-0.045050484233055424,0.0530448726596515,0.12484779159162013
MMP7,,-0.10270188841453626,-0.05370512476429893,,-0.013667693585056003,-0.015114307648431972,-0.022704383222685927,-0.0014087585845065783,-0.0238495675016813,-0.027213118007044568,,-0.07732784527895678,0.010282063786179222
PTPN6,-0.03227289656399491,-0.023187951106747633,0.03261208195330666,-0.030379662595014522,0.06647621160150481,0.06429884290937342,-0.009450761645324029,-0.01585963736277091,0.04625614537762164,0.050053745985335,0.05450178943747573,0.059664173204274716,0.046664730511726676
PTGS2,0.03894442256997695,-0.07426565962176171,-0.04093599821620892,-0.03629116305008283,-0.029704441058734113,-0.010436595532344134,-0.04569685398653032,0.019608468844559017,-0.0963994006229053,-0.06469783507767961,0.01065217390974882,-0.03661494130440455,0.0006135773177799717
XCL1,0.019268461077098585,,-0.012750852039994428,-0.012219951391550018,,,-0.037291099925322695,,,,,,0.004119988273061572
CD58,0.050877335485303356,0.08521565462228883,0.006199730033771862,-0.04389712172719121,0.06259856880177321,0.0905556991941133,-0.01631898416316619,-0.05724106765686244,0.008323660089026193,0.11661533221951717,-0.02139770299941421,-0.017343533467800536,0.00840983549945469
TNFSF14,0.011113050779676137,0.004249519006017363,0.013176473190963007,-0.034395082650548685,,-0.03149288120514537,-0.005303547839760423,,-0.0476318120117804,0.037580925761300156,-0.05182159114692267,-0.03289192752279858,-0.011095074570108205
CNTN4,,0.12461099856513486,0.04515386095390145,-0.02877973189401106,-0.02478577794889191,-0.053667784775665535,-0.0001319936100287006,-0.038452546088194414,-0.029170565612972356,0.07222352159484764,-0.015463832644291913,0.012189151604047531,0.0047710045669861504
INSL3,,,-0.021355731437978843,,,,-0.026180541804694552,,0.009782030845530415,-0.001405205027527988,,0.0140390671687362,
BTLA,,,,-0.012739706126654295,,,,,,,,,
MFNG,-0.02797460726885899,-0.036908795136762755,0.07558389647386773,0.016333032314646844,0.15862060583280177,0.06943448230512511,0.010858813450153815,0.021001680645632292,0.06253115686571531,0.07554787446281319,-0.048340998400454166,0.046265487937671664,-0.01596836035529545
ICAM1,-0.02370692438835593,-0.013782781608359253,-0.06171271467265637,-0.10126880699920968,0.05509057335301792,0.10232545021308416,-0.007580181452584713,0.05339050666268347,-0.03914415675002851,-0.039344427602461735,0.04548333373007056,-0.05750152861344814,0.0563769558948206
PROS1,0.0271454062833485,-0.02899420064317623,-0.030778044799542097,-0.019586140953641418,0.0800518254525156,0.046484638094263106,-0.001864116888253085,-0.008610285623897066,0.0038862897581340024,-0.0011488666862476972,-0.02286905544196965,-0.03588812723367115,0.05366439140949563
CLCF1,0.0027768672681972757,-0.07538052326000774,-0.031592998983460574,-0.04181443551803387,0.08948487322607976,-0.01585468034272302,-0.01631540977794494,0.029613512084296488,0.004735988311971015,0.09564217504867713,0.018331520602422182,-0.009117466314477449,0.006782174167052152
PSAP,-0.018564640528578327,-0.07014080644793963,-0.022638967910283875,-0.08610676345749557,-0.14033372771558986,-0.05498168473174818,0.006388403883986086,-0.029357407786585486,-0.10421086719158655,-0.09558767830640638,0.1008616707722061,-0.04500490911891233,-0.0035787054802226435
EFEMP1,-0.034228661698108544,-0.05587475941819049,-0.0951286803114324,-0.09575163461506381,0.04634422527269789,0.05851867965120084,-0.04806244777822552,0.04600780564949744,0.009408112077928929,0.07997932535830299,0.036477288000300034,-0.10563234290151285,0.03088269686509556
C1QTNF1,0.023422173511989774,-0.06463697897953351,-0.024062139530656432,-0.006465688564780206,0.05653186402669705,0.04172838072334241,0.01637350952287714,-0.037555227598629226,-0.08470232101504845,-0.08067304260539508,0.05528371237544189,-0.02407781562376479,0.06678700068525585
ALB,0.037362250237994825,-0.031584751612539465,0.014671499625355897,-0.03009229034170708,0.045906503741871885,-0.025352349468915028,-0.028582284905876842,0.024691955757642433,0.029209436471607897,0.02349750813022837,0.06643694523517127,0.011162651380210397,0.028089202420693106
CCL13,,,,,,,,,-0.04164723033910426,,,-0.03689512796629145,
EFNA3,-0.05025320971729929,-0.07733592590467883,0.02155607623734963,-0.03406328171505698,-0.072920142661721,-0.06576803974449003,0.01115308225322598,0.00400643276971644,0.01977657609862025,0.07215558961855466,-0.06370439582642592,0.03039958957375485,0.04443840452969998
DRAXIN,-0.007379375142409225,0.1320417947387418,0.06437252971495126,-0.035623463211052205,0.12809962381074655,0.09663180171954015,-0.011373808536529964,0.049639528260035544,-0.039136109487318355,-0.0621784066327695,0.020567245562078517,0.017214598759994378,0.14422222162587728
RAET1L,,,0.023709247851810205,,,,,,,-0.0016103524096224885,,0.008063476774243275,
NPTX2,0.03624217353822375,0.12221566167649263,0.060168659982085135,0.013774883661307951,-0.1516415356334183,-0.05425930703931586,0.04700307407380172,0.012967247158782363,0.015038662971338951,0.05896787344780548,0.010236754898717337,-0.01745710828184671,0.01023931477863046
FGF11,0.10077991945518401,-0.009627200549318269,-0.00472376115588306,-0.020844397037348843,0.13685534200666696,0.06241717294898559,-0.059743745385953013,0.07767881194668295,0.01328639421199177,-0.00538092758661181,-0.0589866724899285,-0.031886313938682756,0.005936882785715062
CD59,0.018935958882673413,0.08473656044334842,-0.02121243678403561,-0.0523220144004535,-0.09074323952508448,-0.05706210121503125,0.00011882828662937896,-0.027908925591228744,-0.029309428439137076,-0.049201500437622614,0.028835859370701943,-0.01905788631065458,0.050417741926860216
COL9A2,0.028451711654793092,0.11759812547915072,0.01960464837254288,0.045981357658188386,0.14038909331761365,0.00014332565377161296,0.014559205727592481,0.017035694330404402,0.07277361683010063,0.11135249199895846,0.020313178714490208,0.06793018362326096,0.07958237701003322
DLL3,0.017345070461333364,0.03595410373960391,0.16486432654214828,0.05282424862323885,0.16521677464416815,0.023865046415140586,0.05520963238243393,-0.03250289781189717,0.13716564255449057,0.19532051299268505,0.04689954422828892,0.021205990026896028,0.140013339151354
FGF5,,,,,,-0.02018793316221386,,,,,,,-0.013301560063840097
LIN7C,0.021174357409517487,-0.02132200595949006,-0.019825695618561893,0.004481679313100837,0.02583403806963053,0.06510389302873013,0.02999695245578267,0.023192503958564266,0.025403644092907008,-0.008805236575432739,0.06916760439216679,0.0298089164381331,0.06424064385017046
GDF7,-0.03685630761692248,0.08240064299748376,0.021439808446117783,,0.0030241887828243224,0.018645058502072046,-0.058635964506407186,,,-0.0028673165176749797,0.02673551249962586,0.0015581339706205006,-0.0012496780343194968
PSPN,-0.04000915244026711,0.021601663148879947,-0.03363594347464369,-0.007452092854052858,0.002936882469285062,0.055246732810461975,-0.051660560310045886,0.0764472897106594,-0.06858832670417767,0.05788703714095618,0.0010855785280972055,0.0008117161311436276,0.015812111408133732
ANGPT1,0.16812332656427129,0.05646163777465035,0.008468623409153195,-0.039045327166817446,0.0390168511193977,0.0537870567230682,0.0032195688086962327,0.05318784106326217,-0.010825948187528632,0.06423471052399209,0.004514301277959973,-0.011315960271062787,0.020164001452317035
PNOC,-0.03301115836914933,0.041477811711607526,0.05098032565239414,0.006671263719119373,-0.10225698966548007,-0.07019924354814222,0.039992149883997984,0.0035173235372747778,,-0.0036962394359442642,,-0.03170043103295217,0.011253994683290056
L1CAM,-0.037304613030583106,0.0841043790708795,0.043796175405046676,-0.050978495071744886,-0.03445420812300877,-0.023155807977146704,0.0219994288513671,-0.052134891721675625,-0.035224065687249444,-0.05938753677737332,-0.02314832206166979,-0.018365253132342458,-0.059660920972281234
APOA1,0.07364858569069135,0.0658028656937994,0.07646755725387445,0.08067010493209768,0.0306454926623174,-0.04320523034633791,0.04967892292772816,0.12032700813112897,0.026385460841588354,0.040382311541105366,0.0002813225042469116,0.03541722494630612,0.05427642041863833
PSEN1,-0.01360948195603308,-0.043140275799678676,0.025730354001345875,-0.028581815227135866,0.03936872279583847,-0.03395898609571037,0.03198820920204927,0.051250727736982644,-0.04226563478282867,0.07037725919294742,-0.0398238103561202,0.04230969122888079,0.04978417107121118
CALM2,0.008555995295177893,-0.017888127116184618,0.08389129341025857,0.030323960341832726,-0.15563021769715757,-0.1076666243879454,0.06522557373877741,-0.05570528835559418,0.11516615254191154,0.13177275291802248,-0.022391277893886147,-0.013074082830152798,-0.013841798643194334
CLEC2B,-0.046654964645583226,-0.07244110849786571,-0.009127010432203427,-0.011071791341537454,-0.002191608570957364,0.028660452311118828,0.023099744960125252,-0.02876948062713902,-0.007740076942373427,0.007985205263388306,-0.060963902038962924,-0.03885696504831261,0.025675546363232094
NTNG1,0.048177732476374614,-0.045083816309015506,-0.04496329616619152,-0.017782953782637747,0.04418616209529092,0.027653394552509272,0.0443773738394957,-0.009820463405005045,0.07940753441036548,0.05510697731075918,0.08710938026053924,0.059084867738436096,0.017868099818078634
LRIG1,-0.0281731983869308,0.11680610898611861,0.050316537762621745,0.05100883307660784,0.0038232897526063276,0.06014519355232134,0.015246023714810245,0.004939822295705071,0.17310470057130978,0.1547311758315882,0.08119017830121585,-0.011772489442655243,-0.05877623920160553
CPAMD8,0.031071216016961955,,-0.022830129960039643,-0.015515220623468731,-0.017564976324065618,-0.018262702368195168,-0.02904026557770476,-0.006795997126888591,,0.05913437161300728,0.024925883721068683,,-0.03304125387609923
GHRL,-0.013937403263755208,,0.053167003524818825,-0.026276167649180063,-0.028132065391077887,0.08029654394280114,0.04087926433536736,-0.015604869619143034,,,0.023290423108292428,-0.0011164283564821789,-0.029126209087483236
NPY,-0.04757664441521737,0.08273989090429056,0.05445926548583066,0.09553310787779891,-0.11587707420757525,-0.03753463573736277,0.06814816652127087,-0.001698208507182691,-0.017267752847570088,0.02929743001825602,-0.03626577722293181,0.024365004933516596,0.013284388772991273
MMP2,-0.03950182498136296,0.1332385603224343,0.11231953584275502,-0.022340407442871725,0.06756903371608562,0.12841552996193575,-0.018170506749494175,0.01792825370534084,-0.009456793113839882,0.025140552318371766,0.00515760237185565,-0.000104170914574165,0.20372573037447916
PPY,,,-0.02876425023855224,,,,-0.021223709614194466,,-0.007582110306609748,-0.032340736950577424,,-0.024393431314546705,0.03786003631419122
ALKAL2,0.023348147979176295,0.011332554879407054,0.016929944662156957,,0.018832384696381408,0.17018513342872005,-0.04584717772992127,0.029188991174782547,-0.02564914432706333,0.026091141987519398,-0.004582095560121278,-0.05736399531426956,-0.03905250646228893
CSF1,-0.028646247469011798,-0.022603737774061754,0.00010424548479652611,-0.05469958859727521,0.09210205445674147,0.035327552459285615,0.06235442260897428,0.038757188481001466,0.020154227295558158,0.001945388504224233,0.020931143981821866,-0.016852669581734724,0.09600165685712841
SEMA4C,0.02537582949806057,0.026712697505461826,0.10047408618389268,-0.055976688591174044,0.1291655523360742,0.020946573919872372,-0.001984676577601522,0.014752090986946105,0.0411485675293972,-0.003364363802460551,-0.06822079644726389,-0.0259027781233765,-0.00021826046167079067
ICAM2,0.03459184551278998,-0.009023067194109169,0.02802342806320895,-0.03277146462314981,0.05515177036446119,0.030969524014638223,0.008413286012797012,0.005254991297251394,0.09556055190666563,0.09067246774106766,-0.052361724893916065,0.0085314766100797,-0.03519626926357686
SYTL3,-0.06329244705390506,0.03728112927322305,-0.02826350103916986,-0.042162599611254556,-0.015538789261777987,0.029798247760587242,-0.032456892836041654,0.014785400283256329,-0.004564869007673099,0.10600543012071281,0.028082645986585955,-0.042951681832964064,0.019948000951308453
IL1A,0.011746895023776377,-0.06759164357062275,0.06618514864927624,-0.05036604540967428,-0.028229454199642495,0.0813167711197137,0.00264773020480292,0.03328136023674854,0.07247603189895725,0.029215625139190893,-0.06421177032403937,-0.03337816941868408,0.052653242537561026
HLA-G,,-0.03529324568585485,-0.012233875717950081,,0.051021125206196005,,,,0.027564650149437004,0.06887598175564895,,0.06194033858674157,
PGF,-0.038547900453065796,-0.02575621509314195,-0.009587333193814076,-0.021991123661180712,0.06408664930328423,0.10687989622350592,-0.022226105467378684,0.03323924416580056,0.12625022296188895,0.12177080529069188,0.08048157005570712,0.017774968200291837,-0.016218348749274147
LGALS8,0.06545734851932228,0.01353431540514204,-0.010342723050420752,-0.029817378218399564,0.0040950305131312505,0.002405075891246789,-1.1237538001816058e-05,-0.026296121421355737,0.08707921901972403,0.0192048995988291,0.03583514848284339,-0.017053406390076475,0.009942080634706824
DKK3,-0.07765925186672926,0.09939441550892444,0.10720249925387053,0.005762915807093576,-0.20282012480717462,-0.058376591797463254,0.027501963455982742,-0.024055862904930655,0.04743718466964566,0.07960460573915502,0.08127251730862402,-0.008930137737914061,-0.028302055189489608
COL16A1,-0.01023433267581849,0.07594811052206873,0.02985414327346451,0.06458694610553797,0.006111298653071885,0.023818352447293002,0.06465643900594754,0.013058714632382448,0.040568920242768015,0.022465273791516808,-0.025723753944944344,0.04406975810858596,0.09222222411703551
TPH1,-0.012366567260133795,0.0913463698321757,0.03913076703808313,0.08138060395273485,-0.00478004828309723,0.049318125413169156,-0.013160522496010832,-0.01471457200242528,0.0015246849526490145,0.029888505976846804,0.09660412773969691,-0.016596811630342996,0.02649330662154235
TNC,0.029641951021065864,-0.05058246786906193,-0.08105073224379597,-0.04357784178677374,0.16619058936592696,0.11787775715157882,-0.04745135774627735,0.024321952124948386,-0.07987064407515228,-0.09419933928237605,-0.057744772885925125,-0.08268447609311766,-0.03080088422652193
TNFSF9,-0.0010764703404375908,0.028198567031645676,0.054292883686249405,-0.0029127018385833986,0.0386293444649347,-0.040835695849618416,0.007154104969732895,-0.02496504697306882,0.0841276513084413,0.039016918387619295,-0.056950183331968336,-0.001027737924470363,-0.004050085207859043
C4A,,,,,,,-0.02515964319382063,0.03929666547588851,0.060044698075586454,,0.047581678272044146,0.05832682620208932,
CNTN2,-0.029439337105373928,-0.06632703586852357,0.031947048319597666,0.02940433170319352,0.058760186317068495,-0.06652402514327634,-0.01893236995680981,-0.006627277255105828,0.11722346918132105,0.1487621526536589,-0.04968044422184843,-0.01697951023596717,-0.12490373280867283
F7,,,0.019345770293848163,,-0.018789308089635488,0.06765875778979238,,,0.01628018253825991,,,0.02946230590611044,-0.02835921571132071
LUM,-0.03583285921491319,0.16174700916556461,0.03960926516637848,0.018535394530293594,0.05016919711779276,0.059074369594099896,0.01970819812426434,0.01648548925451373,0.10149580969852433,0.07857042933218274,-0.05618996518580006,0.030604053247106806,0.08693308543855167
IZUMO1,0.0010086043458349704,,,,,,,,,,,,
BTC,,,-0.018684816285684743,0.01275613351543809,,,,,0.04047384927921985,0.1195630397566457,0.014891841553435349,-0.025876056569261837,-0.009817490913353499
APOC1,-0.05091320586731082,-0.06689515683963597,0.05793088777384728,0.04840244268292627,0.13854485563511534,0.08888163304720964,-0.004021644251661261,0.01811922735270646,0.027386261813116493,0.05399650867455773,-0.018571996506596366,-0.025001857353774207,0.13121808015655204
PKM,-0.007396956366154906,-0.08561791183386079,-0.09885896794574314,-0.09807782927828222,-0.09184819141771032,0.06181577811440594,0.011681965895503089,0.016832720698445026,-0.1381730906703951,-0.12159210122866719,0.057609448192209915,-0.06039503207880529,0.031098359152612727
TNF,,0.07444480818840905,-0.0181613029724394,0.04902092642390999,-0.0376389239745884,-0.026802766252376795,-1.7009920057288358e-05,0.04199415637631757,0.033226401036059824,-0.022698041618575797,,,0.030153351501340655
GNAS,0.11335189406116544,0.10623068148921908,0.054386637900469645,0.01941400527759018,-0.12930949108770468,-0.0527057404662645,0.04220640438571906,0.0324003658951514,-0.0940749769366231,-0.06837753702583582,0.05508112997544047,0.007359505773107375,0.059822730294567396
BMP8B,-0.017991983714505447,0.026613790954321204,-0.006713522178991722,-0.037768801123111005,0.14113901294926692,-0.00013257901925233483,-0.06101607411745757,0.031076023405713006,0.04706156337001635,-0.023109303215066528,0.008005908890376764,-0.01041531385358735,0.046604567176620294
LIPH,,-0.030531211410944264,-0.02894426862678191,,,,0.007261648564672591,,0.08048042923800412,0.02948571093660058,,-0.042463059578530284,0.009394852840411222
CCL28,,-0.02231519732439504,0.021158173437710003,,-0.03138298773406337,,0.03166729572236429,0.10336221234848031,,,-0.031270238816987476,,0.00671251996763153
PTPN11,-0.020480188421049105,0.045182654244198935,-0.006301958803096782,0.07267011201334536,0.0070162395397820945,0.023890308556732975,0.023045559775409345,0.059733596610676905,0.013697526560716999,-0.03762141136361754,0.029305169146296106,-0.053041102324718786,-0.013337701406421406
ADAM12,-0.023520365127135925,0.1009851379125764,0.03046022722245592,-0.0243765773963363,0.09522830058035384,0.06199900735479374,0.005574551040964638,-0.0203917554298631,-0.009906796904073322,0.020125933936411922,-0.03185594986431057,-0.04054166530891907,0.0017087801844094292
EPO,,-0.021359579453306788,-0.020386023336117394,0.0059730992168724505,,,0.02006782257204918,-0.014714574163310012,0.02935524173053816,0.024679008356103295,,0.004199089993171032,
EDN3,-0.0031356627431322333,0.043606357965639116,-0.03892219768615167,-0.016742479643855068,-0.026949413376264497,-0.032358912742556666,0.018420628170220832,-0.014866406670064813,0.10264598899831444,0.004868213324542689,-0.04191851835643711,-0.00941286765202908,-0.021204314438167702
CCL22,,,,,,,0.011819451363615969,,0.0038870770330005364,0.04045729817190701,0.03283605090500298,0.0470367095108159,
CCL2,-0.007558380039924691,-0.020101628206431833,0.009398150031544162,-0.12555785962101243,0.01610793037549801,-0.0072200698797870765,0.012350534021810253,-0.02545908606086692,-0.05922377576776306,0.005953539407914965,0.047427795406991644,0.012042201174803221,-0.07198576314026914
DSCAM,-0.010576196313584064,0.009620663973939379,0.019488432568864282,0.024767657285057792,0.05985595008417967,-0.012085299411201861,-0.005451915191351802,0.023351784439548332,0.09492008292319795,0.11942821856635125,-0.026057544377993146,0.015389318645578921,0.13210450519804537
GPHA2,,,0.0031517098156915173,,,,,,,,,,
ANG,0.03142411328950879,-0.057535037830040985,-0.08615700322268338,-0.009810782051108234,0.00825034465212479,0.04960026615622982,-0.021651761056508373,0.06845962745161177,-0.027848260657834325,0.01730784241525991,0.04967801442708702,0.06341614589141543,0.057029524855190465
FBLN2,0.03198920120507868,0.02473558429277386,-0.03283364477828943,0.0446213142207735,-0.048297641379494376,-0.020214137456601274,0.03026875185173641,0.021839979982454436,0.08783391738052485,0.11247614782488137,-0.04722761224160472,0.0670007730751172,0.07358278680079514
VTN,,-0.028888364056225222,0.011706189640005107,0.09786418320054759,-0.021634128049525893,0.01991158988553442,-0.009582087965470595,-0.0122269252170354,0.02582570406313546,-0.009739393614604212,,-0.021530612347718192,-0.010975309296617162
VEGFA,-0.0049063444295764196,-0.1278826112633262,-0.12231656882041374,-0.061334731339226393,0.07064202614871012,0.07234036890718634,-0.019488763612117373,0.04107984776397914,-0.19184135291066715,-0.16184017329287442,0.004443863373498413,-0.03416250754850367,0.03677012821772715
F10,,,,-0.015373317323633376,-0.01643560382953065,0.022397949614532158,0.03793858460959096,,,0.05069476123037655,0.013525726712096764,0.08637544796949437,0.033256023275113886
SERPINA1,-0.03792391785579532,0.004187662579941791,-0.02233838611831262,-0.009915004734925051,0.050975633622356895,0.04751048454216365,0.010232101868815435,0.006604354732370995,-0.07135941887366384,-0.08399755382835597,-0.019611378799111526,-0.052573924790320054,0.0959272337226885
VWF,0.04635050126581774,0.05067886119077823,0.06922172241186615,0.04465431413656323,0.042139700685194195,0.06799488001394957,0.03328675455519874,-0.0008542443278762863,0.11235927188794663,0.12089402628018113,0.005987557916942945,0.030176836543241544,-0.04284123156385851
GDNF,,,-0.01707994506073626,,-0.02214910491497686,,,-0.01471457301738617,0.00086593619201858,-0.029781057864260923,,-0.013630934395228944,
VASP,0.06537830828485937,-0.0671469781264417,-0.012983884495042114,-0.022024966186723192,0.036794717254773526,0.010035465527301488,-0.03653560968580996,0.050304784932109,-0.03393742676502692,0.023481448369882293,0.04069377357790217,0.009952945362983282,0.03598862174190656
ADAM15,-0.0120335437343322,-0.017409730339676684,0.03298540671919071,-0.03440702167210139,0.15033013575450524,0.05825125346375383,-0.004705163098842203,0.0522995840563703,-0.036782617499263925,-0.028828100312859397,-0.02886157128962448,0.00448402865898817,0.028596601853451233
WNT2,,0.08654282407768944,0.036951462301928494,-0.01324012798921028,-0.013302720618611753,-0.037461134582543965,,-0.0137706587275324,-0.04098973774731408,-0.025692816824041974,,-0.03071723034227066,0.0999191195076175
