,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IL17B,-0.0403761157261486,,,-0.02248465627855098,,,,-0.08327536050564323,,,,,,-0.021519798894169755,0.10957648854653829,,0.05946858803188509,,-0.02638330154651958,-0.03087669501652155,
MMP1,,0.01095698909169754,,-0.07052619269096123,,-0.032390380563467006,,,,,,,,-0.03399960689176067,-0.025382641683595487,,-0.04936708626505391,,-0.021805781054411482,-0.003612101127762245,
MATN1,-0.03181261616464473,0.11576738282381266,,-0.02063456993134461,,,0.006447609556541929,0.009554804050774536,-0.009618944180777212,,,0.005428052531079749,,-0.031116712646242602,-0.027237876063074425,0.044763602426830855,-0.04248805119413564,,0.002982748741797405,-0.039040070276587534,
ADAM28,-0.02077832889504633,0.04172920066936749,-0.00042648466219650773,-0.014460210833492006,0.02147218541742382,-0.014158086503802689,-0.033453197437184175,-0.22231829063516642,-0.006340492552061256,-0.024758400834131694,-0.11982483911666246,0.04449406186159163,0.08510279450511071,-0.008122480691567154,-0.031646086387416485,-0.007035387230122042,0.05888210191597802,0.0840662984152092,0.02480800237625036,0.0833807869679174,-0.06593256210322711
TCN2,-0.06315497230693733,0.023619105454574765,0.005188071169335225,-0.029954897817317864,-0.024835427072452333,0.09018920234703537,0.0012607560978350116,-0.21932308655604754,-0.02293592711782851,0.036172762608121266,-0.08771283728258351,0.10445248236613708,-0.08648028713133801,0.06640851633855706,0.015157426732229421,0.03763710730330737,0.06387003093257132,0.03339594055184042,0.05926960477015966,0.04438527981455373,-0.007140166493633923
THPO,,-0.04203765953646657,,,0.05606511795613871,,-0.03852363353082172,-0.037204798460901696,-0.04434678794281072,0.004981195978139509,0.025518933687612044,-0.01589484318411671,-0.02349282010980457,,,,-0.05500278616699589,,0.005598029643323035,0.017764007459714105,
CUBN,-0.1245829577609507,0.01552746651166579,-0.031049605256833975,-0.035267542210025905,-0.00608005446942601,0.05203784655392964,0.03752001213972488,-0.10558773344387395,-0.014503341326354375,0.020359776391602642,-0.005728518048972283,-0.02254070139110449,-0.07016806850762626,-0.009756256430630435,0.05515381383028034,0.004909510780121297,0.0034573139055708766,-0.04544945164759558,0.03256277487256638,-0.04212976893573063,
TIMP3,-0.11326064576269314,-0.05937549949013427,0.06517388958609961,-0.017893825220952713,0.013671685626415755,0.19009703220171525,-0.05836270106203341,-0.29723259684379705,0.00796397509266758,-0.04111488747509561,0.06390460971933094,-0.039997109976862115,0.12073471306924116,-0.0038451803999417057,0.030587337797864277,0.08191461400243288,0.3394260771974824,0.07519897628557642,0.057065339935010624,0.10607137065839807,0.07432355357517072
PIGF,-0.061825937369576124,-0.00454208246400936,-0.002776825462428382,0.10701469712045189,0.038914929894766935,-0.059691084826455396,-0.023542017334389903,-0.2941596252754076,-0.0157394888539562,0.03945640402972382,-0.03260617714293634,0.02826730217636619,0.0013675473162269895,-0.013898648916489433,0.008798282763222042,-0.016379834065787982,-0.015579800869193666,0.026211725968138852,0.021094302399212627,-0.05054956976461269,-0.04479712903788255
CRH,,0.016588994026467112,0.12386509214615626,,-0.01884080988145377,0.16552445911751518,-0.03356258282659512,0.17800277189915092,0.06709496037103156,0.07882998691390895,0.09587383290036529,-0.021740051514520967,,-0.021038436488490495,-0.02448085490957462,0.055086995446201985,0.06132371135360891,-0.04245180895611801,0.020826684207163628,0.16631696417422281,0.036975816114153154
BDNF,0.1643973292941812,0.004575933476018567,-0.014471880932809534,0.042684554696713145,0.00870646274452783,0.07001889149318317,0.13328743917034486,0.572540499215114,-0.03905239566893379,0.03251394172882494,0.012917934641760515,0.05930934305019089,,0.06003592454005723,-0.0021480275171629256,0.08431633145797515,0.035650750844695954,-0.013866073687560142,0.015726398456002957,-0.03185743208128599,0.028804266199107198
CCL5,-0.013481262321343845,0.08241569106577158,0.06789792303166373,,-0.026847254114438415,-0.049531066762696356,0.017910918268612012,-0.12434659244034477,0.0003626994192904989,-0.016728656654554603,-0.04338478540932639,0.05500660797557797,-0.06809207524701898,-0.04018623140075729,0.004108991080944155,-0.020606124067393906,0.005830919708132736,-0.052323727818376686,0.12515725046694684,0.013657852392565485,
GAD1,0.31022035287284594,0.05302290407238483,0.03495247676705179,0.08863244868377818,0.07460785509637091,0.2735398532246505,0.13732065907793772,0.4890591870393384,0.1182811557581199,0.049755489908571766,0.22016493798532502,0.10419627512204876,0.003050706251308589,0.03601680408866164,0.06844657343220253,0.08336823539656044,-0.00127838588204486,0.1269304015598039,-0.03854949913698241,0.11883681754541599,0.12986305481384827
COL14A1,0.025916427698744474,-0.05754760664031711,0.011903851655058082,0.09844899999440415,-0.021035269688340883,-0.02442286923348001,-0.0037736323901132007,-0.10878783896508726,-0.02787961588912943,-0.027744967957879594,-0.08409194732457785,-0.028351879860647796,-0.07670068894611987,-0.00246553891700439,-0.005488547893604167,0.09841053637694862,0.43350575638899397,,0.06326465292802771,-0.0007957989302679432,
HLA-A,-0.20763655680610296,-0.014047464465553177,-0.03223203833264861,0.045930935481930106,-0.08088621398555587,-0.25808736364931395,-0.10247999136641818,-0.4430536116716199,-0.027051821792963157,-0.04196268126186234,-0.27302039220993646,-0.04814724689595851,0.01754217263320991,-0.03327377789100656,0.020783711843913786,0.062005362063788344,0.06031657085544339,0.0364688051742259,0.008317507406999092,0.028112230824732694,0.010918638119826364
CD5L,,0.010208141175498233,-0.003824806435062849,,,,,,,,-0.0016182763642160754,,-0.026816408565015475,,,,,,,,
FGF18,,-0.030638645841536527,,-0.02248463116967398,-0.014968882554905251,0.018195655585742307,0.05433348579618954,,-0.013629547177050132,,,,,-0.02544155698212921,-0.024039056788164335,,-0.057563976543360866,,-0.033451897615267276,0.03460372058797401,
ADM,-0.21530617635415092,0.004932617757021139,0.020548825687905514,-0.08671842731953971,-0.005409159914590135,-0.18453779872398074,-0.007757952414642944,-0.12788737061493785,-0.12077050257770841,-0.039679882277197,-0.0817995698264653,-0.06879242992189902,0.07941214322736094,-0.031592768549951945,0.01988317126802547,0.06796767373090837,0.05208231894234242,0.19610371462945175,-0.0069278814807728125,-0.10647589036269864,0.0035299946934949926
CCL15,,-0.013388345080107162,,,,,,,,-0.014333599914766822,,,,,,,,,-0.02901282820474186,,
GNAI2,-0.04336427052592429,0.017568606175350474,-0.033440642735020766,-0.008933777991081512,-0.037244950805651066,-0.11702217292914789,-0.07757288810113333,-0.4786629862134077,-0.05945175836192477,-0.060898794882075516,-0.2349497715979679,-0.03005910648543474,-0.0272557158269199,0.04143708724073995,0.04384476454513649,0.10032103466552393,0.03305520911996776,-0.008967058073191024,0.06977484201410492,-0.0008071709592418981,-0.09149199852517585
HDC,,,,,,,,-0.1783207956072469,,-0.033140834969810226,,,,,,,,,0.09899150792907324,-0.039040052595709196,
COL11A1,,-0.019454745562649412,0.08319746659906485,0.10672561377634059,-0.05757587676040243,-0.14322463552326284,-0.13120105511696306,0.019987398147468565,-0.029933629899229087,-0.012695750602482932,0.11366776367820391,0.04432103424810905,-0.008885896024585156,0.005032043307562974,0.049041631639008,0.052460093047868576,0.17302964978350951,,0.06703489905822099,-0.030947441842970245,-0.08733670246047687
NUCB2,-0.08304953195089121,-0.05867496874632825,0.013200447794712954,-0.07511583327708043,-0.0011647414293159382,-0.036886984728632805,0.015153431185463436,-0.046732969052761204,-1.4730998949044569e-05,-0.026638284442522232,0.046616119794543526,0.04365344335207166,0.027577905377071676,-0.019798086469943327,-0.0062116414090850275,-0.05349636329784467,0.042342976833634846,-0.051955753941890385,0.022305200235833638,0.01977964180293142,0.02517463213301016
FGF16,,,,,,,,,,,,,,,,,,,,0.014411086130135904,
CXCL1,-0.03787420259651728,-0.009991250903336182,0.0952965588396028,-0.022155525678269748,-0.012056970941256863,0.03642713778502519,,-0.03935633855095695,-0.01894949711761293,-0.024773342158926962,-0.04356117830047613,0.039463398132075576,,-0.060887524839149346,0.031005892804848265,0.027172901638701803,0.09612236585304226,-0.0008146510363716806,-0.04746244208348015,0.02678039756259196,-0.034929816525483846
VCAN,-0.061642145913154645,0.018534537752670072,0.0548496237399285,0.023955152997052944,0.029108626918359186,-0.15771591393204695,-0.1079845878493186,-0.40262778420731443,-0.025400720252206858,-0.01032707788509513,-0.034580744517164294,-0.09834190273635966,-0.04651955136097747,0.034362454219631036,0.05222357823458024,-0.05555646733566999,-0.12922230408501295,0.025761998138143432,-0.030926887622968992,0.05817234201400958,-0.012990002081712072
MMP7,0.018089898093609977,0.00585709288166162,,,0.008868355195578497,,0.043180824442433124,-0.011661672978313012,0.009241054802820513,-0.010679790834214636,-0.02928051925625518,-0.024567099481635893,,-0.02875714020979607,0.01828509906010424,,0.16703888582684356,,-0.03542107272867814,-0.004469955488619291,
PTPN6,0.023838443413602372,0.023226994761503018,-0.07610688903843989,0.03130004180899726,0.02217151817564649,-0.03339962997357037,-0.026174116765342717,-0.205284557111584,0.033654949990498124,-0.008944826221613552,-0.0920462477790231,-0.0084267934657014,0.012196033639496461,-0.018560912025385505,0.03019147155267129,0.042697727869975347,0.0009790763660314542,0.10031141358211287,0.06352795471930844,-0.061869497584531016,0.02746121584778963
PTGS2,-0.09000463126044984,0.0005934999316435134,-0.015488225570954771,-0.1061524357310975,-0.003828055051548234,-0.1056834763529523,0.04073959848937058,0.5554471304845937,-0.032323503800215876,-0.01299838750826197,-0.019024636354884796,-0.0006868590210517441,0.03311328227621181,-0.07327034419930477,0.04106493474770284,-0.03584802158355091,0.11292102112409023,-0.08165745771409272,-0.06523855706980104,-0.04565468959308938,0.053602772953909236
XCL1,,-0.027994401386234335,,,-0.016286679930608193,-0.03444126746742342,,,-0.01591882038615842,,-0.009152244881295547,,,,,,,,,0.005800137499997514,
CD58,-0.007148919292820412,0.030472108205249857,-0.039455086902974286,0.08485344538803237,0.03484456760348117,0.037641623876751046,-0.011068325464232715,-0.3300811953778497,-0.03665499260257829,0.024401669302050902,0.062194360264318085,-0.07605597687626904,-0.004528020708486994,-0.01705172993972587,0.04846988957775228,-0.01718790853185944,0.11055711766314597,-0.0027856757487673424,0.01839844003836879,0.04003634620578651,0.016939985418775557
TNFSF14,0.11489890075855128,0.01020166491557226,-0.01810045729759202,0.0012288293931565003,0.043651969919872156,-0.09694066720681303,,-0.07767938648196179,-0.047993406811629745,-0.01242798628746107,-0.05093914759241577,,0.12286871591186882,-0.02035190743239822,-0.026207561002475475,0.03864102153303614,-0.022435750018390654,0.0031289308776589198,-0.028325178649938068,0.05057563819222774,0.08100447358695653
CNTN4,0.17067199719034254,0.02735789656417455,0.008447798401909573,0.13789336973304694,0.03342083527277879,0.2909698838850338,0.10822381549483014,0.3119879110989112,0.1435954490018404,0.07115143606678552,0.16383536311024097,0.0037242635743588728,-0.04165034124825178,0.03852208159425837,0.07999631608949721,-0.03638934167197117,0.09947652826960267,-0.025730520662614605,0.03016872843607698,0.13201299131616773,0.11576992443710314
NTF4,,,,,0.03540139701623524,,,,,,,,,,,,,,,,
INSL3,,-0.0332403777377971,,,-0.014968879618846308,,,,-0.009074730740102186,,,,,-0.022633859324103025,-0.01521228079035971,,0.02181555220740595,,-0.008012622856216825,,
BTLA,,,,,-0.023760161064359256,-0.035906167881148844,,,,0.008634364244208501,,,0.06047062554674626,,,,,,-0.017312738290802807,,
MFNG,0.1624618004785994,0.05923284650849913,-0.007502153134893383,0.059517986802886766,0.03118211877021021,-0.008409873606814085,-0.07344811427199795,-0.20835299469404076,-0.03429941517586426,-0.002207643000213743,-0.05343319251298451,0.029903440669729133,-0.08889368519058168,-0.01760417209920339,0.006759774631857806,0.04182055936763848,-0.012452028289476672,0.09440965676999727,0.028734115603579784,-0.0035704005454988497,-0.12809430390654278
ICAM1,-0.05700978738054452,0.017173543500856234,-0.013474530137419907,0.005241701858825185,-0.02677986737869276,-0.15998073635945714,-0.039245797893885784,-0.26653924351308544,-0.046322495675659076,-0.0015330670232145045,-0.11760615538560809,-0.018293369915887266,0.044690117607546875,-0.019448816369136916,0.0536887755852118,0.07676993238645605,0.017586109333883364,-0.022380162307841883,0.02267328866705674,0.05646056181828564,0.015644633921003227
PROS1,-0.09071134933658165,0.019908811081458498,0.01731954608044158,0.03315602988544916,0.024006647941383324,-0.11094844657985509,-0.059220845012749435,-0.33732653716631295,-0.10100861497493778,-0.03856981616082367,-0.061549967963039035,0.01344787594169811,-0.003098992594757655,0.021912123752289073,0.01601534848138437,0.060155152491895625,0.3623068501283937,0.047113972549741125,-0.02571814815276597,-0.05550061875079117,0.03137052024501689
CLCF1,-0.010337747037556891,0.006389732604424716,-0.036164054868338284,0.02404435613061015,-0.03246868409549008,-0.08182587510841434,0.010892142249199878,-0.007898570911524867,-0.030003011401433452,-0.0342884470601184,-0.0673493495439046,0.018891774895793082,-0.0017152731799040433,0.013001937007885538,0.0730250227891695,0.02185418999019044,0.17131860951840652,-0.016917818336520108,-0.05073083942987019,-0.06321617035414777,
PSAP,0.21315865170644815,0.0691169731244635,-0.0524152178964397,0.06838781043176856,-0.04177983264714913,0.036186768564416986,0.08938413588351864,0.2614739826103059,0.13191221176811402,-0.008040909256173383,-0.14020671865404083,0.06019228011261468,0.04264743578979308,0.005255445617130419,0.008684161868049567,0.04622378713592663,0.11356959555649795,0.07119516513817035,0.05328404651109735,0.06202653928700882,-0.03143586861109173
EFEMP1,-0.18728372409306349,0.011611186086967533,-0.0568759119294814,0.041875863902455374,-0.024852683127113858,-0.23625339022044914,-0.07416746959471827,-0.3969743343474143,0.08884479077864936,-0.07782801300707828,-0.2407831542612492,-0.03133611165939725,-0.00011660926630291984,0.0438557838236467,-0.013752449561812041,0.049885525805155845,0.1559059075556688,0.005379413056052876,-0.06113067411252627,-0.011219367983098283,-0.0762475826160503
C1QTNF1,-0.17624239753026869,0.03975201846867039,-0.010653081612576684,-0.004938026983795346,0.02714866091107822,-0.0027549366918155926,-0.004648338823965813,-0.19757635404077953,-0.06577449508603678,0.008378456808817982,0.02750376961638246,-0.08439059545459063,-0.002823317326175335,-0.05016105705927883,-0.0554262150959979,0.05717909230665905,-0.04862718583898876,0.03151695720766175,-0.039811590498810265,-0.015168647884445115,0.1366892208337856
ALB,-0.04502731331018321,0.03761894688331999,-0.023877101645702375,,-0.026575108689823622,-0.04264691693900447,-0.054876303616578914,0.018894334184561337,-0.045535271815577226,-0.027482722866255214,-0.0927588629101123,-0.015178427965122067,-0.04316009359573482,0.10975607288562965,-0.02246487369807994,0.022653061865525247,-0.012632693130383024,0.09504893930086121,0.0922710733202124,0.005787278736417247,-0.018135725958190085
CCL13,,,,,,,,,,,,,,-0.015107851661561663,,,-0.01897773496527181,,,,
EFNA3,0.03380300551830847,0.016170118432505758,0.04107674122998166,-0.017005788540753904,-0.04582603330518866,0.09065252144268779,0.10562209249490395,0.43432222305396767,0.06764801887401031,0.08476978688717365,0.2218091809247359,0.04709553968904701,0.11090353392963043,0.06801736268486629,-0.009950449153401883,-0.020728783655286076,-0.03606157377210025,0.054778417425624566,0.009840198611651517,0.03733322696629688,0.058083573873953916
DRAXIN,0.12077388441993404,-0.015852705254080144,-0.024534322816154332,-0.07347869795633344,0.00016529063679806497,0.01719007940024563,-0.04553314112750608,-0.24096276365322347,-0.0777414933614298,0.05626599717270553,0.017847176855411248,-0.003312305941330657,0.025163777810444758,-0.047306127218961734,-0.06440018727340771,0.04210054735652595,-0.11536564918616443,-0.030772849509257256,0.12092381372648782,0.08844832692851536,0.15635123129096704
RAET1L,,0.02594334687332569,,,,,,,,0.007284867043819008,,,,,-0.01539973420211705,,0.03428579552971686,,,,
NPTX2,0.19792851929475977,0.05901686539737326,0.06737204245221867,0.059447160331177716,0.007574317229957416,0.32730097356883625,0.15727796611734368,0.541906524223244,0.19320746808001077,0.03453002208987623,-0.07438782095018186,-0.0061927506069860685,-0.0002014758389562289,-0.02267278915233728,0.0223253497815697,0.07782131879365516,0.1421474828883385,0.08082279106397937,0.047968617843364966,-0.012313778784682781,0.03922468026267979
FGF11,-0.22931913144603638,0.01160871625890823,-0.009333773725311034,-0.07861350436628275,-0.03725230952039065,-0.11197744360315898,-0.07705790163080457,-0.26691236303235893,-0.021543475097283,-0.03137416764021383,-0.03583225679770771,-0.012615768531423809,0.0428043786579468,0.015520240918158745,0.009203106230040765,0.05280127006224261,-0.05741556181869113,-0.053085972726032014,-0.006121143280207944,-0.04519316551219212,-0.021005777361625254
CD59,0.09401945090669273,-0.007363165382112965,-0.053320425724499534,0.12296865138509441,0.004429833558637409,0.12088579078545451,0.07245686103152678,0.3132223204375299,0.10275261550805558,0.01351043728076192,-0.07634085429540217,0.023206234648751527,-0.07336718613818628,-0.028707948656831548,-0.006466663365942635,0.04310882403621439,0.25020405762478004,-0.010602037168319645,0.050076531950867816,0.12668642096104607,0.10821545070293245
COL9A2,-0.06899772821653885,0.004913257779942787,0.037272310031357885,0.04540001857938583,0.008595578121343556,0.028689572275478418,-0.011091277413004724,-0.2659885313674895,0.04478742685033399,-0.03576046056845584,-0.10478465221948875,-0.04917579697605009,0.005962739106590043,0.06014001867708322,-0.004876070667389756,-0.0003547022918404892,-0.16401393003901,0.00546944017292573,0.1669074294956767,0.0068764223092950705,0.026726820988830318
DLL3,0.2695440836038369,-0.01685293140931925,0.020382534924722764,0.01547766778617239,-0.011136033570291233,0.0784049273098263,-0.034920933781984596,-0.12262942692150901,0.1395127405474654,0.00555069867724653,0.10245043227069545,-0.008647395859542464,0.08742215677635501,0.04796255608279004,0.007649156329635258,-0.04820109857524227,-0.11535196506559452,-0.03595151587078328,0.08133460429520942,0.17745359495422533,0.06225879641033971
FGF5,,,,,,,,0.08669557361750956,,,0.0693536734168933,,,,,,,,0.0034176890052810705,-0.042665651326852946,
LIN7C,0.04152006007565665,0.056898969770028174,0.026390913531576316,0.0035932403707463235,0.03877958364011413,0.05676290951878271,0.012922445274396144,-0.13240155337229156,-0.04099683803251995,-0.042821249726315756,0.08613884301361152,-0.0472976232900204,-0.008045060469060067,0.008296241275096275,0.025151676926885618,0.03653503346752982,0.0029392634683357414,0.03698835297406509,0.02470227715993761,0.014144289660555514,0.07246585539743129
GDF7,0.04331092438693976,0.020077134857207093,-0.015204324036652849,,-0.026708851416160563,,-0.016829291899371546,-0.07852951219881814,0.039937140457795416,-0.024197035553955335,0.08396447383049165,,0.11863318101950185,,-0.013201402155260299,-0.03681379338605493,-0.043292667468904845,,0.017791665134818113,0.08014930688189566,
PSPN,0.05825098345920767,0.007834522689374122,-0.015103612528181763,0.002836547931446078,0.028412212593900286,0.04664446064590434,0.008275730871915226,-0.02954179776525819,-0.04492143948811248,0.01929108704775513,-0.03518968525238057,0.020572378655141804,0.03986151747674916,-0.02538257610237358,0.004326686497715297,-0.03986115625864038,-0.0032140706996991626,-0.06014461324736047,0.07596334689299722,-0.0745004967557123,0.08794992183035681
ANGPT1,0.0072624298640673445,0.04079221133969191,0.0016782574089652031,-0.026417805106740536,0.015539237098153367,0.020425383918683444,-0.04336278145430376,-0.2573693036534233,0.09419843756468989,-0.03602459052037945,-0.10078047575735986,0.0027087988980102487,0.00501552928494614,0.010661681040513042,0.032861055560597416,0.030968624350425522,0.1636270225044954,0.0515014921139316,0.039590664327763384,0.006059296203324814,-0.08161788757376537
PNOC,0.29982858407992447,0.05602376477784563,0.031645337906315914,0.12633157206129886,0.07939266641497489,0.2876985037281759,0.09546677054430622,0.43419915148866856,0.1420938263876079,0.06488601305471586,0.12348576790285112,-0.031450570994210114,,,-0.014038429120816376,,0.0038107112505425178,0.013172861912680373,-0.020501511256716266,0.08747484961879387,0.07726885290306303
L1CAM,0.3756147964737898,0.05403550551882037,0.040064109825222814,0.05836568345469674,0.008737296886146783,0.06843679395618389,0.06834460966178964,0.34166503081606536,0.08316422342808527,0.07342150042331796,0.16728635294989244,0.06531973009431981,0.04352745580016683,-0.018028472464939892,0.006162896750858375,-0.010475677000021834,-0.10619224774362415,0.09972811827529117,-0.03333168479585256,0.07663443927932254,0.11054838246130069
APOA1,-0.049597466968781756,-0.02747990948611166,0.10545700665570791,0.04198661268251153,0.002278671917437606,0.006702008158000191,-0.009832961428246176,-0.06256877041696227,0.015596734980128644,0.05814640721775848,0.16728178099740293,0.010764128342100368,-0.04379543791368342,0.030746672276553238,0.052146012066327525,0.061735836403241096,0.004581540120677977,,0.03861740795706235,-0.0017702004797633525,0.04382441527295758
PSEN1,0.02741510981168812,-0.04908053145743625,0.060665227498981254,0.01959938212925661,-0.005512579183382892,0.08248613366014274,-0.026008301508233717,-0.22196533838942284,-0.03341776689450758,-0.0581762335510387,-0.17823428051425363,-0.043667908813171674,-0.04681014732209419,-0.012378422148530207,0.02957135248425882,0.008156734904429478,0.0172468360659231,0.031335089602540514,0.0647797942880814,0.004092491724898504,-0.03271823926412545
CALM2,0.28116447231198044,0.03193667149689422,-0.027513412345689207,0.00011589845696964429,0.054330636835973084,0.28002232967703533,0.1267041747150148,0.4358649002323821,0.15435256124421678,0.09349276926515024,0.23045114330918753,0.06613731977588326,-0.0949794064505315,0.04493963086513028,-0.07351467933869357,-0.05460321995380415,-0.05186814124613423,-0.012104214094532975,0.035568386243459454,0.10362605146149516,-0.027320618462632288
CLEC2B,-0.06507238162190093,0.008413979580395107,-0.006209721483322968,-0.13038041912983359,0.031103514691134433,-0.06545372562817084,0.0004977697095707774,-0.25002022804690305,-0.018473525697567363,0.07062104491873514,-0.06299105980769476,0.03062506564988091,-0.024787689126506994,-0.03899074179743107,-0.0767010169535044,0.0879612286378412,0.09218900442354255,-0.04879661196223543,0.03983964633167389,0.0002947959664428287,0.10948298870146027
NTNG1,0.20842035710752121,0.04886322476898013,0.021255282060192712,,0.005068233041381049,0.005092031747386826,0.049465776033806225,-0.03410982865745524,0.0005194636401858237,0.011561379536503914,0.09293975098079515,0.027387486319029968,0.1089999064533116,0.06207078224487917,0.004229107779643272,0.015052175508694933,-0.014676263217322353,-0.05361477340138222,0.013634300130825094,0.0007966157391922141,-0.058108991728110605
LRIG1,-0.08678466629073406,0.025795593324566983,-0.012013694396029066,0.007570725783988322,-0.012807104040169012,-0.12508060117255387,-0.040823129673135186,-0.30230999643646417,-0.09114094381020142,-0.014245682131221104,-0.10927244892408479,-0.0460536497348866,0.016539348147604386,0.03616664131102301,0.08102783712112586,0.09022150400908853,-0.056397936428153723,-0.008399916001225595,-0.014136452944470069,0.07164157903456135,-0.11548308879649523
CPAMD8,,0.02203107937577733,,,0.04831814778139145,0.03935768530745777,0.0025202484696699116,-0.014299843494983158,0.0473414059957951,-0.00519634263854194,-0.04718020014626608,0.04067865545977998,0.009070788424710558,,-0.014830709169354316,-0.0411679831096991,,-0.0434699855960446,-0.031147956155350615,-0.000873741565559211,0.01393165379859079
GHRL,,0.006800145282561967,-0.019285043022467706,,-0.013638358178149464,-0.02184192180167699,0.04962418838576507,0.08652466232243526,-0.0021600430371797943,0.12296563787334895,-0.03140713303265316,-0.003992687626253309,-0.04566323309442443,,,-0.05832255612725949,0.06303894419500175,,-0.0013123725984646656,-0.03730210138197583,
NPY,0.16247130578210003,0.07319833396475711,0.015717997698079342,0.0279090177736033,0.04262821819399564,0.15463848891347984,0.07427730471358118,0.37595174394538944,0.09043641849023609,-0.0425531857165095,-0.0024536869940287157,0.021236295736056936,-0.030377171631690066,-0.043549464405925525,-0.007041431579299441,-0.008603998943672505,-0.02907769027225307,-0.06170020435570872,-0.05016313932071438,0.1316067273692362,0.04398294874325645
MMP2,0.058803153508373084,0.024020084411080604,0.010876255724216315,0.1432059379715495,0.028435311692069403,0.08314701192300183,-0.08945569677096288,-0.3677995350169653,0.010783732965784448,0.021818819613070983,-0.07143040921732416,-0.05197584625391153,0.0720934482551537,0.031234087449207918,-0.0015910375530671385,0.030769716754045478,-0.14180159559645675,0.02371307596802992,0.07005236180499522,0.13054214419395135,0.010685810389753844
LHB,,,,,-0.015420165223121542,,,,,,,,,,,,,,,,
PPY,,0.04418807786147764,,,-0.02684201031315105,,,,0.02566022476694857,,,,,-0.05256256765431219,0.038814120407301,,0.05963042692093531,,-0.0049066484359403745,-0.04611165083347295,
ALKAL2,0.016414583845524407,0.007136459001188165,-0.012203961119683205,,-0.01519613427375844,,0.06722811693010235,0.01198914057316945,0.03072397626372678,-0.03164263182693351,-0.07392355093312089,0.06498207435827158,-0.04208573064167301,-0.0358066052442552,0.02168469517288309,-0.04045958030589216,-0.023689160512512474,,0.020523002219609943,-0.027852315669194643,0.1452907742590337
CSF1,-0.13897893694652216,0.0072388806640550805,-0.02842615618333949,0.05741589072543639,-0.005824595339922533,-0.11890677184580083,-0.033126703377336635,-0.21506672488604076,-0.02715735086764205,-0.0034067420345713787,-0.10506351397170258,-0.051788612889211195,0.001896987282199322,0.0009482678449363484,-0.05821810662918687,0.03598078724366486,-0.07731089749205035,-0.09502687242864992,0.08791412511460593,-0.06445933421840816,0.052449373489880075
SEMA4C,0.01804709781735176,0.0054258240802973565,-0.021194268996286705,0.062335798357980136,-0.0008804859977382147,0.05288951677312377,-0.011172201716992007,-0.004352078786314241,-0.0017383442228072726,0.02536860900791036,-0.029394320782937834,-0.05155460568348852,0.0191696157941922,-0.004578854539336834,0.035969625434009195,0.06458948135165103,0.056784843849719546,0.0688191712990357,0.025514305621035634,-0.004548826568530505,0.11314288990257512
BMP8A,,,,,,,,,,,,,,,,,,,-0.03565545391703492,,
ICAM2,0.17611749412635908,0.017571621863790184,0.00032388478297158674,-0.021813620751147265,0.006041610060560862,0.08595447595808776,0.04526960781086911,-0.09208701272405134,-0.0017280128923761612,-0.02477694886944394,-0.013338357684781359,-0.03692698704969497,-0.011413885947191092,-0.013212102553041125,-0.02205319924703683,0.0072123823959994475,-0.08615239711797144,-0.0803544058695545,0.0767938136663623,0.04342655454841614,0.03452570190635728
SYTL3,-0.06913558331918634,0.00806835142882241,-0.05460811985757714,0.0014691207954754019,0.026023798215626087,-0.07316220939904161,-0.036712915995350134,-0.19763114555157532,-0.06570102599117848,0.00535769690483076,-0.03964955198017122,0.04537711283410124,-0.02485507279077509,0.022977437555247702,0.029155192446798418,-0.005340810761988518,0.04678483075334601,0.0018830920681968508,0.06819992727103642,-0.060785069042440985,
IL1A,-0.06630532853957903,0.005132756138500842,0.03046596700177277,-0.060294243990653876,0.006280542613903546,-0.06233395220324678,-0.024075074786169846,-0.070494149891412,-0.046631225263669,0.013963278483328281,-0.06946282141490392,-0.03054985045789714,0.03568495919425403,-0.014302372076069514,0.030879750521488544,0.040615733436491344,-0.026374853412837893,-0.061698086604280555,0.058529886671954884,0.06825800025080582,0.04391812681809231
HLA-G,-0.0038916498622042083,-0.02267748630410037,,,-0.0162866784597842,,0.055355995485991814,,,,,,,0.07166527460124995,0.008777492096026695,,0.007276539209378126,,,,
PGF,-0.04583640922740565,0.06016298899233547,0.014990021827236999,-0.04887583313439377,0.01255945370051972,-0.060533050009090435,-0.03924994340994358,-0.23729005923236887,-0.0012591624005121346,0.10129427558084558,-0.06398040580877208,0.038516750050858986,0.0678545217575981,0.013797482172144599,0.035907097786939984,0.011994508565869859,0.026124625159444363,0.09960726394347727,0.04634000941334689,0.02637412934106817,0.005975028664340743
LGALS8,0.01365173260351584,0.006736462471348262,-0.027026330371238583,0.10322853690752463,0.03867893914543062,0.07156189865654783,0.03709880898920577,-0.030900375171882034,0.02713219509072631,0.013384148358045756,0.06932393637813328,-0.02204282205826296,0.008237413268139994,0.021116656894291458,0.025948329526260704,0.019149554378460828,-0.0035082084489087137,0.05678224764766615,-0.05430382395836576,0.05660164516793531,0.1381657969795189
