,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GNAI2,0.001972498571138031,0.05819867391336742,-0.044917592240780804,0.0010783734947575378,0.018034419599172152,-0.0633656330445892,-0.025181519099399398,-0.01274632295776414,0.06035653699457245,0.039791519746177464,-0.033166856399178074,0.08239240387261003,0.02432224091035062,0.04482197303052813,-0.01852398962567764,-0.01660794197049844,0.05748628067128654,0.04351828468437227,-0.03208359659917747,0.11233682072229992
HDC,,,,,,,,,0.04212182002748357,,,,,-0.042632214149687896,,,,,0.026944802063704736,-0.01988584035346203
COL11A1,-0.022747217382040934,,-0.0010573157637256538,-0.04791124977122962,0.035366598356119563,0.028603016995395046,0.005435765555566621,0.02211586131436776,-0.04218946143470201,0.03173771808987101,0.030691776415925274,-0.0035893161512694,0.05991569792397053,,0.09097147715319985,0.007231651760465889,0.018880005531812873,-0.03215166727542062,0.02394664172357035,0.11557578091320546
NUCB2,-0.011737519045665118,0.006941015997089852,0.040566973142923186,0.01614039915505109,0.04960504847654727,0.0854775286121752,0.053960443341933305,-0.017242277451342096,-0.020923788247862507,-0.03302145915958548,-0.04192304061226729,0.004737102797646226,0.09845134714128694,0.019433019883934005,0.03892427319750659,-0.013544776327532253,-0.03543998546245791,0.003653626995452429,0.019505213461499298,0.013441720119473147
FGF16,,,,,,,,,,,,,,,,,,,,0.08467232018286197
CXCL1,,0.023771671733577967,-0.010829241874576402,-0.017354775897118604,-0.006781361134126294,0.009764797748730819,-0.022425529056098494,,-0.011202620858285285,0.01458992891810305,0.018627406320256557,0.04927984602467233,-0.0022719435086427987,0.02012836601618301,-0.02825449139139174,-0.005346384437789896,-0.04297286713271061,-0.02260003327827272,0.01920991906734808,-0.04681368188088392
VCAN,0.07591573574395157,0.004863903563442798,-0.03327736989509366,0.012700693703929072,-0.029849090902809378,-0.014664224327350988,-0.020422061819763894,-0.008217626883421971,0.07534722310644326,0.007302279877925896,-0.016636490214623045,0.08844977812420583,-0.0012422031800319957,0.03468893124590762,0.01320716121977784,0.0808562053234227,0.004475254791343351,0.0016052626140332206,-0.035577496258588755,0.040812456771356566
MMP7,,0.00476948392689193,0.04265272256386296,,,0.06405034764852989,,-0.018419819281168565,-0.020115178488042847,-0.021992440942489925,0.025112954563716757,0.05386368130681869,-0.09144768487789261,,0.0789958762294896,0.006498058485206745,,-0.022633226394260506,0.01659641126647664,-0.026783698172727827
PTPN6,-0.0406376195198648,0.010515444104585644,0.0444795954848856,-0.054027373876644844,0.043133285630256535,0.01504288147565406,0.022313947868159847,-0.0432947566999422,0.017518086768976773,-0.0010979572565228974,-0.0058759580209501675,0.07636164165094016,-0.09211964075542667,0.05220938085477592,0.03141068077165364,0.13462498199324313,-0.008916601961891847,0.040180212274003244,0.02135023674476415,0.050976989038533635
PTGS2,-0.02583678508113905,-0.020916356080121993,0.09161632687729278,0.12788782266644574,-0.023417873977057357,0.04403794117084274,-0.02121881733357922,0.037548242995431136,-0.023662453920706792,0.03409451383480182,0.04404116460422053,0.01005186214602804,-0.027673382294637443,-0.00025188403953378354,-0.006281616215087423,-0.0007058896984948873,-0.03534281265811975,0.047941452269656716,0.025047898957551593,0.031130090682899673
XCL1,0.03494164128150504,,-0.0023487301989546464,,,0.14068950852636103,-0.018813696499416263,,,-0.036121761368469785,0.006000110026793182,,,,,,,,,-0.03539045617881901
CD58,0.03762696254773013,-0.00196188994056265,0.005394132571554243,0.00247189034565133,-0.03311724065968532,0.02562921968739639,-0.02025401213973973,0.0018884604443169858,0.06328974601495703,0.02496512446542403,0.018078570440915695,0.049182992037411916,-0.03668947020555351,-0.01272440365453496,0.07917491289639737,0.08061832731519235,0.010493925899805969,-0.0798266277787462,-0.019155758594419363,0.06153430263793425
TNFSF14,0.03476889683042073,-0.04431053778294789,-0.027345400166410187,-0.01810045911137162,-0.006818538934850141,-0.022598119322137993,0.022966225650695143,,-0.023766379162249062,-0.009367363258698106,,,-0.06193527837116678,,-0.014637470236703308,-0.046805188758890254,-0.023531434640450075,-0.032733309015799905,0.008719242926892017,0.0025302146219504432
CNTN4,,0.06621062515473965,-0.025123066638247135,-0.014168981651548401,0.054154447606266726,0.028906404853849776,-0.04430894394251881,-0.0349613428898029,-0.02502529870474737,-0.02943865106314274,,-0.041368646428402815,,,-0.018732266865502546,0.049606993245298193,-0.005584569272521575,-0.025314567754026546,-0.017237272981025828,-0.024042189643432257
NTF4,,,,,,0.031082943138606278,,,,,,,,,,,,,,
INSL3,,,0.032786861902809834,,,-0.026833676282185536,,,,0.01767753489299142,,,,,0.03320870297420301,0.05485803351398032,,-0.03273330585323519,-0.025084298825689123,
BTLA,,,,,,0.0025828451188673962,0.01873133407453478,,,,,,,,,,,,-0.02425526273296667,
MFNG,0.046746193088520495,0.14630748624634676,-0.02362955175263288,0.03499058514656259,0.024858483536786494,0.004343880690453605,-0.012217841063671579,0.053722546307450894,0.03941216314774378,-0.0412884670729537,-0.043081346673712724,0.01756624658027979,0.013699032091031965,0.06996529114168501,0.10792647286913913,0.06589278359087736,0.018690478434046864,0.010287320156567158,-0.019922568903011355,-0.02903639630090169
ICAM1,-0.04097750070427616,0.010972365305678265,0.016877672395297423,-0.0009425125371498009,0.04599745095949593,0.006524445889396282,-0.001200793676543645,-0.05274073442984096,0.057308263638010816,0.0301300460299879,0.028823262309984554,-0.01706959674091816,0.12205130442952625,-0.022928819486910494,-0.03100644025056457,-0.026130415349203108,0.017005546992149817,-0.025281356665502047,-0.0321415822942683,0.06710011535565147
PROS1,-0.0327218324211408,-0.00702938589772525,0.03436995017551702,0.06307587401992654,0.006632638721075002,-0.04577515212393149,0.034622649539532376,-0.009938746787905345,0.06262929308936303,0.07622159436305082,-0.06566840710741276,-0.013340498760271985,-0.03604470686609912,0.08593383646477523,0.12354435803081976,0.02082274199020508,0.026604339120065504,-0.07475633808279958,0.015178441739432417,0.05766928884060264
CLCF1,-0.02778478889293286,0.021163033792792618,-0.04144287265557199,-0.019794796591289965,0.02610472704136325,0.027693787196344022,-0.04345970447562739,0.06917184338406339,-0.0012204419719569386,0.02724301364312076,0.011221520400446482,-0.018805140378018163,0.040802875280122386,0.061501278037272275,0.0353865923465941,0.07875055964041909,0.03775796581981335,-0.09559325969001267,0.04023694708958054,0.05291254975789341
PSAP,-0.047280933666518435,-0.0032695633990302707,0.03266590793978139,-0.04004043149558721,0.052945719231013474,0.03980672397264222,-0.00017871150283935142,-0.03038699840968979,-0.04122470774107679,-0.08057647988961297,0.02044149473184131,-0.057300189473703925,0.09980146646212507,0.11622239994298014,0.04407659619612976,0.02178423614960872,0.057063553516923014,0.04761657877351312,0.013900513542973444,-0.014464621461793366
EFEMP1,0.0033703956379612875,0.00214063761985209,0.040063221396914726,0.02528440276864978,-0.001864181305045019,0.0069325939276616,0.046391197813712315,0.017281656455209658,0.059199194465683086,-0.0588158296355909,0.00804218237906983,0.060218083792732094,0.1417284633942054,0.13903857930246008,0.13268891615205178,0.09416988418885028,-0.020310546155741967,-0.02812273719997338,0.038012268546326035,0.052386371308884766
C1QTNF1,0.0804072161107524,0.03438659554591682,0.028180693189761755,-0.02130483965720533,0.03352845944432158,0.013708957771917317,-0.011990394186808612,-0.005712614121958207,0.06431541672019603,0.019200338107028904,0.027382528092205836,0.037390645063081714,0.021672395632766944,0.09693021629165616,0.045610247321096274,-0.006355014164323365,0.10017238837077173,0.017429925468804758,0.039099605725094855,0.09916034301434841
ALB,-0.026554006753202814,0.009107736687746951,0.007994613179569303,-0.023877104038338048,,-0.020301405051175454,0.03610550217476257,-0.0176196503433446,-0.03374068111623826,-0.027686029020415514,-0.013196857058582008,0.00955847499183542,-0.07135424338959663,-0.008018106833102652,-0.040604959435479863,0.08405813244621682,0.015034155948181986,0.007318819905940684,-0.012591429897443789,0.07959314872186656
CCL13,,,,,,,,,,,0.03780566872920966,,,,-0.012779321927630614,,,-0.03671720436757618,,
EFNA3,0.08963067482076721,0.01803065525776175,-0.00716082971564942,0.008260336806207382,-0.02719144595081377,0.039197680111778294,0.00934591487503778,0.009982344385707075,-0.02457147987866939,0.02091399949189807,0.05883850664048712,0.09049978459283757,0.02481543584777805,0.0761318150420999,0.0021263674470382112,-0.0008059561752682904,-0.018747383228779772,0.037041339112771236,-0.016276262923051267,-0.04554353540032547
DRAXIN,0.13476940865420467,0.04945676438928602,0.015831855046458357,-0.010227308933912388,0.0524556855399578,0.0926108823393671,0.02817984583136046,0.06369773215734062,0.042969588275517896,0.04136709377533628,-0.028996817286853147,0.05329309455171262,0.03824360356765829,0.004416348299960801,-0.042200053691415954,-0.05769357082799985,0.062094427354973857,0.08151411645248498,-0.006466884261515659,0.030799362918862927
RAET1L,,,-0.01893896355287431,,,,,,,,,,,,,-0.0357391924967769,,0.002187569777882365,,
NPTX2,0.037794594660423765,0.010878768903819488,0.08835786094391847,-0.05185075983963779,0.020636959771940223,-0.029910994375655437,0.03646033661313941,0.03906183529309918,-0.09675762741517796,-0.07395285660268223,-0.03039041091519014,0.04161816060390866,0.10569952509811044,,0.04515953467459204,0.0461811536039791,0.02956555269671743,-0.012509845261514049,0.0012173341609501701,-0.003191602156037315
FGF11,0.05495791898295787,0.016016429380909695,0.013220512964999893,-0.033415290757387264,0.06365525727062671,0.027325926926595297,0.06302212080870126,-0.004659416924978165,0.06512970950270636,0.017194093683053937,0.1284458795826031,0.014036439879707175,-0.07681298607458559,0.01833634540854334,0.0010145590546809132,-0.028419281205827113,0.020603656266855896,0.03864863320695597,0.07796715265929546,0.038971468840008384
CD59,-0.006971019135975589,0.0347299440575331,0.05908816736981843,0.0018668212066006535,0.023605116607282685,-0.06959148961601164,-0.03655669916913394,-0.01873068271116117,-0.014079362885110615,0.006489654777708433,0.01150384058291821,-0.010807486287871145,0.044971839678442954,0.042381442058796924,0.08067230878679804,0.06835941924968468,0.04615472054159111,-0.058171930861693776,0.010232292737724516,0.045849559950001596
COL9A2,0.043396745853802016,0.05244080280511733,-0.019165667837415447,-0.03476178480184005,0.006425102732639389,0.012034382501868208,0.02938940992038975,-0.017444158598122636,0.002175616911649942,-0.029017362003218944,0.04410432411932518,0.0038461798998174236,0.04283847739780058,-0.066636941838387,0.010790322448923721,0.07562431496093519,0.02622950712946277,-0.01200069233543031,-0.0015942835629976736,0.051800745526777235
DLL3,-0.08010332487296587,0.15859694032366076,-0.06475137783616244,0.01434452127075911,-0.06575821429782026,-0.05832519171703061,0.0611270398235351,-0.031340555409362,-0.01894111590548793,-0.030723819802405544,-0.016910711768822577,0.05443066455666086,0.03029532854548425,0.002059534821774294,0.005704926804305004,0.08219692325508993,0.028620732055697224,-0.01666988971173306,-0.004703538126053841,-0.0074574754701063825
FGF5,,,,,,,,,0.031181452209536404,,0.019596201594470387,,,,,,,,0.06178866388708368,0.05711786196924851
LIN7C,0.060977459866066785,0.044107354071848244,0.013917022574609203,2.4997150966809442e-05,0.04453575280986244,-0.030095886540666375,-0.08198419682964657,0.059281767822968144,0.05612405003036365,0.039881058294520155,-0.03564903736128791,0.025038261257709946,-0.0014146587758671883,0.021828723452979527,0.027570758318411406,0.007902726185403377,0.01622828527974998,0.03517943362166663,0.05266699104260619,-0.06412186824911581
GDF7,-0.01826980421644959,-0.02083883729123268,-0.018872673256098232,-0.01520432556022169,,0.029490270298178953,,-0.025168489624294493,0.0011408910324063359,-0.042532280004471706,,,,,,-0.03063737637688269,-0.046713108876761236,0.044207386101570205,0.01128838847725106,-0.030398157917191027
PSPN,0.030609026012671,-0.009786990766375061,0.048421920829248254,-0.0029490055397548348,-0.013779881819562316,0.02012001220824313,-0.010251029750746045,0.003952068853673728,-0.03430245671285036,0.040605491936200416,0.12255359698291692,-0.005147381594756785,0.00042676380599485244,0.10065664300847546,0.03135626594992056,-0.012009133295914593,-0.002484891375502475,0.05678875650004247,0.02604559025417039,0.004298083355726987
ANGPT1,0.024121209167578306,-0.036979166125325584,0.028465039300471732,0.05723643543409921,0.09936982267861852,-0.01407333106425558,-0.017549603807096584,-0.03032815960934039,0.07219608136433008,-0.07221604363268974,0.03024654972998547,-0.015540997135002173,-0.023185393431634713,0.0047694463521128485,0.015602628355163807,0.06853253345683019,0.04535260956535845,0.014508115634594447,0.025773495645590887,0.03172700434791323
PNOC,-0.025800761792090666,0.2032571788564474,0.02646430465260031,0.021505289741452115,0.040216100961557054,-0.061284573000303294,-0.02791971071900803,-0.010788105661977933,-0.04686618728394204,-0.08356293147097582,0.1044068920704513,0.014543091100035701,,,,-0.032579920803583844,,-0.007678277219032176,-0.025889325061543275,-0.029866485590851952
L1CAM,-0.027434927287048223,0.06183856414511141,-0.007849490223409592,0.01309168046101535,0.06990650632847809,-0.02575580717538581,-0.004298163327342758,0.0712592337700938,-0.021424197151507646,0.007572402572438965,-0.0008781387279907655,-0.04478917632343628,0.03304464676477964,0.06700699319171947,0.02547359810654473,-0.05174776974133758,0.03970055088201692,0.13132132404746433,0.048685008433594495,-0.04002121659552112
APOA1,0.03858611303848259,0.038142140102810654,-0.03049161275807761,-0.021055949760162455,-0.03496811932600219,0.05584571917430655,0.019453670591505812,-0.030070303608763307,0.01603231899120736,0.018424622742782358,0.0022105953204675376,-0.043853288024589654,0.025351189503174613,-0.01230053398005997,0.006327235223907913,0.01865650534182655,0.07579839423667281,0.0498348064539416,-0.0031701347124912247,0.0874351700082582
PSEN1,-0.00832736807853138,0.05731439326208364,0.015390986266313042,0.04972627377082033,0.030213451120115923,-0.046492404538973624,0.008488516376895886,-0.03926200813501569,-0.029715682751488417,0.04743028660467885,0.031831431587996215,0.022377301429022754,0.06477804097617021,0.07862137942790222,0.11205084741172494,0.06589269026364043,0.03634014657328092,-0.04622559358815064,0.03616137761093478,0.06521787776331738
CALM2,-0.018220413776716658,0.0939470877452436,-0.04566275104839938,-0.027510554207105128,0.058029329992976456,-0.043931223445582,-0.029173644959872947,0.014683251538721992,-0.10007043134776354,-0.06893262200730126,-0.0580405966603655,-0.08594271988032685,0.039750736649487105,0.13159394390744267,0.11811811766205574,0.06557673567257186,0.014140445758315896,0.03378634230492464,0.009810268871242934,-0.07643476884546663
CLEC2B,-0.03295765213795181,-0.04154672692949255,0.02917456224742489,0.01615543940641368,-0.019484945733828956,0.01836187336955237,-0.019037978996432194,-0.01422597513953524,0.06190882438773238,0.044866253871880035,0.07088674385925922,0.041719840175756535,0.06785925429020818,0.008695458751648115,0.04367014342070393,-0.001178689687993379,0.04919803138519073,-0.010518799906149637,0.07064214074133938,0.036737130977798856
NTNG1,0.07626027433433372,0.16091944749196363,-0.0130610472863266,0.049711177351567055,,-0.01645861356569774,-0.007215380066214685,0.0007142092345070874,0.060803426509835244,0.019873631294179468,-0.02162583837976292,-0.03155059346324707,-0.023716590191839457,-0.033070058340448495,0.045150521952998304,0.029109441448661802,0.019406642492441336,-0.04008666479448198,0.052867172217266445,0.07263685205434457
LRIG1,0.026845177767645976,0.04657538705387241,-0.033993063841450656,0.024784066298207435,0.03631267676695182,-0.062070854740298866,0.05357619793023037,-0.06629141767275624,0.05373105703542908,0.060572739790158515,0.05412926358924306,-0.0023968420218991697,0.04993391122413789,0.05197399038400814,0.047385464288195636,0.10861393901883651,0.02669148149472474,-0.05358508259607586,-0.035660635305689664,0.038018811620058546
CPAMD8,-0.016075859785445748,,-0.02833035104100404,,,-0.03173945094946827,-0.023887055077262413,-0.03505468573989461,-0.024305282541232376,0.0021947773409661817,,-0.0060282854363555485,,-0.04263217273043652,,-0.03441861806903148,-0.057317844319367074,,0.036302375312845254,-0.021554572294219577
GHRL,-0.025647878582193875,,-0.020364894481688725,-0.01928504495495024,,-0.0015236609939484722,0.1221487962067454,-0.01873109237463258,0.054473029463752154,0.020232487040837514,,0.03055805237668876,0.13012136017514422,0.013756866155376838,,,-0.01144603544319991,0.05077662588941703,0.03740945670218539,0.08520222499525203
NPY,-0.023583913716374638,0.004564747729562998,0.05772531331688061,0.05376651902285135,-0.024569742990453624,-0.009470119334710557,0.04572922734571002,-0.003027165413761192,-0.05904905844221042,-0.005818779669903625,,0.015828992711794075,0.060174576170119905,,0.02206437502074645,0.05711180122019407,-0.028461764427168967,-0.006960540770047741,0.06263330935330504,-0.03387255242509489
MMP2,-0.016118732846906215,0.09195634006618504,-0.029650381819345963,0.06387099215400306,0.006454116647721503,-0.06440583717971568,0.005457701527767098,0.006299874625516945,0.05883471993133123,0.012330213097447001,0.08739775250244873,0.07378450921604979,-0.011952406557633934,0.008238766891656877,0.04946130454586659,0.07198670129302431,0.06277567543185276,-0.0052614558317777005,-0.024035142702040525,0.05796175398860398
LHB,,,,,,-0.027642664805326952,,,,,,,,,,,,,,
PPY,,,0.010797465559175752,,,-0.015742534735314548,,,,-0.02055819687734771,-0.012206504300718657,,,,0.07045426141706441,0.02008250491896651,,0.08467553416099415,0.08682618629100519,0.027508572592870435
ALKAL2,-0.024073732313027476,0.03587704707077419,0.02413558241290264,0.06747173065701209,,0.015445032177166534,,0.09175738071985896,0.031250550420182835,-0.03732553396658478,0.05497541640233069,0.06504784732256086,-0.015239582311908239,,0.009978590596016072,0.08301639577437558,0.11845731735724233,-0.012278632151008627,-0.04712347649856565,-0.0052210632923467394
CSF1,0.04065141503092032,-0.03022644406476457,0.04663614532667317,-0.002928271335299321,0.025967358221412797,0.024088605628189416,0.014312580365664396,0.03508154438957613,0.03304736442978567,-0.0028628080444937846,-0.0016073901336648105,0.04750570463255794,0.0072873128430826495,0.00441078188797015,0.04910732791189286,0.01832818419774909,0.013454263707088422,0.04791151364933641,0.008107487340768917,0.07679088577075836
SEMA4C,0.04644488394368725,0.01096909605988619,0.050872314039187086,-0.0015684839713275224,0.001200880172647904,-0.003336670164394429,-0.0041840154430226725,-0.0408749583025582,0.018814276756429785,0.002315939500669564,0.0007031237174908543,0.031822166925850146,-0.04596882683506141,-0.028614278298418044,0.04821732819005514,-0.010366263652744886,0.036985760647404,-0.013526706921187738,0.023529148251842432,0.07401222733241651
BMP8A,,,,,,,,,,,,,,,,,,,0.10555162539248843,
ICAM2,-0.04435300198403785,0.02650095219603785,0.010374045042727504,0.0050115572350554645,-0.034012547078119904,-0.008196806497668912,-0.06640376935847299,0.017908456992472774,0.09076028984272787,-0.013365251190195153,-0.03848370497238197,-0.015341232428616023,0.05828660606942395,0.0004592428871186143,0.008895676334335518,0.12982204782444884,-0.06175774077571385,0.08075891477021972,0.008091316210184727,0.033745652852492314
SYTL3,0.0013761186029452189,-0.005936177669858411,0.01978174386548353,-0.029107110906613595,0.052052795454701706,0.03155324130741682,0.07606374734638416,0.007269603422387756,0.015840647844536117,-0.018187084344225314,0.021216966238243106,0.02066213207219394,0.009169617948112064,-0.010773484355085013,0.0786012862591817,0.03757168515754981,0.01652044424121016,0.058955468125384596,0.038433557781289686,0.07193334885649956
IL1A,-0.01867989070402591,-0.03436974770715006,0.0037792597447391016,0.002146034876055297,0.016922845079605526,0.04649933539679856,0.03411214149239194,-0.025168486318068638,0.004004019168500496,0.030932314629370922,,-0.011607617755324802,-0.027447371770088914,-0.04818275545136792,-0.044054169490416004,0.041873382865960256,0.0541330329742792,-0.04244473921873408,0.005767647972430531,-0.03415413918900974
HLA-G,,0.09016449751014408,-0.01709171149582366,,,0.011098907056059228,,-0.013593863556743259,,,,,0.026883443054716797,0.013802377752827484,0.06484668621666136,-0.0563297651079861,,-0.023789113264999443,,
PGF,-0.014281605508043471,-0.0184487521549102,0.02355650951910363,-0.004313935480888013,0.05130084061410669,-0.037002677388981935,0.003953572271886115,-0.05062566105097482,0.12386167965859539,0.005445569205888068,-0.08899448514604,0.06224863434702736,-0.04390249638632388,0.016501239301104535,0.037135600529253285,0.058725259016668224,0.0043642229817828304,-0.025457635917713658,0.019132299744634422,0.0468957052852265
LGALS8,0.027599149334484496,-0.0014466249910971448,0.008612109371001143,-0.04169827353411062,-0.023297528707562073,-0.05253709426242045,0.03576769620553893,-0.02646134107739393,0.032868276107951046,-0.014873459845516078,0.012369299246470986,-0.05333864856627705,0.0038969067602147886,0.020441427345354424,0.027092346502235923,0.009721659334624341,-0.003291871314144963,0.032321952153413235,0.017949525408027935,-0.006320847102725095
DKK3,-0.0255599187607188,0.07087764838320627,-0.010731974492121663,-0.05801213072472835,-0.04588543279014835,-0.07182561853764634,-0.0369824900974769,-0.044175432499576124,-0.07922920096764792,-0.021805002600643362,-0.04364971054188716,-0.033172176958285046,-0.10852904220155571,0.01004045382474695,0.1179023291845495,0.06606799297367454,0.013619371126965547,-0.03323895479133535,-0.013438770305431781,-0.07930500559241101
COL16A1,0.03756919988387947,0.07402997751637955,-0.04583585527447346,0.05499713838533911,0.022496651297862928,0.02087859120428647,0.07083953952906219,0.0283662472381505,0.07464538900084443,0.03733462223091813,-0.0260886752619645,0.0861089845598773,-0.104247801712283,-0.008546185285751063,0.0191727526237215,0.08454920299604964,0.07760953405619724,-0.011960909683995826,-0.053254886971793744,0.11579724197873245
TPH1,-0.02994848578411375,-0.02775351790566698,0.025883345173857375,,0.01879006774772586,0.029381495791993575,0.04029907927923792,-0.014404594110595081,0.13008751168109464,0.032468240408235836,,-0.027139984106907256,0.04321987197176287,-0.03580116320841096,0.05797950670363642,-0.06249478304909543,0.040247860906134005,0.03483054209205638,0.06877082948741103,-0.03396490210927234
TNC,0.013851401984607716,-0.024210084078879295,0.0640006456842192,-0.06902880155573124,0.007682130352622533,0.11485736741315784,0.031383363498286965,-0.03178068490619408,0.09659910924619307,0.06060085294638661,0.0009237014483371766,0.04401969439238944,0.0994368521689781,0.1482166179837114,0.06753079195299683,0.02037392470991289,0.02860923991801888,0.018571229685333968,0.026174673276643308,0.028331876020934163
TNFSF9,-0.016075852155581136,0.08022945711082918,0.024999862213545623,-0.020407807234547114,-0.040632597953043165,-0.03469172357142198,0.05966700530004,-0.041955769412427506,-0.032625507889474874,-0.02785172928233189,-0.0006920209377314376,0.013181857344635358,,0.06536223331689368,-0.03142021575533983,0.030450236341434223,0.026436808336736922,-0.031179295705862232,0.1095238246431961,0.06845835444172871
C4A,,,,0.04116547964126908,,-0.0052046075020833185,,,,-0.02437071122554638,-0.014475365438271399,-0.02385707702120418,-0.018092646851454015,,-0.03136520866367093,,0.05293676763583101,-0.011989384206627462,-0.030319226453284467,
CNTN2,-0.06016643126466084,0.041743618988861274,-0.05619155229557627,-0.025794836878185432,-0.0325756636649631,-0.0024053119248775246,0.0782002644628965,0.018025232817001056,-0.03988457073823786,0.0008984919470249614,0.03575586509466744,0.05140170004854035,0.09728778368759738,-0.06084179939515753,0.007011228076434607,0.04260239881487364,-0.030947026926242304,-0.01788308439641787,-0.006608909447117081,-0.028239543679614326
F7,,,-0.004169820660784076,,,,,-0.012510431089571299,0.04156097057287778,,-0.013196858910430301,,,,0.015087584389912046,,,-0.011847442417556423,,0.048622362390905456
LUM,-0.005611119921308251,-0.0008924736217974605,-0.012912062694055686,-0.017731184517516402,0.07754768802861235,-0.05255086508166292,0.019959218451922084,0.023630777248506176,0.16575560832840272,0.035554486967020155,0.009644838245668277,-0.013129503445198837,-0.04520299467993978,-0.04869520507253372,0.07729640180286014,0.06662946807425153,0.0334307829804811,-0.04593004405724693,-0.04011267698068873,0.09862162781342312
IZUMO1,0.04422186203775172,,,,,,,,,,,,,,,,,,,
BTC,,,0.017888518451519175,-0.018819270546872394,,-0.022684167684230473,0.050463939432069886,,,,,,,-0.007171222421804102,-0.028590138357742226,0.029884127732097563,-0.017532765521031397,0.0037704971744518465,0.018623616333756712,0.029465818540463453
APOC1,-0.06137394778663079,-0.019534426887893988,-0.015252584700165177,-0.002795348821160968,-0.03396906857443562,0.04761444506046753,0.007625713361328796,-0.01243668711015847,0.13148161973634415,-0.07349731113392548,-0.05570521550045181,-0.010017595376713562,-0.02266520104059224,0.02273695129571201,0.007790304503556842,0.08077533206063481,0.125437747255199,-0.010529436656511957,0.0037984983887818817,0.04657394746825619
PKM,-0.034438567527717553,-0.0559145544137194,0.011726756243100073,0.056820016977245126,0.002822266414885002,0.03425804650439479,0.006739174592786267,0.016616261199871644,0.030375034249776372,0.043266429397752264,0.00783632309730273,0.051705467796274496,0.041358828829646276,0.06827268144475782,0.022005801947605035,-0.05776818326505179,0.06466460669524594,0.03537927450370604,0.03155038907933455,0.035645182715039844
TNF,,0.030202622902976185,-0.04871200085308017,-0.026703737806137915,,-0.015266360769023851,-0.03518083093210967,0.016944730231250562,0.007618698664348641,-0.01259180921981119,-0.018785914890300855,0.11456509338367067,0.025633685404963354,0.05401435431231274,0.018315888214745286,0.03599688159995085,,,-0.013809818058880274,0.17039468617567202
GNAS,0.09848524885592996,0.024521529664195532,-0.0029604567449010334,-0.050039961755171336,-0.024872164348055704,-0.05870045564777083,-0.026575709696206817,0.00019016484957909516,-0.025036813510942203,0.0030133307337757574,0.05017857865950366,0.059013938486005356,-0.13741535323213608,0.0681703892937011,-0.023725188699799483,0.0016938651300056767,0.007550112183342981,0.03726247974035922,0.006728476247497418,-0.0646183596807475
BMP8B,0.06497597876326447,-0.019852751851887264,0.025817891568752558,0.00995495921686952,-0.016402315349818973,-0.021294978531939273,0.05925050803245251,-0.008691504230996447,0.004948490312376133,-0.0384940398042231,-0.030757205484602555,0.07025519088448577,0.010967826726107969,-0.017572872665844938,0.06514058725296071,0.042277304567756066,0.03164137469358006,0.07678422222528336,0.02093431643574696,0.015160315044333217
LIPH,,0.09447827355862282,-0.02139802224918605,,-0.02618285829857377,0.038273458048049915,,,,-0.01964945538377425,,,0.01740668381653296,,0.09935118513661055,-0.029509995699345426,,0.0696998191233677,0.0017150739255155144,0.04130081816694477
CCL28,,0.034665459802409516,-0.01841558919225406,,,,,0.04494763612837765,,-0.03025692875380102,,0.0407645029629449,-0.051955872453585766,,,,-0.0071900153260656885,,-0.017482564505808987,0.09901350838796379
PTPN11,-0.007182620985810663,-0.007493983196982072,0.0016680016177457058,-0.03051757738805407,-0.007132860708018592,-0.008725231176096313,0.058474929458786455,0.01583409168837789,0.06703553681420583,-0.011976586235731735,-0.0032542664508944576,0.018974366502749238,-0.003993311683529374,-0.06929924965349023,-0.06808361137873373,-0.06564767687403054,-0.0005947745799475626,-0.017847506608726443,0.02907241071499122,-0.093121633934602
ADAM12,0.1094168715386449,0.04952573630266651,0.06779912376309005,-0.014321187039857871,0.032427206919505736,0.00018112833469040667,0.008951040679505922,0.0708773310281122,0.06932255926617403,0.0832590345814501,0.03354615178280886,0.06987442975435434,-0.12003456467199902,-0.019514714728263723,0.00402319798494656,0.04140755553412015,0.06152551543845936,-0.031530987140079146,-0.003419171355989295,0.10527870280601027
EPO,,-0.037659838864922815,-0.016870840141600837,,,0.08610975604092203,-0.025161152830289035,,,0.035522799482999134,-0.011999093355087443,0.06353938485582733,,0.043716346359977495,-0.016776649085930538,-0.00822757159350107,,-0.010323742630032193,0.06878362411705881,
EDN3,-0.022576637904682766,-0.028759963191929767,0.06548601098377319,0.005666661950632291,-0.03088519664760799,-0.0063353447067592845,-0.025776528938155626,0.06310945624341383,-0.006052929660317822,-0.03186419262384245,,-0.027420032379186964,,,0.043940816495480574,-0.010031730712396996,0.10811033522499068,0.020140488537636184,-0.03378017390909258,-0.003300765485812573
CCL22,,,,-0.015204325192042888,,,,,,-0.04139437643492725,,,,,-0.02220237684909774,-0.03784434816893954,-0.03341658355040477,-0.022339075031413847,0.0008898516241693661,
