,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916inf
CUBN,0.009715017483283675,0.00476918591155601,-0.0019458809508713815,0.13348855851874689,-0.027921683362877238,0.17406580708729477,0.017865751068513513,0.003190914708425171,-0.11118371322766059,0.040893659706849654,0.03878906947999941,
TIMP3,0.07446407219756163,0.014561454347711614,-0.040187550563924,0.06027500105100567,0.005019420908128979,0.02593262690763996,-0.04664738059346064,0.022488862660469518,0.0815474100611973,0.06802440355967922,0.13642663116385587,-0.022343468094766207
PIGF,0.04573472071426403,0.10452719332461222,0.06218345333763357,-0.04007198499990286,-0.045371080026115396,0.028514006830730413,-0.03908584844196971,0.05200966527994909,0.03003374812229219,0.008631588123440928,-0.02151306119797048,-0.06206275048320297
CRH,,,-0.015923524661266973,,-0.011430028501942057,0.014996999729002649,-0.024260812756134998,-0.022873932265527502,,0.021110085805585235,-0.027271256593643385,0.07680621579927183
BDNF,,0.036431326122902695,0.0004015377878505833,-0.04078522006618417,-0.020158192702612366,-0.028066046519459396,-0.021813181071280646,-0.018835361067482456,,0.03791797262055538,-0.007951122596592733,-0.03647301119420416
CCL5,-0.012565188660776341,0.025176255400745026,-0.020749412933858395,,-0.010190388575255957,-0.023817329983925797,-0.0335071032366034,0.14200258769834448,0.0021662610653998835,0.09797651453522693,0.10698081013309997,
GAD1,-0.005201556930539409,-0.046674474220613466,-0.005020954010736871,-0.04550361283031333,-0.01699824991131585,0.00975573408917441,-0.03325781367699236,-0.04268147765811942,-0.03580120682785703,0.08852701409299292,0.06456062034724898,0.02564700810819883
COL14A1,-0.035013832194505136,0.07578535012198448,-0.03220516466371288,-0.019657850374718577,-0.016773019669295744,0.00019617542364145147,-0.017563928074803396,-0.006878178019054829,-0.09945926660367542,0.08669988948057201,0.14324448511177354,
HLA-A,0.005704115336968716,0.04409062533922598,-0.11413976505519662,0.020454156210285186,0.007383414634115579,-0.03701338488653982,0.01036798823011167,0.0424451781615658,0.016906788903459598,0.04221079983197957,0.08519862490979664,-0.028452917558296122
CD5L,-0.03453292210084451,,-0.01592352281903646,,,,,,,,,
FGF18,,,-0.014407910069644116,0.004049173947735893,-0.009081072168410864,0.025235665666406913,,,,0.09871292304514395,0.005145102522063508,
ADM,-0.016852658851332906,-0.03010229518262595,-0.08648340710908263,0.016765115852833988,0.030942236911386437,0.009938767750457642,-0.001205410707159979,0.03852763204805202,0.024271034250932164,0.04581388032223263,0.0008662136012197273,-0.09199337875001645
CCL15,,,-0.026566987335934548,,,,0.04966917233351284,,,,-0.01577285775970069,
GNAI2,-0.026583375499122493,-0.015627863696348467,0.07082941903592452,0.015809130963705554,-0.04827976188760087,-0.008342296429133108,0.021077107376739936,0.055537500580103476,-0.03147215557051761,0.029346582905593003,0.07699420325027964,-0.05927862360926841
HDC,,,,,,,-0.016323746359055098,,0.03240286979057344,,0.03132209733242989,
COL11A1,-0.02274721454803638,,0.027943051886262938,-0.06511581024123993,0.02397316914281428,0.027381226803601055,-0.003953837337103651,-0.005374434881257237,,0.047117743729954184,0.051989503950952067,0.06190554641297367
NUCB2,0.06948066120577945,-0.018346855038799216,0.056971378537775,0.008755323039973952,-0.012111208886868946,-0.005729315929236522,-0.0601277752240324,0.02390860232619262,0.024377671183652923,-0.03483432860674958,0.04128028414860741,-0.03093049849920446
CXCL1,,-0.024872943032280843,0.05081682131615258,0.07828131209648422,-0.011349677730737614,-0.040373877370473356,-0.01220228018505853,-0.022687930352999968,0.0339737715978372,0.05318767719705386,0.09911169533398645,-0.0456974338793148
VCAN,0.0199452969533354,0.026087104459513233,0.01985913265260431,-0.06473655862211736,-0.0010852467101223646,-0.02100855602421403,-0.01570342610679479,0.04102599997725594,-0.027973777577496542,-0.010865033712123199,0.04578355036762343,0.0682959655065084
MMP7,,0.010457093569037892,0.000492971085024762,,0.030491219640864275,,-0.023572161858673564,0.05308925850340988,,0.06004628803366604,0.04669083967027003,
PTPN6,-0.02341389406003478,0.05418181693537642,0.037248506394475,-0.02576999448454528,-0.01815413470018843,-0.0670574936451448,-0.017481395239376727,0.055222242216007154,0.05328026318174994,-0.02540899993346606,0.10590956333030963,0.01258832541668297
PTGS2,0.046727012602921045,-0.06820056078353778,-0.03584735370440777,0.057935525899337995,0.03633661454360919,-0.0191990507632823,-0.026023742989856626,-0.028979267714148462,0.015280554775871466,0.014717114194038362,0.01431868995951442,-0.03164611777740698
XCL1,-0.017638270398278578,,-0.017449332926149978,,-0.009880531515373226,0.04002873022977275,,,,,,
CD58,0.01557073639272377,0.006652856138797042,0.021193176948689257,-0.03650098357544041,-0.027879164225306896,0.00665569971940917,-0.04332761144807083,0.0688227208906571,-0.012789474262002457,0.0754534235361399,-0.012403991163134821,0.22365256952049956
TNFSF14,-0.028853370043952643,0.06925506766550517,-0.01758200178438772,0.03323583745813974,0.001564599174132416,-0.028208701920546454,-0.011918416863449193,,,-0.03301415954628089,-0.003626297807065998,-0.0496225413455832
CNTN4,,-0.026583504023042926,-0.030911272345803924,-0.0238465422344389,-0.017757092741417214,0.01664510792676353,0.05027772246903719,-0.010371687654801294,,-0.013242532035808717,-0.011418869958726473,-0.05273700452841747
NTF4,,,,,0.08101379579832288,,,,,,,
INSL3,,,-0.015631381869948953,,-0.009081070387211562,,,,,-0.03671586289177427,0.05531759427993561,
BTLA,,,,,-0.014414418482280492,-0.01404347690585145,-0.015220225974758856,,,,-0.02088285165864827,
MFNG,-0.03513910438398577,-0.03117021490024548,0.04912573695065107,-0.051147248555865166,0.026002322829478442,0.02410305442618071,0.010277629597442736,0.04729251756234079,-0.015414652229113921,0.030369423917837802,0.07565334251977081,-0.09988370437106324
ICAM1,0.03089032853394651,0.05088740386481427,0.007279780933458853,0.050325719281373256,0.02698543200992534,-0.00817691957148372,-0.02452727334275791,0.03545379415489945,0.0073517996409143424,0.030809320481076364,-0.024567346587855164,0.03221720543631687
PROS1,0.03975549879550674,-0.014181984691463648,0.018882327533773124,0.04676288760150443,0.014437318935783547,-0.00875134578755893,-0.005399156497048054,-0.06733070181486814,-0.05110254383628415,0.115812728484247,-0.0023183006299758117,0.006172618975562536
CLCF1,0.05898470324119055,-0.06606326910253472,-0.018271028692810897,0.03555548096080624,-0.030007375256368,-0.03679908924545862,0.012968688216501208,-0.015166762531720725,-0.022798284077874622,0.01871814918697435,-0.006800017016913405,
PSAP,-0.061284572575316235,0.019530012218495766,-0.016978185174028094,-0.013836409146699093,-0.0119041405048388,0.027504487292169994,-0.00012119260456553941,-0.01535390872282866,0.15538461911187987,0.10362157721083712,0.0630805078040393,0.012283242640104093
EFEMP1,-0.04330227602645998,-0.021830783569538718,-0.0015600919912084122,0.08689978918161222,0.005547283598037092,-0.0241232100772584,0.05060454648163047,0.021085354987664916,0.018326388360904854,0.11500864775398549,-0.040147193391064775,0.0905278571195066
C1QTNF1,0.001157287279108965,0.09828220106236142,-0.037421292666195205,0.07807628851800989,0.023734722016601928,0.06255539761766195,-0.026449614399547332,0.0007337693874221097,0.04293393255174153,0.03759480817391737,-0.031224781062996386,-0.004979991277556888
ALB,0.009108648006854755,0.033490912523110546,-0.024166524270673992,,0.0013952207965410885,-0.0331719099527552,-0.013536804300001098,-0.036182040913313514,-0.043522685235899486,0.01863163741018859,-0.024420605622033697,0.05928543333226452
CCL13,,,,,,,,,,-0.024507433851745235,,
EFNA3,-0.03455491207430429,0.04272713260960779,-0.03886641605703992,0.07836707928891656,0.041382902283943396,0.046488916916712544,-0.0024619139606510544,0.022135655132733672,0.03458187734218519,0.08094470587537723,0.07400356975214481,0.06663663183626192
DRAXIN,-0.03011817403315434,-0.017763257162404456,0.012784114973137264,-0.03218832580359059,0.029572232704494904,0.02721360823370744,-0.010869389577047136,0.06052001978933542,-0.003871853499090329,0.0021072649251743765,0.07180933368411382,-0.006937825949769705
RAET1L,,,-0.012176998286904325,,,,-0.013018540189035732,,,,,
NPTX2,-0.03372080796040356,-0.025266844284338223,0.03485457603836091,0.005329186900388535,0.0323445547390946,0.041285153710290415,-0.05482727889893812,0.00746212637464245,,0.03486203723204246,0.06844704462147842,-0.02890240886976478
FGF11,0.06953173759845911,0.004249170393772915,0.04438759849654032,0.1024283445125691,0.004724966161677332,0.005507481302450073,-0.024636523435878008,0.022848596954026443,0.1265729402930877,0.058107853125868754,-0.07448927832673878,0.21060282763033084
CD59,0.019570419434846092,0.08282734112017315,-0.015262231406402354,-0.01531450215842516,-0.048305818330598146,0.03585400390324079,-0.0009679574122874231,-0.0469311581142316,-0.05981571081932004,0.059801000390598186,0.10943128539751759,0.09603362603592136
COL9A2,0.05570855325945759,0.08737515880130867,-0.02136844732770009,-0.012220991803054746,-0.018942306555267074,0.0011849467774672734,0.013659147029158278,-0.005172643084676381,0.016187123897204295,0.013666417547181996,0.05723084647621553,0.11005684666307097
DLL3,0.04131284244930604,-0.0010396765333313266,0.02790725399053564,-0.007622741342731271,-0.03555554081020277,-0.015760138172951643,0.03358276787773509,0.01835985318858786,-0.02482220984447746,0.010353431519393668,-0.06376030789614148,-0.05924695509835598
FGF5,,,,,,,,,,,-0.02007556534668538,
LIN7C,0.016110823900275677,0.06657770813859851,0.0034885046195620648,-0.01302122396163917,0.017147524712643563,0.05327460642754068,-0.010568953676006687,0.021671990938048752,-0.04853083855701196,0.0280290049357444,-0.026583344311849767,0.13143356309075674
GDF7,0.03322873127403897,-0.025033485533958053,-0.028716378669919423,,-0.01620328079640358,,-0.011918416400299493,,,,0.0400320246883575,
PSPN,-0.0018112266147999937,-0.019378916540662285,-0.02387998446744585,-0.04967149006904617,0.047161971615759614,-0.01738447555291902,0.019505164357914658,0.08508616265917157,0.04859423509749573,-0.009797304076677707,-0.029339422401179118,-0.03810689888461167
ANGPT1,-0.025162605993989912,-0.0715519742636434,-0.043157724625155915,-0.02437173577703788,0.041012019419518785,-0.007641026171062759,-0.011798474946080419,-0.02650427092179562,-0.056427045863920326,0.07168259174365588,0.06923270477490776,-0.019216705837960864
PNOC,-0.007111962348191148,0.004518162802861577,-0.06780485840204978,-0.04241799402953767,-0.011059258650415479,0.023726782908385622,0.032551819419040694,-0.033090916558004196,,,-0.022289716700034566,0.12290699204769669
L1CAM,0.04335141634126213,0.02542859357972187,-0.012000479261914863,0.018901590265849824,-0.031768916548874336,0.016642951890222857,-0.041925206580908675,-0.04324787422523305,0.044499972097406776,0.02857711771316044,-0.027127649479187485,0.05031629224561103
APOA1,-0.038479686377546604,-0.008385791221842083,0.04507469405499544,-0.026166536144588557,-0.014142266730374334,0.04820490763388883,-0.004357012160584488,-0.011657674317590717,0.02817938091499528,0.06807169330787707,0.0562389349216479,-0.009769289262304033
PSEN1,-0.010706249680817362,0.027399120875360363,0.03973951243729519,-0.05878471479314679,-0.007562001824188425,0.0562682454785728,-0.02749073505108847,0.008040596004357614,-0.08845487662878904,0.029332564925918795,0.007252674927014588,-0.010104104613630243
CALM2,0.02734483348655816,0.03603464950857159,0.06246542140460522,0.045814393322031306,-0.009431939214065146,0.010239808563489178,-0.013311358482191085,-0.012933212821233962,-0.037976378976890525,0.03314935383435652,-0.08804288651574474,0.033612029677250715
CLEC2B,-0.07329504569949659,-0.048591639303903984,-0.02380645048025765,0.03937893978538692,0.010753611061278296,0.02560738987272249,-0.026782959684851494,0.035371331982172925,-0.0588875628779399,-0.034118403893402156,0.03283871461689261,0.04300901235041383
NTNG1,0.0047568348665821695,-0.0005749585568833413,0.004800794879409445,,0.04899683341398102,-0.03422721618174669,0.0035833665070138586,0.02706529977009106,-0.03009246976758568,0.013495452214196502,-0.04723353427882063,-0.0076115997098060075
LRIG1,-0.002489444884807798,0.018395081492590795,0.009152463025166256,-0.029660541396438117,-0.04615562735633389,0.01068956881726006,-0.01358214802238565,0.052466578504527246,0.016562223793796956,0.019234647277442563,-0.057303908387102184,0.027898608873715255
CPAMD8,-0.016075857782604737,,-0.010462176695340112,,0.04185430722606517,-0.017103035215153346,-0.009025129770766624,0.027100840013180135,-0.038793622793462317,,0.10909273031107154,-0.040182853936731634
GHRL,-0.02564787538680503,,-0.020831040798303075,,-0.00890267925626938,-0.028965248482733272,-0.010869389577047136,-0.021344172207574216,0.11689704860030378,,0.11777227989379373,
NPY,0.22166818691397053,0.06025373268237312,0.00797135268278068,-0.01918029580427185,0.012267055660627288,0.048920211764074135,0.05774074815124116,0.00454746852858322,,0.024230594330859126,-0.027271248969666463,-0.10237350157717541
MMP2,0.03298601557195322,0.06827196907580156,0.013681771055425932,-0.029160626262002273,-0.01047009759838735,0.07258895227018967,-0.02026885585961816,0.06048309072641985,0.035342231602534815,0.03745868830170995,0.09865879665146293,-0.03801402885644079
LHB,,,,,-0.009354848815625068,,,,,,,
PPY,,,-0.02053282548564332,,-0.01628406341654915,,,,,0.008281319803088638,-0.011827731381858664,
ALKAL2,-0.024073729313756582,0.09492536831580298,-0.02283604751465026,,-0.009218937453393342,,-0.028900442253728054,-0.023479275039902714,,0.07231471978526104,0.028664795575086024,-0.07547180506299063
CSF1,0.059386808451095466,-0.01713830072321988,0.019939406317985114,0.011597540145039727,-0.037819430724248,0.009618657685741747,0.01924531992651828,0.01264270205636458,0.08712488084464648,0.05234423880605753,0.04007917783825793,0.06521360604366326
SEMA4C,0.09577922713183978,-0.016339708975656456,-0.00954705779913647,0.002833483741282929,0.015691942598111623,0.002046798255418176,0.006087867603527149,-0.0065799516572444885,0.020257379428743776,0.09376986550657446,0.08107078042755878,0.07791784249584383
BMP8A,,,,,,,,,,,-0.01938412894538278,
ICAM2,0.0032733384052649685,0.01957726832509048,-0.049032545275957705,-0.0005283746959060319,-0.0030104992450029782,0.10172244515052142,-0.010794736103606489,0.08698717271413668,0.031827008699006225,0.01899078597785167,0.10386949510193592,-0.00566654362220381
SYTL3,-0.00024259311051067476,0.034382709864542574,-0.024619107322188336,0.05323323263064263,0.060196707624179925,0.00677589091154064,0.09446590735721902,0.009986055189623826,0.003748780427221745,-0.01499826647306945,0.033967595448204484,
IL1A,-0.018679888376756847,0.0468197614973259,0.02831948279275481,0.004213625947656288,0.01445126956247832,0.0020344940423399414,0.04468844730270052,0.04525081033456706,0.13583457115712236,0.0139243316823662,-0.045725990974314575,0.011153366840544307
HLA-G,,-0.007824553879600474,-0.018737492715878063,,-0.009880530623078245,,,,-0.03399158647727322,-0.021539917667880257,,
PGF,0.05114919714719854,-0.03323526814921932,0.01106297934878934,0.02273619558762832,0.010408989046969803,-0.0038737014748850595,-0.01965376545601211,0.017576252017410685,0.11562102385749098,0.036783586836465765,0.06466093188903557,-0.03933431209531635
LGALS8,0.05736678021652783,0.06786601792511544,-0.0008865775451994558,-0.04102746233403173,-0.002687459857921502,0.023333966748934166,0.01637559324339434,0.008064021877920999,-0.00428518973373312,0.0822915835029687,0.02002053440422882,-0.035808357434528586
DKK3,0.01698700166658055,-0.006963446725865828,0.03145431988787606,-0.039261704124188355,0.0051994859078836175,0.038979528599803165,0.048669538589485056,-0.04406597204084449,0.052754924098823215,0.04446425285911521,0.027989981056443753,0.03740613218232823
COL16A1,-0.004454532244480606,0.048358592240320124,-0.014983225940457397,-0.11177873397650157,-0.0016202654505854904,0.0553326929206659,0.011947505241872105,0.02803197740873035,-0.023789056244067658,0.05689427893904891,0.10316786146492718,0.08989817247548214
TPH1,-0.029948482052925725,-0.03334002177272447,-0.013758078349577414,-0.02848324424054708,0.0472925867045897,-0.016788846187683483,,0.04732441662951364,-0.03257766921371862,0.024054943830628502,-0.001069294412827538,-0.0396425414296063
TNC,0.05311534996696466,-0.06720545971669513,0.02944113947804734,0.060374197794604983,0.0443434247798866,-0.0024025812497443346,0.030767310280263103,0.029950938632906963,0.03021009589684634,0.008995099351600087,-0.05794266566049675,0.06278833767322617
TNFSF9,-0.016075850152741076,0.005819799272247366,0.031133165143362417,-0.03171971511212906,0.019259634803098013,0.0486448871414734,-0.01815516313588807,0.004369956272216236,0.08345029467574282,-0.023272007722097608,-0.0306768102360126,-0.019831647126213346
C4A,,,,,-0.011090716111424195,,,-0.017691898938101063,,0.005621261294712626,-0.026103692027559543,
CNTN2,-0.004662799727638987,0.008011097897165914,0.01466172870299707,-0.04351827561837269,-0.042016141292209305,0.0018121432488314667,0.026366189499202407,0.03608473814581123,0.00815294583484477,0.04378936290471412,0.04157932820195387,-0.09338496902522204
F7,,,-0.013422042329571612,,,,,,,0.07093248572914536,,
LUM,-0.01509050320630856,0.07297713467596853,-0.04349272632737548,-0.03444375947863737,0.014554564203064665,-0.018992738007932546,-0.03785562858802233,-0.01496082716481406,-0.009981428107905683,0.04179151641931254,0.1300204877424616,
IZUMO1,-0.015360984083004719,,,,,,,,,,,
BTC,,,-0.01217699321479318,,-0.02539101665406596,0.030009144264104146,-0.012820532869269635,,-0.03905565163307492,0.011227248790723673,-0.02281771110078316,
APOC1,-0.05335363398407343,-0.017885629564592623,0.04242928509218368,-0.03936457469394071,-0.05041300840225664,0.023865172252336128,-0.05874290078497969,-0.027275563500797892,0.0818146945459786,-0.06695350251341316,5.489378688352374e-05,0.041539400160974495
PKM,-0.02694953208383254,-0.00033377513227004786,-0.005303868277475281,0.03266532937006553,0.015513267259333254,0.01821940565771212,0.019452135972726915,0.046128869072293646,-0.015472896917621734,0.046306240409898274,-0.040034738855348515,0.02412330515909118
TNF,,0.03073804698380361,-0.03131987393521417,,-0.024484472379752466,0.00816935442735259,-0.015890807342338747,-0.017171834557532357,-0.08091584908823406,0.05142139107799912,0.0839615276286277,-0.07438388231967472
GNAS,0.04568425037769471,-0.01986193092904479,0.008002895934241656,-0.014364233930842622,-0.06063740888468275,0.04595431910644161,-0.011553064935861985,0.03603991927272667,-0.00381610079303943,-0.059124596508863786,-0.027258353944282675,-0.007712199850413778
BMP8B,-0.010668951760989972,0.04510851066667876,0.034420386202817274,-0.06074302302163262,-0.014324224305390702,-0.01994564884908803,-0.01055133273836095,-0.009813589597114116,0.058712480886514255,0.01621711326709844,-0.004157601859904635,0.041673938791748966
LIPH,,-0.03425028948584418,-0.013758074962446094,-0.02043956940709973,0.06941781414805781,,,,,-0.024507442864983235,0.022886380734869424,
CCL28,,-0.025033463559860344,-0.019352443841067473,,,,-0.012479998636454616,0.08894560902683933,,,-0.015051818040764834,
PTPN11,0.0006162902624681644,0.03328886671759915,-0.01567115899322969,0.0071335308665235065,-0.014060874175460753,0.055236034590899645,-0.007619717593473565,0.026992289104638245,-0.0812941392697076,-0.0496863233082882,0.007703623171509943,0.07004652575408639
ADAM12,-0.01099347736576073,-0.034227882610858164,-0.060205660920766624,0.005331133166020959,0.017974024942500628,0.044310570380963255,-0.012061142857536495,-0.01479326039560955,-0.028924315933868145,0.022018937835468304,0.08538322778896677,
EPO,,0.012274932898756977,0.017838580856097876,,-0.014324224706484064,-0.01801528407408885,,-0.020126435693991963,-0.046459218473736005,-0.026615708840305095,-0.016006357561037236,
EDN3,-0.0019903749775759738,0.03335394435358062,-0.023965914470742367,-0.02411043566489051,-0.0009038751666546182,-0.01845589088850628,-0.03623091571367477,-0.0036658606184473653,,-0.017834250519681207,0.02858151591118032,-0.029954989852157155
CCL22,,,,,,,,,,-4.2582461755313036e-05,0.0262759561782162,
CCL2,-0.0671332802256162,-0.002187511329295273,-0.004038908163940689,0.07387322398592865,-0.019208405104120564,-0.06510390274072235,-0.002798409987416177,0.02504734893400063,-0.030803784582525955,0.051032240705757924,-0.062969089124174,0.03080192316594069
DSCAM,0.08420017611453572,-0.020946845408570683,-0.043312959859906526,-0.08474100399708749,0.018294264175808296,-0.023374571087168873,0.07357755608192668,0.06808407800299028,-0.03633324437154618,0.0633128648179426,0.003840269336484787,0.09019693817048637
GPHA2,,,-0.015334073629591143,,,,,,,,,
ANG,0.06985844355853746,-0.006024912368770731,-0.03491174418380929,0.10219236468672334,0.06850550618004751,-0.05094753637148045,-0.00522510643278554,0.013176159361291118,0.07153572849102559,0.03886275980517416,0.03413364477067757,
FBLN2,-0.021168372975553244,0.10163522317705008,-0.07090749487722756,-0.02802739976689602,-0.021719650033134894,0.006751274033114998,0.0008527500217375083,-0.007875758718016487,,0.07343236735499171,0.10311179232318785,-0.040556817876805616
VTN,,-0.03240732306296551,-0.02600755632974645,0.151580068309593,-0.018418861567487774,-0.01816323932104821,-0.01664167142893863,-0.016723856319913747,0.02649699809968913,-0.030423576606363103,-0.010285092822225377,
VEGFA,-0.01928756349795243,-0.029347402642146206,-0.01654723180671756,0.04188164217436292,0.016089751061654427,0.002060274694767239,-0.009049788424668422,0.04716264395675198,0.024032894028713597,0.010985425670504092,-0.14567781649290248,0.014967526696854099
F10,,,,,,-0.016946609651306743,0.004442621002221171,,-0.03060387371072643,,0.04635674911998229,
SERPINA1,-0.007719033134894754,0.03789978302101375,-0.00046095284419198876,0.023852140675420356,-0.013058317795936704,-0.012639575565892368,0.050056716011042245,0.04340291572354156,0.040794082752032515,-0.0013221510056709272,0.01597441733562767,-0.010788397056658586
VWF,-0.014949971278681124,-0.00826656097946073,-0.007858787743652923,0.009774618512614968,-0.022823512942351156,0.038681171619453204,-0.03916887143401281,0.009982253223941548,0.03354774498715765,0.036808323408035686,0.10402001673302547,-0.03215316568736414
GDNF,,,-0.021546141980953403,-0.0218694620100437,-0.011651056713345005,,,0.012872220306921279,-0.04464152153598644,-0.022505440979137963,,0.005338441270159165
VASP,0.03972055467196753,-0.016378289142283165,-0.03857863674682958,0.012862581727996382,-0.012253190172000113,-0.007720114975426527,0.03861408882188921,0.0361841622239637,-0.013657901048960013,-0.005849640778763073,0.08986113176882037,0.09376656063759062
ADAM15,-0.013763908358690048,-0.026564479354328808,-0.007362973854236048,-0.009272414428366882,0.048985752886538114,-0.010955858443699977,0.010215586006002496,0.01018288322589515,-0.03863658426211283,0.04925320584908267,0.11339849499667433,-0.003092969541218291
WNT2,,-0.02910845507603048,-0.010033081140968772,0.031212513759220475,,-0.014595111519720972,-0.014159494429427212,-0.018835358350679232,,0.02361040450438462,-0.02819948976534247,
CALCB,,-0.03046645295550772,,0.04160361241904918,,-0.02193931989714677,,,,0.09094212131946029,,
OLFM2,-0.017184659386523884,0.02395514627059985,0.0440812158298375,-0.0017735167310844796,-0.048184727050637775,0.01960569671380218,0.0058515098361365085,0.011121710194146482,-0.01618779456017136,0.04902118135946483,-0.05098071517429987,-0.05487725435296089
MFAP2,-0.052770057352402804,-0.039059466566187216,-0.037908546741055205,,-0.027242363034228573,0.024606790259529703,-0.002122686031300649,-0.03264836936629882,0.027060655209695,0.09333812454398377,0.08451390648038216,
HLA-C,0.012924968423720934,0.045125706463852513,-0.07387873114209634,0.06510123307769558,-0.02218898916973951,-0.04954556798966502,0.001092991264758624,0.06388113271742327,0.03428559467185068,0.1039685195489798,0.04770633534240786,0.08324011277688868
THBS1,-0.034894054711565196,-0.0008214127071962439,-0.05248361645829764,0.10425483666703214,-0.002652930180633229,-0.013943084289272697,-0.006946208411193833,0.005202947093859537,0.020763603196216462,0.0057585359476030225,0.04924549239606221,0.07334632137858213
HSPA4,-0.022475839083446976,0.03390615040885634,0.04043413533248084,0.022934947525363344,0.019149062020755205,0.05014330082152244,-0.003201312311564807,-0.0018116757821631333,0.025017420622278366,0.001240620234630179,-0.02181862253952405,-0.0016361082773055605
LMAN1,-0.002249331165807626,-0.0047566121910738186,-0.005813432954665997,0.04007258562125336,0.026998385281694397,-0.03176505018196835,-0.03322675358815206,0.028163305077230635,0.045651170150698965,-0.055384350378249216,-0.025439348198161554,0.046139864938579536
LYPD3,,,-0.020988480769521253,-0.009253131166717568,-0.010502216450156608,-0.018163240883842562,-0.016536315859040803,,-0.02560628335867693,0.037410336097107685,0.007229276769108973,
APOE,-0.003628605254896032,0.05717722549130954,0.014046850471461352,0.006390318320142582,-0.0399408002464235,0.027513568145799083,0.023508383832968167,-0.020429475300721218,0.06582493532944426,-0.03359839722727325,0.022272341069800514,0.09959139460106435
SOSTDC1,-0.01607585644737781,-0.020251335686912616,-0.007209692633491145,,,0.04366607423779291,-0.0017575219184244432,-0.030604011412672258,,-0.006916549170588746,-0.02669291446971572,-0.04233175692571375
ANXA1,0.02290232142584938,-0.044309546032686886,-0.020184420186367714,0.09660792832227762,-0.00395898514901751,-0.0706359142852677,0.0382694005632082,0.04464855522651657,0.04916457981636663,-0.06519207820455016,-0.03804918316461887,-0.0016879310746377473
WNT2B,0.044063921485233526,-0.031716160981287794,-0.013927666576067435,-0.02802743054300842,0.00022939165550794495,-0.02608659169105442,-0.023494616789538344,0.009159193697314386,0.10429735632664155,0.009340774028795167,-0.03916070131395987,0.07111168890878948
AMH,,-0.022445692677103384,-0.025629073428314816,0.06341801247455338,0.06282328458177659,0.04457125797230478,0.006275100146516559,0.03623973840038398,-0.0028077479590137067,-0.0038777914886844156,0.013485019404296864,
GDF10,,-0.028407534237100462,-0.015923523549576064,,,0.019467293792258915,0.014493967701539523,0.027500080463932708,-0.029573220880009903,-0.007695400605558118,-0.030831761936809237,-0.053059578530160946
EFNB3,0.05531831466244185,-0.009930315538558724,0.014759820342758743,0.050638781180891775,-0.007747569279864417,-2.8336013704665388e-05,0.014462830159416426,-0.0035605979321136913,-0.01983947172850603,0.059891443558240914,-0.04726316483137594,0.11976251236750182
LTB,0.07444316427205512,0.03600731944341174,0.012850716244581013,,-0.012309826729754928,0.03212044670053681,-0.006671397527699127,-0.018430824238708565,0.08616837765569037,-0.006049036033460752,0.09910323541136126,0.07516911970141062
ANGPT2,0.04898092129356194,-0.0344315027987675,-0.05595417626385399,0.008330138078414184,0.03239606295803679,-0.01280576975975634,0.0037561147906001275,-0.0024552369047458385,0.02338829544944109,-0.024354159790541657,0.0011906359759252716,-0.05528280977937706
NRTN,,,,,,,,,,,,-0.058781662183777214
ADAM17,-0.012959944146512541,0.06900490280065626,0.02571455319649567,0.03471562171406016,0.00817181582998657,0.00021936161715804318,-0.020009865508760084,-0.0018213836809725717,0.03210226636425688,-0.016703078197683772,-0.002022655330029038,-0.08795251868271349
LRPAP1,-0.01783172350147633,0.0597961214994694,0.008497954851643855,-0.05132559489391341,-0.038971167586277895,0.040038691969245456,0.03955803654102023,-0.03547444748656462,0.0005663058820463056,0.06716017988393201,-0.033654622846855664,0.039194988267163666
NID1,0.028346588273971945,0.028887116539948684,-0.047129397096861564,0.007949861679411049,-0.03314708005708948,0.05928325561122036,-0.00830029607099466,0.010792799025316609,-0.04044601041966898,-0.008037319540523042,0.10109671975581885,-0.019256257983060205
MST1,0.05331865056421546,0.039542981523845715,-0.029838948719118807,-0.03308137567968609,-0.016975230886262894,-0.049899171718256995,0.08677286462948104,0.06072458901163071,0.06362312601212343,0.10530069202801276,-0.01618232424899207,0.11014457827674475
IL13,,,,,,,,-0.023604486344554507,,,,
DCN,-0.003561837052404806,0.09683108210327758,-0.02383759239167314,0.04478291467701505,-0.017626208339464204,0.003614850330459555,0.0041111788206174985,-0.009610920765177423,0.12598691387103433,0.0005101640259951102,0.1353382344790004,0.05351632947874438
IGFL2,,,,,,,,,,,-0.01988668916108356,0.0008217360646643615
COL7A1,0.04946417859694415,-0.0042448232971619565,0.034740634036855206,0.0862966506397551,0.023951930211855082,-0.046783512224321616,0.02051637547433066,-0.026924075295179747,0.0812497856718248,0.0022195805383431314,0.12399242316416166,-0.04471146237862272
CALR,-0.02363638623684968,0.006381118474796649,0.009843298828042796,0.005919519982570968,0.02689307318093267,-0.013480358832254484,0.0016900026024514918,0.009378576575717204,-0.004198765396930296,0.04268419975401554,0.05045851676405603,0.04976231792761422
PIGA,-0.004729660565917495,0.03125958139206201,0.006258030470067945,-0.06564770878722623,0.012951190949036106,0.04836499564450043,-0.03744840599236031,0.03849417360396736,-0.032110167946283866,0.01885817156324137,-0.009013174626960847,-0.0185420233601743
