,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
GNRH1,-0.0319992739091099,0.00923320944229481,,-0.025395938762285238,
FGF8,-0.019745393590513922,,,,
RIMS1,0.03064390774518946,0.04476603560571421,0.012108415705757639,-0.008951042026654605,0.016808350674776772
FGF14,-0.017800425450852538,0.0010662933674947246,-0.11103259027923831,0.03770890095883129,0.06495732964431494
IGF1,-0.042114149821796946,0.09936004057495954,-0.05468802378722159,0.00843475632468233,-0.02112242468768467
TNFSF10,-0.014657443119465145,0.06958174636472272,0.16243270984101002,0.059867534559807783,0.05876401897724536
GDF5,-0.017063043391298938,-0.022940859037644035,,-0.06054818068448398,
CHAD,0.061647945933746125,0.0012022282228939707,0.1282144111165877,,-0.00754077208659771
RGMA,0.0006649709598985106,0.035806897186241464,-0.012545110856380888,-0.04488729039933606,-0.057815594250608095
WNT16,,-0.026114270926093672,,-0.028117733083265036,
CX3CL1,-0.02068782904888905,0.056397137423442295,-0.1106278338434736,-0.028887851881583056,0.06510842453943906
FGF1,0.02868854063684513,0.07858491793952747,0.03432033267494447,-0.06753866667487117,0.060226719606612855
ALOX5AP,0.00838471321155181,0.04127580467760079,0.06210847770597496,0.07266196322569718,0.14503725325558114
IL1RN,0.04283674908012986,,-0.006264428137635454,0.00689916659567021,
PCSK9,-0.015167530571658254,,,,
FGF23,,,,,-0.03197757741606903
NPW,0.047998430099791926,-0.02916525404513243,,-0.03843573219095856,-0.02912120785878485
CXCL9,,0.02968186019295121,,-0.051477801618627146,
ANGPTL4,0.0011952437597449294,-0.032352048498838035,-0.06148808709936143,0.023976664946268527,0.03554931892328975
UCN2,-0.026347348265471467,,,,
COL4A3,-0.012002376412449734,-0.03873335919755974,,-0.022195903214346252,
NRG3,0.03660719320265086,0.006277775386169602,-0.09092263388131244,-0.0625017113096551,0.019956404951013935
IL23A,-0.019479476294756562,,,-0.004091232616448748,
COLQ,0.015464215522694879,0.08120740666744179,,-0.03700472937281792,-0.024166379734613292
SCGB1A1,0.08739864356027893,,,,
TNFSF12,0.020071052740385325,0.01363715680354041,-0.0004049415679281853,0.03817871950612228,0.1282225780490171
DKK2,,,-0.04811187074481841,0.06751360266388567,
FYN,-0.016671615448100252,-0.005482952153627254,0.020849087716148445,-0.04034133847666778,0.0958463916024134
ACE,0.017398398665128306,-0.007106108601343223,,-0.03198530493628668,0.07879961466802253
IL18,0.0026501643508318644,-0.04114777427673569,0.1085848644859289,0.018365270155572443,-0.06906933012323574
PPBP,-0.017954906365031404,-0.03357831713157009,,-0.020752744154417992,
CCL27,-0.03155005814412211,0.005942404193538362,,-0.008221765043088608,
SERPING1,-0.03195440575495026,-0.04189337964659684,0.05584577939396802,-0.017687644710388237,0.0763882765069627
AZGP1,0.022825187097185846,0.08313625397736786,0.09194318428993094,0.008817704499422404,0.08974260758554269
INHA,0.05269867484272974,0.004949814212658241,,-0.033424978181533845,0.02955232040734411
SEMA3G,,-0.026907185557834543,,-0.03788840166978664,
COL6A1,-0.0020743853785024436,0.06774414638287106,0.022557443819885767,0.08485530987856281,-0.02625936058296638
FGF17,-0.018255711293014235,,,-0.031537491448169724,-0.00555105519983008
TNFSF8,-0.016614809569818915,-0.026114281078533794,,0.022007070368241448,
FGF20,-0.025930248668139377,-0.06920479187890279,,0.01176359827712006,
ICAM3,0.054074657260018616,0.04304399331486851,-0.04126804848824975,0.03182465744952866,0.007135029728653875
LAMA4,-0.03629648987206005,0.02811203008030272,0.01873537732965165,0.04059655170661244,0.008366292504928487
DLL4,0.032936757091813,0.04594107622438573,0.1337282903139135,-0.05006463873655446,-0.010165051805854208
SEMA3A,0.052936613518766225,-0.04093645201011316,-0.060139956087464475,0.04921377089620961,-0.08105529650194082
RLN2,,0.004022127537133374,,-0.020323497574371487,
C5,0.014975347216080934,-0.05317114250460253,-0.04811184888041173,0.023195459487741193,0.10086072724868789
COMP,,-0.031272551834204285,,,
C1QA,-0.017793428268885116,0.01724279210177786,-0.0363450278809933,-0.00632648475519094,0.07777264683100005
COL9A3,0.057341201147527936,0.006805975974065102,-0.045025761676338524,0.09028837919175486,0.05590942640724153
DLK1,,,,-0.0669830395187765,
HGF,-0.0037316348333608397,0.003014659128013517,0.04241246396999605,-0.005502584776298318,-0.07179646535600907
P4HB,-0.04593233286668686,0.0986400748572544,0.05412089030208231,0.0656852675262965,0.015276673929822219
ADCYAP1,0.004555546814858269,0.02907626936280514,,0.03244296926185131,-0.04378633943947858
GREM1,-0.020153927804575106,-0.07706023880027343,-0.07669006019629052,0.03407415936989449,0.11104596067933581
EGF,0.18055353924107004,0.01698072683257171,,-0.010406068131329283,-0.034146367607495884
VEGFB,0.05268263135957862,0.02892242568136701,-0.030079508875362586,-0.02198326712273077,0.0192791234673215
FARP2,0.017469835126442783,-0.033281996547911356,-0.015988932844113766,0.04100162819697761,0.06935131578809278
IHH,-0.017665091999019944,,,,
LAMA2,0.008129751368958,0.010468788246380933,-0.09953838309303471,-0.024047797731125257,-0.02396848394620547
SERPINC1,0.09612510557966931,,,,
NRG1,-0.03127829876130472,,,0.026789551053097254,
SPINK1,0.010733539338747438,,,0.05619435040856975,
EFEMP2,0.04696553240739243,0.03851376763389784,0.1649374328267075,-0.0015514515054773077,0.08153216067648324
SELPLG,0.0019261082793101127,-0.07030485120498957,0.0016572431000712747,0.004939968366751056,0.09340455148902833
GDF6,0.017411501110473352,,,,
HLA-E,0.004454573599663924,0.036803219590915544,0.027071705313511038,-0.0024491407986106943,0.07797420679686083
PTN,0.08728127691160381,0.05553713755367567,0.07846545657571322,0.0973171408543349,0.0015319606862943757
CD274,0.0634177174147276,-0.04852214806176012,-0.056891704339826744,-0.03598761319443087,
CD14,-0.031798427542052955,0.02212961182295932,0.0609161001487359,0.1052411619949279,0.036513396916040865
SFTPD,-0.03868343477803655,-0.05669409822444112,0.08562565077529048,-0.02736950522855507,-0.03306189793713875
SLIT1,-0.05201283209090223,0.0018455863029423728,-0.08829740457966145,0.03948415916231432,0.12943404203403047
CNTF,,0.04817889952647117,,,0.16638419812081348
BST1,0.037521585114071505,0.011272390212139384,-0.029043571227248464,-0.01597456573859211,-0.07003490002196731
AGTRAP,-0.01529184182400385,-0.05041742928563058,0.0020425519797523392,0.009534371345600224,0.0844725386379128
LAMC1,0.04495859753383861,0.051202196766707835,-0.06600840315548147,0.02445665946790701,-0.04817787865546941
COL6A3,0.0024444893352901496,-0.016890654427851325,0.09862695692850908,0.09729045525698087,0.0015808143220533207
FN1,-0.036156837478270705,0.09876474041027807,0.029866767983465655,0.04118779066989876,0.08367741151320042
MIF,0.0471889190947372,-0.08299099531380591,0.04799764942722213,-0.020824416415842976,-0.06520764145127889
JAG1,0.0009630369262854177,0.013084614128228452,0.07426381959965249,0.05575943035605542,0.013149649865947693
NID2,0.01732721779287818,0.052008945730176566,-0.05241433758894673,0.02346028899198571,-0.0029975972399608943
EFNB1,0.005776860122562025,0.04672191340560085,-0.08592365127664203,0.03494583527731022,0.20659853881778384
COL4A2,-0.019578468654835555,0.05917693753657245,0.0054903302659280815,-0.020861813624589474,0.04123540949610145
SPP1,-0.019785707630710987,-0.05214098742680618,0.01978549551203701,0.048211903867447184,0.06870042597517122
PODXL2,0.02593662859226777,-0.05101175741596948,-0.050032755855438066,0.05206223392776152,0.033762671169310456
FGF9,-0.025849010935811757,,,0.01270992762779326,0.008784344450832541
ITIH2,0.00770489645438291,0.014427092699286522,-0.034601081017243726,0.01369176395051677,
ADAM10,-0.022559649573608502,-0.04153422537932456,-0.05562772236439552,0.022476834914945402,-0.02159585869301325
CFH,0.027915027270139205,0.024758509878012255,0.11598794671751793,-0.006240272190716063,0.009930452687130694
COL4A5,0.009179435473302104,-0.021175320227158435,0.01473213332385523,0.04026166142673022,0.033831614414624046
LTBP3,0.007611328754420535,0.04010087889559829,0.03230507906363695,0.03333506856326374,-0.06656087819209788
GNB3,0.01574625196502518,-0.04597357453913279,,-0.027496909582712642,
COL6A2,0.0321588994036414,0.024881054625111004,-0.021968078762862817,0.05115914751985957,-0.0753911474253695
GDF9,0.0744001803026758,0.036138946158329355,,0.11868013391916529,0.040144854274554234
NCAM1,0.0003766903077642252,-0.006964488337797634,0.002634211172793253,-0.039827919642234984,0.01792072199946191
APOC2,-0.013176983510089738,0.023057027408105283,0.07059459959773322,-0.008755322585418647,0.13213625619722438
BST2,-0.0012181232215011015,0.06567505314293766,0.037023433575788196,0.019258313739239755,0.04909451800794379
COL5A1,-0.01734640806781978,0.12720224661261098,0.1728053234787619,0.01830058560713591,-0.05598550334141278
CALM3,0.0759578411753767,0.0587430099146525,-0.02551737251804999,-0.0690896403786581,-0.021556032067928704
THBS2,-0.01800960857182387,0.023103125106084893,0.14091098992621223,0.005702298503253257,0.052194169954846895
SERPINE2,-0.018940772746648925,0.04321997003217836,-0.02284356938451291,0.01500481714641856,0.08398162539922864
EFNB2,0.06020865105575151,-0.009789026001914973,0.0027651178450295456,-0.005851637601089562,0.058123931113104293
PROK1,-0.015986493996411465,-0.02690716991065315,,-0.023177372365553284,
MMP9,0.0041339356220431245,0.057511281766737775,,0.023032539919295714,
DMP1,,,,0.03127532556042179,
NPPA,0.08311967177662999,0.0015775003891076648,0.07527113056704902,0.04113375052903847,
APOB,,-0.029526060431653033,,-0.023177372001644485,
C4B,,-0.029882806362474635,-0.03419490963152021,,
NTNG2,0.005161849996008332,0.0265797981390394,-0.04027645388131071,-0.03962433596546561,-0.1073088162100419
LAMA1,0.05267969901321517,-0.04104549526379379,,-0.023256535370764306,0.047147835350846455
UCN,-0.006989266642316285,0.001776434671143783,0.13235779917643808,-0.01864196095334802,0.09049444536863636
ARTN,-0.02518698948553402,-0.010291377948397545,,0.0002766510203256849,
PDGFD,0.007432406801586341,0.10495124905659373,0.08938510405019287,0.0510209464966385,0.05423178767613296
EDN1,0.0087387895262095,-0.005490057317888345,-0.03980336946491992,-0.019048007316793084,0.010250012982145399
ARPC5,-0.013256937235773427,0.008024630762955946,0.004038769163409585,-0.007780871842369237,0.09901385976176721
GSTO1,0.027101261415643722,0.009617343716204253,-0.021829155273520015,-0.024170520629108596,0.0980885730278706
PROK2,0.009501046309064535,,,,
SYK,-0.008153527020014465,0.09427634767963812,0.11739020080711911,-0.010522571826343426,0.035448917731270894
ST6GAL1,0.004022715742047416,-0.009856708438153564,-0.029552195266750323,-0.06325639567823668,0.1306222849323674
WNT3,0.007009842295775411,0.08135702183886945,0.10028457180740076,-0.028726604360704688,0.1458977606957117
HSP90B1,0.022066581680969734,0.04189353137009914,-0.0525975732428152,0.03597078321156126,0.06556555703700709
ZP3,-0.023071923544010234,0.0496800800708481,-0.043470176152396324,0.01604263482696479,-0.02013171806318503
ANGPT4,,-0.037232174815599046,,,
NRG2,0.06100854799653421,0.05124408589799426,-0.04962357055753142,0.029444777683227657,0.08245796182579165
MELTF,0.015561920889894365,-0.05796143565205066,0.15549364233587312,0.0017601030150819995,0.004582029871171901
NLGN1,0.02950929181079297,0.025114121848811934,0.02304465820031946,0.020166730410744477,-0.043593261415611706
SLIT3,0.0047795322869573905,-0.00945042408142408,-0.07811961773436306,-0.06239006405900809,-0.03864788819364321
CCL8,0.01714036430640783,,0.011191862994549467,-0.014331861492975538,0.07271553193357409
S100A4,-0.012165459308281905,-0.014496973271955826,0.03464991791822919,0.02655120214670081,-0.07218846527374469
TNFSF13B,0.005051132937183032,0.06400702564825751,0.021030465017754577,-0.012249027127065097,0.037310301399763865
HSPG2,-0.006824675433887566,0.04423771559191881,0.032037078381232334,-0.01456960371097141,0.0782042969493936
FAM3C,-0.02225189088639645,0.023662624245622873,0.03285287593424584,0.024109680517433025,-0.025590430498267508
FLT3LG,0.026632971550575216,-0.08044484485989702,-0.06315521322782419,-0.020607447346638927,
A2M,0.010883302345848453,0.07737646094247522,0.11509454625374299,0.010166861321963922,0.10754924910073509
VCL,0.049813447543385674,0.02058897387563098,-0.09043365572656632,-0.01183683302678351,0.03803373640083278
FGF2,-0.0048665615906826176,-0.061849881661414065,-0.07046842584747454,0.05063598041717186,-0.03318948745799942
AGRP,0.11808410795861933,,,0.09737631627093511,
CNTN3,-0.032143950053476235,0.006263142775528366,-0.04126801224288734,-0.03351645808652803,0.04135157262284537
RNASE2,0.008019742034777901,-0.022616787741830974,0.22175677628457,0.0597497225826305,-0.008910843931910132
ADM2,,,,-0.018516448929549133,
GAL,-0.014252800789865324,,,0.03844716536820922,
IL36B,,,,-0.024857465589589147,
CXCL6,-0.039455137003094054,,,0.03163190045307988,
PDGFC,-0.019083207983173905,-0.009172412607921053,0.06356285460272039,0.0875488940800531,0.020870855595394772
COL8A2,0.027711535664071352,-0.010231144895543142,0.028673706300218687,-0.02647983764015892,-0.0038520910126657567
SPON2,-0.001494190768691411,-0.01573311808702596,-0.043470176152396324,0.011798510040493607,
LCN2,-0.026139454363212602,,,,
SEMA3D,,-0.059740129284550234,-0.03896004299968663,-0.003475454135680148,0.09730712612527526
BMP6,0.06402738324237764,0.026274815387591747,,-0.01898299401607081,
TIMP2,-0.054048039772854245,-0.008259336013669258,0.16378746346438045,0.0873075355020414,0.10256230842705018
EFNA1,0.037130155030694,0.006695769792520614,0.043791816987942586,0.010853264039871762,0.0714502748047312
S100A12,,-0.028800313799338235,,-0.016264976960198088,-0.0837478938559333
TFPI,-0.003062279640838235,0.03883119781715414,0.07063696033259836,-0.0221870762205126,0.025966831940074413
GPC3,-0.008778182426462965,0.06339143518956081,,-0.029131565553233072,
NMU,0.05417977539875912,,,0.010466361707616513,
SCGB3A2,-0.022487931714830902,,,0.007143072752496426,
LAMB3,-0.026060288299341535,0.02052330215352029,0.04912826187302307,-0.0608832587108839,-0.04238260490265336
LGALS9,0.0050778472820509155,-0.01311462607956479,-0.03505442534157695,-0.008380790553424356,0.03425426049522146
VIM,0.046319313482341855,-0.0041321234251178165,-0.003640320911507152,0.007060882746127743,0.08234950150746005
PLAU,-0.034879003848507825,0.004531077179752972,0.03403960567924128,0.06759265262021141,0.11358157022516431
TGFB3,-0.02993132035669716,0.020364245549683944,-0.008490935882224954,0.054988780945069884,-0.003353795271953187
APLN,-0.06074246780964316,0.10409546440984915,-0.06754843425075217,0.028810167973855147,0.10220998041752119
SHANK2,0.06901797264178826,-0.010471310802313944,-0.028531926579246077,-0.04039103629282466,0.009717505538210368
LTF,0.09980926244951505,0.022658481579182838,0.0860346674715826,-0.02623252858564766,0.06745484163883222
PYY,-0.017810532105598346,,,-0.017299409231058906,
PENK,,0.11143998251487452,-0.06695233659537476,-0.052005037958482665,-0.052279900551275814
CTF1,0.0024301498349822183,0.03214149548788984,0.11606856862683378,-0.02868961252964449,0.09974870318279433
COL3A1,0.015888146099529626,0.09624334602398264,0.06279984912821553,0.03464987899541163,-0.03104281339021035
S100A10,0.04610251088711948,-0.023027626779231983,0.055453253037836166,0.031542995865844956,0.03653062531849947
FGF13,0.012007967122221916,-0.02611428184475617,-0.08256046873041888,-0.0524726566709182,0.022883811375170322
SEMA4A,-0.03600106899831244,-0.013883409630729383,-0.07030041943712269,0.02930014140220358,0.03765325982663195
EFNA4,-0.036483314926051065,0.14231930157548073,-0.04182779493796316,-0.014024867564547098,-0.04766961017082566
HSPA8,0.0897877926050001,0.02108998538571996,-0.007823405493986328,-0.06144474701319683,-0.009196388779636435
NPB,-0.04723046172674357,-0.022205414498190426,-0.007876307351062444,0.011596159391334303,-0.04742223160683231
ULBP1,-0.015167531727645326,,,0.09817448750004808,
SEMA3E,0.012723796757838418,-0.016621720379037253,-0.07323251223025937,-0.003545467201697623,0.07210870513319037
FGF3,-0.006915350886980406,,,,
ADAM9,0.022467760654161333,0.0558242825895279,-0.0009068852182703531,0.01626920856419036,0.018206969013329084
ASIP,-0.02823960528544964,0.05932502752876092,-0.055134205050888646,-0.04987825317458045,
IBSP,0.005494472827917476,-0.03389615473565539,,-0.03967694091041869,
FAT4,-0.04777669667111954,-0.004361998024580924,0.007401838981634489,0.03316949974023916,-0.07159349351951212
MDK,0.0889943728970906,0.032444720563471995,0.053272324589036836,0.03439003115692804,0.041480632157396696
BMP5,0.012250263767616546,,,-0.03078740534520916,
CAMP,0.011785580780126143,,,0.059286654476464036,
HSPA1A,0.019143069710761206,0.09501437860565329,0.0902205495293958,0.003353377210355992,0.10853483372104411
SEMA3F,0.06106695734425194,0.03652816700865156,,-0.012733814168276281,
ARF6,0.011899296992113008,0.0280879521900706,-0.03982126758904339,0.04261316521472594,0.038164022655995875
IL6,0.04428298360151149,,0.0018554577111561628,0.018174255191584967,
CALM1,-0.0005695492996419485,-0.09963001745845383,-0.06067151084136014,-0.05768195229999773,-0.07710531705916632
VIP,,,0.04868292088966256,0.04565341836026325,-0.040482871005228044
NMB,0.01594577101058128,-0.05555413990688712,0.023183188772196616,0.060493866215616476,0.0003371312753290639
CCL26,-0.024932685246953846,-0.03161125941933825,,0.02362498746747886,
FBLN1,0.006281271927647376,0.07146745032592833,-0.06904644985096453,-0.021409718236839216,0.2007904344214396
SAA1,-0.012122752842773706,-0.007792818293631911,,-0.004264004564374809,
MICB,-0.015345923425543122,0.023453693273107472,,0.07286224287779465,0.03282818770759354
F13A1,-0.019249966369518146,-0.018659786194072218,,0.05739845426154165,0.014213270124746045
CXCL11,,,,-0.03697509088384612,
COL5A2,0.04864887911599171,0.01632320276111114,-0.04584546168500564,0.016993644444498853,0.026656636019181654
EFNA5,0.034781128019010586,-0.01674864376305916,0.03065905762552373,0.03772784008327636,-0.007322014436208694
AREG,0.047982814720386804,0.018768404075994935,-0.04609674416551109,0.09260496237674486,
EDIL3,-0.004645202722092327,0.02420976759022219,-0.009822152753547291,0.04513655306088419,0.0923940942262278
CD86,0.024533143329238706,-0.023005210308314494,0.05967949802336033,0.03431514686576853,0.13041451971800136
AHSG,-0.014998774971860473,,,,
HRAS,-0.03489224304647059,0.10471264842175407,0.06046034291667478,-0.01908066698197645,0.021741636347054203
C1QTNF5,0.03494005304385097,-0.03554550932387856,0.14939450186451886,-0.0007651709284020856,
RLN1,-0.016768519252871934,-0.025298150322197684,,,
COL4A1,-0.0026865688285356948,0.07488484509622831,0.06686738005622896,-0.001163564357069585,0.05848505486966774
CCL3,0.08208472085375285,-0.07826888731966875,0.027687462876171267,0.028464045661487723,-0.022536268452082207
BGN,-0.04089753352789161,0.09714980756636027,-0.030494053360551245,-0.014673980554444955,0.011180556836779808
RETN,0.02907673220499348,,,-0.02336926037272208,
S100A9,0.023155832633228988,-0.04330232372806859,-0.019205892142065306,0.020879921749313416,-0.05760097917861674
HCRT,0.041877873958258295,-0.026846397154625324,0.06711253413104597,0.0790618298436953,0.032059582361829375
FADD,0.022829468445611845,0.06337347975913611,-0.070696239470072,0.047236509802527755,-0.0026784432647760383
ACTR2,-0.005804684818582942,0.02951008501143348,-0.011469243118512345,-0.00119506275603259,0.07865724879069957
BMP2,-0.013366894603510966,-0.003037939223912209,-0.032929055394214035,0.03340747911268957,0.1247899667298942
PDYN,0.029165843286125374,,-0.029447764423097,-0.054421023034147295,-0.09197818530971766
CD55,-0.019844066792881778,0.002123113321932034,-0.017979384327229224,-0.0557038574517606,0.07270096840299015
OSTN,,0.093865055479749,,0.03645167233878856,
PDX1,-0.025401145802896992,,,,
CD6,,-0.03357834405011161,,-0.03314007241310002,
IL16,0.004124839197989298,0.04275002430300233,,0.0017230584372628732,0.014976814595357536
LAMA5,0.020677680904942677,0.13639432621571468,0.016496142017094793,0.05970958590641281,0.1870209483299159
RGMB,-0.01853508265052534,0.028104287436152505,-0.10309713118710129,0.01926825696546338,-0.0222057639566141
IL12A,-0.02951492024342129,-0.03640870334179586,0.1354876787571138,-0.045293107423986796,0.014488905483220488
S100A8,0.04409950651675881,0.06909982175797127,-0.05241425418565066,-0.002507819346818516,-0.0791023424610315
TAC3,0.062142615864887,,-0.05468808638727239,0.09655790541761504,0.09871714388205709
MFAP5,-0.022612944783110125,-0.036050712253329786,-0.043470176152396324,0.029641455310318816,
CXCL16,0.0036056692593569965,-0.010089012340927808,-0.01998034863789042,0.06418098667738759,-0.04647996342384653
AGRN,0.04683259679386103,0.0982387762443328,-0.007819750272408407,-0.0025564351210903852,0.06229980154309355
COL4A6,0.011833108992054331,0.06878105858640778,-0.01825510451488317,0.06617517845345565,
FST,0.022016658998140433,0.02721112021390333,-0.05333287581026908,0.030080858006185703,
MEGF10,0.010506711997498957,0.09665869578099763,0.07874521166498713,-0.031508290283777114,0.06993804929839532
C1QB,-0.0023073658182831695,0.05123422086587298,0.11067366382991395,0.004250136717091079,0.07361398608394129
HLA-B,-0.010589173105556205,0.018861072605227965,0.04001598073211634,0.028545152696974416,0.11722719958702559
PDGFA,-0.04642380923723319,0.004934014047656815,0.06875122968752118,0.034831836286102695,0.07869243066703442
LAMA3,-0.013201402264119245,0.03741684448130155,,-0.027458706605031073,
DKK1,0.061275075434742206,0.048613043305432625,,0.039011655192578994,-0.03436200653135277
INHBA,0.021972266041775976,0.020843807248467735,-0.07811960020628528,-0.014206295078190467,-0.12076859948176559
IL7,0.09147347256283792,-0.009622200306715394,,0.008649216782200654,
FABP5,0.021598047062604684,-0.020358512146352484,0.07925251556277647,0.04330458845223677,-0.007815744389841419
CCL4,0.05873357143947792,-0.052744845202411114,0.01938597584129736,0.011644485791929293,0.07433104028292725
FBN1,0.012062064987955564,0.022832659197048754,0.03622113018474405,0.02480817927629773,-0.0052579339664155155
TCTN1,0.028913811048697523,-0.03912105488293574,-0.0402891941216443,0.020150082190357355,0.1015496857056778
NCR3LG1,-0.01987716248407642,0.047230136062179365,,0.13985528277215956,
BMP7,-0.05305125902749094,0.023863872180993163,0.018715321335977742,-0.005745883774899022,0.08939720559676521
NLGN2,0.03264283795678227,-0.05588520869990612,0.03719023745065702,-0.021356102359216235,-0.008653619740842833
CCL25,0.047694807695015495,,,0.07196135996292684,
NPNT,-0.005135275644372006,0.040939520278675354,0.11211371453177087,-0.053256893575631827,0.04855546457741992
KITLG,0.0057970688157845274,-0.0013720568796329526,-0.03699739919303426,-0.07140638143763567,0.0751193033569111
MADCAM1,0.21902991220364004,-0.03664563643824734,,0.05981777536525309,
F12,-0.0001522576780710304,0.09565720499145645,0.04942611582509768,0.09769641621006774,-0.06540462603946398
S100B,0.03892549226119887,-0.03974476708559793,0.08544975172666189,-0.014563755321695581,0.02086734763446034
IL27,-0.018800191350783813,,,0.009980860497536092,
CD99,0.04839222449962753,-0.024317498612300415,0.10459327222459076,0.02030009445638298,0.02766240923797181
PDGFB,-0.01808840890395738,0.004482927302485577,-0.028797833219976983,-0.04683245339242376,0.03771852052657185
CLEC2D,0.03417922294224212,-0.006085525314303127,-0.017068304663276416,-0.05571048224461327,0.023363256470568285
F8,0.030196159432227643,0.06436987834220625,0.08591857813348067,-0.06685916147836209,0.07648596715328686
C3,-0.03519915009804246,0.058770730294407686,0.08696278698594734,-0.019896770267979483,0.06539676606054204
DLK2,0.05351903561711619,-0.029526048295962583,-0.023922121419967288,0.0023243786123792703,-0.028804892498111502
TSLP,-0.012462945761580625,-0.01759176141440403,,0.02917243853925127,-0.052185041040159565
OSM,0.027071189897946418,-0.008739181336061346,0.025217400175006302,0.09599734690306726,0.011762147118588273
SLPI,-0.05857072463188432,-0.029859740652287935,,0.026577029943042136,
AFDN,0.009656706777599042,0.07081291731915772,-0.05444902890223098,-0.024071948132872143,0.029415864992679546
KISS1,0.1208083015005594,,,,
ULBP2,0.0004822678460759605,-0.015066519853987381,,-0.022573158623353833,
ICAM4,0.017749830985070512,,,-0.02032349583462849,
ANGPTL1,-0.025186982721345282,-0.027291824792214474,,0.07467555694626646,0.09042735289353011
LTBP1,-0.019650235079722182,0.05133994029037105,-0.04934968157386142,-0.06145405896301382,0.11737264327570758
NTN4,-0.015049584913712806,-0.03955038998810256,-0.019082920216955956,0.009155121164617825,0.01367304843725722
APP,0.012742884014437104,0.06769446353599955,-0.008401461620996652,-0.03755055881132656,0.06429621601966774
RIMS2,0.00018902582943592283,-0.038945358161107634,-0.09674053314362245,-0.0009343561959515081,0.014145368895471458
WNT7A,0.011864635608156095,-0.07781570322455514,-0.029946520756059296,-0.01450616365465503,-0.06701970850216624
GAST,-0.014828233333389626,-0.03194671739117849,,0.009411845706052682,
GPI,0.0008849414638998498,0.04500169851093387,-0.06635637389551262,0.044670759646605225,-0.17979143230408764
IL1B,0.006271687362164089,0.04126779532981052,0.03353042492136975,0.0794807659903932,0.017166929798157354
SFTPA2,-0.012813579601986974,,,-0.017299405076269907,
HAS2,0.004873676172453732,0.045548123120316565,-0.021843377983877737,0.07909885152265937,
IL11,-0.0022307443739162168,-0.033578349372994726,-0.042928601708504974,0.00877430385351624,
SEMA4B,-0.011277310086299482,0.053956761452165394,0.01893280034091983,0.006866318028598022,0.0658752730555011
FGF12,0.09066869886899631,0.011300772410158819,-0.002574253280992796,0.022797576083280528,0.09379660087744311
CP,0.023150702848503506,-0.004929847465436032,-0.02068468008354643,-0.03138315549081456,0.1127056467273397
NLGN3,-0.04755857462226745,-0.05185607895378817,0.0322474948260973,0.061092979089146834,0.003945141439670036
GZMB,-0.018381903901220357,,,-0.0024093340820159842,
PROC,-0.015663662877656873,0.004943202167622422,0.12223918530331498,-0.02609894900170781,
TNFSF11,-0.015663656859398144,,,-0.018038785386557454,
AGT,-0.03280874186247491,0.01708891468489359,0.04406426773392071,0.051672260170210704,-0.021252558120332516
PTHLH,-0.0018877735444291898,-0.039571994151584786,0.03578204145124353,0.025664290201430344,0.037623303602904966
COL1A1,-0.008089134360877373,0.08081397249374704,0.011464901312192225,0.08314221063084745,-0.07101539060796092
LAMB2,0.0011237730870719117,0.06319650343584146,0.12081770814823317,-0.03586413774335121,0.006806457288486367
DSC2,0.01842393709862438,-0.021826657656235038,0.011279598595656647,0.046712645737171536,-0.05108795576377825
WNT5B,-0.057385298988950194,-0.026234016747557258,,-0.004409030491048309,-0.01982824662207045
LEFTY1,-0.023602107022066665,-0.04499060102923712,-0.02321223365232402,0.028088932411499436,
FGL1,-0.020778983986424703,-0.030845010541619915,,-0.02259304453514669,0.016937606093632276
CXCL5,-0.03655083771881167,-0.06013787404702327,,0.07163691078959415,0.01697192025001947
S100A1,0.005476296919039134,-0.06681263793359006,-0.006757570231411641,0.04663975697785767,0.00558307287427248
NPTX1,0.07206964825236409,-0.007387507227014112,-0.09735119213814823,-0.006171226395108214,0.024096897284304187
TGS1,-0.030539561920483977,0.005311272361695821,-0.028582408095644943,-0.00015962253656201332,-0.07541145823682867
SST,0.049078826572885474,-0.03793898942586157,-0.0051052068061384235,-0.05109789873210161,-0.01713368074769043
IL34,0.0014406907700036165,0.07832018877130774,-0.03370199686901295,0.011643856077776035,0.024194838675265774
DHH,-0.002549355935936459,-0.046699666272974054,,,
XCL2,,,,-0.020539135120167827,
TF,0.04464045845927044,-0.08057506149027538,0.13006733663431044,-0.06176530054754853,0.06543043196641295
IL33,0.020161602262386894,0.029904459725180355,-0.021135150403540873,0.027318318794610996,-0.0015684931532204522
RBP4,-0.0072621682607428946,-0.007050612209710301,-0.016935748863566236,-0.00654570530342813,0.126025355934396
CCL19,,,,-0.026444426224618876,
CCL20,-0.054129521427620994,-0.011857507023693571,,0.04710553370372855,
NAMPT,-0.045302578057746234,-0.006611240407460636,-0.0490452029360518,0.04895306121305276,0.06754035981602552
