,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
RGMB,0.05053314315106801,0.04176718670762152,-0.035955895314254076,0.04807983607977579,0.014130474754300418,-0.0020288483858738947
INSL5,-0.029886096948032716,,,,0.06356338347484662,
IL12A,,0.06705431015886446,0.021111317409997596,0.03780607492194677,-0.03479907737202916,0.05429485145175675
S100A8,0.024431698333506655,-0.039417299295565845,0.06114223564795755,0.04784618685473407,0.06253866888409429,-0.04026094321981625
TAC3,,,0.07787789225566372,-0.019983770148289347,0.08606348080166047,0.05644056076134087
TAC4,-0.03303412487741023,,,,,
MFAP5,-0.02074141751166025,-0.05254788890261932,0.04829998068773831,-0.016311920336530946,-0.03961692891553184,
CXCL16,0.03448653174583288,-0.0588889448067802,0.05860646859008082,0.004809282592915292,0.04314503104567731,0.15383021439886904
AGRN,-0.005468186219159671,0.012368145927698786,0.01985604554927493,0.08633490877712839,0.010489991598047468,0.006516304025484796
COL4A6,-0.02711992441261511,-0.05230842524852035,-0.03492255353194839,-0.04813027559314786,0.09033003167993768,
FST,-0.036251621980942235,-0.0020974838614728868,0.04868664579101234,-0.059432076739722374,0.01808230815434569,
MEGF10,0.02532883762268517,-0.0058283349668939504,0.030434686935319376,0.08165222958015989,0.032078395413287206,-0.11918096891969202
C1QB,0.03849331733343533,0.026490264161320345,0.09817143965280528,-0.016303489192769232,0.0338373685351608,-0.005067690501841981
HLA-B,-0.047018588688513635,0.034324277641686565,0.027217399560575187,-0.016619776491061927,-0.07185669836761403,0.11271103533096995
PDGFA,0.030555724410054882,-0.016975940046845,-0.0889099904820637,0.01360716108120202,-0.042209892647083705,0.022066172321829385
LAMA3,-0.03982079444700182,-0.043037454432142803,0.021597607485592984,,0.02480041795695461,
DKK1,-0.03336778303412902,-0.03864636012888014,0.051169330767840374,,0.06603098819360986,0.22122739612496678
INHBA,-0.029347734277083537,-0.010915484760811733,0.010956743913759979,0.03611182160314918,0.00370071918521046,0.03202006052525333
LEP,,,,,0.01666957502511976,
IL7,-0.032015024087690844,-0.012183453806524028,0.02865356781932285,,0.1319931175030746,
FABP5,0.004798150093174807,0.0063359684853860725,-0.02945715520376062,0.08334887667428506,0.06066345111198466,-0.009733821045929472
CCL4,0.0358368140607909,-0.03860697228429228,0.05163838697809045,0.016367468868550054,0.08383959258838333,-0.09736396876075654
FBN1,0.10150312732630952,0.043577410587944905,0.022305921529667486,0.008478245380046866,-0.020247233384603283,-0.01960228185755783
TCTN1,-0.016719873180279395,0.016896593664648265,0.02458343541379733,-0.013906721926492937,0.08278583453872512,0.04740825494838037
NCR3LG1,,-0.026095141863806223,0.09632615487363155,,,
BMP7,-0.01479187467998415,-0.007291647320033661,-0.03650838647168354,0.09469555566565804,0.07715362920944373,0.005508605712890566
NLGN2,0.061140280792564075,0.036694471504743364,-0.04709551708602708,0.033938773196702195,0.08948825498638863,0.04092872449294462
CCL25,,,0.015577331713663307,,-0.001485575187223047,
NPNT,-0.019098086351071058,0.0209806592467454,-0.0007311749904283299,-0.08087758337992718,0.026168511126535128,-0.12696728957970901
KITLG,-0.01614786919528728,0.0505931085125865,0.022315048706062195,0.05098550219214023,0.0027129382657171525,0.034531517353126116
MADCAM1,-0.04678986774932994,0.01746521412093191,0.008398702018813434,,0.061018296497061225,
F12,-0.04678988596271312,-0.03384081087328285,0.04563492062632597,0.0681558810503876,0.035698706539296764,0.011547710117371162
S100B,0.02075567971436109,0.019316501957829975,-0.007928893684134939,0.04373966091309156,0.06889186283002223,0.15468100323111117
IL27,,,-0.0019122013673062088,,0.07529693535973134,
CD99,-0.06104554333380928,0.004144990654850935,-0.07631959967915487,-0.009152573695343445,0.04241090929049643,0.01862838459377849
PDGFB,0.024836522497377573,0.013960126618429715,0.0878374782357308,-0.09605179591772493,0.001580010835446993,-0.022605725925567206
CLEC2D,-0.03633296443001441,0.020501714022007664,0.06011130201069885,-0.027697986575617627,0.008172454969911523,-0.01134612928588654
F8,0.023116255150559293,0.02499726609269995,-0.015184822863515995,-0.04541902738568913,0.045521076733471354,-0.027707633166900766
C3,-0.02765552356561787,0.032772616269613836,0.059927324532436356,0.0629979190852413,0.07051567094471863,0.04556066392493911
DLK2,0.1921728624695146,0.1151289317798259,0.014034067505677494,-0.010718533185908825,-0.016486289736983562,0.05108157716179531
TSLP,,-0.041930466339665524,-0.0017223485851033367,,0.06385363132060243,-0.026554749781989743
OSM,0.0805389894829459,0.009782943792632696,0.06402291424032693,0.11574867441112947,-0.014648880922922429,-0.09468835500481744
PRND,0.0029608967179402864,,,,-0.024008971721600724,
SLPI,0.0101031541546017,0.05843784228724028,0.011674514771003031,,0.036165777248832444,
AFDN,0.011740487006277023,0.0360033670107668,-0.038862737426128,0.04195298928300924,-0.0010939425547341827,-0.03747754227073302
KISS1,,,0.05491182024995859,,,
ULBP2,-0.017905085760909465,0.0027740005325840745,0.012226985638231904,,0.03221587855113243,
ICAM4,,,,,-0.04046205036556333,
ANGPTL1,0.08624753881287292,0.07653821450973933,0.013293615747367373,,-0.052973591386809404,-0.05394946072086515
LTBP1,-0.01507149015809827,-0.0025662818305325456,-0.021467785914933094,-0.033932006870510456,-0.007239916292181856,0.10624765853519884
NTN4,0.0495425014407064,0.0400006329136065,-0.0014701358632131117,-0.01408416464744353,0.041575381050066015,0.09312361563618975
APP,-0.038385598200153144,0.016272402471290137,-0.010768162288575057,0.0027873186125213878,-0.005667139248534111,0.08684341496935993
RIMS2,-0.025998023951908117,0.0005757088894635729,-0.05030546240018142,-0.09880571075546317,-0.041732620980026135,0.058660170221738556
WNT7A,-0.01741846667308038,0.017888465984722584,0.043884073502690184,-0.053200515768816854,-0.010895289173567876,0.03398567143706574
GAST,,0.04866372298563566,,,-0.007474958484276549,
GPI,0.01263588434316434,0.056125946743089836,0.005494316416261187,-0.0018689533518182447,-0.0723453933923472,-0.024753087189147534
IL1B,-0.005281436774358002,0.0070795099207731724,-0.028464436991050182,0.03090148614429773,0.08653633620867665,-0.09437522602088395
SFTPA2,,,-0.007647914552756968,,,
HAS2,0.009875851700301507,0.021279837802627002,0.018560368650329926,0.06131752851551921,0.026315458506339953,
IL11,,0.036220309487195346,0.022854558912357797,-0.022706864445496945,-0.06096053133046813,
SEMA4B,-0.0020229188681022323,0.0027528911140638312,-0.01358397932043044,-0.01130723610950772,0.0769918147931764,-0.028568735306640523
FGF12,0.011854916484180286,0.004614781659212115,0.032090979820601016,0.08080923157389792,0.07199275324669847,0.034635321701513774
CP,-0.04133507138809099,0.07021325669699326,0.03613423074431477,-0.027428591335188577,0.01599639690783348,0.10422173841152554
NLGN3,0.058521315802073544,0.05591840959610449,-0.025928303127812777,-0.0768456572891828,0.10355457014841041,-0.008165201421727735
GZMB,,,-0.0062740983375415785,,-0.01839694133404,
PROC,-0.0152854062038455,0.06978876366178566,-0.02554746376903988,-0.01703581237375159,0.04595069893216364,
TNFSF11,,,,,0.05224000976842106,
AGT,-0.06825489120613949,0.0408831653314062,-0.016505231730941587,0.04061691026676356,-0.04870457270604112,-0.09462370436508392
PTHLH,0.03031220037047004,0.09476584482107688,0.012437465380904046,-0.0023532258380896676,0.09266033948808712,-0.017232794527099627
COL1A1,0.04898937088832562,-0.012705675118726348,0.06048843194466139,-0.04196327109271929,-0.10054945462805406,0.09078159047561105
LAMB2,-0.04317007769923695,0.02967874614064989,0.06774806998365537,-0.10576292902884482,0.00017631673836393627,0.06188259322870075
DSC2,0.05432836097338705,-0.004783838642309972,0.05373405589851714,-0.0034640705455020308,0.11240810814241067,-0.07017726999928448
WNT5B,0.020493653820925203,0.03368520634293161,-0.02194264584052863,,-0.02552182135096648,-0.07753179244897909
LEFTY1,-0.021701227390238338,0.07220899829282874,-0.03910863819067966,-0.03529849646597448,0.04791732667237572,
FGL1,,0.05795748288858594,-0.007164775735667921,,,0.13663624744922012
CXCL5,,0.05804384881943861,-0.04082487895751476,,0.039985162623686815,0.17772922183974255
S100A1,-0.019660227823400506,0.055682538529069604,0.0464750645930077,0.06307360768970599,0.08345853774471859,-0.014372409516130408
C4BPA,,,,,0.017416334680027238,
NPTX1,-0.053511279422039884,-0.03864635049410756,0.009869449919002325,0.008310068458814887,,0.03652943171114279
TGS1,0.03877180280708851,0.04508708198979492,-0.01279201103059823,0.0007589826592065649,0.08738513835504143,0.0025188861357896978
SST,,0.02855684198619131,-0.00752246998154893,0.06099443331634285,,-0.08028749767747914
IL34,0.04216996114656913,-0.007834860512731929,0.08323902659506592,-0.010404695268317998,0.02812715459241194,-0.0581880134220702
DHH,,0.033371591167274756,0.10162314755421593,,0.08185608258912021,
XCL2,,,,,-0.03544571022365112,
TF,0.06443834579040562,0.061210648980560105,-0.0027833282630299783,-0.03891860115952787,0.0585157634345985,0.11787909658995209
IL33,-0.04812274767125742,-0.020024157317975664,-0.004494332837651198,0.09694453337177537,0.0020116385554480015,0.0664636090027302
RBP4,0.04128484436974739,0.013244383181529828,0.0562782596093671,0.10457037534894019,0.02265782037650518,0.04472190442861054
CCL19,-0.022924603410286803,,,,-0.026308888396028882,
CCL20,,0.04575013796053614,-0.028731565907804416,,0.05748559093960465,
NAMPT,-0.031856459555268044,-0.016298170065942193,-0.005336232213074385,0.002930216619427506,-0.04216839464947755,0.04969797361219154
