,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
JAM3,-0.035993946147012366,0.01914137211726422,0.08554055123632255,-0.059334735500446434,0.03151008738064503,0.058116765003515855,-0.02229222627793251,-0.007685180905639656,0.009835309410555835,0.05129218473503388,0.04588791384695655,-0.0038252249243083715,0.08237476147205078
TGFB2,0.01750559986535122,-0.010251409135936704,-0.0719893461484881,0.05027565297334859,-0.006212770713093963,0.10977648145886654,0.040265191467284266,0.0027270750058324485,0.025541237655985483,-0.006301173337633504,0.01159878476832322,0.022821421362167898,0.08439061378664088
COL18A1,0.004640549527183292,0.03030321139607432,-0.10166707800436281,-0.013543234545069264,0.022765701595092266,0.11924324668441959,0.011031888630820559,0.028145988074470003,0.016041535212511303,-0.08199550061974334,0.041786307808520516,-0.04078227998862965,0.021320575119487546
NODAL,,-0.0011376364076826641,,0.0060546894828957054,0.051135582361166595,0.0032421333192606144,,,,-0.03704106550521268,-0.017888126758923522,-0.02710140057157254,0.01547705803815489
INHBB,0.02475878849431979,-0.027246299940864097,-0.05362023784601748,-0.01040868415454713,0.004556871769226387,0.03961615346510925,0.01795556869499717,-0.031330563973837676,0.0065516637804281025,0.05820309505527262,-0.0025485173711249152,0.03391259996179685,0.03677552278888357
LCN1,,-0.022369669256178917,,,,-0.02602167823056419,,,,,-0.016893073170700663,-0.020025276045469997,-0.01703196689915676
ARF4,0.009568534740144286,0.048015848316082806,-0.01164749369232399,0.03612108861282399,-0.040964355966490486,0.05418348069101911,0.02878197244417979,0.008668513007277336,0.0589351558564703,-0.05045289411948162,-0.029924278070003724,0.01129854260861376,0.015619603419157933
CXCL14,0.021167455590235286,0.0010214896608241432,-0.005935453385840195,-0.040503536138005815,0.0342590122865041,-0.035452394298816775,0.04241857265102611,0.087236519835821,-0.02182704169374366,-0.02438414971146115,0.12206292403461627,0.009150222349100628,0.010778170970629
LIF,0.055959966190046,0.025929549120372618,0.16484300756834175,-0.009330458842144495,-0.006997406638168573,0.04083767336301885,0.026526085537845648,0.028999379654804647,0.05312673566873198,0.13081022469266002,-0.009110065529233135,0.048360250222301955,0.0018267583100196431
IL17B,-0.02644835071278947,,0.2222923407942676,,,0.02858959207186452,,,-0.00697801228608407,0.08564241970227082,-0.02704845312599747,-0.021900686397780176,-0.01925698010058469
MMP1,,0.06996553489325366,0.05851895294922177,,-0.017455832296117333,,,,-0.01468009733141295,-0.029485955052804717,-0.027844022279044114,0.008350973959494294,-0.02031413200773633
MATN1,-0.020838835392701552,0.01873907815331934,0.06013070931111479,,,-0.027281960541460915,0.047432241726178534,,-0.013110389692485496,,0.025611012676592663,0.028206202910980704,-0.017549079335560925
ADAM28,0.013817709330991499,-0.02960129295313581,0.057882382725129924,-0.02130848880086236,-0.030702582769450874,0.07677867662260834,0.022288709792172758,0.002073129534625614,-0.036480791334296846,0.03492401282842561,0.03237283558623922,0.06512234123378727,0.03818348628360775
TCN2,0.0008285647006477119,0.021789616701260825,0.05972200329406425,-0.03883739723817412,-0.0014268572937035048,0.07645356148448539,-0.034552791511630085,0.015143862160399589,0.018868189870873235,-0.04022837453984276,0.07002530166276018,0.06030831623229963,0.06844275481817214
THPO,,0.04716431060014586,,-0.03217668303890906,,-0.03152386238763178,-0.010437009321570585,0.024966319931896522,,0.03780609035020976,,-0.02607171795143335,-0.026298890953662602
CUBN,0.03482082731172553,0.01776806232568501,-0.03288867234838702,-0.03508014396927989,-0.018595704264410904,-0.02959403919316136,0.024457400003124682,0.014443054210885306,0.005959009237502513,-0.08120095132259739,-0.025460466601212307,-0.0221044535220496,0.03982846362743978
TIMP3,-0.00974685515808063,0.05270754273263963,0.038761255767609484,0.0010468910694910465,0.06670016509576948,0.0448549162717878,-0.023242957998753314,-0.05679377557463911,-0.05932715080143932,0.010300491915662643,-0.04384369719158093,-0.04787183503848148,0.013960374266903525
PIGF,0.00931217543526651,-0.015967569047670226,-0.016594069621118753,0.021852514517999563,-0.005230746318449788,0.05769977620834554,0.004869629836728124,-0.032138061292050414,0.047163380992483725,-0.0004335563156736893,0.03041263152615563,0.03238489904581522,0.03035944612383719
CRH,,-0.0008335375004290997,,-0.017889523385433734,0.04467533966405882,-0.04001449836008358,-0.02671753297487783,0.11384581271119808,,,-0.028638860256264963,-0.0012642574225827164,-0.038435253653101374
BDNF,-0.02249686490231037,0.08989873262339419,-0.04122723683879896,-0.001783826014525453,-0.019420814294528275,-0.019181988727221967,0.061431713226398794,-0.023309001482768352,-0.020222751250186483,0.08695821538346228,0.029657476063278766,0.05171537092502264,0.0585631481117498
CCL5,-0.028963779411904624,0.017206762519313207,,-0.004010078523621644,-0.022497829355331386,0.14998908744907197,0.007356295190033936,0.01184852857075082,0.002679090391211868,0.05821806612461635,0.019306409782102386,-0.015885215204205577,-0.042589954692757837
GAD1,-0.056687973140340485,-0.04875239721065876,-0.02061034673916071,0.05245898693051437,0.021737892759530503,-0.034060159666125196,-0.03401676901672078,-0.0021783806426800023,-0.019640847628768363,0.050200913101088714,0.04574803722013471,0.010221049956923382,-0.02985267048342873
COL14A1,-0.01449995821676001,0.0701910284188932,-0.043206114200238774,0.009114870754908907,0.011579787807115398,0.0397339283650737,0.002910923436411405,0.016158449361186426,0.03358884408266011,-0.09091396196735622,0.06138631822614047,0.04196425413324567,0.01477278455854081
HLA-A,-0.03183875440087663,-0.0006702201086255575,-0.012942016446619473,0.002225778487513962,-0.04059074348283566,0.1379555125232329,0.08352787225805189,0.053684882094847355,-0.023133774537264045,0.07950420595305652,0.05170191177679698,-0.0060083915168494,-0.00723891186161051
CD5L,,0.03809077543921501,,,,,,,,,,,
FGF18,,0.0064204731059203666,0.003918999453211386,-0.014213092547756549,0.03993609355042223,,0.0878357958673305,,-0.013612925295787077,,0.03531540488150549,-0.019802412805719104,0.03852053947441602
ADM,0.04189110222807271,0.07330608587168362,0.13095114690581242,-0.04380724143555727,-0.03265056170716284,0.04660534483029861,0.019007891996698053,-0.045276226592782715,-0.0407328302891923,0.15553103197353957,0.001901343552773463,0.03900906826070145,0.06103548398784329
CCL15,,0.11442683839941593,,,,,,-0.013721916757969571,,,,-0.01717463108907457,
GNAI2,-0.059681821101885545,-0.013938510448888842,0.022070640387450453,-0.04464380977423788,0.0542937367360179,0.12874305186550655,-0.023731926965598647,0.015539722066401689,0.018728737664903926,0.11393845250676451,0.02126678847355784,-0.026723041939872422,0.04298130916372518
HDC,,,,,,0.0967404884655245,,-0.008213962822951974,,,,0.05471480062275105,0.010601315331044308
COL11A1,,0.039642263001097376,0.00745564798048428,0.004589071897955541,-0.02076205904007558,-0.03062682402039667,-0.01847169601533263,-0.029328176352082902,-0.029883840748356965,-0.06860795573039609,0.047552883119613115,-0.009187394057093444,0.04868394682160696
NUCB2,0.058796475381114835,-0.04615317706748558,0.06404378764047869,0.04496444756576943,-0.03769204747883521,0.057570176685092296,0.003107038663028694,-0.02188545093926389,-0.023406958084712225,-0.08230603599599101,0.014746570527619516,-0.03157803423386343,0.017050238091700753
FGF16,,,,,,,,,,,,,-0.017292328487605244
CXCL1,0.0041483239677144595,0.030115640304340247,-0.02066108889583303,0.0018126179792071857,0.030176362378402443,-0.0345198642132451,0.005202030854284098,-0.02164679163031245,0.045236025508657005,0.13671101641060754,0.06876866618799718,0.0003712114418297865,0.01139520948576015
VCAN,-0.008392849162727782,-0.0007929865746647052,-0.13088326920815307,0.025104492924651015,-0.03931594722708672,0.06276668547986808,0.027273529126782534,0.03726324335975036,0.06360824459858642,-0.09577640391897681,-0.03132754447476975,-0.07095818875353495,-0.008777195260240437
MMP7,0.054788286291597134,0.026241351888674585,,-0.006038218664700853,,0.02235310672315383,-0.016761264950436526,-0.027594798969963936,0.04304206500259661,0.11755164616269013,0.05622434064185884,-0.017258474407454066,-0.029792674311863502
PTPN6,0.047313509341826425,0.06683239023499284,-0.05361801616441555,0.00943942334454327,-0.01868676263867529,0.12201565438049697,0.037138042160273575,0.041441063498276094,-0.03307296887196207,0.15715833634828588,0.05120603718991921,0.012552051558588673,0.028396416810817775
PTGS2,-0.040947951987800955,0.026401568851270072,0.0015341149662744555,-0.04714085963555756,0.012873433504012249,-0.0026585042381495126,-0.048047571208044176,-0.0129026010276045,0.02615486504475503,0.04635854690633933,-0.00928206120929243,0.07942825482490136,-0.004696578115180681
XCL1,,0.030549707428223404,,-0.015464353354390297,0.020208014769518563,,0.0555801853195643,,-0.008948691773593661,,,,-0.014860562090636856
CD58,0.05591246374706418,0.09010400509775833,-0.0009463584812940475,-0.028594711797159972,0.03156095907406724,0.08044179377579518,0.021766149092015765,-0.009677637996299766,0.004730850949592151,0.08177897277370774,0.03911090082193008,0.01922785609022754,0.008000076166960138
TNFSF14,0.03998038290424442,0.04066115699976124,0.033986008763905666,-0.015685269080691126,-0.05224328951986608,0.15571201951880292,0.09669408366021837,-0.02114321934044733,,0.08616008703595607,0.014081642325321168,-0.009192382758010511,-0.053075761301591876
CNTN4,-0.034473501115090996,-0.022248010058487987,-0.024104983199557742,0.014664386864702563,0.07832807529221023,-0.01609295241753157,-0.0030644807928859046,-0.017636424878386656,,,0.011907154259611545,-0.0011529606437506196,-0.0389036536346915
NTF4,,,,-0.01956172977309334,,,,,,,,,
INSL3,,-0.025727889314267116,,-0.014213089759941403,,,0.03726784095389817,,,,-0.01668743113982496,0.04632233571707503,
BTLA,,,,-0.0225604928703696,-0.0193505613094433,,,0.03784948195292699,,,,0.05122992955935677,
MFNG,-0.017059951947093997,0.021585405775839093,-0.05170156557801445,-0.002477020285073859,-0.02456277525339458,0.04680445849501317,0.0019531187895304033,0.00495388953845823,-0.005485492985748489,0.003771652137849425,0.0397918776173637,-0.007928264669005031,-0.026281570664059863
ICAM1,-0.0022766082555839636,-0.0285241992233553,0.09018902432893464,-0.008294592610877265,0.025828998789742038,0.08379940373839141,0.05902380594972933,0.0466119396831301,-0.025630094926665965,0.18291808013265354,0.04530743061046222,0.015916182538468743,0.012348927649564091
PROS1,0.06297677672302525,0.05632154585336298,0.015416867648779873,-0.036535052393816575,-0.02445627027736406,0.058001849234675565,-2.793624569472173e-07,-0.0035799266068653962,0.01851605336904893,-0.06458027724219219,0.08092829315236076,-0.012149781896416056,0.034097971973766635
CLCF1,0.04745898568835009,0.11241459190772339,0.10505603907540915,0.028623263551348335,0.013006644203643381,0.1028456193842609,0.03234588234096653,-0.018892213917171045,-0.012274870158228075,0.05533436574723855,0.06382983504428978,0.028944258154182192,0.10265816835009434
PSAP,-0.055376652708744305,0.025760509672733446,-0.05619583365339161,-0.006997090735204832,-0.00038612709897284305,-0.008841739939075017,0.021816623466244744,0.06558452128438473,0.002576684775889968,0.07317335224983956,0.06435517985434464,0.06658135367521202,-0.0638280253830347
EFEMP1,0.020440775354996655,0.0588100768659077,-0.015777201877675416,0.0034012522492510707,-0.011803860881852424,0.052532327906574736,0.08528894847120568,0.06532423850365622,-0.0093517046858835,0.09014448800971343,0.08844898991446846,-0.022267377508910516,0.06322018924128041
C1QTNF1,0.07063784565641186,0.05531134974844949,0.03727024441909722,-0.03604787375056185,0.004669012885740197,0.061475464082819314,0.01707861007315456,-0.003578254029278875,0.004900035845255627,0.12074270807077457,0.071798321659046,0.0062257891285890255,0.04322371298773579
ALB,0.010385408387052883,0.1347368152640232,,-0.025233311697764417,0.02902388181898272,-0.020066104382184778,-0.021100562190897953,-0.02401423156806785,-0.0124105969920792,-0.0818241396359754,0.0525047128334529,0.02177662208734982,-0.02484633458462516
CCL13,,,,,,,,,0.010538792272178929,,,,
EFNA3,0.034253810120423736,-0.006903264193865232,0.014733452898515013,-0.022598230603954744,-0.024487090983639586,-0.06583324942513213,-0.012249651584488798,0.01567733119708838,0.009320509982430693,0.030582863238172914,0.03438767310287168,0.05009111641672919,0.05257547279995041
DRAXIN,-0.07409440445139917,0.004575154497300064,0.0013869767702800958,-0.008823375453140197,-0.011324177032470498,0.06894590018999244,0.005591193497373426,0.05391000455298774,0.02451915830653304,0.1150512996560845,0.015477230611029125,0.01195468895784435,-0.0011323600419285036
RAET1L,,0.014918020837223257,,,,,,0.0013677051082330502,,,-0.016893062099687883,,
NPTX2,-0.005595162309925535,-0.05200868442135216,0.008633220050444543,0.06376476306499937,0.029246983523274234,-0.10141264453932534,-0.014495190802443514,0.001936044783506491,0.027161826625083207,0.13263632766351682,0.0515557019748133,0.002144963841382712,0.0032975329198094146
FGF11,0.05846420794597285,0.006840202970298893,0.01649193941414853,-0.02312342609548951,-0.031316542163649264,0.09910072987262161,-0.050928461185763156,-0.014539933636053158,-0.024470672674577486,0.08666797656917535,0.0593793038818254,0.041918371970692835,0.01316595167225064
CD59,-0.012742364762737206,-0.004004886438961563,0.00021898223336761237,-0.00910115050573605,0.020063398779905102,-0.016471832960895647,-0.03143613245413641,0.00513809074804431,-0.05018556742171029,-0.04440796536797792,0.06659057095850655,-0.08059166090890266,0.014696939758927073
COL9A2,0.08442334599431263,-0.0026939114348916667,-0.026286666938248514,0.030678719276806304,-0.0012497987512875214,-0.013977662813001153,0.014967649658626238,-0.004012681416020532,0.006972644062210677,-0.034806419649388895,-0.03664922673656876,0.04534518873474016,-0.01733848191833525
DLL3,-0.03675350219018904,-0.053650418330796576,-0.10411034929319808,-0.03199113149153904,-0.02783123751672948,0.08475735932552603,0.014655003610486753,0.044047914589793916,0.007689464585273399,0.017762664424010085,-0.023766823190756865,0.004740177297812978,-0.01419518712832175
FGF5,,,,,,-0.025369546088726,,,0.02077942710077198,,,0.06688746076547843,-0.029663185633606017
LIN7C,0.026977593496247225,-0.025138249890563857,-0.05302343572124151,-0.029190091277303768,0.03427006417398512,0.0629568442821138,0.033622762425843104,-0.02061054204895194,0.02733309860808793,-0.029448568262860245,-0.02480702539790383,0.03777732534820741,-0.0019164228898638524
GDF7,-0.02083884957421826,0.061388455486192074,,-0.0021828537885649865,,0.00018647546042177971,-0.02154124770172697,-0.007815186652986996,,,-0.014481555557050295,0.01889562491026507,0.04915649820769716
PSPN,-0.05839183098270468,0.03236426500938365,-0.023777761321173256,-0.01999830168971553,-0.02275246245740692,-0.0070459866057174985,-0.006874626233035241,0.046008791141258464,0.009120178913518824,-0.05020342911421493,0.11050114214383439,0.027310556644772287,0.023611486878720323
ANGPT1,-0.0700976374536237,0.00011946914226632546,-0.024635868616672076,0.06694920917820912,-0.006350620486733289,0.09853799391956328,0.013448883417455041,0.044390168583486274,0.0006884123654621306,-0.02583178643948063,0.044918271272888353,-0.003303866831680055,0.04300855844016474
PNOC,-0.024097976089049105,-0.056528029920367776,-0.07733599023446756,0.07770092989567767,0.05116784832064923,-0.03790978784639958,-0.024141535692854203,0.02298987701040645,-0.0124105969920792,,0.08965378195026548,-0.007463650025136982,0.0074918841948052395
L1CAM,-0.03578109229196839,-0.008465847691525754,0.07220614893778997,0.03765137086022849,0.06824152066941358,-0.08065668008403717,-0.03848681234104618,-0.07195493597083549,-0.011748020859511857,-0.016071040298469636,0.013800405511567344,0.0699304452205213,-0.07556089798531224
APOA1,0.021096005589893104,-0.010005265872243409,-0.04949165355533055,-0.02213453897801625,-0.047390868829463195,0.07213094519861318,0.018425195612974093,-0.03421826920697372,0.05008240060917282,0.062466670286897036,0.03174911775883288,-0.03011381001882749,0.03397367588234086
PSEN1,0.00953364731259182,0.02477511305147557,0.10245310636874362,-0.02706060575765761,-0.03500400355048888,-0.013009394974849521,-0.008788177577819809,0.01818139267248647,0.002524801929269924,0.0057538004609384965,-0.020700742624310663,0.0134919874905783,-0.035557503975174085
CALM2,-0.01680186210188164,-0.040404135071656744,-0.05369156689839141,0.006713144905351534,-0.0011034208403839154,-0.0735502881019553,-0.05035805786765532,-0.016314519398302633,0.04796555830982157,-0.09356899180836269,0.018071948743094673,0.04413762157086479,-0.005892237173382586
CLEC2B,0.01905014853471696,-0.023713443159960157,0.10997069007859309,0.026238457072428414,0.029369901756641528,0.13549836636144846,0.02595621650193919,-0.07400724664746969,0.0494607731763799,0.08331386087045942,0.020877035993086816,0.07037679573826962,-0.03830545805163927
NTNG1,-0.028275083645328693,-0.002472891100749629,,0.009918029804364788,0.05725956205136294,0.05294535633104297,0.03153542459514063,0.028559550355266344,0.05719150008657232,-0.11241944879476681,0.015946345868403336,0.06228861298584704,-0.020717986278681797
LRIG1,0.019845166466850604,0.015853362112680826,-0.07772854754948053,-0.005922462285809871,-0.05614589006734518,0.047175926322120976,-0.0029559111672122764,0.002350881116002245,-0.0045130547326022495,-0.03493305613105053,0.05588278606265463,0.004763957181786053,0.06604560500130113
CPAMD8,,-0.03179345548318719,,-0.016811549059922833,0.03874115505573269,-0.022950168583964356,-0.02143866146042652,0.038860948095501543,,,-0.016268858130413115,-0.024640214095412095,-0.019021711992060823
GHRL,,-0.03348041367649545,,0.024606935994744415,0.0756318991987742,-0.017444908856137996,0.04871485670413163,-0.01928224952670194,,-0.0034689980250633915,,-0.021317780447811435,-0.016767837042752632
NPY,0.05637803961900271,-0.015931417009104384,-0.01938816552853578,0.0031662357645356456,-0.011817415284896977,0.019309861389679873,-0.027277339968549877,0.019566340375226848,,-0.046637295223134194,0.039931579681988,-0.029694913092351016,0.015911044753707557
MMP2,-0.007877833089711541,0.03706538051711066,-0.08323275170659139,0.017851475401950003,0.010791788546974239,0.09363222061079876,0.05765358480355721,-0.016806502736964653,-0.031851977707133036,0.0286803750343294,0.05057465875972062,0.0065629371897335115,0.04569166263924014
LHB,,,,-0.01464158961859867,,,,,,,,,
PPY,,0.059365477288806576,,-0.025486737259731707,,,-0.015668173699569757,,-0.011479248800363854,,0.08774577618907282,0.040344208397540396,0.11318493315259298
ALKAL2,0.11742635872236419,-0.027918373233162295,,-0.014428870158399814,,0.05103861161352409,-0.022309344435799912,0.07073790698704516,-0.01643189841362216,0.028030790713568704,-0.013470758714921715,-0.00471752671625347,0.04143306025872084
CSF1,0.10847187024897276,0.032601756707892594,0.015440465662843534,-0.029547374539122505,-0.013445515907109589,0.07524326521482817,0.09563748093696421,0.01733664293019536,-0.025689058941706536,0.050175828901129434,0.04960374194423732,0.03933697594340684,0.07456987121281188
SEMA4C,0.05645961761409064,0.0518846085848928,-0.06221110485515922,0.008535246182264826,0.002967030524283269,0.06312766004545343,0.024365459273759292,0.00775130207348635,0.05590386461952334,0.05457899949537417,0.030558631183174013,0.024555199100540364,0.04093043832137829
BMP8A,,,,,,,,,,,,-0.02110684497964551,
ICAM2,-0.00826109465280516,-0.0063858103967652435,-0.041904423267770344,0.038284319519489476,-0.027864906236733492,0.10411427804986322,0.021232568746368852,-0.024931134921277392,0.0755891779522298,-0.08119032058642808,0.021929647714610805,-0.007097428565821032,0.014119083619107678
SYTL3,0.042433652442801395,-0.01611966368607163,-0.04360195866047402,-0.05618443605437393,-0.007251068482820465,0.07232625866457908,0.06302943832261611,0.06426083833133045,-0.017169156887966726,0.05206973672687195,-0.038849822354783445,0.008122751949770225,0.0164238434393823
IL1A,0.09441598642785354,0.007364644546513928,-0.027393244239247137,0.029310728357740564,-0.03961565281153511,0.11466737714853871,0.07792906100814558,0.08128468508886147,,0.09066736323113343,0.03366986371989867,0.06129582791801432,0.0029073535500011246
HLA-G,-0.032958256275063554,-0.030840276479188303,,-0.015464351957829305,,,,,,0.19720612747944297,-0.019572773537861864,,
PGF,0.03142509211973318,0.03697134648814882,0.13708653125626907,-0.007508030854290389,4.355971174616692e-06,0.14051621928983238,-0.033366252416678344,0.007004676732433245,0.0012655005051826294,-0.05879871659703364,-0.01474433426061613,-0.00010495757553729208,-0.03130606762096201
LGALS8,-0.0055672859645897535,0.02258660337538721,0.010070325055665116,0.05393871114868854,-0.056432158184750114,0.052837105577072795,0.016269947547997383,-0.01479190137827008,0.019738747030669218,0.04133263516755213,-0.015430214579038343,0.03377330670343672,-0.030882719403542147
DKK3,-0.09176507108236502,-0.031123324535546854,-0.05363272404052369,-0.030958582118786895,0.05490387444745397,-0.0401779527799063,-0.032275605025557964,-0.008413681957608185,0.0003120040833165477,-0.09210280089722052,-0.008379006696534094,0.03117289086041749,-0.051311855261823906
COL16A1,0.023505958464692334,0.014590696109917037,-0.09830785840603509,0.019775773254376797,-0.06383148598293163,-0.02398930300545557,-0.00803505862062116,0.014687949051214183,0.001770323636438617,0.01292978866172399,0.04148951320800316,0.011570448418053091,0.0591682690434919
TPH1,0.013646562554934741,0.009338808809146275,-0.028791936253790482,-0.028141126926628287,-0.023133416293383773,-0.01237704040236011,0.019272518042321097,,,-0.012721361263876574,-0.01384147408174679,-0.013939108230247712,0.06975717183469207
TNC,0.024503148567978358,0.04573879098160191,0.12432795623304946,0.010576519403108355,-0.0033044786453924595,0.0996037042177315,0.04889671998505303,0.013757642282597262,-0.06201470402808648,0.1141347881888642,0.04280123146514784,-0.03691877161750375,0.026959460648413886
TNFSF9,-0.0391127522707046,0.021438714823542825,0.036473132158675335,-0.025360303360314404,0.031583413216626006,-0.03392824806814676,0.017605353101742858,-0.014110907815946741,-0.02716704610282456,,0.007746362927827225,-0.02008823045092557,0.004731704919951782
C4A,,,,-0.017358454110837845,,,0.08821601135635347,,-0.013612932683137001,-0.018662150416626326,,0.0918140734015892,
CNTN2,-0.04896335956945314,-0.055321381406218964,-0.06428712542067612,0.02145187125727815,-0.018538470170002815,-0.0577528997311737,0.014146884482167008,0.009598415617405338,-0.014413923937679832,0.020507474208081845,-0.03961411516334412,-0.004413313627464837,-0.07560803042463109
F7,,-0.022091509394348518,,,,-0.022950155244558658,,,-0.012410598733595589,,,,-0.023511910953639893
LUM,0.06159152419691863,0.03430100554154612,-0.023785043006915627,-0.024343992307066284,0.002164480173090033,0.11875360660155299,-0.036970375929225925,0.0005211906718211545,0.01318482237344708,-0.16919052399158307,0.037415619968096704,-0.03596121585936908,0.02943430329325157
BTC,,-0.0027226206536311525,,0.06169904743420578,-0.0353330645702389,,,-0.02674024713248199,,,-0.008341847073220316,0.042907336231376,0.032860464067532104
APOC1,-0.04097743182948943,-0.06783358411470418,-0.11335972883671294,0.09774726331891706,-0.013404662102436222,0.1689021958442351,0.03055462922306764,0.04644412031815062,0.017318925569919517,-0.06345776461119498,0.027456084894289988,0.08266230636061897,0.052470209790436664
PKM,0.03280680807895773,0.03243319591105419,0.1257039470763761,0.029246041506030468,0.01882330461485717,-0.014166452141049758,-0.019928568255342494,0.028135209877547914,-0.024327783867650023,0.11832153671380789,0.0570996632940215,0.0009822776088124672,-0.021760929734688347
TNF,-0.061846658123548545,0.11058262946394812,,0.041451924555453726,-0.010396296935875474,0.023406484768488972,-0.02209389612733811,-0.02819022266004426,-0.01766666243303804,0.06614469919816315,-0.016893066707274373,-0.008564624201288814,-0.01829912533387091
GNAS,-0.09233631017621274,-0.04467062976742953,0.07019100878077181,-0.0022196131284296077,0.04967841160553738,-0.09338428791388044,-0.05265571442227877,-0.031902847328229164,0.015813049762708083,0.04928950937837985,-0.0038739337711317244,-0.00532641594291502,-0.025782629199676
BMP8B,0.04897335483953684,0.0007577546152714668,0.0446818407589082,-0.022419326919958737,-0.03387262915228663,-0.0057716537430193195,0.05794118456100955,0.011080268491962211,-0.028924711404958222,-0.002250284338806782,-0.0017249906830792128,0.004315501786768838,-0.00523152936449701
LIPH,0.01242514598679922,0.05428445287576045,0.030550465315007942,-0.02199088335150138,,,-0.014975587688536657,,,0.016991596633317185,0.13218781375110483,0.02715390230072321,0.023448965982115565
CCL28,0.06350924216837626,-0.020623752932010995,,,,,-0.023059941402371803,0.01667806100065064,,-0.0784155482493959,,0.03424667647300667,-0.008216142450165142
PTPN11,-0.049122257959679796,-0.016454649615153884,-0.032469890478116985,-0.003715351228022664,0.03031873321974365,0.06644981556914771,0.044069582464546855,-0.01166633567095103,-0.003990612644871083,-0.12858700867013168,0.011926154148966599,0.06579087966550974,-0.0019610407428331408
ADAM12,-0.01930369948654791,0.046649699407447925,-0.008380342344276833,0.0034621064113365897,0.0028390159165591206,0.07397114496447604,-0.016729383269221663,0.03197077583728246,-0.0019348434341556148,-0.022409209349101504,0.059170533465634056,-0.030043133927142116,0.06314023437376379
EPO,0.04586594646796857,-0.007426202355215042,,-0.022419327547723498,0.0357339321074072,,0.0557644789189388,,-0.01128419526249886,,-0.019560873021978155,0.07521255481675242,
EDN3,-0.028759980143845475,-0.021124860436926983,0.1480560365168633,-0.006429472424752358,0.10409907229725933,-0.00038509983223692463,-0.012291799999170587,-0.0010850805672924918,,,0.020497926888152697,0.06230816127277922,-0.029179258740746745
CCL22,,,,,,,0.022976381435981748,,,,-0.01788811887111776,0.0053221029004717636,
CCL2,0.08680004488956082,0.029865969417896918,-0.008940246965358245,-0.03364130455875826,-0.0053179359154578425,0.11400620968524468,0.08812808530276205,0.09533055581343841,0.02470178591226305,0.07808356833461821,0.0449672087689311,-0.010842464219831543,0.03370026976936055
DSCAM,0.02407503450241105,0.031051163885253846,-0.03527320756961333,0.019727120418733396,-0.06344272784550499,0.03505253269095875,0.04173564562248168,0.01777373711427405,-0.016601587235514182,0.05379352261586311,-0.03770899199787659,-0.016410957224880836,0.04129203031609523
GPHA2,,0.2353308084557404,,,,,,,,,,,
ANG,0.0017743474763545239,0.047290699955190356,0.06414482846251889,0.02661192761564504,-0.03368833467348366,0.04928955029410844,0.048958597809725286,0.04411452937473436,0.08217104527912815,0.15683179994975543,0.01905343326793816,0.07905007552260096,-0.02809354849517742
FBLN2,-0.015650101892231334,0.03230616291878227,-0.02833115148797646,-0.02524707876314585,0.0809240555626086,-0.00515758922675892,-0.013314063469370672,0.009130405211851432,-0.03719824280832228,-0.00623994293244204,0.06213283797866879,0.008635861308461485,0.02521806142533873
VTN,0.12091977722331941,0.039323022792838204,0.061016470919266305,-0.028827981897740114,-0.02502719792372709,-0.01806445453689304,-0.004337443305716564,0.01979737658669527,,-0.07486001157351743,-0.013754811574661959,0.07770697248825373,-0.011441891566185068
VEGFA,0.04647381197122484,0.01431750363424691,0.11022170742830047,-0.06340406617822732,-0.041809045008864405,-0.008337624003556537,0.008764975655277183,0.02974709486226801,-0.048170848573932924,0.10469584644131764,-0.021199991693750617,-0.02280699288914304,0.023195995272637628
F10,,,,,0.03933170154954109,-0.01628835228903786,-0.017179814568039378,0.0050895998297292196,-0.036407638379084985,,0.04946240972216404,-0.03077060044814431,-0.02409172663798595
SERPINA1,0.05139189438779125,-0.06786250664053606,-0.06431052596907637,0.031715577338731885,0.031070685323809587,0.11412765637501547,0.013101085395014112,0.055044746954521113,-0.0017238014847190581,0.08188687440926705,0.07717766305187744,-0.023685537149060253,0.030762276480593324
VWF,-0.03860030238860576,0.020612273440775455,-0.09527569228020037,-0.04570717432930961,0.029205643230779035,0.11448808608609994,-0.0062290935470538655,0.01622126724572123,0.01807700051111554,-0.07964878557685193,0.05479075697888483,-0.025866448443224017,-0.011145222195257235
GDNF,,0.03360893060073818,0.02305354854671326,-0.018235462099065267,,,,,-0.037495539413016823,,-0.04288492887520549,,
VASP,0.041927132326923584,0.05243961605390335,0.016854027720583187,0.04034592318845347,0.029495780298254937,0.07631315065735136,0.039213752271035816,-0.06867881468321599,0.007495743077462463,0.14188020529752232,0.013094532853334402,0.012134554423188653,-0.029935307975804192
ADAM15,0.012243524574347684,0.039861504313587516,0.022002999016269904,-0.004907256418491309,0.0018356184304441948,0.04820205093832972,0.05381277973694881,-0.0020464161046928903,-0.036314045284401124,-0.030945185588846236,0.07782362119836812,-0.014568360645017226,0.028423661942870507
WNT2,-0.024231013130171227,-0.03961117906780464,0.006029593403059001,,0.015490191672948269,-0.009256312795275718,,-0.02511888113171617,,-0.01316765797071985,-0.020089996421556643,0.0749558140899493,-0.03494475303793005
CALCB,-0.025361463522073135,,-0.03678184995206893,,-0.0302302739986233,-0.009569627325740326,,,,,0.11509892534792582,,0.0074091289525306265
