,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
RLN2,,-0.020306175669686222,,-0.030043672163109193
C5,0.08249644139187638,-0.015167502079899966,0.0027716817786802026,0.0797315696557152
C1QA,-0.05718146839552232,-0.022111616662890122,-0.06806262870856568,0.025892408392375384
UTS2B,-0.03399161207339215,,,
COL9A3,-0.004961821009934788,0.08989587811889543,0.06876331641937954,0.017974265451291067
DLK1,,,,-0.024049201494006196
HGF,0.03841007199508264,0.0783473601129216,0.0704061852486234,0.011093450155352564
P4HB,-0.042156116450833656,-0.037445714854733955,-0.0555147804950027,0.025525894641167342
ADCYAP1,0.013294054587705183,-0.01621461919982005,-0.04481672155935957,-0.05352322998836673
GREM1,-0.005447938092551617,-0.03999721732617949,-0.016640474987890157,-0.00521444499203548
EGF,-0.03580120250776307,-0.02482764881161944,0.03213705471392953,0.06482872519083313
VEGFB,-0.04171459886930184,-0.05773549601325431,-0.008743259950994809,-0.031797711714169674
FARP2,-0.008118945460354405,0.015331368011187481,-0.01830101801817464,0.06324311147541217
IHH,,0.055299963564831495,-0.020355889090031894,
LAMA2,0.040445421256368685,6.046737577016383e-05,0.013926107859805364,-0.015113080063003227
SERPINC1,,,-0.01668742385701759,
NRG1,-0.015617001942353135,-0.042786162132545213,0.009756837333363607,-0.009538935747854744
SPINK1,,-0.025013072106524946,-0.0455676187756835,0.05723976633324535
EFEMP2,0.006179767520251657,-0.06140891298309013,0.05560752813212419,0.03159006039469432
SELPLG,-0.027093580392808063,0.05137295624639636,-0.016312962315758142,0.0538093950052924
GDF6,,0.08904745336895771,0.09238265122111529,
HLA-E,0.029784059248650366,-0.05309231852407664,-0.060094728598157586,-0.015045953987930853
PTN,-0.07185944501554302,0.008683846428438715,0.07416563111186482,0.016040820802624714
CD274,0.05968956096820799,0.03613573707553409,-0.023510378898507947,0.025024565552365735
CD14,-0.0885744061278382,-0.01549495999631432,-0.0649886363271202,-0.010587341770116833
SFTPD,-0.038579641398318806,-0.012580378147185475,-0.026597113642119936,0.01904528200016686
SLIT1,-0.04875496003902641,0.05563608409898423,-0.03968451796302113,-0.028094851368233333
BST1,-0.04302877446509315,-0.0010142728010926968,0.0321302263445463,-0.06479546578649549
AGTRAP,0.1088951695614276,-0.006061368522383477,0.05203320868707522,0.007600125636308233
LAMC1,0.03198128970975177,-0.022187594432480636,-0.002821332903982206,0.05061424769489132
COL6A3,-0.011314066770537087,0.014960458514689155,-0.023257965406442815,0.009959123959894444
FN1,0.021270124046530847,-0.06663469158412234,-0.06109663450764988,0.0001864174965562705
MIF,-0.1153945194027966,0.013201518162500673,0.11129269786956807,0.011994162336977948
JAG1,-0.0886030238108297,-0.03567335769363253,-0.06330777238205537,-0.006828283539611792
NID2,0.07464019901609761,0.0712012170841356,-0.05544803375004669,-0.022154170572389723
EFNB1,-0.022279792218168164,-0.04436808544240243,0.03900078721721197,0.07615745827415384
COL4A2,0.0888930402996046,-0.0073532903387559115,-0.03890927050374804,-0.007263365954959739
SPP1,-0.09887626325657659,-0.07641269868819892,0.005288687368385871,0.021210769235522717
PODXL2,0.10012429490209074,0.01908995807139397,0.025281554658080296,0.02005167643940483
FGF9,,-0.039264972936501,-0.02171873451240498,-0.05884090500816083
ITIH2,0.0138704494573655,-0.019106804069098576,-0.004962500395650037,0.06092575368844908
ADAM10,0.1124230789042522,-0.048861337489380076,-0.07013552493038078,-0.012642037678281232
CFH,0.007054052911586435,-0.049907888156764064,-0.006619259531526948,0.01977643441097558
COL4A5,0.04844712293158488,0.03526578741888255,-0.027329480223820306,-0.028941748029172182
LTBP3,-0.004935369553769952,-0.0049562174974721014,-0.03902389624618125,0.06587052166065005
GNB3,0.06626378724403048,-0.030099385454966328,0.0666406894822272,0.014419431158369725
COL6A2,-0.037805063387898324,0.019983195584377406,-0.03113931942049854,0.03687778536466331
GDF9,-0.006826124386920091,-0.041640426575594136,0.0049303362886249135,-0.025296145193932536
NCAM1,0.06796119037458492,0.025780453467980673,-0.012267913902186322,-0.018003730619910594
APOC2,-0.028869166698041064,0.0246863804108656,0.016780848088146925,0.019109413626385362
BST2,-0.010914445675705693,0.015324397596929187,-0.01371041527899534,0.013110235348531639
COL5A1,-0.03988836302708941,-0.0403545287114884,-0.05806536394484272,0.015187908051276426
CALM3,-0.11300185250051813,0.10283633784252237,0.034044553254077826,-0.04305368214698084
THBS2,0.07531855367309231,-0.003019728737618064,-0.04778349795192202,0.0766261736666856
SERPINE2,0.04004228850854351,0.0420798499092102,0.014814004763584555,0.02966154675728586
EFNB2,0.07092397300095896,-0.04033290524972842,0.021500566408777896,-0.03692472159236483
PROK1,,0.10668111842448164,-0.018421602262103518,0.027209985916476363
MMP9,-0.025295588584463975,-0.05093548570362957,0.06825477576038806,0.052572382668314425
DMP1,,,,0.040483122589540774
NPPA,-0.08301148925455101,0.03226796485993266,0.1155484945996338,0.07598846287082435
APOB,,,,-0.03426247689265499
NTNG2,-0.06672893103637163,0.004974488896464952,0.0021296838551222094,0.0008397085736413645
LAMA1,0.053136768831003024,0.0709366958718978,0.015016702674896285,0.06637197805359718
UCN,0.001049392806921242,-0.051661786152735416,-0.028018884477956404,-0.011470613490804209
ARTN,-0.022642388475042984,0.0705179278406706,-0.02902354341023385,-0.039081510186769905
PDGFD,0.08727762111259228,0.1316491904441442,0.009364337270191867,0.10092988890333189
EDN1,0.0036993416220804107,0.06939983954478815,0.001582363955141065,0.029411600808880382
ARPC5,0.006392728492747326,-0.02051530605288309,0.040902798615656294,-0.0750188779880501
GSTO1,0.04641030885494719,-0.008808280758312555,0.04801880450563067,0.03701538486874425
PROK2,,-0.017644482978877267,-0.018786815905324498,
SYK,0.08878035942567236,0.004988767949734138,0.03414493654915072,0.040082759844841415
ST6GAL1,0.10801346827654193,0.04661805067159735,-0.004902522676042414,0.007476420468107122
WNT3,-0.03934790147807819,0.04176990487095516,0.05236506983134699,-0.008286094938124855
HSP90B1,0.004399139593577648,-0.05101529128456667,-0.036623591370504284,-0.036222988587099575
ZP3,0.07479950530037222,-0.03274886815055123,0.08393478249927332,0.006102776284017717
NRG2,0.03231259988252965,-0.019853236741902886,0.0015892327618101498,0.04705220236758689
MELTF,0.0392265138921544,0.018687620228156163,0.04627691350787226,0.06929229880351402
NLGN1,-0.012634793453021903,0.09179982338829398,-0.03301442946402868,-0.06306137573520408
SLIT3,0.13881463240301734,0.10298023381306531,0.0035675661990359534,0.014123564687004627
CCL8,0.1226077631905558,0.018449095085355964,-0.03130420101816315,0.05485726166039879
S100A4,0.10294807922581461,0.030981911510694463,0.02022871818541026,0.02263880340327443
TNFSF13B,-0.09405703770526834,0.05806427444390757,0.018757618840802962,0.001724582431564583
HSPG2,0.0830881236431394,-0.010808425422280296,-0.03158348258069969,0.008189836364890747
FAM3C,0.02868868278500694,0.03537724079290617,0.02526032717054638,-0.030002352410894
FLT3LG,-0.04008021165446678,0.0324157918504695,0.03363679411997108,0.06822300069548057
A2M,0.09407429900349233,-0.025156023387313462,-0.07050313040331098,-0.0029585099978890433
VCL,0.05675100640219501,0.03317451598985176,-0.08912345327748104,-0.04049711377622068
FGF2,-0.06733399385252045,-0.008271660885351232,0.04574008277454459,-0.006345273588506389
AGRP,-0.032577732492458815,0.020638138010064346,0.0424541906456674,-0.02557323852648539
CNTN3,-0.024888175281810917,0.07114350914487803,0.034290667608948014,-0.04236579259110915
RNASE2,-0.015011729318482941,-6.174534639071681e-05,-0.006548551318784319,0.013314722095567189
ADM2,-0.030092465577253,,,-0.027372361436736225
GAL,-0.035281447143989904,-0.04878638553847464,-0.041986904212560155,0.016928419068184295
IL36B,,,,-0.03674611342100546
CXCL6,,0.013303379488885977,-0.04249973039750461,0.08125424620017929
PDGFC,0.0824369402211364,0.06688979981532937,-0.007679958518739419,0.08730386949910834
COL8A2,0.03121244206567179,-0.05476809780000316,0.06901168387116938,0.006626941507615185
SPON2,-0.018153741866121433,0.031626577532313654,-0.010898796137743236,0.008061690614526013
LCN2,,0.015853562919958406,-0.03012109044895019,
SEMA3D,-0.035801199627701306,,,0.037158471763430234
BMP6,,0.05887393158042594,-0.004156893089586391,0.008231134166223827
TIMP2,0.026080441135580345,0.0136507150936274,-0.038646721612439525,-0.002678510614959222
EFNA1,0.046195698247806304,0.004941139378282081,0.018555239125039424,0.0287024431768562
S100A12,,-0.02238939133599223,,-0.024044071830870754
TFPI,-0.01818863710636477,-0.02055539515808469,0.04790308931430399,0.004490268740375159
GPC3,-0.030603831606790446,0.05969408092471889,-0.011038836703796646,0.07963874083432469
NMU,-0.04793569808799213,0.01993659126831226,0.04429963410879027,-0.00789495809955461
SCGB3A2,,0.008769506841871668,0.03640538185282839,-0.028062067432422684
LAMB3,-0.0015555900459403628,-0.030193380716562912,0.009233511261213516,0.0021067117416996867
LGALS9,-0.05446960171096612,0.023212401698335793,-0.008906631348516788,0.022225877082454444
VIM,-0.0674372540374,-0.03110109242086227,0.035317550453190676,-0.012052513036310697
PLAU,-0.04223836890270577,-0.04492700978058371,-0.026337258264698824,0.016647501668625893
TGFB3,-0.059204129036061905,0.013892563627301367,0.01483325012116365,0.041646141628529504
APLN,-0.026178242124370654,0.033235927145670585,0.01688700005800825,-0.010484151627815776
SHANK2,,0.025851430129443364,0.005314598748112289,-0.0639053181353088
LTF,0.0225556691768963,0.027332663328369804,-0.004290042328429211,-0.03742374554119152
PYY,,-0.01498639936240057,-0.02052348304759049,-0.025573244843879774
PENK,,,,-0.010279904229948664
CTF1,0.01155609418520968,-0.013764223477854444,0.0482003503841353,0.01397931532660886
COL3A1,0.03845081805954152,-0.009725025907235278,-0.05961315195004485,-0.008325637199082582
S100A10,-0.09280374129989966,-0.05069691941508493,0.05950463754825163,0.005251302295773476
FGF13,,-0.054557687661021356,0.030393422348545075,-0.04943375331877091
SEMA4A,-0.008197183219184475,0.03661963940980316,0.07571052560998773,0.003885836032540345
EFNA4,0.03279734107166015,0.017269879349880175,0.049794977543292894,0.03145949563458507
HSPA8,0.04720974396950974,0.13566576756151125,-0.0035954562614618894,0.003302351237849776
NPB,-0.023048015426364782,-0.020673082888323605,0.026266929299358248,0.01772329247121333
ULBP1,-0.003457228754301752,0.036421943556364,-0.017477893329659277,0.07767028269430058
SEMA3E,-0.03667711381417725,0.011433257898087128,0.005430077670854159,0.04757804534067594
FGF3,,0.06847005547018255,0.027791163540588987,
ADAM9,-0.03734688795491917,-0.012612053824602296,0.033256287743212216,0.01031604357091602
ASIP,0.002276792540877282,0.014693126690213084,0.03061245812220674,-0.0025878883696131066
IBSP,-0.06363067340789924,-0.04210615257121027,-0.0035753994593393894,0.036920485168107094
FAT4,-0.021067240913176688,0.017737494395017973,-0.04210967197078425,0.08610395957534783
MDK,-0.06705505271169167,0.0053699419218000925,0.04702437940930525,-0.02721629746974155
BMP5,,0.02027477041699635,0.022376167186171147,0.034925724851972054
CAMP,,-0.0439085071575758,0.049726489323476536,-0.005212715529285365
HSPA1A,-0.045115603251422914,0.0028156022096075097,0.027808427858075878,0.034156075736696816
SOST,0.06823386243911256,,,
SEMA3F,0.01792382172059869,0.017074769938370933,-0.006160010254947149,0.043314532788644756
ARF6,0.015342137001774165,-0.031965020484720746,-0.03227817350887419,-0.025258243068864053
IL6,-0.06922534278619423,0.04942308141688262,0.04584451282560423,0.006443378788718419
CALM1,0.1015706171515601,-0.02283451101464848,0.028244275487208034,-0.04640616542026799
VIP,,,,0.061884800010609434
NMB,0.05481468188272836,0.06012441622000406,0.0684538984874035,-0.027849450627941266
CCL26,0.13806105897406612,-0.05165940729954983,-0.04151387473824825,0.028375872712227045
FBLN1,0.008147604219025708,0.008636286217438168,0.015953446865220745,0.053410145433364455
SAA1,-0.048916386494860464,-0.04604909291370609,-0.031108121386075122,-0.03196373917016467
MICB,-0.028266606794691288,-0.05524251886744048,0.07870016139728009,0.07587569258352854
MMP13,-0.02850929538676792,,,
F13A1,,-0.038972709999549174,-0.030749881649899637,-0.04075406407862484
CXCL11,-0.035584505609595314,,,-0.015688654792009333
COL5A2,0.11032965525603511,0.031057315126271735,-0.030342066452647632,-0.030228731317821292
EFNA5,0.06200344995826339,-0.03262811146950858,0.02666939848076704,0.06215668570744925
AREG,,0.055320593028717106,0.01652986697610627,0.025978130770445015
EDIL3,0.10375070093297122,0.02327518728611321,0.01868778328402051,-0.014539010984632771
CD86,-0.04297745625055074,-0.006928564222721062,-0.050006430548946136,-0.025430617587200673
AHSG,,,0.0747641349851472,
HRAS,-0.03583200372940144,-0.013679199638190837,0.001215681800447727,0.004447964907915679
C1QTNF5,0.041778129030077396,-0.03204123035885027,-0.0027659383325619588,0.1061789667624428
RLN1,,-0.0034488748776719622,0.13111132875336737,
COL4A1,0.09699743589729015,-0.001996461998202321,-0.06332288366687155,-0.001912464533571661
CCL3,0.08423177930338364,-0.02784041076822984,0.002711241027128357,-0.016871053891335447
BGN,0.033320329375503506,-0.0371280989187231,-0.030278253780214155,-0.010699833460915183
RETN,-0.03580120754787283,-0.025400928725107373,0.09431037424517369,0.08350542876228778
S100A9,-0.05959655903294012,-0.026119442045349998,-0.008717280446461929,-0.007676476579158457
HCRT,0.0922355964119423,-0.003989167728562677,0.04581392041902656,0.02598408426552622
FADD,-0.010428135830237018,0.053549607878516106,0.02944726844211852,0.013997898710858448
ACTR2,0.0461572966795178,-0.06346566581796871,-0.09228867253832965,-0.009091537550695528
BMP2,0.022754180722743583,-0.02629859553292255,0.028477196236430267,0.00861417323402673
PDYN,,0.1048694528111226,0.1216727708384357,0.012119742064235698
CD55,0.02198078472545817,-0.03444961553717381,0.04559715169624495,-0.03741967629651634
OSTN,,,,0.033007175315634935
PDX1,,-0.020919211331601597,0.026217929537862287,
CD6,-0.05421924275434796,-0.02658116562369605,,-0.04899006518919354
IL16,-0.07106200975423264,-0.0042818762649507805,0.017447477596859478,0.00535153043686894
LAMA5,0.06116141150215873,-0.052333518577399776,0.029608685024078502,0.07294866016322371
RGMB,0.0866650050343114,0.023341503336000272,0.016117663453919646,0.049669399108000355
INSL5,-0.06784477938711125,,,
IL12A,-0.05918320026256858,0.053674059282972496,-0.03401071689915645,0.05828682654307665
S100A8,-0.0493438345420392,-0.03394116336679499,-0.019212487058303928,0.022596537860291626
TAC3,,0.07298315958347662,-0.034433747390078775,0.032643140258512025
TAC4,-0.05325396755909221,,,
MFAP5,-0.006153214375730801,0.00674119589814291,-0.028452577179637693,0.019752057868072728
CXCL16,-0.0951742520386201,0.007766954182152215,-0.0019379366372836576,-0.01371097559725687
AGRN,0.051703529892147014,0.08256076087224562,-0.061699360917781644,0.022191780620411928
COL4A6,0.03742213579408696,0.0015562642902955505,-0.01198268281339743,0.035135553735096636
FST,-0.04062165747256027,-0.0009029884351773718,0.021032632391609483,-0.030745293363680884
MEGF10,-0.08075454756815306,0.045569251424346105,0.016216005760076455,0.048728302187129785
C1QB,-0.07641124391504728,-0.015244421096155408,-0.051443760475191454,-0.015128379311382452
HLA-B,-0.011154923761946618,-0.023360479943520262,0.0074434774685755494,-0.047598079114156935
PDGFA,0.042817801376486025,-0.06474005596222134,-0.046136479077866444,-0.013260682771983499
LAMA3,0.03540936000562892,,-0.015212277430325084,0.039055289626841
DKK1,-0.040818083129374925,0.050347437347545244,0.02197859551588003,0.005829903824016811
INHBA,-0.011741484226036155,0.014630351144278094,-0.024348722903443597,-0.008379105599517503
IL7,-0.05421930895111901,-0.042623970846501526,0.02650275645380545,0.15230213867045847
FABP5,-0.07158770732041508,-0.014309280907544892,-0.039166410242776686,-0.022994064532199664
CCL4,-0.0068900174792730605,0.09757384130453146,-0.015940779893639404,-0.04649130000342198
FBN1,0.020865829766574685,0.021401480163854052,-0.005678294136848482,-0.024622245790665947
TCTN1,-0.048745168946585975,0.05205244300087496,-0.02276771764451809,0.05074819871159627
NCR3LG1,,0.016162956236657363,-0.022904908447284086,-0.031608387318269565
BMP7,-0.14689326050497786,-0.024369802929617174,-0.008250450170040252,0.042534947054354864
NLGN2,-0.004139100092695373,0.06093577907969683,-0.030951967651912823,0.0439238508927865
CCL25,,0.08806106914775656,-0.006308112480951374,0.034087003381286944
NPNT,-0.007106765154797171,-0.08222855615078548,0.003945743452743546,0.08935002578737684
KITLG,0.0004997512442378967,0.09368618745764488,-0.00021742214611620948,0.04002004029974402
MADCAM1,0.06583196534761443,-0.027301199145309162,0.07318715399062571,0.06810919904555185
F12,0.05536393608325962,0.03490081256981276,-0.034212058085845376,-0.01620351528664287
S100B,0.08471703399314072,0.09903754488156304,0.015404976695131916,0.008998848615222188
IL27,,,-0.021663890005733568,-0.027021448166580045
CD99,0.023597994334728593,-0.004029727480315354,0.07290289204626225,0.049027114733809135
PDGFB,0.13494064338259135,-0.01893603475846252,0.04052340977528832,0.014008074238789503
CLEC2D,-0.002248848136984228,0.05802697638140486,-0.00296672432131256,0.010732039657972673
F8,0.00490550772983116,0.04480170187026072,0.10616121087276909,0.014870672636727322
C3,-0.03722717266568571,-0.06253838162117833,-0.10114362946166904,-0.009528737596177927
DLK2,-0.03257768952537282,-0.01739912926629645,0.08008105669240691,-0.00740634324218965
TSLP,,-0.011646111361076853,0.08158955099528037,0.08141694516933966
OSM,-0.08530717993999921,0.04776036377249883,-0.004672653653357017,0.010511164585835366
PRND,-0.04199430254202084,,,
SLPI,-0.004221371118143329,-0.06163421524936681,-0.02593262587286561,-0.0008440495701625215
AFDN,0.12683250156651732,0.06226743337588919,-0.0007985445516620494,-0.02348752378969605
KISS1,,-0.03109755887224626,0.07730908189949713,
ULBP2,-0.05642699309576839,0.09325702442834316,0.020819031264327718,0.010833076454958328
ICAM4,-0.032577732492458815,,0.0686637154891153,0.10508288035936757
ANGPTL1,-0.007481325960209094,-0.0008381175340211742,0.028072504996259164,0.03994794799064665
LTBP1,0.04028552195885759,0.019543578748911824,0.049709654385190184,0.0027750820919482597
NTN4,-0.05683901362957296,0.08277433572989044,-0.0013090389250329268,0.030520580187533897
APP,0.08770313950416973,0.014162864436473521,-0.0015751726521110686,-0.08072930625460108
RIMS2,,0.03957438970127825,-0.006573645289071128,-0.03203664515374033
WNT7A,-0.054499970682606244,-0.05172541399257662,0.016506801552368673,0.045746491552186734
GAST,,,-0.017086912038292205,0.06050326628297376
GPI,-0.07146096254284831,-0.0392140624005577,-0.00033519520291304064,0.014374329079221239
IL1B,0.06497111973717117,0.010211752648125632,0.04799660185721923,-0.0064200842750836845
SFTPA2,,-0.0221030972527628,0.09418951260727838,-0.006201682577657885
HAS2,0.018164662947940228,-0.007849308041153498,0.00847522870523124,0.04220495750356488
IL11,-0.03160438928489998,-0.004485830961311642,-0.02258515168687907,0.036290645460202095
SEMA4B,0.014008505367054627,-0.020370523101450343,0.0033160346741587625,0.013404543403353316
FGF12,0.00515941878208128,0.0734740251722647,0.03956910914838249,-0.04832705899419707
CP,0.07893256745336229,-0.02852286797687828,-0.011981786422988399,-0.022425246845936483
NLGN3,-0.10075068832326961,0.05663186522214429,-0.03764512692626497,0.0823502555291062
GZMB,,-0.031725557920639066,-0.02118188782133858,0.07702945211675483
PROC,-0.059411478456576,-0.0037495490081432452,-0.018049596588510422,-0.03858136448904338
TNFSF11,,-0.020921290787671392,-0.0180495896535334,0.04719688397839735
AGT,0.07394157911969729,-0.06065350014434426,-0.047285923393222226,0.08512937081781463
PTHLH,0.08023214302461962,-0.00548959474980719,0.0447235711893615,0.0582220128429096
COL1A1,0.002655419237206163,-0.0397522504524278,-0.07504860282797929,-0.018809729539600282
LAMB2,0.04549624319168482,-0.014836288957662624,-0.011537848534627032,-0.0016972072791384442
DSC2,-0.04112611831495296,-0.021842400700788068,0.008259252688696124,-0.010549168665660856
WNT5B,-0.04631776070026214,0.005871567973575722,-0.005601866751370219,0.03193172782637596
LEFTY1,0.10749636633611875,0.07359830916611587,0.08149095462633464,0.007381278735914691
FGL1,,-0.030672638443240856,-0.023944097967600542,0.08710522404629052
CXCL5,,-0.052960896637073415,-0.054040059219592165,-0.013045081738321883
S100A1,-0.04619825248568045,0.04895904380084175,0.04700767654973883,0.021372573232648566
NPTX1,0.026973228042688303,0.002012824500249375,0.11552777681723793,-0.04877944200025827
TGS1,-0.07344290649824275,0.06245236934045324,-0.009754924982736477,0.05917416092166486
SST,,0.09339069125865487,0.053464505248504,-0.030142554682251743
IL34,0.009602268861717967,0.03489684458865667,0.004699523835434583,-0.019872540213237408
DHH,,0.10320156910105502,0.0418339657678381,
XCL2,,,,-0.03036244326578259
TF,-0.03559019805938394,0.045774430614619825,-0.050495364257940295,-0.025366256092879336
IL33,0.048562702309448806,0.07343334170609583,0.019336972209793888,0.03685316337242755
RBP4,,0.07072278178752028,0.04598805006861468,0.004586764544042934
CCL19,,,,0.015592127635110196
CCL20,0.03664788297035734,-0.003763818085971537,-0.01112186870716238,0.03469747296417387
NAMPT,0.011122783852651889,-0.10840552484645744,-0.09162502310657894,-0.011355371980848617
