,UKF248,UKF259,UKF260,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CTHRC1,0.030404792866762516,0.057615758436732056,0.02169601950816362,-0.02321317438026922,0.04021151920233987,0.06452355566810923,-0.046225845542239706,0.053858378047048065,0.018538127960881,-0.004167274508046551,0.03862500579209375,-0.019842074584060714,0.012828563781330213
PODXL,0.010881233303458667,0.057683953340333396,-0.03470616573570801,0.010984965733476282,0.01194259840773361,-0.003165582235088879,-0.06956453441493336,0.00019674933384232734,0.019258251493704963,0.052496333020831475,0.03085314095498961,-0.04199018189969274,0.007248218243945811
JAM3,-0.012809250949727005,0.00487740064819703,0.030715386723593443,0.03125013740994658,-0.014810072773751447,0.1702811817172447,0.07114405888471928,0.019821784688126617,-0.002672615757595398,0.050981894609162456,0.010934028557553696,0.01905445260517578,0.03626531690147323
TGFB2,0.012635685885849677,0.05718080140711195,0.020806793988196508,0.004966425653623501,0.00286240283754136,0.05046022929901912,0.06292571888531859,0.04144261279399073,0.022299734480988775,-0.03523560243173662,0.013675486413485333,-0.021589686211456897,-0.013381132349412107
COL18A1,0.04173931970413559,0.052864698786112004,-0.016557527182344045,-0.05906593867621232,-0.0176247843096299,-0.029259224716885232,-0.15116931716130624,0.006149512167002123,-0.005235593599656378,-0.003177185782604621,-0.005812290197982745,-0.030322359869894653,-0.00581229369050447
NODAL,0.015941719273860934,0.0034770318578529486,0.04656175927500646,,-0.018440919301296845,0.04848709685791216,0.012698968562017833,0.0065426086370934874,0.06422166611647283,0.009141790287411288,0.09197329168705033,-0.009165284777439641,-0.001064091615124097
INHBB,0.014571737506875525,-0.0029068768897231503,0.021183287014531364,-0.03692803970984434,0.0031843817215564756,-0.05528306046332804,0.029034966210917595,-0.00797301286791438,-0.0018740051592744198,0.006643560289315327,-0.0026524759383995283,0.03739206999525104,-0.057538679518706004
LCN1,0.06304622101212028,,,,,,,0.04908553093964517,0.02203997702059833,,,-0.01860239776311139,-0.008785494275847407
ARF4,-0.011065030342160827,0.008425453171317378,-0.008482572370794458,0.03130369829362207,-0.020422183228097964,-0.10406581824473984,0.04161719382013583,0.07904862670084596,0.09169455165660316,0.011837350268657133,0.014671582678972245,-0.052894818656012435,0.015903718779204077
CXCL14,-0.029069295280057347,0.053152727130049565,0.0045518432614562974,-0.09697666391678261,0.038348775690492165,0.08025880825582728,0.060903796320993304,-0.06306626487923365,-0.025810068998645172,-0.014944331165012828,-0.04954230865326661,0.04428817881926386,0.004085922928413601
LIF,-0.005254643948970639,0.024514854475572376,-0.047633743626551185,-0.027938138324365713,0.054218261446879606,0.033380268448482624,-0.02993781007654344,-0.06678623087423818,0.01328074592650966,0.016320525627912474,-0.011832477838649132,-0.01915965556630089,-0.07683401672074787
IL17B,,,,,,0.016319659932114875,0.022524761578038354,-0.02300279981118509,0.1070829165139355,,-0.02096226033730688,-0.03142205271295866,-0.030494396152041733
MMP1,0.01945735898481648,,0.009647242826905001,,,0.06559480709979565,,-0.05664597222877312,-0.01024845349947592,,-0.015179423230490385,-0.016713866991494634,-0.014847070467852335
MATN1,-0.014877806189398771,,,,-0.010921718675194057,,0.0635778197371057,-0.01509689502143318,0.06535137273412661,-0.030584887979176755,0.029743560795008412,0.052988211560730795,0.00906860723716781
ADAM28,0.06594597363411263,-0.014548851639119988,0.011161615534584314,-0.020850427309370628,-0.045856784244574206,-0.1299374376778821,0.05114463646769612,-0.0002135029125225905,-0.00032449559613116597,-0.021727683422339796,0.04910456643623892,-0.015254143374114137,0.005995681118988301
TCN2,0.03831447571530366,0.054925148137116235,0.012336266666157553,-0.05347616989392744,-0.018949823719764752,-0.08910653424344919,-0.09509785751507752,0.10064555934782302,0.08101607138372595,0.02332975622423911,0.029775445908229725,-0.02274411696852441,0.04390145034634809
THPO,0.02202728298237752,0.02492586841569245,,-0.02773344008783306,-0.010921719929799394,-0.06813419825799687,-0.03580118522740291,,,,-0.01874034763054417,-0.024219215085922768,0.011059874704115437
CUBN,-0.02346922313210278,-0.02954775988647814,-0.006293350508025576,0.004217380905422134,0.07538018994106073,0.029409807323508487,0.00012989465115348261,-0.031804952383681695,0.0943205063286445,0.11106174086325397,-0.0411971181364884,0.007989897840151819,-0.021961803146417193
TIMP3,0.025000498339528845,0.023328855142902997,0.02907043814095395,0.03043697307142779,-0.02034860380144583,-0.017912703864560633,-0.021799760521093822,0.0033009992581246005,0.049543332242068326,0.06776530964680279,-0.05825345431760561,-0.018209175919180753,-0.05109582163052916
PIGF,-0.03579074980876997,0.018914602842042834,0.07154308001910387,-0.014766315659830352,-0.015119338661693179,0.051535586335002916,-0.02417111213199783,0.09342680419907182,0.023775552876905796,0.05176105149683721,0.000873114894907914,0.04005877272078545,0.029083716916224328
CRH,0.029502916400831167,0.008486890693574209,0.07887013807306877,-0.023791324185230927,0.008033430348465119,,,-0.022279128097000243,0.039750453893642,-0.003023699391017959,-0.03759996530574436,0.10859082738756062,0.0036858716309855423
BDNF,-0.05849785745616645,-0.017926998434167542,0.009762477211341406,0.012616279859719134,-0.01230066174284518,-0.004928911333164708,,0.01744707278546208,0.018865070256000177,0.049714142997953084,0.002887721459914593,0.04700689486424248,-0.003564318315856366
CCL5,-0.008229619200741648,-0.02418241764113067,-0.010164994230818295,-0.03808759771488799,-0.0148166264826337,0.05425190860395081,-0.03795633184013792,0.024005915453600094,0.02307547482113988,-0.007845575816648428,0.05967399855539938,-0.06456816768096953,0.013326462966858344
GAD1,0.025571867534170355,0.019525013666677766,0.041009690707996926,0.011821114303359302,0.050038270278040455,-0.01929888618775757,0.05764538218837232,-0.05054539903365778,0.09970132387812937,0.03316035818484404,0.01186041453071746,0.08801331904559323,-0.029840754368176212
COL14A1,-0.010991346807718056,-0.022903049431888648,-0.03629610732797462,-0.026484098832945755,0.04752049804561891,-0.020326901311220447,0.006816225498407542,-0.009439389139289477,0.07752261655734038,0.017352011139577076,-0.042215137409695874,-0.05216656324372073,0.009357886399797623
HLA-A,0.01138186371039869,0.016117046013404347,-0.06743669249597674,-0.029012407237904356,-0.032396454281982706,0.07453330482567985,0.057998136051980925,-0.10916163871142463,-0.10183463359264476,-0.031722073840662356,-0.029673222581130483,-0.05861280924416265,0.005959508095899565
CD5L,-0.024900129911791694,,,0.009452619665818637,,,,,,,,,
FGF18,-0.02253011702050357,-0.01058657106899127,-0.020842201283325982,,,,,-0.04238759979944609,0.011130161461944215,,0.134113500805017,-0.018395369873797498,-0.02401687635951384
ADM,-0.012242201044999367,0.038219088275422926,-0.07611331779007562,-0.010647256846526761,0.015367964886392565,-0.008983434508087456,0.018616852889224465,-0.06426111737710198,-0.044268206038936865,0.03683583770421317,-0.024590002169270757,0.02071734284984372,-0.02081568404617905
CCL15,0.012867413854560306,,,,,,,,,,,-0.015954302863452268,
GNAI2,0.018700813672297742,0.010483802159626373,0.010404684131011846,-0.014707505482717561,-0.002020742266763752,0.059360039518493245,-0.08529056356298828,0.02203583585346931,-0.03200386890854679,-0.033551935094353606,-0.01493734587710151,-0.037482705869873095,-0.020755074212015986
HDC,,,,,,,-0.042632157561479804,,,,,-0.05400060949197381,0.007526506211879402
COL11A1,0.033455128184985784,-0.023469453015694093,0.0052503318358726545,-0.03513195048052191,0.14296909855447,-0.013621586591305546,,0.02745421769584027,0.01854163689460697,0.029229914302636537,-0.012000786324446676,-0.0010065149575586318,-0.008387948182037471
NUCB2,0.01878051075492865,0.01650556609838035,-0.05626596487868255,-0.03794265745341113,-0.030219926530537733,-0.006728001684250464,-0.017775865401615045,-0.08820623826730746,-0.022570283684560894,-0.01120049475479779,-0.01000170647390874,0.012952088925873477,-0.009902301388014489
FGF16,,,,,,,,,,,,,-0.008953216807856507
CXCL1,-0.014590763569838683,-0.026519258705536716,0.009389532717336524,0.02709756615735731,-0.014816628994667007,0.040411735015596334,-0.053854830228362106,-0.07210003581666977,-0.0009144694370145473,-0.00035151406942296026,-0.009897309253277167,0.10355779590913244,-0.06929933169297173
VCAN,0.01413400001659933,0.020561008160956358,0.014932003782437767,0.041113621469493995,-0.03476469031369302,0.023335464468173802,-0.039106264130856265,0.12949468467428152,0.020380976760625544,-0.052430029395064415,-0.033531454794511105,-0.0794013481274136,0.021301054844310118
MMP7,-0.0058449524692217,0.06255040534318673,,-0.017032500579118884,-0.01688063083843866,0.02170299167946007,,-0.032872517551553605,-0.014468580456560394,,0.004608014507571959,-0.038075525647595115,-0.009682380364338957
PTPN6,0.01212881647751216,0.04835000554323812,0.01361687174431843,-0.03377632728192225,0.04918843595725475,0.08805030871121566,-0.037692541539511494,-0.007454671962946299,0.03801708859868576,-0.04447509441156479,0.036712101235798454,0.044835775191825016,0.030910276142372708
PTGS2,0.05022175298437014,0.028602460668407974,0.029377967005306992,0.04075364269185454,0.06694997665793363,-0.025311303540909148,-0.0188391030827668,-0.08006413884926875,-0.04603020086903249,-0.03781071114440894,0.00849569812525643,-0.014670146388248878,-0.045584682722559
XCL1,-0.027286088742612177,-0.01151856819845219,-0.015984170393277156,-0.02234179447704349,,,,,,,,,-0.016268474994492927
CD58,0.03303043466612871,-0.04185971307615068,-0.0193693973540751,-0.03192382242027704,0.014729158003782682,0.16767693151389337,-0.024226107838106237,0.041423148557690366,0.06796237033221109,0.05778815978890001,-0.008568996008342732,0.025664587130639897,0.03049988764858041
TNFSF14,-0.027493547346019935,-0.02313688111051938,-0.04499010218300759,-0.04851470398520499,,0.0034555857120742812,,0.08888252877461973,0.020288140383585347,-0.02390535102712915,-0.021918290511351222,0.05622100280264632,-0.010074590409339453
CNTN4,0.005550264255570442,-0.020700939360399226,0.022007393180174258,-0.03787046910762383,0.018499907357104516,,,0.032115848827742405,0.02469040501225497,-0.011219861475872802,0.08030086748056407,-0.0271472384846086,0.05065272753062422
NTF4,,-0.014570484345994308,,,,,,,,,,,
INSL3,-0.02444329961943098,-0.010586568992497145,,,,,,-0.025893738814263746,-0.0055012952855591,,-0.021918288393691438,-0.02184505946609836,
BTLA,,0.000869090929078748,-0.01666402974643008,,,,,,,,,-0.0015372446079672392,
MFNG,-0.005634668174501241,-0.0004705720407206423,-0.05020346245057189,-0.07815782684386835,-0.03674643030713805,0.023876479124949994,0.00914030752995621,0.04395948708369494,0.00022315841573131536,-0.01689135564799629,0.03295444130258687,-0.015498412491803112,-0.01677445232396449
ICAM1,-0.009469196717116907,-0.008891619108269494,-0.03862773800730626,-0.00949471211317638,-0.028373261290772264,-0.05625578916160661,0.010626286056109886,0.0030222349241318994,-0.037380516801480995,0.02101144093836965,-0.03512879583085153,0.07369031689115704,-0.045104420757578034
PROS1,-0.022009824296706226,0.02468453897695983,-0.0397582193007041,-0.03711707944094419,0.023552135975162126,0.052585646299751765,0.009437713699987619,0.04272094629199636,0.028122217937294306,0.06724226456819724,-0.09242634502412572,0.009126466067545084,-0.04699292791448158
CLCF1,0.03408501135047934,0.06817910585714668,-0.035107790413082665,0.014853971331091486,0.02231651922189989,0.0612925998006943,0.04326266972347599,0.025934563070574287,0.11947593771312476,0.05108039976484907,0.004450875003239121,0.04954063755442116,0.015654760174710295
PSAP,0.02720634069465287,-0.000553870247424496,-0.10494114326317881,0.013735582316021268,0.04250684016649695,-0.02072798300317642,0.009058536587840121,-0.06078895038359174,-0.034460502997265684,-0.026601672828950675,-0.017771331134652985,-0.015966505440754106,0.035567516491215166
EFEMP1,0.014124417064704048,0.021568352830111423,-0.02473438439986338,0.009311557814938157,0.012459826282670184,-0.00982149867779838,0.002487239025117321,0.0393286767950662,-0.036099750561810334,0.018285752091692198,-0.012339693009508467,-0.01802875438885872,-0.025070550128974835
C1QTNF1,0.024296335896771274,-0.03941698039424024,-0.0034225713741157437,-0.06347812197669539,0.024943770170970676,-0.04032475862419382,0.07475507682766784,-0.055727650519194795,-0.07545115053600061,-0.008062190564655753,0.02056475201699685,-0.00032818152104665106,-0.04361779473895012
ALB,0.018467414583049128,0.042699224898741894,-0.0020854806510779457,0.10731340059058084,-0.023629122098902347,0.013354641968852849,0.012259332567626563,0.04101827433496203,0.043983154725328766,0.027543338287742667,-0.016424561845850814,-0.02470153120877723,0.013000581449239046
CCL13,,,,,,,,-0.02517084825073777,,,-0.02458591496828914,,
EFNA3,0.040870244277514525,-0.012858824837264785,-0.03933769319673215,-0.020020580814552876,-0.026404591388080965,0.08720369857905942,0.06794780425607769,0.003574920854191625,0.04267739303610045,-0.00038883575500536175,0.028670230109905846,0.026290177500805253,-0.046631534583906516
DRAXIN,0.003226605938611241,0.03556155956155545,-0.05453298712386592,-0.023317167901672754,0.067810103356518,0.04179298092705341,0.08429708657524616,-0.009381238648889213,-0.05847216872485343,-0.016045513023702575,0.031966259177897555,0.05750302335965885,0.10702696098894338
RAET1L,-0.0190415677941001,,,,,,,,0.05967762486673895,,-0.012513188264635933,,
NPTX2,0.007233560973885478,-0.0017624276537530307,0.017788624640014652,0.05634399697391757,0.019187886312300183,-0.006734360478789973,,0.04216289431327061,0.03437061254719363,0.08519984909284731,-0.012636342158985613,-0.0007968718237088947,0.04424754727687762
FGF11,0.010230603227983769,-0.03922945315718279,-0.02045273474297654,0.028283251148176432,-0.017637055755233326,0.08153954702989323,0.014509118523129461,-0.019253871126316126,0.004982880132484501,-0.0049997687925053755,0.012419345124361198,0.06790535743991812,-0.03661867267839746
CD59,0.02630389327803809,0.014844328233578015,-0.015910666762369418,-0.035696536645890044,0.0036791614366977806,-0.05470899056994848,0.08618568174581442,-0.013527783546443189,0.007444309626023707,0.029213212604751806,-0.033210125084219146,-0.01922905183676623,0.023827365704500027
COL9A2,-0.04792219678297322,-0.003052592968594359,0.06299288018214536,0.009811222696891999,0.029424007634780175,-0.04774041137685645,-0.010258193283402346,0.02797555560795863,0.05583525900633713,-0.028049028273336146,-0.01458052467910714,0.048441676843728354,0.005699011666295556
DLL3,0.03184874538284993,0.010819810525221131,-0.028515787405798687,-0.02376301284169038,0.01145992950862915,0.09449634769681828,0.017486719063184223,0.09749033193695937,0.09309200745823124,0.0019601076031115676,0.0391349312316148,-0.029450798491958394,0.05768476874803935
FGF5,,,,-0.01638104897426999,,,,,,,,-0.03220676443770745,0.0466083470116965
LIN7C,0.058506192626584366,0.011540043989654941,0.010539795378299518,0.033869816042211356,0.025141168232637293,0.0329835093262679,-0.06723342749928375,0.023364782046537535,0.008813815892945595,-0.023142234418283284,0.03981251653028598,-0.05269694938063848,-0.010142631563102847
GDF7,0.027635863515400302,0.05815808604663018,,0.0963354449496585,,,,,-0.02696331476015659,0.05303977929679214,0.02329146504195749,-0.004147196389872663,-0.04248047020875269
PSPN,0.007502907195331749,-0.013228133791332386,0.05361770683263884,-0.007281566111903462,-0.006585109535041696,0.11034571509671712,-0.017718384554566636,0.011351579092921357,0.07946609842572432,-0.014463377441244173,0.1073256530998857,0.06794442990318525,0.004972824333639536
ANGPT1,-0.015589460950278775,-0.058915840350792247,0.03611277608019437,0.06298475654428558,-0.017308936642185184,-0.04061003313956376,-0.046814732724777146,-0.015153042772366012,0.0831013685532169,-0.010503662563228338,0.05981344118047127,-0.026484372332192984,0.006971929789000953
PNOC,0.030756797220599926,0.017224783384003718,0.018434535612168484,-0.034081199146522544,0.009921253623951942,,,,-0.028672907519288946,,-0.021124309490032026,0.01492119483137742,-0.0009168799930225744
L1CAM,0.017943177319784284,0.06312577444807944,-0.05474489434407634,0.04136193289081137,0.05344402329505575,0.06032401500204225,0.058880077906243285,0.010545138099733436,-0.0665476971141334,-0.0013986854437893366,0.06321470016299331,-0.02743971589411855,0.034428807069466424
APOA1,-0.0030438805167083563,-0.016486832065771208,0.021111443102200655,-0.043657213572851336,-0.012909569079332057,0.048578335973636366,0.016727648336719986,-0.014509656851183982,-0.031053168198129952,0.04671806843630994,0.01275789581203886,0.035139432874775674,-0.016758052612683847
PSEN1,0.02115873797601138,-0.012564524660947351,0.01796855831407363,0.05120874544030269,-0.0005375241136249946,-0.05245549188827274,-0.083236563750927,-0.017252953856756785,0.020173956967757353,-0.014429887584706763,0.018923302418506382,0.015458934714798448,-0.04338318159366769
CALM2,-0.014201613158184802,-0.0008938485668760125,0.060329289734794664,0.021313850196872108,0.03863642985945315,0.013479166946253831,-0.07298258609501085,0.05772142065145644,0.061561171210987066,0.015317565889078911,0.03399845276667,-0.015916289499639736,0.05110493316991603
CLEC2B,0.028395203039267618,0.06074546737667035,-0.0512584011786366,-0.0539652028185444,0.036183938631760795,0.0154371835517314,0.08350534497861167,-0.029650103094008173,-0.026068914630347176,0.07290736252146228,-0.014874725411060762,0.008401067630625956,-0.027580970819137976
NTNG1,-0.0481095113217072,-0.0005845978947666289,0.04618747189760088,0.025317782210623335,0.08253245234779458,-0.030495462979631058,0.0844382306212887,0.0027493454881509327,0.020146914905607088,-0.04644362468262002,0.04999809541224346,0.031544522978700654,-0.015307287698006529
LRIG1,-0.021958173248398827,0.025465966478424425,0.048412192347060436,0.05286140620500665,-0.04947479020514897,-0.006216353282963812,0.04057082250343964,0.06982328506099045,0.1013945073188379,0.09384465640027345,-0.033848427488031116,0.03822563562360813,0.015185116879796364
CPAMD8,0.03789732903111946,-0.012522022093692693,-0.02029451036166153,0.061486963877140026,0.014192258243293527,,0.046543499910150395,,0.06498258598323728,-0.03586271373201476,,0.03203649806455015,-0.030121837273869006
GHRL,0.009768429036111541,-0.015466940526416999,0.03182890163709925,-0.018269553449017113,-0.013939071386301795,-0.010029143966403286,-0.007362271488735015,,,-0.051761082637049885,-0.019273939110790058,0.03695168607951889,-0.02655271297595897
NPY,-0.013250782428324025,0.007054610398423975,0.0065321857058368476,0.010049816256160317,-0.02267448050760996,-0.012331489134083584,,-0.04680089880394459,-0.013054721408499228,-0.002030676749415329,-0.048580487858162234,0.10970748881943795,0.08274250910090734
MMP2,0.022687223100747736,0.05983110187585171,-0.009017311766867438,-0.02266491091827758,-0.024961411781246005,0.07305121847034456,-0.031579636717452106,-0.045533443560564296,0.03564367459867329,0.02834518976962858,0.04583919700911916,-0.006306071684177403,0.000513744709950254
LHB,,0.0421391687609346,,,,,,,,,,,
PPY,-0.01070280078992896,-0.018983704947411084,,,,,,-0.029711431432394672,0.020688633624527417,,-0.0009544671598045271,0.007538339170673545,0.035430756220391824
ALKAL2,-0.03570946933343529,-0.010747292249304182,,0.027055115584598444,-0.015506622002816014,0.07005523768339854,,0.011946012194364265,0.05705518284809524,-0.05395383296190054,-0.026037895264685588,0.0038936773318804445,-0.03434460633598633
CSF1,-0.0030138929370871217,-0.037390245184525946,-0.044810596613510334,0.04355931992505973,-0.026634609016362002,0.1568270149937935,0.027826376843842957,0.04039686536730703,-0.0022604307775541464,-0.025754456128722583,-0.006895756220348707,0.01444915037285602,-0.09581153245633235
SEMA4C,-0.003971623076313584,0.017863659267009436,0.09669330295217728,-0.015440892754005064,-0.007632010727211724,0.04031561577045746,-0.05317977718469417,0.004604280820885511,0.03661279711263554,0.014985922062596056,0.025679250258922322,0.02422934840026246,-0.00047030924599812625
BMP8A,,,,,,,,,,,,0.04480277345326713,
ICAM2,0.04187416358830127,0.02007564992035306,-0.007797518634999718,-0.029341646560560843,0.006156653082722104,-0.06705194530146004,-0.001870460788242015,0.028262339858634092,0.04976826548589976,0.06611563480394865,0.0712879823551571,-0.03550840738820106,0.01155155033037902
SYTL3,-0.004179455122133553,0.005156072720130546,-0.006414382464773133,-0.0466116474474491,-0.0032774961634455474,-0.00548699566619409,0.1602981991080624,0.04875569865115874,0.012079479374422495,0.04824944167079764,-0.0027134251877537173,-0.04527862111918451,-0.058657826772061765
IL1A,-0.003504570148536318,0.000556455710873721,-0.03187636261204838,0.012751739395045805,-0.020991519496827798,0.017274891949205718,0.009980498268400537,0.0155707798960159,0.07135524832386071,0.10708660456003109,-0.0020001164515241875,0.009525653776993642,-0.006029497235247365
HLA-G,-0.005236089551356116,-0.01151856715822874,,,,-0.025929754004794973,0.0400226382546376,-0.03954121385522044,0.08148522302319641,,0.02606795517856732,,
PGF,-0.004109607691318086,0.036350842538970154,-0.0046261329168493254,-0.0029268101548993748,-0.008904854697004243,-0.10219492410319422,-0.03238704860162099,-0.008799940967166754,0.03746092352422464,0.011175686806788815,0.03758653279765722,0.0057411316580461705,-0.05163349531576056
LGALS8,0.07433099576562541,0.05605773873299516,-0.014147535100536722,-0.04796085038384109,0.06317111282508579,0.04310510955556485,-0.05502396008396238,-0.006658507371228154,-0.017702875636764818,0.03632784567218473,0.03893836321574075,-0.03791032824204073,0.08428338504543445
DKK3,0.045614146091380973,0.03162214186775353,0.0051824596054556886,-0.053140521343490725,0.02109942593537849,0.011749279302545415,-0.016178178511433272,0.02086223727529631,0.08774437144393936,-0.01961697453618746,-0.040306988388959894,0.040731449434479525,0.05988594645126531
COL16A1,0.037432954913028255,-0.042738335388501886,0.06879110228042076,-0.028106713653191197,-0.02034410250253418,-0.04233090515601098,0.09334666056196818,-0.0004297663639724034,0.005811863523113712,0.040292061818576516,0.020366911955119586,0.022404368320460544,-0.08571857888362618
TPH1,-0.02151395404988756,0.007018860033169737,-0.019921692765644528,,-0.013143811807890484,-0.04823931552706512,0.06770865169103342,-0.029919073162078876,0.0033498477331580867,0.11574776283291738,0.0021479559806053755,-0.03864971338604258,-0.008221882789454465
TNC,0.01748331529824542,0.017566578582046556,-0.08562901664236934,0.03419915607413132,-0.034015977448640516,0.037445160159129395,-0.030674129705567717,-0.07978281469537896,-0.05031218955903935,0.12098354764664745,0.014556473435324622,-0.02911136320092498,-0.00366871872304109
TNFSF9,0.027045075366141053,-0.003566821117467208,-0.037862803536152456,0.02882110011736508,0.008252205774444497,,0.01406834222355815,-0.024596749494624297,-0.008123059404726386,-0.05046603965328209,-0.027537207832779537,0.051309556450167416,0.009582426948443804
C4A,,-0.012929382361702482,,-0.01971340383892585,-0.011553909885055922,0.05828059912260172,,0.05196269602558792,,-0.029059758801916167,-0.018006212295803344,-0.026403979215867356,
CNTN2,0.04515433728192104,-0.05048055077301937,-0.033689193487912675,0.06690911623079487,0.005570502836655308,0.06720766672612649,-0.0892295685688163,0.060597351377812254,0.12374878419994773,0.03099041317123979,-0.04436966123748062,-0.014503308218522512,0.062299147405507876
F7,0.042964060119907874,,,,,,,-0.03530749322893348,,,0.06859409648939016,,0.018548621765011666
LUM,0.05887308398032444,0.014453508793755841,0.014181852305134834,-0.036437756083468206,0.024958068505882884,0.004865390126409436,0.013444072119460311,-0.004389759394112824,0.047790853888917205,0.029041674199641102,-0.00047305577672373454,-0.012730555010225204,0.015620175410374913
BTC,-0.0003671835677830598,-0.029600447759600763,0.06691171336250236,-0.0240252485598722,,,0.011130758384382957,-0.025543730070480785,-0.010381863444461148,0.1157666591350878,-0.01724310394336486,0.01659156592559494,0.02121176866698995
APOC1,-0.02060236534033467,-0.028045501434629878,0.08556294178463378,0.028598403810396567,-0.00977066338098997,-0.04428410459811774,-0.06713575274786138,0.014368159156690078,-0.006435886719590972,-0.0474401854989831,0.040810603645565637,0.013780193233476701,0.04771291154036597
PKM,-0.013685318874402884,-0.032885273592482216,-0.02145044757593945,-0.07105997510619892,0.01757767480811856,0.052692304955222494,0.08157092526333716,-0.053832791571942235,-0.1034073465714386,0.018232038135755673,-0.027474243561668162,0.023145485874364366,-0.06348056845725811
TNF,0.03708669969346881,-0.01833529620822856,0.02983303865851908,0.0012851152966252431,-0.0026551916562480753,0.041501081783804704,-0.03909334632385449,-0.024792711145298265,-0.017930638672261124,,,0.04512207622242532,-0.028977584971902188
GNAS,0.0037913197390925593,-0.0018506407160760981,0.0362938484144871,-0.03289875342911481,0.004894366306891014,0.02109979271455065,-0.01786034549104132,-0.04812862158100103,-0.022697622238154747,0.021708044093756804,0.051968852043601535,0.059752974137542436,0.06081999648882612
BMP8B,-0.02116458308635446,-0.016698955344138365,0.05192425567878473,0.03484373903824695,0.04332432193797232,-0.018812644495597036,0.01324003807380536,0.02332362083697255,0.03754008315103473,0.014129918263489956,0.009647348772359872,0.007112042733123271,0.023034501290584614
LIPH,0.041731191907309645,-0.016379830686975554,,,,0.01613697534760866,,-0.025170857507963454,0.05217593072011635,,-0.0010783286719690238,0.00572454301220711,-0.04620683623410762
CCL28,-0.030262045103307857,,,0.08402311893892032,-0.010423613732776837,0.03062949572180892,,,,0.0442306272148729,,-0.015224968571104,-0.04384180746925347
PTPN11,0.0048388097653440055,0.01948486146388914,0.026762482137605903,0.04991547768669251,0.002421249470228044,0.01259062843419524,0.03148046348969341,-0.021886026754869874,-0.08823381831585693,-0.09259936909128683,-0.028235080952495127,0.07573534983412014,0.05886660197201479
ADAM12,0.019754046817396804,0.060361667188256175,0.05744297626553686,-0.04205410151404974,0.043171787650292885,-0.07514135292524088,0.018787667151551786,-0.047787532012143225,0.019149391384143587,-0.004531909858026348,0.019569633113026424,-0.03270205197325562,-0.034377828576259074
EPO,-0.016919554190152543,-0.016698955811726698,-0.021376987459275014,,-0.013143813738103761,,-0.03254807416462261,-0.027336194085348167,-0.01256051862906936,,-0.017047330303609925,0.03547515981607556,
EDN3,-0.008758849912109228,0.03443253060138405,0.011974206613680366,-0.0293366109608922,-0.013279438334916804,,,-0.018468503515081693,0.04281040725988844,0.008280503619714255,-0.013416035499668952,-0.029418000197938523,-0.04620682323061865
CCL22,,,,,,,,-0.030938683969158682,0.05913432376020832,-0.005853728293981249,-0.014958290225319465,-0.02501854786528646,
CCL2,-0.01119083523884115,-0.021186960873054696,-0.04668464558320175,0.0448328153397081,0.006665304374362016,-0.06081957138389216,0.003230147826948575,-0.05352192590337877,-0.019914890276599248,-0.026129617203324965,-0.027857647923856053,0.0035532248110441513,-0.07185445603283494
DSCAM,0.025673524151246768,0.06953721591430048,0.05483122917747458,0.0007596093819068238,0.030196170876971476,0.029657677913614476,-0.09253975612566266,0.03256502690035006,0.06936464718653006,-0.031673271213583654,-0.013611696836720116,-0.011771909511486139,-0.0012742955504327644
GPHA2,-0.02397838906585012,,,,,,,,,,,,
ANG,0.016415412877389554,0.028299126609888578,-0.030745254872868884,-0.007091380140939218,0.010398862466468664,-0.015038075777657785,0.15338929348856356,0.02608105217381021,-0.015267134021548246,0.009112336157026524,-0.040138102271896334,0.04541519777342079,-0.013564155666360912
FBLN2,-0.017919197825534437,0.08186365576282839,-0.024481365096788187,-0.004939353459672987,-0.038748257115958376,-0.03513249572695556,,0.03788253978029928,0.052741165847955934,0.023941423752097873,0.035834698286419366,0.024803487405459484,-0.025969361762110264
VTN,-0.00555166168753649,-0.02147241904677472,-0.021552551577263764,,-0.010921717873640876,-0.032041900398056336,-0.054134003432605264,0.12489156986813581,-0.025610184796321565,,-0.022073991865260698,-0.026403984697649867,0.03951854498218157
VEGFA,-0.029187089125141476,0.01930618221640295,-0.06087964728017451,-0.023602769046446346,0.010254821868877334,-0.00884593589124083,0.061098463579535654,-0.06701862570692109,-0.08835754555670365,0.01579968847345741,-0.0274827683007825,0.011189909642388328,-0.040446582682490954
F10,,,-0.002357993067980413,-0.026901312085056358,,,-0.033632020020036346,,0.10110206435667071,-0.03093046390170349,0.022087359165549287,-0.02858422264174684,0.06667591298844691
SERPINA1,0.04026761930127152,0.02774445551304461,-0.03611420108835539,-0.03392357963330692,-0.029349924723118877,-0.0386157138879422,-0.04078165284602601,-0.08792761330597844,-0.06300732444434937,0.03911738707611216,0.023501254150679187,-0.07241882229321267,0.04474781618774245
VWF,0.04773317714633422,0.06631738266150577,-0.00438194947616986,-0.046326104691500655,-0.0071705141460708995,-0.03410391819728787,-0.05893711457818944,0.026664434990248235,0.054186649044267794,-0.007222590869157149,0.028064482839283655,-0.016515150618008484,0.010819338826489326
GDNF,0.016605794852597496,-0.013582618620049943,,,-0.013143812714505706,,0.010344835263610425,0.032107113619996054,0.054292133927143174,,-0.008301061993940343,,
