,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
TGFB2,-0.04960303107419281,0.05794832330807243,-0.00655209124112711,0.02137580438869319,-0.03416259636241505,-0.015026230344142272,0.021501590448865734,0.02969836423007491,0.08368316216325657,0.0036029469651954714,-0.03539841554956591,0.03363437041176807,0.015566387831980926
COL18A1,-0.05672187119382595,0.05261713953302922,0.003223238397883589,0.041697841293169016,0.04002128693791446,0.009093723952156399,0.055733623397134446,0.06406059458814654,0.11673123787003405,0.022125361908320068,0.05695826161253212,0.02277711775732849,-0.06144998970210393
NODAL,0.09698549305680781,-0.009591973261202001,0.06520356549985455,-0.006994161443745942,-0.018502773667423818,,0.000418974367006035,0.07607070920457834,0.07051324066224285,0.02366768405995182,0.03150027007713763,0.09066114934266506,-0.024917960430041387
INHBB,-0.03629481780976782,0.0029133458706375433,-0.03379531342910072,-0.007042393898145561,-0.008914693555360538,-0.007980697287022796,-0.0029471032998645477,0.07053153105280145,0.009527893818254553,0.001059358344209505,0.030269821676640874,0.04215063469437158,-0.0008978599697241362
LCN1,,0.05677958302218472,,,,,,,,-0.04452637562119076,0.10510008752467305,,
ARF4,-0.02032962795020956,0.025787606204184094,0.01321378353238021,0.036321390487266306,0.048090080883441425,0.025419968769723376,0.06001595798525767,0.041339506163362245,0.021997323612200775,0.03957987740667621,0.08516445478877974,0.05418166744737856,0.007210813997153237
CXCL14,-0.041456504713912344,-0.021031207840117506,0.015497835991108846,-0.01990915783252354,-0.035567289867451474,0.0059598481693546885,-0.02050736341125814,0.055071717217163134,0.06794819784145882,-0.11039904497478871,-0.07351566937595572,-0.02874608406520278,-0.021499859797675595
LIF,-0.015287193096212731,0.022007244349147543,-0.019882000304123088,0.06710918477292059,0.014622824705247235,-0.010167806369478937,-0.03183350318830603,0.08605191576933019,-0.053356131366253064,-0.04071172864360111,-0.05412956897348235,0.02623293664552698,0.014651075666893134
IL17B,,,,,,,,-0.029703982121581134,,0.010318100584550485,-0.010239367765004385,,-0.03100025820228905
MMP1,,-0.011038872270449354,,,-0.01634865204318332,,,,,0.01580340986094896,0.033262679821153704,,0.012573308419817587
MATN1,,0.03442666787415089,,,,-0.013382430486249203,0.07329717190207996,-0.00293638891495166,,0.1303164930846556,0.11565875518858233,-0.027755737548851335,-0.00802562750566678
ADAM28,-0.03614818737642456,0.000690022299151831,0.011480267032591958,0.02192775022599454,-0.07069682019567015,-0.002996325987224499,0.06728144752620324,-0.023185084015102896,0.009106218874326976,0.056076588770792656,0.04752642592204537,-0.020536005842899885,0.008686731817759355
TCN2,0.035934457188670776,0.03544712957803095,-0.005300884571431973,-0.051129955878580095,-0.014783746569739718,0.009535142025230064,-0.0028884010156870186,-0.028806719067078233,0.022441316618984714,0.0333459445773722,0.04261212741822281,-0.04183624389841772,-0.03648922087211107
THPO,,-0.03113923509154375,,0.006543989110614511,,-0.01683576117243533,-0.01565064786015319,-0.031107701900860634,-0.026182044567179836,,,,-0.013478735607367785
CUBN,0.08672162229337486,0.0916537430429012,0.02637425221124789,0.05106517148461422,-0.0016063395691331118,0.018247634084264976,-0.02158451749954319,-0.0671769891635325,0.08030955411063065,0.0277899371326122,-0.0016306908546768737,-0.01576550992334525,-0.024876566983179377
TIMP3,0.07658011980595307,-0.02952098905813379,0.024179810932675874,-0.005633457156639216,-0.023895639592159755,-0.029168015309894383,0.026786858031512383,0.09674032502303045,-0.049929349810878,0.015316255737909656,0.052147307993341996,-0.008332975519958829,-0.036699822606764625
PIGF,0.029310934794983475,-0.0023797783593754876,-0.032319938947943744,-0.006742890072301546,0.023517018786808928,-0.02699818138093887,0.052756566214763156,0.024027641226535258,0.04433610988724273,0.09687548267223502,0.07905483763738501,-0.03180336399855225,-0.012820972993298508
CRH,,0.04447573437838273,-0.0028930444335833745,-0.012151941489445466,-0.016613210421857906,-0.021067069400206872,0.04481522496459574,,,-0.06280520045471218,0.025807422519932323,-0.013169176038732121,-0.014949215814927195
BDNF,,-0.050097882750155594,-0.017638813062245587,-0.01410016306886745,-0.01388792248036488,0.021777317116746533,-0.017626649156133795,,,0.0015495081047895616,-0.023928871180766247,0.05553771614041975,0.029071662636685338
CCL5,0.0021643454157153,0.12129719801526528,0.03640505728879637,0.02984173224099455,-0.05640377482449309,-0.049724981635575836,-0.005383550798835648,0.04907691006169464,0.07949002314452203,-0.029558571679992308,0.015449430265417194,0.010053413865295508,0.04550695472397149
GAD1,-0.010716063308404427,-0.06746944080060596,0.016693362472565604,0.0038184487436663007,-0.06764653462565165,-0.017381405874654945,-0.01677484430939626,-0.03418572087390777,-0.008916534556176373,0.057136368728641244,0.08426503787158376,-0.017502516107705594,-0.001724611901816106
COL14A1,0.04159969128669435,0.0750073189168656,-0.011656676514064929,0.03553964803765075,-0.05182666682900759,-0.02906953503479837,0.05021801502368886,-0.01587790297188261,0.020827227406567856,0.012998631330296438,-0.02957311173001766,0.00519242849235755,-0.06605149590163464
HLA-A,-0.0020138694015277114,-0.03765736321473054,0.017501761824543414,-0.046150775208661024,-0.03656918112746247,0.076951082879973,0.028292720618232323,0.19376230978227227,0.05770213922559525,-0.04167135719536426,-0.027092143084739815,-0.0141161474865666,-0.044256724166810424
CD5L,-0.020997592005868565,-0.021324606456216207,-0.03508869779858275,,,,,,-0.02988608438234786,,,,
FGF18,,-0.019294914547703514,,-0.009654626638350958,-0.006067908708290052,-0.014339801492576808,,,,-0.04580866887480705,-0.030152603473874485,,-0.03879217162783434
ADM,-0.05453570255321208,-0.10815756899706405,0.06484824933696733,0.0006007506474609616,-0.02550870824895179,-0.046743841807590045,-0.012193781905743115,0.14177961736165468,0.003284315676650404,0.018672300678573426,-0.010804436502351682,-0.02624858143729189,-0.060858063268455664
CCL15,,0.04389133967194959,,,,,,,,,,,
GNAI2,0.031002952448553923,0.07090916552712109,-0.030680855403124707,0.003817632954176242,-0.009564404084561759,-0.011185044815634525,0.04118058990079294,-0.0900925853573034,0.02415987645081062,-0.035921541557043475,-0.05195321890794744,0.023221089203262255,-0.06327164633104884
HDC,,,,,,,,0.017438425785649938,,,,,
COL11A1,-0.02891104700158644,0.005919323024540301,0.09464963902912993,0.003853362709671123,0.026452385667600026,-0.027387437586819868,-0.032597912948912594,,-0.04714453177608121,0.07937110121016075,0.0007407827671231634,0.060305941599945116,-0.05775961111438542
NUCB2,-0.027327939848345615,-0.09465735273018952,0.004012444849367913,0.02893909705871374,0.007830482105824271,-0.049495404613655584,-0.048627683683949215,-0.02199056402624408,0.059969176636819575,-0.019895985624902163,-0.06337652245284926,-0.011938776277600491,0.02546523933411843
CXCL1,,0.027232789855778976,0.08429070261581204,0.014577198016336758,-0.019937687878900486,-0.030280924381640272,0.011492965190592385,0.016450396065646283,,-0.01006064328839556,-0.0008755660420764647,-0.02987080580285798,-0.03896617018877029
VCAN,0.04572680696303618,0.026210783587343946,-0.030589759065438118,-0.007088652141505871,0.06354091852386627,0.05059435531684431,0.050783985532834953,-0.14132478977589513,-0.08285426284529629,0.026194308325098677,-0.034099940270645834,-0.01734391477151458,0.036617052925582844
MMP7,,0.009406326560419105,,-0.019194054492225873,,-0.013216442262020485,0.0590069500893095,,,-0.03874708958467106,-0.004300985567458003,,-0.06073988375806662
PTPN6,0.04424374329706216,0.011063390858007604,-0.029764671459083986,0.03232037076596594,-0.02237845384118713,0.08673229258883972,0.05135010982716851,-0.026199963026853228,0.1278304198925411,0.02955426280075787,0.038902677159826454,0.030869710838417243,-0.01916691344711252
PTGS2,0.044586734378487335,-0.03466711337743667,0.06731415466052766,0.0064322632098101394,-0.02990151533777314,-0.007175195740553867,0.035122130590108144,0.02571018622932499,0.07833220286797496,-0.016270267091043546,-0.017256392439731746,0.052709923006159565,-0.0042353827712195875
XCL1,-0.002127631887535812,0.005949053036899803,,-0.010504579305207935,-0.017383812352800752,0.003790211909281717,,,,,,,
CD58,0.0405328714851942,0.08035338699258121,0.038832436339957914,0.04575449951708315,-0.01630768260892667,-0.0007682163694429525,0.027511075059300248,-0.008812990905942194,0.07316991807237724,0.039156806624438704,0.047412117638354144,0.05920268368568112,-0.011738131393958256
TNFSF14,-0.023834619582005605,0.05043500025709311,-0.0067681191506987134,-0.005963732940804387,-0.000979966124771372,0.024683121708068658,,,-0.016609774346017465,0.012929032508611753,-0.043935270916264806,0.005477951089084982,0.036840496604464645
CNTN4,,-0.04139603562141123,0.0014516743222817469,-0.018878618892305948,0.04422830662606047,-0.012912718078810009,0.041016379698441,,0.046662856478240845,0.07492311580525175,0.1151787584504036,-0.03483130370990256,0.009731907558888917
NTF4,,,,-0.01328783280098606,,,,,,,,,
INSL3,,-0.020933374513395813,,-0.009654624744652293,,0.057333635273240466,,,,-0.040753282822473993,-0.02550239901056089,,0.08523584959292792
BTLA,,,,-0.015324823553265171,0.12127599856278432,,,,-0.0335394119715538,,,,
MFNG,-0.0530646726119813,0.056823376006741005,0.026464147200529604,0.03779148150055786,0.023293614986221123,-0.011759536292009886,0.028618391346673,0.060118659157685786,0.07972087720411594,0.011389636438425579,0.013203895573182823,0.016580538892509506,-0.03068644297345587
ICAM1,0.03646515283303317,-0.03495467108120926,0.01867313221974485,-0.0018670102460025758,-0.017187365718442087,-0.01206400976600709,0.03138024369221989,0.03147462158537244,0.036939398766197604,0.008198134700438293,-0.011211465503339735,0.016571748974530127,-0.07013899698561701
PROS1,-0.0289214372363148,0.059346424741355285,-0.02818054866466827,-0.051699408784026284,-0.04042709071845087,0.0009419831374963489,0.0014735931166256768,0.06855418358354046,0.06238492020684189,0.002112425518766952,-0.007345048059105009,0.010263358224449237,-0.06725812690109637
CLCF1,0.061358870621518666,0.04583923892926691,-0.010076145920412201,-0.004001932011686692,0.004363744974353733,0.0021396424197073897,0.020528338608781126,0.01603454948465249,0.04582181647763591,0.0029987551995812284,0.014404985828681858,-0.0738113131031252,-0.006791008958031217
PSAP,-0.023219807296026747,0.008084659602783123,0.02382778418630168,-0.031327802865014034,-0.042546760515971276,0.024919421383110932,-0.004219546926894983,0.1120932090523653,0.005587322021061515,0.033560785786428515,0.031785726640358065,-0.012169200914251381,-0.03149410388013553
EFEMP1,-0.02363873880868054,0.02271882833374027,0.009533542928429718,0.01949712484318248,-0.04646305542318416,0.003213604432120913,0.004750041505339634,0.09146216320037999,0.07927138545027067,-0.03036898024132141,-0.0006218334578949562,0.046991145972333774,-0.08028376546954294
C1QTNF1,0.03485223432050167,-0.018732600723648088,-0.02932828248260754,-0.010142983128138766,0.00472433551752159,0.024434482845297423,-0.005891933748437929,0.10860332333124187,-0.030008723724802178,-0.019199671819336853,-0.03168275018269501,0.005022676465651306,-0.06763580259580203
ALB,0.02376739365983441,0.00872610054281956,0.09239638041921767,-0.017140407864965526,-0.03338557477728682,-0.016638025991284885,-0.03386014946285819,-0.041558776951611094,0.13338933876400091,-0.022155760541052474,0.04396004175059435,0.05370240313000257,0.02004784522875298
CCL13,,,,,,,,,,0.09064803756240164,,,0.017455486389155606
EFNA3,-0.013094991427601661,-0.03237502567731699,-0.035331953509423884,-0.0024130781345200578,-0.037638974933646464,0.004929513807507268,-0.012988380074802455,0.06566372624033373,0.10730682378006462,0.07410370082717396,0.04028150033435165,-0.007331688960762768,0.05442802113599315
DRAXIN,0.06458490893642105,0.0026594774328172,0.0032238996189075577,0.047082252879229056,-0.03808417199091747,0.023047638594536644,0.054750241097923785,0.001831002486170685,0.07804190625007122,-0.02977592524250974,-0.022132902779192234,0.004952050068973649,-0.007191704086864903
RAET1L,,-0.01630730204850276,,,,,,,,,-0.025816652459363664,,0.0003017590189488236
NPTX2,-0.03242930018071908,-0.02599328775558473,0.026178497069219098,-0.021819488564573473,0.05317372405671135,-0.027336839425454208,-0.024733803810366148,,0.044633844871208736,0.04256121689760206,0.06874464865040773,-0.02791696259425817,-0.0590692904083905
FGF11,0.0567386740073669,-0.06865612736205401,-0.005449395524952692,-0.020057068722322036,0.00509927683126526,-0.04904155603156132,0.008622237989417372,-0.036612397721825625,0.11264682881536013,0.025036847564328085,-0.010407999620516058,0.03183260815361398,-0.045617136729999765
CD59,-0.011493317435765146,0.07444289698134639,-0.06463910140697081,-0.007372808713720393,-0.017714980048788576,0.008280130157157718,-0.008574582939561256,-0.029334605413139196,0.0015815151467628089,0.017907218849214812,-0.04660023840379918,0.02547926327515395,-0.08744999324042108
COL9A2,0.018303693237498007,0.06241666333971694,-0.023714685565638143,-0.0006938293863948891,0.011153037804060784,-0.0007583882500217702,-0.05422712692999904,0.004822917824467894,0.05085981503013528,0.0761114848879022,0.06690931785018733,-0.0025051720173749474,0.05102476629056444
DLL3,0.023420643179441453,0.08310290041069966,0.015278598594942967,0.021790192844818503,0.00480669852692214,0.0018536134436875583,-0.024691063767057257,-0.04962968170932393,0.02527021861664582,0.048773616921692665,0.06104930577682976,-0.003300061196107039,0.09474942047000863
LIN7C,-0.03052373575172597,-0.015013759172382374,0.00029277593305528397,0.03858466496188002,-0.0198659802240977,0.0014652658878135801,0.0012332131372690322,-0.07700458138765366,0.0610728490824086,0.04354606642744483,-0.017683236566466042,-0.0014040245228794886,0.01849946119925691
GDF7,-0.023220386016470425,-0.03845665817438554,0.05055085389541277,0.017738917842658717,,-0.043415324404432645,,,-0.01883836783197424,,0.014624995555473754,0.009855791707969705,-0.011315766163163392
PSPN,0.025810188242267322,-0.04927611812649771,-0.03338892986167503,-0.025515114074038163,0.040159288620212265,0.0346019922213714,-0.018815151532617716,-0.07388348242210421,0.005744284638510888,0.007132410448381368,0.021622745937863,-0.011297550989135006,0.03922965775339876
ANGPT1,-0.011209792800840886,-0.016966355857992266,0.035885120261092855,0.05570209642291635,0.027487502781163593,0.004741107910598787,0.0036470516649559216,-0.05388084398714214,-0.039984618940823856,0.03019419086535734,0.013543211412003696,-0.04596812040327221,0.07180173371344974
PNOC,-0.03279201250508921,-0.04284508963957346,0.12391340098878216,-0.04537163973302463,0.06552054091076003,-0.022664279329952304,-0.007796216854527833,,,,-0.02353451305917363,,-0.031239906288664594
L1CAM,-0.0067824553920924745,-0.02592365934666015,-0.011354868642704252,-0.015602076280966869,0.0313058612844998,-0.058710538828023184,-0.02916427746852831,-0.007507678049485394,0.024583630091045125,0.07004177256960858,-0.050906686127624196,0.03530134670848535,-0.030177967103515127
APOA1,-0.007491153644856482,0.06775804311987572,-0.02566369404053893,-0.01503548287796836,-0.0026321105668123857,-0.006023083860458735,0.018219755351983915,0.07735837876780433,0.06732642427634554,0.0044399746693698896,0.02192209653835055,0.016966901711606596,-0.02304089614277948
PSEN1,-0.053613524416397246,-0.007023758594713964,0.017019055333624755,0.05943605140606393,-0.04869854226181003,-0.011667068395298822,-0.014780119322547728,-0.018070585361915668,-0.0499163413328503,0.0020171150616857003,-0.006466393361361535,-0.011463763918448302,0.024612926744263672
CALM2,0.020006045408847303,0.03168660487765949,0.037914943362840604,0.025956534845120355,0.030837156218961242,-0.012603701542079708,0.017370292914544203,-0.00560103255003946,-0.05621561498135379,0.12490030727659093,0.035825703407831914,0.01082458136712104,0.027175088500850805
CLEC2B,-0.021107763275640776,-0.04790839335553484,-0.002110292617274146,0.0030604698278354422,0.028847743595948157,0.016822243609927248,0.009399226586997447,0.0201464976679369,-0.030291439631567094,-0.06734167135310373,0.05239818732651696,0.032516505426633785,0.00635030478435853
NTNG1,0.08819216544754252,0.03976740296126657,0.0016367110183793084,0.052771602455631436,0.042214303685485385,0.007486646585307222,0.0797218691387496,-0.028734583636458096,-0.029179101461121567,0.010760997808076106,-0.009531472102344314,-0.002501520360142205,-0.02204227698403555
LRIG1,-0.023329428473034628,0.06475676539183702,-0.014654824275693748,0.004897296130569383,0.047133191318466446,-0.02634798911911245,0.0869646532043338,-0.10921757147828519,0.024343416317428486,0.024691823299101707,0.04766349446166936,0.026833659782221294,0.0374392031821943
CPAMD8,-0.02043194690770722,-0.021983933844256332,,-0.011419698340843812,-0.022071584025873392,-0.016904620993975255,-0.028906536064453193,-0.03704310770532624,0.043479804468125535,,0.18986343775126274,0.04503331118634526,
GHRL,0.009634852414120307,0.19302766574470567,0.03241356661911072,0.07521521627829944,-0.03737985145177737,-0.009854532401560813,-0.01997446365286477,-0.027146167252025667,0.08040678921487072,,,0.008751278796790244,0.07537702877639792
NPY,0.01710708841566723,0.030786237328667934,-0.002529199507785584,-0.013910546925349392,0.011250300073607413,-0.01115877883830115,0.06763572838869943,,-0.03385444820027596,-0.019382566354618744,0.038810247299679766,-0.041124794835734065,-0.033891537919278854
MMP2,0.029571899403262547,0.09141743178594056,0.024829562614354695,-0.014658666236506706,-0.008398404212255945,0.025598106592252586,0.04994082751383052,0.023282327659051798,0.05831035180504517,0.04302546225165865,0.04239315140923652,0.03009654567958588,-0.015181324606100907
LHB,,,,-0.009945694836261251,,,,,,,,,
PPY,,-0.0022983211528883017,,-0.017312554016352868,,0.03308292659820516,,,,0.053932151187811674,0.017202636624451234,,-0.016152289215873805
ALKAL2,-0.030597008623790674,-0.007591643185329459,-0.01487459645421604,-0.00980119940291127,,0.010420283690541387,-0.029513986143166804,,0.0283340453743682,0.037049988979195474,-0.003586613562489669,0.005622328613706844,0.04939465161369309
CSF1,-0.04022716823167906,-0.0002999660926286959,0.041967580191972574,-0.0034277390457788195,-0.03847930421663305,0.027557693806052327,0.027913527105097525,-0.07085573713788698,-0.00012919620824762727,-0.008036440803107014,-0.06684224970482157,0.04248314549709213,-0.028399254342834118
SEMA4C,-0.004468602988384687,-0.009691952857437375,0.004612984094381672,-0.009938271457505391,0.02994713810926017,-0.028169610872123375,0.05350050625678559,0.006773754310393445,0.024045694025949232,-0.028142269300506357,0.02616480509665859,0.11163088168441836,-0.023473112459613133
ICAM2,-0.009196188643027974,0.03231742570630782,0.031482045272672864,0.02528026430591204,0.03409982759492188,0.049026120354769984,0.013707353265541363,0.030338499610880178,0.005616594971391004,-0.0004105669224211217,0.039839818955271514,-0.05743099722072298,0.04482352764309056
SYTL3,0.13860984413175273,-0.053140725003187894,0.020842050204856934,0.11251307761622233,-0.01533681228123957,0.02166105793946209,0.029787268756928643,0.14471335410876818,-0.021274906125035683,-0.039097846594742074,0.13953467855771629,0.06906596381505677,0.001583245419926552
IL1A,0.0950957518598056,-0.005840597062263072,-0.029680238781236358,-0.01338984469150588,-0.038701262975800906,0.02243234341021037,0.014651556437393593,-0.008375381457992307,0.013325709314750734,0.001299433518400493,0.03972690529157007,-0.013323554922640531,0.034320797843717846
HLA-G,,-0.025093043962899644,,-0.010504578356556197,,,,0.14444778416123735,,0.09548924352911163,0.11247599255619628,,-0.016829773456864094
PGF,0.019064314816890793,0.0793150392499393,0.014822617938935401,0.028982256135336927,0.06176724892364734,-0.0022176544890934007,0.041354762803729773,0.14974179075338373,0.06307423793106146,0.05391429089284831,0.03518173019703609,-0.005770615490732541,-0.026270499375013204
LGALS8,0.01002732736630416,0.03059206244091852,0.04356860733278877,-0.03659649680414782,-0.017615710541071056,0.007582646016088409,-0.01854905784863609,0.05134507025256381,0.09736383583623369,0.020527861984523034,0.010970170275060507,0.04748401027474386,-0.0252253554187753
DKK3,-0.0149742997542761,-0.002379584564335294,-0.056041163863567306,-0.01867497782904087,0.01167684212082286,0.00608922810416958,-0.00939518076096348,-0.02625398794801761,0.017140174182128202,0.05025227305301513,0.036732097051428006,0.046799168047099673,-0.025074701853987528
COL16A1,0.0008792076433368413,0.05191437686602255,0.06419555980431688,0.07045430501530937,0.033572315741121246,0.017307933024848617,-0.022430272848862884,0.035283740558185596,0.08448760789036255,-0.012538169776157996,0.020541431758957913,-0.030297742462848772,-0.024320841251671832
TPH1,-0.014045313228162144,-0.018424667062227375,,0.02717438970599901,0.012362797024071247,0.011871159313033824,-0.018834869550550342,0.02966556206532174,,-0.06590909918189881,-0.04192825348831798,-0.04300643861638453,-0.021580490524499826
TNC,0.008540042342925214,0.053506470592818774,-0.013109482924121526,0.025704285074879336,-0.03355580942911875,0.014152428859469098,0.04875976395506824,-0.03655954920219138,0.08834739964291649,-0.03911437679332149,-0.09950892428462957,0.0013330714729618712,-0.03988863502878853
TNFSF9,-0.02043193721037279,-0.011027062054703149,0.040269052702925016,0.049811262203869285,-0.032078059048686845,0.008807856177300618,-0.021043934201353042,0.08544301007349385,-0.020962725601713472,0.015175093354550393,-0.04011173290734845,0.01230684101869869,0.05477178663637457
C4A,,,-0.014658248074471896,-0.011791198354332864,,0.00455059754504817,-0.016556565832234686,,,-0.03028482629538439,,0.13125833492757336,-0.02662867560239688
CNTN2,-0.02327113947312897,-0.005722751662071527,-0.026143748862582153,-0.021729186495769486,0.0661535853652401,0.027634408282237066,-0.018648513767170947,-0.0355231430035101,-0.024366877434928852,0.012000304180658006,0.045041345005014284,0.049264980063854935,0.06651480039040543
F7,,-0.017974651323676715,,,,,,,,-0.015113311070784164,,,-0.011863469385231166
LUM,0.015613006500193982,0.07913178308331871,0.009419686947012002,-0.008196206851232013,-0.05825451444061236,-0.029151549141348126,0.048042814967462565,0.0433285975702032,0.10708365765703257,-0.0021600069787747005,0.04322424136109373,-0.02794139657815743,-0.03384863957154144
IZUMO1,0.029388008009040293,,,,,,,,,,,,
BTC,,-0.016307295255987356,-0.008923045519595541,0.018018657087650915,-0.05932937892580935,,,-0.06478331285170665,,0.004703469574152674,0.10961586274297935,0.06107192260496899,0.03202838842204222
APOC1,-0.009342440262001522,0.07571569238625024,0.01875262616716785,0.0390495901580629,-0.03963315587079811,0.09260298605304235,0.0183805387601999,0.017369317444197275,0.09832070363925,0.0629325688554745,-0.014667777789359498,0.037124836145897566,0.05333425856999731
PKM,-0.00868104407309067,-0.07179956949170917,0.0012257878083890028,-0.021135270644422183,-0.008821425819276928,-0.014592091843466787,-0.020213069764143776,0.08772790283134962,0.03711276231746984,-0.03735518087826509,-0.058300444030544955,0.02875061851278353,-0.0543175032059594
TNF,,-0.006464404098849977,0.11308391779413626,-0.015151223372401662,-0.02877855933739224,0.05812896141868377,0.026323683579084604,-0.008463527552402724,0.00855401759598452,0.02447879748124654,0.04039451314910572,,
GNAS,0.047649467480818025,-0.0726173607338799,0.07510814903127637,0.01306538625276072,0.029269327152536218,-0.05797985131611011,0.012444857154850296,0.05855439313190718,0.03096189375275234,-0.07669130856347921,-0.0261776155489385,-0.004420375456587532,0.03640053340611497
BMP8B,0.0038945026167837528,0.030786261930990804,-0.04060561825408859,-0.015228932772234551,0.02258337050212145,-0.022415284548000184,-0.028839425778585392,-0.10032100756600179,0.0821967972260105,0.01798691895206288,-0.002260933425357872,-0.006632783404900394,-0.04119743743119403
LIPH,,0.056632974306274265,,0.024228688328531808,,0.034969822883927235,,,,0.07177659959780618,0.013695547810720849,,-0.02338175453258476
CCL28,,-0.025916579739718722,,,,0.08689432655385947,0.16712314996992564,,,,,-0.026136241801105964,
PTPN11,-0.008963024266997036,-0.028505281328308932,-0.030666154091560486,-0.01936419345127642,-0.008115234369548632,0.0014457231233166385,-0.017148898873112547,0.08865955458211773,-0.0659320715275145,-0.012469458217113073,-0.0509513189566597,-0.005330878072177168,-0.006368208489168227
ADAM12,-0.006860019130450955,0.03564829904611457,-0.017455140550516213,-0.03358433339551868,0.016782567414336896,-0.0038882726059833186,-0.028264616004478514,-0.01819501976021396,0.11182044807747481,-0.04912746481827989,0.062211234682382724,-0.04171858694262733,-0.05856871196863024
EPO,,0.12892069674823683,,-0.015228933198660706,0.009763257300999485,0.07690504481226434,-0.018834872316514727,-0.04436280269544496,0.09632276042786335,-0.029542476315668552,-0.0298937077026126,,-0.0252106229274848
EDN3,0.15362390849922447,-0.03209488881699878,0.09697340303893631,-0.01895790507355601,0.0082771930146025,-0.01914890953396978,-0.019029220168276125,,-0.026181987083532393,0.028310621138280492,-0.028825322937837752,0.061764449473763014,-0.010896082966610045
CCL22,,,0.016160789732780373,,,-0.0018044695412227781,,,,-0.033435720259489946,0.017212960937610097,-0.017197329303401527,0.0472541595709177
CCL2,0.011043484412875294,0.08908776256092736,0.010262400686927688,-0.004355711995764979,-0.015914105311961354,0.0280605932268104,0.004440040402438591,0.021864780001053387,0.02026864292476988,-0.03835521685945626,-0.023199940919112684,0.0046332807656253965,0.006583868702914943
DSCAM,-0.06460040875355999,0.0016373225068024532,-0.007615742003973339,0.011388745437199796,0.05362874953015599,0.03360454609576408,0.037133811367598114,-0.015381105922879052,0.012615291218513163,0.08851961112570148,0.029345168271910936,0.06400649989655463,0.0037566798690684025
GPHA2,,0.04623231173925427,,,,,,,,,,,
ANG,-0.04598019979157642,-0.010241637596316836,-0.011151928255809986,-0.034729576461547035,-0.03682454379396582,-0.04514879878002473,0.0005652167289121976,0.09120518102743466,0.000334014869413239,0.024206693322276512,0.047536764059120586,-0.006276307929396583,-0.00038413523618025186
FBLN2,0.041152945412481996,-0.042026399681804,-0.033700150868184744,0.030075443213975,-0.05802177616835877,0.014431226445308235,-0.00301477582308961,,-0.0471444864701666,0.08092747774256553,0.09978219214865826,-0.030592347550510327,-0.0412964538709824
VTN,,0.036877581919766596,,-0.019582184596676856,-0.02343978468227511,-0.020297102549507142,-0.01565064491371132,0.032321319013003634,,0.0061201441610748576,-0.021020652618902135,,-0.03264435401369625
VEGFA,0.03577182336589185,-0.12753446883394146,-0.008123572470487627,-0.042992135005408556,-0.007656951414903332,0.01067493870373236,-0.003599629269777496,0.0812749560619899,0.033087411241216835,-0.02300175245477928,-0.054999881108282,0.04629044428744678,-0.020226936541729867
F10,,,-0.02115257942925477,,-0.021869715764900863,-0.013546473251399646,,0.004036781698736345,,,0.03310689042360666,-0.028069347152894508,-0.0342936903763262
SERPINA1,0.07454157183791815,-0.030991506681349857,0.004305383233007329,0.01645516014171486,-0.00618785695702266,0.058468822278675225,0.02515597110237952,-0.06929482338769062,-0.0035440270422164156,-0.03830932064233692,-0.05256519271183445,0.0333781180431903,0.029820152603933305
VWF,0.032747026562910175,0.05277382080046289,0.02365132670523309,-0.008034730459855267,-0.058717303258738925,0.032120323169562724,0.04092085014830977,-0.018385303327528447,0.03536082588632073,-0.01952127392171309,0.05994910282403567,-0.047374942749851635,-0.019384144678155548
GDNF,,-0.02885435613809686,,-0.012386929695470412,,,-0.01883487084971528,-0.042627127123220594,0.018884847188964684,0.044087074563729435,0.03516232949934955,,0.06077905254738808
VASP,0.0018728383664790061,0.04748556073742503,0.00720476994235727,-0.020248119099408046,-0.000849062577687631,0.04895632274359951,0.034545411869220846,0.07489471866481998,0.019690866888207637,-0.024989996913944636,0.013143081214311552,-0.011810946760167461,-0.008388402330401655
ADAM15,0.05980831284870614,0.00893818517498023,0.028653426061016063,0.03689384727278825,0.05491645646121009,0.004551231866499293,0.026032759132839024,-0.08349499629398445,0.01989348278547094,-0.004229875474107082,0.008526257219087629,-0.011876869300752355,0.01889716396341099
WNT2,,0.000428077762587459,,,-0.01883509132864905,,-0.017626646613674583,,,-0.03664450908769237,0.040214099215522124,,-0.01756042973200952
CALCB,,,-0.014340107568591458,,0.013026206158832475,,,,,-0.003002706088725659,-0.024825222935040928,,0.04019007056866209
OLFM2,-0.027708509646970463,0.03960026646446965,0.05926559105685175,-0.036637187238600114,0.035525094105804726,0.029760033791370155,-0.01658264206617687,-0.04235685430130853,0.07009466197968908,0.0024521729721055058,0.00031101126855454935,0.004288449789595285,0.028181045538393772
MFAP2,-0.014560635518556932,0.07634758464984062,0.05784425336183182,-0.02896297253938868,-0.005131090505685873,-0.015029013954442113,0.065229704970591,0.0874054906788722,0.06376338448385359,0.030031609585489148,0.08356086484691558,-0.03157095117612915,0.0048049378548470955
