,MGH258,UKF269,ZH8811Bbulk,ZH881T1,ZH916T1
SEMA3C,-0.0464516690732441,-0.00031940426643611803,0.09614324439715588,0.023602642895999185,-0.044343597130802825
GNRH2,,,,,-0.016524532206849584
GAS6,0.04336785926570866,0.04391803463284423,0.011617292659466507,-0.014487661348450804,-0.0027681260216126666
MEPE,,-0.02061361771373376,-0.013498671153816052,-0.02460396893802853,-0.02107191369407217
SERPINE1,-0.05161364918065807,0.042221568094254126,-0.008135376803524712,-0.028356329240345743,0.04868279250700796
RSPO2,-0.016985066323750523,-0.04103589219773077,-0.02623270315936596,-0.03314289499022783,-0.028892491556262098
SHBG,-0.019081883442758272,-0.0277563466269953,-0.019491152991680603,-0.02313555798061637,0.032080543917147174
LGALS3BP,-0.005216646544578203,-0.013199503165648331,-0.03025941431553993,-0.0029531087525262725,0.05164377638401152
LAMB1,0.040134153992587344,0.030758489175550383,-0.012774531989315984,0.020507485102059252,0.024248410665815016
SPTBN2,0.04397681524329058,0.055169412080302425,0.030714722543632115,0.0731142410279751,-0.003369440385301054
COL1A2,-0.056263126963150736,0.07181735152760639,-0.05081404594374095,0.06814280379718463,-0.002455328293676314
DEFB1,,,,,-0.0075743020460732864
WNT11,,-0.012759680842141661,0.015859334796303186,0.008108738769915093,-0.020237530941203036
LGALS1,-0.013764222485277276,0.04359178479910948,0.01676528904588089,0.019435577185012997,-0.029789071521547365
BCAN,0.0613133024971677,-0.006202291104512189,-0.019588378222245878,0.07506433855250753,0.0030582354622412863
ANOS1,-0.026694453842696458,-0.016812179258380935,0.049805926606082455,0.01058788351938082,0.04010905134204851
EDA,-0.02391142457539919,-0.01525628285744263,-0.030125611141265874,0.0025424095288167827,-0.022765334059718444
FGF22,,-0.011695926411874578,0.11247925609089192,-0.02447365502645309,0.025963556341341072
SHANK1,0.024611719128390438,-0.011127931144427209,0.045756865648482255,-0.02295497672581108,-0.011949347309431493
NPVF,,,-0.01668742303825074,,
RAET1G,,,,,-0.019014043388481637
TGFB1,-0.0292421375089621,-0.010075925873526976,0.033886737481162076,0.03483295278785188,0.005007170859067834
MSTN,0.05913439151304748,-0.019592466135528574,0.013397251267947812,0.0357194570618467,0.04349827889054908
WNT4,,-0.013261240146335344,-0.04296817972264183,0.05056561169344546,0.0009121143867489682
TNFSF4,-0.027723384216615427,0.0690774997542502,0.0010709374476631378,0.013170649763535705,0.06702931737390942
NTN1,0.04501660306086083,0.02102967522538849,-0.03569090125492819,0.016796086886556164,0.08014424139600816
CXCL12,0.07597218182796904,0.035985875968054144,0.025577918098706392,0.0037368487100719805,0.005926455809168806
GNRH1,-0.008168948969821777,-0.0325557509894491,-0.0036666194890497853,0.04126491704718052,0.09067469347092678
FGF8,,,-0.02303346311919143,-0.029411147239164163,
RIMS1,-0.00020672365088136413,-0.0048246497148646756,0.013155301517023231,-0.039709891485660294,0.02038705971789021
FGF14,0.03609761589577766,-0.01745142577262364,0.042854117389198504,0.03680845386039865,0.08571383615279021
IGF1,-0.00010965517033084271,0.00596461797662783,0.09202585539417789,-0.02380624714852679,0.06834258916116931
TNFSF10,0.009117833192634687,0.040706819527297274,-0.019474244590838633,-0.028323856895827,0.02300083671148151
GDF5,-0.01698505961958693,-0.020613630171874925,-0.03563147454763924,0.007579406007047695,0.016466602671130433
CHAD,,,-0.029856000174087842,-0.022720730497219913,
RGMA,-0.04104624342941658,0.0032941292119247297,-0.019731245631648797,-0.004688874434880032,0.07193053733236997
WNT16,-0.03166310958799398,-0.008556647062300828,,-0.014536104642802467,0.00938251591688
CX3CL1,0.009408848410469685,0.0043926667292208755,0.03110672018175006,0.011868231641352632,0.034458983118725514
FGF1,-0.007814663121862658,-0.017569729921648066,0.0011612888458215657,-0.038189921140882564,-0.014377738337705996
ALOX5AP,0.002192956664431654,-0.0037482612203070926,-0.03281608489727241,0.0019363744618445318,-0.002727341358693799
IL1RN,-0.015115627523332509,0.05117212161621253,-0.022599550449800044,-0.040501817253221044,0.016389625957981206
PCSK9,,,-0.017693278912370665,-0.014109560306993858,
NPW,,,0.00997270765133331,-0.022808913583023623,-0.015494456719772776
CXCL9,-0.03420928040774763,-0.01436756769624924,,,-0.00035858078126293705
ANGPTL4,0.0026753979598551692,0.022647608435641342,0.01519085428642979,-0.053044344018994015,0.06457533322661951
UCN2,,-0.012588308228419595,-0.01644564752399573,-0.015943732965955335,
OBP2A,,,,,0.10103177357560969
COL4A3,,,0.014725945241275719,0.09376803565052892,0.032336694981925665
NRG3,-0.01066117057229687,-0.021233743960658844,0.012486084938408852,-0.03508895987045892,-0.007498221350571889
IL23A,,-0.01539978709984088,0.049136722174091256,,0.04308997142322008
COLQ,-0.027579465907961734,-0.034388418764205037,0.03029722170730514,-0.04296551178072581,0.007771455110316925
SCGB1A1,,,0.1042711016613577,0.006703206858971479,
TNFSF12,0.0042346939540091,0.027214253903743244,-0.013293014171330584,0.018532105327324962,0.006669228575612315
DKK2,,-0.022419001981630268,,-0.018790618345998628,0.051746066570537694
FYN,-0.0262292671945897,0.020273163969652726,0.005870614529225669,0.019742141555556463,0.059597070973770476
ACE,0.01542670153802839,0.11152764869083279,-0.004979504635747585,0.02216626775287889,0.04444794953095832
IL18,-0.018594435724129634,0.0005777809864261521,-0.0022877609012116307,-0.008209966446075835,0.022627466274859936
PPBP,,,-0.020944817922807595,,
CCL27,-0.017205359970232433,-0.01889933645933628,-0.003584633454524504,0.015090261322409801,0.00625161673161696
SERPING1,0.04153684918997951,0.04213410000639338,-0.011838299207063812,-0.020214897714354436,0.05048248843536915
AZGP1,-0.001983677567675162,0.01176544983224771,0.03421017699701533,-0.01873662876605858,0.07870390751923682
INHA,-0.023583905902209604,-0.01664216377441341,0.026131515681201693,-0.03344004442816852,-0.020773819017838074
SEMA3G,0.04599322044140385,0.02323174784419202,,-0.00683232447932171,-0.03218989221746102
OXT,,,,-0.013670360588697847,
COL6A1,0.03737993754583501,0.058743058346494625,0.026716949795414346,0.06140124085964296,0.0018048523315079424
FGF17,,-0.018539908002456272,-0.0076683532718334994,0.04106115336421931,-0.01631847512071494
TNFSF8,-0.018679890621046972,-0.011879497512802173,0.08581130503450703,-0.014536106561420143,0.038172741431520225
FGF20,-0.024871476050865322,-0.019135645998345212,-0.030248241121716018,0.11579504932259956,-0.02809338944097493
ICAM3,0.00374742145387442,0.04670741341207922,-0.000917494603947259,-0.019028565450128977,0.04394263569586872
LAMA4,0.05753999049711073,0.05321171281115492,-0.009340499497305487,0.04231264069128186,0.02828553369753265
DLL4,0.0007337924594250747,0.03861386835598657,0.008138800199037816,-0.015299068374550846,0.019205949840900127
SEMA3A,-0.024140269842097387,0.05737191167851283,-0.042371040397275565,0.009771337707576348,0.0494976420149809
RLN2,,-0.015256280890633082,,0.07688523819943553,0.0027309200731475943
C5,0.0008389164084838356,0.025229702996211953,0.024359575709469124,-0.02064735040400139,0.004292568883589457
COMP,,,,,-0.023265340129823814
EDN2,,0.02989160384724698,,,
C1QA,-0.02307254118294133,0.008085403482859329,-0.06435604031105405,0.023910580134059844,0.020956466241871377
UTS2B,0.013804243447335836,,,,-0.020066898395039407
COL9A3,0.004875549984161949,0.013684542484020571,0.0011672050780176125,0.09155082003557441,0.04961104242140926
HGF,-0.003425578542975478,0.06902593272577796,0.03211457471830499,0.032570890929421566,0.03991594377106633
P4HB,-0.006193832847286783,0.03418704503902045,0.0029953130312287907,-0.002473796986627083,-0.0020508013373254897
ADCYAP1,-0.01742305274824362,-0.0369811803963721,0.027061565028042363,0.007776957966529105,0.0015284633211923278
GREM1,-0.047959448387071175,-0.036482766349103246,0.002583445171079738,0.0447474433863144,0.014382187588653034
EGF,-0.0016427451699249467,0.006499818415858164,0.030723490412202525,-0.0020017495684835854,0.032152754370397836
VEGFB,-0.015662967306474773,-0.000633363272326438,-0.06457819197572076,-0.03985930448727169,-0.03741356489702476
FARP2,0.010630818546399518,-0.025689886387689688,0.07026230533573122,0.0377972279388072,0.05415614770867619
IHH,,,-0.020606742691218195,-0.01574992194810801,
LAMA2,0.09080997870175692,-0.028533369493427566,0.00967060460826146,0.02237272911211147,0.011822908907802642
SERPINC1,,,-0.016893069523023163,0.03161065747181159,
NRG1,,0.034986796754357494,0.023715480619309833,0.011892703339774633,0.10105627376663079
SPINK1,,,0.04542967139533227,0.05782401983640385,-0.026252923926711195
EFEMP2,-0.014044265467393745,0.07389795952651845,0.007473584347913775,-0.03223848055504154,0.01848826074707128
SELPLG,0.019180598081970642,0.06771845992997955,0.011428742706077537,-0.010036753164265375,0.05729265098451949
GDF6,,-0.015256282536330818,-0.011327892329062192,-0.0049940352001501785,
HLA-E,0.022422498039060854,0.03270626010480572,-0.051146836343599233,-0.0023484757773709715,-0.035514919302053305
PTN,0.02595497037298028,-0.009340155964284797,0.03907042805582712,0.07920614992397552,0.03857318516516234
CD274,-0.017597334985831187,0.03375161354817914,0.017729116805912142,-0.029558735689962787,0.03697641415950195
CD14,0.0067361219546028936,0.04671112620561125,-0.06169441575534065,0.04869764692779393,0.019043104602818946
SFTPD,,,0.01803284949782139,0.004919324695988069,0.08889518219721815
SLIT1,-0.0002956455009223755,0.04890404758329444,0.09357271180419775,0.04899316668806563,0.03441458797765941
CNTF,-0.020431952130344457,-0.015961946110601966,,-0.015943732965955335,
BST1,0.081911185212517,-0.01210641959337398,0.057551973274057464,-0.01019153244112448,0.060558619896575544
AGTRAP,-0.007947909537168635,-0.011410127156563777,0.00016845667038689561,-0.044657482244447946,0.03917526027751891
LAMC1,-0.02705685542097695,0.033278066730420726,-0.0038300691209438935,0.04917742434511572,0.022952643061353587
COL6A3,-0.0335559001540205,0.01703462953718412,0.016729841755887122,-0.01580098568909653,0.036416517738086705
FN1,0.04332528955909834,0.050754324889565765,-0.015240468521824934,0.028576858133533507,0.005071121445277526
MIF,0.014648845214778855,-0.05618676438310869,-0.003962403695685679,-0.04507893916902015,-0.006756366690784338
JAG1,0.020244851233687956,0.012934629882344012,0.017428684147976117,0.08021406281756079,0.010779538706156779
NID2,0.040112640742805544,0.013881018842816588,0.055276549115327554,0.05352420932960301,0.006662211050496907
EFNB1,-0.012974546703447953,-0.020781758436417667,-0.041525642596425376,-0.03554881034646639,-0.008464586174351293
COL4A2,0.011960909684642565,0.05213704802484647,-0.010093045477199079,0.09628243166302938,0.01078533300019286
SPP1,-0.04938624858591569,0.021617742971363717,-0.024460662386935964,-0.04715333436988393,0.018889812699679015
PODXL2,-0.0077395772117441535,-0.021372704585913612,0.01481329707404278,0.014312732289501945,-0.006696954768852749
FGF9,0.18182592019919724,0.024852743916961996,0.03482891412837465,0.01167576879644759,-0.026656236233887666
ITIH2,-0.03350485168646307,0.0842577580005412,0.004122452239335061,0.004268558800095438,0.031290596079347734
ADAM10,0.025266028322503464,-0.04334320582647821,-0.022994595283048844,-0.00021198110807530739,0.06108472213867762
CFH,-0.002257108038883405,0.00888438532605781,0.0018901085948047408,0.018440598621905505,0.012051134368715142
COL4A5,-0.03330966958972062,-0.012976196220967049,-0.030068442899738503,-0.03563088348458465,0.045529181202022116
LTBP3,-0.02834479726496748,0.008447124482493502,-0.01409690131080155,-0.021475815958663887,0.044719013748278615
GNB3,-0.029130261261880296,0.013782084631088832,0.009359951456584237,0.05048199454835909,0.02108996292543143
COL6A2,0.04210805874906402,0.053332702311330256,0.02415039714382256,0.027035968182176278,0.020654700197969663
GDF9,-0.02005463506545624,-0.017417813148582033,0.031584199956374896,0.05007809120390245,-0.01719891207457582
NCAM1,0.03481030612284643,-0.043294987463569995,-0.012179019960470057,-0.007892552186346305,0.0015745086421664622
APOC2,-0.08693387596675559,-0.0032425393893533295,0.0068358733157400245,-0.012599393044371049,0.006098602772644154
BST2,0.06346545467496761,-0.010070904513138397,-0.020765314575692053,-0.05011174785442505,0.04813456227430424
COL5A1,0.05319240388722123,0.09269633491926184,0.026984531846441666,0.051287803289820175,0.025572831872698116
CALM3,-0.02258697892513198,0.010671916967227876,0.039698832136135676,0.005310325178465999,0.04712203292034261
THBS2,0.048702137588399814,0.01856738484999136,0.06197209807498022,0.02328881631446703,0.04006795744055355
SERPINE2,0.04379411338195535,-0.02387431972663208,0.03404367991918084,-0.004396219568294991,0.028096450678052994
EFNB2,-0.007810290821730204,0.027381174939122243,-0.043821034303543414,-0.01851437340288809,0.0362955100058824
PROK1,,,0.046709958941475484,0.009813273092092853,
MMP9,-0.01206061637528029,0.08806744737723476,0.044665185278484,0.019814169475440194,0.04071038801513107
NPPA,0.020166480288379952,-0.02115820446322398,0.038935718659194034,0.015225294386732289,-0.02040685526791837
APOB,,0.11350662951062217,,,0.1174952222041793
C4B,,,,0.08208458005990438,-0.01712878614397813
NTNG2,-0.011060710436603801,0.017328049933898772,-0.013325904743924444,0.06601092296104837,0.10668348815516192
LAMA1,0.0845859366511166,0.026504295901789113,0.09462480882091011,0.01955188921118889,0.022071325563933528
UCN,0.0557768770186254,-0.020503227671788877,0.026523673124609896,0.06711767998317106,-0.014655929306649385
ARTN,,0.1275020258422053,-0.015338152924531421,-0.01612554313211023,0.003103344695667773
PDGFD,-0.01305635974074959,0.031188338897022976,-0.01868223724956254,0.012833529235776875,0.07693965798775303
EDN1,-0.007409653245566966,0.04706040038008482,-0.01568085265761296,0.06729553163127878,0.06302616383099945
ARPC5,0.03980223343108136,0.007923149965716391,-0.0012593663984685518,0.03966797571416384,0.08177439255074986
GSTO1,-0.02723212529778303,0.0071822102735367745,0.007845676138914102,-0.009895659345561787,0.014692831359139583
PROK2,,,0.06830024584495839,,-0.014103738821645031
SYK,0.00855923375689069,0.007058172643833232,0.01960323016480949,0.06758554054667958,0.04489467254492475
CD40LG,,,,,-0.016728214716631665
ST6GAL1,0.00939218340233777,-0.022333025936740244,0.018457616459927755,0.0035160449300919334,0.0038310468438542715
WNT3,-0.028009385384183003,-0.06791800527803826,-0.0037547336687394693,-0.02297947431798509,0.04978213076043317
HSP90B1,0.04036999072186043,0.07625153994374717,-0.03175457575536289,0.004904098704906891,-0.0019086895835451474
ZP3,0.03520160199005521,0.007998070095744112,-0.02691393805870104,-0.026124085133060786,0.043907742567049365
NRG2,0.05239575916856831,0.023733235031926522,-0.016131182706219275,0.06556152692017744,0.0212395367499742
MELTF,-0.01669354526814687,0.07863820521691285,0.0630089864479998,0.03980655656657275,0.07360211376630456
NLGN1,0.005123320463525519,0.010365760772962722,0.049746368178527935,0.065629620143146,0.02057759606140789
SLIT3,-0.02374816225360976,0.022298908092586934,0.04210384850014761,0.02638508454038277,0.018684951704050105
CCL8,,-0.015961946457182095,-0.004933705248506582,0.10290016984937492,-0.027254796923651913
S100A4,0.024086322327301787,0.030313164242163747,-0.022436897237544186,0.041160807932030564,0.02495488972299221
TNFSF13B,0.04081081947718935,0.00771468569106098,-0.024780015391720946,0.006272962293456838,0.0037722909209039553
HSPG2,-0.038606443735988295,0.04733973547440739,0.013996746888176844,0.051967892772979696,0.024086308602482866
FAM3C,0.021455928669729837,0.005806509024612192,-0.031581112822495164,0.03461916270695392,0.06366278040034845
FLT3LG,0.013188853237600244,0.006724806050440635,0.07879074551676579,-0.0302030933598983,0.0009386862946369404
A2M,-0.019786671248804656,0.0009457532059872237,-0.00530206423147816,0.029642530059007407,0.1011649092158809
VCL,0.1232237725945993,0.009912561239207031,0.034390420053980034,0.05922650238801719,0.023932729365980874
FGF2,-0.003107842604810738,0.02756918140507964,0.01699938839143832,0.022601144538518383,0.06685200348510811
AGRP,-0.015602700557496588,,-0.01448155683816182,0.08054205142676008,
CNTN3,,-0.026325657937558547,-0.010393410005385498,-0.038993947723934545,
RNASE2,-0.05469391858751973,0.07305885409449658,0.002609265780695016,0.022554064217217434,0.06282397892138776
ADM2,,,,-0.01960163362553368,0.0860033995981499
GAL,,-0.01889932970862497,-0.022572172961842555,-0.0008874841117644597,0.036080597652081374
CXCL6,,,0.026356712742479506,-0.03424972229048286,0.02771194145117263
PDGFC,-0.005572202675872385,-0.014672533836882046,-0.013536998828970987,-0.0837911810246951,0.035997881251114604
COL8A2,0.03455116307662816,0.035068363284603554,0.05614370796963411,0.028342297055108778,-0.001756181842118844
SPON2,-0.041025633483267515,0.027966766275672766,-0.02306023742131721,0.07702949451112741,0.05530873455784296
LCN2,,,0.026695386692593113,,
SEMA3D,-0.021528106276661282,0.05633072702977238,,,
BMP6,,-0.013585934030562193,-0.0228788307434933,-0.028504070196729344,-0.0073979750779098
TIMP2,0.031989232307768664,0.0009804998070142552,-0.0061481994308796315,0.009298616521654687,0.08093502901694999
EFNA1,-0.029370114574461554,0.0018268713114662164,0.06440248326592211,0.029359201257652387,0.05202183730035565
S100A12,,,,,0.02955558802648641
TFPI,0.036607843890229134,0.08148334361683907,0.05257352052854899,0.08071627731194546,0.02651194578603791
GPC3,0.06110634335007422,0.04567215656673803,-0.04655871195077783,0.027313268158424137,0.037281748307265834
NMU,0.029308169776184792,-0.00743087160119882,0.03570691939152663,0.059802738820100745,0.07366757761213732
SCGB3A2,,,-0.02623269794071354,-0.02575124763880354,0.12489099228256488
LAMB3,-0.021278203307066118,0.029169414369313883,-0.004625937218398267,0.021654679432065276,0.09290826326154249
LGALS9,-0.013201759226378177,0.0008536848220727819,-0.005202681521287009,-0.04270296749381037,0.007246888488242716
VIM,0.02494920619092049,0.05674260554304875,0.0225491665312768,-0.0032664593154424814,0.07696178641122582
PLAU,0.016902313661513943,0.04377282840908669,-0.049769318241044636,0.06749663850378737,0.11336844574411056
TGFB3,-0.002940484403536731,0.03639232897049914,-0.022000628281965993,0.004620265151956129,0.02036373069556137
APLN,-0.015369559651343689,0.021199051259865254,-0.01839512861682162,-0.019590527419077925,-0.0470991383792917
SHANK2,-0.018475897055452935,-0.022327078755638163,-0.08175722251018433,-0.018742617819033133,0.026372807825448506
LTF,,0.03580767417214691,-0.00435920966222494,-0.0778145968415506,0.08684632597191926
PYY,,,-0.02077640197481609,,-0.026252935882766837
PENK,-0.01607585644737864,-0.016003558014286604,,-0.020688268417020983,0.07106553056883527
CTF1,-0.030437155840906265,0.05913139286312488,0.05226136861432071,0.056553102847587314,0.08317071917755246
COL3A1,-0.004669282165039955,0.062101401754669765,-0.016914122024529115,0.06493638443183689,0.007890739211229332
S100A10,-0.09463663103698705,0.025289637079955025,-0.0029868118712072264,0.030888699830024686,-0.025603238103049725
FGF13,-0.004846916375702571,0.011508343563424181,0.019243514390910887,0.024424225463196572,0.07164863808693907
SEMA4A,0.009720516118176757,-0.015398469305576274,-0.00032332754918668077,0.05829502121910301,0.03392088862710903
EFNA4,-0.017377895571971055,-0.012039300794721106,0.05556706825238654,-0.002289173232379142,0.05563081362701525
HSPA8,-0.0001527802161813328,-0.04589366073786567,-0.003641010227838717,-0.04104893646516284,0.015197539706897864
NPB,-0.02139294228654384,,0.03894443996138816,-0.004590192025004618,0.07345202667814378
ULBP1,,-0.01609966759731126,0.02722801027307831,0.0013883150976929082,0.014966309693919384
SEMA3E,-0.03914670605890046,-0.03789615756032415,-0.02893689814000619,-0.0006186633149657534,-0.04432631401735439
FGF3,,,0.025514701897594475,0.02567879715589874,
ADAM9,-0.004963644054852334,0.023653379366050647,0.031184216754380364,-0.022156377290802932,0.061923206890131706
ASIP,-0.045854096953055125,,-0.05408760072656947,0.028782303161416393,0.07828548260044996
IBSP,,0.051767131331550274,-0.046347051155612606,0.06148832808667735,0.023428110393243724
MMP12,,,,-0.014536106561420143,
FAT4,-0.031613620334953685,-0.043985825033033124,0.02951699101365043,-0.03016175997923091,0.016737080581344307
MDK,-0.013087515954873499,0.03326314937822845,0.00781294286363967,0.05018933588307566,0.06373086014465386
BMP5,,,-0.015344420051125438,-0.03658676579466044,-0.0002956369437953157
CAMP,,,0.022744404453344916,-0.021286645140700257,9.100431762830002e-05
HSPA1A,0.02715665017838593,-0.0385787804492538,-0.01543121727663351,-0.020156913714584,-0.0017466769573964522
SEMA3F,0.07757622451677684,-0.016158801454177876,0.01874329983453027,-0.014667611726267822,0.04175058841347253
ARF6,0.08302414327387549,0.05684448877984509,0.04479581572843352,-0.01307366520157594,0.02347376301750057
IL6,-0.02116837828034789,0.027813890833267737,0.018191039235144577,-0.01779935707107334,0.09801008478441259
CALM1,0.00700415588245566,0.02147033362967505,0.032931241401736894,0.028291187390302352,-0.027241743445167336
VIP,,0.10589465312334047,,,-0.021718653225127203
NMB,-0.0011572158957561017,0.0136889706587614,0.009776979772910045,0.024947077531401567,0.015783637363994057
CCL26,-0.024073733702688175,0.05461124413037922,-0.04202546649094582,0.07665319678786468,0.06359488495432936
FBLN1,0.016487615933917302,0.07024389213039756,0.00920355297666327,0.02383520261871216,0.01178650253116893
SAA1,0.03527335195666421,0.06653077497276001,-0.0237993076102165,-0.0012243582429248636,-0.018705420425319867
MICB,0.006343418717857705,-0.00471060951213911,0.03756711296721717,-0.030622646327685746,-0.01740098054259406
MMP13,,,,,-0.01883334524239873
F13A1,-0.0242350834772754,0.09328489750495852,-0.049240511664501156,0.006842298562361512,0.02969418585368021
CXCL11,0.012147324693405707,0.05184886828919308,,,-0.01721940982184104
COL5A2,0.01205373694632013,0.05334026974138396,0.020867161948043906,-0.007027045611423766,0.031224308782101237
EFNA5,0.038289812894333246,0.01850660574956903,0.04896563217706435,-0.0664235474746355,0.03410847912844079
AREG,,-0.03309187371919592,0.08974091456971356,-0.031691776094342636,0.046623412779906795
EDIL3,-0.06330420586060342,-0.030926137953713132,0.0525294289786336,-0.0415735205480431,0.03514329047491856
CD86,0.007902094129663606,0.0003835169638254137,0.006104951397144859,0.04657983052277112,-0.006679047232344644
AHSG,,,-0.01749642156099497,,
HRAS,0.0669795655733242,0.017072750284487907,0.04903846167779616,0.03734415751793188,0.03368897961463818
C1QTNF5,-0.026104256792106727,,-0.0034529013769641396,-0.01706313340879635,0.003732559916988366
RLN1,-0.01607585778260523,-0.01780184059769667,-0.019560869627842363,,-0.014801076031077276
COL4A1,-0.01066686559035228,0.03770178181394393,-0.049814650642850025,0.10928368575136807,0.012786539218146965
CCL3,-0.04403294610420198,0.11894264687976172,0.038576219102157985,-0.012429159647020903,0.004153983331240584
BGN,0.012827404578144555,0.05706975475092553,-0.03130492125959937,0.05024430157245816,0.014615487161413955
RETN,,,-0.020594209469959112,-0.01828822948533358,-0.02570689679212971
S100A9,-0.02643233794088835,0.03791921175137842,-0.016894286096556247,-0.001945329130744269,-0.027369366277720433
HCRT,0.04281886982407824,0.003695245648362079,-0.014580106103960547,-0.023962739445014668,-0.004100616654798879
FADD,-0.012018225132949725,-0.006438577363771457,0.010198164903185463,0.01158159064882351,0.04669441096799375
ACTR2,0.01385403254200118,0.047847992637760774,-0.039675223748531566,-0.012090920944784943,-0.014858490162354547
BMP2,-0.05148810802381557,0.007642940297261812,0.0009217104905858177,-0.058299755619957414,0.06252311109507575
PDYN,,0.00039642566244550795,-0.020263568498367912,-0.006390383535892831,
CD55,-0.04485407238893736,-0.023815908019755368,0.0713476928229546,0.02486857079235788,-0.00041731657470638696
OSTN,,0.01470590470954819,,,
PDX1,,,-0.016018831449111964,0.0013635827855099647,
CD6,-0.026254900011044344,-0.01780184017896301,,-0.02038315168890129,-0.012901129900702604
IL16,-0.00886946100270929,-0.030660722826239068,-0.01811074621726372,-0.018852081811806174,-0.034616351810188295
LAMA5,-0.04779165470924672,0.008422772269479021,-0.013503222813921825,-0.035789863310698306,0.02286817857350577
RGMB,-0.030407084502206087,0.01096944825854703,0.024288043691036845,-0.0033263904519871563,0.03357391080544491
INSL5,-0.015602700557496588,0.041378681995716794,,,-0.025844328763506286
IL12A,0.12469510154621292,-0.05795875246451668,0.08585480158806927,-0.01669780618798771,-0.010443312706745546
S100A8,-0.045789808006669354,0.04632250896915139,-0.03539433210461015,0.0041323033875185254,0.04116074942604297
TAC3,,-0.01770872577287488,0.027531644940143332,-0.027807915923562212,0.009249781973956971
TAC4,,0.06972827442966212,,,
MFAP5,-0.02471370504065531,,0.01334126741025448,0.016882821006533075,-0.022813432069163517
CXCL16,0.04320562081208128,-0.004498249757266179,-0.014840811205815804,-0.029865282443773605,0.027963851114990265
AGRN,-0.006752722563016091,0.04459119986324247,-0.03958506478476769,0.07594027296934697,0.022488306651618443
COL4A6,-0.02152811131310476,0.030878542584826398,-0.01825965626258399,-0.02550589329366758,0.0988985768252274
FST,,-0.01054307795673087,0.020202943139345717,-0.007957661712289406,0.06267133459907395
MEGF10,-0.007438075550582796,-0.005218438148455107,-0.02340924392690798,-0.018990334572920015,0.0022866871092861374
C1QB,-0.07367708157422219,0.018084780571571885,-0.0422225819206589,0.059466580430695935,0.018374884438634134
HLA-B,0.04446212976865572,0.026567428870310435,0.01152633446897461,0.034581938843844744,0.02957100521990678
PDGFA,-0.010528424892403281,0.026099010581541852,0.0015727968467318357,0.06184788645869308,0.024272972365163476
LAMA3,,0.004188970986290225,0.011429334026456876,-0.01688139101241675,-0.014041755931995912
DKK1,-0.016075861788287005,0.018974256455759723,0.03350211153988178,-0.0049100494274193695,0.09748665004848286
INHBA,-0.020054623164319947,0.04505713737443883,0.03123303529162845,0.05813535190207856,0.032523745351610796
LEP,,,,,-0.01502669265826158
IL7,-0.023911421446961175,-0.015823120609994825,0.02656931934845847,-0.028273592626904806,-0.024461625923277462
FABP5,-0.030589255775618114,-0.0008251505527827358,-0.03076146167490322,0.08441250787826331,0.08517079687350484
CCL4,0.010376048313989127,0.049554989832344916,-0.0230112605172392,-0.007167092383606996,-0.0064904766295198575
FBN1,-0.00322241168489126,0.010930683053531835,0.017925304083994082,0.002498470357461626,0.0025647620309291385
TCTN1,0.06727103086718549,0.0032038038265774548,0.0030701942295804294,-0.03566564592945664,0.015784335137761882
NCR3LG1,-0.01908188222207389,,0.04618173424756944,-0.0339505891719151,
BMP7,0.007593241508713277,0.011756667945695904,0.022682530859064815,-0.0448524269624981,-0.005436783217535373
NLGN2,-0.043101169795990706,-0.0023043346548144977,0.023749151793480014,0.021793210747974624,0.02124545974681297
CCL25,-0.015602698497667137,-0.0165065644260726,-0.017537247839189165,0.01207821059073506,-0.005720754069553681
NPNT,0.06544144891224457,0.013283094898873261,-0.048927584796023334,-0.02076329928382633,-0.016257565631990316
KITLG,0.012134505609133973,0.029683276793509312,0.07046880204016949,-0.057284523652022495,0.013222169018463164
MADCAM1,-0.016075861788287005,-0.021372696969348848,0.07493072253257833,-0.015553843286233321,-0.008830503453985762
F12,-0.0021232200031488565,0.01538663876597432,0.05543954482766929,0.08930858233540585,0.05369100281933595
S100B,0.07231168248086477,-0.044806685678253015,-0.01108433294633615,-0.015875005912858044,0.014062414521417155
IL27,,,0.05242760092060703,-0.014536106561420143,0.004151680645569989
CD99,-0.02575238854306933,0.027175255972015606,-0.017495412604680984,-0.045457480855316264,0.09623577473992505
PDGFB,0.06949447459209006,0.04377013277990373,0.01922779449512488,0.05891171600434547,0.018317419578766713
CLEC2D,-0.04974823806712253,0.009333440865177484,0.04396350178905451,0.01604734406605936,-0.02288098210848005
F8,-0.04106183455346555,0.003577022107771262,0.030277470412687506,0.0001137541336652808,0.03398014750539393
C3,-0.029115312536519042,0.022128891717947612,-0.04419010312764047,-0.008236163174258555,0.03741809778869994
DLK2,,-0.03392275675161955,0.014745175696159487,0.012579168794994312,0.00739304711758419
TSLP,-0.015840935973797703,-0.0042705050529115605,0.018892401896403243,-0.033244674021750936,0.0024554491563403354
OSM,-0.015115630150992886,0.08803667709404414,0.01596679246059384,-0.019366397050028177,0.17935092554265095
PRND,0.012222304680276326,-0.014367565150438865,,,-0.01954692382448273
SLPI,0.04715364954310998,0.040958058978156055,-0.031758365238986966,-0.020715949318195856,0.09790940879925018
AFDN,-0.00504377792944183,-0.023849377760321915,0.03466587102034301,0.0009678474941744472,-0.022622591153494825
KISS1,,,0.0767538224504954,-0.01911879895079,
