,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,-0.039227782501515575,0.003115633562532805,-0.0012263861191880562,0.004893604559778444,0.023801078302120634,-0.016159114795584965,0.05101838461355517,-0.042692971019021385,0.07384331570322555,0.009486204573514699,-0.00024921614260423335,-0.00824119888336237,0.029599439457388185,-0.06409660802479035,0.003910639064550178,0.07281343420729652,0.030322827766870595,0.025968252030213523,-0.025559351590727492,-0.011486690781195255,0.08693598961567561
PTGS2,-0.03367132328133491,-0.013608120966890328,0.017781101673061107,-0.013917716808317621,0.010542841487270364,0.04901205744719274,0.11949518320464675,-0.008076291296532574,-0.030385146769324505,0.06158711279161847,-0.0297519616212162,-0.042665567930443335,0.06390585380054155,0.007535121119013968,-0.051217251069753694,-0.022681123107735256,-0.05037886452736409,-0.028069329862666883,-0.020198776633127982,0.08254595652884344,0.04378853170096697
XCL1,-0.015171231469592955,,-0.028438317983828867,,,-0.0246008839744301,0.03729476201986727,,,0.03854524275428864,,-0.03019253551090048,,,,,,,,,-0.01486143461637477
CD58,-0.005234275556090291,-0.01221316832724928,-0.01628725431133435,0.02990827194791358,-0.06961479836826491,-0.001061653773485971,-0.01869331900536583,-0.008742637291328896,0.0635716240536671,0.023237814063382243,0.000618184460912889,-0.010117270708382465,0.02009574691808387,0.055945995548077304,-0.010090635585114477,0.052279437830287455,0.0013200119717912495,0.05858439443259344,0.010940528707901227,-0.015907199783388663,0.0365140148320774
TNFSF14,-0.02481769162906964,0.0521081350537309,-0.003087815956548154,0.003890251672751432,-0.022173425001866618,-0.06345560703350546,-0.010117854999220827,,0.058186898416778994,-0.002976389094512006,-0.013625875464771104,,,0.03623716901254199,,0.008217948092154639,-0.01972145933628449,-0.024372233308891034,-0.02724536079117463,-0.017969375984458164,-0.07077408755309277
CNTN4,,-0.04840298307702992,0.012063952487613784,-0.01273224317559302,-0.018705352685721193,-0.017360695344811237,0.028140884385257636,0.08047735828470691,-0.03807499429297973,-0.03938004361477436,0.01973984400850829,,-0.016206815991623182,,,0.04489927839273709,-0.0451141252672439,-0.028493188459374725,-0.03965350835897138,0.015241516983169019,-0.07249544736269808
NTF4,,,,,,0.007441789163245572,,,,,,,,,,,,,,,
INSL3,,,0.001210173828706804,,,-0.02261035842169326,,,,-0.026018076828774085,,,,,,0.011036506829425804,0.04665101567710772,,-0.027245358158834082,-0.01894842228671917,
BTLA,,,,,,-0.019883525810594483,0.019249277265500967,,,,0.04954294475207045,,,,,,,,,-0.030833740183673346,
MFNG,-0.005035491751460154,-0.04857113806870465,0.0012779730584657446,0.03420072044291373,-0.02674097195173511,0.0009039702267887821,-0.003620775770783227,-0.01617689156533643,0.1134671430697144,0.04083978604853912,0.06855904722254312,-0.020267765582281244,-0.05299757360427058,-0.033002399804940845,0.023212199856222433,0.0764328210427698,0.021042744126999947,0.03136590428951254,0.006286422819076327,0.0019606198721978667,0.03426054168968012
ICAM1,0.072718600482779,-0.05791059205298867,0.022775928179521933,0.026554376409678577,0.06932687244207157,0.0569000949420643,0.10688724900432794,0.032162760074596765,-0.015429296207093244,0.02699912154167764,-0.030582515120508715,-0.005583587899561582,0.05757510753761506,-0.022572075881002705,-0.02702559964276213,0.031415285492766586,-0.002962796227768547,0.02385729948345014,0.037311672825395985,0.03668572538907634,0.12552176868441708
PROS1,-0.05760567451456732,-0.045289891761102076,-0.027199384043580056,0.019511209330679465,0.027365279857551182,-0.04368558726312582,0.05508744937322681,0.025561834471459217,0.061667307361774504,0.0562281012682785,-0.008033403477003175,-0.03637359726180172,0.0037654108240210084,-0.020093121615587527,-0.008338106147701866,-0.005108473306123162,-0.023770924651924975,0.026462086863897824,0.02411981571023745,0.025292936462759326,0.05206568246405571
CLCF1,0.03711865939594588,-0.01865313473144515,-0.01543300275851501,0.03404827220801904,0.03427311920653561,0.0417147247705232,0.09172363073659336,0.02124229768549466,-0.00966334066268153,0.0875856793379243,0.03685100504218975,0.05048550085170908,0.02511587579871858,0.04541215708084463,0.004659021603836241,0.04833743039473665,-0.06306034840532468,0.037544098444165036,0.007810315907889981,0.07376717664084328,0.1455082767759042
PSAP,-0.06874683753115195,-0.06902205445839203,0.025984507641812583,-0.007681319171737681,-0.05657361709875824,-0.04457072477435502,0.047044203647735504,-0.026596294912031738,-0.05026175012165766,-0.07125243734347768,-0.012586902819202649,0.013331343426126414,-0.060104035253550396,-0.08182456174535013,-0.05329605140075711,-0.024805989134266498,-0.01333481477325175,0.08164454613162887,0.07608399016975118,0.0356053331512679,-0.027843578958301807
EFEMP1,-0.04967283276423321,-0.021956479051136842,0.027290737201316872,-0.025014530800729885,0.04195876657486358,-0.08217130990588711,0.033786764059637146,0.01277780004037194,0.020437417823287292,-0.04767609338101944,0.02831903933384949,-0.008990293367560324,0.01534390574859591,-0.07705581485087808,-0.0721457946765513,0.01889486145240064,0.1028979447907374,-0.010424394363149505,0.025875678207957442,0.04337953585342686,0.12571279589936102
C1QTNF1,0.07422047290466428,0.019837286452341833,0.014168399167146458,-0.033193091289423056,0.08403707158164904,-0.010740606621568786,0.035848681875288314,0.015613230436844575,0.01654335584327371,0.0311032684153839,-0.030238844305295495,0.016995784806564326,0.040543820744991056,-0.01645693474537644,-0.012710978189978179,-0.052461240711465566,-0.007693992935253078,-0.027609915896393465,0.03361222411187936,0.05792821106275031,0.10932410918102704
ALB,-0.0020700726077888423,0.11237025722026166,-0.030357679870301555,0.09968150437690501,,-0.018727665864919616,0.05459958000871601,0.03777054831013897,-0.030346529345456848,0.021109494907078634,0.02225624823132973,-0.01532710075032164,-0.02189665490963478,-0.04105328710574703,-0.009464446482015602,-0.004070215562939651,-0.0033846982441292956,0.025973273659674605,-0.009940294953623918,-0.0005438218005319235,-0.026671653151038793
CCL13,,,,,,,,,,,,0.03944156722054909,,,,-0.024101995435062782,,,-0.03056133065419814,,
EFNA3,-0.05044163487893179,0.041992125900128074,-0.037766248085192286,0.052466328263739787,0.032626667613021014,0.07544645161925703,0.07226565625757239,0.021029211044423166,-0.016588356998677823,-0.022524419116938924,-0.011041637242156352,-0.0263152918489996,0.05617139210260804,0.009922996059710894,0.01161040012315143,0.05046608099810737,-0.01607131312880583,-0.04061313702051996,0.022074988208069017,-0.007035279384400856,-0.01065496758398013
DRAXIN,0.027173740294625836,0.035841606042571826,-0.021642820888883307,0.05405778397087755,0.07528880842451853,-0.014013238703451619,0.015885878423161564,0.023252867887190564,0.0929690561603109,0.06738986309282756,-0.012426562223136045,0.0842657051201525,-0.0029348944544447,0.0564838445115509,-0.03609838005972617,-0.021769569422788963,-0.030331459531363323,-0.038691171958289666,0.05337176584777417,0.0102813309857565,-0.0020321992672099197
RAET1L,,,0.05035470201666667,,,,,,,,-0.014883604876493811,,,,,,0.02344708765968363,,-0.03310056980380894,,
NPTX2,0.03623288148934236,-0.04639447548613376,0.0031335600253763795,-0.029216171882495593,0.006019869519087067,-0.0018015826278942903,-0.04695992065111436,-0.04914616520387795,-0.07762238585712869,-0.1179176368686809,0.028013364718483955,-0.002660766885581807,0.05840697946101982,-0.09506086629772321,,-0.02978450656681175,0.047691332109015896,-0.027710790194194635,0.012866300177184535,-0.018475709603220702,-0.026124437132402378
FGF11,0.004735366576074345,0.0802351697737897,0.05529200909277988,-0.019598936384788608,0.02301390010950566,-0.0020365085429701526,0.05035724201771349,0.031218730156214597,0.015505327045108527,0.025932481086576916,0.03445176673565631,-0.025348625460858344,0.0628110679551965,-0.06712817415525395,0.041752683588927454,0.046033830709976874,-0.0010946380768195316,0.007954068718247003,0.04600261924897682,0.05327468543132141,0.13709103432153177
CD59,0.04696324106035542,-0.03939611109047097,0.013958210487391402,0.026959362974702604,0.027910128545826394,-0.06758033373115743,-0.07136882694969292,-0.028133335093925318,0.006258276788287468,-0.07399953638688705,0.04937664200633614,0.05845630891048958,-0.028543889740333808,-0.03881781862658208,0.04015640116897956,0.017410836073482112,0.028425189957571314,0.09010424070575546,-0.009915759093436371,-0.08728383922387337,-0.056732756624078055
COL9A2,0.003545983984414126,0.0069401796860902205,-0.005564892359288349,-0.013469809812325415,-0.042290172573259704,-0.0495446142689989,-0.10254889292170768,-0.029621577001244116,0.03181918098863839,0.005081530603278441,0.02791344367711016,-0.03406511196819002,-0.013987952994424518,0.0435513295041107,-0.09293529595617868,0.07955375872679106,0.04421417441093774,0.003988288448584874,-0.014510692758592998,-0.0662079125322829,0.009259833957624966
DLL3,-0.03467180633553434,-0.04248915152265516,-0.04569570404475621,-0.02246905372700573,-0.005483984021542726,-0.11693549480003457,-0.025158404140003535,-0.013841219453030811,0.05316018092259122,-0.08352177629712448,0.01781978957934304,-0.019640447864958804,-0.012473381885391058,0.0032754005871763266,-0.006164554567864066,0.08487484087010118,0.011030738832557464,0.05370765962223541,-0.009174913917033841,0.013723640196938669,0.022888836983661672
FGF5,,,,,,,,,-0.02416477048339861,,,0.06107008514910451,,,,,,,,0.07763781459654688,0.04190900547645892
LIN7C,0.04352610911959969,-0.01149888026673359,-0.01842874636326166,0.07101621788331376,0.0335513180487111,-0.022706000148151696,0.03328036016471703,-0.09185990708596158,-0.0157271133158865,0.022794794789003058,-0.012169131039317547,0.05021418301612104,0.028342602179895957,-0.07945398804917918,0.000963437802473328,0.0851087208384451,0.03000584765075084,-0.03578011266589585,-0.04353619145140336,0.01746398547921816,-0.08929650153567045
GDF7,-0.01571443162400634,-0.009604163684342285,-0.015748466372601796,0.08069407817039521,,0.056058715449286374,,-0.027500878867233822,-0.016073878277993132,-0.004164167191075412,-0.013625874935269561,,,,,,-0.016303438200734925,0.07452283227037564,-0.022148885885685796,0.009060704979687965,-0.019082106164533354
PSPN,0.02519200232435507,-0.012554368637560665,0.05308899975200367,0.03251745781329846,0.02595607649538174,0.051048055281902906,-0.039031637537956194,0.06010388996745107,0.0050882197877845136,0.027518486084466304,-0.030466606092792555,-0.025041485582510757,-0.034473383293901136,0.06822319738020971,0.014935137933571882,-0.020783509758444944,0.13113528891195406,-0.0007849855655362189,0.032309111716602716,0.026361947809076032,0.023272392490235036
ANGPT1,0.02351511746211695,-0.04897794782716363,0.06961592861291813,-0.034938594733568716,-0.03487988369723893,-0.03629146183867089,0.006981184265548759,0.01650925035539701,0.06558750253407984,-0.06800271038439208,0.02345036623183389,-0.06552912850773406,-0.028969823255561127,-0.050284315557278005,-0.011297210575419122,0.058920865171729606,0.04372076194377682,0.06274729881312474,0.0006844243757726006,0.09145567237959275,0.02850169850199565
PNOC,0.061322820170774,-0.05572175899288781,-0.02761594918103003,-0.02859156990208661,-0.04987139899162438,-0.0015988813429506773,-0.05577307851381334,0.017315303923319564,-0.0749829778605718,-0.09268591743525349,-0.000698416951193182,-0.01532710075032164,-0.03616918974600328,,,,-0.017337147896477705,,-0.026258408849097588,-0.020051350886973015,-0.01298095519446958
L1CAM,0.016048435945067132,0.0034019853847084003,0.028551788089789955,0.002492575831958243,0.005400028379534757,-0.004102803072029385,0.010258921665861257,0.014684335883446267,-0.039053716009791746,-0.05132936265071616,-0.012441845739606841,0.04795107671183507,-0.08714291500381012,0.025712332451181433,-0.0313150392187436,0.01733067042278706,-0.006223882229668247,-0.022301896545443258,0.030322664760535103,0.024889183667156728,-0.08001761688704155
APOA1,-0.033097589260683825,0.05364011761937464,-0.051169041687527075,0.09925711124356205,0.02149151500223274,0.014505248851837406,-0.014069764813817685,0.008041693966998054,-0.051716263701317496,-0.016367271046653725,-0.022052170359046712,-0.00048179138990754085,0.1277628767101569,-0.010554095676039656,0.08776125323728193,0.021413423548801467,0.005121632975349198,-0.015395572183183501,-0.01055862378482715,0.04249212928879576,0.01667214613192039
PSEN1,0.04203199419209863,0.013912084202709337,0.04867748257052454,0.08292361932397366,0.0013385974715411642,-0.02537149425163175,-0.009095974565583127,0.02868505737296952,-0.009907619870870332,-0.00950820197451227,-0.012083708271027453,-0.042201321686534884,0.03904882485886898,-0.05475022588693242,0.08694219430938459,-0.002470128679147274,0.008241887178094163,0.016933611293705866,0.04398429617647845,0.00947339405730506,-0.019279918841172514
CALM2,0.05017952373459914,-0.09004305020284326,-0.014672708161108347,0.030187636489761815,-0.036509422183945414,-0.12700809151981574,-0.06785333020335424,-0.0030231162029580967,-0.07812647273738431,-0.15454345236239608,-0.04075136500579643,-0.048008960694306796,-0.07729980825676144,-0.12920577410800654,0.09433767579727129,0.06908709933663652,0.08557298671726112,0.014153056306289272,-0.006497223106627732,0.06538599698093413,-0.14552728204019663
CLEC2B,0.005992380990260116,0.05580486575188986,0.01192051395841151,-0.03779987990603068,0.12786328094645452,0.05668432748442907,0.05614124093169393,-0.03193285468934513,0.06667216198247423,0.05224733425090693,0.010926427752828103,0.017901262333611414,-0.004788971176885687,0.03551691985397768,0.04991088720809584,-0.038822405756313565,-0.016240946211961885,0.025559225863097897,-0.0013080670123995267,0.0749888204689899,0.026090667727421718
NTNG1,0.05437851594303332,-0.059112596260089356,0.06330749311449231,-0.03577548420898129,,-0.028858653820362103,0.011614162405088072,0.043006351585152904,-0.027298965400253082,-0.027038110482301075,-0.005588181108283307,-0.025116692723533524,-0.0303354031231496,-0.0006452523368135778,-0.03306998717612599,0.01665415832326211,0.03783571577223264,0.04992109121622095,0.008387067433201709,0.003678987570921742,0.050821928780917805
LRIG1,-0.04463453339712584,-0.05840376564511519,0.06338785768720723,-0.02385562296749526,-0.11592142910652524,-0.06009965814605164,-0.05456347778693951,0.04295685934160735,0.00042610773912297187,-0.006414787909980743,-0.02465468918053447,-0.02616382363552023,0.00767815695365477,-0.10855337472964742,-0.05900685453152215,0.06811992157899671,0.0619702321454148,0.012483556221912346,0.023708936634395997,0.0055258874793967395,-0.05613980793908643
CPAMD8,-0.013827351207630682,,-0.0041279062684964115,,,0.09644346420504706,-0.017351351554697438,-0.0180968750421794,-0.004642679494082458,-0.019301375705611558,0.05750525734414174,,-0.033762160124855035,,-0.042632080989150244,,0.06959226631510815,-0.010226426535366073,,-0.008296585289992674,-0.007894964163894935
GHRL,-0.022060544793239514,,0.023923068006967182,-0.01732953631087783,,-0.004024798007058549,-0.019435000768092115,0.01622273947780869,-0.005120140018418219,-0.032552862832430536,-0.012426562223136045,,-0.008842620667099243,-0.06142210721716774,-0.06797942575763691,,,-0.045667096650073784,0.03659272427219173,0.001096491952182875,-0.015957403246851118
NPY,-0.02028526387758169,-0.04907931466708615,-0.01414313994500195,-0.04316926865295208,0.04602281169189114,-0.024841056880967518,-0.032937810193839935,0.02291860456208042,0.024060630661452236,-0.030170754470667527,0.010707719622962662,,-0.048745683323836414,-0.05940401331168642,,-0.040158306562921194,0.026982659494791613,0.02748871605620755,0.03715356155677829,0.005654378406627734,-0.07899027971143661
MMP2,-0.009839741550621733,-0.029197288391552965,-0.0447072434490988,0.011795395164744942,-0.06162431633481602,-0.046958813965155735,0.0222500308652143,-0.028036073733233982,0.11461054993080604,-0.007168410842385099,0.025083640264393973,0.028350076269604663,0.02756321609685845,-0.0855375138735419,-0.0326509781158051,0.06508781315958746,0.03370937490236506,0.08982739601092113,0.06167562799197512,-0.04212632615257737,0.08003109830945734
LHB,,,,,,-0.0232920212797716,,,,,,,,,,,,,,,
PPY,,,0.01986550316748482,,,0.04501755044070175,,,,-0.008088915803094902,,-0.014176884723069959,,,,-0.04510588676439852,-0.06851321574660635,,0.0076368390789698405,0.060969659564095884,0.03651141347838043
ALKAL2,0.0014179651385199713,0.005826579598179504,0.021581106845486427,-0.01096647734276246,,0.026551906730613965,,-0.02875284787146537,-0.024785929473220367,0.04888073692664286,-0.033040783145769505,0.09027971186208085,0.017452100853655804,-0.012629027333756291,,-0.02879896568410656,-0.05645153716687858,-0.04005341049997036,-0.0028710540967514077,-0.05117857546808734,0.01581409259644543
CSF1,-0.026837488044979776,-0.0002572995272186457,0.01037483471288665,-0.008846550118918925,0.06595469398177257,-0.02476863214049878,0.04959396029939716,-0.010264958468295057,0.017478740869682846,0.033015220771562756,-0.0057285309297305876,-0.03465470076136665,0.06022516155204504,0.01972807578166502,0.00011709167596247581,-0.01953004048154914,-0.011999115404175283,0.05205387613343614,0.05581594637197315,0.01154310531659858,0.10651710340186103
SEMA4C,0.08930806325293439,-0.07218872323112814,0.07884627819348998,0.022738646368617926,0.03980832142897273,-0.013598985710180294,0.04045965078369705,-0.03594919778013396,0.011923404263846327,-0.004985880023785236,-0.029802735448992153,0.013072227004063054,0.04698882622206457,0.007308899721283133,-0.008850176626696966,0.014766611806124973,-0.0144015803081816,0.01122885551080095,0.012042522588830332,-0.0014662833348938068,0.03230954870908191
BMP8A,,,,,,,,,,,,,,,,,,,,0.01568727805946393,
ICAM2,-0.05673777731454037,-0.0018088603310237312,-0.014756395599644218,0.002734780048744991,-0.005050013496360875,-0.01865115380884254,-0.049126118555711175,-0.05023416325875504,0.05447581600947512,-0.012670549895541248,-0.01984704786044094,0.029567813564999663,-0.025497586628227608,-0.006059247654241496,0.019181110594026125,-0.03856899514547551,0.025316702348035756,-0.008190566546679798,0.04724728183110527,-0.018878246798736797,-0.06436185178388369
SYTL3,-0.037785960922691694,0.033951903189004644,0.04181571530358763,0.019891302323473314,0.05261947495043945,0.05473112691525712,0.04334689364957593,-0.02644335279485768,0.055737809304021856,0.032035213043809865,0.012709268444309817,0.015777287266929615,-0.020353511278158546,0.04316920926068051,-0.07850850668877714,0.023185028629053077,0.051394424521517934,0.05838831579273182,-0.0061563032260674045,0.038960573486607544,0.07780639014002669
IL1A,-0.01606715987399737,0.012907234078726607,-0.013307141546839613,-0.021882117415693136,0.09916235605634116,0.07159184911489759,0.024332590222886807,0.05390465687508295,0.05876542627548747,0.10086188817501458,0.06980953595352757,,0.02265956448488072,-0.017174077469258895,-0.027689980113994362,-0.03163250801100843,-0.010116462748526525,0.04850155044138238,0.010937318819639705,0.04918168139262995,0.1226181500228577
HLA-G,,0.008261518122111029,0.05066798890127465,,,0.010954511880891162,,-0.014853620562548155,,,,,,-0.024352634557647808,-0.03735490431930039,0.017525497681198814,0.022394751845381807,,0.02915764102514243,,
PGF,-0.004645185357362006,0.016234309288266243,-0.0044329597649988665,-0.034767938573819476,0.05585663058052665,-0.03109322166381684,0.04110590528459647,-0.023443996933920738,0.056804312155511905,-0.01053307583028856,0.028746688568289852,0.004266173246347009,0.03165224041227657,0.03927729195930665,0.05404162743202746,-0.017009205124305114,0.005887203163989158,0.006521576585852096,-0.020065691358534414,0.00518507547017614,-0.06520475869485144
LGALS8,-0.04312442733187379,0.0032671852237271324,0.06384412622671358,0.07266785884303165,0.002060905925005034,0.014521902590261048,0.05033088604873049,0.041253846892740156,0.04601126006755358,-0.01338858850983769,-0.013917179707983621,0.03377312529412926,0.02842878787654274,-0.05759283752167796,0.03541339565391841,-0.016321775721835977,-0.007809837966349751,0.03997169507061084,-0.002447249439295858,0.028270021216457764,-0.018860024560972372
DKK3,-0.020662199010274725,-0.05181454046121569,0.038681576822849936,-0.014914667041157507,-0.08429962390504156,-0.055386406108477726,-0.0616583715327542,-0.019146168901103176,-0.08904073682008863,-0.06002798902592262,-0.05842944021265415,-0.026605408727887265,-0.07923930562419024,-0.040979729939950346,-0.04316669942931087,0.08250405136424155,0.021836040460318666,0.03848974336046141,-0.028466503164708175,-0.003928810549460798,-0.17491138222821428
COL16A1,-0.003347013232636965,-0.009460890823476953,0.03993216433652788,-0.05435189925677032,-0.09543941362897543,-0.07767388338473961,-0.047933844495158896,-0.012137473008310206,0.02823371408936802,-0.024507508326459575,0.05250212168008098,-0.01985194710372765,0.04226846094204338,-0.006187665942078527,-0.04479519411713365,0.027509472571122927,0.07363498874165486,0.002657535770359186,0.05870013532924505,-0.031108449346722716,-0.032150807033108804
TPH1,0.08510784159899909,-0.008959290798690797,0.039704635010440935,,-0.027943258253134377,0.00013405247603136858,-0.029499259964221706,-0.01573948233209681,0.004144306959604321,0.04359426006900209,,,-0.021998688472342435,0.03441648287859855,-0.03580108616695254,0.05082294291308661,0.06157213161017567,0.03313019523613464,-0.0064769222027353844,0.044229099666667646,0.013463066745844594
TNC,-0.04676226326759435,-0.04088643895793787,0.01396050673986698,-0.015507562990644312,0.0777894898973064,0.04046536957003808,0.08191813852660498,0.028077883130460075,0.0787863600823195,0.1418165533934183,0.0444175558930366,-0.00984108200393241,0.06627111764959379,-0.007534868683163654,-0.037431065085111896,0.0043276535380266795,-0.020594100018131157,0.04498884577989932,0.0032738228061690946,0.0772206207703144,0.09201060986292742
TNFSF9,-0.013827344644944825,-0.04402803246654181,-0.003226221754140375,0.0520080519743828,-0.02178179518500801,-0.04034348324990417,0.0021845340978077126,-0.04386001307248513,0.0007973489596413673,-0.017608580142960673,-0.00735417800678679,0.02937062879974454,0.06300823198689379,,0.045999085051596306,0.01853185403215564,0.022140072253797258,0.05329806932519583,-0.03422991232811187,0.0017274188693561037,-0.021245898803494725
C4A,,,,0.04943773351616899,,0.016889817520721943,,,,-0.025003513467547405,,-0.016811986633274087,-0.01933768285135361,-0.05680597038954508,,-0.010781520798216615,,0.18736460415280232,-0.02238248234859276,0.05950209132453264,
CNTN2,-0.007854330598175195,-0.051933302667117986,-0.0025862353042800934,0.008770821806003798,-0.022375298125417678,0.013370269039962985,-0.045421276375376476,-0.03614243661953443,-0.001485993905021421,-0.018870574905951218,-0.04992860130304725,-0.01780121170168457,-0.027104056516680953,-0.03987370637033226,-0.049663378701347814,0.11089794509147172,0.016217545325389812,0.010453507467530397,0.00281539029230303,0.045082545101700344,-0.13694954100465853
F7,,,0.010794275218168599,,,,,-0.013669785319142702,0.014852434857026316,,,0.08481346239510668,,,,0.006560225770111574,,,-0.022148888027428943,,-0.044782131626915855
LUM,-0.046647732265209796,-0.034896041420887966,-0.020498446663532018,-0.015933237731566807,-0.006378313773893912,-0.0559346474422045,-0.010326891362948336,-0.008414124493205938,0.05854953221053883,0.04199867418196143,0.003517797088023565,0.038938026623424604,-0.022977297876564346,0.08507039095564993,0.024759053665859742,-0.003367520011904989,-0.032814233853888396,-0.022619309772567285,-0.007588744163916782,-0.08371328784060059,0.017371113406000997
IZUMO1,0.021945461914963774,,,,,,,,,,,,,,,,,,,,
BTC,,,0.014143431622203244,0.12049823661802493,,0.017023628550761456,-0.007538679988900271,,,,0.05558404868171504,,,,0.013755442236345127,-0.024459043232091256,0.0024183346723329817,0.1107559806572208,0.012890882665591694,0.0493242947744382,-0.017997899866452532
APOC1,-0.04022873559201732,-0.005751536658315598,0.060161550402961735,0.017767445312783944,-0.06399409960974024,0.021542688486651237,0.005634650850770214,-0.03249789634526302,0.08692727937325474,0.009285239320743228,-0.04195303117897755,-0.05927783262070647,-0.0007288561281797567,-0.012663120499128402,-0.02706314604297239,0.07870793316426071,0.01607865425517789,0.049434080266098905,3.563066808982005e-05,-0.029563195583239218,0.013028514888620118
PKM,-0.05245930694006748,-4.818016126088216e-05,0.038629995789782205,0.025618579206006284,0.10235793701428399,0.059978527153108106,0.08461211879112097,0.0748422959573219,0.03426030268688331,0.04835268633074348,-0.029482029754045173,0.008353383302008124,0.06547340100445227,0.03873376764010888,0.0021846576812061453,-0.02007284578234112,-0.040830437268630546,0.014671804537441133,0.0565079020917691,0.07862926740599739,0.15874588331430878
TNF,,0.019333026458090898,-0.008438295127513061,-0.02399597175057879,,-0.021466475418042405,-0.016798441901204202,-0.03358283053400564,-0.008463146343594668,-0.03596811038463261,-0.0022903405701436563,-0.021818347272569986,0.038063325977104795,0.03637645725537474,-0.024401122090011534,-0.023739915512354434,-0.01901833459796075,,,0.016309234458697596,-0.03485356171068581
GNAS,0.013319896400461708,-0.056377160081743094,0.024749910053218464,-0.07025931101770375,-0.010078453957705574,-0.09334579969309856,-0.06909037071923957,0.0068134242873750615,-0.041009869453290486,-0.06635994702093197,-0.003157721263567644,0.0731421185312083,0.10542305379602793,0.12891970879332318,-0.005300850332911246,-0.054603142103547726,-0.01635526422603574,-0.00027390997372697613,-0.04196555908858153,0.011101184018619202,-0.1097555460657335
BMP8B,0.02615475388383596,-0.05461940465653164,0.021379693085264228,0.01558977697821926,-0.0636911414627836,-0.0032700412456436595,0.032995503897132905,0.005455942403121132,-0.003764352932407187,-0.022845746938664785,-0.012062939862523082,0.02307746269911882,0.048347635979312235,-0.059496231476855295,-0.024678669247785962,0.03993470515004379,-0.018593891727604,0.07404298777092015,0.005429844287857298,0.04383181404339113,0.030363392612594225
LIPH,,-0.026048828135943915,-0.022422433698943884,,0.10366850328897724,-0.0006518412755173117,,,,-0.020159666977759963,,,,-0.04837281145073329,,0.013382072600911793,0.05612653258431981,,0.008855711317340552,-0.008767096702977567,0.03687270810342149
CCL28,,0.010542761152249218,0.10010045142359227,,,,,0.021224835535935963,,0.09667305811397894,-0.014267910677159431,,0.021156138537555724,0.05465085101596551,,,,-0.021380332744966413,,-0.022224160490488833,-0.052731901006218516
PTPN11,-0.05027945686381086,-0.000978028760487332,-0.00538956206189651,0.006950751726193804,0.08402918432965689,-0.028131350713344033,-0.051952704503195196,0.020911091776281795,0.03268715398616922,0.02481138811873795,0.018264858282000463,-0.009876351257527302,0.05668787334515022,0.04287917920982329,0.0136470419146794,-0.05692690517860278,0.003706681971568866,0.010330551544911764,0.021029850343544994,0.07970791907957396,-0.048881203662990994
ADAM12,0.02979903949969468,-0.047852221785850683,0.031633726018431806,-0.012869014897389973,-0.020625501612289935,-0.009007681962030788,-0.01950811359260593,-0.020047631646158106,0.04457324273273058,0.10828788903218482,-0.013789048698540373,-0.010707367637927926,0.13530359166467623,-0.046177532189485185,0.05181936815144114,-0.03952395568327768,0.02177507089880322,0.031793600001080294,0.018481356169082162,-0.02059111131345584,-0.018774444743978606
EPO,,-0.003714790089139078,0.038663271732805544,,,0.015371121864265723,-0.008130364461510168,,,-0.021092005488531525,,-0.013935993392179793,0.04036391700022398,,0.09009635472597834,-0.026175392203468557,0.051319481062640435,,0.013210485627874094,-0.023633547677843522,
EDN3,-0.01941887435956508,-0.04038083708268558,0.016965635955092633,0.0501212442756471,0.07342621325472903,-0.017578276126557192,-0.0324283823381956,-0.019606506720360836,0.031950279404933356,-0.02370182505241654,0.006154064997358137,,0.0396224349006936,,,0.027320792494107595,-0.0009297894796564822,0.07122724954506424,0.004421503241989972,0.048236656882937615,0.009454008207512132
CCL22,,,,-0.013662602608051922,,,,,,-0.02893830640972601,,,,,,0.0012532717815919323,-0.02013857139820078,-0.02653951499652887,0.0021974020260392634,0.011391219700358756,
CCL2,0.015700143721481593,-0.031046036505525135,-0.002736723991347962,0.05697608673526543,0.01774933576943405,-0.007010351344801054,0.0701336389472198,0.031846202289668314,-0.0016065558613626955,-0.004031167510326888,0.008795329547142043,-0.04529494825104923,0.07592357630102772,-0.0886531376158397,0.04704860140130567,0.00737626986622688,-0.010049698558459613,-0.04867890717020855,0.00827397785586568,0.03218113427297003,0.08145041588883044
DSCAM,-0.03476211897196671,0.019612583710023928,-0.05382467366957747,0.02028540600441337,-0.050812605049783945,-0.008674346211237046,0.015080089076370703,0.021696594219098024,0.06475227297912936,-0.051593720282299776,0.0114338037691681,-0.020502978248055238,0.05593801067072352,-0.009893970498895583,-0.017293633511665657,0.008596111159208986,0.025371882494171,-0.01799497225481155,0.044552572918816896,0.02934967984894124,0.06738398248569878
GPHA2,,,-0.02499094170025521,,,,,,,,,,,,,,,,,,
