,UKF248,UKF251,UKF259,UKF296,UKF304,UKF313,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TIMP3,0.003113417521915558,-0.06587984861783129,-0.03564500661549693,-0.0343951496258876,0.02226060694622421,-0.05455214564482969,0.006625190770164886,0.099787991614312,-0.03696651359496463,0.11107411613677194,-0.10383915740179014,0.13116728509696104
PIGF,-0.07942397518067122,-0.00987520343497475,-0.06761801300219698,-0.03919387037934886,0.04934498368472468,0.0032074662519636105,0.022642520543722486,-0.03518371415699933,0.03309356234254913,-0.00794960107086616,0.012763093834223894,0.007211509025467912
CRH,0.058084295095909524,-0.02143297449807633,0.08306020088531728,0.0237082555852399,0.07299072562583156,,-0.017551071801075364,0.006404430579290476,0.26765854380463266,-0.02758498336104062,-0.0054419368487407735,0.07311448843183659
BDNF,-0.03204502550615002,-0.0017562264995834634,-0.02206982163823433,-0.03467067573776974,-0.05018820773449135,-0.030159377575347042,-0.014452293145624578,0.018723663142680345,-0.03355340467421147,0.02509012676479707,-0.08418037767906442,0.017075747034680858
CCL5,0.001090861913599219,-0.02841415366875017,0.034104510768080944,-0.0037953594064425666,-0.00038110090172890096,0.014455654330107199,-0.01740835036625572,0.01599730009033179,0.18081741288531486,0.05997483867333749,-0.031047817931804875,
GAD1,-0.030199133580652154,0.004189376398394281,-0.032601589608555845,0.012983713064686736,0.04674158136475366,-0.029291550502082268,0.08982808328810966,0.08134906742439704,-0.07065937185875111,0.004810627774895767,-0.04977498159679556,0.04278609787850514
COL14A1,-0.025196741858035183,-0.026745647499224524,-0.010408308904565351,0.009043453108039994,-0.017472352018677983,-0.03189318950775166,-0.0429874811174322,0.1206030263450387,,0.02652107401241049,-0.03513340070636585,
HLA-A,0.01956625981131637,0.0016885680048248659,0.08989377360469067,0.0044277383927296505,-0.028707659978054252,-0.07862194361996472,-0.062132682484582945,-0.027150155566838752,0.14416421304240404,0.05831596303211644,0.04086502488174058,-0.07267282624907756
CD5L,-0.017650522971294148,-0.026999620411314852,,,0.08605865807573537,,,,,,,
FGF18,-0.015970533062481085,,-0.009654625866408145,,,-0.020301755622734532,,-0.026231123476646037,,-0.01839537544176217,0.011849440559496,
ADM,0.028787738459914655,-0.024971227881513482,0.08134107940809576,-0.04549412259665563,0.08774714585631806,-0.03301304821476726,-0.08293892756656793,-0.04436039731683026,-0.011602954696660731,-0.00390074059695205,0.031609429453149776,-0.06487163978426419
CCL15,0.040426862131976986,,,0.002926530838782553,,,,,,-0.015954307692547597,,
GNAI2,-0.03078545801193567,0.02058434136451091,-0.04553250756800914,0.04987065499033253,0.011450877659055506,-0.005242372733694553,-0.044959358767772226,-0.03969165501991924,0.02345454490861837,0.026551546492496414,-0.023728353659699983,0.0034211335833841854
HDC,,,,0.05758895922420508,,,,,,0.0063198591083121255,-0.028280460338874942,
COL11A1,-0.022914967087186582,-0.0508700461424651,-0.009824600036286008,0.029612447826525074,0.053722987589606544,0.00897127513971643,-0.030178977209886076,0.05305588608412881,,0.005368079711542144,-0.044726123368933404,-0.005385892391228976
NUCB2,0.011762332399128897,0.04016130878527022,0.03610489907077493,-0.014412080999832221,-0.06496481558302278,-0.016917323816611915,-0.02859725065915321,0.017977181513038936,0.014055882479705453,0.054302951852913166,0.08004917266333456,0.01727968351482238
FGF16,,,,,,,,,,,-0.02786671722709574,
CXCL1,0.06412232902116329,-0.008648031808899453,0.0331079169620039,0.012835948193024629,-0.0485129640253049,0.09355893255235995,0.020743600064118496,0.0039051142359920565,0.0018458923241057687,0.03277995801234677,0.0044713426468376985,-0.04125470899269428
VCAN,-0.027905446673343298,-0.03373641675358708,-0.05980723434417715,-0.004737889839807292,-0.03176301768903957,0.05791886182738518,-0.10288075193829589,-0.013334167507446726,0.03458585291175154,0.03879588731409989,0.04182925093480481,-0.03590796197642854
MMP7,-0.046653344582495204,,0.04053421262374167,0.024152999775004926,0.024464481414666655,-0.04024651336133557,0.05088922218908887,0.05979314602468206,,0.017468179737109544,0.07031995536827391,
PTPN6,-0.007687250381699384,0.029343532383640448,-0.013290918189628829,0.015469623309379418,0.03223507189536467,0.018767312235585466,0.03417601273315735,-0.0012883313259819489,0.04528673724860673,0.00312887547904901,-0.07073546163161241,0.0035489410798452818
PTGS2,0.047805890928029386,-0.020519560862347786,0.07988861375508902,-0.006246069886744147,0.036438084439835906,-0.0362054208726075,0.07733769558849195,0.0018785665952123535,-0.06978075442783312,0.0026450312475340605,0.08554052679087441,-0.027315943722950726
XCL1,-0.019341816201536126,,-0.010504578465306526,,-0.02692261174451626,-0.03645980832489741,,,,,0.03403741767957741,
CD58,-0.03145944252253969,-0.0006402739999533974,0.00868071845861884,0.0390018684495959,0.012202588287647009,0.016268515310684482,-0.030753859758551598,-0.047909601917072525,0.02114875380335585,-0.013547364586994626,-0.002318644823587339,0.07489169521734039
TNFSF14,-0.019488873781476988,-0.010313202311635022,-0.009730424800349214,-0.022985426507650758,0.008502195937744927,,,0.011524690871377155,0.01555928877363907,-0.038266061142991956,0.005606288662320814,-0.044798215761884065
CNTN4,-0.004453142764072047,-0.01877175993404729,-0.01887861738285201,-0.006922902805621949,-0.00541278581546776,,0.04493197988049561,-0.006521059497345575,0.05163749048132077,0.01854441774417113,-0.04080079146772445,0.05541814170568839
NTF4,,,-0.01328783173854756,,,,,,,,,
INSL3,0.0622106442216304,,-0.009654623972709631,,,,,-0.021918288393691438,,0.07226711517005023,,
BTLA,,,-0.015324822327957567,-0.009508227817048078,,,,,,-0.021123086629941484,,
MFNG,0.014894246292694077,0.028097161210438155,-0.035249743494885716,0.011733216245214586,0.04828351128860903,0.039432986369895125,0.025957815327773765,-0.009108808383747473,-0.04864747490373505,0.06082921707786238,-0.008556275209979536,-0.007408837777208947
ICAM1,0.03239755932333379,-0.03414225813198873,0.04974794680404969,-0.021190844223087604,0.015044644643906745,-0.01556081576975759,-0.0013357677479619067,0.0052349173192710085,-0.10257413013897616,-0.04725233071028802,-0.05415895654655384,0.087580047758378
PROS1,-0.0026607108390013174,-0.012799687567829668,0.002814221913170947,-0.0017258628780732347,0.042003517803864555,0.07649865478688063,0.0029684949584227295,0.09405015262866863,0.04457931462144716,0.025659732210870794,-0.021628533217149578,-0.01862988038066761
CLCF1,0.040871941057830374,0.02069580376449635,0.08423438396259282,-0.022662264466603008,-0.026326870931265817,0.03790350432997987,0.055895809904529484,0.01554754289871323,-0.07251652655701286,0.01535303284056559,-0.005815863861008007,
PSAP,0.0010048254290212257,0.04044913303856876,0.05474758415504119,0.0087830810148026,0.009513994833900492,-0.01668358359552678,0.11579647553010611,0.031001566705392253,0.11371452654733706,0.02939301234588374,-0.09127773565989777,0.039010354608703064
EFEMP1,0.04390624166946338,-0.03838127932433228,-0.06284353418710492,0.02416848625170522,-0.03307423271541145,-0.004611015214041443,-0.04805314225417223,0.05680732395365535,0.09541813060516703,0.031657503959566693,0.002228278876456288,0.029990110772258976
C1QTNF1,0.023574624050530023,-0.0610056187023501,0.0005937078270704617,0.0025720412592657015,-0.06418229230756389,-0.00712645248688968,-0.02560183042682943,-0.00601570810329478,0.027144727784508448,-0.03640130953399747,0.03859098063561296,0.057521589781846426
ALB,-0.0014047135150659547,-0.02048366575670383,0.016345406390936904,0.062235414114712104,0.014057429702472814,0.022494073863246963,-0.00407634924611652,-0.03669067100496878,0.0429933482737626,-0.007624753155630271,-0.04004005478474719,0.046897353187664415
CCL13,,,,,,-0.03527561264228579,,-0.02458591496828914,,,,
EFNA3,0.036863557444779926,-0.003762961337262877,0.043519522936204307,0.0038675177369144127,0.03920035665663195,-0.050164708308561734,-0.06552880700258085,-0.04002122143894281,0.0959808760434345,-0.0368517124957125,-0.026663946625612056,-0.009122440779968386
DRAXIN,0.012608988901004084,-0.015576736205358254,0.025189184341759995,0.08810479656353318,-0.04251203103865394,0.024782808729722522,-0.03777003964985076,0.022298980533641658,0.06205212319122544,0.015239338571936194,-0.019618686462433275,-0.03847265604437145
RAET1L,-0.013497665712983217,,,-0.002388371343549853,,,,0.0312569560551275,,,,
NPTX2,-0.007035016038685922,0.022718540148241,0.00015771157645119843,0.057027315676082574,0.018337660451761214,0.03457917118969892,-0.034838224981484645,0.05025544779315759,-0.006673298255374015,-0.06633736558661907,-0.06256549421536894,-0.01704682367160165
FGF11,-0.01507623179921449,0.03441999414230525,0.028113803143446567,0.027713380016593635,-0.030908718292074026,0.030307014958769876,-0.047767377735029225,-0.008429259054314239,0.02345253736768439,0.003019699019309646,0.0477478125378247,-0.0018995835054843688
CD59,-0.042766250862970534,0.051711273320862526,-0.015127532483827541,0.024533404215460346,0.005719579754815941,-0.005681946311150813,0.10171867410362367,0.061950628783309786,0.06698974472361169,0.08388336802449962,-0.10547318580493777,-0.032070895542721314
COL9A2,-0.05100162822764466,-0.033222071616286306,-0.0595531812969058,-0.041712712563850986,0.043551258234535366,0.04260603536840515,-0.02282693842951909,-0.007499785470908933,0.08371701407586149,0.06358798321244845,-0.06044730353507431,0.04192054199077735
DLL3,-0.06374757563556772,0.004342732571614159,-0.0782571787674058,-0.042537129455207316,-0.04160170588470572,0.008679737070590514,-0.0016713871505025916,0.028696802953772308,0.07582086583934469,-0.02768979018219882,-0.018644916867675852,0.0352509404563493
FGF5,,,,,-0.02986604828581766,0.04104976728762094,,,,0.0171851603197472,-0.0018044602085772862,
LIN7C,-0.05757716485044694,-0.012500235225876205,-0.04265126623760323,-0.01313517647151492,0.007241628916818092,0.029519071021885054,-0.01491741558135881,-0.019469673348504715,0.0027824878712745175,-0.008439169088003214,-0.04128395918331146,0.09711458725991053
GDF7,0.0003013153140189089,-0.020143434185645265,-0.017226667842351027,-0.022985425614437043,-0.035524677679714095,,,-0.017818289104928314,,-0.017914610194761937,-0.04323045363291942,
PSPN,0.014378281195570703,0.04623486306742913,0.010147258115465857,0.04347527785301113,-0.006457616202177964,-0.0037421229355905695,0.009154659515159216,-0.044756711712549774,-0.012292529432780511,-0.005512897033604845,-0.0486918258070937,0.08873007740104587
ANGPT1,0.03147884661521477,-0.014583466929862659,-0.024552832316791656,0.005544171178116446,0.03828834014521947,0.02434394297722706,-0.020336615348146438,0.08561001031053043,-0.042034221710049745,0.038382334814108195,0.011104415169823374,0.08693601512573552
PNOC,-0.00928406431256212,-0.007583325914099748,-0.06675692997507542,-0.029681150609003063,0.02268031898710847,-0.018508652753968447,0.04404101850012617,-0.021124309490032026,-0.03355342281625344,-0.022546136155533074,-0.012519150105591735,0.06696567519888728
L1CAM,-0.01246973800126875,0.04728632076091879,-0.024989166893605964,-0.028898202417909694,0.10037467449723816,0.0097200558906129,0.05136322967308674,-0.0706306627214165,-0.0029036541003524376,-0.027439724199652488,-0.012756083400227046,-0.017783508443979922
APOA1,-0.031352198095053456,-0.02789595214402272,0.022833268555755543,-0.012911875759960025,0.01518065367697514,-0.025551957913675608,-0.003258610026316967,-0.0005082083394087906,,-0.009920106506589288,-0.04605590797747668,0.0936887166069735
PSEN1,-0.02383021095278605,-0.030942733139888698,-0.053940075637163784,0.016108132697028984,0.008011970330026277,-0.006233277097296821,-0.02363456893344757,0.0132466286241263,0.005557343822683285,0.043812039753714664,0.03147116338780053,0.018911816609925212
CALM2,-0.05905370008617067,0.048498843941968676,-0.08789794396559056,0.024717162042841512,0.0029296761141419853,0.023504043519230102,0.08217876522321821,-0.03464627021087999,0.12173592217796092,-0.04419848399583008,-0.019393938444942777,0.048339485993504704
CLEC2B,0.0700468276450037,-0.004490298427226326,0.019612342381833302,0.010509506470080414,-0.0037835611175298456,0.011543582578231916,0.0014333002315634346,-0.011550976549747244,0.09555603113791654,0.010503156952683751,0.015338906121198453,-0.07009123263088886
NTNG1,-0.058923674877312475,-0.023314806010346814,-0.00862189440884067,-0.020725030409874657,-0.03283871140396811,-0.004682289226537542,0.01795222670127218,0.022380301116840067,-0.021569400401964835,-0.060456859800806374,0.042056324611730686,0.14690592079160783
LRIG1,-0.058935561909100945,-0.021071800912490935,-0.07420109228089568,0.013183014884516663,-0.012478918458007113,-0.035622092378090595,-0.03972866565835338,-0.024161649112242257,-0.09844731539814765,-0.03784881952130064,-0.054201257307921455,0.0723925846071191
CPAMD8,0.05138133091304924,,0.08791475002433342,-0.014424995945002485,0.03379333917168673,,-0.023700802649871237,,-0.037147475255472254,0.050145700640288955,-0.03065363173258935,-0.04064021197805509
GHRL,-0.006609714576225079,-0.0008331583894391149,0.007019615890086571,-0.02096231052904614,-0.03330918345496172,,-0.016377293357391742,0.07875013111486424,,0.02084257149072047,-0.0070163592032440195,
NPY,0.008538653072713776,0.036363759374050945,-0.02202273552652479,-0.021116439481635513,-0.018957585376556896,,0.004923451112305291,-0.06907551366819306,-0.06684648915288827,0.09465497975810219,0.013459452371288228,0.010389977773495885
MMP2,-0.022064553407133747,0.01973769974801963,-0.05367034485481584,0.014642053173457376,0.01109641532743867,-0.07387970607837638,-0.05267940131236157,-0.07465582283036186,0.05352355832093222,0.058797928490257036,-0.10062158646443509,-0.027301400469039724
LHB,,,-0.009945694041045864,,,,,,,,,
PPY,-0.022759731751485077,,-0.017312552632114807,,,-0.017119678453658995,,0.014750599193160852,,0.06425576547802037,-0.045182994496631906,
ALKAL2,0.0010138882026945952,-0.01616840623929707,0.10639654097769759,-0.05573634477401769,0.001824937307312091,-0.03379684934258403,-0.042145090582811094,-0.0458159088086956,,0.002583252651057317,0.05149619429475894,0.0813058506700805
CSF1,0.019147985929173616,0.010779869915217552,-0.007429648589370318,0.016259543521401177,-0.017111274044190522,0.031859016854505505,-0.04232683630075193,0.0047501775239283785,-0.04108253771565282,0.03408427475749387,-0.022021900118271383,0.003524572665348284
SEMA4C,0.0011801065662825619,0.016953455644736982,-0.02237215528880647,-0.000740866550757949,0.03991745067418693,0.03395454292587273,-0.08091896508384681,-0.006995649190092051,-0.002524696714117147,0.05386463101581804,-0.060255589446378,0.04607214976301405
BMP8A,,,,,,,,,,0.15103212272823657,,
ICAM2,0.014475320829080136,-0.011756981554841965,0.0031547062534151315,0.04132101970497788,0.008897912822053088,0.03082261508827646,0.015178309270170864,-0.023151428338007828,0.020043259587610506,0.06385227710168835,-0.07940563883604665,-0.08975525721445406
SYTL3,0.003081935738629897,-0.025025501567963758,0.0190483526421003,0.07690157346458343,-0.006261694294817635,-0.03078816967557338,0.0872896822713983,0.01597944644264463,0.03806440223818348,-0.013928216477714524,0.0017400761738332348,
IL1A,-0.024396105568526047,-0.03226186064082105,0.027233468690034953,-0.04296269091095017,0.06495328605990701,,-0.024663355491155663,0.05486206892068545,0.012980003343256954,0.042333242412998635,0.07250136366515277,0.020736302874591488
HLA-G,-0.020769684533040723,,0.09877259870414538,,,,,-0.03231603087413887,,,,
PGF,-0.043204925608478474,-0.0317310305459677,-0.03194413328694103,0.024539005895839495,0.047351537052759025,0.0916955387443823,-0.025147587164308545,-0.017851728843757998,0.046368959519858706,0.05933533080451206,-0.02928964017659699,0.10480203133876832
LGALS8,0.026321355358588344,-0.001813899029343661,-0.04789031945281386,-0.005984290428332906,0.014368731794687575,0.013705130994894978,0.01653337990476365,-0.01320508123902182,0.03508370569471655,-0.011642635727111716,-0.024358979452440907,-0.0005200392765627438
DKK3,-0.0030036070346799826,0.03417734169257837,-0.05472726700823391,0.007103708575814722,0.030937951675928197,-0.005869821241019533,0.09612534958034784,0.020667861642851927,0.08879061602538185,0.07696750004777803,-0.057538481785583545,0.02416561463722985
COL16A1,-0.05615197178429595,0.026457775881403835,-0.12897438656164756,0.06493789897678351,-0.005392041226681856,0.058533248791576904,-0.07483343880176063,-0.05320749771462251,0.10349870392084524,0.08235178932182195,-0.0707707778250968,-0.03222263752976999
TPH1,-0.01525022325209159,,-0.019115618295089842,,,,-0.01544292699610624,0.02032877634434402,,0.040506254240654724,-0.063821362393935,-0.035788475885284374
TNC,-0.026365016083640586,-0.010996504368983922,0.10570319718998686,0.023811108389907243,0.02594664151768754,-0.06323892554109196,-0.049358089353650665,0.01285425522261103,0.04878102202437135,0.0014434557837926995,0.04353920634761352,-0.05591633518204897
TNFSF9,0.025464377307795393,-0.0023324573206283407,-0.017226669001117283,-0.035013389175380584,0.0015493143434660434,0.06394786989588057,0.027017378587687924,0.026245384087193523,-0.003722862729454256,0.011700041634912109,-0.04702595188475337,-0.02719958652239344
C4A,,-0.01593323962461385,-0.011791197411558879,,-0.035941622044837356,-0.0008228355274160501,-0.013574919474074949,0.003083340868444284,-0.04581666427082535,-0.02640398720790147,,
CNTN2,-0.004515993535099429,0.002202732690286763,-0.02884635466958621,0.03296341717679831,0.012147450896475996,0.049640356105882875,-0.04607741300483838,-0.021206046774769165,-0.009357158113469568,-0.049717918625526,-0.015766181992655164,0.020209626264652385
F7,-0.014877742139859066,,,,,0.1705591463764876,,-0.017818290827913332,,,-0.03788962108158947,
LUM,-0.01616451048301502,-0.023491140527572087,-0.01653069265233533,0.0033694000658282867,-0.0043807904256994625,-0.049326908116395465,0.014689401209536943,0.028127620722621576,0.08991337480067133,0.07938679739307884,-0.010876135210007298,
BTC,0.08840210846583736,-0.024932690120406047,-0.015043563542279962,-0.003801152124900815,-0.04380300887293398,,,0.004276750508745771,,-0.0009289359178824966,-0.07042945851845117,
APOC1,-0.015395559980228004,0.0480069650245527,-0.07830772707282654,0.013185096133432295,-0.006737712956343912,0.03686641300854467,0.04513250192061619,0.059632850038836054,0.13222394412839567,-0.007103543135440813,-0.01710663170762298,-0.030818654172891733
PKM,0.03879240293207044,0.025440607018727128,0.05359441721637732,-0.005424842268895339,0.005523496957488889,0.010451583663292338,-0.06252619803587617,-0.03571297753931598,0.03623104814739491,-0.012498372889976645,0.02928995028049965,0.1376314790731526
TNF,-0.014987551021305128,0.02918705711721109,-0.0030298834211994322,-0.030646434715227683,0.03051717833483755,-0.02634733208268485,0.008653779660034127,,,0.0343544518179812,0.04053366558262649,-0.048623083723767634
GNAS,0.023286764913592776,0.042606684107572956,-0.08388905432721068,-0.04207663361952477,0.011779253538016838,-0.04672388311827331,-0.1458307071078945,0.07721846327712574,-0.01068749491172291,-0.10104514393273481,-0.08148097173117057,0.01507094343655316
BMP8B,-0.009960709178027868,-0.04413754238985322,0.06014756494419353,0.036004713913050275,0.07659767022957212,-0.023055970297246202,-0.019354934428866426,0.043011034966043776,-0.016033747086796554,0.06970744037794041,-0.07061550066287393,-0.008269481653703316
LIPH,0.1395790867953629,,-0.014937899722891898,,,,,-0.02829623393758022,,0.0023715968626184924,-0.0350135020752863,
CCL28,-0.021451330741906183,,,-0.011494467211296936,0.03307598953309782,,-0.012246911950934134,,,-0.01522497317944228,0.0024498045765127844,
PTPN11,-0.0018715551364083375,0.052222471803142365,0.007404479458644974,0.027622027991622666,0.026895038951058846,0.017978365199919664,-0.01966680179342631,0.07026814728302755,0.05851994971815319,-0.007577240351697738,0.000277704051702509,-0.007147157611665494
ADAM12,0.008617113077494349,-0.018973409077244645,0.007906015147234768,0.00199222624620559,0.09146154028668495,-0.01329945074821807,-0.05093654097880402,-0.04633004392893064,0.010856480538414577,0.0746963548669024,-0.06405499367759872,
EPO,-0.02049133661123573,,0.003539988068956698,,,-0.016828783647947362,-0.01544292926395237,-0.017047330303609925,,-0.016190493660456984,,
EDN3,0.026089886979282453,0.038166757204283246,-0.018957903557762685,0.00773997947689995,0.027886782695384082,,0.07247773272137567,-0.008002654422442327,,0.030056464985995412,-0.02473290330974479,0.15830365611798983
CCL22,,-0.020143433697863977,,,,,,-0.014958290225319465,-0.04006901043648982,0.04025253639505196,,
CCL2,-0.010687236640333046,0.005411426936704,0.014334651388672254,0.06400718473471442,-0.004402312212963909,0.01936673024175822,-0.04704547560439526,-0.0445624757264531,-0.17356513748597374,0.015728232509568243,-0.008931541824545315,-0.06365170577381943
DSCAM,-0.022029316626555488,-0.010154864867064035,-0.010933713866099324,0.034716759484713235,0.026085454190666706,-0.009272044371860107,-0.055847382094609585,0.0312572285758538,0.04765586968864675,-0.02212995532570743,-0.049755294585739886,0.009254543776881318
GPHA2,0.0612811320807686,,,,,,,,,,,
ANG,0.08174099179637663,-0.0208690731595807,0.0905229130639673,0.0017675017860449655,-0.01530948135085786,-0.02090208541422686,-0.008305704175862566,-0.027816080760304934,0.060038047782964836,-0.0027120134773461284,0.06884626713156237,
FBLN2,0.004031672185079085,0.04375676114851841,0.038682893072250736,0.00923194199853401,0.03846411369102152,0.02425091259047789,-0.0013168178083916052,0.009639658454612567,0.09585799070062496,0.07035475232755022,-0.031583685018228634,-0.03661386596884344
VTN,-0.0033896798984430422,,0.009485914637079693,0.030592441426850647,,,0.013201109261596252,-0.022073991865260698,,-0.009953178835487436,-0.03585271958403505,
VEGFA,0.05152186806010185,0.02155860186280815,0.06639193703109988,0.06580542745938536,0.06930386549398773,-0.07136680748204698,-0.12923623533503298,-0.05171270491778671,0.02430643587905736,-0.047331764894725625,0.06748302081916598,-0.07865224191373162
F10,,-0.02299245551123859,,0.021633019182163926,-0.026275141249541972,0.006726520864843424,,-0.0032319957062846953,-0.03162652055991345,-0.013886376878270488,-0.03882399841146081,
SERPINA1,0.022680154613113967,0.031042962852182013,0.05107457073947777,0.006684920625727373,0.03427667276644303,0.017026018950278506,0.00879588014600207,0.10301313929107131,0.14544806181115627,0.10642598518095059,0.05345792203072109,-0.03336071866224908
VWF,-0.008880046803494433,-0.03879532584445951,-0.03312326867056664,0.04793759226816002,-0.03684708332514584,0.08300079933037029,0.06955838599787148,0.012398986960171667,-0.06039756135561153,0.10220774234435218,-0.07097770382682657,-0.012668472974057895
GDNF,0.06236439014046305,,-0.012386928705064285,,,-0.0003988292843255835,-0.015442928061306569,-0.023871436232224603,,,,0.17417753724895607
VASP,-0.012866627968216606,0.02476892427807042,0.012622567011698699,-0.03196217775286338,-0.015938532688220312,-0.002001573203631716,-0.014293059097448414,0.02847544716289617,0.022931974550522812,0.05556850856871027,-0.024584377578434777,0.14755739539319793
ADAM15,-0.016954785089506822,0.0006240974933633539,-0.023835205967789846,0.029211485799329702,0.016444682096485624,0.03783147210590594,-0.07434380107441345,0.019076452927496046,0.10169446200503157,0.051824264008583594,-0.08263486116141694,0.027848518701565773
WNT2,0.026697128480332625,,,-0.027307487422360617,-0.008750748538427645,,0.1010985232326194,-0.02046913115320815,,0.06917921973647019,-0.0499078641126067,
CALCB,,-0.029142313260606713,,,-0.03385095779130448,,,0.029522957034728212,,,0.09449527163588707,
OLFM2,0.02030867681619446,0.02325976892045849,-0.05008126484324116,0.02521105944305294,0.024686549717103337,0.07132266076934567,-0.02222615360049401,-0.06668742995955412,0.006793535867682677,-0.006845765817705196,-0.0614056278964462,-0.0021018847954295834
MFAP2,-0.00999918161296717,-0.011376786157672585,0.010494782299703144,-0.03649103286500842,0.05399221546754509,0.0715392512617831,0.0008649565362876178,-0.0373376787824101,,0.08547177922828267,0.009017794773877973,
HLA-C,0.00962856136318036,0.03126359326920196,0.008438714433210823,0.030265407720792337,-0.01312545838841338,0.025876761597959444,-0.063363580665614,0.058088292681292585,0.06268128069891242,0.04401883852869475,-0.08052029613434183,-0.041984706688061965
THBS1,0.006202387651987719,-0.03300256732711607,0.05547399528066208,-0.015613367724145141,0.02983102264229913,0.03204992523530681,0.018642604849573786,0.11384754840318295,-0.012309265990351441,0.07819918990336466,-0.051723951943416384,0.09404058610909263
HSPA4,0.0033500390498045632,0.04253587977623334,-0.012764691964822088,0.02285265523646494,-0.00018874847340616727,0.09070595928105159,-0.02435231238041505,0.05049712430706386,-0.04919519932435952,-0.0019619072367728593,-0.0624560992666182,0.1022862046576385
LMAN1,0.08826509637476028,0.0032426239405457915,0.08475032928300222,-0.017720428768290112,-0.01149146186061132,0.024432672337735162,-0.013840460093763102,0.033946033863913636,0.00707844153302838,-2.366948250543537e-05,0.0676144114809629,0.056998990140939974
LYPD3,0.005323978125634375,-0.018568053827914224,-0.011165528553666657,0.031010148610320348,0.01313747321242692,0.05558891593348631,,-0.01252590368024574,,0.05510641700307331,-0.04294884997174727,
APOE,-0.06544921579335877,0.03735152795409804,-0.05590854380818771,-0.005648105915859214,0.008230215245551557,0.02364549240954733,0.042019042927879356,0.0693002565670914,0.09498620328258682,-0.01323672822632604,-0.0818772266151693,-0.038211733502007045
SOSTDC1,0.00900847051034223,,,-0.03776469767996758,0.024496494881549397,,0.06721928813072654,-0.027430048619064243,,-0.026999988026822977,-0.0011177429341337405,-0.038216244652422425
ANXA1,-0.013552651208550284,0.022735452632239816,-0.031092753682173888,0.039309760899247426,0.015326734772541394,0.018719975795420844,-0.011471228880919476,0.005564977258131785,0.018948219163827194,0.02959870724797245,0.03330169026957891,-0.052186272931448195
WNT2B,0.014404185951338935,8.787783740911053e-05,0.02233337249126439,-0.00019229239160011214,0.06523619373815391,0.012795831086018552,-0.01142706906273641,-0.048964688387957506,-0.031128618676464544,-0.01698080962365566,-0.03457331504449722,0.012235789765281549
AMH,-0.028408697900608657,-0.02493269274321998,-0.015514980424849285,0.017477299607497943,,-0.021689997533889605,-0.02949666981289392,-0.011463433391858251,,0.08261890515806973,0.13272756076698078,
GDF10,-0.017650523781065092,-0.020889364275748674,,-0.03939226265931836,-0.015558475372822726,,0.04107955666106047,0.004193071045286154,-0.03714763455772371,0.05512419998311924,0.01782147973173807,-0.0635813029024092
EFNB3,-0.009438832832710149,-0.024223998363058094,-0.0015433000411866661,-0.02298092261460591,0.06258909214751193,0.042930150002954984,0.048302246141387145,-0.06312307581242196,0.032902183979513576,0.002699261664582484,0.0015495216388636674,-0.0373452756652392
LTB,0.01631658150832972,-0.030475183101902885,0.018508016743335947,-0.04280508554244448,0.009287191556655302,0.048993891115171294,0.021540500505004685,-0.03638423097358514,,0.07318836880727103,-0.033286318090294954,0.013369840985784842
ANGPT2,0.020027132101764034,-0.00040919746959198593,-0.03199661118187575,-0.010485309002165962,-0.09195868657922106,0.12344200433135173,-0.024910224190761405,0.00405185899278547,0.10971043023806294,0.027664546743560278,-0.060878310743862775,0.048864177320118087
NRTN,,,,,,,,-0.01517942443260792,,,,-0.028923824202117008
ADAM17,-0.014194944955220523,-0.07985077587742383,-0.014996893769122893,0.02735680105755633,0.01082873053676843,0.0816506812589111,0.014021124073305302,0.05897015593835069,0.01869842960321938,0.00817223694037927,-0.016624308004152225,-0.015694877083468367
LRPAP1,-0.005641404619052366,0.026360359145357466,-0.0316172339008472,-0.022183587632833065,0.08191781922913566,0.02069022264509539,-0.024695098315121854,0.05895646084654794,0.04984876486576173,0.011813373408429879,-0.012244336230129858,0.08226888928825442
NID1,-0.037798569517656366,0.04663284048377136,-0.03142879988599188,-0.02254408093212767,0.0945763662980144,0.028501275084644843,0.012224496111317958,0.0936401346096955,0.0045287731420691375,0.10829114954865862,-0.11205848175545957,-0.05127450619140942
MST1,0.023328024201282212,0.0482688797363665,0.015045738667592047,0.027037478272261672,0.07602295621135943,-0.004945304921980247,-0.08117054166621114,-0.028428038192024798,0.14436037101819219,0.06611626699074469,0.020141629659386793,0.0019046666918942942
CCL14,,,,,,0.005274209252723661,,,,,,
IL13,,,,,,,-0.01811162286622366,,,,,
DCN,-0.04505673598434621,-0.011623936863571056,-0.06000286505415236,-0.006190074898417136,0.017814155265193345,-0.06660246073367009,0.026676711219310503,-0.007457044624602016,0.0006317908776856037,0.06717905068267384,-0.1172648327986836,0.0007610785992462741
IGFL2,,,,,,,,,,0.03472599101030664,,0.07175926814534093
COL7A1,-0.013926100591549858,0.03870405888886793,-0.03397170011293808,0.026141529530646225,0.03213005480680885,-0.005839966096825127,-0.006100387856584618,-0.0663058023013839,0.07791096666956333,0.029804241563197584,-0.0348905407304547,0.025884836705292933
