,UKF259,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ST6GAL1,-0.009328678282354673,-0.009634859016823974,0.007916444788479757,-0.028240052707112523,0.0021977404845389577,-0.0071970634598737485,-0.03243761576805567
WNT3,0.056285080265997545,-0.04442362460309701,0.13653406254486478,0.013339033827162915,0.005739010088192981,0.0777782748662877,-0.01547179549015819
HSP90B1,0.007989845062158614,0.01996450841778813,-0.15740186945906312,-0.01613070126488056,-0.08081744839890184,-0.021877153900608615,0.05370619700907349
ZP3,-0.0021903202422802726,0.035289208964849876,0.13586839537237252,0.10360424531981023,0.021648241249458813,0.0312321801041905,0.01972517114955834
ANGPT4,,,,,,-0.03140306644942387,
NRG2,0.018250115705607705,-0.021632773171329233,-0.08452801809706417,-0.057262797136466995,0.08139039544695752,0.04458440754877689,0.007902105798363838
MELTF,-0.01754168448997598,-0.028306204250942393,-0.02604939336530128,0.06704172737090909,0.07310711834550278,0.05257360669335887,0.05144795415642638
NLGN1,0.021095102104838833,0.0017088943087792852,-0.02391625240881669,-0.03393748631751189,-0.014865172689193731,-0.026705344182421122,0.029355527865029155
SLIT3,0.011347046697340416,-0.039038455129302325,0.02696869270794141,-0.019812163976232578,0.04071215105878895,0.03437519511091163,-0.014045348773335891
CCL8,-0.015043467512058914,-0.010923418918446228,-0.03194663384096642,-0.02640621364662667,-0.03601897932750425,,0.09661279143852228
S100A4,-0.05078898029161553,0.018615845785885626,-0.09437577151293847,0.13054476644880258,-0.049765364946319904,-0.0005884942658267004,0.04815684309961389
TNFSF13B,0.004639571522297636,-0.00024084423379042914,-0.06542251637912049,-0.008138577972271967,0.004989060606864878,-0.01035906986049018,-0.07609909177370124
HSPG2,0.03190354705007905,0.030837445529560952,0.09337754949991595,0.1298221481198231,-0.02309447491076346,-0.007890774865467295,0.06323830884395742
FAM3C,-0.01450278995405335,-0.04900665902949253,-0.015250260222798509,0.0010521465392998944,0.054422768159044725,0.021258059610790955,-0.005228216131886319
FLT3LG,0.0173836735333844,-0.012179306444178811,-0.06938571113095567,-0.03942077063977664,0.1917365837037053,0.08351546785529088,0.0040627695809741
A2M,0.010363294529238684,0.046525443550396645,0.06507339414317678,0.05663148960725004,-0.004267945989042275,-0.03579732810778973,0.0305955327341004
VCL,-0.014260931038993669,0.029065267926391827,-0.0023754943149809447,0.0661472188181841,0.023979617641409517,0.025875593719971158,0.06798163481616566
FGF2,-0.019703558858185,-0.030585844247726115,0.006860968013498775,-0.004895641953091528,-0.0004990518347556232,0.0006333000498045648,-0.022885462853557182
AGRP,-0.001462684336308502,,0.09741374762468955,-0.015747224097530713,0.007857726733718894,,-0.02275894621629743
CNTN3,-0.04267978090903073,-0.028529247729303216,,0.003475426664896273,0.011353209469789923,0.020541104695725083,0.06194377710082173
RNASE2,-0.04842957694658378,0.00696251946514553,0.07877986770048034,0.07496633473935686,0.03133940988561418,-0.03582430980989076,-0.020498728937661137
ADM2,-0.0063515906704255136,,,,,,-0.029052473784869994
GAL,0.001499326695833957,0.0686339494091938,-0.0690852200476686,-0.0367209707351758,-0.04831062239795333,,0.0356882692644616
CXCL6,,0.0264630650208839,,0.03984002533998612,-0.031148696181151406,,0.008289981346526976
PDGFC,0.0490113441111654,0.018006148702880736,0.004454568924278037,-0.0070573836918578076,-0.00535568249437667,0.05783405956829942,0.058713047405057325
COL8A2,0.04900933437067118,-0.0032247151549772545,0.052333840331981255,-0.00784947857689261,0.04404812910830363,-0.013357243253280379,-0.03426372964070691
SPON2,0.054293314161599465,-0.004706264821487152,0.05598651161002167,0.03703303244814853,0.04399339451430008,0.08855990553323491,0.008566193714198941
LCN2,0.016946819975985274,,,-0.03328776268075583,0.08377277588775708,,
SEMA3D,-0.014949274309663148,0.021914098324197075,,,,-0.008111186394732591,
BMP6,-0.019063974278695245,0.02940354114676096,,0.01912928472419026,0.05385871861575978,-0.02989739170369552,-0.04224718041224112
TIMP2,-0.0335643912390653,0.00695926318936392,0.06464571095638212,0.02771585117511823,-0.02440613922050837,0.03486538742588522,0.036595012514533586
EFNA1,0.0033128629390317505,-0.03501465427542163,0.07716445836780045,0.0368563028653417,0.03300744047323078,-0.009890658603982886,0.024372466025921233
S100A12,-0.021984630253299293,,,-0.016852246276350707,,0.11982823043427089,
TFPI,0.030507283525057303,-0.027211192591389096,-0.021546486737007077,0.037393377176236316,0.0037488699501857857,0.021128018444970153,0.023468830296085243
GPC3,0.06874467719073737,-0.023524383868328124,,-0.006759947871997786,0.0030174722863571066,0.09026708200847926,0.04419361333718254
NMU,,0.06315505640553076,0.04360932565099816,0.033234369458441604,0.01666159497480241,,-0.04441502242106919
SCGB3A2,,,,-0.019073118420345266,-0.029816211784565498,,0.02542548244255779
LAMB3,-0.004852863690617633,0.008150201210504705,-0.03121642678406328,0.07542749034460454,0.024801240393584174,0.07096991229791366,0.07082043037120353
LGALS9,0.0015978227607614504,0.015744314631534653,-0.056090222938920076,0.09617958324826752,-0.05367736228705403,-0.029473218323448645,0.0030496752891182102
VIM,0.015090708774773696,0.022979801447482975,-0.03519931109770151,-0.015684437599798467,-0.028267588621737103,0.04439482374298605,0.06783864118215768
PLAU,0.004900570394811128,0.10912242476737714,0.0050553272883589835,0.028983243714680168,-0.07080290304348456,0.008650159909860268,0.048621239888952617
TGFB3,0.03871235773079184,-0.02941663065375098,0.0028157996357133807,-0.006801089239032725,0.054613760175197174,0.003820064721939537,0.0060551684065725505
APLN,0.05331472092840293,0.01576502801457834,0.0712171112497175,0.0171545461120636,-0.006111061748675644,0.014402138148604504,-0.03757875458601182
SHANK2,0.03244180686451662,-0.033286528411526586,-0.051367565369493974,0.0066851443312387175,0.039857090586619175,0.017876342653839628,0.015191799398284793
LTF,0.011081984427896227,0.03399348495885465,0.07063876177745412,-0.000578605057719208,0.028903972135919335,0.00011385694232743405,0.0085915873896623
PYY,,,,-0.022269744975002437,-0.0236145593107657,,
PENK,-0.008959371079286209,-0.0018510359242696946,,,,-0.027778192799196626,-0.03066302469080516
CTF1,-0.016771440349864233,-0.03143197360322199,0.03306860519982348,-0.02743513006804042,0.0001722579343514605,0.025239377458401352,0.007494214517935044
COL3A1,-0.01963986884886697,0.055100189901319874,0.07374900310378779,0.10391431699088248,-0.10297881495783727,0.02817561619357018,0.007275857598817989
S100A10,-0.018046762961548068,-0.02061888810589316,-0.06284196700640712,-0.028023670106944096,-0.02114566023964873,-0.03026733320578098,0.06615551616531855
FGF13,-0.04363209806036627,-0.02064278364344423,,0.03993326659968022,0.04976722261754726,0.06868994807962044,0.049700418803153325
SEMA4A,0.003919911533691596,-0.0414631446936543,-0.02901944853906799,0.11106418563883069,0.017213918946072226,-0.0028024395562052124,0.00031970383505368127
EFNA4,-0.001814128664184433,-0.03907333495785742,-0.008659589640785836,0.04530996016641777,0.023400437127666318,0.030035910447083054,0.020901331707540997
HSPA8,0.029262760289579904,0.034828416163640186,0.11273157689870414,-0.01424307117100134,-0.01649996653477883,0.024354205555860972,-0.03724140026337642
NPB,0.04204353803798405,0.017031446361963312,-0.007747793696006132,0.006138012123764119,0.020989789491938693,-0.039196492515805294,0.0096585375664748
ULBP1,0.003242835294573912,,-0.05995579017674276,0.000643093200537057,0.019633178904064612,,0.0097158684239962
SEMA3E,0.0029749845751644217,-0.002736078565306264,0.08202699726747682,-0.022763198398300474,0.005458371524453837,0.04417155554246702,0.039470269231906475
FGF3,,,,-0.035228594090269634,0.027622285521250404,,-0.02377993748959928
ADAM9,0.04790443530835673,-0.0033612144835520816,-0.003224205999909095,0.018346568588073285,-0.03952181441777799,-0.024572090117830608,0.06440522003116157
ASIP,-0.017561237235981006,-0.01078451150585899,0.07598799426953359,-0.008842842684485113,0.043244547535489,0.0146994609171986,-0.06236058117356267
IBSP,0.010204464878288936,,-0.00980349219865275,0.031022326721182727,-0.0542687737703629,0.042188366095373415,0.015209606067534333
MMP12,,,,,,,-0.02154462545711608
FAT4,0.028900512009107093,-0.04080151088012692,-0.02534499799938572,-0.05141622175137554,-0.0007045363923386086,-0.022819352750976168,0.007941250553808746
MDK,-0.006281028951556191,0.0059435624839474155,0.03633669922239409,0.07099106919749065,0.043844260771132494,0.0013293623722450882,0.00783157903080564
BMP5,0.01271698362176303,,,0.04706333991000871,-0.004414699161743764,,0.00576484195923607
CAMP,-0.02539940995983524,,,-0.006285535873675402,0.017868170671420762,,0.04132711995539199
HSPA1A,0.005562054986081814,-0.0061374439875367965,-0.05988536509596802,-0.044044129064041995,-0.03386662789387867,0.061669032426397395,0.029528814548074243
SEMA3F,0.04977939466311961,-0.016310822381452622,0.04810684996656587,0.08677257360149586,0.004789050540642236,0.021413779962011385,0.03135938455232643
ARF6,-0.01272073521885066,0.024264616371775474,0.088043024015948,0.06267915448762973,-0.03917028012688564,0.04373519851103602,-0.03283622714980419
IL6,-0.02273178396178043,,-0.046148174562000065,0.025161044442106335,0.027960117503228986,,-0.04153627648440752
CALM1,0.031222365955403692,-0.01783836251573513,-0.03732053468943852,-0.10039487479032454,-0.0019587385761874916,-0.04648070977150577,-0.024744207990151618
VIP,0.06107830612024309,0.024784281380386623,,,,,
NMB,0.007007412063939888,0.04089414710368626,-0.004356396428528799,-0.10651480031953665,0.0412968997918486,0.014373377015344736,-0.024030785301868772
CCL26,-0.03591578771120344,,-0.0025737684962198293,-0.006168540974084306,-0.047766349159781396,-0.006640739500028621,0.00025245447651138573
FBLN1,0.0019953899021058976,0.06691081913443367,0.03816231441749307,0.12935098867280004,-0.030323063342443213,0.03632480845285928,-0.029300173237154604
SAA1,-0.018076531765311748,-0.012475431429312808,0.01575234639172949,0.024601740622792023,-0.07828585688738507,-0.01998675064237792,0.040259500321534164
MICB,0.03679293022043935,-0.01986194208124906,-0.06021261238362842,-0.008243976450124252,-0.03850035777090514,0.01689370621476833,0.08152468555951918
F13A1,0.02098080674506645,-0.006888251133408765,0.016081794178396475,0.04266837303487087,-0.03844907079667306,-0.016965912085278964,0.05170469876575789
CXCL11,-0.018054127264639782,-0.01592690753679945,-0.03813505245671861,,,,
COL5A2,0.002740358456191575,-0.010036482855768011,0.12403900569157411,0.09285280199699628,-0.008538585847879117,0.0506290309820725,0.06210283104083784
EFNA5,0.0011348746405298535,-0.019650484499420487,0.04894215890867668,0.034184634854303675,0.049628143082119325,-0.006743970969967712,-0.00595406919190999
AREG,-0.030359714348784487,,,0.06906860115369036,0.05659761730635705,0.1037189664974308,0.01485868901788325
EDIL3,0.02379769805618157,-0.05411559715743463,0.0765842627497963,-0.0351134869290634,0.05984415568606461,-0.022221920465034,-0.01568956645711807
CD86,-0.005863473070924915,-0.0009587499589518024,0.039970847733597825,0.008665136514217936,-0.013812231194576223,-0.042657959437559935,0.03177645784118847
AHSG,,,0.11812081612406439,,0.021702727922013904,,
WNT9B,0.051192294967559435,0.0562940197212912,,,,,
HRAS,-0.011684339471245876,0.010097656863636617,-0.01522898824924331,0.02662456273727446,-0.04035089589368487,0.0420041106480601,0.007574987312696048
C1QTNF5,,,0.07494882313637369,-0.030645637816823147,0.050272202208658974,0.10329709798826352,-0.010616661779572005
RLN1,,-0.01750590040266561,-0.03755004529680107,-0.017065206917006196,-0.0029491531147670894,0.0019631979483346264,
COL4A1,0.01700267304965839,0.030555669323960113,0.09835006688008902,0.08395671291216296,-0.0462070189582814,-0.005941416636516523,0.0025156966202941698
CCL3,-0.009242461320288477,0.05164896708695519,-0.09572202886334386,-0.029781249819235647,0.025819070599772953,0.023923065319038074,0.004048521237475508
BGN,0.015721267743263302,0.033054846175591505,0.08922013193080765,0.0727218993278236,-0.055331620533732036,-0.007254937437422602,0.02621473168754482
RETN,-0.021344306073811742,-0.026963339812533807,-0.02084506927513908,0.03602680138031261,0.05707267112947187,,0.055388675310107445
S100A9,0.014080645245708852,-0.023423033848117985,-0.04832645573906693,0.08722834210307563,-0.03050004887562543,-0.055272165733101224,0.020521624147614836
HCRT,0.014189306759788904,-0.0047555923831605895,0.013665498478652432,0.027144861686085056,-0.005716771366769309,-0.05859025730812149,0.04136955735340294
FADD,0.007020559489487889,-0.014856914632720932,0.05393925934313403,0.017324695973261136,-0.011331551690332484,0.02022961481943005,-0.006553332124654814
ACTR2,-0.022390352113308826,0.006019621156256582,0.015743303561978242,0.02086531724163411,-0.054396990797424376,0.02368516661939509,-0.006113564701887939
BMP2,0.052308361813553576,-0.004189145165286353,0.01092200296003395,0.003139847347837946,0.019367205277355144,0.00900409988638099,0.01682945888237132
PDYN,-0.0021194279492647975,-0.008062106070723909,,-0.01802875848701371,0.103159115899134,,-0.04141946565621256
CD55,-0.006569384105824757,-0.007825878353567328,-0.06584616385048192,0.06938345861943512,-0.00022513483182985423,0.034550949588631426,-0.007116090570976218
OSTN,-0.02771246110954572,-0.01837777885639485,,,,0.14195071108687568,
PDX1,,,,-0.00865911287113908,-0.007376756499305298,,0.0460735817996888
CD6,0.057440020089050706,-0.015233961143650391,0.018258255300318844,0.0677909269690669,,-0.028321283263460794,-0.005010447367719459
IL16,0.0375624589186387,0.06208679647407432,-0.04072162042136357,0.027831864697022785,-0.05239789612922903,0.02472363048933764,0.017388634793022082
LAMA5,0.013905739576134854,0.0011471388196736233,0.12789722764187805,0.03804707256771274,-0.04405439571077986,0.0630543331260113,0.042715552257655755
RGMB,-0.02825424454837882,-0.046323479677688593,0.04693736326197488,-0.014766020438847388,-0.05095378833616407,0.0001948923919440532,-0.02063536426794617
INSL5,0.021226573071251694,-0.019049851343440814,,,,,
IL12A,-0.007925892259900879,-0.014298045028099034,-0.013907765516722756,-0.024481367198097025,-0.02886878007909578,-0.024949507581846365,-0.009710901894286217
S100A8,0.013186344501868216,-0.01921464949493338,-0.03962608226986992,0.02913665401703127,0.020274670343438758,-0.018330261712352365,0.019246775810493846
TAC3,-0.005546747448963838,-0.0046559237794146,,-0.006670085583601592,0.1167087123930984,,0.14142296689843514
TAC4,-0.0239719714100858,,,,,,
MFAP5,,-0.008989995284616263,,-0.05464668367115841,0.05246732775003098,0.07207469186664933,-0.049288145772824046
CXCL16,0.027940487247052115,-0.02512367859439842,-0.021448787863494308,0.022951802807746318,0.04352848782417452,0.08600127725973608,0.022634597640136957
AGRN,0.012006051816499712,0.006716490592769935,0.08262800599057257,0.07105302817711627,0.03879326813540637,0.0018621182722207516,0.03228606111144286
COL4A6,-0.023612262660760348,0.05561963745406648,0.09174057298158725,-0.07712506729600972,0.004205825184430424,0.0516986579338217,-0.0006396219950464915
FST,0.051353597454935646,0.0572831076233216,-0.0015573678859619334,0.02597235012958301,0.006093411131555595,0.015637728250404388,0.03163657092796435
MEGF10,0.04078392058619241,-0.03914446609971406,0.022031963312752183,0.03283402941682131,0.020171629091897403,0.027724992546367167,-0.04416404148283873
C1QB,0.012459895804767548,0.05641606787923079,0.03288305858571194,0.07848676807489204,0.01485407615203278,0.0144644169665776,-0.0047254500132383566
HLA-B,0.01956975483881562,0.013470151000003433,0.056224640792619865,0.09929486005040264,-0.05780445733861331,0.004795478326991898,0.04753275055103696
PDGFA,0.021183677187408233,0.02413815456381398,-0.007267177034577151,0.044266065747025095,-0.10853905212561965,-0.016252608716112293,0.03222227131781347
LAMA3,0.02025913275386553,0.02698705989175477,,,-0.017503424092160075,0.054161624751844134,-0.025020678337825248
DKK1,,-0.014927996307920653,0.006678556402326647,0.05133324198242949,0.0759283064606741,-0.022362524330466805,0.09704147826068514
INHBA,-0.022288164667586475,0.09589639766704404,-0.039558063176169396,0.05693559742397885,-0.066823180051095,-0.04573925985163808,0.0039068880738494845
IL7,-0.008570005712671662,-0.008163266943375795,,-0.03208258961584688,-0.033394823895931465,-0.02334540830194475,0.005515201509403709
FABP5,-0.011799244187073107,-0.013740612671963713,0.05449545310769178,-0.03995989001952386,0.04422756825249058,0.011284412721972895,0.005223024237364004
CCL4,0.025611013633768682,-0.03333018466737779,-0.040904510596627024,-0.019822090152678665,0.016430310413403783,0.0016304484143120892,-0.058682839762329735
FBN1,0.043294259673711956,0.009327932876540488,-0.049266007153326644,0.04918972523512533,-0.037605633360942324,-0.0165729489610992,0.016502463998839412
TCTN1,0.04588089886109091,0.012755092705792385,-0.014398216063181792,0.013037068952377778,0.06443911289693842,0.07804488116193875,0.06799657006557457
NCR3LG1,,,,-0.027127009082567065,0.004681330692359646,-0.0233454206975435,0.010764925266899032
BMP7,7.052867921990943e-05,0.021761530965474733,-0.020778143254732016,0.04752164736026127,-0.022756984273680378,0.021441601900996962,0.008379730089743152
NLGN2,0.018770555500308688,-0.015990083385971177,0.021344306321672432,0.08169604044631315,0.02202770776654166,0.0678321560402266,-0.023878112881194024
CCL25,0.02094600967184669,,-0.04012425210469561,0.028657533560483867,0.025698696410670022,,-0.00942013243799328
NPNT,0.026946880365127657,0.008615453330885547,-0.07746339605561582,0.028950734437524762,-0.02220686031822162,0.036779467270973074,-0.03097848044659678
KITLG,0.014695738402854654,0.015828754140922965,0.05728037294350807,-0.028119786067847964,0.0007548073843680195,-0.021434069520833116,0.06580091362299427
MADCAM1,0.06376112740608512,0.06020750229424173,0.018288279558401028,0.06712182754555786,-0.02055097337599201,0.0026842768262226183,-0.00613845941932575
F12,0.04573027080800419,0.04400400339686629,0.110633107841355,0.007778135983883155,0.056633851249910876,0.018082986028464837,0.06501391392766609
S100B,-0.016311960486691007,0.004515121805476858,0.06206262992596328,-0.005586348596869931,0.07148496435269629,-0.01621251398734967,-0.09205026474055437
IL27,-0.03736762370258022,,-0.036957004323196437,,-0.02492672487686543,,-0.02154462545711608
CD99,0.07093688303441213,0.0507362077672359,0.043052844578337794,0.047818202628532015,0.06174436229406162,0.03224720865799382,-0.02790114071626947
PDGFB,0.011724621360165359,0.009962176321936628,0.04478935349043839,0.10112532200797374,-0.025161925941614552,-0.006207299715033523,-0.020311617339552432
CLEC2D,-0.019787632947814604,-0.011868612746505518,-0.11012686617036624,0.14338161041605602,0.05581036522526706,0.0070103935381497845,-0.016723596163531244
F8,0.021268000936717664,0.00968134971307263,0.042010884250619655,-0.00890106395440169,0.08786790700511038,0.0038434293548800552,-0.007113704373913004
C3,-0.0250503270988713,0.03169220230406584,0.09420223018706118,0.023221791911398112,-0.011909139458202109,-0.025085170222664276,-0.042319304537780406
DLK2,0.018025269312382693,0.04901550046482163,-0.05706865530625907,-0.032163543836859654,-0.009411738864761625,-0.024903419185670076,0.034957807085866224
TSLP,-0.019574250550124222,-0.03466917234617405,-0.034766137009522934,0.006469340038223214,0.06157400690394366,0.033943836072140604,-0.011496648192032086
OSM,0.043437885642561604,,-0.00081439082781892,0.004192113328093391,-0.009647249554847727,0.01685850240118955,0.04858934297162229
SLPI,-0.011922362484246165,-0.01896698429426812,-0.009265305448064429,0.005842321295334231,-0.024431284583398487,-0.017381529182060717,0.052612430764158544
AFDN,0.026326932309983442,-0.010516676171467943,0.043405494189111084,0.0030905713105161864,-0.00828550000469187,0.09698683859633606,0.0051984430946194
KISS1,0.004355118508481116,,0.17082961751645342,-0.023406787296890313,-0.01966040021225159,,0.05430867116118321
ULBP2,0.009489382541603876,0.007147692410483192,0.11972839062170479,-0.0013228132384684632,0.09288149305152829,0.027025778896223176,0.07311146231302061
ICAM4,-0.01729861326832817,,,,-0.017248133432576276,,
TDGF1,,-0.015233962401347409,,,,,
ANGPTL1,0.030258255100796494,0.03467814083068377,,-0.027819944214440406,0.014330210496627815,-0.051554610901599726,-0.020148090321777255
LTBP1,0.07428450236958947,-0.03477977651150089,0.02623318600229403,0.09119717182753714,0.007162407614884112,0.023137851081071827,-0.00037775254689374706
NTN4,-0.028886695279943447,0.040754661131831516,-0.028231661351649822,-0.0283797116493988,0.05080035475665253,-0.001950499340518295,0.029224539064444024
APP,0.0038420001872069014,-0.01724168932877159,0.03585053682008562,0.07603476441529183,-0.03570207698524862,0.008519073708891232,0.025040784881159604
RIMS2,-0.028569392143520132,0.0028901412965688066,-0.047616116765043626,-0.03324968112749811,0.047046406709321024,-0.03284803201228732,0.012732061034257183
WNT7A,-0.009340013076201767,-0.022932580988328104,0.061977488611672425,0.02216041301003025,-0.004402061676102942,0.008185877388551132,-0.006182009458559731
GAST,,,,,-0.019660400567995198,0.1038801447402261,
GPI,-0.032440759421779236,-0.0011333553940131704,-0.06283327679604873,-0.01811543253468945,-0.031567386645137065,0.06478257332964811,0.0843996976320873
IL1B,0.05642989227987163,-8.837341456914085e-05,-0.010340138319669918,0.052137488747260465,-0.0127143559285992,-0.014040628091769675,0.007206862811466701
SFTPA2,,,,0.009494033440230814,0.05390149410888317,,-0.023053061001413824
HAS2,-0.002612621526519163,-0.02385340540922111,0.009478860973597672,0.06769174352394187,-0.05767679299458119,0.07498631865172552,0.05431243940536908
IL11,0.031116169581141655,,-0.0122529572696942,0.024997572743076776,-0.016771888006933723,-0.02832128775298774,0.03209168689442705
SEMA4B,0.0561482599338503,-0.000373223282944199,0.15991182357200406,0.09448235001923246,-0.000952282288881572,0.05394821579711311,0.01175464844992246
FGF12,0.006840110136542729,-0.005614724195047949,-0.10952915926907765,0.0221337352927177,0.01893046418001301,-0.015576023662416618,0.013357236944805647
CP,0.05207838982005125,0.009169090294183524,-0.03661330905008265,-0.032397741629194655,0.007068861199689082,0.03828965508956779,0.031681169661083516
NLGN3,0.04776668641721965,0.0066072152297454514,0.09382473533381706,0.028814979102658327,0.06465977546262174,-0.011451111212006778,-0.015524749120892469
GZMB,-0.008789338755466603,-0.012953582152556715,,0.011888399495157527,-0.024372127533669807,,-0.0488198330051925
PROC,0.01656296359231211,0.01746549598703628,0.011719397412619507,-0.02356526296473717,0.05825459212592346,-0.002121438093661723,0.07969540469879526
TNFSF11,,,,0.038498142385434024,-0.020768068676256603,,
AGT,0.01234047733636537,0.025218006481417688,0.0431456032620315,0.0897279855355981,0.005877829110515032,0.10815184080795937,-0.039575537321129124
PTHLH,0.035986415218333075,0.014081189401262927,0.044579572255642554,0.034671494614267766,0.04700248173268913,0.03515624126066726,0.03136995796530962
COL1A1,-0.00398267128585278,-0.02164098428834376,-0.0007857131014561558,0.0837944489847332,-0.09877519551459621,-0.005134980659881828,-0.01372603679455526
LAMB2,0.005217821217615674,0.06391532500751503,0.061080627133836184,0.09482388866031412,-0.003934353881006911,0.059485280479121785,0.0402036960934183
DSC2,-0.011553996282259588,0.021974790201588,0.008740579798728053,0.009210437557381362,0.038165334437252646,-0.054566965951176084,0.019026543073394353
WNT5B,0.006722981904970176,0.030179401757725346,0.03126680862278413,0.024761087750115873,0.014099355788497416,-0.007741230976822823,0.09917808542616184
LEFTY1,-0.03371165866502352,-0.018292247574093312,0.04537445700330221,-0.038027156375795824,-0.057642640966002454,0.06051093637919574,0.06540838951033334
FGL1,0.09096799160443805,,,-0.023086954407733555,0.06024197345179657,0.019864937741938673,-0.03241499239305485
CXCL5,-0.017298611383316058,0.009683372844908054,0.17739502376813152,0.08497953137129861,-0.010172293265450745,0.0015130526427873322,0.028012117880771282
S100A1,0.005148049800259315,0.033832572958447465,0.054893470914818526,-0.001084599512159545,0.030154508731888668,-0.06187174497748033,-0.05612877607638797
C4BPA,0.015044334794788545,,,,,,
NPTX1,0.06634723696571364,0.003350266993214529,-0.026616847541954047,-0.046542917428514574,0.01193765322776623,0.023120178514453596,-0.017673671429987953
TGS1,0.04083365328966984,-0.015271493501285177,-0.01656025453518464,0.033600693704819204,0.012532402063017352,-0.022400241477862553,-0.031659033255905904
SST,-0.008966067115475885,0.05415205584551189,,0.03151159147060166,-0.04266364886997435,0.03695638196607259,-0.04147043565524358
IL34,0.053806498284908306,-0.021263731864555938,-0.06598177444392667,-0.03819244345210561,0.025500836688104902,0.02523729777072793,0.021069363797567468
DHH,,,,0.10941725010804956,0.06626517844270918,0.011242717192159784,0.00868111971597592
TF,-0.047831545763139895,0.022916000164239215,-0.035781098844045484,-0.015675526814967145,0.08318097975183332,-0.04534420791485747,-0.02585875414334817
IL33,0.01912551996183206,0.005446549433086101,0.015337835388502388,0.02136956149280748,0.04108578746285478,-0.020704347814566704,-0.03690085812244101
RBP4,-0.03522391670450014,0.026734971556905112,-0.06624960726577257,-0.004542827691316629,0.06880706931355804,-0.013050944069014766,0.027810955406971424
CCL19,,-0.02207109070694706,,,,,
CCL20,0.017376216889796507,,-0.038398319935867564,-0.03914775066636468,-0.029897828956317384,-0.024903422789793295,0.035042572983506784
NAMPT,0.02365173961692657,-0.01917673988376363,-0.008643876215357593,0.03097687006793855,-0.08618016145386045,0.05011174919650438,0.016574752991805445
