,UKF243,UKF259,UKF260,UKF313,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
HLA-E,0.008726826147633761,-0.061144413708496485,-0.014712180546692424,-0.00022667563236968322,-0.04414722591264335,-0.0019929333491314595,-0.0745750575346642,0.027491439943143518
PTN,0.05403721027612613,-0.10274131412585966,-0.013476006351766066,-0.06633699679619938,-0.024562111947263033,-0.034263096771242924,-0.012186213023497787,0.05492648163898441
CD274,0.01217788999534459,0.03344254219153042,0.003250573251413918,0.043887610368052984,-0.01852558770074492,0.050850128193244026,0.06251178004014447,0.1409969613216376
CD14,-0.06518029917060096,0.08006993632116693,0.03029998410605854,0.022842268923256952,0.015969632663604065,0.054983546557606816,-0.012536013632423095,0.10058398267819665
SFTPD,-0.010945887881191814,,-0.01307767100996161,,-0.019032803363520864,0.06090953081740667,0.03777646372785429,-0.04859795299244483
SLIT1,0.008869176965892431,-0.11856480738613466,-0.04172748809561594,-0.015323540644280872,-0.01257126509955401,-0.017815543523215297,-0.044794102301416505,0.10274348154758813
CNTF,,-0.01250286419042833,-0.011645033682531416,,-0.013070210512415371,,,
BST1,0.014800679542047373,-0.02115712094210946,0.052243448156017995,-0.014438412886491881,-0.0010964241335700807,0.030546728402314954,0.039108890532530007,0.026183567231951598
AGTRAP,0.0639705478727145,0.05923324881855057,0.038827432890018665,0.00987836370930629,-0.011647747522119828,-0.021346850731837425,-0.010947600540085577,-0.010830619955167679
LAMC1,-0.02887638074654833,0.023652035126932158,0.08548179890683176,0.048513728073482254,0.02177153920665255,-0.0728801240168081,-0.10645746722236563,0.024391161382994145
COL6A3,-0.06777117259595494,-0.028994213648474765,0.015774699310413413,0.04959404669533418,0.003630205828204682,-0.03811181088824928,-0.052445325685771295,0.1383860783018362
FN1,0.003912939197465815,0.021931378705467623,0.10806340940342639,-0.04473334387144242,0.026169001848327985,-0.045297704000012866,-0.08040718931465496,0.08680650105483706
MIF,-0.00387094932056888,0.11920331072931778,0.0539633000474173,-0.008094651454461895,0.001839416013652652,-0.03160888504656598,0.08311303294747378,0.06914815448000952
JAG1,0.006528393658368892,-0.014394051842042973,-0.025167127814589248,0.04423153770478896,0.0631168764572387,0.014683150221227913,-0.022984582053199455,0.05876017594226681
NID2,-0.019233407585900253,-0.04139701347557843,-0.033347541072242304,0.0010036551401747089,-0.029102406768742352,0.043515671316207996,-0.06586318622851389,0.05126113093129214
EFNB1,-0.013885801532678025,-0.00900079126837473,0.0036237265335087128,-0.06684089886490552,-0.0015242393895722362,0.03664306111752278,0.012910097688334659,0.06666045324845957
COL4A2,0.016994430266350353,-0.040003522084470965,1.423715052429802e-05,-0.03574806299368727,-0.021880327180996362,-0.04749276505482145,-0.09965239835825485,0.025679357051383928
SPP1,-0.03446370039022158,0.08856399608934007,0.0814107665856714,-0.0015096517294377622,-0.010596964488855378,-0.028368499443929728,0.062463301727551,0.1298229738248716
PODXL2,0.01886013138401064,-0.036904193815773395,-0.05378988365304963,-0.01167118479022873,-0.04410806414209088,0.06591688090851741,-0.026034655875118752,0.03309700147106742
FGF9,-0.0012978043085978544,0.0027078870421611712,-0.034429962849267935,,-0.024408736966882484,0.01764186355124408,-0.03164219587689677,0.0887893122825679
ITIH2,-0.02193806768884735,-0.016704309219612218,0.02483643912524452,,-0.018319240841161405,-0.04161899005815592,-0.059227038273320626,0.14865578670172605
ADAM10,-0.017924718514977674,-0.024451856284165397,-0.10163948055079802,0.02296524659458539,-0.004079271518143234,0.019414132534533366,-0.01658035596286675,0.0446642331682266
CFH,-0.042446203687567303,-0.05835073124046499,-0.0026798757120665502,-0.027378325184380877,-0.0019263805351482771,-0.03413604719007157,-0.027630207917362103,0.015089478722047259
COL4A5,0.022969280193645025,-0.07350642905972576,-0.038654689422056354,0.01363730149167851,-0.010919888734530668,0.04532497991924975,-0.0023998187386323464,0.024202989936979693
LTBP3,0.02364579220034104,0.019340160640910414,-0.037807593099597706,0.01414325473055377,-0.02231525210281983,0.06342953684421805,0.04487767456513691,0.03908914444927721
GNB3,-0.01645667373696299,-0.009275156571145434,-0.03557065645695868,-0.030949391099782845,-0.0051187035845839885,-0.0522365071275441,-0.04008145755188601,-0.0023080921255622293
COL6A2,0.08534801577258784,-0.0037387300534447525,-0.01820007006023003,-0.06670599058520049,-0.04729304052771902,-0.059960503341693096,-0.08420454929968399,0.13436378889047493
PLG,,,,,0.03564600846921425,,,
GDF9,0.016491463578881038,0.02538586717303651,-0.0009796089200328668,0.0250217575152264,0.08209668080271353,-0.0296664639157458,0.03400635028762662,0.10189485165627797
NCAM1,0.0012324231472698268,-0.05489645845624089,-0.08356679809455164,0.06251958799027348,0.003265408921271623,0.12869544422705534,0.043355927296246224,-0.012149877833122052
APOC2,-0.03522520849691786,-0.04458082721393062,-0.017449568430571574,-0.02587471957335584,-0.012003972578122466,-0.050506926841900335,0.024667172164048744,0.06657102572683482
BST2,0.06168718200757502,0.012512885803132957,-0.01736669407268294,0.009501325732833299,-0.023052445768539938,-0.014865179107887667,-0.0438824811098313,0.0020050372610835145
COL5A1,0.058604619330240575,0.033608956974289256,0.09978543426395096,0.017750375349703272,0.06097428739650054,-0.0016230489393537833,-0.05993134139366907,0.10095163651494064
CALM3,-0.009821791677582471,-0.02688535901919443,-0.10701676922094036,0.038497947518219514,-0.043395770314209665,0.006637268841593548,-0.04864341929289509,0.006886932421523825
THBS2,0.024231426481854213,0.04652464327787184,0.05460546527461071,-0.011614180956717726,0.03675492162477917,0.0340934032983905,-0.09994932307033536,0.1250352665444304
SERPINE2,-0.06036702340945622,0.05138177208015639,0.12773029276189798,0.07307359465335414,0.007263514169871479,0.03296577384234902,-0.042540483318394384,0.07500571455917147
EFNB2,-0.025516388827344687,0.0009451536959036856,0.0029640191019751163,0.0098142323858891,-0.0010671740440483012,-0.01851681476716824,0.03622267511633397,0.1269417161330273
PROK1,,0.046534879540497336,-0.012772440348268107,,,-0.014467012251193925,,-0.03354548259824235
MMP9,-0.029015522162398846,-0.0029961712795987367,0.11029809105262509,-0.039512157901065444,-0.041191023305030744,-0.0319602761868871,-0.04889967859028646,0.027666200586464355
DMP1,,,,,,,,-0.028460011947740203
NPPA,0.0775002285892056,0.033086192650025756,-0.015800983704245014,,-0.020426114604139255,0.01913297218016432,-0.024223889147488287,0.06447114837918992
APOB,,,0.02710214356263453,,,,0.13882082542338556,-0.002347519766681061
C4B,0.07625392067259991,-0.021329078432156062,,-0.013612933186928895,0.016905742105818914,,-0.00010595286849297024,
NTNG2,0.07669912348626064,-0.031692369748514096,-0.017079900846099776,-0.02210152337177472,0.031521650102823866,0.01262446601925048,-0.04355914513853395,-0.04153648492905863
LAMA1,-0.011859007675132763,0.006516705760321021,-0.007827763392812508,0.036781683465013724,0.024589832614996053,-0.03462921455876219,-0.027072400385633556,-0.021598681877111107
UCN,-0.01637827283253805,0.036238291615149895,0.02766584693882684,0.004805521920382744,0.03056338344816192,0.0158508008565362,-0.004241925756045662,-0.022025788048642917
ARTN,0.027897685979671485,-0.021219150590708162,-0.013813064740398843,0.03284249951259766,-0.013070211421398803,-0.027228603521468366,-0.026755200788753132,-0.04837723562462361
PDGFD,-0.009426313598016177,0.04496137565861046,-0.051133021182032105,-0.011187051909867681,0.005089674150946226,0.09937022893350053,-0.021879984121592914,-0.0013576452845012238
EDN1,0.01669645536924886,-0.013756876751451638,0.020971767115458548,-0.021235160600906303,0.08253546009298164,-0.021807210100506944,-0.021384882078920853,0.025920316923840718
ARPC5,0.007986114182464149,0.014761545655417789,0.10032330783916246,0.011897637221409811,0.001681422023794517,-0.040837016841979545,-0.0017446038771977577,0.0434682714261827
GSTO1,-0.001175357302968905,0.05357518344091838,0.03721402660749646,-0.0808912136851679,-0.0074870773678968605,-0.02319790208829976,-0.034269307342279384,-0.06071152162604951
PROK2,,,,,,-0.01257070257564682,-0.016741795896291795,
SYK,0.01854353807400778,-0.00826129368382621,-0.001455909018532699,-0.011008654322630146,-0.0036802367882393444,-0.008281258265006343,-0.01901396399169076,0.02071845655084661
CD40LG,,,,,,,-0.019857171210897844,
ST6GAL1,0.00937125017458493,-0.047975065208898576,-0.04188891867528151,-0.03501216236358184,0.043955264545793925,0.041633246121584026,-0.030336065090993028,-0.004645934625204825
WNT3,-0.03191782130893601,0.03272099550208952,0.004275690820239582,-0.024739751475022678,0.015866566110699074,0.010903140428134554,0.04374693715198955,0.021464084458526198
HSP90B1,-0.10483225656783177,0.004745965905811502,0.12848620280549175,0.0344477339428636,0.08159305989828673,-0.002974373611555333,-0.005522821408822468,0.121312047755955
ZP3,0.11644366710536826,0.0769593929871579,-0.02102235647394654,0.02605992624982728,0.004373284873392634,0.05394105657765502,-0.03168433599446814,-0.018268118660941968
NRG2,0.01497875025726061,-0.03605360902011481,-0.046898718400393336,,0.01566138612607164,0.03467380999301799,-0.03653742885460043,0.041817109632080796
MELTF,0.00658943562977842,0.031111516089949283,0.021037335842548525,-0.019624945659249313,-0.01561528513355571,-0.022962233770646715,0.0508048634954082,0.14882776369343675
NLGN1,-0.015100688610551586,-0.03714833312935263,-0.0174039018807402,-0.01817805966984852,0.02761384837337143,-0.016991600889063575,0.0032243047972783366,0.039317526386461035
SLIT3,0.07656697954465125,0.009274817478285992,-0.030333839081978592,0.06257164509684829,-0.038533626347245664,-0.02346709711989502,-0.06448936534040989,0.06844345995295895
CCL8,0.10308864032075786,0.07723807082123392,-0.017018988880993176,-0.015615832888382053,-0.012195421992967756,0.004789289323719412,0.05225249548688668,0.043485869540854594
S100A4,-0.03346283001061836,0.062146112210702126,0.05975605053916904,-0.029420335956092183,-0.002336761744328236,0.012982452703661763,-0.009655969250431268,0.01740160217358219
TNFSF13B,-0.046685289542725265,-0.010365600559008826,-0.05214546892184404,0.013053367637372103,-0.02220174182363662,-0.004951691449048187,0.004948128580350519,0.038446575404736824
HSPG2,0.041969476536868604,-0.007789640775044255,0.029225034838881482,-0.04215875659671079,-0.028756706389939064,-0.03693923759725002,-0.09070593016617534,0.02140233869200155
FAM3C,0.025271984086003303,0.05138379783267789,0.011237456470253563,0.07064395230959951,-0.03668275277639968,0.031077040391461763,0.07205854098113572,0.0388180182894171
FLT3LG,0.014292424925072105,0.016168427622268246,-0.005806152132885146,-0.03835211852424806,0.03637253983985113,0.030091570688377572,-0.04723848747667282,0.02622091431180999
A2M,0.044160602847088934,-0.04137799811219296,0.02176178486891915,-0.020516121479553322,-0.06808295774380833,-0.011017201587404653,-0.022338914329982612,0.01267350611659677
VCL,0.0912509785131741,0.042753548216640465,0.01619969442104128,-0.03134349779914605,-0.024451046006436702,0.04761474002160761,-0.021849791167701558,-0.019173689261510297
FGF2,0.008584921165385027,-0.06445803659937563,0.0813060223348739,0.029813547778535916,0.049001757209728276,0.001505953614177245,0.005635313390038673,-0.0596540026683052
AGRP,,0.0686803979826625,-0.011645035638156283,-0.012765029450611469,,-0.014905244757455837,,-0.02503807933061096
CNTN3,-0.03206127460469507,-0.029944752314638456,-0.03200052208708721,,-0.027949124261216898,0.03352381373653785,,0.04567101726276345
RNASE2,-0.035091862933147915,0.020462792771581178,0.018784945669642363,-0.00437062156550345,-0.03119868718245458,-0.03037586945055435,0.04271036405350988,0.025212998594947408
ADM2,-0.05358111563380569,0.07049054361591899,,0.0028062202688741256,,,-0.018872690986837366,0.047863994856890836
GAL,-0.032766190893504965,0.10399807200251927,0.13839632957906647,-0.014875178254766603,-0.017254851030354852,-0.03475755810352599,0.027360110642831885,0.05463446189755774
IL36B,,,,,,,,-0.03597714470046075
CXCL6,0.09039589217210091,,-0.011645028963527643,,,0.020760089735759074,-0.010042939006396474,0.08901848011649822
PDGFC,0.04520404745489343,0.03308336547887308,-0.020644167153851496,-0.02604765206620784,0.07433224567400476,-0.00347359509283891,0.008616760797324322,0.04357789639979068
COL8A2,-0.005563118441587623,-0.004775403451643468,0.03990308202294166,0.022680691358358197,-0.06438472426571074,0.03921290236436421,0.05792715139644066,0.022916432516681132
SPON2,-0.033459097032425826,-0.04489481856312617,0.014017484589708746,0.03324731720084713,-0.046391639691808914,0.021140382434239505,-0.05293667552352716,0.10412325068114422
LCN2,0.06628230632932099,0.12235324416203243,,,,-0.0026170064283793626,,
SEMA3D,,-0.02953112799395971,0.020166182117782705,-0.015760107561049428,-0.013210694239223449,,,0.030778519001842933
BMP6,,0.008055509436599695,-0.014097180249569819,,,-0.026332455811254363,-0.01784250138990752,-0.02747480108552162
TIMP2,0.023878359042711704,-0.03486727596800644,-0.014674640763704134,0.037714049680723206,-0.055277642462316194,0.012163274216936462,-0.04806305271593014,0.12071264878822635
EFNA1,0.0017104672517854608,0.014494787789194967,0.10006276197456043,-0.07677420968326439,0.018072815590295582,-0.0868360975318173,0.05272932023819345,0.10025781483237285
S100A12,,-0.015424734936365567,,-0.015470324910494753,,-0.015951183135910225,0.00023111219780525515,-0.023540912790875505
TFPI,0.07244610065042767,0.01218163877961493,0.0498030570581333,-0.030136685069227488,0.03260209227587443,-0.0029408313650528964,-0.07348878613725558,0.0355910778030439
GPC3,-0.001125908140293106,0.03922584027534431,-0.014794322467660532,-0.01487517846467704,,-0.0012347572685907134,-0.06758080597117462,0.005333282357532664
NMU,0.013475934204768631,,-0.030259933355190265,-0.00802568134104068,-0.025605077852049872,-0.013154458429124126,-0.01930248084573928,0.036127315273324044
SCGB3A2,,,,,-0.01821529525292941,0.07842717085515255,-0.002075911718801952,-0.02747482567865903
LAMB3,-0.001263468189278625,0.12298218614870347,0.023346941092146977,-0.005235431023107248,-0.027462636082802857,-0.0058279922509292224,0.067333893859499,0.12551055359825358
LGALS9,-0.03783306626107626,-0.0037318786649918664,0.011423458835446987,-0.007127566503677037,-0.02638816984534145,0.03669146541445534,0.0058993726442441346,-0.020665316529605966
VIM,0.03423388820636697,0.0698986343354835,0.12918491142045715,0.03439476197674187,0.0810748593186967,-0.03683677222789178,0.05909676682369663,0.042915902242293434
PLAU,0.0440021323325614,0.07287222847749575,0.03280819926848841,0.004067419091073666,0.022699139299470785,0.03263412482566086,-0.0250982963222059,0.09471557239142521
TGFB3,0.00503304344435108,-0.016529493580033774,-0.017078985857779887,0.06646377616874793,0.05913492649507446,-0.001879017555977373,-0.01923563780705926,-0.0036953786774008156
APLN,0.05698786219695963,0.09875272256920309,0.1481234217130242,0.06242802451952193,0.10214422135943992,-0.07908031824833109,0.00029672166196918585,0.03519953329489661
SHANK2,-0.02109655640032725,-0.0075113915997095234,-0.03899346111831669,,0.0004055257803205935,0.05603989926118608,-0.029351822388839138,0.08399184144334358
LTF,0.09348072712045855,-0.06848292028832136,0.07597470820960185,,-0.0018077866584641192,0.021234214239814395,0.1302022760569819,0.06286827991933565
PYY,,,,-0.012229728390528792,0.050138422507482704,-0.021079016687809992,0.05447365250849259,0.14013636132744903
PENK,-0.023027716955388022,-0.026221047178114673,-0.029738887875670365,,-0.019528452103499856,,-0.0035931331523287083,-0.045012600413531056
CTF1,0.0639223595372305,0.011287095852582281,-0.02347893277714132,-0.026161920097446074,0.014050603490294121,0.008841489162922858,0.08802302050994508,-0.032122272530651814
COL3A1,-0.07232517949663225,-0.05277992632897985,0.012099507856696024,0.03377014673338925,-0.04103914001372381,-0.0651011002342764,-0.08878445196234118,0.12342678557247919
S100A10,0.04956142748906643,0.06782520030202267,0.1272645914479984,-0.016385461932360252,0.04608597070480458,-0.00924188982208452,0.07115223160981689,0.010585543408486473
FGF13,-0.043066306113245446,-0.046018907800451016,-0.011067737436457552,-0.01532354178795212,-0.043722141685954244,-0.030000108416075522,-0.002653951694140462,0.05443117917214311
SEMA4A,0.03639785407624575,-0.010340153486508399,-0.033272624827160854,0.012462391380266979,-0.04085719804891682,0.028558551792531438,-0.04781013583420768,-0.01113082587438246
EFNA4,0.002907713990580918,-0.0007570635934732273,-0.00891139152923437,-0.05951528105569453,0.0639612001483564,0.036196161436816116,0.006066253813557386,-0.029262217849975444
HSPA8,0.03230465576111751,0.009650871796223766,-0.02922323109575578,-0.05961630573628762,-0.04729361189284406,-0.042488586642932195,0.02938137615868301,-0.06536996275407132
NPB,-0.0001909965474701329,-0.013375561696886777,,,0.03127022043407487,0.03845343573785398,0.06417060819069838,0.022036537156526453
ULBP1,-0.049312150446987765,0.04035967826063505,-0.010951604480200251,-0.02145454296753755,-0.012195421701863928,-0.019450572974039303,0.026987952166717247,0.06032424483031819
SEMA3E,0.0769960087999359,-0.016962060980638044,-0.03696665641526034,-0.018051429240322173,-0.02358438917507933,-0.01848720794226831,-0.016869543664588513,-0.06887149333921741
FGF3,,,,,,-0.07058256121176427,,
ADAM9,0.0782784897086435,0.015719351464758842,-0.017091947013604798,-0.013132843588766104,0.0036400843557922663,-0.04044613106136043,0.06340255050599883,0.054239960011253203
ASIP,0.050435511163588166,-0.012321218342027328,-0.017286100273150622,-0.017048538480919324,-0.015656779881849936,-0.009076328310515061,0.027709247319039263,-0.01587163881045263
IBSP,-0.030425831266064553,0.032261615435246006,0.07840722514885462,-0.014333852853000779,-0.027581400944918885,-0.03067745775560949,-0.014539563211190714,-0.03587037555590889
MMP12,,,,-0.013776607859837888,,,,
FAT4,-0.039899573881146726,-0.029862394209774042,-0.023999021589327856,0.015809526785057933,-0.0232480224876646,-0.009937320734011112,0.0501973828253547,0.010101912180103461
MDK,0.029455117476316114,-0.011320888929796206,-0.006144492594180798,-0.03237436160345334,0.010292190144949004,-0.10041109786437508,-0.010396348239161902,0.02796607496631859
BMP5,,0.007748601317737892,,,,0.0576952945161085,-0.013386843364301857,-0.0007060360207693301
CAMP,,0.07339584957282833,0.026451366334244202,,,-0.031282343873680715,-0.024423414165351934,-0.034372765341933634
HSPA1A,-0.07168213351750892,-0.04414809010893437,-0.022003713138588014,0.02416336580230845,0.01654355807731579,-0.024388564293134903,0.05526529470181711,0.029678583763910894
SOST,-0.012497084771403067,,,,-0.01504882918610662,,,
SEMA3F,-0.035452368235100055,0.008194105215963513,-0.038488290124638745,-0.04133676003430323,-0.02014679589904548,0.006038334605237946,-0.06379235635488671,-0.014973152491326708
ARF6,0.02319971340706742,0.007887252137219192,-0.027315517755157084,0.02493505820872823,-0.0070314020097992005,0.03196669900806488,-0.0037125099543329244,0.06739059972645974
IL6,0.07484976800103549,0.030785396391241556,0.05938069479521928,-0.03477366368479113,-0.015536937132167744,-0.04893614932431895,0.0377987741565459,0.03032554812505561
CALM1,-0.022004285078461177,-0.10098126590935243,-0.08700620109849037,-0.0028773942176713984,-0.04937566652532676,-0.021771115355473655,-0.007842736923744731,-0.06389779999036568
VIP,-0.03671388044561948,-0.0208862786940141,-0.028212316289665106,,-0.022907607084642647,,-0.02578105451579885,0.03443860156720936
NMB,0.024114339261828585,-0.04802444883078383,-0.03558645478197607,0.004581188957638558,-0.022873616905847036,-0.01978885910556683,0.025614604131294284,0.030151025594972118
CCL26,-0.03829854642213622,0.14003333663347964,0.0016453410237227907,-0.019905535788835325,-0.01725485516139166,-0.04244736827668344,0.04589749609450677,0.11018189748404719
FBLN1,-0.03246156886750931,0.028059921026541184,-0.021369934184266824,-0.012693974131218158,-0.06433586976432872,-0.010267486869132748,-0.07013392110459,-0.0698995746254575
SAA1,0.05646764069616463,0.0068367445468344576,0.11743092189914187,-0.031015454274224346,,-0.030899759507270277,-0.026596092320498824,0.06397272086510448
MICB,0.04950024377928396,-0.026079344308970683,-0.020180417290118758,-0.023953631493326053,0.021943827047966956,-0.03935719029248313,-0.006899977635044764,0.11688464130357971
MMP13,,,,-0.10926091044817655,-0.01041309769811752,,-0.022356059345677907,
F13A1,-0.00984795971071226,-0.04044266911646235,0.04517479999961505,-0.012429083446298596,-0.022301617707482544,-0.008173248269267259,0.06203408775314334,0.03835741706632735
CXCL11,0.08120031867921691,0.009098069574372453,-0.015701797423779865,,-0.012784888191630315,,-0.03642115772699869,0.020420565592720312
COL5A2,0.0545437484463059,-0.06563468218898162,0.06926290336727815,0.0298054741413365,0.03445072906974932,0.011122978801623579,-0.06974099557909204,0.04676827441690334
EFNA5,0.09423285917719286,0.009916233037671723,-0.038361406675463096,0.07475663559443653,-0.04045589005823778,-0.044343316868711596,0.021723544728769282,0.01177432918429599
AREG,0.06743261229215185,0.00973213521692615,0.11301422660559668,-0.00830537509014575,,-0.0573831562298913,0.014916179475635016,0.07686127065929324
EDIL3,-0.02751554952170134,-0.06517391994500879,-0.056882073428690706,0.028622141905794228,-0.03138498769282104,0.007744596171069957,0.04186473397254015,0.04885657631657044
CD86,0.044575903420892606,-0.009914644345695759,0.005863259878873477,0.06646332805610514,0.08249433637901024,-0.03519895164112791,0.010780909624604491,0.07428361412062424
AHSG,,,0.002082718958514003,,,,,
WNT9B,0.14428796313295908,-0.012136958797751366,,,,,,
HRAS,0.0263090363147668,0.02748706826760924,-0.012876347397317479,0.01650386868399942,0.02013055738758857,0.03543663421750079,-0.031096159803060443,0.07653933048142772
C1QTNF5,,,,,,-0.04012019218932503,-0.04547360816721288,-0.016616164199721277
RLN1,,,,,,-0.01615275710558355,-0.017569567693461435,
COL4A1,0.038423706812102464,-0.056231226127699395,-0.029602422895710426,-0.043254112564479426,-0.03774066506954478,-0.07136676872524286,-0.08914256799371448,0.06435419837539041
CCL3,0.019644308457080335,0.02568807361738841,0.01732920593078486,0.017763055902853493,0.02986814409637381,-0.055961891746298426,-0.01559236950233662,0.005405798670091033
BGN,0.1270002465906964,-0.010013589359684272,-0.02439048108109491,-0.0516716124929034,-0.007655547168147311,-0.0005709812283672917,-0.10173632305614395,0.04656761493273234
RETN,,0.21733313442757007,-0.020625253219285322,-0.012046285362850122,,-0.026719563680349633,0.027255812863940576,0.011035965318184935
S100A9,-0.08701253212082072,0.06517592096514996,0.0946814256253258,0.00017737542479127853,0.04986972337006871,-0.013858402662749039,0.006136249685038547,0.11067882574292277
HCRT,0.10622434490831774,-0.03139787997853812,0.0044049315679082005,,-0.01982065736470804,-0.03306621768299971,0.0475909397021544,-0.03761460463938716
FADD,-0.06138280927450676,0.026455886739675655,0.002059674023756262,0.0610436750627454,0.0067021934184928016,-0.028547882020876394,0.04643261958720935,0.02183843150974
ACTR2,0.006380598195815941,-0.02023405180728274,0.028485313688870077,0.03223553231404402,-0.013022423451115601,-0.029080599454810334,-0.07361509042976434,0.07690090382843823
BMP2,0.035045136707721705,0.053120868923973046,0.05262110006149682,0.06961355527398574,0.00856037671080204,0.01160253830653105,0.10049360374447264,0.11272493878690701
PDYN,0.010043862185138823,-0.053787111506390844,-0.04724287620951628,,-0.023248019890187852,-0.030367181489313284,,-0.013208430493231501
CD55,-0.012286576632569157,0.012851950070838036,0.022396221415237037,0.009814823908811377,0.004168128080734212,-0.009628067035117415,-0.042753646086432076,-0.007440358154459037
OSTN,,-0.025096787561757237,-0.01307767546768797,,,,,0.06296767314701059
PDX1,,,,,,-0.024320560081154307,,
CD6,,-0.02480987949285956,-0.01645015821787836,-0.020337386121225806,-0.013759189186421196,-0.018937586755560037,-0.013231563511977414,0.022204264901047238
IL16,0.043923922860628295,-0.048619699839841754,-0.004306463855226359,-0.037413757759135476,0.023478094743860402,0.012989284484714701,-0.014030577045974732,0.030461155526482785
LAMA5,-0.019921528829169463,-0.03304353875604758,0.030204498443475062,0.04671528722867458,0.035228893853118184,-0.0603421859352622,0.003861440758927234,0.06921574092491421
RGMB,0.04051044468330159,0.014498415177960567,0.12449126625451302,0.06531389818419578,-0.015387610321826057,0.026824961912558922,0.05679181135320984,0.06985655514078831
INSL5,,-0.020774263006108584,-0.011645035638156283,,,,-0.03067842383547617,
IL12A,0.07468600299202922,0.02889366125790024,-0.01874985175024547,,0.016889209897087722,-0.03496625024674418,-0.0039933005188588135,0.07366373078042043
S100A8,-0.013759503445553678,0.04937718801409516,0.11576638330894017,-0.046222603872506186,-0.023079370678372124,-0.023772061608204414,0.045400938201216726,0.05058158742735858
TAC3,-0.025994828951951408,-0.025848605411909007,-0.0312834524258811,,-0.029736578337083097,-0.04416483445887269,0.05345192259000253,0.025470357862301975
TAC4,,0.0017096600551152578,,,,,,
MFAP5,,,,-0.02970355204983312,,0.028233666566178598,-0.030892947647428993,0.01986217771693889
CXCL16,0.0052872593485745805,-0.06555240124783548,0.05673000201298087,-0.022764372482869416,-0.005279748362686104,-0.010133395182103714,0.028868169568198477,0.08187240260037573
AGRN,-0.011457294408825933,-0.047825353306464945,-0.052775513763174645,0.018862256550976727,-0.05737467059670541,-0.0062131713051072806,-0.0905087443905832,0.058819356739572774
COL4A6,0.08327685244320172,0.10277828602724771,0.017291613366189854,,-0.011256683260452602,-0.04557153414373928,0.056769968010892576,-0.0013641195700810707
FST,-0.02157299908158062,-0.02712184706683275,-0.034289648692318216,-0.023145727768870063,,0.07499639231807634,-0.029683071771909972,0.03727799358711627
MEGF10,0.015253858864018309,-0.03853734764200725,-0.057795568756282834,0.18716330005642826,0.028981367658621728,0.015066315971601338,-0.012382014529834376,0.01619853602499071
C1QB,0.0014801437451176236,-0.018129672179570507,-0.06333826912496532,-0.04118758600200175,-0.03968346785914013,0.0376437967795781,-0.024988166584892595,0.015531580103423471
HLA-B,0.042391371544161394,0.010829325705990489,0.10709956808850728,0.07146546874944569,0.03936706563402027,-0.023199291107019748,-0.09682679916162129,0.16836960076473706
PDGFA,0.04712554933645405,0.03143911928580437,-0.05485606175526027,-0.029805767302208352,0.014862577976017538,0.0024051167236507345,-0.018195789350933907,0.083238839816128
LAMA3,-0.01253847169124527,-0.023228657408064724,0.019816347040281457,-0.021780069876751115,-0.013348984797640939,,-0.007246909164031343,-0.014418367746735127
DKK1,,,0.1403542048062992,,,0.009441248906263014,0.029941809265462582,0.08489048207989632
INHBA,-0.018040658428277075,-0.026943034901764445,0.08397381073604135,0.020383433858731682,0.039358697062193825,0.139212740711752,-0.07393800061133793,0.07115213921586994
LEP,,,,,,,-0.017837385154554266,
IL7,0.10022540276195266,-0.020090421792146096,0.08011637175870363,0.057988513326407067,-0.013349801053905288,-0.030367183937656295,0.015556700049503793,-0.018353358445032403
FABP5,0.06488572632485333,-0.008019245117112446,0.013716000081998376,-0.04486350782142532,0.033258941489707636,0.07032806069256667,0.060244990890127796,0.07789521128102452
CCL4,0.004035158645825394,-0.05820019558229426,0.025337333017320524,-0.0028082639353597125,0.024552341705366347,0.04471083046213178,-0.0726715421126805,0.02659979385111087
FBN1,0.05295151626697879,-0.04134719987419028,-0.04109771565082621,0.006614126316765968,-0.011795875650880357,-0.020763285854848983,-0.048275823523050515,0.05539797322543237
TCTN1,0.02731887429996843,-0.05426680847879286,-0.022649109727263066,0.07876510079896332,0.016697981565948584,0.03515789895699685,0.051491118528468806,0.06752879980910957
NCR3LG1,,,,,,-0.008383452142635492,,0.0010366967017858325
BMP7,0.01705407565417718,-0.07094795242231715,-0.009042545180183697,-0.02560063480301077,0.04335207306585549,0.050930931769308095,-0.012931648340397409,0.030708518824653096
NLGN2,0.0014826931713530374,-0.017305235261949225,-0.06356434771111776,-0.05494883099293621,0.029878575721214114,-0.04893321055581948,0.09062957794992718,-0.031099587536077226
CCL25,,-0.02066169994610264,,,0.0356282541153319,-0.0017807585670384562,-0.02761704304512653,0.031217007779333422
NPNT,0.007853195493413824,0.005397179180572596,0.009168331670567508,0.06316908314028578,0.004100402665682693,0.037551330596389126,0.008707923520792632,-0.13430820846988312
KITLG,0.0692252202072808,-0.034725099373847323,-0.007031739510141292,-0.012250071928012418,-0.021211930779746965,0.06013104424514046,0.026894995506117392,-0.02034890524853503
MADCAM1,-0.005334832101593487,-0.015485266458378687,0.0406589928276547,,-0.019132834015414227,0.0024227405654345803,0.012099944423507843,-0.05039998340085518
F12,0.018049757641949174,0.010836611033593235,-0.024905631594267317,0.07612406244679032,-0.03929311423758177,-0.015443993914685072,0.021511993605450412,0.09203873797354416
