,UKF275,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
AFDN,-0.0054016736643009095,-0.10728753369348683,-0.052240711691857775,0.028898692921953746,-0.05023006925343703
KISS1,,,0.017157716215909977,,
ULBP2,0.02438851634881075,-0.054741092136717635,0.011587304470000568,0.07022011932248863,0.08401577812156787
ICAM4,-0.01620265210118093,0.027408433150313213,,0.0045106441641611815,0.15223764611659524
TDGF1,-0.012071085680497182,,,,
ANGPTL1,-0.021171355092330906,0.06857461805513707,-0.015964970867239817,0.0068278018084917645,-0.028196551886528032
LTBP1,-0.06366366385597963,-0.03987812411663146,0.017370284305598557,0.02651975012608617,0.025714296135277422
NTN4,-0.004349299554492921,-0.07057402289242688,0.027800224052731016,0.04827590431348488,0.00988488641957038
APP,-0.09064360432153776,-0.01750516833227275,0.016355617424410936,-0.0006792010704658469,-0.11341308233069382
RIMS2,-0.015357013276485487,,0.019657716487115773,0.03644193236565415,-0.10897828664875689
WNT7A,-0.0037610449339544987,0.04996004283524752,0.002656195371326677,0.008662901311081403,0.04199795065241901
GAST,,,,-0.030450990176872805,0.030369471911302952
GPI,-0.009247733751553591,-0.06164804759102986,-0.06679788981831002,0.025178308920756818,0.13718140854037794
IL1B,0.06341014515016875,0.13904666965324433,-0.020221861879009782,-0.004597884456123926,0.053419283736267725
SFTPA2,,,-0.016072690769594535,,0.04081346687093278
HAS2,0.020029270268208048,-0.020308552336310872,0.036458255441228854,0.04178896716954371,0.09532708655342222
IL11,0.012378853524307355,-0.03066012719892996,-0.044180555214756355,0.04201796847685453,0.050843768866384406
SEMA4B,0.014685306452361317,0.00416245100041133,-0.023158269471606437,-0.0012560726992916868,0.14177301219273558
FGF12,-0.06641868057152174,-0.16287710368798927,-0.0018057047798674126,0.037882368149866466,-0.08061177732254253
CP,-0.04796534443707173,0.027975801161370977,-0.05164515093494954,0.10042182696357221,0.014227920521563015
NLGN3,0.025830317465889936,0.002835770511735052,0.03260736900209227,-0.02362618656332965,0.024585915944257394
GZMB,-0.017027134994159105,,-0.023025361316269574,0.025956674607147033,-0.02682521596187102
PROC,-0.023388078631565005,-0.0708332063879319,-0.00586297888326385,0.0037260653715581247,-0.03582915579729642
TNFSF11,,,,0.04317037665245594,0.056921088339373524
AGT,-0.03427042845866902,-0.04321246794875557,-0.08839678864000093,-0.0405845866405165,0.07889602659212755
PTHLH,-0.011031672821096737,0.10438128612175712,-0.02307957756195799,0.031828006867341656,0.07184371878382045
COL1A1,0.02254703723989622,0.07568408107181826,0.11346720856333702,0.015930910345063564,0.047775430390726036
LAMB2,0.024681000665790046,-0.026041144734831784,0.04554045354485574,0.019181235841106585,0.044160933779584875
DSC2,-0.0005203170134175254,0.02373294404146039,0.027326739354995733,0.021088417093157903,0.04476305230115931
WNT5B,0.012315773286661705,-0.061141854165368846,0.0033940465857604496,0.03132945855021602,-0.04021616644451542
LEFTY1,-0.022743652917313093,-0.045071203274025716,0.04736573844833227,-0.016593862489728436,0.19065492673539738
FGL1,,,-0.02259986858145985,,0.10076022458682903
CXCL5,-0.014705807136579308,,0.039840641924450595,0.013806354511570484,0.14371048220312452
S100A1,-0.06933046954938536,0.037134339509094345,-0.02890421205940805,-0.014593878022441319,-0.08275579714111858
C4BPA,-0.017479125530998375,,,-0.02223956189437611,
NPTX1,-0.06837987269030782,-0.012744149548208728,0.01799638679565462,,-0.14800730741546625
TGS1,0.023149324269948892,-0.029055373515334864,0.06984692160880143,0.058980491472940856,0.09521810715353629
SST,-0.05786420085086873,,0.013424957075057597,,-0.07780028748325106
IL34,-0.03406713161430144,0.0673156778849001,0.02706730282358803,0.04002730623590639,-0.06103913494123334
DHH,,,0.02737285709679917,-0.020253819463490037,
XCL2,0.010641263046371415,,,-0.004699180190515481,-0.028196532822607565
TF,0.022583080936272166,-0.012862154719025855,-0.02148288404888471,0.06426554989475361,-0.13129649478018685
IL33,0.0033447134475532788,-0.05295217955300014,-0.026218489474921093,0.056982896001749064,0.03403752297042979
RBP4,-0.047876185487924654,,-0.015337352850009783,-0.030538275408631063,-0.07012749689882199
CCL19,-0.011166621853278585,,,-0.00022346256737478307,0.018017685661472885
CCL20,0.02386985246041485,-0.00857722874577511,-0.02873553527334376,0.05105932767150888,0.0731763417562521
NAMPT,0.018955168861828,0.08607868896604569,0.024182717768436637,-0.014957244158613324,0.13807999646131955
