,MGH258,UKF248,UKF259,UKF260,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,0.026041147957682035,0.04383933919003625,-0.0037032323645021644,-0.012405931720181118,-0.02436012643852774,,-0.030839783858811844,,,,,,,,,0.013244848275696086
CD58,0.04960075315701455,0.058755217596314906,0.029079623122196675,-0.0381252192033422,-0.025009759555784307,-0.052002888673397384,0.07394372991981638,-0.02825463082518124,-0.0015196989341774042,-0.0007324818431391244,0.08678405392322107,0.021149354309895344,-0.018190296901944403,0.06083990806038651,0.07331635339727885,0.03332854437898563
TNFSF14,-0.030503442399721754,0.009865570290117106,0.043152790019249536,-0.002282825398935497,0.009518435620256881,0.03602558857981907,,-0.020657578712411025,,0.04796756932642456,0.008785296765303182,-0.01939249327799544,-0.03988702256945257,-0.0234614509715263,0.012458141397551649,0.05943302819099242
CNTN4,,0.04701820106025079,-0.04286122541868335,0.05214026025426754,-0.04108697778758394,0.058177882740459846,,,,-0.021864282569357768,0.00850642742780246,0.005391735992364274,-0.024056495340016772,0.009562855054240612,0.045835187437735334,-0.040282487735967695
NTF4,,,-0.025299023380319276,,,,,,,,,,,,,
INSL3,,0.07036132282860344,-0.011997488397249094,,-0.017102239136648413,,,,,,0.031383348408431516,-0.023355242836943287,,-0.007563999345624566,-0.05405055351603529,
BTLA,,,-0.03214431235431404,-0.012933596810518816,,-0.01504011595277216,,,,0.21298309879593025,,,,,0.06612426128312342,
MFNG,-0.01926815692864336,0.06745651285268696,0.03640307523890014,0.00891093550694883,0.021641158300159308,0.09080263192422018,0.0015902101687601223,0.011096284856638747,0.057108258896763645,-0.08202866419579051,-0.0063461314088713505,0.03267326485030584,0.055853048622258934,0.023084494686597522,0.0761975761205459,0.04711128739841086
ICAM1,0.06238044131534275,0.016257689635175265,-0.006723798441267418,-0.00755351062532196,0.022470895572186914,-0.007225278564463583,0.0071545045543560445,0.012986033443186126,0.06777641806300772,0.030294065548757815,0.060195564744442896,0.07359290573284608,0.046626267734983434,0.011587989180676009,0.11427777290226694,0.05564149665658242
PROS1,-0.0733697546107219,0.07778271890316739,-0.01493716934390803,0.10006066290686196,-0.01991656600098312,-0.005939752015909172,0.03276025959754793,-0.04575839592387417,0.08235790788121834,0.014123715375852577,0.12622393694548895,0.04562970248726137,0.10701545229278224,0.10037635623205603,0.06910662033839919,0.08950154258272434
CLCF1,0.0491235817220836,0.0876198640215437,0.021948760960122674,0.06416534244893081,0.03409409970760814,-0.032165734375047036,0.07408811252797894,-0.043737912934255815,0.05657851118780078,0.012753585455753938,0.03918668395979841,-0.045546728733010085,0.062460859466466616,0.006484910112298935,0.049088467956020496,0.1665466821649652
PSAP,-0.10537092219075321,0.09007506426719619,-0.035381315159186036,0.0032779234356763503,-0.030607731208941325,0.01674534477469156,-0.006311861024578283,0.029423795171837148,-0.042873583725423395,0.0984120377514817,0.12094361215632646,0.009684836316072648,0.06727910291482196,0.053232338425781775,0.11253874786576366,0.006247112627747451
EFEMP1,-0.07438172918113561,0.136673998043634,0.0782670020116273,0.08631222072402381,0.012128120245092638,-0.023126022321542577,-0.04465363114163748,0.016383502032124523,0.06076553857646888,0.07876945933591809,0.15729819685240687,0.07785714484260035,0.06340560035233003,0.10569609833384129,0.023520823508097963,0.1915052813464395
C1QTNF1,0.01575064168829547,0.02185214271864375,0.03261651914162896,0.0045111181816495476,-0.012550845643961675,-0.026136620319239825,0.019251124881900852,-0.004305967168811574,0.06413969621593715,0.058174774263528586,0.06232072735659417,-0.02575270073192642,0.08791318702507663,-0.005963301460247176,-0.0045453315812642526,0.1319262147672084
ALB,0.03904497310901049,0.00237765060920807,-0.01475183938760814,0.016551374616841356,-0.0036684386106315627,0.029964820294452802,-0.015655673375013425,-0.05239475265462072,0.06798427435061263,-0.049340288485715596,0.06421225616933253,-0.006060181854482966,-0.01622099957288906,0.0027923689207317508,0.10704869814266854,0.14019047257446363
CCL13,,,,,,,-0.02983812365882275,,,,0.09682715365386746,,,-0.026316889919854897,,
EFNA3,0.04923869574611627,-0.03197428818076231,0.010877973670936165,0.006993126915613205,-0.02700482672917944,0.11467791555943972,-0.035790687960489904,0.12005748765451356,0.1294347808949971,0.041293820308842176,0.030324841745311453,-0.06585964136713623,0.017384870457307106,-0.02318402613330162,0.08584074642967064,-0.00814879452293043
DRAXIN,0.08264834046625372,0.011974843610132953,-0.00275167254462102,-0.023654960260151816,0.04452946869931641,-0.010740765600047678,0.039149291030354354,-0.05229047895015748,-0.03272269426056427,-0.018186512575586445,0.04502563238611204,-0.04002676239495577,0.0745461219843619,-0.015676797868799823,0.06812830609652172,0.04490352118803004
RAET1L,,0.02243047787786415,,,,-0.012864484029582481,,,,,,-0.023643037942262454,,-0.015408213318673312,,
NPTX2,0.10468659500262163,0.05221576688298119,-0.04171072829631565,-0.0025451642431561076,-0.004189998606800418,-0.009391258275820095,-0.036052701405237635,0.0031536492427582637,,-0.06681485067286454,0.061865477512101946,0.04868413140982978,0.05009586963856802,-0.020899074601186896,0.1099796871847449,0.01765049512789281
FGF11,-0.03484747716372291,0.015744875003656424,0.0035331528052355604,-0.016449474846744368,0.05253352221477457,0.04621413611312964,0.023486532395023,0.011918343442525764,0.04539450049250887,0.1509527065761879,0.053769059739195456,-0.006733976180794107,0.043026927701657294,-0.046702205819599246,0.03862678915328421,0.11482365462089843
CD59,-0.0323920605999999,0.05826408987600508,-0.019552013984942346,-0.01590109695895289,0.0010002792902954736,0.01847077948127497,0.02125247149120816,0.1558380585515741,-0.1087147189063293,-0.005068764332442267,0.05827932911602238,0.08629690799816456,0.03889875357936355,0.05185996560854556,0.0194830996928752,-0.0023785820752332105
COL9A2,-0.008178380379617177,0.021423464177833775,0.07758508342988005,-0.0479642570432273,0.011809116601993285,-0.019071971633934995,-0.013204035026445165,0.15301837299464094,0.04471975844131533,0.014282231420480478,-0.03516222514196632,0.07658006907693739,0.02537760921766888,-0.0018081642136857446,0.12675060556639275,0.005883787103813411
DLL3,-0.04996774323300028,-0.06329401346600069,0.007598513479267103,-0.003098389824186016,-0.00038475575236286463,0.02917468108065267,0.17119267543842157,0.023685684267987134,0.13915535952910496,-0.011869170230697026,-0.03993594639280254,0.03684044596638016,0.014950099016325616,-0.01112958394664371,0.007892930610119158,-0.027276986947832246
FGF5,,,,,,,-0.0377706565686264,,,,,,,,0.021636271114650156,0.057948658803103466
LIN7C,0.06415171919403763,-0.0030183059292436445,-0.030914008708237704,0.03154292822948564,0.039274812777446405,-0.02318540571312542,-0.05204016608502987,0.00020233815580193102,-0.021459924908744592,0.03272006890673101,-0.033469216833044386,0.005123629644608601,0.04487808451318723,0.026392730641861765,0.06363437085593363,-0.0071512138130873475
GDF7,-0.06278564977917393,-0.003858546507077593,0.04501745782024,,0.07587020795299287,-0.011777378662524476,,,,-0.0420241086532674,,0.06070703071799809,-0.03132283150393104,-0.0190727883643689,0.05959178827179775,-0.03744056977927234
PSPN,0.005980767297240232,-0.008092035644729673,-0.011721419220605295,0.03966005738815902,-0.040043697907413106,-0.01571539387835959,-0.02730683816317476,0.05977287055975231,-0.0312651577942786,0.024385828155520144,0.06172125322849091,-0.00496042619172656,-0.03314902290414585,-0.013947085738366822,0.14075780202386318,-0.0025244837367033998
ANGPT1,0.0824023524181974,0.1037079017606596,0.08178415608444915,0.10737991530834527,-0.02652609485319628,0.000878445501757672,0.11141857275907567,-0.054608304537382385,-0.03192286129153652,-0.04602503173115041,0.05602893703096738,-0.008961232525514305,0.0684143360795484,0.017251387623777443,0.09178170984465998,-0.03747340746006695
PNOC,0.005820394202631487,0.0192214361080787,0.03130597289809058,-0.010603394924445475,-0.021205621931123526,0.0634883523323559,0.03339648571677885,,,,,-0.02155304163026365,,-0.022611569599876646,-0.014053635820336963,-0.009552819697591136
L1CAM,0.0034961161792328864,0.007507260258507767,-0.01656908163987468,0.09762172323151115,-0.049605001468241844,0.028933268728002025,0.04374210525469807,-0.04035753053646222,0.014603990495042253,-0.021373320498598372,0.05498556391871293,-0.04555454031318472,-0.030602286565859917,-0.002372650574546282,0.011536098942492187,-0.09690705853756947
APOA1,0.05303122366671193,-0.023287145451551354,-0.006203247975355112,-0.03617178179419736,0.02630377103204704,-0.019060556616201874,0.03673955675297416,0.005135730928280457,0.03350132528149455,-0.005968120256510662,0.058533143524860366,-0.03108665061199295,0.06883281860290595,0.08452817426935666,0.16269833187930977,0.1427831561333544
PSEN1,-0.027202867719876827,0.039051842614792456,-0.016951192212719634,0.0028082579078986397,0.022913854860864412,-0.026496116228391646,-0.015477815858211185,0.1343730518062738,-0.015461809676295965,-0.0964851420309374,-0.010747998485907979,0.0580750496073409,0.02350598815836183,0.05717442567875375,0.0248595497412397,0.03763621118648851
CALM2,-0.04125928240349232,0.0007948757505681119,0.0418556724118783,0.0058232945321050915,-0.007003153725951501,0.014773082755768956,0.014982235272599892,0.07954466651739046,0.013732151945305316,-0.08546961199585869,-0.010102468358381597,0.021882262337460944,-0.06547276776542697,0.024941158483528694,0.12634754542997745,-0.09585818400457147
CLEC2B,-0.0309158057190861,0.05074406016820603,0.012706367548190467,0.0111368427705993,-0.023840406726083577,-0.015564573766982418,-0.002139951869883265,-0.06830344607175004,0.057556243609910795,0.011959854240131847,0.044436341504251964,-0.023750078344950947,0.061407286883038203,0.04598340427180075,0.09976138987835712,-0.017303770094777005
NTNG1,0.013974051414836005,-0.052593803272969045,0.07517051318880305,0.005952813559030742,0.05323077172993484,0.06440495368002942,-0.010797690709332947,0.013121639653828619,0.04521700004431763,-0.04238776743626535,-0.02759215971154774,0.03998748959320008,0.036873025940735875,0.07366692254923562,0.10497675998586631,0.0394801000241384
LRIG1,-0.013805830072442028,0.023377240725347734,0.06354601254034853,-0.01207604365568972,0.023682031773105624,0.0032860930729183124,0.04319184707980714,0.09083005668370765,0.03398704255571197,0.11472832035842151,0.004575691240275778,0.12069981620648755,0.10745525093102756,0.01140940400253633,0.09416726418035543,0.10112291003665598
CPAMD8,-0.008041154653647593,-0.02719536096677193,-0.018689009817283234,-0.015751352972762037,-0.01897033186733473,0.07322417421558691,,,-0.04234604017239137,0.13410792917910472,,-0.02276942023801292,-0.038433690733806786,,0.03574230613610951,-0.0265481701306548
GHRL,-0.02862630552390729,0.053081907947959646,-0.024496623270607632,-0.02667607515600857,-0.03326172160506781,-0.010740765600047678,,0.05807210847527932,0.04690478735483881,0.01830392672253694,,,-0.010392352575827062,-0.002501666213937083,0.0025495358835292306,0.020404828252489446
NPY,0.009328833622347736,0.05250266067300632,0.03649438762788764,0.023382025297613445,0.05786979981823656,0.018745250749637263,,0.06686445831576593,,-0.03494184594276156,0.07557160165846998,0.00301141352553155,-0.04626160462077305,0.00828421983459366,-0.030724870220030398,-0.07457977551269523
MMP2,0.0010561472725402871,0.09086540873692678,0.010411469550557691,-0.03842568058740543,0.020036657741315817,0.05481358238301181,-0.012788648241010727,0.05185910681874326,0.08776840211193877,-0.026353389136887593,-0.004556577000874677,0.05765104741342318,0.09470872004866339,-0.034703152604009455,0.0035836883423780628,0.02232489882668698
LHB,,,0.009191025110853004,,,,,,,,,,,,,
PPY,,-0.0262614088800745,-0.004465568365839076,,-0.013864226336356854,,0.09073708812277168,,,,0.11282731759203705,0.00986395614872562,,-0.0048991853209453895,-0.005319883186720524,0.0363960794778214
ALKAL2,0.05291325165979503,-0.034603255546578254,-0.02528960825706149,,-0.008043077017652157,0.03368577552176095,-0.03691910958629204,-0.0017223214243996898,,0.05389253739518992,0.06020896227972714,0.045897104616681776,0.02712448410178437,-0.010751704515551097,-0.03242105943923299,0.007140522790704155
CSF1,-0.004286160947839597,0.03193508238729563,-0.06831264896830914,-0.04737749862097164,0.039597467053329664,0.0004980932472563612,-0.039502014759251615,-0.016470548942783294,0.03416296396816456,0.05886206071551387,0.11733423453461375,-0.03859437666892264,0.03376875993701664,-0.027929994507459303,0.09149738300543091,0.11021982127514739
SEMA4C,-0.03725797175938576,0.027395109382075233,-2.1046060263943617e-05,0.016483803390789593,-0.006139635566277626,-0.02715116621115322,-0.022619803372223485,0.12158215246074663,0.06001241101332493,0.09372582727731298,0.014067197089697532,0.08462678407409949,-0.006539993778832277,0.01032367072675002,0.08790082194529952,0.009955034818987595
BMP8A,,,,,,,,,,,,,,,-0.01164484099355989,
ICAM2,0.04137498708320754,0.05049974019643378,0.01627030958672211,0.01831899673274193,0.040115406692988326,0.0004871193791448506,0.017770992404376858,0.15013655346957347,0.045905530745262074,0.04266988480217101,0.06250620926130654,0.054521833916825184,0.03938365538113285,-0.05589741025291934,0.05842230213284532,-0.017419083249806455
SYTL3,-0.07582819839561834,-0.01615584761248291,-0.00044228965368043005,0.06544969028907771,0.07999004550787951,0.025550962564334822,-0.024088255224325398,-0.09113155011179293,-0.0479549859941993,0.024850828953558685,0.010031931429266725,0.061486183860736184,0.0704592113487595,0.036625490921910274,0.01881309274579156,0.10661516692069442
IL1A,-0.013934311545821856,0.08898983123162645,0.04017477791855913,-0.022946803878433886,0.019317211063381582,0.051151549856532946,,0.03340251780874182,0.05403152041980026,0.023596747207594117,0.027349338025949722,-0.0035915107555995565,0.07272924686949755,-0.030422074581548823,0.09676624266935496,-0.04206670795778482
HLA-G,,0.038682924402785174,0.006195297081631745,,,,,0.01334481893265662,-0.04811597033944066,,0.19082098982009696,-0.03346758576489119,,0.11508717777201266,,
PGF,0.040750571274005325,0.0612350949244773,0.015481389887961413,-0.05003227014380008,0.017886091711303214,0.009973948129013277,0.012379013848701024,0.13169807315693363,-0.045236756665739446,0.08191876375658186,0.01654181871922224,0.03026360210607063,0.03181863744652768,0.04803640464372058,0.09202278717580263,-0.001273622148961119
LGALS8,0.001499784706458264,0.04559419693659786,-0.024230890155703826,0.008724766357179557,0.0328142793825744,-0.035700484486054944,-0.012770138752012978,-0.09126677173170217,0.007953130968204483,-0.012575009348302928,0.004580469458263526,0.04957543790082729,-0.05252048065226447,0.001008348977375084,0.07636073668584294,0.018818992467195914
DKK3,-0.07572384146241502,0.04258406367262668,0.0361975829399904,0.01428760740293529,-0.005282469352558613,-0.014860799146034233,0.05676929167945473,0.07863270580077221,-0.1115054030910727,0.02176774097796438,0.0558947237447093,0.07734082533391393,0.07819570916956507,0.04619962780865656,0.16780195502441292,-0.12464170019578386
COL16A1,0.02754759032112919,0.018988574121846263,0.046577737370904544,0.05035070871028412,0.02209002591585941,5.0573829674927744e-05,0.04057971829680487,0.09930943465029479,0.027274668738246386,0.058357551511624514,0.04858419325710014,0.09870405395787214,0.06859165743665724,-0.036061780342097116,0.0904154703199977,0.09274071212367421
TPH1,0.08960063669190362,0.014500086332683492,-0.023656251680568306,0.08037792521691016,0.0632392429835716,,,-0.05454932611504233,-0.006642737705830854,,0.000986394722324624,0.06915867974490443,0.043999695538031264,0.026284978607990808,0.05071393917240302,0.0843976113097446
TNC,0.08030639640267093,0.13268502212742453,0.019017573123168405,0.00874971684695838,0.010523263654758617,0.03832734567275542,-0.08249068213491015,-0.10227709546486669,0.05730212139960592,0.11970602275403365,0.0638877669724871,-0.02119591819125392,0.14354394512109075,0.0745912912604387,0.0067574829800118716,0.1281339553036803
TNFSF9,0.00426013441580909,0.0101042434391739,0.07641623469419155,-0.00472144743606775,-0.043582695964719254,-0.01794032225001688,-0.02281039162021083,,-0.05148820825052298,-0.01923478089903683,-0.0008818728727987884,-0.034337153713057976,0.035735381357415864,0.023907970013187837,0.07593460493318135,0.06033629885972028
C4A,,,0.08857927849715679,,-0.016435344910100846,,0.07476168378654362,0.039854849667367666,,,-0.0010176384102394238,,0.012105295241397728,0.018371255378684108,-0.024055383180688544,
CNTN2,-0.03214477939025083,0.0047806920667293265,0.028854194751367884,0.012014747542590203,0.05811400873541513,-0.018246764540111458,-0.018182822741293216,-0.05162010986128719,0.005164529842896231,-0.060248166644191095,0.013926136201545097,0.026022445889676914,-0.13813594333000284,0.008675301234494857,0.062204907251385146,-0.06319346098093186
F7,,0.0025015162678079,,,,,-0.015655675571894994,,,,-0.02688532174476238,,,-0.01907279020866093,,-0.03281503853883196
LUM,0.03393234222480588,0.09475885022173024,-0.01606033641489823,0.016176985015777724,0.04907100777937131,0.011097667234214998,0.03443205069821434,0.10391070791287184,-0.07419253700975928,0.0896334334407587,0.043438014417798286,0.0674143885644557,0.10215609125973846,0.04429144343960868,0.0307066692158942,0.08131287994812161
IZUMO1,-0.014909834997469713,,,,,,,,,,,,,,,
BTC,,-0.03471479777490189,0.05702086990764559,0.025312271820907773,,-0.0013771143427473197,,,-0.06565326274347287,,0.06944554486017503,-0.008534721426830367,-0.022407028665653604,0.06102978776648595,-0.016899572320791093,0.13679978735952164
APOC1,-0.08842087668757023,0.07733920383162815,0.032905898374062464,-0.013640390060317368,0.011296519934401795,-0.05142176757959576,0.04856639289549737,0.04850466216856949,0.05270539695049703,0.011631654189934684,-0.059407825898814284,0.016106259111363937,0.11956175643090375,0.09620742140784856,0.07412921878095739,0.008065191777959545
PKM,0.021779314826155225,-0.03407643746213274,-0.03473367852371781,-0.010974310581643627,-0.013753338040191073,0.05822203711785485,0.03481315506194152,-0.09447270568428275,0.04421614683344049,0.15570127464112096,0.10928724040759728,-0.05633558411900782,0.15761783392752277,-0.02303974224899314,0.0028908073816876828,0.12932061499103562
TNF,,0.07312215262557045,0.12086703840841088,-0.03340448025098867,0.0135648343872645,-0.015702761930624004,0.04856435755850274,0.005498934395566023,0.08562214154889923,-0.04929586941781086,0.07313705745571769,-0.023643044390906375,,,0.041126106752512985,0.014878060074334142
GNAS,-0.02077281418077038,-0.09032785784990231,-0.0076934328746125534,-0.040001936235575984,0.0014619339273899488,-0.0043482412322446,0.008095335811370528,-0.09572036712258469,-0.03715139303355021,-0.0029997581062902582,-0.04772301142964062,-0.03578031731953991,0.11569435037370686,-0.01674354731578468,0.007499189101742921,-0.1713627689229947
BMP8B,0.0061931478060089605,0.037834820690206966,-0.03929455244717705,-0.015997655259393905,0.016899116394857253,-0.010426472517846043,-0.01477261207840065,0.03732469768931057,-0.13544156382093145,0.012662930688762623,0.048374591250453396,0.05916669145883672,-0.0297962773350389,0.07570170290522776,0.04596063518129463,0.067877554417395
LIPH,,-0.00448834286739269,-0.022994322003351574,,-0.013251380870224375,,,0.06272236375361834,,,0.06947259413885529,0.0399358969983546,,0.03355525281501429,0.045172978530506946,0.05889988408158689
CCL28,,-0.05517094101495016,,,0.10387765439757936,-0.012332315360757299,,0.08266698263733908,,,,,-0.01805118706811724,,-0.015760764560152015,-0.038640397428176314
PTPN11,-0.060607432735741165,-0.006949494769118751,0.010810653169999313,-0.012118745242487476,0.0008280039513650041,0.005212936897681089,0.0007765314137408393,-0.001188618729281952,-0.01513763701991708,-0.07100197761008652,-0.07496175740268059,-0.04042303295143669,-0.06153696540414648,0.04143193552809518,0.0233387362330551,-0.11778040075049358
ADAM12,0.06272721169460913,0.07250437029002256,-0.012636860852986376,0.047561691208775424,0.030446767505446674,-0.011918416152370737,-0.014986186446989014,0.052433736359201545,0.05492040424961963,-0.0017521102719836668,-0.00016057392828532424,0.08839308659137547,0.11836024483454524,-0.0067455556506109465,0.014944218668706813,0.05251899353345309
EPO,,0.05874633875119262,0.006660960406376491,-0.016591505237861827,-0.01386422694153307,,-0.014234744343266211,,0.08116810586371262,-0.0203932073295923,0.020325386599011102,0.03233272090956013,,-0.018247550095497948,0.08961870705428855,
EDN3,0.027867505239187997,0.021217716984612025,-0.009289645458133457,-0.01699729013912568,-0.008711062671346716,-0.04753046592884883,,,,-0.03803393264164676,0.04666829112727055,0.040390821744851986,0.07297208006894769,0.015910789731785467,-0.0023629378531649287,0.06158045268775575
CCL22,,,,,-0.01784233315273311,,,,,,0.10901178642293516,-0.025035690432544628,-0.02240702965730191,-0.016011430843908398,0.01755219013058997,
CCL2,0.06265984244792852,0.15874415461417196,-0.011713820869011836,0.05775363743765612,0.05512554210190549,0.013731861138402123,0.009378929503967967,0.03892111051856635,0.12725721493429124,0.06562356644452257,0.0728135824775745,0.027506552512681463,0.04004959569378786,-0.05709094640753707,0.028722534267589674,0.13331515772823962
DSCAM,0.06954899778817411,-0.002492138081438966,0.02260514534361624,-0.0301792463621493,0.0054944542846910764,0.03433426584847147,-0.0026343757785358534,0.03400202645568143,-0.009824639598651302,-0.007059270575799745,-0.007284886825264943,0.021385285821333876,-0.008575973689205712,-0.019489306662040903,0.05114150818599176,0.04313933926567889
GPHA2,,-0.043715164797006385,,,,,,,,,,,,,,
ANG,0.015490235658778183,-0.025694632255747668,-0.0002898357668504017,0.017531906587857783,-0.05566973181870308,0.02526416943280894,0.09766412720425714,-0.08055285101291175,0.12487428214315231,0.09145813994714942,0.0886908746313702,-0.059864709727879,0.1246093181465783,0.04522375735728465,0.1276059523269466,0.013554866805820014
FBLN2,0.06721067473298022,-0.00769158834879757,0.0168728113907744,-2.6823148486917105e-05,-0.04851358589737601,0.053169367302208906,0.043526837883084424,-0.044678494832297265,,-0.04650834256946484,0.08419750314433654,0.10581714240464296,0.012082207800804837,0.012578946737538928,0.017902943146171406,0.0983697649216796
VTN,,0.019910190637763232,-0.0019645968419415402,-0.01672776732758519,-0.02277736788341508,0.017522018144123633,,-0.03642087184447159,0.07630417070638724,,-0.023793516627012776,0.0028262628587463453,,-0.007544222076563023,-0.022106228097757745,0.008934915469376274
VEGFA,0.06113127055706278,-0.09769189006408445,-0.005628310190280517,0.020011617288224134,0.03306190656448277,0.02717839403210841,-0.002806946828575323,-0.1319190265005785,-0.01231908181651492,0.148526156019448,0.017404062980582957,-0.08656402880041561,0.015326163870235398,-0.08128373100057043,-0.16298772156245236,0.13144477214277475
F10,,,,0.14547457143581533,0.003184120129056766,0.004593451402489518,-0.04592737119594967,,0.036651260671756135,,,0.053635763885469014,-0.01938630045561418,-0.03160358030205564,0.026998253891973155,0.02644626660670253
SERPINA1,-0.0444487289847417,0.10328747147702909,-0.005935574084579564,0.0032677699558781668,-0.033854245078092725,-0.0008691453688870148,-0.05070447475464555,-0.00046706990191319227,-0.02845184692558048,-0.02118959329998468,-0.004632648367262058,0.0010288976813228362,0.03341632264696229,0.05296494764948814,0.013164180824802101,0.03289176450631547
VWF,0.019319055977451944,0.07495096559206883,-0.04911426970610909,-0.026343358078848893,0.05332152065575082,0.037719805337177156,-0.03074681348004524,0.10024722066821001,0.07946332180124947,0.07159469468038183,0.01873281531200924,0.05000915304852443,0.08307743415438043,-0.04208249210088759,0.04012269657605859,-0.08636841684202504
GDNF,,0.0222852855154653,0.005556452448214264,,,,0.02390184314052889,,0.048279273933854845,0.0794233139156983,0.05901692285466321,0.07933395096913774,,-0.025552108203521,,
VASP,-0.01724936726624079,0.11499907863915157,-0.022761687751300216,-0.0007524000678194739,0.028181903984561503,0.02373003939910289,0.04234024229155213,-0.001400849325123077,0.07075988300485758,0.097583850754508,-0.022253767652363685,0.027914613838330746,0.06447828993508127,-0.07524966292059496,0.00042468180137398344,0.05962352845377244
ADAM15,-0.015351074114876084,0.0452236679097682,0.009736332093848485,-0.02359044469028214,0.039035204958898215,-0.019037028104648714,0.03638140985931826,-0.02083036684420089,0.012754586478717394,0.023550374056990425,0.012558360456732153,-0.01661024989007212,-0.02576011896734551,-0.053346890574959796,0.03302966061337171,0.06775321468456846
WNT2,,-0.00825687487487274,,-0.013441634793587088,,0.06583343937756875,,-0.046447009018207454,,,0.1620728437363777,-0.02811737415347313,,-0.02191026333609486,0.03239623182549437,-0.00982877330729548
CALCB,,,,-0.020205417771467865,,,,,,,0.1321398237116283,0.031215953588690542,,-0.015235340765888764,,-0.03934545058637831
OLFM2,0.08190106031289424,0.06005265468654384,0.019741688753362335,0.06760496680324021,-0.004624983517990768,-0.0003796465200110293,-0.01934850334267922,0.07658583127191074,0.10301742946958593,0.01662267977544174,0.0008342306803671959,0.06897784842621381,0.026510428383746103,-0.03056916895303683,0.0960037761364535,0.04181623090588789
MFAP2,0.09697458870145469,0.06257335958298826,-0.040580948084203684,-0.027037642714588077,0.009841333290027642,0.03799640695203922,0.027321797855559153,0.1871297266229583,0.021984251024521305,-0.0061121343876992815,0.057181030628627186,0.06828305418912882,0.10091346476273604,-0.009024536759066377,0.07402033871825031,0.09095695054612003
HLA-C,0.029634830944496874,0.044260609630870563,-0.023371916516413734,-0.021939048121730215,-0.03110034920482415,0.04574469650401699,0.025216638789967247,0.07693330592239155,0.057097147143949284,-0.08208409780638318,0.09570970733384378,-0.01643244001516165,0.07905495705206976,0.09670767080581895,0.11595012015927342,-0.03802916510534898
THBS1,0.027385110962674555,0.045155587209973244,-0.05051483000606761,0.02070864898185611,0.04432995032929904,-0.03341824635406958,-0.038420611065394225,-0.03855633791822213,-0.03854732751103227,-0.007538415309242596,0.03314194530576479,0.04785973576737176,0.012988379374711334,0.05642529781003817,-0.1109274433948687,0.11287841350041404
HSPA4,0.02634690190941207,0.0024872856457103833,0.0325839723369115,-0.05677458760430896,0.04136373348274737,-0.00017707092087579514,0.018621445538089247,-0.03368571624218072,-0.018631752180061772,-0.06339546197626429,-0.036834601359751064,0.005422234254489643,0.07711673139650133,-0.07691346299754066,0.025164336102658422,-0.03969819875177822
LMAN1,-0.009997121522187914,0.0012217613725280737,-0.05595413391919618,0.06438283513849029,-0.012831278001055919,-0.06471995953917271,-0.011097209492886517,-0.016121620730807158,-0.1694770358786046,0.015259735551846117,0.006226029551213119,-0.038539200378019695,0.09239412780099875,-0.03319991335247433,-0.025286694925314764,0.034383258283006785
LYPD3,,-0.0034752080105647635,-0.02880992969071133,-0.016727768766869218,-0.019411032885219042,0.05307029822761789,0.09001494120932678,0.11579392358401269,-0.03830215579736804,-0.04102994961444275,-0.03296806472871275,-0.019538557207532812,,-0.029062563105745554,-0.047268341528185785,0.032464161767662474
APOE,-0.1550507567227726,-0.019058263251535094,0.0098103860842729,0.027763134332106004,0.03340668412729191,0.010441169774484062,0.023310316475415736,-0.016926831527172687,0.031202387500301906,0.14963613052617017,-0.027956627525128973,0.07749599334026723,0.11155174908788555,0.075337459267501,0.059689600612679694,-0.04086038947498219
SOSTDC1,0.0864425246123881,-0.04384939663020454,,0.04953174776658635,9.273991186294937e-06,0.05731980852794385,,,,,0.03896822347878352,-0.017526114548239127,,0.028480139462107156,-0.011598737705503827,0.009423074589206588
ANXA1,0.04778098024412927,0.13729275285386333,0.09999018200061613,0.046497124364091647,0.022170093055411774,-0.0035562082819984822,0.002345325653277582,0.006082534552136084,0.07089678224426837,0.15400373400266495,0.08504870343022046,-0.002421535323395384,0.02028864202080265,-0.008713371769398806,-0.020721381094437632,0.062048784506429366
WNT2B,-0.035602611674206246,0.06848424047044116,0.035167737212668436,-0.0240249235538065,-0.001268088249463776,0.0017637062277114299,-0.02447746823458899,-0.0016102869976382086,0.007298996213363494,-0.04824412687069276,0.012801256505230221,0.004870935051375729,0.022971310899414607,0.053198297686626456,0.0487183800161626,0.022130495001957243
AMH,,-0.046774968077693525,-0.02566584267562592,-0.020771732777404395,-0.019984581280058245,-0.013870923053262811,-0.03494703443232817,,0.06280606458794238,0.0877156231316495,0.030748319371338137,0.10588470826281456,-0.018051184766207186,-0.005639235823825265,0.034880006927016795,0.05828065805894335
GDF10,,-0.03712633387430808,,-0.023018153066127443,-0.01867115896716916,-0.009098650352703375,,0.09636540260794509,-0.03496121940826931,,0.09125355044314613,-0.042162936542231653,-0.022782622416631308,-0.01925663043765035,0.07352464480871969,0.09453108847788237
EFNB3,0.09509803981786867,-0.008005285250093202,-0.03352062179702918,0.041171194014823484,-0.0193793951413389,0.005829576786479745,-0.008539195320294922,-0.0075670238316858434,0.09785661052577899,0.03587647641559323,0.03930417377597855,0.003246950223607516,0.07225922816945475,-0.026451935878054795,0.12001420304036746,-0.017369214562874585
