,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
PROS1,0.08045742793305807,0.04886970077402942,0.04979637141814177,-0.01701840565046889,-0.006478343091948944,0.04225354328267512,0.0579611353650059,0.014108320159088287,0.015137235458155422,0.04718218683497617,0.06377400664152355,0.0027445252667551824,-0.02999337815843796,0.07780997587160332,0.013745203602668545,0.05035329716600226,0.03814083423108399,0.03653417399142635,0.04640121744352093,-0.06816138919766611
CLCF1,0.007965339104707049,-0.03377427431339989,-0.004377968750034534,0.04273516645995833,-0.005280722217230497,-0.015153276669984754,-0.036023385823311466,0.05394753225331465,-0.004465178883531432,0.0747706998939761,0.04359293317378201,0.02143775863096012,0.05392036019619588,0.00858007516697744,-0.03287980652897486,0.011123984900353559,0.04865248252922503,0.0058000720359035265,0.10645364381202699,
PSAP,-0.06532827377220916,0.03787033042382811,-0.040831464029024586,0.0577825709247627,-0.08823696546085653,-0.04854003054122407,-0.02910692663662458,-0.016987183552189904,0.010448054888908105,0.035898672687920595,-0.004060649495614322,-0.034640301613123876,0.05822234179495115,0.005989471481484666,-0.004803544190675058,-0.0013144933289928988,0.014419030075705077,0.053643000061015474,-0.08628419683902902,0.10184778848881211
EFEMP1,0.02792671387116741,0.06646354831460924,-0.020820029746555353,0.11078048834889037,0.00660360241371366,0.048460795145518924,0.050276458796944666,0.011051356482042576,-0.04960285342398827,0.03718630453527385,-0.023776345478268804,0.0016260841747931295,0.11124170391517013,0.015533400754814826,0.02592297240507718,0.07015460835939792,0.024444761247198382,-0.0561168322099038,-0.010720501606719677,0.05645820654768735
C1QTNF1,0.06242903145789507,0.009591227675607142,-0.014146406554192512,-0.02291741347597258,0.021547314062913277,0.039957112453564356,0.058047967995577626,0.020812768843069845,0.02310565613998948,-0.05542200329389848,-0.040966589999718105,-0.007936244287013013,0.08974683480720848,-0.08475822954473451,0.03662904325028756,-0.022857648229163606,-0.0013179705748094528,0.03442597490640161,-0.02300380338805775,0.07897185761663943
ALB,0.049630475207439705,0.03414960390284403,-0.021455961852223017,-0.022521481005357166,0.005916221687754002,0.10494043296556324,-0.017297854158202938,0.04378258094399554,-0.01891221636232473,-0.06665940683028457,-0.01750713471162938,-0.029015910594431926,-0.05001908659030917,-0.0288197056384372,-0.04067816140325969,0.06825249723692019,0.01170113782743083,0.12088037918974752,-0.028154780817922068,0.0024178830842069153
CCL13,,,,,,,,,,,0.012002073978256774,,,,-0.018317153770370173,,,,,
EFNA3,0.05491283079107599,-0.003492082132505091,0.02662066478600687,-0.01756766125225637,0.03802006150084353,0.04541520718144998,-0.06277426927898552,0.04723916029917616,-0.021193103418296985,-0.015957700183948216,-0.05041268066443926,-0.023442834428929884,-0.05965959819732763,-0.006978892667779658,0.09100116226890342,0.08524668560627187,0.046653158274404735,-0.033409497242954195,0.001496098768254226,0.001989645650838822
DRAXIN,-0.07318644331794294,0.037265572523408945,0.010278829765154198,0.027981170430300163,0.01719412481472264,0.040762606627143434,0.06549470344710571,0.050537005391043305,0.0968725838824137,-0.009107114666381077,0.005405235155448355,-0.008449633025687582,-0.028556692591694015,0.018511337034936022,-0.015706875537454878,-0.033674184057282966,0.033222547301666704,0.031173536403363573,-0.057150378643942235,-0.023769484700350202
RAET1L,,0.04381813948101752,,,,,,,0.012895653601920767,,,,,,,0.01703529758054788,,,,
NPTX2,-0.09252864339318749,0.033965980234322075,-0.015102612562787568,-0.04169709032725867,-0.06113353118156302,-0.016661632815267162,-0.07744209456210506,-0.03565375972623376,0.016943078350195935,0.034637858448385184,0.03349560519354548,0.003596930803432604,0.0885502336602648,,-0.02073515605849049,0.045397272414449144,0.03978779983703527,0.08409234369377717,-0.03129530701502811,0.058173852715453826
FGF11,0.08094506471051675,-0.030560750456661935,0.05423111744289033,-0.05433729069171012,-0.013077528091349613,0.024907609791333787,0.10973988402085201,0.01882734167249326,-0.01713236872063352,0.019908245483951224,-0.029201968847446108,-0.034352024715541496,0.0493933444185949,-0.09767465653138734,0.03465281542027006,0.0120287399656321,0.028517221555603555,0.03353415010093975,0.059965773177132406,0.0488254351745336
CD59,-0.05506586267557966,0.017307192022709864,-0.05816317673199971,0.042008885865824415,-0.011633078724162044,0.007928877267632256,-0.05197756309715987,-0.0008174141215210712,-0.016380058365919284,0.02063983684373839,-0.023665207078131325,-0.002092332077071071,-0.07703233290429566,0.03536170462055593,-0.009090431024670621,0.0040438456702156815,0.03598503019989035,0.0744838844865956,-0.06789311134569453,0.05918226901412282
COL9A2,-0.008212698697407967,0.027359866229033743,-0.00889495908496797,0.013857850766443273,0.05797390281432461,0.0011489068864363908,0.018761205675285362,0.0537162021592867,-0.021030866541901085,-0.0050485719363234215,0.008442232041125075,0.032464020376771,-0.05633744309472981,0.07110374604229074,0.027586377394533693,0.045265727690502744,0.014411365724905648,0.06409460921227758,-0.02801360090132337,0.068959270235511
DLL3,-0.0752492361441594,0.010645920838743252,0.05061868241845012,-0.049325102539662095,-0.005290743316907571,0.03190579704021519,-0.0019405348520537362,-0.009311687598749466,0.021128461573001384,-0.04233644071948975,0.08006487552156782,0.0074203173206282835,0.020864561344570886,0.03282794182549618,0.04923810968155882,0.054463417462479506,0.022471814305472654,-0.0001854833474905953,-0.0016082908259529227,-0.02317956808459721
FGF5,,,,,,,-0.013774183888704047,,,-0.0200756753399462,-0.006682492201894599,,,,,,,0.011615516037929905,-0.01792448298408809,
LIN7C,0.036019645671161345,-0.016486460907813284,0.009131746424097392,-0.019495123123444216,-0.029925700627339073,0.03858538307215131,0.039672961325746776,0.04161398021060166,0.018204204439117144,-0.020064047355254095,-0.04070967936370775,-0.03451288553774308,-0.004012146333476064,-0.013851926604485965,-0.0035402298282790766,0.042853084439804276,0.048557117952623144,-0.005491949096655032,0.07189001579704239,0.012618269078244565
GDF7,-0.020583487976815286,-0.028716382977319065,-0.013662604505349495,-0.022634823317742723,,0.09811936171322817,-0.024639764049533358,-0.04122843865946614,-0.01665117295510619,0.02276312097397798,,,,,,-0.01852227976957439,0.04410762804509736,0.002078222248737333,0.0364034071883294,
PSPN,-0.013724648862843093,0.029092506208510185,-0.024616397892556936,0.022150766036915442,0.07233120121185807,-0.03745681702578157,-0.005711208084055471,-0.03075357883465566,-0.011514430759369818,0.015348750076036444,-0.0052734267463079255,0.10825391059038723,-0.02275370655614293,0.06886072190258365,0.03126517040978692,0.04419551118069405,0.05100909721360234,-0.046185025004082246,-0.039262237849031184,0.02451577260013233
ANGPT1,-0.007324575096578277,0.04048446402916574,-0.04241776904916454,0.018810496124849484,-0.023328475640075876,0.05853218428393603,0.08414335512886226,0.01110460736380991,0.010850852940806623,0.061784554061356384,0.02654345232566778,-0.02125489707117229,-0.03329782014979139,0.028318382818906827,-0.057689162243896204,0.0852586525261845,0.008809801577862464,0.06283170856883148,0.007485937894169275,-0.07533539612975854
PNOC,-0.039199751353468947,-0.0018580829141574672,0.020247410752598803,0.0022418027644257577,-0.023712914362881983,0.03520019358308897,-0.06416759185273123,-0.0026271771641032658,0.023401921092991967,-0.01931771778272135,-0.01750713471162938,0.11520011391967074,,,,-0.019696673780784015,,0.038121171990963765,-0.036910838787454554,-0.05923620790014357
L1CAM,-0.002529510875164494,0.025031523250812808,0.048669144975374994,0.003948106055246986,-0.021161496213430112,-0.08362835966291707,-0.013431216570344994,-0.022532244031439386,0.016309017746891686,-0.02830844441013909,0.12092094815512011,-0.046765184352449814,-0.03852765233535889,0.006906965434929511,0.04880778572249128,0.00795243985437432,0.00895423990647118,0.11889395175587467,-0.0573671972836202,-0.03396022869983965
APOA1,-0.04421740959351615,-0.001598609493848813,-0.018920873071163944,-0.005389822960782608,-0.04308600369648386,0.03413308426006922,0.009224698472321768,0.02832187696596919,-0.02694832474452686,0.03323887006896415,0.06278975624974391,0.013555877789463973,0.005821319778671506,-0.053044175023162866,-0.04595333963446862,0.015144407386224485,0.10814036309846506,0.07669345443002258,0.04718642151068043,0.006673102685432833
PSEN1,-0.00914678643529221,0.05665004113455338,0.024927771837305393,0.03125511984352078,-0.04712841124835961,-0.0059902307966252615,0.016471495316009884,-0.0070229628567204236,0.03151713702793229,0.067661281258039,0.0008667270406661592,0.0036855136027371255,0.032227265020112354,0.02214698243258035,0.04309937304409152,-0.03763389263232905,0.028840591073061365,0.037597302105630004,-0.05899668060375526,0.0829892727606176
CALM2,-0.12465884232730583,0.05650703441740946,-0.006540788009876927,0.010652514431431715,0.0159012938064491,-0.020216511452757855,-0.08152275020519772,-0.04088445018169852,0.02328612959805224,-0.023623957609642282,0.009914332501988114,0.02810756363598113,-0.16333925667393392,-0.028667360195061733,0.05202249766584627,0.1125065252512865,-0.020736223272553474,-0.02245540580841625,0.034025616600447825,-0.044320394592333466
CLEC2B,0.008929964509774208,0.07694064024152515,0.012465432692537732,-0.03115761967601616,-0.022809128110675644,0.02237286425411426,0.10641444025410517,0.013338888531383689,0.059556159098465726,-0.05561010612450015,0.005272459488210502,0.059557152008999054,0.12280035148946795,-0.0030771717746579277,0.032099251626203446,-0.0325526406024637,-0.01989808454821028,0.06940764585777165,-0.017955912942329958,-0.017135327173247984
NTNG1,-0.02736524228976286,0.01919147257682182,0.057708842310836915,-0.048386429511544905,-0.02688995511601322,-0.015707872799149387,0.0014242379477117507,0.03189299336680381,0.00659858090944499,-0.031641583999436694,-0.0286891389431413,0.001257387896085906,-0.05678896266187554,0.005359628520300333,-0.003140171904329363,0.024825046967046824,0.0424781609143653,0.0371758258622916,0.012018794011003472,-0.01092939014740712
LRIG1,-0.026062648342235182,0.07180069263902145,-0.023231761981540203,0.08965735688315,0.028926467824902376,-0.0072515994078288515,0.07257675250488889,0.04391303515891813,0.023200346315435005,0.06027509018202389,-0.06536588453138162,0.008086664543063789,-0.16309832945040445,0.02732153381035537,0.039902403754783364,0.03978331664349043,0.08146221043365458,-0.04413351012283482,0.02937158754601158,0.026568865689073694
CPAMD8,,-0.024464852335877293,,0.06086041179131367,-0.018762217915345207,0.020450891030535233,-0.01246060300987271,0.0718518046207569,-0.030819944311171254,0.07679484167135654,,0.015723214890559396,,-0.05359753970719474,,0.1943579616404296,-0.01948645503172518,0.03646646626732901,-0.02155457297308998,0.1299015663924961
GHRL,,0.0664228907613489,-0.01732953829775327,-0.031826419230435575,-0.031775196458910596,0.027100834554887945,0.06187532302387487,-0.02358737731545661,-0.015185581681748625,-0.022390118253376803,,-0.017116795428177393,0.06137219810270173,-0.04746059491607548,,,-0.04098600822586411,-0.03576707410853341,0.11610428154592586,
NPY,-0.01833958494375854,-0.0018306064442451385,0.0281112153290607,0.011907318816902226,0.06676519970521008,-0.03558349784809485,-0.024259249672600004,-0.03552151953824812,0.049480852073345544,0.023243045796028844,,0.02843846074900268,0.04659519782132666,,0.014052829741449223,-0.007524168904196455,-0.04254841944797434,-0.03139940291635779,-0.017799616269073466,0.0060547060821971605
MMP2,-0.08820793771484822,0.03184384930873904,0.0016738247279056125,-0.04424859372560416,-0.020127122878399704,0.023192753463453886,0.0783767849528335,0.0193014869698752,0.024781257995767178,-0.00019903890766283653,-0.034823038141257284,0.011831955661690007,-0.1430327740307732,-0.025295958960520903,0.0245993380990244,-0.044027019756889864,0.05911226408645736,0.04617401023843418,-0.04529062220266571,0.024996037682145825
LHB,,,,-0.013068054103763134,,,,,,,,,,,,,,,,
PPY,,-0.020532828565526275,,-0.022747670855047957,,,,-0.013477028391774176,,,0.031572540912328216,,,,0.035949150754640044,0.03940702447616393,,-0.04974594327098322,-0.03858532751889736,
ALKAL2,-0.026904313806828485,-0.022836050940011936,-0.010966478600096995,-0.012878195660300766,,-0.01819693880945929,-0.01412825131739345,0.021317639058451215,0.049878630084965785,0.03593686948845217,-0.04128521395906217,-0.019750018032533935,0.051674025859208716,,0.03149224553427742,0.0111695490864752,-0.021627921260749083,-0.03226478391441444,0.027418642339799893,-0.05718812296591228
CSF1,0.06592456376546532,-0.012623409424304934,-0.0073466709427553656,0.0005737213612242893,-0.09169082689014339,0.06264778469069349,0.08698823013226782,-0.0049595544843802145,-0.008677878333655097,0.0880308084684575,0.0120275084006372,0.009317748422867598,0.06266246589787056,0.052554648268111875,0.010181428439120392,0.00813200262687103,0.053591661324899495,0.061488841475474385,-0.03675250453949379,-0.03351019031883904
SEMA4C,0.020532479836958842,0.04402084252682468,0.034761402940847494,0.0015017941468393288,-0.024754006736555353,0.05118916827458529,0.018335260384949828,-0.015494323716702915,-0.026697177974054645,0.03720525073145089,0.03074425541297111,0.028133751488320313,0.033099288325591995,0.028278748999247007,0.024278885691903684,-0.031457937964338226,0.05315820106990208,0.04158026778921796,0.01044728892836387,-0.05758299703941023
BMP8A,,,,,,,,,,,,,,,,,,-0.022318379169788037,,
ICAM2,0.03798173886751982,-0.021096208187190307,0.00046643741925915755,0.035211984875333134,-0.052157203434002306,0.12818478934558597,0.06072767079746472,-0.009065998006866182,0.07163140909978574,0.07360561641986194,0.014746671441599784,0.05785356079221678,-0.018393679966079757,0.07373794225537235,-0.012068975477051535,0.0711408032393718,0.011958889728497344,0.0398832835358904,0.009225924383437703,-0.07533543254193033
SYTL3,0.03059493477501262,-0.03444610881637109,-0.007614133280427445,0.031231078231887827,-0.029296384936204862,0.029650697921378415,0.02048299897209394,0.004895283262338497,0.02365770945632506,-0.017254040925280028,-0.0023458602320725074,0.007376764316627554,-0.007757583900475075,-0.04351473657462175,-0.04698765957115878,0.05101819539327008,-0.003847019520635703,0.03529129126107722,0.05064207321249783,
IL1A,0.0014964033384527685,0.038467235786024505,0.03797785667885578,0.010019530297482634,-0.036868956387326984,-0.02227318041478251,0.058763038532845625,-0.0037334986949492934,0.005379339353672845,0.05239967217837281,,-0.025777007305299936,0.06155051949436983,0.023401951745102553,0.017465597484275903,0.08737617473074286,-0.01619454760957375,0.03389758481626733,-0.034154140264708845,-0.01806182970258612
HLA-G,0.004313942731705843,-0.018737495526464677,,-0.013802393956448729,,-0.012030066953844289,,,,,,,0.07459472242343541,-0.04696301285460826,0.0279362087101132,0.23123338238515329,,,,
PGF,0.037333563099123765,0.031435293906527814,-0.00391094825134307,-0.019736089882635293,0.008160723872030652,0.05442724507050514,0.08433126955004376,-0.017754680462998773,0.05692327636413437,0.11366580738232493,0.07819244921298939,0.07486621001525272,0.027728612264399308,-0.02634452775006915,0.037917574159169305,0.008192378790230326,0.008250187126178511,0.047109238132653046,-0.009321344041987869,-0.05423218886841119
LGALS8,0.0270409219259277,-0.031359819684562175,-0.013466960483581777,0.05269676036791097,-0.04670932753105661,0.018256004371058666,0.01083293889742426,-0.012084222264504908,-0.026603397143279358,0.04015493670175189,-0.00931101734741505,0.04466276903121362,0.04251284860288534,0.13627011967677727,-0.043064674849432515,-0.01772909909598597,-0.02183220083973201,0.02953400230982044,-0.09894650766513097,0.0559132130064009
DKK3,-0.10948713360128337,0.03270620892831032,-0.06890329688233497,-7.0644377579163305e-06,-0.03175966780930053,-0.01008914356953947,-0.05414704743196203,0.03200380832948006,-0.002855382938201436,-0.024352029148108217,0.006005748745661786,-0.01798050311944992,-0.15647611227745778,-0.09113686116474412,0.11283072883567997,0.054058203672521586,0.07309887105687769,-0.007831220550555863,-0.07867871803697901,0.006891617886068226
COL16A1,-0.08221055414469224,0.013377993597570928,-0.005228647181848196,-0.022197196685884088,0.003965371406542848,-0.03089104813908587,-0.005256822331502197,-0.012806694995335217,0.03829423721539152,0.04799527318838478,0.03989100036592188,0.012403155357533589,-0.11401004998458639,0.0594307203654212,0.02815133870261221,0.00768616736654328,-0.019075354159130732,0.06630992837088759,-0.009149843205410886,0.04079133400865564
TPH1,-0.027413439346060182,-0.013758080413261783,,0.03328457845527629,-0.018417549093358743,0.10251217899189233,-0.01481251325825566,0.022801048480624364,,,,-0.01614023858742959,-0.052075968072170804,0.0009538440939033458,0.03639204981620737,-0.003743807439693959,0.05310203153858892,-0.014935167641313253,0.13792254674705212,-0.030038801007415076
TNC,0.06129970318273587,-0.06848615576631704,0.019146691821735465,0.02913050355857409,-0.06420079632405706,0.027451306752612724,0.06218820110817595,-0.005541974212848868,-0.012050972570790307,0.09312975879568881,-0.017765950749991995,0.022160331818647565,0.06932513736036792,0.08805656612383035,0.0325818814631313,-0.03650269195423972,-0.04280245638910701,-0.10372074435340052,-0.007992401292687516,0.03305575154655568
TNFSF9,0.024843440823057835,-0.009725041545573201,-0.018338452301791014,-0.02263482484029309,-0.035004055686566234,0.06913827129132778,-0.03343783798631106,-0.0423655252486975,-0.025364507435421017,-0.03410654173487582,-0.038323469543225686,-0.02738386236618396,,-0.0456687649253145,0.01252200812438439,-0.009558132548110939,0.04864808927575778,0.02914551047521779,-0.008529008747827088,-0.0003874346330689142
C4A,,,-0.010806973104675145,-0.015492936449329963,,,,-0.015976341168145877,,0.10832187080403423,0.02076281227618125,0.032779328387439806,0.04355342497842797,,-0.020392777469667653,,-0.019914550824167775,-0.001987439064049223,,
CNTN2,-0.023352776790425547,-0.007710004188045747,0.02703850977223262,-0.056994369269419504,0.01834330391088262,0.03231747740216236,-0.012395714215557385,-0.004619381742568462,-0.016082333767493535,0.0711634793781109,0.01857767744507566,0.006759257617975636,0.023217267756557265,0.05004987606801832,0.05215255863828098,0.07910590658353504,-0.01657310824621619,-0.01222930123466307,-0.06790571244475345,0.043751652488094255
F7,,0.012460268200167848,,,,-0.01107126925327579,-0.012460595767353415,,,,-0.017507137168317165,,,,0.02680343047638445,,,,-0.026642670260097808,
LUM,-0.04901694155308569,0.013097168473097777,0.003976514892102796,-0.007180928339713999,-0.006361823215351323,-0.016919961577400763,0.06739136826754419,-0.023013778184874833,0.02741218382940303,-0.036433422952483904,-0.14499161275769185,0.01604548828209461,-0.04562945000411636,0.06595230227779372,0.0171709994028742,-0.022214968229602356,-0.005631520474363794,0.0724212918568653,-0.060364140022559486,
BTC,,-0.012176995041317926,-0.016910993489496207,-0.03546943258245632,0.016617756151939667,,,,0.03737932355665487,0.04751337738359332,,,,-0.0029421334016729167,-0.01858850472216847,0.009568796118539733,-0.029888932297696676,0.013440798429038808,-0.0062404364664887845,
APOC1,-0.03202158962227308,0.0766599433107624,-0.017134690216482066,0.06642674326438851,0.03796617397685465,0.002448922407109948,0.07755363663394715,0.03858919105639788,-0.0029117121552902506,0.0519236906006603,0.06230921856567523,0.035667386381383025,0.07969637486844544,0.04092669358525478,-0.01181337438431867,0.018622996184383345,0.008339386530665967,0.011630510912693891,0.015265893267655919,-0.03220852279039
PKM,0.023469863184051528,-0.03798298239537766,-0.0036076900123748314,-0.0010348042632337782,-0.04476074826896643,-0.032038919265354265,-0.007011946758313849,0.03824111039355195,0.04430997817744449,-0.03131110842836228,-0.0004285672794597944,0.003863658781046173,0.15505411556494816,-0.02038091970079517,-0.004040455946776487,-0.03624293559234518,0.07381294494244311,-0.03708946164349875,-0.024469571308283748,0.09269968392890035
TNF,-0.05120540655314419,0.06363935335417864,0.00482490115108858,-0.008421164423706341,0.03165978730963347,0.08575993092417265,0.0028791544654949495,-0.02158286411340212,-0.022200984809265835,0.007295261046154409,-0.024921656816144982,0.019575064993569837,-0.05294419944739811,0.07136543718091388,-0.018041978478793935,-0.021606664179518016,,0.04363595540561618,-0.020735769341753515,0.015909593869306148
GNAS,-0.11973608587456566,-0.05334357589942949,0.017582771080716826,-0.04332837265275935,-0.025370547910369398,-0.0054248133595468356,-0.07663701765253142,-0.02122445134173333,0.008251964208333672,-0.06143886884803006,-0.08254707788409804,0.007339316739433569,-0.02111195125719506,0.022445433076516922,-0.066464855231072,-0.009692216894999113,0.008205917949407913,-0.04179881594107193,-0.05451116188765156,0.024828868355935212
BMP8B,-0.07240738887830793,-0.02765710332707886,-0.008633778915396694,-0.02000991591704061,-0.07738252023850996,-0.01617561701901371,-0.0016356050740885342,-0.04149481299492873,-0.01474122571593551,0.06110749737976223,-0.01282844238773758,0.02448725230251198,-0.016854808096558135,-0.0497407797393381,-0.012100780395271973,0.04634871145467775,0.011430428186315563,-0.02413287070264068,-0.017018194946702304,-0.04015903638141448
LIPH,-0.028161896228073937,-0.013758077026129955,,-0.01962751729237912,,,,-0.01288129837796312,,,,,0.013165096675684896,,-0.018317160506973747,0.04501641913401179,,0.08469723193836584,0.046458055129684234,
CCL28,-0.020583469908872835,-0.01935244674389553,,,,-0.023808433681991162,,0.0090800482070602,-0.017435757301605386,0.08157108557253097,,-0.012799910334171723,0.057352112899125916,,,,-0.024078636941230337,0.10376484744112645,-0.01425520524808654,
PTPN11,-0.06744919819880606,-0.0038120008617746545,-0.006987771075792825,-0.033304998002837836,-0.010360480206331226,-0.03293990378008725,0.024847469889845503,0.005972877585397431,-0.025539320742012973,0.016433027194218706,0.06365448651753332,-0.019451674507184644,0.062470439460184775,-0.020014200148430528,-0.012484608641289467,-0.05539534667143451,0.08822297966540563,0.00012122903866990387,-0.05139202831179049,-0.04555005837032696
ADAM12,0.001086576001117555,0.020036431816897446,-0.01286901637285528,0.08110299241621122,0.03296375202247936,0.050828925914496344,0.07319435889388472,0.024052325432849228,-0.016850575530490547,0.05718020372116028,0.012667270971146692,0.033401509967546504,-0.06219689309805078,-0.018902470396364807,0.0027025919915918202,-0.05501318434774844,-0.005786523213991058,0.0474015168236231,-0.014602474737472126,
EPO,0.028001641553732838,-0.01848638227862864,,-0.020009916477339327,-0.019762964956385517,,,-0.013477028980049127,,,-0.01591816466999792,-0.01614024095767829,,-0.06418838014094791,-0.01989290410756537,-0.008607256865263039,,0.02667168092682877,,
EDN3,0.011515418182925178,-0.023965918065581838,-0.039481144913482584,0.01072511570746833,-0.020246315482364764,-0.015879467742137846,-0.02207841738790588,0.005309538852450635,0.017560527337924813,-0.004624549922026101,,0.02481162946476178,,,0.04632543842112281,0.027069964737922267,0.0621850959714943,0.09676448412326022,0.029805261739076525,0.07888656150568085
CCL22,,,-0.013662604174504081,,,,,0.04603334622993262,,,,,,,-0.0033204870862852784,-0.0048193841320610855,-0.029888933620465057,-0.012928189796565336,,
CCL2,-0.034189640492681264,0.04843073505708709,0.00017042362943161943,0.055790558525795425,-0.024597528471139222,0.0304028669683909,0.031063039527549997,0.08302150995942599,0.007826934979900701,0.04654252622865577,-0.049765676686758284,-0.02264922181480146,0.0688556572419511,0.10174529864891019,0.024580493460972932,-0.049160578522426175,-0.05510823099706467,-0.06565289592247633,0.028642472580571513,0.03521095335803592
DSCAM,0.06251706943705702,-0.029454769958901436,0.011897448972413927,0.0008290284318040792,-0.024635100057515843,0.08501677911903398,0.021004798191412984,0.06241199715849563,-0.01814766741144132,-0.04998062247609368,-0.02341919766990358,-0.0002436640803110214,-0.005724003196207756,0.027833393724451982,0.04562481935767842,0.07673773628152042,0.013610196642701014,-0.025894775664681156,-0.04494817748354553,-0.023330827660444267
GPHA2,,-0.015334075929671667,,,,,,,,,,,,,,,,,,
ANG,0.11247618909512672,-0.042177076940539536,-0.01551205818154354,-0.022365769994573428,-0.006016602759398946,-0.011703814612646473,0.05216658698508898,-0.030240422337589966,0.07508590574346562,0.06410054488474634,0.008064484154231022,0.06309655088597874,0.039585679523493573,-0.05293405276542065,0.06078751222173453,0.04498226866211097,0.03349717079676882,0.04008492930765603,0.016057602138552632,
FBLN2,-0.05620751168794255,-0.020450894235165704,-0.024845849395210787,-0.030340796237533045,-0.033261354471122155,0.007790110287399753,0.06578289953722592,0.00029127797783515334,0.04250853299444228,0.012453899344192613,0.026196882360635713,0.059588233368594604,0.10280097569811614,,0.025050653532232924,0.14058886778072466,-0.03360949707484795,0.13128035615933142,-0.029890787313084408,-0.030731586264686094
VTN,-0.02664653884184265,-0.026007560230828137,,0.05334184421560729,-0.019925273491113362,-0.012747529369017546,0.08763637288202879,0.016600347337705337,0.027951748476251342,,,-0.013411568488779956,-0.03476948835872627,0.034065436786763825,-0.022738950732848963,-0.017592755637334468,,-0.0027686325463076762,-0.017913804393573703,
VEGFA,0.16574993459089876,-0.058725501243048116,-0.036969194849460325,0.017754335243405753,-0.032402564981902866,0.06696793028986704,-0.004750907402928248,0.029308100155289188,0.001460870632906589,-0.0007635270422002532,-0.06869188838223061,0.01453106653240286,0.1536409686489953,-0.03488710399675091,-0.00675041255977768,-0.05044355965840237,-0.012419837792736617,-0.04202344850130531,0.06512941859433316,-0.03173797251632066
F10,,,0.06649872705553424,,-0.018590617349743824,0.012964833017749809,-0.020261194447431078,-0.014777270991400873,0.0013454809607916704,-0.016603395633128678,-0.011054280892408293,,,-0.0422825252783832,,0.023720092343113328,-0.02585955641270906,-0.032536834792030976,0.0453623454590027,
SERPINA1,0.0049194654957709924,0.016279024019793323,0.013022317144830547,0.045027079847723264,-0.031866157957539,-0.024306102751732946,0.05677501693392561,0.05159320397763135,0.010518892092736131,0.012556777996517134,-0.04591708526585077,0.009580435509271085,0.1443844049902995,-0.019789372175206932,-0.019779018202286426,-0.05115465507061338,0.01471507624182286,-0.0210800134429513,-0.0226108553460092,0.08593211845426929
VWF,-0.09484836409072085,0.012299877840026107,-0.05177120515789328,-0.011292019209872363,-0.027403696055382985,0.016762299767828667,0.08151531869097596,0.014805575341509059,0.0014207361236419664,-0.05340794456456687,0.13461108971839664,-0.005723837481069046,-0.004074971327603631,0.011593867576721489,-0.0028493997806159454,0.06181312528572519,0.07178270655009615,0.04525598476711239,-0.04420169883862468,-0.009500087043930747
GDNF,,-0.021546145212831817,,0.053926816243725306,,-0.0007446754698510727,,,,,-0.012280569676394475,-0.01614023970072809,,0.0041046545381584355,-0.02074385252454141,0.014400151384988012,,,,0.0750241026080234
VASP,0.03626210787284407,0.05205925660719374,-0.029835652345429373,-0.00096207400244311,0.057344247811754075,-0.0033389127550922095,0.04300840235045464,0.010080799120248497,0.0931170905675964,0.061159611663214285,-0.03325620677482657,0.026335815144875888,0.056615520072446045,0.03704241812870979,0.028182067347729406,-0.052847679607698136,0.10472443516576618,-0.03584360590954581,-0.04771338679373639,0.06233028851418861
ADAM15,0.001444929739632107,0.02472768636729954,0.0721170395558993,-0.027599710442179043,0.07166729013742275,0.040075758516344415,-0.03372632029178082,0.03541984499065875,-0.007063317210385256,0.01375651237579759,-0.013198159873887281,0.02855567899217124,-0.068874771192645,0.019721513210726627,-0.020479316568441357,-0.003937945436156358,0.029058094071311127,0.0722012360040674,0.04580196025140353,0.0423359206344857
WNT2,-0.02393408358050605,-0.024066395483900518,,,-0.01601099801216277,-0.0209772487458824,-0.03198444573225233,,-0.004718541575574098,0.03117305071195435,,-0.015104871370489678,-0.04434102363755889,,-0.02467517270932524,-0.010195198426492228,,-0.04481755663783225,0.002239064887449392,
CALCB,0.11194868381301219,,0.1145204797424867,,-0.024067675453303804,-0.012920984719406961,-0.013774183739015507,,,-0.022754293840981977,,,,,0.12218161402843601,-0.016283990749022436,,,0.01504290761385692,
OLFM2,-0.08601696009984339,0.044359155789638935,0.0002951994987059261,0.04299900533549969,0.026682262333100965,-0.03973727899998761,-0.03127107860680087,0.030376218602461695,-0.047384899043405315,-0.046866601954108134,0.08236656971031432,0.0008408302325264804,-0.1422021990684815,0.042212948825140456,-0.005376636939119558,-0.027223686759423174,0.036831523685106525,-0.0572902866923187,-0.013297027633448071,0.06124488331719836
MFAP2,0.04278876985436227,0.044930003980984436,-0.00498838927088399,0.009178596714740899,-0.008810796116034933,0.02666638509549641,0.14240345978100202,0.07044435537792727,0.04408829130057292,-0.02645227120322926,0.07087641585216466,0.047339912792352216,-0.0766785641254544,0.1327066562010464,0.03132444625269645,0.08847197569284344,0.04091101906264569,0.05677254911296427,-0.00011509812959565368,
