,MGH258,UKF248,UKF251,UKF304,ZH1019inf
CXCL12,0.050557292313866645,0.02500222967708459,0.008756393157717096,0.07335363194938858,0.02259299966083165
GNRH1,0.06315586671047857,-0.019627906616343276,0.029819909634085033,-0.030422567579554964,0.03809685122672964
RIMS1,-0.04662711928906577,-0.021672343516181858,-0.027092386458053605,-0.01566757253340951,-0.010299561418971839
FGF14,-0.07138142174781492,0.06582799233838489,0.015102651046919914,-0.045433051252474786,-0.03256855429126502
IGF1,0.040479006415955344,0.015908349590595165,-0.011503793535541073,-0.003987455441932511,0.0732770458296864
TNFSF10,0.009321344175014274,0.016553892245588474,0.036939327875424796,-0.006472140038769222,0.002712720654200875
GDF5,0.10947546384411191,-0.020383270285689703,,-0.0396651608554861,-0.029886052337520987
RGMA,0.05185190240317808,-0.01581972203834328,0.022120521129570164,-0.04815713188072585,-0.02603491550264827
WNT16,0.023075700547481908,0.03806445506981501,-0.033680744644882625,0.0803805431958729,
CX3CL1,-0.06997432848094465,0.010569533615388278,0.030211821138822075,-0.007693603289089161,-0.04220247595443249
FGF1,0.13373336252518128,0.003954856815290384,0.03342992027536321,0.05544061777383601,0.055457773036742535
ALOX5AP,0.09596467790133957,0.006447520293345341,0.10067291242971997,0.005488732679089453,-0.005594935679169742
IL1RN,-0.03247022521564929,0.07119406994771953,0.017921348729902514,0.0697021972619613,0.015615191144092133
NPW,,,,,-0.044996562819111026
CXCL9,0.10979969859789213,-0.03161985908318466,-0.0347791762807074,0.04904657806818359,0.08344737422241233
ANGPTL4,0.057793775282739095,-0.006307804141859489,-0.029387880698543145,-0.027635915956379258,0.012737665202696152
COL4A3,,-0.026716551105935158,-0.013312379559920123,,
NRG3,0.012494311261031052,0.04041128574231149,0.023460870218629012,-0.0013426166045808023,0.04677924983256901
IL23A,,-0.02178136694140943,0.04960767259999182,,
COLQ,-0.040853149171549814,0.06528443764832972,0.059657637068285564,0.01794453561078124,-0.0469859304964759
SCGB1A1,,,0.05388037324742343,,
TNFSF12,0.0717480087120509,0.03637018026529662,0.041300451035596306,-0.02771299111286651,-0.003904746879543773
DKK2,,-0.022814939547028647,0.03846178583013895,0.0638854313506303,-0.025997989609372642
FYN,0.051850685785839096,0.054040943931163224,0.006159713043749858,-0.002267217102586506,0.001838393692254985
ACE,-0.09620574501808143,-0.008962424804192364,-0.01654817754622248,0.025439735424863042,-0.03103600654733903
IL18,0.1317865515207164,0.05775041545932609,0.058361347085543504,0.026910936047525803,-0.015285856255240583
CCL27,0.07842538441235888,0.07880973831370269,,0.01633027379243403,-0.013977980101779726
SERPING1,0.023696542080603098,-0.0034279167251450838,0.05038899696605837,-0.028242161159329048,-0.005821463680690061
AZGP1,-0.002697245041839739,0.01802377190653968,0.027400184325319425,-0.048536045273050374,-0.0718057809586684
INHA,0.013657354872570252,0.010104923861905393,0.007971498459297989,-0.034968612770350634,-0.03807080312914918
SEMA3G,0.03525159459559358,0.0690466714405158,-0.005053859736613115,-0.03791708685886316,-0.017150915671445634
COL6A1,-0.04863340017773873,0.012421710561753318,-0.06345631618214233,0.041502054621528665,-0.04484067701574813
FGF17,,-0.033208885276221844,0.07089088234962759,-0.025662220564556627,
TNFSF8,-0.01613279578976694,,-0.034835733945063896,,
FGF20,0.050687362063979446,0.07106530633096166,0.03409197379185492,-0.0005021895202796582,-0.025579907029218266
ICAM3,-0.10498199758897987,-0.009967466249910425,0.03527664957996339,-0.036837033569822854,-0.06462813406395801
LAMA4,-0.1343170487445526,0.015298161585199787,0.019995500140158894,0.04183449928334882,-0.011936963916350208
DLL4,-0.009076943236315886,-0.0027329952355841032,0.043227737289932316,-0.03821321808486172,-0.009568858392388687
SEMA3A,0.11015528987141676,-0.05339448904505019,-0.02170219235763915,-0.052080835274901545,
RLN2,,,0.017022503535439763,-0.035470803745429234,
C5,0.03671691947096471,-0.037937945670958054,0.045614839563997686,-0.005735626444835437,-0.04724763113596569
EDN2,,-0.01632218621800667,,,
C1QA,0.14384209648788504,0.05333488933492993,0.03168997775107009,0.026507371325701218,0.002151351745063127
UTS2B,-0.034028275018233224,0.06113263990967142,0.029441741094738422,,
COL9A3,0.006407492160664819,0.02312369588297439,0.01580546622421621,0.07019394881209565,-0.0459846322843456
HGF,0.002088837364553927,0.006824700767277673,0.012342694904724108,-0.05992111351555207,-0.043946902341826535
P4HB,0.018627942663640963,-0.03802325219722646,0.03943403577175628,0.024178329894928522,0.002822120930202787
ADCYAP1,0.011486382745291164,0.018001673551557074,0.028609724135781132,-0.030579722892546075,0.01951833570389575
GREM1,0.027009863956392714,-0.022959180208165942,0.055831542312350775,0.033662902223226175,-0.03565197479874151
EGF,0.04012917916801151,0.0796399071296213,0.09051429492820152,-0.039378471310749584,0.0032393615097817637
VEGFB,0.02922121965644188,-0.015223172390961222,-0.03927201212134856,0.07645459570080569,-0.05822084067131166
FARP2,-0.09960169928648398,0.009221396005725371,0.008599395964152249,0.011820294561516127,-0.02684490467597804
BMP3,,,,-0.011865809901733285,
LAMA2,-0.049425224605406805,0.006929764714380029,-0.015070407163252069,-0.00940348230800157,-0.004698824971223926
NRG1,,0.014856826045161664,0.04910733907903124,0.049730612644808034,-0.04368150321388694
SPINK1,,-0.032892262011197444,,,0.024192925420375953
EFEMP2,0.029242001440225762,0.019204652926175864,0.020812015633171733,-0.019598560444276932,0.025908157986926417
SELPLG,0.052233982606391366,0.02628175376051838,0.06213237858369334,0.04653332350454115,-0.010748028608399983
GDF6,,-0.027708150412765614,,,
HLA-E,-0.02963088786007759,-0.028370003780224484,0.06127164069402155,0.08384694478539967,0.007350764566315329
PTN,-0.19725608374681197,0.06327998548347857,-0.07948390045925634,0.017516941021950148,-0.062274287825289334
CD274,-0.008454751229753496,-0.018274707634406376,0.015509301134901345,-0.003786607374963239,0.029398753286741214
CD14,0.13808694661802498,0.016777540513802293,0.04548771539216908,0.04984176495430337,-0.04511645199356426
SFTPD,,0.052564220599804916,-0.010672456427745227,,0.0707614874920235
SLIT1,0.02160092372056102,0.02523573096371527,-0.030389224122558914,-0.05211594079756207,0.020974850112184293
CNTF,-0.04389034370181311,,,-0.024863065118346107,
BST1,-0.022520935570405493,0.03584546310560257,0.024418902795694225,0.047484056562981866,-0.007332770181700628
AGTRAP,0.0875205690103911,0.06052678571359653,0.006846294412421861,0.07097818480852199,0.03736282892325198
LAMC1,-0.14365493377157837,0.030053000346604103,-0.012877446406892984,0.019324363335230584,0.01860136017277561
COL6A3,-0.05883951982964573,-0.009300852839081662,0.05072787774530978,0.06335504230215756,-0.048825915570272195
FN1,-0.14209240313256888,0.009570193357021445,0.0013896728208881962,0.09408011148933935,-0.0281614749010199
MIF,-0.026306358726187053,-0.02475611975653039,0.017397566856628712,0.031316474680316196,0.012344570264848262
JAG1,-0.10774511748804608,-0.015730085939817406,0.07515034218958384,0.019945548709329138,0.03875029755429363
NID2,-0.018511945950030636,0.020779771092863813,-0.0518006238381485,-0.05142882063451764,0.002467640078910626
EFNB1,0.015518703232529494,-0.012296061451961326,0.020669670575619307,0.08308904657820415,-0.03915968310530483
COL4A2,-0.13896967205934208,0.027197749956819,-0.00022389333924120402,0.014585728399776456,0.009709440734246795
SPP1,0.23086306096279083,0.0223865198711483,0.1050823850071849,0.033019567830834005,0.03716174709289383
PODXL2,-0.10215180495789054,-0.03528840777322946,-0.011707673129944654,0.03279613469448209,0.00255347397583703
FGF9,-0.02876827871830085,-0.036568413453197876,0.043590536921306634,0.0008404334776669702,
ITIH2,-0.0958984204473107,-0.027585866306105565,,-0.015727549934719375,0.031578955022015825
ADAM10,0.08002768883292653,0.0357431438491406,-0.02340074070471521,-0.007019839103894689,0.018807385989609026
CFH,0.07475292772109468,-0.01878232600998612,0.01742402079791448,-0.010244922104896702,-0.03524813778264489
COL4A5,0.039339009146681723,-0.005868834829922309,0.01681377834304437,-0.0011361433414116087,-0.05167068781121549
LTBP3,-0.13298175056034361,0.003673299208028546,0.04400078490156319,-0.04983884089576588,-0.02830474106246218
GNB3,-0.04654004775902076,0.008799879199277364,-0.02313869673326176,0.06362428753496549,-0.022210506176221383
COL6A2,-0.05568083571112359,0.03526928544489634,0.02322717642267118,0.08988635961728812,-0.002708163149717491
GDF9,-0.04307982028452747,-0.004309237424324519,-0.04886176747315303,,-0.036251593414704394
NCAM1,-0.002328773567039777,-0.027208799537032195,-0.014991360891107372,0.04700796767390559,-0.0020513659638963515
APOC2,0.1030199533177141,0.04334879291843332,0.07110686671798234,0.019773062728483913,0.01056194430405738
BST2,-0.21085720564396707,0.10775130476862951,0.051521272067679466,0.09526956057316609,-0.047704967463353704
COL5A1,-0.035684977858398616,-0.005442949346960363,0.015210070926264491,0.03142912099888126,-0.03453146475047184
CALM3,-0.041340586530682524,0.005109760174080722,-0.005832434366489843,0.02600776678312459,0.03675106430125607
THBS2,-0.03921131754991218,0.044233636034330386,-0.024424575564172664,0.038207032213067295,-0.012771602882898003
SERPINE2,-0.1577614109484711,-0.03346473759625886,0.02511347688243841,-0.015575810510165036,-0.01786192596478006
EFNB2,-0.07130634884172768,0.04451652299913273,0.04306346231302815,-0.008019526960404645,0.02068947129858891
PROK1,,-0.001455787422749911,0.023104432428580617,,
MMP9,0.0002063338234546539,-0.03347926495778585,-0.015384002041805437,-0.0005326862875941371,0.01957980405462485
DMP1,,0.05100323788035167,,,
NPPA,0.04135341104323769,-0.011533626063719684,0.06834722182355968,-0.008508576010678972,0.001375970685841482
APOB,,,0.003613993223800083,,-0.02951806313412087
C4B,,,0.07698811487520309,,
NTNG2,0.06013018636869516,0.016284472444359138,0.01679714483132002,-0.005907920165719546,-0.013806675950878752
LAMA1,-0.08339981717026322,0.020258019394913094,-0.009205867695398138,0.03324634656195437,-0.06061866623031163
UCN,0.02198339198459052,-0.02380818425093544,0.04509941343109635,0.015215030753191684,-0.02656216111579153
ARTN,,0.0272366919911816,,-0.03609595509582199,-0.0119728791991505
PDGFD,0.02619616851781314,-0.010357008904556307,-0.038064279731722335,-0.002196068789634463,0.07441670110102187
EDN1,-0.015479778191790047,-0.024300548884254907,0.018594889712293238,0.01673729844473704,-0.008755818190873493
ARPC5,-0.0030664395812376737,0.012727860165939154,0.011197784174857986,-0.04272586979544223,0.02170104361761078
GSTO1,0.07328739872754948,0.03473643043957448,0.03694588363036766,-0.04711405991081476,0.031085659717660575
SYK,0.05672232500914397,-0.048543193712055434,0.03662076356179906,0.02947408330832676,-0.014407214023874378
ST6GAL1,0.07104186258795198,0.008313254197418735,0.09552952389754868,0.036013196279045874,-0.04363839163811872
WNT3,0.03129785384668803,0.005612453808284285,0.016526345387177534,-0.0676690957995276,0.03940724411104348
HSP90B1,-0.0011153348504236555,0.06611791984192615,-0.039862246728462544,-0.011188207115586452,0.05745808954576894
ZP3,-0.04791267345842243,0.02195483214723933,0.005734764879346314,-0.03218449868970664,-0.08360758606821088
ANGPT4,,-0.01530711732451449,0.018311957672411172,,
NRG2,0.016197006192098583,0.0565572221061993,0.004593503166708797,0.014795469025459832,-0.043507405896421665
MELTF,0.037413330630868845,-0.024721382533957816,0.0403054767965442,-0.06098088169563284,-0.028978879943951975
NLGN1,-0.031096058560027794,0.006264569196116242,-0.026780737532184035,-0.036312607365906545,-0.04473233702930483
SLIT3,0.012569787508421611,0.04267542094155801,-0.051605714040635756,0.08754770993184402,0.006215949041017142
CCL8,,-0.03537451493280185,0.03288186210735545,0.043723800793401775,-0.027612632978127365
S100A4,0.078731268809,0.038597591229402484,0.042259255250931826,0.026882422930274406,-0.007711811408380627
TNFSF13B,-0.08675085169224091,0.02274126117427671,-0.045184389877983226,0.011858598147192244,0.03783934576601117
HSPG2,-0.04408099903363441,0.01728059992784289,0.00127367794163591,0.0932402328539742,-0.06112467594452544
FAM3C,-0.19021627748276856,0.018564137484325106,-0.008961472045223785,-0.041988231258000434,0.032894568820758356
FLT3LG,-0.09564283722147167,0.008309563592837235,0.0010002734974946892,0.022434261246330675,-0.004566806056050707
A2M,0.20033951012488618,0.04889431051164397,0.10491873065865834,0.03941838966024068,-0.011156566546535957
VCL,-0.021433691958632654,0.0007035823928618611,-0.0159442443775744,-0.0247209980172395,0.007261670828987334
FGF2,-0.07022804610112407,-0.07756228577978698,0.03023303506790007,0.004175290974028949,0.01765658593057008
AGRP,-0.019084749084297435,,,-0.02698895446673003,-0.046536836263882324
CNTN3,,0.011044615550586103,-0.007808040684090656,-0.007233377728800881,
RNASE2,0.040251815410404054,-0.011362489862479624,0.030481151979892804,-0.0010440196854162097,0.03900727763962193
ADM2,,-0.021781367768332862,-0.047659295850992364,,
GAL,,-0.01908939279556437,0.02779037633767049,0.004854029840727471,0.1550970609849736
CXCL6,,-0.016322183668702677,,0.0005517806759396651,
PDGFC,-0.09900839566679719,-0.009135306974483795,0.01386310698238981,0.00026016419147088473,0.007621785092970981
COL8A2,0.02784143144329652,0.005719369403928754,0.11594407107665503,-0.042067596539021965,-0.054881457059325865
SPON2,0.06573798231075084,-0.0038105968290558416,0.011425709136892894,0.042327304515158155,-0.020125452579838502
SEMA3D,0.027994358702628987,-0.015515170786553031,-0.01534896290140454,0.013718331404704505,-0.014038222808989682
BMP6,,0.05643351058898803,0.013825883116664165,,
TIMP2,-0.010818842250943726,0.003376457585141506,0.017761749888822797,0.013818002699745724,0.019825767097973006
EFNA1,0.1127108974074577,0.03555797513266099,0.023066662936647046,0.03134830659137196,0.024421219471106134
S100A12,,-0.022377241746209035,,,
TFPI,-0.15302773455531568,0.05844868729873361,0.0066798239536096995,-0.0072258430616300145,0.03347489937723351
GPC3,-0.027502023967758575,-0.011402779255061684,-0.04196964802221257,0.08917142127664875,-0.02641009635584812
NMU,-0.03414929655947603,-0.03557836460956067,,-0.0367117706984137,0.09055418707686005
SCGB3A2,,-0.0255617152166637,,,
LAMB3,-0.07638327551664711,0.02722105323192364,-0.024300361236721524,-0.04353137075559323,-0.006563893612960873
LGALS9,0.179878803313773,0.006405635704883682,0.09177531694823736,0.027576803529620175,0.006839436535998505
VIM,-0.2215950981780196,0.00037031616721207284,0.021811635458479098,0.018447694749932787,-0.006149287588905069
PLAU,0.09383752631098279,0.0070581075268034464,0.029741062318293557,0.10223193004049522,-0.04515072933305019
TGFB3,-0.013976314118074519,-0.007261084302415469,-0.019405456060931886,0.026980907315994333,0.018665695308404805
APLN,-0.054716015881227896,-0.04356539576311926,0.04718932109505625,-0.023684434841533455,-0.012345575545387085
SHANK2,0.007082023285357928,-0.01996242699917223,0.018523778600693836,0.029546218501043026,
LTF,,-0.030197059382074593,,0.02862283954852949,-0.031145437700307713
PENK,0.07579048420818446,0.022797579961827765,-0.008073662527238576,-0.03385795351328418,
CTF1,-0.05660748195168042,0.07466310823588032,0.04654412003271079,0.015256264020488351,-0.030550461168020345
COL3A1,-0.11120261701936393,0.010507929862149348,-0.06547567718051021,0.036705395798057386,0.07589062538665367
S100A10,0.1962109229040458,0.021006710613775726,0.011501460275611901,0.029683843222455028,0.0012060776066209731
FGF13,-0.0323768888304162,-0.005098172733490343,0.02732869549069489,0.032946538261618655,
SEMA4A,-0.03853027768087156,0.02176413276692631,0.005598858718438711,-0.05628247726182363,0.011047998552418498
EFNA4,-0.06911844442864117,0.013606552961214154,0.05001507539950748,0.019209834848241538,-0.009020213686269813
HSPA8,-0.032557359295075035,0.08289901517978328,0.02025553094006722,-0.0497207071138671,-0.059179920031369265
NPB,0.0282551747202843,0.03448232779777839,-0.011034063452387496,-0.007357909503505839,0.1459064318704247
ULBP1,,-0.01869448185439307,-0.035617716416727965,,
SEMA3E,0.09500080498976575,-0.05634938965589498,0.059960479845129734,0.026674875918792328,0.0821010538674826
ADAM9,0.05366417590202078,-0.0018424755408735325,-0.006438351115975922,0.03205134834713077,-0.003149218534553001
ASIP,0.06500146945410518,,,-0.00480729306553162,0.027176758632235988
IBSP,,-0.042506161970633,,-0.00492690998669744,-0.004456816368732625
MMP12,,-0.014446432864520964,,,
FAT4,-0.04424198711894687,0.05416991826279916,0.02161608230717099,0.1966061260220656,0.06405983285445889
MDK,0.03526924844012843,0.017688751807852357,0.030771935960072515,-0.013433925013185084,-0.03194429031686412
CAMP,,,-0.006692756790287825,,
HSPA1A,0.06481319235148494,-0.044428706077148244,0.0038120439076478147,0.06651591654760661,0.060129398873050896
SOST,,-0.02237724181077353,,,
SEMA3F,-0.021999575248177018,-0.012343000585411523,-0.02303077736246136,0.0013618854397214213,0.0045934434399879645
ARF6,-0.07285680045090544,0.00816647728349622,-0.0026966681964886783,0.030092635038078904,0.014126944833354015
IL6,-0.0014981123075168622,-0.04836823646175064,0.011829595117243878,0.016715635377641758,
CALM1,-0.02453728427267281,0.0301532116586249,0.02995814165680968,-0.009550320915638509,-0.010286639303879797
VIP,,-9.143391230440498e-05,0.016408996440267165,0.03350490272681481,
NMB,-0.11629654266083483,-0.017518109753480733,0.010618939249936938,-0.001657537831062236,-0.011287209559988734
CCL26,0.005295691536734176,-0.008424641773020972,0.006347430405933612,,-0.013427798385633332
FBLN1,0.059702246463932324,0.019821438291441087,0.0013643503891798167,0.0838147050066892,0.03532499023508491
SAA1,-0.010493535144868322,-0.05843689743515038,,0.011922371556236868,0.042419053535295966
MICB,-0.08130385771883489,-0.033054455223881084,0.020581873120221673,-0.05022840030119485,0.06853118053441389
MMP13,,-0.017093125345959862,,,-0.0004480256843119919
F13A1,-0.02111296441186562,0.04497372660747516,0.05310947826435739,0.02276216384289801,0.06674419572220083
CXCL11,-0.049278911634088166,-0.0060902356335747485,0.005475092990020042,-0.02739007680715649,
COL5A2,-0.10523698114092866,0.03143834061103358,0.02560052644785648,0.021614765424575143,-0.04110699789216567
EFNA5,-0.06933582013324233,-0.022354958779138043,0.052303286671434454,0.06147486018901918,0.025693473892543974
AREG,,0.07639767904869153,0.0157186181449672,0.015511636374321548,
EDIL3,0.2053172843012374,0.03356470350518438,0.021035605272892152,0.04985765700259348,0.045048411030159566
CD86,0.10825678626374716,0.0325999636288533,0.06521894852836069,0.017228744107713263,0.04883574842476088
HRAS,0.0559182100381168,0.02493660332229749,-0.0020759135044555147,-0.022016219590290098,0.09726869417766545
C1QTNF5,-0.039133594972432836,,,,-0.028730477505029977
RLN1,0.02220531282435668,-0.014882717437790537,,,
COL4A1,-0.13792684206509637,0.02329758969204584,-0.001210840346268283,0.018292115991410274,-0.017131232822190902
CCL3,0.2089694421999993,-0.02503448245960859,0.08246760794315812,0.037933749573370305,-0.08752913434221239
BGN,-0.0639159817266835,0.009598388889327838,0.007089502147239342,0.06129114283819813,-0.06616608657693455
RETN,,-0.020060542017224455,-0.0395967243313523,0.013462905698825892,
S100A9,0.1446244167555763,0.06049150902073877,0.025918832699003243,0.02470245309443806,0.08999532186547565
HCRT,-0.06547096646794616,,-0.04172843002096491,-0.0061202538667983605,-0.06469279424990079
FADD,0.0028784098253054266,0.01667273178089415,-0.03249836109363784,-0.005965229502632037,0.009438940230750753
ACTR2,-0.005824263355976841,-0.01723089687890775,0.01008476926290507,0.028706853850968158,-0.00857790916948598
BMP2,0.01579695426242454,-0.06327105677673057,0.03325471996019929,-0.06649226044953509,-0.06334256048640499
PDYN,,0.07315760566704846,-0.10038807382764606,-0.0422585865348339,
CD55,0.03390738997699234,0.04814201047447969,-0.024386823876951402,-0.04069526634316727,-0.050152025994141966
CD6,-0.00234627719428722,-0.0060067205964259305,-0.030464079469312216,0.01427387711158817,0.011738803215156761
IL16,0.08365150199815428,-0.021934501564412314,0.0627996265722319,0.024577953812415516,-0.013420852524566979
LAMA5,0.026911755379834913,0.027724337164348595,0.05550405572910882,-0.045479595569656805,-0.006708649550013031
RGMB,-0.0040277491016431554,0.06009035358011059,0.014674123513126327,0.024729069159037474,0.022635131694153283
INSL5,0.05535157871140757,,,,-0.029886072699326124
IL12A,0.028858443873006612,0.04788459270253996,-0.039572037553132364,-0.027390091871309395,
S100A8,0.08771953243964112,0.06199518277333494,0.05224150401554794,0.038503825952916654,0.006501777772022616
TAC3,,0.05438340193823941,0.0017319950878952114,-0.06571838142263935,
TAC4,,0.044983505347323774,,,-0.03303409807448568
MFAP5,-0.044355722846764846,-0.01572060347000628,0.014063291901204521,-0.0325265023428585,0.041174813658948414
CXCL16,0.0398022960948459,0.025865688784073287,0.08665829092434002,0.06563303486839642,0.04263435516710866
AGRN,-0.09406644735690806,0.028615688935077422,-0.011923136638803093,0.041397425668388096,-0.04818518643877668
COL4A6,0.014793410029768679,0.11566641945651115,-0.007851014953726703,,-0.01861372146704845
FST,,-0.01170367706641602,0.0066161408192009505,-0.026310049943177708,-0.03625159256743446
MEGF10,0.04252428514306048,-0.05287113499628612,0.013419501294133376,0.12046122453598916,-0.020519488935843603
C1QB,0.20770459062761518,0.0590614545345869,0.10790190395008704,0.05699442724973581,0.033473268315301334
HLA-B,-0.1695239847076955,0.0637873837295102,0.07845642873627186,0.06764586804845406,-0.06686204071014162
PDGFA,-0.041482366766303125,-0.016346845371860243,8.800697652353435e-05,-0.06807038482827027,0.024057381543168187
LAMA3,,-0.026590379952520435,0.012867308952360247,-0.03937846043246601,-0.0398207621375717
DKK1,0.0727726456723212,-0.0024031078583974103,,-0.018081432526554243,-0.033367755960483976
INHBA,-0.008083310994350442,0.0027688985363726977,-0.022735015120737216,-0.04180171649356271,0.006444799912785054
IL7,-0.05136467132513482,0.026783785031000117,-0.007228885430822419,0.04352830964688168,-0.032014998111634926
FABP5,-0.018035195635581043,0.07194128817909926,-0.026299279602932928,0.010904653345874496,-0.016848621731674653
CCL4,0.17188282642410901,0.04336088873377056,0.07621344333348538,0.059512676097224465,0.031363076872801356
FBN1,0.05530759496132609,-0.04142519845559664,0.046744850798612764,0.115407336277089,0.04917900417814229
TCTN1,-0.01312577327962061,-0.015099039062848948,0.03455023858801121,0.06638519268980222,-0.0006377886102185475
NCR3LG1,-0.0053782605618041355,,,,
BMP7,-0.008164644295991492,0.04139957519006535,-0.008584044616744913,0.018434497465966874,-0.03206734398095847
NLGN2,0.0022650285801019297,0.006224505718984,-0.0395348806287139,-0.01344006869196318,-0.007803128495742813
CCL25,-0.033516513516167315,0.0564653353257287,,,
NPNT,-0.011625918372293674,0.06296409617395649,-0.00777075940049729,0.03991693841524253,-0.04258855481336674
KITLG,-0.02432238482825455,0.033487774711696734,0.020448768194463136,-0.0022921782238501474,0.03172115590136328
MADCAM1,-0.03453292640319363,-0.03518798178380871,-0.005011995789690493,-0.038799611532412806,-0.04678982978539719
F12,0.07610374267828786,0.018343700165654248,-0.02036840057342681,0.007319400205895243,-0.0467898479987656
S100B,-0.06780392175983595,0.0172335848771772,0.06758400895025378,0.014560186029992291,0.03395638157134004
IL27,,-0.022229623699001957,,,
CD99,-0.07682405612075334,0.060887452998862494,0.07880334171243303,0.03174754521436884,-0.0209981658747615
PDGFB,0.054921558397660455,0.04761513518530853,0.061021683475926396,0.014702986448173555,0.014334721806197496
CLEC2D,-0.01671075693906333,0.011209033633507145,0.014738900871721342,-0.009616612516688895,-0.02875759431496056
F8,0.05488319642519253,0.02877364592547726,0.08033596956173632,-0.03617463962317928,-0.027185148963306448
C3,0.17153979146972476,0.03458304455354656,0.09749191393154125,0.04828628763108021,0.0024430843328069143
DLK2,,0.010230130565748815,0.0101361086061067,-0.04064253649461462,-0.031668939410031405
TSLP,-0.03402827688773934,0.035785458176182,-0.0043890199098757425,-0.029319269077743213,
OSM,0.026499617071871262,0.018009474721392263,0.026246174295532422,0.02872433527039843,-0.03702726218400363
PRND,0.06676364939496605,0.004550854209348073,,,-0.03717045814227566
SLPI,0.052037275824526386,0.04004796040778055,-0.029304335507773484,0.004723561358332121,-0.07791875865350051
AFDN,0.011545985269801388,0.019614385644429768,0.029336032443536345,-0.027900124236747873,-0.08923402832090209
KISS1,,,-0.034416991067935325,,
ULBP2,-0.0649104237072654,0.03457761140525707,0.02521900218291065,-0.04759495726950474,-0.03747258674196566
ICAM4,,-0.01466612854742028,0.00788327832000915,,
TDGF1,,,,-0.037016322458510505,
ANGPTL1,-0.06875296525338181,0.07787881303795752,-0.005246738427942704,-0.027178147653298988,-0.06043639358297314
LTBP1,-0.035702837164629596,-0.026923689753069836,0.025265376879138133,0.03085284902468685,0.02295406588427442
CD160,,,0.013447139435516928,,
NTN4,-0.027269169641187904,0.017357406941210848,-0.035053402499772214,0.0423147978701275,-0.03594092213390408
APP,-0.12286349535678774,0.020244090964080703,0.017838810711566844,-0.013913406026027164,-0.03506371335265239
RIMS2,0.06849345295148783,-0.013884057548630428,0.014262394953111018,0.008405371846260366,0.001979253762474607
WNT7A,0.03367622705342224,0.03524084080916636,0.02529655799896044,-0.034468529838666495,-0.03717046948185046
GPI,-0.19099325358982416,0.028781181639069505,-0.04671201140381094,-0.0432086157117554,-0.07575164143082441
IL1B,0.08953557802308525,0.047650179075115685,0.04076453377992036,-0.005149974562648552,0.053360714046177114
HAS2,0.05127447682452483,-0.015927615431392508,0.002163174671476117,-0.051395168475393146,-0.0554982358784927
IL11,,-0.022229629414591463,,-0.010938692808655202,
SEMA4B,-0.04367672529078745,0.00657858450896007,-0.010634627843468384,0.027089691457511954,0.004121063054039467
FGF12,-0.028021128723161714,-0.004500998052961316,-0.0399679356419159,0.012454089536402995,-0.0206184512709219
CP,0.1331366425670176,0.031907145816584805,-0.04175980274580211,-0.02498745098149866,0.024933333215082728
NLGN3,-0.14507419912943,0.0014733375005354275,0.003722205938709791,-0.02135450761094565,-0.01932630229166248
GZMB,0.00023153631804088994,-0.030518351845589365,0.05718090652336797,-0.04999249702753039,
PROC,0.08241782102367519,-0.01932108666801419,0.0938578950396359,-0.0248932858068087,0.07352728422489987
TNFSF11,,-0.015096329428629828,,,
AGT,-0.113242445649736,0.031648104478304406,0.0072529027971236434,-0.032153252818773195,-0.0489185450884113
PTHLH,0.010585074306964934,0.003902605900051474,-0.043959159210478715,-0.03078848894329755,0.04617491283241679
COL1A1,-0.02766904195938052,-0.006668409511406308,0.017976004435289353,0.0312642157228001,-0.045895572236194296
LAMB2,-0.11955248119632217,0.0198480251235812,-0.016136521909280898,0.02510388523401717,-0.02934482798325562
DSC2,0.11987063967360943,-0.02965001900325931,0.07895036749347892,-0.021579982683384534,-0.06261886211859706
WNT5B,0.030663181825861,-0.009278347136156044,-0.0157060069306198,-0.03685341307162546,-0.04551442208906458
LEFTY1,0.0412867568282911,0.00621716222883322,0.032459225003391455,-0.034835695720170305,-0.022379883221444834
FGL1,,-0.0029697363014781317,,-0.05185622342326145,
CXCL5,0.08916035445237418,0.017442402046227372,0.09683403611814623,0.020670637436162546,
S100A1,0.1183197537687179,0.021430149188211862,0.04230687649471027,0.03682550893353145,-0.07127566374989583
NPTX1,-0.016233206836252526,0.007345506363650335,-0.03503275848976938,0.005464102883340176,0.05035245563140941
TGS1,0.022796787605461433,0.026979714054611064,0.009623610963764274,0.017454421959017946,-0.042680932417917344
SST,-0.04429057329560746,0.0206474217300281,-0.04290385126010069,0.0480401269432402,
IL34,0.035213935946768644,-0.02837370407932135,-0.03509322155996351,0.0014025132652370296,0.027499160110328612
DHH,,,,0.042393970908978805,
XCL2,0.02995716979818534,-0.01690349713623921,,,
TF,0.22012745343738796,-0.04392903547337483,-0.000259824994828998,0.010514314310445135,0.06193573222129772
IL33,-0.019863271166619907,0.03260915629559187,0.07843210852613892,0.060349409342078414,-0.041335735349066156
RBP4,,0.08945790473042176,-0.005062668602323625,0.05057394387620266,0.034068266965200454
CCL19,,,-0.047072418603736045,-0.008333596992416793,-0.02292458480993284
CCL20,,-0.0034733974428495587,0.04483155933289047,0.1188257893490088,
NAMPT,0.06782478647811552,0.04753335935409302,0.028128401252476714,0.04580245032912386,0.008124837903788163
