,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF14,-0.017817840785312265,0.08064930885579094,-0.0024306988743370795,0.024011773377881344,0.03418895772504615,,-0.010545573198498142,,0.017157925779709017,,0.027286867051841537,0.11961487369533552,0.023534908188604313,-0.022811925095530577,0.12778754427224479,-0.045810573169856206,0.08239342005711024
CNTN4,-0.03362381279493617,0.0266601212136017,-0.015321183578157224,0.0926709757851465,-0.029649594627543942,0.04056603130585022,-0.04362234288271984,,,,0.03285709700762688,0.026525520428013576,-0.025497802322223907,-0.0184443918961438,0.06026232275142261,-0.0324995804176781,0.09007556689981998
NTF4,,,,-0.017898186510969635,,,,,,,,,,,,,
INSL3,,-0.018204392755494615,,-0.013004398607452842,,,,,,,-0.021077724881944485,-0.028775055168997775,,-0.022811922891531302,,-0.02615202526952935,
BTLA,,,,0.03781910342896671,0.042587405625379784,,,,,,,,,,,0.025442198566538246,
MFNG,-0.06674458821378998,0.0030300653304036833,-0.021511340227733766,-0.0015114073939217656,0.04551726078254197,0.017889355949919517,-0.011337862277517794,0.020594370221263886,0.08596943094581952,0.05950399027400944,0.12676693502418737,0.01438782218196742,-0.013034827212948725,-0.05600414894349408,0.04047540411482565,-0.007105320648537409,0.019320020665999006
ICAM1,0.045091331236298195,-0.016770371201407792,0.005463224697634669,-0.0095900788778927,-0.02501077465209245,0.0790734017256763,-0.007805666266920901,-0.025849390868491865,-0.016189350735403164,-0.02172984056563554,-0.00551830348925307,-0.020217819814890587,0.033818866779930706,0.03325311251927021,-0.06632992958271812,0.025428877712441116,0.16610648726027147
PROS1,0.09321398980879356,-0.013211609073915918,-0.017531979653142425,-0.0010080830913696574,-0.009593983880409726,0.01192050572285149,0.05414907105624168,-0.03016075814899459,0.031375657158780795,0.028513940617276006,-0.017204050301928862,-0.019536258623577572,0.030805930045991126,0.03602355067741237,-0.052461914516591206,0.042615638352942915,-0.0014978614452335099
CLCF1,-0.026561973079517697,-0.008825877779226967,0.03710730523640655,-0.004533930801405972,-0.04890891926917159,0.011280488299596587,0.06650040232746122,0.043621820132721686,0.017947821701490983,0.17627204999466062,-0.0028405470992569973,0.08428209064816898,-0.0101494298379549,0.006853479341449769,-0.06413819918748549,0.03553466386545884,0.07817163328815607
PSAP,-0.008133560945957598,-0.0595903526756596,-0.0645612897263178,-0.0044516065763398685,0.031888902872548384,-0.0013183849343996242,-0.11008521397138328,-0.07164075190339636,-0.0181732042216514,0.12647460682725234,-0.027896242605915625,0.025330923663164678,0.02220437310670258,0.09417658329973184,0.08199073105536886,-0.06176814809388915,-0.011496803925619857
EFEMP1,0.0027966897052728434,-0.009450218697359616,-0.004059073950436943,0.027820781080011542,0.040547474707768774,-0.012286602079582343,0.004112456782506457,-0.012293125378773457,0.015585160027518516,0.11883584926936289,0.0220831176589616,0.0352315229156193,0.028698419885222867,0.06633347304278629,0.0006203010905582498,-0.087174831871455,0.0319727851743238
C1QTNF1,0.07152941639752465,-0.02832316938734278,0.09415470011261344,-0.007721051826845438,-0.014464614581803559,0.01603704686771795,-0.007418852528144703,-0.029613407034797375,0.01377846115371841,0.039186267170968944,-0.0374308980058244,0.018578653050695268,0.0398151391372535,0.020152375748519497,0.03624056600802584,0.07377773307643926,0.0683955896323415
ALB,-0.02876813178101215,0.085557044497716,0.0011459181266306542,-0.02308745311865138,-0.005899204403183989,-0.014606642946597132,-0.02060694112936464,0.08526342306088032,-0.03848394048843499,0.15103465162029414,-0.017756682752837812,0.08959513928929701,0.06663265647691835,0.023369790645932535,-0.04872944571176195,-0.029571678180621952,-0.04315879351914485
CCL13,,,,,,,,-0.001224741134806514,,,-0.027812094113347046,,,0.09608511476174489,,,
EFNA3,-0.03342406716447954,-0.016692140970719527,0.02035164508554819,0.013123210750695346,-0.010274177964531242,-0.009891613519662381,0.003676688492446498,-0.0353676661198662,-0.02668880838088909,0.02641212570566888,0.037459010382521515,0.04174675880848021,-0.011806869961353026,-0.019722588555371852,0.021118125501417048,0.02498444900341775,0.01598715111212776
DRAXIN,-0.07226815681148015,-0.037108264055392956,0.044100854196283006,-0.01939632490492975,-0.02344320331015735,0.0014229018013280229,0.01635271519268998,-0.0002228328987108426,0.07441197885511742,-0.09632398758262097,0.0028788439864195414,0.03890715574354484,-0.054606588684028824,0.0641726192683331,-0.037924001624492235,-0.032466087444439434,0.008768841631446995
RAET1L,,-0.014181398755535318,,,,,,,,,,-0.029129635940893114,,-0.014285716162113974,,,
NPTX2,-0.04804346510701383,0.03583539950021953,0.0240778391976517,0.02997934991319398,-0.051120768865807645,-0.029867166899769947,-0.06644492608700311,0.01972660276775237,0.018578422386293963,,-0.008532165919236051,0.03275227377348533,-0.007913403374354316,0.04832474200399933,-0.05612123648974468,-0.008560700224089803,-0.04457681010602916
FGF11,0.029835164407019985,-0.0011772465991788008,-0.0022370253584404103,-0.013246850557903938,0.01224925681849972,0.031202817182688428,0.041643389332087756,-0.01102793583198258,0.011613497049502815,0.07959789162501225,-0.03372067023156522,-0.057666825077150624,-0.00795027661870706,0.09763344747499202,-0.013133571188643145,0.0509105252242202,0.057178449965135075
CD59,0.0018855432269175045,0.005257685089384751,0.01676185100027463,0.005749244777140054,-0.023277668280447507,0.05288077030668289,-0.05654991870626799,0.026674713278544027,-0.06492465794322358,0.03770834201060697,0.005949391032037593,0.035533843882692255,0.026955398056198968,-0.007835745776020104,0.07599520142201727,-0.041896200251277625,-0.014998888925533463
COL9A2,-0.005922544650993614,0.0032191054708477843,0.030519476815765643,-0.04413163275545521,0.04359268117148825,-0.00515032438565417,0.012673238240057358,0.00614474072786281,-0.025028829896722456,-0.05715878923037358,0.03172994957505588,0.0428573087216869,0.024665273474913332,-0.033984596457015806,0.061695637391935,-0.004093012395292876,0.030873054468901536
DLL3,-0.04174360273651416,0.011007668891500151,0.03139380433613527,-0.09031209626830486,-0.017428928367118075,-0.027159366566565073,0.003345815496898616,0.11859199254541278,0.01916933690457265,-0.0017951518292772103,0.039187901253913665,0.069377534291859,-0.05641416688553744,-0.07073534004756567,0.020656657309427708,0.0273022128786313,0.05680184605555188
FGF5,,,,,,,-0.01640919121548748,-0.015310401526333698,,,,,,,,-0.015119373232966934,0.09836680233377763
LIN7C,-0.02271109469128098,0.007002214345159529,0.014821215758716503,-0.008826689888470726,-0.012361771489145582,0.035991863029266394,0.032161180118073944,0.048125079189530746,0.054563381542331334,0.01334235184846391,-0.020822721490501895,-0.004120151128366451,-0.002190927129483755,0.02708060089822814,-0.017621858687962066,0.021892014806040125,0.008741988522865202
GDF7,-0.020325222396358873,-0.022317236387539473,-0.016440720216810208,0.06284288013499811,,-0.020864610493593966,0.02544843763240695,,,,,-0.024971342598834507,-0.03319948955868998,-0.018544761790689267,,-0.014325435689854548,0.0771304616143818
PSPN,0.03901516758485177,0.011166597843049346,0.01470967316913232,-0.027718835357571345,0.033297941524285224,0.00644137033598593,0.051918201221048954,-0.01059224375564126,0.08457538355316219,0.08181782673948654,-0.0017711105399450258,0.01814324284297487,-0.014870197066955358,-0.04179789708854056,0.10232694602067156,-0.022142553700985976,-0.0632066620411345
ANGPT1,-0.004887590863355662,0.027456676856704155,0.04755249629776549,-0.013985981969638813,-0.02127043459113734,-0.025141963092835933,-0.0025297010270854364,0.05486069322098757,-0.05954246254053251,-0.030777962123156793,0.038567114415425374,0.04047595187518827,0.08289571146768926,-0.0013797932675850457,0.06388903356062775,-0.0020169259230085968,-0.026166185128540166
PNOC,-0.03870790339512224,0.033148679196982944,0.041555888078222504,0.08504294167444386,-0.061247438570994225,0.008841274498305155,-0.055526248807973896,0.03487323786201872,,,,-0.026554635560865444,,-0.0043869311471142584,0.12327244670221317,-0.026991317872802408,-0.030517580986766987
L1CAM,-0.05665655517232928,-0.07896131077427773,0.03102906018395671,-0.016568181430025038,0.06871362325643161,0.007233829227654205,-0.006122125346374782,0.08525935853756596,-0.04437450298737637,0.08644188431411462,0.05042299564573223,-0.0237138856562069,-0.03243577430692365,0.022989661336016962,-0.02708109790620927,0.03151532624255778,-0.030068548283893035
APOA1,-0.0036800073355502433,-0.0021581452782165073,-0.022768190376804553,-0.020252202211063216,0.041126216506594766,-0.011135734650579267,0.033820983663579406,0.03285537119103595,-0.05721902643472419,-0.036177969783199565,-0.020078219973258003,-0.02036740512768593,-0.028028231309717905,-0.051484371936871345,,-0.049980362862847495,-0.006913765693367499
PSEN1,-0.039867319818544376,0.019065140408232553,0.03742961048814324,0.06847359174203795,-0.009981873205307683,-0.03027474806291176,0.0028290713953872536,0.025657839714519567,0.03142754231994185,-0.0032088367177380483,0.0795021372668115,-0.00043218094941801166,-0.0033012665728934906,-0.032726712881962154,0.0018037317827168538,-0.049471646548214156,0.007241536200908571
CALM2,-0.11989375395711774,0.08166609523735442,0.014577400213632182,0.0023854666349571274,-0.027388947437696654,-0.01732235923011779,-0.09535849161999446,-0.012064841304967374,0.0272366850085854,0.10844926744444461,0.08558316013137998,0.044848803523481244,0.013526423150124846,-0.03368076692580323,0.1035118548078228,0.010821281470495417,-0.0891091464931402
CLEC2B,0.03133416033359692,-0.019404913593847762,0.08474447709351506,0.04392958913891868,0.014940539939912128,0.006372843913157399,0.05044443739069301,0.03343630895274903,0.08310836965024818,0.06467381243568866,-0.006430922810954868,-0.03162230999280272,-0.02009711401029919,0.05707944496172391,0.014002457751229373,0.024349537080565288,0.10241899238897255
NTNG1,-0.0410633961817762,-0.03921289636166926,0.024604667429523507,-0.012473503223487723,0.04020455565470485,-0.008618233232391276,-0.02099390625481705,-0.025116698448359943,-0.028850135885125725,-0.03879072770626138,0.02419626258537101,0.06113721988889518,-0.017945782565079116,-0.003633228483812762,0.10956562920024296,-0.002732828622298737,0.004975670530559287
LRIG1,0.00404725694395406,0.07228480898008018,-0.028504636009637364,0.0177030226344035,0.034248411503015205,-0.01783015094972981,0.041597449309991125,-0.005944248323360503,0.05461171125877782,-0.054672630617387585,0.0009619793741846989,0.05137362545894776,-0.011701320372254624,-0.018622439930549874,0.007314183479190273,-0.0248070991684568,-0.04422968354433148
CPAMD8,,-0.01671156426005938,,-0.015381883100475611,-0.015984165652998514,0.020889004399168513,-0.014844321747218786,,,0.08298882728080988,,0.07375863157171726,0.0006502701798525454,,0.046067707246857,0.03603166148231817,0.030717562864441435
GHRL,,0.028652064605978987,-0.005171256659338074,-0.009598320556265845,-0.0128472517588277,-0.015528025413928347,-0.03156854375843333,,-0.05856583821852051,0.02481304747660111,,,0.008394648352767826,-0.020059760366049405,,-0.03761721109767593,0.044334781722005355
NPY,0.005615489237523148,-0.03565026613532899,-0.03182250477468854,0.03067896646054684,0.08485957585189335,-0.030908507167421648,0.0032118929988445045,,-0.05664159031278982,,-0.09789364474062456,0.03577824095230136,-0.01637629193847453,-0.0488327423652442,-0.013077596402327885,-0.03302361172349315,-0.04633023881503142
MMP2,-0.08233000379590254,0.010534162629482811,-0.01074796779837353,-0.031666894546187506,0.022702606842072034,-0.005714865330552838,0.055979491259688666,-0.09382111177150822,-0.017520985045519414,0.04010159882019997,0.029940638131203418,0.060110878474202635,0.036309038966391254,0.023862843090014737,-0.0076847055763694634,-0.007257019066450166,0.06426970026285016
LHB,,,,-0.013396458536668352,,,,,,,,,,,,,
PPY,,-0.009806575678903532,,-0.023319327192537053,,,,-0.014176887954395239,,,0.009187463199838061,0.038994006850360856,,0.0646410488121741,,0.049333726034345785,-0.00439241159861521
ALKAL2,0.08372362720090604,-0.02659498574077044,-0.01319637162572021,0.03096524205743849,,-0.0027254745864252927,0.0742691259718268,-0.024632921830529488,0.015126501692033886,,0.06795538885313494,0.02673882981393843,0.024745984440689886,-0.02831448441163092,,-0.024024212303856797,-0.0013451153350868886
CSF1,-0.036597536413057866,-0.005545033456866928,0.038862836807608096,-0.03334443619746897,-0.026459390204059165,0.03564555356017377,0.0585836795094761,0.1295273282754263,0.06847824952643057,-0.09661075901668897,-0.02075859219821861,0.01822709374149761,0.006934896074064782,0.018813214927675372,-0.08589276110681338,-0.023987346283085385,0.0852610656721697
SEMA4C,0.043317147854902795,0.023708450607773556,0.011648574230300674,-0.013269114122397223,-0.024187269360061162,-0.021698328399728416,0.005235504869665909,0.06850548950438667,0.0635381343677501,0.05606537222872821,0.0034072671541574384,0.043886404887179806,-0.07929846474232916,0.02136829125491122,0.019748035374522466,-0.022875718179152776,0.00884365290553607
BMP8A,,,,,,,,,,,,,,,,0.04763178298968956,
ICAM2,-0.048627231080324275,0.056290168077598755,-0.04968314818309169,0.0018631923091552698,-0.016135460484781372,0.007386341619937651,0.06538778036796819,0.04532775667792243,-0.06221973820119468,0.11016993589986011,0.04940125883071546,0.015013071198517405,0.011211477117397771,-0.039338888117367424,-0.03656201604220455,-0.02455618723620631,-0.045176842515301165
SYTL3,0.06574294612822604,-0.05686265656494205,-0.04689436166231473,0.0216916971151504,-0.033033249465662426,0.01628577235551477,-0.0003174942830426258,0.028664202788204095,0.044553580662922046,0.14844937280321271,0.018619556491258533,-0.026956028996863522,-0.02615600589036564,-0.047386464890558644,0.01657418789845972,-0.02426515540885301,0.02411491911357477
IL1A,-0.06156405259691507,-0.006923717569885381,-0.0005357666944165367,-0.015773635339991026,0.012289847825471819,-0.020864607752741585,-0.0006946441362989909,,0.0033319494826334014,-0.054441644983920096,-0.0498041779009063,-0.017081322812226647,-0.025171353916325898,-0.02957984514458139,0.1720443406223083,-0.008486139355768243,0.1531053597647148
HLA-G,-0.03214591507084128,-0.021821786422403972,,0.06620390100179835,,-0.011269276482158412,,,-0.04612333806113174,-0.0438168879300175,0.0648133513606774,-0.025938708844546424,,-0.022099914890991217,,,
PGF,-0.011557033360535067,0.032560061633015946,0.0015647669910994436,-0.033213018065162164,-0.03841008378692701,0.06868245938428075,0.08413757968819635,0.03390675220808839,-0.047629101842181366,0.08331997042749102,0.06319225912373698,0.0460820044935099,0.04122620840416818,-0.048670396019649585,0.0850755024041259,0.021880202012856197,0.015338570292761911
LGALS8,-0.041137744460036124,-0.02021103373142203,0.009793796563721622,-0.043700942581917736,-0.03406863060995202,0.04168016381152156,-0.012638932848321939,0.007698287469308328,-0.02422583661676999,-0.0465117237134457,-0.0036546983270958388,0.004463004259326346,-0.020725466709091426,-0.006909975859029037,0.028666998692232395,0.055377063956202205,-0.054698088371780106
DKK3,-0.03067110270370741,0.0638645926339427,0.011163544094300178,-0.035367910095998045,-0.04281102802886112,-0.030580160982398998,-0.03540478054699907,0.01212954269849374,-0.06027783708856987,0.19747968164083607,0.023261292129857298,0.055627480160382735,0.06472844853980149,-0.06548162894655635,0.016437195432680102,-0.0165960590935572,-0.1183658888580958
COL16A1,-0.0007452611011004499,-0.014308427835755777,-0.02016742283253424,0.02552083717935514,0.027344033236045152,0.04586775064239437,0.06742488837038448,0.06390243427578383,-0.06691877399569203,0.056186643981700736,0.02294692747324453,0.04124064892961887,-0.03068749898954958,-0.01925756763390671,0.12670718148468368,0.028118779079314652,0.018632612819513884
TPH1,0.01565940545185928,0.005128233282677254,,-0.002909415896582057,0.05454484222989136,-0.011941369940044973,-0.017646153441874025,,-0.05997887389230496,-0.04199427649289288,0.02937014327711522,0.02002156173795222,-0.039421206823718836,-0.0005750548071716558,,-0.006073455663354589,0.15095070248159936
TNC,0.004207681449773856,-0.002775141681563075,-0.044329320872905156,0.04294443780637325,-0.011821860703501086,0.030595129685213145,0.03830491368838958,-0.08327001037196084,0.049093254893216275,0.10270769246747972,-0.020455636331658016,0.033919326888517634,-0.006985066655440252,0.07813552350959496,-0.10225573511346367,-0.04715234126910704,0.026191254663773644
TNFSF9,-0.0381487176441497,-0.028491893505778996,-0.02206734180038777,-0.023203645320875953,0.02121712865583928,-0.001516055412243984,-0.006832502359977596,-0.033551339059697524,,-9.938637631479051e-05,0.1462133117807788,0.024392453115897585,-0.022033940672761255,0.022633578249497636,-0.00723417967821583,-0.013119943341046467,-0.025220569110023464
C4A,,,-0.013004432729864186,0.0026176146471894126,,,,0.005673018009417111,0.030619673807368252,,0.02747140040529852,,0.08412560671700457,0.0009741805245717367,-0.03875369565680873,0.01984770919995144,
CNTN2,-0.029446192968237406,0.037729148391882225,-0.008626838893902615,0.049559138373436645,-0.007472266302536855,-0.008604463318875188,-0.006457336233911613,0.024447653813527002,-0.03771625862763105,0.010663046969015506,0.02872901849963723,0.029431278034261085,0.0044796119558550476,-0.0642215715588857,0.054376756204540015,0.04147052423270257,-0.0773219038922553
F7,,0.09592876415475175,,,,-0.010371113868465615,0.08717693294714252,-0.015327106394589804,,,0.07113697532085775,,,-0.01854476358392242,,,-0.014931006685517879
LUM,0.05455899540956754,0.01626379576762101,-0.01917305983816842,-0.018386171660266393,-0.03109087141468014,-0.012965718400472503,0.04243110070743077,-0.0006723721446428251,-0.08451446086186194,0.021032399346159678,0.053068629795227786,0.015147832947014802,-0.012949482409139417,-0.022974119806095525,0.006937716726851073,-0.08038885356193357,0.055106873440435265
BTC,,-0.014181392848526956,-0.02034962751357151,-0.018816729176083513,-0.015582044431915312,,,,,-0.018010728892464165,0.09363999736239502,0.04927773964670156,0.017620950429306885,-0.017946125650938723,,0.01424269214795326,0.06091184270134228
APOC1,0.02832845970986805,0.0003782917964716059,-0.02684158864968352,-0.0006419041425287523,-0.032037429071248194,0.017754940076401878,0.07708787888442632,0.05673817376224857,-0.12162541473638169,-0.09305806768230554,0.017339207253348976,-0.032003571169162075,0.0062147351890244435,0.04277686246128324,0.07626832429798669,-0.05463142112862897,-0.006267876129926509
PKM,0.03646865337059949,-0.03763893906508734,0.04116034505033274,0.005947654905529613,-0.029585403758370262,0.015993083320104216,0.0017038822147587265,0.02715434428859731,0.1068350771457277,-0.010528832519297475,-0.015497140362098361,-0.018186038466410696,-0.028677691908388925,0.12361257036245772,0.07356207204621551,0.01710687612188841,0.0410828296681345
TNF,-0.06032228777100599,0.03752883148758061,0.03826392929875211,0.0011726204520139877,0.03490277515468156,-0.025478919482796923,0.1175744842771734,0.03141121749245968,0.011188485191048403,-0.07015376258434265,0.1127734062498285,0.001528845936098724,,,,-0.036538451038293604,-0.03178610386878528
GNAS,0.015127782774710441,0.021262105385844336,0.007327206105107388,-0.046549825631614215,-0.00509187081051294,-0.055344138493391384,-0.01161577069116569,-0.044882920770634306,0.023226591389986787,-0.028037176186126257,-0.0842010015057946,0.003915324938061925,0.01761884683467008,0.004981303514627553,-0.04681585775068894,0.06342081638534583,-0.05306016693801557
BMP8B,0.0382631095567556,-0.04329133852020327,-0.0003133595287290615,-0.020512771586066687,0.013705392694332822,-0.03285109110692253,-0.047205562802477466,-0.024742233517796426,0.04069869533617299,-0.1447473538163793,0.013651646887752984,0.08458661331713467,-0.05941684198983272,0.026089714048925624,-0.058074954148857806,-0.009322842042820422,0.024544537081100926
LIPH,-0.0278085426815667,-0.016022729292885184,,0.03695910225284545,,,,,-0.046123364663835695,,-0.0278121043419587,-0.032477046872597656,,0.05997089482203573,,-0.02126265278175884,0.08766608430764715
CCL28,-0.020325204555118898,-0.006787753094945457,,,,-0.02230277044998099,,,0.06119477020001301,,,,0.08625074540062588,,,0.07397368745331982,0.016881363182338648
PTPN11,0.009744301045133649,0.006030798896036593,0.028627846582686158,-0.026740187625658246,-0.05083062470636075,0.002397403128123833,0.010767885313302299,0.05756258102442481,0.028914554636870395,0.025290118392093615,0.020826607631131405,0.004310028990244887,-0.06305825043611642,-0.04892726538704138,-0.039105462790907104,0.0037476291042412117,-0.03780059980085225
ADAM12,0.01569815610995203,0.009157119954077819,-0.015485766097439353,0.010874964242063462,-0.036335417227860455,-0.003980004834548404,-0.004807060212514809,0.0017107561103003254,-0.03594424012876381,-0.032849904263638846,0.08731363170968542,-0.006610207656628484,-0.051053390005407095,0.03497049568370133,0.08137150493371711,0.029070398885587947,-0.008458471287306764
EPO,0.06537179485774651,0.04143598714431146,,0.034906812059457636,0.026657451571178197,,,-0.013935996568598917,,-0.05988830119891456,-0.0302046556011532,0.05596332301457353,,-0.017742370088731165,,-0.019382600987253473,
EDN3,-0.0076285317889258275,0.058176042797362125,-0.0405061625178255,0.022462916106669444,-0.017248518378432477,-0.014875238272758115,-0.011540771369847094,,,,0.06096298467324834,-0.01674990846723709,0.009195715259652633,0.026015518428421713,,-0.035218044874149104,0.13829715372252172
CCL22,,,0.061429520165236506,,,,,,,,-0.03418516458888595,0.05031823735447671,-0.0030642801475629384,-0.015568157379813777,-0.050818387409609915,-0.0021537568435893344,
CCL2,0.040408071093075225,-0.0027153115318027977,-0.01241094886920234,-0.004488527022453544,0.019601050983612728,0.012283755025757096,-0.014388394246071976,0.05631426405916164,0.027073515083075834,0.07594457886358381,-0.009267245688111936,0.0442948107653276,-0.004999438172116586,0.03309590593826085,-0.09421544271467852,-0.08738866559405752,0.06778368882044986
DSCAM,0.015042787731078576,0.05987604732071401,0.02375839612003616,-0.029381764377986418,-0.014969031220181143,0.03516230905637582,0.039442191122313806,-0.020502982921281634,-0.024536306237354505,0.035783117856140405,0.042588728889905766,0.002995947757734557,0.05620187592264952,0.0063215156375438205,0.06141672652269667,0.015964707733962708,0.0005366104814509386
GPHA2,,-0.017858145953903535,,,,,,,,,,,,,,,
ANG,0.01354008562372623,-0.0066311927918561156,-0.05600115603685513,-0.0024541791649737264,0.06728439557189125,0.06725474367173752,-0.06211961880163068,-0.027939395346897683,-0.012256636526187047,0.060582489247296,-0.029992991657971715,0.028758673169831644,0.05882178000634297,0.01982867619783883,-0.06852390246554028,0.018296172412733173,0.02533372730722984
FBLN2,-0.03284659146180915,-0.018187305269024834,-0.006995015288307169,0.046120264329982306,-0.042019171830579516,-0.03483546545535396,-0.015447814778029615,0.05477010260950841,-0.057480843450348616,,0.05707399320721382,0.03104464017988598,-0.03599863005280331,0.0013963068244793584,-0.04801670282423432,-0.015021509143046717,0.042340339908042736
VTN,-0.026312198819933127,0.004625608848788126,,0.018497906060727164,0.02673599343457711,-0.011941366035206234,0.06961686190897864,,0.013624284406811241,0.033819021322582736,0.054399828845526986,-0.006686151157444539,,-0.02297397457748339,,-0.004549161810130035,0.0015952241254523325
VEGFA,0.00417388423397381,-0.028465092517248686,0.022389412398559513,-0.0002507073441010983,0.029411350119435825,-0.0075723587819324124,0.064174587153144,-0.05460692238016702,0.046574969234318024,0.028422054241743808,-0.06534001169106585,-0.03811538083207044,-0.01490443578741477,0.09087393657212058,-0.06750638546901919,0.016769700370440135,0.06371314023456882
F10,,,-0.018766041811634642,,-0.015837973348917164,-0.020765764238394355,-0.0241371696957467,-0.044963483147788176,,-0.03944995346139197,,0.012238970941623349,-0.020547800076024914,-0.030728641100502985,0.06277288565797061,-0.03421987996860005,0.007931943607423263
SERPINA1,0.005602757498517711,0.04611028823953617,-0.012561607404258688,-0.028700081479175674,0.02202244117052427,-0.04125944775776834,0.07399431450990153,0.05316801424193293,0.07582957509445874,-0.026523520501361995,-0.025561515107668825,-0.036223050069377254,0.019781581792180158,-0.03082925067925762,0.022362258781758577,-0.057411470883972804,0.013108114535932143
VWF,0.003529252318204614,0.01860648828121616,0.06676503949887676,0.009559338235292491,-0.014456270333196717,0.1056432610312906,0.0740773121622152,0.050246997350639894,-0.061258504419654664,0.039604344756041014,0.05940166704951048,0.013126691095729538,0.06408215301637887,-0.08209245694259752,-0.04650849489849205,-0.03907071450473608,-0.024994739056160488
GDNF,,-0.025092754706542614,,-0.01668470557300703,,-0.018587199241224622,,-0.03710009151594113,,-0.02303593287488639,0.01828090890840897,-0.009234061302842232,,0.03352200530847318,,,
VASP,0.017599222757516856,0.026965861747817125,-0.019738928524247242,-0.034605164912893206,-0.02156104871786585,0.035306186386102854,0.053033271034957086,0.06289754475437803,0.0198605235208738,0.048816806715792166,0.02657906545328429,0.025756051113836664,0.04313435972989398,0.006725243611215848,0.044653532445326445,0.009968846087445159,0.034683983166766665
ADAM15,-0.028044786343701087,-0.05588112754404124,0.036445183801387726,-0.0018960063768258372,0.032952828888732875,-0.008869666871761332,0.08761062465886292,0.024270896559734013,-0.03926561873547257,-0.010795462087955433,-0.032003580103553156,-0.03899549003511718,0.028670791752016065,-0.0072796732350853734,0.07549341302619271,0.07418926632158121,0.027484833332259775
WNT2,-0.023633777335248973,-0.015107307570570631,,,-0.013640308712485758,-0.01965063177614459,0.029047878032227182,,-0.029689033580970206,,0.12471922676159089,0.015576869525339352,,-0.0038593927885337605,,-0.017121099775207222,0.07190518224736539
CALCB,0.02411788248016186,,0.08291284254834574,,-0.020504063702062376,-0.012103851938929601,-0.016409191037163456,,,,0.00836145945096777,-0.030454436611853195,,-0.027714353860037826,,,0.13374833780594203
OLFM2,-0.016045009470846985,-0.03385552824934128,-0.029750784746410013,0.0024701049061080092,-0.00047723782883748935,0.0009830486301479263,0.05304187371409179,0.040393968915823315,-0.08475365794455317,0.03552016226364088,-0.00881416188530581,-0.01671779102576886,0.021972770795666594,-0.008446446178637315,-0.002525390106498767,0.006942862692612829,-0.04256214634465225
MFAP2,-0.0317132164262136,-0.00437101882669829,0.022231932802174753,0.0019485304256475627,-0.027437272262509742,0.04630922028469376,-0.004906422239160191,0.05196660455505331,-0.1493293205402376,0.007474924009608323,0.013613639653299797,0.014836731474985652,0.02842319282603613,-0.03739158664095716,,-0.0032443956323318464,0.050381074641481206
HLA-C,-0.0053580000843677375,-0.04723692481250898,0.03247755062176603,-0.03914569403024877,-0.04406677904416539,0.030166516365872257,0.04959949942929095,0.042264752180854445,-0.024910890907327864,0.09681329488827449,0.019342975952403064,0.034080014715052884,0.05598262250558663,0.04930325956814919,-0.014260721974850473,0.014821303593379671,0.012531197741618426
THBS1,-0.027892744531045163,-0.024097958491509107,-0.0012756694688512702,0.020686816455036536,-0.0057462421108993135,0.010880255943053604,-0.005385767223215158,0.06296974764582469,0.02234934452632441,-0.017458673103184743,-0.017869136609460965,0.07562724393153876,0.04964342083934881,-0.005941753616782034,0.009167345910479371,-0.018161862778423892,0.06811424745450109
HSPA4,-0.005825616368137403,-0.012756586901345101,0.02359916283548081,-0.022066248425521684,0.07732276928066893,-0.004291805548645412,-0.023156293234567107,0.00792888680172084,0.0023203026912656825,-0.08088255110264578,-0.049709147746707254,0.03875570324075919,0.04247739747354394,-0.01331656362118903,-0.017238873413236402,-0.018405205970173543,0.0012520441782904622
LMAN1,0.052750681379790006,-0.06868859761452586,-0.0024583804027780293,0.030408158146319385,-0.00272576699472512,-0.04922415723420331,0.05295277122658249,-0.022569911704823163,0.04307563758282291,0.060950717602157437,-0.004530374860293036,0.0007328021624973142,0.00361508965827772,-0.019012827756148015,0.0031169572053272657,-0.043680645937398795,0.014696099059458265
LYPD3,,0.002878107450418555,-0.015154922201545674,-0.015039527627923353,-0.016975013348825146,-0.015007881648678315,0.1566576957017142,0.07702491870467046,-0.05107015269212729,0.07764968916224387,0.05819736696938411,0.03145057385346664,,-0.02825797148935959,,-0.028726515683028295,0.03138824983857567
APOE,0.021790768373849474,-0.010458124439603565,0.009328235065134895,-0.058914654187190295,0.03191571753440273,0.016193374116153837,0.03358099796079725,0.04728958347979988,-0.09188574380709488,-0.06041357302053381,-0.061540955982777465,-0.06486757215801442,-0.014130663418812105,-0.01714606517815554,0.08708103375252105,-0.08543626788753052,-0.009576231536178441
SOSTDC1,0.10412749855378141,0.0640615227656659,,,-0.021192058164976397,-0.026090107544222887,0.03790914561854896,,,,-0.019001308827160765,-0.003043515551193368,,-0.032009052757699705,,0.007001169511148547,0.006054216197360367
