,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MSTN,0.08830640852617994,0.014915606156466879,0.07808322405620674,0.032372273256039016,0.0814127188678148,-0.009064732430613238,0.07160248337988995,0.12936657032701587,0.10888136775571061,-0.10004873174553791,0.0701916266896268,0.05375497875386995,0.01619966047108233,0.1148624157488251,0.01332151002857173,,0.002890137894591924,0.054037448208042724
WNT4,-0.029195927766532768,0.015328921799222725,,-0.025270329938416738,-0.015341487301445245,-0.03129247473100567,0.013188296585567092,0.04724119284964751,,,-0.030966688113359016,0.0764229070234519,0.10293548597194913,0.04621438953505313,0.04690678308913745,,0.0019400045588100232,0.021169285023404354
TNFSF4,-0.027008874047855576,0.01752466238711386,-0.00015301645846933984,0.0052891243538788464,-0.02435233867365742,-0.0175068434725628,0.02136675119579085,0.04563823515203041,0.01062558687787581,0.03880950675425738,0.037684455134816906,0.09912523751749466,0.11122551625779663,0.06691880338728055,0.07811285311519302,,0.05861069441232708,0.07047179951707916
NTN1,0.05073522698422409,0.03783708215413414,-0.00461772791235179,0.046412500109955325,0.05941508603533831,0.0574193883442677,0.10438067443730023,0.05668206211887596,0.09540041927979076,0.11302050478638487,0.02417632314547165,0.027977951300388656,0.08261867172928038,0.11894279240092415,0.0444071396352816,0.04105054408842369,0.11941648745601346,0.16276691401766843
CXCL12,0.0546811004775426,-0.034669519299009736,0.01436611781317906,-0.01700985610875407,0.06415732731721516,0.017050269603967536,0.016868479160953197,0.08273536265579873,-0.013774265803618246,0.05117993671581265,-0.030435609606183463,0.03536378020319418,0.08919005235880699,0.012656350996281759,0.009997013478246029,0.0035086690747390104,0.04005878693216217,-0.017674676750454425
GNRH1,0.001958999015508989,0.013450760740028768,-0.02625767798538087,0.01125553190567532,-0.037662664643899654,0.05036605744461828,0.020024610560515767,0.031468527694373374,0.07236715415171631,-0.03754876674234479,-0.039993896955067255,0.014000754282279908,0.04036274549046573,0.08689921232356043,0.11520154075721534,,-0.02995988659590453,-0.037309038783598515
FGF8,,,,,,,,,,,,0.00708625987693931,-0.02076033375406318,,0.0026096268256581337,,,
RIMS1,0.06222629640378081,0.08616242649455332,-0.033318385405300584,0.006667734574629234,-0.011774985752258573,0.006109980897046291,-0.05451151526293828,-0.09270820702504044,,-0.0026360041747050308,-0.016776486502634164,0.08523083381298523,0.01095044695925859,0.05291072198121536,0.002351029082686045,0.01602467439433462,-0.05317371811648574,-0.08360140064395266
FGF14,0.044917075225245,0.0330914920924071,-0.012419228621282637,0.04812015511920988,0.016582539792057486,0.03038479528123858,0.03132580101239768,0.1510567218122985,0.01971049426338804,0.0816188049174436,0.021788419982216378,0.05212614637263974,0.08109845969425213,-0.03752348008250432,0.020906484338681367,-0.050626327576783176,0.053698352641645034,0.15688348727125104
IGF1,-0.04900987109337558,0.02375761758975549,0.004913530341733366,-0.0024264487065906726,-0.0369451185632734,-0.0014731758516116716,-0.031680014030131265,-0.0026756190760309074,0.1435809207600772,-0.0693648760899599,0.019939756787789496,0.008752338252275242,0.1244834902982138,0.10688247885506179,0.014597350857582361,-0.052756704153322,0.034301856095260576,0.055362473689857805
TNFSF10,0.0061663893341349345,0.015591817443120251,0.03404046127827417,-0.025895403411891012,0.02068524267835675,0.010405161550746483,0.05256289725177963,0.05571953542118534,0.10913940791516326,-0.021760009605069002,0.021959550900792837,-0.015625849151857576,0.1281414866527673,0.08445892847735294,0.0479775715002823,-0.04035073785615094,0.08173996288658049,-0.014458869614138933
GDF5,0.05066133587121862,-0.01849777193435357,,-0.001708777848845863,0.041328733841385516,,0.0020004785953591443,,,,-0.030234100724882248,-0.034582102909318686,0.08571461940440984,0.03860202830311021,0.03865262172466796,,-0.007953875988378309,-0.03082169595169826
CHAD,,,,0.0030982146066764666,,,,,,,,-0.05355172274150472,0.07444412336738414,0.0022087689533724763,0.009033251589100628,-0.0015251492408223518,,
RGMA,0.01847560096335989,0.002407131686345506,0.04173797244270556,0.05308504308996174,0.02311784517069585,0.031930584932291145,0.03909990273153356,-0.005672816873535088,0.13319118723848078,-0.03164226157405999,0.07923996419340772,0.04100222190141558,0.12236361960665831,0.1573958705559099,-0.008703496972581997,0.09993995748012369,0.05379452105325158,0.08872577811563279
WNT16,0.014416289024036579,0.04287185724718484,0.08586511050392616,-0.026568015604788504,0.006061326666618959,-0.043770966017424966,,,,,,,,0.01436175813298114,0.009585559603808235,,0.021762796130380766,0.04272068189857634
CX3CL1,0.1400349272071277,-0.005997896019750317,0.0005235681283247605,0.021016317989660183,0.022385602231519655,-0.028416740433852998,-0.056534620589574,0.07543300118960487,0.06120446898570834,0.02195977238884202,0.07999806706821701,0.035108456449987974,0.13165276047751054,0.14634982733899699,-0.006501397148878904,-0.05746685350965957,0.038881282608722686,-0.009615873494520498
FGF1,0.0652561934601781,0.03080251508256794,0.033293597441088965,0.01626669962681978,-0.02337781017406327,-0.03079923230175869,0.028179480156601412,-0.05136492677720137,0.13681393670814246,0.04357140090088318,0.0077659030352321004,0.01439090844140748,0.10256236737040848,0.0009350286327311151,-0.12451737538668747,0.08928899982161166,0.09118805809310337,-0.17071082151896874
ALOX5AP,0.046377776141805736,0.0634250301008564,0.03329603783909677,0.027722250850250818,0.0023771178773489654,-0.029961339243381256,0.03397975391158207,-0.0011767616873667004,0.06221339763064521,0.051223527013692656,0.0130794415116343,0.07873712139036085,0.02125055695547442,-0.08675131141521861,0.0086942171015161,-0.05274180346867191,0.028494586441326686,0.10107317585133407
IL1RN,-0.030039396871228356,0.0037599338307082457,-0.03260506906348764,-0.01762681916647555,-0.013742995125054717,0.01975656768236528,-0.027833727594203155,,-0.040815000398331934,0.1484276805987597,-0.024829037365644662,0.0058787727982528805,0.009634855939565734,,-0.014242137068381473,-0.045933201687461164,-0.04088003437280828,-0.007496608906611193
PCSK9,,,,,,,,,,,,0.006968733536558462,0.01574994938460585,,-0.012369695331881522,,,
NPW,-0.02407651205151158,,-0.0020696548459417123,-0.0001475781291077654,,-0.026769421102495746,0.01604750226125529,-0.0878118301361107,-0.0047323002910370305,0.019361423545221447,-0.02981408538231106,0.07758519974810384,0.037216464372195765,-0.004910763655405554,-0.0031924944666194307,,0.03489685600839161,0.06415322339136621
CXCL9,-0.0216813380551047,0.08715853752486989,0.005387803453799708,0.029726422352616237,0.006996680047403343,0.05147195748541796,,0.0019557092745682383,,-0.06499629988404329,-0.03940745862649656,,,0.1314702469975551,,,0.05325725272484124,-0.05920069499664615
ANGPTL4,-0.0035865012740706457,-0.020650019953950955,-0.05393992393193284,0.017398030840500837,0.013214214715082898,-0.01894442457581349,0.019741057461773848,0.07309861617286306,-0.12524485675843017,-0.06907471700587763,0.07182747741400913,0.044300917312151515,-0.10406445603888478,-0.04704919151879408,0.05233641960284145,-0.07159090999826181,0.05227780927218025,0.07328764439340368
UCN2,,,0.05059753417603221,,-0.014562994765338465,-0.011286469013051042,,,-0.1480561630911473,,,0.021554964631924113,-0.03031323785731738,,-0.014518977436067669,,,
OBP2A,,,,,,,,0.133131620683945,-0.0024731684597086166,,,,,,,,-0.027698267584161978,
COL4A3,-0.01170204864339624,0.031414010742733825,0.02117926969688926,0.05419775953006412,,0.0021430171173602458,-0.0059202265337960835,,,,,,-0.03507264193155041,0.007302996978075,-0.033374594793998416,,0.024279348173444296,-0.040026210775270986
NRG3,0.12388355161761866,0.0209334150842066,0.01676918775549942,-0.023260970951366408,0.014425815581373284,-0.024199062156612546,-0.06747332571939048,0.033311011987647285,,-0.034838736061563735,-0.03231503666954354,-0.012744280132542338,0.06415368346921176,-0.05757535877785965,0.016068262528457396,-0.08771168099217413,0.043174228038928335,0.011107186928916902
IL23A,0.006218799725801672,-0.03208767440863416,0.013787917946482018,0.0011420020992988173,-0.017815501086635314,,0.10471923765589053,0.004515176559182496,0.04066210817553811,-0.023534591287486972,,-0.011181302795209604,0.05912863312851572,,,,0.01272280338892595,-0.0018234976304698672
COLQ,-0.0017668660593400671,-0.00887527765047175,0.003498513610879525,0.02013366829935509,0.023861619534768907,0.04929079721815064,-0.006738687514978249,0.13267478151443207,0.10853613946225402,-0.024864612700124657,0.0119034520042967,0.04460355472757499,0.17107675173509945,0.0631633357076618,0.03003085213239089,,0.005054615634388555,0.06436773978156737
SCGB1A1,,,,,,,,,,,,,0.023910104027739312,,-0.04166853241037094,,,
TNFSF12,0.0056758160747099485,0.08694405857119149,-0.027229843852328333,0.022527146586255646,0.03434548971747581,-0.049394262233162775,0.03939963674449634,0.09791378480627788,-0.032483965170160826,-0.05601926081070551,0.06922140589319532,0.06087200554327956,0.050705002077623074,0.02526027472115555,-0.01261386849111125,-0.027711440911423395,-0.004047728888967151,0.05962933571591359
DKK2,-0.04063943019215058,-0.03361030342158844,-0.0020521721097239184,-0.029366945045269086,-0.025935797136386395,-0.003913464115896011,,,,,0.10551723999648997,0.026810584946008097,,,-0.04272464390902517,0.04061740754812342,0.0184091315902016,-0.02466584352510975
FYN,0.10101310813406823,0.040949234770635834,-0.018841329750593844,0.05202167949668698,0.07523790162753584,0.057694607341607744,0.0375399875127246,0.04939805329749313,0.07807704687596558,-0.007516739105786481,0.0269761443459527,0.02444349950561093,0.14529100683210475,0.17620649320106477,-0.03373100499001153,0.11970331804795391,0.06397155199679413,0.051756070546855236
ACE,0.03815920365363509,0.07078383202700483,0.015438845791266035,0.028768300081287217,0.03198968957249073,0.08625702508215433,-0.008605637316823315,0.061344781837778944,0.14553358736356686,0.0009884486208291375,0.08900942540901735,-0.027940291417899197,0.15666341290371114,0.13263833057668795,-0.0008598462438723626,,-0.006613869715598576,-0.042774026608611716
IL18,-0.06030071832697736,0.03986890678563424,0.05479694810657165,0.02505768267373125,0.05650601998767976,-0.024037159176915332,0.08331442855009309,0.047040408108512545,0.08819495620365313,0.03297875795231449,0.06115385745492633,0.060604758138987046,0.15915306392644873,0.08089041855635876,-0.02055929204143023,0.06685611723778564,0.061104619307196205,0.02219180134130094
PPBP,,,,-0.027800382161868642,,,,,,,,-0.022662750881761756,-0.002302418142351709,0.0151565688788285,,,,-0.0046758847700159945
CCL27,-0.05814641088867096,-0.021282072425093616,-0.004228524286653344,-0.005082625616071017,0.03137022027600996,-0.019384334489250088,0.09887858642869198,0.023394522104899503,0.06728070037178602,-0.02721493692101262,-0.04733474583835931,0.03751736508323786,0.11813432399131804,0.00868099319726864,0.0015015933479765918,,0.050758588518290175,0.056679396276636325
SERPING1,0.09600236587366215,0.021198568105597997,-0.031016089965849484,-0.018674416028160248,0.03055051253359799,0.054127325292186765,-0.0637843015297506,-0.05458502349189543,0.05464656553954058,0.07099615130280003,-0.01434465398227601,0.06190427750387896,0.06544958779124388,0.08575619862629799,-0.06483592699657079,0.023139560953514667,0.06229334964165968,0.07457046670506433
AZGP1,-0.006419631842779652,-0.01765215257852495,-0.024195442632712606,0.0575434551682232,0.04548694040567915,0.04508773239454718,0.053978760836582776,0.13672522446661373,0.1382853660882278,,-0.022605620428538194,0.03818834827696417,-0.05825375001245123,0.21717051618852057,-0.04443975813830781,0.05205471290949932,0.05344288303948588,0.14054816530028058
INHA,-0.058146400516625445,0.044421964757982386,-0.02685544195720387,0.0675713843772564,0.008933894295642654,-0.01626048727264783,0.047298461332203195,,0.046088747982577595,-0.08228515795156174,0.107070352244434,0.08088371975541642,0.08829890644100966,0.05008069373360269,0.09746001650652952,,0.018007043527120667,-0.009571484754312666
SEMA3G,-0.03707829310542835,0.0027097972960491773,-0.015818555771773747,0.07869937300207444,-0.028003679409605194,0.01748690971942626,0.03031846520522101,0.1454561805278457,0.20930039908461928,0.12157548762891508,-0.04733471365211394,,,-0.039347290716213804,-0.008729566343157741,,0.010363890106504601,-0.05893123467192719
OXT,,,,,,,,,,,,,,,-0.020740286728197485,,,
COL6A1,0.024981441030561304,0.02632302819799134,-0.015094625753676767,0.04350477834972901,0.04427585315389067,0.10902838171018137,0.049243668803142,0.20429940627750465,-0.0774945744125844,-0.014008159252321484,-0.019681098441368824,0.03593323720724446,-0.021808530029341668,0.1772314212780512,0.04536736865073103,0.1596939808891566,7.085017616274963e-05,0.1475916177580807
FGF17,0.12495363126397403,-0.002877188873853487,-0.03311636352575698,-0.009603153460188281,-0.02144820243438893,0.01893239619050233,-0.03685143091378853,,,,,0.03232787781866583,0.059292343214969435,,-0.006099144669557588,,0.037822920672736696,0.036349011915644346
TNFSF8,0.008745736645487162,,0.0027109452761552764,0.09667185694318926,-0.013742995242459904,-0.005683842724128026,,0.03336305839219861,0.053782734411733944,,,-0.03556759647024363,0.059825104326897895,-0.011487748946723933,0.0558084420818016,,0.08570712820163444,0.07621649591905993
FGF20,,0.00814636521535957,-0.03934657464806364,0.11767780875820562,-0.004189517640926545,-0.05346745797391521,0.005693984880510274,-0.04328116103772936,,0.04663241014288629,0.029830695088592405,0.04433562354101623,0.056493941838369706,-0.04585558732520592,-0.004516705732057174,,-0.04542869699687038,-0.03891330071918444
ICAM3,-0.03637472244361221,-0.01767932826603773,0.0007497689891328046,-0.025629991071394118,0.058574086450662186,-0.03844221950520392,0.028697985385777065,0.12760421440106645,-0.04035525560260446,0.04652425949277541,0.003131058581729157,0.026475803881598786,0.0712174708883781,0.02700617967304873,-0.011022953584124568,-0.014739405537795614,0.038884016041244786,-0.033897393631505145
LAMA4,0.0636294716567315,0.10754559825834945,0.02228386615243662,0.030060396575245597,0.052475665029175535,0.1172244775773237,0.04878594144993133,0.07020731865659205,0.26625665340789156,0.09863612388430013,0.0761864335182039,0.020250858942084712,0.04400922596467553,0.12682874857697674,-0.018431010715469005,0.0049414115673987674,0.0102770530782775,0.08327714321580217
INHBE,-0.031921023058780085,,,,,,,,,,,,,,,,,
DLL4,0.08075285932216245,0.029230597416422924,-0.004013608776037927,0.012227453082635198,0.006789905757764319,0.03858277810069689,-0.009589976825526576,0.07384827077081074,0.20002375311999007,0.07772369348508879,0.06509032190529199,0.0015829161290225953,0.08498476156354799,0.11965414985522863,0.030257387102898717,-0.040884555427940006,0.054439257659891216,0.07267536109210733
SEMA3A,0.07685815051145689,-0.008615548648711474,-0.01832134346277667,-0.0238850431091323,-0.019404879570414833,0.017521048303038952,0.019646335756668184,0.057887940212742794,-0.1294965686627054,,,0.11287154569206237,0.12515849539224724,0.05408364198945666,0.047425199352093786,-0.016111350364086674,0.017322734473682874,0.09794347500351695
RLN2,,,-0.022713623550357907,-0.04264144467381094,0.02667159291304942,-0.03325039761606802,0.027771825252616657,,0.05006794572193474,,,-0.008729632225937457,,0.0759647605176894,-0.005950409859529859,,-0.016874279123024277,0.029140653529408277
C5,-0.011835848261113687,0.030732471313102843,0.01009723079587242,0.10312784177939531,0.09144068620889159,0.028385061715517662,0.028901691082652555,-0.0012174198970643718,0.08704679101326614,0.026244236054034042,0.12133928818794588,0.052392909337069395,0.03142783893250996,0.0014984959808820063,0.05389228178950555,0.0418311271915441,0.03706763734411614,0.08752187682203669
COMP,,,,,,,,,,,,,,-0.04573091398999998,,,0.05646661784609595,
EDN2,-0.0052004054742709836,0.004600206310093172,,0.006943432145625444,-0.018783272985502034,-0.02651578960628859,0.0032531115674656547,,,,,,,,,,,
C1QA,0.012060999351626541,0.06154121142161015,0.024472448722205404,0.02065799073441115,-0.004254564931451186,0.06138175272217326,0.028502771876346297,-0.14040777232132398,0.16854030733702055,0.032453168729054724,-9.906347506737123e-05,-0.008098103551391872,0.1604761891211905,0.05356786507066861,-0.046776290959095634,-0.03810444497837504,0.007357369318017402,0.06919523430964243
UTS2B,-0.021824417674393918,-0.025731254974546643,-0.022713623419865527,0.04616488503891891,,-0.02874139312565906,,,,0.007940914311797585,,,,,,,0.021871741336465533,
COL9A3,0.04360051464812326,0.06229451722802013,0.0794872343184403,0.05323920930143501,0.0957429847086782,0.05299154847151993,0.06483053682382614,0.16038520246620094,0.3105785210115288,0.02760147345731235,-0.025057156896244104,0.0814869722951764,0.16382977986497788,-0.06115933507286281,0.11332494966607112,-0.07457824500566866,-0.021015440887380228,0.23724214583871844
DLK1,,,0.05679875426878885,-0.024834393118212773,,-0.048722130162125815,,0.18188529980069673,-0.16960355416262954,,,,,,,,,-0.04817197017846199
HGF,-0.03399155616700231,-0.027944228686281908,-0.04419851138860289,-0.004361219527924425,-0.006286172298695395,0.0003295684805649682,0.021823199813968852,0.007451017084103502,0.06470518126362935,-0.05473127192825676,-0.04445870123439531,0.03460041571958427,0.10839887012091888,0.09849250869786205,0.001696255187123229,-0.0007989017249756063,0.06749377522089704,-0.04531352205125289
P4HB,0.025094752849652405,-0.0043328049353691086,-0.021750404132235317,-0.027121486470504094,0.007158432215751456,0.08947184108334168,0.011496606585261521,0.10424912388158834,0.11529050334134021,0.02988734537439978,0.04610595862236782,0.05906610459375287,-0.1006113549063517,0.17795063445783857,0.009761349927934728,0.005868283748799107,-0.003850030122081408,0.0967862524598056
ADCYAP1,,0.05076561194849362,-0.0188493901938278,0.003542317206289955,-0.02172860523262928,-0.026799356607029555,-0.039342144748369376,0.05476702378274182,,-0.003077643944343543,0.2385004379730944,0.06307004209239467,0.12456612244256374,0.1521516041413396,0.03852627461319913,,0.0369792725412305,0.035469527896623616
GREM1,-0.02182440414319299,-0.0021399076648513067,-0.01963169149716753,-0.006765837164528676,-0.02305765884413345,0.00815483590819926,-0.07158718762043587,0.0691939834676556,0.029139986696416587,0.13651558187569318,0.05180104313204608,0.014491692763084358,-0.03595735534935446,-0.11009506324043535,-0.009682125942230922,0.10988585349397734,0.014349261037686849,0.005354995718639908
EGF,0.0053102699724725064,-0.018063610394521406,-0.00048161696003784407,0.04244029067106314,0.0004581232453632058,0.0407880775721599,0.0010373433533402002,0.12169356440642919,0.030558109527777415,-0.042175583785369126,0.037710555281277834,0.014259732469038736,0.0008174598008583878,-0.03549096052846502,0.04033581429157288,,0.0630252486800271,0.06538358963724665
VEGFB,-0.005454713203095601,-0.01981822282198958,0.01623579409625996,-0.01630988962227745,0.01308394519438789,-0.02059156712967115,0.030812648663485362,0.01612907765065781,-0.16439527634380938,-0.04116431362399002,-0.02990125211143907,-0.0005752489384058938,-0.07775423610840665,0.0964388982619397,0.010004983559458964,0.04678072994564382,-0.05107768310348711,0.008842264934030274
FARP2,-0.028704185712663945,-0.01521130708612339,0.07762468421521637,-0.04563291093698701,0.020694391511716658,0.034093868898268334,0.08652506954279808,0.10281937375056438,0.06869118600572745,0.09103262798662952,0.011212568061943703,0.05498105235624962,0.03217080057650467,0.07099844566119008,0.0375573235004939,0.031132414462168547,0.11254444614195576,0.1148994832129089
IHH,,,,,,,,,,,,0.07939335894612849,0.08141444522370372,,0.02839794487920009,,,
LAMA2,-0.002262522153950424,0.02926612650784651,0.013173309740527554,-0.02783351071644676,0.06632085576542779,-0.0036617904458070955,0.02161200050937792,0.09356750448471784,0.0826544834935056,-0.03512670972737156,0.04386650944678686,0.0323051114476257,0.12910256308675067,0.08527960676213346,-0.04160987621219066,0.046495126480477975,-0.0035412746608331305,-0.0067584866851591084
SERPINC1,,,,,,-0.01208491582369583,,,,,,,0.004769813754825065,,0.01753223695323099,,,
NRG1,-0.004980529400468194,0.0017845612878928053,0.011280193081133212,0.012530653906774795,-0.030269511605038327,0.055125750137366994,-0.010358034419766802,0.019393401806673982,-0.1706061440451002,0.18948485576090013,0.02294242738526678,0.030261141311985217,0.03804512303554407,,-0.04324877274407782,,0.06833156701921557,0.1293958317390656
SPINK1,-0.051214185520457305,-0.012262606843598403,-0.044960227897785046,-0.049714921886507425,,,-0.0003778813528022789,,,,-0.02793417465817088,-0.03369104462277209,-0.07523575769655917,,0.035236446612717236,,0.036219660318116936,-0.056949587605613944
EFEMP2,0.0324402967094797,-0.005292103682441947,-0.03116386961738023,-0.019796059029181017,0.010729434524530741,0.028408523193675116,0.0770237035806492,0.19163891851691114,-0.029802691255359205,-0.12137209718341244,0.01805617816447804,0.06928531047537016,0.011835624360033563,0.11889968024974905,0.038290820575452945,-0.04256714075821392,0.09255851592915652,0.18056681668195163
SELPLG,0.061653090495963674,0.05523720147786662,0.06827353254191645,0.001033414035050396,0.06854630876337307,-0.028389968963490064,-0.01922580230108851,0.0804372420165645,0.012693884689761983,0.07419984632914814,0.10149508847276549,0.032318344990680314,0.19295324272950187,0.004373263610760769,0.02147848336167249,0.0159306421731562,0.060715790505142433,0.043779660585023715
GDF6,-0.02559249823811192,0.06914551631436108,-0.013884917732500385,,0.02621247989138678,,,,,,,0.056143652160858475,0.05714594664340764,,0.07162854567038808,,,
HLA-E,-0.07738903643229246,0.034451422644637526,0.033401879188896824,-0.05374146283708877,0.02808175900504024,0.04742939051363592,0.019718408342219176,-0.12126510793215325,0.10803892537052216,0.048071383865784384,0.06086533403199385,0.010229613362468049,-0.03228207457352795,0.12914377146793155,-0.05123672767502246,-0.038963231163300416,-0.004300465765435017,-0.02245180073410108
PTN,0.08951894060411586,0.03467621662831341,0.027969387310945674,0.10812556283245735,0.11628850816281043,0.08662227119790711,0.11349482369167481,0.36655291845688037,0.22267019783929878,0.024274164949081137,0.00269533522350977,0.10958818568842064,0.14913665654778674,0.18461467932607709,0.07531617104747326,0.13199185839783456,0.011650003820358473,0.2610772427948148
CD274,-0.0023557209393712045,0.049905156554529186,-0.06389158318462744,0.0014357047531288795,0.018071425970372704,0.03187458217407077,-0.02814748699873285,0.08736310465575647,0.025674686917697056,0.1764362972843264,0.008998463448078661,0.01954682330878987,0.08683281304361298,0.1004905636950142,-0.059951099867493654,0.04282759150462836,0.03303773288317947,0.07487606752679239
FGF10,,,,,,,,,0.06455848982135963,,,,,,,,,
CD14,0.029545241248439522,0.023586018858536534,-0.01308606628241848,0.023814314962846597,-0.004702918982403347,0.05173165914350517,0.0486501405572774,0.004747260657357605,0.09664724162434885,0.029215345268010316,0.03294874005436039,0.05071545038643419,0.1835715175730498,0.05203540064595749,0.024635453405548395,0.035549221563870505,0.02268335634724321,0.16127944612040787
SFTPD,-0.006407784671539607,0.04198673701628657,,0.03962572372919773,,0.0019990121759405886,-0.037717503857961215,-0.07353637920845654,-0.08582193286132374,-0.03581454627427771,0.000854015491631374,0.04310172702464091,0.046292500010831905,0.03637270497456652,0.015976651258177703,0.06641926502004919,-0.04168045854217169,-0.03139606380323499
SLIT1,0.06608350139896726,0.001406640120126906,-0.006163450264278246,0.052735755073675075,0.01685183676949372,0.0014868503181152647,-0.010941632908523409,0.10123077934743992,0.1045567054017174,0.020444114483357274,-0.0024749236076270402,0.016047390696426727,0.19332106835255036,0.03973645399684449,0.12131846754811566,-0.01929952601858018,0.00852559112363322,0.01983959010069076
CNTF,,,0.03218350833595726,-0.027800377493173725,0.13057606312543835,0.016602563867949328,-0.008839066914130738,,,,,,,-0.014068252775494795,0.0337251815477315,,,
BST1,0.04067203570095216,0.023063454183810637,0.0123183835386943,0.04736056945717547,0.035018060313042255,0.002385751327457312,-0.0239809898763903,0.13027898175689587,0.017027284011447954,0.07936446292897817,-0.05778031192717862,0.05521937162580781,0.12332738574110697,0.08485070677541642,0.07386664075817097,-0.04736034028556078,0.030729171655471614,0.11289991629625712
AGTRAP,0.005366745621649881,0.005685127923091518,-0.012213653917368004,0.047747526622328014,0.03728905153917901,-0.021214439523552495,0.038819825550968245,0.06969163715444968,0.16745058091718246,0.058982504026485125,0.10918294257057513,0.041237094781190746,0.06492728192616697,0.030190874355180503,-0.04352065118556263,0.05126032893330519,0.05550921932149179,0.021271286138699445
LAMC1,0.046245761675401356,0.08400432799945286,-0.04513670006748246,0.023092692647665353,0.045598274110683075,0.10706860811730397,0.08590996481522403,0.14395390102503267,0.08334800757409264,-0.029015085157732882,0.05661010673468804,0.07089491248990618,0.03278574321419078,0.13634604871950798,0.006988234209994355,0.08096184555159842,-0.016130102292044268,0.046589431150925
COL6A3,0.03617252867384947,0.06292174208930754,-0.027916993314057285,0.0025780817667830605,-0.017389454008094846,0.03626290447641167,-0.045529339665253625,0.17465375810339456,0.13213587166864804,0.0004737779366862794,0.024521461530739516,0.04108694410072103,0.06739857250871538,0.19959855177625163,-0.002382492924940201,0.029440679119660057,0.006128059127660474,0.1074329198306485
FN1,-0.04343095897283118,0.052906326929032965,-0.022305897054387454,0.025255061033545745,0.04926976428475897,0.08955852059252759,0.044348010570993315,0.17545312465989568,0.22531254421003982,0.07044722225592222,0.0464061030548589,-0.015281802209850625,-0.10856785667652986,0.1328655724582231,-0.02600091064055957,0.012200715913796283,-0.019428300066191267,-0.05132998098366294
MIF,-0.09505059238321074,-0.03792907706162406,-0.02646636478635891,0.04575837889592708,0.01759352521489191,0.012166605586011644,-0.009048040664144441,0.03804193164473944,-0.24566845305392318,-0.0923416478455246,0.07081284089395048,0.017096357487151503,-0.11616442588065568,-0.09875045362636198,0.11783948944761168,0.13175624007112444,0.003466778651830034,-0.019139453870718845
JAG1,0.046204863397947736,0.07092122080555194,0.012397923231572983,0.12783954206277207,0.07911471012658096,0.06394208573399345,0.09147880654908852,0.16289458363651518,-0.00011539142299677174,0.06196193323163005,0.030534960879788835,-0.015577483831164697,-0.006425905017235986,0.0775377633701673,0.062350399238477294,0.03468333257137503,-0.0073100119547185385,-0.015214639952053603
NID2,-0.021946815290052317,0.05839068584746384,-0.0022162904213647323,-0.040583119674629235,0.0645472492547889,0.009893785081472385,0.042991264423148184,0.17905452341400951,0.19421462768143988,0.05879546459726427,0.04504549155528659,-0.05023103517479,0.18001201289580995,0.12944076822965508,-0.0019067095019469683,0.032400873528561684,0.0016960230959504646,0.0059239994181680316
EFNB1,-0.08034577289058038,0.017895237916164146,0.021516419157198676,-0.010248782154586869,0.008751481646090369,0.0262235346840105,0.06148058656336712,0.09393735778253402,0.052206136592579715,-0.02158661006000698,0.04397413549996467,0.05050158711630145,0.01819783739704172,0.09186143503791083,0.012902630191130972,-0.04893612193431691,0.06088615706186043,0.09081251891000694
COL4A2,0.044216568141934746,0.0986291305268554,-0.026875629599504274,0.060235212526976896,0.023698223879983424,0.05737920258689304,0.027923580938329993,0.12096871207942839,0.12202744423326861,0.04862749790371378,0.03458861325999751,-0.00937905597515796,0.05899817212413248,0.11028321316293312,0.0660536070309597,0.09808838256106311,-0.020273105509185662,0.006171886482868344
SPP1,0.013967171189554916,-0.007626965759101057,-0.02565552772846749,0.008657741551732866,0.01453210372932446,0.04847320263317665,0.06922032681533434,0.10019569769375408,-0.04767348812778853,-0.06784179881143192,-0.002582261538552235,0.03528426080657231,-0.013811153721887307,-0.008311158254688259,0.027756513667848964,-0.011497925639245803,0.01361458608180635,0.15163167739922798
PODXL2,0.05652921636058224,0.024290116703303825,-0.0033900332560466767,0.008850371587092199,-0.009328458167788347,0.01706672493502903,0.04404364502401781,0.11386303104512381,0.03421521196661416,-0.05729213072257794,-0.003697097058463824,0.014240256645456957,0.09976630032682605,0.06912855403006278,0.13183986405962048,0.048371644655848964,-0.013859887588807929,0.036105941245611624
FGF9,-0.03279132881033642,0.022949934678376287,-0.03043545989916427,-0.07265339682821591,-0.01500268094932568,-0.07147990521130956,-0.04603054275874633,,,,,-0.0036358280119037864,0.13605690741336257,,0.0065955616744298225,,-0.023266669220349975,0.01761346272116204
ITIH2,0.03613103649536819,0.02923658304690458,0.0005104642306849271,-0.042369799820529734,-0.017980113822447158,,-0.0268828149365604,,,0.09686470372212472,-0.046563759992571646,-0.014360897951534977,0.11242684697838616,0.07281699230022229,0.029657747051952194,-0.033379136201999414,0.06105858779590003,0.09737865687155367
