,UKF248,UKF275,UKF296,ZH8811Abulk,ZH8812bulk
MEPE,-0.016328046408636384,-0.04245920546565926,0.029939192106489133,-0.027605346115469418,
SERPINE1,0.005271999871416389,0.036147889390034084,-0.025106409857767603,-0.025113979649220526,0.02580914143086705
RSPO2,-0.01667642684353251,-0.02846894160663185,-0.013240467560781658,-0.0018816066169795769,-0.02929977138810754
SHBG,-0.013636965929401371,-0.001556091684547864,0.0022595781128343217,-0.023901079069534988,-0.030163440688895087
LGALS3BP,-0.03149692152416663,-0.05156537146044137,0.014093246858369806,-0.03267214545349265,-0.06841726362329596
LAMB1,-0.045658885895636596,0.026669234944974182,0.033992783278551014,-0.02080711160873856,-0.043027058384500015
SPTBN2,-0.011236785041745034,0.005256571805217724,-0.00942786477924935,-0.013216460032593214,-0.04932328645382768
COL1A2,-0.061299606657278634,-0.016821914913855686,0.01137147325280861,-0.040774816623684436,-0.04938413954655348
DEFB1,,-0.012707222965288582,,,
SCT,,-0.011679503838354801,,,
WNT11,-0.015090146998296526,,0.005299809016812707,0.04241979933574619,
LGALS1,0.06768325067578755,0.011843701301874851,0.03013142964943627,-0.06747880368468544,-0.10780225160452497
BCAN,-0.11378439964060713,0.022064943964074282,0.01637564483461451,0.07298306220164961,-0.02381187528039764
ANOS1,-0.04710905757752742,-0.016401399679455645,0.02005617971936913,-0.01765021474079693,-0.033810466158011546
EDA,-0.011047442851280925,-0.018300632679290798,-0.03101716601722303,-0.032508217053934994,-0.03313844672777663
FGF22,-0.01570950690920955,,0.001264659509843406,-0.006443506018458519,0.01697303940841872
SHANK1,-0.015090146029527745,0.015506310684069343,-0.02050931832598647,-0.012740065017205987,
NPVF,,,,-0.01805331557579131,
TGFB1,0.053473547109055455,-0.027826246703976362,-0.021847146488642853,0.006648877327156329,0.09111388148055426
MSTN,-0.04899867630888223,0.025310016942014728,0.002636280197536507,0.06263725856596312,-0.027517319883854204
WNT4,-0.010167707346271114,-0.002828477085199503,-0.033403079234175896,-0.031042833713592396,-0.017585485365358353
TNFSF4,-0.023251685448758726,0.03271531391184218,0.05870768702227919,-0.04030949630401449,0.1248614104504495
NTN1,-0.04558563160204771,-0.01158578643692353,-0.0337173171437644,0.016204285898831574,-0.12408525105176968
CXCL12,-0.030686665019232652,-0.018068178116641853,-0.05592437407596517,0.029417367457379738,-0.0017557910582016603
GNRH1,-0.029434023285475296,-0.027088412989555517,-0.009407454435754348,0.07066819270166319,-0.01781974296933303
FGF8,,,,-0.027228614386149968,
RIMS1,0.006543056028133504,0.03193481684172763,0.0370577408175269,0.06302818610115456,0.10550479683372203
FGF14,-0.036928686918706204,-0.02492620734129393,0.03199156688555214,0.010470447801865628,0.011490855172399051
IGF1,-0.0015438259789872135,-0.030406449822294554,0.003278755769693269,-0.023697985779775287,0.0004306333781127048
TNFSF10,0.022042744290790808,-0.00973433882812448,0.03008992372867415,0.03483063781872015,-0.06720455189065387
GDF5,-0.01558744104344727,,-0.01638242860484125,0.012156405055635061,-0.04115905588663127
CHAD,,,-0.013767070582420706,0.07661834347967937,-0.019813007205013194
RGMA,-0.037180037449988025,0.02236939615190245,0.024108233240024066,0.031129342722426796,-0.002066287565226713
CLEC3A,,,-0.0037278646110481734,,
WNT16,-0.02091003795951,-0.020090781242689492,0.011942517563406793,,-0.016367653828855355
CX3CL1,-0.06719160057604665,0.0017896011873491855,0.02358236987048466,-0.009294331684516394,-0.003114971477143816
FGF1,-0.05879881013939385,-0.007758880479598685,0.027236995678096555,0.08023596464222099,-0.059009223903499254
ALOX5AP,0.0714313939030048,-0.04808261133882444,-0.005226591559743604,-0.0037971232441890708,0.04515579069850331
IL1RN,0.06566960047083674,-0.0053643909735728405,,0.0259194360900487,
PCSK9,,,,-0.0157472214060706,
NPW,,-0.01620295039280177,,-0.00024891517096081484,-0.01827991994845855
CXCL9,0.016030894003840623,0.004333599907471732,-0.016382425927578784,,-0.021442666238787073
ANGPTL4,0.09405830432994639,0.014757564321252225,0.02571942212638107,-0.013701691664741264,-0.035334012493538194
UCN2,,-0.018300633807940857,,-0.027228618970668226,
COL4A3,-0.020430610957476156,-0.023673810940900583,0.0014485880710976696,,0.03469817278899843
NRG3,0.02744692292138689,-0.0006418241001953596,0.01846683098061908,0.04141785433956625,0.12243407571744058
IL23A,-0.016656589854635424,,,-0.01574721591277984,
COLQ,-0.01924268928619028,0.0016147069139463136,0.05714105866677174,0.015245286017128037,0.02103745499746536
TNFSF12,0.0031570754325907216,0.032465645663684324,0.029178109156571135,0.04908976118542779,-0.013088657456135851
DKK2,-0.01744698078937775,-0.01876271282821767,0.03964702264153375,0.02814748362088415,
FYN,-0.00031041822149462334,-0.010405854359075534,0.014086065715187992,0.060528524179362574,-0.002839792457758025
ACE,-0.017333019849766013,-0.0013951372055510374,0.015711921723116626,0.03521562463969757,-0.052198564980890816
IL18,0.0010064896684274585,-0.015437258671514015,-0.0036785299641987584,0.09024561035618524,-0.036233281578828554
PPBP,,,,-0.01928095149893479,-0.021045897567674304
CCL27,-0.011047442925500557,-0.026248641463155597,-0.011612659702740214,0.03792161665848344,0.06437178105844604
SERPING1,-0.005813638209496051,-0.05219072311841228,-0.0016425423123251684,0.019867402286504167,-0.11493795014273918
AZGP1,0.030287791207813067,-0.03660280463411405,0.004176563628449889,-0.016514099030786288,-0.028172905986821685
INHA,-0.021188906249453292,-0.03332088326831559,0.013876030859725828,0.011156928412934832,-0.018279919840109137
SEMA3G,-0.040287595223668024,-0.01905042558095563,0.07273466671195694,,-0.016864629304253403
COL6A1,0.01871035413024127,-0.020274658303980696,-0.020710931850063025,-0.09643882990775135,-0.05316785621900113
FGF17,0.001521906105056744,0.01614250120888231,-0.022679338515296375,0.008729116585833946,
TNFSF8,,-0.014982809606957444,,-0.020921283711469573,-0.016367660192105008
FGF20,-0.021924803900169706,0.03436006866206451,-0.02330480871834581,-0.0034453534013685395,-0.04337551984421034
ICAM3,-0.029228605350143964,0.012685571336342245,-0.03266707494221758,0.05120106651507701,0.042884986346725266
LAMA4,-0.0573053722767472,0.059706108203194046,-0.015593947788935336,-0.03403290628647377,-0.07589264737579006
DLL4,-0.020950736166200964,0.01313132336858917,-0.016261013495487045,-0.04492098275096335,-0.004476631278467328
SEMA3A,-0.04269736980393301,0.010308826855085449,0.04108091739562906,-0.02108963778123442,-0.050258900944386585
RLN2,,-0.01526186249741277,-0.031153098760621296,-0.014467016871787067,-0.027253249552559863
C5,0.023795790828988587,-0.009351031621534618,-0.018149397359900083,0.03295263075145344,0.0184951287725369
COMP,,,,,0.03053231248789725
EDN2,-0.012481859476296386,0.01202016522450076,,,
C1QA,0.009727441555147398,-0.06194986592799869,0.028273165369689417,-0.06542172587671125,-0.0755887052325824
UTS2B,0.012523273346261042,-0.013192238929976584,0.048697196292694464,,
COL9A3,-0.024335571495724746,0.035765077924989834,-0.01045588177228594,0.006984626597692651,0.02881611111770004
DLK1,,0.06517251342006111,,,
HGF,-0.009695634170472549,-0.0030886531501951777,-0.01714959044967315,-0.006844672016723797,-0.0771384904541141
P4HB,0.07078596343123149,-0.010400208258422264,0.016375460582210233,-0.04809700583372529,-0.06809467548986008
ADCYAP1,-0.03503476626743751,-0.025298183968851615,0.05490376591922666,0.044917598619080686,0.032349135081860894
GREM1,-0.01755728412981493,0.042450301629517635,-0.013185843660819695,-0.005590250881054413,-0.044784699219153276
EGF,0.018803164221292808,-0.024785610367105814,-0.020211274888407394,-0.01768831414084052,0.10458667888368008
VEGFB,0.02629438074363857,-0.018153109194867144,-0.05092712429874635,0.06462069929817939,-0.021355140812691187
FARP2,0.023727904977076136,-0.03165229640471691,-0.022752347795819843,0.01757732225094524,0.04869423823101082
BMP3,,,-0.03212410481183096,,
IHH,,,-0.002322634916624158,-0.01893760889490404,
LAMA2,-0.054715412563557816,0.04047503736509307,-0.01460655622673605,0.03547764152966895,-0.011731285800226374
SERPINC1,,0.0628274730985,,,
NRG1,-0.02316519024990423,0.013370157176059166,0.03512518488589803,-0.03048275261277266,
SPINK1,0.11347829147820906,,,0.017368514402373816,
EFEMP2,-0.0408271522504564,0.00039421131689089297,0.012427076953336854,-0.08169148954903546,-0.026372120559844937
SELPLG,-0.017859980707606485,-0.043630299297253775,-0.03457690882026858,0.03066714807536451,0.025788354954888806
GDF6,-0.021188904181149607,,,0.007929218786215421,
HLA-E,0.05872603181440273,-0.05796479756500333,-0.04762451913656278,-0.02027343984321861,-0.0070290248019632484
PTN,-0.10254813899840805,0.004458148789823381,-0.002619252774465761,-0.053329354975140755,-0.10237819595712973
CD274,0.011978026097242328,0.01076584074772535,-0.015640863397162325,0.1097254834355949,-0.04461038329961292
FGF10,,,-0.014731972137377564,,
CD14,0.05128040757503128,-0.029528027490672647,-0.05162875201796092,-0.004846533560735649,-0.03051246920124994
SFTPD,-0.02013996228984324,-0.012479487187989979,-0.035671803350464604,0.05700935863754036,-0.03553418651828253
SLIT1,-0.0942666528538663,-0.04128353925949077,0.030755690838572217,0.008266399746063321,0.02494553649970996
CNTF,,-0.012031461952247887,-0.013185842521198332,,-0.016864635959142896
BST1,-0.01096853795071061,0.00949132437642974,-0.024767518884154044,-0.0027325057213196313,0.0581375984586725
AGTRAP,-0.06459599778204998,0.002018778898285534,-0.04845587500327333,0.04240000757571704,-0.055737830214484814
LAMC1,-0.052263800891199655,0.03985115454869197,-0.02536623839618304,-0.06991765764776682,-0.01754127971399336
COL6A3,-0.020314877458922912,-0.02494502024726725,0.0910630132685882,-0.049746228235383334,-0.022671520928500357
FN1,-0.001330502398766348,-0.005201835992351209,-0.042338404516330544,-0.0465073754282505,-0.016215350322760846
MIF,0.0674297862633131,0.03336099275702935,0.015383550553700163,-0.013608668055989813,0.0004887885576966503
JAG1,-0.02791963863817546,-0.01900990949944271,-0.021540322890449826,0.04946261293019076,-0.026295517053152483
NID2,-0.07418987098177364,-0.013972623110029173,-0.019531362753376608,-0.002701503818646207,0.11451048401039982
EFNB1,-0.02265487272300813,-0.0005738475396674192,-0.003283169615446459,0.0007308259252929946,-0.02503110553844441
COL4A2,-0.04972552248298615,-0.026805982029732837,0.0049455948905712845,-0.016843844826309556,-0.005780810332702884
SPP1,0.13017305856288405,-0.012052532694011428,0.04511348042711509,-0.0293681349879834,-0.03890446162419268
PODXL2,-0.02698565872761415,0.014305999641124268,0.07644916626665096,0.07151116310061507,-0.029139472431771403
IFNE,,,-0.014731970987937097,,
FGF9,0.025134227984764494,-0.0421003904719826,0.0446286208178497,0.011030773798924191,
ITIH2,-0.021095391399520436,,-0.012106161410715084,0.04401172887770277,0.037847872844241966
ADAM10,-0.006040317943671547,-0.021882226528451332,0.015101342149248896,-0.07948594666155182,0.007628585670072318
CFH,-0.06235471813675951,-0.031169755112511497,0.014630222393958017,0.057831378410413393,-0.04769213678452157
COL4A5,-0.011968247378379366,-0.03753258339722421,-0.01289920757365014,0.03414570223132615,0.012286245930955226
LTBP3,0.028953542439497517,-0.005886387720372358,0.01214550550871337,-0.02473932297613586,-0.09003073692207263
GNB3,-0.041376043345109824,0.020580150379889823,0.0409633745367881,-0.03540655940152417,0.044661634640424816
COL6A2,0.035588317859103526,0.011456589965516918,-0.05954406625041322,-0.0904561269732392,-0.08210320631550128
GDF9,0.005573253734357875,-0.031765499055597786,-0.020211274780834124,0.0015511294317977552,0.11510177587540271
NCAM1,-0.07441972711356737,0.02894717892518432,-0.04448028246415065,0.011304141065116992,0.028410450605103957
APOC2,-0.007462994623858331,-0.018202917356352075,-0.04270587791810722,0.05559955810360231,-0.05472851908960797
BST2,-0.07365455143563983,0.012445037533108981,0.0321111611011529,0.04216636992096231,-0.10449374440710113
COL5A1,0.025952140212666428,0.0060544435168085765,0.0008576409421845626,-0.03422505286242967,-0.022096134324866522
CALM3,-0.05258574008021678,-0.0171934289850802,0.029292874506724714,0.07335423223087109,-0.0577010575250897
THBS2,0.003077963046761539,0.026800968452331195,0.026594808611582355,-0.012939841324741573,0.05561042293460246
SERPINE2,0.03883699520982682,-0.023338565479862735,0.01032090430351063,-0.03968207897972884,-0.03586858124072779
EFNB2,-0.007615007780129979,-0.03733285185034652,-0.052343950473109746,0.007096645797264014,0.013001274892735564
PROK1,0.014275263869109924,0.09607856322500545,,-0.01446702008123046,-0.016864619497062194
LACRT,,,0.12111817842179322,,
MMP9,-0.013987757712109491,-0.020090777899447753,,-0.00958085192401303,-0.0013323357090166367
DMP1,-0.01496345093540976,,,,
NPPA,-0.044158969391009835,0.028821746231747734,-0.033996663171680555,-0.016246044879323372,0.062299883892864394
APOB,,-0.024407161422219062,-0.013767070560541864,,0.00942843375389201
C4B,,-0.01580605650749136,,,-0.018729660550736476
NTNG2,0.027176463058089354,0.009078287020236967,-0.010522509920769581,-0.04207286757512325,0.017775269277017686
LAMA1,-0.010519889608307647,-0.02910012264184315,0.005804475528856159,-0.00482854621788936,0.021773559720233444
UCN,-0.018206532276792052,0.04516299445318908,-0.019500140346133208,-0.013044444687891968,0.024316714291570243
ARTN,-0.019845644235652802,-0.020090779849671902,,0.004667188209060521,-0.023336028704829096
PDGFD,-0.012644125846922732,-0.018717239005056167,-0.020509317719197066,0.0009964368421003192,-0.06974958736647838
EDN1,0.014151195384649725,-0.029685901511677364,-0.0425407339830426,0.031228047274840832,-0.03844731791930544
ARPC5,0.022792759280086537,-0.032629194102341254,-0.012361039728324644,0.016767833027765227,-0.010224649479911222
GSTO1,0.044062522577878876,0.017109600347262388,-0.011564898271926043,0.05445344539189758,0.0608937770606669
PROK2,,,0.12430605475753716,-0.012570709379336395,
SYK,0.03993911813454802,-0.067041565082559,-0.025615079216232416,0.01697025705592084,-0.06313710645789594
ST6GAL1,-0.03501419904688999,0.04225321555458265,0.002868817212132869,0.04048569859597203,0.04748294403311845
WNT3,-0.04968651891987466,-0.06310009168665265,-0.026003866759407482,-0.05002772780682171,0.07753999774760596
HSP90B1,0.042507008818146355,0.04344105158317289,-0.048986144576508815,-0.0985826471758303,-0.06852616142538309
ZP3,-0.022015330421941478,-0.030756914035550982,-0.013767071785757227,-0.003976508554200851,-0.027571398980379542
ANGPT4,0.046814284464495,,,,-0.023336027660961003
NRG2,-0.010939429574796733,-0.010664749727991063,-0.002300301454361683,0.03257708522373157,0.008799486560330106
MELTF,0.03216949102133522,-0.033074794291919514,0.061091502220420375,0.07348030416119704,-0.03528624333015685
NLGN1,-0.06672818952715774,0.008522790980229338,-0.033014409610232866,-0.0034003015801832384,-0.03304870379695079
SLIT3,-0.0071852705102800965,0.08856943932519527,0.029550124874263412,0.032858262236695225,-0.02369864544884607
CCL8,-0.04535379100075128,-0.034571219334360054,-0.012423088574866353,-0.00799925148642308,
S100A4,0.06176288197251908,-0.06539533774555187,0.01172469081784452,-0.02801763737662153,6.717280157402222e-05
TNFSF13B,0.018188158403513146,-0.009172968460597364,0.018633790046779397,-0.013326554415934302,-0.04519887013294311
HSPG2,-0.07685211050539764,-0.012715084510152911,-0.037966870100292795,-0.020268946454302196,-0.04436945269543639
FAM3C,-0.06850158576149203,0.01088189317240913,0.036676435597646086,-0.0017252904072822758,-0.06676673639817465
FLT3LG,-0.021215675728540988,-0.028488559934135356,-0.007123642745073455,1.1041186985703618e-05,-0.054176473069682256
A2M,-0.026840324431111992,-0.023355144386645103,-0.004004580397511409,0.014175864561070462,-0.04656766909419316
VCL,-0.006685896099257086,-0.01634234723599056,-0.01387458295703373,0.025813667549945043,-0.0488992538057528
FGF2,-0.04508317688471153,0.0028378187224374074,0.04880325920009109,-0.026760988903107,0.03482621576111512
AGRP,,-0.014262696912149946,,0.013412646854850111,
CNTN3,-0.012590459354503475,-0.028270733909989153,-0.009616888743589977,-0.006681176600928616,0.013165732373959228
RNASE2,0.018702812903212948,-0.020927308891644736,0.009438395313761823,0.004038371750926041,-0.02147048471108504
ADM2,-0.01665659048699815,,,,
GAL,-0.004812625012940257,-0.005310636255043789,0.028582959299368167,-0.03475757691549249,
CXCL6,0.09433372894576729,,0.01980666799860097,0.04755489647852813,
PDGFC,0.004843126871512672,-0.01725424031732662,0.07482663717935406,0.05067393044028124,0.013554930984932568
COL8A2,-0.002908898646238599,0.042602182641779646,-0.0019394023863718106,0.07272974362475787,-0.006666315768772683
SPON2,-0.0349803851764266,-0.0164321272215621,-0.0028856519326041488,-0.014955716566063832,-0.05127183257410214
LCN2,,,,0.07289224272328952,
SEMA3D,-0.01186472075014373,0.027087627693732744,-0.009266299359363427,,0.02004488225360233
BMP6,-0.014314483282774317,-0.013032485386477513,-0.001451958236280855,-0.02633247006327043,0.0007626186403506972
TIMP2,-0.00823827051126937,0.020163806828732568,-0.02712693320312174,-0.04444753906612504,-0.09593072193937198
EFNA1,-0.006082296966838205,0.003489812097344717,-0.039821795239155744,-0.0009334951452748798,-0.02864303628158964
S100A12,-0.01711226567401611,,,-0.015951191769230263,-0.018051186179544168
TFPI,-0.03186854717607366,-0.045151693642100386,-0.0015569396726639651,0.020327289929422006,0.024840955757631993
GPC3,-0.022863853062980857,-0.017095566408536676,-0.03207407926328934,0.04190161268054877,-0.03880052640082665
NMU,-0.05844414070202229,,0.018385958585815005,-0.0054936884716482995,
SCGB3A2,-0.01954748788220037,,,0.03061359880682249,
LAMB3,-0.051503927053321095,0.014342490853596733,-0.02061022680582184,-0.031204069840613063,0.08460188654892922
LGALS9,0.023271720947451814,-0.03441807881145855,0.0052380847620297115,0.06281651127349201,-0.044777012047003725
VIM,0.10280142804199692,0.009230140344329488,-0.011892636020773057,-0.058524323922888075,-0.07167619746039659
PLAU,-0.026726135762783813,-0.011303549262977908,0.005858117405360809,-0.028147138764041516,-0.07658839018506143
TGFB3,-0.03455445727686946,0.002511589813768461,0.009995720828896618,-0.052584790626787344,-0.052145847967878925
APLN,0.04241730701767675,0.01802879890662733,0.01559387929613405,-0.003923679332277633,-0.001188021817613915
SHANK2,-0.0066055939033045075,-0.006118586866891817,-0.058539272776704,0.014210506198592425,-0.017585474921766944
LTF,0.018878678925616288,-0.04163167871268592,-0.005952786185563704,-0.04454745966383261,-0.060970131722607235
PYY,,0.01820197191921553,,-0.00015693495555945094,
PENK,-0.032686156724599603,0.003996182889641972,0.03135654725256347,,-0.020642336842408994
CTF1,0.01963275736451204,0.029756737263659804,-0.00654167479662842,-0.0476842794729407,0.004055942060240244
COL3A1,-0.06501706559723966,-0.011175407036254057,-0.02256601617663594,-0.05927415887412319,-0.0387806494040706
S100A10,0.09868544176698163,-0.049326499352193146,-0.02433611168475029,-0.030032197156536773,-0.022431709414812605
FGF13,0.020607059888007553,-0.011631407123675693,-0.044467537904057476,-0.04114351696385537,-0.01636766067235057
SEMA4A,-0.060913319194729566,0.011239755187318378,0.09713344634164517,0.03626667091421618,0.11283642136283169
EFNA4,-0.008448803212274213,-0.023114380846433497,0.051996735674306016,0.022903545987927768,0.008800271143122974
HSPA8,-0.03812680950628848,0.01698002498519065,0.02958194586919267,0.037022291009566936,0.06654356468275485
NPB,-0.010876963139235694,0.054348316427797305,-0.018871580591633595,0.0799604299732902,-0.018315981889787294
ULBP1,-0.0228165176612781,-0.01987501860516333,,-0.019450583501347523,
SEMA3E,0.013866602317420576,0.015065833830599947,-0.0009740893484750426,0.05892231506104466,-0.020516562726962305
FGF3,,,,0.02129062218583441,
ADAM9,-0.007258733442708162,-0.028084525250821123,0.03434607870136863,-0.043768718372890654,-0.050938368528831636
ASIP,,-0.017827610712261643,-0.012265110646604108,-0.0303606434906992,0.026118560380782457
IBSP,-0.0005674289402398539,,,-0.0646785010807021,-0.021245108791766446
MMP12,-0.011047438286776373,,,,
FAT4,-0.01713233486348879,-0.015445375456786422,0.04357673331457169,0.011335829167301428,0.1153154049394579
MDK,-0.1155895032673131,-0.034655519301164325,0.014998596508108853,-0.03379578720881772,-0.04582116704062185
BMP5,,,,-0.05787852931932809,
CAMP,,,,-0.031282360804743684,
HSPA1A,0.08590978645666283,0.0031422426879985166,0.02287774784426647,0.005961590512186896,-0.026668947191625162
SOST,-0.017112265723389697,,,,
SEMA3F,-0.04895724873585483,0.055333617686050225,0.1383574369405725,-0.004012133843598982,-0.030917939272613954
ARF6,-0.000737541901412849,0.004995028692951019,0.005260332957974921,-0.015190345033459,0.009660787969205036
IL6,0.06098996738602984,0.041231065574394675,,0.009617408775964982,
CALM1,-0.08038419479787888,0.01719257450067303,0.006325217477176951,-0.013268612393223312,-0.06563494757645658
VIP,-0.035289412279340585,-0.031450022836019234,0.04867497068669547,,
NMB,-0.04554783159699899,-0.03232161596353496,-0.014141496818527144,0.05891324134674624,0.04747179242918573
CCL26,0.01708853127421394,-0.012031462202331512,,-0.00875927086574971,-0.019813003883362396
FBLN1,-0.052216082808972254,0.004199861926245414,-0.024385566562458924,-0.02452513218113871,0.005081987722664068
SAA1,0.05896242927168415,0.014117994915187941,-0.014188175956000942,-0.07764751212973481,0.11214009481172132
MICB,-0.023167298304155877,-0.031639155768332324,0.07104510219049666,-0.039357211593926196,0.017693240835354365
MMP13,-0.013071410026165398,,,,
F13A1,0.015641169691607795,-0.00022675991486364146,0.03347701023580468,-0.026946591787119733,-0.014981543840962607
CXCL11,-0.019317305128936136,0.014408251446049795,-0.01811350315597988,,
COL5A2,-0.021930746541541125,0.006428862594912216,-0.02162082390639521,-0.025522484283311386,-0.010172707321988621
EFNA5,-0.004435466002416872,-0.01776474265464894,-0.06331722477184265,0.02476715419143202,-0.0016619782318412768
AREG,-0.009276944752150006,-0.03723939558834551,,0.030020017542893896,0.020844493149639452
EDIL3,-0.05270399926215677,-0.03275427449147888,-0.003760627382061767,0.029811299340162148,0.05116970383726391
CD86,0.05432182511143106,0.027899873140415254,-0.04145612965645349,0.012283220433607512,-0.056563594068081625
WNT9B,,0.004845010819593981,-0.0024668837791303076,,
HRAS,-0.06348787758573572,-0.024374459266232204,-0.021666782021999804,-0.005596693120864376,-0.018647029196157475
C1QTNF5,,,,-0.040120213903730544,0.11151966941680126
RLN1,-0.011381072682468971,,-0.0199092750089308,-0.016152765848002237,-0.015856133535412337
COL4A1,-0.053481623131152865,-0.013689155338356289,-0.012459879527162602,-0.001429895527219338,-0.10960298659298091
CCL3,-0.03615068226078153,0.04082825603999127,-0.02116205021888241,0.11233492633822956,-0.01613493805411182
BGN,-0.03561276991516033,-0.049769882424357155,-0.04875279519376891,-0.006205887380404368,-0.042736658014092876
RETN,-0.015340645127617824,,-0.03066512062442941,-0.02671957814188158,
S100A9,0.09812987242742297,-0.05333454356777697,-0.005646738663277031,-0.046634201655695984,-0.08292746512282499
HCRT,,0.04960581325304225,-0.022406701298706026,0.010088226826128102,-0.04563035896234128
FADD,-0.04101256307499164,0.006278308460195969,0.01127102461265454,0.024424411353308532,0.0547590771298144
ACTR2,-0.038264062199433284,0.004271530499252783,0.014903757022370135,-0.031246951801018594,-0.00797288224774768
BMP2,0.0009651116960715171,0.02511589248840804,-0.02477952131693627,-0.025450486317491985,0.038448974335442546
PDYN,-0.010612795855030164,-0.006398234036794656,-0.013956527392781285,-0.03036719792505941,
CD55,0.018458998040858408,0.08888919334755123,0.0388870288023356,0.0068690788913021005,0.0116099417369226
OSTN,,-0.026418366116896973,-0.020900853134613144,,-0.01636765851124589
PDX1,,-0.018300633150965424,,0.1176281645575615,
CD6,-0.022463373494989274,-0.02413439630668548,-0.017325422566560406,-0.01893759700522276,0.027796067283863638
IL16,0.004554501249214237,-0.032726052900143014,0.0127359621833795,0.03392089603927648,0.024760499410179593
LAMA5,0.0008068605259851045,0.016104033603022944,0.038602272537166846,-0.004024020405250748,-0.01912297701326636
RGMB,-0.08415332215721602,0.011130932601265948,0.019422237941332847,0.01997042294484878,-0.01575418565687954
INSL5,,0.004324482398733605,-0.021665194051833068,,
IL12A,-0.006308221095543404,-0.011299200775849592,0.01982822297905018,-0.00910003090200702,-0.00713844240234381
S100A8,0.05534005793919327,-0.012219078151942167,0.01816814019895444,-0.054630430183844086,-0.0194079297119402
TAC3,-0.05470711012876556,0.02169798219460382,-0.018048345566040257,-0.044164858362375464,
TAC4,-0.035098546292476,,,,
MFAP5,-0.012021818693547487,,0.04637966009447087,0.01358307590378316,0.06905874776553465
CXCL16,0.05479508525306245,-0.05510194674686731,-0.006652947554502446,0.10774087105655285,-0.012757242708310194
AGRN,-0.1107854890759253,-0.009225467339522425,0.02350619118274097,0.02731117121584008,-0.07087788040035858
COL4A6,-0.01534064540025255,-0.02194687897128301,-0.018720589463934827,0.05967635819704039,-0.05937495532463501
FST,0.08118293524374824,-0.02145529602088316,-0.008728147647322156,0.06045636795350843,-0.07319762787843007
MEGF10,-0.06988156555253641,-0.027303462931362866,0.03444662471729713,0.03953049513726773,-0.008981818712052272
C1QB,-0.004907776175550054,-0.061810149398833496,-0.05214858389207722,-0.02084140092004676,-0.07498590547549068
HLA-B,0.057404692878823285,-0.021000587572542164,-0.032010727278852895,-0.06252035338196459,-0.06600474723100148
PDGFA,0.018378905376526963,-0.03326817739240523,0.06216672317370117,-0.088587322961433,-0.04383926279530699
LAMA3,-0.0029723815267834208,0.011903184643471799,-0.003909954473283968,,0.034541137467762016
DKK1,-0.021374885251815377,0.009551026236203438,-0.00026648247914892314,-0.015779047202709565,0.10673347023717641
INHBA,0.027798843886581225,0.02137769308121388,-0.005809153564289245,-0.046206338399936125,-0.04626165510615079
IL7,-0.02885474464023729,-0.027005408017962883,-0.013543423199273978,0.0010451808502927934,0.03988581148272325
FABP5,-0.05416753274960164,-0.02614465315570561,0.0035491538054660127,0.03130996131931399,-0.05766579155088524
CCL4,-0.021600982123413257,0.02006544936140525,-0.03790606580511737,0.07721279980428786,-0.05553030051894364
FBN1,-0.02557731130547084,0.030763296021428257,-0.017226583390105618,-0.031541975473498435,-0.029543729237182872
TCTN1,-0.02790701567437483,-0.02067872126632808,-0.009775925001469662,-0.026884536718190768,0.005493989356940892
NCR3LG1,,,,0.16380811693575692,-0.017348286162819665
BMP7,-0.032302663003490814,0.032809563682101237,0.02116607899542466,-0.06489417917119375,-0.050659474466002864
NLGN2,-0.037963064502876766,0.01996659508969751,-0.015423775302452869,-0.012749232649458866,0.05328254618699965
CCL25,0.00259524307197255,,,0.014126697418038845,
NPNT,-0.036393209390787884,0.025481535744501307,-0.039289035880911836,0.012612187357953832,-0.06507989053891236
KITLG,-0.025189944753024683,-0.02808281429128101,0.03726913404774347,0.0454360899710269,0.002719185876133178
MADCAM1,-0.026908861228126312,0.0102032910847129,-0.01697745295485417,-0.01945058070411687,0.02135917172920972
F12,-0.0372952993423288,0.05247498449069071,-0.035127946078597136,-0.017248517222553904,-0.03514337282493418
S100B,-0.12324194368977727,-0.031159341693533498,-0.025747672339022323,0.06840162920524669,0.10493302704426517
IL27,0.0035066728048799866,0.02058510046577181,,,
CD99,-0.035347312655090356,0.010780587941006402,-0.036957646632359835,0.030559010692540967,0.03009582081542547
PDGFB,-0.035405635815666,-0.009752225993252896,-0.00959693414562483,-0.003388352464040463,0.05100979264210317
CLEC2D,0.01837795805944947,-0.04916434455570505,0.011788447614521446,-0.05429872482257984,0.021213403100410342
F8,-0.014994379873838795,-0.009800193301208796,-0.04660499217939206,0.015841734850620234,-0.005993160787147878
C3,-0.05744422925780512,-0.033837633481746655,0.05467214600233058,0.005514887172990376,-0.09007092655700502
DLK2,0.07107204692523175,-0.03401970479135256,-0.024002527044919852,-0.04517942607925371,-0.01850605513016598
TSLP,-0.01449343907973425,-0.010887000733676192,-0.040905820054239365,0.02605540871316867,-0.030892109174892393
OSM,0.04313481232854309,0.01489826180400418,,0.03485395455339495,-0.04024474337866061
PRND,-0.012481859938889043,,,,
SLPI,0.0421920681813332,-0.008232105635572976,-0.021570950234993655,-0.04027208346655764,-0.03730790062036733
AFDN,-0.045716909130911365,-0.012094214830703743,-0.028437631180976124,0.01580869509597593,-0.018832310264223738
KISS1,,,,-0.0031165434676919002,
