,UKF251,UKF259,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH916T1
SOSTDC1,,,,0.01543329391717947,,-0.03831089279726743
ANXA1,0.003397028560250711,0.06013887508440069,-0.1402518353313036,-0.02398887318068897,0.029491106430387264,0.06723344339168362
WNT2B,-0.017739228381181256,-0.012341498508567434,0.16691488007154648,0.01162176087468954,-0.040469259747466124,-0.026218553614292345
AMH,0.0020850664672340375,-0.021563493515395677,,0.04491885243701469,-0.020409543239232247,0.020685556859577927
GDF10,-0.014168543573776926,,0.021889042848790025,0.023299483391644005,-0.025759135665477884,0.015167944189814684
EFNB3,-0.0241834646288472,0.02152265979764101,0.03323104388766306,-0.003582770481333392,-0.024078764824561654,0.047653408609990525
LTB,0.011819680404402918,-0.005797799383401981,-0.057370645207117536,0.03078730180308671,0.08948614188933708,0.029982339784655143
ANGPT2,-0.010521736523781642,-0.026129364402710728,-0.059294401173370426,0.012930374467645141,0.09313689332121516,-0.01443935400007714
NRTN,,,,,0.14758746453307492,
ADAM17,0.01167948459715853,0.016259208165777052,-0.08420895417493099,-0.04591022376678121,-0.012010180133960553,0.004268512653737129
LRPAP1,-0.04633269810403115,-0.006149760493062882,0.05346115629968592,0.03850275805408317,0.010002881787550738,0.03900967882231197
NID1,0.0022296087475154403,-0.020113776480529665,-0.053456090868134035,-0.04604811983413586,0.044259182233523674,-0.017949494531243334
MST1,0.040619571742787214,0.03783254487587164,0.1183736152172908,0.07694694493164009,0.04184354168946033,-0.014423032639034203
IL13,,,0.08342536212334208,,,
DCN,0.039217193495598594,0.0006959244587302735,-0.03914545520091924,-0.013990199701132737,0.017322240701037286,-0.019813263949837394
IGFL2,,,,0.049183702667599805,,-0.032272308622111244
COL7A1,0.016449355143604398,0.028839748402588482,0.02938686123334496,0.0007965507779914171,-0.05389258367646065,0.10153287225114907
CALR,-0.029069860766082777,-0.04924391071994405,0.021967868829618056,-0.08423831430236196,0.014588211223445056,0.05502339749435474
PIGA,0.02311631045177302,-0.00046094174625773316,0.07602430037663947,-0.0005631416363807105,0.027831362051327007,0.015927479213411307
CD200,-0.02380348041047634,0.03776869005568867,0.028326214797485625,0.02680376026572172,0.04019953369929981,0.06622047971002729
GRP,-0.012026459003614876,,,0.0741069243386007,0.11977721265047474,-0.02725901431167614
CDH1,-0.017490999413684226,-0.0007177904654001637,0.04935203896718362,0.061606851801171474,-0.03928925648584854,-0.02838201009996626
LPL,0.05659964402386838,0.02375300635134819,-0.04200294305383704,0.12383694701502895,0.02291104096143759,-0.010500964374236428
SEMA5A,-0.026288448405891698,0.031241458096192075,0.014334157839613388,0.02970682095638846,-0.04777000752165519,-0.035805872172380654
SEMA7A,0.04622535436867486,0.0070526258606731715,-0.006381778744081555,-0.0016708295939611075,-0.011318947465019609,0.05815079140939661
SEMA4G,-0.0195811248757197,0.001728137200670421,0.07133385189398954,0.12771758058197702,0.033082399259286126,-0.018680736887919342
SEMA3B,0.00978228357840958,0.0585230855598813,0.06620521538035874,-0.0031197627500310454,0.06692335557688113,0.07350784474708735
RPH3A,-0.03630182611585505,-0.007658556600032911,0.04673021384698878,0.05397471362946424,0.027387196819908304,0.001792286578103333
JAG2,-0.0273841682643235,-0.030404546580973718,-0.08812858739576022,0.03846012595874838,-0.029293833382443728,0.04128987999626063
CGN,-0.016374321141718776,0.041835711369442155,0.0123937880677929,0.10353184739125403,0.0007662696940245259,-0.010202178382486694
GDF15,-0.01882490460187023,-0.006852378874894667,-0.04070632424176158,-0.028214624200134406,-0.009820670845333654,0.025196964987822687
SEMA4F,0.010265423236939478,-0.015368338449118182,-0.053245073995263355,0.05121772377875687,0.0710515977926071,-0.022273011996537417
NXPH1,-0.020934953735902963,0.03994810168966794,0.027737775490313466,0.11626945396711956,-0.07502631688056394,-0.02733429985138543
ARF1,-0.013092676914441714,0.0019965549623593847,0.045359223704732304,0.06725549138376845,-0.026894804010235106,-0.021937299639915756
DSC3,,,,,,-0.004810228112425368
EBI3,0.03828795800569904,0.04533660885625076,-0.08726039548308505,-0.005416478807010747,0.04577312699327978,0.0510059440789458
TIMP1,0.03160617761550431,-0.034300860843756865,0.011654921664481715,-0.1621626872268317,-0.005522644332856751,-0.056070073296776095
SEMA3C,0.024014442855830855,0.0027645902396665916,-0.03922763940956172,-0.052331868023454575,0.003177448846945979,0.032159593954728304
GNRH2,,,,,,0.008054400314191586
GAS6,-0.006467488690549063,0.002493043583142526,-0.06454393603250218,-0.002178888514405075,0.011189327123796796,-0.006512186868218004
MEPE,,0.04042670391467508,,0.03668509378792967,,-0.018447522550773955
SERPINE1,0.009299847209717866,0.002583359973400595,-0.08600067528321051,-0.16663842561255793,0.03917469855388366,0.030953380747665
RSPO2,0.01659906471084684,0.0804107674229341,,-0.030375452534660112,0.09296170588393779,0.054607946199356786
SHBG,0.05416908115456137,-0.017462196066124334,-0.051626173500029876,0.0733384510013205,0.02736266076533022,0.013529101116223565
LGALS3BP,0.06379776061320182,0.023714361906597765,0.056795213716411504,-0.06149372654769859,-0.05617937812022384,0.08462519910606603
LAMB1,0.05566783602697738,-0.009062300575284161,-0.11998576045579983,-0.05815300516489636,0.0347158894992901,0.010918864451985965
SPTBN2,-0.0428415917743606,0.025527132381082028,0.13195210882343691,0.011917209998259933,0.016224005030790474,0.006773508536792877
COL1A2,0.020444332202026044,-0.04982880396666318,-0.03769307984082536,-0.04732414679655983,0.030502024135705897,-0.05986107836712766
DEFB1,-0.010645178607577124,,,,,0.03155442146818063
CEACAM16,,,0.07602412739961177,,,
WNT11,,-0.023702158791162713,,0.027325402697650096,,0.07950606510962649
LGALS1,0.01962066532996124,-0.005741323363758222,-0.007656214785644896,-0.11530492936421574,-0.0029173341841124555,0.036336645916320603
BCAN,-0.000606020956807458,-0.011575087788060637,0.07286867998686994,0.1085553907936267,0.019972686072826047,-0.03849027659834063
ANOS1,0.037116341150217835,0.018485802761887528,0.02788629232704911,0.09672484204318635,0.07207885527489463,0.004964571468729589
EDA,-0.02196651733539584,0.024236732500364344,-0.012587400160300709,0.00013240382431405827,-0.037467914851035775,0.11698984954367707
FGF22,0.030321002501233162,,,-0.02137666276738385,-0.00842570627472866,0.11444877972133821
SHANK1,0.09445763283312879,0.08457448526509707,,0.0027812425433198142,,0.03129612894009219
NPVF,,,,-0.01932275234255464,,
RAET1G,,,,,,0.0015394584025065924
TGFB1,0.022286759839442633,0.011828240561103424,-0.050501204456507805,-0.03556346645842457,-0.02872755772584534,0.024586174327553414
MSTN,-0.0018418561278476415,0.020380415889306912,0.017360146959391393,0.10028018081168198,-0.009456318363845766,-0.020121807017105427
WNT4,-0.01391771765124794,,,-0.012155487747473357,-0.019882991912566022,-0.01884484989081421
TNFSF4,0.0007635549686691379,0.012138707732963999,0.04261044354101558,0.00827506558109028,0.05210018201969457,0.06160855459252265
NTN1,0.04197143928849893,0.03765691624472147,0.14123702036268704,0.0837063721112613,-0.0243888905647802,-0.0018846345308776605
CXCL12,0.045503757229661636,-0.02954316362722233,0.001259823657984087,0.01904219201515949,0.009077359821662714,0.02213629977581105
GNRH1,-0.019206261463421727,-0.0389038884020025,0.013050735605828322,0.006540230767347677,0.005260736900733709,0.06283290638108566
FGF8,,,,-0.026670978642017847,,
RIMS1,-0.028659936513219218,0.08066758236547239,,0.02070182883720674,0.06935947500907222,0.03135658895790997
FGF14,-0.0035284560506298086,0.001747553475334894,-0.012739796190859071,0.06962040466766815,0.05703511643341358,0.07193175716689154
IGF1,0.08592830805669381,-0.041730921774914026,-0.026320278568053995,0.01829757956867711,-0.012079264536847515,0.04863865249204301
TNFSF10,-0.021405281932539894,-0.028574585835023744,-0.08674554651163381,0.06678822021859608,-0.0012691980501302964,0.055065024515785835
GDF5,,,,-0.0010031973217817978,-0.008754671867418972,-0.003764858746156809
CHAD,,,,0.08975856118302918,0.0690246737230339,
RGMA,-0.017412360730030066,-0.022735581187881274,0.038907373404230415,0.03866307811698846,0.0036578158605431598,-0.04393595282162788
WNT16,-0.010806970563041135,-0.027109141450252335,,,-0.018506053256163828,0.048852981357753664
CX3CL1,-0.03960038786662243,-0.0081095734881521,0.052549196181934314,0.022963475303107567,0.010110342384894807,0.016804897738955483
FGF1,0.010480670200599729,0.0003214450533687623,-0.05712242795899015,0.05192045450043275,-0.039260761335447154,-0.04716128134297808
ALOX5AP,0.015170145744112568,0.020011792502233505,0.023326609993261613,-0.05143430975604688,0.04923124862785199,0.040973776576770767
IL1RN,-0.023282122346126224,-0.03488804121792346,-0.07086990490720069,-0.039994431590829486,,0.0030389029986646805
PCSK9,,,,-0.0204874560780189,,
NPW,,-0.01964567666851684,0.05098091689890595,-0.0056662407594452995,-0.020668152908280512,0.05064253602053578
CXCL9,-0.017121413519478955,-0.04820635857420267,,,0.060230305947176696,-0.023694668094552618
ANGPTL4,0.02464386549192763,0.015170620754854596,-0.07127516386373961,-0.10049090574235547,0.08071726966805004,0.07166450558556087
UCN2,,-0.013622195644588365,0.00228422777491531,0.023226707669291836,,
OBP2A,,,-0.046390553654448094,,,-0.02580475594375699
COL4A3,-0.01336882108408426,0.05141194908860648,,-0.016212142010868565,-0.0034625578286851134,0.024443129370746646
NRG3,0.025000927292112955,-0.02268301567434405,,0.04505944962284533,-0.014469997291672802,0.13621344297577612
IL23A,-0.014415323927287407,0.046675363600157935,0.02916169485384858,0.08251946666149132,,0.020302987173355148
COLQ,-0.026552640878864067,-0.0214535394504049,0.04730159411086308,0.14026331483212848,0.12224680039184635,0.05759350804741097
SCGB1A1,-0.010966478258221425,,,0.0214027069025824,,
TNFSF12,0.033333207721420156,-0.0036427802982018287,-0.016405434843683918,0.03826735833722419,0.0023962039375755974,0.03600376730471798
DKK2,-0.012869012960261633,-0.013823022699678274,,,,0.0048751446089257645
FYN,-0.024732376519211424,-0.02983777534314993,0.15476957615290182,0.11908949467997627,0.022984689169355213,0.0005860356893152253
ACE,0.001316837956320043,-0.03905303176746369,-0.1176129311751368,0.06569522534323086,0.010511164462425287,-0.006406314940630383
IL18,-0.011233864214710329,-0.033029181852763476,-0.04490578994062412,0.026309044413231997,0.03410849900537839,0.06191965415411007
PPBP,,,,-0.024252488155578917,-0.023795499665597877,
CCL27,,0.01417966046816503,-0.013838503842554578,0.06483290804042696,0.1356101924662837,0.008138686278791432
SERPING1,0.04369872148414008,0.029531232694607286,-0.04668400179416272,-0.058145633375295006,0.0013864488724463508,0.0444869214740098
AZGP1,0.021718304252849204,0.09770372017405086,0.11672063207187477,-0.03870381405797166,-0.047716653249580625,0.10735276626994061
INHA,-0.016804897249366495,-0.051214524835720775,0.06753266692540644,0.03633043468002001,-0.020668152785775475,-0.041810709931700246
SEMA3G,-0.02762142159634593,-0.025681334763207084,0.004832624868365737,,-0.019067957528510402,0.00684011252968418
COL6A1,0.03219306443956722,0.011871974769493395,-0.03216042378767992,-0.1332663518439427,-0.04853978338633811,-0.01850644577316259
FGF17,-0.012026459003614876,-0.025568648226504998,,0.1051667019905851,,0.010294933836463039
TNFSF8,-0.010645179703496899,-0.017377105294437485,0.07631903480480823,-0.02244235999381263,-0.01850606045075862,-0.002454424970067041
FGF20,0.025465069325722102,0.033742903894478336,,0.08269710859763649,-0.049042439963851776,0.008835176013381572
ICAM3,0.012291889160011282,0.06979580107285553,0.03945278335235086,0.05959093678996617,0.01900290362012524,0.0516085368183427
LAMA4,0.0133867553173876,-0.07271207072600237,-0.08407306504930341,-0.0004920340381210079,-0.026770282073048372,-0.03353287410217897
DLL4,-0.012959328002270606,0.008141981890689338,-0.02775606899391819,0.08998019687083798,0.10169330852542674,0.016592072810854758
SEMA3A,-0.02004112844028643,-0.011150738549100375,-0.0977146020560273,0.013341307527734098,-0.07824245334807355,-0.0069633159481869164
RLN2,0.016441063061434155,-0.017536848514682613,0.03452346554586865,,-0.013639314754279682,-0.028372714817827663
C5,0.010785803248051135,0.0016002683520352557,-0.018184828383077913,0.04651435323841563,0.03424996026131305,0.039247134266388116
COMP,,,,,-0.022161503621441456,-0.011394205020488615
C1QA,-0.018942178768188475,-0.04598960137223377,-0.0007548424064547264,-0.0255151578178778,-0.02277287081291397,-0.00423119247580694
UTS2B,-0.013004433217701967,0.015525371292733703,,,,0.052429228080984706
COL9A3,-0.011356836395723146,0.024637803173186736,0.0444960683766988,0.058985254542452,-0.028153103005917845,0.04016371243181899
DLK1,,-0.008519792823855664,0.017668093755555437,,,
HGF,0.0033032041837986643,-0.006318417184267067,-0.05445707215333691,0.007388090782714367,-0.06561138482953469,0.15088211110654517
P4HB,0.015614234633666492,-0.0066839369768999434,-0.04408557506024865,-0.11479833011130047,-0.024886184656093338,-0.035330201464708125
ADCYAP1,-0.01615514725244177,-0.002483227764989377,,0.05095980088510897,-0.03731310589952455,0.07351905237658925
GREM1,-0.03130461191362526,-0.015157334940834868,-0.06990417356695011,-0.03468162890592949,0.04913774036753412,0.001646732323541671
EGF,0.0600542776151588,0.0046428132823018815,0.053068136126569666,-0.01956087359823263,0.04184720971534957,0.024106421824380605
VEGFB,-0.02265199233822922,0.007018876736127663,-0.08194466161818309,-0.03318928144921669,-0.018371261216137184,0.06084887202803042
FARP2,-0.016523686365730372,0.027614099032610386,0.043905570353283074,0.06369701241882489,0.03230838868227761,0.05567060759116211
IHH,,,,-0.023861023040912626,,
LAMA2,0.07297279946196372,0.008406010849291127,-0.06137472914419555,0.03830969819243508,0.07077826924852479,-0.02499571028036172
SERPINC1,,,,-0.019560875154343255,,
NRG1,0.01849309378857668,-0.030669197756944107,0.013713679882403141,0.0006611937894535292,,0.008450185787673125
SPINK1,,0.00796458851334057,,-0.023759984845997433,,0.07033380946671006
EFEMP2,0.011325393777164898,0.058126869219931716,-0.010779072559515579,-0.016630241998219983,-0.03752663026666866,0.010838092867187739
SELPLG,0.06837074942718249,-0.015802147025741904,-0.11977110625682677,0.024232689527178858,-0.02613364851236297,0.041176296071353376
GDF6,,0.010692207001827887,,-0.013096635997420614,,
HLA-E,-0.0029587125314094577,0.01815968249983635,-0.026592235315791475,-0.09306732818819595,0.05477251106839933,-0.011906732015905095
PTN,0.016000544495857947,0.02227434449274763,0.07403997714703604,-0.05399855291335832,-0.03613047013638388,-0.014649812649988868
CD274,-0.03149657792243398,0.08476583297107235,0.04211358767261498,-8.943212154547213e-05,-0.00841614542669271,0.014574854335885562
FGF10,,,0.009415118104857218,,,
CD14,-0.02183315898220512,-0.06347946742686174,0.0329233802420504,-0.033372166872352706,-0.05352093408480595,0.010790463270108137
SFTPD,-0.018140663509993958,,0.053485568547301666,0.04488154670051921,0.027180335164955688,-0.011698825158201183
SLIT1,0.06396842804761413,-0.009822809386919288,0.12445822879705418,-0.026203088797928778,0.030062912915968132,-0.013743462650296141
CNTF,,-0.013823021278668317,,,-0.019067965052847163,
BST1,0.0015090724831098388,-0.024279298887467295,0.06008322687432209,-0.008819538297222294,0.019717520541902574,0.008517941936742763
AGTRAP,-0.0030849912951565945,-0.015041884893426725,0.08415893340974655,0.006062650849305938,-0.002968703628411903,0.012122612745070128
LAMC1,0.008796807300246115,-0.05091601328338503,-0.06459046426351575,-0.05514469141265581,0.02968382775590283,-0.031154967970093053
COL6A3,-0.01669819092814668,-0.04026331975140755,-0.07790555716025586,-0.0384419810994579,0.008925187749663568,-0.010004844072422739
FN1,0.02431776418870629,-0.10511831335374094,-0.08769021048309347,-0.08501450605831808,0.05871297259877856,-0.02739196584996879
MIF,-0.02952510420896974,0.02073434911482404,-0.004486454513025103,0.027588707795429882,-0.014058654914901988,0.07773867744958336
JAG1,-0.019303979532831982,0.004792477396334258,0.0063036517985460795,-0.030083538838738662,-0.021693315893115142,0.03882906658614982
NID2,-0.019949861613243004,0.0062864428720243466,-0.08124016856326312,0.008942421146007146,0.017831184475743785,-0.00327235104654144
EFNB1,-0.014156064133474245,0.03443985489891975,0.012814385841872939,-0.0036039133514602045,0.024227946843709193,0.034034280311666415
COL4A2,0.002433110697674182,-0.06263694360007463,-0.07568808098260395,-0.036083058504027266,0.03516006176978605,-0.04569263638992445
SPP1,0.02025898831169878,0.05861435834937377,-0.01111736654140301,-0.09707255161049196,-0.05617843281657619,-0.0037112491305524757
PODXL2,-0.024299244455814984,-0.004605837514994523,0.062036532843361816,0.06063691632924973,-0.0060128108935727995,0.0582207659160227
FGF9,-0.01916078584576172,0.0449816528338739,,0.02127149497368209,,0.0009647540340344091
ITIH2,,-0.018468090052911675,,0.003108533334475807,0.037834324485284135,0.006416029939501409
ADAM10,0.029494495028104604,0.007934732306050438,0.00732643778385981,-0.03799498499593674,0.09036657917989178,-0.03836188969280244
CFH,0.020962739161438433,0.010461202075819702,0.01518872225848327,0.0018184016311323346,0.07744764811123643,-0.02089150855379998
COL4A5,0.037078705699694216,-0.0009587108818285557,0.05202357499841164,0.07810006698898422,-0.016432897916877204,0.03264313460587337
LTBP3,0.01389381047350311,-0.025706673378108145,-0.043906772562980076,-0.04111644657622761,0.02993760144981304,0.027849846198824153
GNB3,-0.0007314241395812326,0.01720570265468673,-0.002357618697734266,0.02522271885962683,-0.00047774744827307897,0.07248249021859655
COL6A2,-0.026984018577783726,0.030547806951431174,-0.07820708807211182,-0.10742190888107117,0.05371008654529219,-0.02258963893192315
GDF9,-0.028591575546863097,0.0909000729759616,0.03520155432672508,0.132813281492446,0.007312816593775804,-0.04369030145796886
NCAM1,0.007698684939286802,0.03748740426689207,0.013258197638149088,-0.004754634998917523,0.019485260872515602,-0.007268932679958113
APOC2,0.0052553254417487824,0.040208850067649994,-0.09763522259737482,0.09939688281340173,0.025169474558699077,0.007511567964024809
BST2,0.056413554921962025,-0.007754499130872083,0.12210423466217081,-0.021855012075942502,0.07936922491718156,0.014653510841609364
COL5A1,-0.0006174196515371221,-0.042900594098237925,-0.0820690543705668,-0.10894060757818283,-0.0347266869349153,-0.01760504733327118
CALM3,0.016684850926272206,0.038891040303281256,0.08946735889879494,0.09467959887188772,-0.014385190844303066,-0.019485285240033807
THBS2,-0.0025658010496100473,0.034806713668941544,0.06188446304024687,-0.00846035850975803,-0.01887498626205378,-0.012245351834718705
SERPINE2,-0.01484869653346205,0.004624460094670996,-0.011846469710399515,-0.08997472210355392,0.0006765747865121475,0.01495920461623402
EFNB2,0.018682269728388344,-0.007918407609904053,0.014527952216917136,-0.013830469670065668,0.030911950261623244,0.05719234049372286
PROK1,-0.013917718526765575,0.018423008845354943,,-0.02159366628902631,-0.019067946440030358,
MMP9,-0.010806972628118633,-0.04853814094430996,-0.05807900232088705,-0.008698173907537271,-0.06260646973276472,-0.01011309665967452
NPPA,0.000766559646646636,0.025687925762556227,0.05678387648437648,0.10562767061675148,-0.03260322285331951,-0.03074322153267782
APOB,-0.0109664793547056,,,,-0.020923840774237458,-0.023303627065339498
C4B,0.012802159780245381,-0.02358118112230556,-0.03401990912638742,,-0.02117665117102734,0.0691449403313182
NTNG2,0.002728575605589726,-0.0016163050532263848,0.05435982415236342,0.019456095245036366,0.07591936061737914,0.07228901089814423
LAMA1,-0.02627233271542243,0.023179847903129616,,-0.004210103935508187,-0.03470329636218249,0.03464834723688238
UCN,0.017669320497075106,0.0013441238544862361,0.01479929603147589,-0.0087461507547845,0.01227277849271398,0.031264469449973534
ARTN,,-0.023459646178927093,,-0.0340211835001422,-0.02638483160229057,-0.024705574514938256
PDGFD,-0.022384512991156544,0.023322913986632672,0.05465497628157181,0.06557674999712672,-0.04821040967796008,0.01407758913019613
EDN1,0.011839246650609874,0.09301958462062383,-0.023207637363292653,-0.021108629127729057,0.05541032253766301,0.037134876553294824
ARPC5,0.012687215932442281,0.01656487633920035,-0.12000998420211112,0.004501788011994128,-0.035654389118394504,0.05670106407595629
GSTO1,0.0056472348554949476,-0.054390332427519957,0.10462925987563788,0.0064545375312676755,0.1057451141951367,0.04023082379471828
PROK2,,,,-0.022021767027697498,,-0.021247485775748885
SYK,0.017486055075484716,-0.01536275922135465,-0.026313918853211316,0.025112695886680293,-0.010744538146233495,0.04666548096931966
CD40LG,,,,,,0.040132556944075054
ST6GAL1,0.04829985061577496,0.06066450970914478,-0.03239251845895416,0.07284809486193028,-0.008102560964691096,0.06977040162841329
WNT3,-0.025146178578379398,-0.01740978975185054,0.07497513838462275,0.04451533056195855,-0.05018657986186928,-0.013841053273865091
HSP90B1,-0.003467912318214523,0.004445281991399071,-0.03538020647668328,-0.12022001001356866,-0.0007595010372960609,-0.02638703656040871
ZP3,-0.023838843206766783,-0.016473323665297312,-0.045867464788376916,-0.031164270149985376,0.03684556629944457,0.05951364504386975
ANGPT4,-0.01536572988347325,,,,-0.026384830422043315,
NRG2,-0.022632228426401203,-0.0008582662177796922,-0.013318141493512696,0.09317489778472297,0.00806094078209142,0.05764825116363899
MELTF,0.07935728604040676,0.031785313268871386,0.04798262852916406,0.06808856254708114,-0.004167806727939987,0.03002680804095568
NLGN1,0.06706231004564708,-0.017843658018836594,0.010800721986894787,0.01850901870616661,0.04309878947532303,0.02845966527305201
SLIT3,0.06548683834275393,-0.01393162311210932,-0.040256609620544344,0.02706226294529007,-0.026794823458577532,-0.05561333510569653
CCL8,-0.009972888522521138,-0.02865869432103268,0.024312004885213408,-0.03669455352542309,,-0.0076503089188755995
S100A4,-0.02752653824604468,-0.0129525780413261,-0.01441115031799381,-0.03658890098382683,0.10221951535398156,0.031069515927019023
TNFSF13B,0.015193321075950205,-0.007007805571126201,0.028438374128821033,0.05589919318507588,0.02718844753383457,0.01676756946468963
HSPG2,0.01718766373901596,-0.03766774660860838,-0.020015383174450365,-0.034249545666021654,-0.011424079541039873,-0.03991354902019407
FAM3C,0.06105905245762988,0.031755794675629945,0.03880917857873412,-0.01260954508786483,-0.04164821057104233,0.04962712356362401
FLT3LG,0.002259639897181645,0.04067829408191135,0.13103567245530123,0.05150728607919007,0.007911939391746647,0.013985421673562318
A2M,-0.014377972240186856,-0.014832318539092589,-0.09462022869976952,-0.026070110577261232,0.0060738371636626445,0.025546628735353915
VCL,0.026039096213047435,0.03271874490117345,0.01058977689869849,-0.039665313666970806,0.0030030597119648527,-0.019543590885031492
FGF2,-0.02283619788614559,-0.015703347529357203,-0.09261367812707237,0.02295354014756853,0.005613948234214247,-0.02919198243594715
AGRP,,-0.00651324736494525,-0.06263111831975621,-0.01676852895003745,,
CNTN3,-0.011279011570246753,0.05595075889233761,,0.0969551691020939,0.005272130025352242,
RNASE2,0.01760696209187582,0.012370654650270478,0.0806827064750828,0.0012918829087028435,-0.04916489688422638,0.06938506549769485
ADM2,0.05054661337944306,-0.02116592891146398,,,,-0.02395186488814796
GAL,0.0009409248741902946,-0.03310657033869455,-0.0739255389191186,-0.015408202346549807,,-0.02362984063027582
CXCL6,,,,-0.04842847845114525,,-0.024569084678301004
PDGFC,0.03685629043291326,-0.002535070706969847,0.03540117094681767,0.04456084472265816,0.07001814028138745,0.033385256470948026
COL8A2,0.017829487039025534,0.03521361328749311,-0.0410408881834888,0.05489369594974845,-0.04691723782399347,0.0672352425836414
SPON2,-0.026081021426728464,-0.00654593827971291,-0.058288923870966736,-0.022512306629939513,0.018704447712628577,-0.005599559191397522
LCN2,,-0.020761434659680663,,-0.035307720043128196,,
SEMA3D,-0.027551151613222948,-0.004866272595173083,,,-0.042335243331082885,
BMP6,-0.01080697329529777,-0.014787864074138339,,0.1951472319451953,-0.0251197637477178,0.0957160195601125
TIMP2,-0.01505225276483198,0.002016695965805777,0.020957242453681017,-0.1357784486194059,-0.08934253829306989,-0.002794960365149118
EFNA1,0.05863895391401702,0.025379018644222474,0.07662155016301392,0.035484719897788,0.03429153350813969,0.06316679063541042
S100A12,,6.216125733674293e-05,,,-0.020409535555221018,-0.026101603292561542
TFPI,0.036500572278285216,0.00018648908920055652,-0.018959759981171293,0.0254098168071392,0.0069132892907098065,0.010078780216833415
GPC3,-0.017016489708737398,0.005014169865222119,,0.07821822718654624,-0.019678058664460603,0.040037364364270744
NMU,,,0.06689595792588098,0.06973591537195012,,0.02671552572804466
SCGB3A2,,,,0.13108765438530842,,-0.00421922721206616
LAMB3,-0.024230126262538617,0.053912784443119574,-0.07259092249856884,-0.0042123976274615815,-0.001838413980178981,0.06698712969411258
LGALS9,0.031422417131262495,-0.010550246712490125,-0.055880475488108636,-0.03293219150124217,0.02471106894486733,0.04784786866940272
VIM,0.015195096168033958,0.01995834550316857,-0.010432202368403753,-0.1191851073221415,-0.044742177965308376,0.1312777426507725
PLAU,0.02639515636033926,0.011562903390847241,0.03504729131098596,-0.016037118815037946,0.015862437392381364,0.07884686160460912
TGFB3,0.01570053740534542,0.013963641275239583,-0.022498829768299436,0.0061040143410632285,0.016619622077304583,-0.026129996988113895
APLN,0.06589388546342555,0.014722442096138504,-0.09043442074398049,-0.04530503147449552,0.0935722627813598,0.02442867739536284
SHANK2,0.037914857612995935,0.13556402193463102,0.10593020805015864,0.038883819510562315,0.0788870710846417,-0.03725122636558378
LTF,,0.008707560279460782,-0.022016919778973347,0.010639561297937595,0.024048726039154242,0.018694336691207295
PYY,,,,-0.024057475441745448,,-0.02814612541868329
PENK,0.012756937063128988,0.044143703023748544,,,-0.0233392145833285,0.016803640002295516
CTF1,-0.006785730754026834,-0.019971700155055422,0.12051304292573237,0.09484120180397927,0.03183862275587545,0.006135990432279883
COL3A1,0.02172689735233978,-0.05774842943420827,-0.0477334041129053,-0.08319043781375891,0.03746787643758862,-0.03441915305209155
S100A10,-0.002856383165358614,-0.023986304274911784,-0.030188409687322563,-0.06370377663844155,0.04781560951942985,0.0115704566722011
FGF13,0.004135581222805821,0.07796341893790575,,0.07601233934034635,-0.018506060993747245,0.026333198989417463
SEMA4A,-0.002994224358085746,1.7243713434761321e-06,-0.019179942403480657,0.059742477332935105,-0.045206001935481355,0.01851467559301089
EFNA4,0.0045760070378394755,0.1179646702837459,0.05049971921061307,0.026319613476689634,-0.04640686256414639,-0.012256519977697868
HSPA8,0.03090955101805798,0.03010320249311525,-0.03460071389676967,0.08900307084030176,0.011850642840318533,-0.08760009795688514
NPB,-0.01273224540019642,0.06451716964913776,0.0724713106069864,-0.006618222429970947,0.020470067496111792,0.016471130885950466
ULBP1,-0.00697319236597837,-0.025341959617111137,0.02343785919552146,-0.00109122196608168,,0.028120214133541287
SEMA3E,0.10851345199530027,0.005984753747948836,0.07362962709641596,0.05640981182167855,-0.001883104492288295,0.056336469001256086
FGF3,,,,0.04817808287932869,,
ADAM9,-0.025215416785128248,0.00789251426713928,0.07476102571653327,-0.06419091162828146,0.015929215486826395,0.0339486315446111
ASIP,,-0.01362219574066471,0.0384193105738523,0.07610180609894786,-0.011780724541471147,0.05362786180252321
IBSP,,-0.06614948197473763,-0.0664431015137502,-0.05373500036933071,-0.003486790052233561,-0.013078427720784555
FAT4,0.006775872756581222,-0.03301551582954103,0.06137810921658293,0.02845439635789414,0.01947438764755122,0.010123566237199826
MDK,0.021690095727395584,0.012559642860212808,0.08654954061101611,-0.006640425499461607,-0.006882399180460588,0.011743917492904076
BMP5,,0.05833577187185617,,0.06064999363052481,,0.002413914740735676
CAMP,-0.01080697329529777,0.019788363450321953,,-0.03945839315468147,,0.0492291628739104
HSPA1A,-0.054282509866744856,-0.0022042066626317787,0.021978671766117668,-0.11013273564339549,0.04674994821967085,0.0250794178826152
SEMA3F,-0.02145596333397955,-0.0024410148823924586,0.06559707639225669,0.043687125242830055,0.007454253293370632,0.044139929889116095
ARF6,0.014323878378038219,0.001873734165922263,-0.013991612068994047,-0.04370489767820999,0.050232468853966074,0.07255803178721341
IL6,-0.014292429527347985,-0.05301083479560355,0.0778594370561047,0.02356589436475953,,0.0587495126477308
CALM1,-0.005845733066359056,-0.004671581688097813,0.04525567453467873,0.006437574962582309,-0.07457182736365474,0.03697757609827208
VIP,0.07198062217327143,0.0021114246682590846,,,,-0.03271946405878554
