,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH916bulk
SEMA6D,0.03241237865902838,0.06202377352580774,0.04363525896911615,-0.037947657307083243,0.05973464134704562,-0.009007737100178777,-0.00905776189593385,-0.030267780375941095,-0.028330506483919896,-0.012017979434023732,-0.06107958574308712,0.033167379901219915,0.07085337168983624,-0.02840853526085082
CEL,,,,,0.0425922502666399,,,,,,,,-0.09263935063080928,-0.029068314053266577
PDCD1LG2,0.01602196298315468,-0.0032821404936396316,-0.025719905978940888,-0.005304506108902103,-0.049920390331518724,-0.015953648843026892,-0.0469044587985871,-0.02478892648284308,0.020729323028640844,-0.066702993003957,-0.036659763523411125,0.0069573712636788595,0.023842607671209694,-0.010689989925464022
SPINT1,-0.020357506108778588,-0.004598602158855216,-0.0407440303452195,-0.018218967807746227,0.04846075782816133,-0.020635075862879385,-0.04022461712387805,-0.0036148612723935,0.025562573849000576,-0.045249048547282886,0.07233036494505223,0.012281445230478144,0.020173542110614392,-0.06279793896143175
CTHRC1,0.011480377129226923,-0.034387679783040616,-0.032688514091403054,0.061591523159123994,-0.02218549932037814,-0.030883063675570137,-0.03682997753282608,-0.02414756846727349,0.002576216662815304,-0.027880276939632707,-0.09347716719526475,0.025580384660226108,-0.1090669049000516,-0.02835987818452552
PODXL,-0.003063019829417009,0.0037818702233852215,0.01868107638971827,-0.023613956261125457,-0.06576444811451305,0.01619993842464349,-0.06545240989075059,-0.032856024199129925,-0.016628416507365094,0.04166107408217309,-0.0028436316985402045,-0.03292729448618323,-0.021237075473385058,-0.04519329365014175
JAM3,0.007832181078695457,0.015844835819102884,0.002537821776352054,-0.06202802818134828,0.05953087738741634,0.031185435970496528,-0.11511392353894609,-0.07026214389098286,-0.006698579450854267,-0.1620411977989088,-0.08917826905223983,0.002474728543379062,0.14356222279466033,0.00021444711725809344
TGFB2,0.018757802004693753,-0.04149915290688664,0.013879853129396684,-0.030059939811763477,0.03464741934273902,0.004394956891294719,-0.0695862283413146,-0.03560399135539586,0.010448244384717685,0.043237387557794604,-0.06881499528101942,0.027226002828094592,-0.017553669064315054,-0.09759962349657966
COL18A1,0.06030834350460039,-0.040494485936715556,-0.03508931836327941,-0.013122502139482328,0.0617048302861716,0.017843859458261415,-0.04811332859102383,-0.055052954438472204,0.055578433727625255,-0.08271220912947692,-0.07699337772930495,-0.07943185041558652,-0.0781292356964139,-0.05837565497502892
NODAL,,-0.010916182031132414,-0.020988100790062175,0.007721608917020602,0.03614220355357297,0.07039545980109008,-0.03514222250764344,,,,0.020934062287660295,-0.03659112030268222,-0.022441513629270497,-0.056679202412520974
INHBB,-0.08019532826746666,0.0008908870248668332,-0.028772716578179786,0.015123163638079853,-0.02828868569599786,-0.032529508174213934,-0.04539149660638677,0.048590795103980566,0.007916480128989966,0.0038168396587645054,-0.06803967266166823,0.12163078731143419,-0.0006294052140300396,-0.058185849609620414
LCN1,,-0.016124024448779216,,,,,-0.017184500531617627,,,,,0.024285225002084614,,-0.01908427320160948
ARF4,-0.059845326548435655,-0.10135785985979706,0.026155863856687882,-0.00893934980953154,-0.0011759699582403024,-0.03513007542104735,-0.010514187002193339,-0.02336807235220616,-0.037120584935581014,-0.03479797489983765,-0.10028807168884456,-0.007788622277789266,-0.050055719153476286,-0.0522345115059077
CXCL14,0.046198635545808185,-0.014886174787550626,-0.021147948920149637,0.03428311802148003,0.20596396361703137,0.07994277412864091,0.04634977303052494,-0.019476459773001498,0.029806028218597964,0.07754741772268477,0.10377094955082437,0.02115612500419103,-0.11171693189228066,0.05160965987702181
LIF,-0.0865580638437487,-0.052156303277405267,-0.026559237567660713,-0.0487593911597055,-0.04255894296054356,-0.020126811829584163,-0.03838464779291088,-0.027564160414279705,0.0004030094504933342,-0.0266257100445601,-0.019822870934455335,-0.04250797941097379,-0.0810754356756024,-0.07522803634997881
IL17B,-0.02892238084636065,,,,,,0.06808207209569125,,,,,-0.04600416867348444,,-0.02157739452251463
MMP1,,0.03846853513486024,,,-0.02245213649392262,,,,,,,-0.009612067112058888,,-0.04828855465575481
MATN1,0.13106081678681974,-0.021170373717447188,,,,0.05801399060330896,-0.018016780519468492,-0.011795778195524305,,,-0.023942990625801637,,0.030199910464429606,-0.01966369629881945
ADAM28,0.05086117754179201,-0.006183605190802129,-0.03924513818002372,-0.029639176811008805,0.015258122803121691,-0.03723924484417996,-0.08110637549226675,0.021546808100348376,-0.02954713210631823,-0.08996990740486786,-0.02956174287673903,0.04716046528766932,0.036839347193908405,0.04992607744798589
TCN2,-0.09743428696343719,0.02248220033510252,-0.026766266291766663,-0.04985963252457068,0.05798745857406334,0.06848170118252775,-0.09326060741542969,0.030055149499356316,-0.004832179033093918,-0.041521603066836936,0.02602403707553139,-0.01977062035051749,-0.08007787719158714,-0.00041433824542196556
THPO,,-0.01547589888763311,,0.007689474800660718,,-0.02763064636599119,-0.023049573698134138,-0.0001288436726331935,0.04816867915248309,0.040804070268835806,0.00431061581532027,,,0.02463940537782443
CUBN,-0.031364642248510655,-0.01981027921663951,-0.008112902579262221,-0.025048809185458903,0.08230831987597921,0.05305292686930993,-0.006609694184006526,0.013300719460396467,0.01186965673877562,-0.031072524944385664,0.0014381367714626835,-0.02151438441026656,-0.0670813459842715,0.0030998020571902244
TIMP3,0.017310005670295864,0.04349765573397509,0.042836944051930045,0.04322575099601305,0.13936572433822553,-0.06623074329329968,-0.07136450240440399,-0.024916735362112568,-0.03831133247106916,0.11883525567171797,-0.019658820871850315,-0.008542005013033867,-0.07258852925844747,-0.03226020630644147
PIGF,0.08560934569226816,0.04857120364294218,0.031037796399729572,0.025196524082317623,-0.0076740244890869495,0.004322333632090838,-0.061394593307195884,0.007707229155290462,0.029603169399169366,-0.018351028240653162,-0.007789772095007453,-0.02194563864995431,-0.032633802757164425,0.0373511026968625
CRH,,-0.018891214344030287,-0.013577215348718504,0.1651701861158162,0.18567610694986614,-0.016374023048730073,0.019980449997856177,0.100939364817941,0.04940389525291279,0.057388319861967824,-0.032747848052406076,,-0.04203545505643248,0.0916339940053603
BDNF,0.04491859509173825,-0.017893177978190816,-0.02356269084427015,0.010800643175081132,0.03147216680326727,0.11041700576488843,0.12280980772081818,-0.034133345466384454,-0.01823970342859285,-0.0401079221060721,-0.013637021887923246,-0.035419438684158366,-0.11422012828039423,-0.028964144790440603
CCL5,-0.0060950598572795025,-0.03398977131103555,-0.027096367557857076,0.0044460565805625974,-0.016127796379190436,-0.02391841773345905,-0.039008961978419666,0.0058860098454097225,-0.016239002012081966,-0.07772543771222888,0.0223818748487126,-0.06489500445492373,-0.007124870518662183,0.08282558345141308
GAD1,0.18103719578930227,0.030827399367484458,0.04794910426787578,0.059115227596843165,0.19976028218492053,0.07500029176358447,0.10840174591075878,0.06761267001370941,0.02120759633328717,0.22404709572517656,0.11982124399157773,-0.05942102259281914,-0.05920762924743342,0.06292665939832734
COL14A1,-0.07635132229478064,-0.03820728648895642,-0.032869010010240514,0.013841483814275999,-0.021516694257139,0.03402127602495949,-0.03048431043472664,-0.002845128632860584,-0.010560757705264984,-0.014452162113565953,-0.04684826791358634,0.022272038810521207,-0.08423642680185042,-0.002217606627259561
HLA-A,-0.07221507554134142,-0.05345209344023216,-0.053203520561849856,-0.047963619810450844,-0.16418161508974427,-0.056673880629756944,-0.1008791539627575,-0.04160343790957159,-0.03926032696402181,-0.22523975159220935,-0.12171811937364811,0.04082420579804266,-0.15618634473825688,-0.09189471316081164
CD5L,,-0.018891212158460683,0.017815101537059428,,,,,,,-0.04217033540082137,,,,
FGF18,,-0.0170931325297111,,-0.009227678104021498,-0.031129649712761262,0.041573057407212594,,-0.012639641053849635,,,,,,-0.026994705325522124
ADM,-0.1594604545097905,-0.03923207804404808,-0.03778145271410479,-0.04029705467621695,-0.13932813593646223,0.09224402823867861,-0.03210539716321288,-0.08678725540297919,-0.011604296635776341,-0.06333348195810215,-0.11377752795086486,0.001808356128533899,0.07948366746061397,-0.1201964056029418
CCL15,,-0.03151831412420125,,,,,,,0.013682236459221623,,,-0.029173213253221413,,
GNAI2,0.037343416701925626,-0.039858051172401404,-0.02069841657307811,0.005079844472692688,-0.0392150854604694,-0.040980481565719686,-0.1044145162836778,-0.010022987601323322,-0.023899780519522126,-0.13245780867859616,-0.0849493325874751,-0.0755861323361959,0.008709954973599256,0.0017924375482401354
HDC,,,,,,,-0.027460513570226133,,-0.021208333171247335,,,,,-0.0196636873933175
COL11A1,,-0.031834338324088586,0.013959023020436867,0.0023917936147228726,-0.05009222718452719,0.020247121872933163,0.007253677809155153,0.056462924381578794,-0.0035091685225470304,0.1632613185658691,-0.04120185452025612,-0.017510104505990155,-0.08781322861055858,-0.057713297359558394
NUCB2,-0.008580286155432387,-0.027086187496841066,-0.02917475656600219,0.01118221507014913,-0.0059523907328733194,0.05465031013977659,-0.010477273196792303,-0.00713910375095674,-0.015105638923265781,0.08262788296676621,-0.014907794870352695,-0.03571157076230585,-0.0015224009987277846,-0.0011760806502519824
FGF16,,,,,,,,,,,,,,0.10945773018479853
CXCL1,0.06762864023464944,0.07103054261803608,-0.005518143306918843,0.039900350816987805,0.022130134209086327,,0.015418267706996792,-0.026690747090245794,-0.015853592546791504,-0.018912332197475467,-0.03248155530054336,0.062712626221198,0.023802606538435744,-0.0622117024432261
VCAN,-0.052237293803405443,-0.012823944655979348,0.07493252178265009,-0.023079877080778147,-0.01865709829053161,-0.05294597222243971,-0.11797481049391571,-0.011657043461901967,-0.031077632989710915,-0.05151974515141994,-0.15827987096080032,0.04104456568586066,0.004888721703102991,-0.05085226911915752
MMP7,-0.07424145853651845,-0.04562591546956625,,-0.018345251763724365,,-0.020126806180087834,-0.01254326819215143,-0.011649469923788255,-0.011697488928188232,-0.024816637815052577,-0.03700633553584675,-0.053062223877061346,,-0.07021855147684108
PTPN6,0.09623621970254584,0.021184013726485037,-0.01087721580396951,0.020590285712943728,0.030937216258412926,0.05581945534168631,-0.06023439395225021,0.025073123545033667,0.043411811706563434,-0.08983955657036462,-0.03937725223865071,0.017440092717609563,0.005024625265218073,-0.03319431598538545
PTGS2,-0.059477918886090754,-0.07441532650706371,-0.025217473288309974,-0.003093756138977482,-0.066589632719795,0.013870302901685849,0.1672989056978733,0.05088709590273717,-0.016696408788033454,-0.021835555061275637,-0.04198336276295077,0.03273961089052992,0.03987965978283864,-0.03344892241412786
XCL1,,-0.02070138964082946,,-0.010040044020094915,-0.02387375587289231,,,-0.01913381846774683,,-0.032552367698425906,,,,0.09807980898052389
CD58,-0.009556154890905699,-0.02573372932753221,-0.027955125837457198,-0.013107253231687191,-0.04799242532935256,0.0039023885539563054,-0.0989197685202834,-0.014430460312108295,-0.05346978622399496,0.06823322781777347,-0.06338990207959087,0.046864200089541314,-0.0006538639440070834,-0.026665623193522767
TNFSF14,-0.02277724303807306,-0.020858784180735772,-0.029470632146796943,0.04009324931848879,-0.04490020509449719,,-0.026135742654456628,0.008103647840070382,-0.015484788243700368,-0.06325336498518237,,-0.037182276217567055,-0.01590666421458123,0.1138088670128507
CNTN4,0.1974173667170368,-0.016804524125877005,0.005804530001408531,0.13054021152919212,0.1832485219739482,0.09437011576573379,0.021513401696031904,0.09474663879564019,0.04163206981674377,0.13136424440696612,0.016633327681521648,-0.03469295714368441,0.14222091043451135,0.023051553062652864
NTF4,,,,0.05579056216195259,,,,,,,,,,
INSL3,,-0.018544624489883456,,-0.009227676294066295,,,,-0.013433064063045272,,,,,,
BTLA,,,,-0.014647126610647645,-0.024889185252442842,,,,0.009434957548334262,,,,,
MFNG,0.039622170415386224,-0.017838972212207097,0.005760092532229508,-0.04273127565283348,0.014615589686240198,-0.029767428409789503,-0.03421530193770265,-0.036865732571947786,0.025848344183684435,-0.013358673615476388,-0.004149912324751141,0.0670951458508371,0.03802320843766663,0.01906216846879656
ICAM1,-0.08406584765037314,-0.004234540737589564,-0.03133904364590161,-0.038615175782395386,-0.11557937655731876,0.029654401976739055,-0.07671215357302134,-0.053159269330508255,0.0028225298168227963,-0.05748716072458897,-0.031214386237791738,0.00805894811628431,-0.005583235500690744,-0.08328585428532734
PROS1,-0.06978923122318292,-0.006823179217364289,-0.04125819652515043,-0.020659377510043365,-0.09380626928451502,-0.025784607687872264,-0.06958353090054702,-0.050766319657606154,-0.06534483468211653,-0.034586726085425956,0.02060981486807399,0.006161433594372545,-0.124683927780235,-0.10269770444411987
CLCF1,-0.036017513298305305,-0.08119290819323571,0.07985469682326284,0.03980722332272099,-0.0631242326384773,-0.018709876215596645,0.027666437830754967,-0.03044407120857738,-0.02151718916125927,-0.036608148834841855,0.006464454424820547,0.054468719468325814,-0.02996631250961148,-0.08962205966065381
PSAP,0.13797208742075978,-0.05440620535737081,-0.06603682087660255,-0.010999567593316762,-0.13330121568337294,-0.029399142053044707,0.08292543743310901,0.07078235318534949,0.013067781972163545,-0.10140272071251502,0.12535399483429815,0.04410456355571629,-0.04505112165328361,-0.01966305385817853
EFEMP1,-0.1069425213662442,-0.0727114595100756,-0.036266534380195614,-0.029576684595198383,-0.2108726121199809,-0.008271236114339603,-0.08579842212111523,0.008380130763652517,-0.03794246356251842,-0.15016027167356963,-0.07441463897068522,0.08349057107022208,0.02323240293931993,-0.07528729347079506
C1QTNF1,-0.1537150122801018,-0.0821626996907007,-0.06670165563887263,-0.016303865477254962,0.0436612706080026,-0.04150984454461181,-0.00020114927312884042,-0.0033372695467068607,-0.008005365175257522,0.04327944424960392,-0.003910532440307088,-0.04761493008372926,-0.11334366194431882,-0.09972573981180263
ALB,0.002745747147183028,-0.028670473381939548,-0.0033338904990283256,-0.016382421845424724,-0.03321782463433417,-0.01925248462040921,0.10927651967449734,-0.014665382675159464,0.09351280383614063,-0.05218394477692978,-0.02405713161899925,0.09209702943954973,0.03805114455385325,0.02700810519815891
EFNA3,0.1173336448705309,0.004871956702385905,0.0063350184360620185,0.004328413636497057,-0.001631756216994893,0.09035471865918648,0.13485547029201506,0.05207136556163471,0.04507993651633306,0.12972205929363978,0.0019445270666326028,-0.014618198159219402,0.04889326552997148,0.037910633702591345
DRAXIN,0.10531557109730164,0.004552762172919271,0.00561172870937222,0.004930521079400377,-0.048198535187906344,0.10132827554211601,-0.042385261627820525,-0.01429289561841391,-0.01412185845378711,0.03034886630797274,-0.04069157239208702,0.025558005960255852,-0.027019857679065052,0.0520423400706843
RAET1L,,-0.014446442580916378,,,,,,,-0.016914103641360742,,,,,
NPTX2,0.08463625761595206,0.004232711069991319,-0.012052473484345749,0.08971419155465687,0.17130676989011034,0.03100523540411046,0.14379289799152986,0.0890257624660874,0.08262771780254237,-0.07958617998567426,0.013134712898066211,-0.014223762139512361,-0.09414121715294277,0.03619832941116975
FGF11,-0.14882485590907366,-0.005662127098691843,0.031776848817955845,-0.05530397983888573,-0.07140851950975391,0.05056878364037876,-0.037370933035274286,-0.009730444514600006,0.014175748364091327,0.03786717091088,-0.10468834395515038,-0.04897240658488981,-0.06079050040514157,-0.08719616884140133
CD59,0.026505372933884535,0.009532710604842013,0.018136601505395835,0.02288575562604166,0.1289803052043286,0.009785876146619518,0.08921380436774311,0.05030534559869893,-0.008288130203136637,-0.15592300599068157,0.060840046855172795,-0.05003157256267408,0.03990982559308227,0.06521160897156454
COL9A2,0.03208219946475581,0.05015531965046154,-0.027091502821775852,-0.010063167596917322,0.06536794581844033,-0.017330041136742774,-0.09147730048532934,0.022926781433737917,-0.005129365022324087,-0.0649237901863894,-0.029369281720507404,0.01053635121950896,0.02509070947116267,-0.019302935035806424
DLL3,0.21381391748074166,0.06076786866437417,0.09728593267514554,0.007983821646609168,0.05324734506482843,0.05619322303582558,-0.0623221426756859,0.07630814547717744,-0.02965339148688769,0.020815281881319914,0.005291434960708475,0.011646992117509252,0.021065842869491053,0.08095700875741296
FGF5,,,,,,,-0.016753837872629688,,,0.09011145068752907,,,,-0.03323751989500532
LIN7C,0.030128697389903668,-0.010200620266295196,0.06209115587500905,0.020092357342969044,0.003171210260743448,-0.00706302662960297,-0.03736574266116592,0.011065127820275937,0.0012311630844493047,0.07017992568432199,0.018766879569673205,0.020343076417201088,-0.03708330975008994,0.04105356930183673
GDF7,0.07991391426214585,-0.013216661859466577,-0.011084826628840395,-0.016464868535941854,,-0.027500883954470066,-0.02996987810248923,0.027942253524006203,-0.015484787641961472,0.06080256347412834,,,0.038617624029186504,0.03684925262648464
PSPN,0.03712920123169581,0.03253702438118108,-0.020654797671827433,0.03194700687841589,-0.028445272095151075,0.09446051302032053,-0.014219031959261072,0.020898183952307785,-0.01155258988360852,0.03222208761576328,-0.0008167325994585542,-0.06388657153922483,-0.02776650370678115,0.027345854629141023
ANGPT1,0.0892502600482803,0.020922521321988838,-0.007241080984400162,-0.06341242831013016,-0.022460375881365784,0.091270792420113,-0.08289349459382728,0.06330624964931951,-0.010202481985855145,-0.1006131297756688,-0.028855275973137473,-0.016728455263862317,0.010492872471847199,0.08878919776427283
PNOC,0.1398202329472135,0.039692668255017126,0.0283917587025188,0.06571817969753055,0.19693684363594158,0.04638793486911832,0.12124195616447041,0.08965252811462024,0.05947929324621587,0.15155188518663323,0.06783102123858332,,,0.06708525799521602
L1CAM,0.15195896496308972,0.05636553856943807,0.0533564976167045,0.008062088611617963,-0.04690715536334555,0.07926362749998897,0.07893411361053736,0.05865336172375417,0.02629753700262565,0.15921166757009791,0.21244464120591264,-0.027277457731762565,0.005208391481626905,0.02054126870705564
APOA1,-0.04895347338006553,0.04139671652131165,-0.015484539755520514,-0.014370581207697169,0.039111131716515826,0.023706428182732955,-0.03585574702748748,-0.017492186197152853,-0.0026354210982267377,0.07427763358929673,-0.0033935195037513547,-0.06054410497706094,-0.054654515853893186,-0.06557032695654876
PSEN1,0.05934127341791216,0.0035923246902441423,0.040642801807450404,-0.002163019212564001,-0.00607996002707746,-0.006380673780992047,-0.07444367488008055,-0.03846031337091238,0.04481154449116435,-0.125427292787782,-0.041915833148818374,0.0830914851313483,0.01581434026388877,0.03896712062010028
CALM2,0.19282790944200462,0.07362353086036795,-0.025346189348317633,0.032872868271838364,0.15883169579652523,0.03977428124298158,0.10339155751058507,0.07708768448538235,0.052427947986649764,0.16166398828265896,0.14402261832427962,0.07023501163141854,0.05950091807389411,0.09536467375180721
CLEC2B,-0.050133591324184226,-0.06717993577632968,-0.02404451748317346,0.010588443604545892,-0.007592896343545848,0.0303734060723616,-0.05186710317640688,-0.06241627544023359,0.015530652584834768,-0.03346990336891811,-0.012861711640962906,0.049408742778155,-0.011839631677186043,-0.07632090966904052
NTNG1,0.11361873033289717,0.07189797091022716,-0.03588339665513609,-0.027571816425421006,-0.054016518957477735,-0.02385689788009109,0.007052147092219943,-0.04107489108036407,0.03143133155499427,0.1278943924083887,0.09205245302898249,0.014740784895860705,-0.015441341721188698,-0.02571818343047463
LRIG1,0.018363775000180615,0.11073878953517942,-0.041774284314949686,-0.0234819712494356,-0.036645731246886186,-0.002471431477402453,-0.027657341364724027,-0.060910213786158185,0.012627014537873611,-0.09293959941617767,-0.013293176418668048,-0.00818729949326758,-0.027057623733978704,0.023140257109171915
CPAMD8,,-0.003906792639846729,,0.14794441570872713,-0.030311625440252503,-0.00979062486488251,-0.015156101029971836,0.022054398485163,0.11127495919765187,0.010969345635749823,0.03570304380894099,-0.031243682956476417,0.03492201504209791,-0.021313777238305506
GHRL,,-0.03849006855480694,0.05536675292122142,0.014581660020345614,-0.021431581557172504,0.10580279964539785,0.05738819937303603,-0.015011905298216555,-0.01412185845378711,-0.026619044507348352,-0.019085015277156805,0.029171345598277994,0.04178791019376829,0.0340001882295314
NPY,0.09156693632555514,-0.023520364054692273,0.0012619205524639241,0.011229805017015785,0.16802114604646964,0.06746965477116643,0.07013006294191387,-0.010898660011028662,0.005534315316229441,-0.022566187611742828,0.04285054472443094,0.051423049385683886,-0.06276829790177581,0.041022057843010024
MMP2,0.0280773897817067,0.0051625748905371445,0.0635819451309348,0.002032616789482224,0.07265706650231285,-0.02654674345037281,-0.08889797265051438,0.00010010240637005615,0.055611765936301655,-0.048405386625148435,-0.15177809099426906,-0.033756850848608196,-0.08122082488483594,-0.0173070454261028
LHB,,,,-0.009505874634787864,,,,,,,,,,
PPY,,-0.024359557044639435,,-0.016546955320550377,,,,-0.01088974601938229,,,,,,-0.00974314041872778
ALKAL2,-0.029785996553371944,-0.0015850317529705134,-0.0198701305154231,-0.009367769102963544,,0.08848019312970919,0.09364698615477102,-0.026267822925219668,0.017021986548091356,-0.05203400536953423,-0.05444369021724602,0.06493817248949327,-0.01902164354181033,-0.010300493987993738
CSF1,-0.11660717967505978,-0.037975707097861446,-0.014339126218552952,-0.033575872185841515,-0.1334842109506098,-0.047455253087813565,-0.10941762111514419,-0.08215313472387727,-0.0030643661883989473,-0.11132819935131985,0.01548362740951157,-0.023096679927830453,-0.00040074282460595507,-0.04695194627565671
SEMA4C,0.02881287875483836,-0.051723116556563566,-0.037843315216341336,0.029252250294225072,-0.019401735472148646,-0.007648367833923348,0.05500254906308625,-0.05465300053294681,0.04023309612960416,-0.021614635083718303,-0.04325028017689409,-0.02178415212600805,0.07168898574783845,-0.011767510157975091
ICAM2,0.1352196609447767,0.0014998080415185733,0.007826866353931036,0.006885273845959754,0.06580666609832922,-0.02122420836860746,-0.025533566011725836,-0.002428408896825581,-0.028710739173661615,0.04609151270344338,0.05071217618753252,-0.00645380275014763,-0.07590639404596876,0.047262640367302426
SYTL3,0.01576782165207654,0.023614637658732826,0.0310693210831154,0.009676932672301481,-0.005170660807516257,-0.026443357686467998,-0.021463340771493603,-0.009661278789926541,-0.03181404050985874,0.10058177761081773,-0.03678021558616353,0.02227245504093825,-0.02875612052675573,-0.026776474945139076
IL1A,0.08759324686575863,-0.0076496950733753845,-0.039648149119697995,0.004600100896809954,-0.04764188849175827,-0.013470609527274762,0.06925199255814238,-0.058139880388254205,-0.03244932584214754,-0.058873057051305085,-0.04601837581436789,-0.031110841120114356,-0.03149653179644886,0.043976352822375886
HLA-G,0.027060400223257387,-0.022229625581978055,,-0.010040043113394615,,0.08492679437956055,,,,,,,,
PGF,-0.05472195322359376,-0.059058905380430154,0.04815589353861251,-0.02706181924530338,-0.018352448770859033,0.028541860063016105,-0.049428501564674106,-0.02435510844561915,0.052552083315768494,-0.022115535064780208,-0.027092183809091272,-0.04571405548506694,-0.015280097228918101,-0.017007119059441533
LGALS8,-0.05656460895935936,0.022390512259617804,0.0544761927822498,0.016546946652639668,-0.03943892432808739,0.005125448490504407,-0.02138312911794183,0.017156481733427025,0.020268565447356012,0.0730486988990659,0.034096298621977036,-0.05453333507125675,0.039097588942700504,-0.015191465375763966
DKK3,0.13326110597010227,0.11726485308277228,0.01655743016393378,-0.008211906502225808,0.14878054593832438,0.06444017079492832,0.12778257444770558,0.11175074148873064,0.04679429941727036,0.15116013431376948,0.16148716256611326,0.030054747337627037,-0.07372903938935567,0.12531523670615125
COL16A1,-0.06458044645873728,0.034396355471331144,0.008875538950783043,0.02255719312400087,0.026540441691933404,-0.06407898508312006,-0.0464740349494472,-0.025019660473643703,0.034190272776520786,0.0018748830110334052,-0.13967970152598574,-0.02772957620163218,-0.08219177817212163,-0.009819276199935096
TPH1,-0.030349653804237795,-0.01632219075818291,,0.013883979818356902,-0.0043903782561477535,0.07707091058376694,-0.018016780349397667,-0.02518569744926264,,,0.020505441394458205,,-0.08556041309279436,-0.04437563264855582
TNC,-0.14259330869235162,-0.08544821108981263,-0.012676475607688234,-0.022849552971167208,-0.1587419288390838,-0.052281173331105886,-0.11301151897503792,-0.07943495181917211,0.03685946378493344,-0.13809124315335372,-0.10860359885470798,0.07970444320185399,-0.11780792570274706,-0.08570903058398764
TNFSF9,0.15581874528391101,-0.01707084799013237,0.049136278122141754,-0.01646486964346504,-0.002747412312802895,-0.007867819155311772,0.07148547901390036,-0.015931858784877392,0.03553916294596119,0.0020314695304804995,0.04067660381882625,,-0.014277910163894016,0.04057915755676639
C4A,,,-0.019581122974576634,0.0390018494555524,,,,-0.01290924769041068,,-0.028722758640164263,-0.02532890328859671,,-0.031135822502023937,
CNTN2,0.1439945427346044,0.04227523453536349,-0.055715456852294,0.04975282553198216,0.07665224566633703,-0.03032770576772776,-0.09398014289022663,-0.03201063141330376,-0.009744786984272339,-0.19534089125475768,-0.0011129287125501255,0.06514493067738514,0.14387409934632472,0.12348391404040052
F7,,-0.015923527232595137,,,,-0.013669787847841064,0.1092306706112247,,,,,,,-0.026345033124353566
LUM,0.15081348001129696,-0.044773958214128586,-0.0056807137976088344,0.012359170075255919,0.026591270208322176,0.10582658130801574,-0.052954347737861125,-0.02569527322264815,0.045846115628440334,-0.0654761175203244,-0.05742361193699165,0.035960670160625534,-0.09713687948851597,-0.026940825673187247
BTC,,-0.014446436563508745,-0.01934247228037941,0.06654382499352814,0.002612367626611619,,,,-0.016455687692418574,0.07195137751907044,,,-0.04688922722150425,-0.010396501499640528
APOC1,0.10755884501980364,0.024137456144047373,-0.06639458807529702,0.08136837426166742,0.20154886135267963,-0.02583753229226618,-0.09579904216466567,-0.018116093305560334,-0.05330187561628092,-0.20097168542584323,-0.07809040332708655,0.05381219546090756,-0.09142528176320795,0.08829755105127061
PKM,-0.07910654448139638,-0.05913840406614641,-0.059734482741383085,-0.04880137859369784,-0.10047883845390691,0.03206070647530681,-0.011820809673739587,-0.00625279908544564,0.043201161019239334,0.20286943742510014,-0.08981286384051966,0.04807690950160868,-0.03163884296168181,-0.0878043044166431
TNF,0.0737321136972601,0.00042258578047934034,-0.020322032726888536,0.023098122357814183,-0.038531613649924634,0.04457996394587546,-0.02224344595962925,-0.029451525774342475,-0.02064584495883651,-0.08979358256499877,-0.028720584221850247,-0.07107892827118331,,-0.020504120827018264
GNAS,0.0784913326229066,0.006852158735888147,0.05893235801532869,0.029922623915437242,0.1989809333130603,0.05479942317055821,0.12273972846664052,0.03427683399440755,0.0586894875268872,0.21933773028374765,-0.11785180483709407,0.017753541063105855,-0.17579406634176484,0.05248646156810019
BMP8B,-0.03498099502656286,-0.016966757892672785,-0.00278386760347534,-0.01455547632797603,0.010183568154676121,0.06375046334080604,-0.03897567031348904,-0.01666057335570048,-0.013708628840077237,-0.08760981999918539,-0.020930377837919144,0.01698072123913377,-0.012435473192905557,-0.049099665052078766
LIPH,0.04426663286982198,-0.01632218673978716,,-0.014277314532984633,,,,-0.01040838259430521,,,,,,-0.03269529031135805
CCL28,-0.022788136064875703,-0.007518099349995644,,,,0.007715231542821691,,-0.01602719690939875,-0.016214413238038267,0.02839589196110948,0.007231359063872578,,-0.003254891762824978,0.05126422004339652
PTPN11,0.009098834391775478,0.06065930803718911,-0.014238296318516653,0.02840920576244101,0.08551802188534857,0.04328435046359429,-0.07091949909334595,-0.015549279936602435,0.04372110331446522,-0.033209666746941445,0.030713250588474305,-0.03947173107717926,0.00401290605626717,0.021146115695155825
ADAM12,-0.012009622130929763,-0.04662293097603753,-0.023317333143885358,-0.0369542310751871,0.0694257847972547,0.08277732306336182,-0.04099632773096713,0.032502124664012484,-0.015670222418443097,0.01260619095597781,-0.09345952615818004,-0.03790283962003363,-0.10529155668921537,-0.01745564281336376
EPO,-0.06287679677189743,-0.006623242170396506,,-0.014555476735544694,-0.031928399619367276,,,-0.010889746494721854,,,-0.004458111920773585,,,
EDN3,-0.031450244587532525,-0.028432475651497383,0.0050377358660372495,-0.0017256908738615326,0.08180067009833901,0.01852398890572292,-0.026854456742411437,-0.016878569986293748,0.014262696650370431,0.11728271948521836,0.006847771592585641,,0.011613413345043726,-0.03269528111027696
CCL22,,,-0.024755232561668377,,,,,-0.02192674039928823,,,,,0.015147590481303637,
