,UKF266,UKF269,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
SEMA3G,0.013910808776015696,-0.02069817216533931,-0.023171255269183795,-0.01010975128372351,,,-0.025688608616407534,0.09537833892127646,
COL6A1,-0.01457585835062417,-0.09508936734384774,-0.03585344414852426,0.0183179985294582,0.03626517737835702,0.030298098919641633,-0.062091017745107294,-0.08599773923479251,-0.01983327698452474
FGF17,-0.006275589922104033,-0.0158528663369772,-0.011828763904216898,-0.004189317105670201,0.04454684420568348,-0.023284172095745282,,-0.03527312321256257,0.08946943313861576
TNFSF8,,-0.01015776810736902,,,0.01298874680363982,-0.023642298605412986,-0.004312232192045984,-0.02967395819310908,
FGF20,-0.02360602626656445,-0.016362262328555734,0.08035922460601118,0.03967872054891303,0.042851669147851934,-0.012781139351903946,-0.027611952517166145,0.003015742541077584,
ICAM3,-0.05053927456777682,0.013085362653254294,-0.0002582725216798959,-0.016465278844193278,-0.02468968942248915,0.021795191601327233,-0.051955278504695813,-0.013263773493709045,0.05090035074077327
LAMA4,-0.08057521042678677,-0.09516371145745074,-0.0005497667177850573,0.008626413153155587,-0.005400918430887172,0.037755379663295056,-0.04308741554401468,-0.017056443877935673,0.06540217196995561
DLL4,-0.008708556505825235,-0.005019799040158607,0.049494451358900245,0.017327456358545327,0.009767179269645477,0.0442783467994972,5.7486591293449924e-05,0.05212551171973918,-0.04730577893806994
SEMA3A,-0.013783823912290506,0.01185369471445865,-0.044463698814489604,0.01223656501604265,0.05249888571056039,0.05914123719128939,-0.031064013535144847,-0.06643537142692447,0.09629615374808567
RLN2,-0.027731539896510338,-0.013045144653713672,0.027645609524179916,-0.03619246187835151,-0.01643869625495468,,-0.029347816649292143,0.037286133966001465,
C5,-0.035625344618632,-0.05376775796814735,-0.021542327544071933,0.02951128495174678,0.05427501322261646,0.032930613630859765,-0.03666367620053545,-0.03461181905459973,0.09281411109414063
COMP,,,,,,,-0.029856275483679535,,
EDN2,,-0.013883154866754318,,,,,,,
C1QA,-0.07976185693285154,-0.08890199810502077,-0.022777019620720228,-0.18758534234758378,0.06108874162834431,0.04569587288976277,-0.035789120191439074,0.03581982773173452,-0.08954282491599524
UTS2B,0.05470347215434501,,-0.03004327268633972,,,,,,
COL9A3,-0.045788983039821776,-0.0892164898296201,-0.0384257928146508,-0.07300853102784902,0.04222037190313121,0.003837225841387209,0.052948691232077,-0.0037187426454641866,-0.06920704058120822
DLK1,0.06842788680502636,,,,,,,0.0057380095198027,
HGF,-0.043643699711817203,-0.01698623309643673,-0.00340455840073693,0.0029985731127320694,0.03660620246789841,0.017875696195021967,-0.10726461261317106,0.004374753850396642,-0.03887786806308236
P4HB,-0.12533423073619238,-0.10368120513171773,-0.033236589141289116,-0.04946739926168227,0.004013713973725778,-0.01378191904998719,-0.04115626654958954,-0.19412553863424986,0.06326321000549973
ADCYAP1,-0.008754213715183017,0.022332196116187277,0.07552701555191524,0.06246510099238535,-0.008233795697707684,0.07056337310810755,-0.028092547550658247,-0.031173673344987277,0.05594104371455249
GREM1,-0.04351535227245996,0.05570341340046006,0.06854346268234097,-0.09135632918541582,-0.025424558700043075,0.0028347804730911507,0.046108978959858306,0.010608266462371084,0.03358102328558406
EGF,-0.033035457369188115,-0.03039396182727871,0.07301107474009876,-0.013995898930272532,-0.020099017371753344,0.1160149051627234,-0.04396533683476156,0.11855553602977635,0.08625558544452701
VEGFB,-0.048807199422608874,-0.08249023342684722,-0.03441711116157154,-0.08325878663264444,-0.0035068737799258147,-0.07209115286351753,-0.047599031968679026,-0.052531007612059574,0.019295981040935547
FARP2,-0.08576637846708589,0.04001160946791393,0.008066669772333147,-0.050763297378926764,0.027137905632203585,0.022263781924791958,-0.02392875029327001,-0.02142889692185395,0.054564843174808524
BMP3,0.014983422508031191,,-0.03406254633727201,-0.030670484450702824,,,,,
IHH,,,-0.03086636901875149,,-0.021518575887303874,-0.025136814128256857,,,
LAMA2,-0.07281630747061349,-0.07839341424416747,-0.04088469632917767,0.08051715650655254,0.009394170842063582,0.08492486815830262,-0.007445171794640772,0.023504852220394407,0.07748749772052492
SERPINC1,,,,,,0.018194458248835428,,,
NRG1,0.07565792333574302,-0.00420810090063984,0.031142384383845645,-0.004986261959511258,0.03003280413824509,0.040335356810683266,,-0.03839569830485666,
SPINK1,,,,,-0.006645441138814642,-0.05626994519205394,,-0.09083808647434348,
EFEMP2,-0.06644527204924054,-0.04783989829236662,-0.004124765056756823,-0.02287712960161359,-0.016100338658660788,0.013265227550158507,0.0008942551095966755,-0.10271504662593242,-0.028174175376996905
SELPLG,-0.0018854464749491844,-0.01510879012250392,-0.02614453183394042,-0.0946724887836464,-0.0006851437207337092,0.08658276850624715,-0.01522554635046516,0.05698221352693701,0.014296752722666218
GDF6,-0.0017146250553028172,0.1059764222878314,,,-0.04056728419236825,-0.031698817138778285,,,
HLA-E,-0.08667283457126328,-0.07977536527394338,-0.026602491716685654,-0.18787318408574294,0.017028212092605275,0.03059989825323561,-0.026667578123462998,0.015299215518175374,-0.10288239081221595
PTN,-0.07900673919027959,-0.12179724417435427,-0.02276063778268234,-0.03322823911766787,0.1026747768083471,-0.013959229784716124,-0.055154709207501346,-0.03802172361022084,0.13751015656319202
CD274,-0.01014368177402494,-0.03653390670017599,-0.016584668657430444,-0.028929543987626784,-0.017088896702093383,0.013706580165042873,-0.04984567972285968,-0.09626218036435914,
FGF10,,,0.020689771360468383,,,,,,
CD14,-0.05429955243217169,-0.07516181865466977,-0.015507143633410334,-0.16599639776072378,0.05650515730021206,0.0664127678511263,0.010380934709444064,-0.0907429985500581,-0.00987967031354171
SFTPD,-0.013881795487441805,,-0.022578214410175622,,-0.013571998863781768,-0.04672290347194793,0.062037077037494545,-0.04956722448399058,0.024304187482526614
SLIT1,0.006049193567978555,-0.04731618630762906,0.044977148011977906,0.13431253889458988,0.05886323596059939,-0.0174897825742021,-0.010026880022689252,0.03876805857514893,0.16285210419190832
LPA,-0.02064238448170149,,,,,,,,
CNTF,,-0.013648535803731151,0.0062761428009725,0.007342254267066971,,,0.075717752126364,,-0.05827853648535803
BST1,-0.021987075064193017,-0.052521364987903205,-0.026262047287931006,-0.07239086734462442,0.043379661481516466,0.06456055690509345,0.019013059320013213,-0.0042079524283335674,-0.059989291793239405
AGTRAP,-0.09213276340395252,-0.07132238087377507,0.07562564584637109,-0.1555992315778442,0.03889538730210721,-0.001301013700835184,-0.03607603234030157,0.005995253454926381,0.04136693470938251
LAMC1,-0.03593484757959679,-0.0957096226687553,-0.039190047016182165,-0.0630442014194644,0.03877973792666363,0.03409891731941006,-0.08403192182819158,-0.032383791296085415,-0.004396868744476382
COL6A3,-0.06014785685124512,0.0005557044330525606,-0.023747933206523346,-0.07544643234939541,0.012303723735323936,0.05106759677852516,0.014021292956746902,-0.06903287330916819,0.05614161322280172
FN1,-0.08623978359093733,-0.08507814099950421,-0.013440064565493601,-0.046740556958596705,-0.05105447837952736,0.013024992355894861,-0.11398168017024872,-0.10989358667241884,0.0863922729470609
MIF,0.00455897228139356,0.04711840879788616,0.004123262117231502,-0.022171573106572296,-0.015550407369774973,-0.01698456704351523,-0.0008684324900303348,-0.11548431120326756,0.11534357203496098
JAG1,-0.05723126156379172,-0.0696296439276853,-0.029316057665786162,0.023412424548377914,-0.014790573654354744,-0.04668869294695369,-0.03887361774211574,-0.11276082115401342,0.06435583176829265
NID2,-0.10107207502563471,-0.058803202396473624,0.009574791986444032,0.030610520199677846,0.046370563748917744,0.04466834946976982,-0.037756258307637826,-0.009270255909203528,-0.04471548417171317
EFNB1,-0.08734990203263726,-0.01198479584322922,-0.038951160780544364,-0.05846126092649444,0.0026645519199008333,0.018646304943834038,0.049200274927810546,-0.07022452543558017,0.0578550629954657
COL4A2,-0.07514903638609194,-0.0838933998497252,-0.05623130591647482,-0.013227506078937652,-0.03442928725598195,0.07156796703633662,-0.06623851272689141,0.0721554528889386,-0.013672764343954326
SPP1,-0.16313453079907703,-0.09866618529715769,0.0018175742053368035,-0.1819817636654985,-0.027017710641657137,0.02883797097453214,-0.06302746502677505,-0.24066655778412857,-0.09425549724930585
PODXL2,-0.10440305642451764,-0.01827509764424395,-0.007857824420635415,0.0608880270826692,0.055644926434399,0.01972470167440334,0.046401202859662996,0.007428612504040183,0.07179419079451252
IFNE,,,-0.015620931613669233,,,,,,
FGF9,0.01493242528109332,0.018043915264697487,-0.014872070945928103,0.1643677613497523,0.07183313857595791,-0.006203158145734974,,0.011630097860686714,0.15574524381253568
ITIH2,0.024358386215706945,-0.01328952120919367,0.0498601534286722,0.03318238014515079,0.06652712458907173,0.06797364892946703,-0.04074012066730674,-0.026271219190048385,
ADAM10,0.020574517465387042,-0.03481578533365365,-0.03365236062173651,-0.057552016677441455,0.001750521718061144,-0.018457027277010398,-0.07417942039775025,-0.06085785470340486,-0.035083654138410504
CFH,-0.03500048914395635,-0.04641898415712506,-0.04169767372438075,0.019448629823450563,0.051778116992295765,0.06353762341378168,-0.052065594275293905,0.03843322435314262,0.04865406488706658
COL4A5,-0.052835263594364176,-0.04232519286054456,0.039296677207332945,-0.07703954897658853,-0.020815518281947512,0.10088088126017783,-0.040390478551586596,0.0020858060887122922,-0.10947237756855253
LTBP3,-0.05027642273714998,-0.014270095883987196,-0.09451262686801486,-0.008228382375948714,-0.09179073115438542,-0.0055791970513968765,-0.045615853601621875,-0.023588280346369988,-0.008241989708438214
GNB3,-0.05568907267338853,-0.04949016578320768,-0.020676819165313432,0.03666901437551037,0.04234557804162149,0.06816903816890951,-0.043891515911040735,-0.024734977251938052,
COL6A2,0.00043157517230702565,-0.0638448588258644,-0.0018656714886094643,-0.037181459690400424,0.035123018243295036,0.008053585663605204,-0.08440694806654668,-0.10166392341117562,-0.04650830649792445
GDF9,-0.041867767875060205,-0.037334898877090426,-0.021430869055811066,,-0.008295191658428472,-0.00041860968442947654,0.032434320667451444,-0.017144811536757766,0.01283720301083056
NCAM1,-0.0017431822158505725,-0.019332469244546437,0.007663966753035731,-0.01209635196282543,0.003449808127193733,-0.012058007049735135,0.14151192018640252,0.05489372983949355,0.03002606563058143
APOC2,-0.05742104312756561,-0.033610960781816406,-0.04528284769272914,-0.09180602611250252,0.025991412972997816,0.007175951379622839,0.03377914291060558,-0.020826661133475245,0.04168284136906567
BST2,-0.04569431749671014,-0.0762491239290075,-0.045169643849042464,-0.07009869761040467,0.028334956354030733,0.03573655455249927,-0.0377760029938138,-0.035969017178399953,0.04924817146029417
COL5A1,-0.06924708297735695,-0.050332433912526404,0.019154891604765783,-0.04982544450255951,0.006508784348180759,0.042606130155496774,-0.03212390984136496,-0.12944428996987828,-0.04795510088664288
CALM3,0.12881749889545227,0.10057021471492415,0.03640763668838567,0.20671045425412266,0.01572793867118383,0.008685176743685628,-0.06121667187189755,0.12689886066317632,0.07096462013833701
THBS2,-0.10232978775430772,-0.05434520379176738,-0.0005102351107185238,-0.09676023429275504,-0.011574883437403786,0.01786622000255612,0.03249169524755954,0.009203461253076618,-0.019887844003026837
SERPINE2,0.03966071413948026,0.02351922555486726,0.006964897478401669,0.014570358432725144,-0.01713846341990143,-0.006954282805175357,-0.03795005630395805,0.006040883943278176,-0.04819226191651609
EFNB2,0.0016483868357576878,0.018052756488167083,-0.012290297879771218,0.1997556726926362,-0.007217576535101207,-0.000472387886476497,0.005260255866747695,-0.10589701059116523,0.085744420387153
PROK1,-0.029820286891300757,,,,0.16394938065710082,-0.022748227304595053,0.013363417890932284,0.12230746278169097,
LACRT,,,-0.019783689513754043,,,,,,
MMP9,-0.00042506824509849523,-0.022548717095074503,,-0.0427507618422328,0.026026553730035432,0.018117322907466902,-0.01897089263247653,0.03135513576682897,
DMP1,,,,,,,,-0.019760663095620783,
NPPA,0.05622711789979144,-0.018091685635197658,-0.026933982872639314,0.06780379958751358,0.02676946513511795,0.05796415364833136,0.036582182303958946,-0.04618510438679369,
APOB,,-0.010464974733619592,0.004707678477865189,,,,-0.028188879464291824,0.063456586666286,
C4B,,,,,,,-0.02852946902809716,,
NTNG2,-0.045988242952568724,-0.04552165492049003,-0.0385585824516147,0.04446141511390275,-0.030257950679537276,-0.024181520257903155,-0.017122926863216488,0.14021296894424548,0.04737395077315972
LAMA1,-0.04244501136584275,-0.07251479106193653,-0.05268825962580297,0.04929568524587278,0.004751029477933065,0.03433068546835231,-0.061301760203020285,0.035703309747546694,0.012613132699944126
UCN,0.014692053711970356,-0.017531636495414043,-0.020676823152402463,0.026842615570940087,0.0028794941071962304,0.061242201343422314,-0.015288907328748824,0.01023812993724833,0.10411049641653652
ARTN,-0.03384673696244234,-0.015852874999477296,,-0.036830332014581656,-0.017294867972645806,0.033584859309907934,-0.03554599969229177,0.004410433613742218,
PDGFD,-0.02220961146270288,-0.022372905327558777,-0.02174689658273986,0.05885317017841117,0.02378103475542321,-0.006687660622497601,-0.09590847871890336,-0.023909759643326926,-0.012766974130788469
EDN1,-0.029990285688880507,-0.05962131088453549,-0.023356073013995383,-0.0007412496804808087,0.016138004163254338,0.06806767890652021,-0.014298741094735517,0.17842134631451026,-0.022555069769396387
ARPC5,-0.05115197095279187,-0.022900122429108535,0.017146226372684963,-0.14079069488596763,0.00017866793992026814,-0.012247728728046033,-0.04717723245784154,-0.10806169456660164,-0.07424848860891056
GSTO1,0.1090974832507134,0.10043690957265011,0.01874864561976747,-0.042873208554828256,-0.0409375100367124,0.03746015856354679,0.060482681447547454,0.03843403899010644,0.1474207848188145
PROK2,,,-0.012072520235031114,,-0.014283944992088373,-0.005522880228028308,,,
SYK,-0.025264219294446198,-0.021424871720061352,0.02663120635202935,-0.03710676512269527,-0.027102135596661997,0.05239670864029868,0.014276102569970927,-0.007275785141817938,-0.03360133523233539
ST6GAL1,-0.031195644422534217,-0.0697076688256639,-0.03492876006777932,-0.14803453202560407,0.02649097879242758,0.011223008763401947,0.07286251389423519,0.08292471197687239,-0.0003044400631117443
WNT3,0.03360641904350778,0.047640689080276064,-0.047420024116883654,0.03523448644484952,-0.03007885798532978,0.040395798337606294,0.06679886898983974,0.059967854432194864,0.036203803808688206
HSP90B1,-0.09597506015588543,-0.02162196211044672,0.0430915165169843,-0.03351398250089498,-0.024540943982338796,-0.01887349385698437,0.016611017608130177,-0.18386105787407542,0.011474575271463852
ZP3,-0.014193594108605972,-0.04804458680782935,-0.014597808199722954,0.06616640357977048,0.14118324087308415,0.05401592356956027,-0.041997417472743125,0.04317600804506238,-0.02236602444742149
ANGPT4,,,,,,,-0.035545998102246804,,
NRG2,0.00592273484237314,-0.02553079248708949,-0.020612690022394863,0.02596133369138858,-0.030951699543968363,0.009877365673995912,-0.0038704497013577446,0.07919068421255226,-0.04240708809066937
MELTF,-0.03497649614058983,-0.019170211389202996,-0.03413490548029659,0.030878910061861938,0.07046864859622255,0.053186413498734715,-0.04190253554300825,0.07500033862630975,0.002249515349197426
NLGN1,-0.08576913060934749,0.026212750356813343,-0.023024216814683734,-0.009477154290734341,0.003999576537312661,0.04051586498939891,-0.07898361728336194,-0.04872673234506773,-0.003020683954527674
SLIT3,0.04108916675011909,0.012953315336261479,0.04297197315065204,0.09630315606498818,-0.04198361403729393,0.10813008452258542,-0.021432245775047376,0.03872125388414167,0.12437679640273577
CCL8,0.008383502514441482,-0.013648536100080433,-0.013172725986050621,-0.04663113643139908,-0.029817743863416797,0.013971473814776982,,-0.027143137956032584,0.03827721394671476
S100A4,-0.06400111919383257,-0.10340292902780512,0.015467132377182146,-0.07495007490101534,0.00565129819836657,0.06052081460138671,0.03513197489013114,-0.14932995267807772,-0.09227938041714509
TNFSF13B,-0.06512243522359308,-0.031022515684659965,0.013043540015106471,-0.1017946137841345,0.010852049503456829,0.0333596121527149,0.03045843102376107,0.07691963835963121,0.13865868434501522
HSPG2,-0.07133486766894705,-0.06602840105369498,-0.023238058237015292,-0.008923539876452164,0.03875274682648499,0.07568788779887624,-0.02739808105730521,0.04119249845831791,-0.07602457472690832
FAM3C,0.08499540317379978,-0.023794997539170533,0.009653018427669836,0.21391502066367282,0.01962707403909594,0.03134623321024993,-0.029561771572171075,-0.13217377813901224,0.12508432294640834
FLT3LG,0.02177522444664996,-0.04174902498980029,-0.01999602328391854,-0.07670820823452096,0.0619259129739734,-0.004047716994703182,-0.022311296507355687,0.08018338903723649,
A2M,-0.12080951327464483,-0.08232111826788689,0.0079797712360384,-0.15571652175833287,0.035633715057457487,0.08740394788702203,-0.04550599741314478,-0.13413509715104371,-0.11481225112891412
VCL,-0.07164137628629558,-0.0067649443537535995,-0.012908071879319983,0.028577020570318076,0.0030312694259124143,0.09022093137304041,-0.04290190169108222,-0.07237364679342309,0.026288632712281407
FGF2,0.08585046184521145,-0.012655355434090156,-0.0019030446860906242,-0.02334717049802548,-0.025072395309461978,0.03420728622722408,-0.03757665151483239,-0.010794799592536767,-0.11929994849836024
AGRP,-0.021571963854954516,,,0.010426655307546415,-0.016936658466613814,0.09697295157173877,,-0.013521875969444583,
CNTN3,0.07123810780689994,0.015891186818904193,-0.05687624963053475,0.14529299089432082,0.003610352605588489,0.034787531890732304,0.05549822591612633,0.00653475215271252,0.04838796474263828
RNASE2,-0.00958135062885297,-0.06964733522900728,-0.03639439638047484,-0.041376632301071796,-0.030175699808734257,0.07027748918498473,0.03747876877447012,-0.0664327824543671,-0.039303264729657464
ADM2,,,,,,,,0.044371596791184666,
GAL,0.00037682569030611426,0.05772181413851201,0.0008540963710850872,0.0020333553094662015,-0.03949461416515416,0.0064254555338179135,,0.013400254591663848,
IL36B,,,,,,,,-0.044238341806762456,
CXCL6,,,-0.017112602258023715,-0.03387640873367585,-0.01925849179051369,-0.028979016226015123,,-0.03427061239882922,
PDGFC,-0.05652557220672726,-0.08422785629341115,-0.015681331046526005,-0.02466442784511675,-0.04604101961334425,-0.03523214852395257,-0.06580213286925127,-0.10856965571293282,0.029081794092211635
COL8A2,-0.014854056122987278,-0.061446918966295276,0.01744277799289222,-0.02734686725485203,-0.028703480397674702,0.054296063649998866,0.05871224142626446,0.09583526181809937,-0.05562867064551352
SPON2,0.032785594955743964,-0.05136820300356246,-0.01568797604088838,-0.021875833767489517,0.0061436570390419375,0.056578916710791675,-0.09344454129912967,-0.02832419782374144,
LCN2,,,,,-0.03580208576126508,0.011257704552942002,,,
SEMA3D,0.04857602403229713,-0.03683563111742879,0.02887206847768543,0.03590168949889665,,,0.04068410793276034,-0.015807845658862528,0.0024475796490722136
BMP6,-0.014739380194488241,-0.01161688592095269,0.01967527465633097,,-0.001662511102701039,-0.013521950098187907,0.044540558669524694,-0.03378366047705136,
TIMP2,-0.062125996559832,-0.0597419128426759,-0.03539316118516284,-0.09099997519495637,-0.019569514916773646,-0.013566115839990137,-0.1152323913691117,-0.11072514041420882,0.06445138631167821
EFNA1,-0.06741245081112864,0.04868689883388625,0.04094947321300721,-0.12403710780172375,0.013105632456717078,0.005384804118208498,-0.015327043660246122,-0.0691151655808299,-0.04984654442178116
S100A12,,,,,0.0775518570765554,,-0.02749600056203212,-0.028946459068848775,-0.016837845631039957
TFPI,-0.035969028405723136,-0.06528265901292427,-0.005963735030905871,-0.02162078442224255,-0.016309404001600653,0.05674592208944658,-0.026864242498718948,0.024020344118198325,0.07123873038596232
GPC3,-0.11440153028170708,-0.015328557065564163,-0.02373765630339056,-0.029531779787050055,0.015046875705966257,0.06902265758377127,-0.05910189419758186,-0.011191470356853913,
NMU,-0.059282608520373384,-0.02676940659578205,0.04878193510786414,-0.00689180605402147,0.08868184484457006,0.08389512212330229,,-0.026984801277666472,
SCGB3A2,,,,,-0.020513767415637586,0.01979426858917245,,-0.033783690717350524,
LAMB3,0.040517680457842514,0.09888377148567126,-0.030316397750818184,0.11458851047285344,0.013034292844651334,0.04543729252961418,-0.079883257068882,-0.039006128876844216,0.14956955509538333
LGALS9,-0.04434154702982847,0.00435077466800523,-0.01368043616054096,-0.1289740155807991,-0.0014450719057296298,0.05153634103958837,0.018361498996867953,-0.011866394738998918,0.010850353972071774
VIM,-0.10318436287814245,-0.09782406669536658,-0.008785881000698425,-0.1742400496062179,0.016913527030237244,0.002003524450347082,-0.10764767335993512,-0.19835025982582383,-0.03757405330674852
PLAU,-0.07467251631587425,-0.07707474505532473,-0.0061139240478522905,-0.08922135285422383,0.04643073551914027,0.05455726894942938,-0.043646642556439234,-0.10040172590800261,-0.04873127271514368
TGFB3,-0.03483043104330219,-0.06072672587179986,-0.015997353021093563,-0.021236643994962834,0.05001870001948981,0.02075389947152859,0.03096267064524276,0.006989108858096897,0.004841125630379256
APLN,-0.02483697038966925,-0.09166356071295083,-0.0032390464054646816,-0.03833840333947164,-0.00504911712661612,0.03934041031953801,-0.045651655342540676,0.007032874232398172,0.011048737120809685
SHANK2,0.08168476897471506,0.0921366030697715,0.07808434215597078,0.17178980317908152,0.016951135216111347,-0.034568196588308155,0.013494567558733534,-0.001601064891526661,0.1428024695207142
LTF,-0.035226917851907104,-0.08422785081748405,-0.06755713722171854,-0.1727029691843193,0.022504810627567567,0.02060712043943036,-0.051303665783608725,-0.07246407465567477,-0.0480862805107649
PYY,,,,,-0.023951844619989213,0.039462244782043514,,-0.030787417802528066,
PENK,0.05854078364915335,0.08227101248743598,0.04718369203296434,-0.025226641256869856,,,-0.031442903517538624,0.07645830317193357,0.09086150304807927
CTF1,-0.02991765691367055,-0.04079845906070816,-0.02970337777774366,0.024058399265219896,0.000792110361004248,0.049318094947379085,-0.03851035696557177,0.009878678727612273,0.041480153095156576
COL3A1,-0.07011073873151479,-0.06444522410015073,-0.03703524859572293,-0.03589559989237267,0.0172177671501788,0.05697396694457768,-0.05077714404629616,-0.06766390558379065,0.1227870648523545
S100A10,-0.11506582494256763,-0.10517937030030922,-0.034248221755096175,-0.1483348674404616,-0.024293698711793113,0.02762256510268901,0.007815881029990486,-0.1928588039637935,-0.06215444436559547
FGF13,0.12309033837296121,0.12133487992534163,0.03678006034363209,0.11246424612554032,0.03494115073050441,-0.03357375035698215,-0.024931614054044773,0.06338793881300774,0.06892182809317264
SEMA4A,0.04461587096322518,-0.02875578603498142,0.013964193688129392,0.09646063611205419,0.010014585108390517,-0.010597204724904847,0.02592196865882829,0.017700825322906847,-0.023748360688311928
EFNA4,-0.0018397129415813115,-0.041538575525544574,0.01095689916393577,0.0218173524153875,-0.0667588865182399,0.012314326470870834,-0.015874720883577612,0.11785312714320421,0.019422808688174018
HSPA8,0.11346903252586263,0.062380327649752924,-0.02402403519732814,0.12082501668210874,0.05445237997117301,0.023798917554514572,0.04781118127739403,0.06465881005328405,0.06680852339678009
NPB,-0.03384675384297497,,-0.020010334673149895,-0.03244575365761933,-0.024476263718665313,-0.006365148339558963,-0.05001615314450976,-0.027567603688866568,-0.02460446876837049
ULBP1,-0.006195087867922836,0.15380350875185117,,,-0.002164291832848885,-0.021582872358853925,,-0.013446619089093063,
SEMA3E,-0.10627629702091686,-0.019082026512735193,-0.06357289316906561,-3.977908238908357e-05,-0.015631098813384873,0.010367173963423132,-0.021028712900382062,-0.009134472222786986,0.08527895888367265
FGF3,,,,,0.007220598805416445,0.04456057620493374,,,
ADAM9,-0.027368463044634042,-0.07729833324141948,-0.017181423263374292,-0.07661481606797513,-0.02844187248390078,0.05530227127255408,-0.08141417871184395,-0.17295987501802149,0.07625637903048191
ASIP,,,-0.013005215310400074,-0.054486746182552795,0.004773972343615647,0.0024435902273153647,-0.046192607312528625,-0.0018719196525640136,
IBSP,-0.02750936235867388,-0.026497739601764318,,-0.12532878352384755,0.02572292236954408,0.034072945725722205,-0.032361060235521585,-0.11998158284949224,
FAT4,0.03158957853232114,0.02801629938501342,-0.02972583453319018,-0.026426607751760638,0.006277907126916955,0.03808633904494794,0.0289662114001539,-0.01068191037406008,-0.039936732192545156
MDK,-0.10396597767157084,-0.10217225039894358,-0.012854994217861125,-0.08934657421853204,0.10064529323389168,0.0698857915412224,-0.03471571313298693,-0.09211682332725929,0.15175865407082023
BMP5,,,,,-0.028090515030532497,0.056317298053691095,,-0.017446107798036993,
CAMP,,,,,-0.035545768140350445,0.008200071231402284,,0.05742040121537218,
HSPA1A,0.024277370402984683,-0.05915879017319192,-0.02289720582873352,0.016356005257541956,-0.014248615976919437,-0.02756154838270548,-0.004764205017838922,-0.01268670025314681,-0.0011451449295785355
SEMA3F,-0.060430341482820435,-0.009300699768780007,-0.01966948218704579,-0.015697477981888263,0.030822695628334514,0.09310155770136143,-0.06390180224143688,0.04428770901265736,
ARF6,-0.09241187537426897,0.019126421117500337,-0.025881459479871194,-0.011751707043018032,0.036773844887046374,-0.0443513418210045,-0.00947721058471145,-0.05897523218992088,0.08880670615072847
IL6,-0.032415237348935415,-0.030518085720547768,,0.026179338926963558,0.07574614338381434,0.0596074584198159,,-0.08030047448299509,
CALM1,0.11641787926160461,0.10324785264143592,-0.007237050450376318,0.17925867543860732,0.011162682566416003,-0.0008756726783732011,-0.05577300291927975,0.12490771383927414,0.14395017800335028
VIP,0.05808623476501133,0.059075252845397545,0.026305198772586615,0.09387031065510694,,,,-0.008447929341299319,-0.02560065783316284
NMB,-0.027820637263503784,-0.0852737789968529,-0.03220514268690324,-0.0709044943349278,0.006219793700517817,-0.0046223539961226376,0.01464672610428106,-0.04066359066219249,-0.05238448060733646
CCL26,-0.021873482103032995,-0.017436797801631477,,,-0.030603084847772324,0.01927998055641201,-0.03017964362529409,0.012214848891115569,
FBLN1,-0.025598703049431404,0.031839886511000545,0.02252065374510822,-0.03833484798725964,-0.008758243851682107,0.04284689103582088,-6.934914938104065e-05,0.09297888350474512,0.13585990152587407
SAA1,,-0.029338045286585724,-0.015044322753070516,-0.05274453208706481,0.008326986314104085,0.07499946848856968,0.030475886895224364,-0.10285921882613791,
MICB,-0.014090477551827983,-0.03716884726585785,0.026097977763544493,-0.009858949266224092,-0.025884117197880977,0.09484222737986446,0.051682412868866386,0.022044545238765544,-0.035357578710795035
MMP13,-0.020642379306574733,,,,,,,,
F13A1,-0.025904600748064565,-0.022909458854909227,0.0005059173135858196,-0.06834346788437176,0.0031294116593647975,0.02360944991199711,-0.0054395390281352,-0.062050700486405694,0.08551809051344723
CXCL11,-0.00934319317014094,-0.05161410527519418,0.041447867695375784,0.009786836231451431,,,,0.11605310518285593,
COL5A2,-0.07639036468776099,-0.08612389511933176,0.02486946321189478,0.021908089240135854,0.01506708803209658,0.03757448834883012,-0.020423410520885543,-0.05578719141989344,0.08498131143007913
EFNA5,-0.02206273078291667,0.07694322817066483,-0.030905178830736534,0.051708930150734175,0.02827043822280763,0.10741556181152115,-0.014685303289304988,0.06618021585756552,0.04939351486017618
AREG,,0.015518108547382387,,-0.060268041535227315,0.021266447948777627,0.02977972447684917,-0.019583405102301114,-0.015345527676109855,
EDIL3,0.08217079587795932,0.0718083133726616,0.029042940499435163,-0.16286961302864886,0.022439286800046802,0.042875810368774595,0.010437332828780043,0.0626529124943121,-0.01949630373110652
CD86,0.011196237992532127,-0.06235853790331641,-0.008729029644709686,-0.021422563842337955,-0.03848136792700136,0.029741406225319025,-0.028401229202235177,-0.07599479233375979,-0.028145252416081172
AHSG,,,,,,-0.0213427373398409,,,
WNT9B,,,-0.019439249318404194,,,,,,
HRAS,0.008029809439711768,0.03195509572318628,0.003115046482818001,0.038836993709365185,-0.0812707870660904,-0.023575276098462862,-0.010647619284786022,0.004565663152282867,0.04182670358782166
C1QTNF5,,,,,0.0006206857180310214,0.13686996606414478,-0.038150972253929834,0.015899859616068185,
RLN1,,-0.015221769143086946,0.03292338877396224,,0.07418863653190186,0.010201277912453888,-0.024152443626968525,,
COL4A1,-0.08630638864415437,-0.07926162847793387,0.007661566361724742,-0.04840556504805112,-0.008958482753524396,0.09377959346944519,-0.09056246894552368,0.05718699694919626,0.03007234066471554
