,UKF248,UKF251,UKF260,ZH1019T1,ZH1019inf,ZH916bulk
EFNB3,0.007064356459041221,0.01982004436671167,-0.040589112994787395,-0.05567617639059678,0.00861096246724447,-0.02878206542122692
LTB,-0.004471829021204497,-0.020975361649247144,-0.02417856272648255,-0.0014434248251403508,0.08858190167290572,0.017123321094527494
ANGPT2,0.013976107200308069,-0.022019356095475222,-0.03051205901269411,0.0192186691430656,0.09982705893742704,-0.01196266910040016
NRTN,,,,,0.00020392322768580823,
ADAM17,-0.021190821147685616,0.028592727241676188,-0.04373070495559169,0.03665604567129368,0.03207082748518204,0.0013976116406874569
LRPAP1,-0.025084816122217135,0.04486779195185237,0.0469712566445166,0.005765587449850523,0.07171573379437489,0.03184251674255187
NID1,-0.06422460349146998,0.013192183229228794,-0.007454610426219504,-0.01688794925775033,0.04383209083187405,-0.0008112701144729191
MST1,-0.05467719239331201,-0.03497682504958642,0.01077075661765407,-0.0409318230471637,0.04001469854697313,0.06394225349676443
DCN,-0.008732663601336147,0.016419922746139015,0.0009667242472374532,-0.011396573726600082,0.026297979593717182,-0.0013192221559059285
COL7A1,0.06912908257067428,0.0397919535274297,0.0013151362156254489,0.04003517572106554,-0.0650934587107267,0.0018335886105739754
CALR,0.016835918824864748,0.020531375912397877,-0.03782065646592324,-0.0139463272322251,0.06108831913078728,0.010486385805700356
PIGA,-0.0024837464896120126,-0.0038711731657197533,-0.01316577517584919,0.07280711762743855,0.05116399157624507,0.05446182090664749
CD200,-0.05706687497974267,0.05986462370173168,0.015173194442364788,0.02258094707068631,0.03867258674381955,0.0070169736082610935
GRP,-0.02771016279675576,-0.012203964122937332,,,,0.05655998269674949
CDH1,-0.0005982562753849843,-0.029221320505046274,,-0.0011497626351088643,0.009917547648617821,0.010099306764596009
LPL,-0.05290293615594072,-0.0029766646951587842,-0.03843516314314743,-0.09411612382273353,0.026865741976314278,0.02558510309613298
SEMA5A,0.029294116193742357,0.07457444102623696,-0.049367726242453995,-0.025882998727219997,0.05914003045624388,0.0315583982026199
SEMA7A,0.022433626613893035,0.05092237309834326,-0.03971605570799901,-0.06485014175321194,0.0002753953552727298,-0.012508364512377154
SEMA4G,0.030906291277057022,-0.019870133461412948,0.0061154301608133815,0.002206519478515877,0.06119661946083458,-0.03598272261986664
SEMA3B,-0.06855406042565165,0.012513447660237653,0.039459049060291865,0.06342735219555344,-0.03258592428511015,-0.033189686883785374
RPH3A,0.04128261755096962,-0.019279988926185775,-0.03464616376464081,,0.026954354988125297,-0.041626952380477186
JAG2,0.021249866269950506,0.0367229420850008,-0.03835238829386517,-0.09983034358701594,0.060858938274348726,0.007798336059033746
CGN,-0.00048322777253952126,-0.016615998748336934,-0.03338486321752413,0.012076618696242405,-0.04485534627347,0.03274305710859056
GDF15,-0.015152055985037194,0.014641232027001691,0.005359939919630801,-0.0036096209927310432,0.06994501156562491,0.0010291018279300567
SEMA4F,-0.059783508143621794,-0.008416914713658383,-0.02642707747317076,0.02825814457880624,-0.00488067534001351,-0.006820406411863203
NXPH1,-0.04697548996901937,0.041544529998802524,-0.03594495076395754,-0.05037560297712415,0.06062637176454807,0.043146145600898154
ARF1,0.04889837277786745,-0.05878171706701442,-0.042215842529094876,0.0716404701148678,0.004788138621243032,-0.028386236062405788
DSC3,-0.012593662671288853,,,,,
EBI3,0.007512400047955898,-0.022063835269828504,-0.03933998820404291,-0.04617939344738588,0.051555635797198296,0.013325141184047545
TIMP1,-0.038564928292944486,0.03722774494219766,0.01190356482065223,0.055799920412618574,0.03257631353089369,0.0520700621201527
SEMA3C,-0.003326390802515697,0.0009936761098945331,-0.04897918696423094,-0.016099549191844212,0.03287898299537034,0.01595984325326788
GAS6,0.013075567024503892,-0.05403156134046823,0.007631435167926686,0.0248052114280185,-0.006149950782984801,0.01743143887107737
MEPE,-0.03372396638869781,,-0.031906739897806076,,,0.014602986315950145
SERPINE1,-0.03428271555899112,0.07092873410227396,-0.003908926835846951,0.04370698433611865,-0.015604654732768999,-0.0049103874482215515
RSPO2,0.00833379710734184,-0.01910274928376188,0.00019053768773514337,,,0.06642664000969366
SHBG,0.004270399194486183,0.016508639515862348,-0.025464408390215017,0.016778449658939914,-0.049389450114006625,0.16813922132739484
LGALS3BP,-0.034748164146199675,0.023734857510576808,0.05972718553869401,-0.02613066826369242,0.03967435394258032,0.05563617754977464
LAMB1,-0.03662943901771224,-0.01348669502717277,-0.05056449223980665,-0.026273180646761762,0.06714884387987598,0.022826920421617554
SPTBN2,0.011640370849308442,-0.04608040278864121,0.027601939627368528,-0.010479889622308744,0.0764934997199603,-0.011772634729345983
COL1A2,-0.05439663254207992,-0.03505976810214789,-0.04782655884090165,-0.006101543776358193,0.023494089207581514,0.007372168621872075
DEFB1,,-0.010802296650251104,-0.013808116337904505,,,0.12607242799289575
WNT11,-0.018050808547396237,,,,,-0.018591587547693893
LGALS1,-0.034602946323057146,-0.008572479382968642,-0.030192175120489717,0.0026559189586781596,0.08241639333778794,0.013233769603976887
BCAN,0.03502321101313898,-0.03591403325246284,-0.01659767243754215,-0.10341412235922387,-0.0042864477068101595,0.0489652101468219
ANOS1,-0.013461022261611524,-0.03185387176740535,-0.05508420454103974,-0.009577886662274387,0.12200140090397298,0.01590279813124162
EDA,-0.013214932622544001,0.035384197554353694,-0.01681376545985371,0.014740771776194423,-0.038639853748794493,0.07929511257195884
FGF22,-0.018791685834747076,-0.014874595120777243,-0.020033971984281303,,0.07473235015709963,0.053830026409338746
SHANK1,-0.018050807388556644,-0.012055898491443588,,,0.09377211156257952,0.12445062213468662
RAET1G,,,,,,-0.01712197275498429
TGFB1,-0.017746509530227782,-0.02246120011142968,0.03176209547531685,0.006916082841486468,-0.015766136271280838,0.0824167250672586
MSTN,-0.037791356310435335,0.04445079509678975,-0.056629274963740504,-0.007861334058998755,0.05626606440360843,-0.02315245459968521
WNT4,-0.012162594485939255,-0.01412313689656682,-0.02208037351797996,,-0.03717049054988363,0.04697876482383964
TNFSF4,-0.027813627162624893,0.0010700305051912608,-0.02851570822841558,-0.04057352274571144,-0.04651351716455509,-0.01762754153765477
NTN1,0.007912398091163654,-0.004577408581356875,-0.05731799615546984,0.03438376371690968,0.03786635018873105,-0.010191112973939064
CXCL12,0.023595394245921743,0.053201758158643885,0.006162583993362074,-0.04181291562820026,-0.0393283469864509,0.07791579060403601
GNRH1,-0.03520892932094663,0.04864819193769558,-0.025270086300907678,-0.04115705497792627,0.10141379486605832,0.01998109864451336
RIMS1,-0.0023685457357067114,-0.005418972716422543,0.0016425934296624507,-0.03181330427471315,-0.05374509335839049,-0.030205412860292418
FGF14,-0.007885259285004541,-0.0007354588298731466,-0.021737013162798257,0.03517426759910491,0.02142370910673999,0.009763086469683619
IGF1,0.037025470238190875,0.028747709645046686,0.025497005920621783,0.04895330883446596,0.04946650638798902,0.04794676623090875
TNFSF10,0.00819735518798657,0.07871735886779875,0.018659095765927603,0.07914544255614579,-0.049381283123300236,-0.02875159876607028
GDF5,0.05432791627837529,,0.06173351333521457,,-0.03629113811475537,-0.012083424651459835
CHAD,,,-0.019553969578283027,,,
RGMA,0.04706766223583296,0.09181219209674603,-0.019025895403425672,-0.04350209256221754,0.013269064482630554,-0.028734168836436168
WNT16,0.08815587935911524,-0.01096647658212209,-0.012031222425462784,,,0.11596034158940102
CX3CL1,-0.006877402457263206,0.0018119912542894645,-0.05131912518560458,-0.1160926077948333,0.027185651867763807,0.023472180129546872
FGF1,0.023790241425025865,0.02487134218520324,-0.009783988204080742,-0.01855023255291535,-0.021180981381001968,-0.004694375687864589
ALOX5AP,-0.048581240496698076,0.052174140831293736,0.016640827695422623,-0.06467900881017892,-0.0014655458645787959,0.0230335639185453
IL1RN,0.03010194802153529,-0.023625755987906154,0.007244333483584879,0.049672346069922636,0.021474537381290976,0.0029218873963529715
NPW,,,-0.004681340050843694,-0.026039887448456197,0.02499084936859592,-0.03566986497535318
CXCL9,-0.03565143861244878,-0.017374117873173653,-0.01918700006758574,-0.041180422463574055,0.014984146509794828,-0.02702423458997503
ANGPTL4,0.002162833013953286,0.031413647645561774,-0.03119034710321151,0.076129134433984,0.09349192423423844,0.0411437421446387
COL4A3,-0.02443906258443799,0.03597663954728295,-0.0371256548634067,,,0.027875197896143334
NRG3,0.028499054865643594,-0.030713287524698103,0.012355955247001428,-0.04249864574503645,-0.0066778273278562846,-0.01734107577919223
IL23A,-0.019924584866699284,-0.014628087617166191,-0.033270095582795374,-0.07029598198167054,,-0.02298545690604782
COLQ,0.0687395427883388,-0.001219450047264188,0.02664309078277192,0.06607158532770646,0.01565928558730691,-0.029349362966518352
SCGB1A1,,-0.011128338539056174,,,,
TNFSF12,-0.007341433838780816,0.02341078871419651,-0.026547005579576566,-0.10366535502983704,0.06636623287298042,0.010475229299919534
DKK2,-0.02087004917809677,-0.013058953796578197,-0.01329870672510045,,-0.03156979787642237,-0.012034362535138714
FYN,0.021474106028267537,-0.018405337344436033,0.0706515389557997,0.06298618826250807,-0.009199974975804411,0.01999000877681862
ACE,-0.011606405629472166,0.03919546078685568,-0.03962017854372956,-0.0525277230810654,0.053169267730008386,0.0023196072452951275
IL18,-0.022548878599373073,0.020453434335030708,-0.01471190012415457,-0.05149944015329999,0.07564406248920796,-0.014171821866239078
PPBP,,,-0.012589294822682416,,,-0.019189842709237587
CCL27,-0.0132149327113254,,-0.02536740046091445,0.04081360274880963,-0.032347591695477566,0.00623332918006
SERPING1,-0.050774106229404564,0.03583387030950769,-0.006254904009605383,0.07718318449932036,0.02214515706594724,-0.050702280979776485
AZGP1,-0.05762366356899041,0.03769078521591191,-0.004346265844676976,,0.10352591367237236,0.026761812403985112
INHA,-0.02534613414175392,-0.01705292996544309,0.04719250393793301,0.030008901033493695,-0.012950405034535333,0.06634248789766843
SEMA3G,0.04852116067555751,-0.0165137276625675,-0.02175092249769781,-0.030839693695339985,0.09404733232260451,0.02542555784979199
COL6A1,-0.053719424504338045,0.0016447289825255278,0.022428134320999164,0.03776301438252428,0.07588107531975699,-0.009993127694192973
FGF17,-0.018379553884457722,0.01436951116446715,-0.02262031895338346,,,-0.02916238430113655
TNFSF8,,-0.01080229776234616,0.016597215992555446,,,-0.021609323744753186
FGF20,0.001003553577735916,-0.025749342949741457,-0.025753648016186816,-0.05144867211119542,-0.007798426615025596,-0.01599658048287944
ICAM3,0.006047345864920509,-0.03464962624490619,0.0382105514558175,0.016470139239798138,0.01318668385902183,-0.030621201947853505
LAMA4,-0.03890183401236436,0.02529876251148629,-0.05066287606404154,0.014083944708992813,0.0859487485152515,0.026913899539162824
DLL4,-0.02743350858421967,0.024195471260590212,-0.002735440275995351,-0.005045511949470506,0.05300401763490013,0.010653744378242794
SEMA3A,-0.07057621375525788,0.01198808297264475,-0.0253182897566469,,,0.0034114139697691897
RLN2,,-0.011600951258197906,-0.019310012198322356,,,-0.018792922943192236
C5,-0.03050517922900114,-0.012222221932929137,0.010526485287266924,0.10903849463472055,0.052390371482654345,-0.044823669557443525
EDN2,-0.014930779385221608,,-0.01655702303264624,,,
C1QA,-0.0006427463632581396,0.026925525512055307,0.007858125754594244,-0.027119531161144655,0.04173300593316301,0.012875102342067901
UTS2B,0.04828016177144499,-0.013196372796037973,-0.013808115327172047,0.033793857414749405,,
COL9A3,0.04555831876227763,0.010285753140526,0.02368589499375784,-0.03719368079387776,-0.006790391377774889,0.04873908835659279
DLK1,,,-0.011246158232184562,,,0.011649694328736337
HGF,-0.03640205166290878,-0.01267730201630947,0.014861999297913592,-0.038571996719795984,0.030846913071069505,0.04190381912865521
P4HB,-0.025658409927933955,0.015648048183500046,0.003289382234153331,0.03599485786424003,-0.03028052513323245,0.052909909653984295
ADCYAP1,0.004605026784619538,-0.01639358995114923,-0.022726991340459312,0.07643177121790222,-0.034935306497350896,-0.03872771836173573
GREM1,-0.021001993849052894,0.03344964840082309,0.058578710063653346,-0.010440688095218089,0.00656197149162535,-0.07549591569441448
EGF,0.014076785741871977,0.009391117413914896,-0.025657528944455443,0.028007648415561238,0.02507515182288091,0.047639596963069346
VEGFB,-0.04619089753520822,0.019967348286990105,0.05569058730989632,0.040511663516916215,0.0296587886852813,-0.042310157763960056
FARP2,0.029161881581643703,-0.029924102542481276,0.012959237072547713,-0.0333439310877245,0.13810361629479495,0.012656513317004254
LAMA2,-0.04463007152158959,-0.01871902282323903,-0.004402477695596187,0.1118499254898136,0.04009803680222508,0.08114162512253995
NRG1,0.020742879188107726,0.01722383358881232,0.035655635016606985,-0.020553522694552333,0.07446795168840491,0.011725542560221017
SPINK1,0.07039875119717545,,0.06079122856708031,,-0.03353044960279126,0.026478345680849384
EFEMP2,-0.017265660284081642,0.030280969049277844,0.02431547586403022,0.020986912318996343,0.04192927061522701,-0.0397580011196134
SELPLG,0.025268416697534202,0.06845311320457043,0.05803242852812121,-0.11841675988028307,0.024229334728883924,0.08073615130026816
GDF6,-0.011098598804927738,,,,,
HLA-E,-0.12754429586181554,0.02658784149390375,0.021122031558228855,-0.06552121188644504,0.005760469809021577,0.0484906047046302
PTN,0.011458292586414263,-0.0024487320247653195,-0.025171620385890055,-0.042169232539028254,-0.0012877609367937214,0.019525520605213505
CD274,-0.03113598390192561,0.01920281107154562,-0.032876049571309574,-0.024847507123349117,-0.03086440097096245,-0.06044802183580111
CD14,-0.040338243145661055,0.03746235314196126,-0.015241374176663738,-0.014581181034964894,0.07338150691836291,0.055922762910959295
SFTPD,-0.024091389135359603,-0.0005835822934464796,-0.014138098074942458,-0.05277622728433083,-0.023411881857776488,-0.03748662702966097
SLIT1,-0.003026935197633222,-0.03997624258354853,0.04627086169240635,-0.05186979443540595,0.029713585474282527,0.039490732190142486
CNTF,,,-0.012589292708482101,,,
BST1,0.0026972305998408403,0.09715296885054553,-0.01845573882108888,-0.10259931593387134,0.060817710060170296,-0.08829549969245268
AGTRAP,-0.012179951207616795,0.06950650446377911,-0.06602028662693518,0.028420454514954254,0.020507648246945686,0.007640284815977291
LAMC1,-0.0527202588257819,-0.05505421271167994,-0.0040912050886736375,0.022090594495282844,0.008172922224533419,-0.006089989230836105
COL6A3,-0.051614929091903516,-0.016944648706972425,-0.04033174557735845,0.12005596206165715,0.05614099363890097,0.006337697808098641
FN1,-0.059085298442000604,0.023231699470346576,-0.01611373213406948,0.010111981674902232,0.08984490144216263,0.03447897099246036
MIF,0.032785830202843334,0.04500180930296964,0.011350035859644012,0.0704652370115186,0.0450291783643673,-0.013488353525063376
JAG1,0.0025156006318215406,0.0034749181493988228,-0.02976804232132009,0.036860460963353804,-0.028932776010857166,0.028243221859557615
NID2,-0.0385900882848529,0.10956786827900523,0.01764504676343337,-0.07309855978523414,0.1539440626075515,-0.02351572928703421
EFNB1,0.05526596352239809,0.040619288281664875,-0.019704024422519163,0.029422421377035497,0.016876214723152577,0.051686181767945504
COL4A2,-0.05466871447248086,0.03816022409782363,-0.06991329068103536,0.0061569172371112495,0.06033350537602899,0.0034681400293920467
SPP1,-0.03967537703723222,-0.042023666375886816,0.05079385954636205,-0.00951179410763012,0.006808956146217665,5.3371346733027186e-05
PODXL2,0.0003729079277306318,-0.034547960533029255,-0.03049819233255774,-0.060085921790406116,0.0857135515216615,0.015368760613309393
FGF9,-0.04762804575515002,-0.009307473279836413,0.02310915963690214,,,0.03196549763002114
ITIH2,-0.02523427183500058,,-0.019186998884148855,0.0442373216078732,-0.055892247644793135,0.018460398195974517
ADAM10,0.002757559012322864,0.022419669361819217,0.01634937353168088,0.01333954652751178,0.03103980906181695,-0.030495729070476145
CFH,-0.04503432137756374,-0.011804609422664772,-0.05063737573076022,0.015045475871268518,-0.008560618450397493,0.06212206459660299
COL4A5,-0.023999894909467884,0.033505508743326494,0.005557427197018073,-0.05849092284635289,-0.09994788768438469,0.07065716452143209
LTBP3,-0.05034249658613595,0.010924692389537667,0.03804777933795707,0.019231060784531764,0.04419880944729001,-0.010645091338684253
GNB3,0.041830148696891764,0.02495348542112254,-0.027229107706137366,0.05774074135793817,-0.010034699670492014,0.025552735430222923
COL6A2,-0.06800598227913744,0.06947776205736028,-0.046328078125911144,0.07116712254040043,0.0217506843141746,-0.004235396410839729
GDF9,-0.015808366224041078,0.06337482036952066,0.001462648775752602,-0.0014257395061581346,0.042345457089788756,-0.029707978134934455
NCAM1,0.013712119540642576,-0.06366080631549306,-0.0276452160899695,-0.022619996296512807,-0.042656600308403986,0.004761582681542262
APOC2,-0.026750950161830243,-0.021229588876177492,-0.07059018472184178,-0.003573271743173897,0.06440414718248352,0.023903973328462155
BST2,0.009609835617217389,0.035833905821387894,0.02468627704936255,-0.06961743697909391,0.033774073273219615,-0.005027640254489137
COL5A1,-0.07752699592829268,-0.014093957065171815,-0.011529719151661656,0.07841578211555986,0.058634661818629974,0.06551795809903851
CALM3,-0.023518842897105745,-0.0338139173907323,-0.024652366421387795,-0.09434201910699581,0.012640205208818941,0.03425203823274696
THBS2,0.026388582296421235,-0.03669420322395714,-0.033987801947361916,0.011757036187238555,0.030177660352963168,0.008416848879877589
SERPINE2,-0.022287062213796636,-0.014287598079859255,-0.017016033773391986,0.052826013821136636,0.03759041774755397,0.07532385917049224
EFNB2,-0.02245119213865534,-0.045976139433651836,-0.07268574505864424,0.03926509355371925,0.047595598465045956,-0.045635906762437804
PROK1,-0.02443906609687194,-0.0141231377850067,-0.013808117222295588,,,0.026156234678595864
MMP9,0.01482972214728845,-0.0109664786776792,0.0176849738519759,-0.07323970971088062,0.11718867614162172,0.020251115972476558
DMP1,0.057835165248681875,,,,,-0.01818281479142533
NPPA,-0.019674653598507532,-0.035209479255674046,0.04584890578567024,0.10198867665397736,-0.03703986680141,0.042605281674949494
APOB,,-0.01112833965172396,-0.018176312440049577,,-0.03584428260990283,-0.02143187039822678
C4B,,-0.01277996206904574,,,,
NTNG2,0.02780693280155337,-0.03719109336429771,-0.009690088589303413,0.07819921033703772,0.012381496439186204,0.002170387187028426
LAMA1,0.06615806422569187,-0.01652394370414536,-0.011350279859897996,0.010685074763088966,0.018366132710830124,0.024922738214175892
UCN,-0.021778623394289185,0.0029350515397315127,0.004036053120736704,0.033619041894088604,0.042724672407974514,-0.015545719608201424
ARTN,-0.02373932637223122,,0.0333442060150471,0.012852503341700386,-0.04051907968085741,-0.013605968450672176
PDGFD,-0.02961139630100936,-0.02271489832305482,-0.027707954220566294,0.021309224590931826,-0.051983975565076945,-0.007742692407167442
EDN1,-0.03426814249714528,-0.011077255367090113,-0.033561557825934764,0.016328056698831108,0.09923146854278485,-0.04401707945308892
ARPC5,-0.04591415069916873,0.055720520476017485,-0.05014732907925163,-0.015282349119544385,0.0497925872563399,-0.05621186900884736
GSTO1,0.01675097727774497,0.08161308327873797,0.036760901799415734,0.012609604957443047,0.05085637754694455,9.972719140640826e-05
SYK,-0.010086402115250158,0.02796596699095203,1.6583043163004465e-05,0.015103361494968966,0.0682344938002298,0.07290963912651308
ST6GAL1,-0.009316661633133189,0.02118687682281831,-0.002016016221314312,0.023069357328433834,-0.02587128744798546,0.0018600968147590958
WNT3,0.04713866733612595,0.0020828825784477904,0.005318818026633308,0.03243770161919634,-0.0465896938751028,-0.002161376121773037
HSP90B1,0.04664977076452011,-0.037942466548611734,-0.013210273978419921,0.06137267768208513,-0.06542865540889346,0.039122729532792375
ZP3,0.0004504298954963071,-0.02419069379775575,-0.022726993007291606,-0.07812385380808479,0.005926424256633275,-0.025250560286474804
ANGPT4,-0.014002241411992699,-0.015592521137293074,,,,
NRG2,0.0006209667897819725,-0.022966269926576265,-0.032225192112976156,0.07551549279397156,-0.03884266578148863,0.09457198755105455
MELTF,0.0028632532026101904,0.001872250878313729,0.006909990543573124,0.08443871849906037,0.06017852714138772,0.06729401183026679
NLGN1,-0.06024805976563365,-0.008626134904057413,-0.015654155098221604,0.005605385897930948,0.09254892037104918,0.03135848894289254
SLIT3,-0.011157454717032531,-0.0225460292365333,-0.03279351435005969,0.1864039722694359,-0.06301025699289439,-0.05798667118021507
CCL8,0.03743491336995307,-0.010120083866275071,-0.040365067627577925,-0.054513289314908765,-0.03353048658966485,0.005342514769495587
S100A4,-0.04101408392211875,0.026042363546539646,0.001622067371233583,-0.09107873228080453,0.06111862873760998,-0.0059249058503293185
TNFSF13B,0.038847000128851485,0.007352256330038975,-0.0490333926108537,0.0038672913865799275,0.10629534272064725,-0.022781145130022627
HSPG2,-0.05348801194010289,-0.004332176834949018,-0.039713366876694293,-0.07602268854334114,0.06471586163507928,-0.00015144599847128083
FAM3C,-0.019074980587944147,-0.04259699973790275,0.04257637152968222,0.08489225153393255,0.02737703473437459,-0.011961075776716243
FLT3LG,-0.02142471380402,0.014159986865705632,-0.02067533223241415,0.018789937238417164,0.13365175990232636,0.014101731395058765
A2M,-0.021971703224318594,0.03956981344402988,0.01075349419763216,-0.011798167873328526,-0.0004990543988878501,-0.06261614201481021
VCL,-0.05159559975102259,-0.02240966494014987,-0.02741057300787563,-0.06541114521355647,0.04492308895849428,-0.002608359656193031
FGF2,-0.007841181406435353,0.02953627097199428,0.002870916407590759,0.08023663726913394,0.007957538790838204,-0.07827495773850265
AGRP,,,0.016711486387715697,0.01846333845321101,0.012115767428420144,0.04722860968407498
CNTN3,0.0029255743052071484,-0.011445484702031782,-0.010268806715503462,-0.06572966494925234,,0.020182830830644573
RNASE2,0.028225751805030935,-0.02260170065974945,0.03564884826565744,-0.08526533163895667,0.06245077387834879,-0.028004637959845063
ADM2,-0.019924585623130514,-0.019004929195011865,,0.0005550576520151315,,-0.01712196420134799
GAL,-0.057648539954534034,-0.04140224956633291,0.021769136549469305,0.06639447034402787,-0.04227172912308254,-0.016197380287482285
IL36B,,,,,,-0.02298543514366759
CXCL6,-0.01493077705323648,,-0.012589287606829208,,,0.10424219771962874
PDGFC,0.0049679401812783965,0.06392209865814923,-0.0033785306782906674,-0.04116434482544047,0.048503907231011785,0.05386491088271856
COL8A2,-0.0011071717749268494,0.01493760469104135,-0.041814463601628465,0.03028918659816204,0.10505412345081222,0.014199891899817404
SPON2,-0.0513582810998932,-0.03696142474982622,-0.0423041049980001,0.035076008936953076,-0.013984434342588281,0.006705516646382177
SEMA3D,-0.014192559075358288,-0.00498536854754947,-0.016526565906684706,0.025121927550562057,-0.04288070785991206,0.12145500979325373
BMP6,0.08224970526861149,-0.0109664793547056,-0.0152402761009007,,,-0.017553373501270026
TIMP2,-0.011837250984081704,-0.03203334610641626,-0.028460128830492742,0.014230405817328625,-0.00804832114181436,-0.01672770639301412
EFNA1,-0.05001447178127691,-0.02865435680915772,0.013537079457014444,0.015875379226034877,0.017148673752976008,-0.0036353885516526444
S100A12,-0.020469663518103212,,,,,-0.015040051918585802
TFPI,-0.061240571715343965,-0.02664965419440172,-0.012219500009146645,0.058924105062861734,0.0507426508162525,0.02865670065986777
GPC3,-0.021248775236570473,-0.017267645434233227,-0.020195641357585975,-0.043979672676271515,-0.03207022605895578,0.053230641859604994
NMU,-0.013574144466626095,,-0.03271361584115568,-0.0570190024503304,0.08390537028081169,-0.03679778613701623
SCGB3A2,-0.02338267224195885,,,,,-0.01755338921357765
LAMB3,-0.02893250180454171,-0.024587752015234183,-0.03287328255093715,-0.01871442470129709,-0.05143443347776928,0.022986755125475593
LGALS9,-0.03795982887157704,0.0352166043724466,0.029709905373382462,0.030380823758029418,0.028555687751424582,0.03724582322320989
VIM,-0.02269789775212072,0.015069691736077412,0.0195221796876485,0.07049590025377861,0.07143775259115907,-0.03206137759158064
PLAU,-0.029835853991044253,-0.019899555190968195,-0.012865928400945898,-0.06132392055310729,-0.005693657276611708,-0.026265736220494603
TGFB3,-0.0008731382517071276,-0.033040249541267504,-0.0409207168180798,-0.05417055852554738,0.08405043536102355,0.0222924997202653
APLN,-0.02569790394903869,0.049795196282814126,-0.010484146533562267,0.03937420731697503,0.06308716814777367,0.032256648492308526
SHANK2,0.006062947907250732,0.03072899722418385,-0.04215531780485086,,,0.05251815135152143
LTF,-0.03454726318790155,,-0.03416733161655662,0.030598063382067213,0.08371533217141809,-0.10150189346859234
PYY,,,,,,-0.01599658048287944
PENK,-0.021789979737472112,-0.020521077108298157,-0.03215032042828388,,,-0.024112246312885496
CTF1,-0.015133818333914502,-0.007737878307099056,-0.044434473237117286,0.04990516898969122,0.027384159823909796,-0.0306868287502424
COL3A1,-0.059420073194508614,0.09417170023941966,-0.06256611432337097,-0.09912006485793531,0.008479020969883339,0.012361451606522337
S100A10,-0.024504992642329644,-0.01132291346692952,0.01007827329614505,0.09607481583468208,0.06258328620988939,-0.008903203419138825
FGF13,0.03920858072178455,0.049442922789653065,-0.05029877585392071,,,0.0025425457103706323
SEMA4A,-0.05443432955233816,-0.00867797053081609,-0.022032964230218076,-0.008316588745500213,0.06804443143015497,0.03585029262787691
EFNA4,0.0038480729094699942,-0.019364778245821293,0.00888960662013404,0.019893562553575283,0.08641732114007043,0.036818078166552796
HSPA8,0.029406178126270898,0.05088399112353226,-0.005928087007556464,-0.0805546856911726,-0.06507813326251974,-0.03190961609854837
NPB,-0.01301100507672943,-0.012920167608913494,,0.04928821134167062,0.03719299926155257,-0.022096133121026245
ULBP1,-0.0017845996461270486,-0.022032965952632225,-0.011839635520813184,0.1002817946633502,,-0.03263732840945808
SEMA3E,-0.037734073874101916,-0.026062499451022538,-0.05301884170184828,0.020264466101166733,-0.023226241277197888,0.09446503926127421
ADAM9,-0.05762042848579169,-0.014970076125948329,0.015704364110707702,0.016217400893871255,0.039276587120096,-0.06277876892591089
ASIP,,,0.06253165706609955,-0.05101552674829743,0.05505868895784802,0.003097609638725604
IBSP,-0.04855387317033237,,-0.005163528216789383,-0.04557886850029384,0.06304603398063675,-0.04355093316718219
MMP12,-0.013214927162491306,,,,,
FAT4,0.03940442485323676,-0.023773482460048293,0.003032844937060407,-0.05282820438468703,0.09743147139959005,0.03852242714031286
MDK,-0.0504822783236419,0.03738063506810098,-0.006239311871644982,0.003459505045002607,-0.11153012217848031,0.044017465562814974
BMP5,,,,,,0.11794864893460169
CAMP,,-0.0109664793547056,-0.018305376808876277,,,-0.02196041334167918
HSPA1A,0.04087568644754407,0.04351448627559295,0.041870226909218176,-0.02589742257994486,0.021569541860821436,0.03653555447659289
SOST,-0.020469663577163823,,,-0.0008448385103075391,,
SEMA3F,-0.01746895766730397,-0.021772643691068162,-0.03171000027746939,-0.01782830457505329,0.052367390687069845,0.012050437035045235
ARF6,0.016148260977027585,-0.026707185055044227,-0.053318277556250605,-0.14094074428313813,0.03355038800135339,0.03774774407962174
IL6,-0.06039518133836638,0.07282276484809598,0.0012083467010378733,0.021065356978582965,,0.01717537522047204
CALM1,0.011186187618031411,0.00945934642160393,-0.003062241283045375,-0.06390539052269682,0.0969529752446734,-0.010353593663350256
VIP,-0.025475400271105324,-0.024979729147628225,-0.030499963970706492,,,0.003019446858782847
NMB,0.012675985326722183,0.047166585996524055,-0.010297598521819065,0.0033543061333104742,0.07848236341322602,0.0009143075582123061
CCL26,-0.027524326132822942,-0.011445485444799312,0.08854601296540392,0.04124861759720919,-0.0010857482233591848,0.07274432432551182
FBLN1,0.008535249738008817,0.006659908799573928,-0.03144398823885215,0.008207183074622015,0.04755020525849512,-0.01281375960218499
SAA1,-0.03905959987873481,,0.029348998688557806,-0.043675239353485364,0.07382205185373743,-0.026697545783435094
MICB,0.0008904920449970659,0.006978881684975136,0.04498412531034781,-0.02225479637227971,-0.04498210451325566,0.006188091587023379
MMP13,-0.015635998764853828,,,-0.040969689529430954,-0.032563577621173005,
F13A1,-0.026596455694109074,-0.01605473859210828,-0.037917009650474724,,0.07196404188900724,-0.044578797489674644
CXCL11,0.029841555984877824,0.14409386929857468,-0.016975006617094134,0.061890828017882316,,-0.003200344107104563
