,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NODAL,-0.03564643562718131,,0.03208721037118557,-0.01671555853784989,,-0.0003124738980912885,-0.028515709198544452,-0.01366642140133081,0.20920122917457248,,,,-0.021103958733634715,-0.01639116382524995,0.07204100396805693,-0.05208972733514134,0.03977258045866331,-0.012105032049200772,-0.027161484964183878,-0.015579735007851087,0.0200167673060142
INHBB,0.040257025770782946,0.03241984311341096,-0.013293173054963435,-0.01210401643609699,0.061188319640436806,0.04748816535315345,-0.003195165560529205,-0.04255608769121425,0.07171004818059665,-0.024761879743588035,0.0176983658741955,0.04086662927112744,0.0363073630712011,0.06572528668800347,0.006944242005678964,0.010869721359333936,-0.05599505420814235,0.0005712087339389978,-0.012054319641965662,0.02459998755214555,0.04762579424304785
LCN1,,,0.03362712937755461,,,,,,0.03509413988473853,,,,,,,,0.020306472634533317,0.009012822930591293,,,-0.02715425777854477
ARF4,-0.031475829520980575,0.038701949444733826,0.05820186014596265,0.0028285603323443703,-0.042829917782473165,0.0709299702017743,-0.019155492047709353,-0.04366014958750357,0.10440527487434442,0.026806730315856075,0.014915761359253083,0.04367526663089095,0.10465946762645989,-0.035169961845998216,0.10042575163846815,0.02457553105501754,0.12242351564964364,0.05607872122133074,-0.01692787689867232,0.004496758496960298,-0.003758622208097053
CXCL14,-0.045825834874235846,-0.06676023916340547,0.049339259597679486,-0.03915052101582026,0.08844586789139733,0.05526722414400017,0.027519329358032377,-0.042184382763594146,0.009464535467893938,-0.031966514136084236,-0.026105825338249025,0.04306661687758688,-0.013800148871767365,-0.09056477518496218,0.034849792573864946,0.024841436846356226,-0.08229187838252672,-0.02959452165435738,-0.03276961703427306,0.0010960280022552563,0.07269500250251253
LIF,-0.030433404540240964,-0.008547577408885978,0.10122782152067596,0.07191689292542464,-0.036874472747071264,0.09315263864787793,0.043592547117666434,0.0008127137967323223,0.0891690603087528,0.06028293231921977,-0.017439997424730236,0.06400938529691602,0.06124320414363383,0.027220659285671613,-0.011477491290999467,-0.0611838242185719,-0.06084470996071691,-0.09854141744869731,-0.004875962361812513,-0.06644805469600339,-0.018067812569220732
IL17B,,-0.01825354658656024,,,-0.028509334207936117,,,,-0.01909731150135185,,,0.05835665443736,,-0.07139333125370687,-0.0377707427802681,,0.021539703220470566,0.05233731975945006,,-0.01938263805027735,0.04621654123581429
MMP1,,,0.051623613811717824,,-0.05777005284664896,,0.018313120928565078,,,,,-0.055746837970221036,,-0.04326106076100008,,,-0.04259335319048312,-0.031726041630951225,,-0.014035569712152822,0.032227499418376826
MATN1,,-0.027316224413849875,0.020160648713739092,,-0.04554358271900928,,,-0.018416455311856275,0.016557388944579417,-0.017964077879735568,,-0.014906696851082634,0.018145289473730203,,-0.0006014498580264649,,-0.010894955236372662,0.005228502876987881,-0.018264156784486105,-0.019975889334949634,-0.01995290110053798
ADAM28,-0.02979293517722891,0.0898485905526868,0.12161538774327652,-0.025034515521019148,0.01787888789754723,0.0016836992780875724,0.011933196692627586,0.014996986207927268,0.09968935607422465,-0.06292277724757037,-0.004019709158609217,-0.014485414894854096,0.05896179327352147,-0.052763957434187735,-0.04321015663254251,0.0414192933547019,0.09809582396017871,0.027347445613661214,-0.04039717516721337,0.0751957051355762,0.06859702341051166
TCN2,-0.013047459980511919,-0.054298545894060454,0.015089634432021772,-0.01052828199214066,-0.05918896837921195,-0.013590279099889607,-0.03595568874644204,-0.012800610150873056,0.15015486033476105,0.009533223644372436,0.04323468499997991,-0.03447291149045877,-0.0031003334714656753,0.014894541696072499,0.1556685736989517,0.03658215821265319,0.07085110171070706,-0.008267653472285188,-0.025172025565688694,0.044984478734715935,0.0009488517462400857
THPO,,,-0.02490231661724645,,,0.04129259198249848,,0.0026055508831003796,0.017585315055938307,-0.03687947295315341,0.04365429814453652,,-0.0008592966158349352,0.011724287863607744,-0.042631087732661437,0.11550895879597364,,,,-0.017328158758373534,0.02717924633470759
CUBN,-0.021944056567222158,-0.04932326563724632,0.10665898337768474,0.03516692646233502,-0.04471734569130443,-0.01355762489886976,-0.0297354628122089,0.013145892011714466,0.12771913481253797,0.005202097271549279,0.08618427590978847,0.033323664546057306,-0.01552261060275961,-0.09613498266473072,0.0399355659868202,0.1670083650239568,0.025228312038882993,0.042801914472905336,-0.04271481507030949,-0.014450627968519317,0.04625010731800623
TIMP3,-0.005201561500018192,0.07279556879712355,0.009746326672202908,0.04770303760807408,-0.004303346147243357,0.03808269559098742,-0.0127660490964874,-0.040040453207408476,0.07631049632457318,-0.00707395636619153,-0.01515711874554096,-0.056705886758929396,0.00553548918260069,-0.031236269927024992,-0.010864614602150978,0.02482791478676101,0.06700394988011003,-0.06077165387686337,-0.027329249406669125,0.06989391385711635,0.05360718556430864
PIGF,0.05507538920482927,0.0447006971023717,-0.04147459525143895,-0.011935967900072382,0.03262886952877383,0.015796014882784093,0.024302738290005756,0.07101813712813256,0.05259081356132096,-0.003180089436867373,0.024558838907570518,0.056673783826802146,0.038738832958647385,-0.005539769989964517,0.03774229271248943,0.12753437506115162,0.06070973726904537,0.05026341276856811,-0.015170573815076348,-0.08481652547469257,0.08676025588197424
CRH,,,-0.011441039230448499,-0.020977981888826637,,0.0467994418146666,-0.01203122862267906,0.032698532874640994,-0.0035915788470857737,-0.02827965187579177,-0.005004770871151195,,-0.025865715068572416,,,,0.042561754374180076,-0.03414883705897493,0.03749076553654866,0.007517957405850954,0.013150763342335019
BDNF,,-0.0494825106753592,0.06816601373115719,0.033445926724233084,-0.04673401624796056,-0.036491474861812805,-0.012206437089935311,0.0014558193340061714,-0.07250136778027723,0.008476254835381523,-0.029522313569134033,0.018694006764799393,-0.021298921275525944,0.04805456368985865,,,-0.008780587688426201,0.024043910158239284,-0.03913111457296943,-0.0833815803503881,0.016672865807731436
CCL5,-0.01312624775871748,0.03809926089006065,0.03001506488446815,-0.007125202877957004,,-0.014226340395164037,-0.0393414576669492,-0.02267046136343113,0.14061584920135833,0.04419354538158605,0.0026100078029395375,0.04057025556006156,-0.0256553807933177,-0.033211654337570576,0.012622209594602462,0.0021009488586504724,-0.015096566819399837,-0.018573274743983743,0.02975746853075742,0.022465576225862077,0.060393651935965804
GAD1,0.08897376643792762,-0.0640008477506429,-0.00398726809020586,-0.01984615770386804,0.06166071054063867,0.012088916375344962,-0.026091963817348914,-0.014096986867622802,-0.05356218668005162,-0.030733121220697823,0.023474769346332015,-0.032799964202298096,-0.09267609498148553,0.01127593684722274,0.04028763525181784,-0.028010793589183163,0.0472462391740937,0.035516084328206125,0.035173030093777445,-0.04486429524949567,0.07976014142623707
COL14A1,-0.04367975206805957,-0.032548371947128625,-0.0026175172656636735,-0.02617787413940286,-0.02223209089279604,0.03060219239128203,0.02873080444807611,0.00749625486425204,0.020622211569070088,-0.039021864662730825,0.024016521604899418,0.01437655493585987,0.009720435351699698,-0.04270342680878931,0.0010153677086006331,0.06371704993319134,0.0037882428138794524,-0.04530216194780213,0.09693167999726736,-0.008685853627872324,0.02404917437817957
HLA-A,0.08644104321024455,0.027372472628242953,0.11443563221590695,-0.016820511092195924,0.0603150264849631,0.08226434302086891,0.06654270363726664,-0.028035714159169705,0.16697697340480525,0.033950521726206065,0.05487295230937041,-0.07601018684986607,0.08825208108465828,0.018434254256556863,0.03170523378446541,0.02787202418665208,-0.08685866104143816,-0.10959829509508816,-0.06238408862576314,0.027075730665058508,0.00517259677922584
CD5L,-0.03231609983488592,,-0.032386062022100565,-0.05005746227100781,,,,,,,,,,,,0.018644483474998596,,,,,
FGF18,,,0.04435988753806129,,0.044096350261347554,0.025436213887875318,-0.0164155305735609,0.013181432275565775,,-0.01924921717749927,,-0.016433023974442046,,,,,-0.03871698752954246,0.055546655756312416,,-0.02425446320285912,-0.010970344161435578
ADM,-0.008019803334870098,-0.019465386828879584,0.041870748170596286,-0.03272627248789615,-0.07278770582610927,0.12195839852197385,0.04919334925584389,0.06669725570581903,0.11338177199422575,0.08085938603211315,0.015334454623708907,-0.1052001280702625,0.06299114430177406,0.03158400743316331,-0.0037145564987395574,-0.002836105308560829,-0.038949324138424314,-0.1154303418574133,0.010530306565940546,0.008868748726488506,0.013848563606315438
CCL15,,,0.08722024400265978,,,,,,,,0.015338979900736871,,,,,,,,,,0.012317445357510783
GNAI2,-0.01297201029523473,0.04808406769492947,0.055767335151888024,-0.002128648020116663,-0.0182347731704176,-0.09522681604497657,0.024952638853315376,0.005876637947520158,0.09963951475840517,0.054690607275679363,-0.030272317972681366,0.005662781271121441,0.03800810499858849,0.007815063291873516,0.10243342524189711,0.05318416838106685,0.007426976581939875,-0.07474171198631517,-0.029411535790732923,-0.03516569548171215,0.01285593244261111
HDC,,,,,,,,,-0.011682148289330544,,-0.022092823465786303,,,,-0.0025818848289959105,,,,,,0.058679413438441484
COL11A1,-0.012358159469506712,,-0.04498447172072145,0.01779245213183435,0.04325100415734141,-0.005678668511013554,-0.02329468145647361,0.056031108197349744,-0.042770661101614114,0.02432098510512001,0.023245024384395716,-0.05675915195441368,-0.013832751079395127,-0.08274418598547266,,0.13411518167591863,0.05928294535760683,0.002153340453096046,0.025489169318797564,0.04980595946745855,0.01681064343720159
NUCB2,-0.021187584512764385,-0.034743689956681506,0.05358702375180274,-0.028686307543463654,-0.0766577643623754,0.035279634989593044,0.07450465619203887,-0.03400894256583069,0.04002515703166002,0.04509948333413763,0.046257274935708276,0.05836519521571808,-0.06182418708734658,-0.03346471578300146,0.02576652082896594,0.024376603543445653,0.035163658536038984,-0.030005377936919195,0.04502403193132468,-0.0032540322068747452,-0.03288612525514157
CXCL1,,0.03125637635733773,-0.00860532887140208,-0.022504357717138542,0.16083487151774112,0.056743748460712645,0.11461049935480906,,0.013376521990769188,0.04827181828329663,0.018670129504741895,0.062462799785281374,-0.02565538514296984,0.03214274806286101,0.08003062220660777,,0.00038009343934158435,0.006233514778551823,-0.027453694715902425,0.05051746624530442,0.06529733750391715
VCAN,0.01655199906072006,-0.039327916671459344,-0.03653898912371002,0.0019492252259970567,0.015265095630140968,-0.11138108901664488,-0.005547734900032866,0.04944299875282158,0.043806665459244686,-0.015339298404560006,-0.018680862827472097,0.01552084519867106,0.04716920429827118,0.03488960975172895,-0.05596314771813153,-0.043564565421679934,0.07746771320366648,0.044748752231767455,0.02357945350933277,-0.04604457285352527,-0.08974869513026835
MMP7,,-0.009042848352230265,0.022038358084444955,,,-0.0067837683886054065,,0.0408106854296887,0.01034872186612014,0.05982517789251028,-0.03190294673757485,0.021107590846512737,0.12066341785032773,0.0058186254259692555,,,-0.009525471846689842,-0.034004135616197584,,-0.027813386372741708,-0.06575816207460414
PTPN6,-0.020682713551478,0.011756464418090057,0.09292113633035172,0.011574005860202824,-0.015675659970601417,-0.06230851238979998,-0.0221941412389773,0.009463563179672157,0.08554894530651763,-0.008183531885853466,0.027443708571166476,0.028759176021042575,0.043149577229713736,-0.04578333290398053,0.004299023992495223,0.00012503583957507319,-0.08402998558718698,0.023059268144661905,0.07486555177359297,-0.03748802650603299,0.08021351333500726
PTGS2,0.06012306866473495,0.04294142140675974,-0.018081768550772103,-0.020083958769961798,-0.09481717365253742,0.09310242359832552,0.04495969716228058,0.05435309730355611,-0.08084096388375565,-0.05411650652937096,0.024248842142482345,-0.007519160115752939,-0.043651771831997394,0.07430927904402782,0.05089078166263581,0.024436259800900886,-0.00673561247770582,-0.06303734413919798,-0.022579149446111165,0.02735906821748551,-0.027771155796388565
XCL1,-0.022003740511074652,,0.012880083768721861,,,0.0168000310554504,-0.012589295833821654,,,0.008781095675037645,,0.0007574778778124645,,,,,,,,,
CD58,0.0040685314802806445,0.054927097312068615,0.008221712743954885,0.05342595070716045,0.031874234417556414,0.02159901278058198,-0.014955832733255328,0.02352219605650779,0.10360130790810339,0.04634809385288197,-0.000823920136081693,0.045887179938404125,0.07682952901516392,0.0029255644361952226,-0.029353479580427232,0.07374381250872766,0.05548985993170964,0.07530027142640768,0.03919073565740441,0.010842278552733392,0.08308601178769764
TNFSF14,0.039917056928248026,-0.044507284306552666,-0.016524395334606257,0.00421845535461888,-0.007676440495624605,-0.001117633676066927,-0.003997718879344374,,-0.015130890251703458,-0.0086027718096771,-0.016130578971522033,,,-0.033565815769036465,,0.006050754626477505,0.025034670309330192,0.015977845170891136,0.017545266887182876,-0.020266626061611524,0.000867251795421144
CNTN4,,-0.04518898849408537,0.005161034980782197,-0.018373261254670443,-0.032774532677983685,0.019322999187644158,0.021693924228774922,0.00016072176670290446,-0.028248446593697272,-0.02478818864143269,0.030014145175478756,,-0.059474107234005286,,,0.07690628303348827,0.06703155374750501,0.028116098620553115,-0.022920104026997484,-0.02584311690840498,-0.039627316928384886
NTF4,,,,,,-0.0162322808940363,,,,,,,,,,,,,,,
INSL3,,,0.01177948261036579,,,-0.024670763814507075,,,,-0.020457540400648098,,,,,,,-0.03444423035163535,0.18835904900998615,,-0.020266624103529123,0.020041499265340105
BTLA,,,,,,-0.008996555725992547,-0.013124760003162131,,,,-0.020599301053412535,,,,,-0.034198718662748304,,,,,0.009930021802708333
MFNG,0.02692203347147748,0.054935472817558055,0.10026122963469895,-0.006262854753000854,-0.0029656706105187463,-0.015008823295742907,0.003344795630665456,0.009144772262907264,0.08885391931600016,0.009790140683785803,0.03329213133293323,-0.005210278151076602,0.07316146625996331,0.06566899489216062,0.06995229222367635,0.046030468030008216,0.0528142513122697,0.0999828338024572,-0.08746906009796807,-0.012962660720668567,0.04739847414575094
ICAM1,0.03756718460077837,0.08029945932109808,0.06647375536118065,-0.056451865799643806,0.04772002857161302,0.011550063231395421,0.014498636585180514,0.05700218351108719,0.05369269209828442,0.042687002582371326,-0.024740678424776712,-0.035807374410758895,-0.003563956033349037,-0.03809695210399912,0.015632437752650958,0.03578389497095852,0.00343805279712434,-0.06383714002562045,-0.008104061760326312,0.008451566460945033,0.010054494487201712
PROS1,-0.022317852631133454,-0.06391941962929266,0.053874068684191555,0.00846044529102787,0.07382931074526942,-0.03030141754740178,0.03747861435377366,0.014273270953822782,0.10412840935026609,0.029115567095869446,0.009339161483146598,0.008529141171543747,-0.00033996570519381677,-0.09386015268289308,-0.03380532779511673,0.05266142873737708,0.02624143808254403,0.03125393355961255,-0.04149363821500778,0.11257992406201356,-0.017251547775683225
CLCF1,0.017611036245790496,0.0892321545377029,0.060920284664424534,0.021790241425540903,-0.015823658717056474,0.06406522104624586,0.087760832894884,0.0031212888903486714,0.030591581827921252,0.08982158683038664,0.0076174497101624125,0.05188722365038374,-0.03725424175182138,0.059629126547587855,-0.05714634769574272,0.02751930218360759,0.03243081178452917,-0.017407082648619673,-0.06073525370095947,-0.06834531165619721,-0.0035665087763568117
PSAP,-0.078383908838684,-0.06979844199272349,0.10837676266042708,0.019419993060346714,0.01619923579858177,0.014129304405297667,0.04087289967146206,-0.10959132001030972,-0.04273349467412159,-0.05699950094522181,0.01073761991203873,0.03497507563692194,-0.03124517359380961,-0.03671372144224044,0.06398926280146114,-0.03415262827842071,0.004588582021967617,-0.0676029305358692,-0.07355330898803833,0.0861587611277203,0.057911729756703424
EFEMP1,-0.035470642440624894,-0.008543619595721294,0.05452628452426528,0.0466562049946981,0.007663530671652111,0.001265800357311804,0.057861913808592604,-0.0031909699753249767,0.10312025941309817,-0.03387686248183649,0.006730353015388083,0.028445421402131,0.09597448396452427,0.040682832817462725,0.047360128106261785,0.0792312621829005,0.032498472620567716,-0.013369227665192825,-0.023387874636473932,0.017189651890161698,-0.048921980430153195
C1QTNF1,-0.010193024031999393,-0.013647906479605062,0.013077766378033262,0.06299593142273766,-0.031977034143427015,-0.08233564394720995,0.009969002759223584,-0.008880794414956102,0.11567672927703798,0.002790018403983158,0.019318291314817975,-0.03128950908452121,0.01621216885350399,-0.011355159473440502,0.0010742401919541528,-0.012877680900763317,-0.056883978376261565,-0.046488463832998754,-0.035214281869387715,-0.06067634102130548,-0.007981593140958811
ALB,-0.033126116571456844,-0.0074422040613572275,0.03845771397248122,-0.02023995102709944,,0.15974433965599577,-0.031001820980316612,-0.018247975831882847,-0.03830018677776956,-0.009910880304242385,-0.018320930815304136,0.04833266844880329,0.010488101668697593,0.18631480612893245,-0.01619558444037818,-0.018744267694226626,0.011012809174667676,0.008188191341961148,-0.02792391425534613,0.002749186715127329,0.022083865494099943
CCL13,,,,,,,,,,,,-0.021118101126903842,,,,,-0.022991144165812265,,,0.010728427660793363,
EFNA3,-0.014880319003438156,-0.07889824829614019,-0.010340772961844096,-0.012939992842785238,-0.030429050578702835,0.07733406556463134,0.034086224213175205,0.03605477839271423,-0.08962899700387454,-0.021391461665515275,-0.03550839517286433,-0.049814786940279646,-0.012690051473685234,0.019338596720666394,-0.06454862002055572,-0.002774400564916187,-0.026750915739158384,0.06976411487302404,0.0562148811693245,-0.014719565611376965,0.07400664073099547
DRAXIN,0.012931603119672517,0.0025630171022697993,0.035137609063080964,0.012669004146128341,-0.01553087160591455,0.07534498605790883,0.00043129537700688155,0.06393365685405922,0.10749890007162723,0.05561300232461725,-0.014710808402959056,0.020706330318800037,0.08959810663500106,0.01766215418399878,0.025507660132165762,0.1111451790462769,-0.04095492386508293,-0.023925045021815965,0.0005287907627154522,-0.11152795462382573,0.14332315180594135
RAET1L,,,0.07476529966411978,,,,,,,,-0.017619503749460325,,,,,,,0.11935224407333485,,0.03756105050626583,
NPTX2,0.025927799000917975,0.0028378339823772252,-0.005288061611858284,-0.013913338203395919,0.04286180553651888,-0.018450989126446334,0.03227889927622321,-0.0725733455793083,-0.11942754987707406,-0.07303934705467341,-0.028419302617240755,0.04537285376929036,0.03162267248250265,-0.003976194903213561,,-0.055755033313105246,-0.008045971160648759,-0.0073304943617958215,-0.027585932257514822,-0.0457270319966223,0.013333105364817043
FGF11,0.02067082204111829,-0.025627611003487035,0.009055146641646795,0.009111115558377878,0.012631509969478946,-0.02990248183174207,0.0081542604875314,-0.0071225626647634065,0.13200853339837784,0.016304060773448117,0.04280751183873607,-0.05222993082285278,-0.00762845212298735,0.035354717871023976,0.030344508180276338,0.04035218616526405,-0.04422073347333703,-0.026570231454478826,-0.08045323925571389,-0.02011154229297541,0.031354820667874136
CD59,-0.005876882817332437,0.024842199630166827,0.015074528383755009,-0.018477682944673772,0.026959195809989345,-0.07533263108009183,0.013327780502863025,-0.10382282366098128,-0.12303525605809147,0.020414376541920534,0.046647903137035214,-0.004112867078530943,-0.050947324879553516,-0.009820620741334359,0.03672865380966941,0.054967374074256524,0.0515586968850861,-0.08045464735592281,0.07492857339933208,0.06040671974648392,0.022101013682489276
COL9A2,0.036963439026779614,0.03854540348913012,0.029667164144366143,-0.012107604452254363,0.01425846035176658,-0.055913402636079156,-0.01321170499646746,0.02605525847408723,0.0007175203760459847,0.00860852857143369,0.025418732269879847,-1.9408532289128103e-05,0.04983117576675741,-0.08224916397386485,0.05773068111171827,0.035312140470634176,0.04866901227098435,0.06796051280064003,-0.011706015353969467,-0.05667346097498005,0.11893557770129601
DLL3,-0.011861387942176178,0.08271622730615964,-0.04324538019182778,0.01725083160066238,-0.03438831191642537,-0.10177644799760116,-0.04749586072109072,-0.001366139520729795,0.08102915605209025,-0.08298133709596985,-0.043236942383485376,0.001095825115042294,-0.02524597278850846,-0.02724349344523026,-0.029865985012545577,0.06511066671640563,0.10052280944650424,0.06430977362640213,0.003436497501380723,0.005695398695178942,0.021212358957987117
FGF5,,,,,,,,,-0.0022779155714176516,,,-0.0189944450380119,,,,,,,,,-0.0011068336544861547
LIN7C,0.017515702435389573,-0.010900397911844054,-0.00048194358486708123,0.02300292796194145,0.07172771751036544,0.002158395935589235,0.04495567863261678,0.004032469318929379,0.07556474197338457,-0.019041322075974875,0.02302305613875293,-0.019228457186866884,-0.016077275611371906,0.002285019898041857,0.03861043244328313,0.05485614561714756,-0.0296774086953882,0.05161053037835787,-0.04146473213569021,0.020420050828211172,-0.01113122578877029
GDF7,-0.022791576044877134,0.055768056477740816,0.017156961611708786,-0.01971581674597543,,-0.04401984529391555,,-0.011018358256613247,-0.0246883876408932,-0.038094408650793374,-0.01613057834468771,,,,,0.14631921342090698,,-0.02176965898660443,-0.012981489573839057,0.14450993663116699,0.05863893072852163
PSPN,-0.011512835254337857,0.04478523943781985,-0.006453766712096682,-0.01614232430288858,0.004194076504079394,0.0886870650859648,-0.0025238956375646508,0.0027678259091137337,0.04787856117654603,-0.007994200868848748,0.042396690881846014,-0.008384797673676796,0.05219926722713326,0.07573888518193488,0.05135055578575521,0.025388868792606416,0.022960722116327974,-0.030236537084633097,-0.038726451416149346,-0.023090745091104706,0.11045229065619722
ANGPT1,0.08225236830100409,-0.011555870433800566,0.12210746973897374,0.012302291891536095,-0.01697026243885905,0.04335878740022999,-0.00044972564773748577,0.004552161338947188,0.14457941201792862,-0.05036368115842032,0.0193477286674564,0.020753873272547865,-0.02997088177954368,0.006479152866513483,0.01056597905002746,-0.03426178283147429,-0.033966606702136685,-0.0330079583339367,0.02107164794626743,-0.01175688352540898,0.056337297745271166
PNOC,-0.001643931855719629,-0.029847713284412433,0.07122229525327461,-0.009567639572945947,-0.04834579451778432,0.008732927940689833,-0.06124743074493918,0.025746000006738132,-0.11586985871744909,-0.05440064915728671,-0.013246575402177777,-0.0268187871125228,-0.037419023940066874,,,,,-0.023149951124397335,,0.05857218888234539,0.004639307241454816
L1CAM,0.006492572125029178,-0.016420916567899038,-0.016593116856196386,-0.04854373686194569,0.04643689420659179,-0.038215107171069615,0.013886066817457745,0.05036960908780907,-0.052267052233498416,-0.05434499152666476,-0.04581374858619756,0.04368574341317203,-0.09015415732654351,0.043108766534367085,0.041942872658875766,-0.026467369155141265,-0.06379884535398288,-0.05900558980235294,-0.011826088137108842,-0.05511782726536303,0.0034081393573643184
APOA1,0.051544702015197674,-0.03636255178622897,-0.035344651950765915,0.02372142708517307,-0.007029739585888053,0.0008937435557794259,0.005520933003448557,-0.004342620429501058,0.06597442283447626,0.04989798480830937,-0.0043490843599965825,-0.008983971704389334,0.019138239941302107,0.12580222742209712,0.1398315256180703,0.08228436886363155,0.005595625216211603,0.0867758784818968,-0.0251947194975136,-0.04573987112845327,0.11478090086566145
PSEN1,-0.03815391182544298,0.04372809479649944,0.015617580598284497,0.013580368963572469,0.035054610210660274,0.00992437415873841,-0.0541749068202152,0.014728408023323227,0.006000014821889266,-0.02684854367062661,0.030292859296606366,0.0077623635866116,0.014519430732203489,0.07387247885141632,-0.00021535651641555945,-0.008125159027610579,0.035966671641312876,-0.02179003313589248,0.04936205245702901,0.07309036879843647,0.018283615982930546
CALM2,-0.033514349418825154,0.04009676988934626,-0.052030855437791165,-0.013828983583578723,0.07167043502341143,-0.14551820926949638,-0.029107335551586105,-0.025068801469655885,-0.17455289187553225,-0.10851547352506896,-0.0709024492819377,0.03534204498046654,-0.047152663826878265,-0.044131699164312914,-0.013742652986384543,0.020364143792004404,0.06319673550506696,0.11557294553422363,0.012644990881458464,-0.03158792453766311,0.06662301714593054
CLEC2B,0.015657208123970878,-0.0044392174517981445,0.03369863249995388,0.011224032304245915,-0.04264000995241414,0.01719582621188814,0.047883016001120014,0.04662550828743336,0.15874461072078108,0.0072053118506634145,-0.0048824664066748485,-0.02466807382335957,0.03413341775127684,0.07502390105398574,0.11176183080572069,0.05807436076485824,0.012726358772728834,-0.07682484149150545,-0.03060917565271928,-0.01312649085458987,0.06602659713663199
NTNG1,0.07275379826409259,-0.04403103595030172,0.02289464988920172,-0.03899429728284928,,-0.003145302632072259,0.019521701378811332,0.00039408247737796563,0.04464980170126784,-0.03500288172261994,0.043680127077253196,-0.006977407011043678,-0.05720051574952344,-0.01265143706062967,-0.04659400549263882,0.025540080266934762,-0.01369584725075842,0.14404007907348423,-0.038643833497481565,-0.04408206483631936,0.036320822122630186
LRIG1,-0.029738900272955116,0.008371725026515899,0.0013200866954631778,-0.055612320530632565,0.06268178352792216,-0.01743842943432101,0.027384063265491247,-0.03758594923449495,0.05911641889320605,0.07848427387673138,0.014388844767713998,-0.004355115371660636,0.08103363784620106,0.04510955924100114,0.09171922161216697,0.041785666322856234,0.1409629774109453,0.0605595900850227,-0.02633375032667429,0.033575990366850106,0.05758614640413346
CPAMD8,-0.020054630933421736,,0.09984266766845581,,,0.07203816255071442,-0.015984163610579055,0.08258173384234345,-0.02758974716036933,-0.02269213566064993,-0.00957683677416207,,-0.03492881888845526,,0.07814212726574535,0.00861014079716877,,-0.024456453742506636,-0.021963933625291143,,0.017708278110339114
GHRL,0.04180405897873935,,0.04425268213665165,0.000827890517423259,,-0.029095358133037205,-0.027070357100058996,-0.019399052438413958,0.04381750993434719,0.010304130137953492,-0.014710808402959056,,0.031150811178989858,-0.006648715854017006,-0.02090703205734196,0.07278552523287789,,,0.046520299017833264,-0.017821541168566733,-0.04586733511546241
NPY,0.020892462663285524,-0.06374659798775391,0.021436639236979034,0.034981816188369354,-0.026361273908409578,-0.05368508131354291,-0.00602275019047129,-0.04187250298615366,-0.07603012201765513,3.067268192122488e-05,0.006030109136501474,,-0.028946822031968893,-0.014352195945960818,,-0.0191981553369571,-0.06829722781416954,-0.0512004389076485,-0.017771255598683224,-0.0022351497278953114,0.08856488455927337
MMP2,-0.011537580981807162,0.018446956352022627,0.044300175083938846,0.009468324251475016,0.05725892025728554,-0.05738777574764164,0.021248220456446205,0.03430811377312672,0.15397132391317836,-0.000565180037492433,0.03538512067570859,-0.041471915584335044,0.05446581256797658,0.03703304570539985,0.13288707860151575,0.11688019844955498,0.00020552487643433668,-0.021469233147197602,-0.001686506651744641,-0.025225494601265868,0.05518321152814737
LHB,,,,,,-0.025414544300385512,,,,,,,,,,,,,,,
PPY,,,0.03446562049412915,,,-0.0037109004703792785,,,,-0.016584259413842655,,0.03694469779574591,,,,,-0.021780644456757804,-0.04559672814036753,,-0.012940740815488015,0.006843771861145131
ALKAL2,-0.030031974847457198,-0.0021652563777004065,0.013441722511462388,-0.0158251731830133,,-0.02504531061158504,,-0.027585246059294456,-0.03128218444614601,-0.024776283364023828,-0.01021286109572905,-0.02963573067416236,0.038996073527637364,0.02635150723824036,,-0.04885272114203344,0.0011385474097341513,0.08529578078394302,-0.032219220976419286,0.0047661254503969875,-0.041240184784901476
CSF1,0.02505125557690264,-0.030022811217461347,0.06397176016736042,0.0009421994826495298,0.08090022755495448,-0.041379290105900635,0.03662132632621671,0.04362847222018729,0.09720913337721683,0.005415957925773357,-0.0414363620221268,0.02407700449814498,0.0500464993697063,-0.040268526394503575,-0.042391430675589675,-0.0245450782054454,0.04048777921884259,0.018357300571866218,0.03570330366891361,-0.04627998603475133,0.03748402163604564
SEMA4C,0.04108166739964856,-0.0014910502874861398,0.0390434838550375,0.026903293511417674,0.02505499864582483,-0.05593430598056656,-0.029993534626890164,0.013295457244338059,0.032340240169700045,0.021602971499434246,-0.020081501693480004,0.009952633407139014,0.024279008923611407,-0.04108302022802876,0.09724858043188866,0.14197889360785654,0.045470225509628925,-0.016173885536414547,0.022087598295507622,0.07576164592332157,0.07022660374780011
BMP8A,,,,,,,,,,,,,,,,,,,,,0.07608674196491104
ICAM2,0.00396317219386167,-0.006792529350169502,0.04342501823692177,0.016726834372123082,-0.03689118236311058,-0.01359654284633852,0.03374438022037935,0.03305884127317827,0.09199057012987623,0.019240708982632908,0.0548463413539899,0.045590931506497186,0.012347341958241881,0.08289155332879997,0.07588549275202089,0.04147056226819307,0.05704309222046114,0.010785506068479608,0.003566362623294489,0.027285899485248098,0.02151394130084617
