,UKF243,UKF248,UKF259,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL1,0.028847699434703847,0.013861558976149201,-0.02040698259263001,-0.010343392048766104,-0.017805464549854443,-0.05292476231550364,0.05697070978686134,-0.006500977957513103,0.01645978438078636,0.047785887267608365
VCAN,0.16008365769285116,0.01084018302105391,-0.009363784155139188,-0.08308029654772972,0.04027735881810885,0.02640130318213505,0.0023274189374868667,0.04144387053954887,-0.09710536945456978,0.06666865987076205
MMP7,0.04694248358094171,-0.01592518905423029,0.008252926531749517,-0.019981192682313603,-0.020285820349634415,-0.0004975847375697407,0.04460643449239701,,-0.0882050077960617,0.0011767046804449371
PTPN6,-0.013475035544416418,-0.03368937728308343,0.02894854823536981,0.07828385472688545,0.01818666812442392,-0.014204993502421326,-0.010363036053706124,-0.027479025385265133,0.04289840797421705,0.026888217327734516
PTGS2,0.041084699398572774,-0.026069118145581036,0.034369767715187294,-0.022059301395981227,0.038638729074303935,-0.02153329673398526,-0.017146787376656657,-0.029887919104203676,-0.07794767564684439,0.0409996840064337
XCL1,,0.024789160025726564,0.012806786759479336,,,,,,,0.07734460335247219
CD58,0.029238612279277817,0.031615427564877216,-0.0010436246991816676,-0.02123193887726089,0.03254989984776708,0.07306648969697899,0.05665708303614413,0.028816122198633803,0.11728956189161159,0.0126794312391557
TNFSF14,-0.007748379597646462,0.06225621486527612,-0.03322181805805633,-0.010102772297445727,,0.06975849803564106,-0.002055095403709401,0.013719807374570394,0.043928761976241175,0.07640234175806897
CNTN4,0.001976088157590855,-0.041098899099720365,0.008237994108736334,-0.006479791533072381,0.01705801648178506,-0.0404039138149864,0.016948379322534315,0.039989824422777875,0.030134468393676093,-0.03672836596101165
NTF4,,,0.04781579628311024,,,,,,,
INSL3,,-0.010423310059696609,-0.002360672210119462,,,-0.0014463228032506003,-0.01767037100537736,,0.03809320313900294,
BTLA,,,-0.03587301446347431,-0.012901585764315816,,,,,-0.04780211384627174,
MFNG,-0.019324045521171774,0.04245623872799545,-0.006136501347056733,0.0023697211249727886,-0.035403846693592124,0.019747814684819245,0.050907740660992525,0.06355018547732497,0.056383921357043724,-0.013217955256470886
ICAM1,0.055428301655367114,-0.03137762848061827,0.01258791326523492,-0.029680301484156117,0.018099746297667568,0.0017440229492530978,0.027732276267617945,0.03641716324987699,0.04412506679377934,0.04753183588441983
PROS1,0.05470061549563454,0.0029054659383085006,0.04713174900656973,-0.026017084153750408,-0.020322072886717175,-0.012779246081369922,0.029601272502573217,0.1073493890891478,-0.019187001061381635,0.11514857808409797
CLCF1,0.12123488405250568,0.047233160186610036,0.0363389505912439,-0.027592139715876384,0.05261544652952016,-0.028409686298463317,0.03645085434484052,0.041382860146592995,-0.021560708197673657,0.09400814754659466
PSAP,-0.016136622366355723,0.01634052808943487,0.024653755880515642,-0.059448065843402884,-0.038982915175862255,-0.0006725458485099904,0.02692600405973551,-0.02521076229925521,0.006381785022564275,-0.14026251354480543
EFEMP1,0.16245371539742365,0.019945337494708133,0.06094723130615656,-0.028424665018772142,0.04614235174432542,0.010702579694134512,0.01635216636923349,0.0218956377171481,-0.05634318220666912,0.23464089332292623
C1QTNF1,0.006645545025334095,0.0056273671690320924,-0.03034213080290668,0.01791512304613358,0.04396082318408626,-0.07016504026558502,0.006177309494340018,0.02598512021182655,0.034517284037395075,0.09993451153462428
ALB,0.030756905104506498,-0.0005322324832686823,0.07920400862789799,-0.011474615550442924,-0.0028339022517230956,0.08859651676324867,0.0026692475483759215,0.04040628818006043,0.03251330295715848,0.10891311525544019
CCL13,,,,,,-0.014687669183541308,,,,
EFNA3,-0.04049425887951157,-0.009240463297817058,0.08594174641542117,-0.041389522882760044,-0.015187134026363971,-0.0085179149798221,0.011077372981306293,-0.06160354803812605,0.1726842962798754,-0.039571635638175694
DRAXIN,0.026212784474298503,0.0038307998079856825,0.003366713316330964,-0.009213553206542048,-0.0031143711212386505,-0.023913797450404367,0.009329856298779676,0.012122925963497535,0.13843618293783488,-0.012850953196986523
RAET1L,,-0.01914368900588772,,-0.011035303487187403,,,0.09477694651222252,,,
NPTX2,0.12664694820711384,0.05713242946421301,0.0037074342752594033,0.009221749885098662,0.017452112028646428,-0.05089931162976275,0.08923199265152515,0.05986028221465072,-0.020552661189221683,0.029487892425456255
FGF11,0.06546411413610212,-0.03584353459067129,0.02950274150886556,-0.006654249108078681,0.005867393974083798,-0.030565900088534503,-0.002975769687153497,0.023924887458511297,0.0800208536099658,0.1135136776985844
CD59,0.04973302957915037,-0.019057678967959398,0.0238696494437393,0.03377602817178565,-0.04935934196016329,-0.006656513465519597,0.046302781642118866,-0.027378425408429958,-0.012659847704123928,-0.06051872038939918
COL9A2,0.11572609943089264,0.05957295559854964,0.02552972163363767,-0.0009842051902865564,0.060322290089471695,0.0005599193826444796,0.02164913091133753,0.011678591104703226,0.1343865125291068,0.026460301981899942
DLL3,-0.03107296828950047,0.05043436132180285,-0.030478891688635188,0.0046160756347863,0.0016626910510522121,0.03732805979528324,0.0720497556357081,-0.06798073827512208,0.16355240872661023,-0.031431766603218114
FGF5,,,,,,,,,-0.011250026403653381,0.03451786525503261
LIN7C,0.011301021986479845,-0.015348428367924742,0.013392036851453527,-0.06045147508965482,-0.014862083800097552,0.03428557205956112,0.0002230517485896913,0.01082337784487171,0.0353898663774478,-0.006883083463745818
GDF7,-0.025248341936775852,0.0022500805956374155,-0.015004232949058317,-0.010102771904851978,,,-0.015334562718725745,-0.03950329682925622,-0.029894876418926637,-0.04909343200584928
PSPN,-0.04998730572568728,0.05119178897259397,0.075832159912332,0.0007068207456395602,0.028568283097071642,0.019620830919110703,0.029797084398331824,0.08852102724918921,0.0914817245227721,0.059078761559572215
ANGPT1,0.0750097897315905,-0.03753656948311925,-0.007279095148355828,-0.037042840202769406,-0.020800524727253,-0.07133315083106516,0.06352150158117621,0.012106722257909255,0.0720865763774122,0.0552935408814008
PNOC,0.08405278070767427,0.07591933800493957,0.025541087005114767,-0.022622067933838415,-0.02596971748980298,,0.03320043054233102,,-0.024282642533975527,-0.05099290660286472
L1CAM,-0.018219258218347252,-0.026648512068004428,0.03544658850089759,-0.014880357783399353,-0.06256918940621096,-0.022742876056412998,-0.0412690104954393,-0.025676015549272353,0.009218032370508016,-0.12233109737542365
APOA1,-0.05423843996863271,-0.03883819441641023,0.000734865904758772,0.0007789972607122635,-0.04060509312038607,0.061799227266019434,0.015610336321547803,-0.03335013747935854,0.05652737967831361,-0.0008845592729697312
PSEN1,0.01801006011518538,0.04657960748124124,-0.008117456265080675,0.02499554751512494,-0.0028873419053139166,0.028909476354922005,0.07404660992201359,-0.04718307799644178,0.039176309706164876,0.04816205278680346
CALM2,0.08290912094289266,0.05350332563611459,-0.009504170218722359,0.005959290478684561,-0.03816579480902655,-0.0052948244830805435,-0.003794235605363359,-0.0003713040567797608,0.14864743673100642,-0.004698064085065596
CLEC2B,-0.09194778131213226,-0.014536176293394704,-0.010846273521727678,-0.02607722965127519,-0.0203124314804818,0.01699413026320463,-0.044128652582344934,-0.07058476568050115,0.04836032562219803,-0.014508739357824795
NTNG1,0.018577599213839165,0.017354417358241267,-0.047645193323764,-0.0068442275829116855,0.02388105707845013,-0.008486427201441715,0.05690709706127857,-0.01901210006036253,0.1378847054195692,0.08999530687059445
LRIG1,0.15297129302033416,0.006388301581037,0.03823238594208646,0.019351901175240292,0.0014416139302232459,0.06451979719358346,0.0469668166365343,0.07867313029029895,0.13314709608879072,0.15955081041949368
CPAMD8,,-0.020595781651844895,-0.022276178134539623,-0.003184077116682992,-0.024241454299784606,,-0.017227142787254974,-0.005840491855415001,0.07034654311982319,-0.02550163460298672
GHRL,,-0.021865180301978208,-0.03370089628987716,-0.009213553206542048,-0.016750884530888865,,,0.006621711311995306,0.10756012297247029,0.017067524478849225
NPY,-0.03703559912225146,-0.005377717242192716,-0.07272339992421366,-0.030653212219716203,-0.0487293908063507,0.014510620325324545,0.05566363061518854,0.003976400708401745,0.023674158747195525,-0.11116949967943195
MMP2,0.04933794008833987,0.08011709046062086,-0.0965616864881254,-0.04533261956265748,0.03129849933527898,0.04399250946000909,0.044846299922962435,0.000928952103510144,0.056856521365253126,0.007378585338259767
LHB,,,0.06031311174100391,,,,,,,
PPY,,0.06422068280546221,-0.012078625827912732,,,0.038773522152257836,-0.012117849508519683,,0.1332663445199958,0.15840033996357475
ALKAL2,0.018637094262095054,-0.03590098162486295,-0.027241058011011194,-0.0244977659977901,-0.02685510869452042,0.09884871113813534,0.04682852036538359,0.021040227617662832,0.002261071323807177,0.10212100633784402
CSF1,0.13005632355514524,0.0621998860515888,-0.01431745955027211,0.0007171163886265408,0.03271260633105646,-0.004175994393274949,0.0013213821975888423,0.0213540699653847,0.045080040717536914,0.1558131677017677
SEMA4C,0.06202178992961555,-0.03562455600799567,-0.03339518009025877,-0.039418012745150915,-0.015316243598633332,-0.0010536579501229323,0.03096435362331971,-0.08613248786303575,0.10781270643340715,0.014931292285251987
BMP8A,,,,,,,,,0.0969363750977463,
ICAM2,-0.036268309334570474,0.0030564905928667737,-0.02689077986997522,0.05594580021005517,0.07465649675494096,0.02864670479095914,0.07667944387340461,0.009656599857557376,0.01732899083873588,-0.05045723024474791
SYTL3,0.0031430717116011034,-0.051787971300021496,0.020493276499493843,-0.020756499996929263,-0.031548902683072394,-0.04532038687596412,-0.02394063698896866,-0.008548384902361093,0.02807192565325986,0.06894149219989465
IL1A,0.002739144950528193,0.023559627256290117,0.016473777069975205,-0.0015276886975767198,0.0295901175041284,0.03481306186813281,-0.019298821721527783,-0.025767420047287052,0.04017583172126,0.023829150445908966
HLA-G,-0.03993221032231141,-0.029457566212243196,0.0018756418692429304,,,0.02139358500990893,0.016180875671793014,,,
PGF,0.016960934716268597,-0.02603707348918794,0.02604193801836604,-0.016659722466867328,0.024111858779938117,-0.030420986557646967,0.08419352918822334,0.09242318041949708,0.06629375345747404,-0.01973972201104061
LGALS8,0.04750376133487856,0.0351551573379542,-0.049188766665455366,0.04631673312746157,-0.005806045044228951,0.010212915061379913,0.015441562287035861,-0.018293178096810976,-0.0042729377334577035,0.029473903346261834
DKK3,0.02859624063216558,0.028920313926921036,-0.06492469753515037,-0.019619365597885078,-0.062077846689044994,0.027480906188582798,0.054929326508938,0.08504290660561149,0.09369437565106578,-0.1355694903479039
COL16A1,0.009615560338727385,-0.04500417500334842,0.026437653594790295,-0.04894849043531682,0.057637092556321,-0.01773292767880472,0.00029032293666420825,0.06623249342161747,0.10241913798494187,0.06929531385072485
TPH1,0.019532650835130796,-0.02162933483584356,0.015255786667467791,,0.1119136918733367,0.04050540324203702,-0.018945873653610192,0.10070495316406314,0.03656065854901517,0.04619016620442344
TNC,0.11876615126832013,0.015601946564549994,0.10121968505725207,-0.0782540729476289,0.0564271193296257,-0.059753108873204265,0.013805263817577582,0.07104783471037339,-0.022284808692339803,0.16176444483116237
TNFSF9,-0.02349380812531303,0.02418538501378607,0.02216693870820531,-0.01538941633660704,-0.026798469283017167,0.001141454450957718,-0.017186934813730483,-0.013033172464068677,0.022114557124487334,0.027981104952531238
C4A,,,0.004888213226391582,,-0.013884584202292062,0.03527165732613629,,-0.016970785557004372,0.04162243157720028,
CNTN2,0.04407673412855137,0.003469145781802228,-0.03485796692213831,-0.020415833463146328,0.036199358132245306,0.061639245171928696,0.07253831814155469,-0.06730334972040639,0.06940799025080277,-0.09536321955625289
F7,,0.07637163678636646,,,,0.17255257241125113,,,,-0.05755574068632927
LUM,-0.04107257310096425,0.006789587108228876,-0.06233714297029502,0.0332058878994142,-0.013339936971833973,-0.014755393579983548,0.09524604403625425,0.03606376259907992,-0.06106920124359559,-0.018531078119317874
BTC,,-0.01914368103192599,-0.00673507163242965,-0.024282123206347737,,-0.014905252824679886,-0.01092811528728277,-0.02825898751617906,0.13811402952001248,0.17278101913904514
APOC1,-0.11778931671379092,0.04710622859897053,0.002941925058679109,0.002259761750047674,0.04512612423896658,0.04795094908106391,0.06620417464339981,0.03768919868532608,0.02689925566817885,-0.07511046326988326
PKM,0.00709608566893333,-0.07227084535573387,0.07168738928921005,0.010689435826299758,0.02289875710347409,-0.07529937085773279,-0.039998688335008546,0.07265965573869196,-0.07027128959168173,0.09810738993634024
TNF,0.047232069551244114,0.11757448257489272,-0.020991949333638474,0.07298964342939727,-0.01027036045222169,0.10392631717281595,0.0045601248624177896,,0.00624335435607189,-0.007618744750171877
GNAS,0.0043702613093724,-0.0009164780881392775,-0.06864354133574918,-0.0047933045396893114,0.09270904331160162,-0.06690598094779625,0.006054999563055159,0.08067198722651651,0.11246120894367355,-0.17199789875787044
BMP8B,-0.032383884900208874,-0.0154429835658335,-0.04232668105609673,-0.008943948958284363,-0.04541415164642555,0.02257621644181941,0.019897229501581116,-0.07814750148929263,0.006134780912393156,-0.04536817664379838
LIPH,0.015346471171055578,-0.021629329510870432,0.027112806828264727,,,-0.01468767458530874,-0.01994371388785835,,0.11500549408770824,0.06072836518037297
CCL28,-0.025248319774079736,-0.019153896971476462,,-0.010578803035762068,-0.012526282791256805,,,-0.0001420442975695463,-0.034454524283326765,0.012409228379615634
PTPN11,-0.03825383866398416,-0.03456662481898515,-0.02498913545888168,0.017755068237583292,-0.04791786651108216,0.012217961278883596,0.0021058363710349574,-0.025791066085396195,0.01707943463027801,-0.09359432652794847
ADAM12,0.056928538316532024,-0.030443031471725914,-0.006490223976222713,-0.010223755498126734,-0.03326056209166191,-0.013673272939941314,0.05205344824020317,0.043464631826224044,-0.042647730267085515,0.05697507277874185
EPO,-0.03533416510764068,-0.00474307107878968,-0.00498337897866497,,-0.015795206159777104,-0.015951189704181065,-0.020713067253505177,,-0.013798527943367509,
EDN3,0.03377176150686201,-0.01907007679221682,0.08113203432176065,0.00040395726319983257,-0.01595818918051091,0.0005769769292407598,-0.02434307951519773,-0.019461275693990993,0.0067037983914285705,0.02120508395474659
CCL22,,,,,,0.005742080665499003,0.025490986686270645,-0.028258988766812397,-0.04133331260911169,
CCL2,0.07966833501749429,0.07755497729611932,-0.032786825448534555,-0.02220168712264033,0.005794482530197524,0.008076745487682932,0.0396409351530372,-0.026440825901359776,-0.0502861021517823,0.13237954135774135
DSCAM,-0.03243326792996292,-0.0003325401772387404,0.021104017772223226,-0.024609204709869853,-0.015327202457411069,0.01725622349505619,0.028079640169368838,0.023422360943555542,0.06242282877550471,0.02266681377350995
GPHA2,,0.004690405481775119,,,,,,,,
ANG,-0.010257860311171641,-0.08193560651166316,0.0636022492903389,-0.00927208613022451,0.07370679941490219,0.012460969986855489,-0.05625894648553351,-0.024507479159837905,0.07884158427456606,0.03637266504621499
FBLN2,0.006776409278445578,-0.03489097571687215,-0.03600136721132226,0.004664768318619034,-0.03138255512564038,0.03315421536749638,0.06435763120527208,-0.001962693846720914,0.0028274040572820887,0.03035803999831587
VTN,-0.032685467344904115,0.05790627995196568,0.004880598737309167,-0.014106489059891736,-0.013124865345053796,-0.018233301425092538,-0.014565011330790429,,0.013351858499206249,0.023317485418986494
VEGFA,-0.0005813474286335273,-0.06741996617517598,0.09807861502201501,-0.0075101775103706405,0.06489185641835298,-0.06654942448597996,-0.0881300000812444,0.0044209701175807,-0.11891830278650362,0.09577368324081333
F10,,,,0.020664233007052325,,,-0.024875708794896055,-0.024449347155066768,0.009297237149481916,-0.02986048065182545
SERPINA1,0.010392943018890231,0.01906527089609877,-0.008464213114273337,-0.01368614457620647,0.09024139393064959,-0.05301622236193284,0.049595255225924124,-0.006138054472246611,-0.02005065905248075,-0.0791690051895961
VWF,0.025583414029149362,0.024808137139913353,-0.058210339571353006,0.014999023732299695,-0.019256194340076895,0.007016088825616057,0.07577229306211408,0.0691324893302108,-0.009772185479640885,-0.10690819771493647
GDNF,,-0.03387309677161281,0.010593446096789336,,-0.01579520492969711,0.005777924070409228,-0.004569263235657684,,,
VASP,0.0668226696006877,0.014724843447748834,0.036416419226831045,-0.005288917270731282,0.025476303888088893,-0.04809536413550413,0.04405175947932294,0.0904845236915669,0.002029700335437207,0.014794853494243405
ADAM15,0.10936794632498806,0.06444318442530932,0.0008643298881357576,0.004377288694304085,0.041141199015110874,0.0021753129618975733,0.042536349342353875,-0.03056012250196303,0.09225796402241368,0.07669325601378452
WNT2,-0.029358285965170372,0.02095747773828017,,-0.01200244543435575,-0.014781969980460491,0.02512668119601323,-0.02127335761214911,,0.050599446205866705,0.03384779085533196
CALCB,0.008181215977197799,,,,,-0.0173162528202595,0.007349842857688766,,,-0.002067658880944205
OLFM2,0.05840743049430891,0.03055951189202114,0.01581309009849366,-0.007071676399063857,0.043749720567551734,-0.017330484451530695,0.02065076885354699,0.070523862620744,0.12904422358150233,0.03756201877123472
MFAP2,-0.023454448770639978,0.016906395673139007,-0.05755008168312987,-0.025433227665459395,-0.01825281555936858,-0.01699596802054448,0.10272207045849617,0.04530538551450207,0.020488129332664782,0.03388347967136232
HLA-C,0.1142731724080914,0.022271065038709657,0.009988822463444968,0.00034156717218885175,0.07391617620897752,0.00975042525624439,0.03422988044434645,0.03207660835319973,0.06855131444876705,-0.07346292738388806
THBS1,0.09864437269645931,-0.009679420410288955,-0.029467616452470022,-0.026940915129554294,0.014367736839764689,-0.052214498928459134,0.03227532904141871,0.04906751252188239,-0.161810819740251,0.0066272216133190474
HSPA4,0.02459892124543346,-0.03130009070906813,-0.008355936560576484,0.023259687080157493,0.02381459815929074,-0.002511942514730555,0.004197735560995602,0.027033704619582526,0.023099697392825795,-0.03808202585327631
LMAN1,0.007940739181547569,0.010149809339577839,-0.012831763516103592,0.003439098391418443,0.013572140482509565,-0.03008348350085308,0.013684019218829809,0.02886641681322983,-0.06621686411933343,0.012738169275242461
LYPD3,,0.032320104164711635,-0.03103302186496629,0.0064149342082731485,,0.022558987662870473,-0.017831625286820755,,0.04023878551758779,-0.032928560997414896
APOE,0.05217277645619509,0.06770396090120664,0.002458284098736879,0.05628182745051331,-0.0268536822876726,0.0671506641694024,0.08588714522269804,0.030917609722379506,0.019095197776448667,-0.18622353345233209
SOSTDC1,-0.03717962223984743,0.10344060286607114,,-0.021632084014825265,-0.024017996873814604,0.02060019276335502,-0.03919437440814818,,0.04052586919543755,-0.06074024116882904
ANXA1,0.051209264265636115,0.008867605149893166,0.10045149017764685,-0.03934210337961177,0.04146492502874878,0.011153179462269083,-0.045489615236722195,0.04113033870309076,-0.021433769366261124,0.11607025660416664
WNT2B,-0.015597799098179896,-0.0028021595342278436,0.05237513141923978,-0.019915460783082477,0.029618572649843886,0.07878378390068079,0.0751668200053671,0.07838565918334219,0.09580784202982272,-0.025363860211957023
AMH,-0.06245101577352577,0.040270095657210195,0.00265056265121857,-0.011898638545330539,-0.013430091947951538,-0.026198009800076267,-0.018443503818086644,-0.022765544355392596,0.05631949461754111,0.02339264312177354
GDF10,0.09149761496748277,-0.025033672135672914,,0.02105966591231489,-0.0086534314328785,-0.006392375661196775,-0.005947624210315975,-0.028732673665217787,-0.02438937854848362,0.030968584209723114
EFNB3,0.008267392971320503,0.011770402626754599,-0.00734423584606141,-0.039070569436639314,-0.07077659928082859,-0.021914605527954087,0.06563028688025031,0.0712676727022269,0.12440205052839637,-0.04135871117565394
LTB,-0.03484557298109407,0.014605829555605685,0.02090558967010248,0.06787586078786116,-0.02935777402508432,0.07488405414545046,0.1324885000974507,0.013817076542897983,0.018700413550037872,0.0005958428421905123
ANGPT2,0.05176120208878489,0.03209109723807183,-0.02228408559106745,0.04398732854455711,-0.022022990061908866,-0.01447787640877781,0.07569438589599785,0.060344812143517064,0.0049363569345022345,-0.05072831487002178
NRTN,,,,,,,,-0.010753608882008473,,
ADAM17,0.08785831945438859,0.04875577165338445,0.01629775256658681,0.04979371153570679,0.06006968518598272,-0.03878639181171518,0.020180573504556886,0.03317462652876278,0.022045130051551093,0.04424890643220063
LRPAP1,0.03495909172528721,0.02202360691793942,-0.0867102497465251,-0.04193277163845358,0.008029625957842306,0.013907638800929947,0.05097681944625481,0.09575088514807531,0.02615801189668264,-0.025759954929213534
NID1,0.041925565833311536,0.025010965448544083,-0.020118367362822766,0.019754995896353628,-0.06349371350054335,-0.026828917820863888,0.05979810448444179,0.009833297259139102,-0.02726530304921159,-0.06444827239580588
MST1,0.03911915538336543,-0.0031325647809748703,0.01867848037280697,-0.024048119335843936,0.08133160326153006,0.05157767037092047,0.03307094776395876,0.15991216208562758,0.000453903286458117,0.09763662576245552
IL13,,,,,-0.018524776755139978,,,,,
DCN,-0.021270152713308014,0.02981992731399732,-0.030447182690227583,-0.004612908689260537,0.010774901824115458,0.0015853887061841355,0.07890943044190668,0.030676606913912517,-0.10346424954757288,-0.07482114596047912
IGFL2,,,,,,,-0.02052320106970975,,-0.05480894872266569,
COL7A1,-0.00650232860443946,0.005958922607746097,0.03440545337938115,-0.0076498457676353595,-0.033177818342657754,-0.04154999768111729,0.0010497053851857925,0.018319428349424127,0.01544892037838538,-0.00705194095405053
CALR,0.0001280390154504702,0.012040639297501028,-0.016600455163343377,-0.009311975875360713,0.05811789805436524,-0.07616475677179528,0.007629881341857512,-0.010658499737250722,0.013332945981639874,0.09400781374053797
PIGA,0.026502621721214585,-0.007935312502758791,0.0492651822213178,0.015287473098211471,0.05705218384735704,0.006740737618781945,0.009329122099907399,-0.04041758049471534,0.03841699471108235,0.039347674768972336
CD200,0.01261894912579325,0.02141460699962493,0.020362252916097227,-0.03716749041823033,-0.03870032006712895,-0.015281545082063345,0.06021740429579504,0.04536053451896188,0.11052266666777553,-0.08480716133316116
GRP,,0.020844091543875762,,-0.014717780822335134,-0.015958191582337418,,0.0018727571014548665,-0.015822278938559788,0.012014843630581083,-0.011003303760389348
CDH1,,0.02293483658746071,-0.04472429266947842,,-0.02596972470177511,0.02177166030209437,0.013439381325552214,0.0608258143312436,0.015227039443786882,0.0374889605328996
LPL,0.11366596768581541,-0.000619418345069276,0.05743379761079111,-0.0018874599213781823,0.047989953255671035,0.06499527876807858,0.04638886789346892,0.10743719928704205,0.17596904596397986,0.09261643994068135
SEMA5A,0.08783867538624547,0.06415140942415429,-0.006375126430550384,-0.012142461137486609,0.08577710068964027,0.01668191593914375,0.06829988133796272,0.005358221955975614,0.1337186822554964,-0.03208675913547469
SEMA7A,0.0038353971396396223,0.05492833743804656,-0.0020320256277112283,0.0654209229090904,0.009995255906581985,-0.0609017553256539,0.007860956736879428,-0.008393323251409885,0.041746596585808,-0.06644802477444942
SEMA4G,-0.014859251690603908,0.01627937279250274,-0.039349227457231725,-0.013983881117298841,-0.041424748179157214,-0.02005384265843086,0.07089786071221761,0.013784058339726641,0.036885450151767904,0.01223384730928939
SEMA3B,0.015825201301444942,-0.0029590195496588794,0.0019797331937245494,-0.054096206759003916,0.025807902525233305,0.010546724986972416,0.011080017434952539,-0.08031562080803417,0.08247161851853764,0.08724426920867198
RPH3A,0.03515464365883837,0.051634131723585414,-0.010722921828164471,0.042572370713650734,-0.0403313967339167,0.05462370407801558,-0.002821885781858682,-0.08469855222173331,0.1382688360248117,-0.07990630225010201
JAG2,-0.06770577878609745,0.021935054867924304,-0.051261810917379406,-0.012503586514243971,-0.04854412520629328,0.031514311857216,0.05708154889635966,0.021955168184085213,0.03999356902642599,0.04143247198075696
CGN,-0.02527332493909314,0.0637438925594622,-0.0076620999560533445,-0.011146664045671986,-0.039546153382230165,-0.0320904890385691,-0.02733512975442595,0.007103172927693204,0.05231131200011307,0.0016607196236974736
GDF15,-0.08123107252143662,-0.047202189752141785,0.05511894826930398,,0.03874714565926854,0.010396530309566455,-0.0319287683517209,0.052333447549417475,0.0870681929210052,0.08931960803649701
SEMA4F,-0.016332784178105922,-0.05689856545725433,0.024163275234676863,0.010510941220436767,-0.04398376530240504,0.06243710593964718,-0.022517686936307374,-0.003902183396526511,0.08170353468111968,0.042589464216582495
NXPH1,-0.039158264039089036,0.029685910200702215,-0.003943708965498139,-0.01389708808251408,0.10602571411199573,0.025397475449096492,0.07260701615549627,0.03908676628539636,0.19043527782850236,-0.0032379442479978184
ARF1,-0.09806862397246884,0.041022573880103726,0.022308535511869843,-0.029237116090289908,-0.035910431377451216,0.042359960470866986,0.07959286102668041,-0.035291137112422065,-0.011146174820354255,-0.012667479392051659
DSC3,,-0.01824369073181795,,,,,,,0.020632650584147018,
EBI3,-0.01617944417471209,0.00905595271401443,-0.028858472918865667,0.029453416269187013,-0.030202670091061434,0.07578014374350535,0.06835384860519196,-0.06801818900279563,0.022320800549398705,-0.030654719908111625
TIMP1,0.047866884557697595,0.0052927057645934085,-0.026723883097617362,0.0653098130103754,0.006690725910012764,-0.047836935913469866,-0.03628561429495293,0.057271873476229064,-0.0819705781979423,-0.011898563214333703
SEMA3C,-0.028953194613914858,0.057664406242186966,0.026106737376295056,0.028624247952131154,-0.012538578780355364,-0.0008648612942325139,-0.012977700014506209,0.022216188339683952,0.018910497874109616,-0.05967484802685698
GNRH2,,,,,,,,,-0.039703928901558876,
GAS6,-0.05714332206068475,-0.027454431096406474,-0.033156461471703855,-0.02496154523845004,-0.05284712797159906,0.021457519431127947,0.060664094918947274,0.06373820190872165,0.002370478596171321,-0.06516217413671813
MEPE,-0.029706058117291937,-0.014066086614389788,0.02472388546469021,0.048583870001348076,-0.029262690886561624,0.004758183426066126,-0.02948411742836174,,0.06223872366772367,-0.06176438530913007
SERPINE1,0.09133044870146366,-0.041728330192519765,0.060280425298613376,-0.0051251564668681245,0.04515484322161428,-0.04644119235801737,-0.08198848457010763,-0.012355096044712457,-0.1361610615098251,0.11758083868529312
RSPO2,-0.017337989877680534,-0.013440145439495746,0.11163857330852335,0.025590395497619003,-0.014387123895627588,-0.02230528804838223,0.0017634975595860964,-0.006640172882627484,0.013910384888612442,0.019167132220444697
SHBG,-0.04098963240804774,0.0348567730896939,-0.03950938916462416,-0.018065531826609676,-0.012728805342809036,-0.023901074798190213,0.07285297656501023,0.01597098776673091,-0.01688118895515388,0.05770727914382833
LGALS3BP,0.03019621839803251,0.10748503764630356,-0.012388384072165396,0.07610279495686487,0.08444595652673115,0.007261816268830481,0.041549989968681256,0.009339254121503316,-0.0005362611973119615,0.0983806693248669
LAMB1,0.1509371148913216,0.03916447062124111,-0.04214542121254766,0.002102577688003043,0.06148522487138933,-0.05826024638751495,0.001763743002470218,0.0028979502213332415,-0.036722615476601245,-0.006714921777158283
SPTBN2,-0.057273179627563724,-0.015230256789394278,-0.020995762360355004,-0.030578825243051312,-0.07652531303286565,0.028317071626782302,-0.001138764927563527,0.014393332827256638,0.1344433084015344,-0.06203513180209323
COL1A2,0.06370732245162056,0.051189734871577394,-0.08556358270480864,-0.007409846168541814,-0.01169128383132003,-0.03628910596844531,0.05277605788919392,0.07268616658744181,-0.11948875619591089,-0.08064161771972671
DEFB1,,,,,,,,,-0.05481784050609212,-0.04508143380083368
CEACAM16,,,,,0.03505231110833631,,,,,
WNT11,,0.028579971995254416,-0.034761306495728436,-0.021754833469947332,,-0.032269795284764605,0.01812508313424846,,0.009376889060532578,0.0335917918135716
LGALS1,-0.06598474841665763,-0.015506810363878756,0.06319723726607897,-0.022038996199995945,0.02584900435463069,-0.056950150692538296,-0.08069200624808061,0.02126909341939276,-0.07085772532576108,0.1277701510897718
BCAN,0.06069002632109585,0.07392815944035604,-0.061484163312955295,-0.026901456772541944,0.02292436983665986,0.04353856521201467,0.0851613754604777,0.08208412339281562,0.18153309646668378,0.009643929152977489
ANOS1,0.059100273001929896,0.05915826736357523,-0.010672789454210256,-0.06808534506625938,0.01156890634389601,0.1289369699640734,0.10452342829165079,0.005131096938322021,0.14118654311396012,0.01304146526338857
