,UKF248,UKF259,UKF260,UKF275,ZH1007nec,ZH8812bulk,ZH916T1
CNTN2,0.007485429266448007,0.0709259963597024,0.026885855740989874,0.05619856963466983,0.03365492849183397,-0.020533312475348488,0.01189027703625466
F7,-0.01456610133516675,,,,,,
LUM,0.1011646976536487,-0.022788699692628145,0.04546643194366762,-0.0013712446758699865,0.11184516522778347,0.07214727000439214,0.04285911129198536
BTC,-0.013214927562367218,-0.02960044979223696,-0.0342171828770158,,,-0.029084195678849453,-0.019227338225175652
APOC1,-0.0054950879230046094,0.006391242946623157,-0.010078730951512682,-0.005607810140961488,-0.04189724148622356,-0.02310252509521036,-0.030541702928915955
PKM,-0.022553918192680267,0.017547138380488644,0.03014785183349552,0.055008397062381725,0.0067484518968783025,-0.06974943256851986,-0.022672665951196262
TNF,0.07733908153326217,0.0116179712057631,0.0010006692085310377,-0.028463441862707415,-0.043554112502546954,,0.03187699462123153
GNAS,0.011419614342951212,0.017204371569364392,-0.06261046982753216,0.02199854946601979,-0.03385909734956783,-0.0521046065997325,-0.03576522384141396
BMP8B,-0.016215408342209848,0.054165110296203446,-0.03642533545794833,-0.032403881488512996,-0.12380724199822671,0.03363640360166993,0.1837565755205091
LIPH,0.03140550288698986,-0.016379831811763834,,-0.010059186580951807,0.23340115536336195,,0.01437608562446076
CCL28,-0.021001994417127537,,,-0.015489492495164963,-0.04194800376525103,-0.023430338076435197,-0.013783198661601435
PTPN11,0.008243157401083003,0.024244776261452224,0.007977759076487338,-0.01102983424193615,0.06160140670422079,-0.04090911413387232,-0.04788506464705641
ADAM12,0.05956574843426451,-0.03631083677599387,-0.01564077766584116,0.022014084972814683,0.042609489671823236,4.27506903785775e-05,0.07968608554756855
EPO,0.013993290454393346,-0.016698956958429014,0.1398646011035354,-0.010524400964046741,,,-0.014657286283617078
EDN3,0.026094767380348605,-0.020787880327240254,0.07037929202408864,-0.01631230243252944,,0.028136102426648196,0.00498726232427241
CCL22,,,,-0.02119110926122306,,-0.012194860687348912,-0.003504857339611282
CCL2,0.035617700406105866,-0.014681358048404322,0.017389798870333487,0.06380799366778779,-0.02751104548609461,0.013996263359095469,-0.017998987606883877
DSCAM,0.03491687955033637,-0.037807997561813536,-0.03656689896642489,-0.004772022777472651,-0.0030823551455977415,0.012823358397139625,-0.03870554220935313
GPHA2,0.06711380698470593,,,,,,
ANG,-0.06570807003343046,-0.007002620554500725,0.053354828183806005,-0.03307263495867248,-0.06462382026738672,-0.04333413679160099,-0.05073424880609755
FBLN2,-0.012192163558717875,-0.025320428050202372,-0.03284162434173211,0.0279928476443179,0.009025123983981174,0.0317114364844652,0.0026876955404031
VTN,0.01911541401649242,0.005547167511090824,-0.01697500965726811,-0.017290408871809302,0.07017052336298127,,-0.023903587376614396
VEGFA,-0.08925745343704716,-0.011780414904445046,-0.004359792301072581,0.06593291865414475,-0.08410106694027009,-0.023063200712116042,-0.07169012774755783
F10,,,-0.015837971267356702,-0.011539778188360945,,-0.004395595122397327,0.04292601480683596
SERPINA1,0.013368563112555321,-0.041007389182738496,0.037677677192703866,0.021225305593894475,0.05103338974738786,-0.00363837169302792,0.07835682884727978
VWF,0.12117501651199986,-0.05082932196654022,0.04776769344555677,0.05821983021808159,0.0007960447234428509,0.02406271735497322,0.07860122100735437
GDNF,-0.023382677521810093,-0.01358261955275618,,,,,
VASP,0.0838206067833186,-0.0225328853300428,0.0061798736776100234,-0.03637883392764924,-0.06762833537544252,0.006969089400400731,0.08163662792874624
ADAM15,0.029698941511575656,0.04566369468259262,0.011334430795018125,0.054735492075765904,0.04824674269772356,-0.012589906121008063,0.03807778193794216
WNT2,0.00019346784407772035,,-0.013640306919760979,,-0.05107006608861374,,0.022623200079640676
CALCB,,,-0.02050406100724484,,,,
OLFM2,-0.028340916363899918,0.000414173295712558,-0.0385732966927183,0.09640494491866403,0.007534392437406804,-0.06286854480767613,0.01510196782526417
MFAP2,0.0821122143313771,0.006753960641210517,-0.02743726865647128,-0.00693065265674969,0.05670836276180149,0.038299020609988285,0.11105886049434514
HLA-C,0.036681854115161054,0.07380800146754346,-0.014559928431645743,-0.023015352998189683,-0.02822689854633537,0.06591572371743806,0.08362852226501181
THBS1,-0.01303289260971249,0.017387693344361382,0.0028080345225642155,0.044512451784075,0.006748932383815048,-0.015867877096772513,0.013016729757711204
HSPA4,-0.04333457783794889,0.05529564124500616,-0.05827448557756127,0.003584243471921204,-0.006343586396634143,-0.02720067337845943,-0.0327587682775014
LMAN1,0.004440725421039828,0.01900386146009441,0.017928460431168868,0.03154426622692537,-0.08275426690540409,-0.013215327627308029,-0.009793880573057018
LYPD3,0.00696110138267385,-0.01224331955570928,-0.016975011117825272,0.07905045262657953,0.037161469755055146,,0.05453406447977827
APOE,-9.831250628437085e-06,0.034984370576809816,0.016185915801449055,-0.05953239613940287,-0.007232240400844397,-0.005318883258026207,-0.03257230420524664
SOSTDC1,0.04254947874925449,,-0.021192055379736813,-0.0254550375459829,,,0.04331096392497445
ANXA1,0.040960438036979456,-0.01635846812818193,0.025803653629797505,0.03622789501978834,0.07499496385339986,-0.05973972441311196,-0.08220837374634145
WNT2B,-0.02775074420328288,0.05089822647193432,-0.024380020438738766,0.022260229628456737,0.02128340829773537,0.03666176743340498,0.06918876848695507
AMH,0.035630778481235616,-0.01701261721099844,-0.02107874634967997,0.002687353126985191,,-0.023430335088569048,0.0714593664958228
GDF10,-0.017280802126887797,,-0.023358369526436676,0.005168991740745647,-0.05658946513376346,-0.029571714229933963,0.025005559957302748
EFNB3,-0.028705731313616496,-0.024739482463948297,0.01658158266676997,-0.03558901823775507,-0.08783089982748332,0.03995278300898557,0.06956805335132744
LTB,0.06998000724575437,0.059497105805650215,-0.024178564580170606,0.012128598181096297,0.007941592259871564,0.027566112680805995,0.04936161442381007
ANGPT2,0.11524620902680967,-0.01917408118730547,0.016620678258728625,0.07438922444785283,-0.015224282988346955,0.04329657002104422,0.08603885487554778
NRTN,,,,,,0.042019090652408435,
ADAM17,0.01958326824534731,-0.03689601269548984,-0.0040947711571045105,-0.020573129043455256,0.0030528281594114706,-0.02053000918515634,0.0013896176189235646
LRPAP1,-0.00669269888946702,0.005573197055865459,-0.03110738896969975,0.038082812943879746,0.068806637682287,-0.026274110262930823,-0.0030259066896238134
NID1,0.10428166225351988,-0.0034024653534425434,-0.01783330458794763,0.0370487605368539,0.008909579300816562,-0.026386039640072297,0.060677456276040105
MST1,0.016402437513211486,-0.03839543999642943,0.05591884285105789,-0.004880153138761079,-0.09996572144758167,0.0415905498088307,0.008073938541133991
IL13,,,,,0.06645262753956029,,
DCN,0.09219133138494674,0.06412821880068205,-0.0030388251482344653,0.06420707315607216,0.0655261606031376,0.01647307321254444,0.018857393906946917
IGFL2,,,,-0.012476150228087504,,,0.02803719484544398
COL7A1,0.06377616475362051,0.010171188812344413,0.0454561943734556,0.03747971757382612,0.06163514459904074,0.054064262666313936,0.020327306558190372
CALR,0.024131519965749592,0.006995693401962197,0.02606518247083334,-0.001793730145950354,0.07764112631124771,0.007698524934148438,0.06397465458453656
PIGA,-0.046134877633844634,0.026029558561376197,-0.04013646986957179,-0.04197699631218632,0.08787385819264952,-0.03487220612449222,0.019090599723621347
CD200,0.06605188409992663,0.05567890716657196,0.020216408260265484,0.052783369378766536,0.031035710815834637,-0.002456500297570077,0.035851587347920655
GRP,-0.027710161680526608,,,-0.019370732894055425,,0.03479145399481237,-0.017391815753099234
CDH1,-0.0018329573331783405,0.0355809782303603,,0.013699917447741291,0.02308870297980948,-0.03211027522846136,0.09045061616449918
LPL,0.07941255999019788,0.0019293021267746296,-0.008874299465925628,0.042376151037480346,-0.002014602996408369,-0.0505762889850872,-0.028809308681687615
SEMA5A,0.03913347834683768,-0.031355362027804985,-0.02728884461751527,0.02762606252496337,0.08210249369715614,-0.023677928485303337,0.03918768305036376
SEMA7A,0.058542268785786764,0.03125719941597726,0.07371970172778625,0.0619014068264167,0.013764856074469641,-0.026658363708500422,0.11587464212597906
SEMA4G,0.04306261550203287,0.0038517639168812283,0.03550654999018232,-0.03038185168220462,0.006406023933226225,0.11354586053628747,-0.025995847665666774
SEMA3B,0.04285287386579589,0.012252792085558037,0.030791517233719985,-0.021700576866356236,0.06449569336214313,-0.023158118411815552,-0.019847548464276398
RPH3A,0.012336334500275844,0.0515472886159785,-0.03626548164655561,0.02576701557329351,-0.02121148683763763,0.007938402388470461,0.012723070760264297
JAG2,0.0868807044181722,0.004004222456025145,0.05904945113963523,-0.015177273421402612,-0.09812916508460028,0.003119180108551565,0.10323208250743139
CGN,0.007839216854100273,-0.0054554736643054776,0.022916277618619474,0.03168443519351654,-0.00012362275784018805,-0.045489928840797215,-0.008487054854702464
GDF15,-0.020558488970479474,-0.03396697255135838,-0.04414431745048917,0.023823242946302975,-0.09398810543178358,0.0020487898551787504,-0.019995646912621567
SEMA4F,-0.040834790929485165,-0.02989373997108296,0.03134827615733247,0.01937546402617599,0.02581187915526059,-0.00017473883000936966,0.08284616397521816
NXPH1,0.024234767444874426,-0.01542959319975704,-0.015007123692243659,-0.006556780556607222,0.07962599593342981,0.011914508907096851,0.007044413140640712
ARF1,0.024717053454352707,-0.02556445045189484,-0.054005690885972533,0.004229396825342994,-0.046422040918280054,0.043264699799159076,0.029168385434462638
DSC3,-0.012593662163987128,,,,,,0.1535415798706521
EBI3,0.04746576923430938,-0.0016155330932263424,-0.017807293138195436,0.09875113863520493,-0.007530627830269675,0.04783901488394473,-0.04347498907283145
TIMP1,0.02684816497999137,-0.020116865803974704,0.008236682867872745,0.06008074801622364,-0.017406437920401526,-0.024167122732667103,0.06186927093382273
SEMA3C,0.08207244226261504,0.05460659092606069,-0.03903410626533781,-0.03635293758340574,0.0023679570842549233,0.03352049447671083,-0.013819920427862831
GNRH2,,,,,,,-0.015883172125557652
GAS6,0.006153943000827114,-0.06031618959167205,0.08566539936807496,-0.019777995650405795,0.004514324201266386,-0.03601559646218634,0.005425378228327094
MEPE,-0.003268321360662516,0.035521309712030616,-0.03190674234398716,0.03696752488881851,,,0.06298037960161863
SERPINE1,0.0704346584379626,-0.05164132585493272,0.0058205192969053325,0.044064774689224206,-0.06666941017058568,0.011016679770195303,0.0449837477259331
RSPO2,0.04907467464342407,-0.01383577403069829,-0.02789055902223773,-0.0015166608916148264,,0.0286714063795966,-0.016829962038025958
SHBG,-0.016312515131294354,0.07502547771193849,0.03498588551402216,-0.021191109341632895,-0.039394289637800166,-0.03915195653373409,-0.030729844363147064
LGALS3BP,0.06691663398758023,0.004642820067314979,0.0003380243266407037,0.022290024187092028,0.00561292778699562,0.010727011741435337,0.027049380856343282
LAMB1,0.09187837460864602,-0.021400260535183072,-0.029387986238820312,0.038337683090868054,0.029827000526772136,-0.025077585732045406,0.07042836979444622
SPTBN2,0.028344042175701217,0.0070863007865132055,0.001122414032861412,-0.008021583357560555,0.06620157689563706,0.0382156340157416,-0.059586888931835724
COL1A2,0.07633207544436167,0.03849502632224229,0.05102322302899065,0.06760350484232969,-0.003962418549177122,-0.032311081099832877,0.04569260366335025
DEFB1,,,-0.013808117396525757,-0.011115515086188995,,,-0.031389238283705705
CEACAM16,,,,,-0.04892175024248557,,
SCT,,,,-0.010216528148523502,,,
WNT11,-0.018050807820268112,-0.01869992699932665,,,,,-0.01945205972016491
LGALS1,-0.000850114622510448,-0.02046558442320162,-0.03569317794642578,0.021699457508391237,-0.0920767787671461,-0.014968537094834063,0.06864808858332844
BCAN,0.03268742800127032,0.028570083768646393,0.01354274922300307,-0.06839723226853398,0.05427378856653004,-0.06037114679891301,-0.006429076162703572
ANOS1,0.06326750197171334,0.04989221600952844,0.022958622861328465,-0.008841385999039272,-0.12297501531117089,-0.03161677959225296,0.013586486668004818
EDA,-0.013214932090216092,-0.025686150513217234,-0.029649606502412235,-0.016008293801811044,-0.055165460019419826,-0.01777470300287364,0.01987613810729399
FGF22,-0.018791685077774713,,-0.020033973520217702,,,0.0353401020760538,0.016369027134616618
SHANK1,-0.018050806661428567,0.02941950851731019,,-0.014954167210602217,,,0.18217100201447017
RAET1G,,,,,,,-0.01827605890210265
TGFB1,0.11691525357907225,0.013476895199892027,-0.012195702838212653,-0.024340728566341143,0.007256162146300581,-0.0037008547070255405,0.057671749317594584
MSTN,-0.052575296097354035,0.02779190070803386,0.05625258181431628,-0.02699189800080748,0.13978912776902977,0.012975743828205554,0.002597865686123078
WNT4,-0.012162593996001949,,0.010267583374969287,-0.015698904262968022,,-0.022825849535878923,-0.028931134472302642
TNFSF4,0.03472193686499338,-0.02597574706931589,-0.02851571041461781,-0.016487691409962802,0.015108973439834847,-0.0351665338812271,0.08294807573507235
NTN1,-0.024552860363099744,0.0029374611857041835,0.01843470611931814,0.05225205671565578,0.03353162526420298,0.0051303869962448356,-0.007104405390728395
CXCL12,-0.018146492201092414,-0.028178822265609818,0.001127262595621809,-0.05112394760629966,0.024732280287955464,1.1016049020523317e-05,0.06480573835356172
GNRH1,0.007354091346288482,-0.030693401369779192,0.0029653400169181846,-0.0004367589003841995,0.046005066981780134,0.021751983359560738,0.03605831937116001
RIMS1,0.04152132513010805,0.014973057865887972,0.05752812206109346,-0.02249008249735006,,0.02375097583130322,-0.031606685615378945
FGF14,0.015532634875714922,0.014047533553311557,0.030482854946461045,-0.06701918562495565,-0.056784465435439656,-0.042980207676455634,0.0262850920154793
IGF1,0.10002627289579186,-0.020084661416303124,-0.009563454436795007,0.005446597233641184,-0.0018692472247607505,-0.03100627002161579,0.016633493018024813
TNFSF10,0.05623478932837317,-0.005520555679553483,-0.02070474628734564,0.010500206640141905,-0.053938946768578765,0.035769151587163484,0.05749675782174799
GDF5,-0.000530019557594938,,-0.018305380323461278,,,-0.027678413618905655,0.03098331179800305
CHAD,,,-0.019553971077419276,,,-0.025717158890922676,
RGMA,0.003872895950177207,0.004834054744475184,0.06346303682123058,-0.006929409165786234,-0.03739408746353219,0.025716305203374906,-0.005053444395689072
WNT16,0.017822144187481233,0.03485732059838321,-0.012031223347855632,0.12426945505192576,,-0.021245111851662085,0.09853628210423922
CX3CL1,0.02258422910598184,0.011768182563754991,0.047195170448773895,0.016137877165247016,-0.07802633358285309,0.0320534108926819,0.04879642073463411
FGF1,0.06963613197006362,-0.0014404168087250326,-0.047281664159764404,-0.020308379490386524,0.021096934150630298,-0.025991879098292966,-0.007937437933008301
ALOX5AP,-0.0013928562101257556,0.07288974076992781,-0.0484297299938681,-0.005340854277322451,0.023404297660237366,-0.05446349722219176,-0.033693422866840454
IL1RN,-0.04106346694784202,-0.027525080296395405,-0.05029486192629124,-0.02763908695079731,-0.04040300304130738,,-0.026292088659175608
NPW,,-0.015499546804597971,-0.021861209138389428,0.06365562918142895,-0.03738012208007441,-0.023727221262449572,-0.03691822699279297
CXCL9,0.08535660098671155,0.01942563000161111,-0.00013657289194632372,-0.016849222756305078,,0.04347332358558186,0.17104197070556346
ANGPTL4,-0.029133017366900032,-0.06551548276539092,-0.007124108347469631,0.01810358040825176,-0.02913497587642023,0.08423431240599653,0.04779847164910821
UCN2,,-0.01074729379584297,,0.0015340553758591013,-0.04554660552064572,,
OBP2A,,,,,0.02784267516038248,,0.03309299348426482
COL4A3,0.003628039379723944,0.03061036660327295,0.014430433455806689,-0.020708427276359707,,0.046189503063841314,-0.0102418970466578
NRG3,0.009842896764618332,-0.01546728365736775,0.042166342530150475,-0.013159903130483501,,0.03317531543720369,0.00631057822034764
IL23A,-0.019924584064091137,0.00013128685479450608,-0.03327009813350029,,0.021308901935046063,,0.0457770347596435
COLQ,0.004679124810913664,-0.03334109677462712,0.009583792011221448,0.018053439996340955,-0.04394337110361581,-0.05361420454868111,0.028746045932769745
TNFSF12,-0.005215791771353261,-0.012152213898764343,-0.0763136281162843,0.010524374700079067,-0.03292983996692432,-0.036014440595106625,0.050616406014467596
DKK2,-0.020870048337403146,-0.01090573722299068,0.1825177955561502,0.051203107529195,,,0.032546791194131314
FYN,-0.018106749236384865,0.025841772129395327,0.043117390963413306,0.02459139276078587,0.06815353393331844,-0.005522109897092866,-0.017206109250521878
ACE,0.1456247767170411,0.023798360216395753,0.0468470958437153,0.08399770513204916,0.0030192068722217267,-0.02611729045776344,0.08728964990378316
IL18,0.05198554624483245,0.06516746457112643,-0.007751417055167575,-0.02213982390001499,0.010407907155577802,-0.07413665255801852,-0.009763785974574484
PPBP,,,-0.012589295787860773,,,-0.02731744283689633,
CCL27,-0.013214932178997489,-0.002074452904428057,0.07732944340928977,0.02777164147959584,0.08336264502978802,-0.029328862336381555,-0.04227599173237814
SERPING1,0.017285575440135013,-0.05700935798687803,0.009302168687289529,-0.03919865134211857,-0.080214531377593,-0.02943508252787153,-0.003093068911785136
AZGP1,0.01511656690480102,0.012016722421314019,0.022276946290125204,0.0071807118166999084,-0.0338223070786617,0.027578314748224475,-0.021227786426441363
INHA,-0.02534613312075329,0.007668793036347084,0.13976543287273324,-0.019263760436892673,-0.06228128984153047,0.11098711498123684,-0.03203816800628085
SEMA3G,0.08141766510881367,0.0813451876820811,0.10255515670960327,-0.025386551576439518,0.03607841043133889,-0.021890182896832328,-0.029660101984521618
COL6A1,0.061654095331952395,-0.059639203737556955,0.01998807143187339,0.026718307157157974,-0.054960538024531644,0.03997940293387411,0.0773460016113825
FGF17,-0.010098296630851199,-0.020172502408741626,0.11115958386529488,0.001746818851533758,,,-0.015685112650965637
TNFSF8,,0.02787242094776355,-0.012589292524638746,-0.013106061542680321,0.01590039398587791,-0.021245120111120164,0.06659325799761066
FGF20,-0.012723186740388179,-0.034112662505180164,-0.0257536499906313,-0.029819009045381602,,-0.05630115228180396,0.03395699244909579
ICAM3,0.07292590393358245,-0.029543738616944263,-0.01858823484980466,-0.035393590062314184,-0.03841976439868567,0.009843652642863339,0.04538852505809136
LAMA4,0.11680367823288997,0.0010114218476425213,0.020148342992787824,0.03396138492848006,0.05215491280245964,0.030800738644073636,0.10555570686207848
DLL4,0.11245252165790683,-0.05379142270007527,-0.009886607158722003,0.03309199315387591,-0.02715819164525197,0.07978474216096997,0.10966265815657092
SEMA3A,0.0373879622048293,-0.043418620293529,-0.036632410839670476,0.004245649821036149,0.015701163431383478,0.014489362242342938,-0.041364856058681156
RLN2,,-0.013835777150606453,0.1373588773118545,-0.013350160243251943,-0.05516539521689068,0.023318254303331825,0.004332100164114793
C5,-0.004931979372395899,0.026445287681330733,0.0032233792949481676,0.0010530258226850316,-0.037656801142992656,-0.024526522845008215,0.0548189544149643
COMP,,,,,,-0.025441601011372883,-0.02236235175773766
EDN2,-0.014930778783775443,,-0.016557024302016807,-0.016211543415232885,,,
C1QA,0.05681686768330696,0.06161750108954351,0.040043098749623966,0.012206664841326912,0.039715649089293925,-0.031063717567145144,0.0035028379242921953
UTS2B,-0.01597761639830665,0.07173104170622242,0.03939428025673241,-0.011539777907991898,,,-0.019288049866995467
COL9A3,0.08998273534172423,0.04324208185942429,-0.06885536061009999,0.06453500920796572,0.02504557838084622,0.02804563405084078,0.012373523420050386
DLK1,,-0.023028134189900525,-0.01124615909438921,0.014890525826505447,0.0057020286361095214,,
HGF,0.060763241870560925,-0.009390463671524378,0.024889301052692242,-0.017688613524362396,0.11240908981119337,-0.08987679785389768,0.026149356032017144
P4HB,0.022290590847305745,-0.02651309125667442,0.003551130213621025,0.043208498252211736,-0.031409137484131,-0.010023447600644001,0.016838949381623974
ADCYAP1,0.1225077628547107,0.06796017995466622,0.04563999328147695,-0.022129331194321148,,0.0659872594740961,-0.012278999072742719
GREM1,0.09030116450138373,-0.01195844899172794,-0.02752839317313365,-0.004924272215010283,0.0026143169078550756,-0.0941218504571625,0.10405007199922887
EGF,0.024095332138393363,-0.04856737700307823,-0.025657530911530804,-0.016577099304684113,-0.03444833151891234,-0.03460418350375878,0.04310297530018214
VEGFB,-0.04693232280624354,-0.018892653851780072,0.027244066689780157,0.04476142461271912,0.018887140135776345,0.020252178880280525,-0.009424912658534209
FARP2,0.04369449253663138,0.03229242092532365,0.04547545176162697,0.01766694179351039,0.02785921384428531,-0.047848273359736945,0.008673766234890483
LAMA2,0.10925398872495477,-0.014892947249034135,0.009524549177392245,0.06348512411237987,-0.03871501125951414,0.02171129689766551,0.05967371476155469
SERPINC1,,,,0.03291458970007,,,
NRG1,0.008985073551355771,-0.02419660437835729,-0.025464406403459865,-0.021501830533670944,0.03915646263443959,,-0.008264095884215554
SPINK1,-0.0030922568089378345,-0.027387074213635593,-0.022513210539893025,,,,-0.025233979655671132
EFEMP2,0.05496703806527162,1.5685403612085766e-05,0.0014680370956975121,0.004402591634294754,-0.03458928658854079,0.06513008608442279,-0.02503780001760285
SELPLG,0.0018214344818234674,0.020490700207350554,-0.007505626640965644,-0.0319725601737848,0.01507570088097004,-0.04823885287909683,0.045645160157359393
GDF6,-0.025346130646651987,-0.015499548145601507,,,,,
HLA-E,0.054706614101976664,0.07876977940613684,0.036613335549013526,-0.0574965493066621,0.0010388758626924852,0.024909070870342487,0.060098250249975935
PTN,0.05303520172432547,-0.0093607260875607,0.011964980447209209,0.06194142419389084,0.04099013559820699,-0.001867621172913926,-0.010748322111843261
CD274,-0.013470974766477104,-0.046769018863024606,-0.041746106300563655,0.005649438081190642,-0.002678135692432653,-0.0044433850399959235,0.033787961459199684
FGF10,,,,,0.08460161166675957,,
CD14,0.018305805693461064,0.020561836332302193,0.09177813244145133,-0.0015550929216373202,-0.039978504968978805,0.014394032069503616,-0.01623158191316624
SFTPD,-0.02409138816490299,,-0.014138099158862287,-0.02119110935312002,0.03890395525790229,0.10296458492983931,0.049353463421388806
SLIT1,-0.043584838942156624,-0.031113601553680238,-0.00496565664849887,0.013034963109261805,0.03376378334935408,0.023809644372942487,0.034429955962666466
CNTF,,-0.010905736101878347,-0.012589293673660297,0.01553825986027377,,-0.021890191534837084,
BST1,0.07623071633418409,-0.0006098398040793273,0.09517274250780579,0.02834528634775183,0.06904011672201929,-0.02231507839924805,0.014001645001975354
AGTRAP,-0.024554475026288665,-0.09730176326780592,-0.027808887086307493,0.023309467053708323,0.05150875072856459,-0.08959996578712026,0.021801024482039986
LAMC1,0.10728231318323259,-0.012197541454908447,0.08858006256548939,0.032261207665319605,0.01621878875994335,0.015730053059087427,0.11789292006707329
COL6A3,0.054582233961946176,-0.03289653137313476,0.02267636380136095,-0.021820404791920798,-0.028916694087096923,-0.019058254805931506,0.05837289341504488
FN1,0.11447601707884615,0.010799714040572264,-0.0070086270149305446,0.042092351143372495,0.031138053310495094,0.014792895140955305,0.09956439111123391
MIF,-0.06957356709436001,-0.0045036099202492835,-0.078666620787176,-0.0604096497745313,-0.13781962385860413,-0.038748056633080834,-0.011741065355842786
JAG1,0.059283539015230174,-0.03726020633977376,0.01654492327055653,0.04927601582840003,0.0582810453470396,0.0856051428550778,0.061019109745697075
NID2,0.11948466566290972,0.05900866099599704,0.03832247693677082,0.03805455650671198,0.06286563605143287,0.042353331797516845,0.11509730054535025
EFNB1,0.037809414348074506,-0.004010415050784475,0.06773859635894149,0.032735122399054614,-0.049619412194547914,-0.03450796691066323,0.03276632745815332
COL4A2,0.11890025638662546,0.008949548283097209,-0.0013386497773917973,0.026816702563433856,0.05502895365889963,-0.006910190013303637,0.08900518225765915
SPP1,-0.029772003911275085,-0.024651244018846705,-0.012363068214647005,-0.01109406184324884,-0.03804086878368028,-0.14734650531730317,-0.051037374504963144
PODXL2,-0.011017778008490959,0.03985884034754829,-0.03832239963988779,0.00478643955326934,0.0031465279309693694,-0.08528305927645313,0.0074688770994596225
FGF9,-0.040047476240200865,0.0909036588188985,-0.0261691921358734,-0.0034989855206368813,,,-0.025621638363043455
ITIH2,0.07124722530489792,-0.014570484437696138,-0.01918700035515071,,,-0.004828848465134108,-0.04606047296136162
ADAM10,0.025565116870395185,0.025137016473693603,0.05072071337921134,0.03833974857043261,0.10511542203107875,-0.018931927131135173,-0.01865747798466397
CFH,0.045112535730250515,-0.006178356761987667,0.05933776856534401,0.056875030854255756,0.03801164108959556,-0.03941670491359699,0.07292163424624455
COL4A5,0.031553308149524395,0.04266284722073578,0.04699009136268311,0.003714240935273252,0.12399194249922169,-0.06905041001584292,0.013142053852107574
LTBP3,0.0217560027386899,0.025415058308066812,0.05422168374425753,-0.010508538651001768,-0.09165704416139049,-0.015669342063045495,-0.02405694182471438
GNB3,0.028092356518521926,-0.05316868354328672,0.006386300088228901,-0.009798112971518398,-0.10975624846032708,0.03628399521807848,0.010016735115791308
COL6A2,0.08917141278480639,-0.03960831008863835,0.062314469533232233,0.024001516834712598,0.052284359781526756,-0.04506449104254738,0.07744196428687353
GDF9,-0.013476038903900832,-0.03130124010062699,0.038579824995422,-0.032162215617303536,-0.040688511328455135,-0.03213666605335348,-0.0369182278995908
NCAM1,-0.046194000236568764,0.017835861035879527,0.023006736703664963,-0.019743830754563003,0.006324988125949398,-0.08700277991091883,-0.06458625958244628
APOC2,0.0033030592037883097,-0.007137515381067588,-0.04193524204884026,-0.03639076669405371,0.07494901438665443,0.0024420152684507725,0.0807378428346599
BST2,0.023861081553237146,-0.029786186976487224,0.06575045620199017,-0.01419296944975913,-0.04463616887200696,-0.02783577441702956,-0.007115076545069205
COL5A1,0.05759679588060122,0.022332315329198268,-0.0009141924819820209,0.008202385064059719,-0.05568532625039918,0.08841380934267776,0.05847020200349152
CALM3,-0.008847401170857928,0.025070539210870352,-0.03312998486411374,-0.012909225499686693,0.03578400997343616,0.03531514524342962,0.00454666025645834
THBS2,0.04728466297918348,0.029547360647302737,-0.007463577922862604,0.059557914480813004,-0.12427314181923989,-0.010614741826743233,-0.030906199569314785
SERPINE2,-0.01752350028829419,-0.024474307379131522,0.004189708384737347,0.03650825768771851,0.09777444357911316,-0.07181610694783795,0.007605671079875638
EFNB2,0.09518126285491324,-0.00639149452904984,0.06318310305497647,-0.027848601033431498,-0.006212323750965062,-0.030491945437954072,0.030093679261706995
PROK1,0.060392962947395885,0.05220901964894635,-0.013808118280916907,-0.01700234163761485,,-0.021890170167159745,
MMP9,0.09444162646682425,0.012877599198910392,-0.0010241133226283963,0.10821565478108455,-0.01710176432926643,-0.008308202213489106,0.10915465119361867
DMP1,0.01941613844826388,,,,,,
NPPA,-0.034319150530997836,0.01829967790657772,-0.03190675020839865,0.04488907213889002,0.014706011690702799,0.0007628717279726341,-0.019614812129285997
APOB,,,0.0027300752659040885,-0.02134991821114747,,0.061743443473580094,0.01279031328420399
C4B,,-0.018604481112050722,,0.0664681655924095,0.06156868149937307,-0.024310981739029527,-0.016463973395501035
NTNG2,-0.003876914272979582,-0.03493094213708875,-0.023080743021548465,-0.019096610381964498,0.08378035115780312,0.06816676314597357,-0.0389378190161037
LAMA1,-0.003997356176817251,-0.016497642401736796,-0.025753660585121584,-0.013925388256699719,,-0.05223742409640606,0.04310983271453434
UCN,0.04392854478470628,-0.032645184325595926,-0.025284503811166485,0.017037759608240076,-0.001097009236435619,0.030305371332543143,0.016456840972450763
ARTN,0.006503806075801908,0.012758101661518896,0.03427871407905477,-0.017574206978374068,,-0.030290018666796457,0.019042264340674294
PDGFD,0.097751662411473,0.035056793246942254,0.10529306624548625,-0.024106766798993234,0.013559055362368375,0.007126682123422731,0.05935203377201737
EDN1,0.08258488768020748,0.06396354417291208,-0.02675426236091467,-0.0157615694681123,0.03483526872750837,0.07324902413622716,0.06529953308461232
ARPC5,0.11504736642750492,0.0022294042792169065,0.005458005354796451,0.03590509531244186,0.05265674237621144,0.017051051345369564,0.04053299785786691
GSTO1,-0.03262377631262357,-0.037580660787602374,0.03336747001683976,0.006206561618246341,-0.0636075073462844,-0.040940872784454636,0.07603428401474521
PROK2,,,,,,,-0.013556336029000714
SYK,0.023926459702185106,-0.004369100525721463,0.044670168384997766,0.002804574181317399,-0.00285849767322569,-0.008268150167063898,0.038332766841478745
