,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
PTGS2,0.0027949900362778117,-0.005086193500913719,0.032750851491569956,-0.030979156931996037,-0.05339898057941444,-0.010661389917633825,0.015614363891795111,0.03181556590098151,0.042905985591000215,0.05841387640667692
XCL1,,-0.021259278408220533,0.038268854653270484,,-0.018273143444103617,,,,,0.01806686881847942
CD58,0.09763202513437083,0.023801807269099754,0.04735074295050252,-0.02477669188369778,0.036276599947102396,-0.026657443799447875,-0.0067141048682637944,-0.007132375642221374,0.002930914694329574,0.013205731653931596
TNFSF14,0.06049715540778245,0.01189364061991984,-0.010431494573085108,,-0.029466270175280675,-0.02313974958848814,,-0.01852680626669966,0.007378243836341585,0.031178013533000187
CNTN4,-0.013935782081495884,-0.037660542528072875,-0.006224766305308094,0.00593022389762112,0.004417901840724063,0.015154532693633005,,0.045500418676810886,0.036812862822620654,-0.028681506554741
NTF4,,,-0.014393948117682388,,,,,,,
INSL3,,-0.01904438986205858,0.04397533881631346,,-0.012828819659370643,,,,0.009774174733174275,
BTLA,,,-0.01660050351641743,,,-0.02955025166271943,,,0.09866781929391469,
MFNG,-0.020787393732385005,-0.008585015747552101,0.01763659340419007,-0.01230332903052868,0.003128908136423004,-0.011930384078044634,0.09145664434364283,-0.007261233531844732,0.02255399928263485,0.013657463651100956
ICAM1,-0.04876594390634423,-0.013714707043808255,-0.013556814979195052,0.007527662034783138,-0.04236109343561017,0.006648471310233636,0.01672984595200348,0.006366168451893816,0.06775356557735647,-0.014662905400845258
PROS1,-0.08767545686447699,-0.06281592964004416,0.01681565905944672,-0.024104585404340836,-0.002486672438077517,0.006949819299908836,-0.012609083900103945,0.004614240630112378,-0.009594474663680469,-0.020041738922751705
CLCF1,0.03140729307926884,-0.016406007935430202,0.04745014223184258,-0.015383942643032004,0.03882897172604354,-0.0006776271108195457,-0.008367373266233344,0.01739675727729295,-0.023120228970935935,-0.01962460501258929
PSAP,-0.05555970335444843,-0.06417662032275331,-0.020855883794328487,0.012684398004238139,-0.025192425896955924,0.01461404619627718,0.10923696374744195,0.013749036650912065,0.015259010395266632,-0.1409135758218134
EFEMP1,-0.0028231436885363804,-0.061674611837890116,0.050461206699353424,0.02980811286957489,-0.044375998616799035,0.020676140807396604,0.0335957343514528,0.008886433560110499,-0.07231117674714853,-0.1011919404723753
C1QTNF1,0.06624065975134234,-0.007013217475143304,-0.05670482097823088,0.02964036904833807,0.03746243688690574,0.0023374056899729996,-0.005923285939404298,0.016283506150111475,-0.014087313506461845,-0.0014932953218916077
ALB,-0.03726157806995931,-0.004833201378883222,-0.018567222000710343,0.07840235823711036,-0.014005706270161877,-0.026281868248040425,-0.0024138235260545027,0.02563775597976461,0.03185846038732916,0.05789491403420918
EFNA3,0.012326261642171214,-0.018875571731582795,-0.0038539462947887798,0.02455646899870891,-0.012186997807486437,-0.020914359627072682,-0.020747163743259935,0.0290102662501288,0.14961834735506868,-0.03445633210180338
DRAXIN,0.01083809208304955,0.09420388380377175,-0.053029964500789645,0.014846624973696973,0.004270923545801479,-0.021103050503622444,0.009472988570412386,-0.006316052849301875,-0.023267594881615894,-0.08183864071716494
RAET1L,,-0.01483576465950561,,,,-0.025275652247556585,,,,
NPTX2,0.013835849715427583,0.06401103628136155,0.002802698625890106,0.014270795336349671,0.010003984728334952,0.0018955159780289746,,-0.046976334427504804,0.031024076338222933,-0.07482535289122438
FGF11,0.005102954846953398,-0.04617173822177368,-0.020929207094905887,0.019978075985042785,-0.02731739808053182,0.016144202904848946,0.008256201435388386,0.0013545535616476991,0.07065364469126637,0.015076452344264113
CD59,-0.02790419370633364,-0.0615603248981304,-0.02152825608142769,0.04951610855587507,-0.00983538312025057,0.039270696731883825,0.0333115624906732,-0.03295292658186364,-0.05067691550935289,-0.08482978663918955
COL9A2,0.08464500794229948,0.09642545911114749,0.0012994553201969923,-0.012203304026327468,0.05725074969776868,-0.0011025721209072432,0.02311010271815701,0.043895852688711,0.1137880081523425,0.04197104016699469
DLL3,0.0366399443456429,0.1216359723647053,0.012700564175054897,-0.0012733205657931277,0.0033327585598035966,-0.03779757817637958,-0.010760606046142075,0.011054834106615997,0.08935264117532657,-0.01977550803494338
FGF5,,,,,,,,,0.040601111718155655,-0.004566912035246234
LIN7C,0.09065857256897533,-0.0268610724542706,0.01264237153881137,0.06449436473619044,0.021339688564079126,-0.038024942624457214,0.07597048991517896,0.005036211515264637,0.012656156177515974,0.003096510547288975
GDF7,-0.03470899888529296,0.05842797870047456,0.07551310319958447,0.17659617384287285,0.022914688401643617,0.025596049756490925,,-0.014599975113246903,0.06217949981832955,-0.023529329564429775
PSPN,0.0024912595391488237,0.0023797536881259257,0.09183671646550957,0.026708394208421436,0.059967880022247254,0.007489201709363666,-0.008650348122457636,0.013555129694848215,0.015519849762665471,0.07020454884658549
ANGPT1,-0.003466895244155504,0.030050110751939134,0.032034434745635484,0.11248536715137104,0.045937694542662895,0.017585941078873887,-0.05887594830438318,-0.03061193939356605,-0.012164996794018694,0.03641080171402109
PNOC,0.005165663998414001,0.004272994741652321,0.0034745182575044086,0.0038742940844549807,-0.0024350303831712204,0.016804081670354798,,,-0.025436444651198344,-0.08636003152316302
L1CAM,-0.06964530518722226,-0.015016709647103811,-0.02836383864352669,-0.017191407993270343,-0.037389265997015066,0.00017042270234842992,0.002989828998105909,0.019429682729489754,0.04952127919911747,-0.08551730950988799
APOA1,0.003873254708559979,0.13369102577682987,-0.016287077336924232,-0.01639125427183692,-0.01670535487050554,0.019708084775467802,0.004144875109703627,-0.003993519068947551,0.030438943647373828,0.07947572923394446
PSEN1,0.03101852746283871,0.049845809432202834,-0.0011544399273620699,0.011267946028114569,0.011527270529012219,0.004162850644098938,0.09904850252927402,-0.013599696343757633,-0.02245761223859786,0.058281218844209115
CALM2,0.011015187843400607,0.04280501601388684,0.027664096839196368,-0.011032745750064365,-0.0558887934280711,0.007022456937346602,0.0875270199503439,0.05011721369053432,0.09444009971475191,0.024658651901245218
CLEC2B,0.0659554910057857,-0.02611319115367367,0.009338101012627763,0.029439286381378292,-0.02191284851359392,0.0230483025518065,0.025913072053075657,0.05043797235475329,0.08893756370673471,-0.0016225215903982728
NTNG1,-0.022556261552564315,-0.034110761465647225,0.049957164738028796,-0.0037494459526876147,-0.01177461138211912,0.08254359212378463,-0.031398466236568216,-0.007247413650601057,0.06473068421759345,-0.019536381240966967
LRIG1,-0.00018849624411529045,0.034514631704982715,0.007051444164205502,-0.023384909488741962,-0.017134307988443027,-0.01685273884049629,0.07181187820240652,0.03145003722487994,0.07264370319349407,0.036807572231170295
CPAMD8,,-0.029806585226548065,-0.012370305067767833,0.06802197928895493,-0.01423012299500232,0.006541983828372892,0.10622076161625016,0.019749360052505837,0.022404578457790716,0.012199660729479476
GHRL,,0.024221307754413217,-0.014600152622546226,0.005332795926722381,-0.024950453833686177,0.007846144057506534,-0.049767374544037166,-0.022765620805105736,-0.023114048395447926,0.02117803869009814
NPY,-0.004347076364486591,0.027098603545671972,-0.03366089626344958,0.04567246044134368,0.032877227001839184,-0.03138050479339176,,0.02567393238971075,-0.03112123964253414,-0.028755848286669848
MMP2,0.07988767845790586,0.07053710415625525,0.02139280633820846,0.035001004197545725,-0.020794180094227458,-0.02361810653894221,0.08406182271839578,-0.006262938030737352,-0.00830654118702066,-0.005661232558581654
LHB,,,0.01637638381709712,,,,,,,
PPY,,-0.025016031005547983,-0.01875369806560666,,-0.010399904829109718,,,,-0.03941593545975874,0.006682504755375902
ALKAL2,0.04858776261910121,-0.027822146205357445,-0.010617077879403728,-0.01531037167599571,0.06944843968357577,0.03187374550869782,,0.061946952336819634,-0.033984147069972145,-0.041979126592666456
CSF1,0.02869688429339636,-0.0494123155587157,-0.030332029461222983,0.09351770587243162,-0.04716288323510175,0.013892897128054376,0.08200204632880334,-0.0005914620495311016,0.0319210277309955,0.00260180737913097
SEMA4C,-0.007534044076620667,0.016983631573901842,0.01428958337580436,0.04909152499572642,0.025078110310778216,-0.03206986204716587,0.07094653857725722,0.002215707291120956,0.0026969395347256494,0.018982790800237764
BMP8A,,,,,,,,,-0.022120663517906272,
ICAM2,-0.038576893441790217,0.03215003842038342,-0.02283586202114401,-0.01747579302365542,-0.005609272600856899,0.0187225077062281,0.007423126647317796,0.03332183870471045,0.008732049414151425,0.04624769170234845
SYTL3,-0.046923182035359716,-0.035708014008867056,-0.02561652056913437,-0.021742693177130165,-0.00017861784359392535,-0.047541427057980104,-0.06916870666207652,-0.04277195841826492,-0.021751820207920738,-0.012301544333383006
IL1A,0.04243751469288507,-0.018337515222556278,-0.0005036495378985054,0.009395583428262399,0.041960718417039904,0.0006787146880164018,0.025278350307547652,0.01682628061867885,0.009552311314807835,0.04185657668061605
HLA-G,0.03594166746721527,-0.022828699297833096,-0.01137900800882886,-0.012213190852402054,,,-0.03546680244516466,,,
PGF,0.012221601122550425,0.00841450762589249,0.01439322122406856,0.04707738719735407,-0.04369758389653866,-0.03815802185252517,-0.02541426353677511,0.04422036130587798,-0.008000304545659873,0.02237710854172365
LGALS8,-0.015160940020698023,-0.05042687927129374,0.04825652320487186,0.0221276401945375,0.0024373006768436795,0.0007737263121933358,-0.057760536222463285,0.0419853093147995,0.020697928412489686,-0.04073378492308567
DKK3,-0.015752174446162764,0.04951384419817716,-0.011928266554321503,-0.008560509169572956,-0.053334064577027954,0.021869878325683705,0.01567268959784866,0.041253726649953186,0.03031175349079477,-0.0711483474929882
COL16A1,-0.008400130976816519,-0.005471575844871222,0.030244418252778394,-0.012240591297583859,0.05185660058205587,-0.014631490608945133,0.014758099571014014,0.029624129225358856,0.018686947181839775,0.07406739037626953
TPH1,-0.04622603500321162,-0.01676206301029708,-0.020706855970996734,0.043538110862039583,-0.012725613376549795,,-0.0339915219579233,0.029751618982167414,-0.03702447151726737,0.052485046358617116
TNC,-0.018897681616245905,-0.08559337533927049,0.01701815443940773,0.02715691513919826,0.049972976167803634,-0.0006117998554389318,0.06324352019408785,0.0368278797649348,-0.09033092772766874,-0.0864727322683137
TNFSF9,-0.017588108861616745,-0.029806582132135915,-0.0035265767318127215,0.0453253168925002,-0.015064534243180204,0.01571692467710453,-0.03448937717295236,-0.025831817531280967,0.02695139122874623,0.03025554530872556
C4A,,,0.05490211941604301,,-0.012328565529142708,,,0.03894084094409912,-0.014744847784217694,
CNTN2,-0.011463806370015631,0.0644630938456617,0.02424841668827174,0.03922900293491211,0.00037741059407602726,-0.0061597910896850445,-0.02456594873948936,-0.049715059356726904,0.05092097702004448,-0.062383436873945715
F7,,0.06947013452501424,,0.05468788500816519,,,,,,-0.03256835044916053
LUM,-0.01577882947463832,0.01618730928609557,0.013073406660043006,0.04177347505690441,-0.0007197279591243613,-0.008101121395056301,0.031787902712261354,-0.0070371211363733375,-0.054025453626099354,-0.037400158516078905
BTC,,-0.01483575847993282,-0.029241808247026123,,,-0.012483118743042207,0.012411966919827834,-0.03460010909956269,0.02885264782387678,0.030477244787749196
APOC1,-0.022906827747998213,0.0383305213715985,0.06944208830188922,0.01738269883494668,-0.01773275106584579,-0.04927975031888753,-0.03786392974260765,-0.07644432471843451,0.09612845300507632,0.15145828528843028
PKM,-0.05614487376018767,-0.03282554810701405,-0.0340353752491622,-0.028513872857325675,0.000784525825706844,-0.01421847290595057,0.0023660131500523565,-0.002605437489990384,-0.05045556009580614,-0.14054756314552697
TNF,0.08772653213406284,0.07114012813278345,0.0024881869508157463,0.0159264538589377,-0.02812674093409277,0.008379880223458785,-0.07682869108167331,,0.005374520688957509,-0.025347677097014375
GNAS,-0.061733523798554055,0.007976668832478261,-0.012083035123586215,0.0201821541039519,0.020893682560889824,-0.03254782240535489,0.06155510611853146,0.06286385547349282,-0.0012478673212863833,-0.011287286797585656
BMP8B,0.07694210150873804,0.04796307845577829,-0.01649663052615702,-0.045178509949563385,-0.03202056814782401,-0.02048553932857075,0.04775712504814079,0.0127238685596293,-0.017296670791707904,-0.022817451558943762
LIPH,0.003391752753513342,-0.01676205888360822,-0.016181372388596377,,-0.009940194033274287,,,,0.03858290287776513,0.0772855174098783
CCL28,0.0569708663127631,-0.008767344822849354,,-0.024170850051835804,-0.015306263547237737,-0.024230067350460096,,0.04894607287075962,-0.017176743053590703,0.016064122432922556
PTPN11,-0.0026568386933119364,0.024878921148082763,-0.03494388162546842,0.0720544377459036,0.0035793150801391896,0.0010869092971127288,-0.04088536917646077,0.002914546831657881,0.01784660885134661,-0.06679056153710658
ADAM12,-0.059634104836788854,-0.024535280125978557,-0.014760279532016026,0.02022573634216428,0.02475890227216073,-0.023416853821440136,-0.022863988972796883,-0.03492184352613889,-0.05780634237989795,0.05011487042638445
EPO,-0.010398086023587145,-0.022522757192792724,-0.016496630988080047,,-0.010399905283067617,,0.033336422198216385,,0.004384945354044808,
EDN3,-0.0479023621336941,-0.029198712076698788,0.036901697143504365,-0.016121187929657946,-0.01611934026711853,0.018780668289778903,,0.048763555543905795,0.017815817817060785,0.02476763948759461
CCL22,,,,,-0.007626631929891399,,,0.02748989374230405,0.062019990393353,
CCL2,0.06714682569926467,-0.02977723472372512,-0.05427841414882162,0.006574503777251497,1.974077382856549e-06,-0.05220761834696007,0.0175169020767093,-0.020777069689354742,-0.09322271788991804,-0.024741814099682215
DSCAM,0.0072079970117206625,-0.0021098154142537135,0.04183508253962776,-0.0043726270211893676,-0.026482102724513814,0.025817611265495654,0.04929666525479543,0.027658765340922924,-0.07250207479742204,-0.018694887831664585
GPHA2,,-0.01868216635004382,,,,,,,,
ANG,-0.04471824385984087,-0.005846044149339084,-0.030873692661626734,0.0019288598600228732,0.03242135591079354,-0.023101169221472387,-0.041466486299899345,0.04877815381522384,0.08185161581922484,0.016547303646696085
FBLN2,0.05611148471776383,0.0034755607429238465,0.07255802199796098,-0.011370974743711779,0.004500487660486766,-0.004627210535916123,,0.00302268527315611,0.026080347876592507,-0.013356217367505169
VTN,0.008847087946596121,-0.031686132820754775,-0.007286331308101161,-0.012941574612821293,0.06489257175463319,-0.0062948678610784395,0.003178014297899268,,-0.0010397752846458422,0.02111509759516155
VEGFA,-0.0688363130556194,-0.04767063614573174,-0.01482112498638583,0.03915779627208823,-0.019263672711490352,0.08985054142955214,-0.10170054457443585,-0.01562738413076495,-0.07233548774736706,-0.03020199674268126
F10,,,,-0.02250510423105001,0.13344321295550193,-0.033223542498995354,-0.03193206482671281,0.0388609106192783,0.021724800701869534,-0.001813722210634144
SERPINA1,0.0010707852295474985,-0.019351961389919074,-0.039529312471222905,-0.04471533826755687,-0.08252375738227412,-0.020173396328881557,0.06779158739320187,0.02976671529657916,-0.01255956103426976,-0.027455091178167166
VWF,0.02164887419003213,0.02934252565255874,0.00031026972554835995,0.008380501586003336,0.019641603566993432,0.0249045258316848,0.09339686521207127,0.023748046146879167,0.0027652479579000832,0.04146873267780755
GDNF,,0.02746739102905249,-0.013418051389143716,0.017288350792206284,,,-0.026346688895264883,,,
VASP,-0.01219599640182643,0.021014521866371812,0.0345348151974004,-0.006014021162267278,0.006153643523609885,-0.03682270599660137,-0.027936920973793262,0.05100579751033481,-0.050039327812055855,-0.03691904211788298
ADAM15,0.05709291700920646,-0.008140737526625582,0.009777394173258984,-0.007449053443697581,0.03996015540078915,-0.04966408781990765,0.019770604016545935,0.024500744917874254,0.03821579099617615,0.08101952780888298
WNT2,-0.04035895574413841,-0.005544101687590775,,-0.021296568296313864,,-0.027490828618467814,,,0.005089863462288955,0.008792714582982478
CALCB,-0.04224182366602915,,,0.015005794691508546,,,,,,0.012364591093935593
OLFM2,-0.0336239187889473,0.07096329890895517,-0.01629170939666941,-0.055250891379718094,0.01765185133021754,0.05535288459693314,0.005248985238531076,0.031298099172983346,0.058573797545777545,0.03422869376704195
MFAP2,-0.05415606147481521,0.0275853517436658,0.008043539877372028,0.0127334831277326,-0.01650878491738959,-0.031514974088973094,0.032769451468185974,0.048634015609004815,0.00945021919872605,0.057451260943627146
HLA-C,0.033483090543424826,0.016963906536686064,0.020920994104744777,0.06369509333138203,-0.07684574925824525,0.047763121163428846,0.04521818914684677,-0.0062105446402142914,0.02989950862535736,-0.0763200067554224
THBS1,-0.04782994135180962,-0.06613980930154777,-0.007899024134768888,0.02915299655177749,0.011388026980756813,-0.04651768582755617,0.05120875130009711,0.001465082294675981,-0.10881844287965782,-0.07762560889522084
HSPA4,0.07107095509950895,-0.046650394142562904,-0.013191856122580942,0.0013823111852328876,0.02275044268707438,-0.028404078624988886,0.01794421284875162,-0.012101839945460107,-0.003914752830069548,-0.023098094954387405
LMAN1,0.013660558120885215,-0.033688622548868584,-0.015319102338539083,-0.08549233496386406,-0.004868037135788269,0.062219549915229704,-0.019571577732933765,-0.03420277674001694,0.002770961321777272,-0.1430084963536627
LYPD3,,-0.02557117558208482,-0.012094978463773534,-0.016264941512062734,0.06267330118002364,-0.023056214328349953,0.03529250591770194,,-0.014805453861993086,-0.00898767064553406
APOE,-0.0263887595440314,0.10454074723941657,0.044395134932605405,0.021052239269530204,-0.018267459130615938,-0.0025536485134738745,0.04049247030797139,0.008098634086131132,0.04967354729741358,0.011797505417667744
SOSTDC1,-0.0009197396092323272,-0.018820188991785076,,-0.008573163528623437,0.019063143954683195,-0.031084633398323402,,,0.024133363897405016,0.030552650244473064
ANXA1,-0.0008330611697893892,-0.0571079487305724,0.05234447733290645,0.021336516450688316,-0.006387249988659244,0.015463418324252071,-0.018332431653676526,-0.005497600869558543,-0.045675073657090386,0.12146993893802624
WNT2B,-0.005571918797255668,0.02249349751714378,0.04071579418997825,0.020890255794596146,0.005526020598754216,-0.01802947999378963,-0.0015154093749436943,0.07761635460486446,0.025224661886669945,0.07449747237585351
AMH,-0.06271244337174593,-0.008781165962163362,-0.016806490906585557,0.0410009551649963,-0.014990936985584987,-0.02725306562165053,-0.031959608332568945,-0.027873975242621224,0.11854765892666497,-0.04736574792262438
GDF10,-0.039387127007620704,-0.019400318729260742,,-0.00011202177539036688,-0.01400570587906044,0.0005529086451263404,0.030660930387431527,0.07277214314462783,-0.01016922582166238,-0.04086658961080039
EFNB3,-0.033004151970448196,0.054711244507280314,-0.03217568874289516,-0.01626412607698377,-0.027041669457214763,0.04319367951397141,0.09042807084040803,-0.01226509529196258,0.018282365505544098,-0.01288178739213875
LTB,-0.02294664543240611,-0.011237760461934282,0.04752363025014772,-0.013463314496442448,-0.01809503165333898,0.035269676194911365,0.009038911763015002,-0.02720208382525698,0.014294263735659538,0.07499642979966577
ANGPT2,-0.020000554247720667,-0.030063965239862055,-0.0037093755781144795,0.005290125854636097,0.03255299407413428,-0.010577754559746744,0.040968404220939045,0.04371565229779871,-0.035480712117341676,0.01397802598151125
NRTN,,,,,,,,0.04986103008202928,,
ADAM17,0.042919940727291064,-0.008983891640065803,0.03555822099131313,0.012332085627334106,0.007796276381928241,-0.028208360784525616,0.019028982714444406,0.019357017939052718,-0.016687784274881105,-0.014976156447534339
LRPAP1,-0.05409408134581629,0.017674121226975772,-0.0018333987154253268,-0.012025958974448301,-0.00853921076402329,-0.011738960954303943,-0.07074308128970848,0.006010922420405099,0.11038031410718695,-0.02300106445114768
NID1,-0.035404596220239795,0.023940449321537043,-0.012429732310973544,0.06991154164860393,0.04893978455266718,-0.048500466843508255,0.05828775599245581,-0.022993471487357364,-0.07280845946138141,0.02565990921041713
MST1,0.0411640823127689,-0.003949085202506989,0.026346639891650824,0.025300723834026623,0.004854679997214969,-0.0001945805033064681,0.05774776739582918,-0.0008112870705002412,0.07779610756986555,0.10288551679930392
DCN,0.03672171011255517,0.018703038720572194,0.00013632620512478972,0.014550713130879247,0.029547463521317468,-0.025020909045100216,0.1122469833210401,-0.00034095900471787144,-0.028848240888135198,0.0165143869527999
IGFL2,,,,,-0.01232856683365492,,,,-0.004004777423403664,
COL7A1,-0.04958883157949587,0.0026702757745084406,0.022390084752734633,0.02621946520419254,-0.004196522880737561,0.007738843777382965,-0.007422963765686582,-0.00031793936928126653,0.01872716744890998,0.08287331506817551
CALR,0.06415321292474695,-0.03749400271411128,0.025271154322883575,0.0376261445121084,0.0390032842928103,0.026317567718092155,0.033770152020706934,0.027272393997120534,-0.09389447024391862,-0.09204902800164913
PIGA,0.047559245768830145,-0.005937804679678636,0.006599261828372793,0.03989274250710692,-0.02412426256556014,-0.00870682128932873,0.07246631489762576,0.0022737305278439134,0.04352488784246568,-0.0468426973775074
CD200,-0.006586101779911256,0.023967266183091522,0.025929179486639996,-0.01533247493046894,-0.031040487377299076,-0.004525194640403184,0.08115363100203185,0.08598412435854617,0.021916856090687744,-0.08122456279441262
GRP,,0.03580881478034733,,-0.017509957393225254,0.010520747581022064,-0.033710129526842145,,-0.038498462965685286,0.0562027629914775,-0.03787739031358455
CDH1,,-0.020563136011780756,0.012542214019016597,-0.020261885387420627,0.028176198628010275,,-0.039265896781791855,-0.053658612039998506,0.02430107596526803,-0.05485819273764031
LPL,-0.04131253591473246,0.05108806365564031,0.025795941238177425,-0.013455767012110818,0.014651326321617789,-0.013059064968032792,0.09297307317586814,-0.03531887174534434,0.04221181343279588,0.0293582098552128
SEMA5A,0.019931465100776855,0.02235427387315041,-0.03322929679929861,0.02480842022967348,-0.032675322864972704,0.0017651076225868336,0.0011117856276180106,0.049851170495027845,0.06063451979915067,0.07973304532503461
SEMA7A,0.04151114799384701,-0.014042752421942695,-0.015808491120598105,0.021105833930481457,0.053608142936940814,0.0036821833879614016,0.027011932272845405,-0.01627972807459182,0.0022764092552390682,-0.0647516777124115
SEMA4G,0.03341026087995345,-0.0394318259299539,0.01309246913905695,-0.03326839214978891,-0.007142442600990583,-0.0381773195743032,0.04424521014047001,0.02739287833831392,0.03938008062834392,-0.018865529392883745
SEMA3B,-0.024117717892451436,0.06660512172775074,-0.04647727670263846,0.033415724525947016,-0.002458321737431386,0.026912959277698,0.14815222155006175,-0.05979010910790619,0.018188671757599268,-0.04096833706191885
RPH3A,-0.020287011226348007,0.06631173488742494,0.021324520524698267,0.0026960381148154783,-0.029020421898550888,-0.0013052464191718868,,-0.000591390818670389,0.007089230122274562,-0.07564272241667112
JAG2,-0.06708311880361895,-0.023823442684369527,0.02866226527661214,-0.0029249008729938944,0.06121162127810771,0.017187063743800825,0.07671201358641744,0.03270543264899512,-0.011865168255257512,-0.03665243919271136
CGN,-0.018513164108012826,0.04860969610312259,0.020605410592803904,0.013475917469500323,0.049365015871457224,-0.025530716438008437,-0.04768484489723337,0.07425631823368342,-0.042598061001434886,-0.006678098251831148
GDF15,0.051268086579659665,0.017944000351126605,0.00848522872248423,-0.02964465941818885,0.024864247735310558,,-0.049175348566210655,0.06298548783759261,-0.010119376727287405,0.0710573510092222
SEMA4F,0.023931534135182647,-0.03301285511112443,-0.028396045988295482,-0.019898884603066297,0.030322258770282946,0.07928982799666483,0.006844201575566886,0.03537952915385637,0.06811601990108303,0.0008120502074431516
NXPH1,0.007500972539087082,0.026784513295587568,0.025361857062340596,0.03978785476140909,-0.0036113169457329592,-0.029038919665135592,0.20854601692093197,-0.016787949770713927,0.08167514286131436,-0.045080878407964764
ARF1,0.00922778092353445,0.05966767824017535,-0.013275040121087734,-0.008993638700394864,0.030799113443989144,0.003997876147023432,-0.030751121709830274,-0.03376998229807783,-0.08919604760805358,0.014262375836250632
DSC3,,-0.014138293937746921,,,,,,,-0.018266044258540476,
EBI3,-0.06610556828965572,0.004434721497963336,0.019145320409964875,-0.008033168467724927,-0.006021020267063393,0.025214219059050517,-0.01633226786567956,-0.016705601358107596,0.006691933195783346,0.009670881725707837
TIMP1,0.01807133665915775,-0.07134348523576489,-0.032808214883298166,0.020947096275799125,0.021585373486854145,-0.0065477578842932545,-0.04092087283766281,0.07253537382398416,-0.12011819279535349,-0.06061265347106985
SEMA3C,-0.0227966256791181,0.06780563991007191,-0.0021341794403313195,0.039667836794253473,-0.01944139593795689,-0.016848444028784704,0.07928847668022336,-0.005742821154758762,0.009841030303710604,-0.03161722057410907
GNRH2,,,,,,,,,0.023116872897131366,
GAS6,0.04095072669323719,-0.05562936774553057,0.04880237470119431,-0.028686671831524718,0.024144693115088055,0.024336433382287973,-0.07230614094160177,0.01664419684618724,0.09376803681910309,0.10374501153088171
MEPE,-0.04083703954348451,0.02009834626423131,0.017197151740951034,-0.02679376619592561,-0.036701414571976655,-0.005218928879197564,,,0.007964522565476697,-0.03634841475837105
SERPINE1,-0.009207005620643739,-0.05872074413204721,-0.050000295421666854,0.03552952765571491,-0.007887082524206996,-0.031184914033375713,-0.06827240118633351,0.06173111909579342,-0.12150330876220479,0.02894330808758324
RSPO2,-0.04087870641190296,-0.028661146798447654,0.007186081523463584,0.0981475191961197,-0.024608336799318092,0.0099267067660834,,0.07091834153007578,-0.011357916692783307,-0.009777913544748234
SHBG,-0.03563921984348284,-0.018313269864400312,-0.02187051448302587,-0.014453489104622354,0.07499267762621997,0.04659561237944316,0.10584214156528265,-0.046577253931545735,-0.03829580155244468,-0.03504747321132689
LGALS3BP,0.00960008972181345,0.0013076969207803013,-0.0015734163857095984,0.011505701034190565,0.004683770265492044,-0.025759556091593562,0.003008016957855827,0.058539855023382006,0.02323852419122681,0.006667013454473719
LAMB1,-0.012318172922886351,-0.06656196734643122,-0.019097596184761142,-0.0003652007461322219,-0.021253753715534094,0.020426063347770508,0.07929208977171993,-0.009726055402115007,-0.07571075266984056,-0.05075895421197634
SPTBN2,0.0473517536922307,0.06921586320154786,0.03006821523284157,0.017644888639070124,0.03205103333913245,-0.018563481198244927,-0.041354676867443894,0.08561392453930056,0.06698936323797745,-0.02915454423143499
COL1A2,0.02537291905071246,-0.041785576193134076,-0.017571619693161802,0.03715012732851618,-0.02116792088287578,0.009337988330738178,0.029242778342604994,-0.021274483954332075,-0.12238774878910125,-0.0428058542801151
DEFB1,,,,,-0.01098402697348631,,,,0.016113801824860066,0.16337576445272425
SCT,,,,,-0.010095674369440217,,,,,
WNT11,,-0.020264766789323912,-0.01847335710726618,,,0.026121775099225066,,,-0.024241327421856456,-0.010499330417091295
LGALS1,-0.0006608072822899296,-0.062564201840005,-0.053865579885308615,-0.0023156455714839087,-0.007359782782088854,-0.005763629108876547,0.014761880129899749,-0.06500212699861747,-0.09507958649699064,0.0072970539212249795
BCAN,0.03971576948237551,0.1351826021723761,0.02036902276429014,0.002598413574420554,-0.03475446147882528,-0.05085767797698521,0.09849258921750632,0.02495412570641862,0.10488603695714525,0.11583410145927821
ANOS1,0.12835652505952735,0.03585932506014072,0.02915865197292189,0.018309444101903407,-0.01565492329959369,0.023600944515502813,0.06407403076191841,0.020172772534497747,0.13563863249410366,0.026512110664044828
EDA,-0.017991318748476523,0.07484776619300465,0.009893154149600165,-0.024771320433606712,0.019917501310806777,-0.018844566415898056,0.07787950432104371,-0.008839383492795968,-0.0064388525649484996,0.16064135436839053
FGF22,0.0876120808846008,0.12612019824634835,,-0.003010911394484561,,-0.02977088987097622,,0.018526627037584918,0.02726873808747262,-0.012824196901643844
SHANK1,,0.014423490623148868,0.0032916751256439605,0.24559239425154494,0.0036951394352909912,-0.02189560978563455,,,0.04933847765574484,-0.042619382036664696
RAET1G,,,,,,,,,0.0701464652453455,-0.026018899415362652
TGFB1,0.018265241404743504,-0.0199231450497244,0.06520334427988157,,-0.024052796209074755,-0.0025723916730044007,0.018036012282058835,-0.009885402118578449,-0.025896082403203218,0.05693471679356155
MSTN,0.005202166410032436,0.02698332360914199,0.02525754070643622,0.021741278453461584,-0.02667260431995959,-0.030442961757144785,0.035536364129226755,0.05679578774021943,0.034830637543032894,0.08251714742817369
WNT4,-0.044932839904051884,-0.013654354604864978,,-0.02335043540931808,-0.015513198132659896,0.02166215826167922,,-0.008924188347751322,0.02224231329643036,0.046668333293500334
